,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk
NXPH1,-0.033071317063803285,-0.0058698525452344245,-0.00876725406053577,0.05481263715832043,0.03186620079366275,0.007315428983085628,0.055645546571899386,0.016476225414854894,0.03438407362115013,-0.050596482632647745,-3.772190788825561e-05
ARF1,0.04085374160915511,-0.020349323176917115,0.0337419247312734,0.0032984560837234275,-0.004898314435092394,0.03580471855916799,0.025424039213419555,0.013434773413427645,-0.020477051647000498,0.0635848599288758,-0.07275350925183995
DSC3,-0.010528072140038452,,,,,,,,,,
EBI3,-0.03981040936296391,0.09400190367286504,-0.010839013066779344,0.017686429420964028,0.07695578928900844,0.02911421674042971,0.011088194818594766,-0.02084989559503393,0.008221130254111213,-0.007894609825592772,-0.03217132074006809
TIMP1,0.07597226133642558,0.0004125228714495696,0.047126440423759755,0.08198352208265391,0.015361586934284055,0.03253229321036051,0.027284513124431177,0.05640344407346942,-0.057261553732214136,-0.08897721148540076,-0.06858073766349025
SEMA3C,0.04461427172805874,0.15656224793072746,-0.007631909562917253,0.009538794992677724,0.04901762042711874,-0.0065989929599095665,-0.007213663608118397,-0.008270740981618034,-0.03584022219153667,0.043799540697269566,-0.033516135311708044
GAS6,0.04502685498873089,-0.013606272566847289,-0.03725982537780341,-0.007740520652249315,-0.0203717971621393,0.02614909400691233,0.10396268501040262,-0.004906290769950356,6.281582166092018e-05,-0.022096162091605743,0.03824870442932385
MEPE,-0.015089180265604773,,0.021489900002792488,0.04579241409008601,-0.03286957987216271,0.006618003784288038,-0.022938725904791808,-0.04023360083726548,-0.0219277353852961,,0.04944530005991618
SERPINE1,0.10425081520107274,0.004945672544673671,-0.008603463186284572,0.07832430137081649,0.007286424034349122,-0.017963354940856675,0.016459605901961768,0.06579670284881557,-0.04864918281487513,-0.004084658297581143,-0.08243756767828385
RSPO2,-0.015047448622335643,0.0143689402180225,0.021315871395251665,0.0011384181644368283,-0.0354996816832705,0.0021437674150386076,-0.014085260315040276,0.02367956780939694,-0.025928037610094233,-0.013636759676879676,0.033662860893358564
SHBG,-0.013636965471317947,-0.018408407838767103,-0.024908146694898065,0.05400016933297463,-0.007278723986487887,0.03311657711716699,-0.0011397940102801712,0.11821756663791594,-0.009538216304510735,-0.044984054210624,0.035053827285787514
LGALS3BP,0.04289275460646856,0.004532797861696586,-0.041029656303245454,-0.0009177600708814157,0.042981934285689395,0.04941101421124466,0.005696115624313643,0.008803178675458403,-0.029328178334980314,0.012577430576253545,-0.06873659682636894
LAMB1,0.10391345852968939,0.022813648768480566,-0.05200107890763063,-0.0026556163456834376,0.03730646096297938,-0.009737833692733075,0.02623237929417733,0.0073776057288439814,-0.028706513022027924,-0.012037164887603046,-0.03971817520934674
SPTBN2,-0.004416660666255777,0.017861113207518712,0.006646570576263165,0.004554832431310358,-0.03759580706959915,-0.03147272435157124,0.036881832327856884,0.007637266698342632,0.01875616233490668,0.03012613312772525,0.06897815659680774
COL1A2,0.0805934230112889,-0.04617438359774334,0.019086358205557957,0.0629363063861773,0.0219672605960034,-0.03563690930690287,0.01530493402115492,0.018100546106207295,-0.0755764610725355,-0.09480455151381569,-0.010232208982665584
DEFB1,,-0.01080229523073276,,0.04771641935989048,,0.05010318772920329,,,,,-0.02206759604596843
CEACAM16,,,,,,,,,-0.01731402302188141,,
SCT,,,,,,-0.015126662111506328,,,,,
WNT11,-0.01509014649139886,,0.035552761761137724,,-0.00169029238487938,,-0.019995036676832556,,,,0.005270346722359484
LGALS1,0.05952936876237894,-0.020235951457984944,-0.012208411128251509,0.05040004644433141,0.08934892533220383,0.05641119208156539,-0.028598031652930334,-0.02465109165927439,-0.08869613991667501,-0.006779658760901027,-0.07296440757559591
BCAN,-0.0593030740425305,0.022295800893852316,0.03708845254528092,-0.09392527407261568,-0.008777523284820106,-0.006425150211384221,0.008144260015310779,0.025508499072403705,0.018453284259020306,-0.0779132744177949,0.02039576409326857
ANOS1,-0.02431019541130777,0.04313616021075004,0.029089665054185896,-0.06960902849574323,-0.006464027159634221,-0.048553577198073385,-0.01602393628853195,0.06755573819326796,0.01769969484909987,0.04698984121561199,0.06774539463972917
EDA,-0.011047442480182952,0.006032881720422825,0.011947594820348215,-0.04605242612330952,-0.00827447684347495,0.034676776424422226,0.012908184648380398,-0.019497680018175905,-0.004404298095123984,0.005183444097965382,-0.03511960279901248
FGF22,-0.01570950638150678,-0.014874593166122475,,-0.007693087392121275,0.06530393295275476,,0.003575953706954827,0.03563659546555993,-0.021640909275721584,0.06799675448887003,0.010514068678244339
SHANK1,-0.015090145522630112,-0.012055896907190755,-0.0027834253805354347,,-0.01774411588704217,0.07801782768361698,0.015481546456669742,-0.026081236572162665,-0.01334236106352565,,-0.02988651979560709
RAET1G,,,,,,,,,,,0.17936649919410377
TGFB1,0.12219769402600743,-0.0224611971598272,0.004533769171194033,0.008148915894964151,-0.04040685132004155,0.009162881192318392,0.008779604135145988,-0.017723033138803364,0.04253403920804218,-0.08380004505801149,0.06743357527789857
MSTN,-0.03365059019020184,-0.026274760325808087,-0.0026831975216276044,-0.08146580870968258,0.07077502734505753,-0.019011733481987345,0.010495624120735458,,0.09181308736901156,0.04089837846314472,-0.024671772915053486
WNT4,-0.010167707004724599,-0.014123135040660382,,0.008850070437164943,0.05423171236332935,0.0014206342571049522,0.014460980055895621,-0.0028015272572418947,-0.013232145500937117,-0.026226001043927746,-0.04859848409090664
TNFSF4,0.005402925822807215,0.018817113913038693,-0.029225124948172688,0.010405870962733045,0.023754377198313192,-0.03253643946948017,-0.03558581009519912,-0.026553085239375756,0.08616341804405653,-0.04040496073676012,0.06587866181878353
NTN1,-0.016304397647249107,0.0524878075864418,0.01592376903753134,-0.005886728092131337,0.007832803821448237,0.02778563883456606,-0.0015597261613370585,-0.04680790110277195,-0.009407980700107801,-0.06252628464397546,0.005062026169155026
CXCL12,0.0873548780456705,0.0344789543401555,0.047688610210686475,-0.015643116927299153,0.0631818848681242,-0.03812481029111105,-0.006276344947598026,0.0014739072589691695,-0.028061714757484514,-0.024190144218370388,0.014881122492759701
GNRH1,-0.02943402229674817,-0.01948973467282651,0.0007020798211979161,-0.0392500612656759,-0.016676542270040964,0.018638160090675114,0.05983316338642833,-0.01823650683308862,0.029173057029811038,0.07269731695603932,-0.025024388396194294
RIMS1,-0.021356986139488558,-0.01657312657602085,0.027078540215062057,0.07012189882154564,0.03940983786495372,-0.0006984892259787268,0.046950715869483586,0.007024837894945089,-0.003237831591086672,-0.043877014141020264,0.06997213819393691
FGF14,-0.015647999624941747,-4.786381196404658e-06,-0.04557960618993001,0.008183718202466023,-0.026641443003922533,-0.03548362625618884,0.019731235056209367,0.005232533369455432,-0.008030814104462443,0.0646051992379304,0.006592382427192315
IGF1,0.0354954471412985,-0.033303025800419966,0.019334079605054566,0.010606250747401022,-0.0285347357680656,-0.03938079038613601,0.0662473805559227,0.04502892718969033,-0.021131444759884856,-0.0051095019844575465,0.05525433922699659
TNFSF10,-0.013846393113478144,0.016615019190164906,-0.02787300206244089,0.031562047745633814,0.05876512796938839,0.07631261652334001,0.021131510747044748,0.0468064890893235,-0.02611578877489398,0.012754950188039323,-0.0038598172619438583
GDF5,-0.01558744051984485,,,0.0911552720939544,0.014623767025507032,,0.044508744388099264,0.07120535280606134,-0.009687696483648959,-0.025430186753447,0.03394283746975933
CHAD,,,,0.017552765120253156,,,-3.825767968689757e-05,,,-0.011859618592874432,
RGMA,-0.04718739785973511,-0.009957762534830283,-0.030374565031766994,-0.05367242424958223,-0.015626631095504877,-0.008276561401884415,0.03769728536283421,0.012336808122225271,0.007207120875641218,-0.04159882646065606,0.0020356011010690595
CLEC3A,,,,,,,-0.043139203943676575,,,,
WNT16,-0.03248540313828605,-0.010966475141029034,-0.02406335073905826,-0.018687162824743742,-0.044737529175432354,0.07209584822849016,0.0016402107151550639,0.018846035291709088,,-0.0029811150949344543,0.06558890389506322
CX3CL1,0.08933116059497603,-0.01582891553730972,-0.010456240944205048,0.05933071673159197,0.03003634892375417,-0.007759186606825625,0.00257978860014513,-0.005944086168686353,-0.026259972429442998,-0.07658685856677057,-0.016706014128353965
FGF1,0.004288102712004644,0.019052241532167054,-0.02078562384537319,0.01985213493185316,0.056140608132455375,-0.011531146449925221,0.0648151013053989,-0.06622342930842005,0.0343543463071354,-0.0637250928968916,0.08931611542258774
ALOX5AP,0.06444712322882105,0.027003536836647666,-0.015746877267870787,0.031447429633295,0.035674801312178636,0.007592915837368309,0.01597686900866001,-0.018651726735396286,-0.033206073583371666,0.058924140304965296,-0.025078074717835817
IL1RN,0.008567439444528814,0.005842958044961626,0.09756322137400153,0.04882573448690052,0.020591082178835752,-1.3720430428608845e-05,,-0.03243933835644852,-0.010404286553278616,,-0.06449535742239192
NPW,,,-0.01743842788412076,0.00886203443061709,,0.058845646847172015,,,-0.011588109958212505,-0.02726164161471356,0.036195655879516314
CXCL9,-0.01616169872960973,-0.01737411559005925,-0.03534195460564976,-0.005219639629443554,-0.02290989968470843,-0.01117739895461238,0.03003550904865479,-0.0164187193031577,,0.0020708305032547084,0.10630681311130498
ANGPTL4,0.05481251835281439,-0.04271810168921129,0.017445985990028844,0.026090595073157453,-0.007280571325888048,0.031142640552441626,-0.008824330936041607,0.03766612034060959,-0.04688010852944259,0.048814134529951106,-0.10705326934710327
UCN2,,,-0.012091702433045902,,-0.02007276978333436,-0.011524270341854725,,,,,
COL4A3,-0.02043061027118536,-0.026723608044128936,0.010677176148938572,-0.05646271793313227,,-0.030661040396141377,0.026525538360164493,,-0.013121072974157764,0.04681967144407857,-0.02187117034889862
NRG3,-0.03862371608160165,-0.0193010639728232,0.04450232702320628,0.04677283730308779,-0.02543073526600855,0.009834927278532636,0.05999578494240034,-0.04537883474892519,0.06543144696049084,0.031824604697956005,-0.012082274657507728
IL23A,-0.016656589295118908,0.07366982586157726,0.07174312478978552,0.03772837908835566,-0.0245558319321735,,,,-0.015964035048235476,,-0.024493816441496025
COLQ,0.009647836533065956,-0.02694454236070317,-0.011370041113492128,-0.04580587347089095,-0.03360180376673026,-0.04110270507476869,0.007911796157277867,0.013858677925881285,-0.04432189843124443,-0.0616006069019645,-0.0027974035883760024
SCGB1A1,,0.10340835325633248,,,,,,,,,
TNFSF12,0.04513525355990311,-0.04197021953864401,-0.009272517722469526,0.042723653141317784,0.01846450258783719,-0.0024424010343651248,0.022740738242673465,0.051745767793437994,0.003977301779975076,0.02055417666504102,-0.018973498174240946
DKK2,0.06307143449154852,0.03602025839063625,-0.012269965985707235,0.05227850356153353,0.03911587155262466,-0.024300451558193336,-0.03192695337736136,-0.02939657114478607,,,0.039545685359613204
FYN,-0.07451222374008205,0.007523573135665361,-0.005196603702772112,-0.03711326478352579,-0.0031004362717891865,-0.04205056784161529,0.04810867456220888,-0.06964206880632798,0.03342369760008152,-0.020579272963449847,0.059699351251789864
ACE,0.09678117385813448,-0.013270669181792823,0.0006464495844196347,0.02747050988024295,0.05950270118318871,0.012323597460785702,0.05391889790372007,0.12792697307219056,-0.013578185904322446,-0.04460170117990191,0.06895749534899176
IL18,0.043658552339995875,-0.02287620515125532,0.003796880083163293,0.042529256088590595,0.009443137532096779,-0.02183202802001411,-0.011087894826241661,0.0133409433622914,-0.032933581621005584,-0.0324042605568381,0.04002849301478957
PPBP,,,,0.017925705990934408,,,,,,-0.03138666463352262,0.029130201363202986
CCL27,-0.01104744255440258,,0.01567452643643284,0.010142117421503043,-0.03013606140891752,-0.016303438396664743,0.014365939215368913,-0.020101371972954335,-0.027942907091878,-0.033697706323793916,-0.03784143297271796
SERPING1,0.04638962040177165,0.03284989058089666,0.019215726653455476,0.08434654384936115,0.043954671643396545,0.024654783991138733,0.05485142469248184,0.10785749812054912,-0.007396184156563672,0.024182419511165613,-0.06043305078063685
AZGP1,0.010409406318118826,0.00949762113087059,-0.02940351632534321,-0.12160118891738132,0.001392268603165578,0.031415597651776206,0.013475895993039215,0.03445730573308916,-0.06527795629011289,0.04971552510793256,-0.05303219363039745
INHA,-0.02118890553769037,0.061387725175819814,-0.001916593103413355,-0.023787913698780354,-0.02328859776160872,-0.014885798436895302,-0.019566220391957566,0.08743480134600652,0.010079641276892056,0.011344315230552873,-0.016558626163017363
SEMA3G,0.06312145683991374,0.045120263574970974,-0.009925300288480297,-0.02217757712672018,-0.008783576308858345,-0.03006008916137536,-0.015798393699540763,0.07275944450550029,-0.014806314214620796,0.05954760422480767,0.020578551503260836
COL6A1,0.05941466635104772,0.002018111230007198,0.004081532144746928,0.07141995554372405,0.024685925629034534,0.006465730719269565,0.005283173573376996,-0.015864286393023935,-0.07682369103082316,-0.09466532048869614,-0.05824783900792126
FGF17,-0.03187797552439961,-0.01220396251922735,-0.009680941477117162,-0.00261754332509878,-0.029562932396057524,-0.0008621367399887132,-0.048624595545498715,-0.0289625788819468,0.011199922640288369,,-0.031076088284347363
TNFSF8,,-0.01080229634282767,0.021996786302384268,-0.019553968241989655,-0.018942530989019803,-0.01940492520420295,,,,-0.024409805266472562,-0.02302737819797615
FGF20,-0.021924803163687025,-0.025749339566047615,-0.007819550411790787,-0.021002621288127025,0.0480949161035877,-0.008811612910873875,0.022208242091114,0.08295835711725419,-0.012667809671655211,-0.0484583212793562,-0.017046313573004228
ICAM3,0.05468661664878757,0.02946087408581368,-0.008779762499579024,0.002340810555206142,-0.01093762383571742,0.008572369740468041,0.02137115968137774,0.08445431382379452,-0.020899131322595337,0.03749970950899076,0.014873420893227397
LAMA4,0.09164449185438271,-0.015890531173911277,0.007814285063803043,-1.8085192167315877e-05,0.0567890312052191,0.01874084462485616,-0.0029600626723926883,0.018855070712076785,-0.04030134955253502,-0.06405546276496665,0.006012903354512708
DLL4,0.09050382657413773,0.047120949019070546,0.05238049273873781,-0.006135938306201345,-0.009432542013005267,-0.004571842833084279,0.03948800452501085,0.024298585674871153,0.02992948745918643,-0.054228014879994006,-0.03190684788001832
SEMA3A,0.041320849139436615,-0.02033692379899698,-0.048849975316189044,0.09207123926492702,0.10587039525131406,-0.026351059672375266,0.07969177383502771,0.07756009107679718,-0.020611802726894463,-0.0734036397341882,-0.02885057121615675
RLN2,,-0.011600949733729207,-0.015566532693074741,-0.006040377495526843,-0.02432700316125066,0.02279410719098332,-0.030205818739905337,-0.021262622005427986,-0.009980228234868698,-0.04064395928609579,-0.020026158577192137
C5,0.000980487875477664,-0.032155427888302814,0.04511440507632391,-0.018677014825160022,0.03188450421679878,-0.0009541873530940016,0.07245453341120782,-0.03388216051360642,-0.023973188460678287,-0.022285522158908794,0.0008978391039082301
COMP,,,,,,,,,,-0.0292313963445114,
EDN2,-0.01248185905701449,,,-0.025716737199477997,0.018198054293472824,-0.0012337020082815071,,,-0.026302556692772403,,
C1QA,0.05810335208940032,-0.03555276047965999,-0.0382530915506079,0.0479277108384773,-0.0004421680514796557,0.030076067752268863,-0.006105353727996443,0.03788641477968207,-0.015561457592880938,-0.022714034835216754,0.06751345888920422
UTS2B,-0.013356996231664652,-0.013196371061916623,-0.015566532603643218,0.0467239629469545,,0.016213788707167134,-0.022957289354759883,,,,
COL9A3,-0.010144919662975314,0.028092176794158794,-0.009194646809634568,-0.0544761732575213,-0.008594572398058116,-0.01079840928201656,-0.004713231282502069,0.013048281009915804,0.013920156883981918,-0.026432130620574885,-0.059463093575548305
DLK1,,,-0.01389038838189962,0.10604464411290311,,-0.02358956784649421,,,,,0.12045752723252806
HGF,-0.007652314652191052,-0.003362235258734742,-0.029081290733378434,-0.009861038168051717,-0.0014830143278127888,0.03362837353509348,0.015868763741004554,-0.029222611321163144,-0.015200996784681908,-0.05413351657653658,0.0004469832657192388
P4HB,0.07799937204840902,-0.018367360588270213,-0.021203872413371145,0.024108159027160677,0.06493005871090714,-0.0021191523831186783,0.04320931242709972,0.02916035688823946,-0.015517896869159567,-0.04624960584136059,-0.07648144351329615
ADCYAP1,0.041955468277188164,-0.016393587796884962,-0.02171632386748982,0.009383838721760724,0.03980036219504805,0.0025073723187814647,0.02811477819103667,0.013460167375994394,0.05502571223676753,0.030677169753495413,-0.04126912197689321
GREM1,0.0013797605035109864,0.013224882405565573,-0.013454364374468132,0.026269640718722165,-0.029079957218557235,0.032226989239906134,-0.014378617585232492,-0.04891251560091797,-0.03390170806954932,0.09983386858401405,0.023169098357385735
EGF,-0.004556425117203853,-0.0003204523508021782,-0.045334307210133165,-0.003469159690300258,0.061247665230318736,0.025784707761227505,-0.004253680181888193,0.06710047958929254,-0.018165119933480366,-0.012686836891431425,-0.04972305823371337
VEGFB,-0.0827038357945925,0.012886690982444481,-0.0028871694655953958,-0.053452494936160354,-0.0024628529302485685,0.0008791918413260316,0.03692410341490985,-0.019618786920706593,0.011147589602062958,-0.01653662569123009,0.033534080341866966
FARP2,-0.03534037179613566,0.01992598885584979,0.04827770910031825,0.023622066231925816,0.005083278526674978,-0.035787288576424874,0.00872429593904514,0.005267301389101379,-0.0024410947363441193,-0.03423527986645575,0.03058641351111807
BMP3,,,,,,,-0.023764451754241234,-0.018018528824885627,,,
IHH,,,,,,,0.023662630175413306,,,,
LAMA2,0.07641075821072109,-0.02837774690277469,0.032538792074162375,0.016348066040572463,0.03409873055963487,0.0133231106664814,0.0380210467903109,-0.061759678020466974,-0.051036989025343676,-0.06629134757384343,0.0606432250792208
SERPINC1,,,,,,-0.018280342596527954,,,,,
NRG1,0.02290813496537832,0.018245038521285048,-0.027223424388602882,-0.0004625003599358674,-0.003546416632366247,-0.051159364631294155,-0.002691781153314628,-0.041779397797345644,-0.020157701515144164,,-0.014587903576974388
SPINK1,-0.006132006617784197,,-0.030812998899417517,-0.002315256804831513,,,,,-0.009980228234868698,,0.0015025961519972732
EFEMP2,0.09393569203525544,0.004503200489245662,-0.023109783496571015,-0.027933686047987145,0.05632034070818851,0.006338972635026497,0.03666040039521324,-0.0031450090071163494,-0.07648841908593129,-0.026113944067489268,-0.015954732236366922
SELPLG,0.012269481934486806,0.009290923548480736,-0.010154681417668066,-0.010397539416393294,0.035277682117964025,0.06605675684107248,0.013504353808653178,-0.0016627328025115163,-0.033962821779378295,-0.018990161227023124,-0.00893733091063706
GDF6,-0.021188903469386757,,0.015466100645718817,,-0.02432700578540882,,,,,,
HLA-E,0.10239122982899002,-0.01881023530225865,-0.024793832863031044,0.06166412212049271,0.0589166283153384,0.028988323370346406,-0.01584521858628261,0.001841785760947848,-0.11027189170393416,0.033832148335787425,0.08178108022736251
PTN,-0.07913862106280108,0.006775039617444506,0.012232824384503894,-0.07016130381987053,-0.005402697873456929,-0.010890666680049817,-0.08220897514607617,-0.061603665109335036,-0.011452912877536945,-0.05410569870235459,-0.008605128639859272
CD274,0.009222734833591768,-0.02194368142323308,0.04257323357127841,0.0416782218385414,0.008649382454930013,0.030981772588300295,-0.017990000773350116,0.07995114096456583,-0.01642487304302784,0.021498523458374184,-0.07096599211845413
FGF10,,,,,,,0.043170590916284335,,,,
CD14,0.046822031879304,-0.05687868014816193,-0.02844894411598406,0.05905926891300008,0.02799342419213813,-0.04765548648505689,-0.05283729837834249,0.0451543070396133,-0.045487364524993266,-0.030577673572876673,-0.03683806642545475
SFTPD,-0.020139961613315712,-0.018408409115545765,,-0.021959609041845404,,0.03762574564669438,-0.012140621065640603,,0.04493988517429886,0.029028772594490507,-0.026564285956121175
SLIT1,-0.05374696868907141,0.0179948247172173,-0.0038962528539939795,-0.03691592747967121,0.025333694799827493,-0.015330249998886493,0.06469300606880371,0.010169196627662334,-0.051827788161271995,-0.05464093330618358,0.05008566024789897
CNTF,,,-0.012269964724351871,-0.019553970026675402,0.004908135289035514,0.0020304623508112076,0.027246392505479385,0.12301063572456825,-0.011588110011939764,0.015013872679175071,
BST1,0.03853078012403598,-0.026616195313830325,0.028462610029281108,-0.01353025871999557,-0.053058909054716656,0.0011531792550354691,-0.008893059416461414,-0.04644657419440709,-0.024124455020580745,0.002139184094872883,-0.03316377450077616
AGTRAP,0.04241970572855709,0.011545836045345783,0.032483196652326955,-0.04030322992120998,0.029840231144779614,0.003201434786777279,-0.009141518393100645,0.01372420464502839,0.020126554127296307,0.015124330176844553,0.002439425468458163
LAMC1,0.08315341540916825,0.04106026692126029,0.01855512952961532,0.017363628175825457,0.031503833770107376,0.008056327151252166,0.010920684021050502,0.018121750275745124,-0.03278867149012346,-0.06658225940414109,-0.005069982243311087
COL6A3,0.1132923990852276,-0.01694464648029411,0.020754974061365866,0.12137565474231601,-2.9909410071691577e-05,-0.015011384040725955,0.012298320257539337,-0.04811675089726942,-0.009031405143385587,-0.03224080167240036,-0.0293350572278246
FN1,0.0713482889947384,0.010609045714759329,0.032801880592061905,0.0499009754131,0.0014794449518285783,-0.002804327550290211,0.0175177283353973,0.04656322108536525,-0.022944680250124444,-0.06679991168979835,0.012625953211628625
MIF,-0.026367340905187178,-0.031243595412180716,-0.05448395816016728,0.002204832238201177,0.00642417127037356,-0.01359221124229758,-0.04861849715328873,-0.02813170636694957,-0.005463653762734596,0.015232391268394967,-0.07363663977183006
JAG1,0.08653717869086158,-0.01180665612739789,0.023299387590520033,0.03058317854815158,0.01827078614213475,0.016121258773746063,0.0458160607462222,0.0006622971812416311,-0.019776556190944185,0.004489126191489754,-0.09317988198601178
NID2,0.10172681344971649,-0.020244309926854564,-0.03740907805966739,0.03075757612115887,0.01448323138608217,-0.007087235865084587,-0.03900602674952982,0.009808234718233227,-0.025802330492539608,-0.07175158568387383,0.043677810859048885
EFNB1,0.015022654444073648,0.08772212576471039,-0.026835713814565045,0.010410193652021454,0.004620534749891331,0.017527668942674064,0.018472762661319548,0.042623714831314705,-0.023108087687843167,0.03763447415636415,-0.0180390632919145
COL4A2,0.09758726765229431,0.054650891985894255,0.01595281178472811,0.012556705333067766,0.020485086760902216,-0.04838509652549423,0.004722922442159996,-0.014270004971318329,-0.04700118336055602,-0.04798446643245683,0.07297009265377007
SPP1,-0.05545197468341678,0.0045169921589672465,-0.0010715724872531062,0.03888680610092885,0.04370204834443269,0.011752354868043883,-0.006068273711148896,-0.03472335466354144,-0.020789241031466094,0.04548896694169745,-0.09336133646969179
PODXL2,-0.014551926949363386,-0.03454795599311841,-0.009946861733628052,-0.07565462772276589,-0.010847111702122643,0.011047059899049022,0.06537191150208593,0.06569960889627305,0.04938834935596384,-0.028775514752442756,-0.01439200759335607
IFNE,,,,,,,0.021279624354367366,,,,
FGF9,-0.03981617696831277,0.058371228208762206,0.002309352792755979,0.044192121276283323,-0.015966015847720217,-0.0324283598673846,-0.03230920880254263,0.009318150275038871,-0.02164090080691932,,0.0008245716346361511
ITIH2,-0.004366677956547362,,-0.01639314654207133,0.06950770187999278,-0.00893581683519721,,0.02262197165078363,0.09329112502258893,-0.01624192494841218,-0.03870541614998575,-0.03773158307446716
ADAM10,-0.0029424956881635126,0.006976811544225251,-0.013657473940004366,-0.056937674509697236,-0.01545440043181547,0.004194744405203049,0.06491724097323032,0.030482420685590213,-0.008106999341842773,-0.018371730479703915,-0.08549679556263058
CFH,0.06169778700666676,-0.04877519803818837,0.052488277716790446,0.016087265089076003,0.055300337615491836,-0.05367562908154864,0.002660610128980646,0.04347153382688647,-0.0471251002130812,-0.0455329741995838,0.02045339362033921
COL4A5,0.025681400357669814,-0.030000141002480222,-0.022851256714451127,0.003947705244394443,0.027354325066838894,-0.031504885294595344,0.08012678605232026,0.002504443587977779,0.001973344184040874,-0.02172444566028246,0.09425053185085412
LTBP3,-0.008879110195067113,-0.021090727122282323,-0.0008564710284572938,-0.004010988768364859,-0.05665010150212317,-0.013507709385117628,0.04357085585393785,0.028682323920008204,-0.0055988490227702956,-0.0535625382279923,-0.07159824509540505
GNB3,0.004948094227174075,-0.026277445607326883,0.0366334964272149,0.08885174590642098,-0.03187272720320138,0.026731260425141953,0.010121476797884247,-0.01314249229558631,-0.014258123214827438,-0.04297288516306724,0.03735829552679745
COL6A2,0.11142821731879238,-0.027382286942683926,-0.011119373301549483,0.09086476964304906,0.012865719034565895,0.046985823500972634,0.019046096893659555,0.025568763391102662,-0.052768521265298435,-0.07441532195423121,-0.0302555390260769
PLG,,,,,,,,,-0.021734631548586205,,
GDF9,0.007137204762023307,0.016874681395237567,-0.01779712481704457,0.007786666469152706,-0.008744778713859234,0.06527096362892688,0.03794875403308626,,0.04127541277149722,-0.036923762076798976,-0.03165748526380622
NCAM1,-0.06037730137507461,0.02201485942393216,-0.022122813960922794,-0.05648244925047407,-0.04416970033798702,-0.018957562808767436,-0.00248086857253995,-0.025101761425134293,0.09562660076050153,0.06033780893201399,0.044803864870849176
APOC2,0.030569219175342305,0.005022502322047578,-0.014134703512018083,0.009065663049955212,-0.018582507478267986,-0.015558979471448447,-0.019006373481229764,-0.02163404512456141,-0.05926796291170924,0.02735910227936072,0.10146972898912446
BST2,-0.004002220598327456,0.026981693604330424,0.031474520646292595,0.04834832177086207,0.025270302608462726,0.04596413434519493,0.024036925139207813,0.07453221290314449,-0.016187745713654673,-0.05816496945758789,0.02575846751212773
COL5A1,0.11667345491382643,-0.026352211032446463,0.04380371240958996,0.04975911418571245,0.09508477946861117,0.023040477141133695,0.03637513688535389,0.04268462934551984,-0.025869549522927006,-0.005429762552014395,-0.01209641749093356
CALM3,-0.019531979975608064,-0.03720079536863551,0.05221299365650674,-0.02485737783635387,-0.009936326063722849,-0.007333524139978119,-0.00929417914932388,-0.06087114011227903,0.024803911595444667,0.04140765763754977,0.06524241443758391
THBS2,0.08337229689347803,0.01636342222763025,-0.032969227968194265,-0.017207705562519514,0.00024723694001224026,0.013725313687820139,0.07842503156262011,0.013964861941376305,-0.0004517540007462655,0.014615105432040722,-0.005661835499478362
SERPINE2,-0.08976320740014365,0.006072850166361633,0.05363020333953333,-0.008991776462116635,-0.0658402515251349,-0.04680931253623475,0.032738118565198836,0.023323346561338287,0.03659368767004955,-0.10251814578042345,-0.006663301056154531
EFNB2,0.06146291041861131,-0.03907175992260408,0.0120563729980086,0.04361249756646304,0.028543956650868136,-0.025429595127582326,0.014959924351685258,-0.07973160948623063,0.012210533589288149,-0.026682737207460838,-0.11006842408445555
PROK1,0.09733133620990411,0.008740491776529835,-0.029788466794967338,0.15496330869773775,,-0.014049943392887601,,,,-0.02515094234513807,0.08966347033731586
LACRT,,,,,,,0.07508373852818108,,,,
MMP9,0.09022255000020456,-0.010966477236585868,0.010686225600565254,0.08972253091817105,0.03515357059477579,0.005793800399618909,,-0.02511554180952758,-0.043206551255173496,-0.05542534966567585,0.021180749596000883
DMP1,0.12047916356953123,,,,,,,,,,-0.019376013699066733
NPPA,0.015370695391663032,0.029282223035676944,0.0011949189413068655,0.004909228980271159,-0.03373795425982608,0.032874435370487835,0.022001999449812012,-0.01665591974413041,-0.006175057866683024,-0.008841736791134315,0.1303759188869
APOB,,-0.011128338189360652,,-0.028231853597998496,-0.019515419735472096,0.011655825453100592,0.08685623092136234,,,0.009244851597991561,-0.022838279947090246
C4B,,-0.012779960389644482,-0.020931766991905836,,,0.048784121130806025,,,-0.017314022145001887,0.010781755351150366,
NTNG2,0.01593931910382394,0.03302141245451219,-0.03930055007810386,0.005501548929017868,0.070411537846735,-0.0500639032755922,-0.028185925107043444,-0.000866496767321474,0.035921073225989655,-0.026083464433136166,0.13052747305699577
LAMA1,-0.014252057737154041,-0.028890647890496585,0.06838046059106344,0.03376047274171289,0.060217721059881074,0.03821426481965322,0.017900241347518393,0.01624546559041193,-0.01930232503524151,0.013690106889775204,0.03761929534968358
UCN,-0.018206531665210954,0.011433754652283986,-0.030087166229580933,0.0359181001830059,-0.03269355670382863,0.03816799716834831,0.0077126756862261215,0.10901413810687371,-0.0264265415829265,-0.0005672117932780262,0.007659724859148771
