,UKF269,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
PROK2,,,-0.012570708801664209,-0.03193243796368946,,,-0.012594433665602256
SYK,-0.023046578779948434,0.04441606794637306,0.04793635964266704,0.04816864470150499,0.02079907682778219,0.0066251982989379175,0.007727674533255667
CD40LG,,,,,,,-0.014938052473662821
ST6GAL1,0.03342070052297009,-0.0007033957684461859,0.046514374878328955,0.12168275057632905,-0.029850175790012038,0.05896207436732521,0.05080777004308407
WNT3,-0.03416227471689202,-0.028153472362264502,0.03653336213590076,0.044171929122807416,0.02043862447333751,-0.04381728834401847,0.04972568880919517
HSP90B1,0.05700684578670568,0.03995606562897877,-0.09175481591254932,-0.1703329084162497,0.028693132422363276,-0.0578535838788765,-0.04164999296707557
ZP3,0.04851047733662566,-0.04243068756163616,0.05100863232837773,-0.00975684267882376,-0.027571393924281692,-0.02439169689677167,0.01670827134422346
ANGPT4,,,,,-0.023336023381553953,,
NRG2,0.0611384371295258,0.06955469180070503,-0.016798984397081947,0.060233928763842225,-0.021624982911778383,0.019009910087847276,-0.017085412605718567
MELTF,0.024146517764629706,0.031181320806174345,-0.0052341451219802175,0.08797454632002659,-0.009900694815170382,0.03734501025139885,0.06232264810659639
NLGN1,0.04433438299955032,0.015095876921266281,0.022105881111629953,0.035956557089191626,-0.03670691263784699,0.04020196398229999,0.04301253215994652
SLIT3,-0.061186412440526146,-0.010411305083393345,0.09686888645575455,0.12344045119942304,0.06330813926956229,-0.03988518171764121,0.06025025135180459
CCL8,-0.0011042006428237843,-0.036439657796402056,-0.03589452274021905,-0.04517633266643586,,0.0006288504898467557,-0.010997166769124005
S100A4,0.09337833539034922,0.045410891063840816,-0.003693275946925924,-0.05453475570965423,0.02693520412806127,0.01893666860057673,-0.0006949580120277914
TNFSF13B,0.039038993161889156,0.004319597696003117,0.04149738228815136,0.10090328282287,-0.004223797734112684,0.07430438933276814,0.05324750935550193
HSPG2,0.0382270726629762,-0.027112820902166376,0.04070166585347954,-0.014744585913549792,-0.08821037354682905,0.005417658025993857,-0.012825498203448927
FAM3C,0.06244381348398876,-0.02063310459393341,0.049722613439876356,-0.04384728940197443,-0.0283555484154667,0.03838341759241108,0.08050917036063195
FLT3LG,0.08331275866998497,0.07744511225006169,0.02233670045867587,0.11037244566300015,-0.05417646313469314,0.09544722875523313,0.03766208543383033
A2M,0.06000053836998771,-0.025979154307697955,-0.0018442679124196718,-0.03268427598549361,-0.12276736909506131,0.02397021866107666,0.06464899757580402
VCL,0.0300421410058316,-0.02916470790798788,-0.03441529481666271,-0.07251437117604487,-0.08020451525589278,-0.011901048334684953,0.02964686275901666
FGF2,0.06878150234952274,-0.047313223899266024,0.012820606609196669,-0.02648937464029402,0.01052525083732368,0.025227240225606195,0.03804140713188454
AGRP,,0.0067634387436803466,0.013629088773862553,-0.024315033837472536,,-0.020868186501343942,
CNTN3,-0.04845123608768664,,0.05869296358153186,0.04928012244345047,-0.026443887088725394,0.017601974666557673,
RNASE2,0.012034615911349595,0.08687154602346024,-0.005485313319865086,0.014717673368399702,0.06854506736182595,0.05452060087455517,0.06140805560793879
ADM2,,,,,,-0.026638862604013186,-0.014197452662636978
GAL,-0.023986786290713585,0.002377461001758114,-0.034757575318248864,-0.04853599364089172,,-0.026854328317419802,0.01523568331584708
CXCL6,,,-0.053801563843837504,-0.05664017911828255,,0.035361975802905704,-0.009531932409864883
PDGFC,0.07847699231500242,0.08812698678438707,0.04754792987573354,0.02629744484704411,-0.05225715076800733,0.018496693022894643,0.0018813660263291708
COL8A2,0.08955294681824558,0.11099233430696717,0.0558118763870739,-0.001424098101532006,0.04483647742432094,0.04158925836256225,0.0978974894534869
SPON2,0.005964053726162064,-0.04244757731886055,0.03958548382701868,0.02928531889919436,-0.038915769087433875,-0.021668583434184943,0.032258731020589446
LCN2,,,0.023029312516809553,-0.003656039690440465,,,
SEMA3D,0.008417769817195952,-0.025635693064293866,,,0.08053444819262603,,
BMP6,0.11531342005549257,,-0.009645441389892966,0.004652007639185459,-0.02221713707381324,-0.019454417975002084,-0.0007817360482166424
TIMP2,0.04625841897682306,-0.019036002157677274,-0.06347303511835312,-0.16646520646633614,-0.05021000713662497,-0.0016695846037743265,0.09702970471034994
EFNA1,0.04308133931758804,0.024576769816175913,0.03827466184876333,0.08345554336527916,0.007179449166645207,0.0032785893181120304,0.05364650404637074
S100A12,,,-0.015951191036211978,,-0.018051182869281833,,-0.015471708733145172
TFPI,0.04416451856347159,-0.0661224748959672,0.05096452827762806,0.09622425978982083,-0.08496545853855657,0.033365306859713076,-0.03751343951629787
GPC3,-0.022752373904100356,-0.03267368085860362,0.03733232354030267,0.1342687980929408,-0.038800519285509136,0.002640009341512937,-0.02992799521313691
NMU,0.07390204607740522,0.08312060464341567,0.007723623255445998,0.0956417145115553,,-0.022302676121883646,0.05670743065887527
SCGB3A2,,0.2179574008095885,-0.018053317675885687,0.032200961920460534,,0.019284820685467375,-0.022333696622629552
LAMB3,-0.05413665185689649,0.0837432792130219,0.0594719854034262,-0.006052201969660377,-0.058948092462771357,-0.03586317793873193,0.03793573443673542
LGALS9,0.07678930901064973,0.08797744003420105,0.031222694430363317,0.03048193678736628,0.07398614900739109,0.019983914374192623,0.0435620985412168
VIM,0.12374803249822117,0.0383094054642704,-0.025084065849266635,-0.13870772530861095,0.006337639300293852,-0.029394325452760682,0.09616023641523296
PLAU,0.06405711441754723,0.026815636317911496,-0.024356597901864088,-0.04961108592566089,-0.047539688690716925,-0.028616194433481852,-0.010743184551178451
TGFB3,0.06246102973608693,0.017855218976837322,0.0685374231110778,0.046460120387590946,-0.03408443341728099,0.022338770070953317,0.024635251960453113
APLN,0.05745792072161293,-0.05024590000603891,0.02819477642359548,-0.0433817297538429,-0.06504654175193374,-0.03279931523490005,-0.02729897828739245
SHANK2,-0.06536503982749661,,-0.00028606732382947494,0.1148669116607994,-0.017585471696907662,0.012710663610960979,-0.022080640710872193
LTF,0.020360532905698805,-0.061695055284909324,0.034578443520928155,0.005792478744278362,0.007347748714863169,0.03903489000266967,0.08781785044539293
PYY,,,0.020024589539010883,-0.009986597706319884,,,-0.023443489962773626
PENK,-0.0550022152135037,0.11972043578157245,,,-0.020642333056976308,-0.00048766524797138694,-0.016817910524485016
CTF1,0.03222697021869425,-0.03656691889557369,0.049150566580354875,0.03601002170718538,0.029187679861331455,-0.004323709218122409,0.08353423373464917
COL3A1,0.06039868597507281,-0.01727871588455269,0.013103049477285003,-0.07158912471575415,-0.07560348736120688,0.02972197129709004,0.004271785803369155
S100A10,0.09098696640668001,-0.034230118558375655,-0.04523948450789493,-0.09445431295062426,0.0545142060294137,-0.04999235271018426,-0.0697071851742531
FGF13,-0.0568514816325582,-0.02563572218752358,0.03472870170236043,0.033545684272700535,-0.016367657670816483,-0.00212326065845246,-0.02320077318413956
SEMA4A,-0.04440587878909214,-0.04168749407972174,0.09559863555045853,0.06059493800740087,-0.026323625450947,-0.08369557466904241,0.09384150318021335
EFNA4,0.031175824195068095,0.07030428281354113,0.02894028306555306,0.04571213417282118,-0.0041142448598943384,0.013480422692041133,0.04801450832808862
HSPA8,0.013777262265510614,0.08576202272844012,0.06834263956294975,0.10474598316215025,0.005425311738622588,0.09193863695388181,0.006425259431655686
NPB,,-0.03823988219319043,0.05251454937087395,0.005280967340122192,-0.06004710401591958,0.052229295208239476,0.08002794521812463
ULBP1,-0.0204334911323333,,0.11311975704044613,-0.029707628333503208,,0.034267606405261455,-0.029963769387177867
SEMA3E,0.07671601315265389,0.09504738115848982,0.07796484709540122,0.04727976776866714,-0.06573135773228676,0.038030713137769,0.00022932521496823058
FGF3,,,0.0461717922150966,0.11245868720674332,,-0.015891378413518623,
ADAM9,0.0630046402397338,0.07399348093364962,-0.03375464734459091,-0.05522512541703133,-0.04229231080754148,-0.003203018960480201,0.06269559627326914
ASIP,,0.0018173748478509512,0.0005450368515795353,0.04342892237548345,0.0003616992967006827,0.08906195278753871,0.08045299698963577
IBSP,-0.019084282620631627,0.005937614684807125,-0.01775522353339001,-0.07434192777939908,-0.021245104895796244,-0.0003305923641936206,-0.00492044917689193
MMP12,,,,,,-0.01975474865434452,
FAT4,0.027672878296006637,0.08694686322932639,-0.018766074236804174,0.038066567905274885,-0.04966510205497075,0.00022040376040898866,-0.03459906301963463
MDK,0.0917227735537905,0.0830307211910744,-0.012660112481983397,0.10686127553427638,-0.06228819197971101,0.018958798264569053,0.10243804824763092
BMP5,,-0.02883679841365316,0.06493159543269737,0.1454317837886379,,0.034298765683671226,0.055550601275207834
CAMP,,,0.05437099395994518,-0.05597877936826572,,0.0361500387483316,-0.018373122662496837
HSPA1A,0.08224146320278818,0.03998035027614382,-0.005702032576851065,-0.11021114765239465,0.01081952461755074,-0.05278706740521418,0.02791591142052319
SEMA3F,0.009310250065366323,-0.046824162785686074,0.03084928709986334,0.07246289165649544,-0.05133549091859024,-0.027730141409336172,0.06841865810916313
ARF6,0.0258476679024223,-0.019413280569436187,-0.07656238781276903,-0.08593963967680049,-0.08468107990794888,0.0251531661666324,-0.01883149962373638
IL6,-0.03642075519986278,-0.032368950892291096,0.05606882489670694,0.06336942980352732,,-0.03474285250141514,-0.018787216882836518
CALM1,-0.07344350341012142,0.004753485959407736,-0.013067624246986617,-0.031036762127612572,0.05443665131418376,0.05399337473645219,-0.028237679976776245
VIP,-0.00968251017908753,-0.025635753610066956,,,,,-0.019394441488826335
NMB,0.06788882235801014,0.026316271439681824,0.07927261256887798,0.14784619496725007,0.054329412846376796,-0.002541691644659853,-0.04265791758212702
CCL26,0.09789466129595295,0.003582108920131653,-0.04244738930001539,-0.02825824481227535,-0.019813000250014434,-0.014114842656957175,0.013585626182241668
FBLN1,-0.007416186222035934,0.0457686444925872,-0.01413228841755751,0.008184262250176159,-0.10371866928899455,-0.006268514568372381,-0.022082345683332068
SAA1,-0.005140485579122668,0.04432788410595597,-0.060568998008543935,-0.17418021720019153,-0.04712821040107075,-0.0028810653329932427,0.07917729388160893
MICB,0.047153055397626376,0.03820471907483512,0.03206543237189876,0.047627374922928414,-0.032310297929726006,-0.0037155779158732738,0.02599048569015322
MMP13,,0.018153728417584395,,,,,-0.016817903419535294
F13A1,0.035943390079357485,0.02357709534759395,-0.062238494302557776,-0.08557037430113079,-0.036928766697744114,0.01656785996286419,0.10010432633290339
CXCL11,0.009843739051935377,,,,,,0.0178293979845363
COL5A2,0.06460483424389281,-0.00394846670796998,0.04482123755514403,-0.03087152404728609,-0.04468986368834818,0.0633091259119693,0.008069892753021054
EFNA5,-0.04889152852206353,0.05200771414384853,0.01584578778146373,-0.0172063147139022,-0.00015532377545414335,-0.001938620273987422,0.02389713866784001
AREG,-0.03271227644023653,,0.03849614615555422,0.15644241061335024,0.06840171504123937,-0.03408690732083871,0.037828105119545624
EDIL3,-0.09226372791138443,-0.09876441189430075,0.008040417494165673,0.021035964693713136,0.08415537116601361,-0.012941192678105822,0.08979101048866193
CD86,0.03974336233133295,-0.0030982886273019494,-0.003553258493087192,0.028996280979304383,-0.03520435763916121,0.06637440709665589,0.06457848226957476
AHSG,,0.0013842828611071887,,0.05567401573391251,,,
HRAS,-0.008979588483262255,0.006473706273682653,-0.01241144009630317,-0.012877975701828491,0.0815387722298454,-0.004872459169956077,0.10187706460797523
C1QTNF5,,,0.09788459779780595,0.09823012636848368,-0.03878254261814535,-0.0071862358831277715,0.020659382886203434
RLN1,-0.022593867220773844,,0.0366418441010659,-0.00757073136789968,-0.01585613062768311,,-0.013217145652672803
COL4A1,0.06827693085001667,-0.031220578401551704,0.053913707907828845,-0.015159093999237958,-0.09876220314759139,-0.016628612293024092,-0.025625560785127288
CCL3,0.0464756602351733,0.1252217342799281,0.01269153061650157,0.06675461011059788,0.022229158306879947,-0.08231385431039472,0.03621396876927182
BGN,0.03780964809802582,-0.03392363778864422,-0.011608644330149397,-0.06746395273662845,-0.07245291738812365,-0.020676047864177455,-0.009078653963105811
RETN,,0.026301366248928225,0.005659325390684729,0.07858906687595062,,-0.024853930128346628,-0.02295588499555027
S100A9,0.021048880449382374,0.03883645246598666,-0.055186980865312645,-0.09237230845989872,-0.016384975709048975,-0.0008861245477829576,-0.01755883455643897
HCRT,0.07326080010003061,0.06472742268555812,0.05211127950713424,0.051803761558098696,-0.004670783061339468,0.015748000432380924,0.0423884921980724
FADD,0.0495860039964127,-0.009658185481059019,0.01986376697267422,0.04606775530951327,-0.06417363547552385,-0.03205782637374671,0.053251731578332524
ACTR2,-0.0012301227075602519,-0.030536584581626766,-0.08369331590855543,-0.13100543181469373,-0.04261310377906375,-0.03360627388567715,-0.020675911377497424
BMP2,-0.02439102643295336,0.019910609982500806,0.07566219118766816,0.053260375897794726,-0.013188708490049286,0.06075359464470854,0.05489507868550766
PDYN,-0.09298667429916817,,-0.0009354838782736751,0.04100870169821909,,-0.020778575640867963,
CD55,-0.008841559010593225,0.004257292062838566,-0.03786574254068827,-0.005477207103578958,0.04348980969642325,0.008039488536635435,-0.0089552995180825
OSTN,-0.01744569861923869,,,,-0.016367655509712198,,
PDX1,,,0.04640507005638339,0.11457403563728648,,0.03834248001202743,
CD6,0.0465022635748789,-0.02033780481827076,-0.018937596134967732,,-0.021045910579979645,0.09354136261147505,-0.010876329790805946
IL16,0.12182543227971372,0.04066399890622498,0.04322635122799305,0.01453439642618689,-0.046121787799306195,0.023523519688647552,0.07748611828933025
LAMA5,0.06544564529658049,0.02369557516247442,-0.02274743896966185,-0.06887121215858638,-0.05654672395351101,-0.06250013621919663,0.013288269031977922
RGMB,0.04273937553292299,-0.012515096841652168,0.026758574792687752,-0.013044591000208794,-0.019011441566302828,-0.02681057156630774,-0.005513692255999367
INSL5,0.1329287926793315,0.02361139212342027,,,,,0.04855037332673995
IL12A,0.11012456332696649,0.05697944213830194,0.1195648752215221,0.10431483255168215,-0.03540426844311975,-0.022692525190901536,0.04406228935627942
S100A8,0.020718448364709544,0.1069242544319474,-0.031216688617270432,-0.05701177268904755,-0.028664038724460515,-0.01950483888881172,0.07970371716602408
TAC3,-0.03527409065003252,,-0.011838222014596998,0.024704856206925214,,-0.017608702098103446,0.0638239569980348
TAC4,-0.022593869435154974,,,,,,
MFAP5,,-0.026376982132141194,-0.05863514559587443,0.0005394154158190256,-0.022595517673410496,0.012071227354214198,0.02049940379896113
CXCL16,0.09388712183755099,0.10893945957137467,0.0089352534222625,0.029707310072591822,-0.004322746357945591,0.01681772271052226,0.012824289887894526
AGRN,0.09706583611274432,-0.03815444866887796,0.06652126230998953,0.12449333440913997,-0.048398985494654996,-0.00024768275439351553,-0.0024677705648920704
COL4A6,-0.03577339786109978,0.023518270176178437,0.07215292650902684,0.11572198445921493,-0.0593749444363379,0.13227973999454476,0.03800497878988707
FST,-0.0336652757361875,0.11003280403653758,-0.012944652978593874,0.025229480876319,-0.07319761445530384,0.028481105526787773,0.02188337273997856
MEGF10,-0.04303430829792381,-0.03057890731144805,0.028118226637897575,0.09689367183567957,-0.07563192509541547,-0.028435393747824354,0.02065884436592593
C1QB,0.05085428899270801,0.061876169380770646,0.009204912107183931,0.034033960599853565,0.017361020730101175,0.05500749449462689,0.11906313820397589
HLA-B,0.054060782047580545,0.02603428713182412,-0.03469834096727682,-0.1246506940701707,-0.13397140155089401,-0.0026422881837745624,0.02769506512548699
PDGFA,0.05978726683320342,-0.06793851277950987,-0.05383983819882397,-0.1486022693796028,0.0012643983925324162,-0.0030111711977622167,-0.03661587940312919
LAMA3,-0.027620926985876343,,,-0.025856702262814807,-0.01850604434446858,-0.022942019238569925,-0.025314508356145463
DKK1,-0.03216181648331341,0.04549015127915463,0.0314488046427815,0.06693392568128788,-0.016617880024131098,-0.029113950981575633,0.1325601538979378
INHBA,-0.03423630481326959,-0.012252869624710668,-0.04473390390473472,-0.03291026687632199,0.043651203378957,0.00511987174870971,-0.011716986824966191
LEP,,,,,,,-0.013418618019742503
IL7,0.01866608995745135,0.027219169933535743,-0.03036719897791472,0.07239141296167263,-0.01734827377012735,0.06238880739727419,-0.009816932153663357
FABP5,0.050037110462703566,0.12236650675806376,0.03634511525433187,0.0313464419449379,-0.05457112532614225,-0.03959858326661484,0.0722197713960757
CCL4,0.012209054196191187,0.16384951568133047,-0.020149449630381323,0.022817820977455935,-0.04316225661444938,-0.0506459115039671,0.00018056364847989583
FBN1,0.06178978756795922,-0.013773111222431376,0.05702052131593285,0.02426600407485341,-0.09659813990385005,0.024071403139440225,0.009865702986100119
TCTN1,0.09906608122140209,0.04509564178082016,0.03465546878151609,0.0010171578835006694,-0.04953897298239464,-0.023390700404905995,0.07254775080976303
NCR3LG1,,,0.10781279661027024,-0.006681094491460678,-0.01734828298145653,-0.0371425554366511,
BMP7,0.07164618677475508,-0.026299592177311853,0.003001796550623085,-0.06595290566446846,0.02310340883190699,-0.026569139322098003,-0.037689043495429515
NLGN2,0.020780596892785105,-0.011532632008115537,0.07124307559357249,0.0495650698699086,0.0072085917467401405,0.046224124254401706,0.03881336813164915
CCL25,-0.0023129876094478393,0.05268889437912501,0.04837921610817689,0.039504671301548076,,-0.0378051796743617,-0.020775609667357635
NPNT,0.13909991087263085,0.1182250411146466,0.012008206899767188,0.04274953111803793,-0.08748741271948174,0.04027343338677072,-0.04744158193136574
KITLG,-0.04287010268063817,0.009960128115059858,0.06850274307052706,-0.016992567135185474,0.05497838675143182,0.09950203289973691,0.08110683998827152
MADCAM1,-0.02712595221967011,-0.006366346925395204,0.02494985550771656,0.1958851320444601,-0.0013439695119292193,0.10148485423764333,0.05138318096778407
F12,-0.04900474290638299,-0.000867472778449227,0.03261551721579438,0.014561274179350521,-0.003643720529334494,0.017685542464644464,0.030734786684973498
S100B,0.10404558709270016,-0.03492427108438472,0.11679195592355636,0.22124835545061483,0.12968562434793654,0.041824368478924824,0.012345519990633682
IL27,,-0.025635740197991624,,0.030790765642341525,,-0.0012966782541047517,0.011692770072254095
CD99,0.09412755792900278,0.0907403827220748,0.06555083066770007,0.04688440985033347,-0.06330427625183771,0.030115388907936507,0.053295900240573436
PDGFB,-0.030323694739037194,-0.036856699165416944,0.03349183845258843,0.030022865626602765,-0.003105499454957012,-0.028764516001246708,0.008674629129445822
CLEC2D,0.05135710527976561,-0.016550714379897063,0.05721259531075067,0.0853582098665985,0.014431238783988793,-0.029130284722376415,-0.01395068183497345
F8,0.04320061738883839,0.025318857365745268,0.06661342537505802,0.13027158440112757,-0.04278374675276357,0.022611266636234858,0.06019324513435172
C3,0.02835897904150585,-0.01927414101405393,-0.024404159695033213,-0.0514150780750959,-0.05130226986121505,0.06155008593462729,0.12808610746286883
DLK2,-0.03368303971294847,-0.023691391684749576,-0.03813593542164293,0.07278113609809146,-0.018506051736488872,0.04320322184048057,-0.014938043379440531
TSLP,0.08317339121560142,-0.03416293577365326,0.07617783496882248,-0.045028271377351416,-0.013194029784537514,0.017079018026316076,-0.017514525539383128
OSM,0.033912548337500306,0.11925815598756302,0.009768699058745426,0.04625885198611997,-0.040244735998499724,-0.025829684590425207,0.055575588625329214
PRND,-0.018235128975193436,,,,,,0.07655984325316138
SLPI,0.06303537965118322,0.10065831608058619,-0.05895593373867401,-0.18667458171951812,-0.05685062648626303,-0.02951537458066197,0.026072759135513022
AFDN,0.02293425170548488,-0.07619252385294167,-0.021961638896049577,-0.02503627594324671,-0.015392949323239674,0.004698549192113689,-0.027863723749348437
KISS1,,,-0.022155274115631327,-0.029043066772498873,,0.0030903959218951155,
ULBP2,0.06966464376858905,0.06575512985364378,0.06779600232493946,0.0797418367835073,-0.025948125903262207,0.07315423647261657,0.04447179256642184
ICAM4,,,,-0.025479577504791465,,,-0.01598880422587598
ANGPTL1,0.026543161718954933,-0.026740687100704538,-0.02633246853293637,0.08803620411007529,-0.02309723710933331,0.016605323578600242,-0.023684097370455598
LTBP1,0.03892645387450108,-0.027488641913547607,0.03283569762924465,0.00013095958384615043,-0.00497147212475982,-0.022350852364401354,-0.012182244001045499
NTN4,-0.05208223214776365,0.07441605492661843,0.10066723428063402,0.08916603604390522,-0.007995870845861132,0.04074896588559217,0.04068333535209324
APP,-0.07536508072032055,-0.04681037832800577,-0.040076597813629364,-0.09609369578727005,-0.10901073238149067,-0.02610134332811291,0.006361571853835673
RIMS2,-0.06989743058483956,0.15801043539871826,0.004276887715283734,0.022034923561201746,0.040429991744590076,0.07299339371456372,-0.01649087727027826
WNT7A,0.016773114843109328,-0.022271066150161972,-0.0011184704558124116,0.07031649083145879,-0.0492009693659049,0.013136453889434126,-0.049856659888507876
GAST,,,,-0.029043067298016416,0.08260980934512296,,-0.018373118468337446
GPI,0.007171603032021483,0.029161045245728167,-0.027525563515828255,-0.06351691899019009,-0.04284961999858915,-0.03877440966215817,-0.06336509813611628
IL1B,0.09993302585706415,0.04905007826895712,-0.033274263905707764,0.005971284334721771,-0.03216553295529332,-0.028859376616531107,0.06394938311732877
SFTPA2,,,-0.015747222489430248,0.04139234260428207,,0.141748417045928,
HAS2,0.056862777971057835,0.09453331276319639,-0.022742806743645535,-0.09771384738732718,-0.06690436482824016,-0.028586336632567606,0.03860113645253583
IL11,-0.02779663471385386,-0.009073750945159314,0.009673180750093404,0.016191889116439387,-0.02104591391620498,-0.051686300047643595,-0.03501291111237072
SEMA4B,0.09063410660428667,0.040643687821986484,-0.023754148076505516,-0.049933666651595494,-0.07097016075234919,0.009679701308984122,0.045072551186303794
FGF12,-0.07647669849734721,-0.0006815343892038708,0.0007052118076213224,0.1103932983617525,0.005102185528597329,0.013372955087615174,0.0606595634973011
CP,0.033231256184314224,0.009336054915034994,-0.03083931824056898,-0.05338659231898695,0.021303637703291817,0.026364812335358354,0.05733571390542764
NLGN3,0.11690169907761397,-0.015989449124900173,0.059470559551693315,0.09681669292938651,0.018298885520961778,-0.012901826788956246,-0.0262537744163742
GZMB,,,-0.022602688368263086,-0.03600340378153296,,-0.03530779622135843,0.10243326741072073
PROC,-0.022994451279467296,0.08924510540492928,-0.02230527641271168,0.12978657961547402,-0.007118035416359651,0.028905049732918495,0.07430311663013509
TNFSF11,,-0.029173167927224037,-0.014905251378665885,-0.030679355394021522,,,0.05956533104744395
AGT,0.06976041268070617,0.15192364342721262,-0.09025725414202335,-0.11619560160160024,-0.024521900467696228,0.0014415548177014361,-0.05289024039185796
PTHLH,0.04742809531227108,-0.027585234462048587,0.024859056217945874,0.1141843849831546,0.09755347517863162,0.05211186498872941,-0.0029326361949504947
COL1A1,-0.019316247990405454,0.023031725877527567,0.0033163495726662886,-0.06713410149739558,-0.09237539444532937,0.017154209730673456,-0.009906742110480383
LAMB2,0.103548962432685,-0.0002965335981352337,-0.017486186294204262,-0.006341464325371088,-0.06331003221679098,-0.03012162764234702,-0.050934527622654095
DSC2,0.07444892498765732,0.013689069731331816,-0.016843833686732153,0.03484157011460278,-0.040575491092808204,0.047020220154236285,0.025337821679416905
WNT5B,-0.004009419458375868,0.04743483814134886,0.08797294725672888,0.09913870320231917,-0.040125726606759775,0.027654856696319563,0.1043442930746666
LEFTY1,0.09092978872169834,-0.0274551688177562,0.013713359134568512,0.06050928112709712,0.048520783318336716,0.008819609320146459,-0.027610735053622496
FGL1,-0.02306647248349528,,-0.021852542038794637,0.011712138707410811,-0.027092993893026687,0.022453450978717933,
CXCL5,-0.01804079510343819,0.039124433135303394,-0.011197325448467814,-0.08264221362528826,0.051692424775290305,0.02378852134229271,-0.0007644803969737569
S100A1,-0.0926211431269927,-0.017930467831244207,0.06543638637590073,0.0942948283529569,0.07871133589943025,0.0727431019993694,0.0706541903905735
C4BPA,,-0.0248745980817176,,,,,-0.01341861473127499
NPTX1,-0.0755152595873586,-0.028303724504861346,0.025085708501819553,-0.054410763017461714,-0.01661787588119256,-0.062419846125253975,
TGS1,0.061308125220723174,0.035474238573489116,0.0428418871389607,-0.041970517274197615,0.042585493844558064,-0.013906688413237627,0.04225219657155719
SST,-0.10594726655559315,,0.01942626796297211,-0.007772204742922881,0.06227954807908865,0.044721879576202196,
IL34,-0.04353741476731688,-0.026447551146069188,0.06082216793260769,0.02358216749109747,-0.01733093606745709,0.06746244603132137,0.010205730060738804
DHH,,-0.026740700014233922,0.04041053498633566,0.004829543735590413,-0.029269966351799185,0.015082186044179493,0.0008492129245223315
XCL2,,,,,,,-0.014006569521138951
TF,-0.03809292231395058,-0.020666722056209397,0.02961299096577795,0.11692641306342974,0.09994739885829912,0.013372501091292746,0.058399472525982835
IL33,-0.019952770784672866,-0.0452814818670231,0.08317990064696903,0.062383614565777,-0.0014196438541695668,0.032697831022981044,0.04228708952691291
RBP4,-0.055402183694963636,-0.029173179884167125,0.10965223362631822,0.08530526642025639,0.02537801860974096,0.10104264668312594,0.010205054185291917
CCL19,,,,,,,-0.02565268836449403
CCL20,-0.01662135731178156,,-0.01658263509476755,-0.10290553497960406,-0.018506054414759283,-0.03779130260432627,0.09003917099460215
NAMPT,0.017795796113533973,0.04228457099193311,-0.08556175496030434,-0.18417669765760394,-0.0789041885997459,-0.031381693129600444,0.0785405752965054
