,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
GAD1,0.0418043473142402,-0.0006028761276795691,0.008568230945711065,0.05955522481942407,-0.010093676574975624,-0.05333888460160732,-0.08518778073774178,-0.09493564533460924,-0.015117309314999718,0.0737999256178413,-0.02088517188635652,-0.031545955109841185,0.014234924062170714,0.12415319452687863,0.08489032712096573,-0.02949511200257583,0.06764979071260943,0.10766975736198435
COL14A1,-0.033388364551101314,0.012472798768948771,-0.028564011587521525,0.03472995344049465,0.0594611116514544,-0.02375290345703293,0.12663626348289564,-0.0147037772422261,0.0555126411602153,-0.04123862966781024,0.007129722778282766,-0.019818023733911633,-0.01790275578926287,-0.01782891776189272,0.014441930075237744,0.0012549451015227502,-0.02261179872300758,0.022985971300077745
HLA-A,-0.013020360807653716,-0.06663053432397932,-0.015732319295750283,-0.027519363136014493,0.01645197178067948,0.03935267942981015,0.15751379111896915,0.07440223083987874,0.0060627283669792194,0.018682811123001575,-0.011687527312772424,0.01347468032266382,0.04331689882741689,-0.022074591089405547,0.03587931470266728,-0.08089151918988818,-0.04624220900889582,0.009272272401712967
CD5L,,-0.005058552527315794,0.02908973637189162,,,,,,,-0.03149048999001921,,,,,-0.02599804676732225,,,
FGF18,,-0.025834108775890492,,-0.01937956904406163,-0.0030118704474389898,-0.02128811269523062,,0.05098586782169566,,,-0.01447535717665318,,,,,-0.030552596015499218,0.03788399554527722,-0.025949293962869713
ADM,-0.06626959133597557,-0.07620705668111918,-0.044695803192783844,0.054862388616187634,-0.059390667720121935,0.10211973933994255,0.14340071519305855,-0.005871016056394516,-0.04991428793509768,0.055409131021907886,-0.0011926175194857387,0.03735003625534751,0.03409560429157635,-0.0015948495740399278,0.04279489765106993,-0.05078740356212607,-0.04252352558909137,-0.033550219266860644
CCL15,,0.022358896630810365,,,,,,,0.015136557419941646,,,,-0.03780551588249768,,,,,0.05271415605012816
GNAI2,0.051260456934843324,0.10468199974066247,-0.017614752202680762,-0.009198954165153922,0.010545192108621655,0.009952905117386428,0.15273498818635237,0.023575280065796407,0.015003243325465605,-0.01684258010435674,-0.08949201159788706,0.0400278760047593,0.04085821779448869,0.017686562405154083,0.07509951657428646,-0.03711597725918413,0.052182782751580864,0.01827435971945525
HDC,,,,,,,0.10476041474280316,,-0.025855699686809216,,,,,,,,,0.1254160409892234
COL11A1,,0.040747391820728694,0.04065027828019331,0.0238622991472524,-0.01855246936693589,0.11647477917241304,-0.052057417013831146,-0.013294374038818951,0.0508911636259436,0.02299480614635615,-0.0037342486963154635,0.007386741323025273,0.05031915394397286,-0.04341040622898076,-0.04101125213519124,0.015191556032483712,0.0018045961004577841,0.03305794333035622
NUCB2,-0.08498173525556142,-0.009781769057747096,0.05917762314268357,-0.009688687148826113,0.022271016314585678,0.011320412372216067,0.08421559908900425,0.06784680019605063,-0.02636334485802315,-0.07969164895671617,-0.001152131885554327,0.07326621581256056,0.060029253923558,-0.06556657090522168,0.04063180242259534,-0.047778123831160924,0.014867173860818336,0.006782367053997506
CXCL1,0.05238846069381474,0.011869334791157241,-0.024555650744554233,0.008926260941955111,-0.009069902978440163,,0.03499710677577102,-0.026097568396828606,0.039917446247599284,-0.01851350185759063,0.02873297654269228,-0.015503245698015066,-0.04048863925396802,-0.03873313366311255,,-0.01137765317477503,-0.04099369068818561,0.016431509272827514
VCAN,-0.01564083054844634,0.013777442565082738,-0.02072472389432077,0.009371412072041415,0.02457479403174318,0.13173922206722008,0.12279452796056807,-0.0031413599244950784,0.02650734583896559,0.021455560359810423,0.031235094037121814,0.10127980786166385,-0.07640041032585225,-0.06990670214493445,-0.0025466786169852356,0.021467303806045536,0.02341555107946589,-0.09375801819682818
MMP7,-0.0410391582634209,0.02224033813511131,,0.07701293861795945,,0.019499017598366815,-0.0237335507259527,-0.01493335944954258,0.010430287579531825,-0.01853170190070681,-0.0286961712497358,0.04041032593382062,0.08506620553971493,-0.0019647397109939535,,-0.03237370949745329,0.031355170471677636,-0.0933336965266317
PTPN6,0.003647166964922995,0.016077005569708768,-0.018023018718958957,-0.016560356568292946,0.024639507810118914,0.016364236799588754,0.11269506104721559,-0.014011778251623405,-0.015662377790030137,0.041962878111475595,0.005690940126068336,0.05735939322573616,-0.0028804045859449623,-0.10404975931671785,0.016400016772583265,0.0963701949877687,0.010723780172971483,0.041962458082685936
PTGS2,-0.017566841026682094,0.034683614651425845,-0.021914630193939025,-0.008581919399532451,0.0697152472646589,0.10335102070817674,-0.11333139543980952,0.02277247599498283,0.047174766657494274,-0.06908893606661597,0.05869307770582675,-0.0012180868273852187,0.0044715836998751295,0.045309562381346036,-0.040166961163864964,-0.037030415661213366,-0.03673603058048357,-0.0047770221561398395
XCL1,,0.02419318943371945,,-0.021085664681785066,-0.016129132812280074,,,0.054213957401772185,,-0.024308320040981685,0.03183946358785,,,,,,,
CD58,-0.017181587552453546,0.09401386084422395,0.04086850754196472,0.004222025277650375,-0.02194433160892325,0.05427188264650071,0.10449131045825316,-0.020442386115495405,-0.005081845873335047,-0.007053464968493556,-0.01721371288384474,0.026256978463600637,0.009339613055793939,0.0070231077646911964,0.07717893216369479,0.009380530282951662,0.0442420531764609,0.08005622916383916
TNFSF14,-0.009244645288541487,-0.03152541516432386,-0.025610734180020182,-0.03777076276452957,-0.004753245969640054,,-0.001438827386165416,0.009673156233574393,-0.018877958551016278,-0.05278496999771489,,,-0.04818444652940056,-0.0074087309527125205,0.014946734338788629,-0.024440469833024347,0.09498708485341556,0.026625710234003615
CNTN4,-0.014147771027365643,-0.035952466463290804,0.012553541544308289,-0.021177858432685815,0.002503985046253104,0.0033628406782753085,-0.04360738843818358,-0.04136925145607869,-0.028989415654509302,-0.0025192334441866615,,0.00879106334222164,0.15499042096336696,,0.06997652089675285,-0.049908865468189546,-0.011775301580888936,0.029067667554953706
NTF4,,,,-0.02667244243187431,,,,,,,,,,,,,,
INSL3,,-0.028027855365127113,,0.010098307807150974,,,,-0.0013334213121783752,,,,,,,,0.036016864917503756,0.07899034098854989,-0.004257078036396292
BTLA,,,,-0.012278953400014971,0.07211929989685976,,,,-0.024107798743787736,,,,,,0.06877779216045832,,,-0.029797118634454292
MFNG,0.0785288817963866,0.06210856366667195,0.05372869741081556,0.0189061409243354,0.015849812743199476,0.04258441525150878,0.12627993733842247,-0.033224187757658195,-0.03829394740852749,0.03765948527189302,-0.033149433603093,0.026774369466467985,-0.020799759826493413,-0.05221684493657442,-0.0018662059007234807,0.02598827448572851,0.060672995963085806,0.0862593958596005
ICAM1,-0.01229468859142806,-0.0394425718399192,0.011996345562295034,-0.033212180682653705,-0.001201994954722609,0.08688454181386517,0.09825896319144047,0.007356459954186168,-0.059097057394669465,-0.0020018554518038364,0.05855456152012985,-0.03129571971926742,0.00295975330006719,-0.013425717967858613,0.08171650878519261,-0.029353697880997547,-0.028402631525830134,-0.0027176582174954296
PROS1,-0.04218962570575045,-0.007236280526744686,0.013168540307558504,0.02875647266143556,-0.007151039478800157,0.023858610534955416,0.12961114504216786,0.07327337849529444,7.312384936668194e-05,0.01067928027203293,-0.0013524213224862486,0.03617792699375736,0.0872658788605243,0.05168453533370623,-0.016666227458430712,0.008597621924346644,-0.010170956624955416,-0.09594521598042258
CLCF1,0.019258908326307916,-0.018822191009938784,-0.03170965317828164,0.027065250071105898,0.017624214236289328,0.0036318778663519086,0.004014955609187249,0.007458847557504094,-0.014643645337610554,0.02291079881480903,-0.04280673191368225,0.007710629439097111,0.044287553309337986,0.07216217245497071,0.017233470611485644,0.06588524252542931,0.01897790697584371,-0.017359585615823635
PSAP,0.04654969776899183,0.036813845020096395,-0.002762440432826114,-0.0025604527146903407,-0.02686403149206625,-0.11145150723500992,-0.11258057391466686,-0.045400095791103705,0.01261577366227674,0.006354684835191497,0.029427855844969306,-0.06945019021937311,0.013395843342458802,-0.06140779486136395,0.1393016416030168,-0.05095621550576512,0.02828516329676625,-0.06082184424865393
EFEMP1,-0.11545712632619422,0.005904695814474257,0.04409983348651489,0.0014316202827997517,0.009968451997245862,0.11194606077880614,0.15343771117127022,0.03796030162035465,0.028452208071521365,-0.013887419680462735,0.017238643929711042,0.017968850028878564,0.1486862547225869,0.0057686825385382424,0.01926717755207777,0.04298545936619621,0.08518872314923957,-0.16640405958890794
C1QTNF1,0.046123869336145554,0.006546251868101768,0.01640482416107176,0.03390867937332602,0.024759986419174755,0.04815529012487541,0.1322105896582777,-0.032012031887668574,0.07380901079307442,0.09175800657023131,0.032233876080743296,-0.008305689222202798,-0.008115640866635526,-0.07397628721302606,0.005185609736269171,-0.03406703531287234,-0.034251665289093854,-0.03942153551320765
ALB,-0.02764502297328065,0.014650705625888766,-0.03378423501591629,-0.01621338772321621,-0.021281911654366752,0.12582869796961255,0.0002817953575417022,-0.018799433140390776,-0.021441373750933242,-0.013594395588597161,-0.01319685668821244,0.05950576714515463,-0.03689865411848424,-0.01740959348692516,0.06410719149103668,-0.04029122461649812,0.0029058112841927066,-0.010006518232723471
CCL13,,,,,,,,,,,-0.02515186874038289,,,,,-0.018142918249932992,,
EFNA3,0.009831360519171078,-0.029739058635916946,0.026756944676075586,0.01390955931797205,-0.0289699714786875,0.0029964775176390076,-0.10440913656648565,0.004758832162009804,0.021368327271827733,0.08449432906549952,0.060118651725075724,-0.023314825397308604,-0.037048384419070615,-0.0061565140810393906,0.04069177123597437,0.03856319933791716,0.02009003392320244,0.06454476241481737
DRAXIN,0.011012252274237844,-0.03146700775603737,0.04896005410508611,0.07092142695543165,-0.052716126437307206,0.11256813836734682,0.1404584444625548,0.015590860351159213,-0.017216370954402208,0.06086300554885207,0.02769718918031733,0.009883095660395108,0.02378766116990145,0.07914058183188936,-0.05533343133597963,-0.027482645430973413,-0.031182664473848164,0.03560596392332326
RAET1L,,0.12206847943841552,,,,,,,0.035263408327236526,,,,,,,,0.0809959324172088,
NPTX2,0.027266398909747587,0.03187642879566955,-0.0003109673958010172,0.024851732739478685,0.017449195563113983,-0.0776190233956288,-0.1537480893837166,-0.03418038704232233,-0.02136988665635625,0.00400706185115183,-0.03039041006228378,0.007950916073475835,-0.05979057136358243,-0.04127089286905989,0.05800785207923332,0.02799643947389914,-0.02199859229625953,-0.02089626884656114
FGF11,-0.049395004092362145,-0.038812273998645466,0.02130535942961426,0.04889773389908609,-0.08420746535202023,0.048701527009981795,0.16262629693620687,0.02643448640949612,0.008071214393210348,-0.049506300851947585,-0.021035770153918432,-0.008433025638288308,-0.03400250385857344,0.024800933985835896,0.01618172993041357,0.016167324320563396,-0.0016729393547141246,0.08747572797408935
CD59,0.05072503559986376,0.09208785591093667,-0.014021554254617666,-0.02583451068941534,0.042966838141628785,-0.06916767242858214,-0.09872755219801961,0.028337983526834944,-0.023186980973159552,-0.02437219844276551,-0.01075187336883146,-0.01196637441687796,0.03703529492528019,-0.00688808297574472,0.020364435185667454,-0.01513449058229336,-0.026170827198929526,-0.012648838413549237
COL9A2,0.015887660838673077,-0.008856968837662998,-0.02769010576090991,-0.011016781734353323,-0.019899525862875335,0.07960233435371518,0.01317942459399759,0.02580092897418983,0.008288983940363391,-0.021226863609860477,-0.04493576292675444,0.03606888732645376,0.005832419066089613,-0.037588046156390276,0.06260987382402729,-0.014052967271025438,0.06440632832281473,0.09544285685149538
DLL3,0.08023499343450106,0.03938272081881892,0.003247272211338598,0.01172832775019834,-0.01855297725621964,0.06503384012002217,0.026421984708002968,-0.06255368789445134,-0.021047782020151513,-0.008127609665531194,-0.01691071129422374,0.030970371011850614,-0.08822349250653183,0.12062994517656364,0.016078292684494403,0.0006470980686408967,0.05156082137818264,0.19740871980631228
FGF5,,,,,,,0.006910838972230656,,,0.041352316855538716,0.01853458454690215,,,,,,,-0.05143242139574955
LIN7C,0.06529000551304781,-0.010463908459997007,0.011729291034536892,0.021806434745340324,0.011595351605351013,-0.009047410458509831,0.03025229254890788,-0.03861849464969022,-0.048866177556960065,0.012053955421469977,0.004009094325939927,0.01745180563930801,-0.007172479463485204,-0.006657273066671828,-0.021571841063676506,0.04322848121636685,0.004151166542882584,0.055565803070533736
GDF7,0.09602735644303866,-0.015420092271449741,-0.006274029997982898,-0.009489897114442517,,-0.02577009441010777,6.331134131343847e-05,-0.04905530793358721,0.04192758428856066,-0.01578272855527254,,,,,0.051250844170960645,,-0.004754788861807024,0.014716012677427571
PSPN,0.03235453196280594,-0.032451449492376855,-0.03876061009873973,-0.05814701612844257,0.03758489694295822,0.0962425582366746,-0.0006379402452066483,0.0406794357059595,0.03846540191745729,-0.05011273540622256,0.02789804607648329,-0.027047263088252064,0.07615309819962883,-0.012859258999221072,0.14134223081253994,-0.024536891177057988,0.03967424386866692,0.013545649922414974
ANGPT1,-0.033508213974523166,0.02038552364041768,-0.008107626713722135,-0.025948344724014694,0.033864301945189114,0.028550739299476696,0.11682686380822808,-0.0189656442557606,-0.026245183079407347,0.04066220825919429,-0.011920464309521199,0.07450428141042456,-0.015223524680231113,-0.060810214928023236,-0.034782809949204616,-0.005439571338956032,0.05914525653295069,0.029388225724200107
PNOC,0.010155624515961682,0.015274551423491795,-0.022287491020936415,0.061874342049064744,-0.01582912335015683,0.004947146137551993,-0.14765760871816197,-0.04313936984914441,-0.018088492873665308,-0.031038230154727845,-0.01319685668821244,-0.022611873440603152,,,,,0.09374151344727147,-0.03180453243148203
L1CAM,0.041931997861739026,0.003724495018494092,0.041471769354778316,0.006329026996887749,-0.001650733456709781,-0.022917854050748896,-0.09598280759114798,-0.02788480666694212,-0.0011743256278997662,0.02914433880624317,-0.020516736917269247,0.02002154890457463,-0.008512117431124039,0.058323719366765135,-0.02976774474943847,0.03203212123126584,-0.03807096910483225,0.015652824888481402
APOA1,0.019359280525285485,0.03161507497881583,0.014897571412061217,-0.0014155780294344952,0.035216773694007525,-0.0416663764985126,0.0735998209263262,-0.022423089269238305,-0.020887814817226926,-0.034730936566386664,0.024724485583525357,0.03978933839449269,0.0003662328625429131,0.05600420910515371,0.04494350350740315,0.025371085483694506,0.028800069585942653,0.0674103689501989
PSEN1,-0.04975200610721123,0.03263033587197354,0.0005395084062433319,0.04501400622305793,-0.013258458054968695,-0.03751942932038693,0.05385095542099699,0.003182062066596068,-0.021697280839173015,-0.024991231967822235,-0.011624983938907091,0.04339377814970704,0.09754427314029894,-0.06771314806902347,-0.005011026428371255,0.047049795634878336,-0.003135396865625833,-0.0295672398007505
CALM2,0.03178864186172494,0.04066303362958348,-0.019299466768038332,0.013103887679635185,0.05882335792193545,-0.09426098734529746,-0.19731115975315444,-0.03934630303390549,-0.003066028110977305,0.0157198565521387,-0.0024667718143711087,-0.01685494170369269,0.040247528767701525,0.0020246306066980927,-0.05411329096811046,0.05743123482358847,0.0638731831007687,0.06340351288343113
CLEC2B,-0.007425987461491883,-0.0036702312162884216,0.0453831035509295,-0.002593400128181423,-0.009168084551006848,0.019758660978605125,0.12581269737765205,-0.006581938759015905,0.014327423194120604,-0.014600725646933155,0.02427548897592409,-0.00883656651496117,0.04374239721264402,-0.043595668821902585,-0.02524408565756346,-0.049221555416353584,0.011901573215680694,0.01647306730156055
NTNG1,0.10850366339412978,0.04432553132236543,0.010327003067198987,0.06361079397886314,0.0667867165854685,-0.056463451866792476,0.014732765821285673,0.027877068008284524,-0.020263126805693036,0.028388825189512103,-0.021625837772834135,-0.034565594894647056,0.008349662640214688,-0.029800979097034892,-0.025383038965878863,-0.05466396438694553,-0.00572276734684121,0.0674693991117479
LRIG1,-0.061778917670889055,0.10992297859794338,0.021062216541219418,0.09465407722909033,-0.0427064128598319,-0.0024474105823831843,0.07718991376615963,-0.002294272156067131,-0.006427310737759089,-0.040163148126582754,-0.0041816219700450815,0.02294317141334509,-0.019229686160526373,-0.03324623148419124,0.06191209603202602,0.01982140419708666,0.031704898453976005,0.08198566163733484
CPAMD8,,0.019832321975856788,,0.05124527291139146,-0.0025410659826595643,-0.035892601205665925,-0.0020638971542277654,-0.004671038053843368,0.008125897300910874,-0.0268438955113727,,-0.021107071990988116,-0.04048863393916201,,0.08122590406130667,,0.034957846733464595,0.007445869638799439
GHRL,,0.051403858769595516,-0.027286830513634567,0.007823897996650338,-0.034681954471964926,0.018956359134765143,0.12381882408321679,-0.0012128543330695435,-0.017216370954402208,-0.019877640209288023,,-0.014585021234033057,-0.054551135774140766,-0.0585658398270514,0.10409159110549375,,,-0.044325283262418275
NPY,0.011433608205200887,0.033708349322087224,-0.024158303873737696,0.0007853836706743655,0.018319977208521104,-0.05391315396944009,-0.0691621810129257,0.004776103473876209,-0.0021391120108244428,0.0015441975265406951,,-0.035266299719606674,-0.04728195657716659,-0.016352527886442147,-0.02945014530282599,0.020955273821402973,0.00330216111585772,-0.007268342154734461
MMP2,0.13714582993123028,0.06759904309668281,-0.0023971309118753776,0.013914779887339176,0.05577686750051857,0.11216816434214986,0.19186370781816547,-0.016708979709137407,0.01290872057592367,0.000990161623952488,0.0008296463718815601,0.05105904573800561,0.007623190643966184,0.03994992811626354,0.003681069855851534,0.022579787574524952,0.014321704567614038,0.04068943207640158
LHB,,,,-0.01996382532338022,,,,,,,,,,,,,,
PPY,,0.009784015737089802,,-0.026197982130796098,,,,0.005489147420329423,,,-0.012206503958143322,,,,,-0.025183481842609347,-0.06950865484849947,-0.012399623840622185
ALKAL2,-0.0255295730473597,-0.006046395289985577,0.13125559413546056,-0.019673782079653514,,-0.04013794873047594,0.032114853126221435,0.025679060663852466,-0.02671317112065021,-0.0002765218108468042,-0.031120743681604068,0.06234205103544286,-0.004479300374966693,0.017265076459313085,0.0512746559228559,-0.0296092687099633,0.060693436073061484,0.029611686363803826
CSF1,-0.025210345432529774,0.006415668673281845,-0.007070078692904375,-0.08458826419085595,-0.02108202615028065,0.059105371625866585,0.07494147442740183,0.01761212021737891,-0.002632200376326569,-0.019485366780211975,0.01608199540212603,-0.029957753618299252,0.005658848462184678,-0.024861014260722902,0.04015438950393225,-0.03839541322447888,0.02562413388374896,0.037633333499933364
SEMA4C,-0.0811282632052379,0.03467814453864842,0.009587922547915677,-0.001354491857949414,-0.014459186229291808,0.02491325134065894,0.05118336218600347,-0.00564975127388031,-0.01262486061038883,-0.016945950323443114,0.048355003903624356,0.04940713298363404,-0.00395273592853465,-0.04213926367036692,0.0616807570604244,0.008568909915523604,-0.02936112846284307,0.09210800120749736
BMP8A,,,,,,,,,,,,,,,,,,0.03152468673752863
ICAM2,-0.04645423063248048,0.06310557204527878,0.04852634196034363,-0.0053344012988992065,0.042694633182376714,0.06618502528859811,0.15162747029297005,0.0020574604875133124,0.03280214500432027,-0.06450989563039716,0.040798559115627936,0.04729066142408201,0.0358618690193181,-0.06582954484761434,-0.004129946677253637,0.07222455264187841,0.04019027637912408,0.05968430538394952
SYTL3,0.007799809168164257,0.029448574708150405,-0.011593360021219416,0.05504462799650598,-0.019830256080874416,0.03419146157743447,0.091755325831702,0.0306645574888033,0.015407458437043246,0.028449160329818302,0.015545905800187599,-0.03568044558231555,0.0365540126269799,0.07804135482635004,0.08540117564715197,0.020011998664649647,0.0033626361150929096,-0.06601915552789718
IL1A,0.03219168362342625,0.05226479195985721,0.014687928990285775,-0.012322480251546657,-0.010688045918941862,-0.025770091024852886,0.026371848959431933,0.06574572955036717,0.04269210682757867,0.058235456696848105,,-0.021964286508836136,0.04327691677816854,0.11681340848534308,0.09574814272476047,-0.045835778132118185,-0.024807121110620552,0.054061208799799455
HLA-G,0.08124688878428128,-0.022538110010595518,,-0.02108566277757245,,0.038898886056136395,,,,,,,,0.04615717664502573,,0.006681928734292248,0.04154770927609519,
PGF,0.003076481770238623,0.08486258465349295,0.04510096175908278,-0.06468646110215884,-0.02133555273297526,0.10449190120597081,0.17444769756040687,0.06263617567466123,-0.031130222570736468,0.007181104702016965,0.0003889116010698329,-0.018937883043215583,0.05485697101598841,0.03054966914880677,0.06546121108827432,0.000479335515299301,0.009330525245873739,0.07069635173478667
LGALS8,0.026527630469723253,0.051657222006208925,-0.03891252579634264,0.030756973082912337,-0.04732631916446091,-0.012440189556398184,0.030621695679870505,-0.007014882043484024,-0.02744637769570523,-0.002338933260555415,0.05239751497734435,-0.039329278912598145,0.060476849183272834,-0.044881899465165756,0.029744572139414772,-0.04766268239227975,0.03313784046700106,0.037642828509622306
DKK3,0.05502453720728751,0.08848681577806658,-0.025805600831812242,0.0027365206659812837,0.05349520460372537,-0.10239466267650976,-0.1395501272949401,-0.01857660930807564,-0.0010672919462978408,-0.017840401633005896,0.010366876429142734,-0.053382955297361916,0.02584197816663901,0.06732184700242982,0.07615789649028869,0.03715281512433788,-0.036385229984228995,0.05960159908996748
COL16A1,0.03696770601277535,0.06258160507924024,-0.02530509303863387,0.026810237187700505,0.015048557443393715,0.08544889685645339,0.044062900304927016,-0.02814115346120676,0.011174457763139868,-0.009222634308249319,0.02209948714680852,0.09322726261241567,-0.009733050330343091,0.04950996599582455,-0.004237652169484434,0.04513798585158087,0.0010823397595901938,0.08727226181398798
TPH1,-0.02601268359005613,0.0029301178258969965,,-0.014464263527707074,-0.020102365062228362,-0.014748908484798403,0.011305633134384131,0.1258777972172956,,,,-0.013752908569117976,,0.055575751399211476,,0.07782377571454117,-0.004914298771762787,0.023275404385682513
TNC,-0.09598494742729607,0.014016960871223323,0.03317121670936772,0.022758935926010523,0.021504502850600484,0.06233339457796818,0.15233043875693883,0.006718541853345411,0.04882265111823816,0.014997812160821524,-0.03209184829509513,0.030126777353964098,0.1055588271683936,0.09913632398613889,0.11800770615388143,0.036419870982487466,0.020501562571420228,-0.10159744589797251
TNFSF9,0.11996955951306576,-0.035968928187869974,-0.005903639395960217,-0.01742830085185999,0.014533500969067326,0.002960691297403805,-0.07188912565618254,0.01881716459535036,-0.01821887409698655,0.0044219098718547775,0.014004268848900407,0.09156208013136347,,,-0.043068518680141346,-0.00335036039641724,-0.012024997434803586,-0.03405164310872918
C4A,,,-0.017016497404948712,0.05116741589889849,,,,-0.016548258182153493,,0.0790524357506448,-0.014475365032020517,-0.012089329076486915,,0.03026603945132158,,0.0012163469487217846,,-0.03724658015373738
CNTN2,0.0019236547714025346,0.03117126396029392,0.002594050426814581,0.009392381989125752,0.08405116416316034,0.034140682615527836,-0.005728481799755638,0.04436694303860906,-0.027933339405275058,0.027840857336517238,0.034520725978948244,0.030123876005960865,-0.04628392474747912,0.08323293275585064,-0.0829580405634633,0.017284267135297758,0.04554451400364876,0.048675460520687615
F7,,-0.024066398239625076,,,,-0.012809469106092099,-0.00017249878243852203,,,,-0.013196858540060682,,,,,-0.02544931966064461,,
LUM,-0.02108814236876002,0.10860088636354752,0.0011122429150059827,-0.01851477974802833,0.042658064166047956,0.08049079083587128,0.14872912825604653,0.01027469744131123,0.00946422384701989,-0.04883611394936648,0.04363543662364855,0.05484467091253771,0.06654448203925345,0.028496125284122428,0.12485543135357505,0.010807978214219539,0.0067244797460850655,-0.06767048305849956
BTC,,-0.0218339624382468,-0.026627796149934713,-0.030193066349098914,-0.044161471425017335,,,,-0.04720302870405687,-0.026139951813521065,,,,,,-0.018411688070683285,0.04437866490237518,0.049072313408332124
APOC1,0.05860676488987502,0.056810974245449945,-0.02426970498545257,0.056663483441912424,0.049404213886285596,0.08996638235671532,0.18811172821716568,0.029599004817246356,0.008030004880554966,-0.014243582093722163,0.02158473774589657,-0.030924976384501476,0.03432077243528456,-0.10491593196565925,0.03499844777348189,0.007645427242247809,0.049326874339272415,0.03850137750589815
PKM,-0.0490240845171185,-0.07840415511876307,0.0003712702570986347,0.059928610991789436,-0.011036226683250456,-0.0702967044953366,0.058513368440351564,-0.017317612080534752,-0.05329811099006305,0.05245330032301302,-0.05418414781843087,0.027814658811342926,0.07163552792189558,0.004545265417825031,0.13368784123918906,-0.030689215210513526,-0.025971976911825637,-0.07670419697085333
TNF,-0.00407674685698428,-0.03655587994442973,0.08412738807022299,-0.022082951933011408,-0.026715887185878404,0.1258354556793564,-0.013159460219758987,0.02456891870056261,-0.025169953844359827,-0.05150370270104812,-0.018785914363074478,0.05658644071032912,0.05085806146664518,0.0028620575808810727,-0.0364169771993592,-0.017870360467099663,-0.01171087261658233,0.03488677952370408
GNAS,0.07925971273729172,-0.048058921052764214,-0.001393446178489783,0.04271341766764627,-0.01665379770934259,-0.08487136514666119,-0.09928712406121216,-0.040773981735889885,0.005571485956862333,-0.005604505384765181,-0.03312573253982121,0.06711213547249764,0.04680361515857342,-0.002643531589338326,-0.031148487240575208,0.007395078068921905,0.020042759233724602,0.11387335082350604
BMP8B,0.012112355921553002,-0.014915867940422049,0.0022480953363069505,0.009698709868263015,-0.03133439825773169,0.11279210133464403,0.03930244932890404,0.10193971908399072,0.05049600694998473,0.032071977949362444,-0.030757204621402114,0.023585377250636856,0.04840709583880002,0.015513748515374723,0.026403565320839168,0.0005435144802527108,-0.0001736212324869771,0.0261703085014352
LIPH,-0.004715923899926325,-0.02466892168320337,,-0.029984596302202744,,,,0.006851645997410494,,,,,,-0.046123365930629774,,0.02909998295507654,0.023916194776241233,0.07850934571064738
CCL28,0.10030523407277372,0.007220060258639533,,,,-0.0009579493783913695,,-0.02054513157958514,-0.019767465736011194,-0.02664246448825123,,-0.010906653923683207,,-0.041948029111803356,,,,0.016653728191537903
PTPN11,-0.021968000970288507,-0.009715598288050206,0.003649750315127946,0.006721007227668511,-0.03956108283101374,0.03846260815614082,-0.004682621967835154,-0.039818415107600424,0.02363253395330559,0.015156339771402606,-0.022676710956246047,0.005481910334008185,-0.0088663757800755,-0.04179401283614016,-0.0542471540578289,-0.0681073815658924,-0.0005270010327149592,0.023528236827028044
ADAM12,-0.01992993256382503,0.07207713889245045,0.07549281241823538,0.016873301443023826,0.06664839787710729,0.05325020769172242,0.10570406796013943,-0.018145622713515473,-0.01910402678066477,0.015978181608996205,0.015036999961351289,0.06713726568210834,0.06363860367411428,0.10849331311224386,0.12792403508821235,-0.03163005271398362,0.020300786905788324,-0.04273572683605007
EPO,-0.005477404641110885,0.06001365292513708,,-0.030568780486912403,-0.021570858003497624,,,-0.013959476249473479,,,0.020013810757711394,-0.013752910588779178,,,0.06530700784824185,0.13371012847750963,-0.03147512010705088,-0.022838994546714755
EDN3,-0.026955999780502445,0.1158967289727282,0.014855822864486215,-0.014698536786152091,0.04462676531880143,-0.01837255935257072,0.059143447700785,0.0288806552418011,-0.0325766577918002,0.10719348075528405,,-0.013894820158617474,,,-0.02277583493209784,-0.02873439777685771,0.05498762936419399,0.0752837863287055
CCL22,,,-0.021512931162909445,,,,,-0.028107707739623806,,,,,,,,-0.002722902162303018,-0.028783515404707465,0.06305315773297114
CCL2,-0.04005072538241115,0.055755042342154164,-0.01928662685280936,0.002299067572148426,-0.030216351969989307,0.029498013508707954,-0.025101139349524227,0.020529714399890164,0.029333379978653665,0.023287631465266086,0.04327253123804911,-0.058334835298382896,0.05142627602967716,0.0034704864773810245,-0.0005149854039000544,0.012458629346760326,0.017719955214479218,-0.1377250093951819
DSCAM,0.025188110015379368,0.014363191795451822,0.000884587075229487,0.019019031773943935,0.05258990723697391,0.10248938552154549,0.03262379860312651,-0.0517406950770749,0.03821341862863968,-0.033027203751780455,-0.01765336250010909,0.023241252657004472,0.10101606556896957,0.07034309672622953,-0.028904256362051142,-0.008215679942878503,0.03738592845568712,0.005810416461081893
GPHA2,,0.049541751436123424,,,,,,,,,,,,,,,,
