,UKF248,UKF266,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916inf
TNFSF8,,,-0.013709483562435482,,,-0.024305410224016034,-0.007134254466285191,-0.017943682980425375,
FGF20,0.02712901039500304,-0.014971930290243253,-0.031191919328662762,-0.033401821050611194,-0.0023647229823382365,-0.009912105431973135,-0.011963676726061112,-0.015608447367235692,
ICAM3,-0.02396026333873441,-0.00779500013122228,-0.04405184624081909,-0.0328996914011623,-0.05126897693936119,0.08314237965155433,0.04317076713214993,-0.021070683102128916,-0.043583814223410344
LAMA4,-0.07717606116797276,0.04007005297444821,-0.0190813692337042,-0.013924215417464723,-0.0058784863237200035,0.016285472619616822,0.04512104100185299,-0.015073290376104395,0.03391152357920479
DLL4,-0.018931210205118152,0.018409090460079398,0.036332408582572875,-0.026027517417802844,-0.001653456683264233,0.04623864971618461,0.07027544239718543,-0.020683951105090265,-0.040743699259146574
SEMA3A,-0.004122819157084197,0.022284518685552663,0.024522480184059704,0.037956718097438065,-0.003633638061106842,0.045647018612609926,-0.03263272661978598,0.009593393893806675,0.07527158887616317
RLN2,,-0.017588503777941383,-0.013964820920054369,-0.02415962351711386,-0.021396064596749483,0.08750770305834113,0.11452246048647526,-0.0009630448348082945,
C5,-0.021903802142694308,0.060950792973702456,-0.031071275193406453,0.02180702254526555,-0.012381961125874292,0.05901307316847104,0.04901592744369124,-0.011949118519228617,0.06446046992329428
COMP,,,,,,,-0.013676799008244256,,
EDN2,-0.015091292720859214,,-0.01695794630973415,,0.0052537429188914825,,,,
C1QA,-0.04613268582547702,0.022807172393499362,0.022719597976849134,-0.0966553514768143,-0.06473483180525488,-0.03562592694567625,-0.0231808667788972,0.016001517117448766,-0.12715635279542176
UTS2B,0.025736368531677854,-0.013092261294334984,-0.012071085964961573,,,,,,
COL9A3,0.016718454382699408,0.05474512770489225,0.043824357869914,-0.06671853833143801,-0.031232030583579973,0.023764286055606224,-0.007751270614779938,0.003584998285751141,-0.02888025349695864
DLK1,,0.018415564349087418,-0.02249656654834484,,,,,,
HGF,-0.03609135042203373,0.01510002470811321,0.0258768379834798,-0.019254403623594058,0.07469198701367538,-0.002628889488894182,0.01557935885914329,0.0032139807720190446,0.03227322015883441
P4HB,-0.032006802510151096,0.0850171468315969,0.03268471602550884,-0.050282882378765284,-0.0031384766471603317,-0.030364271758995885,0.07350154073320231,-0.05221120829472353,0.028735035763114
ADCYAP1,-0.04235906630361018,0.0007700713683145162,-0.023148197593019386,-0.04392172127798457,0.012773462929196285,0.01214096641570264,0.058460197547337535,0.05588679765940158,0.11150443181907167
GREM1,-0.021227775772472684,0.004031511804146405,0.024189459151417354,-0.09845389191987583,-0.03524703813645178,-0.012097526933794407,-0.023225000233319703,-0.025307848359162374,-0.08146515457077198
EGF,0.0016912632247047367,-0.02095247032484856,-0.007515119426254571,-0.026821186471416583,-0.038943205541787984,-0.02054949100129543,-0.05710699496826282,0.03643741505426198,-0.004507591970162266
VEGFB,-0.03095105512173484,0.06790608841413363,0.004329181846205456,-0.003544900280285725,0.024111749595038735,0.004813618453714073,0.02379584825059999,-0.0050170357869823105,0.024726030957559784
FARP2,0.04197362562731439,0.012582478711105275,0.017122179909266726,0.041688206658369274,0.027390099213208858,-0.004115875920235643,0.036485319827390554,0.05067232730006487,-0.0004107168620842621
BMP3,,-0.020426489883971555,,0.03178503631493792,,,,,
IHH,,,,,,0.10042863534202383,,-0.019442042833764366,
LAMA2,-0.04561002473729254,0.029829857135378706,0.003682415986455267,0.009047439535711332,0.0005579443369740404,-0.00811514090726755,0.07122640395676609,0.03624163104023017,0.018731557174063367
SERPINC1,,,-0.012914971519112485,,,,,-0.01919999587393948,
NRG1,-0.028008059829514244,-0.013308845675158219,0.03463702828716554,0.11974684455837507,-0.011213736875203347,0.029058305411678628,,-0.0397401544221239,
SPINK1,-0.045156349020160434,,,,-0.021396064596749483,-0.0063696193340219455,,0.04259011742092498,
EFEMP2,-0.08798810902863978,0.02699948107759687,-0.041328382397788105,-0.01603609126739476,-0.02277688318600803,0.0035138404379143396,0.06605017967528656,-0.060097983446724464,0.011632135084508301
SELPLG,-0.06009456230546601,-0.0017129638062318572,0.01055773379621825,0.005875930144427242,0.049429249161557685,0.0338131480254666,0.0034499998860798384,0.07048501656444567,-0.004617585538459075
GDF6,-0.025618615242321882,-0.026126616307486566,,,,0.010756704947010413,,-0.046767031494026605,
HLA-E,-0.062326618494462145,0.01540052292661019,-0.005986349861253245,-0.09170082783179011,-0.03318768915398774,-0.010575858901504009,0.047669074747366924,0.0055839193752178235,-0.11462327536087381
PTN,0.05469522548948466,0.06627987101284176,0.02037409474830052,-0.04806555743447988,-0.033824426052111126,0.006153218986361278,0.08118563747705451,0.009154415475096461,-0.039244343400736036
CD274,-0.0214843824284482,-0.02920907723046727,-0.0037622211878384063,0.028261105875144594,0.08485682728131426,-0.012215631040342219,0.1047438141175732,-0.008714644003433344,
CD14,-0.09214698000331552,0.09453935690668977,-0.058077107158561916,-0.05076849626910502,-0.029254362004083018,0.025599220584820417,0.11963368791847563,-0.010797005764156787,-0.0760312440592939
SFTPD,0.05908423701949467,-0.029600544963936385,-0.022166778661941,,0.06284624847620228,-0.02802827729251742,0.05776100950269362,0.06723679182904672,-0.0009007450750689387
SLIT1,0.06982116258030795,-0.018550591641328173,0.0644115543269087,0.054625404755405026,0.007970395049700103,0.028573062794308383,0.08786568161354588,0.07782143753900803,0.10983860623581453
LPA,,-0.013092264576617068,,,,,,,
CNTF,,,-0.011008958546053745,-0.032743019392776296,-0.024843114258996157,,0.010932400189743972,0.11470920398135812,-0.036150888281353835
BST1,0.0016321780316072862,0.051581548695227734,-0.00576551061001801,0.05809920668539315,-0.011738824736587158,0.10042882187858614,0.033299561979026525,-0.02008065930458282,-0.03721209070237707
AGTRAP,0.020676125106007984,0.04095825970887032,0.05756398865764056,-0.028833585986884774,0.05718162753226717,0.029572988847075633,0.05038856996772566,-0.0005610235746717836,-0.06245364941480269
LAMC1,-0.03529762214514281,0.059213558981337955,0.0068405771150871824,-0.02291286470662047,-0.021995033290853363,0.010702812248199618,0.09182318243673539,-0.01930791746044655,0.18978130438491622
COL6A3,-0.01867266078763804,0.06289658170317958,0.02619519709099384,0.034279611223528364,0.03618869455671827,-0.04809766151811162,-0.017241909180032912,0.03754254633726935,0.14480432953393574
FN1,-0.12915712593589374,0.051243997423320295,-0.025301653877747243,0.018429569449566828,-0.02470150235573541,-0.02724445007720381,0.06281884507066203,0.001127111280256525,-0.10727814166796805
MIF,0.04192050026247457,0.058998083639654,-0.07615371337859898,-0.04000269914696001,-0.04717900428661437,0.06889256036464608,-0.016944783289779147,0.018951060790149455,0.06301200869080831
JAG1,-0.006875686234850783,0.06444583305060417,-0.011563939166739425,-0.005899452162159721,-0.01511036608223876,0.024348646173288906,0.053807881087336314,0.08216268415772603,0.008108270339259063
NID2,-0.052729311052964654,0.08696654967977323,-0.018521035029441444,0.018862808351714028,0.05999610518480932,-0.04247522323804026,0.06780814607936769,-0.00896514500516417,-0.05686310831332276
EFNB1,-0.045962166697677276,0.013566545427977694,0.039150841991043885,0.06594047387804564,-0.004802130113222323,0.025973718360111683,0.030171905903160438,-0.04480369044152908,0.03620419732452469
COL4A2,-0.10985451025610357,0.038144460900453446,-0.023341963659710023,-0.025514770644603328,-0.008659668836140425,-0.04611997020058594,0.04419065505202712,0.04040317271814634,0.039368120993973264
SPP1,-0.054237424401473104,0.06833909733374705,0.010554220130819336,-0.1153556515942558,-0.056489000998784095,0.016481915400362205,-0.08260481921053911,-0.04308260643513835,-0.15551073423177345
PODXL2,0.044120520630845664,0.10911628681697794,-0.022812877451368698,0.07001532516867345,0.002913139954101615,0.05047593571960015,-0.05792846910996549,0.038086605295679844,0.17251357967704126
FGF9,0.01803219667443358,0.0026429815992066903,0.0018608039068449469,0.11518784770303557,0.04708974771020933,0.06319378291284407,,0.010152768976903847,0.10979760505690353
ITIH2,-0.02550555286060003,-0.0032588990549654883,,0.06379740921620254,-0.03482017316574484,0.06388844091498845,0.0052275115591048065,0.03600538254069448,
ADAM10,-0.01756258603846125,0.011903694149635468,0.03764213999860337,0.004236691358576411,0.03264723129218615,-0.008987762858473166,-0.01000803023827654,0.003626168698735645,-0.06673693500940067
CFH,-0.08644954647987187,-0.0131279043048705,0.02954616526408673,0.022087314334556494,-0.022731176518889423,0.03862514338637396,0.01588798258400125,0.05081663317667055,0.0019364660548190043
COL4A5,-0.023407142273155823,0.07304883877648902,0.021824874631282905,-0.06455967840264296,-0.03861458360461505,0.020880864977462648,0.05244702293485536,-0.04511639892483064,-0.07161317236962296
LTBP3,-0.02682073489114464,0.05536893263971651,0.01765294827874542,0.010973810153717392,0.04766258596046392,-0.057054482743345715,0.02544797036589667,-0.01605346486533454,-0.008299355590642184
GNB3,-0.007864136856676047,0.030007189882780182,-0.04256616208932442,0.09510956176219693,-0.047871580489605145,0.014676145036432567,-0.03423295902031787,0.06670410155574161,
COL6A2,-0.0594768544489723,-0.040018201168588084,-0.003902251159120962,-0.04979972874419621,0.005661434823500799,-0.0627306570232436,0.04773887826462914,-0.010926632947679104,-0.037778126713267544
PLG,,,,,-0.06466544192604651,,,,
GDF9,-0.001064415525970774,0.05750121061045791,0.011520368756463279,,0.017829118445115016,0.05860809258653963,0.012996229520174127,0.011096316200720456,0.05596851092580075
NCAM1,0.06314103943432817,-0.020634349123882803,0.054547229444337895,-0.026478307951697477,0.03663089094323285,0.03688780922272036,-0.024369455783234673,-0.050305030242100465,-0.09751272041730863
APOC2,0.026242355611381406,0.015069617849691947,0.0035708768871430324,-0.1320096428077236,0.0015816134036200945,0.04048109895195409,0.006915357633833291,-0.03502394146927299,-0.061552885668823845
BST2,-0.006646185060848295,0.005574870441912769,-0.004857792898745869,-0.054462503998314454,-0.0489170775963004,-0.02001834138288748,0.050952570055839974,0.010813213201319753,0.0669118638238735
COL5A1,-0.06975808919645964,0.038829638955975986,-0.02874301049220526,0.008937653405696602,-0.01454170267446763,-0.042225070540270804,0.11514631546017022,-0.006349982927351653,-0.029747135038465416
CALM3,0.05699920521186759,-0.05128086102037267,0.017590175421927038,0.11071409671217197,0.04735493421870809,0.06679798343706896,0.06684652628676167,0.09219866450802865,0.21928857650052908
THBS2,0.05141915380693069,0.04849779482295384,0.021111526155614582,0.009462813219316711,-0.01845068786261552,0.018607413129919887,0.013862262082101498,0.04320679471233901,-0.07446851318286474
SERPINE2,-0.00529213955939248,0.015791219701454577,0.07611451840683783,0.05070949872593678,0.009894757383910921,-0.07825999230764462,0.037162012682193504,-0.03964913865673279,-0.0255896092442658
EFNB2,-0.05435163251067101,-0.04535757359217508,0.05414656770744368,0.032212570304543026,0.03707231094401938,0.002827112810852409,0.03284521602143452,0.010520994662471651,0.10017602963295086
PROK1,-0.011240261629769698,0.019492689429695835,-0.017785154025465016,,,-0.0168071358642593,0.030461840433532946,0.14550588429209987,
MMP9,-0.07058537318347957,-0.02837154474448488,-0.0183833470887276,-0.028537498074866666,0.008983261817814994,-0.02904162327616134,-0.028028917857334426,0.009214228497940166,
DMP1,-0.01809168085967652,,,,,,,,
NPPA,0.043351840799407605,-0.036294790995899724,-0.0012968776609362021,-0.018925264732013197,-0.008968221997652232,0.02066874288828531,0.04235155455964752,-0.02833010353595542,
APOB,,,-0.022332899309368638,,,,-0.01273989246646172,,
C4B,,,0.0047074531224041835,,-0.017746054591846524,,-0.011942764081720174,-0.022783835594043678,
NTNG2,0.039093405229396305,0.03463201369724662,-0.03602498631333629,0.029975144548125037,0.009116474986458522,0.033391172615095804,-0.043547177794429806,0.013105521243080643,0.10778382593900161
LAMA1,0.030267826911090204,0.011086270843159832,-0.02662702547043976,0.12345542443710485,0.026259951386903065,0.07298253349799896,-0.03097162654944952,-0.014220025783399126,-0.05176689647025909
UCN,0.040645549726741705,-0.024009661503458946,-0.01415764525337632,-0.031047476910069042,0.0002780985203527155,-0.020970827085240357,0.09742666904751367,-0.007680449655989072,0.22057024019203267
ARTN,-0.008828629835674572,-0.0214670178128052,-0.018383348873210387,0.12889062987880115,0.028859815925359234,-0.0316329889567627,0.0032561762734025727,-0.014877445229722052,
PDGFD,-0.004601964455340712,0.03306927937058922,0.07898389342685148,-0.023064732299369874,-0.05763187367945227,0.03509625878579119,0.1062399904880087,-0.09103151482261325,0.025396489644092263
EDN1,-0.004385259092963126,0.003882161255626792,-0.019275102165011545,-0.05420146746443643,0.03367928946926683,0.0006422621588073431,0.022176780156700878,-0.0022843578687164008,0.13582515964323133
ARPC5,-0.032937549235992035,0.07118831956307897,0.022841421534540603,-0.060269035958071475,-0.027861046869810113,-0.02516534307754542,0.014120947432049736,0.05099847178493635,-0.0792977616866721
GSTO1,-0.01555562332603337,-0.08716078936332336,-0.01196775114871337,-0.002159065431816311,0.0759890270653922,0.05796475769402475,-0.014777021566387832,0.046981637727997426,0.056609856623745194
PROK2,,,,,,0.045070840529502325,,,
SYK,-0.05740649678207281,0.011596102780389974,0.006051104584662442,-0.0871466009682091,-0.019746662635467295,0.029847142386337153,0.007265656764511728,0.03337364101923753,0.02091740354958359
ST6GAL1,0.0061687470578374185,0.035136002143114395,0.01161164212605722,-0.001462082111644491,0.04228743527530013,0.019073778896452818,-0.030717159144017084,0.025162689708069036,-0.08849342361817991
WNT3,0.017376582176920872,-0.0038011631338711227,-0.03854157537089221,0.05564519439817016,-0.01043543753508113,0.061666757934795875,0.007953134061344545,0.022483880044220625,0.022655803433463413
HSP90B1,-0.041550472583204864,0.014572162712005123,0.01846127817732416,-0.03411805111640643,-0.040332960954557816,-0.03976150293668501,0.011013420116785159,-0.05620290688313998,0.08194424821713817
ZP3,-0.026617812544268284,-0.026976391298303908,-0.011758755245030221,-0.02192127861017397,0.010954904177689304,-0.01082051116905143,0.03761143018186581,-0.020326367462351887,0.1444520729318867
ANGPT4,-0.014152772500655527,,,,,,-0.03723216490726123,,
NRG2,-0.03919560023208586,0.007566491200631029,-0.003085803298989713,0.0503098523455327,0.002718291731216077,0.10760850409908282,0.02167151278913584,0.03084507675784067,0.08671294630016757
MELTF,-0.010124847724835826,-0.015465343461462803,-0.03337835876430119,0.017191496168523085,0.0034391289273073885,0.01616503638777476,0.07185841271414747,0.008152461990083196,0.024501923279314646
NLGN1,0.04750420474610847,0.030787365787469014,0.03585986702766736,0.05543531853269562,-0.0172779850631724,-0.008014824593766267,0.06228476858582339,-0.024918983524160936,0.053260066540996694
SLIT3,0.04630919048614482,-0.011536968167989879,0.0002041159838893341,0.021224410753285253,-0.00013049977929170168,0.05279494688122338,-0.009384908548863487,0.05533994591650377,0.03491720356925075
CCL8,-0.027324654913843657,-0.022587050649847736,-0.013437317525574057,-0.023234631558552717,-0.02318036589542149,-0.020232579132499408,,-0.03976793305919447,-0.044498180417514334
S100A4,-0.10655108663304545,0.005944304188790852,-0.007091900777086857,-0.04448881383992505,-0.04283110513615599,0.029515650430679975,-0.0010804944205605738,0.004155466683221125,-0.03680298766234619
TNFSF13B,-0.03359944342658552,0.02894819657669613,-0.008934494252483232,-0.07889708554297213,0.025627766930920087,-0.06584308359025014,0.03327134461226546,-0.02123639506847505,0.02128665766637144
HSPG2,-0.052374720702077375,0.025398032510887607,-0.010315068416188837,-0.045826735686765686,0.007223230510805899,-0.045600792740081185,0.08643844696745004,-0.020425029000027684,-0.02170546162436689
FAM3C,-0.004248192381882796,-0.06292466056336447,0.011066587468733652,0.08413158074596627,-0.007943611282706738,0.0002287212747859495,-0.00045352034101946197,0.01891134287248777,0.15663960833047805
FLT3LG,0.00059195127766303,-0.012355439141187936,-0.0073182284365666695,-0.0033564210350272117,-0.04424500569897016,-0.016812309264747843,0.008914695814770543,-0.011225604609785333,
A2M,-0.109869291504764,0.0534339601386298,0.03219895395626798,-0.1023101546936521,0.006535791061971326,-0.0017808118876882703,-0.008107820250194415,-0.020383690672175606,-0.12750662362942533
VCL,-0.014235627173453079,0.029416198974087836,0.009138737292081232,-0.052950233092370194,-0.03595869747944125,0.04014134115430254,0.06881894952497711,-0.03920955552334737,0.06193082224412088
FGF2,0.003570701401903873,-0.026754388243468236,0.050461609649912455,0.01706016180108576,-0.04773273894783089,0.026953916605640223,-0.04691576153936454,-0.02933968973720987,-0.0079058166102262
AGRP,,-0.013681842738499619,-0.01305057022030904,-0.01838252619580824,,-0.0173162550344785,,-0.01895504364588093,
CNTN3,-0.003623271559241273,0.0009865269243537718,-0.024621335759426856,0.2058213886033472,-0.04620219993879382,0.04872499199601542,-0.015402386035327441,0.08878486932002418,0.02242530014461121
RNASE2,-0.026719591304157325,0.0845436109421827,0.0524339602268566,-0.08415874531811317,-0.0022749200666800184,0.0389779214142187,-0.04523651950909207,0.010028572551144338,0.00733461140756992
ADM2,-0.020138784870005148,,,,,,,-0.024196678676567135,
GAL,-0.011107706657974508,-0.025928725871343154,-0.013682906987510558,0.07096925396404664,-0.0009401593813691748,-0.019387134088890246,,0.006389935410039255,
CXCL6,0.007261654815385268,,,-0.022613584117830526,,0.03836947507613782,,0.03415521147894469,
PDGFC,0.03752853191026394,0.07223849364677497,0.009821924133200799,-0.031273094574505104,0.01671481041039056,-0.006637821868864891,0.03185736176054115,0.0019444945215264212,0.07036334597224143
COL8A2,-0.053780935145056004,0.046068639836951114,-0.012098249325001786,-0.06372321720753427,-0.08156489547545104,0.05318673164758257,0.0765403508447014,0.04771307940748922,-0.03450714412245817
SPON2,-0.009583829901339378,-0.045961132916255386,0.03561923264519108,-0.022766614502245007,0.03643983103642168,-0.03094654698247118,0.09369330917921777,0.04402103372900594,
LCN2,,,,,,0.06097441256374774,,,
SEMA3D,-0.01434513617395733,-0.0556844784303054,0.0034788486470177533,-0.04074034110202773,-0.025110137752864716,,0.0350180598139578,,0.03522514642924512
BMP6,-0.01730704129288047,-0.01789061601564094,-0.01192490920398716,,,-0.030591884127479874,-0.006497836783178573,-0.01220322464139804,
TIMP2,-0.015717912162559536,0.08080846627595882,0.007965732150849215,-0.09654705196446077,-0.01341996199198277,-0.0010558196126192233,0.06519786819874425,-0.07251981042982081,-0.12981812562950779
EFNA1,-0.03339362567867477,0.026026156426912476,0.013066788349795026,-0.10294698471328967,0.052069812317685225,0.026267671088804026,-0.009713179219364387,-0.012311717397824808,-0.013881453558635638
S100A12,0.06309810045635039,,,,,-0.018531380046270425,-0.028800306134912513,,-0.04449830329339414
TFPI,-0.03983655186899679,-0.028960852176213157,0.0008596416560351042,0.06488972517165098,-0.005006596715063548,-0.019571753536586974,0.023914488148187415,0.010866534598201822,-0.01814980051993264
GPC3,0.04923266617809485,0.08862638317447397,-0.01564268603930765,-0.01971340562141222,,0.014022888445284676,0.00502329970264496,0.01897955276784395,
NMU,0.055435983612969184,-0.022781100247240012,,0.10193359455279305,0.01438532724992076,0.0037938502140612436,,-0.0369915496316468,
SCGB3A2,-0.023634047647143157,,,,-0.024925322955547613,-0.020973536721389387,,-0.0073417338212374795,
LAMB3,-0.01797515403814244,-0.043387070369460365,0.012322923642416106,0.09579954030611855,0.01979910754771383,-0.07754529084447377,-0.026026753309077458,-0.01922184745175406,0.17355625453973308
LGALS9,-0.0670495201953089,0.0515103155896272,0.00689939935728268,-0.029447505585235356,-0.058934959469496416,0.03305674255409817,-0.06784930426103573,-0.0133094419495247,0.03609614415036906
VIM,-0.07315913362853071,0.0380688908397732,-0.017513682294985684,-0.09108615440227127,-0.06278069407953499,0.005082762504124919,0.0747864662654371,-0.04861158618846537,-0.0549770682810114
PLAU,-0.0807415752041439,-0.007266390732040734,0.019642404389114795,-0.07425267509748082,-0.021210697207385255,-0.028296320791646453,0.02739460765772034,0.003403360299336833,-0.04265387009653938
TGFB3,0.020984829527967652,0.0004316819881345174,-0.03912259115006707,-0.04794001153837229,-0.012536256812840676,-0.01979478152337151,-0.009760398180589182,0.05446554997201237,0.03966042940458623
APLN,-0.05177155143817814,0.01662327332829711,0.034749831694626684,-0.041384404344825064,-0.06286140564950349,0.05631312250759923,-0.0010771077733432817,0.0011624102422912535,-0.00468127413612369
SHANK2,0.04288837977921535,-0.0034707146552888073,0.04183517714675557,0.05790094349073014,0.0737355303947108,0.024300066140342517,0.025107479435678974,-0.013831779549827459,0.15222025117751997
LTF,-0.043732598762817265,-0.022342386323864625,0.009946028550976043,-0.08964590362904322,0.001617522020291821,-0.018804359551796285,-0.022525765141980462,-0.0290416880846398,-0.09475660710842472
PYY,,,-0.014825929105040861,,-0.02076892494001275,-0.024488670584195706,,,
PENK,-0.021941149148151238,-0.004122369682693802,0.012839148710131318,-0.03731153138233961,0.10551319967788483,,-0.032934435138399026,-0.025538044064304346,0.013350171777575416
CTF1,-0.04986405989926859,0.04517759415413585,0.003053808417210839,0.03421855023344325,0.08338368072922316,-0.04231394509730011,0.049476407986027794,-0.02686988467904056,0.11175019936624586
COL3A1,-0.10148796082268803,0.02163343693345156,-0.01959432832590031,-0.03594387484138472,-0.004544365500313058,-0.08112678877327692,0.046030829162741066,0.01706472735884809,-0.03561001534725658
S100A10,-0.07096613122775021,0.027665773613879136,-0.036352660197399224,-0.1036133325709542,-0.04227174792432834,0.0030206453662298626,-0.03032045498686915,0.013978164581388244,-0.09769479702389328
FGF13,0.11302835498096421,-0.014803306276161183,-0.0072002993276378355,0.10209803991245242,0.05005111292230021,0.08808124446620322,-0.026114274895145315,-0.0037082925127805665,0.18175492506372096
SEMA4A,0.030332887769359204,-0.00966671913898611,0.015387564053899882,0.002511501365281826,0.03543776517156698,0.05893710987028765,-0.03636929004995037,-0.026896875651453617,0.001435101048863728
EFNA4,-0.023168005273766383,0.0036917207495315496,-0.013994323580604665,-0.03323809450301643,-0.040881707536643254,0.02866613343507887,0.008778159999447812,-0.026593830740453447,0.06352615060516414
HSPA8,0.03390043181875812,-0.07693127303907561,0.009342036601423779,-0.00038931298610774836,0.04792641952331652,-0.010846713217395419,0.031118727023245335,0.04826289078356127,0.09570000112328976
NPB,-0.013150879879710631,0.032300687638870194,-0.017683678042507374,-0.028657617764726855,-0.01541164504505564,0.059929393426363504,-0.04490769824118852,0.03121460916805916,0.001220881933162628
ULBP1,-0.0025171282467490183,0.04067022028611582,-0.018185924270442473,,0.03872668827482136,-0.02259681660153358,,0.011579484695530771,
SEMA3E,0.015343013080183878,0.05215949824916294,-0.011834583906647022,0.014977951763389787,0.08254102575874953,0.022371560255994363,0.03474083658206044,-0.031565115946489516,-0.038840700024324507
FGF3,,,,,,0.009478972916846884,,0.027882932809856258,
ADAM9,-0.04350524093154329,0.07343396050171888,0.033253951708275775,0.01906648262959572,0.03300196159318836,0.018976897381018355,0.04777667412174524,-0.08274959603310594,0.009194722584798089
ASIP,,,-0.016312516973035304,0.0009624664585261002,-0.029759518499206647,0.03775830391453807,0.033777641793664714,-0.015806525271599297,
IBSP,-0.0435561809741619,-0.031171244468055057,,-0.0782937787442667,0.003006961509860257,-0.04702777498265339,0.025016717767403024,-0.063125364563379,
MMP12,-0.013356994229744271,,,,,,,-0.017943682980425375,
FAT4,-0.04380928275796977,-0.03122149532062052,0.1151387420806374,0.03491888165378234,0.012239711475328825,-0.010504978784610805,0.03318660504375212,0.000882008328491688,0.013320875415267787
MDK,-0.05087377559886806,0.03403324778697999,-0.024490238420440406,-0.03147162940105168,-0.04458586107826203,-0.013035765621450892,0.10958035784318183,0.0469459572593477,0.04867401418680375
BMP5,,,,,,-0.002154811502481742,,-0.04999007442424037,
CAMP,,,,,,-0.01190231170992569,,-0.026276693178301867,
HSPA1A,-0.029354917992911025,-0.040156033317920246,-0.048940724037223535,-0.023724266504678453,0.04602730767474201,0.001585311666599595,-0.0022649829064310587,-0.04246797436719786,-0.0031152754733210727
SOST,0.04575293356228345,,,,-0.028603960324849714,,,,
SEMA3F,-0.06320250045130964,0.036566916909551626,0.02033976599580786,0.04531230958542343,-0.03342163269901236,0.019271639924083022,0.08551498043368422,0.04812497351944784,
ARF6,-0.05133278245073552,0.009442644618500721,-0.029447186682020107,-0.04101344453873648,-0.04915541096208634,-0.006438058003904328,0.030899737659989063,-0.03302886560772148,0.030932801405919422
IL6,-0.031148110240299468,-0.020559100818139622,-0.037260242741345886,-0.004058271898193315,-0.02953172820304891,-0.030028228631079745,,0.09604477846743897,
CALM1,0.04504480783648034,-0.062362763952514916,-0.006946221192936335,0.12985954624004684,0.0417015305396225,0.06390500420266267,-0.042198387078805494,0.02416669743585325,0.19002584467879124
VIP,-0.008025904485558366,-0.023538920346958855,0.0022431328040134263,0.1794691920821525,0.11787193322431454,,,,0.2694840265114887
NMB,-0.031168440091343872,0.06616368804388338,-0.04027076466352523,0.00041538078847803885,-0.08207772054474242,-0.031099450649907334,0.05725284375289382,0.01518220145950145,0.045207746188632915
CCL26,-0.019256798692738383,-0.013873078236608903,-0.011008958774883813,,-0.012354722002706365,-0.011926969725486947,0.030535078479154595,0.09136545137512896,
FBLN1,-0.032777825978558155,0.038049145410886394,-0.00224651862993593,0.07259366112737542,0.0006324844393393475,0.02703021272812808,0.013774268377015324,0.03966620667052363,0.05712828924760518
SAA1,-0.02811632792970422,,-0.021771676869492516,-0.01834326126074551,,-0.013592456405561532,-0.026360259094548012,-0.047254246137476905,
MICB,-0.03576098100942969,-0.02318891111956568,-0.02233256695629278,-0.0342112135336129,-0.01326723597591269,-0.03535105646881163,0.02715377617043924,0.0031578365392072602,-0.03506228115917577
MMP13,-0.015804093561047547,-0.013092261294334984,,,-0.01979262504293184,,,,
F13A1,-0.014171521807328865,0.0787275947659178,-0.012634453850597072,-0.07554014536909412,0.022506595973173085,0.00532550565736442,0.006273371940086886,-0.012989725508876882,-0.029104098726879732
CXCL11,0.02318195103369185,-0.020559102259925563,-0.049074777865174855,-0.018655735813457672,-0.024300789786932613,,,,
COL5A2,-0.028303166326956487,0.1009839256298252,-0.02186529040695863,-0.029908979561449275,-0.026069919318675427,0.0013486985729715944,0.006022287277966192,0.01834613039516508,0.14635307552626517
EFNA5,-0.042204595930080746,0.01662651209933679,-0.028001646525898267,0.10980797098433531,0.03557690404098004,0.0349635977745628,0.03000563203020854,0.008110720126062728,0.23565204366184267
AREG,0.0012519855869676463,,0.052382663881460276,-0.040230841397274765,,0.02864031554162276,0.019100185000172725,0.000570104908371048,
EDIL3,-0.022545122928764948,-0.049940290217631716,0.031201719236005166,-0.05028093380192105,0.026714092611857896,0.027283615070011293,-0.09807225280246216,-0.00900443842595003,-0.11232174728415836
CD86,0.018747024093021265,0.1124409220497579,0.015022369478541396,-0.10380470362947257,0.038318167077319706,0.05477864180912502,-0.006342016742718284,-0.020915325388029073,-0.004204503853331168
WNT9B,,,0.07197466206081107,,,,,,
HRAS,0.032336928283175886,-0.06788072070625781,0.027250934726936966,-0.01597066908308409,0.09231227634114673,-0.02009068480766036,0.03554926637882758,0.015979152623054993,0.05722874313321776
C1QTNF5,,,,,,-0.036244942345133015,0.07399030724324994,0.05126579573705318,
RLN1,-0.013760377582737918,,,,,0.004110380995513423,0.13176113903066594,,
COL4A1,-0.0884264999592166,0.07067757754977197,-0.007651425056458244,-0.02587910860841833,0.04838821454782201,-0.04482596035098752,0.05787039776831925,0.05117956464001253,0.012032200355992784
CCL3,-0.0321845829646021,0.03704903433309733,-0.02399440515040218,-0.06138412463619295,-0.008072890016015317,0.051643090911282004,-0.01264942088784999,-0.0012279656474725746,-0.016634909855791555
BGN,-0.06673114287966085,0.07734472358138747,0.04590425479822532,-0.025684010689775997,0.061828192631512416,-0.04647133035083543,0.05378523290289263,0.016213041707652802,-0.0303715049062952
RETN,-0.018547730535450384,,,-0.03224190467887715,,0.012097830185631644,,0.0955135641473428,
S100A9,-0.07751572016669628,-0.04856891292782976,-0.019553967169615882,-0.08320130077897034,-0.05780937005156674,-0.06661552765381873,0.017313004824906525,0.012365925933216502,-0.0723498021261723
