,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
MMP1,-0.004680315698046238,,,0.06070464922181722,,,-0.0054507038206337574,,,-0.027844022279044114,-0.04639451821481106,0.007425091054108813
MATN1,-0.002439367982946708,,,,0.0010915788029289164,,-0.015291582557054161,-0.01355278472510698,-0.0036303594325680618,-0.002814665771461623,0.05670012160511719,-0.018982998715381172
ADAM28,0.03973927811229351,0.009137527472019662,-0.021628660479134403,0.00894038660624099,0.009850854973347898,0.014882118754599088,0.06601977059764197,8.495577797876111e-06,0.06085621300234077,-0.0546011786370636,-0.006474828818149383,0.03530969648068343
TCN2,0.013836234406980076,0.07525099379995685,-0.0254695496271754,0.024747877642733316,0.01908509420846376,0.06389561877032433,0.00663253239879691,-0.0037348172505663533,0.017509636498771502,-0.00011255452502086811,0.03201058174148067,0.024142004276853687
THPO,-0.025774160494897842,,-0.008015264738313089,,-0.024473397706269145,0.002131001205151637,,0.03568075419600416,-0.03160435317937215,,-0.02394376335816175,-0.028447749516847788
CUBN,-0.01894389964209694,-0.0039657496166915695,0.02013513234666258,0.06991174943267324,0.017848250902007753,-0.013589443463929742,0.034303895680430914,0.09100413420927567,-0.0727261698922755,0.007148179379726671,0.0690009740788237,-0.021904183850345517
TIMP3,-0.05406299986833309,0.057043363983584144,0.037198451013029,-0.03860226258555086,0.0012061282550648838,0.0734982878600331,0.04838834989008369,-0.022088130788668676,0.07280931953786296,-0.023391195041348026,-0.014394746658136663,0.04323806159686402
PIGF,-0.016843806025183743,0.004060903035263322,-0.0009012850338170882,0.025503903579659933,-0.012847433756522926,0.05117607557401397,0.0171904715479185,-0.01962641008541481,-0.015288796672911002,0.07542719395599534,0.08256746116630692,0.006958557067495696
CRH,0.05772909463611896,0.04609552721296814,0.00046542510738054743,-0.02242216092143689,-0.025375407589926232,0.04392782914919652,,-0.018536720905136035,,-0.021022452959542862,-0.012204431385567953,-0.04157576342160016
BDNF,0.009559151628814487,-0.01778330660272535,0.03125405959851778,-0.04041260891562368,0.00022150955403116445,-0.025827862448675534,-0.023587237109377705,0.028507849065045863,,0.0017614247176298186,0.08412067440646984,-0.004960760768416746
CCL5,-0.01930349576874593,-0.05159881236176331,0.03835337441277339,-0.05127660794264241,-0.014696130143497754,0.12734837075186817,0.053750361675683755,-0.018385984389758657,-0.04200139297827995,-0.028006445504756075,0.020200469708923023,0.046611975121015885
GAD1,-0.001441588874183523,-0.0037034269614956666,0.015838102971222758,0.0038306141046594347,0.04051175503639717,-0.04436837374096221,-0.022908521413210096,0.010193858003778821,0.07157208149196008,0.038230983763998444,0.10065300507632596,-0.05655612794432555
COL14A1,-0.035698008015743916,-0.024807000465411448,-0.04955407679869247,-0.06694628205475717,-0.00970333372923452,0.0919132743019951,-0.015296505059839842,0.06286363994394402,-0.06175145750772837,-0.007023117679100665,-0.010861083723429943,-0.0047106781310772994
HLA-A,0.06207322028865643,0.026720639146772127,0.017899596578390214,0.04775969784756275,0.029006091060893486,0.08750581177920727,0.033517250879817446,0.03459882408409526,0.09348830312537353,-0.0888076446681888,-0.03494056873134786,-0.011430047781483108
CD5L,0.0011943786769837309,-0.010859718140656161,,,,,,,,,,
FGF18,-0.015970534370091206,,0.04127383281330295,0.018968373392462965,0.06343515106201532,,-0.015877725673009723,,,0.03686679696406646,0.09560569268208173,-0.02606023042306879
ADM,0.00939123919958323,-0.0007752509876306098,0.031502783059359434,0.0654850300119558,-0.05637849292968102,-0.01149746549971174,-0.010464964267908876,0.008336301654576534,0.12957915371441142,-0.03989688820968023,0.047650419651353665,0.05362474639802766
CCL15,-0.006873512793844821,,,,,0.046577264473463144,,,,,-0.015772850232829448,
GNAI2,0.031202139348243913,0.015122961401374426,-0.06473385485188067,0.06146606338297258,0.031179220359539718,0.014601084235550219,0.07155757169799538,0.013834931452886893,-0.1298732994280466,-0.03600236804485325,0.030257433680503616,0.00446923417621071
HDC,,,,,,-0.019328105984680696,,,-0.03763455751013382,,0.013220729146710224,0.05954663674186585
COL11A1,0.02737104768491689,0.027232620713262313,0.004267933916303298,0.03991206351422487,-0.02418065345234662,0.056051788314952965,0.018233665908992898,0.04907540476719922,,0.024423311778247456,0.0024404413147229524,0.03347824805829357
NUCB2,0.026221604993129068,0.02572776285111317,-0.02549685543742486,-0.013292185221344555,-0.0009227722870444784,-0.005240902502002004,0.004281041765350889,-0.024831487435509596,0.010992623127185255,-0.04712500758396994,0.0314425485564042,-0.027861213153775936
FGF16,,,,,,,,,,,,-0.018705268988156144
CXCL1,0.035194081803801215,0.008687770930573742,-0.006269185339389333,-0.05928978230366949,0.009820471947943957,-0.014448090498585307,0.03327919943304106,-0.018385987506946314,0.040851172546520986,-0.03295451558829564,0.047159789632020985,0.11556366935104663
VCAN,0.03983976245900567,0.06147428569921707,0.006981484384522184,-0.08589209567699241,-0.010353095063289644,-0.05298204180238598,0.06642444496950822,0.055479930804256804,-0.0964846413028454,0.052765268827459785,0.006281289705108512,0.03741498549702089
MMP7,-0.02518162059103102,,-0.022994616726758316,,-0.0159192815534278,-0.007018192214135927,-0.03147624817879341,0.027189704289571563,,-0.08523904672623268,-0.056749150898551405,-0.01857651720594642
PTPN6,0.021116548257218072,0.018862198001505823,0.032059309864229835,0.10762108794273753,-0.010729521224508355,0.04238625659907949,0.0037818505058115045,0.09941967478811999,0.016538371646450313,0.054112164495268185,0.0019688070573679224,0.03981470107937864
PTGS2,0.033839346706536516,-0.019032209105315518,0.004470071885900906,0.029060737138483065,-0.0012360180369244266,0.017174393437691816,0.031244411357759544,-0.03128313713033852,0.08047416176553557,-0.03728560700490337,0.0379944042221433,0.07056905515127523
XCL1,0.054250987155901334,,-0.021005575627506913,0.04047569976436488,-0.005246666105562088,,-0.0005633517830243255,,,,,0.08766508216551369
CD58,0.014963139830032772,0.023433578580062203,0.06770028124393095,0.07535996213711513,-0.012758544417193754,0.07920970576369589,0.057444140421453786,0.05910509423189246,0.0764474319975788,-0.03844984512801848,-0.020551915577526763,0.03354903047443385
TNFSF14,-0.00226087951343036,0.006840275709109612,-0.020734498685127497,0.029499126977824277,0.02723647423014265,-0.014111982582880942,,,,-0.02874893486377925,-0.003828897079232273,0.02891366884491302
CNTN4,-0.024383865016975266,-0.017411096793749525,-0.021583045215023775,-0.055256858455284594,0.01568505986969725,-0.007883197586066626,,0.03630356471888612,,0.00279505896923038,-0.026838485549470246,0.004063122127606759
NTF4,,,-0.0035445824813158016,,,,,,,,,
INSL3,-0.01732669902847378,,0.010987144073781143,,-0.018356605952360015,,,,,-0.01668743113982496,-0.021596609656654435,
BTLA,,,-0.011149275904065448,-0.02446013537565124,,-0.0025060637084156068,,,,,-0.02088284169326736,
MFNG,0.015746891060159408,-0.006024328447562516,0.02044250646504605,0.04688202415517171,0.09982221049548208,-0.0014238083141387516,0.07489368323977467,0.03831733647539394,-0.07140553351968007,-0.004948639065013607,-0.024361071872259884,0.005889910629190106
ICAM1,-0.022950783346156675,0.024166651591545206,0.017561775698758466,0.060683605316676874,0.007343156553273901,0.015044767170347091,0.0328081811049212,-0.020349206844819157,-0.06204183022083911,-0.05172650609455561,0.05240506990754896,0.05116420333521534
PROS1,0.04963615638039479,-0.0415694108314214,-0.005683096712362355,0.08782605724219084,-0.03325728930655087,-0.0037569735279775122,0.035503289287003505,0.021753072145868288,0.058093169928748585,-0.01763684634011025,-0.0018108506741909573,-0.05242078596189165
CLCF1,0.022301511777046618,0.09676597183358386,0.02620698917762758,-0.010711819102417435,-0.032307046341324905,0.05628380528277675,0.08112778315505306,-0.023703091341448265,0.04461070450989228,-0.04453280368321469,0.020615986933280265,0.05345730641402126
PSAP,0.06454811888953359,0.03750577116995178,0.050980521929516645,0.06995448966110371,0.04003811122406002,0.027928708195768044,-0.042146953739728536,0.0018295253759095908,0.17134454837818874,-0.046365159610274084,0.05744501867724297,-0.04871848350251834
EFEMP1,0.0004568409639841832,0.06321747159510921,0.04499108623364268,0.09545420429995947,0.08365230605155215,0.04310012644404069,0.009251001099030192,0.01923949339311709,-0.06597403059017494,0.013311518673943345,-0.018300100400043293,-0.05354800465549118
C1QTNF1,0.0807757178648554,0.04486911439025032,-0.027120536915473423,0.019727481262285015,-0.011882902074607432,0.0322028554702408,0.042286521420091726,-0.010128756215022775,-0.04730557511802246,-0.07687967906905843,0.0433963395568493,0.019239205520339912
ALB,-0.00010413033561487647,-0.029340610340934443,0.03612282286849125,0.03926489836923952,0.033997304289270766,-0.016028231660140044,-0.014475364419982291,0.005275805854507641,-0.042222285293441436,-0.02719296917973605,0.06363736099330929,-0.026876506082351384
CCL13,,,,,,,-0.027588574647916368,,,,,
EFNA3,-0.02800223703099516,-0.04299979534712098,-0.015330046917030962,0.012541468207557324,-0.023458596424492415,0.013659804051993312,0.05860471606720612,0.007123530313383498,0.08375622472094081,0.032419341649100625,0.12463646554893187,0.04255900735653928
DRAXIN,0.08295445564662768,-0.02486577985126146,-0.03860482954543813,-0.0038682901507218026,-0.0647595779678644,0.009481408676543165,0.021284646488265075,0.05498940485929414,0.002909341788514064,-0.022799116616538603,0.05367606436227549,0.029376314938954158
RAET1L,-0.013497666818123807,,,,,-0.015414581861591298,,,,0.031152329943428925,,
NPTX2,-0.03898545054439951,0.0005459944719352551,0.05109554400590649,-0.05331085332386815,0.014436526984254974,0.038413787034981786,0.04959333099992555,-0.022969844894005085,,-0.02643468574495294,0.03997168625565725,-0.009564753328504469
FGF11,0.010121332902581352,-0.022483690252541003,0.0025588268656163466,0.010200548704096932,-0.04410466450935794,-0.02917083649725881,-0.010930187155589823,0.026870880835669866,0.030700392901237883,-0.029706709115310558,0.04607744433948215,0.014793377538074635
CD59,-0.028878018077915894,-0.03231611272072773,-0.06935597355999243,-0.046355758710337286,0.0311294403331826,0.03244056626495809,0.07083207299348744,-0.021104773276064952,-0.14324642545008745,-0.012188714255577758,-0.0709804745132245,-0.051237385185521234
COL9A2,-0.013392444134726707,-0.03894366347008881,0.014247294411844287,-0.02234796825873319,0.05333019677417635,-0.0016940317237316472,-0.01601716101657493,-0.010406490924163417,-0.07052427165498414,0.05479710908522965,0.014310717248923825,0.05118906233239155
DLL3,0.005663252099844578,0.017550284927102526,-0.032434317357823886,0.07064858072285037,0.03566001816194899,-0.05537136367751545,0.08383463686066829,-0.0057535309788571765,-0.08469625626412243,0.07350890507556475,0.08146737527620362,-0.03386495534072191
FGF5,,,,,,,0.026473810492206706,,,,0.007294235374859405,-0.01677571746120963
LIN7C,-0.023070706739928996,-0.012365255019170374,0.03517276784032779,0.0019415697132874146,-0.024713138106378603,-0.0003512978078804724,0.04485368208151274,0.009194189413875906,-0.04363921294398575,0.04173551333343694,0.01815160025086749,-0.02703100107920376
GDF7,0.0702212262467764,-0.01868334581291313,0.034517799640813744,,0.06602726257566628,-0.014111982034489275,,,,0.09661339561902108,0.12225132488134917,-0.029018030975586345
PSPN,0.05962415025337648,-0.014574402879613771,-0.03628423105162825,0.00877694019720271,-0.039139852250090625,0.05409090431263802,-0.0049124619079991836,0.013387865015316004,-0.0875347327123297,0.02558490849708745,0.021482728506858784,0.071078150861792
ANGPT1,0.03038128025810959,-0.024837214207010093,0.03150353114004406,-0.03468295157852215,0.04247604526499935,0.030164839260260812,0.021025238815778283,-0.021478697548294408,0.040409523856013776,0.050891226817081615,-0.0341211649339669,0.013840090247026019
PNOC,-0.002478076958082083,-0.03909841998657079,0.030795807393377065,-0.040193901851078066,0.03718482936290082,0.0017417417323355158,-0.014475364419982291,-0.013955605191628074,,-0.015399749879281405,-0.0034814405210827704,-0.010807734182910823
L1CAM,-0.0007784854676332286,0.020907503533787994,-0.04886370578069154,-0.007840536272279057,0.012792639844951641,0.054355655329831824,0.027397244375078757,0.01433656777927,0.02561677526636113,-0.07756113724358815,-0.011750787046651171,-0.01837062210542016
APOA1,0.009335599841840547,0.025326329448416965,0.009995355094827166,-0.06282178913605399,0.023176738595355777,-0.022838888027868695,0.0202046116797006,-0.04192896696064653,0.04826906479851026,0.029653384832165067,0.051059043239529006,0.059215677266654006
PSEN1,0.057425703580425404,-0.00884424297468694,0.041781935472574284,-0.003948632377627391,0.032867558983365755,0.026668085040542088,-0.0271013668657225,-0.013259297188299093,0.05937429536931105,0.026234574945340386,0.020406189439285287,0.08579450959972214
CALM2,0.005742189124127162,-0.04310784800294683,-0.0392097827750111,-0.10234646298958128,0.018203089234485565,-0.10565692524949376,-0.028344730217586694,-0.05434117686941344,-0.12069669402283073,0.04032084861413176,0.050094610018448546,-0.0657390031811057
CLEC2B,0.0910841331896552,-0.03191878155427481,0.021111402117632405,0.0068630612098864,0.01716566127700533,0.011876988489441805,-0.02252156152463416,-0.02903516644605972,-0.04713421192236574,-0.012555679171818894,0.026851492940225888,0.07761784413417792
NTNG1,0.07460561032850398,0.05199756719308516,0.022150523797445646,0.08083214685173827,-0.03820167331160787,0.02866930850685727,-0.023720942800629516,0.027628432324588986,0.03835059859311722,0.02455143777044697,0.027893646691660747,-0.01754447797072557
LRIG1,-0.005238524992282504,-0.05051227181785078,-0.030329445137928672,0.045335063099137755,-0.05376435272668168,0.005020098634995072,-0.08054059106914849,-0.007976402790995738,-0.0904556189558231,0.06895763360480028,0.02569837869160877,-0.04445568800236656
CPAMD8,-0.013581501148064902,,-0.02283550156292162,-0.02978910133877686,-0.020361714281490608,-0.026120111874150843,,0.09924270205699649,-0.012520390772131575,0.08214766311503632,0.06916701578186671,0.12664834327573948
GHRL,-0.035962218258896304,-0.023697806422507142,0.005526556986726728,-0.020510785418438836,0.026707224488705453,0.07757258065849955,,-0.017297024340639327,-0.04278169000431929,,-0.01738959895310908,-0.01813792182233132
NPY,-0.011589647889999053,-0.05696420057785551,0.023169582694059266,-0.0170890620057314,0.0015278367683727151,-0.016941968807065517,,-0.02048034816086012,,-0.07369259592337511,0.019427108452465335,-0.013838590670155476
MMP2,0.016324853886528472,0.006139169147168249,0.035173609492211544,-0.001651870979034528,-0.029176303991641638,0.06901281684981869,-0.0318765705402825,0.022408324924576416,-0.11440415233885913,0.037290703653236515,-0.04109828697809373,0.016378665330920632
LHB,,,0.06717311392632136,,,,,,,,,
PPY,0.08401980744286777,,0.0005955675428297455,,-0.014881100518906086,,-0.013389066598404853,,,-0.025626487309351825,-0.003626821884421111,0.05974824975010058
ALKAL2,0.05483023320575038,-0.014996446098933792,-0.019599055737154328,,-0.03589561342085301,-0.007347174800610637,0.010567065134337902,-0.028943719853333112,,0.02101107802271851,0.08827737978771306,0.04674628677809578
CSF1,-0.023517087496906848,-0.001425473359803996,0.020431106290426822,0.07355455042352109,0.024562682163174927,0.022328555124672682,0.018464765592665067,0.011774949088555699,-0.05301232522604569,-0.05919001435923983,0.05354614307149956,0.09146088577764383
SEMA4C,0.04496471811295668,0.04575071955993454,0.04772249026196293,-0.04486912653137148,0.01804374686119108,0.018854573092682826,-0.016738104716291686,-0.01465454891201783,-0.06165640643437218,-0.011302861870450815,-0.01871924438400806,0.04260010578241892
BMP8A,,,,,,,,,,,-0.019384119695198383,
ICAM2,-0.06736606248222278,-0.0008953335170766801,-0.0012209851761691454,0.005961260494128841,0.04160597074377639,0.06303368207617029,0.05380960757166739,0.03283335060687518,-0.023249070348503886,-0.0001652195750134923,-0.02401830453092126,-0.005271792768913162
SYTL3,0.0362700069689417,0.02727577714689497,0.02857685474493145,0.009573682853052592,0.028710625712516626,-0.019121206515016878,-0.004031500980374998,0.03527137290967866,-0.009174330055431784,-0.016441525069618528,0.0008639226282234216,0.027234216338185974
IL1A,-0.013091176688679556,-0.00863659941979659,-0.04352345659641669,0.005754599722371702,0.03971730315433182,0.007924084172908605,,0.053205098786030816,-0.06881111962358473,0.003941120323698748,-0.02092896857433111,0.07558336843365249
HLA-G,0.047358561540761145,,0.03470889307453637,,,,,,-0.032975963087780606,0.009796362791087606,,
PGF,-0.039443248527331956,-0.011524029393148805,-0.005830521979092771,0.034971711412773214,0.0016591351069505163,0.05098540312170621,-0.004112104538411491,0.004588609010164732,0.1808714400789721,0.020660275163574188,-0.024655231914508795,0.04108391778454815
LGALS8,0.0756277562120214,-0.022691828856422024,0.03280801258501022,-0.0181876625859141,-0.017925756724925128,-0.011688364941368153,0.0019460638958387262,0.0124779517180203,-0.05017066809878574,0.04306730222927998,0.023808524249949427,-0.05508529463931498
DKK3,-0.007998551609062158,-0.01807847812025507,-0.03440823927284486,-0.04247600948067794,0.015427311923582241,-0.05660478325283987,0.0003023033081132815,-0.05609044334259777,-0.03558538084230684,0.06628777732066461,0.005909036963070395,-0.08305627648805804
COL16A1,0.01151233880468636,-0.020909017574465897,0.031313430581940055,0.0555342848076608,-0.004474806517510716,0.022019538563465155,0.01815026085238309,0.04260897285191603,0.03151235258935323,0.011382771949305351,0.019543056628921373,0.07526472783422608
TPH1,0.030236566793477557,,-0.03822471954397911,-0.016083799906847482,-0.02594991422489664,,,-0.01631018498070715,-0.03160429179131653,0.11403824671815314,0.028301296701751518,-0.01949656037264947
TNC,0.00992594728403882,0.028117107507104618,0.04422379241440582,0.0241427374852035,-0.0368582613270008,0.007325927667913659,-0.0004682722418197301,0.029121866259253847,-0.09533428308663866,-0.048317843235062614,0.031194341443339955,-0.011125417294762989
TNFSF9,-0.027118205487901004,0.026066105576933677,-0.034447464951411454,0.0025673818713328094,0.03919092265151708,-0.021496592114405088,-0.031686863476739324,-0.02767219692938964,-0.0320671825528742,-0.013329022469587358,-0.030676795596915215,-0.008654640599860042
C4A,,-0.014778325437616277,0.054393626581252845,,-0.017640798248419985,,-0.015877734289402822,-0.014337272187856107,,,0.10184911303752582,
CNTN2,-0.0100218127890859,0.05264305799463736,0.022401792715829746,-0.054932253667616934,0.0015422736765996197,-0.06726916128662823,0.07218835878175024,-0.010948865342686366,0.04224720574530892,-0.0110123697725465,0.06551796887728004,-0.050588060366761
F7,0.07497363188193623,,,,,,-0.014475366451237065,,,,,-0.005547109679541895
LUM,-0.00501722673276046,0.037492096230704645,-0.03504633050774404,-0.02238730138258262,-0.035113210446451985,-0.015335232267207984,-0.01771169940617484,0.015093960124312874,-0.016357413808021123,-0.009315613146808035,-0.006819095755711462,0.02264817493055786
BTC,-0.013497661195911772,0.0054676811919867575,0.035217065733227776,-0.02721694919264572,,0.024341569209102895,,,-0.06581761346499372,0.0410336296244752,-0.017482031832154122,-0.02211455925852094
APOC1,0.08886285086410269,0.05652852040908238,0.030999606624275665,-0.033661424682184145,-0.06988316786427243,0.012773220460813528,-0.030948459578073653,0.0046127376368765,-0.03405712495907973,0.08593002078391193,-0.0034247337046790895,0.07363620551048729
PKM,-0.017097213918960123,-0.046927345017772376,-0.0024519220381018308,0.04105360242721634,-0.06378517104799257,-0.05258336569042701,0.026608504540326115,0.0455175202914957,0.128564268777794,-0.074640836402738,0.039037727581912825,-0.0434708803755632
TNF,0.057787991335687815,-0.03281402821541282,-0.02219199555736798,-0.06317485546077381,-0.01099186903720998,0.040225945569311174,0.015780220131429157,0.046399041491863725,-0.07031491518466212,-0.016893066707274373,0.1545617332275813,0.13097246374315583
GNAS,0.010294867605666677,-0.011878331026846971,-0.016254237724312812,-0.09958449951675266,-0.055961719297628956,-0.05961178705716181,-0.01103934539244054,0.007417453767573784,0.03142538884729707,-0.06421283238826903,0.007319389252626576,-0.05353977130388289
BMP8B,0.062125547890302044,0.017832654151847368,-0.010220120258987418,0.13820101857429418,-0.005036073940873892,-0.012493288792957982,0.035072632808436234,0.0836665237122518,-0.03261469204400541,-0.011769105618577014,-0.01801332950078618,0.025627836953067043
LIPH,-0.015250220746239286,,0.03029137046133939,,-0.01422330579146732,,,,,0.06774022673442624,-0.0034837815656852747,0.11901313650581818
CCL28,0.12275956528675996,,,,0.03025212046504894,0.06417085432998205,,0.14165172015972158,,,-0.015051810857976649,-0.029947948337595495
PTPN11,-0.03899062520295545,-0.028987718722212757,0.027492487922557856,-0.0016179541927886648,-0.0022170885738974945,0.03599201833081886,0.057252721695154093,-0.03102395875415916,0.0804844307240624,-0.079410168345481,0.025398478828655553,-0.0824941622086285
ADAM12,-0.00012278106017321543,-0.01759812948343452,-0.05323787100651803,-0.025299434322880617,-0.0033217070758601607,-0.0142809770697965,-0.022080107302327474,0.025285008702569847,-0.02576302146734505,-0.017863014284752513,-0.03807806531213101,0.08813686349977508
EPO,0.045356650913625805,,0.009813972537842783,0.03916349527593684,-0.014881101168469062,,0.10250255008820938,0.04590807721222818,-0.024485343746812004,0.042813231416013495,-0.016006349922738947,
EDN3,0.027531817216674012,0.015521642639350144,0.026089357008432665,-0.020526203167845362,0.001330482256836153,0.0408570868679537,,0.024471202846152677,,0.018523232518109018,0.059007108852303855,0.11504012261172784
CCL22,,-0.018683345360488466,,,-0.02996341947305359,,,,,-0.01788811887111776,0.0747344132978357,
CCL2,-0.010498572848918065,0.015812398543802342,-0.0318196763083664,0.06888890224179763,-0.0022116486210584266,0.01035152419040235,0.00866669052464553,0.0029464234572796418,-0.06153666879331001,-0.10766028289079373,0.02250946381395828,0.04413417142978868
DSCAM,-0.03043313445232805,-0.050696079212434846,-0.03773143450563949,0.061304448805867155,-0.037485784329003305,-0.02568901190342215,-0.019363615250545117,0.013947358901248074,-0.03383046735337236,0.048538580066623496,0.01745607927558678,0.05759730165130089
GPHA2,0.022694548172435432,,,,,,,,,,,
ANG,0.0325024712683376,0.044504844598175164,0.05615429304505392,0.04003037754016772,0.035854917720552555,0.011146693730209687,-0.0015797380433243636,0.0474387728013875,0.07083334743906533,-0.020898416070427046,0.03212503105827975,-0.021492233640630416
FBLN2,0.01154338808522964,0.02338810116150016,0.011938700546679833,-0.044943242723609965,-0.029535073117424822,0.08610333120101896,0.03322559489542492,0.0054589802366877506,,0.005224905895558893,0.02491343953512443,0.05700894549724673
VTN,0.030440176230626406,,0.0011155442111633101,-0.03163570500607839,-0.02444797804118009,-0.0197045446594024,,0.08446081195289598,-0.026781701939044708,-0.013754811574661959,-0.026103684990209288,-0.032086948807089684
VEGFA,0.02281078209113252,0.0042646377643378,0.048214687371439045,0.12689914191042176,-0.05650039787491907,0.07778960345562214,0.013056347471145271,0.04510861145830841,0.16175718789283713,-0.054555098485810215,0.016804532028488327,0.05727729526380808
F10,,-0.0213258570234572,,0.009299664747355536,0.017258271966203182,0.029263656197548504,-0.0223556664164725,,0.20174222826418625,-0.023491961625641104,0.03220926893579757,0.033086393715437264
SERPINA1,0.040315158617877295,-0.00010915145265825663,0.02614024546297969,-0.00458906946388742,0.02034320235851082,0.05896179870000129,0.07437132764413859,-0.020534581419460452,-0.05829064800736619,-0.09195120870714055,-0.007287023917941436,0.007609059663396044
VWF,-0.02663265116396118,0.029903532757000927,-0.04691581830219101,-0.00492271620624317,-0.010867463295005125,0.05229872320340568,0.0377251613597338,0.020190179957495388,-0.056611575792991385,0.013138711427415817,-0.09584328125536395,0.015070486267865389
GDNF,-0.02388295036451327,,-0.024769634361446184,,,,0.02162877372742202,-0.016310186105727972,-0.022082336021681782,-0.04288492887520549,,
VASP,-0.027378917252194025,-0.06749624468972962,-0.0003528253569723355,0.02275248740727501,-0.010150479832725759,0.003258138074013822,0.008791296408155869,-0.003991025631976879,-0.013335278823916363,0.031065137447229167,-0.01013138527630242,0.060093597921596714
ADAM15,-0.013606284367510976,0.04944088882640049,-0.031402643190306646,-0.07153151149251631,-0.0211471745854673,-0.021810572010389176,0.07348927875773052,0.005474909540104953,-0.04900925915157795,0.02028928220646717,0.03773774349919994,0.0287184781513012
WNT2,-4.8231927885936766e-05,,,0.03266815250302188,,-0.016765526920212874,,-0.015263916008921194,,-0.020089996421556643,0.07620398975334852,-0.009826983006275752
CALCB,,0.008784973373862307,,0.04972588991973666,,,,,,0.09384926404386232,,0.07064826898228312
OLFM2,-0.010379662428937854,0.006753269530164843,-0.006144580926228966,0.007916367041924555,0.0013679392502205308,0.023607373733040657,0.02847525636936339,-0.015099499142069475,0.008786429878771125,0.02012933049212184,0.015506697168120934,-0.043022594304494004
MFAP2,-0.005444056909371034,0.010402113541995111,-0.00842934635868955,-0.027558839260965334,-0.032104063021212714,0.06972409338219707,-0.05767142241485217,0.06592487071794995,-0.048731321702780876,0.04592645600086072,0.009012567337931111,0.0764078900252242
HLA-C,0.0428750948087597,-0.017258968778155744,0.002717671414747773,0.027303853338823344,0.008405256053433107,0.14091708101748768,-0.003382105802963009,0.021225302340352394,0.05842043158572796,-0.04713085816391574,0.009327490615373808,0.008264702463736865
THBS1,0.0876958605272742,-0.0199535651646013,-0.006224765534297995,0.051519109162399955,0.004827997890397119,-0.03140968692819077,-0.01190687977041864,0.03604258544951923,0.03275746245546662,-0.05131166241232722,-0.04581340561786194,0.00038728138892562186
HSPA4,-0.021681547429686723,-0.030752185777519255,0.009261615793917826,0.0033347774281406416,0.02878041290917531,-0.011720014588156835,-0.01256353034001363,0.0027229361270873944,-0.06357809344503633,0.007744726461951628,0.009086335012527078,-0.06820012663357476
LMAN1,0.031986384285626265,0.03677200679425591,0.006542127905741732,0.06642436377586958,-0.023306566917135937,0.022534809435762856,0.018558117975415248,-0.033605882470656635,0.12102465909294376,-0.07034530946293573,0.0036535080728108127,0.011854933945275654
LYPD3,-0.023264807448504364,-0.017222156239223914,-0.02232725046795002,-0.03163570772806538,-0.020834738595059625,-0.01957979856397364,0.05106027920280611,,0.030880453033211363,0.0863797010323471,-0.033193647995356575,0.040036298076030506
APOE,0.029087279872107664,0.026463036910109768,0.007721363833860991,-0.011807200409038059,0.039211803213278294,-0.03298929580479758,0.01316376754409445,-0.03881171011287846,-0.017846136852144517,0.004891758074571924,0.00828721457508649,0.01707303022574128
SOSTDC1,0.06020684358109646,,,-0.039494858972217266,0.03782852244846805,-0.030216616178295228,,-0.010872327934864371,,0.019124426288358268,0.004220564913601213,-0.013850098725467585
ANXA1,-0.006968198262642442,0.028729592021332188,0.057088920396031716,0.017937953463816096,0.006769828106261051,0.06202304207276176,-0.006779602934886358,0.012550470663387306,-0.03819086348419098,-0.007738390080145533,0.03568767419437258,0.12357137141755871
WNT2B,-0.020010659900531858,-0.024258049425867373,0.007572489588559722,-0.010504607626628266,0.015810208916895444,0.012938075969197277,0.012383302098828352,-0.02670785316056482,-0.038294409319859855,0.0367913892465968,0.04378211931708099,0.04631811942809591
AMH,-0.028408700226611225,0.04815532359914975,0.052374615630382954,0.01921916599213035,-0.021450354000419645,0.06799889064122436,-0.019422488688703773,0.07861917189952336,-0.03142627810354069,0.10507767980265968,0.007606344758928667,0.0036533062385681984
GDF10,-0.017650525226226847,-0.0021027575654314597,,0.020131191545899676,-0.02004059849097428,-0.024903553779082287,,-0.019824198840877508,-0.028689612377404392,-0.016682254309260246,-0.042291466922576966,-0.016371020193944614
EFNB3,-0.03330912548520287,0.02505266124234049,0.020848889457757147,-0.046725780223433024,-0.009782377844677599,-0.021683265328167334,-0.05269773986398652,-0.009351067955771645,-0.01342409833220488,0.005482160548491258,0.04136880739027683,-0.010557067072131766
LTB,0.028012773612367477,0.1231286289371764,0.004647172993970763,-0.009872740266186154,0.04055398232424357,0.11025322164896435,-0.01168687523243603,0.014487560094808978,-0.043968204294205615,0.04190588034319726,-0.034919405725428114,-0.0037194057091512545
ANGPT2,0.002824393526464005,-0.01486287663169741,-0.035754804268125585,-0.02415368406091666,0.0332394545337113,0.008896618610155987,0.000943490303305502,-0.00018255074799841667,0.01145786535334978,-0.003998562463505753,-0.057753730941388665,0.02164914423755926
ADAM17,0.014829170196558057,-0.044004192792794806,-0.005649931825103883,0.02324938211172085,0.0015463485972650837,0.006766024682162929,0.02748799473047313,0.037686814880256,-0.0183281756779604,0.044176896978646345,0.005935973417595845,0.005389433078055699
