,MGH258,UKF248,UKF251,UKF259,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
EFEMP1,0.027636769069979302,-0.0011073807773924471,0.0015291551353151763,0.02031375941016905,-0.019563331888690794,0.07845654822914733,-0.030129512966643488,0.03296811754792833,-0.0693413918784253
C1QTNF1,0.028628039665056004,0.06243414953964314,-0.00708595627408844,0.029609595232329915,0.04960971048795249,0.06862314807376131,-0.025933986355895663,-0.0320272999861727,-0.0215435189818999
ALB,0.1405103017072881,-0.01355073759341172,0.009073397472768249,-0.011748944352356593,-0.013901211675505452,-0.03446045318582315,0.005084655917972509,0.0070506606930277275,0.04061213766338398
CCL13,,,,,,-0.01551735374034835,,,
EFNA3,-0.06490758934490064,0.0010483164609004902,0.030932110518319983,-0.01371158130898189,-0.035353350449938446,0.029616136586892425,-0.006384490565644938,0.05137159326549718,0.06455089325091955
DRAXIN,0.016454961377958044,-0.015239275558451022,-0.042197285181104334,-0.03162835839766409,0.10982768164515525,0.06989990364198688,-0.03623098094498376,0.04811730813695519,0.019668566160539816
RAET1L,,0.014273699512960073,,,,,-0.015175132274324089,,
NPTX2,0.1698683831257159,0.0007461389021795649,-0.034169278632293194,-0.03114060277703463,-0.0970161954209726,0.07621908403640232,0.01084129768146345,0.07907854316530757,0.013075957533591155
FGF11,-0.005207367547836327,-0.005571177467884228,0.01889594211711378,0.004113232877588867,0.09824246661718825,0.023870925228452085,-0.012330848515118807,0.07144869518966915,-0.05656641967922556
CD59,0.09394693062485049,0.017857922636167332,0.008413326504973574,-0.010764173372545222,-0.021191887720224685,0.007652015252359571,0.02530336798437432,0.022455590461281056,0.10103615211601528
COL9A2,0.040028131883830254,0.02494539376096231,0.027122681455203395,0.007650569835036943,0.021873000703794346,-0.06042106402523861,0.04758472846992324,0.06826462135634077,0.03256578926288383
DLL3,0.06469963132159175,-0.018772947766219173,-0.03687336250337756,0.03072853348048545,-0.06846992925838104,-0.0904554437352759,0.08751345485907432,-0.016985416266528684,0.010807028802791836
FGF5,,,,,,,,0.07320472246124443,0.08447766404482851
LIN7C,-0.008232126518526341,-0.044172135917024,0.013653907977552473,0.005242424289368905,-0.006525110640865183,-0.04427141951933581,0.03645175918617448,0.0655888312218094,-0.010556943918401066
GDF7,-0.02385053867428549,0.004563268076243334,-0.020562942109765562,-0.011901865745630994,-0.05573497548267299,,0.10929203632040169,0.1384041535669522,-0.004695739382880364
PSPN,-0.0490920868608708,-0.016538148454334906,0.0016669824203365189,-0.031571645673753854,-0.02412685972703532,0.022487218473158568,0.018419649925755045,0.03138704223785714,0.05686741602663121
ANGPT1,0.020641620718887792,0.06460977030072891,0.011605247882761328,0.010174312826252753,-0.08817928784356897,-0.02041666709034386,0.009963294242027807,0.043737643383275855,-0.03046238340919779
PNOC,0.023519143243083258,-0.0030822533788872827,-0.012014140520689586,-0.03100508171138259,-0.08450347463929721,,-0.013833681545154531,0.027436060982730066,-0.054374744775932564
L1CAM,-0.03581526033523706,-0.015152345719344072,-0.0064775349972943,-0.022435254573436092,-0.07379843767204368,0.039562543631050676,-0.051209980770009385,0.018886902109147386,0.007589526151200723
APOA1,0.002317975008503832,0.0028575462255401606,-0.02847691430109312,-0.02089706307213183,-0.011035986413651252,-0.057775237032407854,0.009836644363884794,0.043546117767118996,0.07845769724056775
PSEN1,0.04454348031966668,-0.010963508766413955,0.0517083245408968,0.005546274036522371,0.03199806667907043,0.03524487842519286,-0.009514400380221808,0.004796973532737618,0.019359865424169953
CALM2,0.09142141078991296,-0.06967065663679779,-0.0036603884881873405,0.03137174425612011,-0.11001460813150388,-0.01784302891323315,0.029778086761293773,-0.0608291202414128,-0.03556605795735653
CLEC2B,0.06633079328191718,0.04029701847659623,0.02860031579200725,-0.03107683167576507,-0.007742463468936751,0.05940858388013842,-0.032869631293550944,0.05885646938220156,0.11248286994716972
NTNG1,-0.06634661603945015,-0.005823895443629197,0.025865602726220308,0.010432558283422103,0.038315227140946664,-0.04122459487207948,0.03502173186909134,0.04034881931046819,-0.04473373975705707
LRIG1,-0.06244771296332896,-0.0700897103837235,0.02132414214375789,-0.015318804446736382,-0.009291151935176833,-0.0019620580819689534,0.07397643372100762,-0.0158279750893917,-0.08959681304162759
CPAMD8,0.02524327502222752,0.02837093608353731,,-0.015871665607960696,0.05416613465973851,,0.01385719799987821,0.035657615003207146,0.08821282982517256
GHRL,-0.03348233581437193,-0.01908081290535815,0.050241940649047793,0.036681519554932984,0.01982266576095264,,,0.03151083218718888,-0.03125297660969391
NPY,-0.01516226649878006,-0.004357329006512283,0.0005650918503821223,-0.06541976265953221,-0.03563262989117931,-0.03678022200335452,-0.056488388761230544,0.059247125971259036,0.029144347051274902
MMP2,-0.027040801292380824,0.01691779153694323,-0.02571889891367862,-0.01927117425566492,0.011868486921562912,0.07005190651900028,-0.03238744096185258,0.065204828877799,0.0948449571494814
LHB,,,,-0.013823022112184441,,,,,
PPY,,0.0671089930028242,,0.025457795046652652,0.0855612848479455,-0.015008820764176006,-0.045698659642420425,0.04574756483066005,0.03381275917272408
ALKAL2,-0.015595064888350116,0.047390457611100494,0.003613130400526031,-0.013622195161107653,0.04125003534158762,0.046276761990357865,0.06995576066000884,0.01215082730033807,-0.03364377845651161
CSF1,-0.04361861169738602,-0.0024796849894522855,0.006264707706380004,-0.01402690909445509,0.057443598508000064,0.06664121553813963,-0.02686393445120812,0.041013945350165545,0.03741914504006619
SEMA4C,0.06937816053417957,0.050784258931038544,-0.006438012710113402,0.013727456790852187,-0.024003909048309676,0.035810904713093394,-0.024641951679098446,0.07196914475507554,0.0318481680651831
BMP8A,,,,,,,,-0.02081630755420163,
ICAM2,0.07074390277121811,0.050459011285842584,0.033758176837754734,-0.03813897447286879,-0.004868337290861223,0.003370775895181905,-0.012757185108890965,0.06180410566940354,0.10791987605950454
SYTL3,0.0011994605756231304,-0.02856149663833821,0.016630092168873768,-0.01051709282292543,0.09726793143749989,0.025633421784988022,0.03862559629887804,0.006979020276832146,-0.015561379336539572
IL1A,-0.024385891079591212,0.02820987740721104,-0.03293374737378608,0.004055929942044149,0.07485446684564392,-0.017031807384189565,-0.03427536754007139,0.005118459235269277,0.011094868423778579
HLA-G,,0.044314983390805786,,0.024758409254326624,,0.13227303619894462,0.021258680071681687,,
PGF,-0.06317576829655436,0.04178000743917157,0.0045269128981038215,0.006675840087313723,0.09677163888192183,0.011170824205223005,0.02201438866903794,0.13543962761567513,0.08200758810960998
LGALS8,-0.038380620520271275,-0.002403150349961916,-0.008908507380232028,0.024014993621871403,-0.03322620487032095,-0.012953086150009164,-0.013820665703500703,0.08057494494845052,0.055281823216013076
DKK3,0.030553119024721246,-0.03236927904127973,0.007547289503918551,0.05249436074819215,-0.04217121004871439,0.009399133658323355,0.013679163202171942,0.035211955816182694,0.001072365970387034
COL16A1,-0.11921873381477728,-0.0006709315316649604,0.0005833930485397152,-0.04139032337774968,-0.007345660784783545,-0.016929053001607675,0.06111015179137449,0.04570635598111812,0.0637910061302206
TPH1,-0.014225272239074821,-0.022864887332221782,,-0.026567840644464262,0.01780330798019246,0.0003337870559900259,-0.03962176679121769,0.02433234995697824,0.009677078244078421
TNC,-0.07997174757677189,-0.002757938472925313,0.0038210062872995405,-0.03983879325297773,0.11944878708937198,0.13575632360813805,-0.04356418006872755,0.017904525589819625,-0.10871114238251252
TNFSF9,0.07098965354494802,0.01786951599989149,0.021737155849647433,0.04885443363837434,-0.011795282317507776,-0.03813764377137571,-0.032681032411044635,0.040829472933996296,-0.026496395321701244
C4A,,,-0.016265065877169946,0.0013823281904087581,-0.021862163924857774,0.03334971191478149,,0.00035642456056356604,
CNTN2,0.14652225732359828,-0.045589664555317495,-0.031310266006634155,0.06709519099512704,-0.027176178567557187,0.005379525253343467,0.063325888565655,0.03238748722823693,0.01794425502961572
F7,,-0.022306420841351933,,,,0.019616091554989095,,,0.017794359706001305
LUM,-0.04209220904335003,0.05977887645165903,-0.010231405621835601,0.02869995650852796,0.04127887721049521,0.04778759879335116,0.001128071901573077,0.08253852966439532,0.08730702925029897
IZUMO1,-0.02005318646280492,,,,,,,,
BTC,,0.01367917444006433,-0.025451939270215856,-0.021743036262628183,,-0.015747228357312338,-0.022168403595054106,-0.0330197275549178,0.005177878581192624
APOC1,0.1789891961086467,0.02423295388378072,0.018598706010452774,0.029069371700142385,-0.005302861208837248,0.051784734854242086,0.051244078393338686,0.005689472456458157,0.13666195805561854
PKM,0.03895830197285542,0.03724349169050394,0.011539298313385953,-0.0664437418715446,0.0856973754608129,0.05791959023604965,-0.043256560105275926,0.021778298459521558,-0.1050350422719742
TNF,,0.03241123736188048,-0.01756261659628989,0.09490771731914505,-0.006986031713900818,-0.01528423933875943,-0.01517513641334483,0.08735663149786423,0.18053767765746018
GNAS,-0.06453548202772445,0.0010251777296904157,0.0063569159606034235,0.021017187701969923,0.006761186942531127,-0.03946058397930791,0.04406626970761697,-0.03762391009309325,0.013420577579379435
BMP8B,-0.006626889705881955,0.0048440501521186735,0.05004297240580366,0.032909826017329155,-0.036619107023736795,-0.018980260188316896,0.021340900538110417,0.06002077721938517,-0.04402059659061728
LIPH,,-0.007388769216853248,,-0.020761438802255262,-0.001691867809930074,-0.01551735944725358,-0.016918971564599043,0.0046372715961029935,0.024078101561389093
CCL28,,0.02477166777535965,,,-0.027142496177335523,,,0.006290187554297831,-0.0516025230492967
PTPN11,-0.05373887524834848,-0.019097808562815413,-0.029215552824932337,0.01538546853529981,0.027681075483098144,-0.018457927979233926,-0.008072040987072704,0.011476352314764867,-0.029895652638944163
ADAM12,0.012269137424635576,0.040911398724864274,0.08049384753653162,-0.04694285755753769,0.11172177953872893,0.04930968507321534,-0.027317140983465597,0.0303892832065485,0.12754717467147306
EPO,,0.01502511075364405,,0.020473596809006393,-0.018442083433305067,-0.01685224865334972,-0.017571641763825665,0.16794012651238513,
EDN3,0.03320271700263169,-0.01270799083706172,-0.005408067970340342,-0.026348640828695414,0.06776352939298902,-0.06309614914432565,0.0121609887838761,-0.04350490774544446,0.08878693549178146
CCL22,,,-0.020562941611825723,,0.007853082209183578,-0.0190731157976056,-0.016068997343771103,-0.005496510220843831,
CCL2,0.1429585535548394,0.05980017094550631,0.009363108387538977,0.04122006965488901,0.04112607733992714,0.1100223139599508,0.026605129409664627,0.009964125932232873,0.059334920172489584
DSCAM,-0.0854665270935315,-0.010665984482827498,-0.02929668417656317,0.02750008777350142,-0.027425264060698052,-0.06011337696758172,0.012704100649179971,0.04886791947841722,0.03524736827196333
GPHA2,,0.057075452989710986,,,,,,,
ANG,0.006662839539818492,0.068269376156569,-0.031127258062295493,-0.00833583523422349,0.0283735969551766,0.005850578872854765,-0.03795376949123014,0.02979353531687047,-0.031127623039707154
FBLN2,-0.009849491090630007,0.005555911891751932,0.006124745938095429,0.014351622364888288,-0.005998670695461315,-0.03498417964416937,-0.01661313475872712,0.05981918789169456,0.1761785345363443
VTN,,0.01486376277763291,,0.037747055562359945,-0.021369544618140588,0.07146708719778641,-0.012356024255528888,0.02929508933375311,-0.05528817856683898
VEGFA,-0.020417585206460247,0.0012255644630245902,0.028051883448557788,-0.032268851271506194,0.1390141013896848,0.0033697180273258983,-0.07290530151208324,-0.10041641814944398,-0.0482290384323514
F10,,,0.060320436213233984,,-0.020221345887391582,,-0.021102960668038736,-0.032362593345535366,-0.008953983748838271
SERPINA1,0.019792558553722465,0.020992557553144383,0.04130898067573944,0.00350740731688294,0.018291397884816585,0.04829998064828354,-0.025954897597998423,0.04731961653784366,0.04853175364536664
VWF,-0.060304732137070466,0.03323507145218278,-0.0834337744238486,-0.014517090208777384,-0.012460899256940104,-0.013838084044205352,-0.014438062985184116,0.08722461817754283,0.14381999827222888
GDNF,,-0.035808061003932676,,0.06669811468240022,,-0.042486600663570254,-0.01729323590729507,,
VASP,0.01570394878303541,0.06860462316484447,-0.02496949819552935,-0.04649167476450523,0.006527277465816018,0.07934433770672258,0.003401459659696771,0.10357634572762535,0.05927904190245857
ADAM15,-0.004991868078680015,0.037193940866896535,-0.0369500712046917,-0.013502353584039645,0.07321571320090517,0.05262981006525932,0.008629602932855278,0.0344762612879411,0.10829061654392708
WNT2,,-0.031059812905965378,,,,0.0003792289289424894,-0.01804695627641435,-0.007025747689313557,-0.00552193498717081
CALCB,,,-0.029749232181548842,,,0.07754831184657002,-0.021373660244265763,,0.07529731579258947
OLFM2,0.07860612519628128,-0.05027368202205047,0.024391489714343018,0.01146378635338581,-0.04592964905056373,-0.06030015696808804,0.03134764970718827,-0.013728853832853707,-0.06503223929394371
MFAP2,-0.04458483021802197,0.06043116224808501,0.002934355668961212,0.011066670582651313,-0.03028290302664229,0.025633300920955632,0.015233746786210518,0.13072180478005968,0.11402376312926912
HLA-C,-0.07845581517858925,0.07501974435769489,0.02711241813867869,-0.013645427970043393,-0.004444882203798697,0.08695530876140317,0.003600945330760716,0.13124725090008785,0.12882084875248925
THBS1,0.008140292879731642,0.041201626505507266,0.043464738992611295,0.000530484286406386,0.059957450084307064,0.029184921372395915,0.013528580356258793,-0.0015954083281892388,0.06949433304599505
HSPA4,0.03848716982485288,-0.0016660839994562594,-0.0012756828481009553,0.011251928586724745,-0.006906833678209853,0.037051055716263076,-0.01980489353054378,-0.03276485859288939,0.018345901627520825
LMAN1,0.03722925515371962,-0.03018790290189583,0.0387786662829625,-0.04548032081180318,0.06919224767245558,0.0856270559553466,-0.013191476558670142,-0.02180089025541548,-0.09988048330434042
LYPD3,,-0.034881270180028255,0.08473881111938737,-0.015518409017469719,0.029422631954388753,0.016351246115845357,0.06316436250615903,0.02568505817482001,-0.005510569660786379
APOE,-0.03882445566128337,0.03475933476830468,0.013636043157524497,-0.013635710618663163,-0.08772496319322522,0.03680229304564744,0.04000440535285478,-0.0008095305426123508,0.1312499829876926
SOSTDC1,-0.02098642542343508,0.017059821638912266,,,-0.019015397615827483,-0.03480642695073401,-0.020830402168612566,0.009287553334825881,0.05334594075832148
ANXA1,0.040542229280721834,0.07013275734700089,-0.03675116581076113,0.03996185931775148,-0.02882981227021651,-0.01726714527943735,-0.027228382958966346,-0.014151248890377518,-0.029253008150036102
WNT2B,0.002138630352949966,-0.033311162228151704,-0.0008244623824126058,-0.008685145753432946,0.04560136825901341,-0.034121680413321906,-0.01022272985607862,-0.016441653064195823,0.1869040567458977
AMH,,-0.025327514598764457,0.05410585736505172,-0.007743394123389597,0.004856439281830889,-0.0176813844791492,0.014307723498441179,0.00928005826171106,-0.048382856112292566
GDF10,,-0.00010511028362811726,-0.02132440696820858,,-0.013352804035826466,-0.009383123097548744,0.037329819561951375,0.026991629100694237,0.002352621403751379
EFNB3,0.052891918076128024,-0.03842367220870691,0.048680766948434505,-0.00043308581427780024,-0.049441167369003086,0.017192624128798635,0.018969331940201565,0.039980755336644115,0.009079200181117813
LTB,0.009174861819601251,0.003075096982941682,-0.031109860420697705,-0.004488861943142503,0.06714264431578197,0.0052714347753146104,0.011258301362112474,0.11065725260282762,0.032192037113611044
ANGPT2,0.03177585949182137,0.039445495696044566,-0.019513353028541337,-0.015537375344267869,0.07023575555879329,0.01935151929301571,0.008457546998414512,0.04514067189926818,0.12996971849790892
ADAM17,-0.026528280820588505,-0.04352544881516438,0.005466173125424346,-0.005188167701755843,0.03841266812800464,0.04455916223009524,-0.039890578965068126,-0.065290056055878,0.0510164064425065
LRPAP1,-0.02662907805747096,0.006185608366355278,0.03409285613842583,0.0004039132616756005,0.031202309044565425,0.07154315539093824,0.01777199834227629,0.030591458390186635,-0.032085193187434885
NID1,-0.07628640446736344,0.034279014417211935,0.05675510025967919,-9.053981656660552e-05,0.050426243096539695,0.0025124266897211516,0.000995511985178564,0.06578609040707012,0.08098107779777462
MST1,-0.020544569402821997,-0.01696486224257446,-0.019279185823676985,-0.0295649075742573,0.04907646059424704,0.11719966253767919,0.009060215589294212,0.0356154023836884,0.049266133384108665
DCN,-0.0884611596951635,0.019867504351279108,-0.05345991608109028,0.029541780006732733,-0.0766600034800154,0.0126754468489154,0.01834167261130061,0.048385421418992186,0.16632011061535615
IGFL2,,,,,0.004428198857065208,,-0.017410571434458903,0.06314123489938755,
COL7A1,-0.0071527015870042985,0.0488136610180108,0.05341474735698281,-0.005276151406190481,0.005914689400530934,0.014881294980678464,0.01260197739975479,0.0908589863133643,0.08579760495256258
CALR,-0.05752120043867068,0.03934388385487021,0.006628620597936432,0.022798150798865536,0.08817317388073105,0.05948448205670561,-0.0030574483743494286,0.029871387689827358,0.04713493924833374
PIGA,-0.031214658383655315,-0.02546555620098552,0.027910736319591196,-0.02697629786817529,0.05922741430978263,-0.05847486181133296,0.039127669760204195,0.023186023525317987,0.0712197261564435
CD200,0.041782115784865057,-0.010287192900377058,-0.007300639183606672,-0.023085711788325733,-0.033881178871605216,-0.04825489697074085,0.020383487276998027,0.12306893829630917,-0.007818415313698335
GRP,,0.04979485415974931,-0.018100456468525778,,-0.0003722147658960807,,0.008226640696253467,0.04329687562464425,-0.019458731840262873
CDH1,0.11603320773376577,-0.0424539323721464,0.020709863453747566,-0.011212280864008849,0.026468519168460103,-0.0033416682563532966,0.04844374075049682,-0.006993405151140835,-0.013799070422298042
LPL,-0.09197660742295016,0.003626309195089338,0.016502185959798344,-0.0579532125494272,0.14987325555602268,-0.06480631304973365,0.02798605073166535,-0.040177783927064885,0.021690272600821334
SEMA5A,-0.02575800375382023,-0.030953803962305737,0.025800174826712614,-0.0029819962368372067,0.004164722235949649,-0.03602386187119733,0.05120451471546112,0.03437724707024626,-0.0329524132078173
SEMA7A,-0.0313584578499536,0.11213199562286923,0.013671058860063255,-0.014555862315730804,0.0815986205185941,-0.011224862254165356,-0.03187981640187562,0.13412036978003714,0.03803589355441285
SEMA4G,0.04449931536685289,-0.032302822443404405,-0.029470627913935347,0.00764883034226246,0.07514607373139641,-0.003150934740059929,-0.02305960853681455,-0.038018270776046165,-0.0223530647074997
SEMA3B,0.08862411538831833,0.023612265771648832,0.05062978863016341,-0.004683731735163857,0.03348141858597682,0.022300553267702868,-0.017680865398161494,0.046492559563439,-0.02029808213304159
RPH3A,-0.0854854564375883,-0.04077335912358091,0.005751438684011498,0.06298974659171852,-0.017171036975151533,0.030064398309568217,0.03693255619509882,0.005278911709994641,-0.017022390237188358
JAG2,0.15339750946887665,0.027597988402196086,0.01685621207574913,-0.015706177934251792,0.01799831421810953,0.0004974825731011601,-0.010923070062940422,0.09122510877362246,0.05603716285668917
CGN,-0.03856551982560399,0.02014686478040643,0.06670679709692957,-0.03416614484888486,-0.028480828469401413,-0.029029472430500157,-0.01640994033680483,-0.012336540965058722,0.05522168473471682
GDF15,0.031303845484025955,0.04122225677858448,-0.028332476431166008,0.010904190966209603,0.10154979617041017,0.016600230325793785,-0.040703562831102436,0.04025644522800234,0.1136496646019187
SEMA4F,-0.0028890257381876485,-0.029574246315711334,-0.01533068404587226,0.08437389173220684,0.048005189606863376,-0.009927765332011783,0.006132391220689254,0.08801500462332874,0.012368399492487825
NXPH1,0.055146627308748725,-0.035384723543035984,0.012394833166755373,-0.005009233487370526,-0.02211814660497356,0.03915184589811196,0.0392734647616612,0.0015709634444309073,0.021353790191136226
ARF1,-0.020665099302695136,0.06386859447282714,-0.052911765685258995,0.03273587688899936,0.054070437045515736,-0.022546305439161418,-0.04008743967206186,0.029958049721040582,0.07265710030467204
DSC3,,-0.019285841949038717,,,,,,0.001113970705459007,
EBI3,-0.04636207086795467,0.03792316239186268,-0.02326284331367775,0.0002952542251289848,0.020200249535780663,0.12045640978917169,0.054708165103313215,0.046732976007183576,0.1645781140580211
TIMP1,0.04809866822723747,0.060406291358373644,0.025516779777535827,-0.028296539309322147,0.15211774775650175,0.0687334589112043,-0.04768172757132854,0.05822516457946834,0.09096192011547358
SEMA3C,0.028019997413181483,0.04389017201544747,-0.015482872947290192,-0.01306668208001917,0.009062204551257091,-0.028027483763215212,0.002790243555792974,0.09323840726296256,0.10262652092181924
GNRH2,,,,,,,,-0.030706188085877495,
GAS6,0.06800750722441186,0.046094817040749324,-0.031728461699848214,0.004088153872623734,0.0316618681399863,0.03583312165627404,0.05751795880639961,0.06027795301158051,0.04529661708877273
MEPE,,-0.04420537458406549,,-0.03562416116225639,-0.044900224117431414,0.07968441383586375,-0.02501243986865674,0.05541788327293154,-0.028669786443681428
SERPINE1,0.07709742868040302,0.062305049646355214,0.00873533588407468,0.0002968717726692473,0.1551303382586024,0.03976982278064504,-0.06509460013243662,-0.04325551537100382,0.054773239951284365
RSPO2,-0.02217336192771968,-0.018256650248930015,-0.016569581241522365,-0.017536845257096874,-0.014753875668369349,-0.023565280549412496,-0.02356498734783609,0.057594281334104554,-0.06411362726741736
SHBG,0.048182722636755854,-0.02498086613066993,-0.027302655528113503,0.04735008318158356,0.010022703690669094,0.1309067113749851,-0.0010081918366924845,0.0951339439627686,-0.05332528224850664
LGALS3BP,-0.03646225170808629,0.002895957228132924,0.0010485635782678956,-0.0062355190164715794,0.079291149318912,0.0838647674504416,0.015580665340634391,0.06891973534322443,0.004591481180824221
LAMB1,-0.02178315471386875,0.08010570721827483,0.04365334750019154,0.014398748238284038,0.05284553362419031,0.004655259301042345,-0.05257665609503475,0.04002757316475465,0.11190858783837063
SPTBN2,-0.040597722110531545,0.004208959237427667,-0.011961821180108216,0.0409759915044903,-0.02905456174147271,-0.0011748512403601838,0.028700653611533938,0.00680807730337745,-0.03141797772761366
COL1A2,-0.057688199914775216,0.02138737893689487,0.04211864614925634,0.010055993386191725,0.030226412574765354,0.05156368453152297,-0.007275039831370695,0.029429897574781434,0.12898547280947467
DEFB1,,,0.12810302143021987,,-0.019477902573643163,,,-0.038683722128298924,0.2090116052566309
SCT,,,,,-0.017902592761092694,,,,
WNT11,,0.023123560389187395,,-0.023702159733064707,,-0.0224525820381776,-0.013411707258361997,-0.025499864876925123,0.07150523772846105
LGALS1,0.14022626453426598,0.1008396297245009,-0.019281046149597823,-0.026562432728438137,0.08198252485866202,0.05241933163332629,-0.07084116742787219,0.06414801943592227,-0.04986747881761789
BCAN,-0.13768322197405802,-0.05912775921300526,0.06771066877644095,0.0035845030350842876,-0.06327274410164842,-0.05562676036194873,0.050501012052491856,-0.027775439711572793,-0.018894207350928706
ANOS1,-0.057983252908288645,-0.0020460076982031883,0.02603463676672971,0.03437098697687712,-0.011713059368617664,-0.02848202960167527,-0.007358579853990672,0.020218488640825916,-0.0272150787051646
EDA,0.029119448084525393,-0.020237250161274686,-0.022409304078315526,0.03548445689815408,-0.028051600364372865,-0.034344551680863,-0.027062008862639788,0.013032666949131367,0.07260489160660576
FGF22,,-0.005449977620243469,-0.02206143501885129,,,-0.025694406056312655,-0.01658381178280595,-0.0300207685271229,-0.004887489905075951
SHANK1,-0.026427884285173082,-0.0020391449760096153,-0.017880851142720193,0.014496737422341891,-0.026204436748053964,-0.030205144178125625,0.055989854656930155,-0.014934092383023746,-0.01829571759700234
NPVF,,,,,,0.003891082688237563,-0.014990407598309885,,
RAET1G,,,,,,,,-0.03533224331262712,-0.035010267587735545
TGFB1,-0.017285955328328273,-0.027176873549849927,0.07161407889517472,-0.012320004868583066,0.13336171085205384,0.09090491550094888,-0.016242409024491197,0.07328731076065616,0.11441977605525143
MSTN,-0.04612031243858527,-0.03070790455457617,-0.03636810181287,-0.005774582524155165,0.06192757675683984,-0.02159630864627877,0.039376119709328396,0.0016696858531828928,-0.012249545946744819
WNT4,,0.09355712559603242,-0.020946900697198213,,-0.0275094519125772,-0.012153828623356226,0.04197014561048794,0.010439348719704257,0.21769329012853278
TNFSF4,0.016216954633312724,-0.008628224177216282,-0.0010340330877980917,-0.014895737748731487,-0.02325471245880435,-0.019587081871824195,-0.024225653300672178,0.0443194765172473,0.03932653063779925
NTN1,-0.005474476480685056,-0.04630524244764565,0.045254311770335356,0.012534131252207118,0.03532806655367658,-0.0051294531182598324,-0.011423764946430676,0.028562182125157116,-0.0015790287195954962
CXCL12,-0.027524599855758086,0.02490685559870255,0.0032983743767544494,-0.008463100042952268,-0.008778956986632638,0.016868220120677534,-0.007351974157235522,0.09367593178876495,0.09509000053007717
GNRH1,-0.03407812128049199,0.02937102350174572,-0.017267916646971953,0.016670576756308883,0.021586745005994272,-0.017743749804278782,-0.033531866974674314,-0.021978902217301165,0.07434151288691246
FGF8,,,,,,0.003664315964618135,-0.0007034022775246856,,
RIMS1,0.005908168946347241,0.017090128869159504,0.0357749024359511,0.06792298539037213,-0.05124603006163021,-0.023124748230650388,-0.009753249762701572,0.004751459676409562,-0.05574248597548215
FGF14,-0.06347253423340425,-0.03467858829370928,0.09265567726074804,0.010672243365719139,-0.005463863208707464,-0.012670360309238396,0.031150681300686593,-0.006165836052698125,0.004856053622394279
IGF1,-0.037045849731300075,0.029664290716822726,0.03219475958748414,-0.0028052899949410045,0.015323756413718794,0.055608740888376605,-0.00856821499532897,0.061327441351767625,0.05838986893503341
TNFSF10,0.013251060291616504,-0.0105646346750491,0.04216177772342108,-0.00115867273688019,-0.006159983048042658,0.006371002932759435,0.0032019388886831263,0.07557553662670925,0.10781639263624124
GDF5,0.08103345165458933,-0.02855384255133645,,,,0.03747114861585935,0.04454733107499097,-0.029522164177065227,-0.059786430131166336
CHAD,,,,,,0.009622313337801225,-0.0016376131109125738,,
RGMA,-0.025073849590579244,-0.0034739893540976195,-0.016299037376493956,0.03362106668850035,-0.07218278001500629,-0.011731740179882988,-0.023147725842715978,-0.031188919430665374,-0.06028632643505904
WNT16,-0.04133499247335374,-0.00953497346685578,-0.01626506190842786,-0.016070195487349424,-0.030795578289799567,,,-0.03191851489372015,0.013811527590747668
CX3CL1,-0.056247024497311775,0.01188573510109738,-0.01841030318820527,0.01136393508148614,0.011001127739645233,0.07226837382274326,-0.03382023238377853,0.12542471747961195,-0.011329444233759443
FGF1,0.12250512035252384,0.008704779166461053,-0.031245183315364525,0.0016462009031468366,-0.08428083047663532,-0.050924363024063744,0.008784907908011452,0.1102163289778737,-0.007833821555454994
ALOX5AP,0.06030410479290041,-0.019643003862723295,0.08876108716575606,0.04943570043738772,-0.06790842347936633,0.12788164659640155,0.0035586248315313974,-0.00512383971059935,0.002779078403541182
IL1RN,-0.01973288025203567,0.06516008000265604,-0.03504082472607113,0.027261335487106846,0.049608667364152856,0.03883351628415852,-0.037405265828019056,-0.027222969941922734,0.10977206015985694
PCSK9,,,,,,0.08788639943952636,-0.015893973685395343,,
NPW,,,,-0.019645677449217965,-0.013804316023888505,0.0008942168097098357,-0.052345423136877685,0.06927788954961836,-0.04122477676043812
CXCL9,0.005479389252103598,-0.005395495380565937,-0.02576863231278693,0.10430593321474244,-0.007637224403197652,,,0.1502844687143531,0.05816150868904174
ANGPTL4,0.003287890057981709,0.06720681548551803,0.008904926800576972,-0.03948809988586421,0.04859790785440234,0.0830526310643103,-0.03421369191331673,0.06644822012031033,0.01166875972867599
UCN2,,,,-0.013622196185921896,-0.02805160209439177,0.002234727075564614,-0.01304677783324008,,
OBP2A,,,,,,,,-0.01880412403645423,
COL4A3,,-0.010018700393582465,-0.039635446546366915,-0.021623261440315306,-0.036287722684437626,,-0.01257722567035048,-0.042839658228080106,0.16006247706068183
NRG3,0.031642732728120765,0.014278628821375481,-0.03744507529916929,-0.023285176285182493,-0.01872944807451084,0.03974632844491017,0.0040278002155860375,0.06718175354182504,-0.050132105943100684
IL23A,,-0.03051236202438676,0.009513103135420167,-0.02143172096156874,,-0.016636749713122446,-0.0204124384105523,-0.045947722980133145,-0.02249164377078883
COLQ,-0.03600395004023793,-0.020867749182511816,0.05690266722366538,-0.015767483976518094,-0.00198893372375426,-0.05298091330682561,0.029344237936589957,0.053273361482660604,0.031960017859004035
SCGB1A1,,,-0.01650512942058068,,,,-0.019988052041075868,,
