,MGH258,UKF296,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
EFNB3,0.010402147098312548,0.019489440385635486,0.038007836083965754,-0.05242899133464493,0.1152983210567778,0.03811506179380127
LTB,0.009934545359592343,0.014488527989218526,-0.016075840466701304,-0.034231035155862594,-0.04598757761421828,0.0014681914688304358
ANGPT2,-0.0013510011693169833,0.01236770864240527,-0.10801158940115556,-0.09080029852834402,-0.0017442046863929163,-0.03735443816352806
NRTN,,,,-0.032482114164104126,,
ADAM17,0.013695312768869261,-0.016746351894941752,0.05992178018276463,-0.04792786262196642,-0.03170501692335188,0.01047011771895202
LRPAP1,0.08526694937735149,0.023036728917316222,0.03532967624911319,-0.053706881014607785,0.0021997610861571367,0.03219760615416551
NID1,0.0809712585778942,0.0025818069048692905,-0.0892915741456638,-0.09086870094632699,-0.10387468250802809,-0.014859135761081449
MST1,0.08830241207117358,0.0327926189318568,0.07832727768710523,-0.045245648508773044,0.08735752965377958,0.12911149728584262
DCN,-0.055717278331828275,-0.002129799773047217,-0.018710194779835,-0.09495054078029243,-0.07709152289956465,-0.06579597270230157
IGFL2,,,,,-0.008787136914731855,
COL7A1,-0.025952880174469322,-0.012570635596757643,0.05289227137604897,0.044712337649325556,0.019179519516874202,0.0012031315521498973
CALR,0.02612308272660228,-0.0011564730795422756,-0.02167695066595169,-0.006641602469063035,-0.07695186379192705,-0.06962549885828695
PIGA,-0.013241443513950034,0.01639196503068258,-0.06825933515152353,-0.027340671698955873,-0.012768209125092888,-0.02449796168979433
CD200,0.031045791561526356,0.061608637120791794,-0.012923745316573499,-0.023087996443363637,-0.019732662442901682,0.005106787172750438
GRP,,-0.029744152116309312,,0.007610049624515621,-0.02068050543367992,-0.026955585805223857
CDH1,0.027070650130724013,,0.010526817779921451,0.10714272517744176,0.06365757872868565,-0.039040037056846284
LPL,0.0458079793969609,-0.07847907610000064,0.053738878249710784,0.06850280818925107,0.02254832155621862,-0.02328359339462216
SEMA5A,0.004927571540809013,0.07757820862653288,-0.050735774081630415,0.06363098021287987,0.020759629431375246,-0.05259650349323294
SEMA7A,0.006172179265582447,-0.015561702963270668,-0.04763368924634044,-0.045748888425101185,-0.011484785900918714,-0.03943294478856331
SEMA4G,0.008121929766473232,-0.02359256334602969,0.07700069101386586,-0.0768173419032556,-0.002509428597058582,-0.038913282486440263
SEMA3B,-0.049549614528612985,-0.013362686887314979,0.05906462621674738,-0.02530203561475869,-0.00992950806625038,0.0035785792970654496
RPH3A,0.06325610600582952,0.01596636304504273,,0.019682186058589693,-0.0004083472053307699,-0.04406563535462816
JAG2,0.0002522032023601503,-0.04276036804084202,-0.11105665381916031,-0.008789324575968448,-0.007737287806122485,0.02733234572621741
CGN,0.003584530496530504,0.022127373595447163,-0.017348083709596937,-0.016685829170398948,-0.039886304713455806,-0.04494786510963389
GDF15,0.07901763508608207,,-0.05367392963186316,0.0667231016937027,-0.005910008566926148,-0.005155616133847521
SEMA4F,-0.012466909890364829,0.0018304281913446541,0.09462150195844934,-0.03082002171147391,0.008118017345815071,-0.040721708642214895
NXPH1,0.012409663476004534,-0.02970198304390621,0.009931091428891316,-0.05242935109900881,0.055449554642894056,0.020920380902106073
ARF1,-0.029608707418355244,0.046173867131766806,-0.06421959155859526,0.011455065401045603,-0.02796059008580585,-0.002692918781640504
DSC3,,,,,-0.017428897876074587,
EBI3,-0.038762991489835044,0.03348049299659395,-0.007559955579528276,-0.053628069210096746,0.037445310815715574,-0.030160186508614524
TIMP1,-0.026601413177622345,0.019341013068735084,-0.02884045301936962,0.026340198308646798,-0.11493810691047616,-0.05790679300429364
SEMA3C,-0.036046091492686866,0.023760841067738517,-0.07603860284712462,0.020077284343226275,-0.029083507835833987,-0.050344420238404027
GNRH2,,,,,0.0027650002144936734,
GAS6,-0.03728004495516566,0.025137333116146913,0.04930901203147137,0.012976495944759265,0.04134111473530258,0.04787614566455538
MEPE,,-0.008796863797321815,,,0.045106594817886946,-0.009598196429940288
SERPINE1,0.07258991229303896,0.014852145863872429,-0.06135396369260575,-0.06297894488640149,-0.14735659230677137,0.03646060708528385
RSPO2,0.037541351720699875,-0.027190643197645217,,-0.03707493554540081,0.012018767508349341,-0.04543426371311159
SHBG,-0.019081883442758272,-0.05653125814699884,0.0073200114247356715,-0.00803264703505455,-0.024715840347803306,-0.03256446683568504
LGALS3BP,0.06187625160465437,0.017636280577372303,-0.023431431631389332,0.047889412478465475,-0.031874377474709656,0.03607195442997284
LAMB1,0.0035095713774272465,0.0304726225199497,-0.07182196867222601,-0.03745353727981114,-0.0831294536984893,-0.05529661080282211
SPTBN2,0.028275305193747272,-0.0417150786721477,-0.06055448855199327,0.0072440998595724075,-0.015536697663345424,-0.03821559709860292
COL1A2,-0.010530807932477883,0.025576296789265335,-0.048952782971794624,-0.09819972753308495,-0.12344615544622474,-0.07141674355175186
DEFB1,,,,,-0.015130903654386981,0.06718627303606337
WNT11,,0.025438830321064577,,,-0.004977504990855013,0.15087557862132356
LGALS1,-0.09106056137173138,0.034192053233037374,0.012351166155091124,-0.017826011729750214,-0.059069059220529734,-0.0014204854505838619
BCAN,0.14333196826251807,-0.0604569257610416,-0.06930998804796094,0.02537941493839041,0.0980050636869142,-0.046363838212932024
ANOS1,0.0598504903381638,0.004027649687662411,-0.10102565117245055,0.0004405104902600023,0.08905223411006483,0.04997142673658357
EDA,0.05608613863716693,0.032393145125797405,-0.06950012118732124,-0.047246796898824904,-0.004248430188680162,-0.03564101991159729
FGF22,,-9.584560895324658e-05,,-0.019360710530314205,-0.033403150590945195,-0.027954180594211557
SHANK1,0.07347813204129623,0.03927846167099134,,,0.16029516643213745,-0.030330241865763087
RAET1G,,,,,-0.021731953741738304,0.09361116449383747
TGFB1,0.005718731473525831,-0.004103648197716748,-0.018995119836874505,0.06023319059710676,-0.07597778648320654,-0.03642687325640048
MSTN,0.08634453056754367,0.0226002783053884,-0.09303466675221002,0.04028561047888738,-0.00949578043232223,0.05409041623475722
WNT4,,-0.021682184187746322,,0.03719210706706936,-0.020932137738563776,-0.027573472664672864
TNFSF4,-0.010676280076543448,-0.00890893858709288,-0.03469357125912777,0.02944771401375907,0.017622757874325358,0.03009131306527389
NTN1,-0.024846676219950074,0.022117038394406797,0.019656593557585915,0.022367258098224426,-0.036861468498980976,0.0010529136383794374
CXCL12,0.05363562252450379,-0.01876000684467406,-0.02419603571619657,-0.03087074447389071,-0.058862056673151045,0.016540813959117905
GNRH1,-0.02610425753319657,-0.008959020771685295,0.2048685534939133,-0.004775868246529426,-0.05357462245109651,-0.025395922904042183
RIMS1,0.06539009255537225,0.008560788430295114,-0.025237726239026655,0.01574845061809991,-0.025866385582179893,-0.037097410340418004
FGF14,0.0910751059061154,-0.056296581046007606,-0.03757063583243539,-0.0069149338337793536,0.005855578675522742,-0.09402463679986461
IGF1,-0.005274295133148051,-0.05679092316016618,-0.0714165338906657,0.00621836543983256,0.017910137331549853,0.03131918310064992
TNFSF10,0.05623831573847662,0.002186203280101299,-0.03787817574140343,-0.035139892962919535,0.008174545794676299,-0.05791997932562511
GDF5,-0.01698505961958693,0.061268020248655186,,0.02155292653079595,0.06525731748809215,0.09358572567944118
CHAD,,0.027309152218759007,,-0.028248189634838057,,
RGMA,-0.058813147295014426,0.04728736675344894,-0.10652417609239147,0.04447164420525862,0.06386693058108858,0.055293294135220564
CLEC3A,,0.024530335074405996,,,,
WNT16,0.015467884887378453,0.009992155534145787,,0.062041423141176825,-0.02054704527527079,0.025354947312540788
CX3CL1,0.07155505831483701,-0.00693427928105167,0.0193882173040491,-0.034428091211292575,-0.011335308918278377,-0.03858284336132698
FGF1,-0.09912551639737507,0.014701189433721137,0.011521546665063708,0.019123214491602338,0.050555984522112574,-0.019205571307413766
ALOX5AP,-0.011814830963430563,0.020399573753967788,-0.058059704294422004,-0.01580174155624359,-0.0028795644379726354,-0.007812530993200279
IL1RN,-0.015115627523332509,,0.12748448427101539,,0.0057770525741687034,0.023623783504963237
NPW,,,0.0690573444133531,-0.026062406371257986,-0.022524464086745133,0.037588729088306044
CXCL9,-0.0459540050173711,0.002820390999680099,-0.03374132939449323,0.03809622891682791,0.004693934496535545,-0.05147776947382251
ANGPTL4,-0.04454330950091033,0.006152029074601567,0.13330722760722796,0.009246495221712909,-0.09697212755972841,0.0149380878180162
OBP2A,,,,,-0.019577208090061582,
COL4A3,,-0.053819698993596676,,-0.019106508659388094,-0.018427039379391177,-0.02219588935433378
NRG3,-0.02743492734629731,-0.008678145584740917,-0.048047879671765936,0.024310588876045064,0.04686234527938482,0.04362594232708775
IL23A,,,0.06337086132810822,,-0.028261262142548454,-0.0045306624722059
COLQ,0.04085451515819909,0.05595813071770566,0.10387223111269267,-0.05889080608148796,0.09905820520280993,0.00860357557621378
TNFSF12,-0.004264169994518192,0.02676923276871691,-0.12891221801971647,-0.024861493402959674,0.029811412840378443,0.0358372775260372
DKK2,,0.009949083701251854,,,0.015291347915351243,0.037045286372250553
FYN,-0.04086049400281196,0.031232208539892566,0.022169880606255427,0.020391478097425805,0.01776388574458527,0.0071315660997762565
ACE,0.04550922361862222,-0.016303499339691097,-0.09292919796698328,-0.03045413275440164,-0.046512740911206184,-0.06360850932789551
IL18,-0.012231357383119461,0.017982473001094026,0.010475422325888384,0.01534433516305192,0.08240057637891345,-0.027122349382768616
PPBP,,,,0.0373313913941905,,-0.020752731195571934
CCL27,0.03867316897468158,0.01086297306887481,0.031003639682216484,0.0013174449760292853,0.01926740795083575,0.015766674383444947
SERPING1,-0.01867682280887805,0.014876329841307908,-0.009692812018145164,0.020320078972379984,-0.07750142020838902,-0.00879899889282551
AZGP1,0.09319876287193576,0.0333582706222753,,0.036860536291946716,-0.009043468887619687,-0.01936719138967273
INHA,-0.023583905902209604,-0.015134618634576527,0.016671938968935658,0.11283193385009638,0.029386064539544215,-0.0005278720954809325
SEMA3G,-0.026104260250526517,-0.011705274633658532,-0.05360845804382791,-0.024044570406619396,-0.005565902023230186,-0.03788837801074854
COL6A1,0.022413462181009248,-0.0015317793974569459,0.1170811404953067,-0.011717256963663263,-0.10908355769384691,-0.043284763072640065
FGF17,,-0.05371005038707971,,,0.0696880827251584,-0.03153747175489477
TNFSF8,-0.018679890621046972,,,-0.023336021846708063,-0.0028166164899059466,-0.023369263301834007
FGF20,-0.024871476050865322,0.025138773197308218,0.008602407237139183,-0.03535092018007231,-0.018945683515467535,-0.017299398428613725
ICAM3,-0.012800995457576545,0.015550403897435719,-0.06463624233526363,-0.0022644253047151967,-0.018000643990311645,-0.026875124023702526
LAMA4,0.054989526697624275,0.0025373347485142675,-0.018397368181581667,0.005317169869307075,-0.04381307907809223,-0.0472561800122807
DLL4,0.026015674243621927,-0.0073003133227893076,0.05785875435083215,-0.03655005221168789,-0.021177366024961664,-0.01464827331082864
SEMA3A,-0.045754060255045914,0.07619151535097338,,0.04009777313220656,0.018968989429932838,0.020052071520368767
RLN2,,-0.0023116631251299466,,0.05602355272939193,-0.021525432880638008,0.004064937982451259
C5,0.021144768822832723,0.00340533436734121,-0.11006516820023433,-0.043688124553198635,-0.004551809564588683,-0.017241794929522252
COMP,,,,0.04745024548111809,-0.02659094045159395,
C1QA,-0.09907863308226005,-0.01442320050888799,-0.11051287699158388,-0.017790226252616056,-0.03861990956194352,-0.008096164624142243
UTS2B,0.0434495905008322,-0.0096966717922624,-0.03818055382277983,,-0.022935306223469343,
COL9A3,0.006970430599657018,0.035025298058823685,-0.03413526050341282,0.0106289902793423,0.12688012556228973,-0.04168284940942959
DLK1,,,,,,0.03805020471796365
HGF,0.008833425297779526,0.009336013246395035,-0.009107583512035784,-0.04629950006109017,0.023906942087093718,0.024110628953412563
P4HB,0.005606696803328582,0.04398133932760731,0.03168822328871993,0.015846215605741277,-0.09050354505636128,-0.02738179985681809
ADCYAP1,-0.01742305274824362,-0.06552200407888695,-0.046894743350395354,-0.04705158381799959,-0.03297642150312918,-0.01774696048686786
GREM1,-0.057226791736767896,-0.01632664930541772,0.02028236518252901,0.03436464188262273,-0.02366099790502795,0.022008132876137797
EGF,-0.009566544775147411,0.005741211142930649,0.1410549114677869,-0.02980045060699853,0.042928280043535834,0.0665627800043548
VEGFB,0.05490917741578501,-0.014875911524990017,0.056230167965282254,-0.016816773939097394,0.0709152539650579,0.00046433744066421063
FARP2,0.043928618913021564,0.08400738221276702,-0.02381952644046907,0.05767873743064833,-0.013632680468480549,-0.017893936049753062
BMP3,,0.003019029538111182,,,,
IHH,,0.03174904485602519,,,,
LAMA2,0.05710047229639058,-0.008418809633885908,0.0635438429527233,-0.054112498093987584,-0.08208186975971812,-0.025575532260963436
NRG1,,0.06132680744768218,-0.028569577684674156,,0.010013754187564552,-0.04579902002187978
SPINK1,,,,,0.07219633104304354,-0.04181823972963187
EFEMP2,-0.014812394059017613,0.010535597090134012,0.05929453132018505,0.0014851433456127047,-0.055404708424997895,0.008160036273697251
SELPLG,0.038371315532756904,0.03051327358407286,0.0055548690891840755,-0.028383547444703717,0.08876179569248162,-0.00945149205971013
HLA-E,-0.01963924111286853,0.016650714873884958,-0.05140013869481966,0.006492891561685702,-0.05616012863096769,0.00023146354867071498
PTN,0.11473409773410607,-0.030638364683738956,0.040356339806847635,0.0009042438131120765,0.03233977697698927,-0.002976313778641656
CD274,0.03383711880156089,-0.02541323144415055,-0.10434261518976846,0.005280385480197877,-0.054863811569450895,0.02305380453819745
FGF10,,0.021494257980989053,,,,
CD14,-0.08135898415745402,0.0043344762025708155,-0.04817673120441759,-0.06732451544737277,-0.03371467323246723,-0.043040768600972605
SFTPD,,-0.023498752839958472,-0.058852742085859944,0.020345661056654623,0.03787864291008077,0.046737524600865846
SLIT1,0.028682063623630488,-0.00932238310108208,-0.020083953733574564,0.015996171167480908,0.014004790276658583,-0.0514131432028971
CNTF,-0.020431952130344457,0.0028308379409688915,,0.017926843933248896,,
BST1,-0.005445642983842109,0.012786227169457341,0.07161659611694121,0.02640725102121427,0.0004765739873760559,-0.004054037432604065
AGTRAP,0.03441857663242244,0.09440535530300755,-0.05458443423919646,0.06386995781074159,0.05934813730202786,0.040086726113137995
LAMC1,0.06311590777441783,0.032046646169053526,0.06075944241682979,-0.0466917225704568,-0.09803502712695836,0.024645828320547538
COL6A3,-0.004674684021456648,0.036771984853660254,-0.05105877285234425,-0.027437832486240953,-0.06499268835865026,-0.009401532389017567
FN1,0.024380434910326022,-0.003192963359410837,-0.05865684407907631,-0.09030305889433131,-0.1184426323788364,-0.019882324248505456
MIF,0.05657473162323473,-0.0032505198186353573,0.1109124608245267,0.03909862473112088,0.13511733920298552,0.02117205274482639
JAG1,0.11282175094458499,0.02263553137038347,-0.0908560291198212,-0.054958915715593214,-0.07019918247064556,0.012244765479428005
NID2,-0.06401214635204246,0.036536837887604486,0.018420346777202137,-0.020391004548266256,-0.02947992057216033,-0.027072286766800107
EFNB1,-4.133214650398543e-05,0.04167597512454398,0.05934285564646936,0.022230592168843943,0.036689531033312905,-0.011492914937805288
COL4A2,0.04239320496431322,0.016503814763457674,-0.0671536937691978,-0.03485245642062547,-0.08966269411616062,-0.02916388008999383
SPP1,-0.1381882121411098,0.0470052972721737,0.22911328602857878,0.013959710518302271,-0.10625867013612433,-0.018465524016158943
PODXL2,-0.029883385173556154,-0.0026228121389307592,-0.0462878075453499,0.015834301984876772,0.07640286775283271,-0.005008850618380265
IFNE,,-0.0071885228973287705,,,,
FGF9,-0.01867989360828954,-0.013667822372752516,,,0.09578200551731259,-0.03325519525726532
ITIH2,0.023550843397214673,-0.059640865732153985,-0.06923957383604684,-0.013148863219135264,-0.03979387929569066,-0.0002250475767847931
ADAM10,-0.018448813783457325,0.051608257197472585,0.005503619211088785,-0.030709664716562723,-0.08159813488041594,-0.015131282050301086
CFH,0.028571972548583048,0.025943203203658366,-0.04546818954815198,-0.07817739478510125,-0.05738822040354243,-0.0011674512240212875
COL4A5,-0.0505403799495662,0.03598338430979463,-0.002577831834924216,-0.018527790256055082,0.09046687884569844,0.056731710551762266
LTBP3,0.052700074747697716,0.04652614554888782,0.058152545759517865,-0.024828813149717122,-0.09684394289998903,0.011513433001199523
GNB3,0.004251443535517664,-0.059771509428284415,-0.01164779756049605,-0.02910165432948611,-0.03585805783437435,-0.027881703440244574
COL6A2,-0.044148206312723204,0.007304062556568408,0.15804971516332855,-0.00045585647274648116,-0.10951030203773997,-0.016753306132482337
GDF9,0.05045881035148488,0.059123929219295504,0.1223392894182482,0.02113699410938495,0.16507469777954256,-0.03212750067521099
NCAM1,0.002061495374735533,0.02369219152074693,0.11626271421132924,0.03439988925987877,0.05760066100938165,0.030869331833439824
APOC2,-0.09057125613624475,0.01784705431129192,-0.07231854527213247,0.0138814782776129,0.12910556362327885,-0.0143440770870715
BST2,0.050761599099543364,-0.01735580375080557,-0.060051764001952036,-0.008280660599505033,-0.012227553994304228,0.0145202845652668
COL5A1,-0.017241327647551423,0.05810878937739486,0.03972139604652426,-0.07770439877197761,-0.10959355351358994,0.0025294216698161435
CALM3,-0.011977393896490775,-0.046383116531535006,0.011254655492986283,0.0021470574549260104,-0.03676047766632093,-0.020549385203587997
THBS2,0.023383955623545363,0.030214712663734895,0.038914015222041416,0.04375130430820443,-0.05183324946763939,0.023033918175464428
SERPINE2,0.0937605271277103,-0.022258608936468013,0.055719352986786694,-0.006722968946125314,0.1142235807344745,0.010274116381631703
EFNB2,0.06317688280226029,0.03004257298256804,-0.04512021184915765,0.05015521736318074,-0.06255678113005307,0.02654801321553858
PROK1,,,,0.01787580301781908,,-0.023177357892672095
LACRT,,0.019366602255268338,,,,
MMP9,-0.037121007744933564,,-0.15162676194122518,0.003825737804790637,-0.08152646504991967,-0.060782962937138536
DMP1,,,,,,-0.019663687371636148
NPPA,0.02087957711340669,-0.04127607985204748,-0.1288929300265842,0.0029595000838721617,0.01208335624676702,-0.04855243456153354
APOB,,-0.004911195292774541,,-0.02638482710698323,0.005958834012157445,-0.023177357528763525
C4B,,,,-0.007965988173259211,0.0014806994510030652,
NTNG2,-0.04372500856198661,0.022777220170597808,0.07015288731455266,-0.002153460179205526,-0.023999361430285214,-0.041684466579573316
LAMA1,0.0647065364547901,0.06225826223557741,-0.07336703467753515,0.1404697820729415,0.029454369712856324,0.006282520262088248
UCN,0.0717300394522047,0.08015123631520336,0.038175687165376365,0.008625821010518068,0.07283728092870101,-0.04483242843624531
ARTN,,,-0.012492862057837052,0.028277791456460154,-0.04492679699676671,0.04077305301794811
PDGFD,-0.03959453688675125,-0.02750748940128895,-0.027711999931433716,0.04122716341415332,-0.024375607433305364,0.008329260968138113
EDN1,-0.06005800922207994,0.034075256602167564,0.056405008195849586,-0.0443579858170515,-0.008749781491326755,-0.03766580744985398
ARPC5,0.0038934383811295124,-0.01071361325435443,-0.03614427614932719,-0.002481668500307794,-0.09921095664055413,-0.05379332217696749
GSTO1,-0.09130455758957318,0.021618962101070668,0.04022246114117642,0.015006481692879015,-0.0776672073612097,-0.019478537352997434
PROK2,,0.028856916095370007,,,-0.016119759137776125,
SYK,-0.02716591602790294,0.01760377139613259,-0.012563439776712924,-0.040143101896908735,-0.007287318756359189,-0.003860659779996158
CD40LG,,,,,-0.019119383551208746,
ST6GAL1,-0.027544675351223416,0.011356842590523865,0.042217565264872685,0.041865238873341606,0.04098243371858803,-0.03114203892913965
WNT3,-0.028009385384183003,0.013455674524179275,-0.012373636755130141,-0.006957853807414588,-0.03359194046843161,0.0069153039733182734
HSP90B1,0.041297372017417136,0.018264703700505033,0.04476121078153713,0.07846808140296858,-0.11391092444153048,-0.06543199148144323
ZP3,0.05192644285026266,0.006125630044799466,-0.03265700991702218,-0.039309636282697916,0.013689409376965214,0.04924344604116462
ANGPT4,,,,0.02577666604776239,,
NRG2,0.023838341975589414,-0.04529948665679383,0.008886787097617376,-0.054463102564551474,0.04341832227867305,0.007224143796476441
MELTF,-0.0361848451230646,0.04077629952596027,0.05081339432509184,-0.06379375284010828,0.021434495168448215,-0.06328781526986017
NLGN1,0.07013217466061043,0.000988016046488342,0.13628019521034598,0.06903244207154464,0.054730645899067405,0.024012162306018766
SLIT3,-0.02374816225360976,-0.041320317411927786,0.052454026524413326,-0.003617815491789912,-0.03191001847723145,0.028561263657217454
CCL8,,0.014635652762507556,-0.07778295105283962,,0.010828430233751444,0.024926031637342673
S100A4,-0.037801573400732355,0.002703618691255221,-0.07755488976582414,-0.01079238799727395,-0.031220056109782998,-0.0031819361175883373
TNFSF13B,0.03319519497199372,-0.03282929677717999,0.0234707122268275,0.08154344962734077,-0.04821855846968834,-0.04866997346818949
HSPG2,-0.016630803085282083,0.05475201091859354,-0.07970762552434094,-0.01100502350003624,-0.07631156097667915,-0.07315222904258124
FAM3C,-0.010197086742392397,-0.026314314412099447,-0.029252083737382147,0.020108993566097372,-0.06178990591249629,0.0036207087553240275
FLT3LG,0.017099030325569572,-0.011297514265023246,0.08427666662595945,0.006671482431325868,0.09558588879229588,0.006059658211170264
A2M,-0.11366176369929366,0.024982973176093375,-0.09440120215281049,-0.04097550344358906,-0.10987624163308278,0.008220190830820394
VCL,-0.03660343230760793,0.02541657718842464,-0.017961854463157925,0.016065994665945868,-0.10555379164187012,-0.002015377478379667
FGF2,0.02870368091007926,-0.007348485096525642,0.0863481501721037,-0.02479747801290717,0.019295662561615162,0.057079047479731214
AGRP,-0.015602700557496588,,-0.013866072943715502,,,-0.01729939415511918
CNTN3,,0.06414910658446064,-0.047013617564581264,-0.024159802270976312,,0.045069352747473986
RNASE2,0.05018327195880325,0.011980182269188925,0.005107107562744009,-0.011851632754346678,-0.045681719752842444,-0.056823993603710245
ADM2,,,0.22178661559256382,,0.0049939035003867625,0.00795404762019572
GAL,,0.0038708152282268087,0.009134481288736913,,-0.01792717234614347,0.0007277071789038253
IL36B,,,,,,-0.024857450067590343
CXCL6,,-0.023717668932925387,,,-0.03283316180515342,-0.026849596908681085
PDGFC,0.08197211819737828,-0.007406015271724394,-0.12035807584406354,0.0016257659972324825,-0.006902414792004259,0.04473017891296476
COL8A2,0.018639306509722408,0.007866859755797696,-0.032264523473513586,0.0365922276641574,0.007482478496028737,0.02209624413154104
SPON2,-0.051276191079200874,0.060301477002958,-0.011058852509052666,-0.08993766995268382,-0.08752283489330072,-0.0027492293750827337
SEMA3D,-0.021528106276661282,0.07344370436383175,0.16005572511448235,-0.0009077541762505821,,-0.034268703788530926
BMP6,,0.031823710099836304,,-0.03167585868211394,0.01167174215342223,0.08695230635039504
TIMP2,0.011844110971270888,-0.003997830110044415,0.06772523632050179,-0.042420519086029666,-0.05339559623719571,-0.0658751125985035
EFNA1,0.05755243871561099,0.012925728550153101,0.03608131457553162,-0.007226055084733509,-0.036605872805156286,-0.011559113698511918
S100A12,,,,-0.025736291571352706,0.12953378265122253,-0.01626496680369392
TFPI,0.0564594302619636,8.835457257266767e-05,-0.0119150161122656,-0.013432234045299139,0.017154416382627432,-0.042531822712211564
GPC3,-0.022057891767794883,0.021462365163926547,-0.049722290762640245,0.012943779578871255,-0.04249864160520801,-0.03375029771263924
NMU,0.1142974827887469,0.000785533476486631,-0.025141050269635184,,0.03174731687576234,-0.039794727651729735
SCGB3A2,,,,,-0.0285851527565084,-0.018982999154301128
LAMB3,0.03944884297510686,-0.025460567186624816,0.007413985666329048,0.010677665153498841,-0.053679691598437086,-0.018373399612656546
LGALS9,-0.04715781137736085,0.03473584805149239,-0.11535431000009871,0.023353240872832328,-0.006044279416552045,0.02754655999993629
VIM,0.0848620293738225,0.047455951506660314,0.09313119035552031,0.040826655350457104,-0.03168720861084655,0.0073636032833113915
PLAU,-0.02273067041459366,0.09602023400627394,-0.020491774646098207,0.032395867543117025,-0.08939092049076772,-0.0077169565143141
TGFB3,0.049367213857497295,-0.02719260212450619,0.012154260275123452,-0.03269846578575489,-0.0856693735857418,-0.008036623227789494
APLN,0.012565444418149586,-0.023964527677824875,0.14502955935311426,-0.03681402550166743,0.015209631852021685,0.06864787760212566
SHANK2,0.006713291787229794,0.03141358377448128,,0.05857255879509888,0.03041567745196413,-0.04250245964143731
LTF,,-0.009589644684207983,-0.11247091587152448,0.06191426109646723,-0.07717336626273083,0.0637217050823194
PYY,,,,,-0.030005589896503853,-0.017299398428613725
PENK,0.012885353354053115,-0.02809864967089885,,0.0418146572659645,-0.021525435287796622,-0.0428350896446422
CTF1,-0.01776851272985802,0.0034689161827838578,-0.03634465255744512,0.022914331533091276,0.06038385322725798,0.07813180532555124
COL3A1,0.007498790958433161,0.002549040587228425,-0.11223798346121548,-0.08391343255860419,-0.11655191288839582,-0.027445043095638024
S100A10,-0.1027501026982012,0.026637229697312477,0.13003404343862235,0.03162646406625146,-0.0014468110443998546,0.00111547682114324
FGF13,0.017580255893653095,0.02732056978806208,,0.01905765604144546,-0.029694933926242638,-0.04220743640822158
SEMA4A,-0.026254899396449486,0.03950522554542658,0.027541666680114364,-0.019167434303719002,0.029002157761792623,-0.028412556303061616
EFNA4,0.02900886766115163,0.010980251548340711,0.11354253457306131,0.0006649460364467505,0.07055920041447764,0.021219643808301197
HSPA8,0.08782345416759348,-0.04611007240630167,-0.032612932513113625,0.010474109231393629,0.10143096282347343,0.025838046893650497
NPB,-0.007141994572114197,0.026014893904832866,-0.03170056371027066,-0.02660610006082282,0.0020993244659284144,-0.020085443652059227
ULBP1,,,0.06062011530086342,,0.07678175070547731,0.01657240898511191
SEMA3E,-0.03914670605890046,-0.04833670169826961,-0.0422454741543214,0.02137833819999149,0.04088644369336625,-0.00808772696423184
ADAM9,0.0087998206316958,-0.005385436797235077,0.1275333203276464,-0.02087986675312964,-0.06415274021691689,-0.04533831551788213
ASIP,-0.024977917575971658,-0.023678473212205467,0.21234135924649708,-0.021624676976490547,0.10360421444133659,0.04259325590953788
IBSP,,,-0.015817317680384413,-0.030289993626547218,-0.06775837936107688,-0.009112068286785579
FAT4,0.0640360015987622,0.1092415844455521,-0.08218079998244131,0.01989479687149057,-0.004074394483031532,0.0009026605296310051
MDK,-0.0377370127196252,0.002983919125388628,0.09703451000441016,0.06194215606433035,-0.07158235393160087,-0.03478472761537324
BMP5,,,,,-0.04726488350086025,-0.014636013243160228
CAMP,,,,,-0.023515969021867277,-0.0023092572131604475
HSPA1A,-0.03796312481059652,0.03210257782446525,0.012987303467046369,-0.036698548695534496,0.06335522936524435,-0.006246440629523537
SOST,,,0.1601314306360957,,,
SEMA3F,-0.01768260525766523,-0.050570949985199155,-0.07699117148490968,-0.034791176466375896,-0.0049637507847579265,-0.044614374192871065
ARF6,0.014351197786152386,-0.06535775968329065,0.019140275195601547,-0.02086734716053122,-0.06847852758122841,-0.03759536103174566
IL6,-0.02116837828034789,,0.15580919972626747,,-0.04339599222624556,0.026127956959537624
CALM1,0.018448776184308607,-0.0387044827656856,-0.1069078654241723,0.09573436407633949,0.14089061346083678,0.028463472499516883
VIP,,0.02652663306775583,,,-0.024823166623635776,-0.0035790558990319594
NMB,0.0331306505283359,0.0390383253209068,0.03676389327730476,0.01309996823525473,0.03152931194113796,0.0424535206843927
CCL26,-0.024073733702688175,,-0.05931472345814215,-0.028248184899028864,-0.008154378585104595,-0.03671110982154397
FBLN1,0.06000633335346798,0.029068603212067442,-0.0022277295431861435,0.014573660501393935,-0.08630939670135428,0.022005560858326643
SAA1,-0.017638270758690032,-0.011253014874110435,-0.07947484562081666,0.03797248353684747,-0.03554360767557782,-0.11722430723903918
MICB,0.035088685470317384,-0.0066548613358095735,-0.04270699428063573,0.03480554307758726,-0.012485325226039281,0.005303442527101852
MMP13,,,-0.04631928096037307,,-0.021525426194090525,
F13A1,-0.0242350834772754,-0.033828251213514376,,-0.02984987552419595,-0.0985274926942691,-0.04811514740566071
CXCL11,-0.007535939769631823,-0.0031563533438006314,-0.05030640632570876,,0.03963563079369927,0.006650149787723674
