,MGH258,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1
WNT16,0.014924002714624525,-0.02361140040119305,-0.012031224929101005,-0.007503471473043976,-0.028760067440294,0.02333388461443246,,,,-0.011422367439521798
CX3CL1,0.036096225873174834,0.01598918227702962,0.0027007835569169314,-0.030157185215849407,0.056273570909255,-0.02057064743733771,0.11372088355055594,-0.031373380875646006,0.06386408199605968,0.09303771778466882
FGF1,-0.021341666100730263,0.012304697954015453,0.057175896182598517,0.05746765451094228,-0.044285623220107886,0.014034302707166013,0.04510997655093468,0.026229587773486652,-0.08718479187613488,0.14943550365209704
ALOX5AP,-0.012708706076245658,-0.03860324443442539,0.017793129103095582,0.17532074464141761,0.015323710441657647,0.014268142882594528,0.08471572644309448,0.07478589977325979,0.11762631398992428,-0.004302855749837286
IL1RN,-0.014670728891004094,0.11899109784070076,0.02521979578657669,-0.024790007006196074,0.04575853356734436,,,0.020672349286111037,-0.039984558649710525,-0.038708876248242104
NPW,,-0.023486332414570606,0.07741192273407349,,-0.023194615500493863,,-0.034870394427851885,-0.0050024116915192785,0.05805013478075053,0.018824351930913634
CXCL9,-0.04460143967063424,0.014944904514737291,0.01875069324328592,0.04722382266904359,-0.008701426147688762,-0.0030828742792388796,0.029979011491619443,-0.11490018475447107,0.060102086807557215,-0.033649502560972336
ANGPTL4,0.06360180725557983,0.037942594278392375,-0.05554145413906941,-0.025589553215884006,0.017498036070346373,-0.001742741706466953,0.1098421424031736,-0.03218890103704052,0.10397599297743178,-0.06376343778678009
UCN2,,-0.016285283552377225,,0.04638096378219452,0.02744197833081246,,,,,
OBP2A,,,,,,,0.01313139154234768,,,-0.027127653246294247
COL4A3,,-0.03656031197586656,-0.038932497554851606,,0.04557537117043284,0.025744969294940443,,,,0.015228990755876597
NRG3,-0.007760073005904982,-0.03704322377443465,0.09131653495508212,-0.07340547830345617,0.0024861578928573385,-0.01008324656717886,0.01904171609178014,0.0937837427428223,-0.04568296083816666,0.1334175052736766
IL23A,,-0.025621540617310756,-0.033270102506138655,0.0052966718995590975,,,-0.030151606931107,0.03199885400819952,,0.028093967619441582
COLQ,-0.02676771881748466,0.002163131859952297,0.03553457250718933,0.08582995330964721,-0.011675848274810533,-0.017339523733968947,0.10139226933736627,0.02042876157009646,0.050049929889721935,0.06528643688315215
TNFSF12,0.06765408758145855,-0.013569867499907491,-0.006458605814207677,0.13555919146239304,0.03086431013376081,-0.0036386521612268266,0.017519303243272392,-0.09789416753778239,0.09824727566381562,0.016831508723183515
DKK2,,-0.016525371539839604,-0.013298709492495921,-0.030401087221829454,0.03643794574531872,-0.0017303508748337713,,,-0.02538297919098324,-0.004264405397369757
FYN,0.037575607250341106,0.0067193661954860475,-0.018402447179019826,0.06375777994818461,-0.012257760473656659,-0.007716224335531957,0.035427810549301914,-0.005300769325285272,0.09868250234809357,0.09670759210178373
ACE,0.026568627988722452,-0.005594771584500966,0.0840942740930905,0.10146859089751167,-0.043415882798214914,-0.026901024607953336,0.0990130571150445,0.0288495502998513,0.09177509608017878,0.010014940240179597
IL18,-0.010671533759662443,-0.003650599649558454,0.05709881993328962,0.13253161181472126,-0.01449708271249183,0.030190073862827703,0.04101527816017635,0.0484292531383054,0.039664103508977915,0.08981438594716991
PPBP,,,-0.01258929744245276,,,,,,,
CCL27,0.17680089811856173,0.013964272106841119,0.04766946351614993,-0.03943893138047115,0.020890733154400747,0.046212126829219394,-0.03015160613952705,0.09613482831208874,-0.04568297456896025,0.010610688791045448
SERPING1,0.018859672809183985,0.0074757011756349965,0.025462397375267082,0.15662782320339932,-0.015889805037900665,0.05556900900887225,-0.02186275005645883,0.026150524303901874,0.06969333294254564,-0.02930828393698338
AZGP1,0.04773067801572841,0.043500763567351,-0.029833701508245006,0.012064516204371068,0.01367433821808749,-0.035261350232367795,0.12284761942333067,,0.013303519609509018,0.06290969224107162
INHA,-0.02288976022650683,0.008995725026118354,0.004683572843398067,0.004664291464507333,0.01878509144633169,0.0228979171521352,,0.05102074480631791,0.01905428216814158,0.09083403630096423
SEMA3G,-0.02533593292402437,0.05717295017849583,-0.021750927023957815,-0.027450232816682917,0.036877600979216156,-0.0018427700707357856,0.08771710703387434,0.04380883770470219,0.0675253472092935,-0.002362297874254291
COL6A1,0.033646954522652574,0.013060909512182767,0.021429283310848774,0.1742618209724655,-0.05384119936000939,-0.004452790658876174,0.09144249179246665,0.10749496270503585,0.14537038049377407,-0.09517127183159517
FGF17,,0.046765597021608686,-0.022620323660560594,-0.01874017531498549,-0.006894731835424531,0.012885225169826568,,,,0.0060519053810582785
TNFSF8,-0.018130084946322594,-0.020774263886883217,-0.012589294179230302,0.006221234134636065,0.031219832748100314,,-0.0368712913551763,,,0.009949453246434288
FGF20,0.13645758770907532,-0.03922322198485244,-0.02575365337539432,-0.02096578411427465,-0.048798597441168476,0.029155820778915483,-0.02601818596710214,0.13052599685317678,0.03172498962318118,0.09237358310097377
ICAM3,-0.006380698543794242,0.0266643333028457,0.03740459260288503,0.07104507842413284,0.05081022972183503,0.05464388366047851,0.10691656838992611,0.07263283656503272,0.05448048571311965,0.07528134456676905
LAMA4,0.02159592087655759,-0.0034586858676374367,0.044238668203382896,0.1481791587823847,-0.004649194212252241,0.0007141325213378766,0.03205926918341169,0.0779522256479695,0.08797226583214134,-0.03559941428934678
DLL4,-0.02935185784708135,0.025119120493693473,0.023635056662814017,0.06497972400601718,0.018527944875358072,0.009286819692342001,0.006255669874782022,0.04428426093948562,0.01440615043730439,0.03320054656667239
SEMA3A,-0.00021684003875007505,0.021135167499885418,-0.005550345172698227,-0.002965675261112054,-0.014532709541363573,-0.05199927898871866,0.03489872609853617,,,0.07774719317071908
RLN2,,-0.020965236304629632,0.059633883359949985,-0.03183664233193941,0.0039012512223853112,-0.005766193581620313,,,,0.05728774674272479
C5,-0.008736436935427565,-0.008732258679444625,0.021354605212751482,0.014803157743502469,0.007331147055394862,-0.02334715604699245,-0.09776964668060177,0.08074075345192641,0.11400926115039323,0.041145602073355894
COMP,,,,,,,,,,-0.03684640878031503
EDN2,,,-0.016557026478081313,0.06995509701438048,0.025035635303312476,,,,,
C1QA,-0.05374981298464431,-0.012655104642945135,0.0772097586311231,0.1256770706931895,-0.0066961788983954254,0.018849177144164005,0.02096779888664659,0.00016423685026817914,0.03541516995470004,0.015375492323588317
UTS2B,0.16515453137013592,0.006942817848040958,-0.013808118200572943,,0.04192471548702643,-0.004051729641177944,,-0.07078925528857459,,-0.005691028102318296
COL9A3,0.001090846023338182,-0.03380033360849641,0.018593810584979966,0.13542684639618408,-0.06314777584524775,0.025395868195190466,-0.04447584459465001,-0.00028913106393196625,-0.07580262554933856,0.11316973240117277
DLK1,,-0.03489433731771428,-0.011246160572454785,,-0.0006426618604933767,,0.15499609970975586,,,
HGF,-0.026889333999333,-0.010491007004159537,-0.018964154640195453,-0.05539532262843359,0.04238859124468726,0.04547645570426263,0.03193983766087627,-0.07437505831086855,-0.04290729107948412,0.053228422382166386
P4HB,0.01519670763409967,0.04665581035585561,-0.024184329164765702,0.12180300178802711,-0.0723573407552882,-0.0046912531564831245,0.042196023470582086,0.07661594331104442,0.15885395210720832,-0.09333514550185704
ADCYAP1,0.0956702927019957,-0.014294032264989182,0.008710606707811512,-0.07225853244228904,0.021681807059709717,-0.03497279095106368,0.028885303579124045,-0.0076670929715270605,-0.028088939983842914,0.10587491085154963
GREM1,-0.05554243418449751,-0.018120536795249484,-0.014387795864117698,0.007830815079091384,0.005934432968852473,-0.020750517328190044,0.03176006036671169,-0.03585729650179704,-0.091760412605063,-0.024903175266502816
EGF,-0.0024558795040125697,0.011197492399452585,-0.025657534283661042,0.0052314335462495245,0.009675163486568553,-0.012150332253501128,-0.02731757606599037,-0.02044939256683515,-0.03569513034874339,0.045100741403085384
VEGFB,0.05746850349016418,-0.05142991957219143,-0.07527624258443197,0.0836786752926781,-0.02334870629876955,-0.05269352962518701,-0.03513867528093571,-0.023007565908510587,0.07004696108375173,0.04979082191323354
FARP2,0.012925202551147303,-0.021196317579309506,0.010711538175456725,0.09252861220488588,-0.00038622956880327816,-0.03485473667158341,-0.05783544364994194,0.0403438146278341,0.09995226338582731,0.08020757517377129
BMP3,,,,,,0.05915394754316426,,,,
IHH,,,,,,-0.015243516061900421,,,,
LAMA2,-0.021171895781004674,0.019379973142865915,0.01745228260965006,0.07116042201569601,-0.02903026337527451,-0.02598346650299242,0.0976684753424071,-0.025084874351804065,0.07564263334070234,-0.017318626418730214
SERPINC1,,,,,-0.020204992500932616,,,,,
NRG1,,-0.004964532918696891,-0.025464409750208042,0.0025920373136834973,-0.03364568450579641,0.08637890177158945,-0.026890798318298652,-0.01312242388100433,-0.042648170253488896,0.05176334383740051
SPINK1,,-0.020520000354250386,-0.022513213498770026,,,,,,-0.0013334792637696702,-0.0011128792155734482
EFEMP2,0.0128949230236263,-0.025690451425135673,0.05119267307615916,0.1629959928306531,0.0020300944981901585,0.011313630092247357,0.052078635201153245,0.016889866859709484,0.015697497985504866,0.0042330378368633575
SELPLG,-0.0194494378951176,0.015773248818983992,0.047408570729279585,0.08379952843272116,-0.022749382892264258,-0.012392636755694743,0.08321158901907326,0.0448783910809606,0.0710719649906919,0.1411063206953951
GDF6,,0.025639499690082748,,-0.01971447386976048,,,,,,
HLA-E,-0.013697382800854318,-0.03623222729423643,0.0695739068051866,0.1485873875300318,0.026870299877348815,-0.027846406753893025,0.12890645273549808,0.028520867595960238,0.12777600865305425,-0.004456483708290281
PTN,0.05666258416530556,-0.0196802289421102,0.04118487908404013,0.15284958880713193,-0.03353694277761246,-0.01599669467752814,0.07915142898262378,0.10514300215447844,0.10635160978062362,0.04655202019156642
CD274,0.02945887386747129,0.0032776210181689426,-0.014064692541013403,0.06596520147543146,-0.05419579707889467,-0.02461397353853461,0.034601839554046485,0.03422945050157613,0.025833096521363855,0.03495757341620054
FGF10,,,,,,0.025409522142459052,,,,
CD14,-0.016945944532586483,0.00851114569452662,0.01695291254061203,0.1618873752201814,0.01097271208703835,-0.025233348200476242,-0.03478579428412172,0.06796384350589744,0.08055172704561223,0.02332079919883212
SFTPD,,,-0.014138101017011143,,-0.001947437141753988,-0.019153693995282085,-0.03452739652550741,0.04296337682873927,0.004705653549611616,0.07543389537855097
SLIT1,0.024493130790715523,-0.00634502010766989,0.04469545860797196,0.06659918880501327,0.05939393270234843,0.04571734104647668,0.01979761615233574,0.14548978506043336,0.07044455676786353,-0.019270415250064125
CNTF,-0.019830577986627414,0.03677716754438657,-0.012589295328252004,0.03540736224894129,0.014214096095891474,-0.020750515534771783,,,,
BST1,0.06985884674149821,-0.020440260004068265,0.007372307253663933,0.12138488198894744,0.020032122217181432,-0.0002811467356789955,0.08853154002555934,0.06434203646566855,0.029997687701490056,0.026194368560319734
AGTRAP,-0.010782828047411291,-0.0032861790973927473,-0.01691125114354155,0.14436046397306182,-0.0002737780692823257,-0.023727021827047487,-0.012823847264971364,-0.007751515130297102,0.07707530889402679,0.09380855000908818
LAMC1,-0.005407866365715317,0.010873860980716347,0.013430916755457318,0.12340163855591059,-0.0208257702296837,0.016533005397136008,0.12571015654285062,0.01622130504926307,0.05448189227520973,-0.029327767433235487
COL6A3,-0.032568248529102624,-0.02530747533736728,0.07470496988543114,0.038390736544120035,-0.028111344345106908,-0.022985328354222442,0.11997713603717536,-0.02290704210119408,-0.032846293794693025,-0.04811770176501485
FN1,0.0433756016182773,-0.005798437159603096,0.046308832449598054,0.1273491143931643,-0.011329948902256186,-0.004031148614285322,0.08733792118632135,0.0074725671833257385,0.09639228917193703,-0.12284985782939216
MIF,0.003591928892070885,0.019635459896383045,-0.004950220770476806,-0.0026072007720294344,0.01982856201608069,-0.046162040298387864,-0.04965328222740026,-0.010716581389417048,0.08852736076079108,0.03125213194931431
JAG1,0.044760207837690455,0.04950141030559847,-0.005232949606169698,0.1431554702193653,-0.027153129353960012,0.005277238265553931,0.05035707148615294,0.08793097999005728,-0.006735966384811077,-0.12412867261708338
NID2,-0.022791947816253134,-0.016981523889540218,0.08579953115126582,0.1399586982040327,0.008495808399753939,-0.03205307563366671,0.054069124595370985,-0.04136231244930117,0.10710493376577188,-0.013319024635221405
EFNB1,0.025456748886219235,0.007203226702537638,-0.029120903542611834,0.06778422052107023,0.02797983370165721,0.03255198994218852,0.06100368434842595,0.01783014932985234,0.11632613594453975,0.06799265138775068
COL4A2,0.06625450088156314,0.008638097209198038,0.07240911643178388,0.16572235174843283,-0.029459936114464624,0.02554146001410281,0.07303458242571566,0.03601229844199807,0.08423525465270981,-0.048700715885186575
SPP1,-0.036711366387942625,0.045465992209237326,-0.03522167076375109,0.18078254919513442,0.012886173678991385,0.05029874794167386,0.11068986808005661,0.0039116025349977285,-0.018852048039148146,-0.15395339386492154
PODXL2,-0.045317311974049874,-0.029766191929288695,-0.029324901089998284,0.04397270537045186,0.028490357889630745,0.0007960030824603801,0.10342137370256853,-0.08240787673235224,0.0403448581178269,0.1280959048242515
IFNE,,,,,,0.0631020879466668,,,,
FGF9,-0.01813008784564158,-0.013542264592646494,0.01440799040194006,-0.05714028122357453,-0.006659102212447192,0.020301931748561902,,,,0.0076691817655949075
ITIH2,0.004156339863903449,-0.02207853205382385,-0.019187002876868968,-0.019416403941562903,,-0.029103595070266875,,0.07271191019788885,-0.044938892686564175,0.08876230600602805
ADAM10,-0.03584079198335962,-0.028171153434576598,0.04884265604930911,0.04155093131783346,-0.03220537231470819,0.022791152320328016,0.05130689152548817,-0.03701373572229436,0.06394810642181953,-0.05287957360327525
CFH,-0.012725311487820516,-0.020992113735554714,0.06001786549389764,0.08602827663185687,0.008097950423858328,0.024838433710443288,0.03759139323700236,-0.06761941703388415,0.08059211266783095,0.017173351603843888
COL4A5,0.030824337334631267,-0.039556805917947635,-0.011829506781344536,0.05086998065285433,-0.03185062866868815,-0.03576505494518825,0.03761917052773948,0.03480970054802822,-0.014105975353152129,0.0747671915086213
LTBP3,0.03572128729915639,-0.038504356644985416,0.02174666671522231,0.10447386710723189,-0.01714206942221613,0.05360753013242534,0.029589077197737658,0.001133722321250857,0.03384758761580457,0.03168231103530331
GNB3,0.004634199233780865,0.004751029552601049,-0.008840803671762553,0.08888475308697916,-0.010687172989404655,0.07408684947758269,-0.05759564848335651,-0.08182987058372133,0.02948276159040419,0.05428490147697338
COL6A2,-0.0011244488918818504,0.02666915212073585,0.07922338953567282,0.1657050204991459,-0.023184203689605044,0.030326553225962977,0.12709253394700812,0.11065440471932035,0.11604250295871625,-0.06551885198102021
GDF9,-0.019464366504081957,0.015162676445609332,-0.03203291811882228,0.015571610122700476,-0.028230601474793147,-0.013035000329743883,0.04839033289409922,-0.034231987163265004,0.2870191516370412,0.0702765344950938
NCAM1,0.05029986872330021,-0.058993616552196315,-0.01845944076692071,-0.0041225497439673145,0.013261965376673627,0.049575326452817974,-0.055603999637137407,-0.09909205169967907,-0.036314544991131924,0.02145080163552428
APOC2,-0.05168524319660484,-0.03659352599338693,0.03504457408999187,0.11870225608199511,0.02161544751354417,-0.0035704634099724603,0.06804823190666952,0.044724207244445494,0.09969090267522403,0.13059046794703505
BST2,0.0259470866940816,-0.008889528303774706,0.028109410038298584,0.16058476951194295,-0.02078686698028573,0.03389244764911029,0.053700375581232695,-0.038300146286967963,0.10247645238938718,0.003658434554924775
COL5A1,-0.04030763292613712,-0.00716211588604649,0.06065270856646084,0.07244612848512842,-0.05417210702373608,-0.007458378923155125,0.0425213662814827,0.06308776724371738,0.08648365169116357,-0.07910936828945475
CALM3,-0.008920658458017003,-0.06840613055536744,0.02436234684128157,-0.16520515299032695,0.03150109575012339,-0.04606216657170722,-0.05328502988961855,-0.01461857866811094,0.04715845956558169,-0.050905573365708036
THBS2,0.12155910666659474,0.010688921859442684,-0.024246175035341037,0.07670938248297916,0.032564459766372233,-0.02083187126500116,0.03132266319379556,0.00764323161280194,0.03295419504425002,-0.04546869132552729
SERPINE2,0.050460099371077406,0.06858962587039331,-0.052221472721452576,-0.03681599343867807,-0.06046430460877223,-0.016342407874459963,0.09858535672123633,-0.0878418641301832,0.03192949760834779,0.03287973926471751
EFNB2,-0.04788103876365061,-0.005658254171230901,0.01604379221526682,0.0798506069083001,-0.040747959264818646,0.02698590737693345,0.04580318004407057,0.09885081175554515,0.07441719038064389,-0.00998755650804901
PROK1,,-0.01039618301396593,-0.01380812009569688,,-0.027824211859907116,,,,,
LACRT,,,,,,0.08143238314737163,,,,
MMP9,-0.03602842422163089,-0.043824061918517086,0.02009271954913283,0.08476185208126079,0.011063239280380265,,0.12763133743874674,0.051426006826842466,0.10355724888310038,-0.08504696038033693
DMP1,,,,,,,-0.007605056906123821,,,
NPPA,0.054789211989981844,0.01737993538242087,0.024693214361180136,-0.024738020679408973,0.0381749039917188,-0.04242505314214372,-0.09812206683153937,0.1263593039721224,0.05830781228677952,0.006582139715160036
APOB,,,-0.018176316222450813,-0.009172171222377304,-0.0006492244759934677,0.004492062644070044,,,-0.02881978158885801,-0.024498302397718684
C4B,,-0.017958023213743853,,,0.02688074741595287,,-0.029366941261589313,,,-0.027127660831511507
NTNG2,0.04824983346193655,0.006303429471587584,0.015612569877315146,0.06320230029530773,-0.021920365585511616,-0.00987271095598212,0.0028960344775305316,0.052332071434742784,-0.016487738008079122,0.041471339984653785
LAMA1,-0.05326985687197565,0.004663516833153909,-0.01149701036232527,0.17583609032054173,0.02479172804144074,0.000749634558926268,-0.045781721703888084,0.025550305164021368,0.1267555142998139,0.10425839628295808
UCN,-0.003318164507102894,-0.0036350919619735464,-0.01761385996975865,-0.005111036021458121,0.04264970319938235,0.03586177616321588,0.11357017444486299,0.07145802011461246,0.07190233887754438,0.06428039389119765
ARTN,,0.013006018411818464,0.009559990496040659,0.04545228856877798,-0.028760065446181402,,,0.09043254295528853,0.05328612477056885,0.0065209918168565965
PDGFD,0.08576112203496868,0.04027995818955001,0.035739738417185814,-0.008111269083713794,-0.021308607581588302,-0.03227544354906282,0.04188775793083797,0.10633856430861365,0.014218170410863469,0.04633183147895037
EDN1,-0.009346137056098412,0.011596680003764641,0.03363742338134737,0.06142810952219578,0.005301668765582777,-4.05080453445032e-05,0.06259571743507737,-0.0067582376891061335,0.09027524954120594,0.043025775922606195
ARPC5,0.04074353991001497,0.039170883167997154,0.01615898443132463,0.018489610591523948,0.017359819527708823,0.043052139615893055,0.05406594755210142,-0.015867591880597602,0.08097353754038186,-0.05374193563889317
GSTO1,-0.07796176907367008,0.020066022632487787,-0.04284954482683498,-0.13986523044196975,-0.04019661916462123,-0.018872312409276174,0.032872952609736245,-0.051490032664366706,-0.07307929529438689,0.024084584147416124
PROK2,,,,,,0.031396377095574385,,,,0.016511873521303892
SYK,-0.07597589934167415,-0.03545105517452768,0.02268533106831532,0.1144485397249319,-0.04331647873798226,0.007448348324417556,0.029674908122696565,0.07154966889277459,0.030781695166672788,0.05614973700791038
CD40LG,,,,,,,,,,0.034735002897847395
ST6GAL1,0.013574242827510444,-0.001359841215227887,0.07625069570133161,0.10537586941488943,0.05031332196502585,0.02698252611840528,-0.018913026979379886,0.02935548859053974,-0.031231914967946393,0.12160829904591726
WNT3,0.042941844002992356,-0.008033639246374047,0.049541446509289336,-0.02962091289355689,0.03119055142064748,-0.017636874745623816,0.0649866759148486,-0.03818187854797621,0.043337395657842795,0.05279486744347454
HSP90B1,0.04979566529116868,0.10073306750550387,-0.0673490064290404,0.10227227324024422,-0.03459051195869663,-0.016342624338276192,0.11859779692948848,-0.05103570345109948,0.0071511482972434716,-0.15246967512027843
ZP3,0.07667386902443411,-0.023455984114876455,-0.022726997736667087,-0.03271788893947987,0.0025875368894044026,-0.021665194051833068,0.00250325071108032,0.09380003554388781,0.011746552224879457,0.002035425802065658
NRG2,0.05505048695652962,-0.014147818912887699,0.04155633718347955,0.03462885407852513,-0.035912258162630564,-0.02328707884518533,-0.033984844205882304,0.021137736537088,-0.0434845604720358,0.051682281638259525
MELTF,-0.01461089283269973,0.02176555129380874,-0.03852674183620129,0.014741647678693947,0.016147783093039148,-0.02057202276121438,0.029667599240223774,0.02030036700935454,0.007814909212798218,0.042827041634918156
NLGN1,-0.017865870935728424,0.038667764561600884,-0.008978501421049551,0.06600041510596139,-0.007767654071183633,0.02858307328447313,0.004839890971478041,-0.0146272104374836,0.08730737657772826,0.05196167297905686
SLIT3,-0.02304918201672344,-0.03870110385110211,0.10956697663429447,-0.09137917353489891,-0.012656142359980352,-0.04691929829060317,0.08247001956248638,0.0008047880378849547,0.0208590817662722,0.027443909866530794
CCL8,,0.051646798415316816,-0.01258506723345076,-0.03330921762137184,0.02165311370804081,-0.019550172243311646,-0.0400184846903232,0.1103070266582737,-0.026959426433472513,0.013435306261022684
S100A4,-0.03535211029273957,-0.008595281252402144,0.07549661890397653,0.19219781950302864,-0.011544342370908291,0.0016987167433024995,0.03752321795249665,0.060088603946120346,0.035847425864118626,-0.10006699220717176
TNFSF13B,0.018272410390095684,-0.01897162665415664,-0.012354327930055092,0.08346724685103042,0.021336773653937255,0.02163534596679881,0.03269317309282159,0.009274291099125821,0.03158063365666969,0.025261953608132926
HSPG2,0.046118972196144026,-0.025979810797894045,0.040511250124075186,0.11868423318777692,0.03418072803319826,0.00607302328213763,0.07480558928678348,0.05857782181850175,0.11912584238805458,6.199899408731374e-05
FAM3C,0.06455902081781853,0.03066087438378099,-0.02049626197874562,0.07810117303808711,-0.028252906615441612,0.01865331812055383,0.03541189883022708,0.0044913253960617424,0.09716612645926548,0.03108526495966109
FLT3LG,-0.004731133593658899,0.009068839820256075,0.01406544734021067,0.06695486975751964,-0.014784473880158062,0.02783180972027163,0.05010147095838089,-0.09453240420710866,0.03342976804299828,0.12612748994802983
A2M,-0.06109013522563318,-0.007287469787188511,0.08634606731147806,0.11894835522409386,-0.0341652718027524,-0.00486955490536542,0.15878255902129024,0.018657650483464468,0.004693081800480364,0.0002222455134499543
VCL,-0.026495466189989998,-0.0012500102402715483,0.03566957837608394,0.0197619223986153,-0.00435027151329208,0.054727932166254184,0.04555842419810613,0.004974820542568819,0.014136314131624497,-0.08000549295741288
FGF2,-0.04699493514893455,0.052083081437832586,0.012959376072898291,0.1314119748601617,0.025210744082049194,0.04421465475079367,0.03340848275865446,0.06372231784599454,0.0642062065968481,0.0317374946381461
AGRP,-0.015143465892713735,-0.03342186881908337,-0.01258929744245276,,-0.02041713162464327,,0.021125074317812215,0.014889457125405096,0.06480895945870833,
CNTN3,,0.03854601128371703,-0.012686539602040806,-0.06961828764656043,-0.028349819266108137,-0.0338334433238986,,0.05200259447504753,,
RNASE2,0.01020340626378568,-0.0019725243538677674,-0.039796527074074516,0.15186167829018404,0.020972127604876118,-0.02928735076678647,0.059136956591608926,0.13789620438272346,0.018317143004879372,0.06508549798924285
ADM2,,-0.025303788241331324,,,,,,0.0747025059468523,,-0.009087121842142299
GAL,,0.035581442310489174,-0.031808517505991216,0.027799357872240898,0.021499149518773145,-0.017992184831215282,0.037180439983531724,-0.05875704153667391,0.03617115426345598,-0.02484123950950994
CXCL6,,,-0.012589290226598049,,,-0.025397501020663966,,,,0.0006874790709255623
PDGFC,0.060862768033351874,0.014716181832535249,0.016028901384516833,0.09932744034575444,0.025553528930339818,0.0008695343043302816,-0.02394100866329958,0.10364655953526504,-0.009231368917682158,0.027704946547260478
COL8A2,-0.037963928290034935,-0.00869527379581055,0.04893372077727786,0.15678900404163884,0.06168784001156678,-0.0048394428693258485,0.07584649790396553,0.06741287581690773,0.019289148137571863,0.09587923936526455
SPON2,0.0007277063153938484,0.011087548336730538,0.04650079768588648,0.05769099649631935,-0.008549126826206331,-0.02417266568856337,0.08800335869030343,0.07891211532428972,0.05634795918673407,-0.01302786290550157
LCN2,,-0.0015188892960337128,,,,,,,,
SEMA3D,-0.020894469001310128,-0.009993792135237472,0.07148336482594485,0.05796544104786506,0.030718398417117886,0.011183776438359374,0.08086389255411298,-0.07455781310432147,-0.03447725954925013,
BMP6,,-0.017678835766613478,-0.01524027927232721,-0.014479399161311902,0.039263149121119695,0.007490802281903084,,,,0.08436636621831291
TIMP2,0.00012974734059867967,0.04114508406884376,0.025792326036145966,0.09874169187161706,0.0667911759296501,0.031526785437517975,0.023348361745379652,-0.04839346019327159,0.047801031810668186,0.025716805144614455
EFNA1,0.03521209993647918,-0.00034415361773983984,-0.035371692514538755,0.08912532658451817,0.01444510397642907,-0.021946553150876874,0.052825851529132974,0.09146836338110755,0.023149089795538647,-0.0052849409092329104
S100A12,,-0.020387284516646995,,,,,,,,0.004998736205672852
TFPI,0.01087414570949986,0.013816428822194287,0.026525771502252802,0.10103096610285296,-0.0062107540667684195,-0.025224998620841193,0.062084345189605455,-0.11535018568581125,0.09518977168933963,-0.045258033493267645
GPC3,0.0005075010619632035,0.03238831600993639,0.02394973003032074,-0.016408065058122093,0.0691279258401123,0.02640848605270228,-0.0358826420522983,0.01729793229778522,-0.025785337108938544,0.05258093307751986
NMU,-0.04411535445020919,,0.039792416376905754,0.06630549020321437,,-0.02578097235958256,-0.006490451219916786,0.06758396124171911,0.030265259198769105,0.036364491054091355
SCGB3A2,,,,,,,-0.02370856056094364,,,0.002419216636328532
LAMB3,0.03669823819180267,-0.05658608030631123,0.013346221165444287,-0.086814259285448,0.018330123691542344,0.030222587388713498,0.03829064638409331,0.07326166760303249,0.041286632150251364,0.0765425855739685
LGALS9,0.0609815944278823,0.012064453006258557,0.03588733762317808,0.16038606488454782,0.005670027218705692,0.02813307660503301,0.06610979227146224,-0.049354718931625706,-0.04013652094654717,0.103802288085411
VIM,0.04208014737580899,0.031217500450623003,-0.003848932614219762,0.1639138715577474,-0.021332481071272582,0.08077074066747497,-0.09135233639773181,0.010004879463268576,0.1798156698847792,0.001833419167776321
PLAU,0.04277884242121369,-0.003441530321282868,-0.014349729302499382,0.15092858262000242,-0.015987441425603575,-0.008028630977761844,-0.03275013244975448,0.011450341696775126,0.049483171405265515,-0.0044345486844476366
TGFB3,0.0018204087172976786,-0.004354923697156725,0.03096162286675995,0.08345202283243189,-0.03091330327453529,-0.011595439627573775,0.14203622577118755,0.011471049095568118,-0.038340064125018856,-0.014223234535037063
APLN,0.07001269695151387,0.06567980135914321,-0.05067502324565034,0.11886824102840589,-0.07798046469752877,0.009565528533566148,0.09761019216357471,-0.0454820309434713,0.09047142779177733,-0.090815755450591
SHANK2,-0.01793209552830341,-0.03044310638795072,0.07107793615108536,-0.10376888098359785,0.02153538475427825,-0.006880772277654965,,,,0.05711058437519733
LTF,,-0.006445114916674724,-0.012976215457609847,0.17318885507549858,0.01333256217957216,0.01674577315124756,-0.0167602278200764,0.05899068424669994,0.01397955051116783,-0.053605624157276495
PYY,,,,,-0.0231946145559363,,,,,-0.0010737568759066987
PENK,0.10456088721230308,-0.022376125907280327,0.0285231811422146,-0.09214639618834249,-0.029542233864466607,0.030564452957863603,-0.07313674912999327,,,-0.029827263508494274
CTF1,-0.029447890874478366,0.02108223537615617,-0.00012589863994766717,0.051085522842493916,0.015864667222348982,-0.027662313744126702,0.026205868746371687,0.055164212351178486,0.1006682868923354,0.13667291198241693
COL3A1,0.06042042881727367,-0.02336935383151696,0.07052139758199365,0.12145200012857917,-0.054365222818048044,0.04405719349465884,0.0832823242856192,-0.020385037312185817,0.025123626545110356,-0.061287415147370634
S100A10,0.010506960248647607,0.060471596785285936,-0.04593216484250139,0.17231221388784213,-0.04523288723230643,0.039645761745771536,-0.036346787071678294,0.006792266466483653,0.1590611949017406,-0.08001001391731859
FGF13,-0.023207638259386414,0.009963268414783757,0.005330901867002123,-0.11046370817206783,0.021089986641592666,0.028553849936326262,-0.0009792427493534803,,,0.0327432572546002
