,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
COL16A1,0.09445128229943656,0.07172002131259618,-0.027286803407406735,0.2051137701944015,0.023862057788005618,-0.08627827083286595,0.03376663502581614,-0.04780322670819581,-0.021091206606862534,0.0365159963447386,0.015173772294362751,0.044713554746497235,-0.04844578419312541,0.02197202268716376,0.08595048149089987
TPH1,-0.013785010812191462,0.0017516000516549482,-0.025328821514688866,0.007810902144665818,-0.01964366212975061,-0.029848298307863473,-0.018004469084438146,,,0.028798848818004583,,-0.03904123495496615,-0.00845143653261039,-0.024508262481110203,0.042364556481241565
TNC,-0.06438733927902551,-0.05180462029088141,-0.03257047828827288,-0.2453369560033355,-0.1275882232019221,-0.2346580899793665,-0.06489818952310285,0.01905584936301299,-0.20307694943378032,-0.012732375469104662,-0.002140410289496364,0.03035420773741118,-0.12449505192496386,-0.04709839677695453,-0.0826709123175193
TNFSF9,0.10141670859115574,0.002567683542157359,-0.022825901714829806,-0.04269567416604107,-0.02001035531545209,0.09299112319859809,-0.03569768255565875,-0.028616573514850332,0.021805382303832353,-0.012989229882179952,-0.004069183061731146,0.04221415828100033,-0.0421260961119264,-0.028934305588790666,0.08957657691169357
C4A,,,0.021446683673707754,,,,-0.017956693187336923,,0.03353387869733999,-0.010033952397247069,,-0.017939207691267608,,-0.01891975585277869,
CNTN2,0.04523885350944751,0.026873347917442437,-0.023157484557008483,0.12824092332022924,-0.0012524795736415823,-0.07907507635893524,-0.010079565463553939,-0.04856001853352764,-0.20559487134941742,-0.011400675023745612,0.013846771121409317,0.02554216020933037,0.08632391214214279,0.01917994560165,0.009138989727700775
F7,,0.08583854692542693,,,0.04230075602930988,0.08806145715339453,,,,,,-0.022602365948214548,,-0.01872230020616258,-0.037889632901996435
LUM,0.033626793835308165,0.03694819474132134,-0.009857323031408464,0.003920315513969566,0.01682710569971456,-0.129392508345889,-0.0035825598689932675,-0.03567675840688886,-0.07602847261325722,-0.028871639877028055,0.01458597843135015,0.03645442870604568,0.005163872022026266,-0.0030209874687676433,0.008019581489949646
BTC,,-0.022552097581029197,0.0830429653405143,-0.007695293771691604,,,,-0.043094431134685515,0.03168789555803229,,,0.010390106453749997,0.05598042781021844,0.0029320573511937417,0.014943923098367787
APOC1,-0.0231262836146095,-0.019310182042904134,0.04549406884784682,0.0005590321174944705,-0.15190879947241906,-0.23235277919974992,0.0030623716115594814,-0.053415531206505974,-0.2423131645868578,-0.07806651154726323,0.05676394110691282,0.05869375804151245,0.029920646637115012,0.002162558859303551,-0.026941652016664333
PKM,-0.044603086239539645,-0.04600293442692027,-0.028042323655635297,-0.2483042150153435,0.08103899475233718,0.03154112373637183,-0.022650533520667926,0.06188811762184746,0.1880029368220205,-0.0147885098601286,-0.06346145494384477,0.013270663286880875,-0.11855988469479713,-0.030772645228629762,-0.052556329799861363
TNF,0.041915572249491766,0.03151937108668539,0.04631725530215369,0.03469985491884718,-0.014198921715552435,-0.03685059136662287,0.015643783329959363,-0.02504744535307732,-0.02336872504208079,0.029658687125930196,0.11603246814195468,0.09609235330472679,-0.01956086475542663,,-0.011776913647536167
GNAS,0.11862546823951539,0.0804423760018214,0.006481979135274985,0.18784334471149436,0.11790164200968453,0.243136805547439,0.020832916731592807,0.08166648723134193,0.2530250797643987,0.052954358422599115,-0.011340921707575944,-0.014995661727466096,-0.008390503199953199,0.04030978352264204,0.03429320273986509
BMP8B,0.04709713803533345,0.03986729218906929,0.008377851573964373,0.08905795931353562,-0.06164562875532278,0.02780599378115107,-0.0033695307400660635,-0.016631246259092545,-0.048942937419162356,0.012172760849592392,0.047776853099528345,0.011227957961955805,0.012246663849662873,-0.025599087711888364,-0.03838906220999332
LIPH,-0.01576534320532879,-0.025480300728365705,0.01014937013546407,,,,-0.014478003467327591,,,,,-0.016113319881886693,0.0921889202237659,-0.02973184081456724,-0.03507080836822108
CCL28,0.14181458582775588,-0.015330337238956134,,,0.040779929540072986,,0.0668447790246796,-0.004948408218547795,0.03158073856047696,-0.029550340798815387,,,,,-0.03257215803556732
PTPN11,-0.06191846278375469,0.07772515511340823,0.028695367576362846,0.007555290042172974,0.043257122635007764,-0.06211130906081557,0.009317717351049663,0.006026400958108373,-0.09239009132404624,0.00617143636307357,-0.0654363250532491,-0.07055367560247235,-0.03566911432781338,0.04683513658043217,0.030456729242685724
ADAM12,0.0715462430095935,-0.013781546326566078,0.02793475791627942,0.0750034195163118,-0.028027110230509078,-0.07631693117662101,-0.04206125525059342,-0.01901104268094047,-0.00025124029904166764,0.02053858016715252,0.04244989937574137,0.028496340415398416,-0.01925469369552977,0.041569148986693394,-0.020534848635955085
EPO,-0.03952653246416186,0.025882500758336348,0.05077085334945664,-0.016557473791247678,,,-0.015147578029574336,,,-0.027407187195869927,-0.039641730197885985,-0.017499476905433107,-0.022649978142584605,-0.01791222506918608,
EDN3,-0.033645813557016624,0.02155661994986516,-0.002272031847550171,-0.0029250501171804587,-0.0194238853381481,-0.007119153904938569,-0.02347799886975663,-0.0310256235069586,0.07387649630511309,0.008785943504553088,-0.030377160274543683,0.03528544732221954,0.0326535432290755,0.04093502884672717,0.012475220524758295
CCL22,,,,,,,0.06300710266382883,,,,,-0.019805638777381045,-0.020713058204893903,-0.015717197730919227,
CCL2,-0.06906530130467323,-0.06921661365842985,0.013196029525097477,-0.1696477868855189,-0.08898970124226138,-0.022142749228871605,-0.06327989602130232,-0.02407575003808481,-0.14458080755690847,0.0207507003043635,0.0681056286512448,0.029693563256022612,-0.04612552934373241,-0.01476917668833757,-0.1286447565623246
DSCAM,-0.055107710829644614,0.024292098023416076,0.036550939926631075,0.11235402618912367,0.025378336523858874,-0.05914659239120175,0.002147574186274877,0.02954931582726652,0.06772763040165033,-0.029273404634507248,-0.0026615516672877193,-0.0003969073721601548,0.08280549790542541,-0.0010130647551988157,0.08448465929843708
GPHA2,,0.008957585109244362,,,,,,,,,,,,,
ANG,-0.08734738616153931,-0.004727735895329567,-0.029621852024932185,-0.0907006370201425,0.003908000662167558,-0.09757390060866898,-0.0371823422282898,0.06576452389397021,-0.07256872446826702,-0.013701777891758275,-0.025898826786611463,-0.033270301899115944,-0.01835563166123839,0.03271937437671677,0.004583679148498609
FBLN2,0.07004425700001508,0.05724777923727751,0.020912727885663975,-0.030585060054409374,-0.004502050036247524,0.009634512295990392,0.02438345229459286,0.014564884090666981,-0.022842004465971042,0.035272985763671064,-0.054698507679963704,-0.037886936983941466,0.09286681089928728,0.039369992091443,-0.02699511131787824
VTN,0.0069619841691335805,-0.012042375772123623,-0.0027120214901787476,-0.09268980134362195,0.030230646452397356,-0.03337726615074021,-0.024885769598070262,0.06172158109511509,,-0.030962437168959023,,0.0013125516945955839,-0.015927008021135704,0.07318386364020374,-0.036397468470353356
VEGFA,-0.12906048988993676,-0.048551510881777026,-0.002786666213253695,-0.30589895059811406,-0.011675398644072322,-0.05985832995955574,-0.04477196792931459,-0.05447998087891361,0.033944691868383836,-0.05664006639932094,-0.10592164687017488,-0.05622350602526507,-0.11887537908468562,-0.050888797779189726,-0.09846438971107177
F10,,,,0.01794205775362333,-0.020005695685559217,-0.040827789680018656,-0.016608991917860673,-0.05034962478335264,-0.02222741315952188,,,,0.0028674249588831946,-0.018104324665658898,-0.012238534757593957
SERPINA1,-0.019314986846579906,0.08794308099642803,-0.043545839599440084,-0.0705570542197876,-0.06238360821031089,-0.12731893890726306,-0.011923688697894048,-0.01437895211971767,-0.14041084582724,-0.041453191776469875,-0.013437532970845167,0.0011455256953032862,-0.10233125508661081,-0.023864065432361147,-0.06759037060785487
VWF,0.0916157284207743,0.0375546882818141,0.019281652868664765,0.03746933402541501,-0.007189099212640995,-0.1222368564658051,-0.016420257683701752,-0.025283811532692498,-0.04751809801799359,0.034646796632058476,0.02087824455532178,-0.006895335897521125,0.04918598787281803,0.03556792524402153,0.05205571934259524
GDNF,,-0.00391326453791529,0.01874543002216558,,-0.03466622302656993,,,,,0.017247250492256457,-0.03385449665919708,0.03336394163381565,-0.017126050617164556,0.09772149043232867,
VASP,-0.030319904300765064,0.028505614177951017,0.016903591778062776,0.01857618975959286,-0.04042130076485462,-0.07886176765739919,-0.00926436579635708,0.008115538378209821,-0.025883540138328543,0.018322566671240367,0.027911523942506216,-0.029252952763265547,-0.0033798811699079574,-0.01164495416750206,-0.046576580145537366
ADAM15,0.024415000406439593,0.029470898165060794,-0.015248261247343898,0.06636476560088327,-0.0608069649203396,-0.0871719877717878,-0.008076302829349598,0.022742795935420394,-0.022136827042773165,0.00484658053280035,0.027162811369165814,-0.020523449794910553,0.008848189368716383,-0.049781547303103635,-0.016058002427686232
WNT2,-0.02834745177144456,-0.04457156281454992,,0.06531704513392675,-0.009896792096244814,0.07018333828904214,,0.043621430428336466,-0.0377328942827536,0.08799453675245844,,-0.0217063638687221,-0.023262662117462262,-0.021507630676300793,0.06907052922821132
CALCB,-0.029669946534346105,,,-0.08072578189218022,0.06011158617728385,0.026740515411280474,,,0.01756243967722753,,,-0.01899703858686755,-0.012660057709778445,-0.014319214353613509,-0.04542992315298919
OLFM2,0.1050757650966783,0.03395638160389306,0.02823161913618444,0.15160472656431287,-0.016853908503853952,0.15821582992772562,0.01410152091387741,-0.04922338693935769,0.14172286835991077,0.05455457491519782,-0.008006314057690886,0.049858350296882965,0.04063064238050441,0.057879615300035735,0.06583610854822931
MFAP2,0.022889459809576358,0.013807286432386474,0.0010504114481346659,-0.02348455157987625,-0.0497021264174621,-0.08488291126229937,-0.01706471388079801,0.010903479150231987,-0.029366391824527393,0.0067622878948489775,0.007670253333427748,-0.05462042049907818,0.03472769933032479,-0.024244264915869184,0.013602557077886034
HLA-C,0.05639926030972391,0.014793946537176026,0.0012954339558788148,-0.17295044741580035,-0.0806784786569984,-0.19174679229947528,0.0327113033059208,-0.021390775168370537,-0.18924907361698481,0.022823555978253376,-0.012543909237390138,-0.017044612672754086,-0.07100642869912663,-0.05140823378446088,-0.02346082019498919
THBS1,-0.0369845843820544,-0.04683089197261017,-0.033670007318772004,-0.17942078873692954,-0.0724159417282103,0.006162574282904082,-0.02222285283437252,0.00546859232459352,-0.06823434765405297,-0.03224311262905797,0.04742956072256714,-0.016915637999015826,-0.0231930116129231,-0.05246647831532027,-0.005808685298321616
HSPA4,0.06884036681999858,-0.011907428820456423,0.01843699213376237,0.02648661515793745,-0.03982592431142813,0.0023557251200855994,-0.025887820930185483,-0.02647122365339877,0.06901344064918162,0.07457999344395375,-0.03492162249834595,0.011921325441826882,-0.0023471739077979806,-0.005641055780236401,0.001430141553275178
LMAN1,-0.06289690967031224,-0.019837946112717417,-0.00836988648467528,-0.12001299083530922,-0.028262259240230323,-0.16712724998056605,0.01077718581142951,-0.005089960453073053,-0.015273477858859246,-0.0008103253085359331,0.02379342008528107,-0.08230256932352834,-0.10380321079964164,-0.02710754861302711,-0.04501816887797294
LYPD3,,-0.038871194065934894,-0.01479469172732065,-0.002882838439497668,0.025758360423518565,-0.04305740771686833,-0.021207827634634475,0.03865070352664378,-0.030397225805291802,,-0.02702172263834187,-0.02443521058366706,-0.004460904908704674,0.0272986522567228,0.009794763826649065
APOE,0.08756860786829081,-0.013570347521516916,0.04026709536658014,0.18760932548667672,-0.16720814390237224,-0.19890355520978753,-0.001516935882396858,-0.06326418370003299,-0.23130343240000853,-0.007416238321089842,0.01668336260717583,-0.004465239110154009,0.044187916549795495,0.04282532353040955,0.04319468691903727
SOSTDC1,0.14734098402382576,0.05213481800575307,,0.06070146889187974,0.023812947350726973,0.0021391008592930466,-0.021231505540691975,-0.001582792612809661,0.09982441796748956,0.04663669625220131,,0.03653959299602289,0.01544181515034439,-0.007999265250394334,0.057239432668415725
ANXA1,-0.1548782885099509,-0.04175097092988231,-0.013661073818460821,-0.1851101335049229,-0.1327957942741297,-0.21786604918931524,0.005481600408988153,-0.061742110625902846,-0.12474678614281556,-0.05645225768148008,0.05503940377470282,0.09934042737036541,0.002919059208456841,-0.0035547759150301545,-0.09028482467192438
WNT2B,-0.005118256713273835,0.03877164645906837,-0.04770052571022137,0.06638878668386806,0.03720070726594199,-0.08845547443910082,-0.019165206805726316,-0.006449088396048424,0.12732118153415367,0.03986213783295487,-0.0052109559276870675,0.04010600284998534,-0.014286547487948012,-0.004720175814177498,0.0076036959538188734
AMH,0.011055935791266026,0.030066094896724446,0.008690999664841253,-0.01894232455907397,-0.03217995580717731,0.008392697256544854,-0.0218344669057025,0.08223775650943634,,0.006354248336732223,0.016010350782786648,0.0757755292669248,0.016058875423890222,0.0019947487783602102,-0.016654918303947712
GDF10,-0.027664855610800825,-0.02949076595424178,,0.09241869571488064,0.036215700197782995,0.17207281888718193,-0.020399466811274483,0.0005615094129559819,0.03998361061204535,-0.0009298636290471316,,0.05267956472747333,-0.010244135063895115,0.04198474646070521,-0.03626695982807242
EFNB3,0.025731676076027787,0.07350026986905134,0.039058146132883956,-0.0016761594688371412,0.1183037966800041,0.1563044690294818,0.03769183787683697,0.06980486444167894,0.1975308081677634,0.03530044671059369,0.030454270512949043,0.02930182006023251,0.07938360152197833,0.043149293090472184,0.1051059278282126
LTB,0.0548547336540972,-0.05022147091806093,-0.0009002178619598475,-0.04711617010716139,-0.03329564137041587,-0.045422808456192655,-0.015446268313411525,-0.03732606582384559,-0.055181838588688185,-0.007927276898344658,-0.007207828494780463,0.0028370936856923533,0.08217900244531712,0.01032304627835765,-0.006887539509946657
ANGPT2,0.026465502050728566,0.05770852784040232,0.005694827848332893,0.05448641594212457,-0.05071448244192466,-0.15914392892227938,-0.04047255424464322,-0.0179346443593849,-0.0700809912083982,0.04975204725159144,-0.01570403902134169,0.02401081437817629,0.032342743962694605,0.009660322560414174,0.03244339112086034
NRTN,,,,,,,,,,,-0.03467479609208931,,,-0.015949551162271938,
ADAM17,-0.06449126778017697,-0.0024838545449597698,-0.007381627560461483,-0.035437775562552384,-0.05399605380221928,-0.11492393076995883,0.018310610757895036,0.018115518275442086,0.018689670001135514,0.021855912444183896,0.021487740281269412,-0.01021823112153244,-0.08145531879860661,-0.02388411876414063,-0.014301691674952662
LRPAP1,0.00737219880691058,0.08185420911984216,0.018086926170529483,0.041368191523491915,0.046893878323539875,-0.06494598013412618,0.04353533936594437,0.022437445337193558,0.09443200263549738,-0.006417885027883829,0.06309582481324708,-0.09239849015864567,0.05465253635876785,-0.017125939576121282,0.005567086021268143
NID1,0.1350307889363285,0.008963971199844255,0.024345757214743694,0.08207233009039502,-0.051474485927359696,-0.15772324979315747,-0.06695884637244409,0.013656918796435324,-0.008803912131208654,0.036295546691389735,-0.027045333601534282,-0.025784157787788902,-0.018279907379925523,0.01424077762404269,0.0020161336432358494
MST1,0.014128817453863894,0.009763221163312245,-0.010142828750948229,-0.028441114624472984,0.006151817651317086,-0.10718442026196799,-0.019373321945857967,-0.030469911640655694,-0.03369165576165946,0.0058611936756420785,0.029329749911906858,-0.06367905184909249,0.06504550403669278,0.04069699112107055,-0.024554632936560232
IL13,,,,,,0.027625190215327985,,,,0.06571957004433843,,,,,
DCN,0.0490280583493594,0.02309192090676102,0.019368063969480664,0.03489059625680067,-0.022473682320281158,-0.09234373815548015,-0.03669417122804235,-0.007711419759618917,-0.04145682994757974,0.015676346632112738,-0.012676298846231249,0.002314462689915742,0.04260635012889591,0.03693800541358164,-0.026167529563873082
IGFL2,,,,,,,0.028910574228790852,,,,,,0.01437488693000108,,
COL7A1,-0.08447883502372072,0.07719526501547458,-0.031334111450408354,-0.029052574913566425,-0.004840365522502231,-0.11937594240248361,-0.040775540410305164,-0.0185932467252736,-0.03882523827523801,-0.06740904347883707,-0.0726846612349353,0.005124448868401857,-0.019542186513254636,-0.0325213225109464,-0.03279909396621639
CALR,-0.06200918936797634,-0.015254270977654647,-0.010941338412343805,-0.15329165435727224,-0.12136685715960409,-0.15480781604757565,-0.048648233005694395,-0.027056682743009233,-0.14967271575755925,0.009936070243501273,-0.032874006657530395,-0.0006285189468722466,-0.09445590048932667,-0.047205291030792525,-0.06918387816205958
PIGA,0.008274274963957098,-0.011991838479445861,-0.03402799021415276,0.014291387649525304,-0.041826805229016974,-0.059392264566434094,-0.026203215047067567,-0.0530753684739573,-0.048954797959451846,0.00762812570948502,-0.049939933730855784,0.05571610385067895,-0.0094517556081017,-0.05172245376873251,-0.020783864994317273
CD200,0.020178040861883316,0.07403477186050096,0.06922832294662093,0.019465086146297418,0.07506495904191254,0.17293147632242045,0.08304081284512611,0.020130872768580662,0.1562512742755393,0.04614737936611534,0.013822793329170578,0.02463941337739611,0.03649961494528229,0.07622424216096264,0.06050190154659978
GRP,,0.02953044314625164,,,0.012023525999769216,,-0.02787994195632812,0.08817980252739954,-0.027938132779234272,0.07206138267227438,,,-0.00236084569933233,0.0038864557469252127,0.006084195205256072
CDH1,,-0.013720018715878734,0.044466537918579775,,-0.0022096011995547432,-0.11913597850878459,-0.00020042891563291042,,0.0009848966171458564,-0.0256274878217371,0.037725465152806975,-0.0318458245803544,0.10647459509435404,-0.012286411612767724,-0.00371419200297149
LPL,-0.011691211656811352,0.08567527775086724,-0.023623435142247382,0.19905649366624806,-0.0029966727610845336,-0.18706476733493563,-0.0860919031184846,0.003712758083455593,-0.029836555891020276,0.06968024611768935,0.0684406839523985,0.022829883506495376,0.16353680969740608,0.006569326733437064,-0.04316435526895702
SEMA5A,0.13504281757234535,0.055517780786578874,0.049957834103739385,0.1604507012412455,-0.07638615270415834,-0.16713131294894515,0.0017788238310194504,-0.0553214857081709,0.014269386983269164,-0.004918859456194598,0.05515462296823885,-0.009691782294124067,0.05329394259345115,-0.05770789046160787,0.059446584862581975
SEMA7A,0.09187395018729248,0.012411680423186707,0.010562413238535209,-0.027838679139393304,-0.03158776653746929,0.009086703609828294,-0.013295898804447962,0.014411909336261814,-0.005344244582246544,0.05828110437636166,-0.02240184061185802,-0.032946672242763916,0.019304893225568387,0.038870385628573326,0.022979488932259113
SEMA4G,0.08505136847930479,0.029897816104856357,-0.017363957748701836,0.022999852589194902,0.053167704817485666,-0.09220355129860164,0.02531236149615727,-0.005649921912867931,0.08594693226340391,0.022519630654104204,0.020731578895060134,0.06480913088545577,0.04057607839081377,0.03405147967576018,0.07377688357016154
SEMA3B,0.014662767872312606,0.02587634519730696,0.014201981572258594,0.13302282455314768,-0.04150196772579274,-0.14402934282840918,0.00028961674145596057,-0.00968025492410212,-0.22875051030868698,-0.004612015971455471,0.07495861006813147,0.06842380898160733,0.00693595605103757,-0.01926781755576346,0.009959703992635873
RPH3A,0.16163484250955787,0.021287683948857387,0.0020690979640461773,-0.0001445848774636894,0.09071201174218495,0.12171895439361476,0.005951734655675968,-0.013552519295204794,0.18920197321550808,0.09773853556133626,-0.030327585976363324,0.02912733411924176,0.08983784403677982,-0.016318768898050888,0.058886097810737045
JAG2,-0.005417882271947648,0.050550144800430526,-0.0054013406415844185,0.10686494775443707,0.06718680358129707,0.012810965648901464,0.03267256455527091,0.017032643280669054,0.09722855757430306,0.01551320694051701,0.023534665321652916,0.0053760306455158495,0.006361396411549382,0.030600003558545755,0.07925564493128892
CGN,-0.0039495800672229055,0.02561226730822822,0.03638797718382961,-0.045698715702824036,0.0037344571729939157,-0.0548489534942686,0.006652972147126173,-0.02072718835668578,0.0045718649155998894,-0.06132029996967513,-0.02527222767809542,0.012713466345682746,0.06352097290567578,-0.041853216154883986,0.03731482755514943
GDF15,-0.07386498770330036,0.0424169337239106,0.03420995945345686,-0.14299907638972018,-0.047478652010606644,-0.10712588253319032,-0.017448286315517248,,-0.03965500550536745,-0.03409547284748213,-0.008042586210184357,0.020844796449176427,-0.031635239197732104,0.02121104021776093,-0.0997557866195957
SEMA4F,0.046172572412674695,-0.014882175248037711,0.06733871118406837,0.08098334714359325,0.025413898201927805,0.1636405948352676,-0.013568302136390051,0.05172189018467325,0.16126489818186523,0.04765108650419288,0.010908507883752243,-0.0022270306918251268,0.05989585825548347,0.08331210941089169,-0.10887363414900396
NXPH1,0.055422137685416706,0.0590573551218965,0.07673882702619018,0.03589123181997227,0.026176847628506833,-0.08928531249471522,0.011836602713102109,0.0566475621300621,0.20052602003358733,0.10120790174239314,0.057411520174397095,-0.06109040721353691,0.07317595611036594,-0.01632897602118873,0.005622858591075877
ARF1,0.043529304265199985,0.04382340274658504,0.022810639143614066,-0.10134417668629014,0.05637766181883123,0.20181263528538576,-0.014599860061580516,0.04967622986827185,0.1404773895598523,0.007507862217726898,0.04164255293838544,0.0372090805481613,0.08015811806962599,-0.0328224550471649,0.04324588145888248
DSC3,,-0.02149186945477869,,,,,,,,,,,,,
EBI3,-0.015751323266072096,-0.03060310646230456,0.07403787796844301,0.0881364372911335,-0.017559528406354632,-0.024264697936755363,0.06830161287923064,-0.011499714387157259,-0.06598152362876959,-0.012412114248024334,0.09408633474433607,0.07323762647761665,-0.00895041641936832,-0.009586484691002118,0.04679081210155636
TIMP1,-0.05011536017830225,-0.05232926414683076,-0.025912002005079895,-0.23020249839022244,-0.11660168627748618,-0.12239583651618953,-0.10196823295582086,-0.05280824009860991,-0.13632752934473244,0.007979143698291257,0.07906938131873634,-0.04511055688209407,-0.12507841072287426,-0.06271478123648934,-0.12281358157583826
SEMA3C,-0.015178840929512775,0.0033946369208104617,0.039105713545058485,-0.013628831952959152,0.009687722888639061,0.11101365683388417,0.005702973186892809,0.0009646847312292001,-0.06549526513390291,0.11059032966623737,0.0793901908706751,-0.0017793824652978644,-0.041078315681179214,0.10331259265061873,-0.015727471468831033
GAS6,-0.04084701123820438,0.026794927113829463,-0.0052253400068956145,0.1575107608460958,0.007624594441228994,-0.039312752098145574,0.05437608862007615,-0.039770613081872436,-0.031658743450121284,-0.05928655509677572,0.0004262730880271017,0.003601515696266997,-0.022125225726246412,0.052007830553822534,0.008170283214153473
MEPE,-0.02868324979185397,0.08450810264969624,0.0751958869110323,0.02995051160727325,0.10708242478283411,0.067120867123916,0.042180918893870795,0.081619038647307,0.1432991134967329,0.0044298076257991035,,-0.0014621784982718458,-0.03224122275723215,-0.026996380338429278,0.046949555822661686
SERPINE1,-0.138677786896703,-0.0743960825413642,-0.0007217008702212202,-0.26526684321750277,0.06192116610640654,0.2075672265808467,-0.10579045015389511,0.021622794926510803,-0.057781336949734946,-0.0256325875363832,-0.0050384192369050075,-0.01611419961820847,-0.09428262641562503,-0.016637970098540476,-0.0714345229302475
RSPO2,0.1476320689327484,0.054297702304274574,-0.01671899607468764,-0.014942157066492672,0.0807248933285802,0.07617923765391382,0.06900410077525349,0.01743860016604892,0.09774008547544388,0.048674595448117176,,-0.024470329819310334,-0.016409361165167436,-0.015946596313613236,0.08636628899587695
SHBG,0.017748240611297584,-0.01560705454023394,-0.016099778299011606,0.099637115274297,0.009442656126439079,-0.03286544113123523,-0.030499976519537748,0.012489651388508445,0.07776310975860781,-0.03002810507394346,-0.04607334261138108,0.04322999775177951,0.0639943647641639,-0.025385185786880954,0.019278596989407683
LGALS3BP,0.0038094868239376403,-0.026549837879370465,-0.006394287800965702,0.07101341328568553,-0.09950880806491728,-0.2098188944674312,-0.03355551600412008,-0.008327581291555216,-0.20819024151050666,0.011415900373634998,-0.02065762417300303,-0.029540321635695452,-0.07400575908932899,-0.03324050107834921,-0.061288460955001706
LAMB1,-0.11438405216127674,0.0032044761349675393,0.04163128595967559,-0.12225749906952812,-0.05129866772174894,-0.10554482343651199,-0.03721537613334502,-0.005840823237352515,0.033203171847699914,-0.0239842343432212,0.028031784349133712,0.009070565487533688,-0.0723035001638797,-0.03792735558749886,-0.03314153129232458
SPTBN2,0.12829598656639957,0.009565967011770378,-0.017954176751369465,0.0931917428615786,0.021949565767145095,0.22082972689669494,0.07298022192792004,-0.057068272844205514,0.22056136679040692,0.022640396632782802,0.05303068686191316,-0.004345803113452673,0.037673277605829024,0.05113433974189334,0.01787520411213447
COL1A2,0.0701447738972153,-0.01842309874228988,0.0055767890471107385,0.06727101751940669,-0.0770714450888062,-0.14611814110057653,0.023926984694847393,-0.018575412470440256,-0.04478066946260906,0.014889739306401006,-0.014077164833368173,-0.03251665561062997,-0.04398370187483565,-0.018336247513099303,0.013339501101595378
DEFB1,,,,-0.009445277902980161,,,-0.01599835778607748,,,,,,,,0.03614262869056087
CEACAM16,,,,,,,,,,-0.007945247549703913,,,,,
SCT,,,,,,,0.003758224803745395,,,,,,,,
WNT11,,0.014555682174981667,-0.022596784639948946,,,-0.027392710719319594,,0.06508001034986854,,,,-0.008923067291915351,0.0483565212220661,0.1022243915693467,0.02944975972017938
LGALS1,-0.10552262230047009,-0.08183879237900404,-0.03902700912678692,-0.2785510900618733,-0.08597805855975268,-0.024814898280643805,-0.0484794996689329,-0.0039956286211156895,-0.18456220694986641,-0.04865963979667874,-0.002971921710521314,-0.027299580040807143,-0.1054259199569282,-0.0553508899437553,-0.12261501231621276
BCAN,0.1427151082839766,0.10321747893827297,0.03291841852677961,0.3910434988806567,-0.11437730692899417,-0.22381849525833497,0.030024040338215395,0.0539713967994805,0.18687391491419408,0.09270614458486512,0.116129415541212,0.013489323067306639,0.12070370991570095,-0.01893494310284097,0.11232567942132778
ANOS1,0.11180742230059262,0.05248488461816116,-0.007016040010104766,0.12689104903878978,-0.08363587497120001,-0.13836620654485882,0.024593803402095347,0.0025155244256216142,-0.03742506307050011,0.017619300217935847,0.06822250971360465,-0.018607925729392974,0.09654425592281016,0.02778074739439845,0.07889920780203855
EDA,-0.014664770758812375,-0.022552105308085525,-0.0019122855432636154,0.09880006504400309,0.022055125797780087,0.028760673987961262,0.07760373601245514,0.0157920093787629,-0.031397268824473044,0.03815260753877038,0.09096000083792526,0.015906357568580984,0.08215762292116272,0.017537783542749572,0.09176737425917132
FGF22,-0.043464049622330934,0.041543151275106945,,0.07540285918131631,0.014616809313476236,0.006496946236407442,,-0.024169585816370773,0.01025556145006636,0.009053232704912283,0.025349061621275135,0.07031548597724982,-0.02137665788148368,-0.02685339511807154,0.08014717342015489
SHANK1,,-0.03080482668736681,-0.015968887332929903,,0.07994817787248092,0.12020561158260314,-0.008999435221743568,-0.020940900918402526,0.09245685876863555,0.06122483911921017,-0.043795004081731835,0.02727901454732312,-0.027201871863354463,-0.017512152752559493,-0.017608629846224855
NPVF,,,,,,,,,,,,-0.019805640104936496,0.08682407418074213,,
RAET1G,,,,,,,,,,,,,,,0.036960180798331806
TGFB1,-0.04099586442190948,0.014698650452005493,-0.034814359878833606,0.07259408398440881,,-0.0032017642975141233,0.03974556255092902,0.005099755470086966,-0.07562955909311259,0.033384431208395904,-0.008803113268431998,-0.016668077121282834,-0.017647250984788542,-0.018679160486532807,-0.015461448002433901
MSTN,-0.012640395729726422,0.0014537913409688058,0.03961558911472434,0.20728660120884768,0.10076351308742647,-0.07087762004763463,-0.03088081575337051,-0.004627845962179058,,0.015861810586312322,0.0496113644028631,-0.022425737488927976,0.003772467131329719,-0.027138726417614233,-0.015975400805460782
WNT4,-0.03156007108333428,-0.02075622475732597,,0.0715047417431556,-0.018063839256739794,0.07348520939662138,0.026303411988398556,-0.024169653319925752,-0.011956442841452496,-0.04165729133946595,-0.013665719869152224,-0.019155626325772293,0.12971391704442023,0.07884941943075921,-0.041290179478615206
TNFSF4,-0.0021265913154618447,-0.025408616379832206,-0.03138880501556246,-0.01579052375284767,-0.012290300419691237,-0.017643841235430113,-0.007177142653784173,-0.0225099931395968,0.009097461068039032,-0.006222016621091733,-0.04173720546291034,0.018806039935456185,0.04049104979061476,0.015614943623464122,-0.018621505215648208
