,MGH258,UKF260,UKF266,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
GNAI2,-0.026600114435016024,0.028140426563895305,-0.016110019303096128,-0.04848698729908974,0.002311837333107194,0.03709784827238177,0.09881476011689212,0.05035796319674225,-0.03145715582662141,-0.005249404815396742,-0.039809624025429945
HDC,,,,0.024486037148434597,,,-0.03814109276125107,,,,0.09276761235299008
COL11A1,-0.022077697563513143,0.0317064841150988,-0.0015108512058855026,-0.02708916448462336,0.04232826553383492,0.028594703817528027,,0.01890162063824681,0.007012244571492525,0.0020345236536034083,0.06988666028611008
NUCB2,-0.004860528986937047,0.039475125206872845,-0.0010188284974804423,0.016628804810897624,0.032942546096886925,0.09124617865838912,-0.0695021988313569,-0.07348900608382192,0.049970721197972835,0.004170889370021135,-0.11821494480308593
FGF16,,,,,,,,,,,-0.017774864976916806
CXCL1,,0.038128727582360154,,-0.010996579688278565,0.008542805935789141,0.01818052113290447,0.05598108138807009,,0.050802583723451075,-0.028810251981463406,0.07715250994665328
VCAN,0.07775356042187002,-0.029364748438923036,-0.011973270135838347,-0.01137648585007547,-0.04621422766123318,0.034494871496048,0.01775813510675088,0.09941740310534254,-0.06073152170925844,0.043938395869334367,-0.052685766851202305
MMP7,,,0.06035114459636415,-0.021243009697589653,-0.0013263599098761816,-0.012266806263987191,,,0.040745153165523976,-0.0011386166618377487,-0.1105161960837727
PTPN6,0.030312607390745486,0.022007237999714612,-0.02259460841488858,-0.039911536396398814,0.019119871048232307,-0.029637373559495313,-0.06052591651327665,0.004169515039056534,0.02743537828062004,0.05996840865270859,0.0592792510760783
PTGS2,-0.025973900708911195,0.02568221569606968,-0.046250024636000794,-0.023452351465068938,-0.03620030479576698,0.035557884842207524,-0.10245044401212917,0.018494629596740822,0.11110886143909725,-0.017858074141148414,0.07664484477401247
XCL1,-0.0171191245668484,-0.012589294822682416,,,-0.025617354721106097,,,,,,0.09078007829281395
CD58,-0.037670657059325804,-0.059330026777702514,0.050701163587411745,0.009070898343993503,0.028331653215305237,0.11867515459398195,-0.04076126936182279,0.02163400474298183,0.03715325359861886,0.029592733491306245,0.09138314813297987
TNFSF14,-0.028004131062873625,0.11385681020873827,,-0.010740764743094896,,-0.035882619929322616,,-0.03525564009684354,0.0797832451898958,0.0413438496814505,-0.014106716041473033
CNTN4,,-0.016869759804082556,0.06904680074571681,-0.011022354526409501,,-0.033480311644367676,,-0.012870016948007912,-0.0015081908336932754,0.008239645217246598,-0.04235944455282575
INSL3,,,,,,,,,-0.0235484761096372,0.2369183173471936,
BTLA,,-0.013124758949015816,,-0.013716323938372198,,,,-0.03312642095941298,,,
MFNG,0.037771643268514524,-0.051461084326374716,-0.04758708705944099,0.024502604179785063,-0.02425742688127423,-0.017373809101097305,0.08884991418525552,-0.007100578932616394,-0.048283374569666485,0.01941515092653201,0.06590178264289577
ICAM1,0.00514781662463418,-0.03829208945137861,-0.02340893550203761,-0.04111933660705786,-0.038264434071401905,0.07595511451128224,0.027638688129228185,0.03752633798972198,0.027792328407414454,-0.005092116354143214,-0.021863449749388277
PROS1,-0.017530278458804647,0.023574361173634623,0.002676553209825124,-0.00529475071275115,-0.019061328478585375,-0.010985378577358295,0.09370987958598286,0.10675942185674223,-0.009852731691525406,0.06321122275667229,-0.0367734040122478
CLCF1,-0.012693475132933995,-0.028356619987394457,0.06896835892776972,0.07513985952658574,0.03539979780729453,0.01380057655321294,-0.014122867932692726,-0.06258061081990289,0.015593987912290467,0.06245248846573808,0.03638213137631985
PSAP,-0.05653591143507061,-0.055294674516700504,0.00581003766860888,-0.047351167543985676,0.011026811408821047,0.12307842347883335,-0.045758316680686084,-8.583333890453549e-05,0.04798885667094292,-0.022223523115315787,-0.07213084379075038
EFEMP1,-0.024073358302601097,0.03218249170100104,0.015006115209802072,-0.024586914347969557,0.023440274720043487,-0.050655259310814126,-0.10020360783289266,-0.02567312323328473,0.041286103062571945,0.11771275028203555,-0.014108457907398848
C1QTNF1,0.012142663688379593,0.06988208058636207,0.0573476015636245,-0.023836142758384575,-0.07492980898519348,0.00678056881394504,-0.026045745977584137,-0.010282950200019453,0.0839184550511219,-0.037356082253724894,0.023731655627946695
ALB,-0.007392316357497794,-0.031001818490331626,-0.01804081364554795,-0.012199240220026138,-0.013004531422190933,-0.03815593963612957,-0.02995360842130964,-0.04750833987235111,-0.021883015497574727,0.04419763392496818,-0.025539663020487283
CCL13,,,,,-0.009290272494876534,,,,0.0400839997414581,,
EFNA3,-0.031538274914038766,-0.009178768331604244,0.01837111377741529,-0.0006566503283773036,-0.034639035242972745,-0.04578172730120409,-0.13106090151852537,0.14109918431630444,0.09700322685618981,0.02906426929193665,-0.025426786650874632
DRAXIN,0.04676409023221051,0.02570811950198181,-0.024471046245260336,-0.009795391257553717,0.001767645988441986,0.01556564507845583,0.07318675137467395,0.03939910156650882,0.015024047752130135,-0.031494236515946135,-0.008846361856788935
RAET1L,,,,-0.011732185496697954,,,,,,0.043042613006233625,
NPTX2,-0.019164459394981462,0.005528612677538459,-0.020926278264902877,-0.033241121601332135,0.008435066181567271,0.0894133287451579,,-0.05239315352546527,0.06484227682859113,0.011365121902602757,-0.07673060712192714
FGF11,0.005039880051659899,0.00798241542531608,-0.05538333385772415,0.12430432408100137,0.0500417749213642,-0.026678893842962497,-0.11805088486350583,0.018375515783579544,0.061003452586704685,0.009072906543789748,0.022281283856472826
CD59,0.032524596408425636,0.027119744656240508,0.008010477930615304,0.03221711934139417,-0.02548381898360734,-0.04593307488026711,0.10706314518591868,-0.06622015876205216,-0.01275338096088375,0.010285621178011612,-0.04182556714276508
COL9A2,0.05362178290144852,0.025525222487893687,-0.06040456288305972,-0.017587084968695713,0.025116196919448813,-0.05588245250926134,0.1165907111000084,0.0016586411471073692,-0.004907509704765544,0.03548959876597727,0.0963369764264834
DLL3,-0.00352706509572776,-0.01271642642281801,-0.013366270576833768,-0.004125651100017768,-0.016664261921838,-0.06084741781930499,0.036405075850678384,0.038319673641202534,-0.009529617755689652,0.06370691217927316,0.04832390735896931
FGF5,,,,,-0.03137454892022893,,,,,,0.10003041461234174
LIN7C,-0.010498098146044162,-0.04089334027769272,-0.0180207518972456,0.01442881345122009,-0.022646964275743517,0.007897585655142973,0.05599523507989053,0.050688472198170444,0.013512659256776601,0.04051673716092955,-0.025823866149740075
GDF7,-0.017732068290419678,,0.0603684663798299,-0.01074076432570876,,,,0.01934519209723958,,0.03338930040960245,-0.027574668015393267
PSPN,0.03810443525902993,-0.022198787162038488,0.05568403136199893,-0.01063705613930432,0.004158788518376297,0.03685479796725408,-0.03425995075742909,0.112325060630619,0.04471859526647631,0.11131906627000795,0.04562702554017274
ANGPT1,-0.03214544154611383,-0.018785754802904633,0.018315589238576128,0.009136004211608977,0.023203193076282082,0.026269436328127695,-0.022176190036718158,-0.0029966457258345956,-0.017621109083963256,0.04435289256757034,-0.044582542121699535
PNOC,-0.02504136687082187,-0.029946447435684833,0.023078837724397932,0.01267329523570875,0.10327423975720659,,,,,-0.01783172002242164,-0.03970889624315601
L1CAM,0.17549293126233953,-0.08200176400533411,0.020968133188247813,-0.03633081402744916,-0.0018263274752941274,0.025500856271970407,-0.05397473174418823,0.008256322832628922,0.05604488432544247,-0.03313390243878494,-0.08035427577364719
APOA1,-0.037347116781630135,-0.006303054744598653,-0.041666374500876464,-0.0173828958376694,-0.0070521148011233855,0.0007964059002795003,0.0037972678988146143,-0.018101645868144414,0.01716589067210897,0.013963268996290013,0.10912875440573395
PSEN1,-0.03661690245480545,-0.00951312714363182,0.052185094789444525,0.013761924844671545,-0.016641014244579595,-0.02885623594524033,0.015589846817462649,-0.033839434466897064,0.04788576561988481,-0.006457399827124207,0.0016690590368693306
CALM2,-0.07980567745757106,-0.02823385146123364,0.04200992723277205,0.025469429069188393,-0.00896038064777765,-0.018345269376127932,0.04415561393933608,-0.0018240055700455297,0.01052513350146113,0.05456972933992285,-0.04671533432041658
CLEC2B,0.044447355919364835,0.00492394631558218,0.002034977751541625,0.016303738660385626,-0.03454951554512664,-0.006164027605136432,0.021703883338620566,-0.034099817179155,-0.03963448897089348,-0.016071773082035033,0.024256628222593703
NTNG1,-0.04982402421135385,0.01741638188383171,-0.005864928313206788,0.05546133113755491,-0.02131067219205509,0.008351007470133651,0.025537509937681353,0.02077691488132613,0.038232699858397605,0.021806281825796293,-0.07614163173337461
LRIG1,-0.023398954039978572,-0.008280924879537162,-0.016436140407019004,0.03599415817972827,0.0011557274027297437,-0.04530328289977488,0.1287605074088871,0.08757536336263275,-0.024710482669269992,0.09181568052535471,-0.021269090194454634
CPAMD8,-0.015602698319343638,-0.01598416232677294,0.00531612130220607,-0.019880266649698476,,-0.030151602181628222,-0.056171520919791315,0.02284064561903915,,-0.018838080198713046,-0.01955250633429899
GHRL,-0.024892983478956746,-0.027070354925838883,0.058709717179483895,-0.009795391257553717,,-0.021346923709268377,0.043459208900113865,0.02676845282649189,,,-0.01723573777837408
NPY,0.10464154689496638,-0.023243767088589797,0.03751288204474682,-0.019548555504106044,,0.008804964234894998,,-0.033437577957006366,0.018781510994466757,0.11165647836314063,-0.05768634862392207
MMP2,0.0037428164597451017,-0.03173084860424765,-0.020563699761728435,-0.05592250541576073,0.03131220745904791,0.13008067120231598,0.10206713568706796,0.0017345915547311859,0.01819790199199983,-0.02968109761697568,0.059762073174736245
PPY,,,,,-0.012028611663303185,,,,0.12238554764183703,0.06904959842077142,0.12488466093901122
ALKAL2,-0.02336516912400947,,0.02230730029612467,-0.02604480567974183,-0.01696199337586063,-0.048198853694221375,,-0.04632573816518346,-0.04899252688184811,0.001665892834867072,-0.06664216483502193
CSF1,-0.04688587767100265,-0.015578080734253921,-0.054232650772547644,0.03988119370161972,-0.02013132467863213,0.02182144365915421,-0.014514099027475668,-0.033398913679592517,0.04034969129662375,0.024399897334630393,0.12662724916653162
SEMA4C,-0.0048007688829767815,-0.008084440408182429,0.0606793708202508,-0.03252081337302759,0.06349046991492141,0.030088934160093495,-0.013417089102338743,0.08316286238803042,0.02944935644180023,0.01651793420897366,0.004424148269846361
ICAM2,-0.011603273644817155,-0.04443446984579342,-0.05822379858478388,-0.009476456400329979,0.017581921731322073,-0.04637392962533303,0.00298530597467686,0.05769751906320334,-0.002611197757901571,-0.014230916019903261,0.0002611318555338465
SYTL3,-0.04263744661796927,-0.016648379402805055,-0.024779123193191116,-0.022067277851390652,0.07653800197799225,-0.020210065477731916,-0.04950807824066853,-0.010018748723615235,0.03611112293605856,0.05718448183580391,0.01653509864002585
IL1A,-0.018130084684932234,-0.059669388746062514,-0.02577008978934192,0.015977696679449982,,-0.05252319669192851,0.060893872207373446,-0.018460181741870172,0.008644578605484572,-0.014586187055584586,0.1630875462660159
HLA-G,,,-0.013918798294589647,,,,-0.04921837594468806,,0.19942236481807493,0.004404068245376036,
PGF,0.04497705534647402,0.039054433158536794,-0.010102076582862935,-0.01771178785719196,-0.009399083377162294,0.01186170032024603,0.06990601585844868,0.00011666707508465792,-0.031578831372806315,0.014676060558414552,0.003803017459613131
LGALS8,-0.03533458692300638,-0.05716208087314654,0.0027970738764525487,-0.036585190891084494,-0.02211075197576448,0.023837346594534622,-0.013105294311732591,0.04924981778688076,0.056652482169178814,-0.031626434584108104,-0.0522356088349159
DKK3,0.036983837106517634,-0.06657801633848544,0.02471147147588871,0.04066761585907409,0.014040834263492934,-0.04489820207960744,0.055765426697361134,0.062015610134796985,0.0726424007458502,0.018619051172547002,-0.09936917720716695
COL16A1,-0.0796881381490845,-3.88653677756927e-05,0.004084791544124829,-0.02835596481267252,0.040704245003118845,-0.050727895367155565,-0.08458240494897024,-0.008933917480765326,0.0018067004792223665,0.01722814133552786,0.0711809066563153
TPH1,0.10176260213530311,-0.015690527404480334,-0.014748907777682617,,,,-0.004497305342006505,,-0.025762154848057627,0.03595564420315532,0.008069011595419097
TNC,0.06667109576903238,0.02403462323782082,-0.03341066972111529,0.0031409227002166373,-0.021573746413714685,0.006526279382695873,-0.052688895388959565,0.06392346549078484,0.04916689760669402,-0.005709166750898805,-0.040890794319428415
TNFSF9,-0.015602690914049158,-0.005058639347431801,-0.015524636349226179,-0.016361261596168873,0.012600111350757344,,0.07492959732362779,-0.04889982497715625,-0.0131980469050244,-0.0021475413309993267,0.012831800293623064
C4A,,,,,-0.014264407339873381,,,,-0.01749948615447707,,
CNTN2,0.013347854652572858,-0.0027354549957179157,-0.052490400697359635,-0.027699126987203365,-0.015103731664500998,-0.10082248533384952,0.06997081668588473,0.013087916114444027,0.025276661024193924,0.08102741443758321,-0.07117706889372888
F7,,,0.045163418663857695,,-0.01300453324705114,,,,-0.022048342199736018,,-0.024168002756239388
LUM,-0.0018120223849260337,0.02888384401759262,0.020500979461572196,0.020559282308074762,0.05478599623267775,-0.05298595208803034,0.05716551925319223,0.0048605859916456854,-0.0050308869981084015,-0.019858933158459404,-0.02208124726599197
IZUMO1,-0.01490886544136424,,,,,,,,,,
BTC,,0.0229395795410025,,0.012461114927885375,,,0.06608569846350365,,-0.015951200443483294,0.030893585054505658,0.032364207256898606
APOC1,-0.003910631489602867,0.005476025385712461,-0.028452283849863723,-0.07157222626842592,0.00018262753519965113,0.1227418632052856,-0.019030593021900397,0.003773794318796169,-0.04128804751158012,0.07858673986290483,0.06590563337155673
PKM,0.013485831052288955,0.025311635527380225,0.04410512683741694,-0.02096241925246648,-0.00637975515802471,-0.044101397706800216,-0.1308112012094827,0.03659778940711024,0.04769414465478663,-0.03163837131775145,-0.045019708877909625
TNF,,-0.0338982077093061,-0.0069572863354848405,-0.014320645535174783,-0.018512136594421223,0.10412356580325943,0.03144610233388089,-0.04134769120970173,-0.015482214379999961,-0.019560865481944124,0.08654822658409393
GNAS,0.010342572281813445,-0.025557837330623716,0.0020792253555526174,0.03159120011787004,0.012291018383888748,0.13169521740902682,-0.07723024158873326,0.04741992691878739,0.031367989425524746,-0.029977279962263938,-0.017308260579665016
BMP8B,-0.03613959737669393,-0.004257283384233936,0.0469176364213776,-0.00950876143763717,-0.03030896246035987,0.05736351022247057,-0.06118297342434029,0.14894325708301337,0.014899778445123116,-0.03905721456466662,0.006063243695440752
LIPH,,,,,,,,,-0.01571835406716402,-0.021808682166239136,0.002877842728517904
CCL28,,,0.028710877664810563,0.014202287632596542,,,,,,,-0.02845833109235138
PTPN11,0.015098279068294581,-0.030832451650430102,0.02622187985955378,0.031736143769842365,0.031729593639154396,0.09052266537405182,0.0054735984426744055,0.014537193104586137,-0.0553143133301595,0.011699989695904084,-0.041823871100635034
ADAM12,0.011790088045057164,-0.03633540966664039,-0.04785125324362525,-0.010869388061340907,-0.010904587171963524,0.042028016222143846,-0.061960166126041084,0.0016543981216665087,-0.027391301714463055,-0.007304401554088703,0.01512365760197455
EPO,,-0.016836732274750306,,,-0.011824223440577578,,-0.06727097843654893,-0.03374637322741489,-0.017070533943719515,0.04916733555196317,
EDN3,-0.02191213875918092,-0.01724851478910137,0.1022537550322548,0.015730488587438977,,,,-0.02585959248237908,-0.03258718090200096,0.01818114449397329,0.004154834110366296
CCL22,,,,,,,,,0.07101534749440129,-0.020713058974205445,
CCL2,0.0052149236112291894,-0.007985364455744246,-0.05366314919604499,-0.00532792473125769,-0.040805848342352326,-0.06256500673888443,-0.017843046977025323,-0.06123466918993643,0.05692750655200093,0.0014265621702020531,-0.004513629954604388
DSCAM,0.08693718272926124,0.032731837936264,0.005631347836657699,-0.026163281772687595,-0.017396090051129614,0.06898662426695812,-0.04931946321759128,0.11295251784521049,-0.000747016582681228,0.06570794467912017,0.06616888382426497
ANG,-0.004711416406567466,0.025879213216559137,-0.029992809243042918,0.022129840759251788,-0.020461385435546823,0.01376196773142274,-0.1196760369459426,0.07564192640089851,0.006518543085630661,0.01191034296691432,-0.010842732950673752
FBLN2,0.046587156032366094,-0.04201916308659831,-0.01755685308581999,-0.003813709567653937,0.03646975776006726,0.06861570179881886,,-0.0465639679685099,-0.02206948425525752,-0.022527343029340608,0.0746364170695236
VTN,,-0.016975008355852035,-0.014748902954776474,-0.014997317160325022,,-0.02557167708194985,-0.07132625779443129,,0.025845559626516093,-0.015927008612686745,-0.03049093722888407
VEGFA,-0.006888994037943672,0.009820256343824545,0.011695350833237006,-0.03687502769837029,-0.027140965868979808,0.06571876180580626,-0.13755448248595456,0.08043244033908316,0.03221174744042591,-0.08085245294807476,-0.014948856860792118
F10,,0.00790164294073447,0.003388973956316797,-0.02878693292618994,0.016916317884279296,-0.027738371948281926,0.0003683698759207347,,,0.08004023627284922,-0.024763997998183636
SERPINA1,-0.02255137701947132,0.03157752821884369,-0.006408622116414444,-0.01858845097848014,-0.06124328285793416,0.00989947262705873,0.008032243958812984,-0.0028038521280887786,-0.018394549362339918,0.004714455177591168,0.015322914694599676
VWF,-0.050503838274990505,-0.03217358930826297,-0.03442616534699377,-0.011175067364891015,-0.05345111135241216,-0.1749974761928334,0.00033349918925863975,-0.0009148119381687216,0.007076242569511817,-0.02310440153490533,-6.876074258097807e-05
GDNF,,,-0.022957239314302817,,0.004846715702751878,,0.07911978544157507,-0.028819793535360384,0.042090157572174866,-0.04105097119461636,
VASP,0.0018020249793597942,0.03957879228975605,-0.00789089181194116,-0.01295701753387842,-0.010492215026471295,-0.01882750287019177,0.05750883261419854,0.06802584803672787,-0.023270933438531392,0.025186657886905925,0.024685308130764912
ADAM15,-0.024774390210163658,-0.05541825284135265,-0.03689220271942367,0.008895894936359651,-0.0038255324124798827,-0.06404033064141947,-0.03223587442944548,-0.009176297660473981,0.022902638096243707,0.021086715224662024,0.03804108700728489
WNT2,,-0.013640305874005183,0.03533197897633607,-0.012760402685195833,,,,,-0.02117430270734008,-0.02326266298146961,0.04854833306074122
CALCB,,-0.020504059435268437,-0.014949590951314698,,,,,,0.14650848876124847,-0.02755080952861805,0.039380449863415545
OLFM2,-0.015791569683953132,0.009953738053501422,0.0331798449970317,0.025599517434256272,-0.006991670007955469,-0.03363927387747115,-0.005491335333047786,0.018614280069886684,0.027054227360682467,-0.005682175395550713,-0.03010958696768664
MFAP2,-0.0024601487208873174,-0.027437266552949497,-0.0263111581325778,-0.004508302957888362,0.07011944841794568,-0.010659369734883945,0.02194434871012545,0.015353866688743724,0.04330380525236375,-0.04619966761134852,0.05478497184117173
HLA-C,-0.04559487513084438,-0.05432001250905867,-0.007739002501292725,-0.03245124848138918,-0.04627957775633355,0.051655776832913426,0.05286249733439141,-0.06468438968110862,0.040224920165416615,-0.013591806919884925,0.043146369705134635
THBS1,0.02132961202756926,-0.040418581106448366,-0.00759698922683098,-0.028198329922500282,-0.03495881141653302,-0.02047158905837836,-0.014556530953869998,0.026541157335494375,0.005853463309112747,0.06366469211029674,-0.0327899407355573
HSPA4,-0.07174370733858745,-0.002197658775104799,-0.0016225290885282914,0.0650696289264443,0.0034208223914161027,-0.03510542932055951,0.0034496731929186003,0.07013707766576811,-0.012367013938627184,0.01785388819677789,-0.06593250641912822
LMAN1,-0.05641740874959807,-0.0008130623132491622,0.003028404393904588,-0.014428847586864762,-0.019205562546071097,0.031683641586970686,-0.04602176730907217,0.008518370624595014,0.0007842638166970927,-0.019039577309950317,-0.05382091029272055
LYPD3,,-0.016975009816409082,-0.018536387657871876,-0.014902371715505281,0.09891977376190675,-0.041518474337829216,-0.0638143143584422,-0.03671248881163457,-0.035605145936570375,0.03346327280324057,-0.027395046317812272
APOE,-0.03822992568537683,-0.06806307697104326,-0.034867882600912344,-0.01826602022788323,-0.04144643638731117,0.004927772204907145,0.028805394980442475,0.15377337397988947,-0.06043896133849937,0.03892840958168498,0.006586357643253997
SOSTDC1,-0.015602697023416344,-0.0036098176168930076,-0.0077958485800916875,0.002730592119145058,,,,,0.016558129316328395,0.10963226596081095,0.09943092966883055
ANXA1,0.05853743002649654,0.03399862013139847,-0.028268065380592896,0.035658036876803745,-0.04625365997836995,0.013174090169187644,0.04589551346806056,-0.00516280287333664,-0.03329522623684501,0.04251739616235882,0.075348748634891
WNT2B,0.0196754495045496,0.006826198666356743,0.06222432127587148,0.02078658606475823,-0.0007592507211063303,-0.06475578563367594,-0.0021716792280741097,0.14235869376111832,0.00016701162095350227,0.028611226581380097,0.03048687447486721
AMH,,-0.021078744733644402,0.11921241868066514,0.009901928149125864,-0.02902908080037856,,0.041402626071401626,0.03216561940060544,0.08471505319608506,0.010314630272884486,0.021402875269919
GDF10,,-0.007108694098826393,-0.030948352785542997,-0.026104092886948416,,0.019485763873089493,0.001406892794396991,,0.08792748591352424,-0.03488313587667897,0.034606588800745026
EFNB3,0.01205405690496485,0.035820460643197466,0.022975145672674214,0.0023087022710532304,-0.01468440066693791,0.1995878078206607,0.11169129456798525,0.04335186292311178,0.007176680167266293,-0.005423452695246101,-0.032927460811579094
LTB,-0.04303454195952122,-0.02417856272648255,-0.015343505322833087,0.020766420525864644,-0.023381514039026715,-0.06307745282793667,-0.051642929105008534,-0.048899791000895886,0.04618423521211381,0.0816197118455911,0.12038877581734435
ANGPT2,-0.009225504109698409,-0.0034433460798750813,-0.04182470743104496,0.052467227034466345,-0.011751536135214156,-0.00952759637830857,0.03176577702473644,0.020757490880059966,0.042451737766770005,-0.02851793010324974,-0.04895179573861868
NRTN,,,,,,,,0.0469930868738213,,,
ADAM17,0.014164055581771383,-0.05086803938331483,0.03280633545314341,0.05719444509206401,0.03443212827883764,-0.040620904178663465,0.11184584324828291,0.011082636315355497,-0.038064216868954344,-0.023006213122619506,-0.031167030173411787
LRPAP1,-0.008791109888629545,0.039156768472538586,-0.00930096636157581,0.014962443590895791,0.0394009522052922,-0.07791119126158072,0.016608588091074114,-0.023521573179676965,-0.003407355918729517,0.07039954813928026,0.026584158582808624
NID1,-0.042000309313840654,0.05731273173962893,0.021515746401496907,0.02085134881114234,-0.0005419887739648154,0.004284462585271808,0.03174679776804754,0.0358582702169771,-0.005214607416851978,-0.07682297503191386,0.029414510572546175
MST1,-0.028539946122762335,-0.039334607687635664,-0.01032830768676829,0.02129964741715415,-0.022039150458246858,0.06892008710835365,0.01860306917404556,-0.02837310555512206,0.0917159566202449,0.03697105626401321,0.05060244836553607
CCL14,,,,,0.024088765251503406,,,,,,
DCN,-0.07814986907825952,-0.0690594061798701,-0.03432588716051281,-0.061664749186412446,0.06682146758207803,-0.043339519223893744,-0.033479490853206256,-0.02902775681277178,0.007011685493871445,-0.0546559724554709,0.08215740413095671
IGFL2,,,,,,,,,,-0.02244235811242791,
COL7A1,0.04912534367561562,-0.05647197433031983,-0.04464610438391684,-0.02293268326210662,-0.042689580826763794,0.063257388865349,0.021606612539680412,-0.000721232201907883,0.0033631977418839367,-0.0035818256861662925,0.058315737753581516
CALR,-0.014027307055829039,-0.03371407881793917,0.015098399318958036,-0.011279761034137378,0.029773601152539166,0.062104113230764216,-0.0394799851643204,0.039232981571403744,0.03937828941812498,-0.021645588737258938,0.027038911037109502
PIGA,-8.855981669898171e-05,-0.023453044040805043,-0.000869953723279044,0.034711066562902335,0.03692440711190903,-0.009139474311131804,0.024968316314403022,0.054835162306740924,0.035556506250375035,0.04786342893901713,0.00913352104160265
CD200,-0.0089153313938675,0.016237436657360084,0.03374124580304428,-0.011813692356402597,0.008578124882329972,0.005907965143320451,0.05572784194146853,0.028926500932661598,0.01152478558988453,0.034730883694803205,-0.07731522859051262
GRP,,,-0.019955273609371906,-0.015647212141275582,,0.04418546969351344,,,,0.017288729065861198,0.06030909328721371
CDH1,-0.0031082209022716225,,0.04357203911217435,,,-0.039096345970690206,0.034884722567159986,-0.018495248564817747,-0.030015286560287426,0.060863716250711505,0.019430795344385816
LPL,0.057207366415263076,-0.021587744568682208,0.06498128575604788,-0.03213351822226581,0.04448432964350429,0.06946535898996274,0.16850966577267093,0.0357079980757964,0.040263901817345786,0.035994587597591166,0.06332181384282697
SEMA5A,-0.09103018715902657,0.0010221776536657083,-0.0081479801679886,-0.05176073300717752,0.022064090350202813,-0.06400531559403869,-0.02162319417472834,-0.03359302168269994,0.006775195161963625,-0.016711100406395608,0.029266752380971966
SEMA7A,0.04550080756762909,0.003881238987855998,0.042780470199742154,-0.030673621322573272,0.06422107319530704,-0.02738990267005972,0.0026577475536000276,-0.0354988960307027,0.0764079842486635,-0.03205010001761996,-0.051346553945898966
SEMA4G,-0.03968564540901671,0.002677564935945913,0.0003772649755983976,-0.005333894632385671,0.014914176939990177,-0.04872384448276969,-0.05519715097949434,-0.01718757654405493,0.09003472259230826,0.0321386708667439,0.12384885389298297
SEMA3B,-0.006310335702251774,0.020289652739809014,0.020775641790761943,0.0027362858350578863,0.08790432199147492,-0.020839410277811152,0.08249214700490475,0.023253066352409542,0.040484054154375206,-0.01490477740000472,0.005054264688173332
RPH3A,0.03689500040117306,0.01741631059409536,0.041868369149965695,-0.016026654073169055,,0.17752047850735325,,-0.02744124815656339,0.006158051584311044,0.05604361006932591,-0.06670894149630659
JAG2,-0.04273692309627629,-0.00038847354995431236,-0.008789347989241173,0.005581283095721654,-0.014683151379488267,-0.06272808460116822,0.08292963686883573,0.024327233570650635,0.04369189208129661,0.09230170559062467,-0.010518729436430388
CGN,0.03769984246287487,0.03127476855799344,-0.024270703307499926,-0.011850578500630642,,-0.04495432886400411,0.11024044273619296,-0.04560542905638764,0.03509876739845899,0.023384375876386327,0.19943809036765212
GDF15,-0.014739975664287594,-0.007865193652800223,-0.01125271258496615,,-0.036437832724931486,0.12267302420251236,-0.005373844613538875,0.02152976807789066,0.016078717405876117,0.020411620387066332,0.09632871606916629
SEMA4F,-0.007442727676043882,0.013315749485923125,-0.011341599176808296,-0.034627316397323624,-0.04501138892522552,-0.07374520274746957,-0.01710857869130499,0.01924110588930771,-0.010097378009820355,0.07675153196988502,0.03519994762232613
NXPH1,0.086452876740438,-0.003917447183454416,0.03011161427083798,0.08383660878393695,,0.0566913444553979,-0.0685693656290245,0.054777430321751544,0.003910587655359384,0.03824924137138326,0.024759603640771524
ARF1,0.02006318760418283,-0.023580398949818632,0.06295155092523942,-0.03822885210364168,-0.004054973423785792,0.06747626796679751,0.034585814103020016,0.016724328157025015,0.06557128823972076,-0.009204253351709435,-0.02992641005145915
DSC3,,,,,0.048472665329800504,,,,,,
EBI3,-0.03684936968942379,0.00912964329358248,0.08394258738834756,-0.027894871761835475,-0.01768107373239747,-0.0016700680006725035,0.10464671100421331,0.046524937119208465,0.006679460038171367,0.008394550977209096,0.028166451492943254
TIMP1,0.0067514855124674285,-0.0035740080713483713,-0.061475591939835816,0.01830000376261332,0.0053170688299025845,0.024354873263452172,-0.017248859514708746,-0.016424807796395074,0.01109547104246329,-0.06949414012344267,0.04544852277861036
SEMA3C,-0.022470737575647264,0.009861423665305407,0.0722239935039067,-0.014678474401257297,0.03301763974422282,-0.011166892932279087,-0.020722956240393702,0.014455868856871213,0.026811377531663096,0.005856195597293762,-0.007990593631152027
GAS6,-0.03234673099229882,-0.026478073303767908,-0.037453309527779595,0.02280902822512303,-0.0010188988487915625,0.0053297870908185765,-0.01275539085167664,-0.016415674574787972,-0.0024886490391399455,0.013654032411317863,0.0007203504908653431
MEPE,,0.014625359735178303,0.01132850462024209,0.07816567698839992,,-0.030151613263748874,,,-0.029542493219431854,0.06263418445949098,-0.06099757775342962
SERPINE1,-0.006260202054178631,-0.002343042759013432,0.020716357382752064,-0.03423263992545512,-0.022359086495506813,0.06084596238857227,-0.026385266342939907,-0.046042797910668,0.03261039782965027,-0.0671140079536703,0.10441666570880181
RSPO2,-0.01648514414286267,0.0004533956700794495,-0.010088531790150646,0.019342052839117024,,,,,-0.02387051899047667,0.12178726367236282,-0.0474454540955743
