,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MSTN,0.005723966732831369,0.020965790179425636,-0.028438029870933103,0.03965097332696007,,-0.02732803958799105,-0.024398959831723525,0.01714508476383665,0.15020563924578184,0.022514668378179323,-0.004922145013545631,,,0.00429470581059987,-0.035626013515667,0.17891555611357926,-0.0691345079839652,-0.03768738722836091,-0.013652076948374357,-0.006155668417365755,0.001517099235772036,-0.03726823460900887
WNT4,,-0.03098403159841868,-0.018082752180437506,-0.03611154376249991,-0.05457529239328873,,0.10249761364820623,-0.03684560027669791,-0.039210168983017386,-0.008016511895646368,0.014356588033060282,0.026529014420318926,,0.026273879253302813,-0.043663079580243486,,,0.013211253930971193,-0.004260689886933956,0.04939000363659468,-0.027659115769117747,0.013073579167419531
TNFSF4,-0.034788458960318756,-0.0114995161752897,0.0014092509754261469,-0.0009548963291294751,-0.05149315192202736,0.005617028677928577,0.046641628215265137,0.0674730083057137,0.015725182176831033,-0.020486679829986226,0.023846500416266524,0.09332920998349792,0.089208191564643,0.019172250453787735,0.04550578112382412,0.028572226123636725,-0.04918712027541701,-0.0412507774981741,0.050856836487443255,0.023512146724846243,0.12153532926625549,0.02133752000658297
NTN1,-0.0010925366899531604,-0.012029604792315112,-0.0008784698387091124,0.0014404024697464537,0.08640885356283146,0.015277438046443326,0.0037561277322065477,0.04418862229171822,0.21069966274817328,0.034251434188358375,0.04334233197181198,0.01573082294314308,0.08594154015314943,0.04498786214071197,0.09441088468588486,0.08998551929073331,0.041387795929875834,0.04121249219871554,0.07611918440109493,-0.08749674753874426,0.08847406274158605,0.01717962951785877
CXCL12,-0.02209928969263891,0.020127245878797193,-0.0021958216365044214,0.05097115526810326,0.07459032729103553,0.018166551748085482,0.002136638250371063,0.005714533443689045,0.02915587136633147,-0.002940610808039287,0.04363374042361195,-0.0005527988648119265,0.0681351820364961,0.02128548091674539,0.1081909553252913,0.023958605413943793,0.052973477175386884,0.03262458089597578,0.015110677652761084,-0.06788852317001097,0.008815431710511573,0.03914373913901862
GNRH1,0.03996394783192485,-0.03604380762373138,-0.007690847827395126,-0.02163504164064665,0.04648205424054441,0.051585396456959066,0.02771794835552404,0.010435296748689045,0.04691668587192012,0.023339092275831648,0.012772462794892196,0.04181978773512099,0.0500505305002804,0.03509170218139965,0.0730982206516324,0.05414016687752467,-0.017247143019314497,0.04979522784675058,0.10346851328029487,0.02095814267798205,0.007232971478077443,-0.02423604792842699
FGF8,,,,,,,,0.15154579770383203,,,,,,,,,,0.05598280446688835,-0.04239856856390227,-0.0636145808382578,,
RIMS1,-0.035246548832843096,0.034218939776244274,0.0027082704526438244,0.013208182290511761,-0.03933653543243207,0.0016020220078703591,0.10321509001384413,0.03574999430290497,-0.0895762923773925,0.0013473149954746526,-0.046823737819442574,-0.0018154883940000152,,-0.05774270259779442,-0.04976070416455434,,-0.030258493042131893,0.00686855999153095,-0.013408445105531184,0.027573903515521067,0.038905213262880524,-0.025607500986193545
FGF14,0.04724261896921448,0.011272527094756261,0.011494497539612198,0.027231980221140192,0.0032586659209734594,-0.011401753192099557,0.03266014270804606,0.033333359682532634,0.10232578675009411,-0.025480304809568366,-0.005740690356209406,0.017002220574290103,,-0.020914671668700303,0.05178931862913551,0.06663921541913634,0.006131754351209673,0.04432232256465087,0.028804902573249563,-0.025062900114543395,0.01769081191426951,-0.00328318758263333
IGF1,-0.030608795833776018,0.0005828781905024627,0.013101150624979258,0.06853060631185816,0.11308960716102527,0.00831956967598379,-0.006268371418361788,-0.004872129599697423,0.04721231560647945,0.025556295325759166,0.0046155402061134835,0.02589736685368442,0.024638232197084955,-0.019081712175621414,-0.013663918809008822,-0.0015561239471336792,0.004731825193269546,0.06226932190269894,0.009622313135319343,0.07582031433302526,0.12982045121108354,0.07839808605432101
TNFSF10,-0.07041607735132856,0.09050042885081343,0.030975440194832452,0.07275766789622613,-0.025047577251355303,-0.006925647269295914,0.03085888396838419,-0.0038973526891439383,0.10919691182648149,0.041187513298713264,0.023079429416236585,0.03928352600480526,0.03467548527425272,-0.026569906250346293,0.0295393364943289,-0.0685533846885413,0.00509064399790025,0.08129060506653511,-0.011935872385666253,-0.009477442408117667,0.046683984222553314,0.027129699344470896
GDF5,0.0932275206346696,-0.003072591240506803,-0.027721473869840228,,,,-0.019336900612350334,0.030041054544365654,0.044411912087463985,,0.04060290769705153,-0.024800707712813314,-0.003530000325788893,0.01791409629739647,,,,0.06527438173474633,0.027790284795770278,0.07283065374025624,0.045476502660989813,0.015050704466671633
CHAD,,,,,-0.012596039856733925,,-0.020655850281144767,-0.036377993156892496,,,0.06870384974455676,,,,,,,0.026253928937231604,0.027222655986405334,-0.011704026117201076,,
RGMA,-0.030280717675300203,-0.013183056697332761,-0.06224433792750152,-0.0672090347741851,0.04725349661262895,-0.036921113062304924,-0.010658712549639534,-0.01910338919673691,0.168108427349731,0.04645229960632008,0.026563761085119656,-0.02241827846535465,-0.02410213499607823,0.048932240940702004,-0.039937981359536724,0.026699145666213925,0.0018625578690194273,-0.021631660668820246,0.043111591706487776,-0.039516400149775505,0.001618613604964149,0.0027195457974393458
CLEC3A,,,,,,,,,,,0.07325105279466564,,,,,,,,,,,
WNT16,0.03799244316399457,-0.04447904601490223,-0.05135437166767269,0.00818823116305928,0.09667813693687968,-0.010534134248269657,-0.012709190741276176,0.06891602202253518,0.11908317569436304,-0.002900762482285766,0.027882639823456467,0.09510910855882913,0.10440657709515937,,,,,,,-0.03439702923969918,-0.013157203761641843,-0.028759775672937
CX3CL1,0.05507746332136798,0.01406634947472671,0.022530497314398913,-0.04252791392631535,-0.005067310093051286,0.01984844923298445,0.019116545651933377,-0.05242144192011484,-0.019046754796982045,0.04294682440278892,0.02360835002808876,0.05228919184061236,0.0577671881616972,-0.0204526955142299,0.051596053422050654,-0.008112053239706042,0.12555670596595286,0.07748685650334929,-0.05810930423322766,0.00672438623646886,0.018838573669001286,0.02596085951803512
FGF1,-0.05334127824525496,-0.05594860074708503,0.006673134752273183,0.02310534713582237,0.11002858102103528,-0.02805069875007437,0.06572711614297752,-0.05554709664826556,-0.027982534367675196,-0.017372661089486097,0.023102422330610658,-0.06640340044936863,0.05900741425057049,-0.032197946845655426,0.03691445245141115,0.05656963243652479,-0.02949243877678519,0.05724787104426366,0.03952054747625271,-0.01939481627676867,0.06352851111352746,-0.03994107415495364
ALOX5AP,-0.06274591544586933,0.055645345525102315,0.10991086291563966,0.0002066172907659951,0.11178112335339142,0.032616366834087585,-0.05822989699928035,-0.049687138910228267,0.15528582871993105,-0.03595824706513027,-0.03218332585381937,-0.05815021386271437,-0.028741312309029453,0.03711674446664696,0.004998959536105871,0.009695123960320327,0.011773113580484069,0.015286393451950852,-0.029081438429683883,0.041037815821893094,-0.011287511806477137,0.06333377575743089
IL1RN,0.013799466164152258,0.004768327112219494,0.0356009408197693,0.008958145238588273,0.05536617309211023,-0.02251991415944055,0.03836600917701042,-0.018850729474974556,-0.0351247014450428,-0.01124421060424601,,0.015873521583874995,0.044006978533944634,-0.023310789712814795,,-0.012453922575947312,-0.07797321408649983,-0.02222036064337374,-0.01707288581260965,0.10403059251925924,0.02623536184969066,-0.01871491278555828
PCSK9,,,,,,,,,,,,,0.03901471336949585,,,,,-0.014147307529504702,-0.03256868909397102,-0.033387690193828895,,
NPW,,-0.04804980601427855,,,-0.013433987372997693,0.019145414549194845,0.07136219267929127,-0.020590472890246254,,0.0062617900349923915,,,0.000883915686449839,0.03917772995820651,0.025708736752315296,0.04266175648953246,0.029506918157329615,-0.014809553676899677,0.09648586599147597,-0.007548988269644638,0.07426096043962103,0.007978647665237312
CXCL9,-0.0496009243338697,0.08185664474415418,0.001433594943152369,-0.01361821891906485,,-0.03075910558672796,-0.02026820176607667,,-0.006589511220269076,0.03315630906444874,-0.02589269323983817,-0.026823018967296674,0.07526596535815233,,0.07072179404687232,,0.019818497797825314,,,,0.048914260398099714,0.02330970644170764
ANGPTL4,-0.04145425161877724,0.010758814396570894,-0.022982453821461503,-0.013245039263127976,-0.03069288899425627,0.08407043970194178,0.028982593768836707,0.03712311185213094,-0.0013967445975244497,0.001198581120726885,-0.04001711950742647,0.050312088836429375,-0.09807886157641382,0.08506229387477074,0.05608749119533565,0.011968830440194703,-0.22439322012612825,-0.015708845547573805,-0.03541616961101367,-0.05632139126062463,0.023478979579990025,0.051255727191558
CCL11,,,,,,,,,,,,,0.002063770438167839,,,,,,,,,
UCN2,,,,,-0.04910200159256993,-0.020335795451830292,,,0.03709408757765232,0.011196246274060581,,,0.019545208524664376,,,-0.06036627936254283,,0.08009988704216806,-0.0013970260164834266,-0.037727923848668035,,
OBP2A,,,,,,,,,,,,,-0.0309116476460987,,0.1386626926780362,-0.08413484399712455,,,,,-0.027791128363789053,
COL4A3,,-0.001603869931251793,0.010266467853983833,0.006518622579092231,0.07307576519875018,-0.04222141958498941,-0.06011702021924259,,,-0.0454633382120612,-0.004564878754816947,,,-0.01692624907633833,,,,,0.02279122038843462,-0.017925685168893524,-0.034856769758979264,-0.03303775170689168
NRG3,-0.0014474006171913828,-0.043582227576592907,-0.026964022878983994,-0.02650725050095557,-0.03101768104627834,-0.005217697585021934,0.018465209716100304,0.0021390059467153374,-0.07799548613275788,-0.009254381184499396,0.023715277078292712,0.06682738413865587,,-0.08911563812965224,0.019677093900157497,,-0.0374122477170657,-0.004089729823162659,0.12508185577107309,0.06001117922179099,0.10688862233814549,0.027127667747372533
IL23A,,0.053231417956801426,-0.017462505219929314,-0.03740265565770944,0.0847216634648415,0.05906430580239243,0.018222264527807265,,0.03827908808479596,,,,,-0.017332048040700928,-0.039321970120826714,-0.01592157672628326,0.03771362548344427,-0.013619940331860692,0.04978355691052589,,0.07874098739736037,-0.03699942038031252
COLQ,-0.04478401077565779,-0.03810620540208779,-0.02129590447404868,-0.047874331202681274,-0.03250293705101018,0.022970546569403203,0.004814015077242677,0.02121136133922463,0.049321455133722304,-0.021762230108089187,0.07202231172552187,0.022067276054887782,-0.057371876019809843,0.08635307538314817,0.10148599994801995,0.07950102609826293,-0.018346577423532125,0.1508950927467576,0.041946111526300345,0.0804286251576573,0.047533363751252784,0.01679198658024832
SCGB1A1,,,,0.008428496146890948,,,,,,,,,,,,,,,0.050001227558462494,-0.028008049448407416,,
TNFSF12,-0.0480932567583725,0.021483177182744104,0.04402532686802349,-0.004322913986643628,-0.0791056791355657,-0.0025951226466386502,-0.04650401520631239,-0.02268465614362339,0.14212054069112764,0.005292804523862915,0.0279733074748796,0.03322797047465188,0.046343283009488645,-0.01895821606889963,-0.009329171090854108,0.02349143109371236,-0.04027854100509354,0.06519504433116084,0.02594864299342117,0.0016393396026372889,0.0481731075588456,0.015244235378638985
DKK2,,-0.016920265893031073,-0.031028571060011265,-0.03339052683347094,,-0.020635598656838897,0.03743514822577202,-0.044121974961023894,-0.06628737934236452,0.016615113662776633,-0.01781692811437367,0.009220119433356967,-0.025173635238439226,,,,,-0.03427089418908028,,0.04452620272121444,0.02600228370681676,0.0018184005769291648
FYN,0.026248673471563077,-0.035892132984692175,0.02977118259821878,0.07000534749557367,-0.004779865010341636,-0.026491893708058243,-0.019307826411668127,-0.004173653092260883,0.15591568125935606,0.01570739364822408,0.0266290535082811,0.009355531692539559,0.07152306552625771,0.050167689927791706,-0.10468081237794194,0.04109110700477523,0.03648159821259651,0.027814260430206017,0.058292055210352446,0.0390662698104908,0.03002321134356597,-0.023295751977244452
ACE,0.021533101689190228,0.006163722270277419,0.052706656001206074,0.032602471338010135,0.13721974893091685,-0.016772662480879275,0.04882387068884498,-0.055687395106416196,0.14540176105007246,0.023406535028465618,-0.027017603792032812,0.01780627503430855,0.10820508787239909,-0.04941598352543678,0.17100795054927526,0.03814926234936601,0.004014232720079361,0.034198114145122124,0.029748634492931008,0.036909644897759206,0.015049355499252895,0.004535302382983825
IL18,0.017238259430661776,-0.048853383662529476,0.032750272817918924,-0.0001020121439801967,-0.031017772639793623,-0.01455897173859634,0.007893816223616089,-0.0034017565902660723,0.1489737049478067,-0.03620955998070188,-0.055295247205567256,-0.021785963113025286,0.020738243530623895,0.041425813739478186,0.01679826490033415,0.05086264007063563,0.07553616633372162,0.07167061669559656,-0.012931600860987878,0.05381336615346458,0.11318729234993159,-0.0035134150830870457
PPBP,,,,,,,-0.013298710932399463,,,,,,-0.0002120959827395956,,,,,-0.03554754947400934,-0.03855392018834989,,,-0.030889664727279866
CCL27,0.005652612956682317,-0.0023613746173534963,-0.01964731732002659,,0.035047445610358746,0.019436460666047827,-0.013395157042199641,,0.05606172483355021,0.014488972841964562,-0.018353999383906975,0.16222329661015839,,0.041640898418733634,0.09268836124158886,0.08523187246256617,0.1070981878644745,0.007513795827838099,0.10488633929574799,-0.009810868262029784,0.026193869470240404,-0.04730363484741555
SERPING1,0.032169701979976845,-0.06789603966055785,0.03699405694494594,0.015129631786158853,0.08270903541328224,0.010794592304747913,-0.0005458886080652154,-0.010933563476822797,0.18275029912443133,-0.06675304067701329,0.07836387109378025,-0.048133485167882545,0.010384568858618088,0.03813729519624234,0.027032170105741223,0.09574207669962635,-0.03263015117969417,0.02146543297782045,-0.0025037789054586763,-0.03615154904079685,0.023663307998213718,-0.031550922800772756
AZGP1,0.03536013490973085,0.03096605914422275,-0.03705747860630964,-0.030031667699400584,0.005925297548818289,0.049095163881545355,-0.07789381228202535,-0.007569955100291104,-0.008690382305057611,0.022328819781895604,-0.026608978506579038,-0.0036553246565966127,,0.06621525066915436,0.00602516291539088,0.03876735156283352,,0.023872088201896548,0.01715195346831388,-0.017094827053413624,0.07320784897215242,-0.03627172352121662
INHA,-0.026223799678726678,-0.039972973601960754,-0.03768339583690953,0.010113864218255384,-0.005139469758607103,0.0013877838615989429,-0.012079029224835912,-0.04072999156298823,0.06766721231303637,-0.0008099772230574002,-0.028277925798862808,-0.009818889391776381,0.05204270318919829,-0.043930061940706526,,-0.03717604710052553,-0.04883159064127895,0.024827492215699853,0.03451597769092509,-0.040341076653618316,0.06654000819925454,0.015335061513927944
SEMA3G,0.03718083442179741,-0.039349152196181576,0.0025395561034606863,-0.0040400690899013905,,-0.03833819336474074,-0.02297660312861546,-0.03193376495140589,0.006602160802542884,0.05020141972595584,0.01562504023807534,0.03576964003972646,0.039944831893939624,-0.009759330114198439,0.13157209025922278,0.04997605249539688,-0.07019655967363328,,,0.020324311103659527,-0.007145607602031838,-0.018410572874150783
OXT,,,,,,,,,,,,,,,,,,,,0.04016663384770148,,
COL6A1,0.03303446953773787,-0.06620781932182779,0.058788292743129966,0.03607275901102303,0.040498365291635,0.03147033855131576,-0.007268854512880928,0.011322202345918648,0.18215985641026664,0.04387894793819388,0.07074774677875534,0.04249082178783136,-0.028012239482733976,0.09606730901575218,0.175268864564087,-0.001608078810681487,-0.08337119880607896,-0.04491104410456661,-0.05010986512635966,-0.07306028319639427,0.012127007131787666,0.01173294216867564
FGF17,,-0.02848591894887158,0.010357970626709012,-0.008983199316023302,-0.015127596172276863,-0.007814406449251717,0.038155707808956,0.02746201310372069,0.004396178637187582,0.01296821655327838,-0.03584506700381001,0.10089942009112157,0.013735405884479022,0.0716116712794215,,,,0.07022638872222954,0.07252264658548516,0.045016632346267065,0.07593186592025626,0.02868947272342804
TNFSF8,0.0011695370427434832,-0.021537618191920103,,-0.027620467834971164,,-0.025941284946453008,-0.013298707485292712,,0.00022583879097864303,0.0030036949220573605,,,,,-0.04808539127938639,0.10113498250790642,,0.00934925702187546,-0.03567637887251717,0.03470777072433419,0.11297883163241794,0.010262354196184086
FGF20,0.06852300759496094,,0.006809332026107752,0.07870208589693443,,-0.009853899505775181,-0.027204885201747662,-0.02699806172257439,-0.00642326459659327,0.024725491345645362,0.017459562734930104,-0.0020247528947384594,,-0.004896047391220408,-0.0339314031764257,,-0.04529110121027651,-0.04194353542461725,0.005702430030867687,-0.023203555958373447,0.06096854967645317,-0.02574950797596852
ICAM3,-0.033723600149607326,0.020680032530112098,0.01417482620844441,0.08516509985700103,-0.06403843492134348,0.10218382675156444,0.023034760575545113,0.08220125462385125,0.12412519924354275,0.0362745042373092,-0.0037344399286687656,0.005734344349640209,0.026730174006639924,0.05792475475184666,0.12346747930286016,0.045629816049927475,0.07743481515370147,0.038504117076714445,0.05245214200830313,0.07198107299024827,0.057408826477619024,-0.022930747891139306
LAMA4,-0.005906673189663052,0.038902321427278494,0.07277868968293197,0.02317658425711204,0.05147473045429323,-0.0345157543787774,0.01138777585267961,0.005042208592852023,0.16891724127426136,0.0743898035160087,0.059550775341333066,0.03904884221912292,0.005551727606657159,0.004366041278589862,0.2053119912858374,0.04549686904501309,-0.10633334048048579,0.008708892891933682,-0.01649098819237943,-0.04349316903702803,-0.0023381446928399845,-0.0212563594794218
INHBE,,-0.033876025280512936,,,,,,,,,,,0.0458975121820005,,,,,,,,,
DLL4,-0.006403159208414826,0.02562621161583042,0.030595310086481423,0.01852072564046822,0.06025538312241502,-0.03966642479660147,0.01733302572632718,-0.00041978604982948354,0.18293784374383407,0.03093267389406042,0.01947190056813058,-0.008624982333600064,0.07855157578422806,0.018748037587171293,0.15496696481946218,0.0007107984024053927,0.033833229137775075,0.0043627391661407045,0.015496078582609313,0.0018380993929960293,0.004677301932608748,-0.014697801513281438
SEMA3A,-0.048731017271020916,-0.05492482989935942,0.005880188640341066,-0.0006381243694283182,-0.08257621234952157,-0.02016985247842185,0.02335545716231417,-0.009622025134501515,-0.0013255504464021596,0.04921743320283156,0.01491355779080713,0.10784652298422974,0.05808227110950819,-0.04261323428193391,0.033344979791743,-0.030707173581360266,,0.019977182496559415,0.022241640594204307,0.045936872443323,0.09783470150313303,-0.03020331861828438
RLN2,,,,-0.018415410219841718,0.053264663033039915,-0.026179756448146064,0.05094690125063859,0.0389187189464568,-0.03549281710191236,-0.02381189966789659,0.026871523384012618,-0.004253211436838278,,-0.02100100832886263,,0.10096316318555935,,0.005064792869375456,,0.04134147827841315,-0.04339163787598206,-0.03025074763543371
C5,-0.03448634962699425,-0.00937347565829848,-0.01551378952654085,0.010073828403706164,0.05281461840363344,0.03502357286940104,-0.014841199480890684,0.021380344467136228,0.1010091102162688,-0.02581250002088907,0.03811416398258077,-0.014441636169228063,0.03204484257346116,0.08056173459205396,-0.06886067705706678,0.04311376339616827,-0.07088204191966516,-0.027930157468989875,0.09883372344976595,0.0046981993106325936,0.07065676202058511,-0.00800178859938189
COMP,,,,,,,,,,,,,0.009047542284849285,,,,,,,,0.01408400420591439,
EDN2,,-0.0291283964380773,0.009140509187725116,,,,-0.017490023572688612,,0.04644454302672001,0.04406855353644658,,,0.12466648896143699,0.0007193492597119042,,,,,,,,
C1QA,-0.02815848450028943,0.012432671561029798,0.08467438966924022,0.005472828758059477,0.06528628049730724,-0.04305121126020413,-0.0032416168035333923,-0.03373989129696888,0.1673826100739269,-0.04730790372788813,-0.04394576014491886,-0.038981453224644635,0.06725780749477073,0.07515442784395394,-0.07394392124415484,0.06758432636826445,0.12231451315250005,-0.01464872578974263,-0.05587306158502992,0.02014385483481011,0.09825647025310529,0.011273920864409159
UTS2B,-0.025722782694165516,-0.023161053563628988,0.03588217958648665,-0.0243513712962904,,0.08544886671822248,-0.014586212877185535,-0.007200220101872749,,0.07273070771913437,0.0109608780222115,,,,,,-0.019791504451649233,,,,-0.03742092947208828,
COL9A3,0.009095755739845486,-0.003664253576716512,0.09346443383682587,0.04726850522782598,0.02016037264707799,0.016234643121216207,0.01821950576607252,-0.0002581360059664048,0.16245858108382608,0.04139097417496633,-0.013156980006224008,0.03339789433460716,-0.005722089275382606,0.09262634778070228,-0.07016480343480337,0.025214522152690936,0.13717202329721168,0.04645306663285389,0.051972618077256345,-0.0052101931655308105,0.021585915169036473,-0.02429442881267341
DLK1,,,,,,-0.04357333440575081,-0.011879887597864692,0.0837716125266308,,-0.011282854156144854,,,0.029736764109953375,,0.0050355062821836145,-0.07537994099667678,,,,,,-0.041012114274571985
HGF,-0.02847056728226467,-0.01564248733097709,0.03300290164960091,-0.006233166449785604,0.09460140645357125,-0.05555237432188049,-0.01871555333282123,0.005229339901979007,-0.06658570346260426,-0.014412641029083293,0.0588309313482695,-0.013104744709806278,0.06770153513854221,0.03939632200719909,0.107432708260289,-0.036532203690282566,-0.05877423048963845,0.028196260628518523,-0.03133954607289803,0.007995486534691516,0.051253484766569816,-0.009443926165208828
GIP,,,,,,,,,,,,,0.06951402284346259,,,,,,,,,
P4HB,-0.03315195934730715,0.053361295814688854,0.03465776886251276,0.0013631951230781984,-0.019757440072071534,0.014155040036247336,-0.06722654114386116,-0.05065650061901389,0.14214226839575939,0.07596320952550369,-0.03637568792168559,-0.025394893547148016,-0.029104092891030133,0.013280753915461787,0.06143061563004613,0.10204014719749355,0.018719347760091758,-0.01900672271320109,-0.09472601405699482,-0.07010422183058772,-0.028057544503790773,-0.06528892760104694
ADCYAP1,0.021323203784475532,,0.032393286684389594,-0.010620749389869517,-0.021068998027123986,-0.029347132377973643,-0.024007674175312986,0.0219138811013326,-0.07166363419459011,-0.034223901241062844,0.03151155768017598,0.12058082568245053,,0.03378461042432176,0.09930008867668846,,-0.04907673474862336,0.05391966843460862,0.003445387658106242,0.02243771584786885,-0.01242986981560177,-0.023759997816764
GREM1,-0.04890286310892075,-0.023161039203710015,0.060702536956140044,0.007760805362869336,,0.07189798902602346,-0.004014213551004444,-0.004346755967736845,-0.021580354996370083,0.02552508009430857,-0.02084044246727312,-6.417522243310003e-05,0.03346560161198906,-0.0024708335510118104,-0.02783788317453352,-0.03762973173867076,-0.059674880696872344,0.0015119240969720714,-0.029596075789055452,-0.06905834665689713,0.07100722351806489,0.06890020637795971
EGF,0.019415473181367618,-0.008518467654892344,-0.041115179481542766,0.043120005350131226,,0.035472864651170354,-0.027103349748964164,-0.03778244195000717,0.1392804736563223,-0.010331951691246063,-0.022890298045096843,-0.03856319605768776,0.06783128765326249,0.00828849300532331,-0.014829005246679154,0.05266395309810428,-0.0007749614345869715,-0.032611265168530995,-0.03109571086821378,-0.03198780041064807,0.03382850084824409,-0.028233778617752524
VEGFB,-0.02877129973189627,-0.02565194518455278,0.014629705102303336,0.028177964918295894,-0.00029625188723065096,0.030038245547389927,-0.0260008361580632,-0.0415365465544718,0.1393652445726738,0.05858193325919414,-0.035677877141206016,-0.012496585649355069,-0.08647855299605946,0.08701173779927651,-0.017370996567471556,-0.03177695077067942,-0.05110819791826788,0.0573536312152897,-0.03222722630682206,0.03984311771689718,0.042760350590084324,0.0025014997303296964
FARP2,0.0352367584495157,-0.01599845841382671,0.022036983257407623,0.020471484883052136,-0.067381827283566,0.04121793399790899,-0.04770468776443953,-0.04668935357356807,0.05829512285807441,0.036087105348011475,0.046296827403650556,0.04249769027300499,0.09247123152280894,0.0216958428575513,0.03118684361638985,-0.08894877728316988,0.01902961529169187,0.017724619919887632,0.004127677397936976,-0.015320081077738003,0.04359697868031391,0.08106071034583237
BMP3,,,,,,,,-0.026281501092859545,,,-0.02857148514205577,-0.010493870943583807,,,,,,,,,,
IHH,,,,,,,,,,,-0.006514246731327302,,,,,,,0.04166654799313637,0.060508423838259925,0.01999771431481372,,
LAMA2,0.01632372848267675,-0.03772104782079592,-0.0012566458529783546,-0.039706151487004904,0.11676380243875364,-0.027357618271346654,0.005386501786285272,-0.011670611090702394,0.11751215404266871,0.05874218696867915,-0.011422298018121668,-0.03149830899956968,-0.0292341145367167,0.02990308287192368,0.11893151802677124,0.037847677925753366,0.02497236999446163,-0.0009038287350579788,0.02367588375630238,-0.04241021354666775,0.06345454956000701,-0.09487507663222178
SERPINC1,,,,,,,,,,0.023568864421414103,,,,,,,,,0.00792761428425272,0.102240243537381,,
NRG1,,-0.04007964851117378,-0.007039687219916616,-0.04219153466124789,0.07862327654726008,-0.004367303071381792,-0.02689934254712577,0.07060592231387493,0.02917854441090944,-0.014005464218647682,0.05820650861166474,0.10224260492815358,-0.012611987340580215,-0.014054062209258247,0.027700799573861627,-0.004757020175221986,-0.04043003789960679,-0.011928578037037181,0.008362050692129051,0.06578792213610736,0.0025371616311756673,0.05599399205441204
SPINK1,,0.0758346057468058,-0.0028482303833928502,,-0.003387925824637692,0.0805627101853663,-0.02378184484464805,,,,,,-0.051197390274727826,0.011389147458924186,,,,0.016884789338809846,0.030153366710495816,-0.04524113877648001,0.007897185572839197,-0.012413697688196319
EFEMP2,0.06395778001718921,-0.026885417652110728,0.0030076308960215997,0.00035593742053837503,0.044137535513564495,-0.048664806884215456,-0.012211030540220148,-0.03750084863843997,0.13549826420212835,0.06768630065167675,0.009245950241043873,-0.03130509215287312,-0.05409460045258187,0.04841119512043623,0.14301827680710472,-0.12715470955110963,0.0367358134241849,0.01822862504566268,-0.032202454806847386,-0.05430253709685827,0.03406437763673665,-0.02831037387118065
SELPLG,0.04326239334092642,0.05004190730231846,0.02299808389192847,0.03345641392593177,0.0476363938818275,0.0020617565572219206,0.050480210496914875,0.017256826104929818,0.032050101166048,-0.04424227198545156,0.03365671375128624,0.07503688043542339,0.05807326162700266,-0.030143739220041748,-0.00407644156147621,-0.0017027758101137171,0.008833763337249242,0.05440430112580251,0.03158389586260985,-0.01969938678917618,0.052207712769741135,0.05494648045583807
GDF6,,-0.027159910122846007,-0.037683392158536264,,0.08293031885374987,-0.029327907720049937,,0.022976816101874114,0.017063602007927954,,,,,,,,,0.02383392205794039,0.029553588389859733,0.01541170739462116,,
HLA-E,0.07689325871294471,-0.012384977999246299,0.13624970718309495,-0.03253578091701849,0.13388472459356965,0.016409605056324588,0.03154087054818191,-0.03675345206468342,0.1824859158857792,-0.002110742048804315,0.03830677327914868,-0.06213861912708857,-0.046335174104581565,0.03543657650420729,-0.04456683501508367,0.02923298194852347,0.02014619829526523,-0.009571409326151466,-0.08512484313963287,-0.07855710636937384,0.03711486099779985,-0.05836048992426829
PTN,0.07006429484469254,-0.04302600906590926,0.03053549863007052,0.009199821258935549,0.08381479773664824,-0.02055426518329237,-0.010238404097590312,0.0011979026614510227,0.22362262499006835,0.08072162408813915,-0.0039070362455146486,0.003290022893598507,0.0833916040789218,0.13984575342700048,0.0851849692239528,0.023284068566764942,0.009850696763195941,0.0028292706395845273,0.04591761052655081,-0.11588431453827325,0.008132530877928578,-0.025176496721312638
CD274,0.0016088700166195444,0.013940694561055402,0.0655005594054957,0.063885229677857,-0.0017732569315220621,0.01424133256645779,0.017379121640420152,-0.00508314523567777,0.07660560880407914,0.01648545169948794,-0.024720641481257792,0.04158503453062962,0.07636745883137984,0.016032394038698827,-0.02697902404543384,-0.052249530866940265,0.0071177198365230095,0.058710528316814274,-0.00829913286555671,0.13125827581895577,0.024561147156401952,-0.027266556618337403
FGF10,,,,,,,,,,,-0.023284123917741175,,,,,0.021425415669958946,,,,,,
CD14,-0.07200878206367893,0.035079867117181286,0.09949723001088688,-0.05826714772356293,0.03530362920074913,-0.037016159714580825,-0.031210959765517212,0.02492568367644387,0.18527150153635874,0.005605979070861727,-0.01994965432784674,-0.03509187012056257,0.06227315289837501,0.07100975770677859,-0.041735322827157494,0.03484931488177438,-0.020199633291399094,0.024392765185254673,-0.06062112283191208,-0.007927792161131573,0.013275996535505617,-0.054598883350943324
SFTPD,,-0.029444931563803536,-0.03581790216888499,0.0027450591190317643,,,-0.014934790397776362,0.021165229718332935,,-0.01761145847507015,0.010969380287377404,,,-0.006486871704574277,-0.04502862012058247,0.011895813069011444,0.10118186814038539,0.09220842158841051,0.032261612749306244,0.04436718394577409,0.07415450048176524,-0.0418916466160295
