,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
SEMA3C,0.11557841473353257,0.012504675332320182,0.08651759407521323,0.022052116631702378,0.15676989370532024
GNRH2,,,,-0.021503398038466754,
GAS6,0.05805021173817835,-0.041449303866346945,0.0065719825275598834,0.006043989374192454,0.017618464113393083
MEPE,,0.05919573099357007,-0.02622147017042466,0.0032617367351534237,-0.004855122173123869
SERPINE1,0.08693500167505909,0.022524524828140473,0.0005350390073316541,-0.05845900605271859,0.03695806279900434
RSPO2,,0.011756084857732592,0.006836248923974179,-0.020498927862975094,0.04852337132034647
SHBG,0.05535260590930804,-0.008704330906419618,-0.024656523709360202,0.11846175371111747,-0.03701505515879682
LGALS3BP,0.019055665841411714,0.029209760575601162,0.027928262518832007,0.02565907711424401,0.06704602089454917
LAMB1,-0.015053439672993538,-0.004069812289571475,0.020556544289385106,0.05093454677056562,0.11582669226122938
SPTBN2,0.004261584963843331,0.04258149848608484,-0.018468322212142122,0.06424014799851657,0.030227741552342834
COL1A2,0.03529531448950136,-0.02028271786129804,0.07735625054118728,0.004457065649523323,0.15111670550655915
DEFB1,,,,-0.022721876609055166,0.03747184507640711
WNT11,,-0.014255407369436644,0.03356940628975435,0.005984334821691443,0.06666098666453914
LGALS1,0.05373040114167679,0.002369454094994762,0.07934831959926113,0.011620281823393724,0.027095259107897184
BCAN,-0.05307384580861677,0.007006792766077491,-0.04233291325727102,0.015794788521950952,0.008874340915657088
ANOS1,0.049277682505113655,0.024264990222361105,-0.015710960738232808,0.004649138327042289,0.06956708062327308
EDA,0.009994065289008454,0.014580892256750147,-0.03488531338680123,0.15031300987062335,0.03444666576673201
FGF22,0.015245746257483752,0.057615430830256296,0.02953980248629046,0.03859926699577481,-0.03177468072284935
SHANK1,-0.0317717814584222,-0.030596387070611932,0.05881304469416494,0.014990561929890551,-0.019012549289210864
NPVF,,0.0027024795581126293,,,
RAET1G,,,,-0.024743002596691877,0.02663728548544362
TGFB1,-0.01521389344555837,-0.011829446763553473,0.05677770266806948,0.04311825132667375,0.083255929585844
MSTN,0.06134261849480083,0.037423998938034914,-0.02635973031576392,-0.03793731544599115,-0.028460027532130422
WNT4,-0.025155376313421855,0.01848542028569779,0.09665146124411284,-0.04909089296339231,0.016068720845602343
TNFSF4,-0.03968194264314642,0.03919939114866305,-0.0030123750695356666,0.08886392736818446,0.001977390501237632
NTN1,-0.019208186895575605,0.05066810128953695,-0.02723353262623667,0.02145542384060426,0.024793829060166472
CXCL12,-0.024339290408582608,0.002799263619948454,-0.003025372253095809,0.06183872479469016,0.09907737431923375
GNRH1,-0.03248850908634685,0.06937775129207119,-0.024509938714832934,0.007698085137314626,-0.010581750178129937
FGF8,,0.06069808811338423,0.04386789928047911,,
RIMS1,0.03601810905804507,0.012074097849257328,0.012108097002161115,0.03969233561887049,0.013544820060157158
FGF14,-0.06058067020599099,0.043376882613029265,0.04423148901859212,0.022930236187581523,0.07683771084648966
IGF1,-0.00591641904229025,-0.04946861947995665,0.035571349830586275,0.015155302115522854,0.012108130890181314
TNFSF10,-0.018988500326423796,0.054820019033508666,-0.0010955699398229762,0.08219780574866295,0.07534565034490735
GDF5,-0.024560268713534544,0.07020708238710122,-0.008843006330105629,0.02484691056683527,-0.05430366624047961
CHAD,,0.030888369172950386,-0.024214424854937563,,
RGMA,-0.012595401179165473,0.015160730005838279,0.020765368528965076,0.01949066781172156,-0.002762535016577248
WNT16,,,0.15421431011708278,-0.04648785547301106,-0.03196056598637224
CX3CL1,0.06546142794253017,0.07652857185696099,0.04575688731376417,0.053359638877778746,0.021028805321250333
FGF1,-0.009509305512655532,0.009101276474207193,-0.06451669271686455,0.06062243319024392,-0.048557742807533014
ALOX5AP,-0.013452339003335707,0.06757701217052293,-0.005879072006371225,-0.002336739575224886,0.05717193195535769
IL1RN,-0.03365534448215936,0.00020266794244492529,-0.034458965272144274,-0.0341798812723601,0.03226613340282774
PCSK9,,0.03459024885494345,0.05855132291833816,,
NPW,-0.03697804117927451,0.06152378805562533,-0.006944629516739855,-0.0005781595733488942,0.08722987674505062
CXCL9,0.08092645527467182,,,0.08501960565435356,0.08684301583799652
ANGPTL4,0.06177429084733508,-0.028570240496177568,-0.015387810516339997,0.006507410939367475,0.047283817438321815
UCN2,,0.08391221375166769,-0.016991897503407967,,
OBP2A,,,,-0.022289708342146723,
COL4A3,,,-0.02376509601435581,0.010763610657154856,-0.0049502542456866605
NRG3,-0.03845173826833338,0.037035983263748254,0.04537000377352534,0.07329827882434801,-0.03750374002477189
IL23A,,0.08605808475079522,,-0.03217697271441611,0.1023810664004305
COLQ,-0.004898162748135624,0.026069619680037348,-0.02723844701943309,0.06647115375506338,-0.012648195794179815
SCGB1A1,,,-0.017398068430747964,,
TNFSF12,0.04726403001536421,0.011020962526156626,-0.008767806021412177,0.09206636163287855,0.024233027080264938
DKK2,-0.021365070354783272,-0.01989290300883625,-0.020025941330216863,0.022238690266682622,0.18083233050204592
FYN,-0.056900220917979395,0.012376205853852107,-0.0012485366614693105,0.06204787801367846,-0.0023912427355927647
ACE,0.03361795706932794,0.001126415217020458,0.008314754803020465,0.11698745736641537,0.11029873896934961
IL18,0.04197006615103964,0.04025647100772885,-0.020049753029061066,0.0732642068470134,0.05119542515147618
PPBP,,0.06327890304201123,,,0.04127219148583107
CCL27,-0.038451749825659604,-0.02576630726041949,-0.03198385762837154,-0.010280792232836644,0.03283750407078421
SERPING1,-0.0009485115428950208,-0.01844047212372456,0.0010050609758380108,0.01947231309633079,0.06125310718709223
AZGP1,-0.03130201341406015,0.045556587685500784,0.001314260962774155,0.015924024096109574,0.06518807490115293
INHA,-0.007624696258212134,-0.029321999074629932,-0.028781005942657048,-0.023028243880456507,0.0037198808640869696
SEMA3G,-0.020167177575158915,,-0.024947413654232024,0.08371008984863863,0.05215183349800691
OXT,,,-0.014569070270668779,,
COL6A1,0.051594757475189996,0.035644459266067983,0.09119727438458519,0.047674563880095826,0.1539004258283146
FGF17,,0.10441457262963541,0.054211378703951395,-0.02123525564954253,-0.03584770057703509
TNFSF8,,-0.022389390092494944,0.03297091797300741,0.09288957376276782,-0.007508583760608151
FGF20,0.04525039586032825,0.011795327656944037,-0.019655512130226822,-0.02525133170326948,0.006454690383356627
ICAM3,0.0373243403627865,0.035359098463861226,0.007274785643934406,0.07770081087944793,-0.018872098250900905
LAMA4,-0.004818078619544041,0.018143633511231758,0.0639332564153248,0.08138728506709346,0.1306331130820989
DLL4,0.03010941755133773,0.014740534141390238,0.05907001089782578,0.14391732030879112,0.09071836012952857
SEMA3A,,0.003970109517137158,0.031327640186648825,-0.05053474136143628,0.06973263726317426
RLN2,,-0.015482208868453527,-0.016991895629692794,-0.024507867446709415,-0.023101097210648607
C5,0.0037087366214499317,0.08165568539548099,0.05537771071988836,0.03737691965950481,0.03835663766680829
COMP,,,,-0.0019084616299184737,
C1QA,0.0036197814643077644,-0.07329875313513091,0.03169219378476958,0.005323997038611469,0.02253894281029796
UTS2B,,,,0.006455398786163778,
COL9A3,-0.03510420442181326,0.0494682944429073,0.013097789193877175,0.06440881483288555,0.05362668239883722
DLK1,,,,,0.01671151421399
HGF,-0.036115433328330004,0.009710792235200126,-0.016494564158723517,0.024637653431389333,-0.0035989531665243067
P4HB,0.03297009879363688,-0.00019365258323323536,0.06061084265137748,-0.023229643652739645,0.07513484754108829
ADCYAP1,0.09197701922371491,0.008895613210931241,-0.001962316401427665,0.11170451531938498,0.043424570839342196
GREM1,-0.010110952840135693,-0.06457502948945797,0.0371225760821389,0.03115928857173736,0.07131048733631874
EGF,0.01749052368665959,-0.018929553790275264,-0.021393545519930394,0.015513012980149357,-0.054464249550187485
VEGFB,-0.023094085316148507,-0.03407392582670156,-0.027026494676957575,-0.04938050942473516,0.02211780885384564
FARP2,0.04826743584933936,0.007450171315633538,0.0047479912243086056,0.05567246814121573,0.0014701171749620743
IHH,,0.08619945060639116,-0.016785345063190554,,
LAMA2,0.030592908782526462,0.003226542720570516,-0.007906848251317346,0.035635286118368574,0.03350013361651711
SERPINC1,,,-0.01657637310603072,,
NRG1,-0.03589732911620726,0.023037403861263184,-0.04871871351510521,-0.010268416027645064,0.016316410025681006
SPINK1,-0.02269195443047714,0.02137548666981498,-0.02037569827883715,-0.03416296847638787,0.01208052403508278
EFEMP2,-0.011534832953133218,0.012550137576056435,-0.01474365174535987,0.030755250663568323,0.04608899727046461
SELPLG,-0.0004738216973368716,0.03308837821467594,-0.04885419914675692,0.06112410131780704,-0.022784985914711283
GDF6,,-0.0018081972910502905,0.03658588983982914,,
HLA-E,0.011850331469611576,-0.0714693539883381,0.001943614703138389,0.07402280705167241,0.07597148323756808
PTN,-0.02311799902208591,0.06048407444487408,0.06395834523554346,0.014821735909208449,0.051016413006340695
CD274,-0.04008579430869225,-0.024768225870414738,0.03628519164971137,0.038478664261194694,0.011627401701822894
CD14,-0.06575697529542057,-0.038021252870539,0.025026915109108566,0.005211617978507607,0.008546375755384843
SFTPD,-0.027162526274942644,0.002212761684042582,0.0435979952136485,0.030982702605385836,0.026105762061666506
SLIT1,-0.0402113284270543,0.07898479773035137,0.012761002690645383,0.05224698934258059,0.05098524922317661
CNTF,,,-0.016991897503407967,,
BST1,-0.049190802217352184,-0.050663848500370104,-0.016274353533942958,0.06218224725597408,0.06954239302619361
AGTRAP,0.019835938901814093,0.03230069110022507,0.03473793482820191,0.053489015466995415,0.03633593104802683
LAMC1,0.14114250844515877,-0.006477433178648302,0.08419045015966911,0.06547681518852118,0.1340795213876704
COL6A3,0.03230342010453362,0.02759240178894091,0.05891234153506378,0.04292064826089945,0.13535819655425008
FN1,0.03997249606488275,-0.020865022298896717,0.0347893412505205,0.029008991758041742,0.14058462782865497
MIF,0.03225141774379155,0.061068275525877444,-0.0387351341936201,-0.02280601792350828,-0.06383521702887342
JAG1,0.003967736675528386,-0.031564695963320816,0.06292366157765379,0.015546912678488846,0.08950678275335469
NID2,0.030334345473042215,-0.003791073537437956,0.009251498191777409,0.049570869506195735,0.08671333600037597
EFNB1,0.00611962982289054,0.02111147160303675,0.01159715796291239,0.058253112518423224,0.07087309497296454
COL4A2,0.0458377488388827,0.02116681614461443,0.08407899196106826,0.06082765609592091,0.12735497782063845
SPP1,0.0068277773175403145,0.027541169592747567,-0.022942724073442288,-0.05042438834237168,0.04789021089675552
PODXL2,0.11523575484972373,0.034481549607983636,-0.011461303460768029,0.04650646839285368,0.06101324941383508
FGF9,,-0.010254806262450396,0.0015999086065420574,-0.03468779937425941,0.018823045285629957
ITIH2,0.0014944018184994195,-0.014110449068698716,0.07848752049404532,0.03830237596839754,0.1349241680154071
ADAM10,-0.004963689743719993,0.014585696195995238,-0.08622005447063173,-0.012878043802116578,0.03344843866449679
CFH,-0.06015192127019406,0.005853021642413513,0.07764012471938707,0.09513571175544225,0.09905962042354977
COL4A5,0.05064063536978374,0.07868444348981625,-0.025395108520669438,0.022045193475450964,0.005940312551158961
LTBP3,0.007703593940963632,-0.034297820198996354,0.034670543810595075,-0.002129746694665589,0.03522106028594155
GNB3,-0.05498574831749548,0.1095177605802424,-0.0068759155547003644,0.014263055577305445,0.01416220275745507
COL6A2,0.10707126084035631,0.008085307158676317,0.05303711129817517,0.044318761781824464,0.14134585674911762
GDF9,-0.029791451393569788,-0.03174826181461933,0.08425045548050226,0.09311132496760724,-0.007851730077574235
NCAM1,0.022952424627704505,0.02246712779551432,-0.03679746394769554,-0.046359238804694086,-0.02479997119970448
APOC2,0.00025339047506892326,0.040191573297309525,-0.0002029219498636902,0.08061511199496686,-0.023068414707528292
BST2,-0.011911646228276833,-0.0364831937761385,0.00997661079426164,0.021054664323719094,0.1130745710941238
COL5A1,0.049936292448319756,0.0011603843859109208,0.09210976454464546,0.033060755713459615,0.13056688645359918
CALM3,-0.03505792420458357,0.05581970510906664,-0.00041637568506074204,-0.003813169189297453,-0.023552530463479188
THBS2,0.029158403618493485,-0.017015345655447787,0.03425028586843921,-0.02618105996588266,0.07854028383429927
SERPINE2,0.012228564710215438,0.012596652885916661,-0.018207777240684665,0.059331281241128984,0.014886555073892587
EFNB2,0.010924260498429771,-0.007120371254749263,0.08399574122703135,0.01682740649033186,0.08686967184482593
PROK1,,-0.015482212303112754,-0.015933973719424895,,-0.026345009275334102
MMP9,-0.08106732121974723,-0.011341637819016284,-0.004522211287042269,0.03735732465465815,0.07477332813092147
DMP1,,,,,-0.022351125119261822
NPPA,-0.04326237275756241,0.0028763144395130905,0.03708742587802332,-0.02655547074170952,0.11499225875666759
APOB,-0.024257856283243787,,,0.0609724192406463,-0.026345008861690118
C4B,,,-0.019670491705988037,-0.022289714574616558,
NTNG2,0.06614102953513425,0.0018095449808698033,-0.020583094026124103,0.00628978407514768,-0.010758674255527402
LAMA1,0.1004333893276541,-0.0046708468403088964,0.01554451904965545,-0.012549115973976562,0.06837137219900308
UCN,0.060873492986348005,0.027342922787610593,0.03317172499966087,0.05286577972655014,0.04936654878593822
ARTN,-0.027421556244397866,0.12480639924100193,0.016822558375133627,-0.016964260682312608,0.002026557597475205
PDGFD,0.06867472176515622,0.056845557837195734,-0.0016313866058492075,0.05047193786795462,0.04285743384121286
EDN1,0.04726239508389616,0.09493760660837601,0.051894648635640216,0.04571177149621547,0.09662449600411854
ARPC5,-0.016519830966738584,-0.017785525943469792,-0.0047878374591608375,0.02831205139647827,0.04705997655712134
GSTO1,-0.04442465047893224,-0.026090788843226975,-0.00021295585813953995,0.035942610805639194,0.04906165087930698
PROK2,,-0.013452832049643747,,0.004673354571628851,
SYK,0.0006159868297594926,-0.07502777035130609,-0.04611780869719758,0.023244341167970427,0.058378288193825935
CD40LG,,,,0.015955438627788716,
ST6GAL1,0.04222698075622047,0.00528834221407693,0.008479332954727158,0.034927372841942285,0.010845726559201756
WNT3,0.06142518800111538,0.029654684676431377,0.003315580287975644,-0.041817754639481904,0.013695111703838051
HSP90B1,-0.008566994268138374,-0.03359276251201573,0.04933654227456945,-0.02194957635640555,0.11988859779425315
ZP3,0.013149967130161588,-0.024968995893657323,0.08426838684924415,-0.006231595717124556,-0.02555922195146956
NRG2,-0.035306068324158627,0.08190867128634,-0.015011954632784652,0.1127370733354364,-0.06054536123508406
MELTF,0.007512659675512772,0.0028667774902189623,-0.011502721782723204,0.03285475795209079,0.0646340847405532
NLGN1,0.06046523509485487,-0.04404569738763446,0.023032488140148338,-0.006692326011472084,0.014798021588389302
SLIT3,0.07571601840828357,0.07157559171759481,0.03703613746950456,-0.049485559519132076,0.04532009869767055
CCL8,-0.022691979461589455,0.046585724417133295,0.03390987713509734,-0.00027918714076284064,-0.008164496817867599
S100A4,-0.06254692193363577,0.009529921919781041,0.09233738607266333,0.00039155145830788233,0.05000946908970318
TNFSF13B,0.07724828990106389,0.024973156320032778,-0.0281311202812534,0.05289515398887874,0.056885820887898654
HSPG2,0.0025267893785838476,-0.009830619426976982,0.05637920379984347,0.06664508048905428,0.12372074733971711
FAM3C,0.006484008687837143,0.05890785112299124,0.05991573278111849,0.06544288395192696,0.015588454856492955
FLT3LG,-0.023621558668257655,-0.023740331195594593,-0.004527574741565687,0.04677418198200402,-0.04958897315382275
A2M,0.026710938351841067,-0.0155692785248686,0.08109999007629354,0.06788707455507131,0.09857904816609894
VCL,-0.004302289962136006,0.02155242065463836,0.06505673488221549,0.009723245300142177,0.05260363805800026
FGF2,0.012068840592114986,0.00100171337184923,-0.010469689958351127,0.03588086789194314,-0.04568315788884441
AGRP,0.04274895957277261,-0.015951197092941228,-0.01636489287696654,,-0.019663703757121044
CNTN3,,0.09504409471068748,0.03368826579809539,,-0.030655514813796646
RNASE2,-0.054241543227043006,0.024983030253494354,0.04931713615964731,0.07411974791682233,0.03329661733603556
ADM2,,,-0.02089027395125256,-0.0005444529639694758,-0.021047080363614686
GAL,-0.03761498875833668,0.03625689217444142,-0.021059242793769438,0.061900623037692955,0.04845995600270042
IL36B,,,,,-0.028254719784038446
CXCL6,,-0.024060282686239515,-0.01551391892573922,-0.0373823273073806,0.14490578572044432
PDGFC,-0.055572478770029,0.020390714929998128,0.05634636656143469,-0.009965805266817099,0.08381221152712223
COL8A2,-0.04604645355151754,0.004601250978562663,-0.01709359171704179,0.061729619677943555,-0.02603565003314331
SPON2,-0.01944275091429705,0.006503255923019936,0.09812668370789293,0.07950092500707794,0.10459749932168201
LCN2,,0.04880944555155306,,,
SEMA3D,-0.02901980379716488,,,,0.0398233823826377
BMP6,,0.09610305220556867,0.056444329323833774,-0.02337928259290454,0.002503443421127951
TIMP2,0.02113305798545404,-0.01049961959513083,-0.029393694614429422,-0.0015867210420522251,0.0665388926465284
EFNA1,0.010515473568401991,0.07601128112685161,0.025868974668903456,0.0802722013963504,0.0280279725703648
S100A12,,-0.017070532568023024,,0.04919959824051181,-0.018487901135693947
TFPI,0.06207348992454424,0.038693186544419333,0.0066585864889596455,0.07969638735032758,0.13349445357712683
GPC3,-0.021703738450448457,0.02257475071906492,-0.06738631788080697,-0.030399480542568483,0.06962086338038549
NMU,-0.034113083287330155,-0.0020880357287566503,0.026220253915637936,-0.037092785360420585,0.012076890653735201
SCGB3A2,,-0.019320171556308913,0.025414167852963406,0.05700476855337635,-0.021577407188066073
LAMB3,0.1014309528260679,0.014794654272700552,0.10793845669138487,0.0941706811703382,0.0191591524096759
LGALS9,-0.032872049132533526,0.042688066324635475,0.01375669059919291,0.07091689966616065,0.040408770353008494
VIM,0.0775964929921739,0.02275641115642559,0.07571493978263735,0.06969272116313953,0.032778682796270574
PLAU,0.032202235423903575,-0.0010954911018795513,0.03413795687579102,0.029788504553439687,0.09760654832017952
TGFB3,0.03640901567997915,0.03401103142962892,0.07567363698939787,0.08172730921220613,0.12370741428458637
APLN,0.08968232977048884,0.04801181371870642,0.0020553952530052827,0.008908090364689822,0.045382703037404645
SHANK2,,-0.04915744332507616,0.0202346183150122,-0.007096991582686823,0.006708613834965793
LTF,-0.046791741785056996,0.09462661120651898,-0.01567383598607384,-0.02763689088692993,0.00957342645936116
PYY,,-0.02255820385267166,,0.003261115869388676,0.13132129966945222
PENK,,,-0.004935659833615179,0.04348466761827282,-0.0093142530134622
CTF1,0.001347356305076258,-0.011246937492637976,0.043766679030713566,0.05771991554597028,-0.005002786703086234
COL3A1,-0.0120629362870235,0.011639212310769823,0.0880179927710509,0.01909012248831938,0.16151387318614802
S100A10,0.04654039431217667,0.03852639924715563,0.025839688328647272,-0.07959101039597594,-0.017719905613435526
FGF13,,0.0809954912066535,0.03302786107154876,0.15506117425504284,0.0012847191855287197
SEMA4A,0.03674630018230252,0.00894714582860599,-0.03074394149050528,0.05826815056099511,0.053691960083720416
EFNA4,-0.05462842411642128,0.08035990117815464,0.002867967107650508,0.03700134344392478,0.06815351983281175
HSPA8,-0.04400461104578946,0.04675731253089627,0.04488037295646322,-0.030653934946226296,0.004413817989805526
NPB,-0.015004859490335769,-0.01636659096506578,0.0354018428392866,0.060404249579975665,-0.002201909565062261
ULBP1,,0.10198396644171644,0.022358786695845755,0.03117053147690878,-0.00729807772671566
SEMA3E,-0.018428069460822337,0.07998419744223442,-0.017447071552671008,-0.010722362504769663,-0.07399936809181595
FGF3,,0.07877765027575377,-0.008825025369002771,,
ADAM9,-0.02081849995364478,0.03384438077298424,0.03322874199056281,0.01318354989029086,0.07701258764071216
ASIP,0.0012632680732032804,-0.039168985283244036,-0.023884363488097898,0.03885865222099062,0.027972143960123895
IBSP,-0.041279924201815886,0.013986762948516895,0.07008961746628574,0.06820904678634657,0.013439296366634094
MMP12,,,-0.015491731661442017,,
FAT4,-0.03697805191097954,0.0018517890828394121,-0.011982930895888632,0.012025362666475052,-0.049696281982877726
MDK,-0.02910611897726601,0.09311821425326187,0.06906405575006247,0.01117769409897929,0.06203138157423307
BMP5,,0.008834379843597357,0.060149987903955135,0.06136465656204342,0.05546494983709848
CAMP,,-0.020440792802097926,-0.022686060610431408,-0.026774200308289725,-0.02699471736917481
HSPA1A,0.05416897475665261,0.008745870912550382,-0.002251870748665172,-0.0006319690695077323,0.008690408811765799
SEMA3F,0.10563823696568322,-0.006237242579967602,0.08047224991118106,0.11121346548443324,0.09903506917901925
ARF6,0.0006485982905325077,-0.023877004690625432,0.004013252200675517,0.011460227403307918,0.07246742942876938
IL6,,0.06215182636052257,-0.020572031381422242,0.006178237568591997,0.018019626664114902
CALM1,0.06948414140531255,0.01061539706235043,0.005345853596046003,0.08424198202641288,-0.055997494156059875
VIP,,,,0.07630870919553578,0.12249583535960694
NMB,0.033203348821701686,0.04434830014729837,0.014699633379285974,-0.013306651088650869,-0.028383840329968643
CCL26,0.017664914685665365,0.02224389239058926,0.06734974192224828,0.05098517325840455,-0.0036603546295939323
FBLN1,0.01614273469078512,0.030446135964620268,0.07869985217113656,-0.040002044854488536,0.05983877968947431
SAA1,-0.05146135747966273,0.0068692337027008435,-0.030504129755300195,0.09448199322380894,0.05159157257659745
MICB,-0.03886504472220986,0.035127669051042545,0.02638213749215301,-0.009077303314261003,0.053349069629858956
MMP13,-0.02203761739632177,,,-0.02450785983371411,
F13A1,-0.03319258485012349,-0.01914060865610602,0.028542211178989554,0.013454580555237575,0.04025604213365744
CXCL11,,,,0.04679571213404949,0.05187189407081194
COL5A2,0.041513908592556256,0.03983042411037568,0.14338186652768045,0.06392492686226163,0.10398197189510255
EFNA5,-0.021703757462011312,0.012866930871081074,0.029623094006638352,0.02959028670698799,-0.007799565484691855
AREG,,0.017569545430382486,-0.033775240230496315,0.05587306270392721,0.10411577821945533
EDIL3,0.024391874776808032,0.003469877173495168,-0.013664243632071936,0.04635885437600627,0.10423245097550471
CD86,0.03588549375397092,-0.011929183036340253,-0.009846893898641873,0.032897128829742085,0.026956439145104413
HRAS,-0.0234347130192356,-0.04093936807505079,0.054409052316906514,0.029711459729829068,0.010124296087437723
C1QTNF5,0.01987405491306532,-0.011822840493954505,-0.018184888983548718,0.03406184374392694,-0.01534252195276943
RLN1,,0.08534602650361316,,-0.01926066198484801,
COL4A1,0.05353437599360434,0.001619290700249672,0.06420750008288502,0.05799513701098749,0.14773052346912086
CCL3,0.07824571969764745,0.04794360509527947,0.009736526627728668,0.06132603995531003,-0.009445031262740695
BGN,0.011029006168867102,-0.02511158928865993,0.04738763513272942,0.06439585089319752,0.13125045703304064
RETN,,-0.01235071151880098,0.1350097784414238,0.018227406765564946,0.0505246075839668
S100A9,0.01742469635569595,-0.0015901322127933987,0.013183283964547661,-0.04548807609840392,0.022453263991531865
HCRT,0.009123953253055286,0.07645152345542637,-0.03370390230702533,0.013097332270913307,0.041278062833493404
FADD,-0.07194976544951875,0.005259582245775055,0.046602443986107134,0.03813102015606604,-0.05187888381612212
ACTR2,-0.018083881944389934,-0.09097978595240791,0.0315478569657589,-0.035692721385566235,0.01557238262954294
BMP2,-0.03531654762273723,0.0540620858510224,0.007672119929420876,0.04318165412948019,0.022502871498492123
PDYN,,0.035693963258304484,0.0209505663468713,,0.020863245559395782
CD55,0.06528635204420966,-0.034176062814914414,-0.028055452975642634,0.08450029326483986,0.03432491248220365
OSTN,,,,,0.04427065691184759
PDX1,,-0.009534105366656281,0.009210254655765178,,
CD6,0.016893844885856532,0.0005225935303936577,-0.021723170165593324,0.023925179557268673,-0.02318599654156126
IL16,-0.08822399942103226,0.016376635884792348,0.02518036871190181,0.05320505641487365,0.01650456545708362
LAMA5,0.06154113963545898,0.029453105666312922,0.031174336205292898,0.022111186087322696,0.05151001234000581
RGMB,-0.03520904977008545,0.04169817558212213,0.021724233956131943,0.03333284400541164,0.058556982303096757
INSL5,0.09128309180734387,,,0.004625908523460821,
IL12A,,-0.013547972526900912,-0.017795544612036703,-0.012671097015702477,-0.019601953737527385
S100A8,-0.0138498688568272,-0.00429872180061992,0.03642472939333522,0.04068445636788309,0.003495551476917264
TAC3,,0.06989492037394698,0.022983761646706635,0.03545522206440244,0.06091956447404892
TAC4,0.02398008168206023,,,,
MFAP5,-0.01822441312942232,0.04241000332198637,0.07908807661234017,0.023747275365992845,0.03656838213107356
CXCL16,0.002426769874032856,0.019819059182414465,-0.05158855828894697,0.0487993804900945,0.010595408997882081
AGRN,0.025178074780605655,0.026754240173578477,0.08061514176610339,0.09711190374134876,0.1040741813719198
COL4A6,-0.052493228269045324,0.05896355211808125,0.012195834041976588,0.05496419025770764,0.03344675788630792
FST,-0.029791450697285886,0.04733634995669576,0.006513809418292695,0.04980480922585061,0.06218912267991176
MEGF10,-0.06409342332539843,0.04995212821824812,-0.011299524493638882,0.039613474625817345,-0.016183094721749548
C1QB,-0.05780957123244368,-0.03267049931157937,0.021694762059532195,0.03947028580716476,0.027802764749966062
HLA-B,0.04165328461972935,0.023634928257332165,0.043250553602973876,0.047460419305761406,0.14889397984368288
PDGFA,0.03274641288858511,-0.017451805254457387,0.10228601622643728,0.0672322386852843,0.09419627847013042
LAMA3,0.010126339530317038,,-0.017991198573787094,-0.003912404096038443,0.0019642418313222556
DKK1,0.05036541621519937,0.0646630536997693,0.044259898658199015,0.0319987319632302,0.06262654531505053
INHBA,-0.006851331600710161,-0.023291552263926447,-0.008691138282129815,0.017472106881988938,0.1325657936823239
LEP,,,,-0.019554257233276858,
IL7,-0.02630983000380696,0.02151157333056675,0.10724902279153672,-0.00648822994540969,-0.008467639615163726
FABP5,-0.06484193587336798,-0.0009682888193490966,0.020327936350595033,0.03410521067460568,-0.011098512157875738
CCL4,-0.05165457289733258,0.11758629264297088,-0.01836142012482658,0.016864347999709792,-0.047741822062146555
FBN1,0.062301312762830595,-0.00428828617455114,0.028430933657170164,0.016384441000969596,0.12744848017257565
TCTN1,0.044414549245617864,0.02499718235991937,0.06531337195992708,0.050175321284879934,-0.01600583050818335
NCR3LG1,,-0.027478383855976625,-0.036182551013700284,,-0.024304233655158197
BMP7,0.03347379920671071,-0.0002860452589588018,-0.004814715270906933,0.019251691789351984,-0.07881276745701035
NLGN2,0.028989250048643028,0.012597234412226252,0.0007526243152530225,0.018998006483393164,-0.02444279622642059
CCL25,,-0.04877986833428309,-0.007388236310688139,0.10922266134403302,0.01549057732563626
NPNT,0.018461613910682465,-0.037243654673694025,-0.00839446752590488,0.0051939326989002615,-0.09298360303749374
KITLG,-0.002800855887356006,0.030171838501458874,0.03314145024372243,0.05777717311811189,-0.014747990927713063
MADCAM1,-0.020162676705447767,0.06378660582859041,-0.01657637590068047,0.07086129082426049,-0.012802983690939886
F12,-0.0384517575937044,0.009464267925164716,0.061521573536792815,0.05366717726405783,0.03092186712625883
S100B,-0.09002060986291675,0.031014582291442872,-0.06448953719405197,0.017691503222105748,-0.07839828167677154
IL27,,,-0.015491731661442017,0.1385583055835322,0.051819524697580124
CD99,0.07200598950812694,0.05821041309337173,0.010420109024738082,0.1056033061961192,0.0053080670815899254
PDGFB,-0.013382715894132206,0.011504039116635868,0.012941046135095426,0.12924060289773748,0.09392618553139422
CLEC2D,-0.08212768517755953,0.0200036442499651,0.05866780917835678,-0.033137217754678976,0.027659845260527918
F8,0.0792742422860853,0.025044683448729742,0.006167187275400667,0.10118479871829991,-0.0743400058747552
C3,-0.015478519910119677,-0.08321102420353664,-0.025171533092880855,0.054261939026146934,-0.0019293329628600813
DLK2,-0.026025439994512598,0.01709468488198559,5.494571483870169e-05,-0.02176843713515543,0.01893988273853291
TSLP,,0.01946924188280031,-0.024083505530279596,0.0020681151299895935,0.0568060686539208
OSM,-0.03786056980351039,0.0482950654097973,-0.012646289126799656,0.02056821488560317,0.10758371437581042
PRND,0.01632302345484672,,,-0.02543644069096322,
SLPI,-0.030149491724881055,0.01803528179478432,-0.006586881362855575,-0.025543870336958475,0.04845342277018264
AFDN,-0.08190090758473571,0.04486735829921226,0.047023871941295384,0.042628189622919775,0.016018200750222047
KISS1,,-0.0237099742261112,0.016820043892310996,,
