,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916bulk
LYPD3,,-0.032820363738371786,-0.0172221525440886,-0.023979460093950578,0.11861303622746557,0.03223875489491488,-0.013279516426108553,-0.011934535441979479,,0.0046210550426121514,-0.04475134337851773,,0.06233810169137865
APOE,-0.04177230381274364,0.08440305110117535,0.003043489947373728,-0.060792771504140974,0.15871738414875552,0.02355556196732096,-0.0038163262674739415,0.03964159903970052,0.12981163906388765,0.019839787739892735,-0.028507100859303157,-0.05418950548108868,0.08456630150324296
SOSTDC1,-0.020803078005694618,-0.024727232070202235,,0.04304463917931121,-0.03878792589218205,-0.06478748517357519,-0.022940645299306787,0.052521772369864,0.035602926166590054,,,,0.04517865022414549
ANXA1,0.043809673367732914,-0.059211711316967654,0.00795221166109701,-0.06010418526124321,0.11654269307300882,0.013317509478377084,-0.010068631305301645,0.002359552416090266,-0.0535132935823445,0.12058402572885181,-0.18204080915010443,0.0267417585695307,-0.06847719767608787
WNT2B,-0.03616806624288166,-0.04145135275834193,-0.024258044221131467,-0.001402920277035004,-0.03587596787413821,-0.02821279415123047,-0.03389363666603715,-0.002653528792933524,0.038513097668486554,0.0935739116452383,-0.1445231490455792,0.06528181593281969,-0.024599694539549223
AMH,,0.006566957692583158,0.004889979271622955,-0.01713733572113963,-0.003088862555995883,-0.041997925967626776,-0.013671893553872584,,0.04380247051351143,,-0.09187576263224469,0.03318996874197657,-0.031169448832287
GDF10,,0.029677638773501554,-0.019375203316415145,-0.020837245448225922,-0.0073311482986229675,-0.016078067865235465,-0.012773352333445854,-0.0036679481348308555,-0.014688948581937991,0.05391508950608378,,0.049256901422065236,-0.02689262029398855
EFNB3,0.03587387894028495,-0.01714435949303637,0.018230027217627266,0.06359128591222697,-0.09349931285676455,-0.14386343375106192,0.05244059013350554,-0.08678190467321971,0.012504613785713693,-0.008096590201361966,0.015631293065337705,-0.0958915755042003,0.03409970898745252
LTB,-0.03368058562694886,0.02874287047764635,-0.028266196180505132,0.03018824566817974,-0.039131550879316385,-0.05009561892385362,0.05274199908929051,-0.056322068934220045,0.015499622802282868,0.054813028057875066,-0.05795520840711065,-0.06202305299332222,0.08049816647677137
ANGPT2,0.01535248443039109,-0.013878118654952806,0.048230470997268474,0.009025388124841613,0.10842759313999194,-0.058156436438042865,-0.03554019985957745,-0.058214922182661895,0.05957479719036511,0.07357799852763944,-0.11324208632294404,0.010978509990066596,-0.03951259503699235
NRTN,,,,,,,,,,,-0.046793290971977125,-0.040320354123860404,
ADAM17,0.024921991011195993,0.0031480752403452174,0.024333074350547455,-0.08100623265511585,0.09516838851547488,0.022042515385149154,-0.02410913214847349,0.014843470890536304,0.03398296719235473,-0.04791185882849651,-0.06057659947898273,0.0037565172543735487,-0.007907901676213584
LRPAP1,-0.049658325935388846,0.03541560914204606,-0.00948609092359611,0.01422315429565425,-0.038874309142104914,0.055057805431025404,0.0799466588171186,0.09412169081926121,-0.07327363986558973,0.010877065775007218,-0.05177365831360836,-0.06438401462837222,0.026675344292326285
NID1,-0.04226470622286477,-0.0408174403571115,-0.004846861377903559,0.004504488979797465,0.05344827741388401,-0.046596312154667155,-0.033457023728039686,0.0021027314287864825,0.06001781726536856,0.10948129687279352,-0.10753487319512195,-0.031134872303446522,0.013837620260961435
MST1,-0.01801461933763753,-0.0394485992137134,0.0010414577387851127,0.008867235129986977,0.06511573562850936,-0.006708843238488128,-0.05403189632183873,0.0007816046889069016,-0.00035323834772818275,-0.03589286102108282,-0.014208301521729584,0.00964822172332982,-0.04106199043773498
IL13,,,,,,-0.023690542805470144,,,-0.0340653780849572,,,,
DCN,0.004269854267005149,-0.02601780326966651,-0.025867277196649698,-0.005776930484046232,-0.04956628586554206,-0.12564712290607072,-0.011817287124947088,-0.004096786849857887,0.06471929505468244,0.22763188845606094,0.029992404487954143,-0.007226577657648649,0.02896384808274804
IGFL2,,,,,,,-0.011243783733039055,,,,,,
COL7A1,0.10570965331073083,-0.044160197216462097,0.00973792743932089,0.052029459516724365,0.05157927719460418,-0.052526169403436296,-0.01655598148782823,-0.0016778332027399402,-0.011366549036658888,0.1081609888768954,-0.08942086924698012,0.033332035242746604,-0.10474775789791292
CALR,-0.07688927035432656,0.008034173354060958,0.019947307844059167,-0.10751376877962669,0.18053770315497653,0.05900027024119796,-0.06972755452879431,-0.091130620070345,-0.02587379640380183,-0.002852690278830163,-0.10255321046448025,-0.02682492883449512,-0.06663032192756392
PIGA,0.005014464021285876,-0.019530303469218687,0.02797739641535094,-0.014843616408024876,0.057182139860606544,-0.018717265916435275,-0.01956143603613478,0.046413408018287486,0.015456778435893782,0.043167156638758974,-0.06473676236732237,0.025861657936182437,-0.049402751844703205
CD200,0.007048720743221322,-0.07019409989029061,0.034987922099163266,0.03497427786467981,-0.0705310410163634,-0.08423384914412779,0.0658383338981497,-0.09106886572507376,0.0017446979903057496,0.07774031587416756,0.03321178983297499,0.04057620163830264,0.024708673686260313
GRP,,0.02048621841378354,0.12238569221852763,,-0.016888298429331688,,-0.017457334789131664,-0.015753131588986946,-0.013604756429626413,0.010351325458852038,,0.026017925334752563,-0.02492555129095538
CDH1,0.0389052453451397,0.012035675755745491,0.018901153733216387,,-0.007914938650505654,-0.006020637919097992,-0.002367470534431388,-0.06455723791235148,0.05983841672487843,-0.0880564838129236,-0.06124002813163897,-0.008675072343628002,-0.0360999183283429
LPL,0.01832969832257371,-0.042429958347707054,-0.013630022974843458,0.0242384503960058,0.13678194193204757,0.010440124437302217,-0.09504999123801297,0.09108905913954468,0.06005366058149772,-0.006256523483208493,0.039294319193379175,-0.07544420862361326,-0.05665743063140568
SEMA5A,-0.05845291103221866,-0.01770429223367379,0.03501741990817523,-0.0053263035019605175,0.22703288663939833,0.09316596511979329,-0.03754393591618061,-0.05115133957067444,0.08163749628556972,0.00938392690584314,0.02465724379820727,0.002501162200492935,-0.04978803311710963
SEMA7A,0.058592862312367815,0.017079479403679054,0.04467359672924788,0.024239586375301613,0.026654996409540273,-0.011076892266932733,0.005601718667073422,-0.004071067256448518,0.11666013768150674,0.05456936992584228,-0.015654519135266352,0.013529294579925126,0.05880147490993411
SEMA4G,0.07936164995848818,-0.035872072527967015,-0.0028282904840864617,-0.0421431172841243,-0.028029285668500357,0.0007683473039261045,0.04096575469416856,-0.043446289860055554,-0.01815670081047248,0.03579292276829896,-0.01414650250985584,-0.012587746344721946,0.026682548978796707
SEMA3B,-0.02368193881159945,0.0002056620396677986,0.05964782411938442,0.0003515418102792712,0.10210213926727185,0.12997118795630272,0.019048234455849484,0.17226188107024148,0.1568455675866402,0.05414673654645295,0.01797866737941653,0.03447282572882959,0.01825778707715167
RPH3A,-0.026082712804372337,0.039107229105374265,-0.008410112625551955,0.1244346056551579,-0.0419547868753803,-0.10468049382679315,0.05203001991807237,-0.026811868399260284,0.08144656593144788,-0.010457380607468222,0.04811862751831389,-0.03176737889222058,0.06045434398132095
JAG2,-0.0005443052127643193,-0.043256076211983886,0.02453046652383426,0.03632098346301593,-0.015076061071448472,0.006602037809415968,-0.046569333685562146,-0.01945503281312276,-0.005026770201979694,0.07954014290626199,-0.042954063076982844,-0.012161563927385486,0.03493492058807277
CGN,0.06708683481997033,-0.010492605718710456,-0.022391560546579526,-0.007886305039084242,0.13311676757119376,0.06865803785865982,-0.024252798209915587,0.015436835771597879,-0.04642675543834167,-0.00688271688923566,-0.061203123898615604,-0.008896353819868348,0.014087367726527298
GDF15,-0.026363850067206887,0.036890206196544095,-0.025742684996106952,-0.04536900589670188,0.034463809220463396,-0.08507070632908893,-0.033849678451957056,-0.05262398023948483,-0.03431100049563479,0.004402421014043277,-0.1881585800609316,0.04077645194156125,-0.02380960423737315
SEMA4F,0.0778344536062844,-0.037199927923560985,-0.01639589132266985,-0.008576701025709349,-0.023325735003311684,-0.10064502832809234,0.1178667201395289,-0.028459646311014705,-0.038547545032409834,0.06290116557859877,-0.04833136133689391,0.068387101908247,-0.0035640674789859743
NXPH1,-0.045887772505432266,0.026366575155103496,0.018235467832138762,0.0897613445799836,0.11112393956682627,0.03799809484237782,-0.014712611297177871,-0.15696500168904612,0.012743919329705887,-0.003171206391363235,-0.03604845202723772,0.026366386595315015,-0.048267731025373725
ARF1,-0.0037941687571046074,-0.07528829476684018,-0.002391695052861847,-0.038954607299335704,-0.01798351748940365,-0.11324257553741061,-0.009975999912156728,-0.10313423030928352,-0.058502228149005096,0.10371557904358297,-0.13768673900118764,0.025910323208460557,0.026418078514416174
DSC3,,-0.018146367506152755,,,,,,,,,,,
EBI3,0.04197858739855878,-0.04270749433608241,-0.03148897073089998,0.030295672925529163,-0.03899758771035958,0.009646331995638262,-0.01909902866522148,0.052698287318312234,0.006393193191248605,0.06993402043452207,0.003935157926439503,0.00021661687323357588,-0.006998899084469961
TIMP1,0.04079070415344005,-0.1064845829668949,0.0038760687131735266,-0.13502499243757352,0.11484999945011912,-0.09245400301353342,-0.07227323617077835,-0.051554424213673726,0.04524970999187351,0.0907721653681939,-0.047331007237724196,-0.07734860652986648,-0.05524582308678452
SEMA3C,0.0608000036423204,-0.04708311874033719,-0.007947104775153306,-0.025161192768098882,-0.02830224085951352,0.009828149587896262,-0.013443747566151734,0.03310693654944695,0.03970291756011114,0.1072807000681971,0.03085613204518564,0.010474699648756176,0.09602386824808144
GAS6,0.07224016891677194,0.058892491347944845,0.012736081752598397,0.0046439211715804465,0.024262446629783663,-0.03407449706526282,-0.04132816241690859,-0.04454736830838831,-0.15225431899927455,0.019365710184312518,0.030547728654900633,0.012046142531677977,0.041986404180551065
MEPE,,0.03310965711875783,,0.08115626723902855,-0.06453378123593494,-0.02501219475712265,0.07905953504564851,-0.11456446496229317,-0.008318472934313915,-0.009919270670426486,,,-0.014460339122127984
SERPINE1,0.029016125008506283,-0.09970904812312235,0.06040622246944698,-0.08432336468524705,0.05201385256252967,-0.11384294083276336,-0.06492266757316967,-0.04995174668261274,-0.010622445390475393,0.04533573000081463,-0.11463906279895793,-0.07443055348619673,-0.09987579692010862
RSPO2,-0.0219796448668079,-0.04096049919477149,3.5861545879294086e-05,0.07875319346962506,-0.06580834738277079,-0.05961248514403528,0.002343154610164219,-0.04364405230733491,-0.03622057121988966,,,-0.00022322723704345452,0.033892609914687524
SHBG,-0.006069186614839392,0.022210972396583463,-0.02480699710542453,-0.014156951091340157,0.04951261225861437,-0.030701309258145137,-0.019097898481864356,-0.02430963853425671,0.055742499320342066,0.007193341324066664,-0.02539234703172397,-0.0049257920603257965,0.04037988829381118
LGALS3BP,-0.050289446603561654,-0.05105515732236036,-0.03766200199722727,-0.06612302902297715,0.24014742997594127,0.17214737176381098,-0.015691976657261464,0.02340886079397251,0.12686234846111724,-0.006263450233097963,0.0053669643169822505,-0.0072053589718364935,-0.06493806230852188
LAMB1,0.017573383046964722,-0.044797809830700266,0.018784361760160538,-0.020264023269414344,0.09808743291914186,-0.07872566277414253,-0.0008259283070261015,-0.05601200940203209,0.02028744944653233,0.05214947702809129,-0.0757400500342772,-0.018523405465210436,-0.03906201179864358
SPTBN2,0.03166852124373175,0.025465877930939566,-0.05170965212500236,0.04049576947967554,-0.010625135148596252,-0.14242043631656903,0.08282572936713424,-0.10274639367658463,0.03285496487316976,-0.015524362849389706,-0.022711862282590648,0.09812701624354772,0.04592335674022893
COL1A2,0.045709162096003154,-0.10308768927751312,-0.017595637981937536,-0.027031688401255295,0.03200656787458208,-0.11598211059243185,-0.023818774489412293,-0.07976996697708008,0.1030464305094189,0.15614818339930175,-0.02962492009245153,-0.05769846315944373,-0.031175925380229414
DEFB1,,,-0.01455707135933795,-0.01950580166247302,,,-0.010017549117761829,,,,,,-0.02070863872354296
CEACAM16,,,,,,,,,-0.011237843343877589,,,,
SCT,,,,,,,-0.009207362119277175,,,,,,
WNT11,,-0.02600963788168013,,,,0.009787726473575578,,,,,,,-0.018591580866348642
LGALS1,0.1411777859236164,-0.018540291591634783,-0.03412140468562515,-0.007822124233049298,0.013198103105671159,-0.07130821007469589,0.0327314363897947,0.03427662206742038,0.02171665834933615,0.02706415562233059,-0.10362904049355585,0.03318777730236965,-0.0851418669716361
BCAN,-0.13034482755640922,0.08707524393534068,-0.0005821744975166247,0.005900721882080239,0.2394149921384732,0.08035645323449031,0.06395843243061869,0.0037308598598598925,0.14744854753442904,-0.07249116277278338,0.06484727556388621,-0.0272252007637136,0.02620990227339808
ANOS1,-0.03774055442462542,0.0036678549033762066,0.010871865769177952,-0.04131635430382335,0.09205232440257827,-0.0013871207694944295,0.02555641301274626,0.017017603379680717,0.02614931121798464,0.07756780956785202,-0.04655411697694573,-0.0846011749531657,0.06881332023830372
EDA,0.028623965288615758,-0.019041563220875815,-0.008588382172005861,-0.03303325094909195,0.02217106256594122,0.032665822527805546,-0.014427029985363089,-0.0565480462874749,-0.02774770653584506,0.012013433959070128,0.0818118552570828,0.02779385106564384,-0.016210223135170166
FGF22,,-0.027077177316723135,-0.0038593170566910903,-0.028300651187606954,-0.022749492083787442,0.059245286919858434,,0.07563867987223777,0.10296956751924238,,-0.03257688519044987,-0.018869161605571234,-0.025848941560105827
SHANK1,-0.00861002040672221,0.027405572813221705,-0.01624641317703486,,0.012471231545017905,0.038028715227527765,-0.013477027684804499,0.02208992584430432,0.019408417731842192,,0.03759141173098415,,0.010921647900641882
RAET1G,,,,,,,,,,,,,-0.017121966601781335
TGFB1,0.010004410358327658,-0.025571169586837774,0.09497947309999567,-0.0366507979403418,,0.004868874731291456,-0.021936405293389843,-0.007706037928415701,-0.026548832297191616,0.15778576669899988,-0.031230641546498905,0.0010239460739207061,-0.004553413574513482
MSTN,-0.04454294353183667,0.01850967080441177,0.06809168951937795,-0.05800626197066963,0.0565717124103679,0.03324860208892579,-0.02432569808129437,,-0.031632398117402,0.12372976313395957,0.026959271678201606,0.10958818360553704,-0.02315244627927996
WNT4,,-0.017525235916738536,-0.019032203824567516,-0.007738960708825712,-0.05532949310336812,0.00669916716683781,-0.014148201260121868,0.01414982281137664,-0.0021993906630674563,0.1083660892668873,0.061765456320744594,0.00043255422006263975,0.08145854051337593
TNFSF4,-0.03587564087019249,-0.03125654387353839,-0.023838961451352496,-0.022051481301910654,-0.040594494466507536,-0.018988883704610417,-0.012832174071400321,-0.002592108351070423,-0.045165965438478374,0.05132932087611203,-0.03578290392086664,-0.01683139448155162,-0.06070109150305776
NTN1,0.032574405366064665,0.007793586569973394,-0.01576999422648039,-0.025057975850734552,0.15318817068502433,-0.046988967735087324,-0.013563481206265519,-0.023133333018271883,0.025575020353566003,0.09999964076881952,-0.09527752399325866,0.0035844393275680448,-0.047018406314527965
CXCL12,0.02405425794488569,-0.003737311044740855,-0.026861893857781257,0.09017192815953433,-0.008657887008710556,-0.014663203994782823,0.04458054825250575,0.06422469211768415,0.05244983471166705,0.08023898218873327,0.07050003121987951,-0.0022306498231838825,0.06703130274370951
GNRH1,0.0341243070273484,-0.03557835665172549,-0.0007257737772185072,-0.035697359387535786,0.031985617240518086,-0.03193198967776895,-0.02135474512301732,0.024209251192650764,-0.006334508300485937,0.01904469489411559,-0.11866208867537005,0.05003477122769914,-0.023483347143699547
FGF8,,,,,0.03295334880120216,,,,,,,,
RIMS1,0.041495139277867285,0.02714874634419713,-0.03094556138017083,0.030664230420494158,-0.07849116860188726,-0.04451937691059877,0.06646282555930645,-0.0725155696209796,0.022341557630640923,0.043600439793456104,-0.026851272869777128,-0.02710546815425012,0.059419923471396685
FGF14,-0.09338383021359514,-0.016144229094675455,-0.015923692487261856,0.0008339276516659515,-0.06234140242534893,-0.07195452531467825,0.02832704650792379,0.003937167758863184,0.023726779323973952,0.031050898106226583,0.0008470031935179724,-0.012234190616130281,0.030387097044660114
IGF1,0.08026510175881257,-0.02273120225527939,-0.006551847733075716,0.005729649684802972,-0.04284460001884236,-0.03627906819582009,0.023107110379117096,0.057153691843481506,0.018456663247178574,-0.009563083619516983,0.02080190531099651,-0.02545841544149559,-0.07667911228963142
TNFSF10,0.05094030659749924,-0.05754411815611592,-0.03928725898670832,0.04009037634533123,-0.0286626282878429,-0.04086090218031257,-0.02547798233551188,-0.07885984914924286,0.04188713684302154,0.03179378059045537,0.015784631743933946,-0.012686065327190719,0.02079636922148101
GDF5,-0.021979636191237717,-3.79403769443975e-05,,0.03173694466002485,-0.00030490908944543003,0.031061021545264335,,-0.0111590829535033,-0.04372214549209688,,0.0652855886015681,0.04627437129767619,0.015105391195526244
CHAD,,,,0.02458533256481779,-0.05389488712646846,,,,,,,0.009688981380254322,
RGMA,-0.02194340386908261,0.0043136036706869635,0.012340122350133653,-0.06173053573405227,0.15281577428712845,-0.0018562203306137122,-0.08097315645141837,0.07452203805646931,-0.004518307332562056,0.004817849026826771,-0.10744375246124035,-0.05775138934755565,-0.007851742341666372
WNT16,0.07804399972276403,-0.042473291256907054,-0.014778318660851521,0.06713656894706747,0.007480466024435074,-0.05197468865289414,0.05459442222224755,-0.04653194261106321,,,,-0.02896721236025226,-0.00593530895485385
CX3CL1,0.04036554227891765,-0.051266625598257,-0.03411772588168575,-0.020519310932027895,-0.023641268768591298,-0.08720849233397134,0.01972853976921576,-0.027929347791043328,0.05885026729292631,0.050482705159208066,-0.04614637735410556,-0.006802898491690872,-0.048285724883760664
FGF1,0.10170687547041661,-0.05576602507840413,-0.026827380551073084,0.08079816010906297,-0.024324972520255755,0.16964468781752987,-0.028813805921372854,0.19807227913868078,0.15378059592862087,0.05863109397360016,0.22300492222600204,-0.027282905370327914,0.11893621536484773
ALOX5AP,0.02914660605732818,-0.040853483804408695,-0.02115292935542897,-0.03263471548108501,0.07912069616413842,0.009537418777938265,0.030655349488601352,0.031653418502812,0.048177000855750135,0.12485992583573102,-0.0010807392900996895,-0.012849940915126985,-0.040746350492463855
IL1RN,-0.019560484402538002,-0.024670751862058943,-0.03183784217092956,-0.016638293124783602,0.028531554624683313,-0.03184566561937295,-0.024908959139799097,-0.03171644430195462,0.006067452218485968,,-0.09132191834727393,,-0.020475791544280624
NPW,,,,-0.01851928738199814,-0.03289682326453824,,-0.012773353537270207,,-0.03729779728009086,-0.036246135910447834,-0.033904062733706934,0.01742255666356288,0.034991918529979266
CXCL9,0.028911501330682814,-0.008958487152451977,0.003793381733527924,-0.02710419065552141,,0.0007029917872296232,-0.02485111109631838,0.007183392024122461,,-0.03193023042560456,0.0011375996414525564,0.04553448554877685,-0.0011387895907801916
ANGPTL4,0.037388178696402596,-0.04841199581899686,-0.005230582148441608,-0.07226218787884128,-0.02691234204463201,-0.08407768721433666,0.04109815045627458,0.1305447380206316,-0.1310942780471636,0.08415204375181376,-0.22383625925104506,0.002983813870514398,-0.05122211367267911
UCN2,,,,,,0.046974651198225886,-0.014427030875117482,,,,,,
OBP2A,,,,,,,,,,0.04226095606978679,,,
COL4A3,,-0.014251892346295435,0.01847424757127736,-0.03961919990561943,,,0.08395688207612058,,-0.02319543641536675,,,0.025388433017502952,-0.020524309230282096
NRG3,0.006642106111070973,0.05717861726033624,-0.041388931692271334,0.04787766777330327,-0.07108474749443229,0.013040185756633117,0.03476341153784299,0.03439577755354823,0.029170458749905273,-0.008022821858639917,-0.05904458446185578,-0.0013715254163484162,0.03366534690435058
IL23A,,0.0071101404826722165,-0.01971267057258478,0.021510585037880604,,0.03310761784714082,,,-0.0427453934833995,0.11700165862386419,,,0.06812937023313351
COLQ,0.018607103996815776,0.06249896779858898,0.008242702358478805,-0.0508073681939008,0.013012401574108169,-0.019759874308643708,0.03550778834290548,-0.004737195860219932,0.007709145468276209,-0.04488457951563594,-0.04224138318066699,-0.005268247764730474,-0.040942516082264575
SCGB1A1,,,0.006753499857415506,,,,,,,,,,
TNFSF12,0.05970599928990705,0.017718135675334604,-0.007098595801905226,-0.005303490442516473,-0.026984921792081843,-0.046950777164080235,0.007096281179497868,0.006995558666543885,0.03957306496043225,0.06225609498502629,0.014048916340268237,0.0036185046504569884,0.08280290010544002
DKK2,,-0.030071917292228627,-0.01759812088577174,-0.018786192801339897,0.04934252652493418,-0.060099178938911486,0.0033991352473991977,0.07934424217841693,,,0.04169989017104541,,-0.029024713045769646
FYN,-0.026410719169480002,-0.01833861724877584,0.02336152757544959,0.07932435123270655,0.14964826262565797,-0.030024674853020225,-0.032252974252948124,0.08207656767597063,0.04572201809419536,0.012137217003958511,-0.06334896246543816,-0.015944137321343668,-0.09023720681536569
ACE,0.02662414296006151,-0.06439466967582355,0.029558363022980302,-0.02314124026880582,0.10402239031870464,-0.007152532340864663,0.006435302452680302,-0.07758488923569798,0.11933176770840634,-0.015240208564372795,-0.1219283202655073,-0.021234659230571606,0.06366383297175066
IL18,0.035129703293107814,-0.04164660535881603,0.016187005734767827,0.008809947748659171,0.075146800043804,0.010415785348526739,0.005510687370081392,0.04502459571692736,-0.031290357548063426,0.06071874904706186,-0.0647921478665401,-0.004558252534215539,-0.08163130844455521
PPBP,,,,-0.01778405409342807,,,,,,,,-0.010131062907532273,-0.019189835812894594
CCL27,0.019217549196049802,-0.019041563348802054,,-0.004842853734650153,,-0.00302854205087769,-0.020692723803615844,0.05159051788911818,0.05982361727448327,0.06798765008850431,-0.01565856766749431,0.06187916258932957,-0.03551109792751295
SERPING1,-0.0781604832873481,-0.024916222523753608,0.003121947427377478,-0.06890299475947048,-0.0485868162860505,-0.04392404035115834,0.014840854830917218,-0.0915994698132584,0.04036854963193217,0.09669065333721331,-0.09115864819523625,-0.06584155591416971,-0.08175099433525561
AZGP1,0.07049699220777446,0.015629498359981314,-0.013991967610074346,-0.036635197774748204,0.1933225099698054,0.05072951295634837,0.032547488686796786,-0.014940153994522878,0.017358951239018577,-0.04375054946656775,0.01399596975976509,0.04436864640981746,-0.10129013519481912
INHA,0.03026350847472489,0.04854369147090567,-0.022980364864075186,-0.0349653091685963,0.03433661757807925,0.016797881961806548,0.019377719701763864,-0.05572191717055206,0.003833320401713453,,-0.03053876935093284,0.028360223651231357,-0.03090771218401344
SEMA3G,0.08854191984042238,-0.012802244002331495,0.04901859467237347,0.05240571259209846,0.026866372082556364,0.008873423746156486,-0.022878924222194418,-0.07768250893640319,0.06433985168844393,-0.020109087546708995,0.0737923355854533,0.004189108017804486,0.04510573915073339
COL6A1,-0.04394781305605542,-0.13191986999327746,0.009842728702472102,-0.08138322695960136,0.15631079089355854,-0.017875917950628463,-0.1182942047012835,-0.05973490884904961,-0.026552071773921618,-0.005341307473313071,-0.23856978940267734,-0.03360033075010465,-0.0035592025397442927
FGF17,,-0.00428149480294396,-0.01644594500191487,0.02511246473473732,-0.006432434763362873,0.003571595597900074,0.031375905948719814,0.010750835374044958,-0.06216933608694949,,,,-0.011034803586343336
TNFSF8,-0.004085550906851121,,-0.014557072857986584,0.002871267681874132,,-0.03184566589142765,0.12837498418657922,,,0.10879496397740542,,-0.02896722362182988,-0.021609315978910047
FGF20,0.028451671692791832,0.018681425419487873,-0.024364143810038038,0.006351085867127906,0.007428819545023742,0.0319664404996466,0.13179141915606538,0.07738298425484527,0.03514917239529395,-0.05996887850899992,-0.06953401352510459,0.008581374982089706,-0.015996574734113943
ICAM3,0.04234890929985536,-0.041604110212588856,-0.0552287301712412,0.007262313457290047,0.01863805460946027,-0.09699472771529066,0.01450596491172847,0.043320315966282746,-0.01949402003147068,-0.058747864768425896,-0.07194809219100425,-0.018650575684437867,-0.017836838139853577
LAMA4,0.023288655124332782,-0.06644227999980047,0.010884261232796956,0.008188074778980932,0.09108990414049532,-0.04033461290439249,0.010142463908855901,-0.0040736597106382,0.1065082979966074,0.12308981798439007,-0.05717016829222922,-0.04473906896378765,-0.021226823942600545
DLL4,-0.01166616815203634,-0.08661067675423235,0.0027063375682084985,-0.015675987645043743,0.03345086221326258,-0.061371102149023395,-0.02528232251074759,-0.0407851989638568,0.027613474745660498,0.09811746993440797,-0.08039862095664473,0.0557461066992672,0.062383908306299245
SEMA3A,0.0761015143064616,-0.002676753972757055,-0.004118866464890876,-0.022762617098930352,0.01450075041944765,-0.012760345049015524,0.0015492408419908474,-0.03461428853666819,0.005913820820489678,0.03588093975431117,,0.03825257631163751,-0.0087118279254559
RLN2,,,-0.015633330648984048,0.09628518740900335,-0.02422321745448392,-0.020413919715517655,-0.01203146097412383,-0.05896522127655364,0.010408855871201467,,,0.014719540185686726,0.1654268021080774
C5,0.004828382545206091,-0.02163586635275094,-0.035688357021825164,-0.019906706095530347,0.10092671749566197,-0.03136298556872041,0.04397995122895194,-0.02919506912005934,0.07178207180175855,0.02660915655146237,-0.04242168032995246,-0.019143135282338408,-0.0533412976456323
COMP,,,,,,,,,,,,0.022277182719268457,
EDN2,,-0.004917048134192818,,-0.023388998143740045,,-0.04352514319409085,-0.014610203052002996,,-0.03582639952210268,,,,
C1QA,0.05635476309712237,-0.0025274656415752808,0.0027519836850390758,0.007969320517839178,0.08918988144582099,0.02847127824942969,-0.005387159836932685,-0.014799225661907917,0.06357294233508141,0.06771102139329895,0.020770745676318446,-0.085736143955828,0.11512717853259315
UTS2B,-0.02049907379202989,-0.02302235007265053,-0.017783305411436315,0.01856268765487982,-0.035498021040057996,,-0.010399904197422647,,,,,,
COL9A3,0.04002174558303966,0.032209606056272475,-0.007885319165494682,0.07445016350954455,0.15888926005443774,0.03915775829058162,-0.07189703767004023,0.15390718948983886,0.0646956860432574,-0.11715488938078461,0.14940998375432687,0.0706612204257527,0.06627502443001124
DLK1,,,,0.006759754256625302,0.01614141919266828,,0.08618761125412594,,,0.000543426160709482,,,-0.01221682149581768
HGF,0.07852162626523174,0.06715420204243884,-0.0017152825386091309,-0.015958641188314162,0.00346156738884761,-0.04210892505189447,0.042634255415716145,-0.07235202122201502,0.017068631710817964,0.07185037249429482,-0.0022933011038216203,0.01838385200514871,-0.024183311499218554
P4HB,-0.016308035847920264,-0.04235830011712173,0.006009862655910618,-0.09083863593072897,0.19051623274642399,-0.003885181103410379,-0.046138923935681135,-0.06669420076447456,-0.024687843247405014,0.13651466085321906,-0.1252839502192963,-0.023086251412873363,-0.06290695136224835
ADCYAP1,-0.02254642428840956,-0.03432241704617038,-0.022091844584647424,0.038554974562624945,-0.004543715741794742,-0.04425410431309181,-0.019943444857339107,-0.04866957278747024,-0.035238197374526804,0.0010186988455787949,0.01845610974452414,-0.023876885953436337,0.03011968919819463
GREM1,0.011219594421029927,0.01567648174325317,-0.027960216189245116,0.10065674151168989,0.05228313516293725,0.15127731148899345,0.06486721348318368,0.12776073869684604,0.09469513619987789,-0.05161280036725747,0.20025062336317892,-0.042036500939674246,0.12578130583543773
EGF,0.009634667517270492,-0.012216589285319728,0.07353766969919039,0.014050256167371072,0.03409494007656339,-0.078080568327678,0.08198891776021794,0.01649242518312139,-0.025587273864796086,-0.00658771694824007,-0.021954139357219432,0.007631864437237162,-0.044969221494694116
VEGFB,-0.049172229184411366,-0.007701899820304412,0.0740019472997145,-0.0357336053316171,0.07936537848345428,0.08929112726331016,-0.03863824902394276,0.1442193025014325,-0.011818729210237142,-0.10676574165798762,0.03655111130372205,0.007329226496018992,-0.11813752503435813
FARP2,-0.024672448478342244,0.0727296381857419,0.003166658645102956,-0.07888005123899931,0.11464452034440867,0.00104648802245426,0.020112045283346768,0.12567729054856752,0.012837375844775246,-0.02460758307063847,-0.045946789810787224,0.06863265778750964,0.00730418618219557
BMP3,,,,,-0.005118884395199923,,,0.026803978973370512,,,,,
LAMA2,-0.0023704263019637553,-0.043113510564520556,-0.020943124306319748,0.024087657112261424,0.05586058801735045,0.04477999401427242,-0.043298889344213054,0.007194636957475915,0.06602144402052658,0.0698622972169176,-0.05638875097685944,0.008172281738684999,-0.07930582509916628
SERPINC1,,,,,,,-0.011126957997075242,,,,,,
