,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PTGS2,-0.036992117598579725,-0.08130221062985157,-0.10569186208456582,0.002822520162384573,-0.002032511350096088,0.05372192896091078,-0.06609964594783972,0.04458033489559973,-0.05636904016531917,-0.034003268680503726,0.07534732833779012,0.011037222434793229,-0.0799407187440456,-0.26669386591938343,0.1189802236305792,-0.05553435269983339,0.10744482319212532,-0.08224505883157221,0.07763398593399207,-0.02253379849475579
XCL1,-0.024958029218103826,0.0073215699817961,,0.0036070082525707157,-0.016129134124195994,,,0.04762458023897454,-0.0398898767662341,,,,,,,,,,0.09742158018654423,
CD58,-0.06937380301338851,0.0014751121225383516,0.006507444069762335,-0.049169509631687335,0.06436389055481523,0.07962799285369065,0.03815183925680943,-0.008414885953267497,-0.021774708004740215,0.10968774678063248,-0.09834640868562379,0.0692219114423738,0.06250854002862623,0.11121441703157506,0.06542236715089063,-0.027050025596195428,0.013685160977399306,-0.025486481078336783,0.03513269911310634,-0.027887377653176358
TNFSF14,-0.028546707154388295,-0.020174569400667253,0.024878897226085966,0.02138238995448591,-0.036601428410892534,,0.05654428358371259,0.033277739228857996,,-0.03120821567775983,,0.04280795913589794,-0.058932944195729406,0.009420926903140928,0.02085169439765693,0.02292737047081407,0.042664470843250715,0.003467153476240602,-0.017385249549171217,-0.047641805118004095
CNTN4,,0.00039205169348924994,-0.020873640566957747,0.005616154181075715,0.08539026490977537,-0.08208263851791948,0.02558337028545788,-0.03137364397127283,,-0.029118854443016838,,0.06752703608346236,0.00309477827615452,0.027209196994206906,0.10036881213725017,0.012058343844731709,0.12741608156356976,-0.015826361096770578,-0.021000601957450148,0.011931572333933127
NTF4,,,,0.04727699833587502,,,,,,,,,,,,,,,,
INSL3,,-0.038318483821414756,,-0.020245097978084485,,,,,,,,,0.0029301945831954348,0.009210286848109196,,-0.016930179636255316,,0.04523257782775491,,
BTLA,,,,-0.03213512306675197,0.1349315201969449,,0.0003982103935762738,,,,,0.20851097428884907,,,,,,0.018048404762242447,,
MFNG,-0.04226910679522999,0.03736776243893099,0.08337499524926266,-0.012337455890894381,0.01594959261569067,0.0834814663030539,-0.005777622793929798,0.01186043126550688,0.025486842335872617,0.015759302895880768,0.006927502493366684,-0.02597551538310629,0.10067202870195376,0.139154523641754,-0.014961835100489842,0.0637244226086369,0.0028851807430710797,-0.0046659768626449655,0.01535584674464266,0.06891759542313027
ICAM1,-0.055684954059674094,-0.02225964249784389,-0.0178464322056488,-0.01490121585570554,0.016264744045346672,0.0775177460339699,-0.0025427353419609443,-0.05685298453613282,-0.006337108338794553,-0.05705220990184893,0.021694111289079596,0.03637000852213473,-0.07212631216163463,-0.08662663027686023,0.013465725996681072,-0.09560677634924723,0.16014424572288596,0.045186309745883745,0.037921046878348866,-0.03203651468525645
PROS1,0.03291622578394005,0.005418280938399387,0.056074300472535664,-0.0018863010943602349,-0.03683399722790641,0.046432924821382095,-0.006879151644420511,0.008644250419925269,-0.03244324986242728,-0.01935121779451009,0.03489746209858073,0.11266642282503453,-0.07179506305225657,-0.08077198478516348,0.0083839798623486,-0.07951234742336023,-0.027083238224336094,-0.03888161049302471,-0.03314961988517979,-0.054063734611704
CLCF1,-0.029494650014152645,-0.012942332322973524,-0.009224075366133335,-0.003320911045033986,-0.028141076648769154,0.04990353971844894,0.0006471838469726711,-0.06734937248005822,-0.007308344572666843,-0.044767314916062464,0.06813459148564278,0.10106351778416334,-0.015076354991239455,0.004718978993754491,0.023521532332943924,1.9622748568826855e-05,-0.003065625591619799,-0.04733574254109338,-0.0361262086898244,
PSAP,-0.05195954961368577,-0.02385249373648891,0.022194290951636348,0.000883315144242879,-0.010740622780677821,-0.11968303404801763,-0.005497200697211262,-0.0008102105411578914,-0.026957577588182822,-0.03315496896104927,-0.07014664318821646,0.06738573304883003,-0.10065329543446287,-0.10487683916104433,0.032208253462574034,-0.10616199151365331,0.012210075968243153,-0.03949131598362826,0.07577666135528602,0.10469979769823826
EFEMP1,0.027445691159330994,-0.034076770663264755,0.06752561662601718,0.08369396403195822,-0.06787552953818626,0.09280092183685978,0.029909221849430904,-0.015926552873626484,0.03918317266931909,0.04593583072760328,-0.1659446741688601,0.16635195801861583,-0.003277831548899213,0.07751319075455945,0.0543326725445735,-0.0015447546554994873,-0.1408121183798482,-0.08957053857851625,-0.04770933269811198,0.029679940558986248
C1QTNF1,-0.04690827694904332,-0.0642904877176199,0.06554947151845761,0.015347548460084855,-0.013485333662105933,0.07942425679759672,-0.03803235844770944,-0.04600474582967444,-0.036367471880334144,-0.0013550981092650463,-0.002234175931169832,0.08256114704263953,-0.13707859114461232,-0.16310469018906693,-0.04275371147491721,-0.060228002157836295,-0.050269986511312426,0.014890459222160332,-0.012245436842319627,0.008922803575673675
ALB,-0.03757372910558626,0.04186772884722111,,-0.009371650231303758,0.034703276575702255,-0.010176997837206886,0.027859313262786328,-0.02631267256084859,-0.020249911104459933,-0.03318539158783203,-0.0370863006484356,-0.04039770678705221,0.04106180348753964,-0.0031808445859810223,-0.030518874815004992,0.06051327985377502,0.03951385848623759,0.04195755199040879,-0.032814982817830206,-0.059209732844721544
CCL13,,,,,,,,,0.02128803584460398,,,,-0.01857296334976006,,,-0.035832060930839404,,,,
EFNA3,0.05744721755904761,0.03902244001018298,-0.037157504887394444,0.010912900251767024,0.0017436495058971598,-0.043689406773626295,0.013150273214158162,-0.010923429378213834,-0.008829193096547509,2.4965999405402432e-05,0.07251497932230964,0.09603991487227226,0.07009097117340657,-0.057026153401672594,-0.00927504053255976,0.052928731882866786,-0.06001403367093763,0.08474141820275616,-0.005069166134514395,-0.06840657081496412
DRAXIN,0.03156993890325305,0.0016569796001087026,-0.02705349266991474,0.029052591738321476,0.026593895093965994,0.07661455939368941,-0.01878399747498012,-0.025836107020123147,0.05132993329287827,-0.0046191358783062185,-0.021810107707927077,0.011803932714479241,-0.05255211205288827,-0.06951650923721316,0.07613619715708657,0.006518335227092801,-0.09116732454779304,0.047728357016626144,0.13130602352247828,-0.007540769702791679
RAET1L,,0.045192881093798036,,,,,0.024802363185502704,,,,,,,0.013411729700369374,,-0.03615902867040041,,,,
NPTX2,0.009341016128513575,0.044216411328822904,-0.027265370927798828,0.03917261314633138,0.08783405474266864,-0.09473304277097346,-0.007228522620443253,-0.03959194585592936,-0.046632551730217325,-0.12330915792767362,,0.009783135990759187,0.02427974188856655,0.07861300045254363,0.0034057514277224823,-0.031230694538665484,0.0014297842745127516,0.027506951737797377,0.05320602468261362,-0.07147560700109654
FGF11,-0.04195515009709203,0.028803921685376693,0.050092501282057944,0.015703755102615846,-0.02701112425557169,0.04778941584626941,0.03890638627354022,-0.0022730109316168087,-0.0472877091969793,-0.03230951064288933,0.018306831443395243,0.08175520338467814,-0.06800039460557612,-0.0930269687041928,-0.007715438268818339,0.03983788081134886,0.0785505064756843,0.02158039800469133,0.0005375071523227014,0.0019868797787427213
CD59,0.051892002944915416,0.01625544093431999,-0.05954843587434474,-0.004089319407859804,0.059852954811200974,-0.03871302938521149,0.0518250300063697,-0.013927581857576254,-0.019210322442189908,0.09298738005914742,0.07081727081377008,0.030936935178107812,0.0068623932421224354,-0.014017703286700597,0.042059548409349126,-0.047677204296834835,-0.02384495177269362,-0.0037247702061645833,0.10996155333747026,-0.05454483449056434
COL9A2,0.03198500193723598,0.0434286337303602,0.07407154412566193,0.029905667728929265,0.020429000446490597,0.08790603838124955,-0.007940625149931274,-0.07723794609072161,0.05674264442235533,0.021353880505383185,-0.00925866451439359,0.0038879036673102178,0.16771515908091802,0.23592090681282485,-0.03049327740967236,-0.0008741223748134177,0.09733266049027875,0.019701524357827103,-0.017102186784676378,0.012781887732081868
DLL3,-0.02164677425985667,0.10101239460319324,0.02973093140279082,-0.003879923100407248,-0.006536495062903396,0.06225556920488065,-0.05459908909532975,0.04901909324561884,-0.02594863371723119,-0.003739303100943378,0.061120068383978134,-0.01523179473788606,0.18490717577569377,0.23818137223785898,0.02814709129369495,-0.007449053008228759,-0.12856775376070745,0.09064751505278427,0.10742657426379151,0.05929395102112717
FGF5,,,,,,,,-0.028160620400182558,0.01090373865122752,,,,,,,,,0.014831289408301394,-0.02650905371907868,
LIN7C,0.01674419546247267,-0.013031124989064906,0.06317205403673025,0.053738403602742665,0.009907198317127977,-0.0071695986046837615,0.007031541431915544,-0.03265885288057635,-0.05017095396352356,0.042494354741867024,-0.048075645531806516,0.016507253219344566,0.06375068306232579,0.08533641090494913,0.02759147582081935,-0.0657917691494047,0.029498474906490654,0.029752862264184884,0.06873161233823419,0.05596672196513729
GDF7,0.04886120141547315,0.04409536870973611,,0.012827212959474494,,0.0008042613579433863,-0.02382412633071194,0.04310864667226583,,,,0.07485432511528863,,0.050819571030405526,-0.01668772661623232,-0.028786325824884832,,0.026352593473094075,-0.005256940422947366,
PSPN,0.048292976597721374,0.03770075626697327,0.018898547777729157,-0.05285218103883018,-0.001107782543826613,-0.012787404630899737,-0.01305470916729842,0.001562562515965417,0.007141082721604635,-0.04089048312219682,0.047209914052042716,0.0098794273808664,0.039804331481836305,0.010594988497571982,0.099692814887522,0.024415300441360168,-0.02586482637048043,0.05882178608918301,0.030333983809702442,0.006464203667041154
ANGPT1,0.07227704651753711,0.04550297296696758,0.051580896614767696,0.025731041838561765,-0.03719566184597978,0.04360871639162619,0.028185235132078303,0.13451370796802872,-0.0007467172369553907,0.033781901004555706,-0.008625785530725336,-0.034792700471806874,0.03751054996859779,0.039015519955661666,0.06812533120024229,0.07431917988904684,0.004827403063701865,0.03273423088088813,0.0047571438709383684,-0.005949828354877718
PNOC,-0.03650789288802327,-0.011599684920495693,-0.013176141650001048,-0.00344434825012093,0.03854508509427705,-0.0543565631813398,-0.01046314925654207,-0.04647655416407543,-0.020249911104459933,,,,,0.024164270636837678,,-0.02026194276446564,0.030648708996606346,-0.033645252904454595,0.06553996805985735,0.03544150378755043
L1CAM,-0.0129649341629056,0.06240856774930765,-0.039287461401045685,0.016521011226101195,0.010839585921504689,-0.06162211129198534,0.026019553922067146,-0.06659133017464523,-0.03253924599217691,0.12742301024979144,-0.028400824706535054,0.03262027849631602,-0.09951835798711883,-0.06649201334946699,-0.03672289074054468,0.029227851765428563,0.014419286318895191,-0.040640076940041944,0.08820291929507236,0.00286600192474047
APOA1,-0.009401136167868522,0.004062581567197978,0.06335314585084346,0.007302308350967791,0.00994963001157608,0.04811744072339642,-0.055551943372477916,0.02759498102412741,-0.003916201508047561,-0.08312112589589508,0.06762221595513246,-0.019354472974445203,0.009434441710649772,0.06852668787901137,-0.019457695733711273,-0.001916124947655308,,0.01504610844990804,-0.05464588106236904,0.017715301098854226
PSEN1,-0.009982483283547965,-0.03333509887940625,-0.012171325418116684,-0.026285223958729596,0.003606791777028466,0.0010473859263520921,0.0022190074201848364,-0.03332171293232502,0.04288092727742018,0.06151591941304416,0.06805248627324663,-0.03396439695839534,0.020066791709813733,0.08212132762392735,-0.06049824670357148,-0.02715044717798667,0.061202581924971446,0.00156290958288782,-0.022585229721480412,0.03762884625784629
CALM2,-0.005166296134845346,0.0982557203342576,0.044836743700219,-0.019433906254900497,0.03210183071565896,-0.1720529224631764,-0.027749819419358963,0.032840526879543724,-0.021230151530931777,0.08963350984176592,0.03898587442999859,-0.08486339385962408,0.09314680091166949,0.23391949728425931,-0.08744896162374638,0.03520094333994247,-0.015297306972383273,0.005837272591905619,-0.06093610015437328,0.015905694889141567
CLEC2B,0.004424213068859691,-0.031208729865225018,-0.07953518711457697,0.062165788999426486,0.03701525651787669,0.07710779141134132,-0.03869376121005728,0.026810495672568244,0.0023462468783333364,0.04640903983585885,-0.006566381472142279,0.0877469972750217,-0.03861887815685976,-0.09786504804982399,-0.003660259837085603,0.05315180488102492,0.09262800513648198,0.07725125588791804,-0.002205284700110518,0.005337096451372946
NTNG1,-0.042249203613514544,0.05054291272315392,,0.049872576337147895,0.005571439107213919,-0.02526078584798774,0.026425497440634958,0.0020508671509537396,-0.03318375752693582,0.11870486074502053,0.011142433586051135,0.06297501444204666,0.06115728114515215,0.18632855472508164,0.031508373684353226,0.016467342438475967,0.08259040453503384,-0.01468500947797374,-0.0367884672609408,-0.013071014029370984
LRIG1,0.020694800421750013,0.00828338147612871,0.08066229153185359,-0.019848642538023226,-0.0732249657576488,0.0676073040327802,0.04560377827839503,0.023698834587298448,0.011005489392833584,0.06279153562623382,-0.039174960070982215,0.07792021363633683,0.15064253411548328,0.21249291453976696,-0.03312630783371949,-0.02430893850463718,0.021615653820498033,-0.020380169875772205,-0.04037427455355527,0.10744540949283621
CPAMD8,0.06147095994596541,-0.023685588521110117,,-0.0002725223668407742,-0.020478565452843166,0.020681452897317456,-0.018311333756803085,-0.0465369948438617,,-0.026223773675603818,0.05161148713385957,0.035017003694270646,,-0.04706612734964368,0.02639968291037993,,0.16154167956652565,-0.027320797189266652,-0.02512230325399555,0.11273538686854895
GHRL,-0.009716195050341879,-0.006179320901048687,,-0.04830522608197518,-0.03468195729293545,0.006396549057937139,0.015647863296541206,0.03564130191582224,,0.008780856230662439,0.11002102887015135,-0.03716682655165404,,,0.0686293617285867,-0.04490830789092741,,-0.023631995531028148,0.06804138654769724,
NPY,-0.03337106876052517,0.02431821488057235,0.09684278324681744,0.0038942047818628766,0.005088523351588686,-0.06258751513435311,-0.00992004853856921,-0.015406433224840243,,-0.03062368886247009,,0.007489375236113373,-0.07660535175970343,-0.04260757747009776,0.028727056220498565,0.06121654746782387,0.010200112227923927,-0.022815826878511032,0.019642179059570112,0.04137140003916373
MMP2,-0.022219446789463852,0.016915061380683587,0.09180176410063756,0.010510779761210644,0.01880508468906018,0.09951223377316526,-0.004849207224820541,-0.033616669674025663,0.05525208598310344,-0.07264144713400587,-0.010375890020697422,0.059769140468076805,0.10527347287152754,0.10421400505214203,0.03807172938605476,-0.02535825597624544,-0.04655739000470311,0.022066736596089376,0.04480788737546889,0.11191801171795948
LHB,,,,-0.02085545236046246,,,,,,,,,,,,,,,,
PPY,,0.029608010028267233,,0.03140374495708991,,,,,0.0629842929139722,,,,-0.023254095190308507,-0.12050247302449425,,-0.012173284346470876,,-0.08050863266196435,-0.044972002010648826,
ALKAL2,0.06408421356497357,0.07800487612527117,,0.009071092835079298,,0.015446461882213557,0.031689006543590414,-0.0317837269316994,0.011424807792700772,-0.04192002212973438,,-0.005598536595668501,0.05999345640580971,0.04867320828054164,0.017239558836346692,0.055328829973559736,,-0.07736630726892214,-0.057522674870021405,-0.026660070484553808
CSF1,-0.06770667666022911,-0.02429383540489501,0.03491019381788735,-0.0547203290775172,-0.07890243744059168,0.149208855574998,-0.008275025963559215,-0.049499800454251355,0.00490462075750472,0.007382244893196803,-0.06334692930750457,0.03001879757438274,0.023616991426400488,-0.038518983724482786,0.02455529847964034,-0.013750923261164736,0.10618024704683879,0.008491182324494214,-0.008443740201297541,-0.04028131127075637
SEMA4C,-0.026483990683052572,0.010389531239499112,0.0375479275128221,-0.020642622100406786,0.051062965040921234,0.06769159005501528,0.0355972753945289,-0.0020673959082738677,-0.02568420532242109,-0.03433342180963465,-0.014828194493550948,0.07551162254640807,0.08130351787991784,0.09515291793556375,-0.02331968152134897,0.020294099999073438,-0.030000129944313277,0.027388360009968027,-0.036692870699490794,-0.13133614255352957
BMP8A,,,,,,,,,,,,,,,,,,0.0424553001452995,,
ICAM2,-0.019143147848104294,0.03274775379431045,-0.015779274016258032,-0.014820885882091241,0.07076216097189005,0.11823698658968013,-0.0400247271483438,-0.02668301400264677,-0.04214102724821402,0.034922277703273205,0.04976464420814645,0.07062790507979802,0.11371838287316341,0.05281810299160016,0.034350379840473975,0.03201891944836055,-0.021273207077161127,0.002259916891767844,0.02866983115640548,0.03060125898919302
SYTL3,0.001781374833817931,-0.023867511401200314,0.09723624071666984,0.024686410993923682,0.0071203675769293965,0.04938969375857007,0.04928059026148936,-0.05165642737588935,0.014830906684789619,-0.04504467608047453,0.00781295447541011,0.08214888358799895,-0.034580234669030326,0.017828190365643766,-0.008232555092671711,0.005604999274861376,-0.055918425418008746,0.04299530129579591,-0.0040945860568931455,
IL1A,-0.02643191137060218,0.019493433622552174,-0.051545795733245886,-0.04330494430962482,0.08658046972132402,0.01856845979596741,0.0603814385577476,-0.012193468618994504,,0.01587206005409961,0.013096434231700295,0.035907821518530024,-0.05587300673353008,-0.01586937218378773,-0.04490478496197493,0.0258624639990796,0.13177991794194485,-0.004775477636913428,0.04213998956984486,-0.10200775949727958
HLA-G,,-0.02700820630055607,,-0.022027393469098,,0.034644894666732894,,,,,-0.02234778637257794,,-0.0006157579238840527,0.010953379021493785,,0.0018190346298084207,,,,
PGF,-0.04894460207549715,-0.0028575664136229325,-0.06585211656756142,-0.010346609254534872,0.038312034664772454,0.1260185857630493,-0.009065257311469618,-0.06821338588995682,0.029114241483207407,0.12389708617014655,0.04984248542166506,0.10765857994569934,0.09268627230608704,0.12562403364069144,0.08558007705945693,-0.037740896280858555,-0.024688959159874097,-0.0013400006144672749,0.08511413664035926,0.02070998810240407
LGALS8,0.02853563367890576,-0.026195453814652502,0.0886133104955788,-0.04728070166550533,0.032691704139619145,-0.01545729812570972,-0.01378983809401521,-0.015664640663881093,0.019892724446852843,0.04778475088847477,0.01110524547870002,0.09057433059896834,-0.05929209537641411,0.039856747846939926,0.08093829160567272,0.005349440651636945,0.011036444165088508,0.024697726640153374,0.03772785497551124,-0.030480128397460067
DKK3,-0.0014233182280328385,-0.028311070961223338,0.04862881049207811,0.007173532412122022,0.07536991866896642,-0.14219301926857536,-0.04013986251403329,0.08368808946340166,-0.07853029291741648,0.01844218172459575,-0.0484282346734941,-0.0572501540767878,0.1382224205519825,0.11488856869908555,0.0754736960055796,-0.07191537060773207,-0.001424720115595449,0.006941597419313674,0.08059082501743339,-0.09482239862925061
COL16A1,-0.020052001385277407,0.01815657651430063,0.04193233535044989,-0.006271063066109357,-0.039883833576398714,-0.006833167913014684,-0.000586871530754493,-0.013186685388021273,0.0025750867729013058,0.02093879936863918,-0.07760344187012329,0.03291141096367387,0.06135893558672684,0.017298926087608493,-0.005359216242812868,-0.011349425288099409,-0.03445102108278188,0.10598979152240944,0.0016602933598888017,-0.027663599608137766
TPH1,0.0959913050125028,0.014974738722963284,-0.032070787877091396,-0.04008416758536323,-0.02010236669732016,-0.02697299757222651,,,,,0.010086138180884056,,0.017338506042941695,0.004495769042003787,0.052797073473137134,0.016323382302313158,,0.025617290473935257,-0.020848416159119653,0.025893170393566572
TNC,-0.02104470315077253,-0.045808974647558405,-0.10503083918831263,0.06803584823050693,-0.014723701185264079,0.1513099767753943,-0.0033421207544046694,0.03808363548233969,0.03892500586640822,0.0033953914748808484,-0.1016229267093517,0.17092538689498288,-0.11845111398464551,-0.06568362161732405,0.027810318379224357,-0.06733065087765405,-0.1375286821688469,-0.07738022163506525,-0.0641263531439328,0.18772321399914835
TNFSF9,-0.02274721550119382,0.06483867655375206,0.015498646832666703,-0.0023569444559004395,0.02862195076844797,-0.030662985433741644,-0.018730788279911724,0.06091144619534635,0.04912858046878334,,0.024440256148284996,0.08317902000366988,0.0004290365920153688,0.004576770601070522,-0.025180809033845793,-0.026601669579789242,-0.08771026191879791,-0.050888279054761856,0.09660714696993812,0.005347147878529743
C4A,,,,-0.024725348967573425,,,,-0.0022755841555537784,-0.004366921356812854,,,,-0.02320310053943463,,0.019942485640664868,-0.036908608853236005,-0.042979995562429665,-0.05975292965848217,,
CNTN2,0.02451494549160275,-0.026767043463860617,0.014294951131757428,0.000995382729672268,-0.024230527204272424,-0.019944001899491512,-0.02559871723890906,-0.01025911177886132,-0.023518665426872722,0.049725320664180346,0.02930671413463548,-0.11164443909615321,0.11236092175217542,0.18305182914376164,-0.018781112751536294,0.0011106253327330116,0.0534498634281916,-0.039412963137691936,0.02999671274848498,0.011117673640025076
F7,,0.04828971118603664,,,,-0.023426125360818884,,,0.10973079531841877,,,,-0.005285379339864629,,,0.01644713572381668,,,-0.031052586502456413,
LUM,0.0014944709933280363,-0.056580047465670774,0.0004428533768096892,-0.03638164578849724,0.0418893841750333,0.0765901869360474,-0.024061355837576282,-0.03927708891948967,0.0569864736170569,-0.0011721768193311904,0.05681359610684132,0.05729720960070501,0.09021443208939627,0.07622018130710344,0.04950690896567738,0.03343582545102817,-0.06479956460479366,-0.0014191369907490176,0.0947718517097094,
IZUMO1,0.06264898787121904,,,,,,,,,,,,,,,,,,,
BTC,,-0.025728864216914046,,0.015690096383241182,0.014565144073821912,,0.0298448645393669,-0.04130174482582208,,,-0.06559913864625083,,-0.012755588259823068,-0.009589742999418316,-0.044704220476845656,0.009671152915840048,,0.04467008798772687,-0.016510142583314864,
APOC1,-0.010280655195126217,0.10598482216531385,0.03277877066182309,0.005623199860677236,-0.005314517281720769,0.1415408958648767,0.0196727672098546,-0.016315857215527675,0.001603675023496636,-0.021554425607540673,0.01598617961235017,0.10243975299027912,0.13264850512319112,0.32708691975007065,0.006842576421346912,0.009942987829351753,-0.06962449663517628,0.018173881179688767,-0.03125865145692635,-0.053726544089521454
PKM,0.0778493616972016,-0.04195888805211433,0.005402866830215066,0.052617590932753054,-0.011224518423331952,-0.0448300818253731,-0.01362002601108975,-0.0007597232186433649,-0.08456484530536382,-0.01705171963720211,-0.01745036112046799,0.1458131894910948,-0.19982669091779934,-0.22946988408527677,0.004597884500789718,-0.08882418374596499,0.0383380981603727,-0.08362424055015824,-0.0260033993940633,0.013295009673912778
TNF,,0.055752036696704005,,-0.01653282947427007,0.019582140822358308,0.08767923626100159,-0.00155749890176106,-0.0550278033453885,0.06365385564691964,-0.007777711821517692,-0.012679714158890742,-0.014478866233226717,0.006086454319538894,-0.020434261218417068,,,,0.023289885486268286,-0.024167970586046687,-0.09126181843619328
GNAS,-0.020959053953617992,0.04435585337241853,0.02797227231471536,0.003775265021865607,0.046981025326744856,-0.1307132315876954,-0.04568386364503613,0.035628059747989514,-0.002551925990985541,-0.006792199355392136,-0.029145361245863016,-0.014906849843976394,-0.14213145266825813,0.01024465351199452,-0.023506494943873118,0.017556702722021745,-0.09022466617826669,0.056001294924897256,0.060959460526025064,0.06241736235209157
BMP8B,-0.013009855660070449,0.003326470642491728,-0.002011737278916349,0.046283820992810185,-0.034083270188031825,0.11358206232427569,-0.009181266050259027,-0.009174937633105578,-0.03888582070581646,-0.06539668800094803,0.0038379300868009013,0.04194669143135793,0.06435329600519947,-0.019276948586558568,0.0004470837960348977,-0.05933196699157479,-0.028974585939935033,0.0008488912539473576,-0.028671017682850658,-0.007501085492445288
LIPH,,-0.04030055998105,-0.03868255698288015,-0.0313237723531838,,,,,,,,,0.03621055858584283,0.00425002046361766,,0.021081756590156066,,0.01566097545556857,-0.013193513689873775,
CCL28,,0.012975143682841004,,,,-0.006190856194556039,-0.012726081932835486,0.011949546504597022,,,,,,,-0.041701209720570835,,,0.013404101150568476,-0.03656507312060126,
PTPN11,0.030009259424162715,-0.05895117249312403,0.07393112195649405,0.0112595002754561,0.014581409905061854,0.0422665346399037,0.00750764834146895,-0.03141178758163563,-0.0253157542880864,-0.04414467411508317,-0.022534419501347085,-0.10848347827556937,-0.035702473420954145,-0.04948631954142088,-0.019708668424140197,-0.0009512825431333566,-0.012844069561409679,-0.0340995375723454,-0.01023418519076955,-0.09327176930040494
ADAM12,-0.028339667508282738,-0.09098714080490677,-0.0516128549729697,0.004213636171679853,0.017162318961179045,0.10082993866376608,-0.022961849853949,-0.002453485882288893,0.022237484123499008,-0.13936312498487052,0.05073448390327136,0.07370302469779443,-0.01862477647022954,0.058038768873124716,0.03985785417073928,0.029041069259875995,0.08304792686079754,0.006879234097292712,0.09904365690238418,
EPO,,-0.040023704815314504,,0.03236313610487667,-0.021570859758034112,,,,-0.018412003153176884,,-0.08002612884944181,-0.05054417864170263,-0.05258169373625194,-0.0006172667678306206,,-0.04095280510850909,,0.033077656955774845,,
EDN3,-0.017445140673594626,0.003625404410826908,-0.02305969092489808,-0.016917796863173417,0.045616509457711236,0.07908600783569945,-0.007026772625787538,-0.0037559173065111963,,,,0.038173903855764406,-0.018206224005474864,0.0012386449172955242,-0.06409417901780169,-0.023234981398924763,,0.020874378287874664,-0.011347939644048668,0.047775700857911045
CCL22,,,,,,,,,,,,,-0.04214074197450385,0.03369430036178178,0.12057084690206382,-0.01744812434266924,0.022320986630059755,-0.05661766048707758,,
CCL2,0.011422542636331606,-0.011045423419395507,0.05521485452074633,-0.04290414892452789,-0.061304145696365865,0.11834340692293675,0.0002856573513063513,-0.012788670631308766,-0.046621616442817246,0.02580769632021033,0.040928212244261936,0.07525715185384277,-0.04561649034425766,-0.020787922539433405,0.07972511345179524,-0.06163715578683789,0.12257059745026924,-0.04267869951506123,-0.03579081952131384,-0.008987318801566028
DSCAM,0.03946257663469951,0.017178155672845415,-0.004279411095276936,-0.017982735989675595,-0.017034386563408017,0.08745701591321366,-0.018316276386446204,-0.004951254979734752,-0.02708819454266858,0.0006474172437444345,-0.03425767193723414,0.01653657177746978,0.05403694547878794,0.12101342685775698,0.03905215356637855,0.061741710241074645,0.035885260392365434,-0.0184482255434428,0.029814455597932905,0.0007265487179739516
GPHA2,,-0.011782878658885124,,,,,,,,,,,,,,,,,,
ANG,-0.019966507007869765,-0.015134341942624287,-0.07650447224661823,-0.05997940076661226,0.014540624972453231,-0.013896421364354752,0.03646792476089984,0.020551730051828542,-0.03848463745953005,0.025981848575253753,0.039424416500243524,0.09767399495520124,-0.020563262772313913,-0.04746358952260935,0.04708938778071514,0.022268584157701738,0.09800703059901926,-0.060652394724180214,0.03569221451569569,
FBLN2,-0.029953099668725974,-0.003359725189244594,-0.04311244640064511,-0.022581034796392428,0.07150867768181142,0.02975234472479719,-0.01413605217346166,0.013515755883338304,0.04204881835006211,0.12628140228492554,,-0.06974193936061006,0.013603622457901077,0.010485186353557238,0.08626837762329742,0.01695692677489738,0.014625982859265514,0.05503146848317478,-0.045269506723468134,-0.02032424511156902
VTN,,-0.0546068504442973,-0.02284274342819798,-0.010236506223244906,0.04537787559918962,0.026823982776501835,0.0462734974763803,,,-0.022240472272855704,-0.009944013426629693,,0.03481011757189078,0.0006526006510413065,,-0.0020347791217921996,,0.06056446607766105,-0.025935302538726605,
VEGFA,-0.042288438717216194,-0.06207882203569702,-0.1164254948045686,0.010809580951187742,-0.033465691797798465,0.09533559334467856,-0.033916157442009195,-0.06466978732703722,0.012577108962639484,-0.14380522780514082,-0.020231406955025615,0.13491937642567806,-0.22331611543633026,-0.35039980338770477,-0.005809231738746596,-0.04656667669986132,0.012624204974928933,-0.039330044798101725,-0.045673162408916494,-0.036355371147754736
F10,,,,,0.016184296344224375,-0.013052920961772362,0.017509206111837226,0.0028921496778132397,-0.004572388858254189,-0.024124913287184472,-0.05271525482614719,,,-0.02422418242476125,0.022181748245339434,-0.008196300784018423,0.04910014036355493,0.021529936660466615,-0.031818359081688195,
SERPINA1,0.02041846269903946,0.06402670227583429,-0.0036559881495776495,0.044881840356385976,-0.02369433171987115,0.02425400506704524,0.007778394756011652,-0.008368933950757718,-0.04087480083783625,0.07938041161629827,-0.064067583791169,0.09677698898077658,-0.07893860663516433,-0.03837855645548326,0.07883490291997815,0.020635869919568166,-0.09552761716650922,0.04414264531559283,0.01889246779801459,0.10319205779357522
