,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
GSTP1,-0.18050436507677076,-0.20544599759856066,0.025401441240186805,-0.14276255881769526,-0.057356519553468335,-0.014770614427243926,0.009544961396108833,-0.06261518235637967,0.11950779746635241,-0.05091932597412538,-0.20593023157260057,-0.12733023879332278,0.016477962625336483,0.005706432913978499,0.017311869741605455
VCAM1,-0.00020038929932873772,-0.1123382309825586,-0.043452823389427866,-0.08945872090921263,-0.05439015727062799,-0.0017012261573961052,0.051736432348173524,0.10911545170859888,0.09867438986262282,0.015382671659619328,-0.17384077533273457,0.005027752272647854,0.022216680717309718,0.04294596919509222,0.05499071123001481
NXPH3,0.2000157470649042,-0.00655377283781228,-0.005642042748340499,0.04788973029375236,0.03767121394971836,0.08386684926678824,0.020255533610014517,-0.04473144206366701,-0.010140689958753333,-0.10309577667786991,0.015892859125829207,0.042514044820705824,0.023797616719329184,-0.021505805024982515,-0.028459226247426434
MTMR4,-0.015490232679566694,-0.09098365988176434,-0.006312219061518964,-0.07473685834656882,0.06418569416575894,0.026991859674728082,0.017204390601258723,-0.029835571252515885,0.006485493169179368,0.23435741111891933,-0.017604591105702554,0.032223322977060084,-0.04069540556123824,0.04578917603163915,0.04452060487905908
LAMC2,0.03660973375458516,0.010155847060855622,,,0.1744536632252086,,-0.01991967194279474,-0.022492412239237418,,,0.04168542879024058,,-0.01708428119334896,0.04236016069128396,0.02917577386308212
IL10,-0.052209728509431966,-0.05036311191662133,0.06310092931429662,0.026723502819264,-0.025026829746633804,0.01497696663851124,-0.0029801180202936066,-0.0596374435852112,-0.007180958061724772,-0.026061534340968667,-0.06400489662845518,-0.03825282705318134,-0.029706837640576716,0.12124829677513628,0.01812329517633754
SEMA4D,-0.13723215559803756,-0.06641653117470069,0.039012013136701884,-0.145979336480338,-0.03317054966406583,0.04934431364249964,0.03938241375912966,-0.06052959415877311,-0.11213559177495877,-0.04848732534326818,0.054425661944514384,-0.06877667168048911,-0.008813413041235969,0.014518984397029238,-0.03576232688737946
TRH,-0.06229517118598825,0.031165557328634422,,-0.0627698861858506,0.08691276246241496,-0.030006796953926048,-0.04699165459009421,,0.015066667107652181,-0.012194449304317704,,,-0.04070740813546192,-0.024380915297245457,-0.03826034128050666
SEMA6D,-0.2531978092327019,-0.09222286233051415,-0.026797551465269503,-0.2244407338706839,-0.1032915334830011,-0.05039244845949356,-0.011526189229323977,-0.059732572753216834,0.13767794685593177,-0.1877641017040107,0.008437670277657867,0.11175960127905026,-0.0489373879450299,0.007290469511355581,0.02000614171411706
CEL,,,,-0.06888240608583047,,0.0010001806956018058,,,,0.01733259047359279,-0.06725102880010311,0.05110073287492867,-0.021238686228835166,0.06435305228598068,0.02006381570876993
PDCD1LG2,-0.05627325773984514,-0.021300339684450297,0.016464119043230602,-0.012063474226139098,0.021879286689526486,0.052198261111825725,0.02394281653018529,0.012574251425238442,0.09774741588139883,0.029147435662987848,0.045189268488564846,0.05535440177538496,-0.04776839013019083,0.017545503838390514,0.015012051116934762
SPINT1,0.02626066943501759,0.027992182947246282,0.0072766290114456775,0.01163877880817664,-0.0036939015764749852,0.006902662172541447,0.024861949327982982,-0.05668550465276024,0.0038691268226782377,-0.160790660476749,0.04784558747076565,0.05276567189253831,0.0002479036042728451,0.07401477409317929,0.11523982474839548
CTHRC1,-0.19407753443436257,-0.1738095995293966,0.04823401144693519,-0.00705738630799161,0.027094047617598854,-0.015061604836666785,-0.012606837760890322,0.1256096551660666,0.034434016998626825,-0.2438811748242984,-0.0899359894139065,0.04392631637606943,0.0009498254794929746,0.01146781372067607,-0.052625206476954074
PODXL,-0.347218962702918,-0.2044219025761113,-0.02417639183633464,-0.1631272772704617,-0.16319742556861655,0.018237899062277872,-0.02731005922355844,-0.07774954983046704,-0.1521673623176638,-0.4152604363823208,-0.19886715322208734,0.006271742769193952,-0.017851134642303375,0.0037032911712251886,-0.07401211166468713
JAM3,0.07567317195578177,-0.009637464109499491,0.014604046795046031,-0.04263614063646152,-0.028234373349920353,-0.013759085523033428,-0.016846212072215993,-0.01322156210950835,0.12178869495811603,-0.13481062432112065,0.0664883551261345,-0.11976465669577831,-0.02846802309490189,-0.012875503798097548,0.007688116587767027
TGFB2,-0.03448372554848139,0.036641077517143246,0.019760694222450907,-0.056500170405711744,-0.036305052486437124,0.015187048529384463,0.019046790439066937,-0.07017032299470019,0.15703002020564177,-0.21857462013642281,0.16905301756628216,0.22411557858773257,0.011094043911270154,-0.013573819120091164,-0.0808997458536576
COL18A1,-0.19731805955571824,-0.20880294694864565,-0.027345246679061328,-0.24510394988178177,-0.10744584833266997,-0.08519076372519259,-0.064823648656952,-0.14028402464441161,-0.1601128486732956,-0.36612735547095193,-0.060528025478249,0.03228939352295445,-0.08266292178445075,0.0030333873687482253,-0.10157982492182362
NODAL,,-0.06333575677876103,-0.02504098210121725,,-0.016348167640937956,-0.007501373629600867,,,-0.07786466716468224,-0.21640704249221696,-0.09276262212291803,0.0952861187630089,-0.016069004429431186,0.006612230776831559,-0.018226608508809097
INHBB,0.15194841597300665,0.06316800953993706,0.018737324691413572,-0.023588143479729463,0.06190707316900491,0.020994596607229406,0.019074488336790114,-0.0808532743816669,0.2184012800040378,0.23551744628673837,0.05800395897711865,0.18592161528972523,0.0002523578512765418,-0.024111660375078524,0.01289627870996824
LCN1,,-0.03419577896660555,,,,,,,,,,,-0.015175142219476858,0.05769666415786911,-0.023412571362998718
ARF4,0.04846444310174914,0.05595942726413937,-0.024377656303572994,0.16976104294886984,0.11512948669943047,0.03765365277566899,0.013968330169356087,-0.14522335237157594,0.38239629402061276,-0.22848076602036932,-0.008447382523986895,0.10119113643922656,0.05797213435992518,-0.0025856192143328353,0.1484405163004427
CXCL14,-0.13965108683246039,0.020237265077640915,-0.03274997742092957,0.07137147626332545,0.008188922416155067,-0.05035311831288624,-0.034666797090020664,-0.011940359561308265,-0.10183189837775643,-0.1643693617891003,-0.023805915108920554,0.13695447560741314,-0.03427180468665383,-0.037357098431100404,-0.12147419591853385
LIF,0.03556704817942399,0.07005221524319484,0.010396247704846004,0.1229064797462812,0.17333830007924173,0.017781473946481788,-0.03184635513740086,-0.06561412621432712,0.06767262452467337,0.22877124738258536,-0.0721302698040789,0.00848280776976758,-0.05076316420377406,0.02651512060808143,0.07557332814182416
IL17B,-0.0913071534227176,,,0.03271901580115145,,,,-0.0020286309494326176,,0.01701776481219347,0.01932487500782972,,0.043521563188659955,0.014129216819124149,-0.026471130639826857
MMP1,,0.028746221609848854,,0.1306967730827757,,0.04417617534676508,,0.20924205475860957,,-0.062068365851666356,,,-0.02501244112170333,-0.0006665809467044076,0.07887898172143062
MATN1,0.06788267070185768,-0.05148407478011867,,0.05723913894498749,,,-0.01602194986348624,-0.010351520849602388,-0.005315162200540288,,-0.009770647567677412,,-0.026840617292730757,0.09879382714965827,-0.02412340716321426
ADAM28,0.02555210817818994,0.0021154268943212387,-0.030274306594881045,0.04887657116821603,-0.0344126842920662,-0.011335470899438552,0.09209529135725424,0.0014795966847784274,0.0754390304641881,0.015244903184526799,-0.10962613072432699,0.008610059258252405,-0.005710183613180726,0.0787810727298622,0.06737727980707353
TCN2,-0.13231286615300383,-0.209538111295726,-0.007675579783266074,-0.05486817514391963,-0.04062213827078259,-0.06477022792660525,0.08802356986276504,-0.06794425738257817,-0.17851230456220646,-0.28153922801041603,-0.12157669130032614,-0.037339090897387274,-0.02525747310932385,0.04591966680831444,-0.13406140365341354
THPO,,-0.053682048374114694,,,0.049120677239797295,,0.0020500538400432186,,0.021688420513162887,0.01739433522894127,0.06371055922334469,0.0041104681789913555,,-0.03209974482714942,0.06254811267727979
CUBN,0.23432248272948442,-0.029196791760212015,-0.003227946987928918,-0.02637068223309915,-0.022963563527557438,-0.055718289398015236,0.04544566437673178,-0.0668447880084707,0.01666699274182564,-0.03191837437905853,-0.1254048348489214,0.04911355503097598,0.04370438750135565,0.047262347860969424,-0.020696240869561254
TIMP3,-0.027027135478417532,0.08038517937084048,0.018415480922078894,0.0696630561398834,0.10141272063365657,-0.06080067496523525,0.004307282558036132,0.10191183723877455,-0.22453680913871915,-0.30325863195763847,0.14078537518417397,0.09768322264885672,-0.010185816929300292,-0.010005756787730552,-0.03403684339268557
PIGF,0.003919852397795669,-0.16201362543769338,0.016715319306600793,-0.07301355024617551,-0.020892974340318372,-0.016081067448385108,0.05301318788724545,-0.05795204924234097,0.09291855741361443,-0.23232872665058837,-0.17062124166160458,0.01041758891722683,0.04933249228153211,0.012521019836479777,0.027403115087172587
CRH,,-0.03268748078449289,-0.009496442632268785,,-0.0280494685590118,-0.030492368533896592,-0.02522228903393342,,-0.06873716385180467,,,,0.04837044495600146,-0.01417006954975141,-0.03194345562010416
BDNF,-0.19724825334305587,-0.022468901979030644,-0.028112735191707476,-0.09373572689803536,-0.023260828584313522,0.011810462819133831,-0.05332171541654266,-0.05346825119905057,-0.07539457306754921,0.1323381461069793,,,-0.02603491634019263,0.05425296584286627,0.04493666931666898
CCL5,0.006625680492663923,-0.14603369652094905,-0.021620703052941122,,0.04150260816423934,-0.00599679575120956,0.033573887573778036,-0.10265072089856382,-0.017303955396385778,-0.06355042390665336,-0.05841302026945061,-0.018202105081163038,-0.042328457350533234,0.02398115353550784,-0.04766495780864297
GAD1,-0.17606110581396778,-0.10360501704174169,0.02034228435055431,-0.07624056132702439,-0.015926076222400172,-0.028458973381095366,0.05578336172853088,-0.004635634433034357,-0.3586837654747087,0.030424218917852845,-0.02650109012797713,-0.008944852272158701,-0.0018594635170563652,0.02507253487420869,-0.03505625440695709
COL14A1,-0.02126282716095579,-0.055675977943333496,-0.004959552768421636,-0.05887008420542005,0.035831975379102446,-0.007379907211212974,-0.026576843280602242,0.03012990963104847,0.11705880877705548,-0.13728048833143386,-0.140402864503852,-0.08370028396193385,-0.010948876219554501,0.08355950285408947,0.024706479520457056
HLA-A,-0.23397351599728267,0.08222871671292568,-0.04252759093813721,-0.091551320301891,0.11447192158005355,0.11278247748781953,0.0014321719679275917,0.07859412603645406,0.4139853252070051,-0.2113788029357665,0.1278917427668533,0.1734547346012804,-0.05237356441093377,-0.004832727888544292,0.10748767440645089
CD5L,,-0.044570170045404554,0.06378345109977716,,,,,,,,,-0.060757158534188116,,,
FGF18,,0.0678653419042188,,0.046345976005406964,0.1497028229332256,0.01645941235839452,-0.017168150494223492,0.00032726621885473576,,,,,0.028324500932537966,-0.024380917253307162,0.2331975279664106
ADM,0.7385363290248448,0.3784002846697392,-0.005909629042438343,0.23777709009237333,0.2574271503140601,0.12352692338443924,-0.0744511487520827,0.1863176599004409,0.7973719786633299,0.6055899504271735,0.335730791899651,0.32308268259338896,0.015036278217770073,0.037131587394101245,0.22585293537995405
CCL15,,-0.08670620311374246,,,,,,,,,,,,-0.02114556764102352,
GNAI2,-0.3111114937063607,-0.17775868213132162,-0.00910760434652124,-0.0764307117587581,-0.1888647588633937,-0.012338441513882163,-0.061416850570311085,0.07204144854838165,-0.006985186591164796,0.10669788450704552,-0.17014222915191876,-0.015922754773957003,-0.04903372508894414,0.029083579811636142,-0.007945654050893782
HDC,,,,,,,,,,,0.006650552127957965,,,0.0068650597230008785,-0.0030566069207367866
COL11A1,,-0.040607955144729826,0.08574705362765299,-0.024489125189231326,0.043672463193035374,0.03927001270553407,-0.03278927190066597,0.0625532292160593,0.05099251482228116,-0.023441702644229057,,-0.06987241772578237,-0.012124433877937792,0.01902351719154493,0.0834177410607503
NUCB2,0.03344430888105055,0.1264167154703115,-0.021167305686449665,0.10741693833360585,0.06826010262780116,0.05443241959753296,-0.018699998686398312,-0.12713391414972386,0.14662058081348558,-0.0037846966534738373,-0.06939055543585572,0.03257742746005252,0.0021756888321220417,0.01153359365873879,0.13311552193768147
FGF16,,,,,,,,,,,,,,,0.018471509931000142
CXCL1,-0.11611516823632541,-0.11951084488889349,0.04811178922470907,-0.019343793950361888,0.04928536154299928,-0.06480327471814692,-0.020815457105262513,-0.1910461132477653,-0.06392308724876812,0.02003387315245546,-0.11595388026382493,,-0.0213373205223477,0.10263510484214514,0.08429783387317004
VCAN,-0.2169701873962155,-0.07973404721805057,0.054638596478114844,-0.29463404726265946,-0.1688997396760025,-0.05627488892540815,0.04479400519584299,-0.15974462308249981,0.1365197829591393,-0.3929982119190407,0.10896446846727653,-0.07987537799375889,0.032210829332542774,0.016122843660334826,0.0935704062697449
MMP7,0.10521666003965943,0.004331844478531299,,,0.08901820290638505,,-0.015823222509045335,-0.0369081672610408,-0.021493012774244265,0.1383946723247098,,,-0.036550126879312236,0.07556618745138739,0.06465397643190333
PTPN6,-0.0824784866401156,-0.03142552165587252,0.007622293344793694,-0.1241239738263992,-0.05077437988721808,0.02891946252689838,-0.015982334444772785,-0.061843537112698056,-0.06888336602076872,0.00924559645933449,-0.0766731380049796,0.06898296114043122,-0.02006514827412575,0.026584704509215157,-0.050497481427454256
PTGS2,0.1436924237383108,0.24973458320687864,0.061734254246722575,0.2047576158503028,0.17484069195517526,0.048479387448409614,-0.0035692368656769597,-0.04365288470577508,0.09284591937382398,0.1462228660347005,0.1336614325835478,0.08258568896083213,-0.02159304535088013,0.05253481668872459,0.07206210163404753
XCL1,,-0.008650319863239634,,,0.13959833084968457,-0.03190675368129267,0.037713470180955284,-0.04456077777155214,,,,,,,0.016411290197422594
CD58,-0.09949790606721973,-0.09108145675507427,0.008577349406869075,-0.10293552100325401,0.013759694053813654,-0.04824890770158971,-0.015144249472868142,-0.11859889310256025,0.11300413577541303,-0.10141156109187298,0.10189357802983726,0.06527508613572869,0.033571795718585075,-0.0003330573026625188,0.03417627517564837
TNFSF14,0.028031390118934466,-0.01486014583239769,-0.035161522211144,-0.010669946541338756,-0.02088742504936871,0.044600155506378296,-0.006203014549869464,,,0.061249442706953046,,0.007683520212348184,-0.025825329163493574,0.05377856255926622,0.03490606182308271
CNTN4,-0.19998397008694385,-0.01769005202549418,0.02061298459500437,-0.05524409129884066,-0.01654720529066496,-0.044572929940173714,0.07865421012878926,,-0.08254112701323121,,,-0.0017075963226172762,0.011123085397034502,0.010335809698879473,-0.030490842152165524
NTF4,,,,,0.01800812679217428,,,,,,,,,,
INSL3,,0.049126819833319325,,,-0.022285088638666555,,0.011511207529424687,,,,,,0.03835093847346347,0.04559812764019205,
BTLA,,,,,0.023105021655355714,0.023612972173984646,,,,,,-0.013188028843098602,,0.12378922429772664,
MFNG,-0.16403006717994636,-0.08163579708564035,-0.00015267235140059034,-0.06334221546449337,-0.04012423584761346,-0.02103915486747321,0.046923841938766565,-0.07983219210744305,-0.01792991388627741,-0.14031260110972507,-0.09650810752123998,-0.011906732845282606,-0.0231476296091618,-0.04232136101831512,0.01247659828422955
ICAM1,0.11731608160039046,0.08316921360004642,0.017041000320814535,0.018089085596650012,0.0626482324543026,0.058062645022898325,-0.007022390937519698,-0.004163185323170112,0.17656742943234185,0.30608816769308483,-0.11227024737844848,0.10474634598178706,-0.04706150432355157,0.03366044880504471,0.16617256390962368
PROS1,0.10246897004385895,-0.00707911437158088,0.06577569894587129,-0.07002914372542465,0.011974836401590668,0.09714102496556194,-0.02919560970737236,-0.1076601718046116,0.02298760310075172,0.0379015121419563,-0.04421282206885277,0.098704585506592,-0.03265766610100826,0.07086152370908527,0.028857392301941582
CLCF1,0.005332947638905273,0.04158488162854207,-0.05996574473684767,0.0028917397807823376,0.13806311418084952,-0.013492110154018635,0.007102962577023883,-0.06685189256792697,0.1086881523430278,0.13593563782184914,-0.1431588582967529,-0.00805977679220389,-0.017148436158471423,0.07000506130135771,0.08767474665157077
PSAP,-0.057989100147211196,0.12549276149940072,-0.05445154964365846,-0.1408633111643517,0.01563923801089411,0.08857579284628767,0.03484009996172454,0.12193854814302275,-0.35283725344792505,-0.06735027275170152,0.24456116713539744,0.053357874598990544,-0.06954942261312015,0.10558851455280255,0.025292549826167597
EFEMP1,0.18055709426264424,0.07642998529783318,0.024518830976842695,-0.00431704939880812,-0.06830748261149175,0.08372902349974987,0.07019455108822537,-0.024331458387814066,0.30718411731748324,0.09625335800297923,0.05716605119536033,0.18666059991113063,-0.027779265817352072,0.045114423963646615,0.0801714064378905
C1QTNF1,0.11400388131309395,0.1349221880622922,0.025394140740610163,0.0781070353111122,-0.04196783039904269,0.011126876628519664,0.0036558067477800277,0.004058960335883819,0.2763489481246531,0.09195362220884183,0.054119072097477794,0.01717038655732853,0.021279978749258036,-0.014426481336619487,0.16963958568846926
ALB,-0.04230366592648859,-0.003166723218234239,0.013591001142131994,,0.08176958721969255,-0.023683871681850464,-0.019919671432902922,-0.01810027397922704,0.08105638053076611,0.006635401192937785,0.015500183464263032,-0.03773840031446753,0.06094097920793656,0.045240780538990694,0.05773952697092437
CCL13,,,,,,,,-0.05572419060539126,,,,,,,
EFNA3,0.19571404478646318,0.10241912052037164,0.05292177360593709,0.07148852350395637,0.14337124117455546,0.04820376038955165,0.015458304056838412,0.08508999591421437,0.11990418635081282,0.18291928247522732,0.180492613912404,0.2368239408460415,-0.0500914778749889,0.02261753208407622,0.05014532771697203
DRAXIN,-0.2876325548130484,-0.04084707593197661,0.05324021655301262,0.041585790921698194,0.050932495896040965,-0.04180503995990037,-0.04960797865881678,-0.02994722315529979,0.2545084390388076,0.11710304144877319,0.09899951506918078,0.06640581053170515,-0.013082830178870127,0.009913381182394296,0.009449116896125504
RAET1L,,-0.007859444592994272,,,,,,,,,,,0.03825674528075686,,
NPTX2,-0.387772776314328,-0.024118391589561198,-0.04922295772508048,-0.12523726962022977,-0.008228137288797255,-0.08714735880255851,0.038923310457078995,-0.1117241847624224,0.266182112228426,-0.04295840380476159,,-0.022940834690363246,-0.04732069545530963,-0.02344780523119262,-0.05825769247494988
FGF11,0.30573843445788196,0.14638442420352976,0.0470480136600839,0.1388612114501447,0.08817174052849328,0.0953224716557501,-0.0352233101514298,0.041903445934813134,0.4367608228322926,0.22047164333763625,0.2044963746983482,0.19610208798541756,-0.020987698775903924,0.05958804542673814,0.13751584973020872
CD59,-0.35865013074379454,-0.20942565483479822,-0.0465416298228021,-0.12217718769175852,-0.15402080705922566,-0.04265179077484022,0.015400453085887056,-0.014698758100828227,-0.41659834312072697,-0.4288285028056478,-0.20582325553805697,-0.16716714212150904,-0.09452639378702436,-0.009357862882431525,-0.15098334035181377
COL9A2,-0.2200710983388703,-0.21233216956560808,0.011304291724534354,-0.125233101842706,-0.09388977670118911,-0.061723165478693436,0.0550510231724758,-0.0856696335770247,-0.022881368855234695,-0.17946890246999855,-0.10520866104118395,-0.024306784322910776,0.028073133540073285,0.03802821785881829,-0.09644653937650015
DLL3,-0.34428364310378107,-0.3150581063612797,0.01909311677178123,-0.19468961874304025,-0.19105985668510067,-0.057800957280782425,0.0762487933991943,-0.04085798447936397,-0.28072453329643404,-0.12220882649403379,-0.30583978639464765,-0.07022108878523872,0.04532139057002506,-0.004988317181912984,-0.09007092346551783
FGF5,,,,,,,,0.008818360491953538,,,,,,0.07181592010608735,0.03923713691457738
LIN7C,-0.06812505955480647,0.023053537372152256,0.04952405903330583,-0.023015002596614115,-0.024018550299487497,-0.04298809454330242,0.02659700088164839,-0.09203183132374289,0.05488407461874671,-0.05799773500203236,0.030789939830913084,0.01641608041136468,-0.0037451562014845516,0.011597354485835416,0.029476131079361444
GDF7,0.010307665995447432,0.0003740141218497532,-0.029535561921483645,,0.005965743217626723,,0.038751986478322495,,,,,0.008389593352091173,-0.013008862444202558,0.0591281948159413,-0.03687582698573537
PSPN,0.02918418573585908,-0.005008522994373446,-0.001877156857663458,0.04442487849581039,0.08417075485845744,-0.0793652745275453,-0.023366767451412293,0.006403286027775791,0.017381459054066895,-0.0037191493017631155,-0.09310224861634463,-0.013240093220829781,-0.015465233234578536,0.042742217996836175,-0.0011594088164408414
ANGPT1,-0.049068807765244936,-0.05364426967066027,-0.03729301566159661,-0.025528578302293107,-0.0732074950993812,-0.005032301374333583,0.062320173944612686,-0.06651335262258562,-0.05399108224752275,0.0526178556010982,0.003383449599395176,-0.05342655536526771,-0.03144121911058678,0.014219956139661033,-0.024366665024876527
PNOC,-0.18887201743313523,-0.0751210380404547,-0.06180872613016621,-0.08015937610969474,-0.041429160418153976,-0.11059125255643223,0.07417367826272031,0.05985624569728873,-0.14684076836440488,,,,0.10563092270538195,-0.0024824886010252722,0.01609875895995666
L1CAM,-0.17926892331037514,-0.05474188776811608,0.014392296785864664,-0.03077270348644478,0.0007991461206458482,0.009486522033445473,0.025237204253619618,-0.061210722466732065,-0.3534393278486471,0.16226277526598856,0.0348960970960496,0.11732432805166428,-0.040638877921571726,-0.03636814303047519,0.0019427669749717965
APOA1,0.023076036356927287,-0.051640631299387,-0.03230929166178678,-0.0843743013991245,0.015534857419318149,0.07295106240914391,-0.02375925738921475,-0.04996792260750041,-0.006163552991443468,0.004569802632803807,-0.03440568129218735,-0.06772260935679707,-0.042056200857889206,0.004857571096965335,0.049444233630202235
PSEN1,0.13667988234819559,-0.030555677295644935,-0.012075723990505794,0.057597250857644826,0.016035702928685603,-0.04006693056382874,0.0324056118933418,0.019116312231494202,0.07125988883183204,-0.17674635804491037,0.04782043050466816,-0.08534141374340361,0.04643387042442651,0.012346572399708492,0.04811610354547952
CALM2,-0.4187784977825543,-0.3353710834807269,-0.04395801861516989,-0.192553866143583,-0.17061534875492368,-0.13852050098352492,0.03742921775650289,-0.14974038269284815,-0.575734847278023,-0.38923914802014054,-0.20440192426241302,-0.17579200734148573,0.04459563995632654,-0.0652985624631356,-0.19521283286871485
CLEC2B,0.1411623170775842,0.16708558964412404,-0.006805663988739645,0.19177891783234194,0.009699335283083192,0.06828043544692519,-0.015887022888344985,0.027859606926756552,0.01023885660981849,0.27519051024419316,0.053247666456017355,0.11541528753347134,0.017067471637190742,0.057479619357481415,0.08547889998507277
NTNG1,-0.14047755739416215,-0.07911086928327872,-0.053689237372240385,,-0.0020499307964348466,-0.0265016696697764,-0.006415246596349391,-0.06493506794280247,-0.14394634376259213,0.07591959537195488,0.14820651608035565,0.12274609978676368,-0.03211981964523889,0.0779647249818694,0.10280836095746324
LRIG1,-0.2866023178716681,-0.15399923245104263,0.036271619246393,-0.1211385430272087,-0.14058494069604113,0.0106902392423565,-0.010084585368143597,0.12275273820598548,-0.011243060313750736,-0.36635278816977807,-0.30613849748430444,0.013280372728952576,0.06093567088587779,-0.01669756191551301,-0.09991289721809989
CPAMD8,,-0.032960900294577,,,0.06056595926698111,-0.02016214387087075,-0.02023884901214385,,-0.12471492166759506,,-0.0684482322893127,0.11991512717165426,-0.014614406353587801,-0.030337263789921253,0.09232659951695603
GHRL,,-0.07057948178485123,-0.019734323671443576,,0.021732210481121613,-0.04143872203803385,-0.03548588217415881,,-0.019487348798232024,-0.05041050985368,0.026602120712347577,0.0071547106152222446,,0.10682677192655902,-0.02304949179921291
NPY,-0.209622398584347,-0.1247730712662455,0.015962643830516966,-0.05804043513875839,-0.027994115947257238,-0.04890074966898544,0.0458461379590156,,-0.08556069434585299,-0.0929686807216575,,-0.058237828314026976,-0.014835336387569864,0.009430656561436539,-0.09833739338973467
MMP2,-0.428643437402515,-0.3271790461142221,0.017403022477403256,-0.22479813579871458,-0.11937972173693849,-0.08890876066510717,0.01704299279671543,0.21257192409757275,-0.1092950018966786,-0.42207405722149566,-0.11899579898279836,-0.01676787706921118,-0.05340475778516985,-0.028470520310904426,-0.053735485736546615
LHB,,,,,-0.009912422538284248,,,,,,,,,,
PPY,,0.0022934920978897526,,,0.01891620913435225,,0.059187995422664785,-0.01458416580597996,,,,,-0.031176238783921385,0.08856429389126311,-0.0031170053542859425
ALKAL2,-0.08645533371600468,-0.016435235297356385,0.01749404446782728,,0.0283739799847394,,0.005082404298138905,0.09887569026338794,0.16971179989233662,0.0004091821545705614,,-0.023987274599045413,0.026295622892998572,-0.04391407373077899,0.06534495812634618
CSF1,0.168297437080727,0.03636879935778633,0.027490939687353066,-0.10351834250490682,-0.04033844860674449,0.05093572196342353,0.024806293949192555,-0.16345419702536174,0.12036569207100259,0.06628651539288324,-0.22585933567051597,0.01832550621033492,0.040907484049842895,0.01029952451197473,0.016424751388233058
SEMA4C,-0.017287491074580885,-0.053335762401380646,-0.024673133117807045,-0.0641175951712622,-0.05293352456180365,0.008983726419933854,0.03237619433923988,-0.04283040249056864,0.0653885457452187,-0.21545797424339222,-0.09300999088533193,0.05046161455277818,-0.01623122231173123,0.047955400381006666,-0.0145240874042023
BMP8A,,,,,,,,,,,,,,0.036132284684463487,
ICAM2,-0.20365160073812694,-0.18515874809311436,0.06378207504516133,-0.09288613720494926,0.004142972075928987,-0.09045599079789758,-0.01748763843350525,-0.05845985501177926,-0.1198967139411643,-0.2837361441446005,-0.04818677016224469,-0.008417235447001166,-0.03756935321430271,0.026863653323383665,-0.04518986404534272
SYTL3,0.026704347355412005,0.16951588787159766,-0.034728668188003825,0.13671375572924893,0.04468028839150022,0.06414733332718395,0.011562277255700727,0.027017162499102507,0.19304773222409016,0.225179356923351,0.015875617489976724,0.04851903279498532,-0.013232990216086744,0.0387989391619761,-0.0026535504109546377
IL1A,-0.04528932168543373,0.007869647055357283,0.0169902283605576,0.1560888187131134,0.057995864141012744,-0.002963809972531837,-0.011739542206329895,,0.1341269020885092,0.15203540091881398,-0.19764610780955935,0.09914549286354858,0.004549301680700066,0.0737671737876892,0.09539432810834277
HLA-G,-0.08232652072936021,0.12205831917947477,,,0.10923810669730113,,,,,0.0719557373971517,-0.038551604411382216,,-0.0254918096297691,,
PGF,0.3781051816296115,-0.14146810199067647,0.03537979239567071,0.10788208639023465,-0.04024476701667865,-0.00945880685220592,-0.011141331122348058,-0.11395467170607773,0.41942038585606956,-0.27330173093210836,0.2666655668608148,0.18892069090299543,0.03438440536304295,0.016992722014941754,-0.03798410897914892
LGALS8,-0.043926334839389646,0.10654840817156934,-0.013037546005618865,-0.07398489388145586,0.013544301954828157,0.054203013700143354,0.033526192499128145,-0.01287603847391168,-0.06566818696883356,0.049491758971836906,-0.05299103527017603,0.05282025000636809,-0.0025777807958421886,0.07146058364535231,0.08967360950767615
DKK3,-0.563401465307644,-0.2517488580077906,-0.0656059033579261,-0.1275351437674535,-0.18280793026330136,-0.13709318399419235,0.018912115818366017,-0.02608726521205992,-0.5076590231428199,-0.3750327799387185,-0.11898133967468917,-0.11200929039599718,-0.041712539097056044,0.0012531477810009358,-0.18523318187330234
COL16A1,-0.1906972048028124,-0.18027581259812275,0.050066563673975044,-0.25847725781796116,-0.11979050640346797,0.0221875576671039,-0.013533655947567697,-0.11396638878219428,0.0726633082106844,-0.3397417989434948,0.05700632420271396,0.06292688775566833,0.0031164028033670624,0.016456519256645753,-0.13132308626327668
TPH1,-0.020899899227600372,-0.0006086593245021182,,-0.038961596199933106,0.00952915529177385,-0.03976662712849676,9.183674355766154e-06,,0.030780786170479406,-0.024362752308087453,-0.0181783642891781,,0.004399641731635015,0.033210786897107124,0.06862825800489811
TNC,0.16986078730063087,0.062176174483907755,0.002693647043448513,-0.08482205072708225,0.1519777196519155,0.0870005217125205,-0.07648605737319962,0.179992940599685,0.3512234190707085,0.3931561150223963,-0.09191623023792558,0.19036232078735843,-0.020596980171335967,0.04492461046182486,0.14237792692696638
TNFSF9,-0.12479959921842651,0.03103296747817887,0.010893328831693055,-0.075126946565147,-0.017616454284226226,-0.06541951144304192,-0.021299916961285744,-0.039803493268054,-0.050939634658827414,,0.012798308285394668,0.015654325298394035,-0.032681032411044635,-0.04112625471801354,0.07478342967126154
C4A,,,-0.02336231157038649,,-0.027216790650299954,,-0.017534351345260456,-0.02185725922734323,0.01971175014609682,-0.05020345533510022,,,,0.0017108063788390153,
