,UKF296,ZH1007inf,ZH1007nec,ZH8811Bbulk
SPINK1,,,,-0.0020653173168769926
EFEMP2,0.008096864966290829,0.022653899755031615,-0.13078290600465187,0.0501271286274776
SELPLG,0.03311334663681373,0.018997978764119218,-0.005397709631163515,-0.036036190431020375
GDF6,,,,-0.04915882667678381
HLA-E,0.018689138424280945,-0.03404264933433191,-0.02069023179874551,0.00223521348578781
PTN,0.0015249243201957718,0.13929158129297495,-0.028817487918592424,-0.014206007585190446
CD274,-0.013193218885534836,0.1485702528822835,-0.014773823747615189,-0.00964164254354135
FGF10,0.010126094705549534,,-0.008698963842245323,
CD14,0.024980063537191025,0.008273012198556601,0.01726045651683965,0.03795466137596993
SFTPD,0.03327516179827257,-0.03894056375864356,-0.05000533173290968,0.0053610770081142746
SLIT1,0.0108168739363751,0.04107935631624737,0.0027164962600779705,0.0017412408211688471
CNTF,-0.011122385136611053,,,
BST1,-0.007054551196916313,0.13447544711179388,0.029278334427875783,0.031917921601147696
AGTRAP,0.049617015826976904,-0.05501343723212905,-0.04387858870038013,-0.01489832992631826
LAMC1,0.0173992379231357,0.0031896939249400776,-0.0818691652427895,-0.09502868623925481
COL6A3,0.007436039107250009,0.1310678110114158,-0.004946202236788782,0.03542725434671984
FN1,0.0070350192738408215,-0.0007010503645489567,-0.021213618191369122,-0.03606681208630312
MIF,-0.008140656109929794,-0.031115223536289916,0.0013475261654979356,0.03224020227780488
JAG1,-0.04917543804871643,0.0031590793527454413,-0.04263145868893832,-0.09127881806748876
NID2,-0.013091089235912153,0.02561199291439633,-0.0018672560562708004,0.006911439336145082
EFNB1,-0.021946756033156968,0.1306374529841785,0.03777658319600941,0.023554880222933186
COL4A2,0.07235273218056767,0.008157354783656975,-0.03236660282580633,-0.030710328157282193
SPP1,0.07878050619917513,0.10316812808033428,-0.01799033231999509,0.028927412926821182
PODXL2,-0.004739468379262848,0.003067272764725351,0.01579696400442072,0.01798955043069759
IFNE,-0.012426559386386914,,,
FGF9,-0.012848514252188104,,,-0.032186176111041756
ITIH2,0.012076687121704186,,,-0.0148972919185153
ADAM10,0.011390928692997881,0.0724488655633448,-0.01509825766824308,-0.09074848958286519
CFH,-0.007868548349381074,-0.03190827785558003,0.06325705318854981,-0.020510930577740963
COL4A5,-0.009978196894956689,-0.015060841356112891,0.0023258910730935864,0.004425977714089672
LTBP3,0.025242534147786426,-0.00870417626583754,-0.04417055051108747,-0.012903501824310736
GNB3,0.0007650968181795068,0.0733253182188951,0.025290293154078516,0.018559302745207683
COL6A2,0.024179009487515467,0.0019077974787953516,-0.042763835716070765,0.011898603081530594
GDF9,0.05150386010956886,0.035060155736040974,-0.0406885515593291,0.03197706712128828
NCAM1,-0.007436389737147529,-0.03678655471414749,0.013677432051605178,-0.037200511966105326
APOC2,-0.036022819250166094,0.017373217112788896,-0.0431990650765043,0.02072966726707828
BST2,0.01559621714543444,-0.025694961348044283,0.04856943912691788,0.02124192047337313
COL5A1,-0.02053525948576049,-0.014688498199643643,-0.03721543019459494,0.002964381673796531
CALM3,0.016687965722875585,0.01141664809160406,0.05171403819496329,-0.05269987524355314
THBS2,-0.011317175895768831,-0.0012361413985096728,0.03499045303575492,-0.018738699352049228
SERPINE2,-0.00782646146761813,0.05137726910934844,-0.0893243249645004,-0.07427378840470536
EFNB2,0.013992101558281459,0.03109168018315981,-0.02221300833492332,0.020082739598373332
PROK1,,,,-0.018421609693770158
LACRT,0.002926720665541284,,,
MMP9,,0.004117534724959084,0.005976624783380783,-0.02162146218116223
DMP1,,0.15345823270375047,,
NPPA,0.011437787822150358,-0.011902866671855453,-0.022443664356499707,0.03338632124808938
APOB,-0.011612656584596506,,,
C4B,,0.012989783416129956,-0.04256561478028273,
NTNG2,-0.03067361963678283,0.09968611609127137,-0.010758537698377892,0.014606937275646695
LAMA1,-0.005608317434306114,0.04072892753846009,,0.004021681377396833
UCN,-0.016448556153994674,-0.019819916182088445,0.04948747387430705,-0.03849636628297649
ARTN,,,,-0.02902355511894932
PDGFD,-0.017299806985811034,0.049821374344721815,-0.007909972414610772,-0.002656817653265175
EDN1,-0.024891937666819172,0.05470395633131405,0.008878233176543,-0.015565441618738067
ARPC5,-0.039848676954037064,0.014790417899542777,-0.10204755883743939,0.0011901628424999693
GSTO1,-0.030450862445481622,0.0535452393185232,0.05105895998522381,0.06778515174694114
PROK2,-0.018977193739535003,,,0.002502290591488849
SYK,-0.019034292231968425,0.028797189086035752,0.008808142808667499,0.04948654746720524
ST6GAL1,-0.027296439035741322,-0.010380969505124099,-0.05521689724873629,-0.07796816226756334
WNT3,0.00523375956537903,-0.034870383151637846,-0.01621259796262811,-0.02824079068988714
HSP90B1,0.0013537051931035297,0.014292747085173163,0.03005185049957156,-0.035757466590386304
ZP3,-0.011612657618077463,0.1103410776378688,0.08481654339598209,-0.02658631533015737
NRG2,0.047515129346949334,0.05149931558562178,0.052208225216996404,0.013914392425985515
MELTF,0.016538629814844757,0.11538635043120664,-0.029382456862652895,0.006203387415924757
NLGN1,-0.04320217021347702,0.12158223370996424,-0.04639528273041834,-0.025321107109049227
SLIT3,0.04885217400988112,0.013650768715745085,-0.017814233194238267,-0.028533909808544623
CCL8,-0.010478994838119662,0.17720493349949437,0.0008114436380995129,-0.03130421364694446
S100A4,-0.05764848074811644,0.048511101899446206,0.045963700179766885,0.026091025064312455
TNFSF13B,0.04777873342246485,0.04710768811607143,0.02027242824730818,0.006148539417149407
HSPG2,0.02538585619737985,0.006315306198269672,0.0030102477536905013,-0.02914786945265104
FAM3C,-0.003279934846108962,0.06316297679730648,0.0714718738371784,0.014533084891505739
FLT3LG,0.004301743566982389,-0.0019532192195163426,0.05178007105327546,0.041174512940347484
A2M,0.0038579567886185846,-0.03184481676187163,-0.04187429839143922,0.006575152260145989
VCL,0.008117102803849136,0.03934596183232366,-0.008175451091741623,0.05483045666577013
FGF2,0.05824560572614933,-0.006435582966454564,-0.015733723603045695,-0.002377429411618328
AGRP,,-0.005364743741333278,-0.00419331211682137,0.041824223110950784
CNTN3,0.03804585586787326,,,-0.046238698902478656
RNASE2,0.07922465499368302,0.009968102305934057,0.050497243219520746,0.019901740488648293
GAL,-0.019053849202944204,0.027494301432839614,-0.06587385530691024,-0.041986921150971426
CXCL6,-0.013613193724557921,,,-0.0576320842638421
PDGFC,0.007237194262637674,0.030606236466177095,-0.07299448634810843,-0.026165130867830556
COL8A2,-0.01045615216028232,0.10636315433878415,0.043373089520254676,-0.02475377410135851
SPON2,-0.026163282375119463,0.015545238877418535,0.0014558887641406353,-0.020743079045131816
LCN2,,,,-0.030121102600439504
SEMA3D,0.04641914975296732,-0.03175190711849406,,
BMP6,0.09070459713220348,,,0.05298219832561146
TIMP2,-0.0007328835471838089,-0.0025960801538699586,0.017306933719600567,-0.03715648389959704
EFNA1,-0.014824578417072172,0.0018592898577222815,-0.13092300562523423,-0.043510681979337114
TFPI,0.017353762110053694,0.024719467187567165,-0.10093582672943709,-0.0288913690994124
GPC3,0.027429141342760806,-0.004574309573631512,,-0.024798228597266474
NMU,-0.013818736373036098,0.06407295763548108,-0.0016656230809710406,-0.00249802228146687
SCGB3A2,,0.08305025501950114,,-0.025913367931940635
LAMB3,0.04880214919374185,0.02125235808650311,0.03618648752186903,0.05481823023686983
LGALS9,0.00854883934489101,-0.07788919789037364,-0.04574621397730164,-0.03783657833522649
VIM,0.03505190612715861,0.11888331761796658,0.014865356091130478,0.03621252974370987
PLAU,0.01515021305417978,0.08838328055197425,0.03631974546081749,1.162843094198654e-05
TGFB3,0.03516151870338041,0.014737496055294235,-0.012012334994043129,-0.011463596447810748
APLN,-0.03195471911822241,-0.060934999738951674,-0.08499314761838427,-0.02170699912171964
SHANK2,-4.221161094733865e-05,,-0.055660988195706716,-0.022154577093990952
LTF,0.009917584858534311,-0.00018131669248896504,-0.01698408173428584,-0.012658650784092814
PYY,,,,-0.0205234913272006
PENK,-0.03378858615476163,0.018708154213218506,,
CTF1,-0.014362460748156253,-0.0005593011692154655,0.06924150449247995,0.03857792624099939
COL3A1,-0.007600585600972554,0.029986837064283768,-0.008867574889269111,-0.006133654301946235
S100A10,0.04692686869082349,0.03502906306903568,-0.001466807228765332,0.09292151782511526
FGF13,-0.02893797545473923,0.06546470641890863,,-0.024262833057702157
SEMA4A,-0.00947055921335532,-0.05163337837999489,0.060411047235657996,0.0059427166780111635
EFNA4,0.04670166144141225,0.04681860437729252,0.02967234771618819,0.055955718368924746
HSPA8,0.040576567251887206,0.052712765155726524,-0.02341655551466226,-0.07953356888602663
NPB,-0.015918359948505406,0.16578223805650222,-0.004282589400263465,0.005149194561151467
ULBP1,,,-0.024653949909481748,-0.017477900380613635
SEMA3E,0.01771861926326962,0.050105396090321136,0.03445835351237191,0.06894360018292792
FGF3,,,,-0.026471022664569584
ADAM9,-0.017890040983801304,0.12247016157885121,0.07194698374930822,-0.010560172540118314
ASIP,-0.010345738934419025,0.12906609181084644,-0.04416576135600674,-0.05646132794926795
IBSP,,0.07013510709469528,0.0482007382445457,0.011474565043852795
FAT4,0.005597084655591248,0.07915464459772598,0.07647318567730564,-0.014210205427564621
MDK,-0.010689470755614485,0.033254674990846785,0.026965084082060015,-0.006224575328340581
BMP5,,-0.03571673847586975,,0.004454078035089208
CAMP,,,,-0.005628376593376547
HSPA1A,0.009201828251032104,-0.03349958412504681,-0.050876149115001955,-0.01303913306989226
SEMA3F,-0.015647209432945643,-0.008980701854788884,0.01487704705299291,0.01662876431407505
ARF6,0.001637622277402056,0.004963501984950636,-0.02954887801906117,-0.0010116738703774184
IL6,,0.05526883796420134,-0.028730456685527546,0.007108348204912705
CALM1,-0.009857780845031654,0.05542321891469985,0.072476155183229,0.027650227549910325
VIP,-0.034964989078165476,-0.03175198210939673,,
NMB,0.01629694007355779,0.048795539182910116,0.0197664338017846,0.019690986384132036
CCL26,,0.0064943515612675565,0.07100777385579526,0.06477319056110305
FBLN1,-0.03668407202020968,0.0293118052739941,0.0011529667772699943,-0.01154457168921688
SAA1,-0.011967863040601951,0.0574903517665013,0.0658818784765939,0.0051833719738970776
MICB,-0.019053850273284767,0.08189073916122204,-0.013535723297790526,0.030500583932680323
MMP13,,-0.02010550178815351,,
F13A1,-0.032497058281677586,0.022118558005443746,-0.03432254787244175,0.05774454647677223
CXCL11,0.06125291306894716,,0.2569979441428382,
COL5A2,-0.011320598579705785,0.0026111117517750226,-0.026149407673753833,-0.009721430133330905
EFNA5,-0.00378607755891953,0.019763288907068213,0.02630836713829969,0.004541402889619854
AREG,,,,-0.017801119173235555
EDIL3,0.02132820818800568,-0.03935357778432513,0.05033395315648508,-0.05017601719913964
CD86,0.026805927182563402,0.0202009010171143,-0.06717523661814136,0.046346320930125265
AHSG,,-0.033120530976728235,-0.03939447637132858,0.07528170187131851
WNT9B,-0.015464057589916674,,,
HRAS,-0.03547065680435597,-0.014909209552411302,-0.065433471351647,-0.003690031473875378
C1QTNF5,,,0.05059852393224262,-0.01239604748732397
RLN1,0.08409679449523443,,0.07356821720132556,-0.019322755626606902
COL4A1,-0.04209078661838217,-0.012106418199942778,0.0007739099233490234,-0.038790837052173434
CCL3,-0.01733025202652019,0.04808896079660818,-0.131156985551668,0.0006607072338115409
BGN,-0.019981441963781786,-0.017337864668038473,-0.035311708706056696,-0.05941321546058619
RETN,0.009018324566385856,0.07889141563292808,0.14162953279597643,0.005383618185725494
S100A9,-0.02247005746278235,0.09859114568746925,0.02664971785470531,0.04137718959106304
HCRT,-0.018900268305537343,-0.013402392425699856,0.0707847949320124,0.0005118931961034935
FADD,0.0124349373184609,0.05613517781959125,0.03691331538299623,0.020132069099079025
ACTR2,0.06206222170405579,0.03934218918454418,0.08112494166098118,0.021848752617403093
BMP2,0.031193816011889152,0.05604768858166473,0.039914484119046606,-0.030826231844428894
PDYN,-0.026807810728576978,,,-0.02001690056047688
CD55,-0.0491196126442658,-0.09576685835220032,-0.010054436595572829,0.12039336981574254
OSTN,-0.01763007087891302,,,
PDX1,,,,0.00032937483069300376
CD6,-0.014614160765989837,0.07859393813012726,-0.04194805347510552,
IL16,0.005440495651734331,-0.004742126769494307,-0.05481158243108119,-0.08070351591843791
LAMA5,0.05280345233200021,-0.0037989403447738464,-0.008941584877305188,-0.029463902350094908
RGMB,-0.04120985819921304,0.08153555207875518,0.04933239022812681,-0.013826810815803758
INSL5,-0.018274799802629752,0.05204117814021674,,
IL12A,-0.01371632280728865,0.06562005667168272,0.08155737634729603,-0.0340107306198039
S100A8,-0.01843289306918992,0.10508799664461342,0.04877130676758135,0.060046984053010045
TAC3,0.013445007361429676,,,-0.025789706009853693
MFAP5,-0.02783843154200609,-0.010007837015249205,,0.007585713327207983
CXCL16,0.015885245186051538,0.01695206788310185,-0.010980317955830073,-0.039525161314928836
AGRN,-0.029017414069517126,-0.009685646536872886,-0.030111558843451253,-0.04140754171061254
COL4A6,0.028063374876634406,0.1093021104361942,-0.062319614053672964,0.011568345029332535
FST,0.03457521453286413,0.1322914967180829,0.07086333284988014,-0.025938465915363584
MEGF10,0.004336528844940627,0.01560390702243729,-0.03068001194318414,0.008516321464103431
C1QB,0.0176848139989779,0.03302719659603671,0.04994208018120798,0.02179284173761364
HLA-B,0.04418313137833628,0.05761596454550169,-0.05278006261472302,-0.0329337959480272
PDGFA,0.004965636896560602,0.0348082903131903,0.06552468905912388,-0.06905512654743781
LAMA3,-0.00957276430327388,,,-0.015212283567281746
DKK1,-0.014320644243535149,-0.021251822785471337,0.006388712750247211,0.04851944825800528
INHBA,-0.004469517513406403,0.08285350262845835,0.003037093212896979,0.024828809336546655
IL7,-0.002963715839750745,-0.009630638355906935,,0.05997719466199356
FABP5,-0.00888883907774687,0.1386194765687055,0.05870444011719937,0.013760878546477966
CCL4,-0.03197413151419332,-0.009167735928331816,-0.0020442024501151385,0.0009767574241949426
FBN1,0.018875026670807458,-0.030835013803812407,-0.03362833471888273,-0.05255429291202799
TCTN1,-0.03438670144340156,0.02336595149703852,0.06034345619781181,0.008827938028501956
NCR3LG1,,,,-0.022904917687611916
BMP7,-0.016581687829265352,0.0018545250006093653,0.058762658364841805,0.00030296180731779874
NLGN2,0.009346380650994973,0.039368903354908794,-0.031717687154324214,-0.07324139388292056
CCL25,,-0.012662160825722317,-0.043870095122313976,-0.03948977974031636
NPNT,-0.02351373249675517,0.00691241553619566,0.12457765442581556,-0.07158411529242353
KITLG,0.0020563009806359497,0.02221595861277494,0.0330527037819133,0.034790973109354126
MADCAM1,-0.0143206450478238,-0.0013592447644067316,0.025038787174041673,-0.017860918694147174
F12,-0.0019465332097725902,0.0318501897230547,0.03167700763948743,-0.02399669254370604
S100B,0.06136242539511984,-0.06020016065394526,0.038058379323212176,-0.03690241066096904
IL27,,0.06084395501736263,-0.040045958312125145,-0.02166389874540813
CD99,0.02092101354698287,0.11583564892298115,-0.024992715119141355,0.014973434182528701
PDGFB,0.005811265609322771,-0.04188450784378412,-0.03419911421758586,-0.01842314011116397
CLEC2D,0.05877098857498277,0.07191458435513284,0.11914949461051727,-0.023234343582338297
F8,0.0036925046617610835,0.05574678288688537,0.06773985109858184,0.025902133532312265
C3,0.02322295136458391,-0.08051728229386741,-0.03695899216791297,-0.03957643136405453
DLK2,-0.020246362689098723,-0.0293437304930828,-0.03389171386073463,-0.05895584847794764
TSLP,0.02516958365236828,-0.005827164234427237,-0.016520428477231477,0.032856815586250365
OSM,,0.1213791678320575,-0.04001550705925115,0.008574594893007785
SLPI,0.013633459063036866,0.09278214026186826,0.01931984431677552,0.02303204057774369
AFDN,-0.012890823572253953,-0.01266212073331982,0.0036152915312154584,-0.010836432735639355
KISS1,,,-0.04437455005186898,-0.017086918622338448
ULBP2,0.03887379567966311,0.03644847932624525,-0.023134265822975505,-0.0026006484069277577
ICAM4,,,,-0.014990409613635925
TDGF1,-0.014614161972516903,,,
ANGPTL1,-0.010208661768906025,0.05487380179834075,,-0.02902354732441696
LTBP1,-0.039573369637815624,0.03505438992976453,0.03015652609459916,0.038540311192772445
NTN4,0.021399601653973012,-0.03244137990340213,-0.0820813225810527,-0.01799658013939993
APP,0.008568403850805205,0.02340498474578879,0.018147745015973396,-0.017878665101020836
RIMS2,-0.023273938629212815,-0.04649086125769965,0.07589451380336668,-0.0027747765628540052
WNT7A,0.0037601377648415384,0.08009315501851179,-0.04829328836254663,-0.01660779409284227
GAST,,,,-0.017086918931516388
GPI,0.021374362528650544,0.010002894104178142,-0.033031180262655294,0.007022217913466868
IL1B,-0.022801277483280598,-0.043071319909845585,0.007343421650133343,0.020358057229511988
SFTPA2,,,,-0.014765386473159463
HAS2,0.028915778311956124,0.09048084595153064,-0.0028959342395330056,0.005329465701384742
IL11,,0.029962620726787043,-0.015448592204481842,-0.030032073950094936
SEMA4B,-0.019857389201967626,0.07238447518293398,0.01625718621629081,0.009276675295363192
FGF12,-0.009375297952293998,0.02143430898900651,0.0705644861452169,0.03106950215706286
CP,0.05472807459576005,0.001383009036157905,0.0019320484165156562,-0.0051147264627849146
NLGN3,-0.04350419758703847,0.039763017536820364,-0.08128771762916093,-0.07324749400171789
GZMB,-0.01242655999236445,,,-0.0211818963665632
PROC,-0.009795389824756223,0.06746591027504328,0.026564802728187602,-0.01804960387010205
TNFSF11,,-0.015375951157456038,,0.14107054749010503
AGT,-0.04289547459135117,0.11092636425364019,0.00010307853968085333,-0.02316852359042573
PTHLH,0.028809864023391488,0.02802680815692334,-0.08266642205721826,0.03836891777803488
COL1A1,-0.035627191039450105,0.02479923484992773,-0.009654478596517626,0.01835760070306233
LAMB2,0.01938450316751548,0.04027472543631496,-0.021545975818076768,-0.03956936340152642
DSC2,-0.02912386680677669,0.0007187748555736994,-0.006742978276318461,0.026740993915563133
WNT5B,-0.02206727652405591,-0.02774355884842254,0.04724456796572873,-0.03671669703373223
LEFTY1,-0.017548019474272473,-0.011630950118158477,0.031411969191832305,-0.05009740924546304
FGL1,,,,-0.007337484210092623
CXCL5,-0.0219522489677589,-0.021751636647384106,0.052716695139273906,0.005924609919649648
S100A1,0.00427712569780071,-0.015071928426954203,0.07872222817931329,-0.005521658124565773
C4BPA,,-0.03080922859856854,,
NPTX1,-0.015477487688566396,-0.04066492131196896,0.06577526307205776,-0.03328395034361625
TGS1,-0.0090811556012854,-0.027056558449909483,0.08872960487386791,-0.011095372193139628
SST,0.0533772572684792,,,0.01097780646287805
IL34,-0.022437235048666578,0.1009494547034875,-0.02465326026941307,-0.001319021331647364
DHH,,-0.010212372819786845,,0.012211899722743743
TF,0.044461288783396086,-0.05229433921797811,0.07810558135003394,-0.03315385231188188
IL33,0.04408189318789256,-0.01500964415144647,-0.008567727951881175,0.021305633787005483
RBP4,0.007819946922917088,-0.03613337449898622,-0.001747438920326511,0.04069723038541021
CCL19,-0.021173118720111066,,,
CCL20,,,-0.06273451197161581,0.0007248402382429609
NAMPT,0.041177239232230385,0.0721055880038397,0.03408594673191012,0.04205429623948739
