,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
ALB,0.07116304183421175,-0.01994135170074259,-0.014005706270161877,0.03546003833809696,0.03000319034070881,0.10029189663054383,0.08053510863683044,0.0748770813504434,-0.005193615511276926,0.009844343778968912
EFNA3,0.010086699328302428,-0.06169489617160022,0.017540676724666072,-0.07513220014558926,0.02897890149513967,0.036896465631343904,-0.017825598323488078,0.05407177950928403,-0.0620212477779668,-0.031196813519383415
DRAXIN,0.0011852359480335457,-0.022155684582991924,-0.016314836707172146,0.052571633660688386,0.022777747668038553,-0.009844399357062583,0.010991954849847342,-0.004155933811972859,-0.08309420338234229,0.0919862035386371
NPTX2,0.05799151840930738,-0.09591814161483625,0.005265376277955045,0.08910563998338815,-0.0199737222325255,0.07094581496042537,0.011194982062098723,0.016871616999332036,-0.03808833213874785,0.028368929238963718
FGF11,0.0008024599590050886,-0.012411468702952977,-0.05168557126043396,-0.010859842956026313,-0.05375431848294851,0.10595447654083406,0.051859492939692636,0.10173752062964542,-0.020043511754073675,0.04422816952143829
CD59,0.000720636828947765,-0.028500102101297227,-0.015581425176729289,0.028756636656904602,-0.014103398836769821,-0.07232404250462918,-0.011569911487579836,-0.05538480142517192,-0.03254222505117235,-0.07650567152729201
COL9A2,0.04750755318751023,0.11937604878502787,-0.022869578988857595,0.02293343966419769,0.029370163609135073,-0.0325378885512686,-0.006111796141019806,0.020431852337913396,0.03161534591044267,0.12999188159241523
DLL3,0.021759262326303933,-0.03391859853666755,0.08322823542406828,-0.09589704885696533,0.08815924354935892,0.11397313303048573,0.03758438997965205,0.09023748390537012,-0.14685329406306297,0.002885083347222324
FGF5,,-0.01587918610038076,,-0.02908851890859347,,,,,,
LIN7C,0.027966481726528956,-0.045047693474712255,-0.016979455814016168,0.03203956704884983,-0.07790002597482071,-0.043723164833514516,0.0006587455780871611,0.016814031281352625,-0.03626212738084376,0.008745684963156765
GDF7,0.03501447019257391,-0.001559889695966032,-0.028736005090477194,-0.05346922218097108,,,0.028584572795232074,-0.020944242918858567,,
PSPN,-0.015471900940469109,0.03013060879204715,0.02629845809857273,-0.039242436797806306,-0.026700184961171047,0.06632024643233289,0.09957282761569394,0.0010447959030311104,-0.06411146752029373,-0.03029228909322515
ANGPT1,-0.03478768897520445,0.0037680332227319696,0.07538070454485464,0.09024850333901374,0.020208804002212342,-0.06861707640013157,0.11038443561813534,-0.00538674673169161,-0.08408553399775957,0.10011983387664465
PNOC,0.008266764291103738,-0.08302184176698374,-0.030389771476603503,-0.09628318441497057,-0.02261187659572742,,,,-0.05020013416516436,-0.025793932366748075
L1CAM,0.028846295297494145,-0.07331567046522919,0.013866815810449608,-0.05061904340344736,-0.0210440025842914,-0.039912619544167395,-0.048317729914330865,0.04561164525762916,0.017004830869468326,0.03449008072634286
APOA1,0.0019943927568105623,-0.033983859945773784,-0.01670535487050554,-0.014163393107676845,0.0037665792906148837,0.0988883620041452,-0.0024545991727946315,-0.05471223761023114,,-0.03402482753652326
PSEN1,0.05507458365396337,0.06822671231225766,0.0452841918323586,0.10720646880072673,0.07261890982176879,-0.01219767261476093,0.05251382952447853,-0.028012274448708508,0.054843604461832056,0.018077300755255363
CALM2,0.018979001672716114,-0.012390402747843839,0.04417181435834434,-0.1248572265435409,-0.01546132015892887,-0.028736643950016807,-0.016647008802494343,0.10436020159148683,-0.06646133169434616,-0.08920006056520179
CLEC2B,0.011923737307920915,-0.017290225026340842,-0.046844419110093655,-0.023594688368984856,-0.01769086140261829,-0.06352067062602841,-0.052417067243276536,-0.02719919282163087,-0.003798241959160521,0.14621837404558946
NTNG1,0.0029251103911186096,-0.03751671993709448,0.07639296243945193,-0.0033060421922553036,-0.03456559971772142,-0.03823412324236014,0.050926154025136484,-0.03836641667167557,0.09662214777270725,0.03979293449659632
LRIG1,-0.005440697456035733,0.00032888082052563825,0.04216662534686997,0.06394784281629436,0.04641953529918559,-0.017902952317241476,-0.017039186218188472,-0.030572336002660513,0.032486960309576214,0.1717138540411448
CPAMD8,-0.0027729867441099853,-0.01436486079432976,-0.01423012299500232,0.0061034179120684874,-0.021107074936141477,0.1398931554273197,-0.027448492570012757,-0.0036287902298420475,0.021300186550071282,0.09546733849167567
GHRL,-0.021485359615881876,-0.03054890242153134,-0.024950453833686177,-0.03244201587993703,0.07607129374828323,-0.01597620023884447,0.03928180007563716,0.05195545102533089,,
NPY,-0.043374589991420805,-0.016676109226648316,-0.006136580961592363,-0.04376326004305511,-0.05481079606126025,-0.03206170303113829,0.018460581668045827,0.01609582687778099,0.018979322126327726,-0.05108485808643211
MMP2,0.03708447844316999,-0.039033541171973586,0.04161914387241083,-0.004596702406699044,0.05076779733709193,0.04569260677833459,0.01783998795091292,6.156786843739565e-05,-0.07225892476017468,0.07945999672112374
PPY,,,-0.010399904829109718,,,,,,,
ALKAL2,-0.008957205030130812,-0.01628736292143025,-0.013813994738264685,0.12256496865199236,-0.027244206787523612,0.06877108031865589,0.06065192045989522,-0.06591401589122305,,0.03545330923939894
CSF1,-0.02416850912298364,0.030851196654356546,-0.03623377113785782,0.06182239984458843,-0.028848185374761023,-0.01558937117117999,-0.007744251333810107,-0.026554023343150206,0.07277765615719493,0.043903864129645656
SEMA4C,-0.0018881924494230904,0.0154020369138006,0.058350425699209785,0.044104388387367466,0.0372033681919172,-0.018112510355962768,-0.03460691444048598,0.08991072898684856,0.04851326057907526,0.08090162549431726
ICAM2,0.012519433480231702,-0.002191234150007389,-0.007854331689842594,-0.019136404526688695,0.04162765882193516,-0.05003527710551431,-0.030110679112415318,0.03786195866264505,-0.022075672188737135,-0.08160560866014878
SYTL3,0.05073372282695441,-0.011979366110841013,-0.03017617468933482,0.07263582213799577,-0.03568045056094944,0.04996732046626315,0.045475955878557565,0.047872965228189894,-0.03828065847443794,
IL1A,-0.003837192289943343,-0.03950982771956541,-0.03223580728736913,0.016560256518536695,-0.021964289573600033,0.015050418743163655,0.01514530224356074,0.05215004350176837,-0.012859170826776449,0.14393089463264927
HLA-G,-0.015592739667517069,,,,,,,,,
PGF,0.0352039658911145,0.009334153968175418,0.019248475743119244,0.01021051237597023,-0.025293892537682484,-0.10954556996482169,-0.0514085435621815,-0.13145825939429434,-0.03291879048668697,0.16841818605251582
LGALS8,-0.004649420603184579,-0.03249931236226125,-0.002475583720971544,-0.004211400415240262,-0.03171453830916628,-0.06293321359408087,0.0038538737833704348,-0.012312585743562005,0.019195278078902988,0.05973888736383746
DKK3,-0.017187652936936384,-0.08212072428696819,0.03160341431060701,-0.12312987194777539,-0.023103686554373462,-0.08278085950799632,-0.029211581100328617,-0.021654327495111484,-0.0013340589221624195,0.02522990270638604
COL16A1,0.025345870997101685,0.02252725185148914,-0.010327638446468604,0.04856506753606749,0.09296397930119701,0.023360912982692834,-0.11947345617823531,0.01542697720039007,0.02171059611918923,-0.03981261900800619
TPH1,-0.016522682094402958,-0.01707619533343757,-0.02405279756395462,,-0.013752910488115784,,,-0.006772447058656551,,0.11989160691062041
TNC,0.014783307402105306,0.018918905457902542,-0.057592005778396904,0.13343892498801577,0.03948777894071288,-0.0558224719237255,-0.0330940809388087,0.02062241778378436,-0.0019370885594943172,0.0994377854705792
TNFSF9,-0.016749509102142048,0.04979980245599663,-0.014365169665550228,0.04591930958245839,0.005119562684453154,,-0.03701475984300621,-0.07243001237768697,0.057126744737304155,0.03808600166859108
C4A,,,0.031715582798669734,-0.019916553652517262,0.04234509544617909,,,-0.0443343167382129,-0.011959446476846826,
CNTN2,0.044189548466849526,0.04950493741352845,0.026025417988126034,0.17109270712950625,0.060583535314723075,-0.025932637741567278,0.07603262724133084,0.11821385889298923,0.07074587065671686,-0.002742391761712933
F7,-0.01434999654762104,-0.014364852444992141,,,,,,,,
LUM,-0.032501676922392045,0.006999221415181998,-0.02453945166378365,-0.03793663178531895,0.010096707786802198,-0.05939076290674647,-0.0420629969885893,-0.06335708643050991,-0.04877739565761699,
BTC,,,,0.1230542117928671,,,,-0.019612552863077844,,
APOC1,-0.0008711718266849426,0.025110270233363336,0.03183745214933302,0.1807673201351193,0.010147468426543915,-0.048188555221036926,0.06604716782652022,-0.02394593926639219,-0.06213757107101027,0.05966479645749801
PKM,-0.060940616753583934,-0.057305606791824865,-0.06894882479236612,-0.1105399281244541,0.04689248262233222,-0.012912326025679636,-0.05078704069705995,0.0343130014070163,0.007441628362270208,0.03547046811415321
TNF,0.01011374608827657,-0.021082203408673415,-0.0065934853354701235,0.02722544045050015,-0.028717622667575108,-0.06246013524557179,-0.013749163116207155,,,0.05311034255601274
GNAS,-0.007253446825653092,-0.09696766441919157,-0.01705371581184597,-0.1575129866942809,0.08199704979548372,0.005629970637138637,-0.020287500317833173,-0.08932155069138992,-0.09531634589233033,-0.0008018623976082226
BMP8B,0.008442044019706179,0.023553470668226408,-0.03202056814782401,0.04231527944893888,0.007111319057813727,-0.04155434829514362,0.11893842870549971,0.032584618560141984,0.10496844372185195,0.07119797231275761
LIPH,,,-0.009940194033274287,,,,,,,
CCL28,0.02906526677719481,,-0.015306263547237737,-0.01858785370036465,-0.01090665544553183,,,0.07459257167812329,,
PTPN11,0.005012509944191568,-0.013304409274647494,0.035469645575853546,0.009649786901667042,0.05645575797930428,-0.07362430036080059,-0.020274278421402416,-0.05615371811317454,-0.021951792834451946,0.16438559722579268
ADAM12,0.031059167155701766,0.007036264287662779,-0.04710588018036681,-0.031030125448286924,-0.002979593459447315,0.047238671178053714,0.04379049196370937,-0.02403534434475206,-0.015290631305609478,
EPO,,,-0.010399905283067617,,-0.013752912507777267,,0.1048920842026891,,,
EDN3,-0.020582130383136967,-0.010586589426297761,-0.01611934026711853,-0.017882962440089346,-0.013894822097416768,,-0.021111965448312415,-0.024315460634220867,,0.03568786897221175
CCL22,,,-0.02094043451144951,,,,,0.02614766150405499,-0.025418491283679345,
CCL2,0.026544430332935257,-0.008509477495358499,0.004605294023639111,0.10222650656061799,-0.01690920360418846,-0.1166661611662465,-0.02204993168788833,-0.04005038424184042,0.10181631237936649,0.07926708605249964
DSCAM,0.018352210230377544,-0.008195736237999789,0.007401747508539404,-0.03037590724606816,0.023782660052013904,0.004993255984279451,-0.012251486190136763,0.09772338714744105,-0.004098647920928365,-0.07061116809756954
ANG,0.02364524935900008,-0.028953138593109502,0.05788731209777945,0.03194513562545728,-0.014574988942653567,-0.060726388558982575,0.02312102377790128,0.04428233383111436,0.002244942819701179,
FBLN2,-0.0015931742667050167,-0.0317297733025678,0.02459208270775038,-0.025801503317273926,-0.014104836721142726,-0.0595551797329293,0.019589737179177006,-0.011217705064043085,-0.04980224297967762,-0.03328937948057499
VTN,0.14099023978801123,-0.024214454649160347,0.09835314560318355,,-0.011427842279548316,-0.023284830919192173,,,,
VEGFA,0.019960847329511536,-0.05363993612096152,-0.0601606860713894,-0.008940825565721039,0.05690321724904907,0.07210873879364858,0.014674533522889254,-0.021860836392389112,0.028368824250692645,0.10664718177331003
F10,0.08820201611059099,-0.023357556414692948,-0.011403271364949723,-0.01218199766927487,,-0.025257760713915566,,0.02076209875634498,-0.025873609637859892,
SERPINA1,0.012482048741716711,-0.03552995630141043,0.015123766904015004,0.11739507873459472,-0.02543880778790253,-0.011318712588790383,-0.030887136944894984,0.04848376761986285,0.027071105124171962,-0.015030538735815514
VWF,0.012478371191505942,0.05318614249065364,-0.05339557000964828,-0.017595091488969754,-0.007188458753554944,-0.07784797061958289,0.011160267214879033,-0.08230560557414175,0.0691652404635321,0.017485546781553795
GDNF,-0.011660867403610022,,,,-0.013752911436744552,,-0.012088445099699098,,,0.03393687679334884
VASP,-0.012178007773467172,-0.011343285517225849,0.017364988217179557,0.028850138872238106,-0.04491060807435884,-0.05315773038189043,0.034569126124020966,-0.023026103379467144,0.06059012623789672,-0.06033540958544364
ADAM15,-0.006742430269819303,0.05783001212989382,0.052042904009044204,0.0007277202633860199,-0.015406523201536793,0.0002503867421074882,0.01618396092156519,-0.008968820319630883,0.0193329498447269,-0.07367316119922722
WNT2,0.0160254446196825,-0.036872381710866556,,0.11767948535443683,-0.012870686066229351,,,,,
CALCB,-0.01674750038804203,-0.01587918592781648,,-0.0004128617519604461,,,,,,
OLFM2,-0.004629694310479099,-0.06354374177719213,0.02530429034808716,-0.052299798465780825,0.022817280915314653,0.0492854553813069,0.09476044909450562,-0.08525006946194538,-0.026598283029630892,0.05976779361839692
MFAP2,-0.004348653418087548,0.030951718544001902,-0.016183480679018182,0.07288913021064089,-0.03219110093963888,-0.048725462934380626,0.06727160285821826,-0.017001846792813354,,
HLA-C,0.014710816229437125,0.01867728516346385,0.014980021721080167,0.12107505497784514,-0.07167834501626569,-0.037212728243441226,-0.02159227104352314,-0.0039044893463844373,-0.010055687751872839,-0.0091252800377848
THBS1,0.029838362861629962,-0.014316041176340354,0.018666752461595503,0.014300998218080936,-0.03085006026951216,-0.010546410115162153,0.029242645796747752,0.009918737187420656,0.08710335408671062,-0.006455625249385386
HSPA4,0.09459338927971261,-0.03913624446344528,-0.053005673316804655,0.007780161489914709,0.05221849217433486,-0.011557537498388691,0.050379455904854556,-0.014220781870469937,-0.010991369007772651,-0.04051654782093996
LMAN1,0.02742512735490425,0.029208350859897307,-0.013137529386181337,0.04997834091579457,0.025828159969503862,0.024349598576631947,-0.016910386929784034,-0.04437934853513,0.038508747964550685,-0.05087446672138183
LYPD3,-0.02076566245217608,0.03730827978305491,-0.014560703911159878,-0.025947661098465035,,0.04858666703505931,0.16347691525847594,,,
APOE,0.01920753654689979,-0.002713424428413542,0.0961877025280148,0.12617595301874976,0.04125391086044201,-0.02424086197847197,0.06485757882241001,-0.07588204275794092,0.12193822149962223,0.025214895516666426
SOSTDC1,0.03281334652560989,-0.04401311979300797,-0.013595846645206064,-0.03924858287400995,-0.020912510180386368,,,,,0.09999698840078368
ANXA1,-0.0016539187271479557,0.007977141851531042,0.07635688682683657,0.1168890878328579,-0.025737368869211165,-0.06225413374045514,-0.013520828731164508,0.005680818154687867,-0.020126835645253735,0.07309316826881848
WNT2B,0.0292775026423634,-0.023316638386090577,-0.005771119380729616,-0.050092077400497224,-0.022520327898271512,-0.058964748955942385,-0.005995097411635855,0.03933955484329672,-0.046572322665626865,-0.014192707832988103
AMH,-0.0300765150620538,0.11658249086408562,-0.014990936985584987,,0.00960153147401317,,0.04352895381749667,-0.031592813743100696,,
GDF10,0.09701210534444729,0.004464936829158579,-0.01400570587906044,-0.008144507350283912,-0.026458791220873287,-0.043406646107718154,,0.04465876227515445,0.07678888777699087,-0.05780821183943778
EFNB3,-0.025874663190931964,-0.1074573329649175,-0.0419381342983446,-0.11435657162412723,-0.032007555454930225,0.1509594518513682,0.0015779567991673913,-0.004603493402815788,-0.023462160602325775,-0.02993965777039921
LTB,-0.017188788789266107,-0.02598636417362937,-0.01809503165333898,-0.007439275809281662,-0.011368246642241434,0.007754719558156366,-0.04830662847494356,0.0273959545835583,,-0.040730510596144395
ANGPT2,-0.0046462025365651095,0.01016556887057738,-0.04248544422986875,-0.018746426624400174,0.004020343697805968,-0.09836934890557351,-0.10617877406836643,-0.044519567397707425,0.049020416310964626,0.0793217788191516
NRTN,,,,,,,-0.01238365182729917,-0.05194644859836133,,0.0478999837297188
ADAM17,-0.004352518025006839,-0.008105132114725444,-0.05240185437131873,0.05617797775370622,0.058346456400647416,-0.03137910684816678,-0.03377294479930032,0.02720774468526148,-0.04601969312462252,0.015391632481912353
LRPAP1,0.02096997982409958,-0.0016394738948021371,0.04166046477888496,0.016498963058220087,-0.005327812756555166,-0.035210827918969026,0.006644530174217191,-0.026260832099381893,0.07755556385913336,0.004746378860768215
NID1,0.06498523559285255,-0.007186559792082688,-0.02235893217551934,0.03741124341089309,0.011158865049830147,-0.1223727823477652,0.05565982022828332,-0.052353759843682,-0.02292586579772519,0.09694496607609493
MST1,-0.00566128046917148,-0.011801771445580807,-0.05717495020084645,-0.04527266323939831,0.008562404405759033,-0.04912329715536013,0.12253125969825193,-0.05630653482003791,-0.010495004258554442,-0.005998227704104908
IL13,,-0.01608449942285838,,,-0.016129554205397054,,,,,
DCN,-0.024734902461007985,-0.03487990896279658,-0.014792021003165977,-0.02349723262543693,-0.04182108436940063,-0.05235772781961225,0.026730525022118038,-0.08192132035891908,0.0052567960580423515,-0.0018702092966481434
IGFL2,,,-0.01232856683365492,,,,,,,-0.0401042126425998
COL7A1,-0.006070503341525025,0.01650910427023815,-0.0077102711985251315,0.016036010817395377,-0.046744124265496276,-0.02798469265973013,-0.03418514793939231,-0.023118650638678982,-0.014240103882898899,-0.06460407923125773
CALR,0.04837775147903016,-0.047928448646180684,-0.009498458911121917,0.09527229529761773,-0.006996890531237884,-0.1183378226110916,-0.06311975910891293,0.02854872277593856,0.10570180893207526,0.1402385420776583
PIGA,0.03116607121156203,-0.03813283014284686,-0.020016592092311703,-0.01641318946057079,0.052040391005531594,0.004648459723597713,0.06179065585278986,-0.016656040932706864,-0.04912796726578375,0.0025185359806499416
CD200,0.0034098965207010625,-0.09541425902940907,0.01435210964909549,-0.059131333241525516,0.0019177738667898448,-0.10782597236181524,0.06323484213758195,0.04687454842827002,-0.03710890082125944,0.024493536810416206
GRP,-0.02235519042660165,,-0.019141591816007514,0.052632672924813155,-0.013894824188691137,-0.0009629708510481145,,0.03262762167871699,,
CDH1,0.10976502719002142,0.02358233627759493,0.03219558056984637,0.11284343998299826,-0.02261188287520366,-0.03560000396408678,-0.0294317086367003,0.06924893820398735,0.006740323072163487,-0.05827837463572006
LPL,-0.00888255111341714,-0.006101019366359902,-0.07016060884713511,0.11438988920710058,0.01923327540123372,-0.033731735870893675,0.06303839939644451,-0.05925100704957351,0.054642884884468466,-0.0047570444531579445
SEMA5A,0.012623223403081871,0.05806577567801801,-0.03744650877171032,0.08396730570768297,0.058463742937212584,-0.1186190127157585,0.026523816730405467,-0.009463913768407928,0.026272319151805917,0.017857870527979502
SEMA7A,0.004134692821282409,-0.014251503940202517,-0.057474085566511936,0.04039132879221556,-0.03117359946912803,-0.0766116816217375,0.019364580655901117,-0.022020405984921155,-3.3241497035531896e-05,0.11769425052940895
SEMA4G,-0.014539645804656916,-0.05274960187585493,0.03731003150077134,0.0019761607016682814,0.050808612040365964,0.02389543071164588,0.09938515212568823,0.10013777257289606,0.015575144381376952,-0.01159383852977677
SEMA3B,0.017924097228935076,0.06715243843557595,0.056884659419123317,0.1348592486189645,0.06912551957866972,-0.03094304011711763,-0.029532458268645527,0.09467406537946194,0.027775454924946912,0.08107628697618942
RPH3A,0.01722517204397271,-0.0655684935000415,-0.002255787047717179,-0.13755954782021043,0.05415253355807545,-0.043582903188037536,0.0831556165886059,0.06530972706034342,0.0518973151328715,-0.0001376891904200146
JAG2,-0.008797178902394972,-0.05339890520913621,0.002388769199946355,0.017848688523829634,0.02290649445148406,-0.07611666229382553,-0.01689125070825031,-0.06182829961099817,0.026252367314970937,-0.054817545078991996
CGN,0.041516554481461444,-0.042213397517973976,0.012706720666054792,-0.025836481512485677,0.008321272384248091,0.037566637219311076,-0.0707171942496178,-0.006013807409808459,0.005738384035611701,-0.0368354293314743
GDF15,-0.01724096838888294,-0.03477106651552009,-0.04909538080171595,0.05858281713598808,-0.043517439338208466,-0.059323105296887314,-0.10894899399419224,-0.02487937009230685,-0.023965426034520204,
SEMA4F,0.040511959203249424,-0.05481837737022309,-0.016055608884432235,-0.01285837422873892,-0.040845152635630676,-0.05535217604368004,-0.08011174485941422,0.027987897986337322,0.020086381062050088,-0.019153772172987547
NXPH1,-0.026438655434637755,0.026999144379898442,0.015302121182713135,-0.10058555161959366,0.07961985914808527,0.04996572229894209,-0.0034173415372757933,0.017724602328898276,0.038519704309322125,-0.03274799320434676
ARF1,-0.0031667298621534104,-0.09015893170236493,-0.028906036537824937,-0.10508341624011319,-0.01491581965672994,-0.0575040146319791,-0.038020849014781206,0.012310378694534087,-0.03182761717953198,0.002072860878060652
EBI3,-0.03195865878701631,-0.03276946177534987,-0.0025876410961855755,0.07634173297145988,0.025590079042279675,0.010628888928906339,0.01814848167233361,0.01567558244843384,0.06618151754030052,0.016276579095221795
TIMP1,0.0008780730559327954,-0.03747895292779591,-0.07486982590376301,0.05128187470541136,0.016524010443238736,-0.07736178226046715,-0.0007222432224373061,-0.04215731422218951,0.1563571037841039,0.09357640383855667
SEMA3C,0.0029223099513999676,0.009803817562723539,0.014404388969826432,0.06342693797716556,-0.013500699662673534,-0.03903832435979236,0.01889984009720252,0.05594387804915366,0.1539137774439323,0.06718132413933278
GAS6,0.011465702737048363,-0.04949688478850447,0.02528849350150624,0.0036744282228028803,0.02434898446091213,0.055428866943209164,-0.05169609552631731,-0.016004456468479995,0.02259898461139633,0.12280499062116852
MEPE,0.05128900487742379,-0.025317507940947125,0.005151490018498849,-0.03134090942154568,-0.025479074057916086,-0.027455188587643904,,,,-0.03683516158382424
SERPINE1,0.024376668699980984,-0.0742391623559815,-0.04634117066904911,-0.018901836213331313,-0.06827338561550851,-0.05784150006157703,-0.015568552755945791,-0.06061826957557251,0.06486876982971634,0.04805091531458019
RSPO2,-0.014293778852631594,-0.018354522519034112,0.057794135514052936,-0.08021133537072658,-0.030127251119922427,,,0.10304802624366748,0.13637015301304234,-0.01654544873033103
SHBG,-0.01845295759472601,-0.034090160004881055,-0.006934142074735271,-0.0334895475381387,-0.011082992171002526,-0.025635767022149307,-0.011039125084419083,0.008905021640667983,,
LGALS3BP,0.05152568390122003,0.10861164693865218,0.026208424656388812,0.10973593804308769,0.010729362294875153,-0.0680387149528403,-0.037892033835948094,0.10488305179419997,0.05921358289813412,0.10197787290753484
LAMB1,0.009196632124750165,-0.024971891929140354,-0.016688277394436953,-0.029830896845226766,-0.03273647832803771,-0.0962025091561453,0.03234658423162656,-0.05664001484818231,0.015992003668246657,-0.0554140385481716
SPTBN2,0.01933714446084194,-0.025843509819147382,0.01680771936350047,-0.09890591136173786,-0.054387414627957334,0.11140713024540616,0.04530588801930721,0.054501916428963015,-0.07745093438075767,-0.031078874725151046
COL1A2,0.0499521204734263,-0.037693215582055156,0.0055269974472637005,0.00511882789557067,-0.01856016368269231,-0.15405037782794453,-0.018238355529025967,-0.12895120652037914,-0.01432042130103137,-0.04797152765252773
DEFB1,,,-0.01098402697348631,,,,,,,
CEACAM16,,,,,-0.02011814111505539,,,,,
SCT,,,0.043343027619281896,,,,,,,
WNT11,,-0.015671355000905336,,,,,,,,
LGALS1,0.0014005086809777783,-0.023969162679080506,-0.03798299403880711,0.08911341131536311,-0.04054644171223543,-0.0278807945141648,-0.0006860126211255769,0.023220525648850028,-0.004362021899731073,0.04532301528045974
BCAN,0.02835346549087829,0.02986761899724352,0.05783350738779913,-0.09766857678012346,0.11152360578024553,0.09328788427692837,0.13853043874579055,0.024553714492114225,-0.029438896011399106,-0.11954270348525452
ANOS1,0.007422564575036792,-0.020214749011308125,-0.02615595991727882,-0.006006692348125194,0.10139757908766295,-0.06769082724070642,0.023247539229494504,0.000808070806388157,0.028046895965170997,0.029933571279482638
EDA,0.06145998206054364,0.022147008480023177,-0.015818927827920593,-0.015036725840942624,-0.02421029687809124,-0.03559999299750422,-0.00026166510916960034,0.03462935107559025,-0.04437349428438122,-0.04824859485549178
FGF22,-0.02704560028083055,-0.014364858896751749,,0.029677170392726104,-0.025145794603417853,,-0.029452394454766617,0.03724317846531106,0.045761470084751114,0.06881690360609118
SHANK1,-0.014606646497208694,0.015074492382771853,-0.014777270754764054,0.050259260314404294,-0.015503242796015506,,0.04611103517843177,,,
TGFB1,,-0.031123025701651947,-0.024052796209074755,0.07429030636850711,0.0867081972379612,-0.04256501192965249,-0.01486218116898669,-0.061823778084561194,0.10305627853078154,-0.018600749999556746
MSTN,-0.01783174147099442,0.013926386253364894,-0.02667260431995959,,0.027824804702770357,-0.024874611095579525,-0.0019667018736069667,0.02379251490345014,,-0.04195971685934443
WNT4,0.05993921778222869,-0.01628736679675422,0.02067607659662083,-0.007131469636121162,0.07022157372531294,-0.030486209839792174,0.05506554470218353,-0.001999385120509687,,-0.03750878894225968
TNFSF4,0.0036981968917004834,0.0336331714691615,-0.004160189695112193,-0.004128582674020557,-0.007462569929099849,0.007584887756018838,0.0141102699724114,0.03897948935711703,,0.0695372248337037
NTN1,0.04119211252927838,-0.051239647131549694,-0.016325297175127262,0.0687562471678284,-0.03036314739704766,-0.10070134098556803,0.01083735166489512,-0.04573265508528707,0.08273402213008817,0.024629758571368163
CXCL12,-0.03374639543858249,-0.035383112030790705,-0.04405993355527057,-0.01781454088910238,-0.0326064910915291,-0.040623219320839114,-0.017291433793767866,-0.013305655391612131,-0.002378226196892228,0.017102745359344026
GNRH1,-0.01485903253338218,-0.011092513536269768,0.024987091251933245,-0.010322757392137345,0.0609869917460086,-0.038340854935558125,-0.032129088970109194,0.020458222209074662,,
FGF8,0.19513058656225402,,,,,,,,,
RIMS1,-0.005959058186907965,-0.01638423928219015,-0.013585170816375131,-0.022447281661341217,-0.005538866857412225,-0.03474366177375262,0.07337210873796847,-0.03217041388647276,0.06574449525591805,-0.030858043460638297
FGF14,-0.03876808166835432,-0.020568538173276064,0.036486195948121594,-0.12871643990020445,-0.0184647654780504,-0.006213721977179898,-0.008599740838576482,-0.035632285383286964,0.019920567094214865,-0.009615859287100686
IGF1,0.02935288463181628,-0.027727243369648602,-0.0033263609113445575,-0.004158577826317392,0.07008615663847167,-0.04915076819615955,0.02042167897809489,-0.03333719136883173,-0.06745053080762067,0.06211022346418697
TNFSF10,0.018355989539791655,-0.017265991932547232,-0.020910907866329133,0.009247985491137865,-0.01883442884113506,-0.07144223979741103,0.026636997172372803,-0.05439289442883766,-0.051589247860646635,-0.010563960676914829
GDF5,-0.01718879546504268,-0.02531752324195311,,0.03020561037314966,-0.011256681632660623,,0.0736840476308846,-0.029326412400301812,,
CHAD,0.11464942804888574,,,,,,,0.019926859582706992,-0.022885687563051083,0.09705574861474807
RGMA,-0.020786463945659743,0.008620992054746054,0.017668739782517363,-0.026099167201590386,0.06437960584263358,0.04226725993338256,0.06328285314201887,-0.08604512361252531,-0.05387877627078653,0.09550914142559706
WNT16,-0.02002228393907811,-0.041109193682352524,0.015552355137516015,-0.05174572274295322,,,,0.03133844876071613,,
CX3CL1,-0.009618488773681136,-0.08702424579506508,-0.023399186360021026,-0.0631718425610748,-0.03836405083518494,0.0002957143312089377,0.05723806660201305,-0.02205331666232598,0.03048326586730332,-0.05330566954172581
FGF1,-0.020683571378469733,0.07145384470799578,0.018594889033722774,0.15214057298105965,-0.03014920756544967,-0.11164220013718476,0.00187529933919909,-0.004944033760967272,0.012009239004897039,0.017619113071268875
ALOX5AP,0.04650864484366197,0.022758303148738196,-0.011218324150192449,0.11874760459970407,-0.03946467136201763,-0.03883095446784553,-0.0008083872458897091,0.02910199805771982,0.008094675467885129,-0.001251027619628428
IL1RN,0.08608578135465801,-0.01459031957525296,-0.01682805574603161,0.04528880740191446,-0.012089328102186356,,-0.06123786263423188,,-0.04125828500171767,
FGF23,,,,,,,,,,-0.04315915384028604
NPW,-0.02112831917410872,,0.06500727607080056,,-0.013464879369830297,-0.031751974488650185,0.028148489111846753,0.010336927986195846,,-0.032538935586140696
CXCL9,,-0.01764615092282116,-0.02724870838108286,-0.0015011772943072732,,-0.03939413101973872,0.04826716317814617,-0.02507774589918642,,
ANGPTL4,-0.0469929735500794,-0.03232407761811708,-0.002969768026033256,-0.018246213809781756,-0.05997050553462471,0.01004206088479813,-0.09666621599202486,-0.017515748875112418,0.1104368690342557,-0.020956498253123703
UCN2,,-0.015460876298475604,-0.01581892880351713,,,,,,,
OBP2A,,,,,,-0.029835985812738313,,,,
COL4A3,,,-0.020463462288368053,,-0.015246115668290318,,,0.012584414308961525,,
