,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,0.008524853471023523,-0.016819373408693186,-0.012008267378424534,-0.02094690555480606,0.03828785701068244,-0.01607889476012346,-0.04892091729945379,,0.08498949429153084,0.04004587527099357,-0.0533694962569955,,,-0.02625074103564916,,-0.021967899162585097,0.03231198417377197,-0.017935151213983366,-0.023016040093659065,0.010370507639646318
CNTN4,,-0.036519018641265034,-0.021207126439029392,-0.016397170847246744,-0.02726329771568557,-0.0011573625659136106,-0.04662066936662195,0.0016290990643192515,-0.052508161494461504,-0.029841692238471617,-0.041287147312320596,,0.017964601483390297,,,0.0067358037503348666,0.03214859098026252,0.0017641548343855303,-0.011512189560786711,-0.056649180644683585
NTF4,,,,,,-0.024687024887145064,,,,,,,,,,,,,,
INSL3,,,0.0377352386313942,,,0.04907572719652212,,,,-0.023646659055597954,,,,,,0.08494187667236983,0.10453406299302195,-0.017935149481158975,-0.02856788831447001,
BTLA,,,,,,0.06364921834022165,0.06670836970001175,,,,,,,,,,,,-0.027623719586847256,
MFNG,-0.02094533435015888,-0.03515829993767968,0.005152336635522798,0.019080664241232004,0.11867454267454289,0.016029197149129003,0.03953785782383567,0.05849137143879902,0.06600467010829943,-0.00014961640322895634,0.02740930058901767,-0.04160104123246465,-0.013530014429480514,-0.040099260694947514,-0.08801124989375746,0.019752490775010307,0.06689113611462574,-0.011432722087348626,0.018867841560001927,-0.0027857865352398253
ICAM1,-0.008889237528687375,0.0530924661205698,0.010952462908294838,-0.007423721705427046,0.006611251959735824,0.046982032759716894,0.03889044280320057,0.008798331282798616,0.022169134660229975,-0.010552075776917554,0.0002385176749776114,-0.01187910373577361,0.03937442235350246,-0.04788620960474103,-0.03718605681679249,-0.026928204537155605,-0.024300469813920884,0.01606667960296715,0.047776126573840394,-0.02358212193283353
PROS1,0.028972691989602128,-0.004410111767182285,0.09956666449122008,0.057480794916314,-0.04807210232507261,-0.005030842519358096,0.01913207013499022,0.061685587530009196,0.08964727594498753,0.043627606297783034,-0.013463456755575818,-0.04781498187297999,-0.0134845762423214,-0.035398835565435154,-0.009810913789893027,0.0023456837827852584,-0.02746883155888628,-0.03700980062982604,0.017845009345678866,-0.046346025558230905
CLCF1,-0.010933710617618485,-0.021391464613693064,0.028544285759651445,0.019233174712170186,0.010570674885772105,0.07311416881628077,-0.050062478811164754,0.0461475788654788,0.013904172573921271,0.0487242571474122,-0.029603202684617514,-0.017442477516781487,0.06919576892311485,-0.011960813002779529,0.006451438015445622,0.007278295212278528,-0.013877368185619559,0.006191405640715164,-0.03117843316044228,-0.012285364949698457
PSAP,-0.09692880925884624,-0.05713261766971812,0.038101357770019856,0.0013631625233894086,-0.05507474279355605,0.015601999955445657,-0.009404327720303874,-0.09406752027254031,-0.047831942696175904,-0.0634969421799023,-0.02143621512128651,0.002795132483462823,-0.030953420404910937,0.04709289275972704,0.045032413792718405,-0.06308866882928157,-0.06747703819187245,-0.06087714500208492,0.017406331549079647,-0.06980840763440334
EFEMP1,0.015239133691043525,-0.0018817691264885526,0.047592219535024995,0.022721241659894947,-0.02178911846114676,-0.015566616242797295,0.029692586709184055,0.054028456327417554,0.09409511835432886,-0.017278148103179396,-0.010271718224148088,-0.023218672738360542,0.0735902330746136,-0.09171710280033797,-0.06922059768861476,0.033770360379834725,0.017904293524694886,-0.05752280950602027,-0.059205969039936676,-0.05189971575094537
C1QTNF1,0.018855794886780748,0.03006624800775106,0.10341530527537277,-0.0269938981567003,0.014025307539327429,-0.03360878492276548,0.022089437440229558,0.06826368415558753,0.06675352764728118,-0.010006908203183885,0.04455055842541896,-0.019992027538258253,0.041329494994599966,-0.000902497342778303,-0.023161927745901072,-0.05357343283026053,-0.053485515242502536,-0.025779858558000156,0.051321435588272395,0.036447194028828483
ALB,-0.025373179445446276,-0.031245235250160933,0.04373225391823723,-0.01575873034580409,,-0.02256285755234232,-0.0036016915371288637,-0.023029559724360167,0.005984940041620535,-0.015302279625248447,0.023144906672343722,-0.015492197962013359,-0.02043066220728148,-0.056161237984144116,-0.05237695730140455,0.0492686311284141,0.02808843261617826,0.14649515086300202,0.06288675353772884,0.08252373641189853
CCL13,,,,,,,,,,,,0.06669602625935718,,,,-0.016307452407932434,,-0.020117996997167226,,
EFNA3,-0.016786519205805404,0.048459366773654436,0.037833220636156434,-0.030623597494626394,0.0416435440863717,0.0663595338275066,0.02959168598839074,-0.05809755562881693,-0.10078095721531743,-0.03212964659918631,0.02272308758100927,0.02931393646682417,0.00728063609137779,-0.01264145654323504,0.09811451178130742,-0.01276453550802283,0.0008248257748632266,0.048178839602141095,0.13122796424060323,-0.05050449614216494
DRAXIN,0.025018437960315335,-0.05228327989554252,-0.02772598847443852,0.03577272760980697,0.03915944174037128,0.06370847338881169,-0.05879830964939514,0.025675697271178004,0.0732934401261649,0.057560343566314204,0.016677256577218295,-0.024821427671546305,0.08228493693997593,-0.04331588781230853,-0.03903286213783313,-0.076904030474383,-0.033760001220129544,-0.0325197842609075,0.011817748541438475,0.0018341343179400819
RAET1L,,,0.001883355291476684,,,,,,,,,,,,,,0.0451972224204334,-0.003981198248902244,,
NPTX2,0.07884568999914636,-0.019585173067886333,0.07331795308672386,-0.013972280032756359,0.04647281260087503,-0.02854315235428804,-0.03875459708141161,-0.09122822482337875,-0.10356321241802334,-0.08647902761891767,0.07608692550017118,0.03044940382323592,0.11667086993410261,0.017896687088606773,,-0.025815755182780797,0.023836284846192372,0.008059098853578823,0.023197349151746247,0.0010082038001873025
FGF11,0.02497234679685615,-0.009409779803800523,0.05950449588257112,0.07869628237951813,0.003936474554316228,0.06069334896280076,-0.022368281752924258,0.07801795415892121,0.15349339560003514,-0.06447134383594956,-0.03879887918566475,-0.021714203780964086,0.09391521629893672,-0.07713535725768625,-0.01653972972550073,-0.01985660191509468,0.05730316944500229,-0.026977221187842335,0.06398784701719461,-0.03228060175014058
CD59,-0.06916115875291654,-0.14434942628175362,-0.04052056998920613,-0.007569947539610499,-0.0217558618734338,-0.02285901463621112,-0.03690277669041986,-0.034078799250052666,-0.07070175452842645,-0.0002273060010171654,0.005725089503929001,-0.019033694339465623,-0.07493110122359894,-0.006735572742191291,-0.07748136225087121,0.034694334072942964,-0.038386843666835146,-0.055164071249922,-0.011702641651632867,-0.04830433965947622
COL9A2,-0.019380162364473187,-0.06034561724617815,-0.04595607283877085,-0.03100913233752445,-0.00448869057298776,-0.06666456888828046,-0.022375386998571938,0.04763633073902141,0.02365754235850593,-0.004364462874287305,0.040585254798111724,-0.010238715169864033,0.009453404740299168,-0.04940214111144984,0.002418469852813878,0.019228726647861467,0.057213580277514844,0.05435067982079701,0.04804786107094893,0.09700885021201897
DLL3,-0.0669863355274922,-0.02200740023641673,-0.07046745181291798,0.0456760181043069,-0.0008844210788571394,-0.09952970459954172,0.012130468143867226,0.07038077983934124,-0.0001972768545224214,-0.04797564743393905,-0.020265025497985097,-0.019852006673875305,-0.06095368429990965,0.07985902049755451,-0.019769915834492027,0.056671785831775366,0.11956530700634013,0.07591524767393555,0.04229479067829446,-0.015797593023733368
FGF5,,,,,,,,,-0.01975172366722257,,0.010817863039242112,0.004791475008683679,,,,,,,-0.02388390111500119,0.00814099488884812
LIN7C,0.07132148791412653,-0.011752404907669833,0.00883104495755651,0.00882099637125646,0.00029102545202144473,0.03115967090757354,-0.07708257625732495,-0.053358208864977594,0.019071550863170902,0.09079614967832045,0.020287647581842823,0.030334381883333934,0.039574314455010584,0.005457233473144578,-0.02426904328253049,-0.0030395955045375315,-0.0048144215461722725,-0.030229951984791434,0.037754930800025364,0.0018895107486923248
GDF7,-0.017457366231980558,0.029272018383902428,-0.008448402815798568,0.020205658744124447,,-0.032004858739518215,,0.056558346336354225,0.00834879140258204,-0.005135867192171903,-0.03312406925337771,,,,,,-0.020008176074135943,-0.014580229662795017,-0.04075072620521593,0.052804670547221114
PSPN,0.043925726327430296,0.08497075779176214,2.8368634950408363e-05,-0.03170213057064041,-0.03640484708288204,0.01203300175963413,-0.0343107210578719,-0.03426186956168116,-0.053566283752917415,0.0464376900994601,-0.039047249262360854,-0.03641839700890857,-0.01814370818681015,-0.04800125950844699,-0.057164343827994485,-0.004265548582598246,0.0272949457617338,0.013534407489942559,-0.029434268107952244,-0.06629525595049693
ANGPT1,-0.0554901621416219,-0.015311664126108007,0.01115124887862667,-0.0003695997056864946,0.008338362027665767,-0.04326056890895047,-0.039014830051861925,-0.0028517315243647445,0.1870434767068406,-0.03312619928428126,-0.02468029325796968,-0.02111817995915416,0.06694649370351466,-0.027477106750728494,0.03731830928415387,-0.03759317363924428,0.02004567961315953,0.015289470205844065,0.10063881558502047,0.032748923600669194
PNOC,0.05110883940876853,-0.042040879012496854,0.027366254415973956,0.0014968057018475537,0.1010645214632938,-0.044829411805632616,0.009414842918573953,-0.08273578199439018,-0.0527850268711861,-0.07763713474664445,0.042318891758416924,0.0821138382489744,-0.014219331737485035,,,,-0.021276782447056147,-0.01728545776863835,-0.02948471280918329,-0.09978177674486478
L1CAM,0.009468087356159133,-0.041261603973227305,0.061622473799389975,0.026905549295415214,-0.012556379113555633,0.028308168199664013,-0.01463494467486084,-0.005767305884892044,-0.04094470947996242,-0.029692189358471885,-0.0040067260584842395,-0.027101042402777244,-0.08508310482084071,0.0658066620996929,-0.05732402822258134,-0.0002807896633903733,-0.04666255942287336,0.0679365814542883,0.001403745381244579,-0.07426830155938874
APOA1,0.004616462281449463,-0.047422208120779956,-0.02008242457730213,0.12707423663252143,0.05544735903256351,-0.027933926138136226,-0.022591126905683698,0.05554761582872399,0.06070828352922036,0.03244583994744316,-0.023134845590441253,0.006958030043201871,-0.028212049411126063,0.0006956623315726271,0.06034930343778806,-0.044548592367638334,-0.028387455915165363,-0.02921822635005336,0.021063958754834234,0.03328563040998714
PSEN1,0.010826247730204875,0.09807047374498724,0.0036920090265815273,-0.00654315455982497,0.004346566920938989,0.0014961229234943464,-0.056774394497683955,0.0061263727629976535,0.014258750843945126,-0.005802038771610897,0.05371676065426048,0.07808894129059976,-0.0021783608463583734,-0.06496667670493646,0.05561709770423069,0.021235456352956275,-0.025767607970128992,-0.015315311972673579,0.04130087286037564,-0.004652094139531263
CALM2,-0.07062060779396631,-0.1505369794921845,-0.056852499005715804,-0.07543409044391815,0.034646470526146285,-0.09027456724118235,0.007584650312848422,-0.09312703621924452,-0.11088626952528519,-0.054665807643701235,0.030803572437840123,0.006613260700801163,-0.08266130573224392,-0.0008717153115584565,-0.025550280358005537,0.03567655936701197,0.08549555030472693,0.06350492216262676,0.03222776270023007,-0.04381713773842311
CLEC2B,-0.03174216540398663,0.05099411075562861,0.037224415465863435,0.049376129322846705,0.027869775807715425,0.03320739889430214,0.05594807182808156,-0.023937555034757182,0.0906077698086165,-0.029694123723684254,-0.0651562159621504,1.240058513673895e-06,0.04795563559555441,-0.0009427194312552665,-0.10048170042680905,0.027753867661352488,-0.05021056324666169,0.029399769595825673,0.032670796109020885,0.005712036414143908
NTNG1,-0.002840963154083974,-0.03154751772172683,0.025940706111225714,0.0003191335642758991,,0.012505125764065424,-0.0502976974739419,0.11120233003386867,0.02372562253146161,0.050162623204058926,-0.027235637113964806,0.022294571833961895,0.011502785544019213,0.014842302834821068,-0.036214493558190675,0.056847561704991514,0.029303389205442513,0.0019848110446882053,0.06133703025762131,0.022282685511838086
LRIG1,-0.038459262736691514,-0.05116233098196457,-0.01938992550428948,-0.010253593060136353,-0.023642058354010502,-0.04095260501354845,-0.018731981854462353,-0.011241208920297955,0.05909989051117121,0.007472928546722099,-0.0034248033943047075,0.034921541172047044,0.01375425289764549,-0.023583557496269773,-0.02286711362635411,0.040482600338887634,0.04756097203973028,0.01766873397530124,0.0008303254108748732,0.10769320440250929
CPAMD8,-0.015360984083004722,,-0.016366638974118174,,,0.08789361263702633,0.019767008045375407,0.020621080589239758,0.004181927835541057,-0.026229604571318142,0.04291308235012908,,-0.03296411887019675,,-0.04668581255055406,,-0.022477569948621313,,-0.029933658520885812,-0.0184767487635519
GHRL,0.051768558817441225,,-0.030172638347723584,0.006692876244913331,,-0.039349033472161475,-0.005355404750751929,-0.02448225714689324,0.0022493323929573808,0.01027484132123192,-0.02009775973716431,,0.007751338752800998,-0.05709319190721015,0.026564202412878452,,,0.007757142775169173,-0.009690895474351863,-0.01628744628645562
NPY,-0.022535163160614904,-0.06415324163377917,-0.014791489930113654,0.01891035841206702,0.05276131996261481,-0.01987786985962328,0.0065008637890971496,-0.09158668658064231,-0.04881284158163678,-0.02762599243505941,0.13050931539501273,,0.0541676789868901,-0.05521732948808084,,-0.031633931657797064,-0.007909893017324426,-0.023084902657076408,0.059015306454938805,0.020254813335314887
MMP2,-0.01214523424169291,-0.0618399746200551,-0.02667672554398203,-0.032820737933421475,0.06463974800691201,-0.06381526328791931,-0.006036938249566321,0.05824923975677218,0.09995719875383387,-0.007560007350011294,0.020229222381875144,0.02815904855152504,-0.014140729393191814,0.03731249978133715,0.019143135197338974,0.023309604969617894,0.027694253338266424,0.019710302207272816,0.04367014913530688,-0.05028082075078012
LHB,,,,,,-0.002795571360165206,,,,,,,,,,,,,,
PPY,,,0.04239363767749436,,,-0.01359600513213247,,,,0.00934245821138764,,-0.014329592281817146,,,,-0.0074077124698453765,0.0005721170518816689,-0.03197664939834563,0.03489294056394701,-0.033075644941613934
ALKAL2,0.06203499439159826,-0.02885429020883396,-0.033131630965993954,-0.014123136049305091,,-0.018209324064160887,,0.08387829960770082,-0.020259444637665863,0.004903430532603692,-0.04446177355138791,0.056854333284411605,0.021620393987951927,-0.004464367004210486,,0.013355864827168032,0.08918871587241207,0.014825267829401769,-0.03947388878857504,0.032928405504574376
CSF1,0.052674531543082936,0.035647479193367186,0.0328098928842372,-0.004770830913905529,0.023902901548734555,-0.043362945475312734,-0.02255240350830119,0.05050050134383609,0.04467917837145147,0.02827211094111962,0.03907271749883812,-0.018766617469180315,0.022148429482249318,-0.06001216543569395,0.025554286906123654,0.010534435033068761,-0.017062558695595507,-0.03382533089247831,-0.0039044254938702372,-0.02443717412094507
SEMA4C,0.02312262887287802,0.03637861241194012,0.028379533920340465,-0.017650995089398925,0.05446142333696231,-0.026725793356242446,-0.03852666211641234,0.06712493312933591,-0.00793306767331059,-0.018601272602345984,0.04978899182075122,-0.036992176238711975,0.03497739276644861,-0.032258133605438305,-0.04939673284883754,0.02985197766001238,0.00865952118667915,-0.0027381731667915814,0.0650739047371411,0.03523445784730815
BMP8A,,,,,,,,,,,,,,,,,,,-0.025641217548983113,
ICAM2,0.12706818498075503,-0.04353328305042435,-0.0661227519247478,-0.06832988837904161,0.033594711370723965,-0.015012395934789065,0.00639203774877548,-0.027053837248118877,0.04899868958167974,0.010569810161053347,0.03854249235887628,-0.0224868185340445,-0.014752290932678075,0.023789167810298915,0.0007863852955493329,0.043758179844884414,0.06962091857025406,-0.024633286185068458,0.057162708778487045,-0.02551381684349043
SYTL3,-0.041976914853670104,-0.009415428786628668,0.021505211091164086,0.057506526515322384,0.039552925833209275,-0.010455083735546851,0.04409201779109071,-0.03163118408662775,0.027070278638107438,0.009924732487202137,-0.03016420740919687,-0.038499989215801854,0.01207468290385358,-0.032387616298892676,0.05922857700071806,-0.03556320968737894,-0.03326263255599045,-0.026115241509223435,0.07449926407725715,0.009454493233629903
IL1A,0.08536013060238143,0.05245995259267645,-0.021837611246308546,-0.028180801514413583,-0.002155980352369285,0.028113619981113412,-0.0014956195512867204,0.048763444852443424,0.1191774796124476,0.04322964755237691,0.018644064089315238,,0.016995414929110473,0.07069568862947408,0.06994575907095993,-0.030430555365717794,-0.019206746108206035,0.040150093915357336,-0.003361178994555657,0.0419521740675068
HLA-G,,0.00019349114780248497,0.04968974375901709,,,0.010683808613060217,,-0.017767701774120227,,,,,,-0.044963560181617554,-0.016901511411245743,-0.012088598468320685,-0.027543074336783015,-0.026443344204388174,,
PGF,-0.01878621990898813,0.1320191193185129,-0.019802856706531632,-0.020647349536760073,0.06482263376465318,-0.013306468100153386,-0.06813426036843861,0.051350024127560144,0.15005712773781962,-0.0029092214773585832,-0.034925623564316846,0.00919099585958178,0.07496865468976976,0.04657579538155521,-0.012850786355901074,-0.0021299294114749206,0.11014316940910025,-0.05449096276443612,0.02348113735859789,-0.00017832735241304155
LGALS8,-0.06009844117508733,-0.000871984073838345,0.02702128699097892,0.01483306568043151,0.023189509658079713,0.06887147087566127,-0.0008477068460102693,-0.03806740070260495,0.04502049538941364,0.007210983514539349,0.026293724632591237,-0.007166996979248721,0.02587319889126111,0.01437758228720756,0.04947803614764916,0.018221298331108658,-0.04772210169105776,0.0027144692539071862,0.0012180558246915399,-0.02377722757852822
DKK3,-0.03428670261848249,-0.13115376950100047,-0.09206600942310304,-0.009005427496822921,-0.019178782513834702,-0.0842035237998275,-0.0005043235225376856,-0.10767138501263493,-0.09924814944978533,-0.0027437381130573572,0.0035406313874147863,-0.028292380023881302,-0.0973985175525516,0.04052289344535735,-0.04280857064153929,0.016585302866306457,0.04081469858256031,-0.014027968315234712,0.05126216916048336,-0.07480663028657256
COL16A1,0.04963060529722621,-0.06129202919455089,-0.059539346291333964,0.10773779505092214,-0.0040836931200214826,-0.026081562801574674,0.02048351557804907,-0.004829779003663789,0.05546108101833916,-0.00020340217293260299,-0.02750361183641907,-0.04318789152978598,-0.002303447142582127,0.06629884165049052,0.002190342965057703,-0.0755620086928387,0.05809089299571738,0.019468382357463038,0.048492426156385986,-0.0050269993010542795
TPH1,0.006716460776563654,-0.029400316253846558,-0.003064425243157877,,0.02937999715671573,0.07991029547990977,0.03638426101690919,-0.018827357746087153,-0.02124065360664089,0.014454307454481298,,,0.026276730644780807,-0.03781479790389087,0.007782715815848739,0.030613541700687932,-0.015643574200860946,-0.031116041425949318,0.016641712185541516,-0.024206050097772713
TNC,-0.006665254937581812,0.04461685457763326,0.07839466560914486,0.025099450247144158,-0.011678451357662158,0.05625184489858878,-0.031482769117759726,0.11218153368013149,0.10986682221881248,0.06817677227921436,0.02288076979151879,0.02179908264657369,0.03985401912970272,-0.004303700485462977,0.0032099550395465093,-0.02464566866828781,-0.0698336729189011,-0.03333115106559828,-0.03273971205931898,0.01151450543216555
TNFSF9,-0.015360976792431749,0.017920787189272296,0.023424047144527137,0.030622711437066342,0.07678128473810499,0.02660958470798312,-0.013462849696074758,0.006216845258051131,-0.047948752628212035,0.0020223465121231017,-0.053179283584644056,0.04759545099165279,-0.008679519668584077,,0.13472288017370151,0.006322392584855714,0.011386981740189876,-0.022532961055334654,0.09125955842049142,-0.020911664539383933
C4A,,,,-0.013917717528501645,,0.031696573649432735,,,,0.02696125900261264,-0.021686094028627683,0.028895189920974364,-0.018880595134578133,-0.052802391774978,,0.14960443298162776,,0.010195152268046664,-0.010742737721602563,
CNTN2,-0.05001459713893069,-0.0079584267719672,-0.026042979470348993,-0.01679717076891807,0.027752696745498195,-0.04954580087828357,-0.02214153439171299,-0.017704057600175457,-0.045091247157460795,0.02527226913834754,0.02583968860838326,-0.01799295901675461,-0.0507782561189698,0.053590152382389226,0.009195476695266262,-0.03951126021389974,0.024814938543934108,0.04474244739380141,0.028785603120973873,-0.04247014504647871
F7,,,-0.01947334156613691,,,,,-0.01635161392766236,-0.017868081790861294,,,-0.015492200135955246,,,,-0.00421949684209663,,-0.0145802310726676,,0.021289612106851756
LUM,0.017982733171145196,0.016924039999548553,0.034632789877492284,0.02682760857191543,-0.030651046242248105,-0.02350437130208363,0.07301713450431771,0.06240241700035905,0.15912512315470348,0.04911873776357625,-0.025248319509211033,0.05117330174068777,-0.018315938806815202,-0.021192601014923637,-0.08292905920722361,0.0011484668076861863,0.05078560896778276,0.0019474348721039668,-0.02085861218289496,-0.08106663923011241
IZUMO1,-0.01467789994096927,,,,,,,,,,,,,,,,,,,
BTC,,,-0.017666964706090853,0.037397471572690515,,-0.008309753674100247,0.054173339806380234,,,,-0.026429418460030368,,,,-0.058685473002785996,-0.01654903157398474,0.04166395034742039,-0.01410957102071992,-0.021659187292648815,-0.03466042374174885
APOC1,-0.11548836948090643,0.005894985040610754,0.015401185802692719,0.0215167007069172,0.08277409168158255,0.009567650481483982,0.04493879682518407,0.09693773327725845,0.15908421525289124,-0.004146749079423232,-0.006425766949254664,0.010261285008633913,0.006665408274511812,-0.006885116541192954,0.041777368756333005,0.03857379706530419,0.026134332655564828,0.045613883084704945,0.014730284814916788,0.027035403138108257
PKM,-0.01565868073771411,0.04075938714363602,0.0510775517927919,-0.023890981452175757,0.009800750590470125,0.11283474610023372,0.02594934790078725,-0.08000321172774978,-0.012293994480940564,0.0035973279195886014,0.019660827723402607,-0.04852934102801589,0.09334965628795765,-0.029611652782409698,0.00632727063104222,-0.05152940318032555,-0.04435860280259221,-0.04069536755283582,0.003904964268332966,-0.06680269809991929
TNF,,-0.0655163875979254,-0.015336956006571539,0.014506322537960963,,0.03626775497751211,0.026430410157831836,0.06474914156435241,0.1551410325771605,-0.028336122561940656,-0.04017614689262059,-0.022053365516209268,0.010481765318606985,-0.01902078941579146,0.059228946112366225,-0.01606246849681425,-0.02333999629941106,,-8.318417798593305e-05,-0.017774863878067246
GNAS,0.04605448705352218,-0.1632451756773178,0.0290351230518249,0.032339020277968936,0.02674145585898912,-0.14911810340834786,-0.02958877438103365,-0.07852695086070942,-0.08405501029506927,-0.04355694174285014,0.018574454371064357,0.029330848688411296,0.08679366631070039,-0.06338846547394973,0.08693147047810505,-0.03150905428538669,0.034293171643051054,-0.04734095378589275,0.03420332747188739,-0.08320679309054915
BMP8B,-0.021919857334468756,0.05182118775894717,0.03729387483996362,0.01566541700627698,-0.008313237066132531,0.03665751304149636,0.013611120132483018,0.08202335871357239,-0.028353108819168985,0.007830824362330879,-0.0235837732973777,0.030039327178709326,0.03338933972652684,-0.0023818425810491896,0.011753663448074159,0.03470202465544908,-0.053975914215525125,-0.012553538194441608,0.007248816847796682,-0.04256412016502493
LIPH,,0.010994626320467563,-0.019960873796825526,,0.022812600549916313,0.0475815454384412,,,,-0.018322214006620263,,,,-0.04496358611539276,,-0.016307458405416735,0.005302169196611826,0.0419741166592175,-0.009852672196815643,0.0262082506968383
CCL28,,0.0835457687408241,0.05777618499230849,,,,,0.008623755240449546,,0.030746982527671517,0.09567478552469103,,0.062090134683040935,-0.04089323884506489,,,,,0.02120718276529439,-0.026892584757840766
PTPN11,-0.010507014889197922,-0.081809014419008,-0.008124687167790386,-0.0038211828694516455,-0.0017260692812154457,-0.03708369259862427,0.06182094966250439,0.0010133446096399464,0.04817451837489577,-0.00338027543815331,-0.008876422857707627,-0.006462585464486132,0.023129238512879378,0.058556170782275235,-0.11649637436108268,0.04856800495358983,0.004016552055831803,-0.051454097895619645,-0.0091402619304459,-0.052291697918968774
ADAM12,0.019359797365721985,-0.023021111981293165,-0.018470535378420527,0.04256698850520116,-0.02613822405683672,-0.016835877122171147,0.002406117068913885,0.08724025752248799,0.11841304971242911,0.05055223546281848,0.005598499556394672,-0.02010846297940359,0.0409960622105374,0.03879876569960156,0.014755459371372105,0.014059081776731312,0.007137898594678006,-0.000333513206723489,0.009693012323484407,-0.03240462415637816
EPO,,0.080204663223676,-0.026820924386652917,,,0.03441505494570029,-0.026473882756169936,,,0.04156512965011353,,0.03966953274865572,0.009730343989828671,,0.07194788305586623,-0.017710316300037807,0.07978590551238246,0.14405437705605706,-0.02117312041958571,
EDN3,-0.021572679790076748,-0.030466480543681587,0.10615272256546748,0.011351535481737765,-0.008365436401377328,-0.03522126454844319,-0.02712136481076788,0.040879858899071954,-0.03165971957243475,-0.029711895062715574,-0.032272280777962445,,-0.02170033359360471,,,0.0007600291504693183,-0.04527742598187369,-0.04336148156521619,-0.015860347999472616,0.024691460309538928
CCL22,,,,-0.017595330696456947,,,,,,-0.03119433888053863,,,,,,-0.02004426356097591,-0.02471479190190666,-0.012239969032019871,0.04464831121109027,
CCL2,-0.010753629673670552,0.019126137934725496,-0.012382630599484537,-0.028025045893379445,-0.02859018585420415,-0.015465148403356032,-0.02916457747896116,0.05721005345357572,0.011469059509938397,0.020672495262622968,0.07122285424066185,0.011603244572720304,0.07454979812746851,-0.03752156107674408,-0.015923946633025845,-0.00798834767054772,-0.05713620192239385,0.0599387386183479,-0.08241839968242162,-0.05815099391050301
DSCAM,-0.04373911148606989,-0.010018204457411412,0.007804944772761495,0.05042538507310707,0.020142833273821145,-0.013436741474910151,-0.015357028491548554,0.03816472169638163,0.06336889843174028,0.0031800123770816292,0.001072934447351754,-0.020723827878736945,0.04086667358614929,-0.1648926105666704,0.05279342404520097,0.004627371059362567,0.04732919193185305,-0.012407417447841854,0.02557521376529101,-0.035850982154220674
GPHA2,,,-0.02224740811101671,,,,,,,,,,,,,,,,,
ANG,-0.05425434699535978,0.133454049582075,0.01622984134996666,0.07801873861895374,-0.040766334529127576,0.03851527550419419,-0.02484629580842594,0.06100200368145592,0.08435155828554544,0.03201889970598531,-0.05867500427525694,0.013030833000328982,0.12949757730694225,-0.003868604796126503,-0.0595091315395885,0.04520887441282762,-0.031780043628489914,0.005613918070874087,0.06680832800837118,0.07308565843321556
FBLN2,-0.02022704136462537,-0.00013315410954522502,0.07138951033584441,0.03208602879825939,0.1637394143367096,-0.009008901546554877,0.00797783107921951,-0.0030944473844059625,0.027325043993284302,0.0017285407841402343,-0.054192390280542624,0.003476691146390433,0.022061404640620095,0.036375152484272276,,0.0747253814171465,-0.023156832965325527,0.021264252215163714,0.026354139910623374,0.025977113640362152
VTN,,0.011941985776229633,0.042648625471743244,,-0.027263302283089003,-0.004619013258200791,-0.026691306464008992,-0.018827351589524192,0.09776972759780711,0.06522895363102849,,,-0.01784751096362744,0.12586017791856074,0.039054514218457306,0.06565798660973501,0.06641512480103022,-0.018062557469737762,-0.03452982524813239,-0.028813359121896986
VEGFA,0.05040743613885835,0.09267584433859331,0.06428005403291931,0.07473553809281851,-0.06857242165709802,0.13412759369820226,0.01365302911598214,0.08099266536466466,0.06272592934236917,0.05792148084138393,-0.07788553193996071,0.042037238306106686,0.13966023036117112,-0.030110051162633128,-0.030164014165927518,-0.061858520204572234,-0.08664712019994496,-0.021446677700115588,-0.02049770836870556,0.06129979766927315
F10,,,,0.011604585041133575,,,-0.010025117849570858,-0.0327403366741087,0.03681506181539132,-0.021019024138239206,-0.029593285266040485,0.002369135312799071,,,-0.0368299377190569,,0.057870548143229575,-0.024159417604160204,0.019782430123052478,-0.023401509840755976
SERPINA1,-0.02421910677753354,0.0499741255780419,0.04696421220260389,-0.003942385284227884,-0.01856532790812062,-0.045448734660537615,0.020003260021819597,0.13145867951906806,0.10824518781235813,-0.0009022316137782593,-0.010735923916406997,-0.048271458655728385,0.04321705568907906,-0.010333256496908177,-0.059533280131290216,-0.02298109506760891,-0.02454348969109137,0.014240029934577321,-0.02281634849469969,-0.024229424569325878
VWF,0.023834277290242692,-0.06492858393026839,-0.02841192168019457,0.03852674571308452,0.04868630669223876,-0.03335494113506659,0.02503169387730547,0.03267813651654636,0.11542359048086255,-0.015470055529817242,-0.083630116955014,0.006730976483076461,-0.0614240458077372,0.026232551138313062,0.021057140827487865,0.031670325882413065,-0.041385004501344254,-0.09821336687483645,0.0051387908339598195,-0.02732992196978301
GDNF,,,0.06730261068710992,,-0.041601109632289385,-0.01073589317620977,,-0.029305502749629894,,,,0.007061207153298078,-0.021478703647176797,,-0.05372341009491414,0.060789165367812946,-0.059251176745592764,-0.019533358146621067,,
