,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA3B,-0.019543830871938492,0.006830141824635205,0.04167220890969069,-0.0029641820789712953,0.04977737732559712
RPH3A,-0.05223381399435152,-0.04721891633094637,0.019180856002156004,0.03627321296452213,0.00256808738963748
JAG2,-0.04036162532444262,-0.045172987295330154,-0.03225222067285425,0.06295489623767522,-0.0283654999644985
CGN,-0.04281367842724733,-0.05983268257077865,0.053788240008515086,-0.02896703398497717,-0.01634630955502623
GDF15,-0.015711533945137527,0.013045019910470053,0.02897007705914656,0.040485728787710104,0.009623516335844379
SEMA4F,0.0587288524680346,-0.07215335276051943,-0.04873277865622859,-0.01090814045988401,0.011851596792387793
NXPH1,0.03213617825850577,0.0440905739178897,0.004064158589345879,-0.022077240611366965,0.11790708119685687
ARF1,0.05296582558111584,0.0032879523267220815,0.007743905906468418,0.07493178694218364,-0.006095174504521767
DSC3,,,,0.038065764884060306,
EBI3,-0.02599177086771084,-0.06550544344904187,0.022467306731300908,0.06954936578987211,0.000969905719491109
TIMP1,-0.08046270056582504,0.00378319008136563,0.022457835996680667,0.09125617685406574,0.055661468897614266
SEMA3C,-0.057688286130110226,0.03232843178778122,0.010359960203759051,0.0544343363329461,-0.010286948789289816
GNRH2,,,,0.01320370606716936,
GAS6,-0.006373987841964498,0.011436171366833892,-0.024446094769458037,-0.023857875623577777,0.04490260619487795
MEPE,0.06535810285148146,0.09820595319597061,-0.021659341928184136,0.046279484485307644,0.07283560160011714
SERPINE1,-0.07216722689838369,-0.04395159099326163,0.030506308747421673,0.048376684318311505,0.0532214656238244
RSPO2,0.07403398768394188,-0.030097013115128475,0.022447687153272486,-0.040901542953195244,0.03634893072662805
SHBG,0.05209853990672508,-0.002289451433880332,-0.020366671826958158,-0.0334395447834476,-0.04434906269878615
LGALS3BP,-0.020750159330519574,0.005680917724062837,0.033460676435971365,0.028375291253737736,0.11405296967085322
LAMB1,-0.005226925820171872,0.023367300656035688,0.021590670455135984,0.062478069825957105,0.029315626618913022
SPTBN2,0.025537399818947187,-0.041477756508488395,-0.036891945357884086,0.034156280695160385,-0.020137513640969072
COL1A2,-0.03501741258836594,-0.009110988675760238,0.08045946329649,0.05807157926641889,-0.0023723074833578634
DEFB1,,,,0.08329480258749127,-0.030499732266518784
WNT11,0.06584290360985481,0.010009972507945115,-0.003662007224493776,0.001490568588192479,0.09886748271534074
LGALS1,-0.025032878614806634,0.015982814292581776,-0.024705336293841983,0.0818478705514143,0.09983713925639053
BCAN,0.04292732614638002,-0.027428564692695,-0.033051673840507764,-0.054374135766688265,-0.10792890736399174
ANOS1,0.020408214904709402,-0.04188488086130283,0.05567512311757528,-0.007652576164087091,-0.05696586769788819
EDA,-0.038578061961322206,-0.03456338098714849,0.027119203498383915,0.08028885356197794,-0.0012455782538803694
FGF22,0.0022589628688378413,-0.021180711593794505,-0.02154462411269994,0.011565052698976909,0.04351719268299522
SHANK1,-0.0073048610980476535,-0.026952529527458365,0.011456762345291317,0.07742807736837537,-0.04130630496612517
NPVF,-0.021424181022744727,-0.01914562853049372,,,
RAET1G,,,,0.039172251150904586,0.052904177776708694
TGFB1,-0.0992293293714636,0.0019460337712378152,0.0039001679398356316,0.0017316389455268475,-0.007623489955416189
MSTN,-0.006171271646218156,-0.01759567170148153,-0.02177354695724925,0.0002703635013013002,-0.005333373220430737
WNT4,-0.0015615894087374115,-0.030674305858645425,0.012445170120125665,0.06213731589783975,-0.02553838417757992
TNFSF4,-0.04783597462345986,-0.04631643592059516,0.005267465848949217,0.05314436164985708,0.004470316875771007
NTN1,0.010897916229306694,-0.03289607570965574,-0.03876174390030347,0.02550655584109781,0.04361450379401647
CXCL12,0.005433849796470141,0.047096818145993605,0.06369642830678789,0.07699534754006274,-0.013653669623797864
GNRH1,0.03835653077419506,0.0017537477312967239,-0.020245590343068356,0.12147099201048366,-0.004477048602174961
FGF8,-0.0323126663996078,0.10057749738014617,0.07933982826844738,,
RIMS1,0.08494996982390293,-0.015294189976083294,0.09191183513013675,-0.04534674468401231,-0.028861174315463617
FGF14,0.03285768185220097,0.039619157136039244,0.04611330750217299,0.033017457788317876,0.025570583000380703
IGF1,-0.07160738075053899,-0.06122085645639126,0.04402639876239038,0.10301429109443676,-0.03929205901234972
TNFSF10,0.009755625578624088,-0.03373360173521168,-0.02012374842442491,0.12881801905240695,0.06461651847580956
GDF5,0.04444834846884292,-0.04088030693050332,0.020480200373884858,0.014297765993957712,0.010767616084855042
CHAD,-0.011982741021927298,-0.04631644082547652,-0.02000149130154281,,
RGMA,0.06576973336583183,-0.06181112416565276,-0.03051381895050754,-0.01257791766148775,0.04214621874811956
WNT16,,,-0.012796409455536863,-0.0059441229129798346,0.026244534352226567
CX3CL1,-0.03423212517284021,0.018263897441120364,0.08688762855537606,0.0862310942271992,-0.002265315223404474
FGF1,-0.023118255074885935,-0.019610065112424125,-0.021836966884883745,-0.04212538715241993,-0.049827368079482376
ALOX5AP,-0.02262376212111541,-0.06068649011898937,0.034337054619078974,0.0062715518940429415,0.08335717514279063
IL1RN,-0.048838570678806474,-0.027813182217455285,0.006063644242345742,0.029793770072510314,0.07810745996876592
PCSK9,-0.01868749929022994,-0.00023343918726581922,-0.012420914362038783,,
NPW,-0.002056017366571724,-0.04371752567387171,-0.00850326390694481,-0.020439369694201407,0.05056006161367541
CXCL9,,,,0.02747114400542737,-0.0026116086684817605
ANGPTL4,-0.04196399961464523,0.0063404620951775905,-0.02649975666880033,0.10704298504523818,0.09164870863790714
UCN2,0.01990274385274583,-0.035262305960289946,0.09363587155254417,,
OBP2A,,,,0.045391468986326365,
COL4A3,,-0.016063531898616906,0.11686894188826517,-0.03820972776780207,-0.03022825135131561
NRG3,0.012032651789895977,0.017629204100133536,-0.040817153888044355,-0.0363814314630393,-0.04938858773021703
IL23A,-0.018687492771247028,-0.010334226470123449,,0.0030684363651469443,0.059472489805737015
COLQ,0.09744359976492742,-0.073942706794081,0.01269032569837422,-0.031832037582775446,0.06691784463063657
SCGB1A1,,0.08753041787100728,-0.014371074946687983,,
TNFSF12,0.05071787286073465,0.01059054958628062,0.023438235117787354,0.03338301628243239,-0.041376432937722536
DKK2,-0.022059287778556067,,0.14020381971637125,-0.010742958392097629,0.007342290339561299
FYN,0.05399484555307109,-0.02891307685442977,-0.07320029692623786,-0.05001677076526095,0.015981151920729568
ACE,0.023837901017719012,-0.014190045941428506,0.02288117549338468,0.0691223613882795,-0.010782875379881214
IL18,0.05653293311806866,0.034231556919945165,0.0007702965516244635,-0.01828378102678931,-0.012705403722235968
PPBP,-0.003209659619853883,0.011927433607977133,,,0.007564158134404069
CCL27,-0.042475257718567784,-0.04222541836595196,-0.010321145707714308,-0.017437363449744975,-0.000655680099756109
SERPING1,0.02888434186641296,-0.009580603961226165,-0.021860038468236635,0.08483684579904356,0.12370162401471561
AZGP1,-0.09047488778637863,-0.017405079537086723,0.05119590109449903,0.08495847784803712,0.06583490111784165
INHA,-0.0006397021192341852,-0.005900587715471151,0.009376558140273215,0.012104996489322966,0.03519648810597761
SEMA3G,,,0.1444142455538821,0.03487639146592187,-0.009134209020134905
OXT,,,0.17177753428362857,,
COL6A1,-0.0723217072338423,-0.027922034573062676,0.021312339116763362,0.07166772126171982,0.06899087196838034
FGF17,0.00026428957798705336,0.0014239548668626028,-0.020890139274308966,-0.022503745168940666,0.016076494684517693
TNFSF8,-0.007123418895201474,0.18498228197307334,-0.012796411144532505,0.1316115863949423,-0.03182625186609097
FGF20,0.0047203381407591866,-0.02270950433361324,-0.025891195730724917,0.004976864024238987,-0.0018616443764135526
ICAM3,0.013742824863218718,-0.011183692517599403,-0.00730154602487224,0.07058344648159158,-0.014688681745720526
LAMA4,-0.04215552745851834,-0.0326306472521509,0.09751749045330177,0.06754468635015258,0.032774562595695035
DLL4,0.016122597499910348,-0.05295295418185026,-0.003563547891037941,-0.010444500722052146,0.06449511986603287
SEMA3A,0.0014879576574027599,-0.036993699567741366,0.04054261940418678,-0.018733656207075875,0.03190757823573499
RLN2,-0.017168258485210842,,-0.014035569899762549,-0.010426448988763682,-0.027678251571167208
C5,-0.05258090603458327,-0.02822900931659812,0.04952887658986662,0.0331357610281859,0.019371918506447355
COMP,,,,-0.00423231969377518,
C1QA,-0.07370291230067931,0.01686543729585931,0.027564316613738322,-0.0023284740171478327,-0.030074793764418496
UTS2B,,,,0.01856208603849727,
COL9A3,-0.04439980395370717,-0.0678684499241184,-0.04301351041023251,-0.042107902171247144,-0.014787780345581767
DLK1,,,,,-0.031026791607886114
HGF,-0.006378894290182025,-0.06887312390294169,-0.030504706763270092,0.004151179985374915,0.04234982329254353
P4HB,-0.050489817073330466,0.0381633056783295,-0.0029891606069493,0.017040581541383746,0.06622711459986257
ADCYAP1,-0.029738915089918015,-0.06443487091934393,0.00649153170246737,0.026393245216253587,0.06186499811286691
GREM1,-0.01000197388134941,0.010390635485153087,-0.018243591987541843,0.097577969199859,0.018041433563909075
EGF,0.05987858443377653,-0.019381567025466055,-0.017671401125135305,0.022185486746538682,-0.04157436329351756
VEGFB,0.006994525920419559,-0.006975255294897558,0.011232699817209622,0.0055401313166039134,0.030098653554615218
FARP2,0.00749276099924174,-0.0001695133943441357,-0.018854848627224537,0.07499997444259784,0.024304855405462462
IHH,-0.022473587159049103,-0.023642298747098014,-0.013864955921360292,,
LAMA2,0.057610049558576966,-0.03004730266773438,0.08528107508111242,0.04564784565108791,-0.017161524472726723
SERPINC1,,-0.019381568567312445,-0.013692341836638536,,
NRG1,0.10598122817021619,0.034809717810269675,0.02724074604399913,0.04799960477324805,0.08661585506702409
SPINK1,-0.010257203162045921,-0.016510298006939365,-0.016830643483316914,-0.036203695848782864,0.0008025987496475993
EFEMP2,-0.020324981191916957,0.0152948670795062,0.03269039063623771,0.0797504202217165,0.05337161433182252
SELPLG,-0.0653494448814607,-0.04249051973566323,-0.07205908831899964,-0.002904646080321895,-0.04454061569927313
GDF6,0.0627463698911705,-0.057095378754606504,-0.020814578150609362,,
HLA-E,-0.048868216673091554,-0.01655357107596712,0.030113244441721174,0.061067498970514916,0.023053853400544364
PTN,0.01347519858270031,0.004814758236437148,-0.05624732365674043,0.00023342699343074317,-0.03747851625999877
CD274,-0.01533304472549229,-0.039570935477375155,-0.012250857790209782,0.06040956182633136,0.09078297370754392
CD14,-0.027119365276140513,-0.06921473004018387,0.0594324251741999,0.034180430026422404,0.09472222822884499
SFTPD,0.05605001965212092,-0.01529336519512786,-0.026404575447124903,-0.054333426617337824,0.022025148269401277
SLIT1,-0.0018832357031733616,-0.018795314785252194,-0.02818805394741286,0.04717251845799878,-0.02510687183357906
CNTF,,,-0.014035571447480404,,
BST1,-0.026781954870520833,0.04332478022882923,0.05341223912010265,0.03991876032013002,-0.004879440306252185
AGTRAP,-0.03068287409820124,-0.01727777122620628,-0.0003549359519752648,-0.01661386815712617,0.014362963340394072
LAMC1,-0.054824650515927574,-0.021591473124965118,0.07693859990380153,0.06288068789038183,0.038189464254639545
COL6A3,-0.00978188595309345,-0.012846995214669466,0.06451968902204144,0.05502138120355927,0.035228519423357335
FN1,-0.06232078970419618,0.005932048568676498,0.04620015749741744,0.04883300057772966,0.0803882296448434
MIF,0.0427103589609862,-0.032267497472811206,-0.021714544331299615,-0.01365879470061799,0.050019546404388576
JAG1,-0.014662082515254506,-0.014478137429856965,0.02682750156655487,0.033171948798075966,0.15544995379126553
NID2,0.016623248062984132,-0.00676282302499616,0.09428842713280353,0.08411152754016138,-0.013115282204499267
EFNB1,0.011964425896460924,-0.009744828187799988,0.014530764796811426,0.027044104761487657,0.03832933951480428
COL4A2,-0.027623245571625755,-0.053717607651083576,0.07439893878648915,0.026168682355596835,-0.00898127194387947
SPP1,-0.03171882906272527,-0.032962588387053474,-0.01354707220599826,0.034145422612235896,0.12052490016654803
PODXL2,0.020416012870691724,-0.017866367286331748,-0.002221502315173095,-0.0001906003340470365,-0.04413759555656562
FGF9,-0.06085717472809318,0.002809662962121114,0.055805133976702836,0.0701279621664722,0.054277718922896255
ITIH2,0.048713495229298964,0.025178058874217396,0.050270281243377644,0.030079396845079306,-0.04014758009405894
ADAM10,-0.033924753122931306,-0.017978562676312693,-0.024840192786589988,0.025182635858072674,0.04245571058761492
CFH,0.01062291109581154,-0.072731384460603,0.04608173696113691,0.05780856017846686,-0.024742774091396944
COL4A5,0.10380670959914397,-0.04670649162525905,-0.06093531893347102,-0.04509148570054879,-0.004826490983704396
LTBP3,-0.07248335257073213,0.029093683112963748,-0.03863742310267089,0.008611350223529799,0.06016778364416068
GNB3,-0.058809775420606974,0.03177151078555321,-0.021769628936144744,-0.03611681386918236,-0.04244088830366808
COL6A2,-0.06755429109926542,0.0069047994542876705,0.06333105204348279,0.07237130324154847,0.04684599198870248
GDF9,0.06162362865836332,0.0035230621628571665,-0.018410241331563253,-0.02164751369672357,0.012940565667164573
NCAM1,0.06180180293529474,0.011994683159225094,0.0006972751317522656,-0.040744842923816874,0.025401841105710758
APOC2,0.06886661903084894,-0.04289003366164128,-0.009762828540478519,0.0762478446118407,0.04087266446252216
BST2,-0.03620462705083838,-0.012729341179744136,-0.005936799483039675,-0.007511683475969018,0.05450365449754397
COL5A1,-0.00457584029796795,0.017619618275102993,0.04036967925272552,0.04789164564208001,0.09364432737144394
CALM3,0.07007289594152265,-0.015667392633943344,0.004566203940313212,0.05220041747599914,0.006940649744941697
THBS2,0.01788403999779119,0.007519562998433501,0.037880872726466674,0.008039892364057895,0.05618835593247002
SERPINE2,-0.0012579628865191977,0.03572384826983142,0.01745937934937178,-0.009391856576368554,-0.01914197398906872
EFNB2,-0.011702385006253514,-0.0759208116925577,0.048671458425698914,0.05702546291381246,0.08992767184162336
PROK1,-0.017168262293912682,-0.021395725932410525,0.09774796529128964,,-0.031564898745645234
MMP9,-0.018650840806013213,-0.026855353824747928,-0.011436348523912563,0.04896803836036256,0.00245094393605191
DMP1,,,,,-0.026779683160001466
NPPA,-0.00326797352245365,-0.04805666378554364,-0.0374045650254413,0.0342540668641144,-0.03538127267040394
APOB,,,,-0.021331699585377218,0.07829016989026182
C4B,,,-0.01624813189292677,-0.006351782653408364,
NTNG2,0.0128510883823023,-0.017734172637866936,-0.015949930189381564,0.04509739451051305,-0.07016107774988267
LAMA1,-0.026336811381071853,-0.015561392901667467,-0.006679444927477096,0.030128447214726867,-0.02310725629849626
UCN,0.02381101072039327,-0.02582413709591513,0.046614746054837834,-0.014259099859601025,-0.01623364037976068
ARTN,-0.032312670995004136,-0.03370932514758762,-0.02539451865229667,0.01867938881166404,0.02183131176629607
PDGFD,-0.02533396760826888,-0.029039324420012606,-0.004670503892245872,0.0743067466351792,0.002208768532585842
EDN1,-0.054608280633361816,-0.0022086730356632553,-0.002376163954320013,0.029736733708102408,-0.029185261392173527
ARPC5,0.05679197132566864,0.016286861054309317,0.031041665125414977,0.04970869089251094,0.08408679622878124
GSTO1,0.01638652932833611,-0.009476029888818422,-0.016276260122991274,-0.03319004555333845,0.03627636805615528
PROK2,-0.014917877671642776,-0.0218199024457211,,-0.01944954672686905,
SYK,0.027243884852255193,0.03997246888600119,0.04376535138706341,0.06800676057223139,-0.039077377667340166
CD40LG,,,,0.014716345638585317,
ST6GAL1,0.03697501148072143,-0.006616060113609007,-0.027694312521057442,0.048197895658974,-0.018681681886751265
WNT3,0.00963409048943482,-0.017680046976619287,0.06335514693898246,0.04624203233679338,0.008901799569228484
HSP90B1,-0.031042527732391276,0.02508377339833574,0.0013673746033930922,0.02255220649724652,0.09569754812941281
ZP3,0.11795735388764193,0.07887027446940133,-0.022997529133740414,0.01316632226058281,0.0661123003153438
NRG2,0.02387593358499038,-0.006839876881938569,-0.014358805761055428,-0.02277171208103211,0.04338862155703834
MELTF,0.06288447500259295,0.02994852407887293,-0.004562116884326718,-0.0029796936549470825,0.09472936951755612
NLGN1,0.042291939422808546,-0.04895023780372932,0.023781369402478242,0.03370961849020987,0.022497581533414163
SLIT3,-0.0311119668385363,0.007166758065847824,0.05820158084783933,0.052766303530009995,-0.00558861501407654
CCL8,-0.0425966512922245,-0.03635818947712017,-0.02836022138536661,0.04771821202820731,0.11898619154358894
S100A4,-0.03214530834197522,0.03501958775272774,-0.015574782871572185,0.04282093136956003,0.09044263208719035
TNFSF13B,-0.045106054999898906,0.013093351335340326,-0.005728381379080358,0.029939197825281233,0.04619944823359748
HSPG2,-0.002905279900093861,-0.002582055036114998,0.06834759084227206,0.08794640072673143,0.01208811337125314
FAM3C,-0.002802687244383669,0.06205463157591249,-0.08050296129145201,0.05936034914689176,0.04942454849492421
FLT3LG,0.039877205877529825,-0.02906788600163901,-0.03565452621194977,0.049621742396562925,-0.0008299236741522027
A2M,-0.02806882338775073,0.0595254121110175,0.01715864938739378,0.0872180169820849,0.05605752980810549
VCL,-0.011604769264834685,-0.015371478760567023,0.04896961339965101,0.06652150975650145,0.06615099906328009
FGF2,-0.03215285829039691,-0.03648380522956331,0.013842964327076173,0.08515297384043147,0.06836070823625003
AGRP,0.03088500946901032,-0.016614818664999878,-0.013517655880337041,,-0.02355978741821939
CNTN3,0.03693878568416392,-0.04181852373704419,0.018729044817095995,,-0.05133997523006849
RNASE2,-0.005445748306019698,0.005764431543729242,-0.03126723811575031,0.024456640636271454,-0.028868532714836196
ADM2,,,0.11155866306070343,-0.021925084231349184,0.013667773546197262
GAL,-0.04124741611164379,-0.04876558957796818,-0.01739526187716853,0.015687920806488457,-0.005118098044666934
IL36B,,,,,-0.033852991272421654
CXCL6,-0.03281052474162261,-0.021722050617418855,0.020561469509706824,0.08468039333847004,0.04086428410392435
PDGFC,-0.007081520167474948,-0.03556760066016861,-0.033748144049827046,0.04085268105484316,0.06006973770989028
COL8A2,0.05706641819189978,-0.05619890590319395,-0.035075719507903995,0.08094660337725776,0.02039620555753864
SPON2,0.0766191438196452,-0.06436768196756143,0.06234684722565598,0.09126377720672979,0.004858539716386865
LCN2,-0.01152493062369,-0.03498406853332513,,,
SEMA3D,,,,,-0.02301048134878495
BMP6,0.024745598787371977,-0.02624908553123602,-0.025092675262716902,-0.017210216368984496,0.05256589706158644
TIMP2,-0.025331078575186322,0.06899478294668428,0.042025368817843314,0.05667680037436263,0.053069817607278705
EFNA1,-0.009335383458991904,-0.0076806226846733005,0.0029595113110244295,0.029914703253671134,0.10133646235500031
S100A12,0.050804074475462466,,,0.009904197462898945,-0.022151016204577833
TFPI,-0.014389098505753057,-0.04328739354253999,0.05979819375321196,0.07703289527990986,0.002914970784387197
GPC3,0.026514839496457426,-0.07176133892373963,0.04278963186684988,0.0656461777083214,0.013750521409848181
NMU,0.005468872503719409,-0.006259869709066336,-0.011691598799215079,-0.028972258157938722,0.10149804366269898
SCGB3A2,0.20600599984079163,-0.03009700712772224,-0.02266931319459234,0.13683816683490005,0.013263740360375274
LAMB3,-0.0064271161057699285,-0.037425382708002615,-0.047870740258513206,0.06821820151175213,0.06922019813849593
LGALS9,0.02973468718935887,-0.022175512500182588,-0.062204252288936515,0.005538761030974131,0.007639716154415056
VIM,-0.06339536866209816,-0.0053236152045377525,0.005809356128377049,0.05889128413238309,0.1483513618633462
PLAU,-0.06674887917526606,0.0970244837679712,-0.04939392844883936,0.04030468250929967,0.139077789350193
TGFB3,-0.0027352669560825192,-0.002522398528077959,-0.04010926275903723,0.05500801523736122,0.00014504216596615457
APLN,-0.010825836013696064,0.01607701313575551,-0.03639208805301227,0.06679842981392191,0.11568519500853085
SHANK2,0.012699797404404202,-0.021703466404623218,-0.0016754253268702918,0.07599858699331659,-0.028010416703704393
LTF,0.06762927832959155,-0.03888713329579601,0.022366650095220413,0.0014856473786234868,0.11092619655357695
PYY,0.042463614981704624,-0.023836950348670605,,0.047162528713295945,-0.02355979323822801
PENK,,,-0.018212276266278492,0.11971269661048854,-0.04739190778454254
CTF1,0.03306042580368055,-0.014310718224538548,-0.04056555900859151,0.05995667960765345,0.03783688659697043
COL3A1,-0.057224097569771065,-0.01298582201315815,0.1014711277369072,0.056809280586517644,0.03608622297170879
S100A10,-0.021860243567178736,0.013968102342283429,-0.0374950643010178,0.005925519574842396,0.11306384940207811
FGF13,-0.02158684205818914,-0.05666424891848294,-0.052268811966312494,-0.012573225020700934,0.017875440427697765
SEMA4A,-0.004239050102248614,0.03268323334669484,0.0015119497817689884,-0.027221887833450458,-0.01843842140976364
EFNA4,0.04880155061107903,-0.009953027448215655,0.019509713124628375,0.07812768376375431,-0.030669978944199663
HSPA8,-0.02237940149185702,-0.020991100964421777,-0.021500244104672148,0.028842877183029098,-0.0009368517096751638
NPB,0.033049997455228734,0.027590098463129306,-0.03400207681914677,0.04827141185297565,0.07357841438503698
ULBP1,0.014215835662418162,-0.0202996574476359,-0.02385401754020583,-0.027491647494719943,0.08394543981939723
SEMA3E,-0.010716001928692155,-0.02480430977708705,0.022784646239454566,-0.00841398286997163,-0.04719357266828447
FGF3,0.003525360559858549,-0.05020643467817224,0.014456043622041288,,
ADAM9,-0.020964730735479508,-0.07391767686163654,0.013685645616450033,0.06730725681164547,0.06101913421110419
ASIP,0.10952553729361965,-0.0007081017228183123,-0.01978209536041008,0.014114172885696004,0.01798864963389426
IBSP,0.004394007638395079,0.057248230497043695,0.019215910970706913,0.030228107242768774,0.10962060730381153
MMP12,,,-0.012796411144532505,,
FAT4,0.035187865585906294,-0.017649324764715528,0.04175611008385225,0.04381566938399454,0.0021082528014797347
MDK,-0.017292784983564628,-0.10172714024738484,-0.006923919588488911,0.015488506691195881,-0.0312836318589734
BMP5,-0.013862885321638862,-0.028786144247244315,-0.040493935011719974,0.05175353646785438,-0.029549801444797248
CAMP,-0.037123317203757854,0.01729271884883932,-0.01873903867980129,0.002866678127532171,0.078046495353645
HSPA1A,-0.03271035508402126,-0.01223210009036272,-0.031936420269582176,-0.01483688917418722,0.015761305989603295
SEMA3F,0.027560792191876408,-0.06115368834250597,-0.004518724927866712,0.051310410192563376,0.05764499516695097
ARF6,0.0011213886230425467,0.01874364838128288,-0.055983616641001765,0.061004329537024275,0.00011013350895827177
IL6,-0.026674774888078425,-0.06100940115621166,-0.021942355635735846,0.12416991582975231,0.11028910282758159
CALM1,0.07150191048698919,0.03476815855410617,0.051302875506766696,0.021945685774526033,-0.003906642979842037
VIP,,,,-3.8049529763165886e-05,0.07915093344629104
NMB,0.008411350798653282,-0.057513297240741605,-0.002098595005094479,9.435127056206942e-05,0.04598412409959368
CCL26,-0.041151447444092173,-0.029693793384176798,0.04527382472529453,0.021519557637295694,-0.004503494921824975
FBLN1,0.03590942644413864,-0.02709739701297544,0.03415574284540734,0.01816773157685128,-0.05262712187153252
SAA1,-0.0695423690381216,0.034148664184529526,0.034914564542662806,0.06139418746447933,0.009042626656331145
MICB,0.041270196776588906,-0.038862936399271845,0.09961989296495498,0.01671416850365453,-0.011649619622670375
MMP13,,,,0.12092217466940157,
F13A1,-0.01446574591179409,-0.014526596660235617,0.06978309393836402,0.05044447678136672,0.05948297316037843
CXCL11,,,,-0.010500626752288671,-0.006103852356495863
COL5A2,-0.011972406234189987,-0.08501317481426364,0.059968494870832084,0.0627265594788455,0.06196261544815831
EFNA5,-0.05262300755439641,-0.04598866780129627,0.019466945524524708,0.031561411306756604,-0.05383649326752504
AREG,-0.013622612962928146,-0.056372204554770516,0.02514198680732571,0.07590638012571445,0.05663952213119815
EDIL3,0.026562885844218943,0.015537164997257207,-0.03339828985723456,0.020637009678365757,0.01286923479566714
CD86,0.02660923589003679,-0.014201842280257431,0.010430376998712267,0.02196941078274027,0.023640244484551296
AHSG,,-0.020073799714425227,,,
HRAS,0.027792225236274747,0.04838979120279533,-0.006965758766190166,0.023044899321613736,0.00919977302798584
C1QTNF5,-0.02861078079612913,-0.03176339859534522,-0.015021000953066382,0.011109367116469227,-0.023584361453203785
RLN1,-0.019168765875319845,-0.022442359300753018,,-0.020411199010051007,
COL4A1,-0.036464127507938794,-0.10926774256833045,0.05179067347352092,0.049801660365800735,0.014373756548943475
CCL3,-0.059575410302084617,0.003160280097278031,0.009146741791526683,-0.022648440183787845,-0.08041513246029931
BGN,-0.024188754455275668,-0.10348837768558022,0.06650511327400994,0.07965323836721035,0.01654154004614992
RETN,0.024910313865652543,-0.037823953335521125,-0.01609947633577522,-0.022815044471596838,0.03297473062452485
S100A9,-0.035061417522226405,0.057428537851863255,0.010494660096928534,0.06379278078363104,0.049113946824057834
HCRT,-0.03560759047092735,0.04600695423392153,0.007537654876557305,-0.02916102532840082,-0.04615036840306162
FADD,-0.006211286564438998,-0.0011826325874151112,0.04413262787961857,0.05476023111216402,-0.014888266941915557
ACTR2,-0.021917131004677272,0.020497708827060184,-0.01045216773052257,0.008413402014433522,0.008052746572456146
BMP2,-0.018261870810257055,-0.0125457984301608,0.007942752688774618,0.002731560471084204,0.030087886831182464
PDYN,-0.03603727762740746,-0.02324857195042586,0.027997104751542563,,-0.057953345324314634
CD55,0.008608899635115078,-0.030229619932059505,0.10079894314647579,0.03695610537123735,-0.006265579256621981
OSTN,,,,,0.056376299520106726
PDX1,-0.014194031577997574,-0.021669992697175865,-0.00484327915311603,,
CD6,-0.02247357304935923,,-0.017943676205898037,-0.004933879996711857,-0.019843848377498356
IL16,0.05571939796978715,-0.019825470570985177,0.012485752740935142,0.041485640322483794,-0.03178005456131073
LAMA5,-0.0202240811443688,0.012606441946980193,0.029544169871976302,0.05068159327664481,0.03178786798745696
RGMB,-0.04168083757373171,-0.01901871128613569,-0.08733132761815941,0.06047246886963389,0.05372630277653439
INSL5,,,,-0.03564022889724443,
IL12A,-0.02054554102682481,0.005386479556764456,-0.01469939645051243,0.011479563879805114,-0.03336693482624023
S100A8,-0.0545801730061093,-0.0067730634569129824,-0.03235903188136219,0.06544467234237768,0.030335791554887907
TAC3,0.022586715537561745,-0.051031190893302956,0.038351465629060666,-0.03244916866537078,0.03512110197579348
MFAP5,0.013583824432660091,0.07423804794682723,-0.003598287790900406,0.011826261011601478,0.03845072366832613
CXCL16,-0.019481519973933936,-0.01163628014258971,0.014488569558971503,-0.031679706862377366,0.0072211026372155694
AGRN,-0.03260877110561095,-0.021058483042951198,0.0060300109063399976,0.027444045392340848,0.05125333170958711
COL4A6,0.025180377349921453,-0.049995858467068006,-0.019926601035653566,0.06319849821714185,0.04826567893063972
FST,0.030694076264085806,0.0438590997942438,0.051340260849499074,0.031024834524572133,0.06708990313203177
MEGF10,0.07195266462331487,-0.02183689131473196,0.06893540329261244,-0.04105775094835768,-0.04541246545528525
C1QB,-0.011525803320245727,0.013015506463700338,0.015158859943961442,0.047116139614107225,-0.07410741247775493
HLA-B,-0.09051381981877524,-0.004196532759652759,-0.023854367729554512,0.08052747779332786,0.08090666204871547
PDGFA,-0.039768872560717754,0.06884068728964704,-0.0006266404977207992,0.05508199160298884,0.11405973413523744
LAMA3,,-0.017668263274611826,0.08502172577376782,0.04443643047377892,0.01775734713548822
DKK1,-0.07124568816896547,-0.024522512565250974,0.05310194398398054,0.06091267853230053,0.09818720879515794
INHBA,0.024929308953297546,-0.023869669038518046,-0.011402193998818396,0.0023598025053297284,0.04362695022939456
LEP,,,,0.06332776427401117,
IL7,0.017773188583897318,0.018505167381498305,-0.024889781473337636,0.01934931642653191,0.05279372282086673
FABP5,0.06206650267219864,0.038615343790221135,-0.07413574440640208,0.041413815207903215,0.10042390208107822
CCL4,-0.05758562452744418,-0.02597925999341294,0.028301999684800377,-0.0017537168634967984,-0.05931955935520653
FBN1,0.048240629115293886,-0.006055670595223892,0.06408784635842388,0.09804904579186466,0.021050346938376135
TCTN1,0.02036818248976019,-0.040840934629451583,0.0317708702587227,0.0497897043481415,0.008089088183663024
NCR3LG1,0.08675656527934227,0.036369749963166026,0.08538691914570867,,0.0063510368740610865
