,UKF266,UKF334,ZH8811Abulk
SPON2,0.0302005353885107,-0.013433343999043494,-0.03078169296008631
LCN2,,,0.026486442762009448
SEMA3D,0.0017487068611898157,0.0881750888642032,
BMP6,-0.0174195408407058,,-0.025162734303798315
TIMP2,-0.05616522003251893,-0.057181167454081465,-0.04703328411661326
EFNA1,-0.010906151990283977,-0.06114681941769562,0.010226109857146441
S100A12,,,-0.015242611093971402
TFPI,-0.04413070965081859,-0.026506503332228003,-0.02623321877360303
GPC3,0.01458041128456318,,-0.0014384969359912659
NMU,0.01048024519837626,0.01028280051642636,0.02591692706808886
SCGB3A2,,0.03725984589872307,-0.017251357573534125
LAMB3,-0.030583699957380608,-0.033864797106674505,0.031462545334047055
LGALS9,-0.012127233615000229,-0.012894852963564693,-0.0062438858654298495
VIM,-0.04452023613011036,-0.030219764864437195,-0.007515231945154447
PLAU,0.005633942792152115,-0.011664883172759915,-0.007860275306336898
TGFB3,-0.027349794869210957,0.012185058989257667,-0.0019822606371122926
APLN,0.05400359666148746,0.01053033151866385,0.015516844522527317
SHANK2,-0.00034245066657070147,0.04971845337217332,0.0464926298871795
LTF,-0.021754092240710555,-0.05498731773564848,-0.015863432046544113
PYY,,-0.013487551280755771,-0.02014265969351787
PENK,0.0008415568660571921,0.01916222360180368,
CTF1,-0.02882114042900682,0.059512966202245325,0.008095166744291135
COL3A1,-0.003850715822620558,-0.029843888324062134,-0.03207132188103364
S100A10,0.008353009680175869,-0.022125446561426593,0.005075614897939635
FGF13,-0.0555205461120619,0.05196237837672002,0.005958765545127919
SEMA4A,-0.0025299865786287384,0.011326983547739049,0.06756556223093767
EFNA4,-0.024803282189473076,-0.028147403977911396,0.08182481176970892
HSPA8,0.02988830405706246,0.015144565257414,0.02332883942465874
NPB,-0.003057863990408209,-0.018572954039479422,0.057504181816012544
ULBP1,0.0006109907475161653,-0.015053565225997758,0.004597960835152765
SEMA3E,0.012694050132230494,-0.029111673990585334,0.029692531680607415
FGF3,,,0.03570762705378104
ADAM9,0.038120258880595385,-0.04314511597331349,-0.04778453553558762
ASIP,,0.04906327370552177,0.0278322183842873
IBSP,0.02921076112466808,-0.034045433466665144,-0.05902974455250022
FAT4,-0.005348856423926611,0.009341628694720994,-0.01846982318808405
MDK,0.004788719161621997,-0.07094955497399427,0.03622397854401553
BMP5,,,0.027557877661547603
CAMP,,,-0.015439166752882394
HSPA1A,0.012436492390493112,0.050562794576366234,0.04425638049594198
SOST,,-0.018575703019218348,
SEMA3F,-0.0019676340867077224,-0.031341406553797774,-0.015795400769101735
ARF6,0.04100163554117417,-0.06226627195993845,-0.02215882239680275
IL6,-0.02001776216295037,-0.019178204923866377,-0.027337973863772506
CALM1,0.03956222430238501,-0.005782995882706837,0.025805151982597155
VIP,0.024598067674818987,0.008954087378666998,
NMB,-0.042240130639210935,-0.0005169096420584646,0.0542512161494986
CCL26,-0.01350778825713106,-0.02129873767279848,0.048790190645732055
FBLN1,0.011539756251084625,-0.020040280081417068,0.002687891510087996
SAA1,,,-0.018602720738792815
MICB,-0.022578327316713127,0.010261788272150872,-0.03760889335093914
MMP13,-0.01274753089074611,-0.012853532188996887,
F13A1,-0.02382214764550107,0.023838619544438087,-0.006905740919340056
CXCL11,-0.02001776356677286,0.0704334918133342,
COL5A2,-0.026437439367361378,-0.08725714505998368,-0.019521369913190218
EFNA5,-0.02570583317086925,0.07201158200202043,-0.03034533551496544
AREG,,,-0.0042045334249299045
EDIL3,0.04431068280564816,-0.01604819719530128,0.03391434369235931
CD86,-0.04228536247320676,-0.03319415576267588,-0.002272860838432765
HRAS,0.0013153367289470285,-0.014971574314029366,0.05021360687318366
C1QTNF5,,,0.10298926459526189
RLN1,,,-0.015435230889018542
COL4A1,-0.002393162761636612,-0.10721140872679356,0.03102030907229966
CCL3,0.015229346162542096,-0.007529770633650069,0.061421894022463334
BGN,-0.020002741070656947,-0.016253628286284395,0.025795137191974314
RETN,,,-0.025532646344162992
S100A9,-0.013857202326249138,-0.03583095483455273,-0.033391637857814536
HCRT,-0.02606124904534998,-0.010072360534095819,-0.0330097563863809
FADD,0.015901361781018294,-0.026473416262258867,-0.028614697689503695
ACTR2,-0.039800521805551874,-0.02013096093769255,-0.0732419544448196
BMP2,-0.02331177097544189,-0.013681312164432894,0.02268844372513647
PDYN,0.02400349338418154,-0.028696472524500555,-0.029018232285202616
CD55,0.01863447620063585,0.0006549687315308857,-0.051896045833053295
PDX1,-0.01855354558278795,,0.20581250487957536
CD6,0.08378112661152691,0.003004735619927788,-0.018096354829222738
IL16,0.22759115956179804,-0.04489027704053446,-0.034352030375840246
LAMA5,-0.0063966964972828715,0.007501158735324037,0.0046465069103601925
RGMB,0.00802912585767113,0.04630755484613696,-0.013747490278813881
IL12A,0.03376748138840721,-0.023119503907241032,0.03384772853012845
S100A8,-0.04749527113014815,-0.04427528183743465,0.0040035930172261135
TAC3,-0.03688855505685649,0.061236845104715484,0.04107878117099247
TAC4,-0.016368820770279565,,
MFAP5,,,-0.01917775392318437
CXCL16,-0.03311182916243968,-0.015597556955556029,-0.003852414181886352
AGRN,-0.02042878444778207,-0.03180458292919952,-0.011156269107285028
COL4A6,,-0.013894822158033402,0.08806972529921768
FST,0.025049173863668506,,0.027265547851044902
MEGF10,0.015171311761365092,-0.04111293798789326,-0.020867165208642877
C1QB,-0.019148506912391974,-0.02521947910746233,-0.008136793143131954
HLA-B,-0.012408799850509985,-0.01638343240725171,-0.043223180891142174
PDGFA,-0.002992966555534648,-0.04176114956605862,-0.04027017389445111
LAMA3,-0.02756724207133928,0.05156913268149456,
DKK1,-0.01350778825713106,,0.013043468357187423
INHBA,0.03528634360177476,-0.027202470964596832,-0.051889369747405045
IL7,,-0.01647848724151475,0.03471198901505384
FABP5,-0.01968635238313947,0.008633086994114024,0.004560110287831151
CCL4,-0.06363294119044526,-5.368584347037626e-05,0.05143707113752315
FBN1,0.02423481852097283,-0.07735714053380488,0.0030558287266680825
TCTN1,-0.030943028110409797,-0.025922495462944277,0.0016980493244635126
NCR3LG1,,,0.04483301926254967
BMP7,-4.3065666027372084e-05,0.022528052659685438,-0.03856068947339878
NLGN2,-0.01938392218310821,0.061536895542275996,0.033605120142042026
CCL25,,-0.006477565704509033,0.0605247016699856
NPNT,-0.03923552177158272,-0.04463737209086705,0.06151179272953231
KITLG,0.009874870775862752,0.03682051216050414,-0.019850108677180508
MADCAM1,-0.02065261572868044,-0.023616843422905705,0.027488951786403256
F12,0.016596423671532582,-0.005455090891441432,0.02661746015618223
S100B,-0.0648401756112255,0.0038668655517892767,0.039001914338340674
CD99,-0.007321224735995108,-0.018088363124859955,0.020095922470888043
PDGFB,-0.044340841239559774,-0.010670853409971365,-0.029271497123373492
CLEC2D,0.003310941317692251,-0.05028637441813906,0.06928341519623812
F8,0.024782421985962127,0.04842011385317261,0.05086783731589127
C3,0.021519717758340738,-0.05709212062615872,-0.01283642407501035
DLK2,0.042862748378098225,0.0408146101723836,0.030074912465259163
TSLP,-0.01682651316679816,-0.019178204541557158,0.11618663076362068
OSM,-0.020017765237990492,0.07101787702975514,-0.005858279024779407
SLPI,0.06637571903356519,-0.02005863312528118,0.005935860105485098
AFDN,0.030883462141555,-0.013839028978608985,0.008561277925955207
KISS1,,-0.016306784776528315,0.07995843551341486
ULBP2,-0.005362452826343439,-0.013151825759424285,-0.004136131690237608
TDGF1,-0.014404590335962114,,
ANGPTL1,0.03775797140111346,-0.02116335958463681,-0.02516273399776834
LTBP1,-0.03490699716394548,-0.04312852898026223,0.03418326008184647
NTN4,-0.047206456678710366,-0.01297624483752796,-0.002149140446207974
APP,-0.03507448010196757,0.04096095169777031,0.002146527014489011
RIMS2,-0.047093750816738826,0.017276532642144165,-0.011554232807899183
WNT7A,-0.0036233273707561415,-0.010591894925756896,0.09265022160379205
GPI,0.033269118649702195,0.09735367392640118,0.009505714875768534
IL1B,-0.0023329276302104266,-0.02501572668736178,-0.02375763612292221
SFTPA2,,-0.01306814830600244,0.01353940822730735
HAS2,-0.005752891214952564,0.016447440974679692,-0.0026388441320700966
IL11,-0.015251704376045169,-0.014676984238727198,0.01125332741233382
SEMA4B,-0.014958450975858371,-0.03937741030814097,0.037743521953403344
FGF12,-0.018479798140078697,0.05119896837689928,0.010059756074708362
CP,-0.0044369018758725395,0.02178985989505577,0.026023190509439194
NLGN3,0.008730445760140766,-0.03951955050032483,-0.0005297824631624096
GZMB,0.025316233996564227,,-0.021598637223611442
PROC,0.0210200210618358,-0.02972559400609257,-0.0005533603743414332
TNFSF11,,,-0.014243133914396302
AGT,-0.008090916697701143,-0.018394872159345665,-0.008969735809188004
PTHLH,0.016395552892022696,-0.022050133866477063,0.06741334347656198
COL1A1,-0.0012457091664540736,-0.06952760257750708,-0.029990684787415952
LAMB2,0.002957938314083011,-0.04392065073892127,-0.03722538726923712
DSC2,0.058769012440764906,-5.662002259987656e-05,0.006028791873301996
WNT5B,-0.02657090539718352,-0.005920462927901199,0.03212253094317702
LEFTY1,-0.01855354830168342,0.0033768445361894487,-0.02046838924796518
FGL1,-0.003916559939982391,-0.015053564028239598,-0.020881813712583325
CXCL5,-0.011941367653125569,,0.021555854421625168
S100A1,-0.0268361821221016,0.00031284661345383025,0.018765537633607807
NPTX1,0.044329357541197024,0.025595157006112527,0.005307625264977612
TGS1,-0.018310194833778607,-0.04831123255140819,-1.1925594238132549e-05
SST,-0.017307201060788556,0.07012837840574669,-0.026547847332443933
IL34,0.05807346817045717,0.026208125327396248,-0.03809462945681351
DHH,,,0.04653803167134323
RSPO1,,0.08126536701258198,
TF,-0.056543496245492854,-0.05454906180108604,0.027766162342257927
IL33,-0.03498398549841414,-0.044433802859600996,-0.023944088521052613
RBP4,0.02506090507955227,0.06331611366439736,0.06731267735815392
CCL19,0.08073604349274248,,
CCL20,,-0.013692630829722692,-0.03238675437714106
NAMPT,-0.008953400009413585,-0.002536857849034219,-0.015936383845652914
