,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MMP7,-0.00042966915075175833,-0.04934732475160155,,,-0.025432749411788347,,-0.041909552186442774,-0.03892198234169959,0.02504769140477033,0.031018000371265755,-0.048447878260304056,-0.022941613014596282,0.058045783534648177,-0.0012586238841232297,-0.13892444807111753,,-0.007791104012722639,0.00061416539889016,-0.047625770104454554,
PTPN6,0.0964463130425779,0.03169014914337142,0.007143121876457269,0.03232667686571145,0.0005391256884944406,-0.06249388443542684,-0.020963249816867004,-0.115915608877594,-0.0002940433626924178,-0.05978741828513968,-0.06552030063894257,-0.03325841251676334,-0.01303812114520849,0.03290598344925649,0.009647624097484955,0.04881088731336622,-0.037943958492256055,0.042771142947934604,0.08159298302047868,0.09212131339975697
PTGS2,-0.08702023024675738,0.008461349475836549,0.08524053568789701,-0.04715817899656252,-0.03523787022046808,-0.08956992910832161,0.0022053029453174278,0.2267572367579611,0.029211090373592277,-0.005430774915258708,0.014101521375697921,0.017894904472558405,0.0416894741141258,-0.03275268457305713,-0.0689364128646091,-0.029378871759595627,0.06872828569572646,-0.004199043759152415,-0.025416557016911607,0.06149840060769099
XCL1,,-0.01701907994598932,,,-0.013918910840532336,-0.018176308900606696,,,-0.04488133305351252,,-0.052902259094454444,,,,,,,,-0.001292389842086432,
CD58,-0.04127755989548459,-0.0066678929364424495,-0.011325225440158545,0.049709383988533015,-0.021591318321131907,0.077961830933878,0.005538332538283934,-0.1732584634074181,-0.08055328362661693,0.037815630526645626,0.004335832398414784,-0.0809178518028741,-0.05230463186471328,0.08155806843987115,0.0003669085875558271,0.016372701775783736,0.0037897159448276826,0.03786923719900716,0.02603496791309817,0.05224056031008332
TNFSF14,0.014562769416098556,0.032462553123492506,-0.015523574033845591,-0.03305168018071041,-0.008952222029617637,-0.051160240076779204,,-0.046262950794338405,-0.041848684367757336,0.06329242641963874,-0.09480689204088694,,-0.029150642776653878,-0.006636306763686344,0.039401416937997855,0.014634796196751012,0.09172715678794521,0.0025437054494408013,0.03759556016543061,-0.016147903326877676
CNTN4,0.14311252315902565,0.02642647066560221,-0.01215180423317692,-0.01991132469173566,-0.02501478693431544,0.30577983716601276,0.09432843512126868,0.16037792926735336,0.04848964707289606,0.06598264205917807,0.27914042107954157,0.10276279418291115,0.026929819218682535,0.09828437934708395,-0.012262524680903344,-0.029346111400386007,0.012151321427458653,0.01997026562142252,0.03286123667458375,0.25180583346815116
NTF4,,,,,-0.01760681267160608,,,,,,,,,,,,,,,
INSL3,,-0.02914604117961786,,,-0.012792693273588696,,,,0.05423557398569332,,,,,0.0030103978368011546,0.0924516974775182,,0.019335814227896767,0.03154471774877902,,
BTLA,,,,,0.023810484656938347,-0.018949407116393462,,,,0.00790184069273189,,,,,,,,0.0947861310723664,,
MFNG,0.11201079130502924,0.05476413146841317,0.011624187123353157,-0.017020729970961317,-0.02741422158788375,0.015238308855697835,-0.02241118818454368,-0.07766851116697139,0.05938027967202593,0.004361158635977691,-0.09204923549971467,0.06575085036364824,0.026975945461876052,0.07656815126209396,0.08231437222526938,-0.03687789724924279,0.013813999124749118,0.025794265207079888,-0.006736487605082741,-0.03394918304927052
ICAM1,-0.12927590506212744,-0.004302151399370174,-0.0160639740027337,-0.016362159579954964,0.012372614258677639,-0.12333752839572024,-0.0007695726631325411,-0.13062187353402302,-0.09537440801546393,0.012780404170948039,-0.087043752022051,-0.019542895123387454,-0.05813897410243307,-0.016415403233468163,0.002457347243358876,-0.06239653708388028,0.0295906278281075,0.07243031128895212,0.04122849068400669,0.025983139300565613
PROS1,-0.13629845714360284,-0.007655053325286721,-0.00997111364304621,0.08920837531026891,-0.053023163893131366,-0.1042440684844903,-0.03492599169133778,-0.1724638122712322,-0.10527570282211497,0.0037579549886321757,-0.066158732227353,0.012806427437776189,-0.01055922322437283,0.07049065504034471,0.028240309147778964,0.07265561298007436,0.0026319252990526926,0.039089031341736385,0.008982984999188712,-0.06606561788842903
CLCF1,-0.08902158332884866,0.008329390266548642,-0.011290377046121375,0.04858752409644252,-0.06706373920865075,-0.0764834282054414,0.008977626747620643,-0.043820829122965,-0.07843990072282682,-0.010063916812464442,-0.06604039671179436,-0.01361107623925215,0.01074610024093672,0.06609212937702377,0.06643376725216649,-0.0032020176854740756,-0.01173551363896422,0.03023383562883673,-0.002310284142573066,
PSAP,0.22708417387516475,-0.01695857227555665,0.04184183493456714,0.055350962270175844,-0.0650864568949475,0.04168786050553722,0.09603287137740392,0.06737628854766513,0.07277156167685776,0.07802178180947014,-0.10837279585968224,0.23766070854691065,-0.09085606478299299,0.016040019763797573,-0.02655263088472336,-0.0352394780271416,0.08341929061706,0.0685820511601442,-0.01061127180947493,0.041096544490279246
EFEMP1,-0.17458261564405927,-0.0407367111743579,-0.0006503400441325918,0.012500138653634123,0.0538965490992747,-0.20740068193793024,-0.05901808807178574,-0.21917068109855767,-0.021930780673840373,-0.07917149372060836,-0.2589621740380747,-0.11076198764481772,-0.0534607837410169,0.08201431047269298,0.09845027264164516,0.025371602813281303,0.0155123810972374,-0.016290944225150934,0.037186337238948014,0.002634643252160699
C1QTNF1,-0.25703503537464056,0.03842688346305983,0.02343227500269182,-0.038560972782506954,-0.028923746711091186,-0.08745626847280505,-0.014496530325245692,-0.09799481095061019,-0.08148798035790208,-0.008706410512301737,0.0005479201941441018,-0.06621039546289653,-0.0585315807029267,0.016556718750779686,-0.0028790347709929825,-0.03088183165560128,0.016071170566671265,0.02801960489441182,0.06410843077471012,0.05857214572598359
ALB,-0.04889307758796213,-0.0371507232015997,0.030285433254045868,,0.043637848277768974,0.006221551585513191,-0.03422582299643082,-0.008224081660997895,-0.009414903075571662,-0.02705890545425838,-0.05694152712820164,0.008858585190534837,-0.03099746251336167,0.01690924907484099,0.06274414833922298,-0.04279792291626738,0.0019903762736546054,0.021943808872339904,-0.02264679703578123,0.02386499034801863
CCL13,,,,,,,,,,,,,,-0.033836263540519426,,,-0.034708867237662484,,,
EFNA3,0.11586194949332441,-0.0024066946900484585,-0.038523946839423645,0.011475256632308898,-0.03237339643673317,0.1181098115177243,0.12658709107687782,0.27796276634187583,0.06275097769888756,0.036235408041127036,0.21312111842609716,-0.028222808838648014,0.06958063382734764,0.04243698210816079,0.06363206673154549,0.034451313232140963,0.016148237632338514,0.0914995289003888,0.06841741197477273,0.12345095427589688
DRAXIN,0.1033705605161513,0.008408269416878915,0.049153265216814845,-0.05362977981917466,-0.059726979841193385,0.03066377962050513,-0.02311755251220799,-0.11107327026494901,-0.08609022520118634,0.033573970023177385,-0.0177984836143726,-0.1053330000634052,-0.031161148121692024,0.042612016840433926,-0.047727460090070895,0.03556054041931276,-0.004046896944403616,0.06208414534103549,0.021452611802911005,-0.05675894929867047
RAET1L,,-0.010649454283120289,,,,,,,,-0.003435710426038613,,,,,0.10281703819241615,,0.024413849784574636,,,
NPTX2,0.2677440709117817,0.05311347647636134,0.016342688843812368,0.031398422696290146,-0.018117354891785807,0.26197293945302697,0.13189723542709028,0.26831266725775527,0.11055850824997797,-0.06720121396923567,-0.0509123164513979,-0.09927926436423236,0.003252580527924212,0.02368695853429275,-0.003958932779327294,0.026989782344172222,-0.05435018085560793,0.014811460793280756,-0.00847558056726787,-0.03645812457068783
FGF11,-0.16470644901766965,-0.022620408991608533,0.003937336208916163,-0.0010053849688220675,-0.05859557168988887,-0.0466491088795513,-0.011650369602308456,-0.14723354427612262,-0.026219744061369187,-0.03058036772136579,0.05708123073475849,-0.14682251598022222,0.0298246039786695,0.022245462037238983,0.03791267687514654,0.025052898839988385,0.04156379771470398,0.051739542766989687,0.013719003519462824,0.009089740204742411
CD59,0.09777040578935912,0.006923047936480627,-0.02916674053173528,-0.006571119673826029,0.05679809015140979,0.1557239155185955,-0.00039986462938621707,0.10890023883278037,0.03965729629783276,0.03283690742220579,-0.08960173751539026,0.17986045710618656,-0.1046746950096701,0.023392074218379383,-0.05287799549041015,0.056156392397592444,-0.02451613791330646,0.012155626152542546,0.054067752740834765,-0.07413735949224395
COL9A2,-0.09266876255301945,0.05814420209656182,0.04152962503066667,0.09715312468763768,0.01761555230797974,-0.026772540936135285,-0.003296537498675217,-0.11522420656497709,0.06348890570297962,0.033758776189380495,-0.06465028856167658,-0.05952504251950893,-0.013997405496180476,0.10496576381152982,0.0722256757862529,0.05276767381041538,0.01596748092103476,0.07122526682617779,0.10368150330860998,0.01089480023249981
DLL3,0.1639620567313109,0.11433727005169093,0.01577705750555862,0.09909529417544392,0.09740439384512027,0.10890171934809866,-0.03562484945046064,-0.0255351177589609,0.10221611660024003,0.0003677522045954536,0.1144396710060742,0.024021883733048983,0.09509403768462478,0.026338989686485313,0.0915664863222304,-0.031358712210980015,-0.05763969613787848,0.05130943203117899,-0.003258888066075025,-0.04151123845188614
FGF5,,,,,,,,0.04013099846397946,,,0.019759203404597754,,,,,,,-0.032580099629894776,-0.007368364702355216,
LIN7C,-0.08486948718696208,-0.0289393544428507,0.042892916107049026,-0.005886045957420265,0.024386239718411938,0.059536656182710146,-0.007897980259544472,-0.08390219476259672,-0.005758389464336787,0.003331344391997302,0.11273383421683074,0.04592386481341237,-0.034397415682555305,0.046619077182836866,0.055842823736518214,-0.04234111727933429,-0.05708852119822706,0.01988564217910318,0.025216381441271047,0.012403901223033871
GDF7,0.10580031298759121,0.007026715336680394,-0.013039750650330695,,-0.022825899636911586,,-0.0123307691295135,0.036285668782831015,-0.010855738944438796,0.08574187308047929,0.10958545873117145,,,,-0.026656739147267634,0.06407096516352964,-0.025154753514071926,-0.018428318754418527,0.004124895418781187,
PSPN,-0.01236358908333891,-0.016668512910404314,0.031706020738508776,-0.01210470750764901,-0.022079186419750388,0.030091383473387565,0.03896022950919682,-0.07243262188104238,-0.03568027884255743,0.0008781335177914416,0.08259190892432103,0.08537755721833022,-0.025482429541733822,-0.002370397870648058,0.01860399870300573,-0.026646600900823467,-0.05718537020668213,0.07802416912494191,0.020401431864567086,0.013115199698707761
ANGPT1,0.04130361928758471,0.0024307260899343033,0.018140202086900255,-0.02034984944932458,-0.03537310990899193,0.03736969862623174,0.007716332304188543,-0.10478821558174133,0.13768585275061332,-0.06786449805230318,-0.05775915745314496,-0.030317511606864137,0.06044176607660625,0.04537581096038746,0.06219920424993679,-0.005841461008790702,0.037101284595267486,0.04108834254518327,0.004466937679980192,-0.087491213963861
PNOC,0.2819347144315918,0.12558964643550957,-0.027288134178537437,-0.01071699238549637,-0.013634554185680905,0.24132795584745573,0.146944162020565,0.2714819478453109,0.16100738456490196,0.013362792526582531,0.2616872126833625,0.07371011709822999,,,-0.028346893664010886,,0.03288486496194472,0.009180271255735374,-0.015554686358357368,0.06134974065375255
L1CAM,0.40030170091497713,0.03623888221036109,-0.030012298386089167,-0.017633716168023512,-0.0021051521701957107,0.10155949865799296,0.06368381881469334,0.1887802701885004,0.13761986874738036,0.046673668590317775,0.1064447020567025,0.31025278483879054,0.04547877002364089,0.015250695845352,-0.027840229803137932,-0.013487209092275862,-0.014060901911247427,0.027857605566586688,0.05158710269083555,0.09649955214308338
APOA1,-0.039026597707865096,0.01726974642089396,-0.018058304098455883,-0.04088135533274962,-0.019922506132067284,0.04043445660672149,0.04624324677265544,-0.04492764367032755,-0.008276882010616245,-0.0148056527459774,0.015617528755312748,0.004110156332966143,-0.047939446589684166,0.05393668366101209,0.05955415997869054,0.03128349249729473,0.0001685072051114282,0.11191866126408954,0.10427951136356717,-0.0035457451520469266
PSEN1,-0.006990781731575058,-0.03564235890066677,-0.02102719559084034,-0.054745660884326995,-0.04017918228217484,0.039686543599397245,-0.030756493300678697,-0.1267965807250546,-0.016204455069632452,-0.0732437674801365,-0.14021465110442083,-0.07310281576687813,-0.13183165810816808,0.030780403479158745,0.0023257873991541084,0.04314393824465808,0.0004257726532716998,0.039963267555129384,0.0008517654420634089,-0.06388973613070903
CALM2,0.30436462237029027,0.046270843514089714,0.0535786467431033,0.01156338650128743,0.0626986674753183,0.1877941340722442,0.1508911404937254,0.2621493586758552,0.17231782047089308,0.09136714887608158,0.32750004661494253,0.2706438997068042,0.09851705618270894,0.08180886492920693,0.06920820401920531,0.015522663031799156,0.0025695574418896083,0.05836184117584548,0.001326329056567432,0.1425928190376532
CLEC2B,-0.08477065251576066,-0.04321554933949453,-0.01176352352175666,-0.03607712119700196,-0.0012338942980560283,-0.06607440934216524,-0.04514998061240173,-0.10248762325823862,-0.10711985259970702,0.00603413482884295,-0.0406670851378818,0.06271667545211772,-0.05730202834011164,0.030322573740898535,-0.00667176473579845,0.058176631868732384,-0.0041779961497355024,0.06817617900712096,0.01097273424734142,-0.0003541864833249135
NTNG1,0.17276924618220327,0.1014855621699223,0.006886356687187208,,0.04280043916671622,-0.007156027189607458,0.005070329323988244,0.03947386845260792,-0.0010381761817311096,0.02151571207156452,0.10778281606178215,0.12059219413860708,-0.004910011526970863,0.03895638035633657,0.041639788631239606,0.015140793477990811,-0.040447304624468314,0.027464751117487134,0.04038070396809889,0.11552309703467338
LRIG1,-0.08964817674485248,-0.006941873596027926,-0.02026443458611374,0.05289623448977941,0.023814318152245263,-0.15402491859224116,-0.022343216202917245,-0.17468741727832554,-0.06663882016102808,-0.027976031616365346,-0.11775641491760336,-0.13316300739396172,0.02294380702061528,0.06494819975069785,0.03474115232802092,0.04645608156230604,0.024019889047841244,0.04104668390675271,0.0810205002814439,-0.01134639004768819
CPAMD8,,0.023601277977396817,,,-0.015131473466355417,0.05475444058423026,0.03922775837143038,-0.013317283888671544,0.0340363779231636,-0.017705507487650065,0.004544536547546525,0.09384683722473373,-0.02449482747000226,,0.024633157461211266,0.0032048584662581025,,0.0044863558698666275,0.07292844499992475,0.04596571189207955
GHRL,,0.029802137426092182,0.0029968785423696758,,-0.024139619813777893,-0.009745391651413304,0.10518220314882687,0.06489024111128205,0.034933288396601425,-0.021726973249572356,-0.05196659746210252,-0.01994079949472808,-0.03300236459170354,,,-0.0510314804207835,0.0559649286275709,0.12672122179112327,0.02603336726556859,
NPY,0.2118223348734843,0.040076540036740264,-0.05297767312334459,0.11203914683462696,-0.000494657363330782,0.08970336394317618,0.06676209419966618,0.1368813003555973,0.004893096454712248,-0.027583398280617386,0.073925529922827,0.06844259893533264,-0.02860465409976746,0.03102215530683261,-0.014643877757291437,-0.02813984905411114,0.041132084013882755,-0.007157738076262451,-0.006062410708656625,-0.015630314224432052
MMP2,0.16256845917980703,0.05087481178342316,0.039812324115571174,0.04247040311215012,0.03322660801660135,0.09431677650144321,-0.059936448935279336,-0.18152127324059952,-0.039358357951181394,0.0020918314264319242,-0.064636269433945,-0.22132928902316168,-0.0385399001682279,0.05785513281005207,-0.0942358689971175,0.009170265271354644,-0.01064300898164569,-0.0002774522791180379,0.041942613694832105,-0.08378116068872299
LHB,,,,,0.07521238709491136,,,,,,,,,,,,,,,
PPY,,-0.011358474319709528,,,0.02790124716929167,,,,-0.028737585076859338,,,,,0.08861636169207988,0.05883623791300153,,0.07307037224966151,0.04252670746719847,-0.026495575407455275,
ALKAL2,0.024025108545221052,0.020660196587936597,-0.010466536332912349,,-0.012986909485443716,,0.09600165069991633,0.0255922331324013,0.08060352429514615,0.008984408934068029,-0.09079227899093885,-0.09389166973310174,0.059935917020243264,0.055381461948751716,-0.0024301728840207784,0.014242112650350034,0.015694663908968662,0.0047288082884835965,0.030415295681279115,0.007524557389261467
CSF1,-0.17112875720838464,-0.022436796790049583,-0.02200670626048008,-0.017825437010893983,-0.005021195893613726,-0.1683685029481084,-0.01815157845646667,-0.17902860313175167,-0.015500177610473832,-0.01237506166914055,-0.10961120528316404,-0.1152673617253805,-0.0747157435823327,0.039957106949879015,0.0012580577098024839,0.04790104799780364,0.009711864792201602,0.08392620782806703,0.03810642486322166,0.06028226714302533
SEMA4C,0.021399596279157076,0.05857985213178704,-0.030328988867428908,-0.023075685515993545,-0.009976310638270052,0.05656045945658486,0.03206982566429351,-0.014832179400963336,-0.0036221701227931048,0.03416821971658881,-0.04491755266790954,-0.08525060086644502,0.061304742191443225,-0.0573243326524069,-0.044052387232153815,0.019714868020877324,-0.023652692069012334,0.04876708005226987,0.015195250649539806,0.013111198279906018
BMP8A,,,,,,,,,,,,,,,,,,0.017368433100634625,,
ICAM2,0.14881559299105435,0.0025524991586625585,0.046384286145246374,-0.01917080478118137,-0.06211345468046533,0.101829390848447,-0.010622014962537039,-0.03701842310713916,0.044293221980357664,-0.020382142970621044,0.0266030460100376,0.043452102763042726,-0.0847986494913227,0.05208642746282286,0.06027574255678095,0.035834548956576014,0.03623402265979442,0.0944448974070541,-0.02047711346682946,0.11939056844207716
SYTL3,-0.01689504341821171,-0.05312807368131336,-0.0029009921736580183,-0.031801225319485434,-0.02316274648416894,-0.06271386931348136,0.005981675361447585,-0.09884444840958341,0.04185544345677547,0.05392427364615433,0.045526330824587166,-0.061583379899194005,-0.0420748585875658,-0.00815229744898969,0.04629196125922281,-0.03287518770094295,-0.01685764667890394,0.08863391534759696,-0.005700328047397437,
IL1A,-0.04212792514082861,-0.04766424844663616,-0.02088455297120174,-0.03472417165002042,-0.028000253778207324,-0.049784770492056866,0.010546403059853519,-0.020629046721066916,-0.07436760535506326,-0.01720527239855777,-0.10292424091363478,-0.038234541954883974,-0.023776286318885825,0.06728234839801069,0.0192371779994175,-0.031352915791265715,0.07082838806111681,0.0165188650527001,-0.053209981474322494,0.11637673435250169
HLA-G,-0.05463381256936756,-0.03579703668876858,,,-0.013918909583537784,,-0.039225095402164324,,,,,,,0.04977479335499454,0.010737521207680411,,-0.028705535597393778,,,
PGF,-0.06397996496989326,-0.011002660451301816,-0.03318293385646842,-0.006612103673155817,0.02261049987025624,-0.044086646736178244,0.015472184878072254,-0.08142706768472244,-0.038684075353229985,-0.024800661737128884,-0.05025059008258798,-0.10740595328420242,-0.08325540965025575,0.009259587334349423,-0.009816577354508502,0.055529102180290064,0.03538377855954581,0.0028895922234798204,-0.0504278469500324,0.14229638038651005
LGALS8,-0.03418415993500101,0.0333500264972306,0.044102273660140634,0.003996283461607146,0.06454678017290497,0.015214177684604886,0.0570714757551742,0.06334798152433987,0.06527263656693359,0.035310968427968735,0.11639344085013002,0.08679550388822475,0.028504109290589028,-0.006632121745624517,0.04337941266557719,0.03737625337697143,-0.012571833805612038,0.0049799430692060165,0.02461537229405466,0.09095216323494268
DKK3,0.3136455571033852,0.06166237874107891,0.0007342099156405605,0.09943222721023254,0.09841875767919647,0.24626164444698267,0.14515236079833443,0.2466994128408729,0.11430543401310904,0.027175523749590362,0.29005813653212736,0.29207849736704344,-0.044576617973719465,0.03806683117649924,-0.019438050618043493,0.09750135278855693,0.07961845818736489,0.08511131565148479,0.038184093183039364,0.05905724264435109
COL16A1,0.0018164784682916338,0.038173488864636985,-0.004897462966788008,-0.04643226393508165,-0.022974199470342817,-0.08044717918253405,-0.018772445149996327,-0.12231752306810814,-0.007752897121001504,0.013030486259324521,-0.02266462007512345,-0.20839690475202358,-0.09755883933944215,-0.04067156462188947,-0.00550035203928472,0.02411162414694808,-0.04137768021272304,0.08705390495611663,0.052732008568360744,-0.02845131580532739
TPH1,-0.04600611684312859,0.014714285644034888,,-0.023782866244167124,-0.002513735847920398,-0.022653840182011248,0.013438850240854025,0.044036926368103836,0.02836008818848672,,,-0.00491449889399668,,-0.014121493483021011,0.03526292956603628,0.040345922308658216,-0.00808815539724704,0.06438993100660052,0.04330571419571708,-0.03488574164567839
TNC,-0.23239633125313935,-0.012835506047079183,0.050730454185809404,-0.021563089697720274,0.010988158406277156,-0.1155131680865578,-0.10396942810717187,-0.24270612030250818,-0.15308745929606163,-0.007156507572438034,-0.21911302740525945,-0.26736060415528706,-0.08704168540060772,-0.0011364001812799356,-0.05790473932466467,0.039731598067102955,-0.05659187300630878,-0.019020124560183847,0.004946100237887784,-0.10423001291407373
TNFSF9,0.25801666229068226,0.05103464371314885,-0.01750243485674409,0.09540971448815865,-0.022825901172314866,0.14709181610926278,0.0694525821526464,0.09941175811772988,0.033040500187566046,0.0029495778795482967,0.04572567285885418,0.04154532044992893,,0.013347287371114054,-0.03422390617790242,0.06448238050969238,0.009177794878027593,0.01565963204517708,-0.02152853434706358,0.1797126446973016
C4A,,,-0.010314302409516264,,0.0026197934265099316,,,,-0.03406696566854094,,-0.05607353922273564,-0.03133128982926394,,0.05673459574403922,,0.024071681906518254,0.0638531861585458,0.1375754255787059,,
CNTN2,0.16233276030723906,-0.00769094819432415,-0.024920876388498683,0.006258489441574767,0.03125297576301586,0.03593377657981012,-0.07658203960916252,-0.07918001563508012,0.03436518059555425,-0.03249793163328994,-0.22001371299374756,-0.01406423200909005,0.05886680843600986,0.01303304472358114,0.01452197978742082,-0.06319867918576949,0.01352094328211165,0.03165436588026582,-0.02357936389780334,-0.004242965321582333
F7,,0.006078057809757173,,,,,-0.005752187198611679,0.026966759031231854,,,,,,-0.0030023177158337,,,-0.02515475594647513,,-0.04900732010983622,
LUM,0.027960851773235172,0.027128829438548885,0.04931101847524697,0.023039183611761688,-0.027954628065865048,-0.03143638536039795,0.01595132324663745,-0.10740236578094788,-0.04586040828638219,-0.05260164527918879,-0.0689376145585901,-0.011415891233492338,0.027819547161589367,0.07002896155333482,-0.05985618661601571,0.053903717464391786,-0.03928271118813572,0.019468636691673143,0.00701273963212287,
BTC,,-0.007051122458150786,-0.016140051354487737,,4.898507314503627e-05,-0.0340237522737209,,,,0.0025083385742266074,-0.019805941158123973,,,-0.0058377028108756055,-0.008096017135198736,0.07292479991498749,-0.024342742839035876,0.05709050453609544,0.06960530659137387,
APOC1,0.16677633573379477,-0.01693678709735219,0.011203079098920625,0.109584930467845,-0.020301991133311072,0.19549420279884117,-0.12687250058500094,-0.258200195416455,0.02037374427551171,-0.027835857719357773,-0.27610875274298835,-0.20032094326227673,-0.051986688202622304,0.06106188530604265,0.05381794881529885,-0.025108032863884366,0.005085293417531959,0.011962242665158367,0.018623038501399253,-0.07945861640935238
PKM,-0.18619716241048528,0.023379322636849803,0.04236056894513391,-0.00025056203270143397,-0.0034323894090879602,-0.02630918779694167,-0.005889521200340442,0.03613876232138292,-0.05456078178739512,0.024867642729822014,0.2160363524269999,-0.12152252753169385,-0.03565902687025094,-0.014702868851145237,-0.05319051831597107,-0.004567674174908881,-0.03720621359462548,-0.00960519558915223,-0.011157425607772302,0.11074510809332787
TNF,0.12478530988403672,-0.04886045814500007,-0.022902040675506958,,-0.01585676891803983,-0.018524503757941537,-0.029724318792710567,-0.04599667479942411,-0.06156755441828646,-0.02222678238194594,-0.0656215419605187,-0.05527944609071607,-0.022123515181900234,0.07182615166389623,0.023376024589653783,,,0.057109720844995056,-0.03814199087157533,-0.05716315659456645
GNAS,0.24225647358530147,0.055241286895850304,-0.03507833433334867,-0.01203685009267049,0.010348140275440405,0.2190828023222209,0.1653327925059002,0.28069977963493675,0.05899425914317252,0.008030221617307626,0.31902187283224515,-0.21114583938348155,-0.06355237088515558,-0.08245159008842501,-0.05967045960557051,-0.016957575424752538,0.016217491410503,0.04054577866384255,0.028402047097365334,0.08084668809181908
BMP8B,-0.018032939781957018,0.021969141887712876,-0.005188358930707052,0.017015459761077933,-0.020178833563387316,-0.048487383858376136,-0.025258986779647073,0.005446746324431157,0.03541027647487194,-0.021091205033059907,-0.1243328496863605,-0.048166096145114606,-0.02163115339687133,-0.0027554734759337963,0.0022474851783726257,0.06198381104442777,-0.07082220487989131,0.006774166198075564,0.025556788991328162,-0.02627117457163516
LIPH,-0.04726220128883741,-0.0012270674341131286,,-0.017066579255934026,-0.019793206845418892,,,,-0.027467287095949616,,,,,0.132722801797148,0.0775975454998004,,-0.039946865037646995,0.035454385786972964,0.016930566650195926,
CCL28,0.12059097466407209,0.03510278221846963,,,,,-0.011709788540766566,,0.04162167497421594,-0.0014635345302877942,0.017444616179936694,0.01892458827310323,,,,-0.03160996119624634,,-0.025681809064367348,0.03768466101806859,
PTPN11,0.020663715568201485,-0.02771728708055315,-0.00989700198107576,-0.00019871536565392294,0.021769059344531678,0.08033142294653384,0.018841029019482404,-0.04782443324485706,0.013507841045591544,-0.017169013097795175,-0.095230744309871,-0.027377400814419264,-0.005167134391463591,-0.020238081119814497,-0.07892264307033647,0.030214055882866204,-0.0017629853375826761,0.011924048488419542,0.03709608899430344,-0.03732187916698645
ADAM12,-0.02760318812986136,-0.01729847981303557,0.17173376838010315,-0.029202672069458396,0.024539190592876816,0.01021639328675064,-0.06480437442841559,-0.08349400107300332,-0.12194137026154182,0.0008923483647293866,-0.08632461968516705,-0.09009115996546287,-0.056262150921487314,-0.01435717533914003,0.00409882706744684,0.04447447773162165,-0.0049740038904953566,-0.010830325643026703,-0.059176814129957456,
EPO,-0.020438269245983878,0.003875883644453753,,,-0.020178834128415906,0.03749715708262228,,,-0.0287375863312606,,,-0.026118447563323273,,-0.012826166807876977,0.010312561634325484,,-0.024066361777779773,-0.02731046957817615,,
EDN3,-0.04767446892712034,0.010156382000564713,-0.008988992676303745,-0.020131669751664288,-0.025119843715328917,0.00490358191798148,0.004050081281305482,-0.041667472933941296,0.018657859065515037,-0.017952678921966062,0.015463415860824269,0.10544128278086502,,-0.010375346091387141,-0.013777397038860923,0.003616916699271404,0.04830120474880916,0.05369267740744442,-0.03252174219499242,-0.05729679028738112
CCL22,,,-0.013039750334567937,,,,,,0.009305911901197846,,,,,-0.04158975708522707,-0.03292732722698111,0.0633747950316212,-0.003144270355870563,-0.0035922984389132988,,
CCL2,-0.127640712657748,-0.00256925373039941,-0.03348197985114884,-0.005011773676283899,-0.036385943015959654,-0.19778220947659936,-0.008511856974642785,-0.06669564997210946,-0.12468276378136764,0.0068726998940381,-0.25138290618043235,-0.12070634393493561,-0.09504260452337879,0.0017561613430272696,-0.07838581482972741,-0.044764823423051256,-0.008983390505892258,-0.005988048351649368,-0.004249397484427814,-0.0711834459955292
DSCAM,-0.062785208769261,0.03386558333624918,0.00562638888007723,0.10869198028255761,-0.01883676840357604,-0.02567928374189351,0.025905603709886284,-0.0015787756923090997,0.01841041108034599,0.0519383936653715,0.06143475748138342,-0.08532491197291617,0.0088941343668566,0.03173622656492629,0.06386632207670676,-0.06204075104216653,0.009045535226818571,0.041677575604076665,0.07323658345898951,0.06437768909728134
GPHA2,,-0.023875836518075715,,,,,,,,,,,,,,,,,,
ANG,-0.1941433553965926,-0.0014325880201024785,-0.05222075636533775,0.00444916707871978,0.005360961459231505,-0.0619493364841992,0.03586034342110566,-0.07061858104230288,-0.02107554032857974,-0.03539108973636034,-0.09088160254654506,-0.12030197196346885,0.07816079144665049,0.0489053782180431,0.07046734677669983,0.008671895840468196,0.01010101073764358,0.001970666411210043,0.010164499761473237,
FBLN2,0.07190355000966987,0.03487611292894762,0.0036823820481266473,-0.02340224639435546,-0.020303128357477346,0.03241624659967159,0.06699088999917265,0.07404589054936223,0.02506009760256038,0.004220752797195146,0.018902467016096918,0.05931375770952498,0.025673068185622875,0.01206016426768612,0.052027562309632826,0.0755921375509949,0.003025186763581558,0.024109719009123575,-0.027367911134817326,0.09834589371200264
VTN,0.00859770811997194,0.051694763002823815,,-0.019911328027467586,0.020152474342843073,-0.02450836204982963,0.03567736918362872,0.014481789787511492,-0.016946935162939904,0.05711287887148937,,-0.006195533478091635,0.12393028687179114,-0.011434521476506442,-0.008811015317504554,,-0.007142894638783537,-0.025726024524199455,-0.01128044026352818,
