,UKF243,UKF248,UKF266,UKF269,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
MATN1,-0.024157429564200982,-0.018942851040094962,-0.0166752255422023,-0.016287373776492444,-0.01449171712770037,0.06589105870296517,0.051948334402128656,0.02835860910822646,0.023192249811497836,-0.005942352157191826,-0.001326975667596579,
ADAM28,-0.016259206205722194,0.007848970178220394,-0.04415384476972736,0.04697129778626056,0.006877377641608219,-0.04970882370708781,0.01966458520368118,-0.0018903285221418759,0.014967553641793422,0.027392616238779584,-0.028371450787005408,0.04372144870131665
TCN2,0.06980565789799942,0.00925860217784042,-0.01875098171848056,0.06397146702941238,-0.04807629525199961,-0.005570022929935088,0.04631737386541212,-0.008083148905227069,0.007603910299068831,-0.01878637622182905,-0.024845120140064895,0.04737291562199844
THPO,,0.01730743992100227,-0.007083591128374991,0.005060587029759204,-0.02975086689301543,,,,,-0.027021746880184994,-0.0040952609100065734,
CUBN,0.0828754272049305,0.04834464008137041,-0.02966474447155751,-0.01701862198094572,0.03319070325252776,-0.018304759554067733,0.061671981763829806,0.1271772748002247,0.019493315610946898,-0.030339863749536226,0.02531025209835448,
TIMP3,-0.010928601188499388,-0.031646715729184434,-0.03697701509135556,0.0692321295151016,-0.034034915491783516,-0.1144203473601395,0.032552120004944736,-0.0001769722206985671,-0.005590991939603994,0.04331175880839777,-0.013901796616276944,0.006514507646018406
PIGF,-0.013300133921902203,-0.020222476545908856,-0.03977440597526859,0.045783305195464225,0.00028533179965503424,0.040734442892445134,0.10734761334011884,0.0474943534123991,0.07855456102444162,0.012997226986827037,0.037013048018696475,-0.0646859856693886
CRH,,0.002867158614546454,-0.014052350787929609,-0.023888719077907798,-0.022813345510827192,,0.0015790352713688771,0.05513097185644383,-0.038269215276245466,0.07172009680342695,-0.019370191817592444,-0.05578603628022812
BDNF,-0.04376044976749189,0.07701891766671612,0.028830036138688557,-0.07562711500174918,-0.00328959251814958,0.031210973587444017,0.001671285717251772,0.0246778049191066,0.004025431441806809,-0.06877082032401499,0.008443637697411717,-0.00615551991896762
CCL5,0.016731430580239917,-0.038677636410499094,-0.020527025965611467,0.009893435541343483,0.001426138705903809,0.0066694451266746295,0.002224024301782227,-0.004541932972822081,-0.016734150450567475,0.032933351856431294,-0.06068753839369177,
GAD1,-0.036822954901865664,-0.04715240933894304,-0.05559939132025611,-0.07524403353964502,0.0017851726488885015,-0.026762671436854093,0.0837544341361666,0.09514693666467079,0.04965058372223011,0.01800654127251248,-0.04302895939511201,-0.008271640867013206
COL14A1,0.00956969609516419,0.009805774485634697,-0.0044595835223698605,-0.027558162116284084,-0.013741579000196888,0.0019948277345847665,-0.017027041084365684,0.008043101513917886,0.024505597926914938,0.04998956485559366,0.03396741529910266,
HLA-A,0.005860021902782715,-0.016257591802691432,-0.028358547743505456,0.08545032502232335,0.013085700774448003,-0.04404063275058528,-0.06624220274810205,-0.06366759564754064,-0.030705342857051357,-0.0086214770231267,0.11567701511841127,-0.03069522611926729
CD5L,,-0.016903500271685475,,,,,,,,,,
FGF18,,0.07569702882349519,0.018933646319029558,,-0.015528445831370256,-0.018549008366215557,-0.03227656678142612,0.02323008187148345,,0.012928091987564701,-0.015390481558832273,
ADM,0.023906748011647525,0.006456963418160711,0.06879805005386468,0.03097065652591608,-0.025679503219276128,-0.04022968251924442,-0.04268189536647469,-0.06373931869390016,0.0021429434422157645,-0.023019991900065755,0.10337062172743566,0.056571204810821604
CCL15,,0.03203642167264199,,,,,,,,,,
GNAI2,-0.02815435327297364,-0.008711145208687526,-0.05452051300876277,0.07490914009848688,-0.01664757670589361,0.03932190449342258,-0.014642645006437287,-0.0002417589862013529,-0.04609648763508883,0.0489246344456224,0.050932458329586365,0.05155907953999629
HDC,,,,0.05263010881551494,,,,,,,-0.022789274162234634,
COL11A1,,-0.05005770546425297,0.002235871165192739,-0.028243907173381988,-0.02965761703515354,0.04499624801704862,0.03313994405894714,-0.00042446128633172287,-0.03540655774025202,0.035867677400840584,-0.001974945196225478,0.05202581662272903
NUCB2,0.06335468023169842,0.030529465735233675,0.011482313341166303,0.062315522992561594,0.0062919274827317705,-0.014066965451093807,-0.022325060108285992,-0.006688949005391606,0.027233801291275467,-0.014786254853228712,0.12723753707866114,0.05604481943783989
FGF16,,,,,,,,,,,-0.022455867099757953,
CXCL1,0.08222700408121593,0.010847942878591756,,-0.029532905740835304,0.07194140547289361,0.019099105088000824,0.009864579222986402,0.02847386248079981,-0.0028942701717284396,-0.013962716676727167,0.0004302700125311412,0.10657770170905827
VCAN,0.06797267174234409,-0.07738094322012468,-0.024363251679844967,0.06561264071335217,0.017926949686218333,0.018643287506421993,0.08438962301701244,0.0634946811235864,-0.024473416718507217,0.06721546838217637,0.12911610887577046,0.009374199644358117
MMP7,-0.05420514641958174,-0.03893474217327693,-0.017273026906188413,-0.011339256600456487,0.06243401085525227,-0.03677184017595153,-0.021205507835265966,0.020421516296795627,,0.020933867329636126,0.1287194449548191,
PTPN6,-0.024138679861443833,0.009559286284010062,0.013300794456791352,0.07689629061012346,-0.01875271102713606,-0.026671874301929265,0.016552467804411043,0.021171451241186714,-0.007558966691351124,-0.03859529505416512,0.047483612947905506,-0.0029491686268811696
PTGS2,0.03718211933659886,0.07473702543584106,0.007594003910263606,-0.09817227347312472,0.05652546386880491,-0.02874559544999347,-0.02415900382717364,-0.013538320532904047,0.007282597012950322,-0.008726189561657832,0.05334975180539521,-0.0006819710878482282
XCL1,,-6.748289671854945e-05,,,-0.02350687510490542,0.14443105220611763,,,,,0.010161186954227226,
CD58,0.07551382426541209,-0.053854912203069344,-0.048952474010696946,0.10051442558243591,0.03747638829063837,0.01995389409551995,0.004647300436702263,0.0023099526810618975,-0.04823210376835739,0.03441457025314473,0.07951606494379435,0.03459648891636662
TNFSF14,-0.006427498468619671,-0.01866404660053459,,-0.023627007559945,0.04490501625385148,,0.00868849932031889,-0.037866876802161394,-0.0018040565740242093,0.016085506540778633,0.023573848426523495,-0.03694780678756611
CNTN4,-0.025177260714862443,0.045866814341211676,0.011186607323882476,-0.04026335819705759,0.043987993855208844,,-0.02053263778007419,0.08384938968012771,0.11556707894177916,0.05672018215966439,-0.014268826218664805,-0.0045069695599312025
INSL3,,-0.01659338016394352,,,-0.016503206599272346,,-0.02871456619219364,-0.02197997602730092,,-0.008654391186918685,,
MFNG,-0.03515222819322829,0.0890107998945154,-0.06326583945655752,0.0645113123352183,0.01104099688895325,0.02402368522944769,0.02950481302817257,-0.004488506549653561,0.013311692907304811,-0.0271856343435114,0.021487161861183216,0.06952734435472543
ICAM1,0.03305320098184034,-0.0013565698600018245,-0.03153969813097178,0.08243353957160801,0.02020649697383735,-0.048909685497614874,0.010956907692753683,-0.02045856441395285,0.013948472432881219,-0.004465930361605065,0.07865847998638502,-0.02008891176069376
PROS1,-0.03568517519442442,0.043847153140396763,-0.0417801649016768,0.08092179438189258,-0.029467007007831236,0.03510749799438471,-0.05022036921057474,-0.05365903165748837,0.015257394860259534,-0.007785842963423585,0.018831469434903682,-0.013311563189448731
CLCF1,-0.012531425987847497,8.30582309837326e-05,-0.01605700340092633,-0.020110139800154404,-0.015141792729966066,-0.05246442094945705,-0.011916790958563139,-0.05634363542600452,0.014828442465218163,0.002551606065603769,0.09127549906532884,
PSAP,-0.05869350737774723,0.0020635829846452165,0.02835651301703135,-0.10039415368871339,-0.010594468166082328,0.05071667857406623,-0.015288038494702142,-0.0832091383665385,-0.036295303249490575,-0.07811270842206831,0.08517114116854835,0.02336150057722048
EFEMP1,-0.02954115925850431,-0.05729781412738695,-0.02575347642589985,0.0818090043146343,0.001516039624112043,-0.02057775822562392,-0.009722576080893126,-0.02437013847056918,0.003623672066889314,-0.1116762947460599,0.03250459835561634,0.08267660320310961
C1QTNF1,0.03562991893032772,0.0337417321567514,-0.03562416487123189,0.06448367723781481,-0.010044654897265257,0.010244192896265316,-0.03312518079829435,-0.06707907578221,0.010580347624466357,-0.033739271704823805,0.0794057752844586,-0.04010676165227061
ALB,0.0011455817606884982,-0.02565379873646264,-0.016522675375505384,-0.01902017629516086,-0.01801717307456053,-0.016910712608336303,-0.022481984443928817,0.03479127346390483,0.04433226883961165,-0.02306723739531139,-0.03226552096488252,-0.060174352553418756
CCL13,,,,,,-0.020549741403519447,-0.01916665648335901,,,-0.0017324308235574304,,
EFNA3,0.0035848928893217552,-0.06304997059788159,0.025029051095439136,-0.06898442323431248,-0.035821008337705205,0.001012404257037439,-0.04310586247642896,0.002867216466855707,-0.03912961274545895,0.0044062188336115434,0.005819332634741325,-0.019763235113161994
DRAXIN,-0.0009272144130743774,-0.06842804473048049,0.015461754104198686,0.07608445189649761,0.01605748441865662,0.02912723070904497,-0.017606745916453864,-0.02736648637569081,0.06599448638363054,-0.011038712775404708,0.04034330950824937,-0.048023912329463
RAET1L,,-0.0129264043007448,,,,,,0.06890292064060079,,0.010351351473483483,,
NPTX2,-0.028597791151510708,-0.030179114422391032,0.061460117635361196,-0.08108953308527912,-0.01649098753056998,0.0029115808958179584,-0.03932122224506583,0.017770881537877706,0.07531373713139362,-0.02039151104251857,-0.00711214211208529,0.07732305267242669
FGF11,0.06896292923777919,-0.02697039155839928,-0.011335600935233689,0.09655936194989954,0.02261377649693842,-0.014906734162618228,-0.006222417337670685,0.013438442390752104,0.03228844931357211,-0.0019962264119165614,0.08506739760526516,-0.0072938080081067
CD59,0.0047119405192353175,0.03236732774084031,-0.006856542689395752,-0.06238245809441712,0.0024505989347000014,-0.021252502589755026,-0.057637397807351824,-0.050102323809835266,0.04471198107731566,0.0529094683368159,-0.04522332316331994,-0.06828777208513062
COL9A2,0.013691777949095039,-0.03487074090777185,0.024579330454554266,0.004269510670285317,-0.027241256400033373,0.10733909640912082,0.048113614261463156,0.021594062582014836,0.0908138082000726,-0.005928768592922564,-0.00016413993663234527,0.016023533932434768
DLL3,-0.01651673827019744,-0.004937037104546951,-0.029460488163605837,0.049164980179708995,-0.024153964330764704,-0.02166971919567768,0.08906185658775763,0.062332021790157274,0.06394061297727556,-0.020910208187982275,-0.033831087816856814,-0.014864547357098539
FGF5,,,,-0.015145659310630529,,-0.031010439756336203,,,,,-0.03852069747698587,
LIN7C,-0.045319929787911224,0.0008872489013716108,-0.036412889379098624,0.014892771253954657,0.013171496170355474,0.07299363494573075,-0.007157585687529647,0.017784978674260994,-0.018669664232993315,-0.00919624138412333,-0.055107123270743026,-0.06415955911354762
GDF7,-0.024157446004130778,0.01443031077428841,-0.02360153440338111,-0.027093109457802196,0.02674785742057257,,,-0.019074490334366145,-0.037099635707126544,0.04594796371857916,0.054691121607356306,
PSPN,-0.029864922592236387,-0.03285986897381608,0.1092252801702379,0.053465802710874845,-0.003651134679981873,0.04775659586050748,0.026108048330426358,0.038307727452920146,0.025879767442983263,0.10289111984425658,-0.031000577115669843,0.06451650151282756
ANGPT1,0.05264227274715694,0.02281951813805028,-0.014790541802491534,0.03536893466682334,-0.05773435561375352,0.028702129190718663,0.05486541186629608,0.06009571562012902,-0.044773549321194955,-0.006685770948301255,-0.023684590665530792,-0.00015935893396574398
PNOC,-0.0460060937078991,0.03794444665993019,-0.013230936609640361,-0.06537597735969176,-0.007028810856262876,-0.016910712608336303,,-0.020283896924388208,,-0.005933191537487739,-0.03662851211090918,-0.05820707892931542
L1CAM,-0.06733887805334864,0.0014043100350436893,0.01965159147811258,-0.06271420581331968,-0.07505044217915549,-0.05473622276461654,-0.0069761777469241806,-0.03162529852031452,0.06518218120986333,-0.013608578497209877,-0.08078872887934821,-0.0759892515208724
APOA1,0.04194857631240003,-0.05657858748044458,-0.03816014030620553,0.017553786328410776,-0.021490045854743768,0.015165738689882888,-0.02770884596266823,0.05986642080686652,-0.03132087827035385,0.04954549399439509,-0.05598858237241941,-0.03086482129668576
PSEN1,0.020886319957006252,0.003994122755224993,0.009079806052074558,-0.042793086014736956,-0.029486215095944415,-0.03572315421229457,0.03437973022857167,0.03231665264758155,-0.027459752195012246,0.03478469319073178,0.05841274397620229,0.027625763949918773
CALM2,-0.020994794333642597,0.02287374834339405,0.057286958613727026,-0.13117280433954792,0.0068820896873124085,-0.013394785965625048,0.0405931500898989,0.08874751590845095,0.0025783455037190037,0.01038189343819416,-0.14792262672454579,-0.03878961472375994
CLEC2B,0.018948178007261937,0.01219644742750502,-0.05327811262501476,0.022127291780325,0.04884270037951166,-0.009457849939803198,0.024410440427681836,-0.04003449725276512,0.05884338744220093,0.023609461319187057,0.105174914068581,0.081206460898863
NTNG1,-0.04880570340943459,-0.021345100821611826,-0.03368251902636701,-0.012194462132070674,-0.008319276641395461,-0.027711775321282064,-0.04040200336284702,0.07581828885695095,-0.07371369659471336,-0.002543116190920042,0.07879344714068874,-0.05700536549707021
LRIG1,0.02335372694710693,-0.043619404023787715,-0.06092183561317951,0.10170459516847054,-0.024843940404211583,0.05164678057208889,0.07884100350234774,0.04087778901303656,0.026446338425109628,-0.02690061595884519,-0.055310172897534884,0.1150400828967804
CPAMD8,,-0.00010480572923260483,-0.032872229674490355,-0.013701287097475043,-0.003273125577776634,,,0.01597717971608074,0.012085754941053673,,-0.024701649451649085,0.09664984185734359
GHRL,,-0.03444018725828475,-0.017564920569014583,-0.02913771936831921,-0.032096678049579025,,,,0.09033601979005353,-0.027791133563979876,0.0006877629596581379,
NPY,-0.0524102965757069,-0.024006682852188183,0.015813854055382787,-0.05854596219100895,0.006780866582784623,,-0.06341512957665307,0.02090967778215852,0.03208328417203961,0.06988801630988886,-0.06339561887307885,-0.005588880737939797
MMP2,0.04156974491460138,0.03685734301739914,0.025766262501687124,0.10385866143577362,0.03409691990675513,0.008505566552632954,-0.00210533830482319,-0.03463417204568821,0.0012617329473949787,-0.022296635132578402,-0.029059200992898392,-0.035726358755933385
PPY,,0.040147948259459394,,,-0.013378610235759423,-0.015641655074807186,0.035955435339690374,-0.03733792378570856,,0.04523270486640281,-0.019794252519603362,
ALKAL2,-0.013382423042199311,0.0784133757020579,0.03887862375765184,0.03424126194576983,0.0017734723735050796,-0.0010517880163562533,0.04132683835901298,-0.03424254672290667,0.02288870186273292,-0.0037637994156425477,-0.057491291263180144,-0.033021503879525176
CSF1,-0.06010070394334374,-0.10041386810985316,0.0006862593935210867,0.03794046800124571,0.010471974442559519,-0.03085632846979147,-0.006606289412274344,-0.012771581645841731,0.01403013586983673,-0.023725179589041218,0.011556271702181877,0.01943836299818938
SEMA4C,-0.05143994850057559,-0.008405875345890509,-0.00812656321109013,0.045422368503431176,0.029547643869019685,-0.049453526069039064,0.017991224240860505,0.0030064916541075867,0.04714036965092609,0.03290604028380332,-0.02909079385987767,-0.0005382860103966498
ICAM2,0.006283243007960187,0.025918267411735637,-0.02697074500979586,0.011749571993593007,-0.021815949897152517,0.013359955078226054,0.05063052763728095,0.03857122408375753,0.06455758158401599,0.07539462979779221,-0.045721091557362994,0.10946602495348395
SYTL3,0.04741513695628834,0.008411631499546726,0.044794596282314275,-0.03019426515960659,0.006641716182219578,0.007400610829995596,0.00804869543299989,-0.040870186501195595,-0.017263125493522425,0.013437311756404474,0.011578667428796726,
IL1A,-0.00042734260199524515,-0.032900727972657695,-0.023601531302996286,0.039055563231111715,-0.001009785295700865,,-0.02882657691048934,-0.0005054000164821661,-0.04390336854789768,0.08349796047080056,-0.02513876673958012,0.00496488141158075
HLA-G,-0.0056185562129650755,0.04949859905648847,-0.012747528484969156,,,,0.02114145225779571,0.15398992680708937,,-0.022353825451906523,,
PGF,0.011128079594081202,0.06615241485110188,0.017031686155497727,0.03377797175287983,0.023427838566064865,0.0019843569754371534,0.06224822425313236,0.08921322809062479,0.052480168980371555,0.030009210326240075,-0.0056713269070080554,-0.006363118768296436
LGALS8,-0.022208685007647118,0.0007128267820450215,0.01945621451422319,-0.04110035671665158,0.0033467215518421397,-0.05154766303059016,0.05067329905534498,-0.02512414207091183,-0.005779839723491324,0.06582633236983396,0.03138916463454945,0.012474248502186985
DKK3,-0.04378444268410388,0.02817576287843024,0.03467004956601827,-0.053250836059652175,-0.03375317526714386,-0.023965357084423586,0.10669439063478733,-0.022288065118852465,-0.04423506701106356,-0.0004599592355488991,-0.12045971282671863,0.010877904323665425
COL16A1,0.015561009005367532,-0.003127009688037452,0.0034620348925367386,0.019520104885841598,0.029235775300212805,-0.028188320071583364,0.006390202286696821,0.053774946019722325,0.07850706378163633,-0.0405440335602544,-0.02977839667245343,0.11385177108086059
TPH1,0.12869013361737058,-0.014604788385264125,0.04187734236652363,-0.016287373622746494,-0.002846243145779805,,-0.008560160014821206,0.018500782256716353,0.0018034426853677599,0.03853879659320506,-0.009619474894903038,0.04952977823860426
TNC,-0.021873550642413944,-0.058858076592120535,-0.03493619202866835,0.11309218710867705,0.017472579396729332,0.013655011601296714,-0.05013155212533376,-0.0986186881958021,0.031695545369624274,-0.07265243822283476,0.07855349138524025,-0.027864445618286233
TNFSF9,-0.018489400667319845,-0.012744522305972355,-0.005348753031158889,-0.03676719479838277,-0.015214737731170793,0.03006348521121983,0.11005143560563596,-0.04791918121321872,-0.03066716422326504,0.009741760346202118,0.0018284719322890297,-0.06361498964036598
C4A,,,,,-0.015859671380717724,-0.018549018432238294,0.06222854546754957,,-0.030930469369236938,0.105287313469108,,
CNTN2,-0.005465126705472384,-0.0185801884587402,-0.007475989808774592,-0.0063528427400507004,-0.005456838097217393,0.03900143872642634,0.028797994213089432,0.09625961568233939,0.009994056574565981,0.010546775441837646,-0.05976449686052607,-0.00020862876227623533
F7,,-0.014248071783038793,0.019782589355652802,-0.013701279133828657,,0.006094638632369484,-0.02688533128746096,,,-0.010542937322702195,0.1827363641737544,
LUM,0.07402983903874719,0.024400146237121754,0.0213578308881752,0.0014066514551410551,-0.013381395459863058,0.013741367919723779,0.023842992637863433,0.06575194554568245,0.0899095204619373,0.0870860301600809,0.005461427495273706,
BTC,,0.09245965747533642,,,,,0.06734184882854388,-0.03250484059739076,0.05253687400569692,0.021183205458089965,-0.0536195508343864,
APOC1,0.02267866283863599,0.029834765280816043,-0.05859285577699363,0.10785602279257918,0.012104004110183416,-0.0009119726621094361,-0.0254218044722229,-0.014091669235463681,-0.06579735962350246,-0.0720634302035414,0.03018724309900645,0.0716319623997909
PKM,-0.028957515631466636,-0.036804973999966586,0.04977931789425119,0.04239554166642198,-0.0001155229332153132,-0.050392738051946585,-0.05067686996067934,-0.05023007792921996,-0.03558114155060708,-0.0714952221861021,0.08063291753646934,-0.014352518142919102
TNF,0.036899150740246627,-0.009956734075232121,0.049036970625386665,-0.02010832723583514,0.06402107680442926,-0.02407264141638571,-0.01887871926601242,-0.0222508304688879,,,-0.023763296356170846,-0.018648210508340136
GNAS,-0.02506712657041907,-0.04378634987451336,0.03754704497094985,-0.09046864593684106,-0.0019695341732742563,-0.015430435238509599,-0.04994755166770722,0.06427179461427841,-0.0009446951858097591,0.0010398105290810454,-0.03774858712859202,0.04751555080636906
BMP8B,0.03333893656890203,-0.041783534660015255,-0.0009534960321933193,-0.015993278367540643,0.00835733988254529,-0.019024554529523948,0.03941340877465039,0.06173473982000342,-0.00060852610539122,0.05036689912922635,0.01783200927096514,0.027611388257816224
LIPH,-0.033051710588114354,-0.014604784789679411,,,-0.012787230635684805,,-0.019166663532389015,-0.024807761705573396,,0.018068150996059056,0.014811820338745662,
CCL28,-0.02415742479901022,-0.02054344653773394,-0.025228345586779662,,0.06583567368369546,,,,-0.021380329687764543,,0.07808824283050125,
PTPN11,-0.04193609220182833,-0.01516489154501798,0.036306619987058544,0.03725614148027833,0.026612328908299634,-0.011520843464797315,0.005764120764954992,0.004186494121332112,-0.0062724827321786495,-0.04435219755088502,0.03263009418108747,-0.02056033339318059
ADAM12,-0.005228507469468057,0.03716210571970706,-0.05059027171711199,0.00894889164544026,-0.013260601662577802,0.04776192754914566,-0.014335613853903409,-0.012684947671349462,-0.0032639542479313386,0.017394478710707494,-0.06564645278505554,
EPO,0.07787916398328164,-0.01962408221776475,,,-0.013378610819738403,0.08444754835037685,0.0615379598702448,-0.025764751716043154,,-0.024580581616120135,,
EDN3,-0.03334002027944883,-0.025440842856901045,-0.01682650380464966,0.10626446364207083,-0.020736186939685874,,-0.015048241515503493,0.05537365621273035,-0.05257370242595559,0.02892503053241915,-0.03789226863353452,0.0055600129313008
CCL22,,,,,-0.02693812261742695,,0.01294430151684114,-0.02356147094577924,-0.026539511201608752,0.01429100289545957,,
CCL2,-0.00011818610777883558,-0.03823630558859346,-0.028812237947898226,-0.02665807334407293,-0.000838393045934864,-0.003253384127031021,-0.045858688112655054,-0.03383309623578462,-0.013369227589494832,-0.035358563661546924,0.016139047794260012,-0.02732061781310833
DSCAM,0.007717907512550573,0.00443025913564531,0.018601015015227648,0.024417982519926766,-0.03967454333862791,-0.022621367107576208,0.0894528495700058,0.02308500493723145,-0.05799304078935402,-0.008684604285825171,-0.005011091718044288,0.008093416428340449
GPHA2,,0.06546075745446737,,,,,,,,,,
ANG,0.046840743208842135,-0.03885091946448533,-0.027468908024807875,0.05892299666758573,-0.027082851685335415,-0.031742952556271437,0.06780523606995804,-0.038175176690629836,-0.02788110913303601,-0.04307597484975381,0.0933123740516753,
FBLN2,0.02076759232905338,0.024146642972366687,0.0049893522707671785,0.01049141437613126,-0.020564454723377756,0.03720113751251407,-0.0014631442109456028,-0.032172115043627214,0.006726229517229603,0.05674324035724414,-0.09059813922140539,-0.030197676906446834
VTN,0.08323855623289789,-0.0276081329792289,-0.01350777966307197,-0.02309588653917861,-0.021979555131007023,,-0.02379352507230346,-0.018117254006195845,,-0.03182853555214531,0.012239731744176441,
VEGFA,0.012000012050403044,-0.020729281547239384,0.05852437334193069,0.090415175680929,0.037223282084977286,-0.05271692246604269,-0.06549818269172648,-0.06728728863904748,-0.006634648524034796,-0.04429826559059227,0.1320490655870247,-0.10884434779695365
F10,,,-0.0234897219497791,-0.0053566344177486125,0.0417505595051414,-0.01079259956454419,,-0.03094261477631366,-0.022961675240692214,0.06519739920980398,-0.014480429028328776,
SERPINA1,0.07377785937641251,-0.02230288683160742,-0.03835144311026179,0.06629901930842226,-0.03317526425483337,0.060064717903871766,-0.06617395219952152,-0.04857589798605044,0.0028897039538132393,-0.022118121830439173,0.08647419334816302,0.03536347984997251
VWF,-0.03292586677166647,-0.0013494308833653568,-0.004636326812197099,0.0440455858808158,0.03309895807059968,0.019841220033948215,-0.0034721352554912847,0.027374414431525274,-0.02238138623377149,0.06439713266077075,-0.10737432065056507,-0.028570275550896317
GDNF,,-0.022872150903279702,0.08490854206233292,,,0.026172878738468852,-0.015312891318508434,-0.022259656843629003,,0.03292067900435384,,-0.01404167328429435
VASP,-0.10524293012516088,0.03622600891250022,-0.02350658035511659,0.01955568343253844,0.025874007145054535,-0.0258765181730636,0.01670898912283929,0.03374286731583532,-0.011464151404316458,-0.023222251137803827,0.059132673844286505,0.024821840769387652
ADAM15,0.057175688426795934,0.04535232199913848,0.006449434476572062,0.046589421812452916,0.013134025114395381,-0.0340146104065055,0.019038831775197707,0.0613338316331525,0.02387820462599443,0.006296179588238766,-0.05665614964827293,0.03851384004532787
WNT2,-0.028089813174797314,-0.02554750391629037,0.04425720420429701,-0.03516909039506237,,,-0.009405515862367594,-0.01023094770329847,,-0.029514483497510173,0.005337976857071077,
CALCB,-0.029400288314293737,,-0.013691579722410193,-0.015145659146037719,,,-0.002686173419729476,-0.031339533144265234,,-0.038395937723527215,0.04974263057721284,
OLFM2,0.01667980093879881,-0.002801852988270851,-0.05968881061059217,0.004152041076763868,0.007956897490014136,-0.0002982359128845972,0.016277190456346013,0.02462919634385939,0.01756669380652228,0.010382670425622884,-0.03516351695905751,0.09353370608873031
MFAP2,-0.03769259191824694,0.0007539200496885939,-0.022370008815926785,0.016312166639810624,-0.02718499863642932,0.0689845002413617,0.049930445185312575,0.028818142358402615,0.02301946217475584,0.03361108569094758,-0.0008001661882468666,
HLA-C,0.023265419936463118,-0.01947076066928843,-0.02602362604934938,0.09243076136541606,0.00022516149079833167,-0.04693946272048752,0.0009258809131773213,-0.04408548488660658,-0.0032317268983755466,-0.025115230863908978,0.06090977520499422,0.046127149302652444
THBS1,0.02601632452344835,-0.012996169364684928,-0.03747383067675566,0.054810194221358605,0.03577752480295783,0.01700169065307239,-0.070183917406055,-0.027582192945285845,-0.054379323257632096,0.02526558777538561,0.06307647169266048,-0.05337565938505372
HSPA4,0.049577859188534606,-0.021064255164400598,0.009672941252014249,0.02455911879640728,-0.042891236499216584,-0.012588073817109073,0.03144282168233303,-0.030616786890204768,0.006107463396459592,-0.04612591551413482,-0.07037738761234394,-0.0932368064206435
LMAN1,0.02683425832739058,-0.002387679568486007,-0.0315312907191328,0.07952864166153722,-0.005475482848612946,-0.022496307292840984,-0.004240281847959598,-0.013392857650962528,0.06733095944114115,-0.0221642525832423,0.14978414577667232,0.07325482298179394
LYPD3,,0.10141259903464313,-0.016976546730259147,-0.023495211669296683,-0.01873113125424455,0.030214449675636107,-0.021622380186052455,0.0035155679480488073,,-0.029749173605334914,0.02246958488010534,
APOE,-0.0758509445264998,0.046673572337657364,0.00015783672380419696,0.062366962680289656,-0.022532264386119674,0.012691668793890972,-0.016870279727181445,0.03357814659476508,0.019467878972513716,-0.05611239544131047,-0.03408684537493335,0.07300516513106248
SOSTDC1,-0.035573215816000134,0.04720688559468176,-0.011119471886850741,-0.004387400156758012,0.022640943461396588,,-0.02303903305206398,0.03806561670927174,,0.017683436581247408,0.008078204520746014,-0.031519255835305966
ANXA1,0.07667018870771705,0.006382185247408716,-0.04736003983086878,0.0604894548112401,0.025824677706380042,-0.027569987864485578,-0.056857315908899086,-0.033018098934901714,-0.0610745442788616,-0.027047225015298222,-0.0029130981168876994,-0.03499631097087355
WNT2B,0.07504916634024696,0.022553877774839103,-0.01218026553871545,0.1090059978713328,-0.001385859494419191,-0.026439707879665722,-0.018900609205084556,0.0177242326568271,-0.042394187618080226,-0.0654609003615563,0.005483292947630628,-0.0039069412905186375
AMH,-0.05975271743506496,-0.0010678430243505092,-0.024588445690582484,-0.031073009866366335,0.06723735394764516,0.027868731500359338,-0.01917374210000084,0.04534011047245643,-0.021380326961318037,-0.005411254742855714,0.07829348739637089,
GDF10,-0.02741342085633039,-0.016903501047184504,-0.028344042376843345,0.03921105211352686,-0.01801717257144115,,0.06869838578116637,-0.029311677136380332,-0.02698437374679744,-0.05319741407844613,-0.03831218443688665,0.07062669783284391
EFNB3,0.025865429782253407,0.03548927259648637,0.015323766669797947,-0.04049552558030333,-0.02796023864845826,-0.008464807910470948,-0.0027176904652635495,0.03340780698114478,0.0006542996485815924,-0.03925049937038306,-0.08317977088896442,-0.02072996872921496
LTB,0.052982082592458235,-0.028785915142786764,-0.0140523461165551,0.05382777539687004,-0.011400459339619593,0.06890191789337843,0.046703640318849195,0.043470824770449105,-0.04171224181761701,-0.013926494979017367,-0.02787780111232417,-0.036947723820886715
ANGPT2,-0.1008087806196544,0.055927061473301565,-0.006636643244143352,0.09983589679557328,0.017693033714078685,0.028349215368106244,-0.03652152608939625,0.02497614502011838,0.011741023423332008,0.07270822804256238,-0.05798993550597938,-0.07194192247651775
NRTN,,,,,,,,,0.06934980569538586,0.10090484181919902,,-0.04376747820900338
ADAM17,0.008368145408026627,-0.07423802798979046,0.023507539899405856,0.05024377085495026,-0.02872459605084581,0.02097916919015067,-0.008005036503728215,0.027269885966587585,0.035127895347189506,0.021732183806876287,0.034145003246434644,0.12049852602326402
LRPAP1,-0.017002728460991687,-0.025713312808767555,0.012617626173809578,0.07250922943586718,-0.06164796311567215,0.019656371065952652,0.06701545042007555,0.011703955751839228,0.036819742866873666,-0.01333868519147126,-0.013570263288037074,0.004409748951107785
