,UKF251,UKF259,UKF260,UKF275,UKF304,ZH8812bulk,ZH881T1,ZH916T1
SLIT1,-0.040144314849843196,0.006001302000745544,-0.010541689401617404,0.06629771368565347,-0.058578504958755606,0.023459628386660943,0.05809486868300831,-0.0678159402673964
CNTF,,-0.014135107937655706,-0.011645028137325191,-0.017144404287571507,0.0005699604484877812,-0.03285831324089865,-0.017821545751975497,
BST1,0.019529443358996753,0.010720032822987747,-0.023827580393434453,0.07804939506498182,-0.03188895234041025,0.026776538037571265,0.09218319582071054,0.05753462658257292
AGTRAP,0.04395262115670522,0.0249889441020711,0.004295328002974214,0.03228663616354253,0.013969214485333763,0.02163187215907409,0.02633295091629718,0.05477834630798528
LAMC1,-0.034547176238528696,0.03737943925657151,-0.038541897295637284,0.024546541639972982,0.03741085488421633,0.04032457990143037,0.06436567637738118,-0.023144427261727614
COL6A3,-0.020910826127047387,0.028170448061659557,-0.025200001764541548,-0.03554576441152306,-0.041052853369297176,-0.02004757835280311,0.02551268965722508,-0.015988448890468986
FN1,-0.018324534759353167,-0.0293294747554833,0.013755714244620597,-0.036683900215939994,0.05367809262636636,0.05902557877977699,0.029607587805678685,-0.0738588263734468
MIF,-0.003311070614585652,0.018915185217167126,-0.003004096088911804,-0.07142447012375411,0.03329736399006296,0.01950465095638587,0.025440353706831797,0.04393449976423192
JAG1,0.03319275628572805,0.02448090030709721,0.008044592700055227,0.013207005958627472,-0.016186877967276497,0.04378193847251981,0.09052740627654583,-0.06794508314678699
NID2,0.02740734271088758,0.046855556285149404,-0.004484023201576129,-0.03870972835889235,0.03589148862981725,0.034241061796410996,0.06811063874860504,-0.013240426177576894
EFNB1,0.08519139770836452,-0.011258096128090624,-0.0011667682074042614,0.023479909952755954,-0.0073550774072268545,0.06246315956733587,0.0020522875743957916,0.02012011234082318
COL4A2,0.028934289633374806,-0.026736106233440877,0.008997398146425858,-0.013877974724752504,-0.003747956430637926,0.08244204291833902,0.044999845095575086,-0.033530945117452915
SPP1,-0.0313427861789515,0.02142024915333583,-0.008528687619952418,0.06606468890685886,0.08232601707579137,-0.0483147539001911,0.09537907157894736,-0.04240802566223829
PODXL2,0.029759863521826333,-0.020912021052766232,-0.032471341279545096,0.05860963555906481,-0.08956499123840019,0.04845281938130396,0.04737634977261641,0.0663305761783603
FGF9,0.05679433671024772,0.02663161357936028,0.023372514194678035,-0.019519651367959304,0.021694538421338602,,0.08260785438535928,0.006486472614823749
ITIH2,,-0.018885049877127955,0.022680707219398098,,0.036351376064612737,0.05498487116324504,0.04374814961869914,0.11218211894150414
ADAM10,-0.03607774471691519,0.020396398812670156,-0.009550953906718411,-0.007347158273617114,-0.049026085384848775,-0.019204134497154142,0.007422032843347784,-0.06824174672589185
CFH,-0.05364668914782193,0.02112432174471532,0.04292532591848511,0.026256603496966624,0.0834642688781642,-0.0023164112730540078,0.004703324321871858,0.049393223179667996
COL4A5,-0.004011530989645996,-0.03638932129894063,-0.008653055482093708,-0.05972029221255854,0.05713554437477007,0.002986202330966716,-0.02096379031255999,0.08332283056144511
LTBP3,-0.045297641070222404,-0.026717135040840813,0.01740088367234455,0.0012275457690101746,0.04586149270851893,0.028449224622836854,0.025738669519464578,0.08410057098681206
GNB3,0.08304648392562233,-0.03631641836492607,0.04534525637024868,-0.03848573653807376,-0.019956629409495816,-0.038485091107930976,0.0932801405842358,0.0776408647100615
COL6A2,0.12376108799663506,0.060494826501030934,-0.037148783477783914,-0.027587456521691273,0.025271546677185185,0.05414819423106576,0.038347210432603904,-0.0187014950110631
GDF9,0.0019312187210358718,-0.010746167273539131,0.03991605712180719,0.05944272175342595,,-0.03730033493723527,0.07806758454556925,0.08752456584518453
NCAM1,-0.012240501827538107,0.006622807306971415,0.000320367725317944,-0.00017002961224334785,-0.07477800431149313,-0.04584845314577134,-0.0019182902099946155,-0.03798638397856151
APOC2,-0.013412201449628236,-0.00829773142318656,-0.024700432915971245,0.06032253285221938,0.022998971965930124,0.011305030795336764,0.03450523052734903,0.07436005124744503
BST2,0.048783270563381616,-0.03851472488065562,0.03830304577871621,0.059317187732968256,0.029288227915355475,0.0911044281253354,-0.011461544321992373,0.12446926254552268
COL5A1,-0.012000356357904975,-0.06185374761686662,-0.05005496432217699,-0.04101506404871597,0.09032366207811149,0.01549980003885934,0.04200860136690621,-0.014363475742709323
CALM3,-0.027238627049176855,0.03937092455977671,-0.03453700967524068,-0.015584780561925438,-0.0724583570988063,0.04888675382549514,0.0376355716047145,0.03775875606131029
THBS2,-0.004021480511690777,-0.01969120850785273,0.01569798289569069,-0.04995931521757687,-0.010371519532833641,-0.039899059619000726,0.032287342863183154,0.036137406414245836
SERPINE2,-0.007648883846490251,-0.010021864325522644,0.044036750050480473,-0.01708285216898558,0.050738275844080326,0.017890334217435175,0.06010881009614156,0.012427590946361838
EFNB2,0.04259704368958667,0.02140258719766969,-0.043655494986700426,-0.08617994270099937,-0.02126505197834633,0.06591723363782706,0.02248727532433224,0.04998139394245733
PROK1,-0.017428893552044345,-0.026025175407375367,-0.012772434266206202,-0.02769706777019356,,0.0007344145420404957,-0.016711967665444787,
MMP9,-0.013533365773500037,-0.04337747058527968,-0.039674749851746204,0.0014023296951252962,-0.020389603478978568,0.0997637143758013,0.08737219853849158,-0.05865420753656143
NPPA,-0.04120318981948839,0.014158678147281362,-0.017133325735838353,0.0669642008266289,-0.0237270428483842,0.019866865403557716,0.07230305414895684,-0.02946755603191218
APOB,-0.013733113006006064,,0.11695291448954864,-0.001302874561734625,,-0.008561477419379526,,0.053586691984808935
C4B,0.12565382098191724,0.013613808711037663,,0.05272324253953463,,0.03187776259606139,-0.020630925288468275,0.04296982534468032
NTNG2,0.03563361618418795,-0.04527458145504858,-0.0034258784611587278,-0.02342316352679003,0.025834434798423355,-0.028558616004143892,0.02572782440457128,0.0842529572699106
LAMA1,-0.026634360694111136,0.041882076897871524,-0.023821995890073475,-0.04146663716926438,0.0023183838966021,-0.04089398365507875,0.07545146103001113,0.15455632363519334
UCN,0.017843084713037173,0.010493648999340233,-0.017188127197621788,-0.04465648018847342,0.04351254175766695,-0.004747888488344337,0.008341520028949057,0.09411050463444223
ARTN,,0.01417912772870031,-0.013813058162805796,0.029277042505863785,-0.03082331338973001,0.07143038400957906,0.002802431467486158,-0.010035767119733582
PDGFD,-0.02803169882958451,-0.007051947838945202,0.027865931793128434,-0.006793999956630276,0.00936936741124539,0.08136465674873142,0.02474394998917368,0.06382203902677057
EDN1,0.0047554512693172655,-0.03322418194099382,-0.0310972582521154,-0.003251469726120179,-0.008203749929816238,0.019166338194414715,-0.007561465709306223,0.032787656156784944
ARPC5,0.030701437074958527,-0.0008292332929049937,0.00024014621911974213,-0.013455394166221794,0.046099261325030665,-0.002946775366939727,0.06462902498743066,0.028364079030906333
GSTO1,-0.0021892711619155925,-0.02149426644051612,0.005886028983705444,-0.021227101386131316,-0.02590839023927716,-0.08617518157257999,0.025912949779037145,0.01934223456428256
PROK2,,,,,,,,-0.0203658382700273
SYK,0.022169701694162647,0.025713398759544908,-0.06451203596015166,0.07996717271606117,0.04584433977766619,-0.013209782464398948,-0.012342931048474616,0.08149482298792424
CD40LG,,,,,,,,-0.024155588796239087
ST6GAL1,0.03844123723697324,0.010587360051336652,0.0457149384192862,0.08981556489850799,0.04339853875162461,0.008932680040893974,-0.014507331080832388,0.10674900293854003
WNT3,-0.010613449634407014,-0.023664796512182017,0.0043484301272592165,-0.028276282572782193,-0.06304463589336934,-0.02953209256780319,0.027657231965067013,0.12337788155592289
HSP90B1,0.007700194592307557,0.01052874634024168,-0.017650537364228735,-0.006189222984737835,0.11436977482197325,-0.09796627383232201,0.0845661087594419,-0.10489245792052049
ZP3,-0.02985292882993595,0.015585338161382299,-0.0033082227220611877,0.0033414507882246645,-0.027483214858027336,-0.04334231211726508,-0.029200914203811688,0.04680474954425525
ANGPT4,-0.019242210565869198,,,,,-0.02377832530262388,,
NRG2,0.064497107180964,-0.01091117257815213,-0.04689869606786324,-0.034769780598919525,-0.034835701112333035,0.028259173985727016,-0.024367957086543424,0.01948713475204961
MELTF,-0.03563575407458381,-0.00861972989150127,0.07072037069082361,0.023422696188745405,-0.010953652513516243,0.03514329153901495,0.010699350877011014,0.09195185790016527
NLGN1,-0.02079051165881989,0.0027521692248723304,-0.027222276740279147,0.010157250569265202,-0.009344828204261071,0.04238005620020768,0.05675281483501378,-0.011553816874379006
SLIT3,-0.027823303119083185,0.004896264914665025,-0.01812270268443925,-0.043551486619652774,-0.02784081258530526,-0.03369382277233664,-0.03386532172714286,0.024464614079912766
CCL8,-0.01248885815093575,-0.01513285388217358,-0.027296316851799608,0.08847573643747446,0.04487915282617678,,0.029329724442336,0.021693742278320015
S100A4,-0.00040736395884424857,0.017232468770729537,-0.033122631223101336,0.01684554210332425,0.05083866878982015,-0.015445002892573972,0.022202982334835662,0.022917755228049366
TNFSF13B,-0.051194223016625504,0.012008165400047413,-0.022450753221168292,0.013870926527850077,0.05195555089463203,0.06446610956608692,0.010367008272606122,0.0661382269624325
HSPG2,0.0241574599145185,0.018852698822569985,-0.04277917253289981,0.004210174333953781,0.020374258132583006,0.05804456336940451,0.04220200395522499,0.01692577365889851
FAM3C,-0.006840642549683192,0.05755892736932622,0.016266183544048907,0.026213662919799735,-0.03971666745348221,0.056287014330255625,0.05992893919761379,0.07666397192924944
FLT3LG,0.04918615402709093,-0.0026608891031409503,-0.030259922163845477,0.05134075104250002,0.012317519940825392,0.02751449062296811,-0.03617265090154295,-0.005729276941468433
A2M,-0.0027005966295013204,0.018056155793633306,0.014345661166052782,0.08445645797035016,0.08934967364525982,0.0675371694692494,0.07226424186141929,0.11506782723858912
VCL,-0.012378919570738434,-0.00743360238683759,0.02485143582324704,0.04192904248334055,-0.03426816922090135,0.0581731750898214,0.0665993149801756,-0.003890437026942642
FGF2,-0.0037092620166951007,-0.008435014836121236,-0.04083217914452988,0.0016469322143582725,-0.00951743610499334,-0.002117824048787244,0.024495682962507887,-0.0002748048141664086
AGRP,,0.01276960892136154,-0.011645030092949126,-0.020323834548411697,-0.02304659897156904,,-0.017163926928969706,
CNTN3,-0.014124491140703634,-0.008331481418544413,0.006100775740965468,-0.028073822063653456,-0.0017456091536947392,-0.01342751198787997,0.029686931415213145,
RNASE2,-0.004373747075775348,0.02588781684812513,-0.00805820747875102,-0.013073223115952218,0.043863568708776404,-0.0017975383119314483,0.02035212283479732,0.08314284910949145
ADM2,0.004556662706854222,-0.008339409708240896,,,,,0.0480223062014216,0.05172435666974081
GAL,0.0027069928639136087,-0.033854027694018074,0.005821285149460655,-0.01440036215366095,0.05842813728919081,,-0.004983448905199653,-0.022649339206617523
CXCL6,,,-0.011645023418323665,,0.010184980687738075,,-0.017277851013463484,0.020280088873266277
PDGFC,0.00454410597791684,0.06987382963784848,-0.009564611882147545,0.009916747771153816,-0.04659896311446222,0.061260075826406385,-0.03794293833034215,-0.0027052752716544685
COL8A2,-0.03675103293482353,0.03587658219265713,-0.027835354109261776,0.04617283090942922,0.03824740715381722,-0.008390242243528826,0.008384290558148624,0.08296846730469276
SPON2,-0.018562496428001365,0.08024771377258565,-0.009535912657913113,-0.019068498519803096,0.05877474877395119,0.0343237871518793,0.0067381681162519795,0.06576543496238292
LCN2,,-0.021230172039744144,,,,,,
SEMA3D,-0.024096868952677788,0.022873335566816855,0.026617178139004116,0.0043037128079090065,0.0069588462650115234,0.046754886993792544,,
BMP6,-0.01353336660899575,-0.015121734289586786,-0.01409717353668484,-0.018570826988809366,,0.056024093475827194,-0.03186120792497198,0.01613672384667252
TIMP2,0.001683316858651415,0.033981246900143494,-0.007807483987647116,0.030300071638496556,0.05410387895708625,0.07835371725970898,-0.0042950365619570455,0.07148958076548172
EFNA1,-0.04485050840038741,-0.031361447907952575,-0.04897069527929026,-0.010339611688691833,0.08619156399151329,-0.01286050257920358,0.07533007367829238,0.03080947520605443
S100A12,,-0.01743842770060408,,,,0.036848855664099074,,-0.02501853804516711
TFPI,-0.02248643427191574,-0.022216632225767086,-0.03349124290191861,-0.050639848003649,0.058136356459414465,0.002103873804264424,-0.007232182988168155,0.014807833444713831
GPC3,-0.021309425621209625,-0.021915588422194085,0.0009471600274692495,-0.024360572571832786,-0.024715153340793945,0.08967670667915112,-0.03456497625920743,0.09179004529348193
NMU,,,-0.004450130758758206,,-0.03134917500659486,,0.021508893693658965,0.051915194012093525
SCGB3A2,,,,,,,0.05227821292321586,0.045294827334171575
LAMB3,-0.009363334002428692,0.10455069007828242,-0.030407609794788862,0.022673914260979044,-0.012643492954412399,0.05183158284673684,0.08265810426225773,0.07737689787422276
LGALS9,0.03799054572152465,-0.04992962406504799,0.012677749834026504,0.06524970772489525,0.062000571541289864,-0.060490692843643896,-0.021626482094621785,0.10270188123525925
VIM,-0.017409648751031955,-7.256411161598234e-05,-0.00931856410855675,-0.009739277636543649,0.07419594701190244,0.030966315103711596,0.07225719667880089,0.0849720728928172
PLAU,0.038074666452356534,0.02598655715933095,-0.01869606723105589,0.0026763658527750663,0.04218975578617078,0.08996421058253717,0.10354848137125543,0.08846725252815119
TGFB3,0.0004305160738318225,0.021357238168345942,-0.037851443268532126,-0.010523132728324405,-0.061627659752826205,0.0011412829012298568,0.053128444552432486,0.000754004286801064
APLN,0.03615791367068855,-0.01757667970880089,-0.009273506486820288,-0.01527659714741523,-0.02958440478834812,0.06632971865179611,0.011961605553107324,-0.0646765641105819
SHANK2,0.03057885931629046,0.011295054578335595,-0.008535579153426833,-0.015149431414883185,-0.042775480529602845,-0.034262764098155644,0.002689260143082247,-0.010292678477062422
LTF,,0.033804499252033854,-0.0017669798344556059,0.031175890325204177,0.08609576217521875,0.009977573869794556,-0.0055034454820546445,0.007930799475980915
PYY,,,,0.0016109542234491276,,,,-0.0379093127760759
PENK,-0.025324377198494695,0.0022228390610882468,-0.017209609749673747,-0.006124149724411507,0.03771188248823794,0.04917732896762223,-0.02312488066065632,-0.027195414647100232
CTF1,-0.036400823187367176,-0.000747545992374125,0.0438134215362665,-0.001078791272094851,-0.04909030400706548,-0.017263218143121237,0.0024828991000403807,0.15876625274939982
COL3A1,0.007858199054616334,-0.005860698406774267,-0.060151728723791834,-0.03835171549964839,0.06407167468199032,0.06427319366640093,0.04529763776124354,0.0017800065336654326
S100A10,-0.0504862824505002,0.028536322238227746,0.005403111255677649,-0.06603477280194792,0.09338319698155098,-0.06582538011624998,0.07356618355689208,-0.052917776981518755
FGF13,-0.053827580757800496,0.030694101177233774,0.050802423625292005,-0.015849354714718676,-0.07796626946394031,0.09455547279620015,0.08020078431201715,0.0859150004275177
SEMA4A,-0.03600529166674231,-0.005332664581379019,0.007322206201312652,0.014811857617027274,-0.04011602568415533,-0.02490678797548224,0.04259284068539519,-0.0030522789743665326
EFNA4,-0.031688377540644415,0.005960840146248741,-0.03340304881746115,-0.008877381566625495,-0.015154600182601946,0.02421291644846779,0.036908752138884296,-0.024470278969709887
HSPA8,-0.006929574018139367,0.022021942609276896,0.008714452986849147,0.07500874615093389,-0.0031854063164788306,-0.022954054368007248,0.04119148458278394,-0.0449334993578579
NPB,-0.01594434815819633,-0.015121735742519559,,-0.027539037810318,-0.035520023866464134,0.003559590145268993,0.030062842386016052,0.042252502333762806
ULBP1,0.07272672617874841,-0.02591411293653795,0.021669713337248528,-0.028321192847745563,,,-0.017960466757745246,-0.012906634868324138
SEMA3E,-0.004363202232759487,-0.034660488313615095,-0.030615846528160958,-0.0207317451637168,-0.05470278645038596,0.07481139011292563,-0.010250752813075631,-0.019969650576283065
FGF3,,,,,,,0.02971432199887403,
ADAM9,-0.004518626890369549,-0.03548916970843659,0.055309638893733803,-0.05388803953650324,0.039506566068005226,0.05301103785981378,0.01781354507055494,0.08139533495730746
ASIP,,-0.013929748298898629,0.025608366886560686,0.017939192253891317,0.02417324042221354,0.05115960807692096,0.0287370538897049,0.13875472829529278
IBSP,,-0.03797195413647915,0.029893850035323927,,0.06240008103770728,0.03102964835239655,0.031998677158816616,-0.048918562160967155
MMP12,,,,,,,-0.016248132648301532,
FAT4,-0.009224835491034051,0.00931351254581083,-0.023999010161321072,0.06039964811658289,-0.04240815421094773,-0.007026619426480917,0.04202762510797853,-0.028443455544886764
MDK,0.05063102993820951,0.0038469293298182125,0.035720556096511355,0.02926916597855624,0.04530331581530034,0.01911170236773192,-0.006779155798639611,0.13446459237756825
BMP5,,0.003161930366283179,,,,,0.06793853598101568,0.014719443480339649
CAMP,-0.01353336660899575,0.01670024117236828,0.026795689451039488,,,,-0.02379373269052525,-0.029710271584640624
HSPA1A,0.03028095970914133,-0.08374209305357178,0.050134447062438935,-0.019822638558791694,-0.00842601238578119,-0.025838904531736116,0.10885449254270739,0.014822155405591668
SEMA3F,-0.026868893797883233,-0.018335063446181635,0.005272466401621373,-0.018409505853695447,-0.04726216731047966,-0.037218439458845336,0.007368622714934986,0.021236176489895873
ARF6,0.04994297371753738,0.030658156501463033,-0.060907537033944574,-0.0020214542733477973,0.135252631486272,-0.02408668361067776,-0.028885338476298705,0.028703499896649994
IL6,-0.017898136993731377,0.026791706700785588,0.02367445993873028,0.04083736241845711,0.05093212205709785,,0.0031294108375830693,0.1278085341578402
CALM1,-0.04104174464283188,-0.02112081557527768,-0.009731531875440489,-0.0801278680605403,-0.0865259475739677,-0.031078001828729083,-0.02778656762789461,-0.05332206742380481
VIP,0.012537846353282932,0.06396749946161766,-0.028212302855344845,-0.03248312801948417,-0.06601480374329038,,,-0.031361795947817774
NMB,-0.004679313648279002,-0.0024799147450126494,0.0017100400572604292,-0.004903529982673521,0.06826487524507112,0.028301946904809,-0.05812475511625717,-0.08624184695737186
CCL26,-0.014124492057328285,-0.022458428855707684,-0.018640861723604414,-0.017144404643931757,,0.03940449600555727,-0.028923649885669648,0.01147560764177496
FBLN1,0.021685198406014596,-0.0334540501807239,-0.013396314524094408,-0.0001745364291781369,0.09813844695919195,-0.004736310778842932,0.058784818705664134,0.04324017131180088
SAA1,,0.04086325025192055,0.018985260213390864,0.00310319724386082,-0.008909086678199951,-0.05105320278583741,0.056044742370774794,-0.020246213787338405
MICB,-0.047261570836622656,-0.0397822310570253,0.04845966184920332,-0.0036488722193739444,-0.0304986220537654,-0.011378765310946233,0.00902275707396889,0.018127209917182426
MMP13,,,,,,,,-0.027195403158036025
F13A1,-0.01981261771904612,-0.009190930875865155,-0.04480169048093456,-0.028178355405890067,0.03795628653776486,0.0352691991709195,0.0001844084728028097,0.03347870340057689
CXCL11,0.057810762947481144,0.0019019115989128846,-0.01570178994679807,0.0442204935716236,0.022779425187111103,,,0.013188678926576599
COL5A2,-0.02739756454638578,-0.009835921805324423,-0.05296765347311769,-0.01990707461884409,0.02590632145905725,0.1158544511615111,0.06770635414694853,0.005791672728986488
EFNA5,-0.026544363630588586,-0.034132156851895086,-0.03836138840828441,-0.007819765496996632,-0.0683588106037423,0.08044558164633037,0.0684460144716897,0.09249522483730008
AREG,-0.02893771406419253,0.007702247917785457,0.013370837067128789,-0.004967186482749061,0.015853633459635398,0.005528975767848591,-0.014338917255646549,0.00821339267966161
EDIL3,0.0026752358552944596,-0.004967625126759966,-0.007832142037204564,-0.048347593206418044,0.05225729815570971,-0.09123599583756267,0.055263349404162616,0.028412912870265036
CD86,0.05240018161364807,-0.03446680832411401,-0.020927699393882563,0.04179015947905808,0.042548632550015605,0.03027970795783778,-0.04912007264300014,0.05706402860140627
AHSG,,,-0.018310504092948255,,,,,
WNT9B,,0.02889307342496408,,-0.020323834548411697,,,,
HRAS,-0.06134931649701993,-0.0132632272443186,0.017249602293265748,-0.03408196008630266,0.01683040998147852,-0.013674972185328347,-0.0002026103496084111,0.05341638629425032
C1QTNF5,,,,,,0.018130272538885675,-0.019072786364789998,0.01598450606202378
RLN1,,,,,,0.13696313448269096,,-0.021372795149090715
COL4A1,0.06082162367793123,-0.028738842428508084,-0.05978247783787391,-0.022653525338027225,0.11064603908354022,0.08308510104491719,0.035916715303862055,-0.04615049037414682
CCL3,-0.01734721486320669,-0.026668678057578513,-0.06036667039675995,0.05471708660341521,0.07910087612549085,0.03623223150305809,-0.0030044833624872425,0.07318532544377075
BGN,0.0031920222934384876,-0.046692539050592306,-0.03529725116800111,0.03373175492652063,0.10627366217911847,0.08230537352793317,0.03446668263323264,-0.028838102496841336
RETN,-0.013330757798843162,-0.016930516183317295,-0.020625243397821024,,0.014266294954107544,,0.03385357342598665,-0.013368268996619626
S100A9,0.012277763340957626,-0.016288813946571206,0.03776475016663677,0.05761260930956598,0.04311078130369501,0.003989052187635871,0.07811684171727903,-0.049674262871948205
HCRT,-0.022841346042002726,0.06748851165569318,-0.021582104473232718,0.021464989982496453,0.06405797250046863,0.06764573942990962,0.03769418684333252,0.060189450876160316
FADD,0.011734570135843125,-0.017364916264521968,-0.018953515544582106,0.03998375638605447,-0.017710984317779024,0.048820136359927914,0.041815630528637064,0.04256479745762977
ACTR2,-0.007811829763687383,-0.011746760847796547,-0.03127747718359132,0.005763021585419042,-0.00032823189575403877,0.03991930484142196,0.022171291769774507,-0.051096105238235476
BMP2,-0.020505249601865207,0.0300990195696607,-0.00812164065409171,0.025574552784944627,0.009158431551786389,0.003987923835203868,0.011548733248783348,0.060556196060046835
PDYN,-0.043860202738198906,0.018800053269347514,-0.008191638644876476,-0.022456454559676566,-0.05254580641198741,,0.002756114857583395,
CD55,-0.0342766700617824,-0.020888617859347897,0.001643291765264783,0.03803208567612051,-0.0044811337722208905,0.015395517796952472,0.010440525400753216,0.03409966399584679
OSTN,,-0.017495075760089466,-0.013077669240277265,-0.014275939614090877,,0.04631818865853708,,
PDX1,,,,0.029245968152812767,,,-0.0009257182923437553,
CD6,-0.024868091663666724,-0.02804879899601521,-0.016450150384537364,0.04764616700605329,-0.028635246496666718,0.009345682381260417,0.025739809941335744,0.028158395638068674
IL16,0.05005933623076967,0.0006300474189162597,-0.03538654151387539,0.04508976662989446,0.05833447113079101,0.005252377532463578,-0.047927545029021364,0.05265248012514366
LAMA5,-0.04965434816093798,-0.01948396942722879,-0.007736070500174067,0.007946658188148601,-0.008942377157033518,0.09982048814076606,0.05089513909685566,0.05796384187597247
RGMB,0.029327721043400104,0.028087929328025868,-0.014689583578762795,-0.02343688677526426,0.03366005809738328,0.03306297103159858,0.025311133307408844,0.00011615511165649052
INSL5,,-0.023486334446581943,-0.011645030092949126,0.0419521084304603,,,,-0.013889746786843897
IL12A,-0.02463721226646066,0.04124588345665355,-0.018749842821821777,0.07106348750449845,-0.02338914106252825,-0.011134140849856944,0.0012730673633274136,0.05039260438553238
S100A8,0.0003307155592274945,-0.04374741168287899,-0.03484758958200698,-0.019490921829539622,0.04841315919998588,-0.02655202516799897,0.07639997302076067,0.04986250285762226
TAC3,-0.02576569356964112,0.021476686587877478,0.01924097198477196,0.01767773362352977,-0.050743257498476885,,-0.031083062351650297,0.00445489655402209
TAC4,,-0.02649030025269568,,,,,,
MFAP5,-0.014877782268594965,,,,-0.02777526103753825,-0.0192899300654077,0.10339781342205125,-0.0537481595348004
CXCL16,0.03528847627017851,-0.012428305865544604,-0.05579265706428463,-0.0038617729211525495,-0.0007220255405265498,-0.019802776110414724,-0.06002470699299105,0.044721100226841635
AGRN,0.01401501869932044,-0.04538586866743584,-0.02481125744629122,-0.002392418408055527,0.06485987696506833,0.06733701455982158,0.0996693135140488,0.02185827088043104
COL4A6,0.001034660489425807,0.012421055913618657,-0.01058428068701775,-0.012947492932730138,,0.0010746672565479331,0.05820281884299468,0.10745045852771197
FST,0.021793456121512886,-0.021055756922176205,0.004415176525000462,0.025713553396656375,-0.018692760732355887,0.0713033993190419,0.012205014896338205,0.04375142670982572
MEGF10,-0.03657996146126868,-0.04746307053366829,0.029720486455633945,-0.008201005282123527,0.06823726256919192,0.06395484004328766,0.03819146249893656,0.044002805496191476
C1QB,0.07858181934597491,0.02897040136447579,-0.02346209366391892,0.11190746675853068,0.06226084628437194,0.053835389537132315,0.052105648231196115,0.1388739984201035
HLA-B,-0.01896394285724252,0.028233904950265423,-0.032517012629998204,0.09507101916521032,0.08623854484617736,0.1329047287502822,0.011025797895135496,0.07473666298055387
PDGFA,0.010185280448714343,0.008060348187027994,-0.06134787810879704,-0.036987696297346405,0.08780507257402399,-0.02960701566973257,0.04059986430852525,-0.03392751162654388
LAMA3,0.03255744457925472,0.07388826230588898,-0.017910243675276567,-0.0030664633261438838,-0.017665707278397693,0.024838747211617385,-0.018869638805867086,0.0014985292102802344
DKK1,,,-0.005231678536890949,-0.011085790277797528,-0.008886825610570531,-0.0011626905243520794,-0.034465575960353066,0.14013904601444813
INHBA,0.011412522166081823,-0.020936534885619418,0.03535497215520807,-0.012478732956952147,-0.02091810352745902,-0.03642848902530156,0.01409429296845871,-0.031430865005776056
LEP,,,,,,,,-0.0216985861892093
IL7,0.0006158985735085421,0.028024577839719303,-0.02264407902951134,-0.024188629757930465,-0.0042607599271162104,-0.0005092295635031718,0.015408855225166948,0.08671364962708056
FABP5,0.06498468902698579,0.04666613020063745,-0.10904443401807923,0.037459981743257036,0.018936092502079265,0.04923086775102817,0.059686294633796814,0.07189806291188905
CCL4,0.0700006310307404,-0.005264311395243232,-0.08149694128457598,0.040758056867127565,0.09785072326439082,0.03337264608421995,0.019906299921344576,0.08647031581572895
FBN1,-0.045678509148794004,0.0054306134384902345,-0.012971745927049683,-0.022315677334565596,0.08224184275921713,0.06631289638514401,-0.0050723142268476575,0.039143974286497366
TCTN1,0.007942615113446716,0.003065154827051861,-0.007608670199223316,0.005718781355107881,-5.123574547016319e-05,0.028424619481742155,0.009342441546255657,0.037582663369704436
NCR3LG1,,,,,,-0.0189336780167502,-0.037949204212449926,
BMP7,-0.06467604129314176,0.007770718518796592,0.017858274716131314,-0.06558075431575516,-0.022680485279987592,0.07895107394465747,-0.029645637446322395,-0.04317803899822245
NLGN2,0.04488197481571288,-0.02962643955179666,-0.03746707183184034,-0.012757668054013144,0.03809284643956612,-0.006800232564621394,0.01371144494568358,0.03670611922034555
CCL25,,-0.011220878462137445,,,,,0.004470111657066848,-0.033595214972009485
NPNT,0.00175621911146245,-0.013715431591661007,-0.04258198813828071,-0.04364532383297243,-0.00022215470169077437,0.039615668558785344,-0.04913306607999438,-0.028355881745332812
KITLG,-0.00514441881487139,-0.0010449441933344866,0.00931083268708651,-0.02581008550140133,0.05739867508764232,0.03356682653327486,0.054358950125238406,0.02547460107037249
MADCAM1,-0.011816823482431666,-0.009955634491354622,-0.013668935669990214,-0.026011252131767103,-0.03313203882508621,0.08499014795955533,0.045645970946596934,0.006372745044543508
F12,-0.031304381242025475,-0.025262540853058187,0.016620585313317695,0.01679329606195186,-0.06931324103753755,0.07336372902509797,-0.0038293661050793648,0.04963044238742572
S100B,0.0024483480377142457,0.0022483518413784665,-0.003704120029617068,0.0057164815054011235,0.022826068657055353,-0.07294791213931583,0.009423705538305745,0.026524260980876454
IL27,,-0.029640371330922535,0.015117642967469638,0.02900454127664787,,,0.07803927952815376,-0.027364859520935675
CD99,-0.01042779644460822,0.02571676125044159,-0.008558604938303299,-0.08236352312202354,0.07349450824030157,0.02833286870814545,0.02228409458910473,0.06799318782886189
PDGFB,-0.03762285180895001,-0.03901526422238247,-0.06067768558249207,0.004778487202899232,0.0940690471344269,0.07255244391255739,0.05748197524846589,0.05863190545914887
CLEC2D,-0.027744845846866265,0.03600912674732836,-0.009535659692368434,0.028987201524217347,-0.05758094396391633,-0.009759294331467452,0.019835838315289418,0.011298271288354629
F8,0.02404425584104356,-0.010527922145377107,-0.037829168572398784,-0.0066173720085209945,0.055671110457462425,0.06725099206453237,0.012610260915923478,0.031096928848346694
C3,0.057335707226346344,-0.048619514662326835,0.01880305122949903,0.0833760298973512,0.07595114082450259,-0.04588668834913464,0.019171814401252547,0.12429646561510754
