,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ADM,0.08554309898453963,-0.39413191064776026,-0.02413817329534339,-0.01626240728015054,-0.04799110795752983,-0.02803325534191995,-0.2718133127932988,-0.10244685348374549,-0.20001169492065843,-0.27264007904566956,-0.022551553193247847,-0.12583895986832244,-0.042392946037387594,-0.4856807373929475,-0.02312542759320624,-0.12158427252538216,-0.19974114868283271,0.08937419877637173,-0.12750421934333586,0.12426910983996925,-0.5609080768067966,0.06598242453850148
CCL15,,,0.018189741114396484,,,,,,,,-0.046309896436420514,,,,0.09934413557092295,,,,,,,
GNAI2,-0.013311617201084066,-0.035425092935472004,-0.12132492512165863,0.04183060479155244,-0.03895405504879657,-0.04658367792458203,-0.155064554313042,-0.35002572292668466,-0.5751053030136668,-0.1603458756962303,-0.03023980801039359,-0.5503705983822645,-0.013562382563708984,-0.2651277756879303,-0.04573449149925169,-0.03668561408608095,-0.07044729437640887,-0.036885519344026965,-0.21595768828293108,-8.11251712771078e-05,-0.07387200723307509,-0.1313902780737501
HDC,,,,,,,,,-0.22884654505510676,,-0.01982002842549736,,,,,,,,,,-0.07288252145017836,
COL11A1,0.12794314466620224,,0.03258211111970305,0.005645484145950781,0.03677558208832711,0.012590460745673162,-0.13212600950987943,-0.3928294352844789,0.07882127680956037,0.02576388675589748,-0.014360440462826382,0.05158682284058581,-0.04994443321313315,-0.022879680204879464,-0.006321729688716787,0.0606431788601678,-0.05554819015113386,-0.06304207545930628,-0.10565920010660391,,-0.30413691548782423,0.05874795934275336
NUCB2,0.057043089099338355,-0.021496002868676808,-0.049637867192568415,0.002329463832823817,0.05120795168635608,0.018577068688708284,-0.012561951695827264,0.031131567001300015,-0.17871329655923257,-0.008899270196221472,0.03329146908929021,0.02397230655335007,-0.03082618750306276,-0.09946703450881256,0.01797631513894699,-0.03525658707193823,-0.08116177903282666,0.04991260348978403,-0.08100909018159815,0.04237781603360033,-0.011170096357481635,0.06151423993236683
FGF16,,,,,,,,,,,,,,,,,,,,,0.020689115045022004,
CXCL1,,0.007889145489929044,0.12189032886075443,0.008278665111287933,-0.001732379081622981,0.002141527558687071,-0.013546478221629304,,-0.05668433633256821,-0.0785563707192715,0.01951757855712697,-0.14973218948501812,0.04775742841174917,0.006843795959869364,-0.025372820803028086,-0.054205305105805984,-0.1211803336602738,0.07513903709203783,-0.044146874305559504,-0.003786576653059134,-0.1262688840544407,-0.09488569634939256
VCAN,-0.014103968092876172,-0.1609008931125439,-0.039613154460386185,0.028531486363046817,-0.00299509129500433,0.046402543556503736,-0.052105348135609256,-0.40828026487497626,-0.4902529918028204,-0.0879550141779152,-0.02233253028834619,-0.14334950020940415,0.03753052307435493,-0.49506001800970967,-0.03827692672029246,0.08018461954608325,0.07776445715290733,-0.015982316797805825,-0.09679775870505705,-0.0895497336080769,-0.15550221788568394,-0.14173134855584552
MMP7,,-0.0731386059164632,-0.06017999041389945,,,-0.04320389099655197,,-0.10466047990457704,-0.0250202136667277,0.0062998997996443215,0.018475932331855086,-0.10589210465540119,-0.03838670901028043,-0.019872620107486954,0.1341465907316181,-0.03571308383180086,-0.09919252120560805,,-0.085768258842894,,-0.1069949835973421,
PTPN6,-0.036340550178721155,0.1238759024125618,-0.04516929008908717,-0.022169669574509745,0.022497989148535055,0.05499137634397498,-0.06304872991635603,-0.08059548991146649,-0.29760899357771947,-0.0261576175957585,-0.0029595548039183513,-0.1856929444312362,0.08825338556731167,-0.04434288704443022,0.06736345842836938,0.1002878604878693,0.050244878175922,-0.0224772486120859,0.0032838515847742954,0.07829565584365468,-0.07384545097554367,-0.058693719744877755
PTGS2,0.08571793261571108,-0.0805078174968176,-0.0728823955075911,-0.0014643239117649645,0.0030047405670313955,0.0021643416778600313,-0.1382166166356038,0.03700222278072493,0.5247634715573867,-0.014730437975195508,-0.007248605497167624,-0.019924298720519703,-0.049141108001074206,0.05243238960876532,-0.010529797854407904,-0.14370410062418243,-0.19222839791109791,0.05868891825961074,-0.108145998255132,0.07613914894539935,-0.2442494439595913,0.08843375618287942
XCL1,0.012200265149562798,,-0.015547156180231511,,,-0.003540370261776267,-0.0061755515648118904,,,-0.07360316039888548,,-0.01154301860253081,0.009359857885505009,,,,,,,,0.030528733302041016,
CD58,0.0018359661624020086,-0.01959511884709951,-0.013395498688569913,-0.01603608324984576,0.04917197950139188,0.013580095993897508,0.022636722211225507,-0.10812658931099742,-0.43396883220869675,-0.08946436813672164,-0.05287992074824076,0.00899096300149737,0.037569570831723374,-0.20892409869327386,0.04947977913448631,0.09912413714945033,0.030931279225121528,0.05776723277956854,-0.059968309428583264,0.06616705620165833,-0.10153611098945962,-0.01958176531322413
TNFSF14,-0.04082732000141041,-0.03708393617461497,-0.02315372360127206,-0.06339317572945813,-0.031885003125253386,0.007755475444654594,-0.1066161364603821,,-0.09232350654925643,-0.06955794220241814,-0.013077900972538989,-0.19240574950364903,,,-0.030195515329988588,-0.023933260880819346,0.02709948503319307,0.004506410687146164,-0.012610415487857237,0.014155745568968692,0.05278817657142977,0.025939536525418142
CNTN4,,0.30709737067836695,0.06390935707729223,0.027236422979951814,0.0565646621588753,0.0666376724033076,0.30581984796044603,0.14806761237016047,0.2787549877930102,0.10897580063195123,0.0551654452053994,0.4566320744227,,0.2620444462803989,-0.028173953448816194,0.11251905068580897,0.06749422573865654,-0.019902826692449332,0.07135697923017097,0.0004100621986305038,0.2252290352319754,0.19564492339423883
NTF4,,,,,,0.06888893976233883,,,,,,,,,,,,,,,,
INSL3,,,0.004046111054561342,,,0.002208788263435663,,,,0.027212919677155778,,,,,,0.06404421621661552,0.037567091158853386,,0.0013084786757775468,,,
BTLA,,,,,,-0.009773558025855396,0.02254676109793327,,,,0.04243082547297448,,,,,,,,,,,
MFNG,0.0016422470909425578,0.11227665440134951,-0.02645543243379837,0.010136394212235587,0.05869894073931479,0.015024311980058231,-0.04385547064510985,-0.19890780567035368,-0.25811296408632733,0.03229230151903804,0.03288004210513769,-0.14487743075728338,0.003434973064885038,0.03683603058450253,-0.08463083881999148,0.055581633963324086,0.13125442523650835,-0.025876357273496065,-0.009686471195796843,0.0777799756427433,-0.005584111867944075,0.11600211071484237
ICAM1,-0.08325942734923776,-0.24306377669594326,-0.01984999601767998,-0.05817694635925326,-0.03708595682373301,0.00848849494762789,-0.23853270653525788,-0.06841180298416892,-0.34411617712843395,-0.21840788076515605,-0.030530063599275594,-0.21235934296258588,0.0007447669787054238,-0.09002518584840047,0.09681257337400608,-0.0644461658566033,-0.09730751360742461,0.006173531788769566,-0.037473481822598714,-0.05373495431351004,-0.23512839239622124,-0.028328332481140507
PROS1,-0.052429118014909244,-0.1801859627759771,-0.018600758183700914,-0.04099027515600062,-0.014408545088321987,-0.004919628194753781,-0.2237641426027013,-0.16696490647043913,-0.43283715827287983,-0.17333334424954325,-0.03733100494328168,-0.1293037154987373,0.08256939230219704,0.0003675493036322658,0.02811450577418979,0.06872704770383017,-0.04472996220633074,-0.06627526533715124,-0.15007752597323362,0.0712854059714529,-0.1914903442292728,0.043801912277149406
CLCF1,-0.011136123631807172,-0.09142539919471689,-0.0811161944318698,-0.051037612964491594,0.04646881620640891,-0.03361387743351996,-0.17608041635872007,-0.07641572245430225,-0.0773918526939214,-0.1861391063614569,0.019694610828378322,-0.21007969211361585,0.029777377205877736,-0.1235533574556177,0.036907831441751915,0.04202882636221691,0.0191877798328687,-0.054415836507277236,-0.04351086517790653,0.0019360448924564074,-0.340866822202069,
PSAP,-0.14700028018226244,0.2963054665578155,-0.16219341604824544,-0.02529765742129814,0.034950455515078756,-0.041485654351729996,-0.08714673206679516,0.3305837192088881,0.2629728484295269,0.25890726715285484,0.006396881385715226,-0.26735491820712615,0.061052800660501526,0.5727371773503565,0.12178204738286325,0.04149620802659931,-0.12723667700540245,-0.048536178697081954,-0.11416931858904002,-0.00436500684470731,0.23869783920141727,-0.20008102903594963
EFEMP1,-0.06257589423580168,-0.31881077461183677,-0.11861252594036886,-0.02686204647632459,-0.03095085976180629,0.02586194150462134,-0.45597372805066133,-0.20458885951616612,-0.4591853391107882,0.03391538609066672,-0.024138713716076177,-0.5027287535622098,0.02125055419766969,-0.3057589128700329,0.03215329711843566,0.07612265017702516,0.02599596348836247,0.020998002793345127,-0.08604032308557481,-0.02567793017449432,-0.31202940556043274,-0.1297445205974578
C1QTNF1,0.10010581442606202,-0.3363801041563357,-0.07596320186728876,-0.005381683479804567,-0.032713260801235704,-0.007132292013278802,-0.04785075373304533,0.008876429842648425,-0.3088077167919082,-0.14409483495912018,0.0027407910661542923,0.024618589745084556,-0.033976874232974436,-0.18422293554379202,0.02742196091735455,-0.011167190973400357,-0.16791784927723022,0.05399549955949977,-0.08292773386168817,-0.018467112706200793,-0.3651993611683231,0.04228313475147999
ALB,0.01098423054831743,0.0008764105631398549,-0.014844569669439459,-0.009334402657111036,,-0.03136502877227365,-0.018240442867585235,-0.061195194450486795,0.021130545012318983,-0.025554737734641966,-0.0077817908957488425,-0.1547499393762423,0.02523925843672547,-0.09967126417036654,-0.032108532277805156,0.08248807332173158,0.0077863361713398525,0.0014483751025204698,0.0653951219894316,-0.06429931205381706,-0.11495229310345162,-0.013536668480914645
CCL13,,,,,,,,,,,,,0.09142375531065228,,,-0.07193679335181208,,,-0.08670820162443833,,,
EFNA3,0.02289543207572489,0.08828104674628849,0.07140368969256641,-0.039899231881437694,-0.01835171359535802,-0.009707448918890966,0.041920628268999935,0.24429128067532585,0.5396405908961164,0.1696950248213973,0.05271289772012818,0.33777029075147363,-0.02936856206040437,-0.004229389606191944,0.021999593781614507,0.28081985161235273,0.0854376532157879,-0.00522507834005606,0.22173298269286104,0.0747491702893836,0.23582284913753654,0.22598312626885422
DRAXIN,0.024349665062602686,0.14804606192152392,0.04217461242523334,0.036398198265528654,-0.03647340580521871,0.017444201191570776,0.0632985916598704,-0.1813723605857324,-0.32346076590483785,-0.24289989918232702,0.015055737850959688,-0.010075941815974366,0.1358969567889656,-0.21162262263932424,0.055884929648142435,0.04037763798057523,-0.09243574217602354,-0.028346458466203824,0.056111162589917406,-0.04646615174137346,0.13769787070397796,0.06255347485149926
RAET1L,,,0.0027272035804181,,,,,,,,-0.03183612306214684,,,,,,0.06453430599439984,,0.039275984265295646,,,
NPTX2,0.02390018693304237,0.3105271847558604,0.18097485318981457,0.05090996298733804,0.07887649906623916,0.1006988133930901,0.3082664644127062,0.43751415395780463,0.5897900632728764,0.38662225022379676,0.010372509392589935,-0.2607324862177554,-0.02034807108390449,-0.14881892984800324,-0.03740769715989579,-0.01731373650063566,0.06995203724258722,-0.058053387277102644,-0.03204926245058702,0.061684271511051374,0.07751251169597269,0.16834188329068125
FGF11,-0.016410338556034368,-0.24649950834755205,0.045420011734522966,0.009446184440226737,-0.03698284780575587,-0.029948969268642222,-0.09213302519706489,-0.26317210316967893,-0.3280204022887754,-0.027506594894645953,-0.04200021369832645,0.0332138362590338,0.004136971168877455,-0.29685754192481795,0.011872375693192308,0.057631115398117265,0.020583258647235737,0.0770891252892706,0.03446284556885311,-0.052115756453971436,-0.2564015492526096,-0.05555139955197903
CD59,-0.0548616294794803,0.15001603732530586,-0.08363825328021145,0.0027099990194143614,0.025652099554653418,-0.032343481296061315,0.19941772652743076,0.16705333618984533,0.30931401293157973,0.08012791403021449,0.03168460146691416,-0.20152577876232816,-0.029773707080892258,0.39928242563151667,0.018465742932319198,0.005295038551051311,-0.01104370166459012,0.03528035748840883,-0.12478893735558425,0.027215186457126558,0.35601152385941653,0.02572968090505333
COL9A2,0.07170820664235136,-0.08930615411171193,0.08276271685543299,0.05868539416175222,0.03878764727753195,0.0633074237001849,0.08881326797120416,-0.15002860166181478,-0.26169276606404446,0.029232444178719154,-0.00026841956225115725,-0.21742080899165706,0.02736392134980391,-0.1701153114757538,-0.03595859829604044,0.2074536108507886,0.22791478362791742,-0.011188777748150842,0.010790347006924546,0.016813144006309396,0.05028699868380273,-0.09726268655483862
DLL3,-0.06736995473825211,0.37329322940259024,0.01907782406983064,2.430139508324587e-05,0.10073567693838033,0.0120664201612056,0.12299067226418256,-0.2488943106448797,-0.15291573417449375,0.2068486654400877,0.032730580914191995,0.34990393975277184,0.011318507961684187,0.028325194052653418,-0.014851423253434371,0.21798345277074951,0.2470510013282123,0.0340275649105636,0.03753067668950877,-0.08509704422861479,0.2026824247754737,-0.011610146006795503
FGF5,,,,,,,,,0.09758305837215535,,,0.05812752239999527,0.09823663185023428,,,,,,,,-0.0761321880604418,
LIN7C,-0.01937637111052892,0.05056750811208314,0.0354273396696626,-0.03157741064362401,0.022083376570997508,-0.0006897238807546867,0.041560827463123784,0.023386944969496008,-0.19674909109121894,0.009570991103278128,-0.016542840081610173,0.19553833965372805,0.017803175425544257,0.007193040838093321,0.04301964333782871,0.16857304336018183,0.017618924596996273,0.024380512688922013,0.15722505614866597,0.060836342095973245,0.10250652187232633,0.1276565946292098
GDF7,-0.025851643986183316,0.030302618477959006,-0.030470002480225026,-0.0038306248200849834,,-0.008308960992762762,,-0.05025566928213582,-0.040421838937166804,0.12241059524365065,0.07122255759161004,0.22367092179582188,,,,,0.02776195978428457,-0.011023270055667276,0.016198615966746793,,0.05272511142335223,
PSPN,-0.026754433123383336,0.07290493513467332,0.028812601690852646,0.04169612149377918,0.009269068767979156,6.012635381470781e-05,0.016686543900626193,-0.0004395406877021586,-0.07457752974880331,-0.036702605631803206,0.007532922129959981,0.036976068109265674,0.0423339335585579,0.05963050934014943,-0.06494344696111078,-0.03191141012908602,0.0824704921134239,-0.02035496915348203,0.052439344178080535,0.03113660504274376,-0.005453249346872765,0.0580747148336549
ANGPT1,0.005602343499251058,0.06127327313586398,0.025030361528768957,0.02349302992783063,-0.04828583621970177,-0.010479417204449717,0.05337424820425081,-0.10447462257212334,-0.2992582576050055,0.2518738691046195,-0.009162385445461111,-0.1757102784473835,-0.03168797392024779,-0.014598228456293843,0.00724502121057087,0.07987120508711401,0.028687632757530047,0.0010447459487086565,-0.031375465697935534,0.07257328083496187,0.06117529359348037,0.01809274766779251
PNOC,0.191218309680464,0.34115982590061394,0.10151236065824065,0.04570186634446754,0.22615782580117127,0.19282250951110522,0.4519778176079484,0.3171901546001411,0.5632848809672799,0.355808999214593,0.06181630362547474,0.4037535992984501,-0.017653361946167224,0.30378301788439327,,,-0.04081480405959878,,0.061875337896349546,-0.01680351173680483,0.4133396978694959,0.14959766334650296
L1CAM,0.07176806879483216,0.476393859655034,0.15645862282620304,0.005761736437078862,0.020470998749601614,0.09009198807872337,0.04315547273866958,0.24499778836321448,0.4475104888389845,0.267227126685786,0.09928232806342392,0.3379802441488166,0.03155382215563326,0.7238228537451229,0.07064422050188598,0.14868872155585044,-0.06827079017430004,0.013701643202430726,0.22126202232666925,0.18025406370301222,0.44432370144412897,0.16099221411447173
APOA1,-0.04572871612262638,0.0006825549567590226,0.06652873377409588,0.023447348966027858,0.08971397105206974,0.014240089248480133,0.05077962016524277,-0.026822574051009327,-0.07413461921258531,-0.020070685242030324,0.03243027864178224,0.11378527076644947,0.04127837694834802,-0.03496368236850109,-0.027791882509287456,0.08584207314022055,0.09826784219122371,0.04355945831689113,0.006894009702182983,,-0.09340202640105673,-0.007294528633369952
PSEN1,-0.05488517420083101,0.06427297547980802,0.024067167257678837,-0.06765840015170604,-0.025423730378287095,0.048012834909553145,0.10515617909592952,-0.0520979351961475,-0.2164682419789908,-0.05041839921372,-0.012156831078393647,-0.32672364574855034,-0.04348524845785692,-0.2590062492197534,0.026154560965217764,0.008949044216988064,0.01792851783337829,0.017993479778292246,-0.03992168024015458,-0.0038553745151658062,-0.12246172672792256,-0.1482249415500205
CALM2,0.015028448146489338,0.42570269549749706,0.17347197645571097,-0.03935577055379984,0.04766071563812897,0.034604359198630516,0.38362321445084474,0.4786819486539866,0.6300562325192748,0.38265319679956417,0.17966005991095282,0.6536660004163014,0.0402613551743731,0.5663326230167124,0.038969598034336826,0.3065683772861144,0.21992133179754053,-0.08687083965082441,0.2463225039522712,0.011192742945768901,0.39314580673496435,0.1717552316494061
CLEC2B,-0.03607777012424971,-0.17225017273186802,-0.05755561928365344,-0.03460244921648829,0.008404935423128954,0.03573324534706652,-0.08839577716826472,-0.08661627179831284,-0.3664767914790321,-0.06227192907390639,0.03656014446066306,-0.13198323149520355,-0.018665856811402443,0.04566007065270657,-0.038847275015853173,-0.13001675761184256,-0.06322383708567011,0.011162215650156307,-0.07805035830120008,0.14412333724104318,-0.09420362964510039,-0.04194925161416637
NTNG1,0.014643373634879333,0.2263341728100026,0.030145267511338884,0.01161691969863616,,0.044676030113726145,0.04914718487246028,0.09360197896745356,0.005918757656679657,-0.04720566937833659,0.014760566703968156,0.10763842327105236,-0.015850283679394644,0.26855515560482246,0.07562009726147416,0.14774456877427447,0.15376713101434136,0.027267792421620574,0.10415983055304709,0.027442494944629685,-0.019388179790553187,0.05762897728854935
LRIG1,0.02636407272463696,-0.1010051455963132,0.0735034796915646,0.03779219539621288,0.030075446147067232,0.028416988709702454,-0.11441518122635656,-0.11911379456759033,-0.38113603085331893,-0.1188300137565719,-0.007531825171481785,-0.20764597639544624,-0.050843797639748375,-0.298328240178653,-0.08402735264022058,0.19836582064687322,0.18501193310395705,0.006037975623123443,0.06297110308314637,-0.07865525663709923,0.036943888282259134,0.021002975851831737
CPAMD8,-0.02274722810499316,,-0.012352197536974096,,,0.012219801095377977,0.044174693727230575,0.04714264420417409,-0.0257288247209928,0.014811690762719784,0.03291755652785299,-0.030381831018307343,,0.07226878960319787,-0.025372817472424165,,0.05500375973238604,0.013215197378205428,,-0.025469920711125797,0.04364819849063262,-0.10918512688127432
GHRL,0.04290275511918542,,-0.021662036484842523,0.011703163407128524,,0.0419525496484919,0.0435206920066897,0.07086674159167661,0.04453560512213659,-0.02278136333586991,0.023054808974910683,-0.03150111886768411,,-0.009733892111922325,-0.03418529785397222,,,-0.055825419209847876,-0.0009993930060778978,,-0.09453255189747252,
NPY,-0.03337107141233852,0.29273010467853483,0.018186061359911066,-0.013764351390265385,-0.03800043748722544,0.015344236265297819,0.14192318077820681,0.26436616450780415,0.34656776697616054,0.09485845453582872,-0.02261650057651608,0.0880885466588238,,0.21439634142245215,-0.029629956292774914,-0.0055095741305446625,-0.0504716310958044,0.05771919271292841,0.010132217642505556,0.014755971344162556,0.24699121063277987,0.04354557283680652
MMP2,0.04034216712799503,0.18500498341267413,-0.005527699598005522,-0.008371270042288156,0.042894811386717815,-0.0333575879255838,0.12068387384243186,-0.23197514231054256,-0.45986599438309506,-0.005635759033276421,-0.022741387174434993,-0.13060773326648822,-0.014611528521249598,-0.43486136439110873,-0.05644987771309455,0.13123477067993147,0.040514928938369915,0.033930558517557614,-0.0680224318412559,-0.06325957869954309,0.03136900680570498,0.017882547128527243
LHB,,,,,,-0.035825601759930735,,,,,,,,,,,,,,,,
PPY,,,-0.028695296425299822,,,-0.00018179009447250136,,,,-0.03436230718995893,,,-0.01632857259584405,,,-0.00243184615173971,-0.1110689195158964,,0.014006510502095497,,-0.10775706161985137,
ALKAL2,-0.02022404976773275,0.019022696386855713,0.04274043959831993,0.0017089389500189037,,0.029490146494019476,,0.10252673824222303,-0.020768944783547363,0.014934185480829872,-0.010204058151992962,-0.19829976480968914,-0.04163004609544408,-0.13911052904272775,0.03366492717056111,0.0591112406204454,0.11042090459269711,0.04211002370724508,0.03620348970339721,,-0.10248634532211584,0.0672716237602312
CSF1,-0.004037271027928581,-0.2751458759935375,-0.046616680525414664,-0.003843363627898926,0.0015081051174126532,-0.021643312618233622,-0.24432715090495322,-0.22123602232279183,-0.3443151911363818,-0.1624883496598402,0.015875022567321123,-0.2673136572933326,0.018798886236247748,-0.27768835078111315,0.09619546567104713,0.034264422537436556,-0.05810047253108992,0.009550589610745768,-0.11298073665348275,0.04563568047467635,-0.2103668197140105,-0.07989676268909146
SEMA4C,0.05834485348879396,0.06968237485801405,0.00098678336291316,0.043915878795866635,0.044474254061505555,0.02240874632729441,0.05635127561059372,-0.129349643513644,-0.046375184320444754,0.036497881446359806,0.03506516603637178,-0.05237397417316574,-0.00412232284460716,-0.12506635304099784,0.01395695019895972,0.08350877083147343,0.014931803802566923,0.0049275970242383,0.029304949164704917,0.11896659326363947,0.11338623999765812,0.08531692874930133
ICAM2,-0.004028673537429228,0.1963156605924258,0.06014135140089285,0.021171855009452997,0.0642367383116302,-0.02870919194182888,0.169638994013961,-0.07033374302390419,-0.18311032567606864,-0.02736507694874976,-0.04232793943809778,0.013414995008656535,0.0690119250064613,0.11726249110599778,-0.0689149804890099,0.10981583222868098,0.11201711909706719,0.007057833140085399,-0.016345953766442184,0.06473069839104738,0.2848829590182865,-0.02715249526165495
SYTL3,0.035717804621071964,-0.012317503182809037,-0.018527880343841993,0.006988650297339685,0.013921460504056049,-0.014290667541280836,-0.07873472692652837,-0.029999282664539544,-0.24346436138326596,-0.09149346772549194,-0.020633408259264074,-0.1076334860426871,-0.05485574200811469,-0.07384476636582966,0.07870878692215255,-0.08430513088250044,0.028535619916252638,0.037469905123799774,0.05943486122800656,-0.01615034252540784,-0.1356147365137507,
IL1A,-0.026431913470999265,0.006759744597968146,-0.05093380297329044,0.07602079764956962,-0.013254911340842295,0.014846631078902085,-0.10431549691721917,-0.06987169332202567,-0.11386200345856462,-0.21427958814986556,-0.04393465536371382,-0.16420361963771088,,-0.08797583797518496,-0.000706136562250988,0.011558971451726335,-0.03332184172212985,-0.0012118530819976736,-0.02934125858170638,-0.0029175053102126636,-0.10704793726772774,-0.055454912742310215
HLA-G,,-0.023839885305506896,0.006822490962349088,,,0.014943391455339275,,-0.02357839070682434,,,,,,,,0.05542838639007496,0.016796174448624912,,0.03681820849520218,,,
PGF,0.0916340536012475,-0.11433201402427567,-0.0420643480996017,0.01858511096761522,0.039876660940187006,-0.009155611711601664,-0.04252644516567526,-0.13267349745181603,-0.3308469933156602,-0.12320282896099412,-0.0003207096791716148,-0.12673254356985406,0.0850591158457317,-0.2260875941026433,-0.002631143837171007,0.06398552302751889,0.1142441036403476,-0.014744309172445756,-0.008357232936339672,0.057481237744619156,0.19658084992229027,0.08548788655432618
LGALS8,-0.009515341081063491,0.02777663028088836,0.017162270135996114,0.020898389210580567,-0.052331296645930885,0.025714749570575096,0.013792486184455919,0.05196159777283392,-0.08622202012000683,0.07068575020804999,0.03699152352183509,0.1851393740981969,0.02906150944705515,0.11259998109046059,0.029770884435020004,-0.03821145550813727,0.07030390583807006,-0.018114900753427598,0.012501351527775657,-0.009001782435798578,0.09557280028744326,0.09515667629388444
DKK3,0.0030102244732621124,0.4212094523425656,0.1556318628830857,0.03725903313778671,0.10742304300109398,0.02364318085649516,0.4087821472937993,0.45719116560344886,0.5946082223285096,0.2406710166537466,0.1465293916229299,0.6603655193831744,-0.06967025721914881,0.6367383459639653,0.008694661695911307,0.22394146718075408,0.10663203170303136,-0.011394617977997035,0.057509304384417585,0.09650560518244346,0.7026135936697189,0.10042335420728994
COL16A1,0.09720568478179971,-0.06667920585232448,0.09571119395157184,-0.028807572261489413,0.046790248025718795,0.07235751758287784,-0.05531321908817945,-0.024435316549211845,-0.19021132027535878,-0.0208897536609434,0.010832184611200118,0.0008685388693462388,0.05038372584630068,-0.4594606523305948,-0.0626211505932741,0.06814434585094184,0.025663159817994274,0.01766414913932752,-0.049706106868434324,0.03759058057270368,-0.022563429524508283,0.06463630007446108
TPH1,-0.04237689595595656,-0.04006302901265167,0.023990004108666148,,0.0177725019311529,-0.01047736033219283,-0.07194429528939093,-0.03414247933156574,-0.07315852465835933,-0.11779465473469194,,,,-0.03838496204532751,,0.12757585387225517,0.018048371027742767,-0.02587253745704595,0.01145211943838383,,-0.15023698378014103,0.030313278588946353
TNC,0.01389538199210308,-0.32234580513035255,-0.12395676994747049,-0.04473102373813499,-0.06452290996762479,0.014702552069992486,-0.29536420551329157,-0.4317286866761463,-0.5808631867588834,-0.3694869694776653,-0.04320276621886138,-0.521609527303619,-0.06684354631825802,-0.5402007993570306,0.08723947316173009,-0.015792386688942454,-0.09472655401351864,-0.05302365157961726,-0.11299856728566371,-0.037665099450534416,-0.29546757346697455,-0.12090410474103284
TNFSF9,-0.001838043357875541,0.34101614216563075,0.0770317474919909,-0.01368233144553149,0.05653071004827669,0.0004966380416846567,0.16555076191417295,0.004025133708602653,0.2804298507889059,-0.008409678502446154,-0.018030076874078312,0.02778824827270908,0.10463971310908265,0.11049793799787098,,0.06593884033526379,-0.07372057555126768,0.028969211747383816,0.015163866067531945,0.02219943994525661,-0.004903956444101904,0.0899008784134567
C4A,,,,0.013734834801670986,,0.0014721032843445496,,,,-0.03519399860076714,,-0.026887651445635347,-0.019363615461657657,-0.056687900329720264,,0.01728953222697027,,-0.03781073885712584,-0.03429842028703256,0.11925106563449629,,
CNTN2,-0.060281037339471356,0.23890719525750226,0.05804416849093464,-0.04460815695235229,-0.010624725625474797,0.0510622220890812,0.17951717510651394,-0.15397674229102992,-0.18069202163683654,-0.03853934675425135,-0.014763018842307003,-0.5231655213168004,0.01662141850530835,-0.04533639725750828,-0.0032123056385649803,0.22311224061051885,0.1852805532016719,0.03628070626841045,0.09442073362333699,-0.01418885765614072,0.4873732169671531,-0.15836931401471088
F7,,,0.029857829654306632,,,,,0.032869183806297456,0.058826581640599195,,,,0.0705258325735494,,,0.10064322671846347,,,0.04219298894655357,,0.11266291981756521,
LUM,0.017497476809288915,-0.0016874440416196192,-0.036574026646555416,-0.05381833215101138,0.02349526164792149,0.003240493779869484,-0.004818318996974385,-0.030338810801482274,-0.3669106102072066,-0.09612199731413078,-0.0555953880007564,-0.20614933859630047,-0.05194186502808799,0.002339043469130515,0.004365414992112324,0.049428368896525354,0.07250026259164802,0.030053671927034366,-0.031242907465633074,0.11547175803410553,0.009643662590157403,
IZUMO1,-0.021735686740857813,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.01501506281460053,-0.01521362779450267,,0.038697451986702776,-0.002913964527216549,,,,-0.08491372394813786,-9.698561895235724e-05,,,,0.06230976206446482,-0.007130744175519896,-0.0159930211843569,0.018310695098499377,,-0.1401420062052375,
APOC1,-0.13446693730044956,0.21147676621399839,-0.07552965275174667,-0.05007415485964077,0.04578202591080386,0.13248755592588518,0.3533581611656765,-0.4113390999371232,-0.6068681609928042,-0.019433934287027648,-0.11695735404079334,-0.6606773055227575,0.02673742983609765,-0.38397608941152417,0.08093937699173614,0.15171269216079036,0.18642086620322199,0.025944491766798895,-0.00024947657134285464,-0.07700124221016977,-0.2245299383458739,-0.10732681624676572
PKM,-0.008700201297471588,-0.2778568736505536,-0.04271355188748414,-0.016097803271054843,0.019175250591110343,-0.017865012865996056,-0.23873961228770407,0.1714781818837735,-0.03627921533389421,-0.08518068430970487,0.08148858560352837,0.47491838340265896,-0.08525245434751143,-0.305885002049391,-0.00895568006189892,-0.13480267489843625,-0.24951068753044195,-0.03039199338836361,-0.04062949096915467,0.020122030547067418,-0.2518455927572021,0.18769572639737772
TNF,,0.13971823566508906,0.0024519158326999795,0.005828398519790362,,-0.02487040057377735,-0.03971222721969126,-0.10487285205043351,-0.039692272156082016,-0.09362760449408083,-0.061121112255893804,-0.21409099711687662,0.006053757772675101,-0.12438905951426102,0.015584082959629259,0.06834107841314463,-0.04787767474089264,,,,-0.023758942844221156,-0.05034258684206488
