,UKF251,UKF259,UKF266,UKF334,ZH8811Bbulk,ZH8812bulk
AMH,0.016530450347140596,-0.02299546192122014,0.07422371595833577,0.028015333917755073,0.09861725544223766,-0.018327153207552165
GDF10,-0.024299610393156906,,0.07039903592917388,-0.026073779127897784,0.035431866786828886,-0.023130925582296038
EFNB3,-0.018644923534057115,0.0032846665507945813,-0.03904989321592218,-0.037244344965535074,-0.003202082687279886,0.058001866250655766
LTB,-0.03545034048240888,0.007143337440372416,-0.013056608481730448,-0.025189902560712844,-0.0025123289629406386,-0.007359903268296513
ANGPT2,-0.02599430957162674,-0.013811883366378726,0.034730194036291566,-0.02193607190539325,-0.024467736744297162,0.0330138772861116
NRTN,,,,,,0.02144647561876002
ADAM17,-0.03346388510475828,0.03092232096428213,0.05553234777589772,0.02523060646504675,-0.05895221849015957,0.07528282831559444
LRPAP1,-0.001152035863255851,0.02137690091499752,-0.03485996637865483,-0.02242263040875622,0.023103710587709433,0.016881407102942843
NID1,0.039776622808801766,0.039721648799795214,0.04586269226444649,0.05432416840973046,-0.04771822914173062,0.022110953531698636
MST1,-0.0040809009001711765,0.0012549413647926087,0.08289168809869124,0.033467101945446616,0.04607652771901757,0.1471384954587314
IL13,,,,-0.015894846830765266,,
DCN,0.05037883619336668,-0.05133953030006002,-0.027636050920549254,0.06114218055140884,-0.019151908985550647,0.0037735113840974624
IGFL2,,,,,-0.017668267419996404,
COL7A1,-0.0361140596714524,0.01649469316271934,0.08918511725494298,0.03899144615352073,-0.004940799354951349,-0.027414528293456954
CALR,0.025996234699088565,0.006049517478464893,0.0969472085157162,0.025446316932711564,-0.07552530280118828,0.011640015925379743
PIGA,-0.037029491546707954,0.04120987527833617,0.04666940224508204,0.002717825505136618,-0.05173728942426721,-0.06388639345302792
CD200,0.022240030250949224,-0.04254823336937934,-0.05465383144623424,-0.008684631353124776,0.018181234370829167,0.01562742837715766
GRP,-0.004979804309776339,,-0.016981008523238045,-0.013692635233883777,-0.016656816056216352,-0.025312759406793416
CDH1,0.0614292095625871,0.012208812636383248,0.09412060767666514,0.08856311645346228,-0.005956083603644101,0.1296013852595895
LPL,-0.018649464503607858,0.012557809114989693,0.1009955877653846,0.06685411092920517,0.05310666102275608,0.0016444124717460375
SEMA5A,0.004902350989683905,-0.001251497968933218,0.11358464951803952,0.0390981374275666,-0.0002611185780735193,0.010382803100740091
SEMA7A,-0.005647052318704576,-0.020426685721156038,-8.009581053361605e-05,0.01605726288082626,0.025318592232492297,0.07155312815626172
SEMA4G,0.02778383598953896,0.07397611686991667,-0.032263405213571086,-0.03554374965021008,0.026364205992825396,-0.0028191072911984815
SEMA3B,-0.013901125895131922,-0.04337969319111728,0.05378217968395622,0.04585188528725639,0.031487326477936915,-0.0219232860727907
RPH3A,-0.005234268184768618,-0.017816238248737376,-0.02396802116134371,0.023261462813431503,0.02173740223364432,-0.05544291017816957
JAG2,-0.008567604501243959,0.00949849936038083,0.03009103667546161,-0.0003047364770930334,0.059434933025944714,0.03248118677152368
CGN,0.03062253295289636,0.028690342254380045,-0.00197390808819387,-0.03393185564744197,0.059482976541618306,-0.013439807939847094
GDF15,0.021302695515268186,0.06244771609737462,0.11565188684235514,-0.05277469945064029,0.0050479759300345334,-0.029500448316805348
SEMA4F,-0.0291333819384348,-1.9894196762140563e-05,0.028778423252682615,-0.025732817102195885,0.03768537799972455,-0.020070030545697042
NXPH1,0.0035436552001935524,-0.02441486807907449,0.05872222159943769,0.006968262694006314,0.0197586307880561,-0.022457967169752225
ARF1,0.041579618952788,-0.00044884568133604294,0.03186897376859228,0.0039041924489185463,-0.015601246101631385,0.004432204976106251
EBI3,-0.01578617262518379,-0.0554103467206302,0.0774877963641021,0.013096425754391667,0.04723607213174469,-0.020567588127905434
TIMP1,-0.019849664449397942,0.0022958707599553476,0.008350752122286587,-0.04275456761169393,-0.044783035861901105,0.05850822588420218
SEMA3C,0.03803264535473175,0.027937528934335147,0.05047957631053924,0.033183210958522016,-0.01165529756999018,-8.929903348689487e-06
GAS6,0.028192102020006438,0.00030458129366982316,0.020521213306997698,-0.08782318727588023,-0.034367494204094885,0.026617553261735323
MEPE,,0.001005429914722416,0.00849755596990836,-0.025108318207876453,0.007752371296027291,
SERPINE1,0.0020073707084707635,0.05005152839907107,0.030243358764754816,0.0015364760037434309,-0.04268689788567955,0.026238472266415187
RSPO2,0.021553918234767506,-0.018701415010257363,-0.046882187665857264,-0.01808400097588264,0.04554314722393941,-0.0342919041674227
SHBG,-0.010277021667265445,-0.020489762734218764,-0.01401687143859534,-0.01092171927018979,-0.0030294870189241313,0.13282252446415865
LGALS3BP,-0.0037144501699618734,0.04340025482865138,0.0774105221232085,0.04228022375494363,0.01436045290634883,0.03386025316387159
LAMB1,0.014295038718858276,-0.04101117046975775,0.08717054924887638,-0.010928318736407863,-0.00017070284223658135,0.041248704964139904
SPTBN2,0.04126354945113377,0.03046877531048143,-0.03040196654128733,-0.03908398722420365,0.04379753096338548,-0.00786213033447576
COL1A2,-0.003804676256475339,-0.0015801043821352088,-0.012497108637737713,0.060479171139573955,-0.0718920452170943,0.036948185081777885
DEFB1,-0.01825690067456508,,,,,
CEACAM16,,,,-0.019825394271375953,,
WNT11,,-0.014103982908253168,,,0.02124781000018131,
LGALS1,-0.020893695853810425,0.03242746794050175,-0.03269664704006402,-0.046874544514149144,-0.04470566271606547,0.04332916017171305
BCAN,0.04229571992447384,-0.08859978109257778,0.10669336715867338,0.08581620586304013,0.06603978770582139,-0.02706648041190024
ANOS1,0.0006133913262674743,-0.08382775229725212,0.04939610974639497,0.028028633286732385,0.04589508575099448,0.038763361041093417
EDA,-0.01121168788901899,-0.026523436035059408,-0.02402301695934944,-0.02385800349496652,-0.02746255694750506,0.07721186971978092
FGF22,-0.025139469363497608,,0.1743977731687175,-0.02477988843147768,-0.016829270798176366,-0.024782966886252072
SHANK1,-0.00439640772688715,0.048642145092143575,-0.011095212518068066,0.027994952598202057,0.053282917257483575,
NPVF,,,,,-0.015212282444531745,
TGFB1,-0.019390331109505866,0.08584250011077448,,0.006407248298115793,-0.013886435743128155,-0.05099605746020804
MSTN,0.025309492051449223,-0.06212821375573033,0.023083276005637424,0.012794478680203343,-0.03128529726066662,-0.005126458128130627
WNT4,-0.023869434054832404,,0.07586776287334455,-0.015151446967625997,0.011908656824884779,-0.017854326024585046
TNFSF4,-0.029897878540173766,0.02429612522857531,0.039834120229341095,0.06721145014703564,0.03222618583843156,-0.008615489283535898
NTN1,-0.014273577167856924,-0.018564338562521203,0.1440714069928741,0.0299880253359699,-0.013702065231864334,-0.022611420492659337
CXCL12,0.04836153878718846,-0.01545235971916137,0.03987153760140812,-0.010206265344313533,-0.025514272532397467,-0.028263041600937833
GNRH1,-0.03293949503278703,0.03098413328565472,0.02106902411135921,-0.015871652936593306,-0.008518936332424898,0.06709501931930847
FGF8,,,0.05370191345099061,,-0.02099734307937668,
RIMS1,-0.02067295245759147,0.03380215583753746,-0.040246389610292,-0.03156392712920958,0.06908968464449633,0.009236601870236156
FGF14,-0.010517560059789294,-0.01788893926692723,-0.011477152230934982,-0.03912639810228197,-0.005112313524127197,0.01554500574403244
IGF1,-0.021209664617119442,0.051096226605237965,0.013741688106118729,-0.009614452253058582,0.035852365794964716,-0.0037904725168482613
TNFSF10,-0.010343391413480845,0.04378553399412933,0.043736067543466796,0.050119064315603715,0.03235799845996002,0.030504229544415732
GDF5,,,-0.013056613552652089,0.07928930234915803,0.10134206930017546,-0.015015795067154414
CHAD,,,-0.022340601727772805,,0.009012668902262398,-0.020115901427583342
RGMA,0.009936060304865553,-0.07046166337326917,0.04991893959512308,0.05070976670869231,0.06885679658090807,0.021390043142486204
WNT16,-0.018534380251915488,-0.028909380082182357,-0.015208932142201525,,,0.10194529549825626
CX3CL1,0.02886983383991441,-0.07010002158289769,-0.027860662547595044,-0.04154404336079359,0.021886855265120176,0.006558651511671942
FGF1,-0.008349861694432527,-0.032904876671764414,-0.038905074382252734,0.062271301648404,0.03576004027007934,0.08393789297257759
ALOX5AP,-0.019624080018961394,-0.01987646695214298,0.005125438614147471,-0.008605499900412615,-0.0002726457092731872,0.01525878325167529
IL1RN,-0.01542293827384056,0.06866858995502817,0.03175604926074831,-0.011913411618457563,-0.03795890571733169,
PCSK9,,,,,0.03374113092202593,
NPW,,0.006508069127594838,0.07463522906083173,-0.013268946708184319,-0.04276860574813958,-0.018559376877138815
CXCL9,-0.017640090317140544,-0.040025946147272756,,,,0.0019096073003541728
ANGPTL4,-0.034978735485293434,0.01116197043672401,0.042381355560954244,-0.04082166106137569,-0.024644259923329883,0.02378328366098009
UCN2,,-0.014526805733258973,,,-0.028017892285910388,
COL4A3,0.032971155660785546,-0.03673036162172676,,0.07657238082882184,-0.012763382717329057,0.08621381338455034
NRG3,-0.016091042851992584,-0.008756327788736768,0.006106638472177606,0.023247495133308715,-0.0533313255235452,-0.04801328857818828
IL23A,-0.024722848421241096,-0.010398736179032187,,-0.018279592708947495,0.13729789998441996,
COLQ,-0.006491686173772874,0.038572719640239804,0.03992829485946372,0.012256426759311476,0.006197623381187858,-0.02774356687690573
SCGB1A1,-0.01880794223289179,,,,-0.020283897630583938,
TNFSF12,0.05967367599811441,0.016778752708301533,0.017090097757138,-0.000949992090704175,0.010992931017149361,0.006197596486746449
DKK2,-0.006762153062951568,-0.014740969124491177,0.013571079470445451,,,
FYN,-0.006134197580302224,0.016097794383756196,0.0937770475519052,0.056288253441187874,0.06046240068508997,0.021846133223266777
ACE,0.01849686714523457,-0.038359993316307864,0.025815993921523707,0.020110119498155336,-0.0023142490208706945,0.05382654347709479
IL18,-0.03869573763498708,-0.012056550934624469,0.09364856320476508,0.013169322179914759,0.015518348825655127,0.010612769789452574
PPBP,,,,,-0.019093330663500635,-0.02136763978055952
CCL27,,0.0018717470185809423,,0.002797663351943692,-0.033550478089465714,-0.00018479003915154065
SERPING1,-0.02553111284971044,-0.09381365462522775,-0.04339110161981138,0.015508193264885279,0.0037362479342826866,0.08773290854937836
AZGP1,0.005055541329941,0.04169726877292925,0.07244077847892699,-0.010146399494728238,0.009482665293577025,-0.007779835253812422
INHA,-0.005057122919095374,0.033388985205673946,-0.020433950161774305,0.025625441452071816,0.015120294700327993,-0.01855937676713299
SEMA3G,-0.005169817413665164,-0.005501520475464741,-0.01242721331915328,-0.016953946326613935,,0.09925776642987512
COL6A1,-0.009182820841130151,-0.02992226250631267,0.07713830221203999,0.027870547875113505,-0.022769432124511525,0.07373903394063236
FGF17,0.04416014850430204,0.02754976408745362,-0.02161620799813012,-0.01577317532189074,0.03668238944499113,
TNFSF8,-0.018256902554110666,-0.018531067928022508,,,0.0052132856180982425,0.10329605885357453
FGF20,0.05724271025082691,-0.01871602234528126,0.0399121720891835,0.12605239068665103,-0.027574346640527093,0.07053058142697512
ICAM3,-0.00471712942839876,0.0014917618780673713,0.02246178768179508,0.07609248519459676,0.03771244149408814,0.05292933858330639
LAMA4,0.025313392346184398,-0.016557598536012127,0.015542336708250615,-0.03918449655370235,0.01528713994916388,0.027549055219149212
DLL4,0.007872753886323263,0.0020892397676253458,0.02205144385120929,-0.030752817812148926,-0.05296502130148524,0.05189242844653263
SEMA3A,0.04463193576946953,-0.025561787522867575,0.027377215361472064,-0.009669043783362998,0.058512032220818556,0.03601451670153724
RLN2,-0.01960670232533066,0.08701546818250261,0.00704709901285071,-0.01142784432159603,,0.04483665178842279
C5,0.014071198457272768,-0.020294881924479098,0.1019612960869908,0.01683797889648121,0.040096395953924925,-0.024583920848990467
COMP,,,,,,-0.01990036069984868
EDN2,,,,-0.03011770032420619,,
C1QA,-0.0014530006029606056,-0.07171307401683233,0.05734401292731092,-0.00015397739596311954,-0.018980969494375124,-0.03975479084724092
UTS2B,0.03458361333820009,-0.01870141911990505,-0.011844247216924106,,,
COL9A3,-0.03634859727419297,-0.014614573131862358,0.10989678815137106,0.0839070764546204,-0.006740327053375854,0.002551752352658161
DLK1,,-0.011738818348493243,-0.010652283753739803,,,
HGF,-0.04160483608854009,0.08723622271581996,0.004338015321960925,-0.017405876969978144,0.06357049554605637,0.047495508533472335
P4HB,0.023247286408440673,-0.002813986957305337,0.06450104837164637,-0.03151720050436757,-0.0853805012966642,0.10362550031011519
ADCYAP1,0.05278280861763757,-0.01197666611274676,0.06675483286032155,-0.01683925240533997,0.009461665687550446,0.0424386235742809
GREM1,-0.005293775864927613,0.02031767725444923,0.06250319954552258,0.0055472770804723005,-0.04423831453957718,0.0037200107588947076
EGF,0.028691076692398003,0.022317546486968952,0.020508064101319976,-0.02079994142395137,-0.015399748895128566,-0.03634017801979903
VEGFB,0.01503914115535469,-0.02280321955154263,0.050946527027698314,-0.00751983719502085,-0.010155060235346229,0.03189895911409069
FARP2,-0.025026071982402243,0.025931808977633534,0.07655756708517651,0.02215570255325215,0.05283671780440001,0.024902477934255682
BMP3,,,-0.018479343676439174,,,
IHH,,,,,0.0034727937230431033,
LAMA2,-0.03897530120264382,-0.010722600250007576,-0.0019427428517567128,0.028420093433225643,0.0530644060241762,-0.029139478449255823
SERPINC1,,,,,-0.015399750120212545,
NRG1,0.03417638347935983,0.0022316291312451772,0.011263757631470573,-0.023081543765847416,0.06105801954426835,
SPINK1,,0.06043174993717154,,-0.01142784432159603,-0.04205142439787265,
EFEMP2,-0.015302083619136351,-0.057208997243102334,0.05275197337224232,-0.002834239050261164,0.01179116651388427,-0.0018772755009700698
SELPLG,0.018647101648353714,-0.06089020922382219,0.005750131077595376,-0.011628378077168338,0.062330659135375596,0.0007236261194543919
GDF6,,0.00681895644682085,0.039112860657930064,,-0.034647517937780946,
HLA-E,0.0007402872493402281,-0.06306653219394459,0.008505028527776749,-0.042994508940375674,-0.06686286330479678,0.029199035442656576
PTN,0.03976508917444127,-0.036242957708312165,0.08547357296799285,0.08000725745306554,0.05918872069809896,-0.011106065850458948
CD274,-0.016087092029027823,0.023448167264015055,-0.026424734728261175,-7.969373985164605e-05,0.15905861039981106,0.08300645419345405
CD14,0.0023856028475761496,-0.03917529687420749,0.06000472434404423,-0.0600431052340878,-0.001771247743206688,0.00013364469520992802
SFTPD,0.04693103868720343,,0.03191024478776614,-0.01932220253598221,0.030723524244845198,0.025831807130990293
SLIT1,0.012962409880130131,0.017772075800340924,0.08094141885974984,0.009660701275579007,-0.022991711163513322,0.020143075000697657
LPA,,,-0.011844250186324085,,,
CNTF,,-0.014740967609116114,,-0.01326894676970463,,-0.017122456528474776
BST1,0.012705862905291718,-0.044772783323352695,0.059882866331410683,-0.027623668500419783,0.03235553063210442,0.009149266375965992
AGTRAP,-0.01771835496665496,0.012562072396946114,0.042480648102382085,-0.004997557626243049,0.0208578069009059,-0.016219274783451115
LAMC1,0.0510566051856332,0.02747714918830936,0.059301324128483324,0.03403528370230735,-0.015688396255541432,0.029526827750586356
COL6A3,0.019179681382669223,0.033401330966662916,0.0802528369961364,0.11424281089638524,-0.010652429177352556,0.022649537472634203
FN1,0.03518247506558326,-0.013780593775523512,0.018951539493179254,0.03870148251798918,-0.05839884195724212,0.048303802187310965
MIF,0.003015267640820187,0.02756123622475202,0.09544888909713464,-0.07958388573835723,-0.02852005920093218,0.09326222154780851
JAG1,-0.003492144024647401,0.04268982720646251,0.10115020172824175,0.037343192914544784,-0.012444130354178436,-0.035588353519062366
NID2,-0.034214798583562175,0.008200625942979371,0.08998042132620362,0.03275725817207441,0.048616523172122526,0.01160565165192748
EFNB1,-0.00677478935797296,-0.037023723534388035,0.06946677986755113,0.05523392598256323,-0.0385886617126114,-0.0006576261060102389
COL4A2,-0.0010303412551221248,-0.04778518992058947,0.02840856625171629,0.04106456808057076,-0.06904562684258053,0.04026201701613592
SPP1,-0.04541842914831532,0.02187788610011481,0.09063634719862398,-0.02916605329183438,-0.0057799974926924435,-0.0014436801567753604
PODXL2,-0.028056831983037173,0.01465284170703659,0.018291404478336503,-2.9587520064398806e-05,0.011868678102325302,-0.0176863146667796
FGF9,-0.021117696213041205,-0.04036125392891276,0.03893942387935528,-0.024779878734289242,0.05896966228960565,
ITIH2,,-0.01969450178683638,-0.018837220879835734,0.054734451912059584,-0.009782244341408513,-0.050009299062904515
ADAM10,0.04700329655345125,-0.036540127578255525,0.0098167646765812,0.019150540360309037,-0.007474254296844826,0.01271336781697845
CFH,0.04667225825471105,-0.02949273109722299,-0.021008184289871994,0.05490161597733364,0.023430715110469357,-0.005097885761041752
COL4A5,-0.03404632121630307,0.005175026077464986,0.004107706886867456,0.06125942745324984,0.06525971056374905,-0.02323741670795807
LTBP3,-0.008189527405727438,-0.054519759774733716,0.05570734317772729,0.0014101872559406476,-0.0741882694487639,-0.009180885062805027
GNB3,-0.03683371244583778,0.1035551387637432,0.04643925900723153,-0.03344521812013521,-0.016178036637712483,-0.02925539050476406
COL6A2,-0.032649492006741214,-0.03648680247613415,0.0683621331581994,0.0086971083835469,-0.061501222857278506,-0.001023584655203007
PLG,,,,-0.004603428841824709,,
GDF9,0.0127608388780159,-0.013924287387933304,0.006891367000467152,-0.040190526449369705,0.09014055986376335,-0.02513722488873377
NCAM1,0.005994254621318902,-0.021534157693219293,0.05895830812186132,-0.009870095066534093,0.011526561582827116,0.03575953174129616
APOC2,0.024410433237112568,0.038855909919667794,0.042805129043581885,-0.0013461714871763274,0.027768463742327804,0.0123541299615749
BST2,-0.012642155500229612,-0.04196253190832909,0.01359886018401529,0.057537033768832284,0.014965053500844323,0.10368259503222732
COL5A1,-0.013478144475956536,0.05523390869275175,0.06652402048196596,-0.0013212355510639929,-0.06694926003590297,0.04947265129466568
CALM3,-0.018721356265357904,-0.017477940358335897,-0.058277655004116045,-0.0194058017026791,0.059855710419600826,-0.011476313873205982
THBS2,-0.0019500720866327081,0.006835439305909388,0.07346231447127359,0.0966724622527289,-0.010943301721704515,-0.00746274318012374
SERPINE2,-0.028886145347774658,0.014658026534156408,-0.0068846910700145255,-0.0059212394556452524,-0.018340281325808144,-0.023157369660773412
EFNB2,-0.042716869570379984,0.05062818140166659,0.010464634870332378,-0.028256167150433335,-0.02779557694944904,0.02653250566017021
PROK1,-0.023869435556379635,-0.027807600504353085,-0.01711037496087824,,0.030428771586982453,0.012325135691580906
MMP9,-0.01853438379360475,-0.04015342996254637,0.009875619315813875,-0.025179903595425872,-0.03664639680862887,0.0002796094012947371
NPPA,0.04657433654024247,-0.02239481673361934,0.07082595801672185,0.07779880071171355,0.06668904361347343,-0.018875512971314498
APOB,0.06846890366386511,,,,,-0.018788976855824143
C4B,-0.021599341850499318,-0.025147138248643036,,0.05055458724307363,,-0.019015992954132695
NTNG2,-0.003797162663317494,-0.007539266201764074,-0.024128606185602697,-0.0004426484697162298,0.04565456941820314,-0.01627061299586619
LAMA1,0.05360889620573706,0.023883606407411877,0.032381277042148,0.007658046231258252,0.036401260339349435,0.013745995681220988
UCN,0.045046007469437675,-0.022966263695966136,0.012024499598225725,-0.005800532689477035,0.00965971675736345,-0.005802973061264209
ARTN,,0.020541102547361547,0.09466960121163678,0.03771445525517412,-0.026783961380161384,-0.023692781629778087
PDGFD,0.013229550063208506,-0.04645306118345334,0.05400055420845077,0.007022145915026062,0.003954132430984597,-0.019934619036332722
EDN1,-0.04215315487099654,-0.012251732450016203,0.10778970442465137,-0.024617132418428344,0.030563305056727635,0.017287485927686655
ARPC5,-0.011444369850895572,0.040393549959873314,0.06002964919944721,0.024282600684570218,-0.04967536122653299,-0.027854152125388425
GSTO1,-0.046119545107807025,-0.024301010881615126,-0.10245342721474773,-0.061513144836397804,-0.011492142235484702,0.04871742002673433
PROK2,,,,,-0.017337144005889617,
SYK,-0.02799498808492074,0.02502592345448224,0.04773716227607061,-0.04839935317443889,0.05228045975488403,-0.023124330489676607
ST6GAL1,-0.029932360948276598,-0.004314828381264529,0.0021945907269280748,0.006430778681599443,0.06855876096361338,-0.005520174093260279
WNT3,0.01712904930066686,0.007287528236831671,0.0425080051163431,-0.026566191736110415,0.014786554525744091,-0.03306944499761395
HSP90B1,0.04254899028648831,0.04379496454958851,0.06358528849522407,0.028281393304901016,-0.05570578413720446,0.012859715248030399
ZP3,0.03160699272438226,-0.05744626321889945,0.0057739848477483344,-0.030065942592248027,0.009444712634146321,0.04572000786440654
ANGPT4,-0.026352832076963824,,,,,0.02039292899163512
NRG2,-0.022255358641821963,-0.015604497651061361,0.1669950388449033,0.0924880528202142,0.010357087479567092,-0.04710636361946866
MELTF,-0.037856924464472246,0.020463123088800213,0.0407924480835036,0.02787338878053832,0.04966444329210586,-0.02543841775111294
NLGN1,0.01355413609534775,0.03594916858439894,0.12018396604352816,0.01857775215234364,0.011346841628344494,-0.018007842864813856
SLIT3,0.032172235021790625,4.097999344316263e-05,0.0008154993919159207,-0.039119541063214476,-0.013438854803672186,-0.024060941929885938
CCL8,-0.017103896694093994,0.03692178427200367,0.01609259530619308,-0.012380856842746441,0.029975222341488666,
S100A4,-0.039783177256843265,-0.01958439550638364,0.1270690317713504,-0.057378948868374705,0.02618980604683411,-0.005664816668999008
TNFSF13B,0.006444346628211829,0.023234488806573462,0.08359675903093156,0.012394872515427442,0.029804178033701414,0.025718852659845318
HSPG2,-0.00229900598643878,-0.03110480508780697,0.09790619842755234,0.03147478125439901,-0.06814195160254038,0.03549633080063292
FAM3C,-0.02714730402867449,0.0031380155608306576,-0.011180850962627878,-0.019282409197565093,0.01041658444200274,-0.0005048226316434469
FLT3LG,0.042785062129424484,-0.050331824364028346,-0.009309214056115789,-0.011821695984033265,0.07031570118104237,0.014776581016818582
A2M,-0.010636737856865766,-0.11135914120483116,0.0385721150442373,-0.002771771418477608,-0.014020298416488547,0.03531267291882634
VCL,0.0030941476885248467,0.003981101838206648,-0.007587332053566719,0.06673329190053917,0.008593373180432923,0.021017253748039002
FGF2,0.042868496564510764,-0.026948521222512435,0.025330439733720976,-0.01473592804143768,0.004930477866926806,0.03479177862313157
AGRP,,-0.0201661877141708,-0.012377627067983043,,-0.013201411167781505,
CNTN3,-0.019343949175140544,0.03487151374479757,0.014568052273328231,-0.028374098621416415,0.04835065244661293,-0.02684815677314552
RNASE2,-0.001293486368647924,-0.0072701434723165155,0.18032446159703006,-0.021669945594865028,-0.0011654671568069785,0.09773410967845918
ADM2,0.052610517797239874,0.02876001566185399,,,,
GAL,0.05182386087624795,0.032886798222941944,0.07291291234122779,-0.017517215933399,0.04662848490931573,
CXCL6,,,,,-0.004077005477519222,
PDGFC,-0.034710273928672916,-0.02152756400629237,0.047777738009361755,0.0002054156931991909,0.012118595092362475,-0.024218067991744294
COL8A2,-0.020027485000554967,0.06848633251657305,0.005622630202412198,-0.04051877445786959,0.04479515044289707,-0.010441260101166193
SPON2,0.0008863325507590963,-0.04338561188640934,-0.03814263038224315,-0.00037032317639672203,-0.031326034036354554,0.02902861079782212
LCN2,,0.028883448593077655,,,-0.012923229373053943,
SEMA3D,0.027839808866743348,-0.034817414201210234,0.023076690436885025,-0.013411566591417175,,-0.03801576946201878
BMP6,-0.01853438493784325,-0.01576988278686102,-0.01618520087465734,,0.018301773637080288,-0.022556788917107433
TIMP2,-0.03466905329009833,-0.01141652395042325,0.08035968140219932,-0.006321619300731168,-0.09136054675799211,0.001266852627352014
EFNA1,0.037097841483085606,-0.009692117373995853,0.05308730125607173,-0.012804603042035175,0.03307376246862864,0.06856258156168485
S100A12,,-0.018185874421497415,,,,-0.018327146307542234
TFPI,0.06460820470941844,-0.023201101382545174,0.0319642905033383,0.03246496276049386,-0.014694436956816055,0.0006090264025072687
GPC3,0.01744922695277569,-0.02285493541974762,0.11678268974699241,,0.04344007082548507,-0.03939369507824566
NMU,,,0.041260539984860754,-0.012798434421993979,0.06634673136386611,
SCGB3A2,,,,-0.018492263982740408,-0.023913770834568117,
LAMB3,0.02051452255515652,-0.024721895642193237,0.02163333033329082,0.013819249535225083,0.003267323132894357,-0.01710913605405218
LGALS9,-0.03312603169920249,-0.08044986192000123,0.09712485008879287,-0.0021966010595587675,0.015612075743346386,0.014494504854836674
VIM,-0.04078167744511872,0.054480562179674494,0.02977682333315755,-0.01562663695316648,-0.04777882219138469,0.05788676879667786
PLAU,0.06436152555351903,-0.06923910082776885,0.12086016645513285,0.07386137509047008,-0.024228651142210008,0.037523345335452506
TGFB3,0.06401264541762654,-0.03273649733286709,0.028383563764171026,0.040192283588379014,0.045712192247782314,-0.01731007604486993
APLN,-0.05387527101210085,-0.0009893605723263915,0.04286161885213242,-0.05321114047071163,-0.0005662228043743433,0.04419782334720903
SHANK2,0.036231139995496965,-0.03992191572662312,-0.02900125369830209,-0.009272035002168333,-0.012640218926456219,-0.01785431542133572
LTF,,0.0041063565380369494,0.01591615372179292,-0.03717409081774616,-0.014451485464802334,-0.0381805743372487
PYY,,,,-0.011092882986408469,0.06592425554270934,
PENK,-0.03468255674061512,0.03785663134212588,-0.03379392185687535,0.032704491346548785,,-0.020957909562148914
CTF1,-0.0026636073860433315,0.05654371519332375,-0.026778888809177295,-0.020220080874509702,0.054800707701539525,0.058908403150572566
COL3A1,-0.03371965358631308,-0.04713041380855231,0.029134061480278476,0.04490737168231823,-0.05128874397126737,0.046911276698944314
S100A10,0.024405506228365927,0.006371328150184532,-0.002459175024756637,-0.0577193109764821,-0.04982387998190166,0.07006590201348083
FGF13,0.03175657875335114,-0.023709791792352747,-0.05527603894780722,-0.015015911476046534,0.032529827521951965,-0.01661788365987309
SEMA4A,-0.022103408066104238,-0.025048884226711542,-0.031411796580046406,-0.04147844333152759,0.06711406835384784,0.023954659914620733
EFNA4,0.006083003398781073,0.045565320020234744,0.10567883659370422,0.07794768389785711,0.012252245653414897,0.0005781111088156996
HSPA8,-0.010593248037896432,-0.048899355713733515,-0.0575922646142134,-0.018659044351722665,-0.007273802358850927,0.01724742219328001
NPB,0.11263775050418287,0.02005100001603379,-0.019420693421658308,-0.025026539497754356,0.024247738512128313,0.12957113119780572
ULBP1,-0.037237791553699835,0.10387426379932,-0.017493257882196037,-0.0123808565472163,0.00952781666503476,
SEMA3E,0.04743215189291461,0.03499719361667908,0.0938949856506586,-0.023942996500543316,0.06343600292197911,-0.01917097740410119
FGF3,,,,,0.09836481757049784,
ADAM9,0.022178220339819584,0.018307205799203665,0.07892505448880942,0.03565045706632422,-0.021398237739896544,-0.0015192573959320378
ASIP,,-0.014526805835715466,,-0.015894845659900333,0.07318167216733958,0.04131872523522887
IBSP,,-0.058642177656307436,0.025459029727785312,-0.01519069042525415,0.009188031294634642,-0.021569896475146084
FAT4,0.03288105706762014,0.017150573370897145,-0.02824531994480425,-0.008137894259487187,-0.014224531778437934,0.030453541171522047
MDK,-0.01043169039575325,-0.06273046129905586,0.1049607652442848,0.08294159504644309,0.08503784973340563,0.01196466088259881
BMP5,,0.04975263155084221,,,0.038785153016642586,
CAMP,0.05271136842996277,-0.007793647946060132,,,0.055035095950568616,
HSPA1A,-0.03697052210823672,-0.05370499968435672,-0.026681457481502285,0.00026119828511415226,-0.036726980210815094,0.1142696091367464
SOST,,,,-0.01527765090142569,,
SEMA3F,-0.01893271994187975,-0.0016720154737042473,0.013876664464797012,-0.021125297695051313,-0.02132957542567969,0.022245204372810613
ARF6,0.0008520359896208348,-0.01138784094250982,0.04187762810111691,0.02312169327221532,-0.08517998334054476,-0.01464422477969871
IL6,0.003166102965151549,0.007592762154419959,0.05967829021744634,-0.01577318066722424,0.10218439612993445,
CALM1,0.0041605503315798285,-0.019211848953711905,-0.11964068136541448,0.017483380233144934,0.014217399040857715,-0.0345215905991693
VIP,-0.008435735326635291,-0.012462288574677615,-0.03631098394994836,-0.023255923746499804,,
NMB,0.029643240842522695,-0.0829913853478793,0.07415398091840905,0.0243990936095675,0.08986584617776423,0.06951679138992331
