,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916bulk
GSTP1,0.026167654588803692,-0.04459706922820124,-0.007922496366219533,-0.014918346937740861,0.07349469527159608,0.15615542765655196,0.08110777836658592,0.14142068382638692,0.05203736930999721,0.04009336459760447,-0.023126450491373088,-0.02865216893600388,-0.06393767363222012,0.08157919114489119,0.05335149403093692,0.0454452395842092
VCAM1,0.008524708153926157,0.05302757747635217,0.0627865616268671,0.033176664780197485,-0.008019568463509442,0.10668233594640089,0.028520139174680225,0.10629640226689732,-0.011304461206612567,0.0030805037924046654,0.04553804514150197,0.013705245546110379,0.12477187485940772,-0.05723337594393198,0.02497345359235516,0.009845834188712557
NXPH3,-0.059641023599469704,0.05676191807330168,-0.05921535103374931,0.023897217546771175,0.03018082492292625,-0.0017766477437708682,0.008604289028249858,-0.05176448703665145,0.0256611574444195,-0.013808817645917805,0.02012617181643778,-0.005161388928896654,0.14267429942960078,0.008352162357121804,0.09417575976238717,0.05894455963977241
MTMR4,-0.008877521718808729,0.06408165721926978,0.061106978763924125,-0.015408369472016048,-0.009634148264818914,0.06534023562200077,0.006964313666717752,-0.05088641052748854,-0.026998100678850685,0.025360146578328874,0.0067108774672904855,-0.06848066999647477,0.07924767563961595,0.02096447174627105,0.14188430310453828,-0.013225770448905763
LAMC2,,-0.021366731836828544,,,-0.021288119623631425,,,,,,,0.021980990948398005,,0.055925883015261,,0.0018239448574760315
IL10,-0.02399830457042753,0.017645973723254837,0.02861910798654738,0.08554961154069539,,0.011626631149771022,,0.04987265916713818,0.013419032656894427,0.06645742542996677,0.0892925295157608,-0.043937614973536376,-0.04605131075223104,-0.048443182912938504,,-0.03562360693328234
SEMA4D,-0.05608935773821687,-0.006216800123830462,-0.0036156521346540084,0.057778686944943015,0.01925449377633387,-0.0530601438485552,0.009217511772140906,0.027722720816379005,0.04210935355044932,0.07657268892851363,0.02041455176239987,0.07123316320376723,-0.04337221780014994,0.035151048591472556,0.06863265758569104,0.09673837351455428
TRH,0.07033119717426806,0.053639069115414516,,0.01508707423818189,0.00901664086518744,0.06706050683250345,,-0.013364169540315173,0.052008245783276265,0.046370781688952666,0.03744831392284127,,,0.010471128366866027,-0.011360179040527163,-0.0348224868473053
SEMA6D,0.06842824480576006,4.982858723726336e-05,0.011134785747252744,-0.021984349017898263,0.026011761901150034,0.0821819514534025,0.03939770680445836,-0.07089752420657877,-0.0344421925657424,-0.044017128454866106,0.0051199879510005816,0.04746419011972227,-0.02160170002150246,-0.0339972659655846,-0.001077562497227045,-0.01756088819390386
CEL,,,,-0.007441330154516521,,,,,,,-0.030846236947924946,-0.07144926456009199,0.08448162349801638,0.04387852114643311,,0.1746521228674748
PDCD1LG2,0.015931487852380896,0.0021810088600048407,-0.039130362776100235,0.03300719310318704,-0.014949596219056243,0.0016476240362797243,0.0051790477533776675,0.07949824581224899,-0.003672250943978036,-0.014647247348046703,-0.009334121493309464,0.028935459233187844,0.151525719194024,0.06196562258735721,,0.009424798340554484
SPINT1,-0.04519625303054039,-0.0013710452169926083,0.03592413466716321,-0.011008408360694751,-0.0193363947730663,0.038927565487042716,-0.0195581193470088,-0.030566404541887672,-0.029324303986161936,-0.03888207468634117,-0.023476504996379804,0.04408430264335055,0.00530482811075941,0.051575210142106954,,-0.06491234382071533
CTHRC1,-0.06165787459464172,-0.03359949588872392,0.06856404989187224,0.019803491676078852,0.07166574749407884,0.07152273245772922,0.10112805883383601,-0.014234677576977616,-0.004712215161674365,-0.018446405894654506,0.0787548488939997,0.04602743951569069,-0.02905721418811614,0.029251220137714355,,-0.012349635826434608
PODXL,0.030093021015565068,0.015010129723678156,-0.012438139290489808,0.04548786158578974,0.08000848006099497,0.1093142819904886,0.013036197568219318,0.01247529399127342,-0.007255345359583462,-0.07616809551441554,0.02022503648068967,0.06777378753359907,0.05143910165786543,-0.009218557759042418,-0.011150251988688442,-0.07861270322039722
JAM3,0.017604012378547248,0.06279405679361282,0.03845998067273887,0.012463345270420123,0.0008551246347140675,0.1732426001172719,-0.04226665267362185,0.21148509411950633,0.022776961112146037,0.01994380906708138,-0.03501868083400027,-0.058499982685063595,-0.06416152470264617,-0.013000765391476704,0.07769996059332093,-0.03456664931553214
TGFB2,-0.03338888592698704,0.05203519288431459,-0.02026724409120532,0.0523035566095165,-0.05522897474822364,0.0880749283940322,-0.01635250533355895,0.013711166816748869,-0.010584120503530376,0.03530594800929739,0.041762732280499475,0.006429928130535772,0.08552184468983194,-0.04360866432536292,-0.02008951480069996,-0.01530499996225112
COL18A1,0.03568423429744403,0.010542439462485946,0.09216676447970101,0.09048889511872428,0.02938830455293646,0.08163957896218528,0.055747628050199775,0.15198841136147,0.020726536276677088,-0.034610117634769656,0.010471971947576236,0.04991459778751107,0.02972301746271524,0.011286639119717237,0.11170889108884265,0.00027923562982648656
NODAL,0.038140223867048226,0.01513324416518803,-0.019761390501657764,-0.02417777431456721,-0.03170427528533094,0.006357870879235214,,,-0.01962464246558076,-0.0261679688656303,-0.056051671573781874,0.04415070881153661,0.12551095272104054,0.028636737800421058,,0.03683195396587622
INHBB,-0.04030359302599316,0.011230832659308148,-0.01081726200847391,0.0011696250952627886,-0.0016183223265075122,0.0929695042277102,-0.03828566222677349,0.05849806254180975,0.029372075491772526,0.028162724861028703,0.03829854459506928,0.001077807544734505,-0.01175240621424701,0.001804805271743834,0.010499032092897608,-0.042735854743776454
LCN1,,-0.021366736644430204,,,,-0.0326165345669934,,,,0.12182413462432483,,,,,,0.02398189316796084
ARF4,0.001087474527921636,0.04211876278334187,-0.0040117031022201205,0.05935456498492766,0.04275392303229267,0.1293856395169242,0.002284769590233861,0.0047113929309859125,-0.03274304300302481,0.0057619468833666684,0.09080643788438127,-0.019526341567686803,0.05980571032261773,-0.05013140037760943,-0.04636771594232966,-0.06880305361648834
CXCL14,0.06283178824992879,0.039660968151242044,0.0002114041479623349,-0.008006647274349337,-0.08131756176824688,-0.035289326502933475,0.0008907838290903652,0.048757875317104495,0.035962114572779875,-0.01053489339584283,-0.03475344954805256,0.11554186546688695,-0.07069832731726791,-0.06300554145362405,-0.04946955116237701,0.04931843258232702
LIF,0.0384499568405463,-0.012153102377457635,-0.02500690606790667,-0.00523059760067481,-0.01886011864682113,0.11442021174138094,-0.014188173510529293,0.06024627718783615,-0.036962821726616475,-0.06895031248715644,-0.041151549345497467,0.10527689367146523,-0.04982228544888961,0.06406306738828042,0.08376496755249115,-0.09073974935714071
IL17B,,,,,,-0.008537579577781349,,,,0.05481432379647651,-0.040362765955785765,-0.050540959312818684,,,,-0.024791815341245745
MMP1,,-0.029457574790731827,,-0.02723159284733643,,,,,,-0.004656070525889755,0.06830441013698103,,,,,-0.01979529486938825
MATN1,,0.022070649178018667,,,-0.018207384589790033,0.012056115805358883,,,0.018545166141645728,,,0.05212510425558068,,-0.0393074494156313,,-0.02259303026869141
ADAM28,0.019173138289512486,-0.013283398741712568,0.0025676381119136686,0.04483153843938123,0.0023545825265129734,0.10574224556292909,-0.0077193099211711694,0.03188260498275259,-0.01288864473221576,-0.014717747662574252,-0.04825960141801816,0.04433696214496406,0.028740232577659206,-0.009677754827152957,-0.025907223005591458,-0.0013727947075274655
TCN2,-0.0336172245753485,0.0006933544236781305,0.011945386916807112,0.005132470026972882,-0.012864385130105856,0.028608821496645773,-0.034175780012224696,0.07295635521648584,-0.021380920543581945,0.021652591404676878,0.07905057935539304,-0.03863733229209746,-0.020138727250943362,-0.008210961058707042,0.04057229488433605,0.008739050386678913
THPO,,-0.01776270313952461,,,-0.02589169477825429,0.05299465569594392,-0.014764141884749159,-0.034218142169155336,-0.01817242995026076,,0.25251179961329945,0.02144497072447427,-0.018059982782943688,,,-0.03385771002499843
CUBN,0.015600472385518694,-0.021648434816861385,-0.018861255756330807,0.05421922900300846,-0.00679606061215357,0.006113597989821149,-0.00435876416011445,0.054691932964970505,0.035931107798664604,0.02484858377101628,-0.012667914607270295,0.008353984874857607,0.060856998679445815,0.03410688226468199,0.03238390748788636,0.003697753424290916
TIMP3,0.05908181423162459,0.007775861031207398,-0.05180238544240017,0.007524571407080036,-0.012314293238017976,0.10210194798565528,-0.05481706547443358,-0.04268707772927078,0.0026219463832005134,0.0009888400966212008,0.01803447961840318,0.019010084097106365,0.0726482450339397,-0.03307078892542147,-0.014355375600168908,-0.021404532723032787
PIGF,-0.022393755290313958,-0.0278824127326158,-0.029978606889137907,0.038456217806817336,0.0038590599093376583,0.04151676866809755,-0.010545952001575631,-0.005430105394894524,-0.014300035084880282,-0.03403406778564777,0.02294639056796692,0.10504582609126857,0.0556036603199424,0.021471286300874384,-0.08657518160111258,0.033243673955612556
CRH,,0.015260863703261438,-0.024800492972048248,-0.027672261963872048,-0.01534351391763439,-0.05015565319724844,0.06912302615512077,-0.06311235701329332,0.003202064828920584,,,,,0.02828005674609557,0.0015927295137186266,0.023543677276553675
BDNF,,0.008414604655044344,0.008375034258338902,0.01908027403922752,-0.044114608784209516,-0.10456887929587684,-0.02401764731668853,0.01968704890898286,0.06567638959402407,-0.03622411509167439,0.135636648792696,,,0.010908061923027285,-0.0416367364674754,-0.06997929584080334
CCL5,-0.00849651904002814,-0.03589797486468241,-0.013005470421544277,0.03779161142229278,0.010972181167815832,0.03522801185285292,-0.01910255641369207,0.02928366350112073,0.015691403823298578,0.00900166938143076,-0.03052884684455654,0.1040055860465154,-0.0018521627647785199,0.007820888428628265,0.041033669416476994,0.05015535146112639
GAD1,0.02221744502403312,-0.046045465975564755,-0.031314689214603446,-0.03348808898899303,-0.09760713957464331,-0.08546428075403585,-0.026499813192806913,-0.11193356291540453,0.03553240493136878,0.05585807318610133,0.05640578576514188,0.018163447966735462,-0.00033769074842633846,-0.0027287225632539568,-0.015558516652184632,0.0345547619800005
COL14A1,-0.02849259970206359,-0.04340941373239941,-0.020508513190025772,0.09629762515164257,0.0381017415915589,-0.022963367125273335,-0.019338959715129056,0.03972592543178778,0.08933308483842535,-0.08359342976904888,-0.0535718125546042,0.05273004887128402,-0.09244888939263624,-0.022935019507783483,,-0.04426110526465506
HLA-A,0.009962110763796116,0.044767171440874685,-0.010898541237688493,0.02342290221016216,0.030178026038345164,0.1449520057457923,-0.013151259054131028,0.15855913336814068,-0.04513234308595524,0.03862008972560344,0.009987160889043901,-0.058165148276843305,-0.006853685895396634,-0.10126666069792298,-0.053335881851909454,-0.06990502315808662
CD5L,0.05807834387833713,-0.025033672974518965,0.04226169049860656,,,,,0.004785283414804439,,,,,-0.057318258754868116,,,
FGF18,,-0.022650949355161265,,-0.037756315381726704,-0.02128811652258988,,,,,,,,,,,0.003217212064616009
ADM,-0.040149765932740986,0.041525263637129786,-0.01809011795856416,-0.0026829266499196337,0.012659972847529196,0.02234689982496576,-0.034697635618659066,0.05598152730642987,-0.043161264106315066,-0.04862753673103334,0.04112190231622399,-0.11931486000470107,0.01639425715288358,0.03373188109312665,-0.039450072228678926,-0.06472357386662952
CCL15,,0.002034348982909455,,,,,0.041800094675816094,,,-0.029835984807723787,,,,,,
GNAI2,-0.01655976541101633,-0.0316303607000039,-0.03093419080186228,0.08597375300734032,0.0904859277383682,0.14059506815523332,-0.022381257965768796,0.1301926599931944,-0.010976892388856664,0.0422980879798083,0.011158499003022205,0.04798238967534719,0.1097389741518134,0.00831851513816788,0.024365497742824496,0.043403427423478726
HDC,,,,,,0.0077959892285703975,0.013139354892332271,,,,,-0.04606425802558966,,,,-0.022593020036521826
COL11A1,0.0472304701088536,0.04132985840996086,0.02966957894296577,-0.01917372823910803,0.0840483004793021,-0.04380809388682373,0.02551686828646355,-0.04795684861746189,-0.01704517783719419,-0.06041747943108662,0.1437638976095034,,-0.031814327318456785,0.03162320099404783,,-0.0443443993965255
NUCB2,0.022243162725608598,0.03996148440586808,-0.005134765274080866,-0.0085961224188945,-0.005362802775998667,0.041928798219784805,-0.051625956693401205,0.023263056778783882,-0.021616500496534307,-0.014939871003229958,-0.07635115456090646,-0.05321333725534089,0.011203281997155088,-0.008103892128570166,0.004626747326636484,-0.021552714087678174
FGF16,,,,,,,,,,,,,,,,-0.022262484171744867
CXCL1,,-0.01379974527124256,-0.0266049979622502,0.025594948859914937,,-0.014981059799401543,-0.013435457257997564,0.0931685822922309,0.04255933311685118,-0.031953496664915475,-0.05114836410870359,-0.0002046457695625939,,-0.011852611355560629,0.026289613701169404,-0.07147948457945903
VCAN,-0.01184017714334709,0.024958557089554755,0.03826403855337563,0.02779279465750332,0.04971217174131403,0.0925150770610182,0.02040095303731775,0.028077892995394812,0.01586939219323709,-0.05839150749051204,-0.0571442900816244,-0.039329063882869275,0.0013403393140437663,-0.05486865593968069,-0.054074188710445475,-0.07140459860554177
MMP7,,0.06155024852061462,,,0.020176474448680332,-0.0075095186015860715,-0.004412180236746947,0.052983691433900026,0.04594076916432759,-0.03519755238809579,-0.019851519398258268,,,,,-0.03724089458520397
PTPN6,-0.018112361761769016,-0.022578315586331922,-0.0239407903385111,0.0010572721131771874,-0.0455155731269962,0.08519968386975149,-0.035829940727235374,0.0505482152076116,-0.015886018414072795,-0.07856975048663141,-0.03675750735904967,-0.09253866550704404,0.022809818358434358,0.0103172373699997,0.06944797532594635,-0.051357508865188944
PTGS2,0.015633525045036692,0.05400415463010761,-0.023743565084811135,-0.019449887553576288,-0.04625003516861965,-0.12005055287062669,0.024247774540331404,0.04887062637938137,-0.041946401743428355,-0.04143275499533761,-0.08103832900191264,-0.06566842898419194,-0.04287041495769876,0.04201639255782236,0.044961923400584664,0.005012798788189842
XCL1,0.0023541152183797816,-0.027432428053830425,,0.0500744478085453,,,,0.016783163740460922,,,,,,,,-0.04020837295973277
CD58,0.021337958664405052,0.010172913286077265,-0.030193144798739368,0.014984354687634227,0.07759582587568606,0.1538823233033329,-0.04367008785529659,-0.058681084973688735,0.06587581858114841,-0.02871456426940649,0.020848266469081694,-0.01332698738667095,0.12741487997549855,0.09045588919903151,-0.06020140244577897,-0.02818653471556862
TNFSF14,0.03763450761364351,-0.02764099928827209,0.05408305181881219,0.022642031380625097,,0.006475470058637948,-0.013122906368593678,0.08586138165784399,,0.047021396825363194,0.02056068374015134,,-0.05799209615378897,0.05195290866006983,0.03666429242698996,0.044314635155318374
CNTN4,,0.04808460998707091,-0.02172115216014935,0.00039838824488391367,-0.0024968196801087197,-0.062236018822960454,-0.016966194667385512,-0.10779726793356231,-0.03719078988670091,-0.035481128982584084,,,-0.07254794738918956,-0.022089056902675767,-0.02895688795695874,0.07034005953019686
INSL3,,0.03229630933835164,,,,,,,,,,,,,,
BTLA,,,,0.021968107995785288,,,-0.016758400269429322,,,,,,0.17339606141289796,,,
MFNG,0.029288608384658608,0.04922618109091461,0.019646351076617618,0.0014376436882298964,0.053620608019097064,0.10975290529645937,0.004202751729901556,0.006226928191536604,-0.030292147686313307,0.03880626408583217,-0.04873150741919387,0.08935915272132695,0.0760565080612187,0.06340359358019272,-0.05418941252485089,0.02441658169310312
ICAM1,-0.010553321186726205,0.0418830917486788,-0.0276067169353114,0.005127201787992839,-0.015643529483757596,0.0564490201265278,-0.0234355406148967,0.09731832039498436,-0.015426463691336604,-0.09092810311059382,0.08447658291905626,-0.082034452985851,0.03186808883464766,-0.04648496891148136,-0.032483684126282726,-0.06612784034935718
PROS1,0.006017345068691563,0.0519984812368236,0.011641919867901793,0.014255046209436814,0.15210576233877413,0.06948469219565881,-0.02309768670123778,0.08819238034640997,-0.026805020082227533,-0.03606747425781333,0.08166360748193803,-0.009263117766185235,0.02455445872148414,-0.049112203721840636,-0.037357833072476004,0.06337930212830911
CLCF1,0.037621312348903216,0.1046335661179812,-0.020386829678970004,0.09940371166484259,-0.01753235874023571,0.05601811691253698,0.05926293380993353,0.08194537609097838,0.01778703425815861,-0.02031365444051998,0.1163397776312724,-0.03693030257738186,0.03855860920344221,0.013883665212252396,-0.01555125800976758,-0.05538748042895697
PSAP,-0.022028327528137583,0.053713497882516156,0.032748791807793484,-0.00031679971478929165,-0.040198694038721894,-0.02638886583797723,-0.048790783729605526,0.09077616019139763,0.02095715666995158,-0.005262165066250808,0.04094106180000478,-0.003997917688822293,0.04000618724342878,0.0035760078492276344,-0.04161823800681729,-0.00013047163394990115
EFEMP1,-0.002839576948319987,0.05741015126560855,0.05436578163182946,0.07768109621123824,-0.02957858895735219,0.14250898544934473,-0.03387942004196903,0.11684044054436352,-0.03229723523762366,-0.07161073875223982,0.07436457321920159,0.007140478327300986,0.01096273479784256,-0.046099187379313185,-0.02646111114339828,-0.026049697738126838
C1QTNF1,0.009103941710914134,0.05141245412874299,-0.048945247991040476,0.01469568756655431,-0.007467221140122568,0.06645212931192598,0.08806046136653335,-0.031390847893189196,-0.09662898944195741,-0.006033549743024752,0.08679970992723379,-0.03793954949209136,0.019296471029373468,-0.03548330079585763,-0.047228118947826705,-0.10533529080839113
ALB,0.00015518719893741365,0.025827113606539102,0.027516568350694482,-0.04894291614108145,0.00266103887995989,0.024272126796920663,0.061869607301346594,0.009909370159713873,-0.002557872532614163,-0.0404361772393763,0.007702870727260645,0.0759883138743192,0.07486929494887712,0.10764379066244804,-0.04767813902453385,-0.015868825016927726
EFNA3,0.0014537819727450986,0.0151313461334089,-0.015953088070292606,-0.03428204497249811,-0.062164181544197644,-0.10576130016076704,-0.01737745603277813,-0.11833928670637915,0.01775099600632021,-0.017088778348719035,0.016696663982001127,-0.00845976819264322,0.03044924251118931,0.018705167859985806,-0.052990131395019784,-0.029531723439847203
DRAXIN,-0.03309203616384147,-0.032489188483273056,0.0033307119919537393,-0.007160900949742554,0.00749652499164697,0.12836298263442267,-0.011967863126250656,-0.016617475275084947,0.06700744297677798,-0.03052193540231486,0.001055170244832765,-0.12289365085567676,0.13657729327253262,-0.006155945668984174,0.018215187874770056,0.020699263253792517
RAET1L,,-0.019143690525642507,,,,,-0.014334209477134222,,,,,,,,,
NPTX2,0.048377044435228465,0.06040514139498439,-0.002798203057582921,-0.04393835766226489,-0.10053723690858742,-0.15187912158961853,0.00197675060509771,0.10191857438848047,0.005458094757353988,0.012120994871375058,-0.01669627721114869,,0.03165581322201809,-0.05020726998931944,0.1207525188837707,0.07514182517306214
FGF11,0.0102156129923099,0.028279604693266094,-0.031099662890039452,0.05511662127507991,0.030431557495481217,0.12033593799603369,0.06710635274689655,0.017149368261354617,0.0038646856901947816,0.029612035184577435,-0.023329751877833357,-0.12181828507192483,0.11367106856632468,-0.005301768289514541,-0.06703458795988428,-0.06652576388296662
CD59,-0.033148388848988485,0.01619639641318495,0.08301479665961399,0.01149591087229535,-0.07307341879671475,-0.05585215426860909,0.03445774727261567,0.029968426666250957,0.0042279348654583005,0.029409025593582355,0.08013805563801481,0.11522658868851036,0.0261829807527299,0.02251890478044054,0.0338676648066584,0.04083073728078091
COL9A2,0.020246218351891,-0.02169967533239916,-0.00022461343111717554,0.008154061326090431,0.01770017594189483,0.0437826775730619,-0.02650551665002498,0.06343481494287027,0.04399288545733566,-0.0361235253703252,0.1665802989281822,0.032631288929311573,0.04157323544094013,-0.003115478400815409,0.05872650096558474,0.015453504818915506
DLL3,0.07389392026294497,-0.00016723704892216508,-0.054985932629919076,-0.0552853517215029,0.009272061353901084,0.06712055136951468,-0.03940800047924802,-0.015681938739678537,0.06082764584924679,0.04775659567680824,0.02513104266415509,0.11869438720789367,0.132057568917284,0.04193471948567711,-0.0434211975451872,0.011677739838991704
FGF5,,,,,,-0.03179912800473988,,-0.014149134234686127,,,,,,,,0.003433751650486756
LIN7C,0.028448114590629268,0.029026010070598133,-0.000840070474272327,-0.016181524330438686,0.027900863194330834,0.06440750684084916,-0.02624125377481893,-0.022774203240632358,0.02566971977990264,-0.05221614166234294,-0.08272216270478304,-0.07671390371047357,0.03824295629026832,-0.00754749153120086,0.03337514985539671,0.0204132467490766
GDF7,0.0010054975488028052,-0.029780159661289368,-0.02330834191954315,,-0.010582570393678811,0.011793940860438744,-0.013122905858637512,-0.04049421176076869,,,,,0.09167989039287036,-0.04768369671677235,,-0.03453644295081979
PSPN,-0.039466158849353276,0.01482719911333985,0.03705831169873338,0.00015866042061954899,0.0024634720851086423,0.03831755142201207,0.03231022849366192,-0.024630030439840054,-0.006307369600299714,-0.0415007783859131,0.007299792309899608,0.056603642015067394,0.016874207728816648,0.047110463215175445,-0.012110092618925617,-0.012385959277687581
ANGPT1,0.02762301215370104,0.011571684011980872,0.037610095140711286,0.07105697535785406,-0.005156780914948437,0.12590136010053232,0.0018765885640972017,0.02880860822961063,-0.028799991271099133,-0.0602640412689634,0.006607097924250142,0.023662707325719783,0.15331003972236448,-0.015414416392870419,-0.01760489593636278,0.038386567765904205
PNOC,-0.013789847526612884,-0.028072733690647805,-0.019740286284404326,-0.030792797525651363,-0.02100095864631659,-0.11010887464335342,0.01484123918014207,-0.0715609626634152,0.06149428586781968,,,,,,-0.04163675898010646,0.01843310779458765
L1CAM,0.05818047253710413,-0.021684989005294846,0.00050817895560672,0.05074926240734824,-0.038454253699311276,-0.10887179276453553,-0.02560793662512602,0.01529238161501668,0.018620554261750535,0.0942113202513098,-0.05859797758734516,0.1457074174785299,-0.004835335370800943,-0.0244093189168326,0.007700576118891714,0.018820863720219263
APOA1,-0.02355038722902005,-0.0035383576114728704,-0.011301657544349461,0.04616414509184151,0.07979670297470119,0.009895924120000203,-0.02123816319870557,0.005124003079665441,0.00966152323898801,0.06365213029178053,-0.0038856317238904294,-0.03401806102387265,-0.005307895437566354,-0.004917049653259716,,-0.003019225961973326
PSEN1,0.054227822843715766,-0.027138349348427213,-0.050113180125484325,0.03987789714955013,0.01655344362845962,0.04049155033098416,0.047662693072711156,0.04726252237646109,0.02358082968366123,0.01829652472123827,0.003923523038433431,0.03504170876790746,-0.02420202234242875,0.04303990573203133,0.03701939168631485,0.012684036914148435
CALM2,-0.005428898073942209,-0.046604505985540404,0.028396743443477677,0.008580201402238152,-0.06723520818158915,-0.08323087936824727,0.0164239754186175,-0.15434041766945705,0.07796561271363071,-0.028346244900464654,0.008491983764421918,-0.03324197825230495,-0.15066493651944482,0.02281548565704298,-0.005674906629602428,0.08675583318663017
CLEC2B,0.017281774650155214,0.07059502527123655,0.00837125590161955,-0.005566577922914848,-0.04381219411000758,0.07923290664162906,0.01901242358944392,0.03923079899106008,-0.022948148935125288,0.0016636496730867768,-0.05333525224596599,-0.0014588814622602002,-0.07036055412548743,0.037441205873425726,-0.06631419692518177,-0.024930107523347254
NTNG1,-0.033863038571790925,0.0013500183113538742,0.007901379266848913,0.06075020347893518,0.04444662613197602,0.01485194239440681,0.05719430752859125,-0.004072624288019216,0.06511338745046355,0.06274945260662329,-0.04182054297295156,-0.0100091590585878,0.056239571029720915,0.03390473761268269,-0.05685443756085105,-0.012856029201614239
LRIG1,-0.0788200362664238,-0.004214162626680036,0.053299882076170736,0.014495062930584664,0.0059225078354719594,0.1179235335952295,0.0037809705821743272,0.04556847024053831,0.045139451664650776,-0.06355629290794111,0.050594100103515956,0.022315105695360656,0.11457138114983147,-0.09880720087197771,-0.09824174759328372,0.059283835742996796
CPAMD8,0.006441914452195526,0.03616340329475086,,0.002910322516800916,-0.03589260765874524,-0.028766590698134597,0.04653911409415234,-0.008974135867535829,0.007286401787895379,-0.0319534924704886,,0.13566752793726636,0.021272671632011873,0.042503657894326,-0.002105432469621479,-0.0038365592375346133
GHRL,0.049573261629951286,-0.05100508008091555,0.050617093250146405,-0.036138711997602144,-0.019178826893811514,0.013533415606691801,-0.011967863126250656,-0.00490583418958897,-0.008607926836922236,0.10707350021518039,0.05777178856674023,0.03725272609710312,0.006177046308748602,0.02119484781858415,,-0.021587243558682474
NPY,-0.010878971178101753,-0.014796897922599733,-0.028354934357494324,-0.04190433284601927,-0.08502677446936957,-0.05122642770216818,0.004139193367342406,-0.015490298999870948,0.06169251809958192,-0.03731475963720132,-0.07479706624781024,,-0.05331343318245771,0.05941584277823348,-0.06879534789886178,0.0829480038995955
MMP2,0.0988301938056814,-0.03377664420550656,-0.004299844756014949,-0.014502237000588536,0.05155735738552949,0.14715258960040445,0.002821608534665045,0.036953464732641585,0.06470494052945906,0.001964522525023611,0.06260704230827172,0.03723952143734271,0.098018533762545,0.054165304053224596,0.03811323703210695,-0.04352661932674163
PPY,,-0.010583653818732547,,,,,,,,,,,,,,-0.04383818007178232
ALKAL2,-0.028275749498109085,0.04006718241487576,-0.018708763235028226,,-0.05458523374324883,0.017533362256062057,-0.005669072998314006,0.07363161297395625,-0.04226756574974084,-0.019961660558020317,0.02885476277999912,,-0.03891150395723748,0.011817303607465851,,0.01649059620988454
CSF1,-0.01836117130320015,0.03285311593647166,0.0008056867629207203,0.024095469713652957,0.05690392302132237,0.11151158300084237,0.010764140623066923,0.09341616378947244,-0.002185059136020641,-0.015742160639846504,0.011610704157119848,0.004397142086655645,0.006896561785189039,0.05042419754622535,0.067027433068706,-0.062603833620867
SEMA4C,-0.0600560163654557,0.004329464806906328,-0.026987808102195268,0.038691785123732954,-0.012398349632915818,0.0073302507104904165,0.0051209223165350195,0.0416233594424816,0.06284815923278998,0.00990750967743288,-0.015471801189218915,-0.04691504855456745,0.029139700404056924,0.06747452793044541,0.06738266484613856,-0.017801113503966442
ICAM2,0.036098145548209504,-0.017471107556359854,0.012887119883271125,0.008240364716507957,-0.045580424831769814,0.007052051609896037,0.0705940246969734,-0.041724773846315594,-0.01219070171154677,0.015057642314509472,-0.0029676953948208104,0.05613488748037043,0.004968197534622749,0.08472289868939177,0.04469279227892627,0.01528356814961433
SYTL3,-0.05159841785907926,0.06667792212562218,-0.03200682015160445,0.02094665077043753,0.03577646872239761,0.05422388901858158,-0.005486538931821641,0.02233559450734839,-0.002810022922277157,0.005225014694211685,-0.05550144806866828,0.03343625595832617,0.02650267688554133,0.0042749403961399104,-0.02367327415388839,0.031871569196597976
IL1A,-0.021940424664158322,-0.04872517830349914,0.03273746267574348,-0.03377447140801351,-0.025770095658020603,0.025228778522757032,0.02584247146035453,0.052113617508099945,0.05427591398789765,0.05142876433697931,-0.058497346085818705,0.02956390441132079,0.02296617759219864,0.006803449952301354,0.06128005104938725,-0.025938002785583676
HLA-G,,0.01692651223820993,,,-0.013918801464347902,,,,,,-0.06090737130573864,-0.01680280502343229,,,,
PGF,-0.0074204447377373825,-0.0012815450039758728,-0.0062001433418051735,0.017536096317723068,0.031219530878263967,0.06140854045693432,0.005703915691496194,-0.0362227009532849,-0.046945494642430356,-0.057915953173459565,0.02535040697917594,-0.035332431311747806,0.04146686462515867,0.020161632716926052,-0.055023122207564494,0.018158439626061985
LGALS8,0.026932757448371498,0.07541878294486343,0.05290437995706929,0.04104925859574067,0.01916295427555623,0.08044045335549443,0.02834448110911541,0.02138902434114772,0.03883851410316963,0.026693180363883868,0.054658872028748785,-0.03598113376850548,0.06724002103073329,0.01502028980842668,0.12145952650646981,0.024567443229097378
DKK3,0.006486176895659595,-0.03327756125684474,-0.0441091073173975,-0.004670895754073302,-0.08884343302376124,-0.12675574400378836,-0.04705660659272846,-0.15608454387646986,0.04303828733767095,-0.01953948687812716,0.005062404330367867,0.09033323184670573,-0.009021279147595904,-0.006034317535544995,0.04686493294878053,0.07442824856866896
COL16A1,-0.004928624986396782,-0.004612142631731302,-0.011251207360282333,-0.010228964362193076,0.03822514293067258,0.06955664655716857,0.04534318662477376,-0.04595826286152973,0.033961423634941215,-0.07078901513862514,-0.027933022461298102,-0.041510853679110914,-0.00501773679383914,0.06666621244235936,-0.1373505848183569,0.07088944540958214
TPH1,-0.00758946074239152,-0.021629336552925628,,0.02805802597315856,-0.014748911136483512,0.03785039641617942,,,0.03858178321065574,,0.004508868513154292,0.017150829646344082,,-0.05357973892340663,,0.003991707305359456
