,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
BDNF,0.016960406248255695,0.013450554294356728,-0.029637869258393873,-0.06893049350416733,0.019608194952245063,-0.017764651409921575,0.00436400964934926,0.02633110751510042,-0.004320324851796559,0.040176971085313415,0.0626247877735622
CCL5,-0.03224864731365081,-0.0009219199719683949,0.007580659098386232,0.0710286253786495,-0.046223173221330974,0.011014676492519688,0.06727279257777925,0.014661064033855522,-0.00361295965947341,-0.017352033737449663,0.014654439867392548
GAD1,0.10289432036100697,0.021301113558666915,0.003958903365254497,-0.07473670341085932,0.0045923606887722295,-0.018922937388023902,0.050361933598931936,-0.03087126829512547,0.003982860386278526,0.03315805997711851,0.07063817779937401
COL14A1,0.08840048603008313,0.031353701855329215,0.0046426625528820506,0.01786059199764852,-0.024470411609604795,-0.05283989255870898,0.06047585512356316,0.007840353887187311,0.06268482658048065,-0.009994736395618773,0.018472768123114287
HLA-A,-0.06787713696530154,-0.07314349883325524,-0.0026018950770114,0.09783257092944297,-0.019063463273895832,-0.09238852356282683,-0.039825638085582954,-0.0031460693450736446,0.12274183903231665,0.001992316225407533,-0.04654956180970935
FGF18,-0.011446118330552143,-0.020459313851025597,0.011533819554099621,,0.01090964198597583,,,0.002963897512744011,,-0.020105723873020426,0.04353155161754769
ADM,-0.054128989164424546,-0.07152852726180746,0.035246764228440045,0.09203358683111264,0.05890163606571707,-0.025104062256429645,0.027631168167311013,0.010915142314707648,0.05867044208397669,0.023319970767297117,0.02245697245692463
CCL15,,,,,,,,,,,-0.02086425502906618
GNAI2,0.020733494199719746,0.07288101608222118,-0.013252201742852125,0.10025787897638523,-0.01759239771402501,-0.025874126298315647,-0.017285140643643247,-0.0004143859180430403,-0.0603804072780967,0.039751037003152974,-0.0098812767535597
HDC,,,,0.0014151230541954705,,,,,,,-0.017060257190406273
COL11A1,-0.022796216526520436,-0.026630938843438586,0.008585353874412827,0.05013443318348822,-0.023054440667165357,-0.008560150691619473,0.0006956246473809215,0.1031469237476653,-0.015170038771172293,0.03175831157527061,0.013334986981417973
NUCB2,-0.008885507562783222,0.018266944101993265,0.039088553302304235,0.05757733281401127,0.011568709372602192,0.002201001941276304,0.06604293797411384,-0.02746870786267426,0.06941089075112729,0.0009859137917090936,-0.011369304601414706
CXCL1,-0.02948327370942789,0.0009529458843824817,,0.06631827592294723,-0.02549014570240079,0.009637793036375854,-0.03522684146104188,0.015722475658410402,0.025306551525375094,0.04374360791590412,0.008362935955439913
VCAN,0.078395893997211,-0.032002487707720434,0.016956415219258014,0.07689764754665371,-0.022856896284960335,0.06287509278199972,-0.11284798137061074,0.0248670967297968,0.0023328628283431556,0.01647267725946019,-0.07095502692357497
MMP7,-0.022755661838685905,,-0.01992091766843655,-0.013167858166430589,-0.011125454252332204,0.004426312614404687,0.0034912656359872957,-0.017942409268990572,,0.012635371714223034,-0.02500833759265926
PTPN6,0.010997981328210333,0.00021825045532218612,0.006937779822384709,0.06250403641445242,-0.010065756373762813,0.006233180351507453,-0.04104382636991264,-0.009370979537829522,0.006900720648682647,-0.012818085286005356,0.055949703783548216
PTGS2,-0.05293174555002759,-0.049316730235193736,0.014444893111022844,-0.06209572688074325,-0.02503997741658179,0.012723390391726238,-0.03597627748252655,0.024263157549068617,0.09846609681935153,0.01409880413053632,-0.022307290754395
XCL1,-0.012453786380766354,-0.01569052876319512,,,0.012386809794341248,,,,,,
CD58,-0.020750139125375325,-0.013455812650962259,0.05448690034537119,0.13034628101850518,0.01292494237079019,-0.03196709274500572,0.04738638642779666,-0.000890995132200711,-0.014250869547644943,-0.002090507933495763,0.027331016906810328
TNFSF14,-0.016557159875627597,-0.0065633751627661215,,-0.01315787942158519,-0.02946626838550835,,0.006135034136971423,-0.01923321849873547,0.028537988067419532,-0.032891922114995226,-0.01646435923224705
CNTN4,0.03112344171080196,0.016300109233665948,-0.01699421670798187,-0.04675634468151123,-0.030820373411819854,-0.049605178086762486,,-0.059154552383858125,0.04132785934708045,0.015360866309207239,0.012972636582596678
NTF4,0.058514362351712534,,,,,,,,,,
INSL3,-0.01144611608546284,,,,-0.012828818880152023,,,-0.03631187397661426,,-0.032891918937105934,0.0288698521768164
BTLA,-0.01816846475333677,-0.01635789857176897,,,,,,,,,-0.027623728646904582
MFNG,0.01913744746006199,0.04524004419712069,0.061977315248190244,0.06679056228652311,0.011399538038246148,0.0061197282429596616,0.06268904042090549,0.03820908348402224,-0.06464431103607275,0.02791959982074217,0.019909243087352237
ICAM1,-0.02715986464313162,0.0006203286852229685,-0.01409200196976732,0.04545109391181684,-0.01777428526536986,0.021480431616931178,0.036857706425539,-0.021195675420503306,-0.011139264257228049,0.04454366187794225,0.08297592641121439
PROS1,-0.045666304287310645,-0.03850936131276373,0.022780497515160262,0.11598487100241754,-0.024819955819929868,-0.045542855953810184,0.024726601720929216,-0.048959452074100594,0.07366804352517443,-0.06058356790093302,0.012602007551542648
CLCF1,0.016751131395449675,-0.06036102018781992,0.021339287839747447,-0.0073293540904907535,-0.003658948146850779,-0.011040804460148596,0.027164013346131922,-0.0024272895900607273,0.030997003793282952,0.029250366951153326,0.08394752671480746
PSAP,-0.022625634013585066,0.01226990096795571,-0.033205623536530574,-0.02031097494125996,-0.04645530994211467,0.027728430742262878,-0.03323439705426362,0.008781561026151352,0.040155757502274125,0.024927878868929297,0.02133176860963312
EFEMP1,0.066273545320773,-0.008598282003240098,0.05794576536969725,0.03698156413052514,-0.04955711357408658,-0.046000116701596636,-0.02156983347037942,-0.08568393848808942,-0.007467110711842298,-0.07277849590734888,0.02459108662503764
C1QTNF1,-0.01356725399795075,0.03291819642761232,-0.031120468189584475,0.12780659081679746,0.014810661797423562,0.019688321282211776,-0.02533848201998651,0.00039939899453626034,0.10031336694382531,0.01962154637154014,0.05800097108687908
ALB,-0.020320944973365854,-0.008597410760429278,0.019272795997639463,-0.022087425356006215,-0.014005705419459521,0.07364099553964178,-0.031353264900971796,-0.045491221849950275,0.01353377635568809,-0.01941323792218373,0.021595685493088955
CCL13,,,,,,,,0.10562785830781993,,0.09150412427764203,
EFNA3,0.00019098699750307163,-0.023071210872853947,0.04630924519857126,-0.056845483656189154,0.02623549560019499,0.049137194413983815,0.08372647424702698,-0.04200510670349571,-0.05632174117456811,0.004813476026267656,0.09311200455186637
DRAXIN,-0.012251503780162064,0.020093698094103243,-0.01239655127147459,0.08111569907707014,0.002595811708633683,0.06491179484903868,0.07337653893745032,-0.0009249197256639189,-0.03724526976152085,0.02034910876895434,0.13105127739624362
RAET1L,,,,,,,,,,0.0008640462972375351,
NPTX2,0.06818484674732328,0.034883456878561606,-0.010405303808240332,-0.07507343967582018,0.008602073335030665,-0.044907981598091014,0.06088462736106922,-0.03745131237034157,-0.022899032218271935,-0.019171754774901417,0.061098823648969965
FGF11,-0.004844945733068745,-0.055280937967919115,0.011167998182415971,0.11018294350882767,0.006134919819957436,0.005688660476853135,-0.004183953794602129,0.02240760321168847,-0.018403788518739438,-0.021021002618395002,0.09862524621647048
CD59,-0.02158003081114405,0.02258632172976539,-0.013793239872690643,-0.05218960232539534,-0.0836340232031188,-0.015013580326837967,-0.014371484727854891,0.05449740890763162,0.0437109372914044,-0.07186663572699137,-0.017045575110528052
COL9A2,0.0644560705665146,0.007378145401019193,-0.02747481693459892,0.06502996559964104,-0.0023407355489199577,0.10060366900517519,-0.006074891156977067,0.055400623940437654,-0.05853776813879693,-0.021488330602164037,0.03901798452650065
DLL3,0.03563599460890286,-0.07928896611588965,0.04479595641631841,0.032756716807454185,-5.1041946314004955e-05,0.10768743819414332,-0.05573514204601684,0.0449909870960767,-0.03351574925217607,0.050899830413733305,-0.01674618470435013
FGF5,,,,-0.017588092470844426,,,,,,,0.05454576616156857
LIN7C,0.06253182906504322,0.05067479087531978,0.009039187656429207,0.04505551518785202,-0.016392864129020468,-0.021280348249477905,-0.029261733909673144,0.050573282275769,0.07013995223920007,-0.041635254969043294,0.04940643212178998
GDF7,-0.020423212799029408,,0.029245138520990328,0.09215830875066326,0.029958774062321804,,,,-0.007936897930930414,0.05768730314298754,-0.02009491129473665
PSPN,-0.022189458768058962,0.008180564134916878,-0.037782383036751854,0.040162929402461,-0.02340853450578672,0.008663982342831148,0.12440441127596905,0.07110454733037207,0.03374996632489743,0.020527361083734035,0.024339367707442293
ANGPT1,-0.003696675623772047,0.12121283631656571,-0.03279971216821537,0.05896335807295438,0.02573201245885245,0.016362970701564814,0.029301306596961407,0.011984041103844267,0.05037699753998424,-0.023064988776381613,0.058436070110944
PNOC,0.033283324503899085,-0.018958413698355398,0.08262075941696385,-0.07405246829971292,-0.037762905943585064,-0.031209839587445647,,,,-0.031700425821044265,-0.02948472247961118
L1CAM,0.058907939476498805,0.0034219805389602183,0.05537187942419745,-0.05954725331619794,-0.0212556934055573,0.039163210334842075,0.2342658558283211,-0.01565996856388129,-0.03624618509109803,0.04675095839275029,0.0003979059629585918
APOA1,-0.017825434646493117,-0.04574863020845203,0.08616197109643926,0.04660747550055219,-0.016705353855827346,-0.0017557132835170092,-0.07483055893678303,-0.003939590717952842,-0.01504280753088793,0.034963565990637574,0.13108781701636174
PSEN1,0.01516687334227763,-0.04102097364971709,0.055957263483915436,0.037256819782861585,-0.017910420861697838,0.04910452746680528,0.047585103896654456,0.01523298201081438,0.020163117674251524,0.037307792693240346,0.002474868057356972
CALM2,0.017599341287640048,0.06056704206690875,0.03873058307125022,-0.11618398421120738,-0.015464613334909316,0.06043087136531553,-0.10221899128381741,-0.04353140462104722,-0.008033002462762466,0.014311163515367672,0.0666063485570044
CLEC2B,-0.03810653598400949,-0.002109486519019403,0.0024696634369127408,0.07551334284117932,0.016459146628613905,-0.024377090641453464,0.12001203062512922,-0.002751752208902108,0.009781090017312973,0.014964799928881535,-0.00678340749652791
NTNG1,0.018808807206635213,-0.010122440707411702,0.08452209820323739,0.015300929460097331,-0.007611140149529801,-0.031819863602829415,-0.05948616528231308,-0.02011149242537138,-0.032919973633079254,0.015202143024053674,0.08643498494717664
LRIG1,0.00973953298720731,0.008289459789170315,0.0012842425869803815,0.05674435788176588,0.0027973251553324234,-0.02465887029394396,0.03136667269122592,0.036550731900733296,0.024652544926662783,-0.045108103842798834,0.10885831319985714
CPAMD8,-0.0135387129305742,-0.019921684437156775,0.06633174518765321,0.08233124809106332,-0.01423012213066896,0.06793232509225625,,,-0.0455219143534752,,0.08377556483605354
GHRL,-0.03611247823428027,-0.02247769815761498,-0.020257557543814458,-0.03383655291122338,-0.024950452318203167,0.045240116796778876,-0.05326420455841127,,0.09180329368813242,-0.0019309813500536564,-0.030735449124581656
NPY,0.1037741892786079,-0.07299300564711898,0.016942878094900193,-0.08456585995468478,0.023752244031700183,-0.043196834510394376,0.031897756688434274,0.026541204497082242,-0.0016870355003672072,-0.03017941829161108,0.056832734801947
MMP2,-0.020735850878096897,0.011869460901351436,0.04430220737490316,0.11406775829681808,-0.014391206348010529,0.04933652545853825,-0.02516129388790849,0.05132508696148877,0.0340061129456645,-0.029461235203347032,0.021369569167154944
LHB,-0.011791196515378853,,,,,,,,,,
PPY,-0.020525034193253616,,,,-0.01039990419742265,,,0.0024534131552098794,,-0.011200478438922785,0.17571533868868766
ALKAL2,-0.01161988882111976,,0.023392866800982442,-0.018040196982227513,0.018361945950562474,-0.007183672947472902,-0.023288959139401082,-0.08784965220162146,0.04667385872600808,-0.021806399312980285,0.09539344823891714
CSF1,0.012857235101095045,-0.023163005389092058,-0.022124395307093397,0.0909284402618572,-0.036648607551081576,-0.032250008596143874,0.04413373173462706,0.012843394408890103,0.007411047819282511,-0.020450044739620317,0.08288211459702918
SEMA4C,-0.008319349237611372,-0.04475665528826388,0.0896226362415947,0.01583669789543419,-0.0032714869865141344,-0.011382507342614239,-0.05849546105691505,0.020042778707589547,-0.017086127793169138,-0.0160850484536864,0.03764325791458601
BMP8A,,,,,,,,,,,0.0912812799755369
ICAM2,-0.03513390405288017,-0.02121024719514415,0.031077405827036747,0.07558902863049062,0.006410919387019308,-0.05154359782943664,-0.05023804182402535,0.04541955815079382,-0.026796058895719264,-0.042414435922881355,-0.012435935378708955
SYTL3,-0.04081005873224412,0.01667098301514616,0.0024730793653272615,0.08303016559081292,-0.005105239999688223,-0.03578620833670739,0.029926122966465418,-0.01630079117808056,0.040003528116171055,0.019079536035685192,0.015525647808593964
IL1A,-0.040543436234446804,-0.022950726805663138,0.0002157169601528663,-0.005435214728077252,-0.019512548732976497,0.005081410391619127,-0.004757518604429672,0.01197355268017105,-0.04390334785442376,0.04832733754593846,-0.014676954659214867
HLA-G,-0.012453785256084845,,-0.014701677175882834,,,,0.07402597672077446,-0.002271904682344534,,0.0526436395864752,
PGF,-0.02272190838570198,0.022820374060877696,0.0663960256226497,0.08374330459129531,0.010675179220767276,-0.03871319954022773,-0.09947849494952983,-0.012453910034385772,0.09275642574521518,0.029768748129156253,0.012008232162298729
LGALS8,-0.027408067717936215,0.029959178814140175,0.017411575200914717,0.03214187623955616,-0.025177061334761143,0.018755754085113357,-0.10377920597495835,-0.004076944420032077,0.006409498775551139,-0.04651631259681079,-0.012069960737678636
DKK3,0.014980025732423822,0.10961927077919227,-0.019413591171992626,-0.10257128322060217,0.04513415475047552,0.026834384409777555,-0.027627331565750694,0.07059375415986383,0.16559811433681823,-0.06245610318560289,0.07063684921918627
COL16A1,0.051114673231790156,-0.016673596921390647,0.044422705134956976,0.030710681795010433,-0.0016165434395453947,0.03350443421212145,0.0030525745320483006,0.009343160394017804,0.03680635415374822,-0.01890925150369428,0.040856162281563274
TPH1,-0.02266267300202144,0.01841246779549531,-0.015578477125330741,0.0016871344746070534,-0.00028630693782510355,0.01744688018939232,-0.010091392810711156,-0.04293542511928965,0.12158767335039236,-0.008118116920437624,0.13167232515425864
TNC,0.02297961633934127,-0.022125007294024925,-0.014183517867946785,0.10123405491025916,-0.0018497899942067479,-0.049800813808785975,0.05667576526802246,-0.07243267950303918,0.01178541615398094,0.04487112474024186,0.03789738785962997
TNFSF9,-0.020423214172813942,-0.037167234415185886,0.007304345289216663,-0.04269637978411553,0.04018422273899677,-0.02184417000094955,,0.05124282674835861,-0.05323233272124749,-0.0220368459468344,0.10834773517888013
C4A,0.0265939270019986,,,,0.07542740745229846,-0.01668619020834811,0.2087422988327287,0.037021777116979154,0.0014383281701194858,-0.027021219201055352,0.003594151573002571
CNTN2,0.0432780540029678,0.018380634718840962,0.01154052985082832,-0.026958724321188104,0.033346977892955425,0.10266066983829651,0.029152323722990037,0.06714444594358945,-0.0635047571758969,-0.033791623417793036,0.09836150605801576
F7,,,-0.013529951837626723,-0.01591078733729931,,,,0.018108382399292872,,-0.026739212797208634,
LUM,-0.031126376189406026,0.04746953814357356,0.02893237810972775,0.1021472070204255,-0.02453945017326479,-0.0048253685320679505,-0.0208870457914218,0.05781662908727293,0.05818002039836377,-0.053292980208433066,-0.034241832096454046
BTC,0.007640556270937192,-0.049628558885475044,,,,,,0.011356728980977589,-0.007862697275286617,0.03216145233092709,0.06640745586585242
APOC1,0.028436511196594415,-0.007041231086282039,0.004414685088188129,0.12320228938122924,-0.03291374698272822,0.00790166239514047,-0.05997136445321918,-0.02092250095281681,-0.07043212735679563,0.013717020813472307,-0.029693774166009327
PKM,-0.014076017063122854,-0.07504703961151513,-0.026054146963410237,0.031481800276936145,0.04666515423338066,-0.021172826468068742,0.022942789972993097,-0.025593659412880176,0.01672917411772858,0.015500963294010281,0.062194915114765034
TNF,-0.010974240372014003,-0.024595585033006285,-0.021998019951118077,0.04251066122414406,0.014298964456351338,0.13000210064888573,-0.0680118664422098,-0.006058112884939228,,,0.04495354005003846
GNAS,0.08092149182208914,0.03269900452011069,0.0073368042787896595,-0.054565369221163756,0.03679536396560344,-0.03815204553936496,0.0837396433420005,0.001268159307149547,0.10752710531988677,0.0010583213999340198,0.08110992925311986
BMP8B,0.09575083866366399,-0.042162123275964206,0.012085571794152657,-0.008503644296609715,-0.0320205662029044,0.0003816851676490325,0.018854818274189587,0.03861379462008033,-0.046281892820564934,0.005647158823729784,-0.06257253743557992
LIPH,-0.017709745587661342,,,,-0.009940193429509914,,-0.04194807766961735,0.12067413948651154,,-0.023728636778210382,0.013733620036752799
CCL28,,,0.011334049145140423,,-0.015306262617539925,-0.015053813222866587,0.0857268907681251,,-0.02138031961033064,,-0.019910467401538026
PTPN11,-0.026739923174626395,0.022019611414138766,-0.01652433277823409,0.06704675401394411,-0.016343134614597726,-0.023733629867429457,-0.03388258751552668,-0.07788868892340155,-0.01829048579377662,0.007612017293751115,-0.004751412696741136
ADAM12,0.005691215739625526,-0.020644694662560383,0.025780403487051923,0.1163126931391319,0.002250224630758019,0.02497125590077997,-0.02675108965365993,-0.04029734935875944,0.056190573720566475,0.0031955122523840834,-0.026970435880372484
EPO,-0.0017379982780233176,-0.020984275589384982,,,-0.01039990465138052,-0.01898233396997253,,0.12845212970137218,,-0.025582262463605246,0.07693890117850591
EDN3,-0.02247569304330553,-0.021497496184867824,-0.019405944236673897,-0.028191669994099604,-0.016119339288034686,-0.01917820340654136,,0.0980714064655114,-0.0425840263577514,-0.05818853453663105,0.00798158941745984
CCL22,,,,,-0.02094043323953386,,,0.014781445209146827,-0.02653949869243916,0.011150202046039094,-0.03271803021327906
CCL2,-0.024800989192786473,0.0009496696800902238,-0.0112972265984687,-0.025888460075121758,-0.01707300905962468,-0.04095237522320891,-0.07420179246148585,-0.041454070068722974,0.040353684296700346,0.07321572653056295,0.022811468710898952
DSCAM,0.05849510575145712,-0.003585493994823841,0.022595134549071066,0.03970487497095489,0.030184122585886368,-0.001609204532532211,-0.0018771451227225524,0.04580650953747611,-0.10960778028155305,0.057517234595291074,0.12719436585883584
ANG,-0.022860629057702236,-0.01242297916812964,0.0038154038976430825,0.011960470422448022,0.04499893477146245,0.02057023668517346,0.04976858954480326,0.013483130776555361,-0.012439958547620417,0.0028374417374811087,0.03166619652732694
FBLN2,0.017303908642710458,0.022641312613153095,0.03089581317212969,-0.02219893553984457,0.028953483177622953,-0.04185001693716187,0.12188115926726092,0.07149880647742513,0.02455691820400213,-0.0646845091790788,0.005677958955906958
VTN,0.0026776431889186324,-0.021156614458110134,-0.015578472031154672,0.04466136368893543,-0.017085875411293572,-0.01577317666958807,-0.03642087184447159,-0.030088822449972418,,0.015003553458850563,0.0015651990501611846
VEGFA,-0.009942821441322873,-0.09012544092581183,0.06292324051096937,0.06691902355948906,0.045591030206786995,-0.017096160201624553,0.06551394117429671,0.008154289942479305,0.025696531451968586,0.03967938779170815,-0.03317871888812165
F10,,-0.01973947930913977,-0.00023503132531075546,0.04846350303389133,-0.011403270672318475,,,,0.02126871139338939,-0.03573784522550458,0.10272236055823744
SERPINA1,-0.054854505389252864,-0.016451188464299608,0.026143576387232217,0.06456977004345735,-0.028099714584080112,-0.04087577590542497,0.025865370087145234,-0.04226191588485652,-0.004500467046495729,0.017428332975592847,-0.00499940704241759
VWF,-0.07260057079772828,0.039948337410331894,0.05648656921769298,0.10144266275579963,-0.050500789889049144,-0.05151315125120242,-0.020767107449761478,0.027827201939182478,0.10793341928421746,-0.07248965700756928,-0.0366253831543393
GDNF,-0.0146854216488688,,-0.024248495746903572,,,0.01696113957164173,,0.1344379286827626,,-0.025549484619783114,
VASP,-0.030391372345854317,-0.003140589632356581,0.010335143263636166,0.052229131550911335,-0.019327257512663558,-0.015923055139355827,0.025137408377157146,0.08978098237305794,0.028253178233279306,-0.024359826947598976,0.02091250358406198
ADAM15,0.028174374813972176,0.03107668630934457,0.04352996076173162,-0.007281832917055909,-0.021933153751001286,-0.02484381616967636,-0.05955508267338982,-0.033000111652159075,0.07591958037452078,0.05796437124958058,0.033702525896588446
WNT2,,-0.01700044479610141,-0.02563582898444339,-0.0021010753555524204,,-0.017764648847556987,-0.046447009018207454,0.020655486868685544,,-0.01858004006381449,0.051067163541039545
CALCB,,-0.02555500835135677,0.007345710699605539,-0.0175880922797089,,,,-0.0285754973529144,,-0.030367542290232086,
OLFM2,0.09521052880651494,-0.0006133093329745949,0.029630545280291264,-0.03597885070733192,0.004565345765705184,-0.051263582828932924,0.03917135619553588,0.07389215630694235,0.0022340865629388,0.006740381908202462,0.07207980744710367
MFAP2,-0.03433727924532135,0.04161070813380217,0.0004365246698983251,0.0877172478350573,-0.027312138829125435,0.026897784339072563,-0.033320994726187964,0.03951469528871601,0.03149524126152776,-0.03046187152899951,0.03586446460763656
HLA-C,-0.0013517750310278447,0.002937174992719896,0.0077762158809930185,0.0925496913039535,-0.023787824776755312,-0.04792458253716984,-0.10669864446682821,-0.0031334681818729333,0.05502652324317366,-0.02696306806925411,0.028903800842158246
THBS1,-0.02847849168636457,-0.028115725157680467,0.029377716487722305,0.09720691195736682,0.004128954806505446,-0.042580518613675504,-0.09292309550824392,0.0037473011916448053,-0.031050730583416158,-0.00038256124039926247,-0.08234471269724063
HSPA4,0.006352720445109752,0.017222514188441822,0.02259676706673801,0.0705108769263347,0.02304424354312085,-0.0469591095386951,-0.11967890395410158,-0.058930221798711165,0.018358619096264996,-0.10588863778567997,0.03387736809348136
LMAN1,-0.012603066999081211,-0.03184504384564755,0.0052996845709969275,0.11133637712763027,0.015087878612412519,-0.019857800387364174,-0.045549145834986336,-0.040939645268474795,0.04949234735003558,0.05196175899189039,-0.030846871366256808
LYPD3,-0.013237381004384173,-0.0211566162784593,-0.019578988184560473,0.07523033383553374,-0.014560703026747134,,-0.04644706099267512,0.002063712877399932,,0.006106259875257407,0.02392678407416115
APOE,0.04355683470024752,0.01915578695108392,-0.028739145384075657,0.05973652611600394,-0.003571106869900469,0.046174962529401564,-0.08301005618759169,0.039584137953306876,-0.0023318754748448576,-0.05976206642860465,-0.03923655509492295
SOSTDC1,,-0.02641248248433494,0.025350722491180217,0.027539277623398493,-0.02515392223081379,-0.028864304355172697,,0.022565375018158147,,0.0056295468650178395,0.014393263220965733
ANXA1,0.002975467620450855,-0.019252922354740718,-0.024486255853135856,0.09482102946771243,-0.018661838462710214,-0.05498295027922175,0.03285135197583498,-0.08387525668544299,0.04840020981741579,0.0016997611964881655,0.04133684019970392
WNT2B,0.06943262609917643,-0.00514716995672716,-0.030552674805591724,-0.03310501225344479,-0.01418594268484538,-0.008955524950608513,0.06231260041048433,0.09384433073700846,-0.042394167635945716,-0.0008289635378228709,0.08430186433802445
AMH,-0.01839390819450711,-0.026271261035161364,-0.028357762936236007,0.00889178686744348,-0.014990936075040016,-0.0017094018513978658,,-0.053459209760552295,-0.02138031688388542,-0.012073037244149544,0.027677854630950193
GDF10,,-0.029112444023223095,0.0709845435886232,-0.028340488052186304,0.00588625408054504,0.07881041376391108,0.07564294080163483,-0.04058999441309208,-0.026984361027945727,0.006879616356555619,-0.017509300671865454
EFNB3,0.03358202195543159,0.006382176090296212,-0.002034895198026145,0.007042324383533835,-0.024627045640135795,0.012966216341896604,0.06998567064003022,-0.03691434353793407,0.012456331274190815,0.01687394027250863,0.08186084596369142
LTB,-0.002885500034823118,-0.017304300772653457,0.07763675829707113,0.025133261161373526,-0.01809503055425224,-0.01538114751414579,0.02590158620643382,0.06270203853720172,-0.03131039314844961,-0.019124823318724497,-0.0007766581858253187
ANGPT2,-0.07866273798780044,-0.02260722916924108,0.04519718390103675,0.14069023086691954,0.0658161684226549,0.06315198370567121,-0.025885017986049443,-0.041673700662198825,0.09496348194017815,-0.058964173429554026,0.006084459952317465
NRTN,,,,,,,,,0.010857538259962716,0.046103022864474444,
ADAM17,-0.021645827912634537,-0.028969434323955996,-0.0048106950415711764,0.036003545002708165,0.0040591375075169685,0.035383428321412974,-0.06312066701384121,-0.030878826618649585,0.008930353288721812,-0.01071434318165707,0.009281145217417094
LRPAP1,-0.033641216287534866,-0.07621558866492517,0.028477639991499448,0.027119482824293155,0.012145654600539778,0.02717135716273213,-0.06846571129253835,0.02462279598565759,0.05041528929010721,-0.013482618535783558,0.0224981076709615
NID1,-0.009625008128058343,0.09726025686739136,0.014058787096958143,0.1109517389798497,0.0026011352475144313,0.009342143107543846,-0.06202249343281368,-0.00833820211520922,0.09967820130875298,0.02028522744798207,-0.026459957815882916
MST1,-0.01049116108354298,-0.05463348878942658,0.011036721614821728,0.11864490359572859,0.03252907661536375,0.029647529355617444,0.0790388002612473,0.0033064988054728683,0.07297918799082906,0.018024794719703533,-0.006568327504115273
IL13,,,,-0.017815501462615492,,-0.022262672327805398,0.07970400650113682,,,,
DCN,-0.02512705011531714,0.07882087829479684,-0.029927396149544302,0.09859663392427925,-0.0111205803679458,-0.05248884075761495,-0.03345051768168353,0.03048526655576443,0.09535311532508943,-0.04220484827119418,-0.09091170519079497
IGFL2,,,,,0.009944324441595577,,,,,,-0.05594294471463257
COL7A1,0.018439853740083337,-0.010429779458103578,-0.02134044486016083,0.1095943577543397,-0.011925332103183115,0.04111129218374611,-0.05720680888251466,0.017824251762780206,0.0697538323064189,-0.003577387051570092,0.05606646969278483
CALR,-0.049787553729202336,-0.06390306062445301,-0.01468583130635064,0.08829751020140877,0.019437969707220712,-0.03381397159530148,-0.03944262829302757,-0.016661890776430495,0.05208072526416344,0.05175576890714317,-0.003531900353751537
PIGA,-0.030255232380643485,-0.00897439744427346,0.008576998505795927,0.01337775456933253,-0.03442380749033745,-0.010619926499507848,-0.10304380768292395,0.010250593352082487,-0.02641082487059239,-0.009129832668956147,0.07637900073408249
CD200,0.03375263856424441,-0.0271938978333766,0.05126768562914945,-0.03542802690383357,0.006042525991957097,-0.01463563047028066,0.07904794000732245,0.051032445261792084,-0.02506882240744982,0.004634869021503457,0.09382175430230648
GRP,,,0.014566051070627492,,-0.019141590653353028,-0.019178206293004024,,,-0.02952967169498981,-0.024985025251547506,0.008284552131624136
CDH1,0.024715107442188574,,0.10115851144728114,0.11222316752598573,0.013555507932991753,0.014897622352495582,0.0390518993646964,-0.06225277787800344,-0.01690476253318886,-0.05132492399826713,0.12425500890841554
LPL,0.04716457523671364,0.08408196949455873,-0.033003769792092595,0.08966913853353105,0.012672020413747357,-0.004729634963075193,-0.024934458132048157,0.07058593094263084,0.05417147399631596,0.05971681376939975,0.10715458693692076
SEMA5A,-0.013284713186246622,0.01312982110032089,-0.00878851274019831,0.07504804951096905,-0.07386854880981812,0.04452756827056277,-0.03163099748324848,0.060999648462154714,-0.012017332958079599,0.0064668755251636924,0.031136009320480097
SEMA7A,-0.012797609073794642,-0.029654799139946206,0.015071441426948351,0.04895602809551556,0.036026305304960815,0.0545909975773264,-0.022409261581107964,-0.01683110110979743,0.0011063316669739007,0.07661368197375582,0.04158616787802163
SEMA4G,0.04894956362947961,-0.01265925660892685,0.053028247572429625,0.03179108627620573,0.003901559740323954,-0.016993721378658323,0.020969894600902334,-0.0032833675553062477,0.012780634793281226,0.023159726333064012,0.11515617911264608
SEMA3B,0.027614322692608224,-0.030505484757383263,-0.04399970555114554,0.007265909402295482,0.04007588874866888,0.10307209093898399,0.05836336939343624,0.06784483765795031,-0.08816197787348679,0.02011411245698475,0.07215493445530911
RPH3A,0.006689947564372433,0.059062601261734224,0.04295602420055647,-0.05939352128667357,0.042513692359496674,0.06098881936985446,0.01805555468080008,-0.0029197782488272774,0.04612339715188671,0.015252941652951045,0.025405806250734655
JAG2,0.037526618036761536,0.08612515807268689,0.0011159898197432262,-0.0308187561909546,-0.0006066831064838178,0.03152729084272068,0.06086707837620475,0.033069835498246374,-0.0011501629833361067,0.024214324770941736,-0.008970010994197143
CGN,0.02309360320134342,-0.01588380227933455,-0.025635837038977316,0.04216573677449847,-0.005027080348197242,-0.00772595264062019,-0.070497191417393,-0.03903481694880831,0.03173914177947871,0.0034167121245505805,0.05853739518166081
