,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
LMAN1,0.016359923307767636,-0.025408032032095774,0.018243147122247158,0.04618643824629466,-0.022113439832723875,-0.00044041300407105617,0.06568381098933122,-0.04577130763718345,-0.07154675718801158,0.034198621867349274,0.03466149194149047,0.03572139539188131,0.05909002260668075
LYPD3,0.06406300360007612,0.0043519103668997515,-0.012960751635443139,-0.01971310797216175,-0.017883723155635814,-0.02310282194972471,0.12601915493253024,0.18418038184144267,-0.0658540481230319,-0.03851411996535559,,0.07766484475501245,0.004452456509942331
APOE,-0.03489966873438767,-0.05689840573174036,0.007369736695191448,-0.03336918015552578,0.021369918697241745,0.0431608296680009,0.026891960531284887,0.012600554410130497,0.0049440954120508,-0.017635259965310807,0.012686785875132845,0.001413323832043691,-0.042018793965853445
SOSTDC1,0.034390671821960664,,,0.06680196164738457,-0.030894509738158063,0.0568235474119255,,,,,,0.00819683912816033,-0.021584250902794273
ANXA1,-0.0013792780579058343,-0.02519686288930053,0.0840010146927399,0.06879126227967179,0.010345712562309586,0.0322937403720423,0.07665250326153929,-0.015335976512042012,0.08863363351597957,0.042555054120548594,0.040467184643292305,0.01712216448780207,0.023775772361518996
WNT2B,-0.009547165559518494,-0.02263691496821003,-0.022890019769273306,-0.003000651003383088,0.0328052377512511,0.02150700994362374,-0.00021520205693499806,0.027451040056459094,-0.03579031201536853,-0.0498397433181486,-0.0009807103085612016,-0.03645088777153813,-0.005997905141684384
AMH,0.023170966153593438,-0.021580012223207084,-0.0017574155177366233,0.0055430181796737085,-0.018412143295373672,-0.01961108176795745,,,-0.06920578661396246,-0.009965223356002957,-0.023648188134782557,0.011510925778362593,0.01729146243671973
GDF10,-0.0200605415471462,0.05311971462420571,,-0.027126112456254507,0.045807613951854856,0.010985165067387054,0.037103215191242093,-0.033629849308172706,-0.032095519194876944,,0.055054264796822475,0.013784019785605499,0.017709476278664347
EFNB3,-0.015272694915166144,0.034557376228844326,-0.05754692658176148,-0.0352249168034097,-0.03086423437239165,-0.015788451932936525,0.07347172005012244,0.003990989338050548,-0.017256318304857184,-0.03122735276057535,0.059085010685336656,0.01800197117066563,-0.009800277848203014
LTB,-0.013333279377432367,0.08525580440820395,-0.01096037845411107,-0.02807860630384389,0.06262455609706755,-0.03935494194060996,0.12398801274122587,0.13083902226984936,-0.0014824274204453625,-0.036449907483072023,-0.008291518437922925,0.030974333596584438,-0.0511098005419694
ANGPT2,0.02320257961514488,-0.005963457654506527,0.04433954669443825,-0.03142275759198558,-0.003001704180066575,0.012054713767398705,-0.0028776242276665987,0.08730069679251892,0.061193726033534374,0.026152693562801907,0.10120015391852624,0.03308139282360393,-0.0679002476273787
NRTN,,,,,,,,,,0.04219659554576111,0.07278659406832658,,
ADAM17,0.06452729083081755,-0.0020392805195470634,0.02815745974253716,0.03997845687524855,0.009650618395275964,0.06984453066242002,-0.02622151935332512,-0.036228778829844224,0.03447804396066677,-0.0331379905913386,0.06447227082939161,-0.010570938732761674,0.04311802721989436
LRPAP1,-0.05683750087510837,-0.0521098118550219,0.0010350459019462803,-0.026688627388373444,-0.055169637248986006,-0.02103278984798199,-0.025624012672973803,0.055366864848774185,0.07108495057485353,0.039336940855045736,0.009238045662606695,0.07078447535930403,0.04441140055570075
NID1,-0.013493048000146108,-0.07527749373868516,-0.022954146969342497,-0.020670468808480662,-0.017789313727086836,-0.030519557028553333,0.001032213275817686,0.10414595157334634,0.02908328916506753,0.012567133505651229,0.0511402215709766,0.02393246185608772,-0.059336250841091585
MST1,0.10070166352034744,-0.013050606405445059,-0.032616839036063834,0.030899821320891238,0.004556364656097254,0.09966034106190487,-0.017591976808717685,-0.043559259843473475,-0.014308470625059817,-0.030263701994867793,0.02626539527376576,0.09572137787344581,0.0158173196201599
IL13,,,,,,,,0.14867662033117227,,,,,
DCN,0.018857807214663066,0.047991524651100015,-0.002811843915800464,-0.04579070216380117,0.028781407104190682,-0.01697571282914665,0.028017412954536306,0.1192263416817978,0.08529099288373791,0.015989014536280263,0.08401266417760202,0.008485454161985427,-0.05833555097724582
IGFL2,,,,,-0.015142171525777223,,,,,,,-0.005188536394005238,
COL7A1,0.060478783195362804,-0.036920183370413584,-0.005696329408607243,0.03513034933410892,-0.02308234185021402,-0.011123826764025752,0.0402796435606651,0.008441261376165294,0.01566587556278628,0.017573311977198035,0.005478247810561626,0.003189007255063701,0.031298135346481064
CALR,0.011347072344742005,-0.05378574144681174,-0.07273417951626289,0.0077337707702328,-0.012316751094856016,-0.034815354202288186,-0.027869785583921378,-0.08559902054353735,-0.015849101377591816,-0.0061365080247796,0.07174785238899718,-0.011210870394156447,0.09710606997700516
PIGA,0.028536347171977564,0.001116395059025399,-0.03854618239889893,0.03368500588197604,-0.014804945611038222,0.018193363436524824,0.07554416773994631,-0.010840869315086704,0.05479854866089771,0.106384382154792,0.019964303165816842,0.0026745501772469406,0.0166306164204566
CD200,-0.03926230131873897,0.006089210123667154,0.025850593561496774,-0.046894904247421376,-0.043375059023718666,0.016177832324959493,0.021660929683381375,0.06919410528706484,0.021122551220998074,-0.030532341967649146,0.019024488161160067,0.04629623783643473,0.04079352807095991
GRP,-0.011167044849272082,-0.015346886797077543,,,0.0003859710272824855,-0.012231803777848615,-0.03775040257683109,,,,0.10844370854863256,-0.016189075377573824,0.02682637846678212
CDH1,0.02781603524018914,0.03539521416472132,0.00919767701594418,,0.09414802403354929,,-0.03345577680254912,-0.002957629953126411,-0.0033997199848997033,-0.05055760474091247,-0.001729362726437177,-0.026230029862086376,0.043237956719592734
LPL,-0.03706296796800413,0.0028536401527558494,0.023643292685984325,-0.05610046643328774,0.002955260388805717,0.070552439217823,0.09192036715498489,-0.13778389053058923,0.03919017023372482,-0.017321607712514862,0.05076384996669913,-0.031466443365820516,0.0344817471434831
SEMA5A,0.040140587707445254,0.052989550813134494,0.0036300521970601776,-0.03012664977822065,0.06465323664136927,0.00725818088501167,-0.034529662625235207,-0.013494101377487255,0.06378720816439928,0.03788687166529961,0.044205982926951964,0.009293261628847856,0.03581658219888738
SEMA7A,0.0021386010157703372,-0.009572935762928059,-0.03089111268108066,-0.015244419641012242,0.020456491444407005,-0.02768560091775611,-0.0334010622184832,-0.022080331817035483,-0.019843192881351664,0.006906192835791402,0.024913267926195536,0.030328440799507205,0.04299132429527252
SEMA4G,-0.012103751337758591,0.0005136430030237136,0.04519379752623958,0.010776742367272902,0.025461566562662248,-0.02110318886941025,-0.0015014552794609913,0.014871939073719115,-0.05490605200805305,-0.02368912190455764,-0.04142155892260867,-0.011461393085842616,0.07817878084315956
SEMA3B,0.03101888862051573,0.040252710184929395,0.07633931133478936,-0.00595251488449507,-0.015562906990475496,-0.028316907691607468,-0.10845864558376041,0.09205141215786102,0.056515227571075785,0.0074546385626510095,-0.07944659631699227,0.029353365213029767,0.039011976884496424
RPH3A,0.03139950827766216,-0.038235007883516636,0.02539445933031842,-0.008804733421659652,-0.010111983023555543,0.02092722180731704,-0.03418344962522027,0.06680614001855276,,-0.047250033014264455,-0.01283596857258721,0.05410714579928494,-0.028290191766662028
JAG2,-0.001101442809364378,-0.04823283582045984,-0.023859148881186718,0.003561508949425296,-0.06026762006032476,-0.02770854977034669,-0.0753786340580603,-0.019840812772631018,-0.005495581809344383,0.06639512044187974,0.05434941309572671,0.013498903605394762,0.02078242951572824
CGN,-0.030846156453024978,-0.020895165639812863,0.008430376737652885,0.1002719490349401,-0.023607408377037023,0.04443828976891739,0.08215412077929446,0.02038725139053824,-7.685719223050018e-05,-0.0334740867402926,0.013896182011707232,-0.020201780716832228,0.019702170274347904
GDF15,-0.02635120460100251,-0.024022339393818974,-0.01985093370793254,0.033922146157819154,0.02883443220053602,,0.0016490303534419236,-0.1568082844536901,0.04193081744890166,0.01738316360832555,0.09273438026625425,0.07685684449546445,-0.017353072030002588
SEMA4F,0.0186985008485947,-0.005328918334858555,0.006388644987634046,-0.06553436065341584,-0.015198955980143942,-0.05387466143068951,-0.039670848877098874,0.07946416801250525,0.08444201721320524,-0.05813281179507662,0.03232355187951828,0.03677699557830297,0.059419105335337334
NXPH1,0.017115169073249302,0.0577228930899914,0.011574443993293623,-0.015004570922377553,-0.0010415263960908106,-0.00819825319637393,0.1006573350882198,0.1438133078750646,-0.06923119002545017,-0.0623711620312963,-0.03115236832718916,-0.09298131301389881,0.11051699145919572
ARF1,0.06498541938577304,-0.00982599348997569,0.0325683958649651,0.03879907559104978,-0.059008129952932066,-0.03308571146880138,0.004830373995189204,-0.02604190871894068,0.03774553460448456,0.024985863800483468,0.006444221558793018,0.051956606051886366,0.027492177924757236
DSC3,-0.014619441922681489,,,,,,,,,,,-0.025649286743098246,
EBI3,0.0019345175855016398,-0.006392980634168926,-0.023219524310712614,0.0016387634678949393,-0.0018006444989720398,-0.014159181018258332,0.02264443697619041,0.03185229957338461,0.0310538176511652,-0.027216692929349414,-0.028700306017450165,0.03842847981234501,-0.03980363315564213
TIMP1,-0.013055417533943195,-0.01047890905498877,0.03893023290820371,0.03670940956058097,0.02306717996465374,0.05963110464245248,0.06522047647686399,-0.0604821816937541,0.0818824977277672,0.036682724820721935,0.10304113413238981,0.0550483293223711,0.03196018869295477
SEMA3C,-0.0008235326100547693,0.005997641294496014,-0.027036976085906307,-0.0030201295813635544,0.06932552961588218,-0.0482606423386678,-0.0035523830096392236,0.07482191123670615,0.030052031817277485,-0.035219873122511444,-0.05345623083975146,0.028414313675834312,0.0015165988063708987
GNRH2,,,,,,,,,,,,-0.027794497882887254,
GAS6,-0.013723087559149444,0.0005569067531687594,0.055463450703790135,-0.06022267127817532,-0.002485800277414308,0.02109378700215787,0.10098491482617017,0.07485658509681137,-0.06778083374939384,0.0059126239808750276,0.01606597491806383,-0.05253878459142925,-0.01627588528088289
MEPE,0.017700451862924335,,-0.03558566310683919,-0.03705335168861704,0.009726984120472883,-0.038978338759414144,-0.025801532561252637,,,,,-0.03544325813444209,0.0022832704570467017
SERPINE1,0.01252549093484893,-0.017415434964346634,0.005537039526807212,0.08419188008386846,0.03273361727510322,0.0328678494146077,0.11938750508662922,-0.10781655248730308,-0.024016964543486743,0.028604168425746947,0.11029652313036653,0.0035980353675925895,0.027095900804609725
RSPO2,-0.0019231978913131344,-0.02402233633412929,-0.014646520502878934,0.013439929452095743,-0.030224409844798027,-0.013664545507422922,,,,,0.0014210597123903053,0.009683853275819058,-0.005238065153743945
SHBG,-0.0189364987300341,-0.023149182142348942,0.0021909809799263795,0.14661137510364572,-0.02571942519176396,0.00779847073410612,0.10041952107577118,-0.033647125335580015,0.01669282303503079,-0.022271046821888095,-0.012917534464248868,0.10681454676270284,-0.015207961699490477
LGALS3BP,0.019040867630189202,-0.026102158431164167,-0.03310232163900891,-3.3312146214491946e-05,0.05188857410239164,0.016945117611231807,-0.06323171316068826,0.027362047789468272,0.020103793497795664,-0.06587930675943635,0.06921260794583707,0.016079592715712354,0.0578209044080545
LAMB1,-0.001970193232902557,0.06353120969633039,-0.015173693175539165,0.06604954477434431,0.007508273490309813,-0.040953381382177606,0.05682462426774493,0.023229692308743347,0.028579152856348187,-0.012158804991113983,0.0062200867310372035,0.055487818010540584,-0.015982015121170715
SPTBN2,0.0018102770284950753,0.029399333949876556,-0.02017447487220061,0.012216305763068097,-0.004768823442600389,0.0051120351058808605,0.0693814963585129,0.08861564834264346,-0.019402994016432796,-0.0794982889506821,0.033470513099632164,0.0027510708942300875,0.0016174784168835072
COL1A2,0.022153428408676464,-0.01145040051467097,-0.018058601670263505,0.030586506883313373,0.018333860194270662,0.02603862784471351,-0.03311345479877167,0.07158250178085726,0.010863965738177465,-0.03746647986653974,0.048390662971289806,0.006481668521672414,0.008525252895441345
DEFB1,,-0.013584243789136296,,0.07399979704034348,-0.013490783050489062,,,,,,,-0.031958033037303664,-0.03310627055369966
CEACAM16,,,,,,,,-0.04178464130662703,,,,,
SCT,,,,,0.14045670056586684,,,,,,,,
WNT11,-0.020954408110178062,,-0.019795702328636106,,,-0.035855851608742426,,,,,,0.040193171292047296,-0.012403839065721142
LGALS1,0.009447625340180484,0.05284770780721989,0.0239335582169246,0.005514682832237128,-0.052724776852049585,-0.009464127426170432,0.02306578650575393,-0.006157226329254267,0.05046953072877666,0.027339785275537494,0.010530749665148609,0.05840712508785194,0.0069321894634089805
BCAN,0.0026703851004497925,0.005868684993066117,-0.01189866965409336,-0.09006915007772037,0.021585275383829285,0.00023853431031100006,-0.042632212649051385,0.06184506726163402,0.019388737696849255,-0.057893028651038236,0.07288038599796057,0.015098327761016179,-0.013430126465032749
ANOS1,-0.04074713429677678,-0.015624722251120746,0.027989404555476424,0.09290837892157722,0.024771397000793994,0.09539662468644199,-0.05647294587842239,-0.001012469307136652,0.042299882510468456,-0.04980116314789908,0.022827428713062172,-0.007832576285593138,0.051625564185755216
EDA,-0.015340647516935528,-0.02803133114834813,0.016750049567691327,-0.02403337396745095,-0.019429096808753103,0.04658665839205627,-0.033455766496495815,-0.04711746713887434,-0.029177181986043098,-0.05105829446114816,-0.04341343111060423,-0.06627943011223682,0.034288588604404334
FGF22,0.05896694639151663,0.06700830875162168,,-0.023265485976664096,,0.03193518846691258,,,,0.04418485881472871,0.03391397412217376,-0.02315900859218151,-0.016486525370835524
SHANK1,-0.02095440676493097,0.005763763910628396,0.001054186625869887,,-0.0030530654323093526,-0.01602199796784625,,,,-0.039111567951837414,,-0.0257817330461797,-0.010659897499708174
RAET1G,,,,,,,,,,,,0.022867756515947114,-0.02737236697676106
TGFB1,-0.02060116045500898,-0.004116364562216488,0.010245363492319116,-0.01759236055502389,-0.029542084719704615,-0.007376941221609663,0.07763327981854153,0.03735667564761798,0.11896038062406884,0.0431143310756116,0.05268298823925066,0.05898906815523782,0.07504975420172974
MSTN,0.04789001574120063,-0.051307768378122266,-0.0007510931662312171,-0.03750111041214952,0.0011119897227768463,-0.0025595018986815012,-0.02337638607297464,0.020871370031374705,-0.12505708153020367,-0.0529964119079828,0.03179903498688642,-0.0181325701754124,-0.03701311132684165
WNT4,-0.014119033386664285,-0.01776030976392875,,-0.02564197558253183,-0.01905359399900854,-0.03699986313841293,-0.028649992089458103,,,-0.030966668058068008,-0.02303808213242546,0.02004568646069132,-0.024889946188304257
TNFSF4,-0.009895307044636733,0.03504392643562632,0.07011807325298773,-0.03311534080328043,-0.03260092537929379,0.09685241506850542,0.012846814363092993,0.03576088820213581,-0.049796842653809695,0.013274738127430762,-0.035493508997111525,-0.0019997604331693946,-0.061885607292708714
NTN1,-0.0024806036023564473,-0.0036108628434242894,0.02215830408101437,0.010274949241126723,0.024324130275495095,0.02505214517180514,0.022569263838054195,0.11146404825038844,0.09534782530153728,0.0048587024176462235,0.11941190979426425,0.0008216031412999977,0.017538078305920263
CXCL12,0.004020198901306178,-0.032195285361490404,-0.0427486493418669,-0.07089689124744081,0.029917631613815866,-0.00873199242811545,0.054160356515931575,0.15183220468424943,0.09712694971049074,-0.006425403732407154,0.01101235715812341,0.05887576175640837,-0.017689551740018763
GNRH1,-0.040872533337015134,-0.024508986426146646,-0.03249196839064554,-0.029346194500229062,-0.02875875427875945,-0.010245297592261424,-0.015140239521209712,0.0030185756019522046,-0.06637973871466464,-0.03999387105338739,-0.023344974197579662,0.027995537287831353,-0.00884325315943985
RIMS1,-0.052019128103282485,0.05386034638456472,0.02203342950467873,0.01732313275273285,-0.010872651740689777,0.005227676990101804,-0.03265101303860888,,-0.051410143726478306,-0.06294887946590579,0.06361487788990575,0.0027773159061265516,0.04772645787267278
FGF14,0.012476429403809445,-0.017746192298133838,0.010907199504829957,-0.032524540582045264,0.01871696718893574,0.01688241484098636,0.0742947885150532,-0.01748754739201171,0.07645364996799238,-0.07457576788478687,0.0938811716780961,0.010434522411996256,0.003520236574848668
IGF1,-0.03970352477146606,-0.01585724438654223,-0.02419571174271811,0.029040674890026767,0.0033513569142270844,0.04909497960184417,-0.09002338044590473,0.05941874761045963,0.031202701874777052,-0.05092313459505516,-0.039218255226405804,0.006892780730006459,0.010952282260210531
TNFSF10,0.02967778151735956,-0.034390413048445666,-0.0048342406783040874,-0.00027592678232783913,-0.00883844410083244,0.04486553369940512,0.08150166699473779,0.03266379006638051,0.012542432839047251,0.0350164116574244,0.05190454216683282,0.025215988547385784,0.002668671120785746
GDF5,-0.021644958200513594,,,0.046194171448772275,,-0.021422887695775387,,,,0.13215001046027444,-0.0008305437029112875,0.004778257825856238,-0.06016323634376703
CHAD,,,,-0.0060777581385002295,,-0.0019880391999871796,,,,,-0.025956274609206943,,
RGMA,0.07586012035336992,0.04766460713246584,0.0014165561147636426,-0.0071315266142786,-0.015524594472786321,-0.03523584682572761,-0.03738262426022236,0.05956823176345863,-0.08841641069251312,-0.007996343599345224,0.05523068434076179,-0.011106893181474163,0.022498893944791116
CLEC3A,,,,,,0.008490014243452368,,,,,,,
WNT16,-0.019000334688717115,-0.013790705460392788,-0.022641165273695335,-0.013971879208044751,-0.021329630541648693,-0.020508899145366934,,,,,-0.0214426468982816,-0.03144367712778269,-0.04156566558436888
CX3CL1,0.038211875411474416,0.010197984832929044,-0.0018547701056800077,0.015745224828283503,-0.0028202359900233866,-0.016192509042792947,0.04141819368601744,0.053337385485478166,0.023548804748184455,-0.005700542099006436,0.09369897877942122,0.0478714686908009,0.03102500849318759
FGF1,0.015978552521138625,-0.026775493951318383,-0.01764052184053905,-0.021104327389474216,0.01897256760959863,-0.0438559634076902,-0.007168682779723356,0.08917809262712219,-0.005982816098794109,0.03446352558536634,-0.012767915441499675,-0.007240993185624034,-0.06879965582176266
ALOX5AP,0.01188056315256632,0.025156778725617033,0.04283219835426658,0.005526621502068455,0.0166382806176525,0.026768725706315225,0.05278143889081559,-0.04835983612295722,0.05591102829938978,-0.010213062885804756,-0.05795429270958946,0.00547992637038336,0.05811071779943398
IL1RN,0.042061033229990545,-0.02971016622052344,-0.029137990546105896,-0.015317495208093584,-0.01570295903532357,,,0.010321990369651425,0.1068666524930719,0.11556152261320685,,0.00480298266371274,0.07847809220749301
NPW,,,-0.01640778676749019,0.04609212554618714,-0.01720206603159741,,-0.029839518349608813,-0.03192680117477501,-0.001776612220108445,0.03866459492199383,-0.023947834728311974,0.025382222895902543,0.00631466464169292
CXCL9,-0.003122820526139843,0.009076301825238527,6.026264106886379e-05,-0.02228189603923333,0.0013765065758060409,-0.00842318580783532,0.022493718848638496,,0.004318696663845226,0.03400741991351173,-0.02809122953867907,0.07228612662455376,-1.4265416549602088e-05
ANGPTL4,0.009945786534213874,-0.02693477493596068,0.012535660880195493,0.05834846633192993,-0.007869222115363355,-0.04019528655180592,0.006822803581102017,-0.11293684855438067,-0.061046913813015205,0.06126143328212579,-0.04945654453969873,0.019617409716284444,0.046788096989454304
UCN2,,,-0.011377061997545006,,0.009029449244224092,,,0.08184728966948883,,,,,
OBP2A,,,,,,,-0.028038931766467302,0.016685893506302413,,,,0.08619412220493601,
COL4A3,0.02139257818133033,0.00682708318690794,0.01427383585894102,-0.013679775247779632,-0.025133599076242463,-0.030819942929366427,,,,,-0.01388551185295721,-0.04660455599695249,-0.0328115886020568
NRG3,-0.0057819767034294,-0.011566126153081521,-0.004143011376895549,0.04500994200411438,-0.009373709755698477,0.038442515896302716,-0.02749895508184769,,0.02658881953441916,0.002811813336314618,-0.0032857561246722638,0.01855034708475724,-0.0428529327942768
IL23A,-0.023129594534584914,0.053474927083774514,-0.01789946457722015,0.07670749732205895,,,0.059294465745380616,-0.04224935717375264,-0.03369669844677617,,,-0.010539160764174814,0.04338170402145016
COLQ,-0.0008081045535849546,-0.03388365383434103,-0.012472075829765669,-0.04784624931786666,-0.04595860949137975,0.07202658294372569,-0.03210531330255458,0.10001811798401607,0.06135436510870931,-0.04775581209365008,0.013286986816677287,0.010874786847296444,0.017054203332836335
SCGB1A1,,-0.013994252201828388,,,,,,,,,,,
TNFSF12,0.009373322830175593,-0.0005945598685634394,0.006279682297943434,-0.08046625818964795,0.0058225735206602364,-0.062289658779576686,0.007187904233929881,-0.005179808856291407,-0.010868967488762284,0.055623122231970905,-0.005282895699764137,0.029668449673118547,-0.013025963178984716
DKK2,-0.009847029166847196,-0.01642206446900915,-0.01154478986727722,0.14822718219116118,-0.01991967000937598,-0.014741223872138857,,,,-0.02630074118035906,,-0.050983007899828375,-0.0002644656537650588
FYN,-0.0347672618491015,0.020601667793465478,-0.026649603067130365,0.01609783981975796,-0.031248060436395237,-0.012219886140901609,-0.03003128196977424,0.08477545695832055,0.034671044362011856,0.03862381172892242,0.006392846721314866,0.03362058268223805,0.009886131437167735
ACE,0.024189218527852312,-0.021980283675755448,-0.014103323987778187,0.019494395982882273,0.02300816539226606,-0.022353603462417302,-0.02923178563770831,0.05780880190482256,0.009769743117126138,-0.04425432004735566,-0.0025728973341029365,0.03989985424551369,-0.07874951617571717
IL18,0.030111590059777767,-0.04623483452826032,-0.04908726550372905,-0.06668881932221078,0.030366629700221255,-0.030118420736926155,0.04085165790145097,0.10365422453029761,0.13771476376340627,-0.042966879402001085,0.021654750732708176,0.014903958420708404,-0.016955710148092173
PPBP,,,,0.11045603764407248,,,,,,,-0.02757143784440626,,-0.03067820655833393
CCL27,-0.01534064761999804,,0.020634209294514837,0.022056659450534304,0.0027680467114334388,-0.01518558149476951,-0.025801526464867684,-0.05510092833370357,0.09446085427778196,0.05985971446378741,0.02129922446746079,0.05213563398660781,0.06062441174059509
SERPING1,0.026077327833972878,-0.03814789353265334,0.025205348241032155,0.0567828638791,-0.004176591696675904,0.010503634937527663,0.08278728928284049,0.023419451871599748,0.04186851076624961,0.05516086217566988,0.00899734339176371,0.049084059466197746,0.024405639770079392
AZGP1,0.058871201100710244,-0.009176792768420068,0.049262821522108646,-0.03456885505907777,0.03885137798251219,-0.029300677283895262,0.0433806265318235,0.05369226588697186,,-0.05193892136887767,0.028453244803130346,0.011319999005844017,0.0975771366220148
INHA,-0.029423238157286903,-0.02144462103475576,0.014643348579746727,0.09593845150534698,-0.03537553472158721,-0.023396358348916284,,-0.053195180941878834,0.145667580249384,-0.038514144927082244,-0.023947834586367484,0.018831708725688363,0.04795868851774313
SEMA3G,-0.023908259240377667,0.041922969343528384,-0.021448681651902952,-0.025259383548441646,0.007598014659595503,0.05313462345085187,0.032258439720575835,-0.0015455456551067006,0.0095488596473482,0.01422359567265361,-0.022093715753200755,0.05290820659579928,-0.01528405293843214
COL6A1,0.026420004333814556,-0.0376873046183385,0.01656347858966723,0.04854415532711052,-0.02132053176985063,0.03327568482880941,0.025416881332963066,-0.013951565426766715,-0.035554201000858474,0.044501671180510745,0.04756203890037707,-0.0014232866356233618,0.04261910469129168
FGF17,0.019997740639967992,-0.015346886797077543,-0.021354567476200476,0.058834027433257496,-0.028226624330354354,-0.02965719758327465,,,,,,0.03440836196541611,-0.0020157180004318534
TNFSF8,,-0.013584245187632456,-0.014513108564199963,-0.014619965849137355,-0.015906688223413557,,0.06050126613760332,0.00517691541165937,,,0.02440339987368429,0.07065156993981674,-0.01907975373007754
FGF20,-0.03044511685085919,-0.01143762251230009,0.06798405209278874,-0.017134697658226093,-0.0024244128632955383,-0.020643163601950846,0.10802090185556366,,-0.014445620174569622,0.16023446069689296,-0.056824635086619044,-0.04725348007229144,-0.025573237244125694
ICAM3,0.008077608846801967,0.08873872284841756,-0.0408755364693852,-0.03442767354924696,0.06966234054947021,0.03570651946014307,0.03386543591702793,0.033539459891462516,0.08951844834123829,0.006155270791877439,-0.008578879090765972,0.09142152825541962,0.025735764669472694
LAMA4,0.039901447630411896,0.009200752786622907,-0.01850476802030592,0.020295982123138663,0.08385776708370053,0.012254053429982273,-0.003971912691611836,0.05743870142516593,0.07032213775021409,-0.025823089864132606,0.05498443942179476,0.05445743165561505,-0.08485737097519319
DLL4,0.014311253679855055,0.052695373106111255,0.035133235732769684,-0.03208986827086213,-0.012199173481786292,0.005808339054347126,0.021203918032894578,0.03496193139984655,0.09366884537326925,0.10293987596339449,0.04089007939401182,0.036953934872120175,0.033818046307257724
SEMA3A,0.04356320202778944,0.024896445712107723,-0.02445019084197038,-0.007269319178775194,0.017680385304169082,-0.01109727482153238,-0.010940060119298281,0.046890072461161295,,,-0.003738988016664369,0.03629893616930019,-0.03894498649282502
RLN2,,-0.01458857826067798,-0.014646523805606973,-0.022424750237335322,-0.01620294823356906,0.0005396178140038917,,0.05222161225427788,,,0.0073943887298960126,-0.03167796404285023,-0.030043663234851498
C5,0.004010725065015713,-0.04043651485621054,0.0412298199789465,0.009914117863799109,0.010152795377922616,-0.02709194072893582,-0.02766596906689943,0.0033211579621738535,0.05650544699159419,-0.06096270615293648,-0.05073492228003362,0.004020529879738411,0.05919980840028592
COMP,,,,,,,,,,,-0.025678154618477732,-0.005814632768020866,
EDN2,-0.01733250030431999,,,0.019360638532734092,-0.019675778714045713,,,,,,,,
C1QA,-0.06953685955279575,-0.019823826362038804,-0.02445956728015164,-0.057311516543907544,0.026914474744938237,0.03366336572819375,0.03709583131200116,0.047465501898003644,0.11424687190438836,-0.012471519380263162,-0.023767283183636467,0.04635850476867799,-0.04441824394555905
UTS2B,0.05561643564647226,-0.01659487338644222,0.06341975109981488,-0.016035387978007416,-0.014005706348325516,-0.0034466084257494456,,,-0.011230036451448842,,,0.09244340776010565,
COL9A3,0.01664176664230681,-0.015750543091091983,-0.007046691101476725,-0.08174927561994932,0.0003428354774293683,-0.04039607134812111,0.018938613128179852,0.03233854485387074,0.0017952584040537788,-0.0671296281141922,-0.009430653185910218,-0.04266429047006513,-0.054115741050726626
DLK1,,,-0.02437753311141659,-0.013060182815845226,-0.01027295449930058,,0.0679230645138237,-0.024290496555701264,,,,,-0.03638702587243265
HGF,0.03592458458302426,-0.014244926862869949,0.009766174322334915,0.06438932598019276,0.024810098898563074,0.013496929306740128,0.0607636348289389,0.048414721128542365,0.008278788886420916,0.0656967254204713,0.02117675957068928,0.014665893847140263,-0.03438656658993372
P4HB,-0.005022398579694296,-0.040496727642423756,0.03973918017501834,0.026039563070217552,0.03473031862437841,-0.014475768858572956,0.007570147740756352,-0.06375369302751828,-0.011297588656398773,0.03211210734896272,0.0198185980382321,0.04297239166072791,0.022389327325945122
ADCYAP1,0.0014416210145918023,-0.020615479252772555,-0.01883739642581273,0.0024536234567946297,-0.02685813512735406,0.01267220618625122,0.029280209728828888,,0.002619609853400574,-0.029104540290058625,0.008196249336614659,0.03301291861081898,0.0021262207338618127
GREM1,0.003271323558965286,0.027615948884672854,-0.012659188271748275,-0.03196876768771315,-0.018398127770873494,-0.0003827381682591839,0.008815845805231507,0.1502292469168937,0.10619172080604145,0.01891700093392867,-0.0637467316909947,0.07509653575307461,-0.014886039322112648
EGF,-0.030493792544329122,-0.041322494524167544,-0.004588894039855617,-0.029796132305737362,-0.02815532656987465,-0.02642977317751555,-0.023376372010202387,-0.059534227908608295,0.11210893562465596,-0.03698574456677533,-0.023413959870418638,0.006660904917553849,-0.012106098042533767
VEGFB,0.05099140566053595,0.024684701940404247,0.038725111957156076,-0.027960140855033074,-0.04507460173601925,-0.04402213408132005,-0.016713667657333106,-0.0051520027899054745,0.011836151863955636,-0.0667746118514323,-0.02890438294665153,-0.040656226125978384,-0.06817564962583009
FARP2,0.02344094661938091,-0.015666166247752515,0.04609416231935317,0.022565368916180814,-0.005281452647433561,0.04857637576217505,0.11022859861855226,-0.005736690718743711,0.02541896420635143,-0.01786612485034018,0.034866461906113685,0.0288050724494149,0.06918085325748298
BMP3,,,,,,-0.035124552627917645,,,,,,,
IHH,,,,,,-0.020710424312132977,,,,,,,
