,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
XCL1,0.006249467314446596,-0.018809861563212755,,,0.06421401085049991,-0.02422251469045399,,,0.057766339151478156,,,,,,,,,
CD58,0.02505874499155134,0.04118869530867823,-0.05711228308971726,0.0607595766838149,0.005085040078160738,0.0013965039302742057,0.06863675098542119,0.12365948808650533,0.04860684799227536,0.10550220097366658,0.06322583803171483,-0.01895608079976332,0.0647211366898603,0.08616802712012765,0.04656399306895629,0.033892639056449875,-0.006478005501062321,-0.059421131327203676
TNFSF14,-0.036087757697234685,-0.0008111292403365982,0.006807534324570433,0.06259965793397239,-0.01595321678620446,-0.09903767453030247,,0.12706350023586355,0.019004651692528813,,-0.07615514058964969,0.027526795093756926,,-0.04721783045061957,-0.041160533122741615,-0.02009351254054781,-0.017375777243965756,-0.030852503595197672
CNTN4,,0.03322001169540892,-0.01796669598569182,0.03169125336193769,-0.014688751251986466,0.01951887805126931,-0.056451127834918936,-0.05764282755455259,-0.019539098445816385,-0.06936919827699983,-0.07105662421763523,,,0.03060184322663325,-0.0051945031518100225,0.07287627256254743,-0.046991497629898384,0.031249389889330955
NTF4,,,,,0.030001973733702777,,,,,,,,,,,,,
INSL3,,-0.03676165043112272,,,-0.013212943482078791,,,,0.010089542517725062,,,,,,-0.025827281114239677,0.024054573948943673,,-0.010363270395907977
BTLA,,,,,-0.020972956778488958,0.026362881727132234,,,,,,,,-0.04436617017875256,,,,
MFNG,-0.0271604149813876,0.03302960835745588,0.04572119654641983,0.1356301843016493,0.0529515226662682,0.10427790221249436,0.10611181024833696,0.1060997924683262,0.07302396246291826,0.04448269158618128,0.006406739645987014,0.06260987382448914,-0.017575062980828452,0.09657474859452031,0.10208932300511558,-0.01543282986911829,0.0860574430893055,0.024959790897220474
ICAM1,-0.09987483358836892,-0.06757593893636163,-0.025073329185264896,0.0310344194241571,0.03876720563838298,-0.2179009779179451,0.06759088058205544,0.14952636049866333,0.07359384874917713,-0.013170408187233676,-0.002974524188985553,-0.009888116954430218,-0.00789094886285407,-0.06844442031988976,-0.0031140559437817694,-0.029691182002276082,-0.02015709344872921,0.010473654555291988
PROS1,-0.021535266469454705,0.02416808071429441,0.03327322655106253,0.03094253926212473,-0.011047129569036375,-0.17651965537283115,0.11531993069342422,0.1411796291029449,-0.01364122930052579,0.010949532860384107,0.009361667582328516,-0.08671287030089068,-0.01925551859895458,0.022818256753451043,0.0065451629012172885,-0.04173282922585366,0.002831180545893672,-0.11616510400436103
CLCF1,0.030753868377138414,-0.07134652475370304,-0.04499012312127048,-0.053700803010908654,0.0009723413789709935,-0.24198978416509806,0.03348839366977305,0.0770687767151315,0.042107887024793206,0.04600252133968634,-0.01109804879054911,0.0062991013288506235,-0.04828986072489605,0.048817077109015186,0.02139569908802819,0.05950108005223391,0.030850623740112847,-0.04090206655555932
PSAP,-0.06552152525323965,-0.014357253407291772,-0.05665738702523258,0.03158271138129622,-0.012651941666123783,-0.15872965706141345,-0.16318936734055195,-0.0615782490972876,0.009758924004235205,0.0004853137763475379,0.048756017265996314,0.005227061606753689,0.01590994322470774,-0.04997109472137893,-0.025542646216872328,-0.08995701812206039,-0.018179381612689827,-0.1416675497412313
EFEMP1,0.001730865602736948,-0.0804884716793953,0.03634429226542398,0.007396362542598925,0.013109559371052014,-0.18543057065283633,0.10629350497492687,0.1297542206362486,0.14503668884610402,0.02738043170621807,-0.04431452342038765,-0.13284642313937825,-0.03783408662632249,0.037448884952861305,0.0814724400311852,0.05966252553374045,-0.03157693850970907,-0.1364534486977189
C1QTNF1,0.11412382904619169,-0.02487398063986565,-0.034005814975675897,0.016664967062057695,0.00914922175846664,-0.01685282453076974,0.13492965156429645,0.12190784560930056,0.05673111427450374,-0.01625093158689722,0.027778448814615924,-0.05981127320183343,0.07743060530393032,-0.05531094385113853,0.028851301559179404,-0.10094818045011483,-0.021615887013026885,-0.12545954497813258
ALB,0.03723308203937016,0.007771137083054002,0.02524702297069799,,-0.02345769477006479,0.03296109902279986,0.10093637459587959,0.0075234155193047575,0.047911773230453564,0.05214567409484172,-0.00853741573669666,-0.04175986858763825,-0.01667527059152291,0.09428426145869624,0.04762620224127474,0.02220737082776481,0.11578748009118146,-0.016352584766527418
CCL13,,,,,,,,,,,,,,,-0.004967804884427942,,,-0.01280211663183261
EFNA3,-0.03167949497197122,-0.050612635589902435,-0.04918640842560031,0.003913078705284734,-0.025035376329319407,-0.07140093669470056,-0.03492593346807552,-0.08604137960408399,-0.021601572701650567,-0.019413574889560917,0.01657427423793673,0.06314015267647573,-0.0039019718879846244,0.002143113739220868,0.027871092654140808,0.06789959423124498,0.043258822646984114,0.09734364660454525
DRAXIN,0.040190699807091924,0.015655340088292724,0.03660361365857567,0.0099578315452391,-0.028612924356897357,-0.045507129696255734,0.12715111019149464,0.1367480175937574,0.008611004225969488,0.0396156161648005,0.03483484633407064,-0.029338955306026978,0.030022582857537814,0.026155300447501452,0.02585951954066182,-0.12583656333363624,0.0034753653343900944,0.050566871281375624
RAET1L,,0.0028553897974776116,,,,,,,,,,,,,,0.015530849356144478,,0.018405845425152743
NPTX2,-0.042329901129816584,0.02738974174718183,0.02488042747042325,0.019451382107525537,0.02109159204165073,0.019246144593959146,-0.13674795915402,-0.09357832360606204,-0.03416859828991619,-0.02588846667679156,0.079026149817184,-0.0924538292717791,,0.052914916644197216,0.004171724761001015,0.041909719542928506,0.014848720502150936,-0.1010869169701106
FGF11,0.024312158776119815,-0.02049527107713479,0.027851985021623886,0.004923642166728103,0.006843683283561569,-0.018902098358293182,0.17109588027051797,0.08897882204801615,-0.018259056415254746,0.0033587918982183247,0.02560860751043424,-0.08611920717688573,0.07127387680721377,0.050769350945946805,0.02696426995194138,-0.024906963237939624,-0.02165983706910965,0.015133981015429905
CD59,-0.043075304903675525,0.024210196503355447,-0.010366605162480221,0.013060743110865128,0.010309902728557427,-0.08515044988837152,-0.07432945207396924,-0.05491860073094558,0.07358128736960258,0.09942122810696462,-0.011227980348887357,0.15903842922350697,-0.10062525407161263,-0.031958666029766485,0.005455521535796536,0.0022499490954942677,-0.03383977038696408,-0.08853618862430386
COL9A2,0.036500692856383514,0.09160262053937505,0.009402993455664857,0.04752711447013886,0.0003704202964448449,0.22109750368281622,0.12880281720629536,-0.009408398537682309,0.021962902051377076,0.00041861577379833867,-0.04354374899803773,0.13710502240482914,-0.01484072257163485,-0.08137275410734036,0.061675830658605914,0.09237826655594793,0.083136247595038,0.1036372823143399
DLL3,0.02426226227408555,0.20733290127545648,0.04999243300657657,0.13502802150724028,0.020663104982677354,0.05263475446982875,0.1652729741247576,0.037109922562778126,0.059245447963589624,0.15683663449444313,0.08633978643498542,0.009883643566153238,-0.09063689033962931,0.09480198789708862,0.12381940477395251,0.14736813957738937,0.05187467010738296,0.1452713845074253
FGF5,,,,,,,,-0.015104395385869555,,,,,,,,,,
LIN7C,0.004970306371301158,0.013933020515735873,0.12194352482850929,-0.0019204916864521476,0.031522426378625436,0.06556247212315985,0.02311705449824975,0.09351402168132505,0.03559769028331926,0.012884981878271376,-0.10423016916348395,-0.06585290926838569,-0.018713388265588347,0.02683204146508855,-0.01470286434374489,-0.014125984204814273,-0.016807968782751592,0.041733921031613185
GDF7,-0.013296633727507562,-0.013287027040841046,-0.01927954328165384,,-0.023575748701235716,,0.05499179361891662,0.06237173246847655,-0.029648252117220105,,,,,-0.034272792913371077,,-0.01854304068055844,0.004506160742820368,-0.033342508130606185
PSPN,0.037169290387604276,0.07616322548598799,0.0033343297040977975,-0.013801315489948951,0.001302584528143276,-0.0009837261904569797,0.059481136197290944,0.04491536827010743,0.0016124955832817417,-0.05454012944183466,0.033742804256386455,0.10513207237807101,0.005468672072192995,-0.010019226829881161,-0.003171748765711194,0.06376990886169677,-0.03939920079429129,0.02704850481257582
ANGPT1,0.04012452280342688,0.01448412475963097,-0.03703999331680183,-0.020349851967275914,-0.016310600978627417,0.08613303905551975,0.0260005425769895,0.12048425911596643,0.005009839467475424,0.014534863465625643,-0.018817673171774147,0.09979124625423996,-0.058915845304356354,-0.0387435269833224,-0.012168188977273942,0.04921215859593983,-0.031313184436604725,-0.024364950784661894
PNOC,-0.04165276601912146,0.02411832413716731,0.02519269081684323,0.030077544513744867,0.027129394441631413,0.01968371259090421,-0.1121626164818954,-0.13813228433134608,-0.062311315537405314,-0.008829917877362311,,,,,,-0.044729853598438944,,-0.024748409528856558
L1CAM,-0.03345472471029362,-0.0034544705086054957,0.023013807291318956,-0.05297614310177276,-0.009578971807501868,-0.05475799022824599,-0.02332174983404245,-0.08757631851738507,-0.038575126826538526,-0.024212774133554694,-0.059912951706259064,-0.020316372169219606,-0.012375221317337374,0.005936280789046124,-0.003168320253526856,-0.082171670476706,0.018536074342969118,0.026865526477823126
APOA1,0.09215574537776812,0.09261149401335529,-0.0018122700042321651,-0.015954394448979947,-0.02057697639697482,-0.001601997955925334,0.16471069296582924,0.020952471837343126,0.00032049768102885667,0.03444049418587561,0.07598682580948397,-0.03109029976660475,0.1197536439592042,0.07865446303907005,0.08007116798890894,-0.006753538267140901,-0.047015500881870814,-0.030520966068893093
PSEN1,0.02092318928431549,0.057952352338364425,0.015502741850490281,-0.031069461853227315,0.01598337406976725,0.026434747033604128,-0.028112192614667082,0.038312762721312135,0.0502214239794339,0.023704814396885515,0.006691546740310342,0.07028111432714526,-0.03503221805687874,-0.045438708992986875,0.0063951859626960594,0.015393395851810885,-0.0507820726006662,0.03648884624283255
CALM2,0.04227177493021643,0.12906984898570228,-0.0034479737474225535,0.04438433008901398,-0.0031829421798223404,0.12008172794373258,-0.14194402237245804,-0.16043568646075057,-0.024704319137499244,0.06565220059177938,-0.07842117163707812,0.02810258248097708,-0.07065521854650506,-0.0013776617621730307,0.08322654296847669,0.09103913943433171,0.10761624972162108,0.10118661541600533
CLEC2B,0.023871136786538585,-0.04222813266426019,0.0574190835226935,-0.05897701165518145,0.022393299527495355,-0.1535200251658526,0.10622028207049514,0.13063888470487015,-0.003608986547018795,0.04352622815646642,-0.11085476156527276,0.04533099584138405,-0.06821577905996869,-0.013874482166146214,0.01884778859121851,-0.04677165293206958,0.004552334246353066,-0.0014386347669114333
NTNG1,-0.005692607269489713,0.09733783003197093,0.0388707586865809,,0.08906302591350444,-0.06245893821513108,0.046683248094642305,0.05931391294498728,0.0788325948003301,-0.012954426878231689,-0.030702007619261548,-0.06987422157644928,0.2516768997774618,-0.03859832075127561,-0.03360837572475382,0.14773571567974633,0.013437428211178793,-0.0153667391569825
LRIG1,0.10988324743820643,0.04552064743973435,0.07914313493295422,0.013271580938556711,-0.0043603059914828195,0.3005857381839692,0.029255388599054678,0.05503383869410471,-0.034105434045119384,0.03631179357219657,0.03084375890163259,0.152721607404705,-0.05215721261024799,0.08279172073468259,0.13307565068672023,0.16036439725224663,-0.0721253715533685,0.0162445915266368
CPAMD8,-0.02595287812023619,0.009500298190263889,,,0.09726918302452897,-0.00939812544624147,0.11173104706357,-0.02646775642562642,0.02697884853369549,-0.035966473165023584,-0.006362277948034059,,-0.04954368928298208,-0.06378927139493984,,0.14730423833306266,0.02807547964265736,
GHRL,-0.018828529790370974,0.09214809773648042,0.028840096654978026,,0.030294078027163322,0.1323799725423471,-0.006194604007884025,-0.02082620158576064,-0.022155210073987387,-0.01329201358913233,-0.03635841096476443,0.11059969047027278,-0.009037128285535812,0.0713244126397176,,,0.08084507421349972,0.05643561697647596
NPY,0.013167785112325994,0.08054810845553621,-0.00026078125422340965,0.11255759906556544,-0.018889323103686753,0.06399171383106464,-0.10900801428204611,-0.08832664513992698,-0.0012476625048618432,0.03088549488636971,0.0010447096139273519,-0.034827854289128275,,0.023127256964150897,0.03620879624896228,-0.05295838841367196,0.04493641897805901,-0.05949468457299165
MMP2,-0.04094418811069652,0.14111724846488638,-0.033348132783115575,-0.004734080709550229,-0.006679165959714568,0.10767028210268557,0.11415264476589802,0.12331667778225273,0.03209101635784828,0.14677151717098444,0.09337435611503876,0.08727053842514722,-0.01809403357259439,0.01888449666904579,0.013547525876932798,0.024447230244439018,0.04299666532344882,-0.018648839222792687
LHB,,,,,-0.01361129067541563,,,,,,,,,,,,,
PPY,,-0.029990502128844486,,,0.013272173418922877,,,,-0.01446804270662972,,,,,,0.0702212667653871,0.004620267018973789,,-0.03447741386490637
ALKAL2,0.03690816061405088,0.05600657834897789,-0.015474992248741246,,-0.013413539851870748,,0.0649166106405651,-0.0300100335667965,-0.01690132831159312,0.05224012722755262,0.034952914552719476,-0.04234717521830097,,-0.050038922526319245,0.01837928481686915,0.006478182972154089,0.07794244073014092,0.019857908212049385
CSF1,-0.030632772996845224,-0.042072398814044044,0.04044235054469866,-0.0770215818597369,-0.06346396157097917,-0.038005386486533954,0.11479111964259119,0.09963379980201419,0.1123196121715738,0.04139821125022669,0.057292161724622676,-0.12504373147144507,-0.006070728090925593,0.015492111350691172,0.07966338170474728,-0.07362901465923227,-0.03466882076813527,-0.13256336480088468
SEMA4C,0.009261136998974942,0.07676881249844705,-0.013304797969810846,0.0345503547459519,-0.03595475037838696,-0.035334636882337365,0.12955694980211202,0.061416130730744325,0.02256517699716133,0.041704474146558236,0.061034869207882515,-0.03148876210944619,-0.05060826187474547,-0.0014363681234790071,0.07801105889191627,-0.004462552930387138,0.040093409409758134,-0.012496220823901649
ICAM2,-0.007266560983155141,0.06089869755818186,-0.016914496032337537,-0.03461411584636028,-0.009894425143831194,0.11777179433870848,0.11009004895914455,0.11399611013549388,0.09060199337292416,0.06665112672353152,-0.04201126957617205,0.09203597196217876,-0.035152834895015195,0.013583703664418977,0.048541742992114216,0.1341985145509743,-0.004358913833457247,-0.02590273054177476
SYTL3,-0.013460460780573365,-0.02258415369622265,-0.058421878908593454,0.03520639133556318,-0.009506543696728082,-0.03234078199938101,-0.004060679727193205,0.09507362065490776,0.002822057542308835,-0.0058396022947807815,-0.035176572578378806,-0.026799000075447166,0.034092501302416194,0.06925838244822434,-0.04945753867421766,0.04552499861844703,-0.0014679246902145457,0.025609995134442586
IL1A,0.06311725184017988,0.04572425939605577,-0.03087824711709998,-0.006866992520155287,0.007066094463332384,-0.007126325340002813,0.042896286212414814,0.10968562492415121,0.087278247909058,-0.052728741374143066,-0.020541734580515135,-0.008447126542751334,-0.0493076292863177,0.1033802913860049,-0.05631716057921256,-0.016930427596884255,-0.056959632115739324,-0.01172958866332778
HLA-G,,-0.06245862008281524,,,-0.014376156898808997,,-0.016439121500571297,,,,,0.04472646129670051,-0.019297964393395834,,-0.018995013730850444,0.027980002391836442,,-0.02127628839092476
PGF,0.053917284777555204,0.061600867674378716,-0.0006278709324300274,-0.016049919775648385,-0.011516675095357767,0.03524723232551487,0.17831575110878456,0.16462913289932807,0.10319728206141085,-0.03690272451049108,-0.049387880978956376,0.021710872031076467,0.04979480642583492,0.007668973594785761,0.012340436898668455,0.12414959392081154,-0.08987666914619917,-0.013014182365774467
LGALS8,0.08955168326619659,-0.0009058058277341311,0.003958211994552051,-0.006760333741033354,0.010851317719416304,-0.0196046333155555,0.006237037598658743,0.06388805181506782,0.007589336162978111,-0.03771799755496408,-0.04290052678422272,-0.023092955007615157,0.00834184560509279,0.042494180436774276,0.005216249271887282,-0.005911202527153771,0.05706391808115995,-0.015196223879224419
DKK3,0.03536551752463771,0.04172470618685986,-0.005314192560776971,0.08025990199863839,0.02889922257057311,0.1510945919644981,-0.16519221642589565,-0.14107482398922605,-0.07553322996429877,0.08381239483541666,-0.06584465706374586,0.08720417799142205,-0.0560571945045968,-0.0013929072149852654,0.030931515011715597,0.09412939802700217,-0.07443061605664088,0.01532122868752038
COL16A1,0.02167219535090079,0.11605414768161715,0.0058444874899936045,0.09121496304035222,0.02816758274478313,0.2036847097216122,0.03613154182740383,-0.01399145610819976,-0.0021671689123653683,0.03780039332395821,0.09308289890108867,0.11821776734213307,0.01886752056778245,-0.015443346796062683,0.045323184532894,0.1338252481022814,0.05163760006673327,-0.03252801293851481
TPH1,-0.02809866066825191,0.057043125274716486,,0.020123566282111073,0.06318986224533478,0.011140821611436608,-0.01741954167496568,-0.018275208450468833,0.027679330217565076,0.010017768820780449,,0.00716910506366361,-0.04160523830633957,,0.07138168317613791,0.010861465716691126,-0.03981209450097307,0.022675082376001913
TNC,-0.006999414129640899,-0.0766641644975506,-0.033623976310307294,-0.030051072941156932,0.0094897549827143,-0.29627438058322103,0.14259660608433675,0.17598406107273334,-0.006693685535991315,0.008912782850582229,-0.06497322050426364,-0.16587355327107137,-0.05509847072125318,0.06473253329393246,-0.004276849630929939,-0.11921846294596165,-0.004319169855227027,-0.136968585141484
TNFSF9,-0.025952865802577975,0.06146884432853734,-0.025877714950505355,0.012146189862583463,-0.023575750287078222,-0.01990362289073817,0.05943150315237428,-0.0516197914587023,0.012200436308696662,-0.015681553469489615,,,0.05362805559712513,0.04556252962818231,-0.010702377934337984,-0.004841377048633553,0.05000901296243804,0.07723902728845515
C4A,,,-0.01524991121814835,,0.05540213082785628,,,,0.035612830028055986,0.008178655334917509,,0.09109971927351301,,,0.06246329439246086,,0.008584255280125113,0.02817413107376818
CNTN2,-0.0052985437194804945,0.0379637423930631,-0.0545412945126243,0.051434769203571054,-0.05641884007608181,0.08035388969814422,-0.0063732193600393216,-0.05398724248690812,0.11590034896335481,0.16424646341689955,-0.08130369314528683,-0.08211055803826868,-0.015448742223595817,0.040697416762258055,0.05415509850078582,0.16237607349770294,0.05112320343118044,0.002020863011267782
F7,,0.017439804818228755,,,,,-0.015128921652591472,-0.026467741041681002,,,,,,,0.00394318896198661,,,-0.0040911967865724964
LUM,-0.028218371050193185,0.04096199547242481,-0.02248367663441847,-0.015813138964292234,0.020158703332990184,-0.01571805858493105,0.09254126718273921,0.14711562399593656,-0.030848376907967552,0.059235094175477454,-0.06301387085584821,0.08445124362827902,-0.12612662038031866,-0.00607015410289839,0.03599734313825,0.07112105450058988,-0.04360646276117186,-0.09470286828892462
IZUMO1,0.030697815343013045,,,,,,,,,,,,,,,,,
BTC,,-0.02854053198878959,-0.023863402529792282,,0.09822657915945154,-0.05867338709281206,,,,,,,-0.06023361426988441,,0.005450068842268384,-0.01707832807832466,-0.05328389841819082,0.048961514132627275
APOC1,-0.054040313947064204,0.08565166907228146,-0.09430390862760225,0.08592039533704879,0.060469943465077114,0.0697478361339866,0.11368606298024846,0.1782827781530228,0.025908654876371246,-0.015877895319119296,-0.04528784825802844,-0.018565093889373573,-0.06520779630333491,-0.05556717804315396,-0.0022247914816447777,0.0212897966745863,-0.00610948899131374,0.02979447919539949
PKM,0.021366807956423404,-0.16396426977760709,-0.01807932944986851,-0.07402033861111955,-0.020921845774722975,-0.2362779784776363,-0.07810793565958814,0.10381558780265605,-0.048996230581306935,-0.10337451748523788,0.0768839491269706,-0.1241794735198379,0.06215784551048904,0.05056044284024901,-0.05962658175030948,-0.11813088004246895,-0.052637750807820106,-0.04150931696028482
TNF,,0.038233951124435575,-0.004172415897376139,,-0.03562486975079226,-0.006456794984708898,-0.01703531803913335,-0.008885251384636087,0.05312766740617739,-0.013353127239062967,0.07127634851391978,-0.07051238629576138,-0.08104470001121045,-0.055376906154628695,0.08042144861900889,-0.049067316454382906,,
GNAS,0.06379141190153984,-0.010033023366743343,0.024249044803929445,-0.04417573100980794,0.001460281646810929,0.16319532927712044,-0.10268366818030454,-0.11658105761181668,-0.08077603844293285,-0.10990806425857166,0.02840335850167078,-0.0844612419467879,-0.031156937849878795,-0.05271574180944138,-0.08584743912315412,0.008510689873463338,-0.009024016123083404,0.07015324846897102
BMP8B,-0.003541648015085833,-0.0448000944898846,0.005594856249221009,0.07587724118075838,-0.020841724389481637,0.011390084399177103,0.13928124111524293,0.013915711355337403,0.04996582063467192,0.010763522807387665,0.07901540998796959,-0.001509500787239125,0.057224754282943574,0.03496426327413547,0.050537628763445544,0.020351968828210602,-0.025261310505333187,-0.043702130057187816
LIPH,,-0.04698338791188152,,-0.017066581367635943,-0.02044342952531759,,,,0.023957958992465677,,,-0.04346691410863,,,0.029890524678882636,0.05791039478767414,,0.05643013143165109
CCL28,,-0.0006308280594311267,,,,,-0.03253429391026586,,0.028484284593006823,-0.006109811934743333,,0.011067671421129474,,,,,-0.018673940895330785,
PTPN11,-0.06232082093619697,-0.009874987384039942,0.09562258490644301,-0.06548961908817005,0.013451190117132372,0.02286293030728706,0.0016575489721834121,0.005993226105893193,0.05448322340502626,0.052113888738829,0.07780060689230318,-0.0492063599263107,0.02532206516474882,-0.031717901362775074,-0.023007406551187944,-0.02638368710448056,-0.018401239342801436,-0.02764717320977749
ADAM12,0.0018971839278406739,-0.03914387580071259,-6.445729307261108e-06,-0.03203070698444801,-0.0625240203604851,0.07829279413711575,0.11258379673150883,0.15049760157985556,-0.09329151784289996,0.05839502819823626,0.042514349451328245,-0.13961387535931488,0.0476785800634225,-0.03179363630403126,-0.029259522042909367,-0.009279274775481594,-0.0399771426554938,-0.06580559086145234
EPO,,-0.025055198998939748,,,0.006965156456123637,0.005004687531778395,,,0.0024431022001630766,-0.006527679710651847,,,0.12374732722390874,0.0021225898376918168,0.01874462980754428,0.058682056050950254,,0.00807066649953306
EDN3,-0.036447738393153066,-0.031985246495199765,-0.014201531738931766,-0.02013167224261956,0.03319408872913545,0.002507783262678827,-0.004587346052587265,0.039294739164885996,1.6612773235146667e-05,-0.01869739212938604,,,,-0.03463371676137605,0.07873272530747018,0.053400208446885644,-0.051509736603499674,0.041262419043763016
CCL22,,,-0.019279542814792015,,,,,,-0.00021875574233759304,,,,,,-0.04455867343205535,-0.05195752817602949,-0.013245264970210804,-0.00014996055910441566
CCL2,0.007336084278763833,0.014425785665771539,-0.004680230384656408,-0.029736566254934513,-0.007351425739703795,-0.2683172613458417,0.0339767127179061,0.110865693087806,0.16953330378783452,0.04565605386939138,-0.09684556162380847,-0.05834406218580514,-0.14693956174833636,-0.01614959239639819,0.04898301210775627,-0.048343483475721705,0.03640686965924331,-0.022524186904055558
DSCAM,0.058577920809685526,-0.015710804830744045,-0.00651592702464944,0.0517764313334094,0.07455135281672165,0.11235995402206328,0.06700188214556242,0.04384983542716375,0.0407346870238174,0.045738360265433736,0.03505166301270381,-0.10687053706380112,-0.08287566084747192,-0.008050734963422358,-0.032711997915007195,0.1401234422905316,0.10541185260380842,0.09068517204634988
GPHA2,,-0.011859528036332792,,,,,,,,,,,,,,,,
ANG,0.03609615650318795,-0.07385376654687757,0.004586013136374569,-0.032880549841285925,0.026127480866658313,-0.10733185897024056,0.02772517046656787,0.05868305618438379,-0.029414030650951373,-0.044128860460642225,-0.04155486819621655,-0.02551471801607782,0.0819069944041794,-0.026556907210518,0.04471803076044863,-0.04303809902956673,0.039458395466024004,-0.034921944295985524
FBLN2,0.02054363569921521,-0.08807500720053188,0.005515661891900573,-0.02340224928998954,0.05700116361091595,-0.030793197609439778,0.03387725624826343,-0.004732765209557175,-0.019777927406886855,0.05483674882583407,-0.06007091168082673,0.011578821459050419,,-0.025201451787356683,0.020290879111092532,0.11539036530559987,-0.07660468926987324,-0.08616571724436221
VTN,,-0.030174400513129446,,-0.019911330491159278,0.0057267692131431356,-0.03770436067538089,0.04513908248899202,0.06312112042076307,-0.06292603876695034,0.017798927828275725,-0.0054391027026335585,-0.029274045180864832,0.006131150112196772,,0.001948967734660567,0.004977882030603073,,-0.05187701143519539
VEGFA,-0.0038234668890536785,-0.17643212249233006,-0.0326112846592056,-0.05869308130067566,-0.0736960103648226,-0.25307356475574894,0.1264491000231964,0.10538122277040594,-0.05052310310461434,-0.14374340824947995,0.04007816364879838,-0.14336844465270124,0.18632100044322336,0.02610794301171617,-0.06678233783361753,-0.1821328234608757,-0.02105129997432457,-0.12546186598725018
F10,,,-0.022006378708568003,,,0.021773425102870024,-0.0062911887644595465,0.016889581411890696,-0.02732127548048537,,0.05735693293666469,,0.0331460407179474,,,0.026383645310382717,0.001473526509421577,-0.017061496730969742
SERPINA1,-0.057543493611959456,-0.06086953021831363,-0.007472007921050617,0.06331035819487896,-0.005411187990002346,-0.0842782907337769,0.04422492503434894,0.10076671546060745,0.04497705073431818,-0.03366165927112382,-0.05479792697324746,-0.04447272592501666,-0.035845280031684246,0.0042530351846049586,-0.007641227264961845,-0.13091863244524257,-0.0045326277564124344,-0.07039086433458025
VWF,0.06013403637547097,0.10951532549670802,-0.01688199578738922,0.02435232385078158,0.0015798144380300108,0.06370966420367556,0.10594689949915136,0.1651533587747515,0.06744163990941002,0.16064596048462432,-0.12592263666089248,0.023977423678063478,-0.06161450963357614,-0.02694238491693713,0.004159528911878869,0.10386325540277308,-0.05650895707326534,-0.03863226230587176
GDNF,,-0.04268604587351661,,-0.03038272598405168,-0.016952269643974484,,-0.027114183165669797,,,-0.0006880458213829072,,,0.21283376596578246,0.07464582115934698,0.04722638783981006,0.00950246539892333,,-0.055458644550116336
VASP,-0.02071855363621131,0.04259499882115834,-0.04050127753604388,0.02083231658076228,-0.012576231567738612,-0.004742711425503726,0.12662632903191076,0.12663967959077194,0.06522070935562482,0.0377719292031572,-0.08027235328512294,-0.05808306655164147,-0.04976550675665566,0.04389762466459775,-0.03132612099198713,0.04720485618760588,0.01585870123103825,-0.06704361625253002
ADAM15,0.07358356592238345,-0.0006336292626508461,0.01335237329423567,0.0471319079700927,-0.008988900278048205,0.01733215649423583,0.12520850527837435,0.08484387477699751,0.007896494324174105,0.0441689493406173,-0.039443450355711694,0.027711308023557344,0.029675130077584804,0.014487837067898739,-0.011617774380277536,-0.02719744666580804,-0.019845957336467625,0.04364186643003776
WNT2,,-0.004448927047662738,,-0.02290321226970318,,0.053109915907760125,-0.02866547145617251,-0.055537715581158435,,0.01773201394148488,,-0.05411043223764402,,,-0.059570722603356725,0.03432404216062808,,0.025068913265818765
CALCB,,,-0.0038892711742770586,-0.030382740436463197,,-0.08954610128647382,0.0033499151677442085,0.027258411068779936,,,,,,,0.027397577355238643,0.06766610280699124,,0.0588747431883946
OLFM2,0.0012836598777639862,0.1295867112283343,-0.02400230574792843,0.06346971999843637,0.019158020061952715,0.14837054138887826,0.047101472320756656,-0.0659768867370524,-0.05572393333238631,0.01005856167408214,0.018735244835132565,0.020743333816406098,-0.04198883192588594,0.03713741440405085,0.047534499612968434,0.09415672219583535,-0.021093760200031068,0.07541457261319791
MFAP2,-0.03031997998371931,0.059669183203811316,0.015647215299623117,,-0.0027238603217217315,0.08458427313104565,0.12436342543444212,0.12344975797658146,-0.01697077040598425,0.10520919108817003,-0.027742361462836856,0.09271603234233203,-0.05911770256141139,0.03467161766976151,0.032864906847240166,0.150965270123511,-0.011089890666301342,-0.04254571964856585
HLA-C,0.050908682112869336,0.01695597644523235,-0.017589109796660608,0.05127590847927867,-0.0033815256500508606,-0.12477596874588094,0.0540843036340416,0.20547059620792443,0.1595907670269719,0.025167872127939157,-0.000716949520220871,0.07865612352524733,-0.07280851350564038,-0.07236214531147571,0.033017338788668374,-0.03943307347224412,-0.04236888791195457,-0.06612114227295286
THBS1,-0.011665306666022435,-0.022057534163252235,0.03094677647567359,-0.03719706533603292,-0.021033946000121886,-0.19286202066906152,0.12654922566659496,0.07102387148092332,0.10986848121073986,0.04249624638741149,-0.07479295702856091,-0.08486959204761058,-0.026333083551300058,0.07597902818307853,0.025751278077684608,-0.015451323916998893,-0.0240391825335706,-0.04512190855788477
