,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
CLCF1,-0.03472507989740999,-0.054685649875515635,-0.00987727285600244,0.08738260678241398,-0.04731383703036185,0.03779347731200966,0.030563418695069358,-0.003693664990955983,-0.03294391298788749,-0.039133373353483686,-0.022507896374342817,-0.0029111775919103255,0.031846119072290506,-0.027976820184054358,0.03901448803294872,0.014771155281114005,0.030512183521097556,0.07991035175941791,0.01709073000140927,
PSAP,-0.21060387961867746,-0.1227000735464713,-0.06963069365679668,0.0496290593962558,0.005608317570824542,-0.03590857042220414,0.08039759957968595,0.02320945525980824,0.014309967659392795,-0.11502190770338636,0.15948930395597635,-0.0380081262201272,-0.035243530006602894,0.06212732262656745,0.017250403206592622,-0.07182199171913939,0.02439919291788656,0.0014667203393460334,-0.027166777144419094,-0.040796348273544204
EFEMP1,-0.14383316072414284,-0.10981827916309127,0.0035295180010302962,0.019904623816946954,-0.17554787538534833,-0.016765949426464033,-0.1525301856885556,-0.002577575370822366,-0.07902312354452075,-0.2816416247465277,-0.11216879512264107,-0.06164605451601769,-0.11294521218065637,-0.052186528839428356,-0.006291670720544353,0.08813252083266673,-0.029763048512857344,-0.008068066075166379,-0.0047344252199063635,0.009492407634134137
C1QTNF1,0.08134388946919964,-0.023730504523747885,0.031219925333654915,0.01808883709821264,0.029978939932096018,0.0456210692418985,0.002753539174818147,0.008504207631798438,0.007636536386726084,-0.01778006242127681,-0.05606717066849108,-0.08786955430567374,-0.07308599595024136,0.1161240968202442,-0.03565395884940856,-0.006350276267493275,-0.006288357722836687,-0.027649219796849794,0.011213154367894896,0.11148968884089848
ALB,-0.04499592809696501,-0.01978980859086956,0.05387316949293633,-0.0392142241991673,-0.031766793824059246,-0.011037546095176777,0.03078757559395573,-0.02936948844662204,-0.004961927632547396,-0.11992347140639363,-0.03618202898084523,0.14277751500518018,-0.044160036948481814,-0.005931245526169445,0.006869359021112458,-0.019577403204131826,0.03880800189324544,0.0003144734676144614,0.082156558954001,0.08792972795708874
CCL13,,,,,,,,,,,,,,,0.03051813938603207,,,-0.032396164125478584,,
EFNA3,0.05271898574921915,0.042130629161987045,-0.004651890695892803,0.05289971732000018,0.006820878881059459,0.08977909831332473,0.19060603519673153,0.059697188443212874,0.014058809226701623,0.2634543762534535,-0.0037232491398654093,0.04519939613656094,0.12369585864834891,-0.07594829811529137,0.06610492017851836,0.023827613484693335,0.03392481829056707,-0.0010045150355220554,0.0011972559527930527,0.15323372850347702
DRAXIN,0.03877590301997249,0.012584372679563851,-0.00832599691409943,0.03953363678741123,-0.036892000110869426,0.03577025749778789,-0.07451996636928038,-0.031175041555950064,-0.015647211695965755,-0.025463298249530725,-0.05149523033299609,-0.03991630169000257,0.07499136117563417,-0.02266641808256736,-0.03552188038293501,-0.08136701305669765,-0.018068670832599932,0.03426846786827265,0.017902676243747126,0.06103938411843572
RAET1L,,-0.03560609984799916,,,,,,,0.056244989562246696,,,,,,,0.06929180718095818,,-0.03508785347550798,,
NPTX2,0.055809487348319906,0.05865087830145954,-0.03977819328841744,0.0228242161359891,0.16828163786304917,0.05211781811220357,0.16615926149663365,-0.007321490335017997,0.002568023389235983,-0.07105223795433244,-0.05877142618532249,0.013363820889650838,,-0.05686367323448881,-0.006968762903620568,0.047992110214439866,0.08076648178562015,-0.03573280778042155,-0.01094421311986352,0.047493151352185625
FGF11,0.08719729232244867,-0.004072963002457839,-0.01533257325005022,0.06446494642950273,-0.05274019150821801,-0.010990374715317257,-0.04114624204558802,0.04250664274648168,-0.01894437813113459,0.04470388506963446,-0.07998334451924012,0.05497031111377439,0.028442487656819282,0.04963691081001604,-0.000510716374908373,-0.015782152416148863,0.05603505232291817,0.06475571850426246,-0.014635173706376785,0.05915447448741793
CD59,-0.10778946524908556,-0.07062829446172433,-0.03731312279937424,-0.038423687925170036,0.0360942899374332,-0.04620721575797483,0.09043285928533014,0.008110944675325719,-0.003297860866105166,-0.1535736738114851,0.12646431743759542,-0.07668697675294837,-0.043726155960513206,0.025772947489283566,0.008739943977639717,0.01324783531570015,0.05685823529000915,-0.07370539813258412,-0.054896913917079806,0.01646533880940218
COL9A2,0.04772610566551768,0.04392969405395566,0.033406390927104124,-0.02842922057768991,0.01818329080568523,-0.00442752844462558,-0.09563151996191435,0.04904205164433019,0.009108389834828163,-0.12633816850527496,-0.06493228499050621,0.07708190107070005,-0.02148397402332318,0.024560159227621645,0.061563965384531016,0.1292846684036661,0.019517527535494114,0.032014558418889054,-0.01552397299628974,0.0446731782839674
DLL3,-0.08917736746894402,0.07963427570960042,-0.028486763857644145,-0.11687246202146573,0.040276997563098924,-0.005402058262989968,-0.036293118857059645,0.0024892095709074433,0.04301689126716932,0.11248618628277754,0.015689058378682803,0.0760136495417337,0.0007681079128441416,0.002761403624182447,0.1375969432686202,0.0778079535135778,0.0026404824951155466,0.007865359136928308,0.040094767127042207,0.10588324150690397
FGF5,,,,,,,0.02255158206804191,,,-0.019109549146591433,,,,,,,,,0.0018293929793766737,
LIN7C,0.0638975602217042,0.027319673499287715,0.003496285535645048,-0.010375446542594806,-0.024773182363476434,0.02127999668024118,-0.013660969604420673,-0.0413730059082826,-0.015728946289940274,0.13477551139788238,0.023583617660452152,-0.06008112076802626,0.025050754487696898,-0.05274115611177336,0.06167173068132908,0.02904976690551359,0.0252668741795642,0.03657841253900857,0.02810079726734848,0.11764103604098958
GDF7,-0.04296396748105376,0.048000102581989064,-0.028716321305605787,0.07595908300534032,,0.04564397828851196,-0.044894508239193984,0.002828831531349179,-0.017157355817843414,0.11014833707680827,,,,0.05401870074416472,,0.05640054821085973,0.045506530841828256,-0.023478655117086873,0.036267011881141335,
PSPN,0.016450948882093627,-0.007886466021089786,-0.051739212021582236,0.05512846981752836,0.05346971428346152,0.05975786033436126,-0.01069871406452943,0.024315563041917742,0.022656489724711588,0.05091011447875013,0.04216358160448141,-0.051938986406531044,-0.039314881724750485,0.004647474832087109,0.04772187856007755,0.08575745832464116,-0.026773784463264047,-0.028654018742371657,0.017201627593672487,0.08981840149951612
ANGPT1,0.04569201461060985,-0.02151186848202902,-0.04813883259862311,-0.05206467133451599,0.01474296297261179,0.024840308451162894,-0.05559765231256363,0.0357717036507023,0.01099872355706492,-0.1359836723506824,-0.026504262180957232,0.03705105177536063,0.08182203122712435,-0.035334123410672234,-0.011379270285278329,0.055511527634079,0.03416951552958687,-0.03935920296943617,0.046692365438549745,0.12410785433567298
PNOC,0.1254320695139591,0.02308329836427346,0.02113516512068671,0.04931088579990268,0.16857361365648424,0.10885373078428771,0.18472223957043496,0.023702539677045293,0.030585747731983737,0.2015210674094753,-0.011914623699288562,,,,,0.015787535562482285,,-0.02783490458496871,0.026537323482415692,0.07734701248654768
L1CAM,-0.05049296072831377,0.0723607687236197,0.027023335292947873,-0.018033972036053666,0.043225722279078296,0.13774702002694533,0.1334157836258432,0.015607492691913265,0.05786392016984822,0.2283378426189598,0.20510847082387273,-0.03625236482459758,-0.022772879150334227,0.03856429144702124,0.008687563906280867,-0.03067618479721346,0.006843653862138358,0.0577198530110567,0.06226388857714719,0.15377287883491025
APOA1,0.10889498164023162,0.04158291435370318,-0.039768249917604505,-0.007928969191984223,0.01253664955320103,0.05429679614208166,0.047471570355394795,-0.026501455316432675,-0.007289116398527415,0.12193242756896626,-0.002548246890175817,0.0124861183074856,0.0269762464908947,0.042103205377073155,0.07989831232765782,0.03187976914012047,0.018829494578571325,-0.022579740429155837,0.09439033518340731,-0.05097478688762896
PSEN1,-0.07218824163773292,-0.02480190258961255,0.04821560752399478,0.019733811874407984,0.022616918913449868,-0.033714352720924524,-0.12395133054426148,0.023288447738267663,-0.020511404281558492,-0.15965199503666017,-0.11485015192934195,-0.05772175763131465,-0.0677272940157783,0.027014816790688814,0.0025483920443273664,0.02303981238935295,0.009961119702597422,0.01945560071906488,0.06896224905344832,-0.06429425036173361
CALM2,-0.011950617685864648,0.021033513957029352,-0.05061404430638668,-0.05264036940650453,0.08382994353795833,0.10236128809305063,0.1650978247807811,0.05566024735240371,0.09577153271836258,0.2915916473115594,0.1465880694297389,0.009790656592752349,-0.12681933975371323,-0.06959506465221874,0.11216777326186057,0.08880231879901349,-0.011598879851347926,0.02216911070150811,0.035657127574320956,0.05552017170550826
CLEC2B,-0.07559182122702034,-0.061233778982971804,0.020248560205045084,-0.048646860946200035,0.00867617270740464,0.03545674290331331,-0.060483910325825375,0.005608254900721166,0.013923119266011811,-0.06546686365475207,0.018758329327587153,-0.062045910418556637,-0.1262294309948644,-0.04207099677084281,-0.01838822054189199,-0.025207723704570827,0.014290772167281092,-0.0017798718672577517,-0.03431293402473794,-0.003005431379332925
NTNG1,0.08434737478742985,0.03642915596399112,-0.004967159954268932,0.010478154290073262,0.022386235778394062,0.06773964401259898,0.059344655015604486,0.01818282050605812,-0.055065117309669,0.06621654037708274,0.08415480785831655,-0.014687998705884983,-0.030533147704579846,0.028615307030963686,0.017088865815392443,0.10476216499800738,0.03579109356681587,0.008442605275255222,0.029183672137613883,0.18415150870212948
LRIG1,0.04624530022701334,0.05399546316683748,0.07829323200399264,-0.052421379210037984,-0.032768222001927874,-0.06775447997190379,-0.12189957601513751,0.01262486086555725,-0.01716765545382991,-0.11974791209619395,-0.09774652415235369,0.01937526635595954,0.05472163262899944,0.07147633909499955,0.06726409024963928,0.060137465176232405,-0.024872842120901642,-0.06451242263919982,0.0006255540956769151,-0.01996709116130692
CPAMD8,0.05808039337507588,-0.035753236900420066,,-0.02612625175273849,0.004441656769593229,0.14008706553979494,0.010407517984739155,-0.002428853566741878,0.024084185028053696,-0.04306920801767086,0.014689094277286565,-0.02493735461490368,-0.039361721516936565,0.06081027383386076,,-0.027888354621396147,-0.03199654765102486,,0.16505316327857267,-0.019334899127412132
GHRL,-0.06031452818587095,-0.01921880909127482,-0.02732598234866267,-0.005734323005771514,0.017857935222750625,-0.032929049624478075,-0.010029843847914149,0.04792394522250425,0.05947033940216249,-0.03896996251592486,-0.005193926476229802,-0.03359859014975851,-0.06276464023030802,-0.012107981895339659,,,-0.043115643962688494,-0.009919133468167645,-0.037422950182244175,
NPY,-0.0002617752436115578,-0.01445899913301021,0.0019262282090477731,0.014105556862439712,0.028221954909855844,0.026255532057077435,0.11986014841473679,0.03439060856857841,-0.03673899898780836,-0.018081931743571953,0.062097690206600976,-0.029121429975211565,,0.09462990295959328,-0.023110148746303554,0.04235357922314115,0.043352640341184814,-0.048871107911315714,0.030341000039554,0.07088835415567059
MMP2,0.029918759289789522,-0.018110233086699543,0.023428680513556982,-0.06649050154109579,-0.011299647778871613,0.030214716968106636,-0.09727310760126652,-0.033058962184224557,-0.012353372641635262,-0.11492057766405474,-0.12388168664315023,0.021332543812985067,-0.06766883913961069,0.051997140266705856,0.06445356089913522,-0.0048670467687415165,0.04036601605502473,0.012827262339656625,-0.06455166998023003,0.021995474184168133
LHB,,,,-0.022753992215250804,,,,,,,,,,,,,,,,
PPY,,-0.030887754929209123,,-0.02508078348291172,,,,-0.009400202280836635,,,,,,,0.08633088486001288,-0.021827309371402794,,-0.05149224260434858,0.044850313070148556,
ALKAL2,-0.05661270586103214,0.0005859151563932128,-0.02304955273704452,0.044161040557294244,,0.02790120007589924,-0.03196280724419917,-0.0415198687273332,-0.01990632920572796,-0.0520429363404728,-0.042369332911706914,0.06029612453625961,,0.011775134658576608,0.011078995839067166,0.032941587264434254,-0.0006598662035721463,-0.009070223582488568,0.04199744267519171,0.0833198836253684
CSF1,0.017925083814939128,-0.00014014924605064167,0.06416987209829424,-0.05645455446199593,-0.07042442392253469,0.041726911084318724,-0.0790187963343107,-0.009482373546849254,-0.029482240587696638,-0.13524626339311524,-0.0438988850896739,-0.10020467894873063,0.10013555225068888,0.03576539642621558,0.00828110204049841,-0.023192147621065844,0.019102900314315382,0.0012567497508878145,-0.01572166735417872,-0.012578571871271139
SEMA4C,0.003498669034932112,-0.029603521065567164,0.0012302240657108172,-0.02936343310419015,0.010664456644109989,0.018675100700533593,0.017786817512313837,-0.030263403203533094,0.0047948540454779585,-0.04102975617755472,-0.04174901921321397,-0.0038754346452430574,0.008290699296130723,0.023916085385216238,0.05845180538877405,0.06673523001481657,0.02571067727111548,-0.02902247435998649,0.07426610822951207,0.09345273058061197
ICAM2,-0.010823723595745884,0.008955363535285941,0.0746186356964748,-0.016837818189263686,0.02862179201660066,0.01465709710381903,-0.022717058876202147,0.04315702220044426,-0.014516050112294822,-0.01256641969387993,-0.026171503880482724,-0.023841689086543924,-0.03720756834926479,-0.008964582100388495,0.019873127712197455,0.10081919390581474,0.031897401924740894,-0.012707712065889186,-0.0006948392557648664,-0.0650954604584911
SYTL3,-0.014664099443473513,-0.042555074321014214,-0.03090473219252886,0.06600948766926816,-0.03494896486578656,0.14665020502303952,-0.08452508473890058,0.02630765047503878,-0.026731701262664172,0.005867764492645448,-0.052215852933897376,-0.04283498915250604,-0.10399687270463738,0.018972657212317084,0.11165620184847846,-0.007852846998501521,0.01648152972143151,-0.03905398064038228,-0.007202507025233444,
IL1A,0.03080722314817914,0.01852859408584838,0.017675362443912518,0.05382650323640504,-0.04218443292916721,0.04747933042795653,0.0032046889311239057,-0.00504230017746068,-0.015263495984943825,-0.036132140774172955,-0.011039758112868947,-0.05444949119551335,0.1022042340110005,-0.04712764420492172,-0.014795386972094338,-0.006304814627958812,0.07180545035438435,-0.03744965777425876,0.004226151627377885,-0.03730904205140255
HLA-G,,0.03205933976912856,,-0.012051639250814572,,-0.03571905752852055,,,,,,,-0.006785787147969313,,0.041076123459491666,-0.0055886017820987715,,0.07551363473326193,,
PGF,0.10483022623816864,-0.045702131677971325,0.0107519113811529,-0.04936852527938694,0.03286516301853083,0.02233819571054734,-0.061232743220261995,-0.016406766667444422,0.0775401307192702,0.005214461414838494,-0.04257045469460839,-0.0756077567449635,-0.01649389659711526,0.0003967129165077329,0.061579658787865366,0.12365669463148901,0.009511908996666787,0.0254450785163664,0.003934622727685734,0.03831769759496058
LGALS8,0.04843845901403715,-0.04433807098019589,0.026763652431693218,-0.012704220140778488,0.03124896013030681,0.04688480828848208,0.05389101772935518,0.026282087522643032,0.07261377819190096,0.09027486767822497,0.004910732511704325,0.022080944024167572,0.036319571758165775,0.03827390991753402,0.011971190886430977,0.016120030166417026,0.0024127402635648453,-0.002493733100522058,0.015097943545333968,0.021470391262834215
DKK3,-0.08781063728941459,0.06802249346133715,-0.034632643039064534,-0.02646945083067364,0.13215666988484914,0.05799381895445199,0.16554937358017136,0.03796958218004637,0.05370922759058074,0.27462105853780083,0.17449388009700395,-0.0017666772595407866,-0.05346292189769333,0.03056954337908816,0.10798995383682958,0.05978289365114251,0.1333177408286103,-0.042725834162821295,0.0778102598336115,0.20389221713319253
COL16A1,0.09601276954868837,0.0004507215723978863,0.05162350450860242,-0.012311644082291998,-0.027660502986873153,0.05947175137604203,-0.059615626199804275,-0.0560182267444537,0.016438179216087635,-0.012634822620855192,-0.14626660317899048,-0.1011256824153153,-0.0157970472285444,-0.03358185600480619,0.07311318255780509,0.04458995700140693,0.05854148557602692,0.022578935573506823,0.049642326951823114,0.0349733571077526
TPH1,-0.015918692377477173,0.022415280409551052,,0.011294931810595158,-0.02482075405372937,0.037664970604973175,0.013121854804959657,-0.033122406613404175,,,-0.020126426100864788,,-0.03305474072602911,,0.013649138374852467,-0.02163540911389355,-0.01996295237901364,-0.00293760020435933,-0.0427735194615144,-0.02201804186068283
TNC,0.07185750506947644,-0.07152786399817275,0.04190961341011508,0.09225983211264727,-0.10185202963416908,-0.03492918672835411,-0.15687597524444064,0.05865492803044009,-0.005393869079815798,-0.2698184085824954,-0.18176381495363142,-0.07344761832388007,-0.031241649704416535,-0.009641181998756916,-0.06924979742302557,-0.029533744525905906,-0.01036418625942574,0.0058842282660559846,0.013162999410324457,-0.0030637451642414725
TNFSF9,-0.013801586815436997,0.007739389481984127,-0.0017801624191542762,-0.015226432103902404,0.056940273539461086,0.04922655662876585,0.12243606911442058,-0.005352170136830185,0.017393308137238078,0.09243665813560382,0.007105147458285643,,-0.03353887541915224,-0.0437511620361125,0.04460061257761085,0.005458933657966612,-0.0420170295273631,0.006974658049736563,-0.026756010661814336,0.07544952094972301
C4A,,,0.1363507267241373,-0.02697617813335456,,,,-0.002557313177198596,,-0.027952609061476383,-0.01769189310349313,,,,0.0016253043240321474,,-0.03575001173278525,0.0721141182924187,,
CNTN2,-0.17408961135646248,0.03924000247889553,0.031506733610035975,0.010440312409391469,0.058766603036589524,-0.012627984040362231,-0.12647416698398112,0.013566303393307002,-0.0021347624991105408,-0.2568977909500658,-0.014365530055796622,0.015078159906119918,0.0331766183702594,-0.02952154412287894,0.10093289067641292,0.11320410649611976,0.005768368088368989,0.010558024014964031,0.07692293091496578,-0.11805170741624267
F7,,-0.03924666556492494,,,,-0.03287224459254803,-0.0131721631094431,,,,,,,,0.08137546043355334,,,-0.006697256411803376,-0.00958111029034114,
LUM,0.015356742131761473,-0.04953957651577101,-0.023346011965805543,-0.02172632004169372,-0.010989934376431363,0.06864713353568043,-0.07239971016364592,0.04616721588464466,-0.034259713270974074,-0.0011081544107190554,0.04650874924819591,-0.003594478238412823,0.01508530830699756,0.018790746233420134,0.058699933248580055,0.10430570254915353,-0.04687372464913494,0.03888086341258994,-0.07276722475559344,
IZUMO1,-0.02203964938377424,,,,,,,,,,,,,,,,,,,
BTC,,-0.035606085016914216,-0.026606219483188705,-0.0024093058356955887,-0.031595957698175414,,,,-0.04880170050075604,0.07188206147439374,,,-0.05518233047791256,,-0.03770241257545919,-0.06440957959524891,-0.030674859263334613,-0.006245140077141439,0.035165515103316974,
APOC1,-0.19951871897954654,-0.05949006087033309,-0.0012440045673945607,-0.004331605953202505,0.12534771193993688,-0.08300210974760751,-0.1349655869246414,0.020085350691969442,-0.001612683121272343,-0.3122210507855004,-0.14293350165050564,-0.08514558818186134,0.04989953398050278,0.027876893334218656,-0.0238716845033161,0.05389672337273393,-0.0696905912564722,0.09041296207837872,-0.01772419505589588,-0.05391384217882072
PKM,0.005258830794321447,-0.02657237660296978,0.0039051995163453604,0.08126103064935117,-0.021928738646964666,0.07881378929064574,-0.004806196445644001,0.017141478021823094,0.04229031055449919,0.19445655597940004,-0.06685300810038683,0.06659024210479794,0.03667869676454998,0.06501226730932799,-0.06569064569733514,-0.0712240217986455,0.0064815927511265746,0.04156014201630535,-0.009798469932047636,0.12405042984426409
TNF,,0.03817903709197792,-0.003297371755462864,0.04525041434484974,-0.018067786823318888,0.03175497362944866,-0.005708626062337001,-0.032540598055270806,-0.02287587768778186,-0.09164638925488754,-0.03401267417242328,-0.05673212221539266,0.15809103489997461,0.002392380001373606,-0.036593912552514964,-0.04801091027820199,,,0.03369474307532177,-0.05209518755663478
GNAS,0.10081697485147982,0.030405583376547227,-0.00871352534525847,-0.06906267169485884,0.1452724550688572,0.08323956569471896,0.2034009904381568,-0.02709555028625579,0.047625600253736515,0.3137400051220261,-0.1197806775270297,-0.052671416805808134,0.08326880171092522,0.04032727205442616,-0.1053661059946266,-0.01730338093763233,0.02424311728042818,-0.005336364782275414,0.004322518899606042,0.10251104245821005
BMP8B,0.10172503534986849,0.013144664996254317,0.04425575380049555,-0.018459491318270845,0.0014608823536447293,-0.07096678556199428,-0.022656585305711102,0.006049729948065819,-0.015189347650244028,-0.07679641358488562,-0.014934280013055827,0.00577172471906934,-0.0173895068677344,-0.0029525693559530257,0.08558038873198172,0.04894412515204965,0.0061786745300053784,-0.027988592976622213,0.1285175267668735,0.12132986675803079
LIPH,,-0.002214289195093398,,-0.016451271971003066,,,,-0.020844247921961906,,,,,,,-0.024339980828751245,-0.030123887342133088,,-0.027267796357397227,0.062421918103047785,
CCL28,,0.018678000875698878,,,,0.07242337176617347,,0.04826495552254233,0.04389303440673187,-0.0301384687242388,-0.01596113019289818,,,,,,-0.02471178267823537,,-0.00018220600159532494,
PTPN11,0.011812653041314439,0.010947892478868512,-0.04506216671449444,0.016845673013647523,-0.011408190692807992,0.031024114308881866,0.0035706354444649427,0.011435657493899978,0.02583095297571288,-0.11300146267420415,0.006577960230855306,-0.03720696707183764,-0.010515684251416461,0.05516200643190733,-0.02617753603087495,0.040028238508972615,-0.029316888734111354,-0.07336336583915538,-0.03504120544733019,0.049684009241341164
ADAM12,-0.0012467411076158667,-0.013724524077167866,0.020683678054740726,0.03721869484782217,-0.026021193176775353,-0.033149239185340795,-0.09069962905465487,0.005450405507809604,-0.017362820078294483,-0.05806622737901734,-0.09212991164235293,-0.03013756907374178,0.04991302059642136,0.07605701835016046,-0.07475751438432297,-0.002617809058895509,-0.054461710240277864,0.026571616934215298,0.009613263003796453,
EPO,,-0.004396844337638871,,0.00788449323749516,-0.026633928872316685,,,0.030809113734213554,,,-0.020126429056498626,,0.10254372776203124,0.017794554230434568,0.05842552824288742,0.032013450074064725,,0.010191465602012962,,
EDN3,0.010491099680180986,0.08024953777534703,0.013465065253867158,-0.023497046572811618,0.01252667767020316,0.05065540401041475,-0.05267388101563001,0.10664409017771977,-0.003667103122071503,0.1176638474982668,0.16561885203803883,,,-0.023136835794666664,0.08514261025824436,0.0498953423778163,-0.00040992109191859686,-0.041282310329803416,0.1038590750953988,0.22122015523572558
CCL22,,,-0.01696925640447648,,,,,0.06099948217431329,,,,,,,0.07521987935024665,-0.01875539646583481,-0.030674860620885078,-0.019710115560108953,,
CCL2,-0.05842677769943291,-0.0951881752866548,0.024436356080382846,-0.029847976051435052,-0.1526423829339143,-0.06207707153289476,-0.014303132806866774,0.006315880713930958,0.03976904838921991,-0.2220815271254982,-0.09688256609257088,-0.13653259908636095,0.01082564807933385,-0.035998476884149345,0.05305619943894493,0.019556589941678217,-0.060697573123947905,0.014217631644083515,0.03993442727540627,-0.030682437736932567
DSCAM,0.06160923849067894,0.01942034672918467,-0.00607612396315917,-0.021458191514347157,-0.050446974187514405,0.006842148351121669,0.005107526652729637,-0.0333208116277231,0.030456206251560876,0.055524562776280255,-0.0327495794632076,0.025710619119375035,0.00920286739484323,0.04367865276290232,0.0761834720989458,0.03673345637136168,0.028955510197566876,0.005263390266515181,0.03512923656990365,0.08428439651558234
GPHA2,,-0.02980012169985923,,,,,,,,,,,,,,,,,,
ANG,0.03881886005310185,-0.013040071813709218,0.034143317746264584,0.0720709311676101,-0.035753794766202496,0.04328603659645022,-0.08912273141087132,0.014883243591463499,0.009549843786289517,-0.0779419491657313,-0.06879929856126683,-0.05515737172009839,0.002822673267901212,0.01769018166581283,0.05097319298989815,-0.06564607653187794,0.038012045382667066,0.00654916903067357,0.006507801315407778,
FBLN2,0.022192725634906922,-0.0023785747446448792,-0.018863519009430302,-0.0013545063835607805,0.05178430696155685,0.04027369965066631,-0.003239622176179194,0.018391652575228613,0.012532689081115085,-0.03523525463575441,0.005626140080518012,-0.05409357059321704,,-0.04166124742954249,0.10665214718998797,0.05740450517991384,0.016668838072102485,0.03401522078634337,0.012537427979873885,-0.04987296475851921
VTN,,-0.006740095262129338,,0.022879152746651317,0.02861300198990512,-0.017380960017411826,-0.008564619399262488,0.028352786994177873,0.025316964780204062,,-0.016723850804556403,0.11983007937275059,-0.04998127610179121,,0.030095990118981217,0.01725992373777302,,-0.029086274165261515,0.035916340750178265,
VEGFA,0.1196876221021918,0.014883607339714123,0.05103237186922369,0.08698156769672903,-0.07263089940692467,0.031775964423024966,-0.03998762003607548,0.017640556972121833,-0.002169533555512073,0.06878085509691428,-0.16773836894782232,-0.03992394761731552,0.025485928317480724,0.03580421957979951,-0.09827058860918414,-0.11709232314633422,-0.04761413061454456,0.027732620108009483,-0.07159496961814724,0.03918037471828043
F10,,,-0.03277786369397188,,-0.025053992722157352,0.017754003006663018,-0.0012648858617866157,0.04854601925159478,0.030656876707055802,-0.04830035941500893,,0.10951817405314192,-0.031052040711807883,,,-0.03235666147310298,-0.026539531277711168,0.012547591466089318,-0.0016921974809601297,
SERPINA1,-0.12402597112985213,0.046688930443429706,0.03540609686255368,-0.03715690231483866,-0.028100619323128476,0.040348706375862624,-0.0922300537534318,0.04136379572680713,0.017019707748893994,-0.22920395076568442,-0.0197686738111295,-0.05409210523090348,-0.07713923603086886,0.013882916372930262,-0.0853959107444988,-0.005614755982864806,0.024345096226947735,0.014877004911751635,-0.05615730646092296,0.01146468152957444
VWF,0.06192806986018595,-0.039755339389992025,-0.00993761457157433,-0.0606175129344519,0.06990375291352202,-0.03168741464161559,-0.10127779115915415,0.025934020423779482,-0.034903069295025124,-0.002173211398768043,0.039279928324848085,-0.06897429366667567,-0.06892466656792492,0.037348020047402036,0.08203317362226101,0.05744999180487564,0.038482642067546036,-0.02165317592452681,0.04917798062583824,0.11792725974373437
GDNF,,0.010808172355853981,,-0.018046544041958892,,-0.04630144793970486,,,,,-0.020126427489116885,,-0.04529525762899232,-0.025785357256429726,0.016862707343467523,0.03717869893394719,,0.016384004354853966,,0.04162542188485933
VASP,0.018118502696106095,-0.06484093512559708,0.03485898633759479,-0.024917029325825957,-0.07022288332071433,-0.01946028402160499,0.019656639187051055,-0.009847161054682264,-0.03347358260260415,-0.07561715878704238,-0.050315271291198574,-0.052761281508373635,-0.004760574805905086,0.08662501968859605,0.0792754749264205,0.06916809898129195,0.041987690804976524,-0.005291579291082273,-0.017693856492094262,0.04868276976968429
ADAM15,-0.009936741081529804,-0.046411137746606955,0.03163874323300131,-0.026441015840637856,-0.08699982655779737,0.04446588654482303,-0.07568639080577261,-0.042854755336722436,0.05293985523352225,-0.08135212774764018,-0.030857482076522412,0.031922522107570975,-0.007790856266560957,-0.013034352596428739,-0.027895863701659026,-0.0027534161016513773,0.00680119930230197,-0.036444581790794295,0.078258888566004,0.0780917239171743
WNT2,,0.02021198500372895,,,-0.021577520537623754,0.03133895334624141,0.13220866331115735,,0.008442287395912228,-0.01080465550687265,0.07225285663463472,,,,0.04353543365007372,0.09336952740818918,,0.0014287042187089219,-0.038135864656298694,
CALCB,,,-0.009498562631208287,,-0.03243525238039649,0.04267963060520096,0.13358993567436084,,,-0.026200405380566647,,,,,-0.00032048726002927534,0.06764268464458416,,-0.002453394668724473,0.0001358208141691923,
OLFM2,0.05583147065781919,0.0629322583253687,-0.0040501006144490264,-0.029125482712618313,-0.02490976721978673,0.02950395366549441,0.09030662329595678,-0.06000539048965299,-0.020618677471972328,0.043937730901509583,-0.010658373715069256,0.015583143250464598,0.008169283632885304,0.08000406504248597,0.06411568582536034,0.06363712627486476,-0.07374744492172158,0.065514880736349,0.03314678770661003,-0.017704648752032065
MFAP2,-0.034856336191092914,-0.04331286229919989,-0.017446455010261763,-0.01649266997150634,0.04659810402249238,-0.022788623583278607,-0.05585845066866937,0.02514239422219608,-0.02941452611981253,-0.04604013277578176,0.0030826001577912874,-0.001629755666157991,-0.029917594900360032,0.023427386445424307,0.09843857989817606,0.02510921508729945,-0.014955512164989995,0.05852760693106267,-0.053255270095045756,
HLA-C,0.13691119184358494,-0.047107985385546475,-0.020016398134899454,0.06484453780437165,0.008426719087779417,0.0065135903729800415,-0.12699206248063866,0.060181479370240425,-0.05057257905042101,-0.28215676907065607,-0.1211500694675574,-0.012679063127865113,-0.039044923752639425,0.029019425384432015,0.034828113015859606,-0.06023795888918667,0.02379013235903702,0.065058583968683,0.04460739362693027,0.10350981933720554
