,UKF243,UKF275,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
PDGFD,0.007025320432517867,0.04177565100606869,-0.09017523949992662,0.0014613716241164483,0.05102228843028632,0.08034797494275943,-0.041191061299935466
EDN1,-0.05260749770450024,-0.019674395406595716,-0.05144658024296421,-0.05117269489156323,-0.02783581632638802,0.056580493252490996,-0.045194047835072894
ARPC5,0.018746397385268787,-0.014703017254496839,0.015513409532278906,-0.01577762782488149,0.01941607561410739,0.013709528044102312,0.05403280474674486
GSTO1,0.007358242886674676,-0.046670468942793385,-0.009707226892694206,0.12035589959154062,0.04784594393295304,0.029164758371815223,-0.05620305275357145
PROK2,,,,-0.012387210343639458,,-0.03388742859773922,
SYK,-0.05962578639402917,-0.009015394373011977,0.09192830806630804,0.04913510322333257,0.013694022497010322,0.07213597127180359,0.005327704006039374
CD40LG,,,,,,0.0024498174908930167,
ST6GAL1,6.538955817655265e-05,-0.057427309173684084,0.03568038663616443,-0.032583968404645086,0.03208346888710391,0.06718471679532897,0.025122389678664113
WNT3,0.060318255466834586,0.01744692431083994,-0.04079504796928203,0.032781756238500645,0.02693902783126927,0.0435845905309525,0.11593174533615803
HSP90B1,0.014661925037207346,0.05383088278287005,-0.17810492609141704,-0.027514235615182493,0.043692601774748055,-0.06532054039960261,0.054286408730856474
ZP3,-0.04395383381996719,0.015602928322400145,0.11417898217913978,-0.02299115926392568,0.09254582941434306,0.015408649356405783,-0.057281678733897265
NRG2,-0.029909236441084612,-0.035322122808939545,-0.09048665837458372,0.044606419946913084,0.0009238776261368302,0.07923517619908094,0.05428167732967255
MELTF,-0.021153619131014066,-0.017515516507303253,-0.02171722240986503,0.07474220275813527,-0.01507061597706556,0.061832713121572964,0.04185196996944333
NLGN1,0.023007975490068434,-0.00413978289947668,-0.09889379047148543,-0.06559175453159719,-0.010788282940950883,-0.00794525341289083,0.028649666376797344
SLIT3,0.06745259108653909,-0.0062253097979866785,0.07555052619801185,0.009384292937566482,0.05409994642726226,-0.0019309584707110862,-0.043224227315591626
CCL8,-0.02255063792065944,0.0843843049958452,0.01815395551376946,-0.021945907224395933,-0.01357867833964436,-0.024603592909559775,-0.07974347968132872
S100A4,-0.04499181022279361,0.0054719192992431645,0.1663706443431327,0.02085023434029855,-0.00626761893753769,0.003994718682494081,0.028418220235806486
TNFSF13B,-0.035948360055153894,0.012380791251769968,0.04584531590195784,-0.045456651102496255,-0.01244663625886841,0.031208479172556928,0.07215152472552973
HSPG2,-0.002049187735726868,0.005796423209538866,-0.10097563864981388,0.05549344810089033,0.0674835302130554,-0.0051636590587920955,-0.06291586329359121
FAM3C,0.002895439597872026,-0.053233723787134236,-0.11037024590010469,-0.0067415012976563896,0.03042268120844873,0.022706361798914568,0.026147666336527767
FLT3LG,0.039001507387482225,0.03192236911122434,0.022282715022928272,0.07693755739009205,-0.024570319477829002,0.028702585177976445,0.01575952067492381
A2M,-0.04673410624738525,-0.017300185502237702,-0.026166185476623978,0.10543192776110027,0.03993029221290008,0.005097402009603018,0.07641954792160051
VCL,0.048591136940771266,-0.034386980226758006,0.03744287027250497,0.01890992887044365,0.01193499672902429,-0.006227291797166599,0.022028209047995274
FGF2,0.012507415878162276,0.004021611518366635,-0.042289845908623766,-0.003087683392932834,-0.03861562102742929,0.019073274091228446,-0.006326698227643505
AGRP,,-0.011243784223832437,0.09890098888846692,-0.014687675642865529,0.09882446524163208,,0.0029244432753019758
CNTN3,-0.012736074097627722,-0.00849385347148944,,-0.018604729328412162,-0.01378473487269542,,0.022154383359275664
RNASE2,-0.07348364662860032,-0.026093299283011757,0.1446710165693075,0.036071520726214314,0.022562941449355854,0.0651199591539603,0.06714486427236213
ADM2,-0.00589155714180903,,,,0.06912045477225139,0.05325243229080601,-0.02243926419111685
GAL,-0.023188624573089667,-0.016087335826029055,0.055814021027722725,-0.03425020842460692,-0.017141846501145405,0.027474492471717713,-0.005424236967237665
IL36B,,,,,,,-0.030123661378519444
CXCL6,-0.02029913361504211,,,-0.0434195748449553,-0.029711444888971615,0.08740582653186102,-0.03875987630783289
PDGFC,-0.04528815445686602,-0.017827359040866332,-0.040739434511961645,0.025001403069247856,-0.002409907389355511,0.04091195436765466,-0.009960450718074542
COL8A2,-0.008317325350474173,0.028831510951788274,-0.010239952162892557,0.005607416498480724,-0.011713065238215734,0.06954828615294793,0.034964178274221755
SPON2,0.015817663091069523,0.01936929014437041,-0.10667145579342495,0.036480530460786004,0.04651307770191531,0.040185698370721154,-0.08221200160301623
LCN2,-0.017525427618270407,,,-0.03104800300697391,,,
SEMA3D,,-0.028214046076103606,,,,,-0.04152874997232418
BMP6,,-0.010273965329865103,,-0.025948085799954997,-0.02472712343705145,0.024413619794288133,-0.023004649513829602
TIMP2,-0.02547074101970205,-0.03978399755538827,-0.02402195901141726,-0.010880543721960059,0.03650926840074507,0.08254282667097201,0.00013906031029600535
EFNA1,0.03762142090263978,-0.02639256866099979,-0.030422961243586403,0.06550189695417541,0.022155032351271264,0.048158873645276136,0.05663829406870279
S100A12,,,,-0.015718346651302225,,-0.021580307972939757,0.005288934987911187
TFPI,-0.03684079675051464,0.043358292469135445,-0.03863289981504185,0.052689741224800614,0.059747715641321336,0.02394689998604977,0.044788838653134926
GPC3,-0.025015583150858393,-0.013477034607531989,,-0.027406423570580575,0.06075027980515353,-3.607431216230492e-05,-0.005013286914009177
NMU,-0.0342507702178481,,0.09214567627355447,-0.0033555078307117587,-0.025995953603260256,5.001077899465225e-05,0.04064625489452955
SCGB3A2,,,,0.006894751404116746,-0.02233906507484809,0.03834914187482731,-0.0004607158726547962
LAMB3,-0.038383449944381746,-0.030248203724243975,-0.10438295240583084,-0.0061517354700423325,0.11800084530275787,0.04914312782742364,0.005574358577904384
LGALS9,0.02240431001091449,0.00016462658530759332,0.015453226273429288,-0.013455113110336432,0.03249955235380104,0.018160317860025824,-0.05478169218365521
VIM,-0.05986492755870714,0.02900975448790667,0.15360516016564002,0.06592202102353809,-0.010075161943113439,0.07483413439435527,0.09997805528422826
PLAU,-0.036124908620289845,0.0012628916992948977,-0.05344905496754953,-0.010324455942793213,0.03852110348338635,0.05690932077710784,0.014722801836132454
TGFB3,0.045041813813461916,-0.022967120913908904,-0.022844312688369065,-0.009151027188224747,0.04439900624658942,0.009591448745618045,0.007260699569550075
APLN,0.042661943415185935,-0.01715620619052723,-2.5058123267080235e-05,0.07549084179500018,-0.0130769906737206,0.045852157860704505,0.007000528644192698
SHANK2,-0.015183891057473172,-0.03886568419529324,-0.065970980197644,-0.05722123066984225,0.014320213741656047,-0.015006843057268031,-0.00019034821554891993
LTF,-0.04499379268597034,0.025197291534605024,0.03961272679506045,0.065849143908019,-0.0020769292344172186,-0.028047671822476482,0.08109979271672679
PYY,,0.02957643320367207,,0.08135768136135012,,0.0940255084376431,0.07459093907466868
PENK,-0.03409805496099334,0.009964248380411045,,,-0.017946958568226833,0.08216507633760405,0.034210953868261555
CTF1,-0.012530138624481017,-0.0213866356581445,0.06898498944372114,0.021214297524023033,0.0389600718918544,0.09191676167209689,0.12313314867641778
COL3A1,-0.032896303547036286,0.052191126255681494,-0.094712223884763,0.019450018734588327,0.08243820391459979,-0.0076323634562343035,-0.09525346009407921
S100A10,-0.03484053994353101,0.02728807945939601,0.15102689164492641,0.026201748910536147,0.03863871200726304,-0.036830615650616697,0.05574690307198044
FGF13,0.0020972694363576108,-0.052893889314626054,,0.0035604589055949283,0.0329748526411836,-0.01935174055066515,0.02874341584803973
SEMA4A,-0.0006313975657327989,-0.040526153784788306,0.022495500662861274,0.011492384031617522,0.030564820473036408,0.011780798742615558,0.02288705550320959
EFNA4,0.032221144665365783,-0.007414840091607159,0.05973167244205079,0.06633821618727472,-0.026988554313779896,0.0762407821342451,-0.009397547417294464
HSPA8,0.0468536596799478,-0.03684795827929595,-0.012348366476236557,0.04701443518860357,0.01166605598315286,-0.018104475853449865,0.006619667897841438
NPB,-0.02381112693190889,0.021065532165877372,0.056187821503244834,0.012083974264449916,-0.015318808079087672,0.07271645815054303,0.04026426929293543
ULBP1,-0.0042855694262078975,-0.015668174260279215,0.007726765269614236,-0.019166656539985505,-0.02350651056576081,-0.040200680887053565,-0.030316543819661743
SEMA3E,-0.007171567645581403,0.0054292075221649555,-0.10154631538577628,-0.020882160127473594,-0.027667060379405386,0.005126357979441995,0.06230806264673935
FGF3,,,,0.05648101835814126,0.10661679183746929,,
ADAM9,0.011592376795770173,0.018836569501574897,-0.03189169095588553,0.045096615613606686,0.032397765364453865,0.029187280010864944,0.07328633011477374
ASIP,0.08155223941296805,-0.014054130807785496,-0.013010180112411045,0.06480054361537414,-0.03983336136873142,0.06240755261733415,0.012286973569585356
IBSP,-0.038342476484027416,,-0.09171855556388518,-0.00511740749914659,0.06184309051066376,0.002288238796486518,-0.018537673459995633
MMP12,,,,,-0.012609992143494383,,
FAT4,0.06780119956697964,0.09783101516888716,-0.05564304284099945,-0.006839539068146433,-0.03789200881439433,0.07316968499079132,-0.04075564478131071
MDK,0.10715550543404051,0.06701854402331685,-0.0802861219411004,0.03998469193248165,0.04070306010877223,0.02641629527117781,0.036059458406691794
BMP5,,,,0.03715566870440314,-0.021205713579216485,0.08054758419357444,0.031834994010398965
CAMP,,,,-0.016557652624288502,-0.018466047070540923,0.003503067726277059,-0.028780314625425442
HSPA1A,0.042323916578307766,0.039652223732290874,0.07439145940945213,-0.007799949970062868,0.02158235733640196,-0.004636325371313792,0.04048360639266125
SOST,0.029687055309814307,,,,,,
SEMA3F,0.02521048983083411,0.0165367789571167,-0.06879494422693704,0.07279013695224257,0.06782595272119504,0.01642096405045709,-0.03124145106593262
ARF6,0.060527737400328054,0.0004604595043979455,0.07462417004046822,-0.018751746976596505,-0.02916964981471898,0.003838262349617611,0.019817940435619248
IL6,-0.027422930052358557,0.0069316452396124785,0.06401244613545533,0.058713258915963004,-0.010256192929343821,0.11283178247333527,0.03336608323718676
CALM1,-0.04807842465266605,-0.033743161798932164,-0.1254670230802366,-0.01037516181190266,0.02511276725452873,0.03866128967845399,-0.03839008009275357
VIP,-0.0032841571756142465,-0.02479315607566248,,,,0.09743825373385942,0.011093328023936826
NMB,0.03029234908498815,-0.01792077922926826,-0.05781351274119167,-0.004938544840313462,-0.01608133319547631,0.004815007006224703,-0.004748148351557665
CCL26,-0.02710387110800859,-0.009484823644045274,-0.027024707053341097,0.1002384593030764,-0.022447317837327136,0.024723472068533075,0.007557007169209555
FBLN1,-0.010731578232444888,-0.016157806590380363,-0.059139921786911125,0.018780039407031202,0.013566198794404325,0.0033903632576562713,0.01702889251279276
SAA1,0.017910048401196723,0.017614987814382078,0.037884927501850574,0.018411076249134347,0.0030090481616557416,-0.04809172354689093,0.11648031105095046
MICB,-0.018813585024324276,-0.03613616532268596,0.019350894778661913,0.016570706332498644,0.04514404726263056,0.004878793776895925,-0.020762222170761634
MMP13,,,,,,-0.03539106352186861,
F13A1,-0.010912794399970348,-0.030818564243319097,0.09497716643670316,0.031079992577341904,0.02984134447711669,0.015795261371755378,0.055659942214350916
CXCL11,0.03908725286167921,0.0650575622285936,-0.003559424523864943,,,0.009241638090365415,0.04787060302430185
COL5A2,0.0107542186191962,0.013930516280987055,-0.10282893451334552,0.06030781260641972,0.052796975766459496,-0.007110810877808216,-0.03115836851721232
EFNA5,0.01769802627987458,-0.0026347779319293167,0.005379588396375851,-0.0436960456332428,-0.013644845497538262,0.09189075982535642,-0.003739065450142157
AREG,-0.017253016659480987,0.011411114542431365,,0.018223901909190595,0.0013753986355414726,0.0012755363928626249,-0.07805616928123121
EDIL3,0.014384100889512244,-0.004112527172782335,-0.06088189850309187,0.006337429601474681,0.01153810744711735,0.04001470527544383,-0.07892417470620533
CD86,-0.038807762007655656,-0.0058757615593908385,0.11446798461784356,0.04379441008047787,0.010144510532196295,0.06872096860015468,-0.005386619121128651
AHSG,,,-0.04669144952029313,,,,
WNT9B,-0.02360524040054539,0.012903178187173823,,,,,
HRAS,-0.013446631225134774,-0.002091607511867834,-0.02449231000378096,-0.042738997737566384,0.03558107376509984,0.014863793763708265,0.039196772282548586
C1QTNF5,,,-0.06419705503700393,-0.03953456512758501,-0.014802173974108318,0.07546497243409978,-0.045396491205906594
RLN1,,,0.04366129004831373,0.03765965623217201,,-0.01211032149281504,
COL4A1,0.037294099798737115,0.03731839455031109,-0.08641001501178255,0.03376293892987043,0.0427493146687567,-0.05170483928716769,-0.0761010032293779
CCL3,-0.007979106725701072,-0.014099841688880647,0.016102056123747193,-0.0023613632178988413,-0.0005278455873871039,0.020825651302447824,-0.08893481613958532
BGN,-0.006114444106206827,-0.009791811821830131,-0.06451801692232273,0.006649081048517546,0.07222321934652327,-0.007045766407234174,-0.09541710306011965
RETN,,,0.14223130464674935,0.0918937367444966,-0.015864938052982204,-0.017365867416372454,-0.028320171402718156
S100A9,0.03361871093280478,0.01504348193932458,0.18480584584861373,-0.011364919793745114,-0.0006098407361031675,0.010615177921447349,-0.01263808574484919
HCRT,0.04329051019607714,0.06710315786192148,0.0503482770843137,0.021014403789302836,0.03779326149508713,0.013585422617711536,0.08947797732076086
FADD,0.02888925715842316,0.0015650323058912954,-0.07388450632364338,0.04304303030954478,0.07587916631105066,0.052631462274855545,0.018437620941165186
ACTR2,-0.03981990803348096,-0.013750517984703087,-0.022189085534999254,-0.01906947815924435,0.017028438541776773,-0.018654295553961815,0.008460205457725457
BMP2,0.0004025562243433302,-0.03760236391054227,-0.04465983001456027,-0.046926412611132645,0.011939247189352098,0.06961280369235408,0.06598453881283957
PDYN,0.0010956511794021537,-0.04478843175672508,,-0.029923917329834907,0.041860577046193274,,0.0033316229556133578
CD55,-0.05295700829807762,0.0117037396573149,-0.04958305528018492,0.05428083224596381,0.01497780608871364,0.03983847105575953,0.01830603647600474
OSTN,,-0.02082652460430218,,,,,-0.02113489017012161
PDX1,,-0.01442703098694345,,0.013340402910069207,-0.031968921659306745,,
CD6,,-0.019025991095251084,-0.027592040639994608,-0.018661158286928325,-0.017682271492070578,-0.02139949844164137,0.01200008883395058
IL16,0.019784895872163685,-0.012929132964588788,0.0024987450703984003,0.057464509255606595,0.033887495807191366,0.055514319414163474,-0.023810220954262513
LAMA5,-0.0051151265377567,-0.033182094653537504,-0.10069388650295155,0.03326250892699609,-0.0054155874171576135,0.011339164831343146,-0.01816948542028501
RGMB,0.06459714727529452,0.008696186455861052,0.06111037179266086,-0.054261937322972464,0.027667526385295273,0.05443583343994199,0.061227850023630445
INSL5,,-0.017223107755604823,,,,0.040154151966880505,
IL12A,0.014309255059373253,0.04172971356535142,0.020579545358324364,0.05441508267651204,-0.014485254628151662,0.001083805153429781,-0.05488871043202899
S100A8,0.0028036851314218354,0.03838394024645976,0.15594421105567885,0.030332451970127423,0.07835599377631981,0.0022271341809543617,-0.04122873658656922
TAC3,0.03457664274446982,-0.003284900409402727,,0.04060224679156869,0.022698070073077538,-0.05571520160242501,-0.02962266692097602
MFAP5,,,,-0.023034015307823553,0.013850866835468338,0.07961663308963016,0.02679617703699216
CXCL16,-0.016740330854939346,0.011636086908678667,0.05307626492239816,0.009450530867625907,0.07045828357533257,0.0018350410555596866,-0.018279397071027437
AGRN,0.0510167083564871,0.019709603519584867,-0.1100762965595033,0.009362774619402233,0.05959403151798237,-0.005046949217515412,-0.0396240370422578
COL4A6,-0.049302180572916965,0.032467972096855334,0.012568786501349821,0.03251485588972543,-0.014022499655786298,0.049261354788985065,-0.00851362448813204
FST,0.1692237085336868,0.02302283010744054,-0.14701522299426256,0.016317170847640766,0.0010283211403036598,0.03556058764905441,0.05780213115829367
MEGF10,-0.0001326116156264196,0.0466320820393776,-0.07855832460348364,0.01834087145571806,0.040639043616718176,0.022443496165387915,0.08286829156460968
C1QB,-0.05761853925531229,-0.004320914862097077,-0.014734448723329203,-0.022219006189978005,0.08841554856776293,0.05445825715247339,-0.025742828616907198
HLA-B,-0.002565170236120556,0.01656151438008841,0.07736852059948443,0.050506459365895,-0.004290570813948664,0.046347897818920174,-0.009393415038629248
PDGFA,-0.019136144004241504,-0.015582583281887115,-0.14818506174514953,-0.05630793849907534,-0.019524476535336156,-0.006172464771568152,-0.004929658256024387
LAMA3,-0.0376075602028933,-0.021679470499168272,,,0.0876916063096569,0.0020401328060083543,0.13614315249663392
DKK1,,0.021270300315699105,0.10317644753212636,0.10628909228877052,0.0064343399407077685,0.068246912336583,0.04399719199198547
INHBA,-0.034295217512757256,-0.031993858782082094,0.10543695853058004,-0.005399614648720742,0.007646009979948149,0.019949307586421446,-0.06032147900765901
LEP,,,,,,0.010190853100160675,
IL7,-0.019084221187622107,0.004931796789569222,,0.061873140630094914,-0.024527185418403968,-0.008414343801550412,-0.045780965887916976
FABP5,-0.01704167719966637,0.00601682412127606,-0.14924967604474135,0.05034376217871624,0.018913186833901315,0.057175704606975124,0.03354575717768014
CCL4,-0.026865068450927784,-0.002330033403656389,0.045184951810221856,0.053218978373458486,-0.0005681012627502093,0.014640708450310087,0.021265157528534997
FBN1,-0.006756664276060861,0.0467544926106002,0.0003570220229437308,0.04008468935916533,0.010662850693338229,0.07320060536167006,-0.06463509518512833
TCTN1,-0.00564855211933668,0.00430617324187608,-0.011046387623986015,0.008805486925670462,0.014637841472821907,0.0786765056285633,-0.003751026311964797
NCR3LG1,,,,-0.02530177433801108,-0.00316799646667056,,-0.025911865709105173
BMP7,0.05653617087297149,0.013905551490486981,-0.037850817545787535,-0.004086304723093076,0.025035027837734373,0.013772215142946218,-0.02114302624197941
NLGN2,-0.0023024863210424915,0.0019606122015142754,-0.04945289133035341,0.025044562356369333,-0.02302612232579379,0.06671342949858951,0.007948121085920568
CCL25,,,-0.01473799961516241,0.03588892827477852,0.11521061322909242,0.09226913236699298,-0.026654720205080036
NPNT,-0.04048872316863056,0.053165984312662666,-0.073213220268589,0.04605487236700773,-0.011220550282242458,0.0022962734140595867,0.021046261418234166
KITLG,-0.00636603426307555,-0.006990155847672466,0.023019593990781934,0.043528257516963265,-0.013700176887693429,0.0563690525790029,0.032482596213578414
MADCAM1,-0.026360700652562352,-0.018881474896965306,-0.044138541501459766,-0.019166653783587,-0.013492873130216184,0.03808605820845336,-0.042199903469018724
F12,0.02087370688231596,-0.025774754023303325,-0.10165521680239188,-0.05627443814350406,0.02761256563767848,0.026698632291476326,-0.0472169757092266
S100B,-0.03804117932074535,0.0723442432367749,-0.10314468049803725,0.03433835830844054,-0.03622750330336301,0.03021301859574546,-0.02063221962302201
IL27,,-0.01203146286684836,-0.04746360437432298,,0.10526694281804472,-0.01108976644718485,-0.022151593154936706
CD99,-0.00575569094187621,0.025099207241212475,-0.00036863799852442287,0.09512558544130713,-0.047561310215400665,0.015714028346241794,0.04344549148888406
PDGFB,0.017149499138313335,0.02832337727220968,-0.09995495968222344,0.09852419202303059,0.11104606558767725,0.026963807920690943,-0.04128527496055934
CLEC2D,0.012693009422413436,0.0007070582779780938,0.01251652468135212,-0.04709823731133985,0.013243495291203715,0.05647827190672625,-0.001327745511435584
F8,0.02520520199753182,0.0018365943517113655,0.018378485121984,0.047337381857103074,-0.07140406108444203,0.05027367962746357,0.04666774774517746
C3,-0.08306093452134126,-0.019315180171938912,-0.06256460837270192,-0.03906470016207509,0.058269965860430505,0.022637810823646413,0.11190835661411098
DLK2,-0.022199631358841985,0.02761985903614052,-0.003663320276750732,0.03503164595942624,-0.04505020743895418,0.00754286562202071,0.04149216981923425
TSLP,-0.007800474556634894,-0.023186218802947908,-0.018185298512904072,0.06029844121961648,-0.028839571067808326,0.019116542755866068,0.016936943787296068
OSM,0.005125881552569757,-0.005711660564023564,0.03685009634657912,0.03891775808212448,0.04746286630421388,0.06836095848018424,-0.011338279320742512
PRND,,,,,,-0.04696591405897473,
SLPI,-0.03236777502910261,-0.009155005230590091,0.05413195203872324,-0.008403515071411545,-0.001873792597425216,0.025491084396074917,0.046579586283540315
AFDN,0.02893588313532857,0.018984616768705994,0.03111142836261628,0.008055215813666722,0.007732475874662862,0.033600120543256416,-0.04049397861170516
KISS1,,,0.14144666079266596,-0.021831866843895317,-0.01658545247613793,,
ULBP2,0.014184972192150539,0.009846184521826819,0.08274441115147506,-0.023905493590294164,-0.010457427551843174,0.0875240448937923,0.009542414114157774
ICAM4,,-0.013959476263161139,,,,-0.0020711619650109203,-0.0246291442843839
TDGF1,,-0.010399904470898513,,,,,
ANGPTL1,0.06774827932282695,0.01890690994128653,,0.07534351121464875,-0.018087343081438056,-0.008388363316268278,-0.024890484810510746
LTBP1,0.007482917304705158,-0.010002135025738958,0.01110530456905952,-0.02177789690031444,-0.04276731698877803,0.054538274263870194,0.02125249101697064
NTN4,0.04667877884276765,-0.04016194274889681,0.05336805885458512,0.02631695277950607,0.0021455541845364755,0.037359230932867506,0.033160337384880535
APP,-0.0271362922396489,-0.034707952613796285,-0.19309740128422667,0.044750223014322056,0.008858378757202497,0.010947880981106519,0.02815840254537751
RIMS2,-0.025188555784204623,0.023006346868521335,-0.06115302279949854,0.02368418401195013,0.0342130094107776,-0.04437146130174264,0.045314418257780216
WNT7A,-0.002183378065708987,0.04333182584917914,-0.013029817947397954,0.009202084389125547,0.031069644405898884,0.00908864978796497,-0.003971689559929398
GAST,,,,,,0.04412405480029744,0.07020627974146716
GPI,0.015595320668256066,0.009017236820991242,0.11941522836648015,-0.01578463172384581,0.03244583413025846,-0.015382442502458958,-0.012091299282889226
IL1B,0.013525520317415501,-0.009678500531394038,0.14726328752356052,-0.03793710798210396,0.0797772268082794,0.025562919010365684,-0.03448969466321298
SFTPA2,,,,0.09872555251930076,-0.013492874066896747,,0.003819441350029691
HAS2,-0.02608511228782238,0.03330324495659295,0.08305259345465694,0.01170204870715716,-0.027383272221438097,0.04594303030882036,0.03280696286257865
IL11,,0.022561290394211078,-0.03580142533496398,0.026260290434807126,-0.017129815124650994,-0.06676049381397711,0.03554208374499813
SEMA4B,-0.00013790382118964285,-0.047086780721869656,0.11110368059970585,-0.009020183686522729,-0.029014849642201797,0.07903275538709986,0.04300955233647846
FGF12,-0.0205266730817888,-0.04449867868117343,-0.030489364000887108,0.006404917786866872,0.0305371447015227,0.05921817210538986,-0.005250554975582815
CP,-0.021643656949249364,-0.030053668672502937,0.06391804778066998,-0.030319519202322242,0.03883617893951545,0.04430567634439325,0.03844067564391623
NLGN3,0.004148193037165223,-0.0009250568050431114,-0.12606454505882453,0.02128291185115206,-0.0010605724318437147,0.0622933839164323,0.006460982730854597
GZMB,,-0.023611064633574767,,-0.02227275005466209,0.039107115844647385,-0.04111477650095632,0.0774942789595911
PROC,-0.025406088572897362,0.007807256160020873,-0.027678514165822343,-0.021979679511842688,-0.025319158764766658,0.06403411229300217,-0.03162816012876109
TNFSF11,,,,-0.014687674892915583,,-0.012463675683658493,-0.02186040490354847
AGT,-0.028088173291455618,-0.015745722019917814,-0.12964474705960075,0.04580361488654596,-0.07903346327585078,-0.0297337805665638,-0.03347394456459733
PTHLH,0.1005575094005522,0.029430653267058588,-0.07601106579337442,0.015058351751651149,0.05154289800619448,0.05676980107136617,-0.04767245604044164
COL1A1,0.004335912028294898,-0.005761108741277534,-0.10494580677739439,-0.000757713770065277,0.08196343395281569,-0.029958470767966962,-0.09208260322051542
LAMB2,-0.026059036321141836,0.0015191035677831993,0.014811410924053104,0.060100668840675366,0.04273904579813492,0.047265724975968156,0.09027209679237129
DSC2,-0.04748181342305942,-0.028893341010650476,0.09252007913758632,0.026904700809397646,0.037454465956137314,0.08263573006158985,-0.01889735331910067
WNT5B,-0.005698213732911802,-0.024384509969736703,0.06548091920234946,-0.010049818977459933,0.015853226429257256,0.07990725807544209,-0.029749254320131858
LEFTY1,,-0.01959490835538384,-0.008378615255420928,-0.04456935292084943,0.037363148774787754,0.010379357242371818,-0.03347716188260691
FGL1,,,,-0.021533553839218407,0.05790597838899012,,-0.027379509815015586
CXCL5,0.06132780550854238,-0.012669861969000887,0.10658626593728548,-0.042224222323269806,-0.030984490111083566,0.014355430292104275,0.0400223876747153
S100A1,0.0031247668673262865,-0.0064840785354192375,-0.05639116098951382,0.011256915672490772,-0.01363078438057934,0.046255541949102016,0.003919929804922971
C4BPA,,-0.015059228355153154,,,,0.03673645662197783,
NPTX1,0.0461386332431781,-0.0324291358269437,0.10781919120098167,-0.016585227533718182,-0.015044419918257586,,-0.016062497407822937
TGS1,0.01943810920348586,0.00036507502386605407,0.014181114907786415,0.012675655263423386,0.020080942137146115,0.06838263939904292,-0.009618410850876653
SST,0.005117816596377083,-0.041615785698678326,,-0.029914713470440744,0.02566239848167047,,-0.04350535295946866
IL34,0.04024361424391516,0.008241679001682715,-0.0332752768226313,0.06702889723712664,0.027189470736770124,0.0004874548113675003,-0.0662285125791438
DHH,,,,0.0723323039068975,0.0812853415393479,0.010074759810259817,
XCL2,,-0.016173621451664438,,,,-0.02628071099934204,-0.0248904679818494
TF,0.004725454780037358,0.01587844608273612,-0.1297843307592092,-0.040626426422663765,0.018659238576576604,0.015014144244088963,0.008731420656499143
IL33,-0.05006442682335143,-0.05408616496602993,0.08031939605052109,-0.027925021291811684,-0.010734548396203174,0.06702590462809176,0.10782853925035427
RBP4,-0.025982420418443574,0.006282902604364855,0.05422461101892461,-0.008737987324301236,0.08130198524953065,0.03915196062768239,-0.010432736897231712
CCL19,,-0.009620659119699148,,,,0.03076771849454691,-0.03204682867079149
CCL20,0.021936612644532498,-0.0345097800815205,0.05909652608160375,-0.03421508519845301,-0.024123213981169504,0.025319160431007556,-0.009081246129386244
NAMPT,0.0016359114830908354,-0.013315674403844291,0.05330831574882163,-0.04346768932450139,-0.003730544550206288,-0.022910896830456565,0.08441209405950445
