,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
WNT2,-0.06586371719867092,-0.0288102706510683,0.029469703046768114,,0.029047251499425313,,-0.021534889343759692,,0.03376181274070013,0.0719905244413438,0.0015364568571907815,0.16084988198921338,-0.046063176023317866
CALCB,-0.02095068349607341,,-0.02943283123995562,,-0.024067673264826568,,,,,-0.016547036446411593,0.0495219456997528,,0.00893524398704039
OLFM2,0.018965642173448132,0.027258796420574428,0.02664738006453349,-0.044682678104687505,0.005521455063526468,0.030601964370554274,0.03891499948506235,-0.05171624577811233,0.027737290228892677,0.04909561189466705,-0.04263145820462519,0.03103638049639219,0.02513654899167126
MFAP2,0.03729886239119118,0.061318166433909686,,0.030482793028970896,-0.03220587458600963,-0.024908961074133363,0.026972273372414132,0.13167528045296625,-0.0393399008325589,-0.04747901874903205,0.04137713340292349,0.1292848845745236,0.0665685790046778
HLA-C,0.07538605383347094,0.022192295548033574,0.0043105281133396746,0.022597609842807807,-0.00592009753037498,-0.02167395405439004,0.02700235623109277,0.1358055211027738,-0.029729372059619494,-0.09279925625770898,0.027855938469487754,0.033135792463720976,0.006136140489282866
THBS1,-0.014988159374613085,0.05308055925168849,0.04670895442443661,0.015081120853487834,-0.026136822887257233,0.019620769830670105,0.010377648183781866,0.0065733099720417625,0.016802189969786066,0.03181051971526784,0.02451527388161098,0.037255660582888324,0.06984003952219385
HSPA4,0.04599834840159293,-0.015977634563300428,-0.06498572067183461,-0.005297816863061908,-0.0665065827128199,0.01738712306606496,-0.04557663398499906,0.03228854379352547,-0.05807580041125747,0.01036704344977544,-0.022922304261906622,-0.01990646991152345,0.026556417747563947
LMAN1,0.08389282591577506,-0.016868107753113953,0.05296912989174642,0.04613684861603564,-0.005136660564252286,-0.02363706524407588,-0.001203782050102631,0.005625343286448316,-0.07698539822602807,-0.04695814784527142,-0.005252233093596758,-0.01465301937821948,-0.031994245861182755
LYPD3,,0.029766651879138926,0.021827237910483535,0.0010366984568767146,-0.019925273393707792,-0.013279516012070374,-0.04471135642088301,0.0055227275232018185,-0.050431486803002044,-0.0017650049621114143,-0.03651544019262809,0.11154726027589368,0.013063758208720683
APOE,-0.12913162974592376,-0.029591774724819043,-0.061095558423118486,-0.10184305000072809,-0.019699381022035424,-0.029917090936338597,-0.020608820096136547,-0.16521427556337254,0.044586742830105455,0.04803972079776869,-0.036723333111957246,-0.033297037852557,-0.05703197004482362
SOSTDC1,-0.07620555529169079,0.01290361433248164,,,0.06205601994465101,-0.010581327539130065,0.040161792507976725,,,0.05926602955856217,-0.02313177819044839,0.003769967131130817,-0.03656529403490636
ANXA1,0.15415812613053698,0.06064527184209306,0.07125175069289842,0.09455591753495841,0.027443772993565277,-0.059563631266000026,0.014639200408702792,-0.04721487882999948,-0.029557763191466753,-0.008335454314983361,0.04614060472786732,-0.039026147393911095,0.043246343451938174
WNT2B,0.1055848146871883,0.04183308044577688,0.022148360457645008,-0.00488317079721482,-0.028617275665636707,-0.0246655025094876,-0.04017447762134839,0.09760026564498826,0.003829774412045903,0.020295776271445364,-0.044199161113534946,0.08372106356458753,0.028157089096743408
AMH,0.0228428423511227,0.027835123810996627,-0.0039455451078601175,0.07579950133503235,-0.0247422391006835,0.006445294829391137,0.052007351410715955,,,-0.027454653394183213,-0.046155069136790385,0.031648272479547115,-0.034194524422751886
GDF10,-0.0642777432336027,-0.019062310029022835,,,-0.00070420656110343,-0.01277335193518922,0.014088517379235194,0.18620362256324127,-0.041061094256885665,0.0522488182930389,-5.4961718509760306e-05,0.03672503320001912,0.004833346163751153
EFNB3,-0.0026123122943941344,0.025444918468376012,-0.04951021817165266,0.023873016140981366,-0.001244081039026883,0.041343247344321606,-0.01992844409624434,-0.0632681428761298,0.08542933772449039,0.036206744266935986,0.02704055721812321,0.045500653100251386,0.03514073566355197
LTB,-0.030918403884679445,-0.010092552396547638,,0.02120716808109836,-0.0030793931435624026,-0.016502860304388533,0.04115034775293738,0.07184784476321052,-0.011133393207777308,-0.04389113068104444,-0.050141148887490376,0.005956777230043444,0.018305033813479473
ANGPT2,0.06276435297022362,0.0855019916514852,0.009191090375320773,-0.006238278794996029,-0.026338394457819617,0.0015816332999450183,-0.040309672753169996,0.03711873549639664,-0.04122966711049181,0.007881662075649106,0.026506451308451435,0.10414258968411409,0.058095188105255845
ADAM17,-0.025215898286161168,0.01302806689273623,0.04941399019983519,0.00762143513175389,-0.008427364586586049,0.002355064409057084,-0.004863824269576364,-0.042317948090871534,0.05532441953955425,-0.04465873939683103,0.009373061366596989,0.03213062953947873,0.006053687040945536
LRPAP1,0.0661471521089991,0.019941625536621623,0.03599893383825156,0.03055350636740996,0.018533811166793118,-0.02068303857486433,0.061236555213317646,0.1531731181302448,0.09447954244039773,-0.017533365957034898,0.00620534556662322,-0.01633157274855823,-0.011461682819943173
NID1,-0.041459108742043865,0.056021606521680395,0.03226775887356539,-0.030906606210823227,-0.010592977728425384,-0.02792145232529632,-0.0022162227498616553,0.045432597585824804,-0.07409896745304609,-0.021442856575963586,0.04584078791583766,0.08498999921104719,0.0878878970234528
MST1,0.12877120676981174,0.014609304608387398,-0.04651363537888332,-0.017325043158749113,0.02276516532595975,0.07682466297959986,0.010749457484421115,0.1073864379602814,-0.08044198935125149,-0.021620199576916594,0.0079513954949013,0.02109913621987412,-0.006543834262824867
IL13,,,,,,,,,0.10200960678553675,,,,
DCN,-0.06614371117514012,0.03631268300760891,0.00040018074585755923,-0.026186821569633163,0.0320279726425685,-0.030772695894505056,-0.020203477218294925,-0.03281070713313926,-0.052296849664836935,0.01829607495168132,0.034011236312123445,-0.0406128707603332,0.05273826424594415
IGFL2,,,,,,0.012968245830115572,,,,,0.0030342359991522372,0.11601086639223923,
COL7A1,0.005741844158384833,0.06797620828291245,-0.012443097852017969,0.03887005761300684,0.05828847606303212,-0.01155119930296054,0.04264920922618131,-0.005813479347066601,-0.029293037378298956,-0.0893973435018094,0.06895805148084716,0.06285730861179518,0.09368945046114167
CALR,-0.010758758266659544,-0.029148928888349322,-0.08976193336454952,-0.022027763397346446,-0.037732890700336696,0.037963731535453564,0.04923481570951585,0.11011959436209633,-0.020578081500423853,-0.07706942569822031,0.01550850027033408,0.07757167457317078,0.0427592977525531
PIGA,0.033007447075184396,-0.023889482281469678,0.022607314310681005,0.07423703248574022,-0.042822823786907875,-0.01850076191016624,0.0248265954671498,0.05513952553820532,0.0945603140725706,-0.039652313106403006,0.00651026900890356,0.12108707682165668,-0.0023887802116340077
CD200,-0.019256625991575183,0.019956733347653674,0.00977214874305255,-0.01411934323289963,0.0018464745802993056,0.021424356555417405,0.019907065088537217,0.029459057523731517,0.036816417763298304,0.06769080551918151,-0.00525365508586045,0.06917843354524653,-0.04628160701556742
GRP,,-0.01941312848363288,,,,-0.0174573342448345,-0.021859322261498577,0.038619119422966044,,,-0.017824585705856145,-0.028959174916647745,0.05023890171111096
CDH1,,0.011779636868809113,,0.020183590279232354,,-0.004271966503686273,,-0.03345576103856898,-0.05641301164562499,0.07497626915772121,0.03748163629280494,0.08332700677916183,-0.012451536406123807
LPL,0.11830183317538183,0.06141380545514851,-0.0160168870813864,-0.023620963563619812,-0.045195260831894034,0.0008812046714939942,-0.039695018591685435,0.15542188129391715,0.004222763130475432,0.03956047394808697,-0.044114727369876705,-0.005454069468736923,0.01409220017629462
SEMA5A,-0.006926402969859862,-0.03491749743232727,-0.017561177186527263,0.05442722743806903,-0.027079218646044675,0.021991710252135685,0.03920042771820687,-0.04746730082049222,0.011455799058634536,0.04925643768720325,-0.008047455959113388,-0.010416925055470323,0.02454315312302828
SEMA7A,-0.03464942312409689,0.04998661701451229,0.005846383630746882,-0.012465075792975532,-0.0078328514686712,0.035298312433444216,0.015265322575851689,0.06566418625688428,-0.02955178526458537,-0.004757821639025908,0.04753634458808395,0.1766961567960027,-0.0596895740516108
SEMA4G,-0.04203504211559415,0.044825216025864194,0.1269228137496149,0.0005713215978570703,-0.04580969456381129,-0.034727346965731,0.0005204513763933005,-0.04169426214710681,0.024256833212042823,0.04585658702516547,-0.030190841102050794,0.005912004057719223,-0.03947492468871306
SEMA3B,-0.017123577324304456,0.032628106934028386,-0.0732822381091982,-0.0021837307254522834,-0.04605595417642869,0.020851013831042164,0.07633934574888739,-0.0961145976457905,-0.13190872470956455,0.0073146385379377985,0.02729266930881261,0.011202850293779562,0.04537935198064298
RPH3A,-0.07244904329074574,-5.817746312427665e-05,0.00041245316001294627,-0.010529530911972612,0.057590532183703996,-0.015714101668108202,0.0015224267368489966,0.109062559509114,0.040724543779380985,0.007947133958366402,0.005570463021331987,0.03854657620963449,0.03284216519668709
JAG2,-0.05838360556417624,0.070658172997873,-0.0011649924513513809,-0.007880055372378616,-0.004941120561280036,-0.006375821084247215,0.003647735946352522,0.08823852183734228,-0.03901632264921571,0.042755615432726386,-0.06703439937164721,0.11367748975700519,0.009062353349378634
CGN,0.073302882729239,0.027877931162979663,7.764142838775964e-05,0.05853968194416039,-0.015963247433177997,0.002435831852249743,-0.03555510822375058,-0.038468589500688176,0.002718240053906637,-0.054710776313191316,0.0021535546145360755,0.013344926827771258,0.00589338182067007
GDF15,-0.03419253977425424,-0.04745325303739743,0.030441836883339672,0.08765601728053801,-0.006803595541221913,0.05423082696600818,,0.1851445494983363,-0.04163120899073021,-0.014613160291182266,0.012298858105500342,0.120067986445829,0.053503153897017916
SEMA4F,-0.06546631570055415,0.060565993828509336,0.002080252215880165,0.056434124210768585,-0.0022448935812423216,0.04921465617704985,0.02549941340362268,0.0184437256215838,0.013640988441141874,0.1275182324939945,0.024870945715934647,0.04838983459032654,0.005818718322985075
NXPH1,-0.04578713102799267,-0.06280807551512872,-0.011879596904273395,0.019558830163120346,0.038134579762036075,-0.016244308964782395,-0.04938152939021701,0.09846011893209737,0.008785920443975736,-0.054449463472241985,-0.042921750725250556,-0.05921665482878656,0.03792070959577472
ARF1,-0.07339466684902796,0.02883639435435976,-0.04702768999864705,0.052217919182731394,-0.019986271658288726,-0.006624179418775652,0.016831138176575795,0.06493063402643069,-0.03080633639984938,-0.02132631870435215,0.037658719373087075,0.048089463984661907,-0.02252447633675795
DSC3,,-0.013891964667379238,,,,,,,,,,0.04206250449711887,
EBI3,-0.054643024438331085,-0.0163910919710392,0.0020326107386906345,-0.009954058326993295,0.0184107401089089,0.077776577469909,-0.007780609483705185,0.00508660129181794,-0.09435771516240594,0.003951721949605059,0.05305677084785499,0.03177513087669795,0.0446470703892716
TIMP1,0.08625607357328968,0.01966480264069873,0.046127421371081466,0.040610555761771125,-0.03991749766817676,0.040953849187657355,0.009085809870744725,0.19419441184838895,-0.11991746441706784,-0.07794839985800012,0.09715138810330368,0.09355255495691836,0.04583810291242323
SEMA3C,-0.06613240052502127,0.04914854494685216,-0.05636335157706805,0.02504561747228735,-0.03337967993578488,0.011868139543325436,-0.0368756653743744,0.028134291809979933,0.06360349002983452,0.024799030923105137,-0.07160891436432357,0.04841568810854253,0.01743569179109273
GNRH2,,,,,,,,,,,,-0.0264471269903651,
GAS6,0.004333969562315233,-0.001159839320047289,-0.002429890151755325,-0.026675558082555874,-0.012207755124108509,-0.024078209394424583,0.032128779009218865,0.013784924529039202,0.03319260568457524,0.04068038948429674,0.028813538647602326,-0.035249875601687804,-0.10715410365862862
MEPE,-0.01224174555922355,0.022620025955818693,-0.03046155121121506,0.0004343818542124114,0.05069260281193623,-0.0334720783725746,-0.008432656241786803,0.0944944419981772,,-0.008887623504349707,-0.02716216923371464,0.027546751441663516,-0.037021484921043166
SERPINE1,0.15645128960675087,0.08912933111765291,-0.012694783205799934,0.08903220562409217,-0.001844864279365634,0.011735512963364041,0.017265166410598852,0.09095302166230573,-0.030159212953020858,-0.03365141226413526,0.0796495031986241,0.0811529684539924,0.07584282859184781
RSPO2,-0.09852640593444352,-0.017582302961692168,-0.01677860328564876,0.10489651430768247,0.03699845930698064,-0.022443063505089428,-0.0027391867050515824,,,-0.021314450540504327,-0.025590313367803513,0.007299371443548646,-0.016633245055287637
SHBG,-0.001674865528413681,-0.017994200645468576,,0.10910964545529617,-0.029890132876011125,-0.019097897886416536,0.005475087031746932,0.09567663136274922,0.07638558730999943,-0.022839349823499302,-0.031824107437336165,0.007791753253036247,0.051522974467099886
LGALS3BP,0.06555480579238294,0.019341959628945596,-0.003117383352885623,0.010429645874292123,-0.07674382701639372,-0.03985941939623498,-0.006759579016766562,-0.06667013562919141,0.0020859363106908845,-0.03342218510076436,0.04335850588443736,0.08088064927396597,0.07160529852813301
LAMB1,0.06711354846192231,0.05052427039347287,-0.027716266273999247,-0.02949510949926462,-0.007977199880372354,-0.005774261900349857,0.03492247974994255,0.12673306431687756,-0.06710989760365436,-0.045060803950560155,0.0011406687283450232,0.07835806605329416,0.07234793819620317
SPTBN2,-0.05295124190797927,0.022529089469434656,0.018630911662192193,0.0612739928562596,0.03392314610106898,-0.04502752604091806,0.06409581821422904,0.08749588531828908,0.0406961132529821,-0.02238292236292408,0.0037542226480311216,-0.003073863979949362,-0.02272864309811491
COL1A2,-0.015755609531283035,0.04251346905221342,-0.0055183788194714065,-0.024483963612992567,0.021883103202359793,0.016743525930700495,0.02395541594098322,0.03854658236326195,-0.07460601411326404,-0.002820358088433529,0.04286591357314946,0.069771003025642,0.06943050436519069
DEFB1,,,,,-0.016207972546732348,-0.01001754880542758,,,,,,-0.05226633347907815,0.04450419616631308
CEACAM16,,,,,,,,,0.03959108074796473,,,,
SCT,,,,,,-0.00920736183220351,,,,,,,
WNT11,,-0.019911696946571657,,0.008026808420263378,,,-0.029380037575504895,,,0.047584319661860684,0.0362986313868442,0.06062705545541449,0.02780749781129722
LGALS1,0.12532766335697718,0.029817535190092545,0.07269860497772096,0.09846502291152244,-0.009089274850482398,0.043467641131424116,0.0036388957316477013,0.0474348997003879,-0.09716586120377917,-0.09781636041765246,0.06224623493384158,0.06668717741525802,0.013640898093169214
BCAN,-0.08259279488255562,-0.0074891440363104465,-0.07156395675116684,-0.12381928017472188,-0.03801387313968278,-0.05313705208809178,0.005973150977594146,-0.11255220019461908,0.02218370214664477,0.09185785489955964,-0.01746484431801102,-0.032461909418048995,-0.026996187088950043
ANOS1,-0.043886795976337885,0.05724628748086697,0.005328751741986767,-0.0863360071477466,-0.018761540495606813,0.004231086696853593,-0.008749738839258708,-0.010986344245362233,0.0944712862703065,-0.014556031150100813,-0.09247404929907024,-0.0014091557537643665,0.022796328282783475
EDA,-0.04586233578875995,-0.014577282389237644,-0.026964234295482455,0.08040742193397517,0.030517744287033684,-0.01442702953554692,0.024229968042735847,-0.033455750732520544,0.006784116504511438,-0.0018093056115831608,0.07041509286898386,0.018531550683632395,-0.03615543297663165
FGF22,0.053733201646071316,-0.020728952527206346,,,0.008716494960706311,,-0.03382958475239758,,,-0.023240213325979888,-0.018009130838495722,-0.04677485682506261,0.042078489291681634
SHANK1,,0.015154277699539198,,-0.030679884942283457,,-0.013477027264608173,-0.034464954569468756,,,0.12054805900970458,-0.022916681932000166,0.005745719615342816,-0.030768003543742563
NPVF,,,,,,,,,,-0.01725135458152135,-0.016278779287656975,,
RAET1G,,,,,,,,,,,,-0.01662959642989272,0.13863280623267593
TGFB1,-0.0002835926194970344,0.13774739505265296,0.004142009653705244,-0.01007359454095493,-0.030454279045385328,-0.021936404609441046,0.03285808920958584,0.055489811525404414,-0.010312881085293636,-0.061992974426305254,0.04836950477425174,0.10137103150039797,0.04370270654411824
MSTN,-0.03137002683820722,-0.037912687272431175,,-0.02574603190813542,0.008483848281580669,-0.012969266448989379,0.009484769294031647,0.039778553394117636,0.007946043755912681,-0.01953354434008853,-0.006496815142478184,0.039713044461060755,-0.02539945104589779
WNT4,-0.07332805831586581,-0.013416456933337715,0.027491200905743824,,0.0021664276938220778,-0.014148200818999219,0.01527143549996142,-0.02864997858990887,,-0.002955487448384061,0.010046094783068563,-0.03240039900821528,0.042073464411781586
TNFSF4,0.03204249830524978,-0.01879074992928428,-0.02943282015929663,-0.009385240439037022,-0.02209500665858682,-0.02420773945196154,0.06627372276773263,0.015389383238069754,-0.0646114008870887,-0.038518875428930614,-0.039381054350939755,0.11723204835954462,0.011000848630047856
NTN1,0.04120744077000146,0.03360464648070383,0.016666718539732568,-0.03860950264321198,0.02695336720831436,-0.014395158566531695,-0.02241592164781557,0.100047763074991,0.024360576030963227,0.022446027014370828,0.10199589052427498,0.06948333229516686,0.06877445745901056
CXCL12,-0.08416231768268007,0.11179488605718461,-0.057754711027569114,-0.053804130325018594,0.05599216170955802,-0.03994951522762158,0.0034427952037844314,0.07435971977921986,-0.10429398703149204,-0.05949861748524935,0.006790911791950647,0.08640433083415949,0.04605135686783163
GNRH1,-0.0256117637155962,-0.02052220257992756,-0.013477151028348257,-0.006993273139145134,0.021479357505522725,0.03327801784927693,-0.037598166580950575,-0.015614680984271658,-0.07450119059058932,0.016013260596328453,0.05776943593748752,0.0879052664850407,-0.02576246669467579
FGF8,,,,,,,,,,-0.02601906999115852,-0.02246941672709036,,
RIMS1,-0.08789657696720707,-0.017652683381785193,-0.02248425528166793,-0.03502274481743544,0.013979038079908523,-0.0388224834345946,-0.002013628894070977,-0.032650997653824246,,0.0828482766828066,-0.05225514295754117,0.012610892192382067,-0.051845515796282146
FGF14,-0.06415107852387289,-0.07263529934951746,-0.02393900541815976,-0.011465060472890714,0.03548598120018443,0.017805093141628522,-0.015959989549714615,0.08191142607613804,-0.008135948530641045,0.004210414274812052,0.015493613474500156,0.06687711205783499,-0.01937703171970172
IGF1,-0.07414695157057959,-0.004784844739478147,-0.028066072256316656,0.04629437908286359,-0.004450700051156354,0.03816683655194358,0.014012519608851727,-0.04718008830693173,0.05568775178345981,-0.057660281840882836,-0.01218246397183414,0.06363354777032727,0.025782859319915658
TNFSF10,0.058626809779739386,0.001235256657362568,0.009680950839189203,-0.034720256487879714,-0.035046504979193635,0.013311469647196225,0.00552534398263578,-0.035988323440495656,-0.07225686275348507,-0.03032960234138541,-0.03496307915291085,0.10667596414357623,0.016056484720187236
GDF5,0.04297479107114377,-0.020567884611376652,,,-0.021486861186073455,,0.029718350316984467,,,-0.008331317263774196,-0.03475892643970443,0.07504296087149365,-0.03277194702686592
CHAD,,,-0.02164911884140879,,0.0253527261075099,,0.002252928784395852,,,-0.021067003458624917,0.04555154054575707,,
RGMA,0.007361458673205235,0.023632907891338956,-0.011370675642296952,-0.06984424810081234,-0.04053033264051183,0.033527225484798764,0.030128451749952944,0.04795515634371398,0.030421423084327683,-0.03792752842387141,0.019297744947543705,0.0298345599089781,0.0019919493180313415
CLEC3A,,,,,,,0.04077124709678881,,,,,,
WNT16,-0.055379417480580645,-0.0428650247262641,-0.016778605857378937,0.01321513592475158,0.08936463041140574,-0.01583826632991171,0.04530791611316256,,,,,-0.0014648540870082136,-0.028523543424319397
CX3CL1,0.033842926210946186,0.05461899059410244,-0.014970220393031395,-0.03592458816402163,-0.009372724963482128,0.010842316448701338,-0.03051048195840085,0.1326535045890781,0.011761856503605849,0.03509720448824033,-0.007833159956944879,0.13421954577282402,0.01417088543801489
FGF1,-0.05861786899511063,0.05384555365805599,-0.018989643369549683,-0.05948009076794675,0.036852378851641006,0.01149432852358891,-0.029610290057539405,-0.027544623093086657,0.042356726298452975,-0.020350849698554895,0.04382056899935861,0.006764228271570641,0.005819832632875647
ALOX5AP,0.003960312548641094,-0.01890022589642961,0.06706843909379634,0.0025207973804964754,0.010196581816835545,-0.047656442637197115,0.022714353189877825,-0.038321928728696907,0.022798401339803247,-0.07434300312268873,0.0010022506147719537,-0.001826419697842458,0.051223972416734126
IL1RN,0.03371980824516875,-0.01140129704018342,-0.004701202121816229,0.08210004590869087,-0.05236587640210693,-0.02490895836316991,,,-0.07290939644098977,0.005209172557346617,0.10033388703108488,-0.041479884133814045,-0.027657915368924094
PCSK9,,,,,,,,,,-0.01504770129394582,-0.01726000363442753,,
NPW,-0.0718301893830159,,0.07314625411525817,0.019812683556328176,0.09216358127075346,0.07386531785739753,,0.019658268539384325,-0.03691268032883128,-0.028275232050223545,0.03984334711010629,0.017868909431716963,-0.03519613933483051
CXCL9,0.061642674679388165,0.005944477547774778,,-0.017820961707081414,-0.005764412275290919,0.03512799562110133,-0.026848659946957714,-0.037021361993330476,,,,0.047770142960380665,-0.009069326741475654
ANGPTL4,0.1035769350211411,0.035205922739885494,0.03246029216647905,0.0695735713640162,-0.024978409147561803,-0.007064557314538555,0.0007087176554688131,0.03572413598563781,0.0053322829622570195,-0.1062568827613381,0.06985467390164789,0.144011916726829,0.05426019449390549
UCN2,,,0.06715547507104035,0.024003378354998328,,-0.014427030425301286,,,-0.04497704116764165,-0.026019074372024168,0.08273572208348484,,
OBP2A,,,,,,,,0.052956634539464434,0.1164892204206276,,,0.07769656962198254,
COL4A3,0.05644969242293266,-0.013840105712938882,0.0721029502875941,0.0029945711893899483,-0.021687540436207686,-0.018662894100367373,0.0634227335427201,,,,0.13704782584504996,-0.003841691803739181,-0.022516246501863423
NRG3,-0.03443591981984603,0.005714333420908605,-0.01772930562448255,0.05064918015490359,0.007828304777651526,-0.013602603610071363,-0.009610245433847853,-0.0542936757834092,,0.002319406335527264,-0.010774836961136125,0.05209570804060927,0.008147823464876946
IL23A,0.04531955181773337,-0.021978644037482252,-0.0199229402927383,0.0031431718370492066,-0.03905245166227668,,,-0.025801514984858515,-0.04884726806534936,0.042128852440020764,-0.022166814172933955,0.004383762614682556,-0.02521624586019889
COLQ,0.012479975552157923,0.028469888827841024,-0.038293266968112354,-0.02812514870162382,0.01569150813023492,-0.024888986633758096,0.008890563260380515,0.13004806810971245,0.10925570077701856,0.003811606000248413,0.058277633532597496,0.07836581771833853,0.02410234770485047
SCGB1A1,,,,,,,,,,,0.014935632790870642,,
TNFSF12,0.059400760835068546,0.02390609834939099,0.038879732106233106,-0.018620637176990935,0.014003022976624736,0.01749520534338842,0.09113962426800401,-0.013290850044915583,0.025312411851358404,0.05730746432588242,0.05415081287040866,-0.00783152502398587,0.017959290962212954
DKK2,0.04677318591420935,-0.023021577864679784,,-0.01483973481247122,-0.015610027337022254,0.0037533565725326795,-0.028528987327242208,,,-0.017762760447163982,,-0.004164933411002407,-0.03184163648344223
FYN,0.015035360367834366,-0.0034450020094566047,-0.032700651320808544,-0.053560388512727874,-0.08047144048306183,0.00625927942280868,0.049545477762110796,-0.00910386972446197,-0.07412503051549639,0.0839737099952222,0.0014699461966973062,0.024062090048795098,0.04240462532030807
ACE,0.03748437625612043,0.09409920535416835,0.07202498502152245,-0.01480668751888586,-0.022200461747778042,0.013723331988273251,0.06240406775917546,0.10379810298820537,-0.12451634573642041,0.03267488657640466,0.05847747334311872,0.14565867230417862,-0.004492493418997015
IL18,0.032388794011457944,0.053044603726136806,-0.01256287163243246,-0.012980922348114491,0.04435635318139588,-0.007747299083745154,0.03235273817386491,-0.03079754211220099,-0.016258105920730806,0.04065171070697825,0.002954899778156014,-0.007126377025457275,0.0016273759244418012
PPBP,,,,,-0.01477731935880561,,,,,-0.01842445669222509,8.074984865392704e-05,,-0.02105225898935078
CCL27,0.015675670208578383,-0.014577282487171668,0.14197631312179332,-0.025564285608067967,-0.017302090336378584,-0.007533108953418146,0.011444633868737668,0.20094599825828008,-0.023625172927497086,-0.034202275039899685,0.06718218405489634,-0.007908310602973494,0.015442320733195134
SERPING1,-0.014040807194259096,0.04727644309817304,-0.05798272541053758,0.009815109184674443,-0.004654678081469107,-0.06645506797645485,0.015909608707418175,-0.09695650224707607,-0.028147149731874085,-0.022203519559502994,0.04624356967435676,0.03334597871058411,0.08844937034829724
AZGP1,0.02262665200832486,-0.016088870837326408,-0.003990470133131364,0.05944599377576255,-0.07543518316885524,-0.02125679318715009,0.014618511776335887,0.0990117294279309,0.022910768630972612,-0.006116644191737685,0.04481792067242857,0.08141415040604381,0.018808239338174434
INHA,0.0026196681008510128,-0.02795911000178195,-0.0345965060387502,0.04899088591054622,-0.019801749813831985,-0.026268019007151044,-0.01760425782022404,,0.05576239810302573,0.030982435016142576,-0.04192723709825812,-0.003144365881793272,-0.03390738555610474
SEMA3G,0.013334989725896793,-0.02390853230681508,,0.005184688343099224,-0.025531241632215974,-0.010048856519314463,0.04469963774870639,0.04613596509759436,-0.06715599117871282,,,0.008344645321249884,0.04445940298271764
COL6A1,0.16114766047675175,0.09968868032763678,0.0018645962771523898,0.02661633203196335,-0.061304939268922026,0.01686408577892725,0.029325662014293673,0.08042042419521528,-0.10769214447115168,-0.05602524900872881,0.06205961021638416,0.06629498389907093,0.09835496971785108
FGF17,0.008068070307305648,-0.01560957429437972,-0.02376168649226117,-0.01649259125890178,-0.026551739543817274,-0.020959612632088384,-0.030744126110163913,,,0.049441272521432954,0.016181935176546064,-0.010049324465904544,0.00048592053437945804
TNFSF8,0.06278710939375468,,,-0.018655227585196964,-0.014777315528434566,-0.01181147343444893,,0.014633907881197682,0.03846217770042223,0.0023445576191572486,-0.018906945478405802,0.044407441491074104,0.0638084368616706
FGF20,,-0.028930139045197714,,-0.026253554565605023,-0.03022964246605631,-0.016264729090963145,-0.02319245974371577,-0.022264439061005444,,-0.0011823090565758038,-0.029507518322724854,-0.01642967667513945,-0.017549083667447715
ICAM3,-2.6980179838685186e-05,0.031165764672553574,-0.0017919625630870878,0.0917170149422178,0.008447872855124078,0.009056781023407451,0.0020011678728750425,0.12163200869946612,0.08753605516951662,-0.02879641600116603,-0.03607693678734975,0.04597674075478979,-6.100251360357412e-05
LAMA4,0.09224221822670754,0.06574394456397795,0.04913484642340347,-0.04777534492757744,-0.024580752736960056,0.010700474701418383,-0.006427801976393297,0.10583470482591627,-0.01495771040251126,0.021872358585496715,0.036249526100258625,0.09884107172358939,0.06889008402970553
INHBE,-0.021339046379654347,,,,,,,,,,,,
DLL4,0.03403794248847993,0.0857699733863379,0.01162901943898214,-0.014006927278203834,-0.05453511772201541,-0.005860325716201773,0.05871119846248341,0.10299763245963461,-0.08884963007859414,-0.05594653155124063,0.03405069616245633,0.15204845516868085,0.06985351928050851
SEMA3A,-0.019530433849411916,0.07394616517743496,-0.055001231378325806,0.010743733139318914,-0.0021978455900581698,-0.006354615874632498,-0.036075658198915096,-0.014954208703227327,0.07308143745876437,0.003517890400218544,-0.02614458069352514,0.026670778722707077,0.02296482605678239
RLN2,,,-0.018187394894169318,0.056784850750421396,-0.00634270243781048,-0.012031460598998409,-0.021397169475135654,,-0.015125635870822711,-0.013824365765074216,,0.052423539441702575,-0.020616817290354632
C5,-0.00497031679992221,-0.03306946127320702,0.05914132231556654,-0.0017897008663899337,0.0031311386672078488,0.005743687535475166,0.008698122251627107,0.06212695900184751,-0.06715429419074573,-0.039283025207819885,0.024760606515030325,0.05541257964370428,0.037065002325745555
COMP,,,,,,,,,,,,-0.03723563228207085,
EDN2,-0.014671914835623232,-0.016470018698277987,,,-0.01943464033773274,-0.014610202596475726,,,,,,,
C1QA,-0.07141527006871881,0.006469429816717772,0.010969057788476838,-0.05939953429454656,0.004905262281289682,-0.017035710558764714,0.040420010264939014,-0.12572086169610577,0.05005211146770106,0.0033262284603556625,-0.07255605733317146,-0.017744574462196405,0.002078686067570491
UTS2B,-0.02237429792805634,-0.01762477662049201,,-0.01882672014387313,0.006729822149322888,0.04198085508623275,0.041456202615086805,,,,,-0.0321166011547592,
COL9A3,0.02737986188633947,-0.027542412501623485,-0.030622424341006208,-0.04844213368442967,-0.02518821731758841,0.01637256143560461,0.02805676965345384,0.015075007711840978,0.12710494483823787,-0.002819123133887085,-0.034955199180443305,0.04207945883317652,-0.05200313794775633
DLK1,,,,-0.031335011803118845,-0.013200745085199469,-0.03209052687441873,,0.024190434640604695,0.022911181478331103,,,,0.008045274142566908
