,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
GAD1,-0.036478959596857694,0.015842196792761918,0.006304743853112183,-0.018016651507424007,-0.011669253245985637,-0.07452342115044942,-0.01130532477139046,-0.07474260977804498,0.04658970738093882,2.9443044130072547e-05,-0.018124627520345972,0.1197340542866021,-0.06407356463761221,0.163361474472679,0.039943949131059024,-0.01042965893836825,0.008765224086335921,0.11859551385181802,-0.036151246899253225
COL14A1,-0.01991733202000717,0.06767021108513996,0.04530157866510839,-0.013786662989150614,0.008433141282885047,-0.03165678803586364,0.051980741260045794,-0.0008954456209121494,-0.03394003341901741,-0.013886832633562255,0.06735804816437269,0.21451167846473426,0.07489392464750609,0.0007522773586626027,0.10691713747394388,0.009211717916967942,0.0053922534263196814,0.07462455945704269,0.061403818209936366
HLA-A,-0.01238616891819239,0.04109051251875885,-0.0033401700891508386,0.05512637543118879,-0.030940133031908953,0.09460549988597856,0.006393112025252422,0.10707715286087205,0.04767713629512848,-0.03436338384077736,0.0784226055479106,0.09475225006299683,0.06125321561182589,-0.012608512845939545,0.11244858130451596,0.08747494006970188,0.17770205000011183,-0.02890163667375059,0.07317065676932165
CD5L,0.03702065417039526,0.06866601995275777,0.03255623085988283,,,,,,,,-0.028176395553049183,,,,,,0.0009981216353452135,,
FGF18,,-0.010901043255383039,,-0.02096800226958091,0.0012082430774627384,0.05784191131880908,-0.01839938490496324,,0.04804300941494117,,,-0.029433455507137808,,,,,,0.004020505959767223,-0.039707223564418685
ADM,0.06620783555784544,-0.12561687877774436,0.026475020346339143,-0.013221812005551014,-0.018794265951832843,0.07899888520845502,-0.0023529943710726303,0.04583179005391527,-0.080230541274037,0.023302337498082554,0.09107399648157742,-0.1822883150806072,0.06530673196705773,0.09155896825040521,-0.23704862426768358,0.15020366341766023,0.058103661839842974,0.03756247584175356,0.027028675947885935
CCL15,,0.04099438114581629,,,,,,,,0.060724805608952034,,,,-0.0038549135790558503,,,,-0.026541996969022243,
GNAI2,-0.010628062985394931,0.12908382555034462,-0.016331801738103422,-0.002104991357315959,-0.0015514917024698502,0.0015418479606088007,-0.01457405265734691,0.10767293714230013,0.05369448690692948,-0.031159424868460506,0.05417891868942935,-0.043350459349433115,0.007691138175281934,-0.00761830498416435,0.008494824989867566,-0.13446883342711793,0.07602707115956839,-0.05736148731753999,0.03340959691114223
HDC,,,,,,,,0.06008546467591031,,-0.012906289110014863,,,,,,-0.07260939963434483,,0.09419184143110323,0.043072564177368704
COL11A1,0.03707518411266138,0.010884088151820468,0.04316648795266633,0.07564172960856091,0.029187450252400594,0.04546113482920699,0.04224929847728765,-0.02927544144437159,-0.047546800671165894,-0.027090235688716397,0.21438580423752215,-0.04380213038469133,-0.026798089013988783,0.026517690841293042,-0.10050960532208052,,0.018318862341322406,0.04132294950541412,0.13140303974599438
NUCB2,0.02593810330793373,-0.043860525486266864,-0.014013172480619068,-0.004900129249261764,0.041109772076912444,-0.003869899923457197,0.0011691345509513573,0.02519402419341717,-0.014066981971819634,0.044304353422520114,-0.029507830119431925,-0.017911140913273234,-0.022932205138933313,0.00809046174906417,0.015289012976529478,-0.020123845990877447,0.01542360831319383,-0.0035800936773947027,-0.0007156145158896491
FGF16,,,,,,,,,,,,,,,,,,,-0.011345966270934735
CXCL1,,-0.0010500297416793,-0.009111472688015498,-0.02066109553677211,0.06492526670574773,-0.05170329665628438,,0.05762471390602747,-0.011023473854003542,-0.009647672317721992,0.0067702758973763886,0.12579582184272917,-0.010853036303383436,0.03620637342532261,-0.04420156651066805,0.03647817647976013,,0.06593637774110622,0.09236772342883943
VCAN,-0.06528825888738839,0.017742961517113985,0.03572087563530731,-0.007870141665583629,0.010824235795603088,-0.08020631289780446,0.06346346858087608,0.05001541280170792,0.03851022130627722,0.04888483666139631,0.03431308217602747,0.1108834659445925,0.11012539212756815,-0.20173487161347312,0.13666414997748158,-0.019179030448799258,-0.03681712892491374,-0.0869091087152636,0.06517075061373627
MMP7,,0.018156018243646363,,,0.023336341057231723,,-0.016300854261232022,-0.011753393062494552,-0.011666876530539832,-0.018637212880200413,-0.01658140483653967,0.04574702203813381,-0.028229048337362058,0.0971870765662033,-0.05183701348342415,,,-0.001471154984706623,0.00866809199649971
PTPN6,0.008468158511467535,-0.0007171543392373348,0.0364916675012664,-0.025739199176076078,0.06485087910621629,0.015287347253135469,0.05259778678150179,0.06452900469684643,-0.0238317647280464,0.0396456433462288,-0.0328786622918091,0.04364284753295875,0.008489322334372459,0.03154048545097211,0.030831565633278286,0.0076899496028992684,0.04589584096339069,0.10871582904587185,0.08146541740000605
PTGS2,-0.006614598647202196,0.02787798678210667,0.0575728357523835,-0.08734950734632838,-0.030496425356344396,0.039182918666857434,0.03076329233785483,-0.07659379340758758,-0.045062131211457544,0.008325614411558548,0.02558769810778179,0.04404138097397934,-0.04921916680415682,0.21316940916151533,-0.004010318822828718,-0.01846789721001106,-0.006603623423924506,0.010400067795889513,0.06191147174955301
XCL1,-0.021794080898972418,0.018455137828059933,,,-0.025707040741998925,0.05388287641936361,,,-0.015683666112995088,,-0.02175008521372312,0.05980250917785383,,,,,,,0.05224379312617862
CD58,0.03886925699725314,0.10494576279191328,-0.035813002332759025,0.049939842523752505,-0.017815320831389793,0.015780785332954197,0.0842199954403519,0.04581724885124203,-0.016832046973932476,0.03586012567853263,0.06394195413427084,0.10275760123466274,0.05638995838616492,0.04389647060743308,0.025879074285892836,-0.04172825351633938,0.04058744315195872,0.013564914082654287,0.062391132096138245
TNFSF14,-0.03565160680421719,0.04295750207096245,-0.02414789102709658,0.03004716026212039,0.003178873779222381,0.03811277150795214,,-0.02448992174067077,-0.01756523220605662,-0.00942323719015785,0.010598304962264254,,,-0.05142730045090462,-0.05706502859039308,,0.02397187692474886,0.04469408528518967,0.007126620469623236
CNTN4,,0.02650394703556937,-0.018902892063746898,-0.02410499094744198,-0.007335033523068718,-0.0023007869887164993,-0.012518641229748625,-0.023596957994698298,0.012018219090856423,-0.005842362010080911,-0.0422536652656438,,-0.0017944822133251943,0.018278302898641012,,,0.07657616335658607,-0.02013006287295931,-0.009497489825807143
NTF4,,,,,0.05588031046578681,,,,,,,,,,,,,,
INSL3,,0.0038955748188436645,,,-0.023627012986273475,,,,0.023475970187407467,,,,,,,,,-0.027882751785327058,
BTLA,,,,,0.019805996268286517,-0.015633299756078287,,,,0.011292968755253607,,,,,,,-0.0413729537116289,0.026254746721918513,
MFNG,0.048773830721294695,0.06325022101431597,-0.006396152364849675,-0.0419213835210634,0.011466958935242026,-0.02072111229596436,0.006967081688863838,0.06456664565340182,0.005782161394883491,0.030878636598081183,-0.04075528951346438,0.09408257265224258,0.03538322149026812,0.09165582202439634,0.11151498998902311,0.03368378649383945,0.08281547539276658,0.041545159269193,0.01955679883992464
ICAM1,-0.012567568138326102,-0.04906323760622014,-0.01921292517491273,-0.0010762688327722837,-0.02122476733704016,0.015006488789927653,-0.01502834741864687,0.08884368858143428,0.012561371330961883,0.04963969556087104,-0.000881459160827899,-0.0019025945801692426,-0.005214742507376339,0.08713138924662597,-0.160332697362792,0.012941002565310153,0.08261007567776976,0.08220378370228136,0.005187393872666957
PROS1,-0.022602394830639767,0.04081628609705891,0.02882106396970033,0.09296483151249176,0.012504834286737362,0.07075589050945984,-0.010610783818381347,0.08863713285724473,-0.06747005281105525,-0.005816477583988678,0.03581262541257937,0.07315102479184106,0.03810654139428759,0.1270252155580977,-0.03263032377876585,0.017409555012786765,0.07558222195241714,-0.0167452529784276,0.04645670179057575
CLCF1,0.00020043980099481796,0.06279946708679056,0.017514874381436306,-0.026519562530794377,0.009487126943929754,-0.018112301806039288,0.10633076470562035,0.02333712825878027,0.01248914798425685,-0.014207738720711951,0.07006328114673895,0.11550073381420306,0.04873439136475675,0.10488603942491809,-0.04938663179431181,0.07396900667900234,0.06786435869376228,0.03330417930282117,0.008645898940350501
PSAP,-0.025224079745460957,-0.022149746044880264,0.022022514105770965,0.04041898866189734,-0.05271996625404676,0.014451055240916513,-0.09079595201412125,-0.028469126534984544,0.05837411322333356,-0.023676897379073737,0.07264031751475658,-0.18848654865510725,-0.03840718204585229,-0.12303037088908027,-0.011181771975792362,0.00646643893292752,-0.002908121953926835,0.004466963087510441,-0.03671108347214278
EFEMP1,-0.030243942199841875,0.05881453075465803,0.04654671293589874,0.006748401463178015,0.07789504149472382,0.06189873197495792,0.005679486579829131,0.08665037677239128,0.08930256226471008,-0.021104740190133243,0.04137035702902381,0.007674849396499493,0.059793650858576824,0.12149281085768518,-0.099784494946723,0.1272664580534131,0.10813617248219122,-0.04195481259193463,0.009708937047640243
C1QTNF1,-0.028163990052385707,0.004469901117063988,0.014100787380076127,-0.00876480544242727,0.016686238746829465,0.010311338311025023,-0.020768363458059408,0.050828663592412594,-0.0013454770731269113,-0.007379287971296689,0.11453169877818198,0.12077009976545486,0.06108578505876189,0.001748930712276986,-0.017099272741930245,0.12159047628788765,0.04341500215117294,0.007974079080979359,0.11502683419734072
ALB,-0.03281047893033263,0.0340124694754134,-0.0008001609340581515,,-0.011770405961498283,0.07437641058826491,-0.015592734542969193,0.11434958566917046,0.033236618215466,-0.010702807191352342,-0.05930654964001904,-0.004403999753986813,0.123405420125168,0.01367655714280277,-0.065743337983749,0.06641820913825691,0.052305565441826136,0.0037071443735506864,0.02142476052018334
CCL13,,,,,,,,,,,,0.026419128481400538,,,,,,,
EFNA3,0.020693001397931746,-0.055737501466200746,-0.02170752411599193,0.04721384972316393,-0.023885919678473703,0.040753512712483744,-0.04135993897451928,-0.0194262399190654,0.015363549302033892,-0.02393137757948829,-0.03602115946349001,-0.050503212737906394,-0.009779237376939458,0.029545672630105577,0.002749501044735231,0.09257948825187004,0.06791807436253984,0.14781800125417968,0.10079146971406774
DRAXIN,0.010325141164055663,-0.016893800333408076,0.022688535744863837,0.003841061998243517,-0.03295392268139501,0.0033201386862067275,0.037581823054659284,0.07340182647344926,-0.007743064787278791,0.024343647037451017,-0.02269962644787446,0.08031728355237812,-0.038965680830233225,0.08784393005231773,-0.05867346975038584,-0.019079676775712633,0.13337208709867568,0.11791525684237295,0.06578642005395274
RAET1L,,-0.008615094732981127,,,,,,,,-0.010293044242067517,,,,,,,,,
NPTX2,0.021779574311902805,0.05289082451958115,0.06811354960967417,-0.03558892840787577,-0.010357334088296102,-0.022448240370607657,-0.07339429566523421,-0.08015048685250402,0.050204492722762985,0.0269907213898696,0.03591959939769575,-0.003132886975984107,0.03504651885918233,-0.004576971386553467,-0.026386232884972355,,0.012491445723411094,0.03919969179090459,0.01579824045743691
FGF11,-0.001249482088769819,-0.08012766130804654,0.062489298890068816,-0.02259036153929145,0.015387723412785171,0.11549043925637067,0.019688951900293673,0.10186557763261474,-0.05969699566676209,-0.01947874508309278,0.01928634073633377,-0.029456667549241172,0.08628008796354167,0.213684019874736,-0.10320337154137998,-0.060111985923334,0.06713073949965577,0.09149095619106967,0.10346290209948411
CD59,0.03322269063952759,0.07992030612644697,-0.001429359826168953,0.05291235120658332,0.053355885406236606,-0.009432037618571745,-0.06585913698786118,-0.03822046018921956,0.08899682136375564,-0.023279905588654184,0.02813300373694402,0.18813774477865156,-0.06193679216850496,0.1152312210694234,0.19159865048805008,-0.004815902828419022,0.07930501660727347,-0.04271163714841451,0.018955342475492916
COL9A2,0.006772671202384855,0.07444521020247488,0.06213045928371165,0.061273261357422566,0.047158585241038574,-0.009091270408950159,0.012215377734484016,-0.012540351726137699,0.015861572732840935,-0.028397520116582135,0.02520817582631326,0.14070862624740677,0.039940372622118046,0.13521317630570592,0.06988348822235765,0.008235330638947203,-0.025594597389416197,0.10649762021646385,-0.005431532642825741
DLL3,-0.026197183764730937,0.0522524700230582,-0.025199069396227316,-0.059907031381502246,0.02534637950126509,0.07900239284116038,-0.014801559292554735,-0.009366011012418567,0.035237246594667065,0.01473193621895777,-0.011181910339605165,0.04387384497646024,0.026908566521080167,0.019679394003977058,0.029412024169592325,-0.006078002084401165,0.03728976836659214,0.11984110543244758,0.02426183737863148
FGF5,,,,,,,,-0.01569881459965414,,,-0.015947206543621025,-0.053703863861678136,,,,,,0.012656680403548485,-0.017215531388762504
LIN7C,-0.04628172261835879,-0.012194923746448472,0.004220126996879645,0.01095844889568866,0.027779962583722246,-0.02844561799532911,-0.023190238232886014,0.03446877875104695,0.012520719973554728,0.0315673511308663,-0.04635801292103422,0.029009655322200494,0.0576135410484993,-0.014469527409243827,-0.11467390735538824,-0.10971496467692211,0.0711667326697747,0.04716002996802123,-0.025083735717497252
GDF7,-0.02257440965035605,-0.030952947738547124,-0.02028414829202144,,0.05623154010088261,,-0.004480230809418413,-0.0011388201070643429,0.03882342934569927,-0.009423236823970838,-0.029313446054993347,,,,,,-0.04691526644885376,0.06915192875618184,0.08830470194313005
PSPN,-0.002176851198230065,0.0053192235477007984,-0.001834076795399824,0.04465690957784915,0.00033806514208844216,0.03023065109447401,-0.03745680510124834,-0.015249309826019764,-0.004361694512494281,0.01852840314013776,0.07517038422373361,-0.03330797144037398,0.025238195025822596,0.0862503392130016,-0.007714295222305524,-0.0006860382353848012,0.0032410133345643325,0.11355003856642791,0.014609516049998786
ANGPT1,-0.02813064036658451,0.034324441410815705,0.011762673449021058,-0.024635876535194837,-0.01619786182508997,-0.0027933839346796904,-0.026839292082993644,0.09183379308370675,0.0680067461781841,0.020218469546873303,-0.05520986348165125,0.18741475288124784,0.02702086139218307,0.1470449397491946,0.09746224772026177,0.010802466203594395,0.09457173755968172,0.050017692938272004,0.08281138434398834
PNOC,-0.031879759579552594,-0.02881224631115313,0.003908737723530683,0.043830279166573935,-0.016551644558516446,-0.06926336291145924,0.010801936717862901,-0.042428665390260675,-0.013414863502355623,-0.04062278100106485,0.010724352654452722,0.05034002689304511,-0.047710085093544526,,,,,-0.029500532993411398,0.0346371452991754
L1CAM,-0.006695619492248316,0.01894336572209388,-0.011447597376622994,0.06659085028919022,0.03553073458681202,-0.040570899828033954,-0.030688886684117903,-0.030005165316346546,0.052792862892536714,-0.03384035893904769,-0.003623849311099072,0.03117366302666089,-0.07266344160971007,-0.0377599364731527,-0.05063939871494204,0.005952171403520435,0.04615106752745755,-0.024367371265666186,-0.05830617091581078
APOA1,0.003692129494475541,0.056464532332466524,-0.02809082229085478,-0.03786487522125326,0.03834997019541997,0.02254678026046858,0.09971960885813047,0.06024013820774938,0.015479253920007888,-0.015250604072254113,0.007807326514803573,0.002521754363483693,0.04768625391711138,0.015882744585196583,-0.012117548133328045,-0.0011947128694486222,0.09793370433555107,0.08764019448821636,0.05334354761238563
PSEN1,-0.010945876556987437,0.0698797016888467,0.010588148347044017,0.02944369024385181,0.03634598473051517,0.009227299220052696,-0.014927544529127439,-0.015352981901003307,0.01256192222380437,0.052013781312155415,0.006956746022768124,0.10063247695867258,0.05688181080857301,0.034236829333582484,0.09343511740401386,-0.01450901902562488,-0.07868671573777658,0.03599892798399853,0.1517800784895737
CALM2,0.05491012962561226,0.030843224980442886,0.040535415984788194,-0.005906276098269964,-0.009421204872024046,-0.10539127286706196,-0.06449992829759564,-0.09049482963222091,-0.003499617957495194,-0.013726801289502186,-0.028002508375719055,0.2099380717291181,-0.04564029466625318,-0.026882221285363446,0.18539521330835526,0.026087436024586196,-0.13455323397411317,0.09297580807727779,-0.05617573276823322
CLEC2B,-0.016179328830630616,-0.00025949450800566025,0.02143616818829585,-0.042726874572003616,0.021563809897053834,-0.04533621433727523,-0.02461779998695312,0.0541848395003077,-0.024714267888218802,-0.007658534066089178,-0.03127643870541111,-0.012927972193089443,0.0020141284432971074,0.053945211678818966,-0.10748012635881293,0.06441715973643694,0.0344447517495269,0.08894790212292887,-0.023010172392833123
NTNG1,-0.02029551406672662,0.05186893560290582,0.011234483790510579,,0.019450429114000058,0.059325736057156776,0.013404925714327932,0.028923309915785914,0.053447155172794136,-0.04593718804122421,0.036620782860684306,0.21391397672551876,-0.053450687569604395,0.028550411672492552,-0.007819836117798752,0.020721907924657442,-0.03599423910955283,0.09396749143651421,0.03965160178391923
LRIG1,0.004572665302709149,0.09442637227049679,-0.0030248799908963553,0.011635324629595156,0.015217646409303022,0.04263368821228784,0.017382265190468007,0.05846039758301445,-0.020314807423934732,0.03374074168793858,0.01671457843533482,-0.0962975751547158,0.07185439475191298,0.05798968365605877,0.19607494523728022,-0.10589692427007692,0.0720338890851382,0.08928589594871235,0.03467388721674094
CPAMD8,0.0039726360149549235,-0.028479180752239357,,,-0.005497738742654349,0.016468310136966074,0.005361732570862994,-0.014201690498143097,-0.038677157193154114,-0.017441632185839447,-0.021183080475581494,,-0.029070417922913032,-0.022430742777949562,,0.03690269862942484,0.02472161477119476,0.012296794938948514,0.0015622796330249868
GHRL,-0.015933687514399695,0.06781825573263811,-0.02572825148574409,,0.019390596865875076,-0.047316880803820044,-0.016576319359697302,-0.030201897774033034,0.04789439461162891,-0.008593828968246281,-0.017785695090029086,,0.04561656766528624,-0.07160085623722616,-0.050683220956404006,0.047694501916179195,0.11864057927301627,0.05652894121356548,-0.02763622980692157
NPY,-0.02914059302905618,0.05372938686633928,0.04385501296548089,-0.019388171760328636,0.008738774909243775,-0.017608263656189855,-0.04773433646583625,-0.056731023672216684,0.06604710045285006,-0.019401963570011498,0.01975451026611598,,-0.016629135456188,-0.019982300303223312,0.08607864771821272,,-0.04176157052218786,0.07029539519243164,-0.020284184949171606
MMP2,0.00989725065747348,0.1570931645609368,-0.010166697090878923,-0.018937488140586756,-0.0158412441889591,0.036171683364752336,0.0640987105818614,0.10873644660447486,-0.016532573555158404,0.02019093842082091,0.11898056133015315,-0.2290887169634775,0.06580722319153531,0.11563082507516419,0.12774525256326105,0.029858009344681753,0.16076370473822985,0.03980499956578572,0.1425666482491153
LHB,,,,,0.047485428635445553,,,,,,,,,,,,,,
PPY,,0.012648955454970544,,,0.0585403773238207,,,,0.01078257434402716,,,0.010043532922611537,,,,,,0.06511322506368648,0.07256950903236983
ALKAL2,0.03473564061786702,-0.008465862296434042,-0.016281352364298486,,-0.023985713758777512,,0.006150098564905058,0.007348181545458281,-0.013148291772047124,-0.022849991351831734,0.029115693544077306,-0.06856141117224755,0.036158544957039664,-0.006210103714256106,0.04121478152004914,,-0.03363455299976596,0.03032892439392874,-0.004522987532862991
CSF1,-4.994188603031668e-05,0.007135184117845789,-0.006823236775393491,0.015624155481762407,0.002773277493562738,0.07957085578564009,0.05610535301322148,0.06413510836651985,0.09596081609975862,-0.0031845394344093203,0.05810287664378173,0.12322065893485247,0.04165488045140063,0.09998807687610348,-0.12779276297249112,0.00045992261450803054,0.006334907307043362,0.06841226501354289,0.11781713492484727
SEMA4C,0.09484233514214861,0.10008346743201868,-0.014588108233669482,0.06753259134182756,0.020023252984875003,0.03367292351723946,0.027746386545948368,0.026697580002316028,0.052153524208205466,-0.009877796042272052,-0.00393694089612949,0.06375397084356874,0.04204638879336654,0.1039991043818415,0.0669614089643069,-0.017615813871084438,0.07327644329603471,0.06973731134330155,0.06779590749392833
BMP8A,,,,,,,,,,,,,,,,,,0.07265187193392954,
ICAM2,0.055711186503077895,0.06749032164109846,0.08454486746490304,-0.04190443673679531,0.04423247593101082,-0.0245447880051148,0.009563051877052945,0.008839907670821837,-0.009343784759744317,-0.01305552962169648,0.14214239183684688,0.06083021748107088,-0.025245190750573417,0.13862341926603508,0.2170475585941034,0.09271610594323722,0.10556482058241268,0.05242798939216463,0.02246487269078479
SYTL3,0.016614819512537043,-0.06261295348910619,0.035296756019063145,0.007598120275925102,0.0030797091887664265,0.08067266958194544,-0.021416677637170114,-0.03302200207378425,0.004205442623669799,0.009992073588153762,0.02554851142774658,0.0333132111207381,-0.020538142967155015,-0.005351495258242448,-0.07719453617592317,0.01367147857584494,0.05004242356865,0.03272895301704514,0.11949268253174825
IL1A,-0.023081117891612865,0.047411406585326145,0.036187320218543276,-0.03658105659828887,0.029352570647888793,-0.009806440264903439,0.01343859527514411,0.011948339851424489,0.04630993733683442,-0.024224815812015542,0.017791257582959786,,-0.017410290026284244,0.03094205217207756,-0.09941813234489384,-0.07392240083435292,0.0071672240404761075,0.05991307089647553,-0.009121700313838237
HLA-G,,-0.03140405679922326,,,0.09652588420209281,,-0.012030063124022524,,,,,,,,-0.029698219185490315,0.03867457663329073,,,
PGF,0.055627358622553365,0.09921132107271145,-0.023814411890454575,0.019157306795615118,-0.04292671114765758,0.0424271628861278,0.07529969195809627,0.11866566520671212,-0.05466346941219169,-0.015539152195599195,0.15016466626956504,0.06525225596529546,0.008879174673962197,0.10983741249178437,0.15616451838554748,0.14557813391617702,0.23500018663286365,0.0784565109295268,0.03859385367035624
LGALS8,-0.007128102694702415,0.01980153972251869,0.012385019949380916,-0.010745637588508675,0.04821688166455459,0.03677590787786095,-0.03245273114120342,0.036841579484272205,0.0364788172193517,0.0020930621056302686,-0.04106618639836387,0.07534600892393481,0.0353089220398505,0.04006725211669142,0.024525187339697614,0.008277676104457371,0.04332862509158254,0.022706578863776732,-0.029099158730026827
DKK3,0.006354833214298353,0.042890975184714214,-0.027529461790413594,0.05575726400379488,-0.03321759743365512,-0.04837532025679236,-0.07221634562178769,-0.06102512765133178,-0.015264051317323621,-0.02451631290228131,0.021172052223085207,0.21898519438672073,-0.042000799176701305,0.07685919206145712,0.20892224730679154,0.03780010946724398,0.02984989192743749,0.09455718662693313,-0.04207507645581235
COL16A1,0.007991233220458768,0.09216689613769528,0.0035300546506035813,0.05903572395442613,0.015439057374597408,0.04729371790669254,0.03298862719341779,0.026471591031120234,0.005195609008471289,0.008630818320463985,0.06401423069262052,0.19589617119715486,0.10053148817510126,0.04799214186010945,0.14011942941596028,-0.05225018740804372,0.023402729464731046,0.13580507295868,0.17622277475660997
TPH1,-0.011018490380863312,0.020445271994516387,,-0.02879194550816694,-0.039894541936867034,-0.023832771819365904,-0.012747529479242275,0.0060280087529336985,-0.009875132553788683,,,,-0.01739992766151173,,-0.03168626371658061,-0.04389051984809599,,-0.014329634483496537,0.01048684575699879
TNC,0.004984323897059403,0.06664319305299879,0.02264657130354103,-0.01492731269899985,-0.0070985819228234145,0.05682787851354635,-0.0035240550543254538,0.13040622583405198,-0.0714351353283147,-0.004767400929560309,-0.0023826075271180915,-0.2960359654614679,0.037928559699051845,-0.008551924322331038,-0.1437849450503131,0.030441230633172923,0.09012516893067905,0.014750069585823488,-0.004703559270429758
TNFSF9,0.0029628434226990816,-0.028708627072289963,-0.02722613289362543,0.03609144698382595,-0.035203760688726014,0.015354099908346979,-0.012000888691634211,-0.018111152209994815,0.056584593926984846,0.06335289161990691,0.015208898455259382,-0.04537023333029677,-0.01988370523060398,,,0.051717226795859425,0.03179291039842591,0.02953712806241853,0.054373316784702995
C4A,,,-0.01604454296816451,,0.040251671977901866,,,,-0.03350876637568205,,-0.019191305953053104,0.07117525263176103,0.06798856945696709,,-0.021500645522080863,,,-0.042870913412792824,
CNTN2,-0.030336205544988483,-0.01996830909632222,0.039985332985362144,-0.06544477844892688,-0.031072689109831474,-0.030172013406518244,-0.03711640667269764,-0.04420426206238269,0.07040200198242968,-0.015881261866452483,0.022270810559910745,0.022407018729469916,0.014350593115255664,-0.16065194184493745,0.007086998898762731,-0.0003889254622277364,-0.14148151265036876,0.1028142538341266,-0.013101779119292192
F7,,-0.0013152198396859534,,,,,-0.011071265728691253,-0.01420168224364551,,,,0.10296463970586488,,,,,,,0.015344236318140718
LUM,-0.011902916094868956,0.13024846662020798,-0.00962044166256586,0.10391844015686233,0.06703307534602541,-0.017605201256926637,0.04345196509726286,0.10586457016306645,-0.031023056994913655,0.009041541245457137,0.0974760354502894,0.03563930412794468,-0.028293203646305783,0.1411791583021458,0.1650558532257365,0.004153027868666644,0.06381301445177028,-0.03137415539320626,0.10191238569650445
IZUMO1,-0.01898023571662137,,,,,,,,,,,,,,,,,,
BTC,,0.01566106231757474,-0.011410189543569994,,0.020354387142932723,-0.010547134967916224,,,,0.041446349386134465,-0.02338895400703054,,,,,-0.04501735412671057,,0.03725811626261664,-0.03697819054060049
APOC1,-0.03427243713101838,0.025283728291902424,0.029464244378890524,0.00704184497367277,-0.013095205592799218,-0.10498353336746516,0.06517557490162486,0.14000782112495905,0.040229229662192424,-0.004104784839995603,-0.010660156151184192,0.2815716440805987,0.0008208512347043542,0.04917056044950844,0.0407709757187009,0.06380855098783367,0.11892896219218448,0.034802106125040526,0.03380063983669116
PKM,-0.04023903237147724,-0.04929731673765325,-0.03656072175330212,0.08055592902090548,-0.07103237083743615,0.04163275338568078,-0.03943959180580691,0.020585532577000746,-0.07706827430361239,-0.05204124906388875,0.03853208796369166,0.11555848716608082,0.07681764336640924,-0.011582054641864578,-0.17652191649420115,0.028222240866174857,0.09100214051056275,0.006123545275893269,-0.007649913275193192
TNF,,-0.0007433290552814072,-0.007172990896165395,,0.04411146389093786,-0.019983063286414776,0.04146501051365411,-0.0024372153292233326,0.046251854621660426,-0.012563988023374467,-0.03987740979430235,0.1360093045840996,-0.04306586265549149,-0.008899396134211496,-0.12060396098141268,-0.0843403643992016,0.18452661438905726,0.10649847246598358,0.003331603885185078
GNAS,-0.007004910693137105,-0.06868598420277759,0.02820178680065937,0.01175591483343296,0.015255509237283103,-0.06645843207642896,-0.014259211896377749,-0.08886241065023093,-0.035205452235636536,-0.02610261504954547,0.001431835881135424,-0.1281746535313569,0.09286027881191991,0.21526468531941828,-0.026336760835083694,-0.05757775639499721,-0.004661775650097231,0.049365121604512174,0.01584190160544924
BMP8B,-0.01607147385508374,0.042926309789719855,0.024387893521014888,-0.06737713327531089,-0.006912153666095841,0.06375632999836574,0.05575770295893052,0.07812261807616787,0.01615801148081336,-0.008342358905969545,-0.020728912734749756,0.04430082873992132,0.05076942128000843,0.0990298960221606,0.1328622518720818,-0.0644056817126116,-0.006937400978647298,0.09419924066572725,0.015221802426056329
LIPH,,-0.01597514651916052,,-0.020661093364563593,0.01953208829067699,,,,-0.027017225872919416,,,,,,-0.005427541036130701,,,0.06478261574797604,-0.007242684508224499
CCL28,,0.01272483415057694,,,,,-0.02380842610247744,,0.002612972578707314,-0.00986724903412418,-0.023838581685040803,,-0.023012572936587556,,-0.047870348288980055,,,-0.02572653884859441,0.0031748205621977233
PTPN11,-0.007548708689596414,-0.017318388270597493,-0.04710375857267513,-0.017432036952575287,-0.020627413718242813,0.021782108588355498,-0.006958454492224617,0.03763538235478877,0.014077631707329102,-0.02598686007298365,0.04185338373575344,0.0783946318030907,0.030753489392825076,-0.00714949223403089,-0.021372529832222046,0.039865714413919444,-0.07367045007910636,0.04034363573175295,-0.07695289940522268
ADAM12,0.038554309338230654,0.09783891481066774,-0.0018069762084903414,-0.014006084746846923,-0.017479386699484355,-0.05661920761910717,0.01936132393449687,0.07741668803317237,-0.02530358585458135,-0.009536082789610769,-0.02752130487866708,-0.1630543474995891,0.05464517825468731,0.14988072788856904,0.11511832591037505,0.07522599831675843,0.14245106996281934,-0.037994968266715626,0.057204529179054935
EPO,,0.02918196719710558,,,-0.006299438717431532,-0.021035108481939187,,,0.04916861519961382,,,-0.0136072769078326,0.04251319196565073,,,0.0023840641494827603,-0.007335567682093517,0.04932642843660384,
EDN3,-0.027895989828352247,0.05257514427376405,0.0856149474813054,-0.0032517265427972337,-0.014513684905625787,0.003793793645017101,-0.015879462686843357,0.035120791910476866,-0.001094197448156239,0.04464002201123034,0.044978555111510096,,0.07067575251692443,,,,-0.011202650823811238,0.0017489815802959581,0.13851549493977092
CCL22,,,0.04230947900294205,,,,,,0.02966793906483272,,,,,,,,,-0.020156241843991795,
