,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
COL9A3,-0.09680202032783015,0.17760312585014132,0.12252947713169272,0.13757185144317455
DLK1,0.15116781961011105,,,
HGF,-0.018293412967199284,0.16382272022281283,0.0952434602259338,0.05986964460940952
P4HB,0.1037260857350573,0.011433167679195135,-0.099431468140692,0.14813758028934515
ADCYAP1,,0.14286616935939667,0.22777168856092872,0.08847561616057605
GREM1,-0.09191221952096368,0.0007939931198771164,-0.0363486667557636,-0.05474335226621575
EGF,-0.08997541763338915,-0.004015107139624195,0.02965076491039414,-0.0033666688619565814
VEGFB,0.3071664485098111,-0.019146882023038873,0.0015330589474232695,0.029770662379043328
FARP2,0.09767705920114658,-0.013895343933757975,0.06593040336831213,0.023941118340061386
IHH,,0.011316904776578283,0.0169395617246972,-0.004547957643504635
LAMA2,0.0021477162519331883,0.025365283458543532,0.04194577505251199,-0.07653118239363198
SERPINC1,,,0.06645776307934807,0.01703749079767023
NRG1,0.10112317135706037,0.0482697954223185,7.034553280068625e-06,-0.028120726180713027
SPINK1,,-0.050235124871739714,-0.11756013072391146,0.07005763121686952
EFEMP2,0.2140543931316602,-0.0007409280892787788,0.02392666466908321,0.11318615468565403
SELPLG,0.03249176353308196,0.0740778210482262,0.09602160365956348,0.01008175690036198
GDF6,,0.0691527715770052,0.07412025128756429,-0.0032846278351502823
HLA-E,0.026804950739789897,-0.11457278560541355,-0.07712394860941098,-0.15606464056808655
PTN,-0.08740177965382218,0.29980262444111155,0.21580280925460704,0.23808497938883455
CD274,0.030518578969970896,0.05833390729578675,0.008296095984783819,0.009107888904390475
FGF10,-0.0223444210702879,,,
CD14,0.2092009347937512,0.10094503962244337,0.16010827596916385,0.07300088556543952
SFTPD,-0.08599069247291362,0.008757263552075904,0.07789102362699132,0.016110871451826037
SLIT1,0.15125005200050054,0.12922417098154498,0.14464371511247534,0.16967685665644427
CNTF,,,,0.012058290034799862
BST1,0.07180360933752462,0.09757552810084896,0.17796169019271954,0.021010951213082385
AGTRAP,0.02691307956166205,0.07339405672869916,0.04720259593854299,-0.02188106870539348
LAMC1,-0.1603883752866453,0.057501171152667854,-0.04666327296868012,-0.02095129728553007
COL6A3,0.06267270672826897,-0.031514043370988946,0.014664663785943149,-0.014616464379294758
FN1,-0.28825207323907415,-0.16211845991616552,-0.14009422448655154,-0.04140642011606272
MIF,0.3945674213306949,0.14173704851837954,0.04157681919073812,0.22695634706160137
JAG1,-0.1126523748580358,-0.04697584868266879,-0.012047698496143193,0.012874075248701069
NID2,-0.20173529636518847,-0.035462664812451986,0.06734719852375225,-0.0884564710378041
EFNB1,0.0023205842303131653,0.08672288584660014,0.058269932054404415,-0.0009280710547033693
COL4A2,-0.17926993493090979,-0.1205260920285631,0.0003284996106901357,0.01496511611820289
SPP1,0.332276185561601,0.12338967711500975,0.08606117973141461,0.20516690081901337
PODXL2,0.05085424936832393,0.05976788225310283,0.053936354624738274,0.15152442706412247
FGF9,,0.11137346100379804,0.13819094979508564,0.053057032739261094
ITIH2,,0.00032704478703396813,0.019566078217672436,-0.040566348636264425
ADAM10,0.04455561186718934,0.057484618240603136,0.03379962594039477,-0.003341791101392578
CFH,-0.2385061328268602,0.00801673737449728,0.05458336733258056,-0.07280614599133241
COL4A5,-0.05584474699020651,0.12846715168247455,0.09087268310977643,-0.08574391981211725
LTBP3,0.1121054263558663,-0.07418418743407876,-0.10521421703901869,0.048067321270869885
GNB3,0.11852247597964408,0.05898367932511241,0.08317566676990688,0.07452935076104282
COL6A2,0.0993086970283675,-0.054770434134392816,-0.11884999973977528,0.04664066518271954
GDF9,0.030732721869726882,0.05170814990032723,0.08299404254346912,0.026526483676380264
NCAM1,0.16417574418718722,0.08003536705569761,-0.01531275732619885,0.06403884303259272
APOC2,-0.06580747004831071,0.16162488017980028,0.14488665631913036,0.00993847674381737
BST2,0.1622933873133885,0.008588994272413684,0.1035573510769072,-0.14493169252167037
COL5A1,0.0762415772674641,-0.04115238073263724,-0.03234463904478674,0.0975106978951216
CALM3,0.10741403521223292,0.11870894825832422,0.10778839792987438,0.07440687867941381
THBS2,0.01523612956727327,-0.024106217506182255,-0.06571465404093771,-0.0399066548948218
SERPINE2,-0.35719520049599185,0.041745098629970154,0.03446286378338277,-0.027209774639921448
EFNB2,-0.08848403878962488,0.04997033399101486,0.03672000923755554,-0.04720147530091976
PROK1,,0.034792458777192975,0.03236672162081958,0.040604437428999524
MMP9,-0.25463230725055913,-0.06502850962477662,-0.06150914040540447,0.016928908608666717
NPPA,0.06374560332095207,0.12576227568660778,0.1850100770006399,0.050323928731005746
C4B,-0.030285717199651507,,,0.0032486251588683
NTNG2,0.07693669727962467,0.07809821646781376,0.04158203684509494,0.054512516845955865
LAMA1,,0.040411201005668584,0.03988042417045957,0.008831791995609363
UCN,0.07968389600672156,-0.04980104742361605,0.07964500699008836,-0.016562372120556907
ARTN,,-0.005016388583110555,0.05000276377118433,0.05226998042386105
PDGFD,-0.06896349852890535,0.11271090260601786,0.08243277969110487,-0.024460489847314106
EDN1,-0.15159577292844545,0.006868486086814686,-0.0016520462274224206,-0.06182983052575552
ARPC5,-0.18157387928544988,0.05054765203890722,0.06802259901338238,0.09880097083170294
GSTO1,0.015577407539240216,-0.05532587722839604,0.017115941442763155,0.0006707348521178901
PROK2,,-0.03357517833558577,-0.012739765553075854,
SYK,0.03395764181807315,0.026731183023581365,0.13934171184660102,0.025261324015560603
ST6GAL1,-0.11602625715969975,0.02476971796281694,0.16257539816020788,-0.027742855477349226
WNT3,0.016911889439252006,0.06965321928464527,0.09268508605104109,0.07217337136917959
HSP90B1,0.047727583741915575,-0.08128633214394268,-0.11290742354901981,0.13329907564632165
ZP3,0.07787853520609109,0.10136612710433165,0.024488860683909288,0.016463291288065552
NRG2,0.05589317485131003,0.08232940682242766,0.015369654790732792,-0.042009394747732305
MELTF,-0.0001855702050574527,0.06741966797366775,0.032256639430461004,0.025796835015053744
NLGN1,-0.05967204341600089,0.08628242499625143,0.025763395062484328,0.09572862989182554
SLIT3,-0.1064625309165587,0.040000074319893476,0.019266923294895853,-0.10199922056512027
CCL8,0.029493326322832674,-0.08655616167424475,-0.013338196634509773,-0.03767318388699665
S100A4,0.1872828033839124,0.08650509440277818,0.14556382013377858,0.04386569469479729
TNFSF13B,-0.0810561750741457,-0.013814332475217475,0.15311840997432202,-0.0449124088523665
HSPG2,-0.28085840261932404,-0.09514043831920846,0.015924587387010962,-0.0700448406813397
FAM3C,-0.09909763586840264,0.10681641605785687,0.09531517020356817,0.16518880111046058
FLT3LG,0.05477258263401872,0.03169642547619899,0.06472788179352869,0.03889840901978163
A2M,-0.22888524281661074,0.020860638892312156,0.12419201272056561,-0.1280067916989642
VCL,-0.0947350413302915,0.08348785350005546,0.018717635207501082,0.07621415520083723
FGF2,0.021988398806337236,0.058450307704729594,0.0728574661223925,0.02626634812918562
AGRP,-0.026461183311446587,-0.01169037600888912,0.0246243557863226,-0.044570246712321154
CNTN3,,0.07602914201741057,0.09147829626161548,-0.035448208834740674
RNASE2,0.22650753552457473,0.12254195770080212,0.18849551227529948,0.09454112377959957
ADM2,,,,-0.024880816340188835
GAL,0.04544090380723737,-0.04795014524398876,0.028976102205494812,-0.006364270361529506
CXCL6,,-0.0331569310437408,-0.08725654348257408,0.06029806043588495
PDGFC,0.002794543036484695,-0.010871027645444077,0.05004197465144615,-0.04600663571092534
COL8A2,0.12244007440703099,0.05948367821817909,0.17542218023846629,0.03490951312871676
SPON2,-0.26609807575007494,-0.020604832085983456,0.09740573777639992,-0.02224524383297966
LCN2,,-0.009637034913022462,0.007779594542838608,
BMP6,,-0.07239981048252182,0.08914211355119225,-0.03798844528456173
TIMP2,0.0718051446046616,0.0363033582409234,-0.06968997710370539,-0.08072279182077331
EFNA1,0.08731549947630751,0.08939178967541639,0.08423242889047876,0.009692737320821068
S100A12,,-0.02821701371326593,,
TFPI,-0.14303533565470206,-0.09103638539934827,0.04821047688435416,-0.00634730635400001
GPC3,,0.012913041107139514,0.10616383063445131,-0.07857486571429212
NMU,0.05795307441478118,0.07716479755931047,0.10016999628425668,0.023447276815126542
SCGB3A2,,0.030102456125612,0.06806387256344981,0.07318298631142164
LAMB3,-0.11845617216745345,-0.01914630758832108,0.04580517809858308,-0.0024646334605509888
LGALS9,0.004043789339215097,0.040947914181642044,0.09731588824580267,-0.00885986867762994
VIM,0.3617882492458508,0.1110219110022696,-0.07983971729211717,0.20280480117269292
PLAU,0.10370681496730187,0.1259292093388379,0.1754856737129908,0.14420590368729258
TGFB3,-0.12240471625891096,0.0673742348723773,0.05499989697686862,-0.0251935098251058
APLN,-0.20861086766029407,0.06490736015882272,0.0441392726964661,0.05577976052748787
SHANK2,0.11201699257993179,0.04967231465830121,0.07830021435487913,0.034382775788138614
LTF,0.12913835251029376,0.05450300954010724,0.015929034155364015,-0.1039761427512272
PYY,,-0.007333595405070226,-0.008729268352734963,
PENK,,,,-0.07445728930004059
CTF1,0.009929350002184277,0.06164302945429608,0.094154736401545,-0.02260743342552697
COL3A1,-0.3035652665518757,-0.10080044671594277,-0.02977946143908879,-0.0012170002965283106
S100A10,0.3364841349849324,0.1303477189868403,0.023423729268201562,0.2671400426478011
FGF13,,0.0533247887137456,0.08976589373650048,0.03418674734205574
SEMA4A,0.07435623338401975,0.14362782487129133,0.13238489406922044,0.03669615499258546
EFNA4,0.0312222788096504,0.09394427737399223,0.06969728870291272,0.07709534234069006
HSPA8,-0.24611955438437436,0.06894225320283832,0.05689688388169158,0.07540403313971861
NPB,0.05020536108457111,0.02327670028890359,0.040667792307197734,0.10528049743871805
ULBP1,0.04302119295075747,0.0617698068976946,0.04480482405182352,0.08212751913505995
SEMA3E,-0.015374889001450646,0.14212875759738913,0.1508132438760242,0.02827031176352381
FGF3,,0.056940506009311664,0.13972113003376394,0.051062624211237695
ADAM9,0.18248502760118088,0.1744739859005389,0.01521569247978308,0.13125480809916193
ASIP,0.01074065850453124,0.05722676694847513,0.1014363042465782,0.017752687729481437
IBSP,-0.18615612058524875,0.07056187606825545,0.20728998000535226,0.05633396397625062
MMP12,,,,0.001355917780648089
FAT4,0.15385920203211137,0.11274825381434965,0.0521270397707241,0.01691954003095208
MDK,-0.15410923121278805,0.12638720233244657,0.1222114734731679,0.08537813199697016
BMP5,,0.1472876404753827,0.09750742862055851,0.07865831574304301
CAMP,,0.0375455093143009,0.1407328917253669,-0.017904081190345693
HSPA1A,0.21376812112056567,-0.01605747144155682,-0.16267946672806788,0.03045160998738061
SEMA3F,-0.1514418046857847,0.010856958131603006,0.13390563387356846,-0.005200776577607348
ARF6,0.019328480483297324,-0.01638909136275284,-0.03393416210511196,0.045516372391351374
IL6,-0.022454078512615418,0.021729551183515418,-0.000383910052900008,-0.0010224048028468651
CALM1,-0.1661484320611002,0.07832824445928314,0.12812849950314184,-0.0910558087727097
NMB,0.21718635645876747,-0.07128609563142646,0.01975380676924851,-0.0955378715531184
CCL26,-0.13552233377736125,-0.14074497140482337,-0.02834420730036813,-0.002785126689522583
FBLN1,-0.2560478782042637,-0.022744518165165473,0.0191844817794317,-0.07866958644573355
SAA1,0.08705966552941316,0.07720590808111043,0.010881272184316235,0.06688391939464053
MICB,-0.07993949338911835,0.11743214032419,0.09937006716106875,0.01384257115770966
F13A1,0.09956119130638949,0.010253281553869084,-0.0031993445428993446,0.04029105052433882
CXCL11,-0.002465183241389228,,,
COL5A2,-0.1349624564967518,0.04347048835270707,0.00238754648038327,-0.01207887190105713
EFNA5,0.20699099851543723,0.06983978405748084,-0.017376784897256,-0.022153334199613583
AREG,,0.06591239675853913,0.08868824139466303,0.02412995792992046
EDIL3,-0.1979267720288414,0.07398454963396785,0.09284651387881497,-0.09610200384308838
CD86,0.15095785371521966,0.09960542895709394,0.09222875144457435,0.0008470954617320508
AHSG,-0.014293262735693165,,0.019717572664112438,
HRAS,0.08877434709367778,-0.027496358903701702,0.008464994614297741,0.0938589670392404
C1QTNF5,-0.03408577225254638,-0.03628021829718985,0.07389542421886829,-0.04046872320494151
RLN1,0.03504618042958786,0.020166426577359956,0.015663530213474393,
COL4A1,-0.23153029040844356,-0.10707352954239643,0.055130908751575294,-0.04256413913230306
CCL3,-0.018711369304949974,0.034380741652215004,0.08490701137172592,0.11743433722863697
BGN,-0.28596626512005263,-0.14806100467677996,-0.027237684071636525,-0.09214290287478853
RETN,0.14613500799954451,0.0252882858769477,0.03681981062163095,0.06751065144334248
S100A9,0.275999780805088,-0.00845427265073,0.0690228117106864,0.07586990601882027
HCRT,-0.03089904972587598,0.03497657530692397,0.06417709588003392,0.012163763557133228
FADD,0.09644672248016137,0.1261487556167394,0.14166392211354803,-0.03442749432024657
ACTR2,-0.026918195531067095,-0.09764505473838891,-0.06998733831624365,0.01693312499143452
BMP2,0.016448276414840722,0.060444866267508716,0.16731393160694247,0.03495585924349504
PDYN,,0.029794750077198683,0.043994836785379424,0.021521428365307287
CD55,-0.029609345028397387,-0.015708822586199545,0.07425654353972648,-0.10467106147378982
PDX1,,0.04726000071882325,0.011229416068865397,-0.006112793739224115
CD6,0.0024316883865913618,0.07679443098252824,,0.003225661058412303
IL16,0.19166819016475228,0.021963771631575136,0.08415846297388899,0.05556907445667239
LAMA5,-0.03834480207856059,0.09404266005840327,-0.06612221068565569,0.09125302602270283
RGMB,0.22241010969268488,0.10037748787561677,0.06484910483519563,0.03552717353800385
IL12A,0.10413621224940597,0.07528358925301919,0.10992810592801212,0.0730450003251228
S100A8,0.33197252694369467,0.10610371018663914,0.13137603212934923,0.09041800161632253
TAC3,,0.0674597154295117,0.05073976085717122,0.029158155838370548
MFAP5,,0.003356156031575208,0.09026866388221452,0.08884025948386422
CXCL16,0.042834112401866534,0.020916033294115108,0.05023210492941295,-0.02654577786112278
AGRN,-0.2509221684815954,-0.02825824527290762,0.06133003042569972,0.06015011162683989
COL4A6,-0.03967084319412648,0.13418358313707052,0.10177686448274308,0.008111643871027115
FST,-0.09892743978631562,0.03379487175029575,0.057038888114346896,-0.011805364662748785
MEGF10,0.05048932041090315,0.06289880764629692,0.06525088251746573,-0.040792168361758
C1QB,0.0805784648186619,0.07301353340702156,0.16518407410386873,-0.010164182433718232
HLA-B,0.19230815804173113,0.06259121277766527,0.002383719825034135,0.02617617066577593
PDGFA,-0.09204360731612327,0.0735242016876827,-0.10568812407868111,0.17076684562759847
LAMA3,,,0.03343979823492328,-0.0190724374927719
DKK1,0.2218446875275508,0.06681596582069299,0.10442146047451321,0.004098729238305988
INHBA,-0.08770682331479901,-0.027204183057652754,-0.07249235448242307,0.07094256409681923
IL7,,0.0736739007748138,0.0030358125919385617,0.06311853958553083
FABP5,-0.06950687773905183,0.11924375870898692,0.21075399592311503,0.20890333306001693
CCL4,0.09696293272997752,0.03857482176918588,0.03570648639316126,0.12680675691568868
FBN1,-0.14403864764758276,0.047164237477408,0.10393027077378741,-0.03372765879473368
TCTN1,0.08341281058813627,0.15901661280678847,0.12166979911142407,0.0815257970729069
NCR3LG1,,0.02483014625577795,0.0046167324563540476,0.07120470920921186
BMP7,-0.03320704412854845,0.1873999677451465,-0.027696288538493978,-0.05461598921746513
NLGN2,-0.029322385929968962,0.09863745440706195,0.06549663793800675,0.010195471438299446
CCL25,0.06771981505389638,0.06812124697417099,0.07906295113532698,0.0042099792548457235
NPNT,-0.0051443185353356015,0.00881394853934847,0.14646653389405476,-0.14255454899975742
KITLG,0.04449094188260899,0.0700268232884826,0.05173749102801952,-0.09073340330543395
MADCAM1,-0.07117525230640372,0.07367384012593507,0.04032183168211965,0.034325476217312835
F12,-0.029108023694680036,0.10898615669946522,0.1544189027786552,0.11156168163741623
S100B,-0.16550561828166163,0.10264191003549653,0.16709688557413857,-0.1994492006719631
IL27,-0.03465756172505281,,0.11139273705939358,0.029540921678671214
CD99,0.23574456468838145,0.1511338952827978,0.21496132646473562,-0.0863019443936366
PDGFB,-0.21166258018173095,0.11646806656556137,0.10764467261628081,0.027154253976703416
CLEC2D,0.019558049900236192,0.11816578908064436,0.1078037657433399,-0.03567726386569698
F8,0.06410504258043792,0.06691815115276138,0.12541328396917012,0.028855548685514428
C3,-0.06632128557860374,-0.024426704105891577,0.048740539185741054,-0.21884779892651016
DLK2,0.19851322766293317,0.11326978599034294,0.11942642912451767,0.010639126279732429
TSLP,0.11165256896728591,0.037406253929337066,0.061303606555866384,0.008992266859673768
OSM,0.23290607417174733,0.01662177012598639,0.06764619506944,0.10533101839264147
SLPI,0.0935907969866018,0.05547654477457751,0.03981288617288708,0.13383035547001942
AFDN,0.11209976279575738,0.08092831612197599,0.020378397321658366,0.06294536450281502
KISS1,0.03606924608559092,0.06970915591531542,0.03482614632019213,-0.01628474082645873
ULBP2,-0.04870313711248497,0.12202455041789267,0.12849304640984405,0.09425677771021257
ICAM4,,,0.03130690138217843,
ANGPTL1,,-0.00041121232009523297,0.039053420553777404,-0.046139736291840955
LTBP1,0.023642398100115945,-0.009611463231518392,0.004120317581254722,0.0012053079515587752
NTN4,-0.021729945765249663,0.12273950454537723,0.0638075140798937,-0.010090599052241196
APP,-0.03589693945944712,0.13290664951423375,-0.03422712783374247,0.0014240918152273727
RIMS2,0.03337845346674029,0.08262489696919063,0.0872586750465713,0.04448897064934805
WNT7A,0.17574710010317401,0.06920205929748313,0.017388846080966528,-0.011657311294602153
GAST,,,0.04357859517856196,
GPI,0.37793167581140924,-0.013047138820042546,-0.16255697720832527,0.1259955610563169
IL1B,0.13116316720971294,0.012219676292105932,-0.019613573677136432,0.11943515380769736
SFTPA2,,0.02952489897158114,0.05335418742374161,-0.05731835271364943
HAS2,0.12140949897530963,0.13015319012573454,0.04465749745626459,0.19897274065251144
IL11,0.004068192307880976,-0.013573948076291774,0.11173728308532113,0.03716227715457865
SEMA4B,0.05557975979324159,0.13290324887869573,0.07862405488971798,0.12910101394151935
FGF12,-0.012641267637395018,0.04579046589005132,0.12124554894304983,-0.040465072163311605
CP,0.17886061059474237,0.047013964153827664,-0.06260668644069259,-0.026297694515242172
NLGN3,-0.10496930839154643,0.08697202480762686,0.08689270801738704,0.14782899525655385
GZMB,,-0.033580714529269085,-0.042969243418203976,0.04339514583279672
PROC,-0.11961915714416729,0.055406405965450274,-0.0030959314705133047,-0.019175917586508134
TNFSF11,,-0.020939365806115766,-0.03382046200684778,
AGT,0.20342085668928347,0.06248090817516329,0.0612741848991537,-0.1922290530481859
PTHLH,-0.00038341478980286514,0.13348377688928148,0.03498204507941935,0.019410262467127126
COL1A1,-0.25664510695342524,-0.1029437293332441,-0.015926506295742986,0.00757621200293279
LAMB2,0.12324060869919065,-0.01751905747709492,-0.030489282783665538,-0.0701621176703956
DSC2,0.049360516657328664,0.03137989569630417,0.14594329893698052,0.03671514303927028
WNT5B,0.03768001122774964,0.021619006672715064,0.017643230619805123,-0.0253276469439572
LEFTY1,0.010413010482167443,0.12494748305680978,0.10940603643978937,0.020594995331124934
FGL1,,0.028265836517404747,0.06246974367632057,0.02317039775875753
CXCL5,0.02548778070002006,0.09537895322225391,-0.10716935362117498,-0.013713848346684099
S100A1,0.10852133293236349,0.06106807876432742,0.11524721417225937,-0.11934575909921562
NPTX1,0.14122156076873293,0.18172693117470948,0.1265025625373827,0.1023168028312153
TGS1,0.08620474179423092,0.14391249225982689,0.07455826252751163,0.07734120606928904
SST,,0.14775020762280222,0.028495428030381836,0.00708141321594448
IL34,-0.14710543609418533,0.034915988757621794,-0.03948495984456883,-0.06039424663045142
DHH,,0.08143450765992101,0.12486744717119602,0.0037054910195036266
TF,0.1614599411811352,-0.02388234856555929,0.010556558727073301,-0.13943083770338005
IL33,0.008732555897483054,0.0318366760751345,0.07435626744060521,-0.03478008094921125
RBP4,0.059004241097727755,0.11535297928407512,0.1480830772649656,0.09773462389954914
CCL20,0.0731961955393218,-0.1087322294130819,-0.08676144175808123,0.04008665630790389
NAMPT,0.3406755516735394,-0.07573287224773277,-0.11104445082691862,0.17731875140170902
