,MGH258,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
TNFSF14,0.07950373686109442,-0.00038160125973688415,-0.00638325776650613,0.028500641318721244,,-0.031040722908495366,-0.03575492197462586,0.005608863460272196,,-0.05952406710564667,0.04042550133268338,,0.05985217621492514,-0.0419974911981691,0.06612562141629137,0.10746846249249459,0.011751657687487179
CNTN4,,0.1845772057673399,-0.010481685371056718,-0.018620262463781404,-0.008905289995805197,-0.05289725082575246,0.012832990199723032,-0.03756428855789224,-0.0322497313523651,-0.055538985753065304,,,0.12960472091232367,0.04680945930581786,-0.0430197999923034,-0.026704624914601034,0.016684953036077484
NTF4,,,,-0.0398157201928062,,,,,,,,,,,,,
INSL3,,,-0.013911982407116523,-0.007888919336987365,,,0.040392424395446554,,,,,,-0.023548475793345902,-0.024377607230862207,,-0.02002026763064919,
BTLA,,,,0.05186472118503816,,,,-0.006304386735084149,,,,,,,,,
MFNG,-0.05501094102914737,0.05475758121516003,0.009480309362352581,-0.0010012279606059318,0.06526175979711635,0.10393413414791412,0.010414024298484799,0.005506280226971955,0.010465069130691985,-0.08645698984530828,0.000845008546337823,0.10498569793891283,0.04803360381864585,0.0012421197041637432,0.025237885334883203,0.015825722660286857,0.014040557329189839
ICAM1,-0.045386034919950524,-0.006941430566708456,-0.01563866709822604,-0.023359717154734852,-0.01880935539726939,0.13048971902699436,0.0023255513595081883,0.018522435276669854,0.01689472678822848,0.04869942761958648,0.047989774075023535,0.06474348538875414,-0.04592252579037102,-0.07179250049671272,0.02723614843698176,-0.013898825056615821,-0.04604001540318737
PROS1,-0.07257636312239542,-0.059623498359183125,0.0006617978463266027,-0.02062215737283979,0.053092654988753256,0.1410430412745126,-0.04323798341168107,-0.003575095921128227,-0.01933250231163952,0.03099542568229619,0.05287369599104897,0.06085647235597987,-0.011032725077264204,-0.0664262410945485,0.08260105452588408,-0.021833214686737046,0.042630287896975975
CLCF1,-0.04072095989130478,-0.047879900126469144,-0.0003404785695508399,0.031187768242877566,-0.01605700773842477,0.04776239385229794,-0.038310172728186265,-0.018707730553687758,0.07382565442096017,-0.00019964583884317076,-0.07151518033597593,0.04229267856012596,-0.001098142934183464,0.023505086841620244,-0.001468609708113391,-0.02320095967311883,-0.06946891360211539
PSAP,0.016713464042795192,0.06983876831409476,-0.05640992998897282,-0.013950257806565567,-0.08113562053485714,-0.12582618453106312,-0.052800247604829674,0.01590590485868977,-0.08065721999646087,-0.008838238267596846,0.011611668185255504,-0.029047000306830904,-0.005401484296573927,-0.10273739712699062,0.001974986101065787,0.0113574047903047,-0.0008983778840584584
EFEMP1,-0.0005197929393544984,-0.11958480219706272,0.007082870392868158,0.05114467800250558,0.05029377949604547,0.08631374700966399,-0.039649895999025166,0.00038266479376383315,0.04116218670791901,-0.05959512384375865,0.020216305133202276,0.07012943980940775,-0.019265203593940038,-0.06604731798716565,0.0209923240501384,-0.06669157843588559,0.08961895248540847
C1QTNF1,0.03327077672147074,-0.04356432585533249,0.008674967756091674,0.002050239385946383,-0.03562417449443217,0.0708400397872202,-0.014791605152534236,-0.048196872465558566,0.10176406328123004,-0.0856706258594988,-0.011581636503048331,0.06261642796962943,-0.013773655157781247,-0.13127616430992536,0.07644074808931407,-0.0488651159410521,0.06345502676459312
ALB,-0.009983655229976808,0.04547948766205991,0.10019608347773389,0.040372312475747636,-0.016522679838796378,0.05262289713034858,-0.020280486341522193,0.009630912452270907,0.08494764948809672,-0.03901832438904746,-0.04476105825574275,-0.04020241611428728,0.015899650441734452,-0.008925371995806937,-0.00016723534136728118,-0.01019614224700976,-0.032645525895550795
CCL13,,,,,,,,,,,,,-0.01571834807521693,,,-0.02245689028123214,
EFNA3,0.01817267199235909,0.013032701091076921,-0.027240920756856885,0.01295308805087954,-0.029796084316627714,-0.0686960160018392,-0.0036029133868389434,-0.030612699192255094,0.07479783446431723,-0.05543758472919598,-0.03405971518578753,-0.021706221859615318,0.020754070405503797,0.07396198744508076,-0.006264517791806966,0.03320201547767412,0.06302205072613234
DRAXIN,0.04581502266416875,0.12349034523593547,0.06323825737372776,-0.002018046570013643,-0.004394015069500879,0.11859662113114579,0.04946839504725132,-0.01980635994573812,0.03183929112982765,0.0015753177235123886,-0.1104037103505747,0.007334406222729397,0.011864606748002202,-0.09520822879819649,0.08483311059120983,0.001178162516731169,0.037861291139735236
RAET1L,,,-0.02062242735957697,,,,,0.08487899347714217,,,,,,-0.008265879588658825,,-0.02432275848003014,
NPTX2,0.028457957554778212,0.06594967400368068,-0.002194273270235543,0.03418987655322095,-0.0689312139679187,-0.07582299212104635,-0.006365542355193068,-0.03248262185167731,0.06048313653367461,0.06376188558266217,0.006852775996647219,,0.014133022394483153,0.04705209122590791,-0.013601822938063831,-0.059281933318421784,-0.0007743046096712988
FGF11,-0.04365649285400411,-0.0629098470672712,0.012939689171645034,0.0204374941410486,0.09078618178718616,0.07866852102939839,0.00912992249381898,0.010561097738642703,0.05823030950977806,0.022294115214407165,-0.04174051934793821,-0.013440072297990319,0.04072809712094133,0.009131617566314365,0.009954294754264272,0.067311666677373,0.028732198138741564
CD59,0.041513318197573264,0.06639076419292052,-0.012248412531922583,-0.05239109054889197,-0.03510776944245654,-0.097807551392065,-0.0043096200716096445,0.013674118554508938,-0.07050485581393408,-0.08004336197349815,0.1019705311803216,0.12035717789399387,0.029251151247572448,-0.03991381198556685,0.0543409789175155,-0.07222487101559294,0.006491310490701928
COL9A2,-0.01957241870244126,-0.003818195728194323,0.005571887689136834,-0.010025409318726461,-0.029312733948926088,0.04191404153239967,0.019915188102981263,0.04501972570198012,0.04590888263652835,-0.07942679623791406,0.03488788873267525,-0.06440616908324132,0.11018783120345259,0.14730738037977012,0.008953051482750678,-0.023867460394257228,0.058482318209433136
DLL3,-0.01669257500888892,0.1603581668289405,-0.01435484876462876,0.02051712265475737,0.07739143434287946,0.04736522571966524,0.03450196548824987,0.014469355210404622,0.021124237528595755,0.01686920503667884,0.01842203236330651,0.09604429057403872,0.059173479888854186,0.15768378965650448,-0.005735070610508661,0.07358316909192261,0.09144351075412027
FGF5,,,,,,-0.019898085389568037,,,,,,,,,,,
LIN7C,0.0023251238484928685,-0.0009184099968420589,0.009480604675741536,-0.02364126785670313,-0.023690076220094416,0.0959425005913652,0.0036664586999438226,-0.0632801192925532,-0.010791426198423545,0.05811624895525629,0.07955951034154268,-0.03863733468692383,-0.021962223272439747,-0.005879839432874957,0.07284166272055095,-0.007054221651753611,-0.005141353182549363
GDF7,-0.01879307984560618,-0.02134119295964287,-0.021176560970410336,-0.03320595748800613,-0.02360154077889316,-0.013062411265728885,-0.023975823839301164,-0.021717911896911715,,,,,,-0.021155183832889515,-0.015320449176731003,0.006212362739447046,
PSPN,0.06617623693421766,0.04486200073766499,0.016829632637658267,0.041537419636630005,-0.039690716004087884,-0.05359640709743057,-0.056009272669990715,0.015092923425056892,0.052665843363405865,-0.017061597598735972,-0.055813875754494466,0.008757977798403345,-0.014679247685188836,0.05550594317110185,0.0029558888401604597,0.04219965583689151,-0.03976139676120032
ANGPT1,-0.01988083540536028,0.042461315214086075,0.03864003916763667,0.020233039066091307,-0.0029065108773681713,0.08739136570123514,0.034875540870568204,0.04362227050431256,-0.036718453035269424,-0.02784560555399187,0.03557118922618142,-0.052122325762430984,0.013181386191334002,-0.02658070615314212,0.06786699950692231,0.02563511127147087,0.12272167622014013
PNOC,-0.026539735767921218,0.1506535868690933,0.046048985855123056,0.060240247384435196,0.003048794245463409,-0.08083840953961294,0.0352797934963596,-0.02671482505506293,-0.045843451763463154,,,,,-0.022496515543049458,,-0.0192950435684945,-0.04564861098474387
L1CAM,0.006963961893493685,0.1353540412578519,0.016911645745142284,-0.014576275376340852,-0.03483645685840693,-0.07133304561142882,0.009422079891925781,-0.044557277939848115,-0.08752440968006617,-0.03993515731625633,0.004117683730026773,-0.054938075688233515,0.025423651026144786,-0.09241291080239825,-0.054725521268283346,-0.01604060909539495,-0.014167110538617028
APOA1,0.10141726390697954,0.01830027886521775,-0.010725172085321071,-0.031451967071634335,0.12253901763104706,0.08065629253213114,0.05710634885948502,-0.03514835526295618,0.0566699236078804,-0.024787404102474812,0.03920000597504897,-0.04327585866762847,0.07077287302034137,0.06094843417807935,0.10716720839743434,-0.002977055851131773,
PSEN1,0.03353819373875977,0.052038314608582374,0.0039624965722410204,0.04590165409481489,-0.023492246475253574,-0.022873621338900738,-0.008830953460003703,0.03001741975548424,0.016896098061889107,-0.04928953338127532,0.14620551008513,0.08312900043225444,-0.007658661545490444,-0.022058985427494272,-0.017692652137021765,-0.005675237842678979,-0.045500377299109225
CALM2,0.01755646538814538,0.11392630693933638,-0.024888024456382708,-0.015900539953618297,-0.08730873150067893,-0.13572945797495378,0.0012717704079139526,0.006905300908296656,-0.03316560051962227,-0.029371711600914445,0.05872047994799709,-0.006096955750203567,0.07322783806453023,0.02584269692023525,-0.003333036229497197,0.036635065139666426,-0.06423932541390488
CLEC2B,0.010522325197756019,-0.017759040139896768,-0.003523269883860915,-0.038999711091333523,-0.017795290120290144,0.11423409643415197,-0.03951173164247592,-0.059453928567112437,0.04653857437711137,-0.05527543903417319,0.04385140783040117,-0.014836077203381485,-0.030981577530872783,-0.04632270949096354,0.051360314910051885,-0.04052268093711459,0.08091166513339496
NTNG1,0.031111164122064414,0.057540260687005726,-0.025793890815101184,0.0061652993121206374,-0.008640356287493224,-0.01737069502414607,-0.0056585413641898185,0.0031443287251789387,-0.01518120818413177,-0.013956725032027495,-0.05250075178444819,-0.027796768166896097,-0.010840199184104374,0.0662673937843062,0.04425395026345068,-0.05878924275933619,0.002586746707699255
LRIG1,-0.049710830517703815,-0.0505607008433846,0.0012409532254755733,0.011696610332811396,0.02463432131811132,0.06370758541885162,0.028824719236619795,0.00023346198755822838,0.09917897544705648,-0.08249230310670767,0.06098394372633324,0.06098145420823403,0.07026533822789865,0.12376938094989294,0.049856589543439925,0.055615593554643135,0.006804865214577073
CPAMD8,-0.016536297431290255,,-0.008991638748284791,-0.01611071912424046,0.011383907719029536,-0.01800049605111548,0.08531690910749876,0.02058910323714202,-0.025654003537581085,-0.01745127213337889,,-0.03583412552948469,,-0.023766140532639833,-0.045137814759695215,,-0.05053823141348882
GHRL,-0.02638247374493489,,0.022600784420800064,0.03832654619084226,0.025045913808208572,-0.03828059354544858,-0.028413539887710525,0.054626395061178924,-0.018129840099402866,0.03251231532336222,0.016894711572162168,-0.004588741978396363,,,0.09966391370468569,-0.01760490656770057,
NPY,-0.02425939371285973,0.05161331589911888,-0.021913367026465708,0.010896952946893178,0.014225207760485704,-0.05658721265706217,0.007014796581646361,0.005944628676916701,-0.07450095057288737,0.19423832613186368,-0.014343944808188512,,0.03231540796890686,-0.08395757168919608,0.0020829555394321587,0.04471073295448361,-0.10150447823875797
MMP2,0.012453905271130468,0.12441933508206891,-0.006902705336247766,0.03226422550821122,0.025108991277982017,0.07875733337426788,-0.03174806615396248,0.03568417921795939,0.10985186026394933,0.08994701892171109,0.023284898202845114,0.021690802169782104,0.04747022516032999,0.035301806318661096,0.03925277281555198,0.014944347816902672,0.10729457902148096
LHB,,,,-0.020114176040320234,,,,,,,,,,,,,
PPY,,,0.013950268804205926,-0.02157778670043139,,,-0.015059228272495579,,,,,,0.024918828566923595,-0.07959629784227958,,-0.0018890146199312644,
ALKAL2,-0.02476324147650853,0.05662326064434187,-0.020028945838177527,0.014608691806598403,-0.027532685345754135,-0.02040956860967404,-0.013323898042564399,-0.01326261828022377,0.11775864594532301,0.1172753327681912,0.011326340262297063,,0.07560088534022465,-0.010386175680514276,-0.00225234128222012,0.017624744603635462,
CSF1,-0.03271313257047472,-0.06849491576943643,-0.033406490420619335,-0.0010289781712285438,0.012256155389578477,0.09634496536698502,0.046390266783993966,0.0012445877412801596,0.0668355769506564,-0.10166004738914813,-0.0928497655909752,-0.024547845080230626,0.007558351950428687,-0.015637043206153042,0.09640731444837954,-0.008547339027928005,0.10098593077323316
SEMA4C,-0.03526624525139927,0.0025932604369958774,0.04729819755389095,-0.031365624415327746,0.017165369786293575,0.04152489229308121,-0.03368066818020873,0.0019147670036308887,0.06564798322946487,0.03374058945482483,0.021377175778832542,-0.007540999323484534,0.03477778911452355,-0.0005279234325591576,-0.026304373578067107,0.020246689715658545,0.02874070908327329
ICAM2,-0.028915990843995872,0.14695472807685792,0.0071087998912320845,-0.017160914127916378,0.0265923412394499,0.0760952417519608,0.03518245282078211,-0.013118649705169395,-0.042640643293611884,-0.04391953993569298,0.08606521755461978,0.026709326906379664,-0.005066025229741114,0.09162609010753554,0.036026191417219314,-0.023728867277178222,0.06993246690440565
SYTL3,0.06978510515303175,0.018162071525571706,-0.001057479620242689,-0.006140069640725382,-0.022693960885085983,0.05618224493366598,-0.01764546253385612,-0.01764423330363505,-0.01835028655789382,-0.006283787514826671,-4.675395243592705e-05,-0.09467667692248465,0.02803753435541714,0.01962786941414003,-0.020764102556291148,0.015170548848267948,0.006202946813721053
IL1A,-0.019214911848473893,-0.05299763528861666,-0.01941087700523325,0.01877614537046262,0.00954578913436435,4.0951747903624504e-05,-0.010724230424502554,0.012736474157232152,-0.002709597344206693,-0.0358447563224381,0.038826091868083154,0.026883004630314112,0.004863623089977024,-0.02524551563776466,-0.025049715641640043,-0.025959951692083146,-0.07173023261503743
HLA-G,,0.15841778669530365,0.011993631280763558,0.004362059159518974,-0.012747531928474994,,,,,,-0.06638114932593464,-0.03139842811943347,0.0797027404580082,-0.0017312684533247118,,-0.029517614479732637,
PGF,0.015297187949296713,0.024619507187591223,0.03766435303328112,0.015344341901454278,0.05372811969892718,0.12763727842017547,-0.03320604879177578,-0.019376287527438002,-0.01628503707395855,-0.05822739459034127,0.04983118549394357,0.14888999116663598,0.05327235169782494,0.05689768476405472,-0.008504199237341406,-0.041840650242873124,0.05666105103803404
LGALS8,0.02038867778222527,0.045676618066388515,-0.018091084092923242,0.07050481629826397,-0.0190865007313253,0.059602866004590555,0.011038393929048637,0.013435013827827174,0.04274228858643837,0.03213977169245007,-0.04395227071131504,-0.03648843103637412,0.01615797328997157,-0.03345824371150062,-0.03705003149039828,0.04273580805495498,0.013685821967670356
DKK3,-0.0439795021847864,0.1277034829945073,0.02690962062002266,-0.03354115778605449,-0.0893054227576816,-0.12931622558074077,-0.03147446630128851,0.023368218131693087,-0.061431641247091655,-0.07061758755254377,0.08303203398770359,0.04049121390904849,0.10177850892719548,0.10196331639789329,0.009957141935306748,-0.05438350652013042,0.04392874478543526
COL16A1,0.005848492939071541,-0.009851137877756547,-0.013392927484622716,0.008774311424660591,-0.002635401432024237,0.0015316456516574115,0.029889220179532633,0.002938250563141209,0.14446575135383344,-0.056804409630003855,0.057361929270734066,-0.009617650428163472,0.001575828562502098,0.004521051385669293,0.00599363492880662,0.06883527999677286,0.09155046086275007
TPH1,0.08067569337547437,-0.02842256372830035,0.06554575272865519,0.024172793052046684,-0.013507787729004177,-0.021398048409139593,-0.03482883498066835,,0.021100351573600504,,-0.04581831474565681,0.0018324963635141013,-0.0028676330938231863,0.06828919430679595,0.04046874905727772,0.01213110336399771,
TNC,0.02308151856089766,-0.11660390737810697,0.03321788410740117,0.020445964423988827,0.058370529788391814,0.1707878473775874,-0.02464634046201922,-0.026370530490591893,0.0837079465135222,-0.035436062478071524,-0.012586957834344359,-0.002776941679141862,-0.02555314806019779,-0.14423924123088042,0.044772897653959934,-0.08373141554192001,0.06888196605254042
TNFSF9,-0.016536289582894447,0.13752826659259856,0.0009255238668248467,0.01155340225711454,0.03189180637121943,-0.048304056405098494,-0.006620644614823798,-0.015147672293707708,-0.0027692218662639895,,,0.0006783608810551356,0.03269531563997017,0.06532497304249142,0.01681344407303176,-0.010660512356479914,-0.03910192100232739
C4A,,,,-0.017414188617194182,,,-0.017851959765642734,,-0.024509980379395634,,0.03570742188470011,,-0.017499485919432768,,0.09956110727269757,-0.01644695893681305,0.18502273241225198
CNTN2,0.05547814537374806,0.09613771282008883,-0.011145893113355421,-0.006505118142197431,-0.00040475832454523424,-0.07770459710478943,0.048456302556336255,-0.026956290749765625,0.07365480465399284,-0.05501601268818358,0.031447641308878026,-0.0006199320800443069,0.034569973571641315,0.15930946731643478,-0.10223926808672354,0.035567032475200974,0.019236449088424333
F7,,,-0.007894191674607205,,-0.011731552188059699,0.0038693517826373473,,,,,,,0.1569933506720265,,,-0.0162753105848466,
LUM,0.033606228636451636,-0.005713120155002782,0.012870692489884029,-0.025915579623662817,0.11320593296669836,0.15232278520375234,-0.03553351788878094,0.002368805591939776,0.089935660365469,-0.1358654490725297,0.09584410386316104,0.004891383031243204,0.03021834886566658,0.04236537808673342,0.0229560390547812,-0.0863710349198877,0.22719006017011942
IZUMO1,-0.015800948544639603,,,,,,,,,,,,,,,,
BTC,,,0.029246206321104962,-0.03411972059251018,,,,-0.009646747090154246,,,,0.04902502397211642,-0.015951200229234786,0.02185973917673359,0.10683290957931986,-0.015749932181229363,
APOC1,0.05766696378832143,0.06360194635032604,-0.05974991318865135,0.09197200746345445,0.04620497043828649,0.153390040151961,0.010361104708581249,0.03573137797495536,0.026774314744532887,0.007717845596551115,0.03604897690335334,0.04013934861370096,0.033714851782795166,0.06108118557234642,0.08320745176542889,0.0954126282003316,0.12099575649774083
PKM,0.009466120568909097,-0.08912876686035956,0.055478775285939856,0.006529892385829545,-0.07259376341649591,0.04389222235429541,-0.0009066158916241135,-0.005262945417426008,0.07720027256930191,-0.08732293968464314,-0.0643798108587967,0.09326054424957274,-0.03677397444787954,-0.141073242285786,0.09084079991862447,-0.04440418085063938,0.05278884005882164
TNF,,0.1328049165807294,-0.04652526464827437,-0.006744191015531473,-0.02882113506791781,0.07850991844052856,0.002704589411304254,-0.01835389316056133,0.019842879632241194,0.06818623854102886,-0.019673037935897544,-0.06136169077769791,0.09561546459860183,-0.0246780071578476,,,
GNAS,-0.0456238432204797,0.15999951728344414,0.07846202865706904,-0.036214693734971395,-0.08361834579275133,-0.06330390567147405,0.07370551504845083,-0.042135839501162994,0.1657721248254546,0.012086051637587386,-0.06320045689176754,0.0247179021940008,-0.026907061426868998,-0.002025004494630741,0.07611853906415796,-0.006861205063776692,0.08686442249394441
BMP8B,0.015804221297531323,-0.01110292659430447,0.01286008319351558,-0.005728462908849867,0.06647733265533522,-0.02100227405890361,0.06668115059471282,-0.01922679214337276,0.03536745567293318,0.030314272462963993,0.095484690995979,-0.0028265554631701213,0.01787300490896511,-0.06975202380596247,0.038583082912134296,-0.02594664460498761,0.02537887478631165
LIPH,,0.009313050065735896,-0.008104574882776305,-0.004279542112902096,,,-0.014393559698833353,,,,0.04727528807815556,,0.1735308438519014,-0.012596273271161465,,-0.025845913065587037,
CCL28,,-0.02134117422659594,-0.0004042058881881864,,-0.010847861416447863,,-0.02216371404781047,-0.022741235224277682,-0.0071002001629201375,,-0.04007049809314538,,,,-0.015699649578472863,,
PTPN11,0.01322306830754139,0.03703714920393526,0.019541991950070475,0.008089967991130119,0.045384263649207675,0.006121746690899338,0.029671711113445277,0.020194893467941184,0.05414471305939126,-0.05465652171564835,0.003839799111588155,-0.06876350678164085,-0.0516171775240039,0.05127130695530765,-0.04172301070228162,0.010209286510051202,-0.005788866866940545
ADAM12,0.020195576444826883,0.06477330885428713,-0.025452090311438903,-0.031669130307718896,0.023521595152378214,0.10095442272887492,-0.05319183174321643,-0.02197799012538791,0.07611031874532344,0.09737127860628035,0.09145752305663857,0.0002898263646521488,-0.015211518487224273,-0.003940622085897011,0.0983668097439613,-0.04724649511531987,-0.0371009680592962
EPO,,-0.058884354161269026,-0.031307717182488384,0.028698270224144683,,,0.02200309198158938,,0.10795694854425723,,,0.0011488322973208119,0.0330973507850658,1.6092800755980357e-05,,-0.015571111618577755,
EDN3,0.07924000391320964,-0.029453271092501208,-0.015326700955368764,0.07498480580668723,-0.01682650835001421,0.019441580562531147,0.03661167954928167,0.022502701676924225,-0.028170444141959804,,,,0.08798697922154833,-0.032333645259977374,-0.04687724473978975,-0.04840263342711721,
CCL22,,,,,,,0.018848673105978854,,,,,,0.024743606648796657,-0.010474391663355823,-0.04007009003823026,-0.013662972592970038,0.020611952284997237
CCL2,0.021935455930157322,-0.09142985737705629,-0.02710169617097758,-0.014587072511024346,0.05849565155996485,0.029446044353437062,-0.05274488847035961,-0.014868883116321173,0.012779879259057407,-0.07463632048895685,0.030263217179499608,0.0703456893696215,0.04774689175073279,-0.07062542085935537,0.12211347501381625,-0.07540826857226489,-0.05732511677261511
DSCAM,0.02094001809750068,0.11239229270380535,-0.025188357857748124,0.014961642195588598,0.002034333987037197,-0.025773688344580666,0.02581843128198907,0.0032181197341811844,0.05445818574078689,-0.03678983247794829,-0.03116952894212205,0.09434258516522757,0.00413150346173453,0.11298293387152711,0.028738418822898633,0.0634543190537559,0.06384251710115048
GPHA2,,,-0.025969110950169974,,,,,,,,,,,,,,
ANG,-0.025556831817734698,-0.02959238994127061,0.025908789090281673,0.011055969400739179,-0.013822329643892075,0.047358281427876486,-0.046200123603461866,-0.006103272815301168,0.033328506820252984,0.012394491962704339,0.02699039506258632,-0.08726951060619603,0.06520207934242893,-0.02511454445420257,0.0063312150194821315,0.02144649171165806,-0.04378522869349128
FBLN2,0.06662517884178189,0.07254623015810711,-0.014908869231498806,-0.06078253726334769,-0.022162965157896463,0.1404853131034977,-0.001136982568887805,-0.024548748347001076,-0.0013393832752649256,0.054736775306969646,-0.017256967651683535,,0.02033429392333548,-0.01615879180204888,-0.002988454179103467,-0.0804717432904897,0.05027934002517744
VTN,,-0.02762743261836462,0.006141142661780379,0.02883528981938727,-0.01350778331194541,-0.005230994204347469,-0.002712601013176113,0.05659880854150226,-0.023168874732048067,-0.02328080143486188,-0.06959999833973915,-0.04550195603575856,0.08844984271512922,0.021276049529456064,,0.01684766615257621,
VEGFA,0.04401570426854869,-0.1264306636017882,0.014552245815825907,0.0391278278228504,0.061538465483469605,0.10480419116183197,-0.08619264409712624,0.003187620191763886,0.09734622026221855,-0.017985127904389362,-0.12959177795818277,-0.06196953584205952,-0.057640414963863615,-0.12033121981284384,-0.021520966834110276,-0.006039846500940262,0.06268832688622308
F10,,,,,0.026032481803014686,-0.02926917343830792,-0.01651211903952496,-0.0474947913992888,,-0.012106745627970174,,-0.028269158002523085,,0.03636238471974419,-0.018916974423847713,-0.02696816141644164,0.05613813071160601
SERPINA1,0.02114407150836324,0.006808088538468259,-0.0009387818641713873,0.10865486816043979,-0.003794770593181624,0.1505334175313364,0.009517561556502371,0.002595511386158356,-0.04549449192792392,-0.060239448219473114,-0.0788899158032576,0.04514482356191634,0.0010065421988135039,-0.09395360556319951,0.038972806974184766,-0.03217866475710846,0.061105492947731176
VWF,-0.052173217899677556,0.08543511163927152,-0.016489837377126528,-0.06255319505916786,0.05971898761110856,0.10729049193678297,-0.046243431323529316,0.018969403901485545,-0.05507717303977643,-0.15351776141060255,0.0881496912817689,0.027907899795136838,-0.024205714769820315,0.08727619693278486,0.1125626117427843,-0.009679631419445597,0.0030799285300881487
GDNF,,,0.02242187247966383,0.012927519009995291,-0.02102538846780122,,,,-0.027882733632851636,,,0.05275176973540324,0.032614249354890296,0.07541481743757321,,-0.021804282045794515,
VASP,-0.01968899884741827,-0.022939612060081015,0.042989072886019365,-0.02192432095629463,0.09806373732104497,0.05630222738364445,-0.04333001332634192,-0.02474892911249497,0.06570190213763454,-0.047100611916122956,-0.035248956495527686,-0.001296848627721311,0.00014397576279215956,-0.04931734313284639,0.09763513719282596,-0.03321801643059808,0.1307597578064843
ADAM15,0.04375923538516273,0.08932389168119324,0.017316052695984373,0.01699842090844238,0.05480043616061307,0.048158332736997975,-0.03972486809193303,0.015766477902300718,0.023304718454004513,-0.004022031335805381,0.008482415568361134,-0.016849900861059284,-0.03793801186951275,-0.06088048727516904,-0.010013212775830543,-0.029940576086471538,-0.016901363293716505
WNT2,,0.18523966138023637,0.002832436284440548,,-0.022228317530206744,-0.0462044965756763,,0.0075497034840951134,-0.026094104721558216,,-0.023491352698970427,,0.05877366722800365,0.02537085677743381,,0.04184073288807785,
CALCB,,-0.02597282949021962,,,-0.013691583420933774,-0.01989808517332907,,,,,,,-0.018531387505125594,-0.03475812843656231,,0.03794505405044492,
OLFM2,0.062094493717962496,0.05808658798970426,-0.07318534167023633,-0.010793722152551201,0.02193626658654117,-0.05010769709503316,-0.0009686831922300299,0.011627927085193482,0.08105143686668391,0.016462387405679537,0.02277349484506154,0.007821931769234352,0.05795292823888979,0.06042676772882909,-0.01930439136244496,0.030936128279454887,0.05947552062010677
MFAP2,-0.05428148069273286,0.019293148800176168,-0.0128168631430209,0.018522801884557252,0.004051282817990802,0.1535665885505381,-0.024378090967366452,0.005790155928374328,0.026425216401802093,-0.06089733487651306,0.11066952555553504,0.03338028326939248,0.03311001167579668,0.09288681842292563,0.025690411834396423,0.0026749991301822586,
HLA-C,0.04709946676188282,-0.060806810426963176,0.033356464077307316,0.025105466450478696,0.057016898748470206,0.1322054606863425,0.01965051583466689,-0.06588952294037127,0.09675233511135915,-0.04816068452712046,-0.020446452056444013,-0.0022718611266834823,0.03612337713054727,-0.060465269535448896,0.03803293002424374,-0.038215804977039955,0.06515589574030903
THBS1,-0.02241102985672642,-0.022399571038464103,-0.034823050971400905,-0.022149201898161653,0.11628483111995731,0.08217915796801716,0.0029698935286142647,-0.017509548643484148,-0.016068892674917547,0.0031779322834556063,0.030146058380405384,0.01062594653361748,0.03459345155277016,-0.01704240134437173,0.0908533289191822,-0.07528789159583943,-0.10136955121450407
HSPA4,-0.013719536818835242,0.00757551323725586,-0.005339128446466604,0.06162833210954641,-0.010883717699788046,0.04305948769511856,-0.016074929976860452,0.026715446391808183,0.008039114810253099,0.004673464260411662,-0.061401366641247665,0.03218897318582275,0.0006857827312508029,-0.014366044682113124,0.025925820131603484,0.02354650194947713,0.0007030139371395927
LMAN1,0.02945970277461793,-0.11023589973134164,0.04122819438204651,0.0027980300226719493,-0.003651873648972927,0.074766022949217,-0.07725285703888296,-0.019530833537295445,0.040863655061293094,0.024123636610018873,-0.07382887706446428,-0.00011319458116403211,-0.020503218608120925,-0.07983279301571625,0.04950827155732148,0.006572935486960414,-0.035390969902673555
LYPD3,,,-0.03554516555388023,0.11353490555542387,-0.01697655131615498,-0.030867571919665607,-0.021084131788650862,0.06737202140619972,,0.02340391371434991,0.01848114398086899,-0.036911455291027344,0.0829401803609336,0.0013777356551238778,,-0.02479984500238057,
APOE,-0.03700301865420196,0.14542177839192566,-0.03468215387041188,0.017624275486527046,-0.007409516285958305,0.0722724531422657,0.008004174324490864,0.038497965220833444,-0.03927592371042296,-0.007971982243377985,-0.0053772624433603994,-0.08051862959678416,0.02617196107783493,0.049365623250782045,0.042706740473115956,0.04724962572529611,0.03328224699157805
SOSTDC1,-0.016536296057820185,0.00673561617001505,0.0032405137598418127,,-0.022607469368384255,0.012854075251321257,-0.027874524754549164,-0.03972625589949355,0.007827193344605975,,,,0.043170853605562554,0.00944389988282392,,-0.0420670270221779,
ANXA1,0.05139192291785633,-0.15042071292032294,-0.029451445099932944,0.07030657177688428,0.0497999557494596,0.12041938360285957,-0.027235346187295128,0.013534273132610408,0.04932695435140304,-0.09229845328545135,0.021748017182390438,0.10000785947805745,-0.06904352059132558,-0.030660876039924484,0.0348424640476186,-0.034209179375858205,0.057668153621702925
