,UKF243,UKF248,UKF259,UKF266,UKF269,UKF296,UKF334,ZH1019T1,ZH881T1,ZH916T1
MSTN,0.03241377102959733,-0.03675556747144143,-0.046567706599265644,0.06197174258031447,0.06342748922960385,-0.03341441266244518,0.027044797180122437,0.08827209743780347,0.10222412810180138,-0.04522027612543805
WNT4,-0.02664653052235086,0.09605325939635061,,0.009386285798400729,-0.014947422332325662,0.06165853902451159,-0.019515565318321854,,-0.02437668940295099,0.030314081628628965
TNFSF4,-0.03416124044545118,-0.003242483908147287,-0.027497866969232582,-0.013544733534709719,0.10546015585009577,-0.015724229292526537,0.01931221539273233,-0.012984581257720776,-0.025741114390718186,0.09805427880458925
NTN1,0.00974770471510975,-0.017071205897769937,0.030529170836986804,0.07879103062467095,0.05792537821100585,0.010957178973223472,-0.014121881199024062,-0.004791737162137775,-0.01494563401007867,0.03384129783928251
CXCL12,-0.005178575684177198,0.015486298254203633,0.01596608760247335,0.031137116732149552,0.05571167738496588,0.042296025706526595,0.001181228862346602,0.042096792404791895,0.041503188245398094,0.1251083608996782
GNRH1,0.06417934511246252,-0.0162580776155199,-0.01347715074159144,-0.0112869252026848,0.0415340389723126,-0.010599633812545396,-0.03348585553842397,-0.005541376098361891,-0.01934796308637764,0.03622128920242126
FGF8,,,,0.007578871868869099,,,,,-0.024743256536147968,
RIMS1,0.021275181633726947,0.03995379713065668,-0.032959695869789925,-0.03186855465194392,-0.04892296266952729,0.023313225674011295,0.026043270770237763,0.02409275187814395,0.03649771034538023,-0.04043631688076972
FGF14,0.026194590512392816,0.04142624766514145,0.07555736400212444,0.011625142674757668,0.0568919922676965,0.021088668535755816,-0.008518918517894145,0.018113028177051373,0.03178690160358052,-0.06887113531854697
IGF1,-0.015373713062730453,0.02353972938619757,0.02433897289587991,-0.028497268669069063,-0.025091228851774738,-0.034356347065370885,0.05678815195282624,0.013135239269887066,-0.024531646710368036,0.04546562907796802
TNFSF10,-0.005535776715828573,0.03675936418034969,-0.023472255713093557,0.01309245079722576,0.07009024935944953,-0.03728601383162863,-0.0041838913587988885,-0.020606874507229145,-0.030792279394824634,0.039651344151651974
GDF5,-0.01467600217214095,0.01685628315120002,,-0.013056613766900788,0.08147615440013677,0.00023916162115746655,-0.014287998382222946,,-0.041844526204741994,-0.054086186922690654
CHAD,,,,0.0919310293641605,,-0.014188172993394404,,,-0.01911468664618367,
RGMA,0.019843447114760687,-0.04620192898292724,0.02914430602132586,0.042764842022612264,0.04730790440895289,0.014362171870278922,0.02261221431711134,3.412084770233321e-05,-0.02900703289036834,-0.09684305776508066
CLEC3A,,,,,,-0.033527035609325,,,,
WNT16,0.04045978082986945,-0.004523912580294116,0.016528131822889956,-0.01520893239176807,0.05601126845827061,-0.0054461192689228,,,-0.012229055986439462,0.011364642176642901
CX3CL1,-0.02626278806053962,0.006549333488232095,-0.003182759331894358,0.006366363405110942,-0.0056407504329333185,0.0022909880366151804,-0.0017746563119491164,0.1629647460730704,-0.02958968829871632,0.03405486272856808
FGF1,0.03598585472882609,-0.03713919506646138,0.05187456088480075,0.010936784370999453,0.02854590847117666,0.0018216647254979278,0.031294608674441914,-0.04856882377202935,0.009346240902835147,0.037052912737934665
ALOX5AP,-0.04317614453079519,0.007745142386435029,0.007442642950672925,-0.021720148084530273,0.05533620953501637,-0.023105985001778552,0.06659605515402311,-0.0546896358877026,-0.00378116215673346,-0.027460577526873284
IL1RN,0.03650925183128596,-0.024500791125050592,-0.029137987611597856,-0.015493631407422838,-0.013389989393396935,,-0.015344868585874197,-0.05243469632739167,-0.034073708391155984,0.08481293979839828
PCSK9,,,,,,,,,0.11262593038003665,
NPW,0.00781331710082176,,-0.016407785115050155,-0.01604907706076173,,,-0.0170908426595956,0.030405114724407645,-0.023655597129803186,0.02279784472925784
CXCL9,-0.03508786704332414,0.11594517401606264,-0.04026125371044737,,-0.016194420723424096,-0.016883525926623642,,0.08537853159297616,,0.06919192792427031
ANGPTL4,0.0003504323370880198,0.04088807693249068,-0.03171108887023006,0.002761875620027397,0.019828648420835607,-0.04296927969930326,-0.012444016000343784,-0.04803567772434887,-0.05567186298057998,0.020254276308103492
UCN2,,,-0.011377060851752888,,-0.014188926334440563,,,,-0.013413277343875669,
OBP2A,,,,,,,,,,0.33123505521527236
COL4A3,-0.03689439687456132,-0.024961927511967408,0.010039434049046125,,,-0.012154990148562772,-0.019351748864574424,,0.0791726732718074,-0.034072140585022524
NRG3,0.029841101971196722,-0.0022885076583923202,-0.0002089911909564283,-0.0006455787267167335,-0.02785519590996327,-0.03269573831546901,-0.028955955424801977,-0.03596022105299292,0.004071974490250532,0.052654518667224794
IL23A,-0.04229877152148849,-0.02035086417206897,-0.017899462774552167,,-0.017357888030768594,,0.1042542031764766,0.007919842561692753,,-0.03040660729752038
COLQ,0.021314972514676234,0.000905709548204449,0.011911694165011004,0.061665661354672004,0.014359859765946972,0.013316639987942011,0.04508053163401432,0.11845065613849654,0.01406106785628868,0.04240845755608969
SCGB1A1,,,,,,,,,-0.013733905649003916,
TNFSF12,0.0289465016626785,-0.07247664384150695,0.08575601803985367,0.02828517710965589,0.03193262745853176,0.00565895655872619,0.0030111726229671014,-0.022553343974841517,0.022697939608388614,0.07211804179812802
DKK2,-0.021373490582795043,0.059903893227239255,-0.011544788704593108,-0.005139942648946994,-0.02526960428970725,-0.011617662363874572,,,-0.015808328945046128,0.02208717746664947
FYN,0.011858074338295086,-0.02370270875985588,-0.01880038949572727,0.02899606287005101,0.0586864272318021,-0.022255585054806015,0.01665263418205123,-0.03069775025572564,0.0019200518642308428,0.02021828057718282
ACE,-0.04949527343940532,0.020495522982010447,-0.021951005368540787,0.00769906441406633,0.12563182426469444,-0.017617032336991537,0.0077930692372913625,0.010924763554749448,0.002611917320512924,0.09257179533179027
IL18,0.0078329657926339,-0.001509106159796804,0.019361373030584612,0.013857536691490693,0.06659190999662877,-0.009925023811705477,0.040856833954507066,0.009405225527021693,-0.040752032932265675,0.05618807683126987
CCL27,0.004655819198116818,-0.013497661429357863,-0.005557687837495818,,-0.02130240918203157,-0.011967863736115716,-0.0412118827212657,-0.03774823346730856,0.14826609607247915,-0.02064031248436693
SERPING1,-0.03501550977911905,0.007157437863399007,0.005753790507716125,-0.030424853928692687,0.060480564265405726,0.008553274421148465,-0.034411478843872155,-0.05257970751037937,-0.038682401088542845,0.035496721328947836
AZGP1,0.05359747965783664,0.026366313864825654,-0.020350899689867176,0.03612261940226356,0.02875737597608483,-0.010854365158324318,0.03383614211868569,,-0.08076748255087104,-0.00011319035254218008
INHA,0.18062126466302267,-0.02588840553802335,0.019901644427550127,-0.020433950497079263,0.026998399110426348,-0.0029189295745882353,-0.021084762083199222,-0.02238387195689009,-0.015476116938991936,-0.04098833802273002
SEMA3G,-0.03384060533548173,0.008219122459559011,-0.021448679491790756,0.0014542119973989104,-0.012836902469392836,-0.022521038944408687,-0.021837244168647133,0.12249956733657869,-0.019693302545492102,0.16255802642382
OXT,,,,,,,,,-0.011500715570094515,
COL6A1,-0.011403980286938448,-0.008131182125796691,-0.01674134731571136,0.01840919563721291,0.07843452767569462,-0.0160500568486451,0.02930618358491566,0.059313244655818415,-0.036106480489561096,0.0935360421355778
FGF17,-0.024498132411117823,0.010256116507435617,0.07815202462136989,0.08132177619651658,-0.02089727897671467,0.024659926174770357,-0.020316372022383292,,0.10953990998732954,-0.020066899553568145
TNFSF8,-0.01852253470329627,,0.08450432983201857,,-0.013389989507786425,,,,-0.012229057600550229,0.016985828241284077
FGF20,,0.02409147466838995,0.10167994934136762,-0.013544737810785362,-0.021568765755153416,-0.024017648176807477,-0.01868324884046568,-0.04353328416865186,-0.024743259681323918,-0.03454656270644345
ICAM3,0.020536822581806304,0.05000973680570603,-0.012529769399482561,-0.028998579237260833,-0.022273963471781615,-0.033666284173787274,0.06575216476649705,-0.06656356746660616,-0.025387220292442326,0.07780934672566846
LAMA4,-0.05893554958971384,-0.012797004658726506,-0.0027978851561703184,0.002524287367359045,0.11727643080123228,0.0007739206960699129,-0.054849117075584215,0.017381073220669962,-0.06562789982698108,0.0768747041727879
INHBE,0.1282361941012358,,,,,,,,,
DLL4,0.03643243838404748,-0.01717101672530246,-0.03519106417745222,0.005911288562953076,0.09330729181937293,-0.016758399772896646,-0.021774318030149214,-0.02467419697083669,0.004026467002257049,0.11593402578659466
SEMA3A,-0.022988731384570995,0.06687889308241465,-0.0062293084687394425,-0.0008917782867005317,0.02962604058928794,0.0026707461964759916,0.017901220404924933,,-0.0002099103150968343,-0.02081325455927464
RLN2,,,-0.014646522330545,0.029957333954067168,-0.01719613483931215,-0.040306735397727673,-0.01471944183167773,,0.17968183139503255,0.011910434044038892
C5,0.01147281776989126,0.0024024420015251817,-0.0067360364811245525,0.04756448417852611,0.10648631960830611,0.009243639214455816,0.016781275997267774,-0.011708584208699526,-0.004093472552907316,0.03530850226882154
COMP,,,,,,,,,,0.031100904052236703
EDN2,-0.02505066851255006,-0.015250218023845285,,,0.0023011219917280536,,0.005153000625502359,,,
C1QA,-0.07945663858720822,-0.01509188909121825,-0.023406936850407446,0.0558440273396121,0.051150256448291215,-0.02308228880626543,-0.007105287685903759,-0.027275491829210886,-0.05486878588420963,0.0689732450208396
UTS2B,-0.01991870292129901,-0.016319452394560823,-0.014646522246399042,-0.011844247411278833,,-0.007688984316237841,,0.11769135639767404,,-0.02467635189355067
COL9A3,0.004617733524869975,-0.033076129776912856,-0.03320744141455733,0.05456497637294852,0.0364519659651919,0.011959939965290831,0.0025945011756025593,-0.026450268902426955,0.02001182417416731,-0.051611313164995655
DLK1,,,0.07331346868855357,-0.008526302713813801,,,,,,
HGF,0.05016605789789512,0.0003971609652626711,0.012626754261095658,0.01572492721972019,-0.004169261099522121,-0.013094191450784111,-0.022419345799519107,-0.05649311253926238,0.022369863020716484,0.03852325770915261
P4HB,0.05991304382566293,0.015730624936992618,-0.026642213392734426,0.04098438495204788,0.05890470423382805,-0.03103322244770467,-0.005778048787570083,-0.020580664815683422,-0.08162408930200081,0.10823671268265544
ADCYAP1,,0.010136656612420625,0.02089352653700205,-0.02548247471301149,-0.010116778481962957,0.02943926571634416,-0.021689514600836273,-0.005616760064759904,0.07614090390061348,-0.03547969986851894
GREM1,-0.019918690571646643,-0.02145132393092154,-0.012659186996832295,-0.029897138924382203,0.06471361255908295,-0.013589167703000723,-0.020436440719973598,-0.020300633978293,-0.028358423833529153,0.07474061107586989
EGF,0.02109214623811019,-0.010105901417891009,-0.0350551921252463,0.000649366355437216,0.09193359736063574,-0.00717835452919849,0.10198728429505693,-0.04353324739682945,-0.01688790550732205,-0.007855326782285474
VEGFB,0.019281020293245636,-0.03153919460516521,-0.03587182031561426,-0.022353389884377666,0.014124026285694915,-0.06312774338996616,0.007768845570387688,-0.04595425829388223,0.003833466568775854,-0.04238126906924489
FARP2,0.011283572399167122,-0.02957612375891388,-0.007565651585641851,0.05574751148984214,0.03461432689302351,0.07047763808035755,0.03395224063022813,0.07965095298910164,0.07324398513506808,0.04626887831956626
BMP3,,,,0.059872150965104405,,0.022242396501935824,,,,
IHH,,,,,,-0.023047169953999164,,,0.15375548493546454,
LAMA2,-0.038250292353187464,-0.0037744460750403623,-0.007129167743619892,0.06527434517835635,0.0307172133433617,-0.0023258247425836766,0.03878425849694603,-0.016527174409644647,-0.022486814203904998,0.08219874359593755
SERPINC1,,,,,,,,,-0.013085265479158977,
NRG1,0.03922006178046137,0.04809935674194422,-0.025614470549306226,-0.020471846496886017,-0.016791772123280094,0.015326798834335386,0.016416941282534327,0.029364614493054095,-0.007786029017022525,-0.022987572049946153
SPINK1,0.01674084457204746,-0.045631887238291625,-0.02899189468520203,,,,0.07594078611099767,,-0.016084424475510024,0.022895990320392648
EFEMP2,-0.01895468831436816,0.02591496937747484,0.006645284950127142,0.004845412626659404,0.03953880660226515,-0.0035551399710417302,0.03918001293808386,0.01785646016050126,-0.038696902178535435,0.02889221705034783
SELPLG,-0.021910661724744113,0.0018392711965423906,-0.00418493653398084,0.009295026160648416,0.003541043912914921,0.005051034944002665,0.028042711342917574,0.008021470052460546,0.029752297153988416,0.0010895717469427194
GDF6,-0.023357753550369422,-0.012541960786930399,-0.016407786534633456,0.03801129617286739,0.07445057963455136,,,,-0.03187287261879835,
HLA-E,0.03300762385912477,-0.0012529249665042019,0.0025785933684548,0.020694575506296612,0.038720089011973706,-0.003449678896292703,-0.040000498491093515,-0.030207495226274316,-0.06176818595712358,0.08383670053735401
PTN,0.015006407418484335,-0.016936387477357998,0.031104726049867935,0.012009158762637234,0.05634934502135441,-0.021198881471068663,0.05993463426991598,-0.07498847100762478,0.020891616375572457,-0.12986837511174265
CD274,-0.027617869865986574,0.03016513693334414,0.040320733581476025,-0.026424735161870168,0.03617412428190208,-0.01611928073706219,0.04786997167550323,0.027252127624522605,-0.03347649873347794,0.029055966291599417
FGF10,,,,,,-0.015182588624618399,,,,
CD14,-0.02189387074466517,0.0028865796625038823,-0.07017600078357342,0.026767320911355516,0.03001172285950159,-0.017770812261176903,-0.01901000704302444,0.020737071262440794,-0.0571438161125251,-0.002608864780269631
SFTPD,-0.025322891411054035,0.10532838568894744,,-0.012407215370423018,,-0.0013170219978460493,0.0027224606844384164,-0.03307298002632773,0.09424944305816367,-0.007662052066938489
SLIT1,0.010178347439614883,0.0021460877624053265,0.061676377246894704,0.026425580277251125,0.016943199201958324,0.06005551353849505,0.012891042749659921,-0.10043486180280853,0.05526796593903755,-0.00597347070790408
LPA,,,,0.08174383911638212,,,,,,
CNTF,,,-0.011544787517786138,,-0.017991526216869197,0.0070451292567640595,-0.017090842738835797,,-0.013413277343875669,
BST1,-0.009077907598028684,-0.03200641670512783,-0.009742058503098025,-0.01907250419345827,0.06494625360055813,-0.02552509921713146,0.003970177875689723,0.07912139497222595,-0.02611395550238315,-0.02196133167545552
AGTRAP,-0.07287366885812963,-0.011466037356705773,0.031148902930661623,0.027362953046863706,0.04858564191847618,-0.03219805739584334,-0.023524899285101087,0.03239850343187486,0.0038408386404161737,-0.024934220995870386
LAMC1,-0.02215121224832316,0.045958967535231515,-0.04454603885193409,-0.00018687837794567004,0.0779452439732613,-0.0069641975681695965,0.014756365853617845,-0.018675905924508077,-0.08133232598626065,0.11694886900123455
COL6A3,-0.01493478082023655,0.033754104781778725,-0.05795167350483649,0.027846541102147394,0.0005464938090220901,0.015013846694494312,-0.046189514028649965,0.0664218879836272,-0.057832879187241934,0.1301703779754654
FN1,-0.041545278935672676,-0.007326345408325443,-0.07356222637356953,0.01482094255889088,0.10862039924386672,-0.04395569750209319,-0.023174073211622345,0.040882387159061964,-0.02558077215626403,0.10481791625375726
MIF,0.0011796577171871018,-0.025836793507504865,-0.001575884093543834,0.030233491889077854,-0.0097787638461602,0.03884243447439728,-0.04357051409701701,-0.10417820741803191,0.02064658162655958,-0.04845002314754965
JAG1,0.009181942549522664,0.04090230990335026,-0.05509045851688185,-0.005964962426409013,0.09396580885696164,-0.033420057845613804,0.054828771849712035,-0.06320861960355528,-0.006436344258571459,0.08282335156902353
NID2,0.09986087361383034,-0.012568262082963771,-0.03853825735955246,0.09887695660675379,0.05044715582218569,0.028434410966086864,0.007098074871986509,0.005268813254111345,-0.04006468688133892,0.07265458862604415
EFNB1,-0.010986511088281088,-0.05485881301616876,-0.038465978416276976,0.025486893215949494,0.0352140340746217,-0.025484526272016448,0.044935047747597226,0.0903982712345329,0.02215251240649204,0.046570785031350606
COL4A2,0.03445498744130775,-0.012405476933669125,-0.04433682599805794,0.005376205166424083,0.11313307547037188,0.0004926840136463291,-0.001300108572130118,0.04245796495411323,0.013814871711077682,0.09967845951495212
SPP1,-0.038852771092398056,0.0023720963206547425,0.0038724956211267443,0.03742499660205397,0.05354905941430676,-0.03823050888513332,0.000993746644904325,-0.052184739050192046,-0.09630183009029784,-0.030737999628058007
PODXL2,-0.03871612140285962,-0.032970822968703246,0.036305447719547725,-0.008366264786875953,0.008558098434602025,-0.050799103749996626,0.02644854613672276,-0.01663563214821368,0.08591594492799415,-0.014758070945365843
IFNE,,,,,,-0.015182587440019244,,,,
FGF9,0.03680737960270444,0.07477383898038152,0.05900845542083582,-0.012172351175517855,-0.04176324732887713,0.007694006905729648,-0.009896410002380134,,0.11106518645018022,0.07232612459828196
ITIH2,-0.018522554423000312,-0.02577414997757168,-0.015424281799322042,0.01959351598239877,-0.017518272486011566,-0.008296548784206737,-0.02395456936318989,0.0541309296151419,-0.02113276153724272,0.03163687511163414
ADAM10,-0.043489047859859846,0.053473932823442184,-0.01769262173401111,0.029117650646846325,0.018564862709417557,0.021752911848744828,0.041467476253982304,-0.09762312452011296,-0.024374037167196567,-0.00809534959050692
CFH,0.04680682802975282,0.019882952418523468,-0.027671127269237872,-0.030221365243133087,0.050963983747113396,-0.005851336353498331,0.01697517252842466,-0.010099536188223316,-0.0046670520992293405,0.08405298860680727
COL4A5,-0.014902409206870314,0.08997028880196191,0.006637947020170076,0.04042955112459822,0.012714681373374411,0.054657628022319514,0.03129652551333341,0.07828692578108311,0.05362371688028686,-0.015158292928104411
LTBP3,-0.033657797434061616,-0.028586114746626378,-0.019992100636425095,0.01730283623367796,-0.01604201403804594,-0.041488997814672746,0.03803343556689453,0.10778668247392667,-0.05001727574741459,0.04043055665282343
GNB3,0.03408750186221454,0.03864526711956919,-0.04412502015899408,0.060777490163794946,0.008024097620702279,-0.02009660004427212,0.026897244628518415,0.0956249461707508,0.15903712581800034,0.018457244829221238
COL6A2,-0.03196780764168207,0.030011804752042962,-0.016728000158927697,0.04250135890749,0.07314526054015365,0.007551797052504568,0.010598490922826673,0.0068391998033147956,-0.04234199475648176,0.08434459995044326
PLG,,,,,,,0.006112007240053023,,,
GDF9,0.006048876437691972,0.0031898209951839816,-0.008422937445446478,-0.008097448429162992,0.05586614919847036,-0.006882821587801719,-0.0314165650445959,-0.012343087984027577,-0.029886061831370173,-0.04723168952893795
NCAM1,-0.0032038108507631237,-0.003874040417215014,0.019950813331463847,-0.004332944393209863,-0.026477256144634274,0.03302269879450883,-0.05054609637443614,0.013990274730601052,0.05285896617039429,-0.070355672739434
APOC2,-0.0496162752657341,-0.03802766693005968,0.01604687036595889,-0.022535127737891025,0.0933965653103095,-0.036873750263340284,0.018794229906960294,-0.06825739389051749,0.01936623674479297,-0.017475062766726845
BST2,0.07748180323170327,0.03287837518258902,0.0448223217889799,-0.02712191000145952,0.0839575770357428,-0.0017290872482039333,0.024017178724734023,0.06620365583727217,-0.0802096191551895,-0.05118352717371577
COL5A1,-0.046152782788617557,0.028510039217918035,0.03311453518201842,0.0481563518165545,0.05483545080293117,0.020779716326150017,0.013650047769939598,-0.04024627364265529,-0.07068405802091597,0.13530790327116174
CALM3,0.013840820846556452,0.05424195838036411,-0.03155881102696345,-0.030697767279743545,-0.0380520457206689,0.023925111771844303,-0.016280429246794393,0.0766913497714383,0.13407756566829213,0.002057088257334703
THBS2,-0.0072939878845795615,0.0019063089523535842,0.03532831937106474,0.024679975819324372,-0.010892152865712013,-0.018739555711840408,0.03715354879401276,-0.042087562908888,0.009812426141393176,0.07265339462429996
SERPINE2,0.06298845840978376,-0.005364487418302357,0.012973742942700471,-0.017343641804032268,-0.0479289172182884,-0.03409465367175768,0.04447667190464749,0.04682812965231541,-0.03968404789392348,-0.022039589327550894
EFNB2,-0.025683091222721867,0.023366230568124032,-0.005451068110498446,0.026653362767512078,0.0021541660376406184,0.038322586526662906,0.02191110580066953,-0.03516156925346913,-0.015546407612200901,-0.01883913835527309
PROK1,,0.016941193602366664,-0.0176354830825478,-0.017110375241645957,,,,,-0.012578160187572124,
LACRT,,,,,,-0.019228532801841548,,,,
MMP9,-0.024498127911147954,0.01170825634802818,-0.016845220700608333,-0.02420457810537196,0.09243583735299878,,0.00730972389874982,-0.0038670322407898523,0.009632228580011589,0.0969592677094693
DMP1,,-0.018282203031324364,,,,,,,,
NPPA,-0.030541019631780592,0.037416304706841735,0.031731629176878356,0.013747494144969116,0.10425801363244852,-0.017412779868771336,0.02369944924835724,-0.09537320417772145,0.010131468554283872,-0.02509439833294791
APOB,,,,,-0.013794949874939667,-0.014188172970846341,,,,-0.019021770361915557
C4B,-0.026904300851248553,,-0.01969466153507031,,,,-0.02553576289421284,,-0.015527739658852438,-0.021063342529439723
NTNG2,-0.0015750432802484331,0.014578564598568471,0.05768253924821203,0.025971847001937998,0.0788799839716111,0.0016790417847908818,-0.010974060360830696,-0.04324754961771528,0.008712891395212188,0.0490270948593667
LAMA1,0.037325551629235156,-0.07030730195408658,-0.0009036096532364331,-0.029498410438317618,0.054332352111753336,-0.02014550858153184,-0.016196445948444774,0.07800107174720113,-0.03146047981449739,-0.012567916964603795
UCN,0.0799563363352366,-0.02224456918510674,-0.01305704534010773,0.01329871511875009,0.12559704352050866,0.00890132116603294,-0.02079460638262413,0.09703268948970761,-0.017776588142673796,0.09979895527621167
ARTN,0.0830052543101845,-0.024247220695932402,-0.0047454321830731954,-0.0007141119221379842,-0.020897290395639,,-0.017090843927438912,0.0015841486663113792,0.08537105190735532,0.004366153497569478
PDGFD,-0.0007965048450718238,0.006960288102997919,-0.031309335220930934,-0.030622623488093987,0.027184526061666055,-0.021136649662276342,0.03148533236704542,-0.014469040429007403,-0.006297194039321176,0.049968781371765324
EDN1,0.02313196017855348,0.016639096517514263,0.0045790538817232895,-0.03291559120837029,0.0776625927401179,0.0136936593293889,0.029978651358363265,-0.07645043877335517,0.01749343412342303,0.08883866373737172
ARPC5,-0.023994083743048657,-0.03328413785274138,-0.019130587263163842,0.061224937533386814,0.025441570961425776,-0.03482541539754671,-0.015261246223725272,-0.00549120189831002,0.021647421639807787,0.07307310170364119
GSTO1,-0.012846870866114956,0.04750850853721594,0.012569638889889998,-0.01714180582329225,-0.058492078576715484,0.04877610765794517,-0.016715358496225078,-0.029500240426586236,-0.0365961347078083,0.08988247918921224
PROK2,,,,,,0.025472046763413816,,,,-0.01734342873155117
SYK,-0.022912507167357966,0.05487176877189192,0.015926531767463722,-0.007316492091935889,0.02302048876525195,-0.023400811622490136,-0.021941456122582248,-0.009806572249495722,0.017731777293995,0.04335106143605209
CD40LG,,,,,,,,,,0.10199755058597372
ST6GAL1,0.040335586654337244,-0.02539897812296397,-0.03406138655420603,-0.015415025561800837,0.047713006698426444,-0.05350331483178936,0.0369033978070269,0.0273909833885868,0.06291981717755618,0.02212304734277235
WNT3,0.0044776785706746695,-0.03540840495268815,0.02898617313284337,0.0036094451730315693,-0.013178249560691689,-0.02828002591861024,0.005784906455857712,0.11859372864348502,0.011333186910856214,-0.017735248303545652
HSP90B1,0.026318167894252228,0.0033864039113960394,0.03399359045704829,0.03917991300232004,-0.019799738871101626,0.0487909898570468,0.052523966010511666,0.08551092820649221,-0.06644541388119297,0.08093379346196333
ZP3,0.03083090109357822,-0.026898122786847917,0.01000431092810856,0.035699559380456235,0.043549861153304836,0.006231964047264902,0.06357746810414702,-0.08411763251678937,-0.004514271639917453,0.04525895261708233
ANGPT4,,-0.014301814315651981,,,,,,,,
NRG2,-0.0009287184673730545,0.08793716909617649,-0.03329087231909729,-0.028749145048348954,0.026159184448465163,0.017303340902305425,0.04879462855959549,-0.0515597485208943,-0.001310961140387773,-0.05843412445158242
MELTF,-0.004248144900410265,-0.022024334440729428,-0.0036883087899483094,-0.0051887072326087785,0.00910793839360938,-0.005974074451712534,0.0041276817155880075,0.07305393847839262,-0.029780022852138363,-0.004142161749754243
NLGN1,-0.02547974406182206,0.04829700987743582,-0.00376431215068697,-0.0044141746912822796,0.05897432637594805,0.03492780441189029,-0.010817150895835546,0.04580538228482736,-0.003690788806974136,-0.07678812706217848
SLIT3,-0.0035724118805423644,0.014913504244595989,-0.02703697556925399,-0.005836462871837002,0.003712402437583126,0.05044696090085567,-0.028427413922490662,-0.04717195382233713,-0.024799147734566256,0.08819736698028886
CCL8,0.02021627474941356,-0.006372760537712545,-0.026384745262218443,-0.020433950268288762,0.08698199570276137,-0.012803081727316378,-0.01594695351062357,0.04360250979732373,0.0019174479635329967,0.03927833358732787
S100A4,-0.09599762481480696,0.009716183121656164,-0.05330881768129174,0.033584578354083156,0.07616230483316515,0.010167622049387808,0.021992427230862234,0.051502588880746755,0.02523166311641157,0.03432613772328482
TNFSF13B,0.03227304622234915,-0.018592592708836075,-0.05148517177207376,-0.02329373357706332,0.0324154947063547,-0.02669942035995337,-0.009323730322806579,0.018267364378451275,-0.03633012560059682,-0.013753367774813587
HSPG2,0.04861636920358729,0.010663799923382485,-0.022715289469906252,0.08026983928081698,0.08044035121092447,-0.0077751213375651575,-0.016539233751039297,0.043018530430452354,-0.012768347084931736,0.10289969203940874
FAM3C,-0.05342965034831702,-0.021124574500480834,0.025718462575859517,-0.0022606996610207404,0.007388667449159253,0.0403929320121448,-0.04376286042971146,-0.012741612481902339,-0.024631602593570452,-0.051415583917693096
FLT3LG,0.01802495765391533,-0.012212190124530573,0.03081438903177936,0.04050969756232979,0.08966525399941135,-0.0375222299599492,0.08068060475783206,-0.005103907652831974,0.009741314688215253,-0.018753321774985777
A2M,-0.05175237310314166,-0.006223334489606807,-0.07559621056708052,0.005044001033804619,0.07222337026270283,-0.009716324917601445,-0.037910321413913005,0.028735365763434644,-0.046471694054546216,0.0854719477866649
VCL,0.009643131223495157,0.0076350141976958144,-0.014385484201709086,-0.027986405530146086,0.012154316215532332,-0.011859079712443444,-0.017165913455450325,0.011086304739002227,-0.018060409013142976,0.05691839355494435
FGF2,0.02481723876525817,0.05752396514251248,0.024613071669821223,-0.017743686452950595,-0.0008366843220750617,0.016296931833318738,0.044928830489351215,-0.04343627601582676,-0.0021649338558360205,-0.04081708543576864
AGRP,,,-0.0233488495371337,0.1078447074742868,,,,-0.0396135992335569,0.18655959611216566,
CNTN3,0.06146684162801136,-0.03234249960156019,0.0036621912898804256,0.0092003326615913,-0.04302901086194067,-0.02861739828665366,0.0012728390488755572,0.12657033776925655,0.08400634870199183,
RNASE2,-0.05872868094804864,-0.004350741735399057,-0.015591552648234249,-0.011435342848071739,0.053408927953853665,0.05149374377843736,0.05182116647832932,-0.00029364599577129814,-0.034414419566489655,0.037120801218232406
ADM2,-0.045239131561107135,0.048528049985155274,-0.017677477808451934,,,,,-0.036591585114244846,-0.016490626679068216,0.021706680045990242
GAL,0.05629257832691058,0.023542025711793743,-0.016277953358581863,-0.0115085626020635,-0.021302401572959425,0.0022013594491228266,-0.022562754070541455,-0.007680862663854725,-0.016624009424973902,0.001759119127278226
CXCL6,0.024513647127512157,-0.015250215641968176,,,,0.0001743903125921487,,,-0.028813893522547495,0.011983842267087895
PDGFC,0.02572875267072251,-0.02075794494284966,0.0020031337472349166,-0.032299746933964466,0.003669647596510278,0.021421933074390966,0.04583353190187983,-0.027450090327215487,-0.011417081698574354,-0.05641758274313947
COL8A2,-0.10685173118373656,0.006838377658908667,0.005580356988180531,-0.024682957159113342,0.02604832429450433,-0.0011301374057012916,0.04892015318045735,-0.021779340889703718,0.04451153155649482,-0.03892623404071647
SPON2,0.11498405694516153,0.0045708049397973315,0.07963884513866037,-0.024608603258184987,0.12216265565416112,0.012598196152012383,0.0328377211024944,-0.033776333699874525,-0.006789156254375979,0.09362628887190119
LCN2,-0.02090846251844483,,0.09908827830347418,,,,,,,
SEMA3D,,-0.014496203756767613,-0.015954924290835473,-0.02595012867017212,0.041520869569476,-0.0035460424038736425,-0.01727454179096367,-0.04353324389475598,,
BMP6,,-0.01748930048247671,-0.012350610270801627,-0.01618520114024368,-0.015313401423474477,-0.003205672298935832,,,0.040086143515462365,0.014877736730685695
TIMP2,-0.017435638394621176,-0.023496160633645763,0.04074472698945307,0.06402045343492174,0.045720096040109,0.014431941783204076,0.022178189926954004,-0.03855210912711461,-0.05068092787897966,0.10485530974477279
