,UKF243,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
THBS1,0.010957110422871721,-0.003515365905766319,-0.014284034677296546,-0.03520209902458999,0.020553375293925022,0.010517113183336993,-0.04583736290007812,0.04704691592127702,-0.04740403895286767,-0.0005658108576620705,0.04059887577983533,-0.08537066776620934,-0.059785781015566614
HSPA4,-0.011437201177318413,-0.042928538218924575,-0.012521583367469207,-0.02502780838631162,-0.053898864829459624,-0.004332578639402934,-0.028968973389267964,0.021371081295804607,-0.012330243923547562,0.02833051701214928,0.03322456978478169,-0.006303479094478613,-0.020082150286317466
LMAN1,-0.15380325279173815,0.008699924037728393,-0.0134522206670207,-0.0519146732897739,0.02774815893884937,0.0013239327075368163,0.01884239525089026,-0.004587922447893127,-0.10044128534152129,-0.04626128174478566,0.007513415657924913,-0.012758619795678588,-0.0398208586014416
LYPD3,,-0.01882665724001681,0.029937604144550455,-0.010850700493217534,0.043379501654869194,0.02786567377617366,-0.02840063110365319,-0.020200925040086637,0.03206962192216425,,,0.08191589248314944,-0.009114109931986697
APOE,0.09300824962894386,-0.023589627417046944,-0.03945593583141937,-0.05104887155341688,0.02598477111405383,0.02822811047375956,-0.03354807170329021,0.038188124441878975,0.085645940519733,-0.001710095987811396,0.015113765947727238,-0.020714988729399326,-0.04574120369020637
SOSTDC1,0.04988288890271111,,,0.04896502447357192,-0.02354919446546927,0.02727472317599099,0.07993083769655511,0.015565507392557312,0.05993440248876593,,,-0.0217100060920338,0.009015012246567958
ANXA1,-0.14065506054573995,0.026769253452984813,0.03624199185734228,-0.09446285920013284,0.03575429251901696,-0.03030440639121427,0.020876422750264644,0.09911741167658641,0.012556308741915517,-0.004601991289791152,-0.08138482635950499,-0.040119034209720274,0.05805637503591347
WNT2B,-0.045743929490453764,-0.013449097044219096,-0.027331872541257973,-0.0062765221059807,0.01503895537753523,0.021231010583745318,0.04137927958601598,-0.05049108016772956,-0.003492543382041569,-0.0038177740586902544,-0.013099138346387785,0.07036585741725945,-0.02021294601886882
AMH,0.07430471756852591,-0.025279938581478433,-0.018393909550500753,-0.007461690180737864,-0.026536048885709592,0.006935438615694369,0.071171991116535,,0.003605151716460007,0.05256548357273357,,0.05751369994733663,0.009134634738218957
GDF10,0.02685697078807294,-0.021180297344363615,,-0.0010295557433953433,-0.018720091303106694,-0.012773352891005207,0.00303272065064173,-0.049930259191272135,-0.038239430119571545,-0.021669326358817676,-0.024326077888889016,-0.02868309454406277,0.005153528597274598
EFNB3,0.01514426301223613,-0.06025600674389179,0.008825248465957574,-0.013804937287503889,-0.02486073408059205,0.008935890595348736,-0.02025329120851949,0.012453322965699773,0.03179894114298804,-0.046256736773568986,0.02759867565228372,0.030462863128716162,0.040958837907824536
LTB,0.055432474111372886,0.012532274262159434,-0.0029309272086133556,0.014994572249340907,-0.01516540525579614,-0.016502861539279563,-0.012417018006766804,0.04371037998174163,0.014880982790360748,0.04109234845812633,,0.0007202029994408148,0.016840721207756697
ANGPT2,0.1410090844276392,0.00028773122664698617,-0.00996217507398314,-0.000638104633259361,0.10308223710905012,-0.027568005209997276,-0.06111468227524883,0.06839987504500132,0.01117572159154951,0.03495192912788432,0.03067237765774319,0.027385547951388926,-0.012111986289802822
NRTN,,,,,,,,,,0.07274098453996017,,,
ADAM17,-0.05006450115030728,-0.0041836539991275444,-0.01231601800756207,-0.03349970707041487,0.053281426208332,-0.05598624493775868,-0.012777762432005882,0.05004082236265561,-0.05689909098292949,0.017086802928056116,0.10487822639659661,-0.04474597060450991,-0.02210040144065129
LRPAP1,0.0045759329719643575,-0.06465997745252643,0.007235819457143958,-0.013732645778069312,0.018614713744835507,0.003360962655118625,0.002541207202270571,-0.015718093416120474,0.06431098345348586,-0.00015674876937239152,0.009080431692077671,0.01104980328093148,0.01946244239723249
NID1,0.03584902930112628,0.03196130614666413,0.01923834474428602,-0.03473178061363022,0.03194219074082176,0.024235329483491715,0.015610563180676424,0.019982523431643587,-0.01498272998211584,0.004848644289316474,0.004034902987403591,-0.03527248299592613,-0.041102469478942506
MST1,-0.0028281930221668106,0.03651891685842683,0.06302561108874641,-0.01632801221171125,0.015651057733500402,-0.011460080141468825,-0.017575208361171886,-0.005671913736571529,0.11465339351968493,0.017003897148286855,-0.04314710827611967,0.06095791716688742,0.0915845444185258
DCN,0.0855408343858453,0.02262156315010925,-0.027765989355408454,-0.022995209575464276,-0.010225476100555807,-0.02146416310379569,0.05450996718473401,-0.05232261542981852,0.022520466948755598,-0.023944382476640658,0.032220600733263036,-0.07084218310610114,0.010392951120402059
IGFL2,,,,,,-0.011243784223832437,,,-0.024601658170655537,,,-0.0486136849475756,
COL7A1,-0.044187944559221336,0.013557918945209524,0.08888680268777654,0.004871924859649321,0.009249033072914574,-0.022315172779661205,0.005239646895661912,-0.03895110023869012,0.012640641913936773,0.007505950265059626,-0.03625096325215016,0.016104357081472818,0.050690291037444456
CALR,-0.09642126801031493,-0.07026422821757577,0.03131527330432368,-0.0032900384598804895,0.04039816380214855,0.015952164221767866,0.03409943616247994,0.06819649230497782,-0.1287407680791561,-0.01030351106514598,0.06721087232900527,-0.01157395653760306,-0.04792341989189969
PIGA,-0.01035933639518011,0.008557063090540001,-0.004650614080610194,0.020014805430705183,-0.027550508941918156,-0.00284869830546027,0.020584402505077943,0.05855907745041051,0.06768739595661172,-0.025742452870504903,-0.020945780180031272,0.025992469903327167,-0.021656197295672766
CD200,0.15050880859258348,-0.05846398015688029,0.04589715141592152,0.0036122117642935782,-0.07533275245791148,-0.008469333290483078,0.02314049638246597,0.017572561613042163,0.053255520279914766,-0.01569969654910909,0.0036840523026590985,0.0771420149517586,-0.06980054580111296
GRP,,-0.017978134193538706,,,-0.019723642343061405,-0.0017614138173640448,0.007846381657420224,-0.018566698475985514,-0.023193292533185167,0.07093867654655035,,-0.016530378995931724,0.013653436495643139
CDH1,,0.04183903142651213,-0.05081188479164101,,-0.02282348104012006,-0.018717268249157915,,-0.03083837202456887,-0.010847544586690261,-0.00734473628399129,0.03225847722572258,-0.03387866094518018,-0.05009196761562702
LPL,-0.09124798101065568,-0.03750643859370363,-0.023740116400269712,0.04107980571926053,0.057434795923649744,0.02496107988149415,0.01269764715194279,-0.05519234170599175,0.14501827064081102,-0.054134993583814676,0.015001601853850135,-0.011963226613777017,0.041523196451546
SEMA5A,0.0056684252815056,-0.01678423905842647,-0.07237738647593459,0.009576414378819516,0.06826705310872296,0.033116304141452,0.014929640133391785,-0.027620367051548425,0.048723941203989866,-0.004829573158844121,0.05025180783872665,0.022330458726400278,-0.05310475569831705
SEMA7A,0.13359622922481645,-0.018969799484153244,0.014931551613747538,-0.058381423203147695,-0.016563296926998327,-0.02715375761548041,-0.006763921266437601,0.016440161463893346,0.0041641392539430834,0.05080096276991009,0.07309341019292068,0.08560212152900253,-0.038234598729712334
SEMA4G,-0.00955951299523091,0.014066513441469542,-0.03190018405005874,-0.005229652179162892,0.02286499386995091,-0.025266034796924405,-0.006798753188084074,-0.037352492136063876,0.07144929685145536,-0.03968805211013959,0.0340605501880852,-0.042985196882255154,-0.007723226641359841
SEMA3B,-0.03086694969806452,0.008934005315964836,0.04320175560261243,-0.009939701957544173,0.03862251082458689,0.017961256551451903,0.03095658125416316,-0.017687740943571076,-0.015019484951656953,0.009321479977798815,0.09434713434669946,0.030378231556116877,-0.04352729054546362
RPH3A,0.17638966446135695,-0.02955123814345334,0.00625406512102125,0.020508735558910876,-0.02057532606550723,0.04133818861953367,-0.009582779321284362,-0.0325327538651008,0.012302147901402318,-0.04092954583757444,-0.12175007430572911,-0.061090189246118684,-0.00928572502545551
JAG2,0.14095773143908097,-0.038975906527606644,0.04629817234470363,0.0630509823082209,-0.012967234089731557,0.034874517640958246,0.016343017967972707,0.005916684869327752,0.0016795836892339584,-0.0441815976745796,-0.04462750482186551,0.04424932621436433,-0.01429140909384819
CGN,-0.021710385625335237,-0.024477673995765035,-0.041239277455237214,-0.007602681194498055,-0.02398898059843507,0.014425887818128593,-0.022584586855467714,0.014620208671418767,0.03819333547942899,-0.0037364543564747605,-0.013935128259694979,0.0010767028802170138,0.0924062575166277
GDF15,-0.041964463612096325,-0.028141006510001083,0.09110128681219005,-0.023677624934427783,0.013993226190247053,0.032276367266149256,,0.03243226985697881,-0.012631647564877741,0.0705245807928583,0.18289938807743755,-0.0025234684773619096,0.14492400742225406
SEMA4F,0.03529729704436521,-0.046412166971200125,-0.025542646874894936,0.023340746013311157,0.028864217794799887,0.037390046554027,0.026106597071664652,-0.024494807042617174,0.058329920429320246,0.02348939299636885,-0.012704227590433223,-0.0045015408279565385,0.013892270223637013
NXPH1,0.19210793279508767,0.07073858467493838,-0.04824252969979933,0.003457863171682868,0.0778291718636771,0.0009697594036756369,0.02976852109784166,-0.043526590070771844,0.08896537665816955,-0.08849521243015351,0.024551209319254794,0.009351725872147876,-0.007254625817332225
ARF1,0.09147962650695543,-0.046337602948912864,0.014573000593495491,0.011467633165389783,-0.0179271233562576,-0.04733714290864651,-0.009529692136347282,-0.0021566875247682423,-0.022418267475824396,0.005119379282009136,-0.03175937240366448,-0.06028461074171786,-0.03735854397762991
DSC3,,,,,,,,,,,,0.15759725386159437,
EBI3,0.04171221549516508,-0.022181903530358153,-0.005286827701160839,0.02420602442106419,-0.03639399321102241,-0.03550884843245407,0.01076187064876384,0.015532114092880146,-0.010543647962910874,0.02225333901011637,0.13871044459928203,0.04843651391334967,0.10432890875397041
TIMP1,-0.021156871566690084,-0.018861605564339138,-0.016386244423796298,-0.03944167258076555,0.024074580124560242,0.003790072399851777,0.007302267398661977,0.047640051998293464,-0.1579822977396102,0.031176650886033316,-0.04591956064914224,-0.07957640258157261,-0.050618783318943913
SEMA3C,0.07558183918219209,-0.013246766329801585,-0.027614045088328872,-0.06386361611390459,-0.05018845412486296,0.0007649036372932357,-0.043152070780863215,-0.029112416010234166,-0.019239274380024866,-0.005858074909973326,0.001749624402852518,0.07435475629998096,0.041696519470884645
GNRH2,,,,,,,,,,,,-0.027529451258459816,
GAS6,-0.06528059714020754,0.013772381080602986,0.02674291741492005,0.011518606366849291,-0.01741865103031875,0.013335161671008238,0.06151658435486472,0.02005871701278454,0.02277524975196,-0.0015204999909834104,-0.038490771143569934,0.028196296778795815,-0.06000203179018747
MEPE,0.02311977721132571,,0.01685175118886675,0.057733533991713014,0.013161340574255175,-0.00472680687947614,-0.029134097943762195,-0.056041939626027916,0.0582693934045523,,,0.013886702149300028,-0.0636629628847919
SERPINE1,-0.0760650066121782,-0.009528298591210868,0.06674486696539329,-0.020789207382347737,-0.010025977725969934,0.04215919650490381,0.01787999830187794,0.02847645067297529,-0.13489478651386144,-0.024677057681822368,0.014473456508403034,-0.025255218601394062,0.048355357295035525
RSPO2,0.13072446818852398,0.02021857315446612,-0.014959131386163466,0.03996891602189822,-0.04028243599630941,-0.02244306518447938,0.03962811534772617,0.02420514720499838,0.042461973512193774,0.005954645097706201,-0.05030450456506872,0.0439274183681998,-0.019046593962980835
SHBG,0.00238431578107892,-0.027118145101915434,0.026239147817755,-0.038307692310354864,0.00684007931111118,-0.019097899315491395,0.03735202866306926,0.10702770355172293,0.1451630365047447,-0.04975917861764689,,-0.002585581448941623,0.0036492025330145026
LGALS3BP,-0.05396895420054281,0.03322409827082974,-0.03758168824801802,-0.03698963182416675,0.041231934631186545,0.040110552652892255,-0.0204165791963333,0.058970409052298604,-0.08599315840376777,-0.028496615870783337,0.04448470361583669,0.041456654898252954,-0.0174914446175499
LAMB1,0.020649063194506607,-0.04324303430550914,0.027200957199781727,-0.027114979520283338,0.056023157711198784,-0.013283254300539556,-0.010469689266793128,-0.01783131034891685,-0.022574797840855164,-0.029877914226489964,0.10481313395202971,-0.023744295783022187,0.011290200536303653
SPTBN2,0.18963491439509128,-0.005390156194578924,0.038988611196359664,0.006227151625579482,-0.0798666711124716,-0.024202736051526764,-0.020367174730452266,-0.004968723927556231,0.018957569597351828,0.03289592112447905,-0.09168924687074172,0.08035006564868717,-0.0005764968686351808
COL1A2,0.08691802657388893,-0.01764632581166168,0.03647509324495156,-0.056957353699342274,0.09926650272816735,-0.013862890537291506,0.03029622977827729,-0.020245248288185694,-0.04700624609208851,-0.02283756956525513,0.12762879930088306,-0.09972602924694525,-0.05198770522831954
DEFB1,,-0.01591328332501566,,0.01561413163166072,,-0.010017549555029827,,,,,,-0.039155626201818776,0.018141365622657515
SCT,,,,,,-0.009207362521180349,,,,,,,
WNT11,,,-0.005853932175678363,,,,-0.004617856614421806,,0.15417212202048336,,,-0.020890277353483082,0.02507761732289611
LGALS1,-0.07308244864578016,0.01107001395706877,-0.010780515510042025,-0.017510810338140805,0.001924826257007011,-0.007076915970934687,0.02217188793716527,0.08448197960730527,-0.1384014825071632,-0.0029863440960861873,0.014449246638067173,-0.00803589040470972,-0.023498833548366842
BCAN,0.05397134194398582,0.006670169322113304,-0.051153234958726534,0.018372997558975177,0.0672017324473793,0.06065708119263807,0.016488642702990913,-0.029762275112188506,0.1529875245278198,0.03036449278985189,0.026458323911113826,0.039508710964402366,0.043511593387401785
ANOS1,-0.026409186323292467,-0.039854949000991305,0.025153410304006044,-0.019768210710986264,0.06655888307558647,-0.006976743635095324,0.07892768338455448,0.026610900688685442,0.1024318922188222,0.04608037839216696,0.051663086996153774,0.09265272991411568,0.021798903982646573
EDA,-0.03610042057985084,0.01977653363403135,0.01619439338329069,-0.010738881106574186,-0.027903018472612815,0.023988154394370825,-0.01739834395593102,0.13829111913758874,0.006386482955432346,-0.06456547159532154,-0.05183657115866022,0.054180977421618086,0.09223966941634602
FGF22,-0.0048915687659525885,-0.021912344584271486,,-0.030138349290023986,-0.02386191916565992,,-0.026335463389294343,-0.03598204022604932,0.13100311157172648,0.051954594424651224,0.014169625833539775,0.02341631272751786,-0.0068854326143038685
SHANK1,,-0.01776001295312614,0.026054712265772356,,-0.012887220633989931,0.007283819694162901,0.03759708687410525,-0.008357948738952096,-0.015852520696033545,,,0.027510031724878377,0.011068924325862088
NPVF,,,,,,,,,-0.021181894285360006,,,,
RAET1G,,,,,,,,,,,,-0.03167691370243279,-0.03180219498733021
TGFB1,0.005145311711817937,0.006105239961298966,0.024152996873214063,-0.039030711440584176,,0.04320754605552658,0.018471964783013498,-0.003844224189585242,0.022415090576071706,-0.046812591456504134,-0.02890219025895774,0.005153568163025465,0.024485450227988065
MSTN,0.03333297921319957,0.012644931749155477,0.00682368697536496,0.011091412878312303,-0.010929429695513155,0.022732548331655465,-0.006067780375217012,,0.07288361437409115,0.04435995914273377,,0.049227333997173446,0.014724172741743377
WNT4,0.08582991604227629,-0.020805342248014072,,-0.033216878313556686,0.059183910986968784,-0.014148201877693648,-0.03690045320699539,0.013210070871506115,0.058973020008186494,0.023043508142345445,,-0.007346712394626976,0.03485920557955919
TNFSF4,0.014616781195980056,-0.026059922245703117,-0.005531155382585597,-0.024796576378780532,-0.01573236802286216,0.04793601713518481,-0.024527151798339458,0.04896889675808421,0.07136868423944245,0.022349848350875067,,0.029863694243899234,0.07243929844321807
NTN1,0.021060638178120233,-0.02339296769165291,-0.021784818530620347,-0.03936133046568249,0.01665076409432655,-0.022066400969320422,0.06825246434149622,0.007327688001780331,0.06909249055224642,0.015569629974472622,0.06403111313281701,0.012897734926684598,0.04811277647641595
CXCL12,0.05681670644867772,0.028159850677773705,0.05976979505173911,0.07891031204870844,0.08086995423370102,0.024029514094160067,0.022705967311328408,-0.040014121572689854,-0.055094719582582885,-0.016061834443884586,-0.059482073467072565,0.02034556521802661,-0.007213246764232679
GNRH1,0.0862429979627169,-0.028711089926120387,-0.03318546709132714,-0.028170276158538756,-0.013109896970664982,-0.021354746055156158,0.027914089961626448,-0.019515868980578933,-0.02958520437585883,0.040727501366767525,,-0.04908308264726576,0.07359394706692576
FGF8,,,,,-0.018321222708191472,,,,-0.029237131443129918,,,,
RIMS1,0.19089764014971497,-0.035435846365357675,0.03134162025154744,0.05493306258436606,0.011967080225407467,0.03453330772977832,-0.004703846713382616,-0.046727506910514235,0.030233085226345657,0.014519520148562582,0.014119693060761445,0.02786850385289441,-0.03402423281383816
FGF14,0.03791169600106367,0.029531666544656623,-0.03636407342604242,0.0021449225375221154,-0.01715927465731867,-0.007468934597255252,0.039686466856105204,0.009122000313874355,0.056649211252628555,0.06365806720995125,-0.027006510835576102,0.0529572404233101,-0.04383549352781505
IGF1,0.19911987304471862,-0.007107125540911579,-0.002768403554634714,0.04589311999529061,-0.026793129650294054,-0.02397047086679856,-0.008996304522840493,-0.00502557980518088,0.014117750862752233,-0.018008427321479472,-0.057178133005264004,-0.007866479508650857,-0.08628011455473125
TNFSF10,0.024370183824512844,-0.023896346964518072,-0.022264123072965405,0.016704361061031958,0.0018213286542864162,-0.03158250311112773,0.01010698383046036,0.029087766348216703,0.10303636100467081,0.019979930351560572,0.04632839037529797,0.007696514956748789,0.06051261875336674
GDF5,0.0025923300581095683,,,-0.0009571811650444359,0.15284130722545594,,-0.02633546377783332,-0.02544492933822842,0.07040386750305941,-0.06824250663257789,,0.019443224848549774,-0.016294434877733684
CHAD,,,,0.02172551136470542,0.01735986126709422,,-0.022131162442122446,,0.050567844159470736,0.014305535472826435,-0.004780184752481699,,
RGMA,-0.03810436010421387,-0.012327523647991952,-0.014155420659536861,-0.018803311798781492,-0.007281816523579551,-0.017240255255902396,-0.004449072971532982,0.03679948337462882,0.05559605918588622,0.004860235192228895,0.0517574545108367,0.03853157260301318,0.03274828085276494
CLEC3A,,,,,,,-0.022638719589143947,,,,,,
WNT16,-0.00492362008326958,-0.01615514316804117,0.0027276558869367977,-0.018099315708790278,0.0239508597935057,-0.015838267515071898,-0.017314053270101392,-0.026348017417635487,,-0.015921186186533386,,0.03560662702418676,0.05746372467855287
CX3CL1,0.09980010965755162,0.0009828687050089443,0.015604539801324003,-0.02815476319440783,0.024254254337381743,0.000734935184857816,0.03801244771060021,-0.011987466358411013,0.011607239581586935,-0.0004989165031000751,-0.048816460707647516,0.06368264006940066,-0.042492844929822846
FGF1,0.07288259091452312,-0.031184056969555993,-0.017040073695168828,0.04305877124368075,-0.04200787043328041,0.026953928266726847,0.07175413690638344,0.058463233684710486,0.09955505330978023,-0.06536475693087523,0.04389887465731852,0.05459458609093869,-0.045320206079044634
ALOX5AP,-0.010105840721428535,-0.03809385298031064,-0.05724134314472731,0.00021812983183361966,0.05771125314594609,-0.0017304223862192433,-0.03279257595169502,0.014730825029618016,-0.057948471139981396,0.06589342068929094,0.06528653303955123,-0.017028421132392987,-0.06750322183202458
IL1RN,0.0409484670555233,-0.025232722497942284,0.03119173671025373,-0.041988509119134994,-0.0179960359269907,-0.02490896022708008,,-0.019453030274765384,-0.005398728912399206,,-0.03028150508953261,0.00444174126720387,-0.05469771080997804
PCSK9,,,,,,,,,0.012955274967438646,,,,
NPW,0.12865156590451965,,0.0006775549450000025,-0.03288717319358248,-0.018641192615576226,0.02957643440811734,,,-0.06256218267469774,0.05010513054433571,,0.05042242068171123,-0.04512157907603977
CXCL9,0.015542503042786203,-0.025594488763794863,-0.033465855483823546,-0.0027068614225451287,,0.019396292430313485,0.07222183715252539,-0.017570556558997506,,0.07277772096921974,,0.005150239968512141,0.0015723783003762167
ANGPTL4,-0.15795805011709682,-0.017307752598740782,0.0020494057774200552,-0.0757311039277677,-0.007166477463580209,-0.04230522066084986,-0.03514037531090377,-0.0055284156976623125,-0.10637147064113923,0.007521101826352838,-0.09246885120576721,0.017077293153297007,-0.06619183932710948
UCN2,,,-0.011619890551913013,,,-0.01442703150486023,,,-0.03901268824469459,,,,
OBP2A,,,,,,,,,,,,-0.014175254869428354,
COL4A3,0.030832669967705725,-0.030688053771531595,0.023205521240838283,0.02429805536632062,,-0.01866289549689137,-0.015396574360294443,,-0.017771996045158684,-0.015008592910173863,,-0.006361555550865484,0.08627198200213632
NRG3,0.13942027902476564,-0.017116022325535617,-0.0023151129486201085,0.021929681809664286,-0.05638120159843373,-0.03328367489688251,0.07599989367681514,-0.04005589683994959,0.04976916854921954,-0.03778291297232026,0.06508568590785545,0.06497598765481244,0.00816020700562106
IL23A,0.05397659010240757,0.055962577082775335,0.04351507364359511,-0.050050272725423416,,,,,0.057434312884726293,,,-0.02065999580706143,0.1130507671576126
COLQ,0.04057403564838821,0.025362215045314163,-0.029184182979220548,-0.007295943712810784,0.01493383012537022,-0.025622855471994464,-0.014699374306201446,-0.007605324699193899,0.06530876968858554,0.0829688531862609,,0.1338466476475178,0.02677862312829591
SCGB1A1,,-0.016393588312035037,,,,,,,0.06054511730665727,,,,
TNFSF12,0.024147385953197792,0.04414894433569311,0.0064657656897008035,-0.02104636780482091,0.009295776430613766,0.06454201287988731,-0.010607971585684715,-0.036166268184004424,0.00591389414651526,-0.06027941926939103,0.06916582675129178,0.025781343546091007,-0.06889024196707615
DKK2,0.05913118276796127,-0.01923765273456058,-0.011791198354332866,-0.020006071122647955,-0.025710859329693633,0.023002630869823102,-0.018121598396942603,-0.03145885537130293,,,0.02905786735836136,-0.02205809783624442,0.006647671222545553
FYN,-0.03576240378972225,-0.026943306372858307,-0.044503774911750914,-0.03419241056746233,0.054622855237215044,0.01901639480994797,-0.010734812500219482,0.0025337435312893643,0.1173958887690941,0.09620938719569237,-0.12767100035107387,0.05844889095161767,-0.0567871560466181
ACE,0.056551701028893044,0.02813938110402628,-0.014251800549198024,-0.024292921417478217,0.1053895375649289,0.021339622595598434,0.013994292230145167,-0.011502299954849282,0.08559427709744336,0.059573573489145874,,0.0404660363435469,-0.0008820658481055503
IL18,0.023588790694992923,0.010195329031630784,-0.03717312819422467,0.09786466985617967,-0.003919798102509913,0.02060241311007629,0.007847582358668555,-0.047635817741536024,0.10965052954684842,0.012938605513329543,-0.08935751004889805,0.08012978355263539,0.02255207553557712
PPBP,,,,0.0003676774766622392,,,,,0.0656804799267292,-0.04100488815200697,,,-0.005654412878959372
CCL27,-0.008884626863122334,,0.016208932710957826,0.04967712217207992,,0.08900280622202845,-0.01866785360965613,-0.02151156169021748,0.0541486022065658,0.014026738875733346,,0.11347219171337607,-0.025488133143032336
SERPING1,0.04272350548152418,-0.04793079538856374,-0.0625907803609358,-0.039246828195685486,0.02898882672718887,0.041125581120088274,0.02961737023040837,0.0553960291630205,-0.034147210994234456,-0.02824740286395887,-0.007218372713811844,-0.005160600782366448,-0.10367774281339075
AZGP1,-0.09885314774551744,-0.03456347023257834,0.025415905093726016,0.01598418582080674,0.07801202376918367,0.027857412166020598,-0.002486571817170495,0.027997339322845156,-0.03262060011654568,-0.01815147113689188,0.0016800606199600197,0.037344529826697156,0.006245492612616544
INHA,0.041185412747142235,-0.025121334365080347,-0.020790551648234453,-0.06661829365671083,-0.023734274916312536,-0.02626802097275824,-0.02876147961848295,0.08063347414565612,0.008391543926841232,-0.008051554376052884,,0.0022110238036279935,0.02754091307202583
SEMA3G,0.11240393565047525,-0.03229428563750525,-0.02190647579592318,-0.021313519094759537,-0.01899188258138135,-0.009857729237382498,-0.0028834082829608475,-0.024323551828021928,,0.04269317171851755,,-0.015219328259094158,0.04047738117571981
COL6A1,-0.07919195959666553,-0.029199274314031458,0.025872657726947322,-0.07564360838813998,0.015175890746746343,0.0036776231866967385,0.03196091994330061,-0.020182320721814417,-0.12336161643493967,-0.02708262785155775,0.01805782651211008,-0.06559488112085482,-0.06716141132009833
FGF17,0.16551300211829567,0.07111408291171882,0.03251112511492702,0.030696566936939982,-0.02510748138338739,-0.007078964734527062,-0.012822303164163325,-0.030994416856971414,0.1586826777847556,,,0.06461801301188225,0.05258709412329756
TNFSF8,0.011718584154033722,-0.01591328496328614,-0.014822871943602402,-0.018938853794478176,,-0.011811474318288597,,,0.21057556242648387,-0.0318900191036846,,0.09956852289029879,0.04879296999243491
FGF20,,-0.037932358558464996,0.015589404474829044,0.0380056476051601,0.030289997329972677,-0.006064611477443896,-0.02085945740813172,0.07343037148603208,0.06867385261393066,-0.02351627908122734,,-0.0004916611619199792,0.09816125112275001
ICAM3,-0.0466848667850227,0.036868369517102054,-3.5692267000762025e-05,-0.019394289457348158,0.046716762049530236,0.018353651926105774,-0.01172316810786543,-0.0274627251202515,0.14665233328642638,-0.03342595224335695,-0.04314710611064683,0.07010125370712907,0.01921157661219803
LAMA4,0.020047020605109423,-0.02821899425344026,0.013229573914805424,-0.02953713756048738,0.05323631554543406,-0.003061666321369453,-0.004634997591458486,0.03591997603569756,-0.025631982885647022,-0.014589389095528631,0.06849802406164816,-0.007220202466584658,0.022340958086609256
INHBE,-0.029133657047006566,,,,,,,,,,,,
DLL4,0.04939311567448072,0.0074063972379748,-0.0030583345737145197,0.030924693111069716,0.06017499494782303,-0.044097351993356626,-0.0031019380796963396,-0.024513517983657324,0.027010861498513228,0.03703269702728535,0.11123421589987857,0.05976780996183958,-0.003215073614354736
SEMA3A,0.1357559891343211,-0.029959117341281913,-0.046943874924217976,-0.04116949213145913,-0.021236625091080753,-0.03724985688303006,-0.03305866717290172,-0.005163480657710034,-0.007942388857267465,0.060449995742129434,-0.06659827029335222,-0.01960370776366807,0.0609758440889411
RLN2,,0.002394738495859809,-0.014959134759383931,-0.029049251585470892,0.02170131881985688,-0.012031461499299475,-0.015154698346626097,0.21824690467663332,,-0.034618547707683724,,-0.031375884923678224,-0.03490580252484578
C5,0.04339510876498905,0.004584346185093608,-0.02610965948905671,0.029413085246066298,0.006927680472304367,0.02544848317786592,-0.04144438587883604,-0.036259126345552305,0.02698437971466911,-0.035516040369878786,-0.006646508098706574,0.05254437715682747,0.13803981857296246
COMP,,,,,,,,,,0.046521339638869307,,-0.02760737806603078,
EDN2,0.0898735624390761,,,-0.024907758868405228,,0.004544967432627401,,,,,,,
C1QA,0.08327510153320712,0.03742282766005936,-0.018962845430864798,-0.006900143130402187,0.04758059517326301,0.014802863959735041,-0.027776268751816553,0.07373411531770828,-0.016627331556659707,0.11445444087202161,0.13885492350008422,-0.07406300851498475,-0.01585267244953972
UTS2B,0.09441851338516753,0.02980435861741266,-0.014959134673441982,-0.020772406145609077,0.0398370604656663,-0.01039990465138052,0.01215768264146775,,,,,-0.020938267551172413,
COL9A3,-0.027510013272163188,0.01787626042882654,-0.031692308352072825,0.051025001707578586,0.005625892074044688,0.02862907304820068,-0.008786686314722326,-0.0012056388738934185,0.11629167469433319,0.02921612516322994,0.08874472666329909,0.05650202477015735,0.07872445209154312
DLK1,,,0.02368256296121949,-0.016918294846293612,0.04145004508063194,0.03206658440683161,,,,,,,-0.028254462339579883
HGF,0.07143673680749923,-0.06736286478681258,0.0044588807669084084,-0.036374424540108946,-0.0038224154086016803,-0.028027534206256248,0.03118825849776344,-0.005438806307700834,-0.02524030137107601,-0.034738811702975554,0.042555409075739174,0.0014158144695029726,-0.038547594089669235
P4HB,-0.076527847228377,-0.01590556009336042,-0.021324506561200263,-0.028363868679822674,0.049334209503891696,0.012171579229205053,-0.03073277152013706,-0.005309877165802073,-0.12502697432351956,-0.015323393300899477,-0.03018946866102895,-0.07411791542730338,-0.055692639941893905
ADCYAP1,,0.029094957624185135,-0.010584838122110847,0.010046602517201226,0.01043654772257578,-0.01994344572787441,0.03574758771052374,-0.031967174216145304,0.006866734885886282,-0.015614913908944471,,0.0923080500792751,-0.0415866699520178
GREM1,-0.01991868194174829,-0.008169557588906173,-0.01292938213974024,0.05591121697470677,0.03737067981109894,-0.016177767097331833,0.032101604208901825,-0.00454258496317622,-0.06407416739555535,0.002538646462180359,-0.007750601297119634,0.06799467780836671,0.09054992363786286
