,MGH258,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
XCL1,-0.01738051702597179,0.001678852418701519,,,0.12543504383174225,,,-0.02143246244128341,,-0.01725790532376826,,,,,,,
CD58,0.062027967818088406,0.025625605951950074,-0.032685449472962536,0.04412226887348613,-0.03137096748795705,0.029922151368318835,0.06577351884461037,0.04026385870914568,-0.005762257506785932,0.0867657626912871,0.07962782862390884,0.12862495956609013,0.0003126327070075922,0.09814061703400023,0.07240076102029251,-0.05834334474870082,0.027863365032679752
TNFSF14,0.03783238191824037,-0.017803382911050054,-0.018100460666040277,0.038394010139045365,0.01230000143169438,,0.09858898043224289,-0.037171476194911464,0.03252135020843472,,,,-0.045824574546036854,-0.008250832116484337,-0.03205257237130918,0.03949069225081247,-0.03996284256883055
CNTN4,,0.02309996670042132,-0.014168982868538068,-0.02772065871052253,0.01516075967989875,-0.02815896234470609,-0.0339703825155504,-0.01663004562339036,-0.036558350830942415,,-0.03541653473096994,,-0.05959034205576576,0.04110945217295488,-0.026417609744949774,-0.002902343166701225,-0.028351001219066276
NTF4,,,,,-0.027471457697429567,,,,,,,,,,,,
INSL3,,0.02765306408899268,,,0.039540624964899525,,,0.004178304736131822,,,,,,0.03456379338472357,0.04755227060945327,-0.03534760423021545,-0.022813713000866175
BTLA,,,,,0.006420633740875139,,,,0.018613828687747865,,,,-0.008892439912758773,,,,0.11225154550116402
MFNG,0.0024405686463429958,0.09512920425275814,0.04554398846988307,0.0573248331458528,0.015277169671069409,0.054390177724904246,0.056596064827526965,0.0191684566742396,0.0425490749137094,0.013672457325007,0.02336087038790197,0.020514340938839037,0.09562142514833329,0.10989313747172341,0.08408043231151867,-0.006362618911620726,0.023508296732301464
ICAM1,-0.003964402209975843,0.03725723650352987,-0.01403092255026667,-0.03082283155667063,-0.08617655497203808,0.04096723734359231,0.051740363536920485,0.0623744635362632,-0.009285562434470844,0.006695588032263137,0.002136200583493915,0.0703030134876296,0.07689900968949528,0.04542400270882879,0.027641692288589925,0.043953683797957166,-0.016085468777671186
PROS1,-0.008629302489039517,0.03830482464574298,-0.029904687120239973,0.028138059048741247,-0.01767933343838367,0.05433142961271398,0.07904469994759035,0.021959567011161765,-0.03178488737555323,0.03705388223886132,-0.006988047726221463,0.003204168796300448,0.016246073324086896,0.04903397038320952,0.015975244751942983,-0.01596893824086985,-0.00532414943257556
CLCF1,0.13884620391533203,-0.010459874091351263,-0.044428471315043495,0.03239817714231103,-0.0065422049132712705,0.0487286032129474,0.04667252637607097,-0.0028115630383491333,-0.018244251030902055,-0.01692480214467184,0.018755319536719856,0.0467249850082379,0.02940754174754398,0.0018852136320636303,0.041249027314668354,0.016942418356792648,0.021940251663437004
PSAP,-0.013850870774442296,-0.005267172235353842,-0.04158433172029185,-0.03751285554971826,0.012603601246559506,-0.09175370972893641,-0.05966832961885214,0.039109403831329145,-0.00020156213152728122,-0.07864560801491163,-0.03309296375561365,0.10776782960742166,0.03195146154624703,0.056112041571796355,-0.007162367044625715,0.02869095665283715,0.03858240047422286
EFEMP1,0.04918071821526762,0.03574883266494831,0.020821992792426504,0.05535926096886718,-0.007729445907411811,0.0008274499981748062,0.09638355792913611,0.03892853555970848,0.006488368796304531,0.00044975867041324036,-0.0006537522908879104,0.09474274131517553,0.08549890055730752,0.02101626173478919,0.12523653522931444,-0.004490851523483596,-0.02518530873568379
C1QTNF1,-0.022929870762725665,0.029742160980928987,-0.03795074161610931,-0.04837109892927047,0.03245197610795641,0.14988273626998275,0.1016971241264358,0.008596148036791722,-0.006727628445508169,-0.05784675771625763,0.0923789113422899,0.028153743772125556,0.021091369046984925,0.045488797754389645,0.016254812188511353,-0.012525915644649218,0.02024266059148357
ALB,-0.026165961772942788,-0.024470813420235167,-0.02387710608916919,,-0.03543632709949113,0.013448321023315925,-0.02060693979052729,0.023797230723847415,-0.01446247746335806,0.009337189042339407,-0.00982953017125919,0.021617060419371736,0.031062596866779434,-0.04144213805667756,0.055259158243792794,0.0009196924055499223,-0.025796846401518747
CCL13,,,,,,,,,,0.11602214831306007,,,,-0.018661168282208623,,-0.03964968323835664,
EFNA3,0.042198967587028256,0.0070226323730270355,0.032051046787030295,-0.05945969335886897,-0.014585078385052718,0.008171149176790729,0.01236581619792458,0.0068218998050223936,0.011838023611930187,-0.022413410134593165,0.03017631966020085,0.08008178145426151,0.060601161421191325,-0.005623429181708698,0.030860802200946103,0.058245277926780414,0.049934370239133705
DRAXIN,0.02923149806700133,-0.018578375055515586,0.10464368020519373,-0.047084504554436114,0.019729817855519513,0.15951159591606834,0.029608349719437592,0.021487592739980948,-0.011612659702740214,0.01579997343035662,0.06816689960745972,0.01472122637212713,0.07770057386680777,-0.05064773905558508,-0.007940396262641267,-0.016386095076014386,0.08811789440416012
RAET1L,,-0.01233032312631561,,,,,,,-0.013908773438479509,,,,,,-0.018834301099810782,0.08016201773956821,
NPTX2,-0.04547898682706312,-0.0260483250342668,0.0038106542182527203,-0.005443190400251587,0.02413837717587977,-0.07812121924686476,-0.08005504426937389,0.006016110304490902,0.044752112688675405,0.1583575521804252,0.0668131538148195,,0.06298127198463636,0.06939379634600727,0.06513713481509009,-0.03530061746955891,0.04814078224213952
FGF11,-0.02856852156969406,-0.03507881792633769,0.027465692403191334,-0.035426566230153916,-0.020694485570226916,0.0237639255069294,0.08002271539074209,-0.014079140703042036,-0.02632121711081023,-0.043979083219234695,0.022004726907683732,0.10837246414840777,-0.010793238934667892,0.050611527207249665,0.06344804101173032,0.016541887626118662,-0.02118025817271369
CD59,-0.041006254943078385,0.02473964109423974,-0.04510232070079515,0.004483266442584463,-0.028068894286530338,-0.0946148192564318,-0.03449698612871097,0.03262133708904631,-0.021419237304522033,0.04455492325126204,-0.012526423741103094,0.009120624594870088,0.004970533827301707,0.09052376124494574,0.04082848799308149,-0.011439455913715238,0.1112710337942252
COL9A2,-0.04200128598538388,0.07961652946577091,0.04779352845274933,0.0541216608574388,0.029766623720014096,0.10176722453729369,0.036653654505615585,-0.009414491043871952,0.029396757644733186,0.10348880434239555,-0.0025934207788100372,-0.02642618665867457,-0.009275292077516834,0.06255144773395585,0.07246921062220865,-0.04467565878060402,0.04399126055394145
DLL3,0.036544452536847474,0.003908368732659462,0.0013774509349964725,0.04677467812900851,0.029813699334762918,0.044784182080051534,0.01664203500753601,0.06774439749625032,0.05026503182408951,-0.01964045351965057,-0.04875598867913196,-0.09713272947585969,0.028808001789368445,-0.015661203652073102,0.07119138276857243,0.009914144907568848,-0.035413365800790096
FGF5,,,,,,,-0.016409190149378836,,,-0.02645035107428933,,,,,,,0.06807227149722687
LIN7C,-0.031346152164883276,-0.0022913543155255152,0.032911947005075985,0.028160540789407173,-0.0013647120854836236,0.07491174848864225,-0.004417874769496218,-0.020794519973656507,-0.017708699815984028,0.020547667047339877,0.014074113072652631,-0.022294955290981647,-0.009641511254432304,-0.018087060480820705,-0.0012277774838905023,0.04870675932277827,0.009717972129408245
GDF7,0.00756567816176553,-0.029077956625693145,-0.0152043268661382,,-0.03561466507180085,0.10082499006529984,0.02172682371648077,0.04020486733655179,0.03130931441177386,,,,0.19270147338587512,,-0.01614568017009555,0.07445286021961188,0.058216862457406454
PSPN,-0.056830071169202974,-0.05146256944296548,0.06813051289556996,0.04997991308813043,0.0205930080972731,-0.020887311976040195,0.08865952455993871,0.0460959313182584,-0.031266612966644604,0.027329241302763912,-0.034065698064854655,0.09864662469728408,0.005274889667020369,-0.018373197419861452,0.07526697406411534,0.03207667475979997,-0.02185559174090235
ANGPT1,-0.04038360267595585,0.05600143408368478,-0.04017798403279421,-0.028331175355167604,-0.0070175424538672935,-0.026919908459245877,0.03755903047516565,0.009794887406733656,0.04262395981743747,0.03382816215605079,-0.017847510872026896,-0.05967288488482674,0.003840466136763818,0.08652324167377322,0.0037423176318303157,0.05804630437812362,0.08047121102565365
PNOC,0.012032014279929061,-0.03319237887299338,0.052540254458410436,0.060210592815590394,0.028445513398154636,-0.06252509705892645,-0.01653462087395124,0.002280150507558406,0.0037223171363147353,-0.015327105163155351,-0.022282842443654867,,,,0.08030847171536387,-0.03406715515729553,-0.023545869702975612
L1CAM,0.16989952541740844,-0.006546924830218851,0.03125605249389609,-0.01761854616148011,-0.03244107260303631,0.07448114682772392,-0.012088007098357376,-0.007652861095682022,-0.027242139175471625,0.0014880714701582178,-0.027702506707778397,0.0728402631171025,-0.06636807162984242,-0.009392555905899243,-0.04136285458685183,0.02784785823193391,-0.014166341416997583
APOA1,-0.011879451388695627,-0.02381907874132359,-0.00579297865964061,0.037102536495014875,-0.02149485294011872,0.07246085683901676,0.010054407185670036,-0.02791678160580779,0.0930784161097132,-0.013645016873855996,0.1030036802223793,-0.0528105013315699,0.16346411830522,0.052316851572747354,0.02723370246476547,-0.010271876147733023,0.06194294877160476
PSEN1,-0.03780874028825984,0.03930625299354076,0.015282668142579853,0.05429926273183739,0.0023300359871542783,0.03269446936975598,0.08654138345724686,0.02097178528559292,0.03887780436204627,0.008926106961385119,-0.006950467625055748,-0.07683970861124859,-0.024155766482531146,-0.03136564959370765,0.04276067332594618,-0.006622744739451418,-0.06762658999116991
CALM2,-0.04202066058419583,0.021672783535297963,0.02973233753149717,0.03180578642745227,0.05391545295596686,-0.08944957680952606,-0.077573291751773,0.005312862160865318,0.015509194132225398,0.048592654647979065,-0.013956623709389404,-0.07840933945447763,-0.06843876941642853,0.10195205786527377,0.05421573221216036,0.044222097943506934,-0.08593883712863086
CLEC2B,0.02805446286760415,0.01953214926669737,-0.002602001684456138,-0.07165157192428495,0.029429778443633505,-0.006666445404994516,0.031651453716675736,-0.052354121665088245,-0.053132574194073245,0.04462616131069221,-0.024125233111939964,0.011591223732352008,-0.00694202110441181,0.038986369482362934,-0.00852594381162036,0.01784175100793219,0.037783824224522776
NTNG1,0.02418526067338782,0.07657178985862968,-0.006878187179745239,,-0.013950897943564156,0.04964852745018227,0.03064734661732008,-0.04253218073205549,0.027530579240843154,-0.025116699954893858,0.014679001434827182,-0.03182347147273661,-0.03745940060648131,0.039917323127165276,0.031601932113829966,-0.02794697379829487,0.04226736486246147
LRIG1,-0.014646181213582974,-0.020304927970504292,-0.010811542839207017,0.08347913574121407,-0.02367492170566674,-0.02059862010767551,0.05242605691425214,0.03577944771441199,0.003984074824952621,-0.02347988119335953,0.0634422066960586,-0.047271579241450624,0.13708643834709788,0.028810193172886127,0.09722992915733054,-0.008978657527861797,-0.06951774164099639
CPAMD8,-0.015840936417718804,-0.01120371235074284,,,-0.023609249498128638,0.022173680480499093,-0.014844320782780045,-0.011790320263683238,0.0014227560458008157,,-0.02079993773437303,0.028428365228426532,0.06213914031098838,,-0.018138367737603155,,-0.023904388278342736
GHRL,0.013194676972481932,0.011331623177187668,0.04813284645298496,,-0.003906927859990216,-0.02302829616072718,-0.031568541707418324,0.02178317759815506,-0.011612659702740214,,-0.014372790960864775,-0.0654170594264077,0.004045732707387458,,,-0.006765937377445028,-0.03281536512108231
NPY,-0.02323927196729393,-0.013636913513895593,0.008859943330163675,0.11539751027103577,-0.03261374720554714,-0.09650717021005425,-0.011818124441947379,0.01948336856879122,-0.02671128220061693,,-0.008054368819616109,,0.19588681304268163,-0.034444362253277044,0.05106155717971266,-0.061966079082908895,0.014972619753526387
MMP2,0.015377887596302948,0.023060440502013946,-0.03010507402663603,0.06996299690865446,-0.004596794995212158,0.12700191005289774,0.046203413516938296,0.05223220208078894,-0.012660142186415538,-0.06986114422623146,0.03114289946202866,0.01446067548741984,0.11067661571153009,0.06630400296976625,0.057278205389964636,-0.0050582103913782185,0.11621482507007613
LHB,,,,,-0.02056187333615602,,,,,,,,,,,,
PPY,,-0.02079136146438546,,,0.007424009955097555,,,-0.0173795692510575,,-0.014176888804744363,,,,0.06612341471957989,0.02599268041082475,0.03414604317276627,-0.014399381362901028
ALKAL2,0.03628959840446334,0.03602576691430658,-0.012203963390808785,,-0.02026314138759845,0.026837982442474213,-0.016830990802688735,-0.041922322778770074,-0.03087671103996009,0.027072190458136348,-0.03698673301837499,,0.06417191301011765,0.06321186875242893,0.07895057272961002,-0.018579035576221016,0.006417294602608305
CSF1,-0.002742790249166038,0.05010824768123737,0.005844480441261833,0.03455657059590223,-0.0316453705314776,0.04820404257818052,0.0371734416444009,0.0825319968323527,-0.02979633747711849,0.08411309614200264,0.06800493445991947,0.035050524406369216,0.056061305004594546,0.014231570553380373,0.06964735704613605,-0.011674817775798424,-0.0005070602785131183
SEMA4C,-0.03298031503209674,0.03176212004731628,0.021652734615489406,0.0036181145051700056,-0.00728802182539889,0.030067675680193993,0.007364232541436722,-0.022782326816028306,0.02706825166562593,0.021295831910151476,0.014584435137223248,0.07146189273091073,0.06213656526708447,0.036707553141201325,0.03218957932799249,-0.02712173047147681,0.07225284625300182
BMP8A,,,,,,,,,,,,,,,,,0.00024653055173022716
ICAM2,-0.02190644513891397,0.013960743286230738,-0.015011936459657958,-0.0481899616461236,0.06535501678155067,-0.001218374959431864,-0.03236216329940168,-0.03534537500311685,-0.0013056178957800164,0.09569496676384158,0.002099024382112082,0.05982491984840298,0.08503245408230113,0.10576365138490477,0.06507801591950957,0.038984371747725496,0.12127488252067538
SYTL3,-0.04328847915054374,0.047363249040218824,-0.003580534999402938,-0.03453758144754065,-0.04285072800019511,0.13557436609402726,0.045526895035532616,0.05109161956508145,-0.01483456872128889,0.020682879598569674,0.003976080226936123,-0.016738843321438948,0.07486247009834386,-0.030612457256445548,0.03169207342335136,0.016552111516895333,0.0016937669774874295
IL1A,-0.01840691352634899,0.0152793618908632,-0.011151081790706088,0.015247029795122267,0.004083666488859697,-0.007433722692178521,0.029756293132444673,0.02010611488143803,-0.014844713234015473,,-0.0216446787104711,-0.0778638832267583,-0.04136268405724151,0.03144537264011786,-0.0028755547161961564,-0.011705343533981175,-0.009036510298260829
HLA-G,,-0.01897342303252447,,,-0.02171731720842041,0.06986594023233456,,,,,,-0.035946876109775386,,0.002513883615314818,0.03101364769791932,0.044844533773986194,
PGF,-0.03870413644603459,0.04835263806036923,-0.038691243894176365,0.001988733385996783,0.04557882150506393,0.03164676710286344,0.05959928077279348,-0.03125195841277318,0.0606489379005085,0.09638909478463205,0.013052406997245233,-0.0012921281154004657,0.08774011520458651,0.06589764751936907,0.037358672593318216,0.014718546244563058,0.1187382763629624
LGALS8,0.010244327874607526,0.017913499737834977,0.035802326189763325,0.04734375707397205,0.026106744316235976,0.05615136922461579,0.005421031831602355,0.05230332138572563,0.05935675485608943,0.02438067039814898,0.013995708161053545,0.07245245159947723,0.044512012504448424,0.03811599220201695,-0.010929539918150091,0.0011608508936352237,-0.018922169619212864
DKK3,-0.02906462737154418,0.011414588383083927,-0.0521362259391824,0.03618518983893291,-0.033279391543739496,-0.09831554448121937,-0.0347660793772813,-0.022579315815452042,0.008320572811873993,0.019946821921367142,-0.040663745555139734,0.031251041390877365,0.03086561409728415,0.04516217968690283,0.036097467338206256,-0.00355699717981607,0.015254122982382613
COL16A1,0.004712153367572145,0.06547718423409944,-0.03437283538898981,0.06271763523362421,-0.0035325414281393505,0.0045689780459834545,0.02992369888899308,0.07665602155814168,0.01163590789048788,0.06886672809333538,0.0203195909444389,0.04802669615301115,0.017159573097584466,0.07292072777942811,0.06374685441229377,0.03364526557223028,0.09040464848967998
TPH1,-0.012885859300898674,-0.013931311120401193,,-0.0005434221596495273,0.022919649771104528,0.003823724738091803,0.07088328420956708,-0.03263428138177914,,,0.15876069190184203,-0.03445162643272804,,-0.015366453976939727,0.023583112040967344,0.03297051286616939,-0.008286903232214492
TNC,-0.027406731845257482,0.025264048213948773,0.0015302678620341449,-0.1275963304420417,-0.05029432222712864,0.07037647543292933,0.11360905379401544,-0.019356855457138084,0.010524816198691965,-0.06101357045450834,0.06161393398936725,0.04025212478721473,0.13807764294887648,-0.017437341891884565,0.04959301824124207,-0.016647838934714745,-0.008800549054877567
TNFSF9,-0.01584092889935265,-0.024772891550609733,-0.02040780898739648,0.007506314875131003,0.03562788030423967,-0.02933702010639387,-0.039834508246362935,0.08801623283556628,-0.0193966487124549,0.06728051907643678,0.038631451311886916,-0.03495622054613663,-0.06355901265155225,0.043409973188602576,0.00048245233994064374,-0.001519395057416919,-0.03240562392248534
C4A,,,-0.012026458897548399,,-0.024377293998538194,,,0.031698659737150886,,0.006231571456995623,-0.011913414240906342,,,0.0006457344865365308,,-0.029038602580869752,0.004000400524983848
CNTN2,-0.01355062864509967,0.06840820551372036,-0.039705868447110854,0.0714127309121668,-0.025357915287926216,0.01170395121765657,-0.03896852147231047,0.013803225652292868,-0.039514668162902014,-0.01780121682684088,-0.0021635170134242914,0.08829607449513055,-0.05968419160359697,-0.001249997503133074,0.01949829827768305,0.02209937470124051,0.0005794446277927851
F7,,-0.013591043953474788,,,,-0.015380518469877428,-0.014844312154764241,,,0.009079022003173518,,,,-0.026176276071616184,,-0.028735541796467933,
LUM,0.03144528757478754,0.04800611565781486,0.05543681536207268,-0.039837657087573405,0.04169757507537653,0.03592581994335609,0.04334369777419253,-0.026664698386448065,-0.04358739948373228,-0.03789767120271714,0.05554302733192582,-0.051600049353871656,0.06551036018867827,0.10209848829612449,0.059340111739670735,0.050971501686160346,0.10816811499080858
IZUMO1,0.10579676999839656,,,,,,,,,,,,,,,,
BTC,,0.09815018942408896,0.01622651701201143,,0.025913363613904394,,,,-0.03904572617487152,,,0.012266125162431925,,0.027518309430231692,0.0031983122985229694,-0.014296298513939383,-0.02580005669631376
APOC1,-0.03204375950337713,0.011882141902201205,-0.018652266248085813,0.02037550430396115,0.08666026264875677,0.0538981953764285,0.09003272439672129,0.019021262234362353,-0.02834811866649491,0.0670053548275376,0.01971696810402969,-0.14470450217358086,0.08055796351969746,0.05559187363969582,0.08549221631001457,0.006501681697654841,-0.06481033414548774
PKM,-0.03301054321870996,-0.04861481067892434,-0.019543374100743253,-0.010160242821797795,0.012624447570749117,-0.027849774397098796,0.07430662805723745,-0.04152186171814531,0.016812286547736865,-0.08797076180130776,0.03266460985291437,0.053505855540973424,0.04864707740853956,-0.06544647167302542,-0.003873537811448689,0.03541895702256313,-0.03234341326237411
TNF,,0.02636808737916637,-0.01380034499389267,,0.008540359207243865,-0.0068992059414822665,0.012823421433892807,0.06724029969432135,-0.01697745183943601,-0.00445365180115812,-0.003786616012330933,-0.00627874916338551,0.07885087642430869,0.07886435156926178,0.13597226849657978,,0.022516954852467748
GNAS,0.07542802961814585,-0.04181526234964645,0.0022538584730903734,-0.08367496502388644,0.045425734507775255,-0.09013219216841124,-0.01994041672661036,-0.029406325476974773,-0.02602605008434454,-0.062104667692821296,0.07228667699440385,0.024104810458437036,0.03826560235398931,-0.1169726826767198,-0.014069619586521703,0.033719734701641066,-0.0412629084875406
BMP8B,0.001254084087600247,-0.030430297867447963,0.008543920060642887,-0.004531796344798317,0.026236576849611754,0.09915001325999713,0.021398712292481508,0.019505500102233987,-0.011272853515133184,-0.013684145633768796,-0.003546866969644824,0.012082774055396686,-0.016422811196409634,0.04672506310915439,-0.00443494053590695,-0.0026921654765937834,0.06230216746120056
LIPH,,-0.013931307690621316,,-0.02376018804545903,-0.030882832383812613,,,-0.01661133379669858,,,,,,-0.018661175145332366,-0.020998631114797866,-0.0035527364446137507,-0.024657415796071863
CCL28,,-0.01959611722216162,,,,0.014004472808928681,,-0.025578721311907193,-0.01333340536085386,,0.11472057942532271,,,,,,0.08746163749310143
PTPN11,0.029368267941929333,-0.01454938850825216,-0.029104092447479087,0.037845726460992185,-0.0423289494285782,0.048724236016728574,-0.008765881675693246,0.03132690735351321,0.0025242177334854894,0.019713980631638848,0.0019531873298165863,0.027132332166225435,-0.023135839942953953,-0.036554019433671404,-0.024535722575164072,0.01754944703052213,-0.021555640019883276
ADAM12,0.030589082916875194,0.07569457894678129,-0.014321188269920628,0.05802987004241105,0.05635151584678823,0.06829811568112139,0.04288930748682646,0.04070333939516405,-0.012885907404264495,0.0622495161282123,-0.014935281384300449,-0.07918643319057582,0.06916453423838116,0.04295214210400463,0.03222417031124179,0.009735611771336588,0.11677275814458782
EPO,,0.055597875124547017,,,0.01765647460497353,,,0.06337581648746687,,-0.013935997404499047,-0.013552788564664138,-0.04913168062187922,-0.04386285971181409,-0.020266512790519327,-0.021808679213812226,-0.0002586354151325089,0.07858602211815875
EDN3,-0.022246715904907576,-0.024267677672230453,0.031062562130312745,0.06363868933097311,-0.000987209485489445,-0.022060202973341055,0.09123924353102558,0.014301063117672534,-0.0016031214702551938,,-0.013692633173040347,,-0.03361178013457791,0.014127542878884708,0.03758700444277386,0.07004951560583814,0.08136339792394395
CCL22,,,0.027083337958884724,,,,,-0.03499414059254673,,,,,,-0.022937327428431728,-0.019943703216130607,0.007965712304041417,-0.009662717594029478
CCL2,-0.007149550365854056,0.05517376316996197,-0.0063404101208711875,0.007506259647153962,-0.06625904230906758,0.033301989271740516,0.052672309700184355,0.0649767092394615,0.023805289953829984,0.00980641506522444,0.07903139048342607,-0.03805300358028914,0.08376911030228655,0.06521095859236012,0.04418211789447325,0.03832829199054997,-0.012442901426547782
DSCAM,-0.06687999146108829,-0.029662138983781235,0.002153871387954272,0.047932127937869835,0.015739166503395324,-0.020562214018404735,0.04473965334958728,0.04370429265275164,0.08349979363296631,0.017547538373491087,0.020409378009924397,-0.010848641593904548,0.023414109267432783,-0.035334359963863034,0.0036358409504156437,-0.03633732298144166,0.011296262367205268
GPHA2,,0.027318267570942675,,,,,,,,,,,,,,,
ANG,-0.02239386902901907,-0.06199992110190113,0.005996351408329465,0.0005151075863537492,0.0006843816558263598,-0.03601281011898927,0.11422756718783908,-0.017975863848608997,0.012102089578696539,0.0037457361757558824,0.025404657716749466,0.03480253617017979,0.1797462876672867,0.03132478504394831,0.000977845388618622,-0.0027370901443814263,0.055086055150959615
FBLN2,-0.020859033148149915,-0.00102875597358998,0.01987769411585469,-0.03258073962435772,0.0052771754317022575,0.04681984082291247,-0.015759932646047532,-0.046868579696139716,0.05489734068811462,0.12575066831790963,-0.004543624424542733,,-0.060522912517571685,0.02088756742404175,0.01746539057056863,0.07180420005255128,0.08832542526688679
VTN,,-0.026335026557119865,,0.06417033318911837,-0.04048449162687726,0.06477846839637423,0.021847690829446705,0.021272053319709567,-0.001555892587223059,,-0.01126155133157894,0.10579165905550958,,-0.023166011024755954,-0.015335423574458551,0.053196865919952145,-0.012661648869291569
VEGFA,-0.03131925997879092,-0.07144591975385285,-0.01140065233862151,-0.1116121746507623,-0.03447514053624451,0.05880131752307563,0.09541251234898057,-0.04530329137475409,0.06648486554352004,-0.1562819174602034,0.040349673486347416,0.06191439781840082,-0.008429744447991869,-0.12419824918702078,-0.07474069512366567,-0.024983151971746678,-0.08168623067166654
F10,,,-0.01735477703683394,,,-0.018481106009161127,0.007756970640747916,0.0246498952822187,0.0943707902752865,-0.04496348584475938,,-0.03236429277857423,,,-0.026191502527579045,0.0874657872128446,0.08132628873626963
SERPINA1,-0.013027079169030908,0.04065667405579346,-0.0004566088261284655,0.10814518173358134,-0.00045272719965304067,0.09792216204198478,0.05880307317302142,0.03887333683947831,-0.03137741810029628,0.06476632095121498,0.015397401370827098,0.04987865663415483,0.0357807282361586,0.026887842884237532,0.05681518957203783,0.0174033127588102,-0.009507866355166011
VWF,0.07113325547205322,0.04823539377844564,-0.0279782830673587,0.035006773671948876,0.045227426285334264,0.006818342553616866,0.06124442901905888,-0.01212416932356601,0.0034643189623298556,0.11208380948600054,-0.020086034764636822,0.08368278307408535,0.03347558538814378,0.09893087376091271,0.036522008742067756,0.012276545816736192,0.11691568665909297
GDNF,,-0.021817436981685662,,-0.018505093369133953,-0.025608917588494765,0.02798054350683359,,,,-0.012580239439001363,-0.013552787509216431,-0.0472094247521778,-0.0010901628587480147,0.013834660151362322,0.049004772991515066,0.04869870759473532,
VASP,0.006194407721214543,0.06985666720762884,0.00394450690004087,0.023816921729473393,0.044971361554617055,0.039088126592821446,0.03130138030518542,0.026524758239422613,-0.02162554579474141,0.030349653067973475,0.02840100763529226,0.011377897500920536,0.05532789940601878,0.027987679287918444,0.00489794013448062,0.0193062281370486,0.10090867775077451
ADAM15,0.04298888592209318,0.03328991629554861,-0.0033232274426484693,-0.02484550387737779,-0.05283459491263235,0.06418156653197796,0.031428996705175315,-0.022121778952636593,0.049549323627956575,0.10948024411979011,0.07892883702194686,0.09912452200753619,0.08607266677559956,0.045857448230941865,-0.004937496654633808,0.02886811992240775,0.08899211291148332
WNT2,,-0.010275756710781252,,0.0759613958352061,,0.02100391676933111,-0.038103081538894475,,-0.015127748362153574,,-0.012683399740900918,,,-0.025138597191127602,-0.004514957561085274,-0.008299619599857143,0.07123982158092892
CALCB,,,-0.021996708821647455,0.031630038218128424,,0.12874962564008738,0.03172056138357927,,,,,,,-0.022000870516489968,-0.026527475699613754,0.048750026595572024,
OLFM2,-0.049776432975535086,-0.006691804117774977,-0.052712561786893264,0.06231474949555982,-0.01903337431481319,0.028111157518186505,-0.05434600696471373,-0.013052259049868883,0.036060259978424034,0.10987518469865304,0.04833907579443214,0.04080003278684593,0.06037119270345954,-0.019877091998176378,-0.004522953542473548,0.002289334226208158,-0.05529804492401831
MFAP2,0.12075432768213466,-0.0021914146322653716,0.06187796905333423,,0.0033049056031555822,0.10466313062030348,0.02914553616409794,-0.01893093853489192,0.031317815432780144,0.08685806591919236,0.037886052148585224,-0.013057568414297168,0.0666826705962692,-0.018856780101224515,0.08615379478613447,0.011640731127338117,0.10529520887015331
HLA-C,0.0007128219857019896,0.02970546234542529,-0.039670441472127144,-0.015110147589137332,-0.0013768160028217811,0.04768003314283745,0.10960436995137167,0.03584346252198086,0.010512115464077083,0.04307106843721501,0.06328429274030223,0.08527110604753738,0.018237644845665795,0.07753754867960468,0.08727301595000607,-0.004277971017939908,0.056840687073602805
THBS1,-0.03438413735162716,0.06066256594248006,-0.02491044061497658,-0.0400179484773363,-0.015339253786739789,0.039582346268506444,0.08336364710578772,0.03054976542346332,0.032727814843838014,0.017445388519527063,-0.030401149124115054,0.02182617892766395,0.11682080267222701,0.01784692708909898,0.04496554382777227,0.000986074441559949,0.06714955941550708
HSPA4,-0.025647936711319024,0.004912056867807994,0.01843505652685263,0.005397297247091146,0.029107704518642124,0.01856182309886972,-0.00850202532943406,0.06410091469090795,0.01410340739012689,0.049575543544011606,-0.0020000621522723435,-0.07587588256600615,0.042515208919778516,-0.014915077605524608,-0.022248021447680316,0.020098238628791367,0.03310302714313943
LMAN1,0.031886974611253144,-0.0008630583932965918,0.011352374609834036,-0.09031846630245953,-0.006724491855030786,0.008848832943027556,0.06588172655268892,-0.01451404952611951,0.05643492014086599,0.022344703621827364,0.04529469050057581,-0.016226480580767522,0.02545850297280243,-0.03281321717916918,-0.004712605424729589,-0.029607671065893747,-0.01199959340979142
LYPD3,,0.0772013114125837,-0.014015224865124604,0.10995474815003112,0.13427900215757946,0.11345952298900173,0.034551746221176426,-0.0243327959367307,0.013825856992541219,0.06913786229708146,,0.05444509155699312,-0.03249558482542964,0.09836386666624557,0.049121379980147,-0.043786382993842576,0.14352072139510466
APOE,0.05894479808043437,-0.008836816760272715,-0.03754311441774478,0.009850954980859802,0.03505069196751157,-0.03749501006128406,0.05539067502252911,0.0533179186663957,0.05727044138534147,0.02986501880856055,-0.058837131334356925,0.04239317399020693,0.07393110109116813,-0.027442099721815532,0.02498713533789491,-0.049321161074259365,-0.023169183911878572
SOSTDC1,-0.015840935102003958,-0.031383562652613134,,,,-0.020705112732116063,0.03156773025959441,-0.020497699336157756,-0.005452874120381459,,-0.02060820416554582,,,-0.03168828448615015,0.00987694895101574,0.04217992577212841,0.06446765075991694
