,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
PPBP,,,,,,-0.04091609376881557,,,,,,0.050085512641388726,,,,,-0.0730234675960486,-0.03722431687870266,-0.0841714446638769,,,,
CCL27,0.030388911409924654,-0.017086643969663383,,0.0013115547872385434,0.014099147211035234,0.0218311797075862,,-0.020290699995247834,0.0027575452437396783,-0.017132574266067624,0.07968195030491279,,0.0181388122995933,-0.02725370084588042,-0.0034389523239924786,0.10865164334342725,0.09320540648458606,0.08802212510966555,6.979305940707387e-05,0.0690006648467505,,-0.04146197016700244,
SERPING1,-0.022766222927825607,0.047862783905822874,-0.03037480843692415,0.026255657538723987,-0.03837569004097859,-0.09187948844536707,-0.030434244381200348,0.06888654440952252,0.04546466306174592,-0.007273022913768791,0.20139548122959855,-0.06025349731583906,-0.02927418301237784,0.19865883516126234,0.028800796139270834,-0.04916825641033873,-0.04431226785773722,-0.040653573308189195,-0.07751925508150534,0.04171108383728593,0.04175921375806053,0.0228907867026867,-0.05690075815219408
AZGP1,0.011755495659778273,0.041081000905817545,0.01576363282809164,-0.010271673329093865,0.014120849369430383,0.20161932099694763,0.3025094617086852,0.05263908548906015,0.11166524506795784,0.0032118939222830246,0.07650854714054268,,0.06492016378818365,-0.04001733594016004,,0.012227338000359595,0.1164288266368683,0.002391252398267849,-0.09311584548313728,-0.045607108847820446,0.0767590583754458,0.03500728936899272,-0.0013013463532194109
INHA,-0.009757636887207695,0.01198020115863952,-0.005460874700350515,-0.03685837081966566,-0.01471114370529422,-0.02855585263750092,0.024840013047088987,-0.007761954019058737,-0.014890481625079438,-0.026396081513665046,-0.0060960899206895965,0.03721097832401227,0.021739310798590327,,0.025890425631792086,0.07866262017934722,0.06676705089308178,0.035977986631473335,-0.04158122660622881,0.09113408362027604,,-0.05108536387519093,-0.02194447329599391
SEMA3G,0.07196142702742112,0.03717585733584937,-0.04465046515165014,,0.008346383267590116,0.061122382899800085,0.06193786096511685,0.06380818190318767,-0.027918143263391513,0.0052132414485427875,-0.055381167118268265,0.04481298212278992,0.01960857808394387,0.007989308067201596,0.0972831562567924,-0.07215315330555055,,,-0.07016683772800673,-0.008197157521816637,,0.11048729578389715,
OXT,,,,,,,,,,,,,,,,,,,,-0.04660898880552012,,,
COL6A1,-0.01996297749421883,0.05582619717073411,-0.022055538868793387,-0.06461408368857684,-0.022248916071413667,-0.03380943555171374,0.29574965868635894,0.10276174620429539,-0.11237815649795062,-0.004768976264909243,-0.01225181554700345,-0.03503734368430566,-0.020728007549449267,0.03307791638962089,0.0006586525569309867,-0.06112178245483979,0.042511395038467834,-0.1308771226928398,-0.19576484992855342,0.06567127486504061,0.0333377969669438,0.20432400008670862,0.019764867416676844
FGF17,,0.0043512260978614764,-0.009356960995751883,-0.013728710319010181,0.009105581287407245,-0.04209488734707244,-0.00806007039646217,-0.01677002386436016,-0.009687703305497751,-0.03345964330005437,-0.07310422512821467,-0.013503020936958765,-0.0079100270788601,,,,0.07681322560445483,0.03253568068697736,,0.048899631044305475,,0.025305947168601264,0.017793499452435423
TNFSF8,0.059690886828181924,,0.030800406826514148,,-0.01820849079665479,-0.07031360063815605,,-0.018130137748476837,0.012781421958521154,,,,,0.015697946580834576,,,0.03126766622187955,0.060232151399084666,0.007378558010689362,0.027202843596505103,,-0.05094536158118931,
FGF20,0.042545492924034346,0.011590714922895897,0.05632649683059045,,0.03942819298579477,0.0013887549615893139,-0.035467132094995205,0.08050684929961635,-0.01708849088541763,0.0014049093988759342,0.06583667861973193,,-0.041369619109766116,0.02944579572130739,0.0006248035041158599,-0.027510859980678454,0.033393476185585816,0.055568420941821316,0.0786203138961208,0.02623582045625211,,0.005896666097204834,
ICAM3,-0.012667730544201766,0.06588798415693346,-0.0439052612905026,0.07523561254840233,-0.006897503354228787,0.021830488268531692,0.14471698994277474,-0.03352673180542986,0.029520167132979974,-0.01195112947241928,0.10558347250911819,0.013620287471456832,0.03593692775358109,-0.0605399906529661,0.03681106711644786,-0.023628811703418337,0.1880545739345063,0.11238650803043983,-0.010269813674000258,0.04378710729627734,-0.007143697753831534,0.18508886585720966,0.022198417005454767
LAMA4,-0.04816950082409789,0.095319632039781,0.025763241930840473,0.02202743527145012,-0.05465087638689862,0.03219523170980942,0.19764516252372044,0.05538501523068495,0.0044127339334225045,-0.03327440878972838,0.12240398175705418,0.08388202645199637,0.06836053334250647,-0.006132483910354106,0.03781440176623725,0.035501216664886606,-0.0024951447059621845,0.024641507934360547,-0.16029701822076808,0.021591227972967728,0.11686038395473956,0.17357617867768768,-0.0024516923402538404
INHBE,,,,,,,,,,,,-0.001027648493046442,,,,,,,,,,,
DLL4,-0.03539277258113037,0.017328035270316205,-0.01528958368984462,-0.05465504384595037,-0.016273041180670012,0.046434392005917716,0.15747551439706844,0.02374490460008673,-0.0027165652952401784,-0.023990457697405935,-0.056834297126754314,0.009221415052307436,0.028461438598704775,0.018728025127611677,0.12587935631607186,0.01583363693461842,0.0038752544018139244,0.06162620719382276,-0.13392802259750286,0.04011425125512313,0.050238074022793094,0.13829692800456303,0.01620565873559756
SEMA3A,0.04670577919540291,0.02668122594548971,-0.01396263114098784,0.08076088110525115,-0.05444192863665952,0.01779190224780703,0.005269133173160164,0.01622608469421414,0.025953687199757262,-0.01552240724482809,-0.1398028206382864,0.0014105972575943722,-0.032649669598966195,0.18531558962917485,,,0.08165051687095655,0.03463026573443067,-0.055641320369585426,-0.013005812623442954,-0.07531367802579174,-0.06268755551242737,-0.03221737296532642
RLN2,,,-0.03002803837697047,0.02154439170696528,-0.02886730057838694,0.03329960437380113,0.06677751468552984,-0.0003838179149483702,0.037396341587568147,-0.026026594643712132,-0.013030377218113912,,-0.011116956899823938,,,,-0.017834733260933353,,-0.04147076454051882,-0.005327174792938119,,-0.01341218706062917,
C5,0.08244238416813043,0.06458174776407555,-0.01493184242572996,-0.023452650804044958,0.011456730218869393,-0.020682846012794038,0.2373108583011431,0.0765718465826126,0.038013554388027705,-0.00529352501412149,0.12327982125453622,0.009707129957177646,0.047553813427112644,-0.03177006860900498,-0.04641981834358819,0.04299425158483952,0.08281721264059608,-0.009083416281153882,0.0008597290380712361,0.03818167785122918,0.04214240808371068,0.07118121201260576,0.027114355931996657
COMP,,,,,,,,,,,,0.014195004730590573,,,,,,,0.024823134827352142,,,0.026458071165613037,
EDN2,,-0.04037180517439,,,,-0.008009428078453722,,0.14339300410518477,-0.05328046298665605,,,0.04824019904023234,-0.04701306375101476,,,,,,,,,,
C1QA,0.03627737067790942,0.021550147299634073,0.024429271974990386,0.1007108282409897,0.08145963546849218,0.07398399773114223,0.1599886152611591,0.14326605637430465,0.056034055667305786,0.06610316744351896,0.33470255761759693,0.02559784250587185,0.08518894798859884,0.17472659647227842,0.05229916986702041,-0.05955295576988007,0.05499735304611187,0.014237679018996093,-0.07899163445872057,-0.03735651112806533,0.0280811866947197,0.0857225878742385,0.07483993604192503
UTS2B,-0.06487154916360278,-0.043202382523041226,0.0037166527181818248,,0.03514087346949543,-0.0020741831962522014,0.005136847774942696,,0.06112062992185192,-0.041801521236392455,,,,,0.026566790401398952,,,,,,,-0.016670625102534198,
COL9A3,0.07951561703803767,0.07310504611494087,-0.003777628729364573,0.14771038400768796,0.014041533829102098,0.08185977593136233,0.4309302498626795,0.11138382158512913,-0.07443902615922177,0.0073562462308552215,0.20464069364862977,-0.007634517476402741,0.12614426699732553,-0.07814178575819546,0.06871921460343877,0.10057152809431676,0.24553617987964543,0.19131141679198518,0.06833018565090462,0.05667350624543266,-0.01651799944362123,0.025158949542504895,0.044613827230682315
DLK1,,,,,0.006996520095877561,-0.03632559024396427,-0.031730689388770404,,0.031338242239641254,,,0.05863007574027288,,-0.009150324688445411,,,,,,,,,
HGF,0.0058935451027504904,-0.03184371994057705,-0.00030102184093673795,0.06760116379951864,-0.045031785013910405,-0.03642005963419986,0.0495043931295278,-0.07668579044416785,0.03986124804089065,0.050626126418172844,0.06693168427739057,0.07594174370546954,-0.04592373442286992,0.08315225670279679,-0.005281767846401589,-0.0004652401249218312,0.08503621110969944,0.10772659121229705,-0.12643465829564562,-0.03326065832783441,-0.027634761222048505,-0.008759617870226694,-0.04012896766419717
GIP,,,,,,,,,,,,0.05824874041190844,,,,,,,,,,,
P4HB,0.045170688811170985,-0.06929709551187767,-0.003005515527431413,-0.18218820817818598,-0.03014371289959123,-0.08356848081464446,0.3625195447320075,0.10574763810721195,-0.05361584625722231,0.012069904339853148,0.13593737338827774,-0.06213644033530153,-0.003055828358942352,-0.022438793910006256,0.07552472850396819,-0.02422229183366033,-0.08289486821132427,-0.1995322242621637,-0.09324287705123156,0.01158958629910268,0.02239635963119454,0.12658529802104218,-0.03342183132961239
ADCYAP1,0.05011923827304215,0.04414343236545651,0.10295083034466823,0.04231840452031842,0.05009746789000302,-0.04760358513739841,-0.026731708309993468,-0.07927734293721767,-0.039034731139181926,-0.03278688889456356,-0.0031348874277958108,,-0.00600337074177514,0.04788032169458995,0.015499036480297972,-0.04013704481945705,0.1389589268211555,0.0772698033150913,-0.0994927172394662,0.03473467948504579,,-0.0059806725743860555,-0.06814719375424577
GREM1,0.026608657699681015,0.04204528292071694,0.03413702046513921,,-0.024950397634901735,-0.007657121638587427,0.14915100594363,0.13213719716616237,0.08309523856257517,-0.0194535491061056,0.2249158361392361,0.009595541781153632,0.06667242097027373,-0.041583065324496155,-0.008862930406342,-0.004136313097034999,0.017125508185160246,0.012369980355965959,0.1641910089894632,0.01155076044590984,0.005973139508622294,0.12724409379460977,-0.03759085081402963
EGF,-0.00520227176292755,0.015025513768812357,0.00533288584511639,,0.04066426510815704,-0.027005090562133047,0.06930317167578365,0.02391096332797205,0.061453681728890354,0.010049939615499166,-0.01685417328301757,-0.014113218059516488,0.0836204645041427,0.09462733436435239,0.11687142663716635,-0.019803082938687967,0.029447923590763585,0.0003694523711471368,0.06742566262891285,0.020689475835691445,,-0.022857725558890332,0.02634572861365951
VEGFB,-0.015666956862311135,-0.02205245148185323,-0.03174560513911882,-0.1685423969658632,-0.008874962549070078,-0.01652329545568564,0.19770282818179455,0.08186251228671838,-0.06727021760743666,0.009954710177948838,0.1669000905414557,-0.12988714658099546,0.060323885316772304,-0.03364161763917666,-0.017656271729547368,0.021445586396516652,-0.06551636702674933,-0.09619138944569826,-0.11487001383629748,-0.03753234559551226,-0.021702360169629693,-0.08670910887516166,0.032670907055766946
FARP2,-0.04110303612701671,0.007631469409259742,0.03181098316898285,0.062079354574397116,0.0011331726622661885,-0.01675144294772365,0.25706486994227307,0.07495132568781651,0.030774119596239706,-0.006463541321150112,0.028927147195402472,0.08963378290856336,0.04410576427145582,-0.013344901574462826,9.118765027567198e-05,0.016740708565154205,0.05413633262382132,0.07408051139369186,-0.006445819991699326,-0.04210672808042601,-0.050072795526155185,0.020045754322147124,0.08893053063679233
BMP3,,,,,,,0.002695272940598842,,,0.1001634137108165,-0.0632783397795916,,,,,,,,,,,,
IHH,,,,,,,,,,0.005903814294270338,,,,,,,0.035422172532692524,-0.010402533454762433,,-0.046463383582676925,,,
LAMA2,-0.01830483361010684,0.027272205919812508,0.02928945620376355,0.020588988012398793,-0.02703530461190147,-0.026125936800031186,0.117781662123553,0.12342826103755072,-0.04860220871579627,-0.04591105834549058,0.09002895833394774,-0.02064022730619321,0.02500659756562999,0.019113198808955973,-0.0445785794910056,0.06471464377309036,0.03159146476513676,0.053521448566069746,-0.1390369835658181,-0.013571211492781806,0.06882962113551563,0.13180502130863453,0.008010083219495662
SERPINC1,,,,,,,,,-0.004691896172842035,,,,,,,,,-0.012545389955672986,,0.04320571058195627,,,
NRG1,,0.08703531405795882,0.0006658849318959974,-0.059518129258236185,-0.019979976011763198,0.022103509788751113,-0.05958182057379774,0.021299630777212065,0.05666661048769814,-0.04501803927693166,-0.1057396831436453,-0.04982564228563479,-0.02313807044369065,0.05974931855705856,-0.08162985822451893,0.02096201991795585,-0.03305758387988992,0.049598925783939284,,-0.06941923179074616,,-0.008768775889322102,
SPINK1,,-0.05339718002190954,,-0.12107995810277071,-0.028874994658959274,-0.09586954373349213,,,,,,-0.009372003905952839,-0.008847537556390608,,,-0.04251919197793163,-0.06618391950809044,-0.08208793369743264,,0.04826469881084629,,-0.01951399330441735,
EFEMP2,-0.006715131140321688,-0.03306748264604876,0.03875961713685643,-0.046514484315000014,0.07092299821570792,0.008250054749201386,0.22797650909944298,0.10231550722702638,-0.026640704636010468,-0.00040922645902766094,0.07896620989541375,-0.15101890203262236,0.08150231349205866,0.08550615751861991,0.07233868965645801,0.1070760010046693,0.011059068580070719,-0.059661423739938914,-0.10599628214040374,0.04080770346143547,0.08612513858962338,0.10781712165062526,0.046741601018162875
SELPLG,0.020171249117312585,0.028905634113973355,0.08586637323438334,0.10573273898845893,0.022904950879834497,0.0764844539830183,0.01828783366749077,0.09189727657406313,-0.02011928435944089,0.07992975772731502,0.0978285399566337,0.05649682210945131,0.03613286284915216,0.007895989158880718,-0.012786848562357995,-0.01196803516352998,0.10678820909192169,0.13444546746611385,0.017741918137182882,0.014502178841293106,0.05369698331061851,-0.004902748674143525,0.021375717428984614
GDF6,,0.007884404283537974,,0.022166518580235658,-0.02343420778675483,,0.1648312924066135,-0.06488787235305823,,,,,,,,,0.07619845078210113,0.07374039766686158,,0.01120313837366728,,,
HLA-E,0.07386311911726316,0.035977760796740456,-0.05301260780688095,0.010987469959518919,0.03244666553369016,-0.023986466630273637,0.11223394447197352,0.10243374291733087,0.03709743192501995,0.030091405954807346,0.2519188710648872,-0.0348657850020491,-0.028974277297169546,0.03555611945122007,0.05689933917776539,0.03518607026555491,-0.07305451281921313,-0.11403012226504196,-0.04007385081839115,0.0598332316289531,0.04502895199787121,0.14581166797573714,-0.01126292360091443
PTN,-0.10106799154292685,0.12698969308599323,0.007847355524256881,0.18712252409957902,0.014954687071297256,0.1674054753365025,0.4492625983662565,0.08946940371818529,-0.032285876796401505,0.012277952998756109,0.13307563743088877,0.10345747452594736,0.04985637767966924,-0.048418916300824975,0.038354993804645736,0.09027242489120106,0.2722250870998298,0.10819417296658548,-0.2027108220790766,0.10528829868123743,0.0339323097180519,-0.12362433937116594,-0.034927895173029494
CD274,-0.06935568468846276,0.022891229356728406,-0.05400230197286757,-0.022569611910747762,-0.0033656316395174386,-0.03780222515285045,0.000210077084858762,0.05271153042223305,0.029414729023293347,-0.023075527966609614,-0.07529788360590435,-0.012586307114105057,0.046218904851153216,0.0787038932691243,0.06382875395539399,0.027441189565581243,0.020763629480087486,0.011839043945121678,-0.0448430099265459,-0.045323526947168694,0.05922843550540041,-0.030886657167330155,
FGF10,,,,,,,,,,0.05678029883545944,,,,,,,,,,,,,
CD14,0.06066898930696956,0.01958639493428059,-0.08410757792944266,0.06220106888138036,0.028353180597205332,-0.03591297519698584,0.2083608612331178,0.0729881053078059,-0.013512593201883345,0.06393311064917773,0.300697156132552,0.023733854296116887,0.011545044914030802,0.12237145558972559,0.04067318477223635,-0.030970786136679345,0.12560450898190706,0.08940487723818057,-0.11385794822347743,0.0542123973128952,-0.0380862626134985,-0.021201251790009458,0.09941595774959266
SFTPD,,-0.014783461926773916,0.02411320287006944,,,0.004486450771824925,-0.03365413124486236,,-0.020231721728072607,-0.017198813325229004,,,-0.02750498812336072,-0.055328020124175814,0.049272902089931826,0.060794972369768226,0.08230009652143234,0.039814519941421295,0.020350866593599234,0.010768859526407623,-0.0823447344246796,-0.026141504137567353,-0.05938245346553817
SLIT1,0.004494912400524933,-0.013453086101879891,-0.05952206810547248,0.17034933971836627,0.004841046610094743,0.1365419161633603,0.21636681015426254,-0.012007098234162768,0.09958170767709154,-0.05131117372826296,-0.2867207383841216,0.02241051837102831,0.05654202862912065,0.03523736722797287,0.0499054671277654,0.06696434332308095,0.009756551146839132,0.010882063079748885,-0.003916113419617723,0.02811283254948382,-0.07517062044519253,-0.004420582340482187,-0.09578140877213394
LPA,,,,,,,0.022440317145357592,,,,,,,,,,,,,,,,
CNTF,0.10167770351917153,,,,-0.022753991962619104,-0.023845679963247386,,0.05847674300882909,0.016788398538323583,-0.019453547424781243,0.05596913229331296,,0.027932489450409333,,,,,,-0.0014501536654477596,0.014715026533615476,,,0.0017267407226334108
BST1,-0.04313749478241563,0.028848933088301235,0.04729453936976513,0.06333627121921281,-0.01670874354958692,0.03999069753851943,0.024654519149701563,0.01892347811900731,0.04770837388022407,-0.002758452359330558,0.07008995138669057,0.003489427034580479,-0.016613444566830796,0.04562521778339692,-0.05905864916875679,-0.007130276035320521,0.08182326759403673,0.05745372247258537,0.010138966252233029,0.06576980838118031,0.0763766604870595,0.04795386937014763,0.1217677760328149
AGTRAP,0.05166644395722456,0.03708820555920163,-0.02577384842183002,0.036989019485308194,0.000764367224692089,0.055152189302731226,0.1633532306304643,0.10009747403330839,0.01122171040634236,0.04732832084858992,0.23297877631085895,0.006410179683764663,0.0027478733142217403,0.009394373659186687,0.007138362959682364,0.042475118379659685,0.13059269255636702,0.015955904332829972,-0.01934663379896188,0.08364253488285803,0.15062259915555584,-0.03367633398879881,0.12718100368817056
LAMC1,-0.05666130172582442,0.09958819759565232,0.048016436456038494,-0.030672513837970282,-0.05125752258751096,-0.0564007816009889,0.2882544575605274,0.03893910690785632,-0.005467925722733323,-0.049419781084388784,0.07422801143082361,0.0051219416710882185,0.014023607505020365,-0.037514285032518344,-0.06617047813775626,0.02864222400456611,0.03932896960211191,-0.07521415802775269,-0.154397302594118,0.026631088065720405,0.08371956734820499,0.18650114391160702,0.041589950990706503
COL6A3,-0.030759238932715642,0.05735456774056322,-0.027526712760992854,-0.0899252079211686,-0.05510071276764378,-0.012175230865511553,0.12469725595703407,-0.05280320692763056,-0.03213241371142398,-0.030032227027856587,0.05106890457969292,0.08920792396242758,0.04478629122009752,0.06948394308038519,-0.07390448507958788,-0.03964288442491263,0.04229426677002743,-0.059020297176587015,-0.07728434472726492,0.002098629137202176,0.16858074067024573,0.18113557296593663,0.0463112311507256
FN1,-0.0661059950200073,0.07737634739515661,-0.0013577540516251793,-0.18867769776860388,-0.05186459834051017,-0.014046193079107946,0.27370468885350535,0.05583496593627749,-0.0427074636046638,-0.047424054503558855,0.13175306338129045,-0.050892305485960056,0.02125086561015353,-0.008790753746616123,-0.06200913404528964,0.028364526650779463,-0.16140362981533782,-0.18201672386347484,-0.1393077414676449,0.0038039775339735785,0.02245428884297931,0.20069218538753775,0.11971590699046447
MIF,-0.041361838947033845,-0.132154409364714,0.0024932414106216354,-0.12406162912970052,-0.016306455609965614,-0.032875399562394735,0.1717840414233793,-0.058998777568982516,0.013208954438301416,0.06333211554115144,0.11118211768886756,-0.15386860780970063,-0.08783273493802075,-0.027922779342022114,-0.1322529378461339,0.06958916892239952,0.02120693314073014,-0.050584314395958285,0.10872495691374744,0.03958384357801305,0.12612375363935932,-0.11709841355467426,-0.02713333887821586
JAG1,0.0032335127566290875,0.08655592125281916,-0.00039892982127365966,-0.002331231591152885,-0.007531090160310858,-0.020358600506544422,0.2757699528339215,0.1073015795771896,-0.0041170375662952065,0.008611056192362264,0.02946884459296194,0.1519500581933262,0.060662208123477945,-0.13037188588704735,0.10183540514748038,0.007174279884558153,-0.02676081456529286,-0.039744514912108994,-0.0799805268754737,0.0038962436094372725,0.07085236761484115,0.1664770349294343,0.04484706704516909
NID2,-0.005529877652399065,0.06671850373231163,0.0026781211367915064,0.060646318175840125,-0.027507320480606078,0.04982871770468193,0.42025238777670604,0.027401131685454796,-0.009737374949371517,-0.008637067856380007,0.05355227655391637,0.11412865816949898,-0.033365489699775236,0.004172035106265151,-0.07826833557682132,0.08682107557774434,0.06076540157588085,0.049410539942643696,-0.09671679661559264,0.004332418974035908,0.022313419223059877,0.1741609692876736,0.14149557273647106
EFNB1,-0.0011216539399290719,0.07755828535584726,0.032699252815861425,0.02775613611374865,0.05224236739719651,0.07991629605890782,0.2789776510252154,0.04835285167686209,0.06700202464669326,0.005697268424509242,-0.01401496158391797,0.05875571084174746,0.05004272456202344,0.040344878608356234,0.017083037786116834,-0.039839890630256475,0.09161211893466403,0.014030581298486822,-0.09180742444588298,0.06426232531894731,0.011540924110783314,0.09061266260436798,-0.07657009296392278
COL4A2,-0.05775396456333489,0.10150356290232093,-0.07376357136760184,-0.04416151730871261,-0.032495410642339004,0.031542417819914445,0.27323127998005925,0.07560344675125844,-0.037243202025166296,0.017939789891468307,0.14588663822593775,0.02611414017127274,0.05929116949292359,0.017151261036009405,0.014436580591272317,0.028265549481452285,0.004374691397530409,-0.032319647560110874,-0.154813415666064,0.08617626996339832,-0.040941124305656884,0.20804492713343362,0.028902090365250942
SPP1,0.14246392069038827,-0.08886644035785089,-0.017939823012388008,0.11972996326089196,-0.01529588577237848,-0.1667053511963125,0.4097930972909694,0.14410072751914896,0.004814897771643262,0.18703134215410358,0.41538992349223863,-0.061800700077938,0.05112075204907234,0.20712031043112553,-0.15154063233037068,-0.021487835065832628,-0.009569279578546091,-0.08672943945420401,0.008085731512185114,0.028418908699031627,0.037382071259572644,-0.07466423662655401,0.20507169490763738
PODXL2,-0.029561839377619265,0.00451915976510529,-0.022072464468699926,0.07658537034618919,0.024119660052706278,0.030086390182086843,0.20701128760907833,-0.04158641399660899,-0.0326961782229422,-0.013903604333120403,-0.13850458598145507,-0.007222939345083313,0.00979941152651223,-0.013664117047169239,-0.007845478801112667,0.04303455171184588,0.02835068127738557,0.1760784995224742,0.0014975942655484236,0.01843666274144028,-0.004095710930034135,-0.0454898289300638,-0.006813294269730757
IFNE,,,,,,,,,,0.055856285959482534,,,,,,,,,,,,,
FGF9,0.019877476556203685,-0.011468231098983508,-0.006286403342640751,0.03474475160240638,0.03709535970855608,-0.0056458139898157116,-0.07579782676646281,-0.06588641046204542,-0.022479941844087137,-0.05493106395396672,-0.18758652888152988,,-0.004502727378324754,,,,0.07071237020819686,0.1519383369557735,,-0.024616813469852627,,0.08620804067272583,-0.0806509022237082
ITIH2,-0.04248995012588701,-0.016271044988387346,,,0.007467276149603833,-0.026538254479907826,-0.049547249367292545,0.08884360678052669,,-0.019166358348017443,0.009793089496892728,,0.03700010111710851,,0.02670970395070107,-0.026171640640027367,0.03672468503258018,0.07501516291019025,-0.08657965947478007,-0.019782534830412774,-0.07204445572089767,0.07350593865126515,
ADAM10,0.048264801916176034,0.052267526978383785,0.015321975830726649,0.0974176739445588,0.022584148338677747,-0.024346783177130994,0.07064814694662153,0.06959012975868545,0.012272805065423,0.0023420037006778188,0.17831233961206525,0.06461925044539778,0.0679845049237854,0.02260584894667581,-0.011321377557772778,0.09431797726330407,0.054513867068733464,0.0093924575643744,0.007970082428413669,-0.010733581116961698,-0.0012620452500107118,0.05338799808905808,0.04840422052741894
CFH,0.036960032869439295,0.039171218832768716,-0.04131418478213006,0.01478741089941257,0.001931639184496686,0.004695269450531884,0.05871022611326115,0.016715916123140485,-0.0066534024093492464,-0.0013664529439691411,0.03062270304375767,-0.0003692252564412343,0.0540464082494246,-0.003228417875523209,-0.007116801951048332,0.026285094985592186,0.08005664142177973,0.11779844713685989,-0.13825604469451785,0.043049713187927725,0.03614184003907131,0.17184012626196812,0.09797930809913219
COL4A5,0.058754526853089364,0.04698820227995069,-0.02516385698691969,0.07867082471730513,0.0071509912167821215,0.08227708891516815,0.291520501302177,0.14600312812886257,-0.010847764663882811,0.03212055294630138,0.23144270419580704,-0.013466089848634193,0.01689385690255362,-0.14014241838502062,-0.020334055231610762,0.03560694772164055,0.11151709625294952,0.1308121265149918,-0.0641125108048676,-0.014148995192023875,0.13015818375506005,-0.01008239144435573,0.06467927430307044
LTBP3,-0.09136679591743511,0.05232145743890263,-0.006131817935360957,-0.01199342027566553,0.04244779893651477,0.06702515152956175,0.14814398211310012,-0.0008133530448307649,-0.06955562439305592,0.003692666576456357,0.013923542149435171,-0.034464651865098374,-0.022038175888109173,-0.006597844963083949,-0.12643432654389855,0.026947594908592633,-0.10191037994523873,-0.06991918338747291,-0.10361107222805947,0.0221767229524563,0.10645551930692983,-0.057988361006360574,0.0716021718859865
GNB3,-0.03764147257516117,-0.010799235048152857,-0.0064411279954729615,0.056968568666325166,0.02079460332339739,0.007247221543889421,0.21926560104231946,0.042649075604695705,0.04589812152669206,-0.028769252420123053,-0.07582911463222901,0.03549203431882831,-0.017699003870732907,-0.04201281026515396,0.020746698389791478,-0.045582012448663334,0.0721636685830836,0.1098707688739147,-0.015411853433625973,0.0035584426944670305,,0.020811867385996486,
COL6A2,0.018398362225836313,0.010930158107446864,-0.04664696327882775,-0.17782136789321493,-0.011511603812775936,-0.03381378560500866,0.1885965997402661,0.00021431579487850527,-0.05192892169088918,-0.04616705732420165,0.17129354643917621,-0.005237416152705371,0.043444792141355985,-0.03534798831953551,-0.009598068083528847,-0.06635462117701048,-0.015926210055405784,-0.1491751517347316,-0.02003524362811524,0.028357885145155446,-0.06952445183279647,0.20419815894196897,-0.025102364229470722
PLG,,,,,,,,,,,,,0.02172850323068688,,,,,,,,,,
GDF9,-0.06212960260878466,-0.03423036697092238,-0.06008881544567354,-0.03554251247349258,0.029933839276295796,0.0448172020703983,0.11938966884039862,-0.033882677598386174,0.007167856999461356,-0.009537947457608744,,0.009644786099633627,-0.01056810807950389,0.0953613903533404,-0.01962436491422801,0.047533695581822175,0.10936318747189351,0.07343035583674745,-0.03880516942118209,0.06204651922528697,,-0.0024810213394598425,0.1007367935010055
NCAM1,0.009962267234261935,0.062319747040734695,0.0818548284689247,0.1813282267866745,0.04962458109472847,0.08382337544823923,0.10231924572587114,0.11018255787317283,0.062154867539002026,-0.030459152083512176,0.06679695839290807,0.04407401611579233,0.06941857239372483,0.04950315913827345,-0.07010109141067668,-0.019111205829677375,0.08763155150000547,0.04773607616492105,0.10052696874064929,-0.10444053257117625,0.020405525559102956,-0.14055556938696342,-0.000926033721538355
APOC2,0.06824160856621582,0.01909377756922566,-0.022779791392390468,0.10653897586759188,0.011797280610508293,0.020217850198220744,0.1837265926197816,0.04029893846191603,0.01571359109649658,0.06477415984314958,0.28355846816163127,0.08511324579127111,0.07839879629525234,-0.006020438507855171,0.1243288969296804,-0.02558721278899932,0.09234246171770955,0.16208713738122935,-0.02199186566393155,0.06319140292465512,0.02193537172828879,-0.03911102838012216,0.016703000215941316
BST2,-0.0992900919360772,0.025463246917665463,0.016107342757114826,0.035668098369963715,-0.007382979937992646,0.021166288646383365,0.08199766369247179,0.09811101054597811,0.07718275458208959,0.014325918616706353,0.19181900674139354,-0.020242159800891796,0.08489517265779119,-0.0894285726456226,0.04110477044562051,0.0520426364136179,0.10651900355028945,0.06389175352224465,-0.1414143098808144,-0.04492767522495516,0.13308182298388976,-0.05498775505338499,-0.038221626275130614
COL5A1,-0.006725627765004753,0.03629274840903083,-0.058257131745569936,-0.0770613372323257,-0.03805616392229939,-0.025362928444237702,0.20882661589646848,-0.012583668842182354,-0.05189187735348006,-0.03591708427461915,0.011684497904642148,0.0067609301988051885,-0.003769053908422052,-0.01864049480251084,-0.09098391332417893,-0.01908980942166082,-0.06261370110543397,-0.16094361204454014,-0.08752861569153378,0.09886939387712829,-0.0870916153653177,0.20391656682029977,0.017509922899497817
