,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PTGS2,-0.024041768541615955,-0.011922914111890101,-0.05871011781861109,-0.04047493304202424,-0.06255449103086892,0.07257665169443167,0.19591366885672307,0.010916360498722239,0.0548459497294419,-0.04959070567619988,-0.0033197723024791953,0.005708654309625607,0.12061069119692339,-0.0655990432474856,-0.08914025695143679,-0.039503498577785144,0.09254611844201718,-0.08030891443240765,0.062106085016753576
XCL1,,0.04201339247233999,,-0.0128348003932532,-0.020964909530763767,,,-0.01594785184057364,,-0.038740171961387786,,,,,,,,0.07344857485326584,
CD58,-0.026125098198082182,-0.002834976915008989,0.033838440546871185,-0.020232336682407624,-0.03125748048367178,0.0016995092712623972,-0.19105287437249063,0.01254691026523569,-0.027674164547964133,-0.038573225092723484,-0.037311569482741246,0.054070085513530465,0.01777012673866023,0.04002435429958819,0.023276468650242726,0.04447861016621897,-0.06386922466879973,-0.006855364434384044,-0.06369711378873191
TNFSF14,-0.01006598485555064,-0.02519118490512557,0.021212805597430044,0.006040978939785407,-0.01518551682679636,,-0.05097482274523425,-0.06332796137246328,-0.021308770768529453,-0.0544793299446066,,,-0.03535993848735114,-0.03890895183844657,0.04027880128242436,0.013384256478019977,-0.038195996027783646,0.07465630670697757,0.03314506063740861
CNTN4,0.1652518229978183,-0.020245631624311294,0.003331121776530427,0.06765459140890552,0.31419080452248205,0.08060142289754592,0.09235154872058107,0.055469940541490764,0.01510049025738666,0.28512095375498625,0.13163434129395157,,-0.025649071143751322,0.13259824197678402,0.06544528798960647,0.019211225522532068,-0.012195446863582107,0.023466648326261445,0.11335484572321647
NTF4,,,,-0.016235460431530607,,,,,,,,,,,,,,,
INSL3,,0.03889092142873101,,0.012381239645873178,,,,-0.000821475430586164,,,,,,-0.01322933857608199,0.0415741282550568,-0.025105720733330214,,,
BTLA,,,,0.012208202799782724,-0.02185661610556915,,,,-0.027212029085505133,,,,-0.0445757899205831,,,,,,
MFNG,0.07136821360190991,0.003592065747264991,0.05173959079373391,0.018378435888019292,0.004186848568761511,-0.08718977117896823,-0.10641023570508304,0.03918646930350816,-0.01678103730905097,-0.06607994583395062,0.013077056548716262,0.03167339747443882,-0.05488463699293217,0.017246280701160417,0.07343638720911198,0.03231199764229894,0.08163177324887805,0.007472337392365917,-0.0702979057821248
ICAM1,-0.1299901899997783,0.005917796899302397,-0.033759198945323345,-0.012006750116463665,-0.1264577760978393,-0.08828068258334502,-0.0998585999003587,-0.06636409963283789,-0.0011109037797244635,-0.07623924617666253,0.023380738973979628,0.0671383661849173,0.12838285237893776,-0.0031361672930750087,-0.051335239543570256,-0.011560896707073446,0.005463688626055188,0.020712500098573196,-0.08158986110042199
PROS1,-0.03433229004328622,0.001381671706837071,0.009314369779307052,0.006646038450972335,-0.11359184255925062,-0.016580590980867328,-0.1826419437720729,-0.017577697742462137,-0.04650440597876324,-0.0973455321811063,-0.058811772306831885,0.00010387537108708439,0.09601238229627448,0.07544165560555646,-0.03922120742671855,-0.015849043474235082,0.015760410414124917,-0.016301218968534956,0.030664490277197348
CLCF1,-0.05011043801983246,0.0915813619170593,-0.06439627453337313,-0.06721566651593673,-0.07121377717958367,0.008324715472238954,-0.06067651635085351,-0.06507208590089002,0.06908996692171723,-0.0878745244634602,-0.03633537684698032,-0.022432257478835163,0.013122483581794213,0.06281242154696343,0.020258559085830196,0.04273055959983665,0.055171721357693354,-0.00017046268253327412,
PSAP,0.08047574396604934,-0.0015462328573637835,0.03484970426210088,0.03669924267601953,-0.022373502081106878,0.13714816382034628,0.04585298343446666,0.11523825096189044,0.07390275280111498,-0.10831749951009317,0.16965456903704443,0.18253708478825698,0.07375323241068014,0.0365534774125252,-0.09071055326064421,0.019724911991597493,-0.03715210113488305,0.06138074661091109,-0.10515580676725952
EFEMP1,-0.1448259185644509,0.0173554704421363,-0.039045045827367904,0.023057721376988295,-0.22319056512036542,-0.11752028825102008,-0.19853390319540906,0.08336756604858331,-0.01336030301245956,-0.29967508567669054,-0.04896756130198789,0.03581311206475029,0.18944888856436906,0.09621651754658277,0.018304496236091157,-0.020636730716198027,0.012264845969623572,-0.012536976679952462,-0.021135843427788282
C1QTNF1,-0.17524051455805115,0.10055317853780554,-0.0071840072225413274,-0.013624039162826845,-0.07608815880690299,0.05308933539280713,-0.16288894082432637,-0.08259005803535502,0.023140754053952006,0.0031283359684953493,-0.058676776693234664,0.09251395927642435,0.07432496660684068,0.01258249189462977,-0.12848519422129204,0.0254240047841459,-0.03137713523117402,-0.0344919948574041,-0.0004733176625603198
ALB,-0.0013794976530794852,0.06746305955500234,,-0.020942648650071293,-0.02336173258340868,0.026638734282893897,-0.0008761602060148614,-0.032281385165153664,0.0001731736100612714,-0.06974729281710322,-0.052166812350006316,0.16966408106072792,0.09450448952877874,0.0029540667893898052,0.007929522044787043,-0.010746804254444128,0.13744524900688262,-0.0014886037097781861,-0.033822863518186856
CCL13,,,,,,,,,,,,,,-0.028883320869783912,,-0.033862326520904616,,,
EFNA3,0.04608928294595311,-0.003236494246396203,0.059636851957103665,-0.015288941296566052,0.043325714703784324,0.11632048187200511,0.22122667491106107,0.039660269640267566,0.08255737010551883,0.261141811086352,-0.009778621066451087,0.17588641416402495,0.2060589677981764,0.09556935435149133,0.06725879748804105,0.043753995224236744,-0.05883242152315604,0.15682120288751197,0.1470270744282456
DRAXIN,0.23952756339346504,0.01848511470817678,-0.020818745071117715,-0.013971110851583306,-0.010312171978492575,-0.02819908374031027,-0.14882842779411032,-0.05070489443481534,0.07071737619385034,-0.0068244904206922925,-0.04233449850428634,0.008402423915901059,0.11511819553204541,-0.015623302620449605,-0.06975976726629171,-0.01717285956594971,-0.04317001044988949,0.06790019220380854,-0.01796877767088191
RAET1L,,-0.017446990348231647,,,,,,,-0.023275665871345285,,,,,,0.08405004921843358,-0.004233227126277326,,,
NPTX2,0.1642631688684564,0.08984091832657125,0.07223958331391579,0.025057396051659526,0.22144944756551654,0.16508182831405943,0.2210936757385943,0.10261748682257407,0.030955298156457943,-0.05736563651945843,-0.019744236859525175,,-0.0020951470777974914,-0.00576915216896052,0.024722750520405797,0.004120793523807683,0.02241164502864113,0.03815449668830475,0.002948229733640979
FGF11,-0.09307083122067597,0.013185855855341695,-0.028737805273990027,0.01000967058644563,-0.03072433518968737,-0.07866133220509096,-0.12870434716763798,0.040896867123427307,-0.02288327952772865,-0.031007421160063022,-0.06315272059474591,0.09898139318416346,0.1999999729311893,0.05399321160109944,-0.02892039210237725,-0.02985586101939233,-0.05049172099831709,4.8211570232485115e-05,-0.0712701674925243
CD59,0.09435239071906644,-0.017946121829637635,-0.017838679220819494,-0.043987221909323825,0.1181892701041971,0.12631029485822198,0.09176922224240021,0.08301259876532738,0.031143455128476317,-0.11354900206317756,0.09620439819190311,-0.05092065953116033,-0.029974973122842374,0.023092842364371504,-0.0779940905768015,-0.041027267710316805,0.02361966366154331,0.044226146292827805,0.046964370517466186
COL9A2,-0.04654270243818516,0.0015422616421378198,0.039991120165291945,0.03240450736791974,-0.0081564938989683,-0.06363578271192799,-0.12614556479494224,0.041872218362014844,-0.0679045982064027,-0.1325691867346199,-0.1134160858501119,0.003195480800107271,0.0025419138741081247,0.08160152227437968,0.18037124810536542,0.0843665838112948,0.0342204357289442,-0.027232619371085644,-0.018380435558786785
DLL3,0.25162343685481303,-0.0040904519554092736,0.09313287142993953,0.015179242458776795,0.08179034695961888,-0.08695939795699152,-0.07553979962577137,0.09997637437215846,0.012294640336040108,0.22359935385289156,-0.04805374570870735,0.003155924753921495,-0.03861475518965928,0.02853576578038453,0.1881275654194083,0.05048774546567204,-0.05794388275796389,0.07102200973960611,-0.06367595462646707
FGF5,,,,,,,0.06417164866245242,,,0.041088176910732896,,,,,,,,-0.001662628318985101,
LIN7C,-0.02619519583543759,0.04246051294133235,0.035815271207981204,0.0503013294198979,0.09140684229097308,-0.004342802558729824,-0.12758141637221426,0.023931479571358973,-0.009096897302052258,0.08312850110745507,0.006870989428051745,-0.1358695958858497,0.0698227900128705,-0.019076247350794086,0.05668176728139388,0.06543035605643845,0.013464900745098835,-0.009372041597363486,0.1103817307637016
GDF7,-3.173233915872899e-05,-0.005358514855642488,,-0.021048045281177066,,0.020169800894166475,0.0308336015535151,0.04619531859536176,0.08895784417418577,0.22476684221099116,,,-0.01896032550155749,,-0.025719666213997884,-0.040095892705870974,,0.015285040769047895,
PSPN,0.023638992236622542,0.06181085648723171,-0.0023778050823687483,0.0036463491442529816,0.01306708922530642,0.001950210806131315,-0.08029649953009167,0.0008780788690674125,0.03274835493103157,-0.015507289840567463,0.012346236529694162,0.04501388167238478,0.053899232647898,0.037479910689030047,0.04175243326953385,-0.01853727558972582,-0.03269120330790527,0.014755648711301268,0.031888736043374374
ANGPT1,-0.019487913442610673,-0.020356229958081146,0.07077720688847272,0.04150477779321201,0.02749208880074602,-0.045154083898652664,-0.14898405974444612,0.055305094457748734,-0.01770122010155761,-0.13707899586980726,0.026973248500532253,-0.0641680072326744,0.02906188020042185,0.036173773663482726,-0.001011777598702186,-0.004569910972731851,0.03425151004155933,0.034287578135063335,0.02691324073004984
PNOC,0.27076595006180454,0.058819210691550945,-0.041793251993505455,0.11783678860704788,0.21218744968124367,0.10902088501925947,0.2769466757786239,0.09224549621687674,0.06599316426030404,0.12325816574317078,0.18601950690593466,,,,-0.011936968166134857,-0.029200674111562203,-0.03410674473559621,0.12893821227060706,-0.03099409011324035
L1CAM,0.20327346889317863,0.04598424277374304,-0.04658312632511919,0.03895217348771934,-0.008520717388469573,0.07801298325255666,0.18522665278637954,0.13628528697402556,0.10262756951884884,0.18625503251239345,0.19862763959189583,0.065492941987054,0.0034933849255186513,0.0778337503805722,-0.083211808388735,0.00636064878043393,0.07973298999821712,0.1308723164747531,-0.003808155370531368
APOA1,0.010757948267802202,0.040892472303816034,0.05773993415160577,0.044191240258696474,-0.004583035067873098,-0.04660811372630861,-0.03883843352309466,-0.030770626124485834,-0.025907584927929543,-0.019418862786710792,0.0015264693406158714,0.03625642097982644,0.06015280748855384,0.061529657393623996,0.060899987829014325,-0.027929454116114662,,-0.003245899255506102,0.010120799469350109
PSEN1,-0.023762477822429514,0.01217150032734977,-0.019673525944652933,-0.01226705334494222,0.03624430068397502,-0.024529313885810537,-0.10440198229213865,0.01414815574302762,-0.003610004629895302,-0.1685486219752377,-0.05200075246653818,-0.05169970272849717,-0.06357244284457865,-0.005828376448671386,-0.0030408967942050454,0.005062304915176719,0.004939268174901658,0.04309804390111121,-0.15902733273594996
CALM2,0.18956812824610075,0.026809505872178712,0.10751380364983326,0.006302925434863272,0.20349815348737796,0.11542268180382062,0.273383446601068,0.1242012663345869,0.11748768678450744,0.3524392206133756,0.1518975324595057,-0.08229438771716899,-0.0720846467513278,0.13434244166183457,0.07431605285297133,0.030051854133894093,-0.003156253078263679,0.1515573465054877,0.05587382531209429
CLEC2B,-0.09236715510773831,0.036315026228686084,0.008670578280371008,-0.031858353813268354,-0.11848190363320733,0.012873834526840282,-0.16770497805135026,-0.046708290195272936,-0.04501664198776286,-0.07252039888468982,-0.05055462301368848,-0.03545217828360073,0.02107842142318243,-0.014853771761966086,-0.02451466754917978,6.555038190100601e-05,-0.07185183405225992,-0.024553816576750792,0.05206049302744844
NTNG1,0.3653396813430343,-0.04721821349634102,,0.025914779596291244,0.03316035893294259,0.034847899695838,0.057952009236357425,0.023333788967739553,0.007662908385090268,0.11071543789563396,0.1337519209940257,0.10767798505977333,0.07798289851840208,0.08135937907966169,0.15732299277246328,0.044025943626727466,0.023849553422000448,0.061586192732833195,-0.007316341496925763
LRIG1,-0.02434102869743942,-0.0003120072412942275,-0.01362070370891784,0.007584878832241493,-0.1330823803190842,-0.04505361351999972,-0.18649883595089525,-0.020771899391670512,0.009398464972472813,-0.12788150482219793,-0.14084789436632508,-0.08160153926392773,0.03846220315926661,0.027724741071851428,0.1412005554805141,0.009945472691850478,-0.06696606732213861,0.027145073243198137,0.011557033366745503
CPAMD8,,0.055857664109081384,,-0.01395291943611956,0.027486248584612873,0.08858068871153187,-0.02956026823978302,0.061482835049573345,-0.015822069770405983,-0.020870483833202474,0.10186963609751862,-0.03301302824646124,0.054315501479470125,,-0.00024038742631656926,,0.018524712410567114,0.026040711617564233,-0.052426638013107506
GHRL,,-0.015381754214801162,,0.009946668941522852,-0.0013165317553783906,-0.008277756622534438,0.04348413709763623,0.0160565247526263,-0.019433229559325194,-0.025492766671549996,-0.030773759528557647,-0.06336498565547598,0.12321027986927881,,,0.03713029769294172,,0.020313754852942803,
NPY,0.06070600546133693,0.02436652824603982,0.09911416738732631,0.008282728995656793,0.08058687760161319,0.05187116303069121,0.09208060027478071,0.046363597827217835,0.012560251806692027,0.04141138893271493,0.04375694433273082,,-0.057979834694255716,0.013701198570939703,-0.048283182661851776,0.00848208375869029,0.0753605998009382,0.14768149626554725,-0.0018643182522879212
MMP2,0.14633424401877887,0.009321996688475756,0.03632115865322679,-0.024966466043483158,0.09308831779045396,-0.09958651292778042,-0.19247176149338838,-0.035123704376126594,0.03315373437836133,-0.10856094411923432,-0.15775947191211087,-0.022790234355311714,0.0239424429889157,-7.964349234932237e-05,0.09408614170779055,-0.042593053327046125,-0.04731581455707718,0.027132452482402578,-0.04950558592258422
LHB,,,,-0.01215193910072493,,,,,,,,,,,,,,,
PPY,,0.02855715700083663,,0.005934110289317168,,,,0.02291442814655594,,,,,,0.0544550355368449,-0.04782116318727737,-0.04294945145226065,,0.02712529331521864,
ALKAL2,0.00596585454209573,-0.032719089811184494,,0.08523684224974103,,0.061583603956802124,-0.033516427605495516,0.019560685716106186,0.018360266039198228,-0.09762215704854836,-0.03479410497769366,,-0.013853865921966685,0.04432686672915307,0.08848573260791867,0.052504075299103864,,-0.04509095027665385,-0.05311687101446786
CSF1,-0.13578475909770565,-0.02492704058752561,-0.018211507554752916,-0.00984954535061148,-0.14657011862299876,-0.09723451670247102,-0.1872703616905845,-0.00607914547501177,-0.02906315668244582,-0.13483986098454404,-0.07872678853565351,-0.043431576121132895,0.023093103091031388,0.025903385719888775,0.0016590743706829999,-0.04043979464795239,-0.06598247197064405,0.018589784208945064,0.054944143222563885
SEMA4C,-0.015562953626320595,0.030507958818473666,-0.026459901210932477,-0.015452058798509673,0.05059128685119248,-0.05868509607813718,-0.04801927927430594,-0.012512157138299076,0.05266190019013094,0.042889133672526954,-0.04846519918419608,-0.06619194720096161,0.03270028255897031,0.008498286093761334,0.030056381960131388,0.06586887142853949,0.08079682077963597,0.05360763512695638,0.11521967707718127
ICAM2,0.15634336376321448,-0.008809335908712404,-0.007917699886297798,-0.038012369989403744,0.12820602108400614,-0.054855109186306386,-0.005743075815609249,0.050043734313073115,-0.03408134088936335,-0.02970001984968067,0.008399993901575236,-0.016052093719829717,0.03259041606731626,0.07515374580395784,0.07992477230782508,-0.05613845827392579,-0.05533669076481709,0.02727971817878833,-0.06997226426777554
SYTL3,-0.015944438804810678,-0.01411920694287928,0.044414036967645724,-0.04294604670835536,-0.041628299672277505,-0.04168418583703704,-0.11792510767590812,-0.02929124532897798,-0.015698671008644954,-0.024827607639393828,-0.06589887651030307,0.07317372767038924,0.04071080012822546,-0.02657198017308991,0.018460032690943554,-0.013513313301491168,-0.04730855063013603,-0.0830437672978269,
IL1A,-0.03579580227054385,0.018356127268991777,0.030572490113845434,-0.009267755697878435,-0.05544641442337301,-0.005024191803169766,-0.03745036565055635,-0.027819040240221884,-0.015925832645926712,-0.04536606382202915,-0.00833817256796206,0.030088181488651614,0.07027571866607266,-0.04171956983842346,-0.06065438034422337,-0.034422612412879375,0.028559679589702562,0.0014851829139609842,0.03397030045098511
HLA-G,-0.03855729377332489,-0.026846752119162383,,-0.012834799234162926,,0.04759179306766804,,,,,,0.04342523733339026,,0.045715171765356014,-0.009553232963731416,0.11250046454084489,,,
PGF,-0.07028908287334969,0.0226327254644043,0.04466931375855022,0.012265413230164933,-0.03410109017416539,-0.05148460802147338,-0.1484583766595902,0.007969267575243931,-0.03513869229771216,-0.003754997233761953,-0.01998732851606702,0.21524137693082124,0.16860132057825913,-0.04206434706074712,0.114126237266455,-0.007246723168253678,0.04404619304198459,0.030263220681249533,-0.05037137138899806
LGALS8,-0.0013382560859122516,0.046118416613518134,0.01871641474313807,0.05576624933036446,0.019752030106066434,-0.023200688558880935,-0.05237205392062687,0.0021012048461741865,0.03180653316362864,0.08485549313213975,0.03520320851189411,0.034295729906433155,0.07224077598303591,0.01944528942126433,-0.057129707693390167,-0.034671741630235786,0.0402200194448173,0.0964513697779254,0.03982955294246642
DKK3,0.21015245640261168,-0.026976095859126217,0.07302832216788473,0.051289581824340416,0.1875097228294291,0.17182561914578587,0.21606561906231514,0.061562014042748296,0.09797575568448663,0.280897692862675,0.17534668399533485,-0.06427795141898206,0.03469332030789284,0.05403130040275588,0.06485356136852075,0.07423614432204202,0.011592461405438622,0.16200913325169164,0.05298852268958836
COL16A1,0.04358121383780529,-0.021417175688105777,0.03245215028233932,0.03304728660529415,-0.0536541093620118,-0.018479135546254816,-0.13978842686461346,0.015392619972795783,0.01955827633764954,0.03136344192179992,-0.17675890494901494,0.03453097431760287,0.021265813611053504,0.027548589413516424,0.09455530692532138,0.002716440576554479,-0.029392182397750242,0.04132105189785808,0.024178627956436344
TPH1,-0.032468379544959756,0.015157501905034313,0.05532843254656297,0.0009012894245708608,-0.02612938152280161,4.831218576854882e-05,-0.03513970109411684,-0.044806429406798416,,,0.008262752023303148,-0.05746905032030206,,-0.016689865591206523,0.02950215608026842,-0.05205065976655912,,-0.009940304978187741,0.05621411427889383
TNC,-0.14166634622601074,0.014261088078129614,-0.026762806595822607,-0.01601099095665472,-0.15917519682193182,-0.16623062684838288,-0.2612258345155575,-0.10671610709672007,-0.03326690149005695,-0.23212080863237425,-0.16888469820319812,-0.09636677742087091,0.21131164561207272,0.014166303923552042,-0.1336758212391554,-0.04291862355072459,-0.029375358373541167,0.018200073622898088,-0.03339495976535747
TNFSF9,0.16324230828756878,-0.014399633471453252,0.06366049085471889,-0.02104804669699148,0.1493747323167683,0.02595468489858117,0.16357169873542857,-0.03171064236813187,-0.023637928035431792,0.05594309224207694,0.025483606725381962,-0.013809628078001323,0.06690411517501543,0.020207359574049684,0.030410957725791794,-0.027801791796507106,-0.037494132647512106,0.021900309783633016,-0.03782511063763677
C4A,,,,-0.014406828953167895,,,,0.04626394462132569,,-0.018627351651846116,-0.025507957780225538,,,0.08138579884779307,,-0.040518769899853986,-0.04657221653597121,,
CNTN2,0.1613777761346218,0.03832072343125014,0.05210037971491046,0.06085809266643977,0.08610582706415486,-0.12028061816371678,-0.12586399461377773,0.013047934229594393,0.03651701672249369,-0.2533708451185096,-0.018351356219046586,0.04662605340496857,-0.15983527847596432,0.08299515558193916,0.1141990960437347,0.025479037739074322,-0.04472186081111082,0.12903414606976238,-0.06676175406867442
F7,,-0.019230867694991282,,,,-0.022045982294813034,0.10718128352917368,,,,,,,0.04549311256594024,,0.001030271250313846,,0.018744259125353283,
LUM,-0.02807111292227746,0.016587781872601567,0.08842149220892029,0.021852756477305016,0.0035643856594798967,0.03039232027066953,-0.17106321448465706,-0.008397662384219438,-0.004148886255719258,-0.055761696289577736,-0.0045604119226789275,-0.07954100765227677,0.13029514283357382,-0.032302085852912,0.05061643289774067,-0.06133612937525857,-0.033140114269176166,0.004460888300224031,
BTC,,-0.017446983080999436,,0.03405070459605921,-0.04661579115801423,,,,0.01606939694141558,0.04193462365064297,,-0.007252769813395306,,0.09579494637208305,-0.043828885377758586,-0.0003112305101022543,,0.0521129846231807,
APOC1,0.09046867896838576,0.00044918848199610714,0.08458854158617585,0.08038822093352598,0.16662044651164615,-0.14164252895946536,-0.25527805032448736,0.04835027389135829,-0.059586754056628714,-0.3155638409603316,-0.16741806735192122,-0.028334501754156374,-0.025823289126016932,0.03184035252638918,0.10201067600605651,0.03151274978102078,-0.0038956452062343357,0.0016484588695575618,0.044050766910155706
PKM,-0.1359211489971434,0.019205398575900718,-0.025354242091520405,-0.013941262529774996,-0.091570356678047,-0.0019974850015764714,0.013782464318823401,0.01020541887582208,0.042626081923211344,0.21455396261313628,-0.0794485017385445,0.2975036599925871,0.2400673966780925,0.01392460862421052,-0.14075982524405856,-0.03011140592248905,-0.01244648762078948,-0.01718988641359073,0.01749920374661544
TNF,0.10989732803696198,0.012118740444041797,,-0.0036786343161257823,-0.022125174477511056,-0.024251460357087785,-0.04338333637678188,-0.03638257775072325,-0.028410952131000245,-0.04939532878999903,-0.03800878586475102,-0.03699083499822186,-0.031172276027503065,-0.013601608848705425,-0.030002580546698937,,,-0.04201454931534634,0.030482897251002613
GNAS,0.1793151027874001,0.02297143568849771,0.05625430953380531,0.06128509560736335,0.2292501817800656,0.19415525477210405,0.2835206033307542,0.020522849101690405,0.059359832868996196,0.328044938959401,-0.12642251094708795,0.0007605056119816667,-0.07140145422196466,-0.046800932722304636,-0.004515256580639301,0.04622928383642416,-0.05166652471865122,0.13703268993800427,0.019843951335462795
BMP8B,0.017462463168049405,0.010908848854203396,0.019943429787936534,-0.018607152809727256,-0.03595854294710448,-0.04667502035277205,-0.03407426571129435,0.03786180315271657,-0.01886458018713285,-0.11641085848580146,-0.004599379455104229,0.011635312389817139,-0.03453667722888016,0.06408482991941296,-0.09441244794434846,0.021428116203164815,0.09019950150687385,0.059336425968835524,-0.058192262448012295
LIPH,-0.03335484919991578,0.050306267339308805,-0.018581411633586134,-0.01825156162819478,,,,0.0690520601463224,,,,,,-0.02888333149236671,0.08958013461840818,-0.03151444448149418,,-0.0005527216708721403,
CCL28,0.07082544719626889,-0.00196816591473611,,,,0.04590956992189538,,-0.002560781442867684,0.027886728649360447,-0.03338214015077336,0.0059978121359050025,,,,,,,0.024427610653714155,
PTPN11,-0.06255055698758046,-0.010910308961830156,0.06354098920020834,0.01073614170373266,0.06565254691883332,-0.024690120243468932,-0.09135833217100958,0.011431043966139873,-0.008572730917800718,-0.0936767215803356,-0.030678305105422125,-0.0076192614858188405,-0.10791633023650572,-0.039176703019421825,-0.02981767218094235,0.02116857322272428,-0.005342501231242836,0.1072993384115929,-0.009017191471142159
ADAM12,-0.0098621471381624,-0.010351321494875611,0.07919727995845569,-0.039397374139688995,0.014104229728884934,-0.028789402466570333,-0.130007609277634,-0.06051412502516962,-0.008556430975896414,0.003307656265509406,-0.11780170835350735,-0.07445864733072968,0.09324551965423279,-0.036301878321888505,-0.010441892595640568,-0.06813326120285491,-0.0515602912444682,-0.0016324654821781664,
EPO,-0.024986750173804605,-0.0264869614999214,,-0.018607153330747125,-0.028038152565770223,,,-0.011770566638352995,,,0.017078895775728707,0.054827409714174165,0.12682080711907523,-0.03136803564427582,-0.034740682587427026,-0.01683234657546253,,,
EDN3,-0.03364580316587462,0.14585185947155607,-0.021918560065106403,0.040258942393691745,0.009717124246726433,-0.031727328238735336,-0.05237659363509843,0.0032727298592300303,0.04066342503483535,0.07065056614369777,0.08793228890389908,,0.033156536450659246,0.04285807688259047,0.026626577429431676,0.0043078534240283085,,0.0009966455603291461,0.00682064091674297
CCL22,,,,,,,,-0.023597921461870154,,,,,,-0.03550186022609936,-0.006167776390261962,-0.03366013405696735,-0.04072977944006655,,
CCL2,-0.13570382245727658,0.01936118296545842,-0.056583293425927404,-0.04865312141231245,-0.18306259861667995,-0.018073184718578064,0.011991840061987495,0.0019407203639745733,-0.014203774486511089,-0.19330905825122313,-0.0627950415765526,-0.047185817771785175,0.04572845793601298,-0.04663250611342415,-0.026038171725362012,-0.02558878464815203,0.06397237966919948,0.0124290625275067,0.03368120623957455
DSCAM,0.05688458955380065,0.06509248648127172,0.021834045996354974,-0.01661418858076418,-0.013314228781958044,-0.05819534519709924,-0.023403738855077693,0.00897831521700568,0.054520918792399134,0.04469581511876912,0.003219827154921293,0.03499650188941604,-0.07286030457467313,0.04622378912903977,0.0949747085030025,-0.009756674261463002,-0.05214433731836452,0.10731263474439352,-0.05241163636520353
GPHA2,,0.009025854292553799,,,,,,,,,,,,,,,,,
ANG,-0.16519402495074417,0.03891103294699264,0.008086507018556779,0.024246936687305234,-0.07081350140312999,-0.06813407774020495,-0.11516716701911098,0.0204332613846697,-0.007215819523692768,-0.053168541416623596,-0.014210523799109148,0.1073276541885358,0.05976301326270183,0.07048091054937214,-0.04345615272762878,-0.054438415519085605,-0.054920346277385186,-0.03878260556199781,
FBLN2,0.12389072603209722,-0.002075574991214029,0.05870480061860953,-0.02821380331137697,0.06739096138962843,0.10030771609249332,0.01600959599510783,0.035144643743831826,-0.025999453888790023,-0.024271819076132035,0.11637157134486828,,-0.0010975597830487449,0.06358671355140663,0.051305503615566246,-0.03615858666704235,-0.032475060077441095,-0.07337147504269424,-0.028543788797969743
VTN,0.18909907422191838,0.03912367607015778,0.025097579642563643,0.03590627282286447,-0.028268423249823402,0.04672431921274512,0.001526802836191777,-0.018357981762976223,-0.01019734187333462,,0.005738665942358913,0.05967081126028593,,0.03765491878830187,0.04461708149850246,0.012402369821321927,,0.055167715197265696,
VEGFA,-0.1987307663183005,-0.008454790677776753,-0.07286409187718061,0.012947273995154954,-0.09600599056190891,-0.0428888160729895,-0.09993267822060989,-0.09419766184774052,0.020885296871814094,0.03949672178228753,-0.16343095891896506,0.2194112675128704,0.25735764290665836,-0.08479776930757638,-0.19647157379366811,0.02612200544821302,0.057241779388555666,-0.07412296030523312,-0.06530394380009324
F10,,,,,0.08501649052848981,-0.03527401968471069,-0.031548181070026084,0.018711991240282624,-0.02468182630367125,0.0926431512094247,,0.011801929070215317,,,0.0853926752688826,-0.0431161763351403,-0.032148066369238996,-0.036193611264811874,
SERPINA1,0.030103874387857953,-0.02253588590113467,0.03207824806519026,0.01775295236025053,-0.0892307916426719,-0.006804367949922668,-0.16977950811626677,-0.012987566724521133,0.016498954711171163,-0.20472803852757107,-0.06164317698918468,-0.01074866346844386,0.04546619592629968,-0.05366458913391709,-0.025157330956371803,-0.027732604954862152,0.022492857256586066,-0.07531299540515471,-0.037582639910410394
VWF,0.17960038816195567,0.009183039837004268,0.08947773673894292,-0.04322081223635574,0.07735803498324306,-0.054035444097665065,-0.12467273258020159,0.015166217898237012,0.006394217122427789,-0.03345401815364303,0.0464607699065344,-0.11901292362310747,-0.01854363208372318,-0.02116739424188872,0.03829781602122533,-0.07246710173435258,0.1673087887979454,0.07507196109026215,0.027226578055030756
GDNF,,0.038679494576790194,0.048492404033959366,0.0611058198779268,,-0.03319781428792608,,,,,0.039784714357785814,-0.06773633404752426,0.03601936059664949,0.031993429861117015,-0.024769812530971772,0.02969560953000394,,,-0.03947962019403834
VASP,-0.008600018771440128,0.03695341235549934,-0.017231755374847814,0.03532139761073665,-0.03797081508621193,-0.03984359725526723,-0.09015470343029834,0.035928855054435625,-0.020237875712586607,-0.07687027561272632,-0.07067662343946907,0.03244354063058296,0.11875739417789466,0.0289925655345804,0.008326338291101605,-0.06469646048804581,0.013662726584885238,-0.02778549010322185,-0.04780266177512019
ADAM15,0.04351969021513552,-0.00417736985478053,0.02400456730488878,-0.049364915022434216,-0.07084000693251694,-0.06190185572601783,-0.1660390422032545,-0.07803614190393379,0.06121580520246665,-0.08062476144560636,-0.046458201717531206,-0.08823040526704705,0.02351472276965604,0.025667921135048975,-0.0003025689653411888,0.022370057931210312,0.05790459609225053,-0.023426589798034036,0.06653053156636991
WNT2,0.013380391642735339,-0.024749332988444422,0.013899827911098549,,0.041401672537810026,0.02841273555780669,0.0856594231521688,,0.02192661865474558,-0.023926259818492442,0.0892016554122245,,,-0.005796804628427874,0.012101696447882898,-0.002424584806852492,,0.03210069469413904,
