,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH916T1
ALB,-0.028398290392886324,-0.021772639767136948,0.03657596352136033,-0.01939092440024063,-0.021881599331552377,-0.016202949762761355,-0.0050692705596624135,0.014540415227678164,0.009437185412240832
EFNA3,-0.00941046142931569,0.0012871502553930027,0.01101731394655883,0.02366737630410432,-0.056333548000371485,0.011613987061989845,-0.010963553750425962,0.012617251581632034,0.06252711177595766
DRAXIN,-0.06326756106203708,-0.053256421451603496,0.0037866143545984853,0.0123255977146467,0.04567671521355362,0.01832509650665872,-0.015738066440385824,-0.015798278512177712,0.0862275652231224
RAET1L,,,,,,,-0.018849876435060902,0.17359128092181572,
NPTX2,-0.019763861797994293,0.056176183477829135,-0.023908231080504654,0.00901867904802108,-0.10459849263037267,0.014267985302191378,0.03887591114645486,0.05345547696562381,0.05731966933192235
FGF11,0.040062445059628124,0.008168941245667584,-0.012096855592521985,0.008533288395734522,0.12357909668442707,0.04114863066306417,0.06415879005626761,-0.04162542527586087,0.03699177565422075
CD59,0.016190114882861706,-0.021844724691139433,-0.015636509685269893,0.06162705219654614,-0.016459830535148705,0.02396447209592518,-0.005081897827745397,-0.03097893318386951,0.003699836827698986
COL9A2,-0.011661845595997063,0.0077073386328880425,-0.05853103751119813,-0.030371290181277575,0.01800086685065151,3.5151163803147176e-05,0.038667412035693106,-0.0007215865729495011,0.016026076967964188
DLL3,-0.05619549423881345,0.07706700558001653,-0.011937982390113414,-0.02493588228783297,0.05358818288726478,-0.009673396355256518,-0.002674887486874989,0.04765385063738975,0.04224861222393684
FGF5,,,,,-0.017424194366259953,,,,0.033855622041014555
LIN7C,0.05741930017761154,0.015259105842841002,-0.0161429801435875,0.03272253129496063,0.052059950820781145,0.003804611045675091,-0.07521624875067888,0.00322850550976407,0.03275656905977583
GDF7,-0.020063922548240236,0.07766058102134729,-0.0202108818097365,,-0.03116903632235792,-0.0016605277522344804,-0.017256979137834437,0.14105911816401662,0.09975724204225044
PSPN,-0.019116544011310938,-0.024979722063759206,0.03740141455112284,0.006992489780342935,0.010698898912970224,0.025525125003622244,0.03714830444746784,0.09718888091777707,0.06004274785376218
ANGPT1,0.02346312688659245,-0.006349057589594033,0.029395150478231165,-0.022013367366086674,0.04419810974640161,-0.0458285715026454,0.03585260761747883,-0.00011773437357961404,0.03739702529324457
PNOC,-0.005765567126331976,0.12004252795640473,0.019567637754213968,-0.0012445510984550449,-0.09955851376058586,-0.010720082306487633,0.021449143625118055,-0.01403843421194342,0.05024773117515498
L1CAM,-0.03127628939517528,-0.0176863813751856,0.02721604311900997,0.05263421376612407,0.02270726929470188,-0.03483354128773389,-0.036014730951009974,-0.027282716674551108,-0.01283615641349417
APOA1,-0.015456937165718729,-0.001599867451977346,0.03141843431380138,0.03601937249197062,0.05684356051736255,-0.019326124689088856,0.015090652133579055,-0.004405747344800989,-0.061761114523451455
PSEN1,0.08924900699842157,-0.026172107177667048,-0.007347203088716676,0.03717975119622506,-0.015788777560853885,-0.00605170049971962,0.012956043834285886,-0.025619769464222175,0.01630922160556522
CALM2,0.003321186422511383,-0.030698676655748956,-0.030416692786422696,0.0008834416214750164,-0.11036590742297946,-0.017110312319708006,0.0037528437725431944,0.04917364619852025,-0.022003870951758774
CLEC2B,-0.07408082009894829,0.028426501411850064,0.013326017137902324,-0.016298728496130368,0.06358943730449539,0.005500381444324352,-0.020777380133696392,0.043393102917432036,0.06604663075581982
NTNG1,0.008062451554464195,-0.0005570101728347919,0.04516358805457726,-0.00936672247530158,-0.012275291550555971,-0.04538131813043857,0.030850493326608705,0.07040863509544297,0.07627516464113183
LRIG1,-0.0061775144099222605,0.020405054258287703,0.0037798434473237273,-0.021666091752866084,0.08887980412199305,-0.007533128299161886,0.0051101396985540355,-0.00037997090329329,0.035584330416622054
CPAMD8,,,0.008093907545205491,-0.01598416267690185,-0.015762528692743725,0.01702029274002943,-0.03194124146335309,-0.01483071454780684,0.01186963444759352
GHRL,,0.02020532530573707,0.029866927446498742,-0.013658822485129434,-0.03352124032704094,0.039000390612580406,0.056731883403081225,,0.0742223195378462
NPY,0.03514185298201852,0.020313022633115563,-0.04384892819400227,-0.051765171189694335,-0.05843218078034777,0.011676509313908746,0.04326412969148474,0.03637673399786754,-0.01323898631190477
MMP2,-0.03908099249461265,0.0038498050354972687,-0.03134129712327104,0.010118600381344437,0.0827053324318133,0.01743667164970396,-0.02605972957041875,0.05029615084332691,0.05852362741044013
LHB,,,-0.011668608730308306,,,,,,
PPY,,,-0.020311644612563778,,,0.01113524169097188,,-0.049646467522416055,-0.044194612809475606
ALKAL2,-0.026225199006202495,-0.011128337648922022,-0.01149908204536217,,0.024687973709048606,0.05635007912709264,0.06265180816532002,0.024832149935163396,0.01886001742177292
CSF1,0.05360527759078084,0.08104289787052806,-0.07497579679071038,0.009507228056041539,0.03348696390683259,-0.048318572213588325,0.014844280456658384,0.048717614165385885,0.0349970421176324
SEMA4C,0.10283917325988079,0.033154915788676784,-0.01641726059216008,0.053871133928126584,-0.024699070777119754,0.010038723479194309,-0.010515024020814315,-0.00744783922342526,0.043775297396510406
BMP8A,,,,,,,,,0.0006626696177619179
ICAM2,-0.012493028875006204,0.004271790071875872,-0.04186687980261464,0.03010799953833033,0.057898963384898014,-0.0017289396535800675,-0.019022063052725417,0.009790400915745498,-0.006668376479364097
SYTL3,-0.037135166390745225,0.024541038506573555,0.09436485720085724,0.014392396473926709,0.050830784916890706,-0.039376465128406445,-0.035455070231709546,0.002051101709912539,0.07632762315521444
IL1A,-0.06077258880481292,0.006880153059846103,0.06149555211262333,0.033819405679643526,0.12335245518838422,0.01312267998998435,-0.023662472113530248,-0.03478267811289986,0.019676203017637145
HLA-G,-0.031732649101995095,,-0.0123243088328655,,,,,-0.03733841241350963,
PGF,-0.01740339406407866,-0.03528109781413007,-0.005686271922636334,-0.01366984313419294,0.10156308745663113,0.03521779299515173,0.01193705131856155,0.0026847540247515707,0.0468929199150612
LGALS8,-0.0377073164696379,-0.002639192058595139,0.018474976681155546,0.08664591891188385,0.04475036811429444,-0.006220794299035024,0.0008987863481379278,0.0032729729553608086,0.04211902016194154
DKK3,0.020834425790519837,-0.002634111486018858,-0.034880115835281666,-0.003163834174990031,-0.052632550590189814,0.03768186961243199,-0.016344917799414306,-0.027475121447570413,0.052222215276421506
COL16A1,-0.0030504380976890616,-0.00024109941998157764,-0.035960782551264996,0.02048680750401408,0.004638809923016175,-0.018507970313709304,0.040589426719769665,-0.05725346224519872,-0.001797753662798137
TPH1,0.12023575710195107,,0.028203692952234547,-0.015690527748177245,0.02129256913766094,0.002461005992727918,,-0.04020820955317579,0.01731865479286765
TNC,0.056847099138811565,-0.027740551174945123,0.029726899149679922,0.03443851731257197,0.09130445896953988,-0.00030065553341449735,-0.04684144755944502,0.010012167829598998,0.033629906977654306
TNFSF9,-0.03765828000307754,0.016625628875235873,0.009280929364589949,-0.02982112898218683,-0.0019489112243801002,-0.02229500788294833,0.01753610466404919,0.08105167920212451,-0.031378936796655064
C4A,,-0.010966477942206575,-0.013833812752482017,,,-0.01426269579429798,,,-0.026701149695497403
CNTN2,-0.019135595224016148,0.00039846439246370884,0.010356819329747786,0.02386779745606147,-0.022741623647289228,0.06894632402268208,0.08345859207263183,0.0772429802927155,-0.01891455052315492
F7,,,,,0.03227665049555343,,,,
LUM,-0.04777966299883128,-0.01616840520209886,-0.020259835459816317,0.06587832229956643,0.08941241438093063,0.012585483757898397,-0.01204826199126807,-0.034416648198078985,-0.002274949934519344
BTC,,0.0571087354865873,0.004765006040632535,0.052504937943497657,,,0.012185023837820082,0.05238475066737518,0.02512302883545672
APOC1,-0.051764273836609406,-0.05097701285404477,0.10071970483657257,0.03151367963028318,0.11223883995453685,-0.044681562452080575,0.008015471482666311,0.054830988662428075,-0.017047983821340842
PKM,0.043431652163683825,0.008287027567425453,0.03472224768565886,0.015743440854922904,0.02508222237503217,0.04784167538359524,-0.017612934512095963,-0.007139540937131316,0.008433127469810456
TNF,-0.015407747228457206,-0.0243501415730978,0.01960534690382456,-0.0023240607865807417,0.010330538139399202,0.048935139081209555,-0.010774986895240474,-0.015399743987212673,-0.04744024774675682
GNAS,0.09006309588200208,-0.0024923089070156648,-0.03111705978248559,-0.01439842387843098,-0.03497600009639434,-0.006827366731550203,0.0022771307584779853,0.04920771598643506,-0.004911993014954783
BMP8B,-0.014000932188890444,-0.030378843000251673,-0.017867073223631593,0.012228388799773634,0.01507310398774365,-0.029797529720758106,0.06016552112120153,-0.0418291337300165,0.04385339114402493
LIPH,-0.027451037713729504,,-0.01752562530072331,,,-0.011499631753406889,,0.006265620404573981,0.01748919818969914
CCL28,-0.020063904936366176,,,,,-0.017707541092721494,-0.0024595915721878927,,-0.015396321955972157
PTPN11,0.06323208623143767,0.04267560078660408,-0.012359911876549595,0.0015239122833998885,-0.0009508197812227344,-0.01777219554041549,0.07891569810387139,0.04385927044033168,-0.020686057083820774
ADAM12,0.03500567668075276,-0.013058955807871881,0.012990031421749275,0.004519928720119492,0.00364181639393026,0.08022007265303516,-0.0006718378786120858,0.09455880298666444,-0.005949417257113537
EPO,0.0965504509995465,,-0.01786707372392846,-0.01683673264355454,,-0.012031463432730795,,-0.017831720073367387,0.08417425206758523
EDN3,-0.02769049279999371,0.0038659580554292255,0.05635162642929336,-0.01724851516692559,5.8711122976067955e-05,0.011249798189259981,0.0591654589124522,-0.008239745954364044,-0.0022394472219580707
CCL22,,-0.013864256518597337,,,,-0.02422561217939129,,-0.016306834975642365,0.03855690883526204
CCL2,0.021575220354679788,0.0029937008048025425,-0.011023254626088034,0.02693323069258586,0.04920890481330407,0.008876425430015803,-0.029671524498959538,0.04917659676542135,0.030902685833411513
DSCAM,0.010456848851177016,0.05765254485748352,-0.024622538888644012,0.006807730811523846,0.022492082403722344,-0.03150218201464123,-0.005272265287856637,-0.003908140138601186,-0.029679096202705552
ANG,-0.00496068196335897,-0.029564866502063875,-0.009768181707925257,-0.01109998229287302,0.09111492919486372,-0.008130039763816476,0.009866919660230625,-0.003976663844719211,0.08140118358538216
FBLN2,-0.03377855769480576,-0.02521256014138624,0.01612610229335194,0.030663922047792294,0.03905237340121151,-0.035692180678428685,0.01747250268671498,-0.042515956510304445,0.002391661395295607
VTN,-0.0033081335521832613,,0.015030630999644823,0.004114630044146982,-0.01245904899689816,0.03731618412982375,-0.02409590058127796,-0.012538906079790186,-0.026701155238976065
VEGFA,0.05304201682524098,-0.031952569171407874,0.021401666277921748,-0.023793697987171212,0.0630089128026098,0.007019261296804137,-0.004371598890797314,-0.05974893098527999,0.019692850973932797
F10,,-0.015825171913666926,,-0.015837970400040088,-0.025630192902691216,0.028590714612741142,-0.013499348868971825,-0.021415306117066036,-0.028905931240396063
SERPINA1,-0.039387679380189916,0.00850468735532731,0.03882429474878299,0.05865703835209856,0.119375732192597,-0.0070629398532231265,-0.0052606806863633,0.038971898510255266,-0.008486987362192376
VWF,-0.008114485668846653,0.031229047705950887,-0.06809669323734924,0.025651501876437728,0.09703533214561925,-0.002157004535336,0.06716750186712592,-0.002483377019186915,-0.048344170286544565
GDNF,,,0.08386160832019844,,,,,-0.03909396304601134,
VASP,0.026716889015574855,-0.023493497904378467,0.004600554673418906,0.030483292763183987,0.021796639720956728,-0.008664493855531528,-0.04266837129400555,-0.013309357719891708,0.028458787388647194
ADAM15,-0.05993441079954566,0.03676440016100476,-0.0330529491608622,0.01721981070105515,0.021053786271404,-0.015294929010071718,0.02557804316817944,-0.04439162965942418,0.04987107350009894
WNT2,-0.02332994290196491,,,-0.013640306172792528,-0.04045997959943691,,-0.020501893184799967,-0.0183140697279534,0.034528304794695965
CALCB,-0.02441835562969096,-0.020057975847147472,,0.05236777979094341,-0.017424194176905564,,,0.017654309682934764,
OLFM2,-0.005365290280144212,0.011849591279569622,-0.0008989007734948416,0.04113467993685958,-0.0571832230435205,0.03841560617469349,0.04220414759599765,0.01541234035046821,0.012305624486497054
MFAP2,-0.03130551320536188,0.004238013208700685,-0.006920959147078477,0.06771083472202094,0.09444137539844998,0.0036536689508571835,0.03492931568157603,-0.02219960602654356,0.02204583570282999
HLA-C,-0.05372964278565912,-0.0230571141037826,0.02440471861929108,0.04496770223180573,0.1182469486390626,-0.06664857829152976,0.028360167300790846,0.05615213720327388,-0.01504084091420882
THBS1,0.015846680088986674,-0.008087391557089775,-0.040433218401720795,0.027191403674514694,0.06050472795429973,0.02127376297793795,0.01022571155252811,0.023846850032411843,0.018137852971302052
HSPA4,0.04324850926192737,0.011886986177946004,-0.011589256071647607,-0.030596214081701517,0.034529598034815,0.04596363185310601,0.022126873358762983,0.029905884174210282,-0.02750863126484244
LMAN1,-0.03148095301574257,0.04701109036462493,0.007277629817012362,0.004554239306959605,0.07351196834821631,-0.04589144110129283,0.033002008406799926,-0.03188625955903498,0.01805861401609446
LYPD3,,-0.012779959225552705,0.009029192098740943,0.02632004649991287,0.03124361447945463,-0.016845016554830228,0.0252765742084616,-0.03412314443855899,0.04082224248962726
APOE,-0.031447158974359644,-0.05538240073462765,-0.047311320889176396,0.020976144412586245,0.02411548871158277,0.011534188265408129,0.059657569985037955,-0.003538774238065337,-0.03484206537129293
SOSTDC1,0.04787897395019049,,,-0.02119205421922064,0.03863779546983491,-0.019165812920534313,-0.03695069294521412,-0.03374213506590052,-0.02730385817885479
ANXA1,0.05749574384370308,-0.03278776129203826,-0.005323787003186513,0.036335887991019764,0.02804234355401062,0.015639427580319484,0.067538297436672,-0.001735718503151608,-0.021725679296877267
WNT2B,-0.005946290624298043,-0.018001049244226207,-0.003352639820451044,0.0813179219866416,0.0034204272442337038,-0.015111159578946196,-0.017105004874684998,-0.04130346918410635,0.02433838516121382
AMH,0.003435829421004115,-0.01716059203590635,-0.01820267497560395,-0.02107874519536881,0.007624744141771823,-0.017342745463085264,-0.020324576173672435,0.06574173218367345,0.12184808422405848
GDF10,0.05480364092531848,0.07672788040128636,,-0.02335836824728913,-0.028076391631130293,0.05089261330698207,0.014436273650937513,-0.011687206392209685,-0.0329773306838636
EFNB3,0.0389103633877345,0.018444529281090895,-0.011304411225170792,-0.022138288339131663,0.012295323993323498,-0.004843679379543058,-0.052113097253404524,0.02251351250552711,0.0017917896455304607
LTB,0.012826241045264659,0.04127217654115384,0.06629293399780149,-0.024178563256107663,0.024805969626717043,-0.020933816772900193,0.061221824446187366,0.0015851738282415886,0.020109681135946487
ANGPT2,-0.039358030309777706,-0.011369947869493524,-0.04624378788893633,-0.014879076778278185,0.07514302849507197,0.014840628730987784,-0.018811992363223045,0.006610484249444019,-0.024705520766541936
ADAM17,0.081468076431296,0.029264806590062493,-0.04800712653347774,-0.015496756100267843,0.013195925704745292,0.04409124701763055,0.08922906457487699,-0.030344033065881012,0.060934628008647365
LRPAP1,0.057408302076721845,-0.008860906393022767,-0.012987925773709602,-0.08787891672837286,0.0734298307741983,-0.012180484482548055,0.03444994558031088,0.040869786010750135,0.01828017522449675
NID1,-0.06759941951112552,-0.004594009257900395,-0.07664758792811507,0.07731672460096334,0.09477373122881128,0.058254540233613074,0.028402231171951023,-0.03594057296401711,-0.017432249300577424
MST1,0.013015991588399209,-0.034976820852994306,-0.015674244246177572,-0.008265048796675199,0.07911867362815753,0.07496148637264202,0.016889992881197635,0.011194406485810025,0.013984236883327927
IL13,,,,,-0.017649484202541105,,,,
DCN,0.0016751930932996978,-0.038996879739028406,-0.028867253117853025,0.06340273540393375,0.07549480824357044,0.04469428847462972,-0.018535149225526876,-0.025360755072651887,-0.055545266143745865
IGFL2,,,,,,-0.014262697303464704,,-0.017668265738024286,0.14412879921848815
COL7A1,0.05011840168236495,-0.007070484227115307,-0.02069794752630892,-0.033139174903731965,0.058413720124060896,0.016362784240316074,-0.03684550043440454,-0.03800100092095883,0.04317553008733863
CALR,0.01404640076007615,0.027177179968756092,-0.030252676467164268,-0.011934740937762435,0.09530970946285866,-0.0037646196619221003,0.03231320960232979,0.012646484066060235,-0.00933866644206707
PIGA,-0.03378935566752914,0.06771842936540193,-0.008866261553339859,0.04777459997265764,0.02087115997030293,0.010586628997216128,-0.03978806162503579,-0.04222313391535087,0.055620878039989656
CD200,-0.023475339185422082,-0.02199466963600767,-0.028209114803655448,-0.02526578482333755,-0.05471914990618658,0.04781060126644643,-0.005897454812201821,-0.04077243937906269,-0.000996512364366669
GRP,,-0.012203962658680368,,,,0.003098496421315444,-0.025140074327945388,-0.016656814470531717,-0.01942727528695089
CDH1,,-0.029221316999011544,-0.03919351066469542,,0.04148973728875855,-0.013462550068830178,,0.005787925004808883,-0.032942835639558556
LPL,0.01667259556353089,-0.033726520405582036,-0.00873204157235529,-0.009789069626055686,0.08897428742233678,0.03648482808608024,-0.016281189589816628,-0.09725237380826149,-0.020141370216271656
SEMA5A,0.012755286767084323,-0.06205984322449437,-0.0900329481872129,0.0001830973619788854,0.051112166452882,-0.024767558512225077,0.007681568112082146,0.03452518502051272,0.039897957598055526
SEMA7A,0.06170846505256651,-0.015941602534012257,-0.01518080750401688,-0.02402853982503529,-0.008622475188948094,0.0343545582919369,0.011100388905935584,0.040189597147307146,0.04516989661861419
SEMA4G,-0.023224820775491664,-0.019870131077353064,0.04356129170622388,-0.039026818682775355,0.00790749688958956,0.09837235686006517,0.008337664459780212,0.03478430336847952,0.0009746759736655432
SEMA3B,0.08392776972344806,-0.01155761042281125,-0.031178887456700756,-0.018988569442090236,0.007267256830804498,-0.004911134159086889,0.009793716448472883,0.0025378409722919388,0.02588710447135193
RPH3A,-0.010156769953948385,0.09698836915025313,-0.0250229261650887,0.013583231564229062,0.03140045146301963,-0.030570311770655004,-0.014348979185133085,0.004693376523530916,0.006783682316857778
JAG2,-0.023337910865255485,-0.0024241604647589426,-0.036858244830783184,0.0781890881988555,-0.009793230182413267,-0.005699194149868736,0.016617687122741004,0.03019969375848902,0.03373508218538367
CGN,0.08790687851597451,-0.01661599675471489,0.06482662721694572,0.06537511439677059,0.0065673764904505385,0.008823950353683156,-0.019040096193820678,-0.03051017572555165,0.07086361750044652
GDF15,-0.010379087498569545,-0.019102749424863168,0.02393138243510331,0.05762338413002418,0.018723616193302945,-0.002322478765444028,,0.028565436318760618,0.014527187957764896
SEMA4F,0.06603610930404963,0.07326404976024226,-0.032791231934537535,0.024430508134468423,-0.008405224116845444,0.0059159441568339575,-0.04437114783301743,0.003815976260996997,0.06729485672384412
NXPH1,-0.04762358774702623,0.04029651193873564,0.04050536477710103,-0.0361528316188387,0.026434804038109574,0.0035349814660120757,-0.001538146724945365,0.03831784455535685,0.03864714035338018
ARF1,-0.0334018610326526,0.04428866481242331,-0.005967916095031015,0.021630868503345373,-0.012833159025644315,0.06918397422663489,-0.008321126732789013,-0.046799170290901984,-0.017842448474672503
DSC3,,,,,,,,,-0.01637271381362
EBI3,-0.03325801876267431,0.00959159073402459,-0.00512090867043355,-0.029828181957443387,0.03978752969656341,0.023650188798337333,0.015462189237532413,0.05926108962353881,-0.0064980933688221585
TIMP1,0.02372444496697902,-0.025853994144347,-0.004324964774216452,0.009648822935908677,0.07877495932191485,0.041948533491795024,0.01442023578022963,-0.02385736849584656,-0.029352276111655407
SEMA3C,-0.03681974705219587,-0.04523827549711487,0.03644828651835456,0.011325003705012581,-0.003409683072976883,-0.020953546327397512,-0.01985364526932396,0.036743329528522814,-0.028580363693818615
GNRH2,,,,,,,,,-0.01774206682578537
GAS6,0.04647706330165548,0.017229098258592913,-0.016256661148080366,0.00788008816159293,0.03704495860462636,-0.003636589050534657,-0.014240473451840506,0.051141217186011896,-0.02688844631501244
MEPE,0.0006738276928363377,,0.034952126974238114,-0.018908870609628044,-0.02778084320214716,-0.028084675385377657,-0.02578786390007081,0.1050838355036323,-0.004609325610761233
SERPINE1,0.03395977274080268,-0.01673299914337556,0.06416055490250626,0.013481506568575483,-0.08898075312293831,0.05672228110347647,-0.015917015074335537,-0.07999372296634441,0.019226360042911655
RSPO2,-0.047467141114681116,-0.019102746991774347,-0.014803606910868846,0.02892050981186374,-0.048232245780251704,-0.008674429425517778,-0.05068275226690407,-0.023913773315372394,0.015293233121586777
SHBG,-0.014956016552616292,0.05175951256654584,0.013099790294027443,-0.025464408948006244,0.026503580291386004,0.021281012276101404,-0.030858511780906622,-0.029739162638704148,0.05077068288746692
LGALS3BP,0.01000508783844464,-0.001469553815198275,-0.016999341729655604,0.017108789349637398,0.08500397318977125,0.008632735091346896,0.009862725589870298,0.05201345128568479,0.025423085142008906
LAMB1,0.0072745640116261175,0.07215076296403354,-0.01183983700632946,0.07323415934698595,0.06519196877545867,0.006883650508252665,-0.011305572082508965,0.0017033270623464192,-0.020458979239393
SPTBN2,0.0635379444351407,0.022971680619537818,0.009415193943849183,0.025852663645199586,-0.04013535122194197,-0.0018660511775528338,-0.009337287066880896,0.060336502728790556,-0.0002365427640429381
COL1A2,-0.06252882052472354,-0.013137250150467376,-0.05574902890077864,0.05395338818646677,0.03790114853436266,0.04265702596286347,-0.025361876338618944,0.020002212790334015,-0.037926861262344354
DEFB1,,-0.010802295354169114,,-0.013808116640367693,,-0.012707223313926987,,,0.0599134550406597
SCT,,,,,,-0.011679504158796459,,,
WNT11,,,-0.020008014582036614,,0.07358017236174369,,-0.007070422308391306,0.05038867088818373,0.10915033645145418
LGALS1,0.016968828506934,0.003051956745580095,0.03065900482164854,-0.004735813802932306,-0.05288669226485763,-0.005531383405997393,-0.0541929994885961,-0.005377198248126123,-0.014771226162815574
BCAN,0.00756212640509335,0.06973750203835015,-0.05969768146826366,-0.01092281748430173,0.0943176939210032,-0.0684892493253574,-0.0327381072860834,0.024608761125070863,-0.011229217087322203
ANOS1,0.02834538346347598,0.018575567161522016,-0.05324159658200107,-0.028371945975944408,0.08685479816072322,0.05052405868162341,-0.039114054864524274,0.03318702453639058,-0.006497754095057647
EDA,-0.03518920076109632,0.03643572533047594,0.016499212951894285,-0.01743644907270022,-0.020560796644047707,-0.018300633181391326,-0.034917480581341385,-0.011487040937570855,-0.008665693923250091
FGF22,0.03520942847566179,-0.014874593336092425,,-0.0017690140162189257,-0.015762526610535742,,0.003225067603800707,-0.016829269196074498,-0.03137893336615114
SHANK1,,-0.012055897044951846,0.024141660733768944,,-0.014997042953874929,0.04872211323009719,-0.0070618949064595385,0.057306486664973955,0.00010529112626256965
NPVF,,,,,,,,-0.015212280996362872,
RAET1G,,,,,,,,,0.020873717062179796
TGFB1,-0.03188406164898025,0.020844162007861856,-0.02033197219916628,-0.01073612417222988,-0.010784181649646273,-0.006966699905242958,-0.03604327258280374,0.033444058446878165,0.009439071340862136
MSTN,0.0013172089047251698,0.00286264939603251,0.04042291006406452,-0.04328170317562842,0.07038255900862189,0.04895078331012826,-0.007288280616573028,0.024388848974294476,0.08819830485749308
WNT4,-0.025973927473009736,-0.014123135202043521,,0.04702017204411823,-0.017872090105072156,-0.01794693999393337,0.0014541194248766259,-0.034753891050069416,0.005054838800546045
TNFSF4,0.04806300154542663,-0.01769006252545247,-0.027792789039277076,-0.028515708853044733,-0.015143745264014439,-0.02148159088460057,-0.02067778935206711,-0.013661314032660812,0.07755786743736581
NTN1,-0.01646291184260043,-0.0140731896118643,0.03923336128285655,-0.005447886615514059,0.09680949129919529,0.051336139484849726,0.04553889549431271,-0.007374583999749689,0.03327402919265713
CXCL12,0.07346039211586718,-0.00040223611866776365,-0.020891264811965002,0.023354708935253127,0.01634447037914343,0.0025476989719187813,-0.012358814974252279,-0.021636000772631312,0.007230842261030963
GNRH1,0.09972527316279745,-0.019489734895533052,0.002045357930232742,-0.011089301065013967,0.04414558643461758,-0.005987073600056811,-0.021360839983063457,-0.02180800928688704,0.08442159808855122
FGF8,,,,,,,,0.018176919013273635,
RIMS1,-0.04071019344308569,-0.02908294078101843,-0.015524296856304066,0.003980443797483881,-0.05849540995078263,-0.024880181041142122,-0.016646486289844435,-0.007279588207055111,-0.023328382923350256
FGF14,-0.023613838779501965,0.03821866272994723,-0.012470801060994926,0.02391252621429382,0.03825175417578216,-0.01343052900980101,-0.01565054644783103,0.029111752056930458,-0.053244392795162084
IGF1,0.03685499621030451,0.026813770681510318,0.027969824743252318,-0.029502663484878698,-0.03372242169176699,-0.011900398722596246,-0.005893807251787267,-0.016841931924299797,0.03066756555696781
TNFSF10,0.05478101756029921,-0.049013265097209546,-9.897498247697187e-05,0.05557158616835417,0.05373277938125197,0.061532354646960954,-0.002925777809280396,0.04815838731490987,0.04936301302617992
GDF5,0.01217349083921929,,,-0.018305379321024776,0.02891509510017895,,0.003493514655507338,-0.005353321051302265,-0.047223774723338045
CHAD,,,,-0.01955397000660763,,,-0.0030241685983481634,0.05220968858473475,
RGMA,0.0342111769727838,0.013801306572941477,-0.03547278038787003,-0.012420333675342071,0.05829681392560601,-0.010769927096103395,0.047721446187062845,-0.0033539260538082935,0.02152943648858905
CLEC3A,,,,,,,0.035324699000674184,,
WNT16,-0.03728680406195737,0.0477173125731665,-0.02288399559812984,-0.012031222689003574,0.007471428692103056,0.007552182021729314,-0.002917030696394322,,0.09093264659127334
CX3CL1,0.015194406896578505,-0.031497598528938194,-0.03703629963968515,0.019975878984446478,-0.007758830620055116,0.015632688956775043,0.022150232580444892,-0.023208585295062655,0.08295404697590679
FGF1,0.018728297312544634,-0.05324192149814403,-0.002732114919151359,-0.024412204937945416,-0.04862702355475591,0.028645987119144133,-0.010554421509158142,0.0037864796510619046,0.006767473109350586
ALOX5AP,-0.0013442261598757116,-0.01134415399401691,0.0075744447315837845,0.025452565584555838,0.06792979462036189,-0.03080847760539923,-0.02147667143612954,0.06728667265603133,-0.027946847292048112
IL1RN,-0.002926054628741094,0.029812444913837333,0.04109787054332521,0.02630463137805598,-0.016009924094217844,-0.03159692082224889,,-0.03795890210374471,-0.003135103238840164
PCSK9,,,,,,,,-0.016129220787718366,
NPW,-0.04634002545883193,,-0.016583763053862288,-0.021861207941229158,,-0.01620295083734979,,0.03665871120725353,0.030454946743161466
CXCL9,0.03459703735462731,-0.0173741157885909,0.009590426568971274,-0.019187000487871975,0.06045008789884737,-0.022788790299737023,-0.022202295968605297,,0.069398000667807
ANGPTL4,-0.003495480764201176,-0.03408517560492004,0.02520037681075503,-0.030623679532787895,0.025101471662157024,0.01401488244872389,0.044941705448552145,-0.04109932193482638,0.051751711088326
UCN2,,,0.08927612239268382,,0.005705466044407435,-0.01830063431004142,,-0.02801788961868148,
OBP2A,,,,,,,,,0.07141795630980365
COL4A3,-0.019934951366373535,-0.0003430114992411298,0.016236440183729738,-0.058524692840920316,,-0.023673811590420916,-0.005404808119068123,-0.012763381502288933,0.026355458683701996
NRG3,-0.01964610131102718,0.05778362735545309,0.01624884594679887,-0.0004945787166462754,-0.05902212838255702,-0.0344909251332,0.016279118028669437,0.047214693294748616,0.06925416718945189
IL23A,-0.025638138489008023,0.07289272880874967,0.04662640580895313,0.03838704147860488,0.01620909101839073,,,-0.0002264867184558496,0.006094514852264308
COLQ,0.045165784613607485,-0.026944542668594782,0.03539859747158815,0.03327959781750425,0.057181998701112575,-0.029702854691141988,0.021940051285732225,0.03885707346139345,-0.006263366072328104
SCGB1A1,,-0.011128337203855003,,,,,,-0.020283895699610775,
TNFSF12,-0.0009410592151836045,0.03370297004707725,0.006857168507619102,0.03703663835816734,0.046034742651240704,0.018934710227085583,0.0346654541591716,0.0077898193942921926,0.004045002339249068
DKK2,-0.03615454938771817,0.011698390488407873,-0.011668609689936976,-0.013298707016405155,-0.03021394824768415,0.010869747048773023,-0.015277542107441323,,-0.019579379525222353
FYN,0.0756887887663531,-0.028871254248808847,-0.002787440807195915,-0.006320528528047683,0.05120057966644482,0.002823895975682742,-0.026108586549983652,-0.006373294746355853,0.021380853585006424
