,UKF248,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
CCL2,-0.03478697039324458,-0.08757413234186279,-0.08907094220589529,-0.062190775848357985,-0.05730125072674981,-0.1571279835241408,-0.03603179248034529,-0.10971159836103685,0.11492369556098361,-0.13822259015656546,-0.07001040026051472,-0.002733249431804005,0.02939887663477927,-0.09018662331328926
DSCAM,0.0010575370140806673,-0.03123182779774614,-0.0289745887492858,-0.019411776058706143,0.059331751052918415,0.02445900010224324,-0.09390803023237514,0.0046459245148405244,-0.010837560079802678,0.10127083484811639,0.17800239920171,0.08089370961537605,-0.061610861994036314,-0.0290429068089929
GPHA2,-0.02794998135282164,,,,,,,,,,,,,
ANG,0.009148179836425177,-0.021070311319808643,0.011953890592030073,-0.013375929997274813,-0.0019188590006002618,-0.01267129173334113,-0.09276881044716657,0.11616904587750802,0.06589807233552493,-0.06211837838754671,-0.06155400197296845,0.015279000251898302,-0.02959928817860142,-0.025782464266634827
FBLN2,-0.05163540949609504,0.06472624679113924,0.05816794431873245,-0.008557415778013194,-0.024351669111708045,-0.0018569658370426955,0.04712708023567141,,-0.014743885316852072,0.01272336924148413,0.008526808511014169,0.004179934328926436,-0.04724667361077071,-0.048507943190489705
VTN,-0.03248094679633547,-0.02034341242776545,-0.002274798551987012,-0.018472274779400777,-0.00013720415669067824,,-0.01625483839875747,-0.014410515404360003,,-0.033312351620176595,-0.04171209694587975,0.011156672750603844,,-0.019832829814605248
VEGFA,-0.0037920780679475768,-0.028774355864717664,-0.0631677678590378,0.02428495598974685,0.006330663021327488,0.08064706995575299,-0.19633421496130415,0.04184641509764108,0.024265720486380666,-0.23067412318684632,-0.31326595069850327,-0.03431613944032241,-0.041044206998971766,-0.08666174459667558
F10,,-0.018980748053535407,0.04617098447610292,-0.012328566384354854,0.02126200690884648,-0.03621565311772006,,-0.03279153492414775,,,-0.04259205957015259,-0.016100450722290917,-0.029458509862751545,-0.0006234993529043064
SERPINA1,0.11336619309109647,-0.05967147977038165,-0.06344267169063936,0.009323621669372664,-0.01092149619132697,-0.13959410639501071,-0.06209785051794412,-0.07401926209997799,-0.03788439851135887,-0.19258976914522255,-0.15289938239852258,-0.06002398904371907,-0.03903294388739718,-0.06653758040116639
VWF,0.027366208888021066,-0.012267218807024917,-0.07442713536460809,-0.032766451213320835,-0.02924335834721792,0.012726124360771765,0.12379621412743387,-0.00011518250317576738,0.04826886510595598,0.13145324806001016,0.11984072799429736,-0.04937078108855255,0.014833830131379375,0.040286062105202566
GDNF,-0.030545971739839303,,-0.02438143357947999,,,,-0.01956199144582016,-0.04783263799710818,0.1284871839918307,0.009528079639585395,-0.03663598317219667,0.016362947969954484,,
VASP,0.037599559493591284,0.002025944530973129,-0.04408207474218562,-0.016972689140971917,-0.07258968288497394,-0.04539550105853759,-0.06954902155568968,-0.031161610609612683,0.0741537179974394,0.05845370502150063,0.0017028590270590502,0.05329881492300766,-0.05967973727708748,-0.05342077916604841
ADAM15,-0.058241696262749235,-0.038383554265673754,-0.03900875830724892,-0.019332461203791434,-0.006187727984757293,-0.03064218854325566,-0.035532050372837555,0.05633443907542981,0.03881843677450333,0.037772581069502056,-0.03602108821364993,-0.028403124124331856,-0.007733178145736272,-0.02560957639095959
WNT2,-0.035969070567289686,-0.01634699448852383,-0.017900716187230523,,0.1392400969419846,-0.027110692019959956,0.0934572873975782,,,0.003085741413168669,-0.02178299757803658,-0.014697047810407276,,0.026664204988384933
CALCB,,0.005996058456339794,-0.05472418642881247,,,0.08509838948619965,,,,-0.028538294376585758,0.02849482713171891,-0.044123590889826585,,0.0005781951685058926
OLFM2,0.024476431885708264,0.006698448302566599,0.018944574116292703,-0.04793545246277832,-0.05515155760943525,0.16868150385835481,0.014550676306976519,-0.0772260245553568,0.03519136998686553,0.1353174871855394,0.15238083808800648,0.022240244519755967,-0.0423769305290832,0.04716295960286429
MFAP2,-0.009326838987702297,0.013115068935975518,-0.06676723937666477,-0.029528327997245373,0.0009102625163676041,-0.03815502690581499,-0.013560186889819565,-0.02276775151068788,0.024869423053139585,0.00997029453229384,0.10995655399089613,-0.037264543474880854,,-0.05098911571013793
HLA-C,-0.0048392766936701335,-0.03362611268055046,-0.04318927862091133,-0.023606004361465628,-0.014145166148817225,-0.19107947896036506,-0.1557228824089692,-0.07846589329700744,0.018581409898664157,-0.1386403955982166,-0.21919591104357244,-0.027968003745789304,-0.07543381981426926,0.05901265097910538
THBS1,-0.021911086980051515,-0.07134985609980968,0.025046704761315212,-0.03591499736786383,0.09340512606044021,-0.07210102803475658,-0.03566595700635477,-0.043946568566917504,0.05369306571340474,-0.01080409346389262,-0.016070843654715703,-0.08619001587494649,0.07368794892499772,-0.05338616308048244
HSPA4,0.009859110275902935,-0.0174735245790527,0.011447296140261602,0.013628140098653924,-0.007355722195370696,0.03401939351723559,0.04366360459987767,0.06533267479197713,0.06403472544836365,0.04336636047332921,0.02513337747260273,0.012534864417952903,-0.02415565403436917,0.03459391436934393
LMAN1,-0.04616107660000386,-0.030856221571388318,-0.012954785988073531,0.03827675492670267,-0.003019804313052708,-0.04816841902448528,-0.08005606966795992,-0.02714193384677249,0.01778363768623173,-0.13619666083454432,-0.2042529748573845,-0.04755533706929148,-0.0024118153707743547,-0.0691580174995819
LYPD3,-0.028887652117691166,-0.02034341417814541,-0.041404920613232615,-0.015742202305510194,0.05486080246850366,0.07728858692400022,,0.10713558347970985,0.036373498253419866,-0.02155534114832384,0.05339141494948339,0.05889000383739376,,-0.0073981460890242415
APOE,0.01443171370315177,-0.03150676076782416,-0.07892222572481473,-0.06798204516255016,-0.05213156201488068,-0.2250422873821828,0.0962965921529958,0.14434481948193545,0.00470549155959882,0.13512244727659342,0.0788715746209609,-0.05377334931659577,-0.12656995630879866,0.04036402003698186
SOSTDC1,0.02242151382307286,0.07744590068729892,-0.011160562447805318,-0.027194987206809518,0.039664623923594315,0.11621863014178625,0.13524822926252603,,,0.05754105219133008,0.12460168894558597,0.04528308107432193,,0.029200722328514644
ANXA1,-0.03433777424795677,-0.06918768140181368,-0.10608558820386911,-0.04395035185043785,-0.1174180203365291,-0.15821054738000784,-0.09701060791073877,-0.06812842742395898,0.07639124806250491,-0.04324382650509327,-0.07528094450596048,-0.00954958126528016,-0.1103423973412108,-0.06913833726737996
WNT2B,-0.0065651415407706444,0.020155487551099815,0.09770296716528773,-0.02647721704725166,0.011073976482478194,0.08137505499460584,-0.032032669135498563,-0.0401639668170771,0.01169596373589046,0.03549849129025547,0.04034007934230129,0.07121398723199883,0.006817022451612931,0.037554656540718725
AMH,-0.002080078929117628,-0.010698253314261642,0.01539078908401387,-0.016207345758563363,-0.028235281703264822,,-0.028817337928882057,-0.030908773638340138,-0.06804300823275135,-0.011507404780841977,0.017465675693824158,0.0466635944241696,,-0.015924736444295855
GDF10,0.05115772851576576,-0.027993441801253422,0.05838309464621022,-0.015142170098703684,0.04723037616127364,0.00018152347678861052,0.07490550608632877,-0.03168720778528405,,0.02188090345661591,0.12188096177057861,0.036142724542469855,0.05865456518679872,-0.01913493838690779
EFNB3,0.0089434954962583,-0.006803072397601669,0.1535800400982726,-0.0037524457958497603,0.0013464066699341304,0.14177368987441707,0.11035170195643633,0.05765423881528293,-0.0008945619372032643,0.10572300191964407,0.10264321337872086,0.050164944753081336,-0.0721023615547819,0.0648345823433435
LTB,0.009111082501616694,0.021759462241734518,-0.020929538904842823,0.08093285397953429,0.02625298711257215,0.05009441440258915,-0.01698208220126107,0.011586002188142229,0.11158612390597875,0.045562686253971904,0.14298085456325396,-0.0605940713600663,,-0.055714877439473995
ANGPT2,-0.021602521869655795,0.031779764439374865,-0.09960908584440545,-0.014487472456481663,-0.03354438267109283,-0.0006541438972167837,-0.05270718062760373,-0.07927938174470492,0.0892961220021562,-0.02100077638139462,0.05938924705425219,-0.01407555197615111,-0.053281286037418274,-0.0010051520227534736
NRTN,,,,,,,,,0.01976625808772766,,,-0.012828773083629405,,
ADAM17,0.04631852472162083,-0.03002173487772697,-0.09922080501364429,-0.02104677913505113,-0.0182471386438223,0.015987779304554767,-0.0731373436777207,-0.024806829978059552,0.04206886151737749,-0.12106745304266017,-0.0754624934007563,-0.027899645509619937,0.03375517155153365,-0.029165860247287203
LRPAP1,0.019325674476092247,0.040809096871805034,0.09963749950914097,-0.013997875292580642,0.061890932973043385,0.09626150267002137,-0.033352208201055965,0.0035552799942250033,0.0008534954319181485,0.08204426942434047,0.09157920736816072,0.013830168042269572,-0.08995597816763239,0.08066148677228491
NID1,0.009241579535111875,0.01910988456564819,-0.04914789036310698,0.020230807796237243,0.0008183759551704477,0.0033256531110727027,0.00014911604050569277,-0.002119756988733837,0.05545611340989669,-0.033757941552866835,0.003939292984830125,-0.06337459450600932,-0.10562419953673113,0.009353325383898256
MST1,0.07220895000188243,0.023565638113101448,-0.000467413349311545,-0.04365196420628394,0.03621327238177165,0.032535881433755826,-0.0703056257027839,0.0036778292445031747,-0.047211779668294776,0.02222067947752206,0.1946324743487042,-0.05365237453683841,-0.03168826104365302,-0.03942917750336603
IL13,,,,,,,-0.022942502236134362,,,,,,,
DCN,-0.005489418860587617,-0.014809660955511457,0.013455895607217537,-0.009222382725678714,-0.0317963296250537,-0.11480869204064308,0.044857865357733416,-0.10567656507966228,0.06124067465150685,0.08141685987013954,0.0725633795997288,-0.07224724809887725,0.009344225530933215,-0.020871366969671568
IGFL2,,,,0.07094851949369275,,,,,,,0.0029274761697464986,,,
COL7A1,-0.05136822897352992,0.06071510295270953,-0.0808985139945942,-0.019739460109507775,0.014599109445322294,-0.03767249934773523,-0.01836704632189176,0.010504926977116096,0.00570337884841555,-0.10250256698867799,-0.014040944936505937,0.02282072149059856,-0.04060094174519743,-0.05021496184961942
CALR,0.03437227986095082,-0.05973425058967839,-0.03458626030744231,-0.012125411545526071,-0.026823891147979364,-0.07989738383951597,-0.17002744704571857,-0.1332421553885318,0.024355836452195873,-0.1546461120295115,-0.20557832204113047,-0.02876184909237526,0.021684519784433705,-0.09694135969010147
PIGA,0.000537657609898051,0.007654623929686133,-0.041419281799639496,-0.007397076390859503,0.034479236116802564,-0.002426115736844617,-0.010931012710869603,0.06481611565603658,-0.02904582198795655,0.010777128550796527,0.01623383789990629,0.021840036643841015,-0.07832454227786047,0.007996894052349098
CD200,0.04816243696197287,0.08770008537619642,0.10302695604667168,-0.035823512697350075,0.008597841507218774,0.16874767547940153,0.17300771599536466,-0.012689618062482293,0.04135670778125362,0.10905414980426423,0.1777744878378902,0.07695718881117812,0.06006154094038907,0.05716829588982825
GRP,-0.017248538758785757,,0.016392474541023536,-0.020694796944956566,0.07541840753688966,0.008146314455687611,-0.0028522233459186714,,,,-0.030741921275218978,-0.03944690414193299,,0.06621064347201226
CDH1,0.018001322880609592,,0.0022019881875700973,0.0035431018403427367,,-0.0035644571463148635,-0.03216289593756927,-0.004110043993078782,0.046098252470049526,0.061771985316639855,0.08928248927231366,0.04049326232152936,-0.002067045385913969,0.023082626519244753
LPL,0.028491727931559487,0.04117293558461534,-0.06218234549638454,0.01074946910692403,0.0010503607904057278,-0.019866176893024463,-0.061595541242121694,0.06038882589009079,-0.03130532312292815,0.2651235535449626,0.2821087834255085,-0.04043259666649906,-0.013087980492545075,-0.07115758270541189
SEMA5A,0.017023233099963158,0.005651226449374476,-0.08440858492251187,0.028358120497964517,-0.05101797339777624,0.07419010859045054,-0.023921361632558816,-0.0821462658080541,0.06548898114732271,0.1578232817242794,0.1800315655176269,0.026770468766115142,-0.00859994952984325,0.027552757394586777
SEMA7A,0.02641239299920069,0.033691339666906836,-0.0298037709971086,0.032987510657809624,-0.026476019400921216,-0.022700770243331163,0.06063211647504534,0.04851670613306613,0.12214664014961008,0.0077637248481382,0.015166408582788855,0.0018395405602298926,0.05735371319311591,0.023808208524367325
SEMA4G,0.016537244636873585,0.004070888045745369,0.0523237235833344,-0.0036627357599615397,0.0212723356302832,0.16118837720230916,0.025278144023869912,0.10349414445297701,0.02643953561449693,0.0357936585862187,0.19619321923069313,0.08243710963034993,-0.04467703938038208,0.02496970627207644
SEMA3B,0.009875732180582734,-0.0035716673569551275,-0.08731880897496797,-0.04311435844654377,-0.05952243355119115,-0.2003673333686689,-0.06317030844247816,-0.0287248834319708,-0.036616907164252324,-0.01847189425502939,-0.012404755269257484,-0.029798801075873012,-0.10737567124137781,-0.04772002839243832
RPH3A,0.04621976373452299,0.06491262497389054,0.07500001682892043,0.005492637345603216,0.03707199503258844,0.18998237196609882,0.06423332961522428,,0.007076979238575227,0.07168928738776337,0.14538760759752464,-0.04494064719449721,0.06095559064364263,0.023941652358082273
JAG2,0.017606649691914833,0.03548397664915987,-0.009252735686505403,-0.024510524818773163,0.013097490286483889,0.12122322141421311,-0.02115718373036924,0.027342816549530625,0.02580381858583863,-0.011560493773925073,0.09535521443726476,0.01909854997239874,-0.024432332871284643,-0.03075217894439246
CGN,-0.010268155203241812,0.00463756952840157,-0.012913259779055363,-0.0306370227875668,0.01655993017916498,-0.05082626409689045,-0.048976984953440106,0.040352220185915194,0.039056729467860776,-0.016108808513998533,0.05572273565039605,-0.025499774679047415,-0.038439730042425437,0.03024025905088983
GDF15,-0.029207982701064738,-0.0310027815762595,-0.00044897914768981346,-0.008313343533620326,,-0.05303044110551286,-0.06250010148036395,-0.0022586676371230867,0.05522096202622733,-0.07198915978932958,-0.11669359162290494,-0.0283830549162718,-0.004015758806310462,-0.01530168731667064
SEMA4F,-0.005262263966421457,-0.04516340299653617,0.005339756461908762,-0.02044538832730192,0.09311702971232097,0.14650295929680796,0.04033463465445912,0.022780745228548865,0.011612855912040549,0.07869633175099551,0.10401568186227875,0.03156321944453404,-0.03348444808364741,0.033597129609839335
NXPH1,0.045005608156090594,0.08056794647201479,-0.10703922937473485,-0.049641406355287215,0.01874542632026655,0.20450715113714535,0.05331483575091635,0.1106289032712916,0.07352519374936936,0.03439563510781798,0.18518398255639443,0.04157745034458741,-0.02925906175655494,0.03611219388414877
ARF1,-0.014060518260783486,0.00790786178140912,0.1277063082701852,0.05482349094720093,0.023620407474576055,0.1430476828713912,0.029637496334698477,-0.08570145524227536,-0.0018471172152404248,0.03501266480665492,0.06384649152218452,0.04642582837957959,0.07365926098310667,-0.007221865910845724
DSC3,-0.02115199300319959,,,,,,,,,,,,,
EBI3,0.012903085796728789,-0.011559760635833702,0.04917251119052891,-0.02498469553952862,-0.014487863619399442,-0.09416619408335539,-0.017334730347904184,-0.010698990245773112,0.013696156919293958,0.1290833727376722,0.09827117073507721,-0.0304752374335856,0.15100895583454513,0.017333632669909452
TIMP1,-0.0503773271544944,-0.08892992708135977,-0.04579050941237665,-0.01783818981997232,-0.015926019027442742,-0.15961388113876454,-0.12935923609636665,-0.06517620737119169,0.034868666001971374,-0.275821170261086,-0.3469470933243367,-0.0828821831987951,-0.09468980878217194,-0.10957507343148938
SEMA3C,-0.03747219849592695,0.013306834607048111,-0.029470517727764753,-0.03883780060134617,0.02595418919432563,-0.05404930857866974,0.050652710522667184,-0.04467472143149392,0.0565448737239829,-0.08876161231070569,-0.11104978582511472,0.04286001373229764,-0.011466928631193505,-0.062128473612348585
GAS6,0.023697544984280658,0.0073481893693123695,-0.0725925766159311,-0.0497714319257937,-0.05117038995456973,-0.0090814164512277,-0.0050788136424051045,-0.027170393715562735,0.04969885087888157,0.058885966539232705,0.07376708102680261,0.034586037157052565,0.04656811411500129,0.08952790025978564
MEPE,0.022057979812640804,0.08404739870121716,0.08619321501706924,0.004065789079468261,0.10047787307358602,0.14120487537191584,0.19808834400279351,,,-0.03766063800174128,0.04746625816127812,-0.0009521712479797195,,0.09549073873679409
SERPINE1,-0.061430059205558454,-0.06918564343275416,0.03323470724812848,-0.012491578844368655,0.0074261549924140476,-0.039539361311776426,0.004667206962061093,-0.0745730227792298,0.007078836669426539,-0.18612678727605253,-0.2704154751029888,-0.07686459477345854,-0.09279969062682544,-0.11243202688110651
RSPO2,-0.019398088140226505,0.0317225747507978,0.05199672187115436,0.01851720113961999,0.07655883065061177,0.22247497299752625,0.11791781276993475,,,0.06322122658649397,0.07942481597586172,0.029196662532919804,-0.056693927054848714,0.012034270722125593
SHBG,0.0242877841390239,0.008049803741196501,0.05676713736993355,0.02901436212363801,-0.03617254535184294,-0.016563370176534264,-0.015764327360095556,-0.050295167355488585,0.0037841239218719632,-0.061531448271338794,0.023899343229609894,0.08946727216673972,,-0.02230935385459797
LGALS3BP,0.017167712682978387,-0.12248891735037366,-0.052444356694880866,-0.061337446293355205,-0.020804690633495528,-0.16562844352574116,-0.010512472218651432,0.08921985111864243,-0.0013896600337750277,-0.09676999773860329,-0.11263788521769859,-0.04787853910332137,-0.07340774230872886,-0.003983736916648611
LAMB1,-0.017626293777852884,-0.05131841590522679,-0.06747565746365176,0.018497670982693653,0.009351690764366295,0.059327330393652115,-0.030932807844721844,-0.02001437847668972,0.0928164414090182,-0.1455550422739265,-0.06709253926835915,-0.07847480702230529,-0.04521275967110303,-0.0669785929617243
SPTBN2,0.020967136726595594,0.01892031040641661,0.057415011577453844,-0.01815875051071413,0.005528975635192747,0.18995484649402145,0.21503297800846827,-0.03235281707965929,-0.04235970548193499,0.056093056549582264,0.20032750551934725,0.08547845893014487,0.006469472885086593,0.09348671496137462
COL1A2,0.005434899604357652,-0.050579926064309694,-0.08166195226375916,0.0061576197511450945,-0.03295145232345435,-0.09281368854217031,0.02771156631143011,-0.06352014305243951,0.060354276148961244,-0.05624023518703566,-0.05668345142507733,-0.08234456722588941,0.06729232696413513,-0.048782365664127025
DEFB1,,-0.016548104108338634,,-0.011875303268358848,,,,,,,,,,-0.048206701302781915
CEACAM16,,,,,,,-0.028615824817066787,,,,,,,
SCT,,,,-0.010914867117960785,,,,,,,,,,
WNT11,-0.030317675331027867,,,,0.001489533496924313,,,,,0.06808435011039826,0.09685784694325358,-0.01048075069630975,,0.003057623387103622
LGALS1,-0.10167147338990419,-0.00131281088588001,-0.01212934959346272,0.004461457709608442,-0.03697513377297873,-0.22016272953545923,-0.03840386681603485,-0.0017349338280834355,0.13055963415371485,-0.30050395379268996,-0.3681789640945976,-0.0687420926486227,-0.11433217530765175,-0.09629744693959047
BCAN,0.035198082538238064,0.001510927487223072,-0.09538391879069484,-0.06265504575035245,0.06846019039331225,0.10995636649331891,-0.17091115420147912,0.0763525312532618,0.032213993180237654,0.29768891690624194,0.38428746908959377,0.07657804243519664,-0.1696397584054696,-0.00040303044988036703
ANOS1,0.03957760333455632,0.00434148311812895,-0.015892870191072574,-0.027182866205394923,0.021068650442161666,-0.0113059408808188,-0.07750905311408388,0.09108236603926065,0.023320381191927676,0.11128748071482615,0.24210174479111013,0.040881224417566975,0.002240708107718106,0.023619866470157156
EDA,-0.022195462088012083,0.11069713228092173,-0.02502923263634457,-0.017102522216149784,-0.0004688954963465569,-0.04079369518478985,-0.024182547029891366,0.038185838656488,0.07235976512927714,0.06100497434104892,0.03901693133307015,-0.036682650373132404,-0.011157583321444469,0.013558337520124898
FGF22,0.0572916239573342,-0.02400937578932204,-0.026744112537245224,,-0.0022435778684447745,0.0333698359927753,0.08732739108874185,,0.030168892697332295,0.11761396577872754,0.021969881126835806,0.0330372057184381,0.003975082177214546,0.021484055157116443
SHANK1,0.037629458723974336,,-0.014433888012193368,0.05539478159782813,0.03686237226994392,0.04508057352787727,0.05481220183333448,,-0.0006331674797967363,0.029836767828721796,0.11798472941675195,0.11894525422697158,,0.03948954882409624
NPVF,,,,,,,,,,0.011951466448775476,-0.05060538261076679,,,
RAET1G,,,,,,,,,,,,,,0.05176614054273686
TGFB1,0.01690744929883058,-0.031093375728171165,,-0.004853972747348173,-0.03086663165259374,-0.06957671674015135,-0.04349151847541803,-0.04609858421984395,0.06491905952428267,-0.12479505738827772,0.020248278361452248,-0.04966605254923557,-0.09359435450107431,-0.03410372200185776
MSTN,0.029552808269665505,0.009645802320814731,0.012542791213136494,-0.00863807932783935,-0.029070305635057053,,-0.06260239269987838,0.0691587878134542,-0.0028508704015026056,0.10821609394264442,0.06498228102089695,0.11360398455416884,,-0.05389553012700411
WNT4,0.04867667500493626,-0.026461851188457352,-0.014286567105694816,-0.01677198471308944,-0.01881649688959251,0.03830114079970713,-0.0058000482934208045,,-0.038070814638650634,0.052831333126822706,0.1170807492849498,0.009355910315241958,,-0.014236942179368309
TNFSF4,0.06758280694751784,0.024492597797030263,-0.034926805430003545,0.012057304584350233,-0.01868763393010892,0.04622556290342987,-0.012555085836555806,0.06043890186353118,-0.01192043655798301,0.014136135534301847,0.07475996856721469,0.0020394067745270012,,-0.057079485959983696
NTN1,0.04068051874442442,-0.044354091159174054,-0.09983752201784882,0.030736427288065908,0.02342566085510813,-0.0708572914388196,-0.052459157512796034,0.07358873698847268,-0.017707448145096987,0.1298445113599986,0.18577019813508777,0.01522870795520732,-0.009072135159548531,-0.017720839824525797
CXCL12,-0.003916505533117564,-0.010197471582481897,-0.03868587108343177,-0.0024681164141855455,-0.015240408782820422,-0.055165342728857626,0.04347795034915285,-0.049043350156387264,0.04943014375908679,-0.06784272727020264,-0.023495337323180147,-0.04795473089400767,-0.04368504742844043,0.006039076065080081
GNRH1,0.041313485952071384,-0.004944927731614831,-0.02924005879283656,0.019695792408266837,0.0696682969954994,-0.03815502666424169,-0.05445345278676658,-0.039034813635200415,0.03742352206996668,0.0028770446713456857,0.037044278466833225,0.033372159772921656,,-0.02273636551324198
FGF8,,,-0.024413571913446494,,,,,,,-0.017380121096893308,-0.0070201807266288925,0.05211809144689329,,
RIMS1,0.007829978586409977,0.0031379470602390385,0.06605833842015599,-0.018022602365299092,0.017652921146658958,0.12144805912301519,0.0848298603306403,-0.051972991504816504,-0.03012888779211589,0.07254665100468284,0.09649560609703342,0.049415290360126464,0.005062455767399558,0.1226365830669312
FGF14,0.09522528400761938,0.03335898403344619,0.028135783720325405,-0.015596626049375454,0.057903168831453015,0.11915851559286571,0.14055488352265408,0.01877289386445547,0.019441186502691114,0.10934190746832576,0.14558821402492397,0.03217963116254826,-0.04584954775904389,0.06908703761560886
IGF1,-0.022148490306541545,0.03727905437260684,0.027184586116595768,0.06392346320391314,-0.01842598964101647,-0.04027996818887098,0.028138460903182474,-0.02995177181927396,0.04163916400440921,0.04130728757701875,0.05592454664080305,-0.05058063195452741,-0.041992978835671456,0.04562227045177813
TNFSF10,9.726162525960587e-05,0.02166402442644726,0.05000031058081684,-0.008284803354609424,-0.04673181496467557,-0.033827622015868065,-0.04316298041174015,-0.0241480560689829,-0.09671453905150358,0.03510671875211519,0.1055693982408006,-0.002750192210548862,-0.03211814892516133,0.04484247682530583
GDF5,-0.031316790807281066,0.06375453101899742,-0.05616616364955305,,0.018311357593740196,-0.015868593800418225,-0.01601138135872067,,-0.03717016299094407,0.03175703673579044,0.1641852628048552,-0.043373884074919995,,0.046084745395775374
CHAD,,0.008525895241434163,0.07321042045566921,,0.11130652826147387,,,,,0.0626295136791253,0.10427035193557214,0.1116758980034964,-0.0067058179985555735,
RGMA,0.0181600470370274,-0.040153993051453035,0.006011286716831321,0.011795735760392131,-0.026345490645062714,-0.0220255456924945,-0.10762895032945045,0.06110533697545923,0.09981871760049794,0.07264725827649242,0.20502472334331417,-0.00589651040243192,-0.045370047323931254,-0.00040024084330223626
CLEC3A,,,,,-0.02611016626229547,,,,,,,,,
WNT16,-0.0030357642294357953,-0.014418615571814534,0.04316776221756397,0.040603859893240064,-0.03487021056192257,0.08167087531183621,,,,,,-0.024437147831137745,,0.028648442113767127
CX3CL1,-0.029484193060053544,-0.00037474656953508903,0.07213867329780745,-0.010576018200840578,0.06508797740192374,0.14517747650684873,0.09184275105728822,0.0007866585836664162,-0.06511490682130633,-0.0039450304375047126,0.016022820091446992,-0.008387851963368784,0.048194186547989855,0.05904123488237472
FGF1,0.027374074452158382,0.016003402459712997,-0.07901154665341534,-0.047462430682916126,-0.0539081667078675,-0.1709834289729115,0.048562706654097045,-0.03866607050719107,-0.018347779486921487,0.11704273056797236,0.16757795934600156,-0.04443294977889535,-0.06932217338993985,0.050260405049305554
ALOX5AP,-0.03627672800014718,-0.016586496476616995,-0.03726348085902879,-0.001980484761362947,-0.05134961511533461,-0.21773798456664648,-0.07355766686201459,-0.13054495864779891,0.01099870882177928,-0.18832651877779424,-0.19274903434917756,0.01638719138728051,0.06723652978291263,-0.024785875828599025
IL1RN,-0.017223966657418526,-0.05916364167910587,0.02476292517670232,0.04805603798937958,,-0.04327049810040061,-0.01719572862869119,-0.038381995338949884,-0.023153623693293515,-0.01685671909541507,-0.10233911131217233,0.024847539323599212,0.06969186538140064,-0.04942628937651979
PCSK9,,,,,,,,,,-0.04907809439542213,0.03794941033371586,-0.023446890648378564,,
NPW,,0.0011005008388859636,-0.01146333200634827,0.0036132812284900714,,,-0.019152297770774415,-0.03345891520552907,0.03526837185086321,-0.09204557391674859,-0.037782250134584756,0.009988207507982497,,0.08709318407771655
CXCL9,-0.00987687183555699,-0.022994336582573556,,0.008612363677967323,0.03512239543238424,-0.03435179108249112,,0.10573923272018605,0.008878121197844892,,,,,0.09735812141309938
ANGPTL4,-0.058914945005351146,-0.03207475112612177,-0.057678934120102034,-0.011077552901780112,0.03065239987496307,-0.09604967515676581,-0.11473545134067702,0.02699725277671776,0.041111648816985626,-0.15650451652561911,-0.2994857573380219,-0.017446892120491546,0.0001822684412772852,-0.08691999464409658
UCN2,,,,-0.0171025232709091,,,,,,-0.03140322913788675,0.02094832893168646,-0.03944690414193299,,
COL4A3,-0.041047223058411915,0.01667403839526752,,-0.009069601081662654,0.011655221236873313,,-0.021685908882408775,,,,-0.023031031827010426,0.01579997076902852,,-0.002199184543039537
NRG3,0.034435785868014365,0.024665020716355623,0.02801405073239643,0.001640300981959465,0.001732022571447514,0.1333166312788061,0.1606339931744068,-0.0017380140520900165,0.053826707474951566,0.05363979478424084,0.16705073633401163,-0.02722135234916851,0.12151787541416767,0.044111228700442054
IL23A,0.00828195178286064,-0.039871984847574565,,,,,-0.026384626480887078,-0.052413077146752265,,-0.0009935570950834007,0.04377871528449036,,,-0.04364401110356818
COLQ,0.014508956683677078,0.004630941276095914,0.01113893634004582,-0.00956772565028694,-0.01819788224765871,0.05135111947389767,-0.03654690130456827,-0.0193335048389506,-0.07806072482018515,0.15431832605241724,0.20308759276758429,0.017533791399031502,,0.028912189563707988
SCGB1A1,,,,,,,,,,,0.06587325797844168,0.04709503060839343,,
TNFSF12,-0.031000010050589926,-0.029227747347256673,0.02107152923606296,0.024653449504789076,-0.0741209603685026,-0.039569922400589264,0.043248704986747294,-0.13188603202597918,0.08854510312312894,0.07111966835594685,0.025728728104917973,0.0051201682111455225,0.023666970517194668,-0.012841229369166053
DKK2,-0.014426864372729673,-0.01593761075065091,0.06499833223214328,-0.01753435078465641,0.035133350586766914,0.06268696188548459,,,-0.032334464930452875,-0.04946987488231751,,-0.02914753054948958,0.07115632111028955,-0.01883646964675884
FYN,0.02479026236182968,0.011171221734663176,-0.06405260867812772,0.0015836673301273198,-0.022034342503473373,-0.022277469102332997,-0.044443875233358875,0.1317814351688494,-0.002147665963393497,0.25292292257644544,0.32309413915540275,0.08821705055439326,-0.06787440758389326,-0.02705722534378117
ACE,-0.04431623714807266,0.01376273235051915,-0.01866375861047564,0.0628454927457341,0.0413801095911238,0.025564368034717604,0.06714829768288097,-0.09065198747559479,0.09426368109494762,0.1071553869080704,0.21249856147125265,0.021060712078749207,,-0.022158966974355033
