,UKF248,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
TGFB2,0.0011483023123940853,0.03174585343060552,0.04655289478477771,0.013208571184238264,0.018690193723872615,0.03127054323702624,-0.025460528951354245,0.047597421043746084,0.08428935601460984,-0.06771859981711699,0.024252525337999535,0.05255872894862071,0.000920145798647972
COL18A1,-0.003275857803203724,-0.012970561202366882,0.07606092187047858,0.00784460545946274,0.01845884155197831,0.11369163643113554,-0.009338796378311667,0.09178929460124924,0.01844846177960631,0.019425574443377478,-0.02771074452644007,-0.016164472279521454,-0.005066405092419862
NODAL,-0.026100477331862503,0.035738392290628036,0.005120726581156094,0.03123651478698349,,,0.05251513313754484,0.04039972686682673,0.01809286009016418,0.03590897403943093,-0.021457152721948418,0.008192541198360884,0.03511577841396266
INHBB,0.005961559722811168,0.001319301368474057,0.045477548286617535,0.07639755008075418,-0.018800228226479976,0.07954076531680276,0.04653572794378498,-0.07170536387875433,-0.022892718857773782,-0.012152684137127659,0.01648064732306025,0.007872568153659113,0.012744551635054837
LCN1,0.09451238513119127,,,,,,,0.08906421713063738,,,-0.00024089895226066227,-0.02399533049291948,-0.022494407278287012
ARF4,0.05739702111109594,-0.0014858535109987573,0.04924167673561991,-0.014531283180727274,0.0037012423406181205,0.13285665446787956,0.005586560652437349,0.054190294804344605,0.01078304665662172,0.07658102365490821,0.06634293119535753,0.02562608955148969,0.01390542471569289
CXCL14,0.024960957445867987,0.04629837493686052,-0.021240232558784065,-0.007966930443667234,0.020974340983995345,-0.016051721262537125,0.0004534240381136485,0.08545015419678974,0.027570977513167273,0.06436372099639663,-0.07199841175896973,0.08794496640346465,-0.05474221019785943
LIF,0.02221494582743019,0.013213842161950613,0.0007980239581454891,-0.019076688292616228,0.02847116070074035,0.05430742117874838,0.023704864105596295,0.1260572475945347,0.0795814358202325,-0.0402264248888117,-0.037340412761288404,0.0029158949252813754,0.08578129480183631
IL17B,,,,,,-0.060767835369770574,,0.02594419604877906,0.03269412904704123,0.0730408018308912,0.14754701941053378,0.0037231914686859102,0.052717499470054816
MMP1,0.022308467284386017,,-0.015032356533012702,,,-0.08365790872546436,,0.13201818523953124,0.08592715409480196,,-0.03339944123197489,0.018315148531839784,0.07317563630292488
MATN1,0.0036964490881689596,,,-0.01841645892836163,-0.02107259530059843,0.069522921033597,-0.011092881125648267,,,-0.04004380242285371,0.03452931766593678,0.1335896962704585,0.06419169229273874
ADAM28,0.0009878259075776212,-0.045346342522334715,-0.01815442395951093,-0.016539928209485497,0.005683134461661921,0.09370241545457943,0.0416304426152177,0.06146978921955009,-0.06403619992012421,0.060045847161148316,0.031064728175880067,0.07625547964315452,0.06209096544325314
TCN2,0.017440092849645043,0.00706882595589578,0.003462485095215849,-0.008501038137805937,0.04319612179194072,0.057179507895459204,0.03343096068172618,-0.015749025581178605,-0.02208345748237483,0.018054186759882945,0.04521455579130671,0.06376258060295506,0.014214616057404409
THPO,0.026133215305875618,-0.02185687915942864,,-0.026189007603913874,-0.0028648453586585143,,-0.011092882399915464,,0.05981844419842197,0.05674809341810921,,0.04824676456533668,-0.03473339089851291
CUBN,-0.04679726655749385,0.0071174539153038415,0.005566098418904411,0.011421064111174542,0.0007654438126114217,0.07904969556486167,0.032815764012522106,0.08412307044059861,-0.011327589427162256,0.024709475153317038,0.09502791498147854,0.0006566859716308901,0.03170962157938318
TIMP3,0.047563835801665386,0.022927358554526565,0.00423204300128367,-0.019495929175790898,0.0073778067464828016,-0.0039730339229843035,-0.04346244136900106,-0.01607855565630135,0.031042724461463715,0.024594678130398378,-0.008756958594579818,-0.0043349050113249705,0.025217084295410946
PIGF,0.08588576577292434,0.06938510159735008,0.03849171343706443,0.042182272053044624,-0.01229381484567933,0.06026705262962309,0.05166426170865371,-0.018093052690824948,-0.05997032024137363,0.015927791593594788,0.054253699787077364,0.06438485273915422,0.03290309786918867
CRH,-0.01488272081047483,-0.012151940906474956,-0.015275614256128193,0.12966271719340158,-0.03317318390679017,,-0.015172205980595628,,,,0.025985856430658618,0.08593998767884492,-0.028780072837549405
BDNF,0.034291399361477855,0.00686992841517385,-0.021865270070312873,0.007355240074977445,-0.01333561330236661,-0.006972660905604978,-0.012493434645052929,-0.032902394401689725,0.01645943805585397,,0.005585456662991014,0.07138844667649598,0.10824759876252352
CCL5,-0.03967924335776346,0.017343474509499426,0.06901705198284419,-0.022670465815310903,0.025521931068273183,0.027497050713726268,-0.015048828956589773,0.01800978785638642,-0.05365319171278702,0.03672707285701948,-0.056521745192338727,0.02940771708517262,-0.006014061626642662
GAD1,0.027617179060970217,-0.0022424321823466035,0.010037940267347226,-0.03031177108059373,-0.02854756353779527,0.0200531747447745,-0.035946275200498354,-0.01140111766323552,0.018474370354112153,-0.019728665795863243,0.08285906374372934,-0.008533164294722943,-0.09928881827106029
COL14A1,0.051493251304345296,0.004873605085184351,0.03040823250249412,-0.024025660985849857,0.0027254039377541707,0.028502743088998684,0.024461670876687904,0.004701471533793602,-0.02356736756767649,0.018084342301789583,-0.03382297079686953,0.05968465437627503,0.05379541178106252
HLA-A,0.011897126827285137,0.04970166933654471,0.07171126855189307,0.03480031581930747,0.13254063811765024,-0.0076988901804821075,0.07481331210436125,0.0012683590336908222,-0.0995629120749274,0.025707949439175634,-0.10259310731352263,0.02193286338341547,-0.006309639778885822
CD5L,0.07796975871399688,,,,,,,,,,,,
FGF18,-0.013466170812705049,0.020069919867203277,0.014634835660787934,-0.021532566726815885,-0.022580116059970047,-0.03646012847475179,,,,,-0.018304698126551867,-0.02372828413209015,-0.03181834013455786
ADM,-0.0031227337615928217,0.0601609921731063,0.0015960537159115233,0.04366405628781246,0.05499938901881783,-0.0957063059499097,0.11582690750147766,0.025487512975954606,0.09507025320559469,0.013259535504035568,-0.0863499017599609,0.0154771139296385,0.13068519344679363
CCL15,-0.02483049850501345,,,,,,,0.08487060720984545,,,,-0.020579538985658036,
GNAI2,-0.020615113843215148,-0.059022623035752037,-0.01228866202890356,0.013383430832660907,0.03455026991214743,0.03500326172031993,-0.011905616281595057,0.029166882541771234,0.046858723435854455,0.009883411483476812,0.09254804961139713,-0.022459396997081937,-0.0021984594439639284
HDC,,,,,,,,,,-0.04570085022995583,,0.026155316092337823,-0.0231773559383387
COL11A1,-0.014595060488918876,0.0012477147701920462,0.03403052013088402,0.0774563721495102,0.0044015794405279016,-0.02025285686689012,-0.0030198413365253745,0.11783278666856363,0.05305526846163423,,-0.032985901425199006,0.004718238241681501,0.06741439265832856
NUCB2,0.009053224836919574,0.010011414091760332,0.09403912330941014,0.04500971842274696,-0.0033098066751991134,-0.004519923862289554,-0.04625542782959244,0.03717169013105097,-0.08430904009342055,-0.02495162040711492,-0.04888460338279931,0.05639961722486947,-0.0587650237899353
FGF16,,,,,,,,,,,,,-0.022838271239792946
CXCL1,-0.021199868053798584,0.01829677388508065,0.0012405490665906929,,0.05868997577224358,0.09001836900939691,-0.015048831507991038,-0.00340905207943435,-0.046326472046348925,0.05524298217364823,-0.004542851441915455,0.05066479503195599,0.060545761395989904
VCAN,-0.02753750892390764,-0.10050703010952512,-0.01711964827297973,0.08388470915400668,0.08375972527618664,0.08650294092360959,-0.036693040558835106,-0.06312203656370653,-0.06684357023285027,-0.040536722516576564,0.08498389876594539,-0.02697018665124311,-0.03474772621670834
MMP7,-0.004727410573121264,-0.019194053571420934,,-0.019076682937884375,0.07118389448582484,-0.04040068205268471,-0.017145179873755093,0.1317052284057265,0.09176481348298994,,-0.014789913347229643,0.012462821138711439,-0.08739960773863772
PTPN6,0.053241548825489655,-0.025706088434300528,0.05363003351329446,0.029818897431462696,0.058286010797423814,0.07095755379259386,0.03397286756856075,0.021423045852109125,-0.09266035934616358,0.05095415516110018,-0.00981438881174443,0.03851300649485597,0.05746657414326948
PTGS2,0.021114887554432405,0.044185523307001914,0.03587239499597842,0.009962996712662016,-0.0370978723627483,0.00495616468812413,0.02698525693664597,0.04256482802841192,0.07461672129533188,-0.03520603518589876,-0.03591180004580922,0.05418195686768953,0.07720247690927962
XCL1,0.024674293510404146,-0.010504578801267065,0.053170133794418005,,0.07493669832957082,0.041970322346789074,,,,,,,-0.02913916450742965
CD58,0.08064032170548112,0.00298797985928523,0.035612040040426576,0.024253207034585746,-0.01728312557370525,0.04176951609035476,0.03284400487312913,0.0958801915075292,-0.030676936329550313,0.047054348491090414,0.013983574293441842,0.07435478050561811,0.016085168866479663
TNFSF14,-0.016432795465366076,0.020880954897249275,-0.02698785205508651,,0.026717626396082512,,,-0.013445912137113733,-0.0598083203946835,,-0.03448490131353368,0.022428567351316903,-0.05361864428462045
CNTN4,-0.017289965548477434,-0.018878617986633543,0.0012060623191435002,0.0376448048462311,-0.007073716837234416,,-0.01550369240032745,0.10569013986797363,,,0.1500027013977444,0.015088408927957115,-0.07702424156340917
NTF4,,-0.013287832163522929,,,,,,,,,,,
INSL3,-0.01460967324767268,-0.009654624281486673,,,-0.0012891489674590356,,,,,,-0.0200168951914208,-0.028178056839853114,
BTLA,,-0.015324822818080574,-0.016664031355421174,,,,,,,,,-0.012067554783628715,
MFNG,-0.03616556081592272,-0.018729562739349667,-0.03964255439373932,0.03454947345620733,0.012298259716360357,0.04527071599113187,0.01029871635022091,0.044487680880469255,-0.01724266834849947,0.021927973281062926,0.002179886111475104,0.04639837092272168,0.00201201766054774
ICAM1,-0.008005298688199904,0.0685288557220649,0.018825870727615514,0.07196121171074969,0.02714163282384743,-0.05857504163011481,0.027624905523359552,0.07018043390287501,-0.00926547176513836,-0.04845295137007123,-0.014833314041313682,0.11406823650856796,0.025295292157923217
PROS1,-0.011784771537223277,-0.0001930779223250008,0.014981533208407637,0.02288528801079602,0.08731934120024144,0.02073082312115183,0.017010955304757824,0.05898268780608334,-0.02594151274516321,0.03488828373010694,-0.04654080888728562,0.06602872787495234,-0.01422409328544199
CLCF1,0.06732779178675963,0.012144373262603904,0.05770316186548733,0.08508906543091939,-0.004691280247485302,0.1124895084099731,0.053608810323475545,0.017498790153922823,0.023221299188024493,-0.053761451286867164,0.002137064738133849,0.01700852053331586,0.024999647484282905
PSAP,-0.05349716558540637,0.038148512413389804,0.05774294036810677,-0.05084932940137587,-0.020149352560245984,-0.04435547378656153,-0.04204010245873678,0.05546240760688265,-0.09293849526353111,0.03778022719885622,-0.041095520810752295,0.15086586921813547,-0.12420874753878594
EFEMP1,0.028488325840408852,-0.019589902438235402,0.0577472273453386,0.003062269492923513,0.03522989263516358,0.038086221166812276,0.017746624255910445,0.12443621080102872,-0.021229285278326755,-0.030530138267482382,-0.05146394118197097,0.1027887892775277,0.014723214531474267
C1QTNF1,-0.005493300045166229,-0.05929527662652606,0.06492803346102427,0.1350251180668188,0.04008982747090858,0.013490315649812927,0.07390873008615302,0.06832074559629059,-0.009077242472680139,-0.04135793517777743,-0.09961210965897915,0.06625860951900753,0.05889272052080825
ALB,-0.022586936079225302,-0.0005329370256968069,-0.03936188675196214,-0.018247979415303282,-0.026199006875129417,0.017534641009925682,0.07559331746104385,0.042601140643006685,-0.06890382286796891,-0.05127187521847317,-0.008580697769110569,0.08869783889276904,0.09226117119889503
CCL13,,,,,,-0.013548228518360562,,,,,,,
EFNA3,-0.028562368210824442,0.08521434037272455,-0.014915511658656871,-0.021079017338648223,-0.051887225201386375,-0.022600537400465564,0.09674763157276071,0.07557141048920583,0.11579198227316938,0.042108903953547105,0.029196472802805858,0.0715439468783958,-0.011113448795483741
DRAXIN,0.011231552573149586,0.06597436807195177,0.06854099241564217,0.07428112269137782,0.028626929371084672,0.08761564262071775,0.0173541911547132,-0.0037509848482736863,0.028198480361366053,0.12758434179495137,-0.04611037645180081,0.07956460108193926,-0.03513787202286703
RAET1L,-0.01138107734743244,,,,,,,,,,0.058970650754818964,,
NPTX2,0.053007123530364894,0.0023728382195701775,-0.07314026366996361,0.005919278251615382,-0.0984492881909298,0.030737522888938842,0.05140652041709412,-0.036865175906703504,-0.0309108917812518,,0.04806969871359142,0.05728334235074599,-0.07927883483421555
FGF11,-0.018097152296729035,0.002432123457358342,0.088062548910629,0.054583460643961294,-0.007171347046526193,0.014840423002963288,0.10061019879902793,-0.030454030748498555,0.02183227632428552,0.04917659810363762,-0.017759487571443095,-0.011826988404373698,0.07718929365031874
CD59,-0.011335184446006721,0.01884784263438454,-0.008173040969670349,-0.036065949042433376,0.03166448211980457,0.04411206347814431,-0.06893222482387922,0.05003278274627437,-0.05515771147738406,0.03351694016755487,-0.04129696969211663,0.054602770075783416,-0.11887464092775735
COL9A2,0.049262888167873095,-0.013356254082119542,-0.03465309496750049,0.032471121736578165,-0.0251976807201569,0.08988019193265288,-0.008896789038005623,0.02203723513383673,0.02283923980047261,0.08178347747656056,0.0418376386027304,0.039298109516010045,0.05202995973916355
DLL3,0.018792913967242145,-0.05916890883328717,-0.041909351209387935,0.03846352466206192,-0.00840933454117562,0.037612377780736186,-0.040639806908801236,-0.03813201402778244,0.015279211681783235,-0.048963758034085994,0.10310259864695713,0.0070329837393502005,0.04773622976449305
FGF5,,,,,,0.025656608428901835,,,,,,-0.002194886645967133,-0.026529840516643147
LIN7C,-0.01390716360177741,0.032927435399304227,-0.04952948369860329,0.055731550622396306,0.055334497762223704,0.049440000743823626,0.09012445023932544,0.06522779276501796,-0.01112359373921898,0.008900839020621132,0.008270392026267679,-0.002602960047518765,-0.023090365240546654
GDF7,-0.026839399914508653,-0.017226668393299418,,-0.012117278992854181,-0.013358676401810897,,,,,,-0.017370904926308134,0.0006858563537967204,-0.03542967827325972
PSPN,-0.016740618703194994,-0.03273383440368641,-0.004410567987889411,-0.016867295066869518,0.06574284661843346,0.036949644838456364,0.011098900185523517,0.13194208725465592,0.10241012131877729,-0.02707616400493559,0.006615768862248491,0.03859646802339763,0.08070385672731796
ANGPT1,-0.01237363861735145,0.016492705753304856,0.03589844616793523,-0.007952691821083253,-0.04451193396803689,0.058532242641501156,-0.017580197979209178,0.018848471656762174,-0.007462802531858973,0.04450540845400041,0.013040723837201444,0.06606675189159388,-0.048304905450743
PNOC,0.011549665534836702,-0.004566590699081426,-0.005671018203669886,-0.0022092856521931698,-0.07328437179974946,-0.033239876877867884,0.03859095294631859,,,,-0.01847229670791045,-0.029082370537800308,-0.09546324001547048
L1CAM,-0.010731052712603077,-0.01443973122930997,-0.045900046633781014,-0.014268565334056715,-0.06183391111942929,-0.027198600654632938,-0.052882259057562414,0.011706038610162284,-0.05307379068670534,0.0959534684294021,-0.05058157904714601,-0.03539463352497756,-0.15832413359698658
APOA1,-0.04224416320994073,-0.015035482156664432,-0.046604801033362224,0.03589532426243266,0.0317724291653408,-0.05301105098530283,0.14628783778071078,0.1165876713972368,0.058970735759302284,-0.01936932045034163,0.054301618685280856,-0.014268744010598121,0.07450183561845584
PSEN1,0.0243948041293857,0.018964606109704827,-0.013812922228932965,-0.006771093848069158,-0.03758269589858483,0.07394368363354344,0.041213827044116476,0.004366381606195294,-0.0288591685736823,-0.027237875009149957,0.04285918600899329,0.008921500015781172,0.030232413770558512
CALM2,0.009306087198476271,-0.068316015984212,-0.032635330178473344,-0.04243017496925182,-0.09296625073895844,0.0756427148673904,-0.07557269304755021,-0.0051685873144061865,-0.03247339592218148,-0.04764889086016563,0.03807058334753285,0.017434287026633896,-0.035919172370674754
CLEC2B,-0.0010902168457891674,0.05551605557641202,0.04868726720851259,0.05243257870975907,0.028394300999472145,0.0012599570063224561,0.032733710895402064,0.05356937446932061,-0.022030254984317,0.02286207093153263,-0.06551858742536223,0.03863454682030525,0.049979440122752725
NTNG1,-0.023743352440176016,0.0377468308785896,-0.040614116253771496,0.035855480179580144,0.04071552621059378,0.031378081454470845,-0.03355244596359704,-0.004917146196516093,-0.0308182332623097,-0.035450417330102554,0.04411302431117891,0.042491171540422056,-0.06333287983578659
LRIG1,0.016102254868518715,0.02785057391221445,-0.028262942726479678,0.04256763377946788,-0.0427209598841984,-0.055350699009820516,-0.016182998597752872,-0.007194043144122114,-0.023451845188911472,0.03942225138963605,0.1001441221230191,0.023437892274104404,0.01467642359389294
CPAMD8,-0.02286576120017026,0.14014348992577427,-0.02029451232119274,0.005164150110561053,-0.0053758245489385886,,-0.02048840457066905,-0.02902338425976006,,-0.025248305467475494,-0.01951480880142162,-0.02952519002950051,-0.025122297337301452
GHRL,-0.030322928629426465,-0.030460324412413392,-0.0017208784658448923,0.059324151659467486,0.002079115472667799,,-0.014157521035710397,-0.03910377855074653,0.052192753229714256,0.010643426140583716,,0.011769708461040699,0.07169207573451834
NPY,0.006456150268278094,-0.015844831559393698,0.024151115911647345,-0.006412448648408985,-0.026983370816444252,,-0.06030904476297439,-0.03389302776562873,0.3152275488268339,,0.0036007041174148323,-0.03558199407546597,-0.04350699982040541
MMP2,0.011116297910654995,-0.038773582234913916,-0.035056963697216954,0.0763535201371946,0.00510964287943138,-0.10421599524782638,-0.044178672922943425,0.09482541744672286,-0.11566499752910395,-0.0675442713557415,0.057321191041491804,-0.03408023362019563,0.033307297880953934
LHB,,-0.009945694359131995,,,,,,,,,,,
PPY,-0.019190745494704915,-0.01731255318580999,,,-0.005045157869741061,0.050356406654543384,,,,,0.022401535826176554,0.05408521146336812,0.013832078991408835
ALKAL2,-0.021343422816555987,-0.009801198932713957,,0.1427115249566616,0.015380653621776593,-0.028128729773154223,0.03570754868486392,0.020022310326639828,-0.06295389692856955,,0.12250745140268911,-0.03381931146832791,-0.011955677611152477
CSF1,0.03781675243308111,0.00659712513398629,-0.0028026848974525187,0.04240939464951844,0.09236010779110781,0.06113643513600209,0.07390580511211495,0.005530251293065635,-0.11653767076828975,0.0482985687726375,-0.012926075522105361,0.12501323374449846,0.09556293438209533
SEMA4C,0.05123532258171043,-0.07661344024443577,0.05331134246281755,0.04971255423653764,0.014097161584517707,0.048722352599406035,0.05344697787296731,0.05642096395607557,0.019554754366241937,-0.009660289182217804,0.021870286747008572,-0.037068172600524134,0.028340921450635242
BMP8A,,,,,,,,,,,,-0.02529132281619569,
ICAM2,-0.009844555630742206,-0.020615498069436026,-0.0024901719688165745,0.08181900903984864,0.0028561892771163753,0.1680666062321226,-0.01610238937225755,0.05650297830248487,-0.004454993939052203,0.0664341889311844,0.0639072859733918,0.0748391135571929,0.00791650482571414
SYTL3,-0.04563430615710542,0.10301731687853637,0.043229488011900664,0.1402531979695255,0.05650734829165322,-0.07110485931725191,0.06453532690010885,0.01715630923305051,0.07820258766980837,0.0468838679917923,-0.028070733948493874,0.03210937534447694,0.11717343145063426
IL1A,-0.003246373243262195,0.023631014720539315,-0.014477157378983923,0.016464150846747433,0.08884544577475101,,0.04136305575845708,0.07447473816020797,0.005541820090213282,0.11165277710675747,-0.036746839202364136,0.01926426896078858,0.11157621375995293
HLA-G,0.022323507493763634,-0.010504577852615373,,0.037350670674559265,,,,,0.1100156729044828,0.12619460183260964,0.0013632225860158089,,
PGF,0.038362779654679574,0.004196416841000949,0.049131424256227886,0.008552016129374609,0.01933678551582747,0.1277311819608374,0.0674534209821729,0.1363667873052825,0.03478636552797296,0.03957269816984446,0.12390113852272056,0.00894866375362442,-0.055512746924546164
LGALS8,-0.011348311749787027,0.02140438395407711,0.0006618106265755711,-0.01954296455340861,-0.0007925316503930105,0.0018758954821788314,-0.026487525011758085,0.08686915533928462,-0.0017269345132613584,0.04823748814298456,-0.02908525350696637,-0.02922234928162803,-0.05198957474569676
DKK3,-0.004988574504758558,-0.09394392963925427,-0.031090040891151586,-0.059108241267557676,-0.01570781646480853,0.05039137309674688,-0.05724824941243,0.057124103160489034,-0.04701120447804823,-0.0022366173362019476,0.033690230759488245,0.011135522437438908,-0.17367606407371183
COL16A1,0.001116628543821986,0.021547244098231593,-0.023483083020391957,0.016828182061752604,0.016994580272902154,0.17422308251000662,0.015662212831239843,0.00877153920348382,0.019864028715395287,-0.051785485541791854,0.12032966418344375,0.05383419487619498,0.06343776331860367
TPH1,-0.012858813819245671,-0.019115618906451207,-0.01992169468917843,0.05857773104298941,-0.018363668723963555,,-0.013349798347578344,,0.00019690958112366007,0.08583790796475313,-0.011362096125005525,0.026531523373687912,0.09958167823113574
TNC,0.0013759305477252844,0.05366499858961499,0.05584815381124482,0.0005074478379115193,0.049495942479166936,-0.13628554877705812,0.08364664013737709,0.05128109419346009,0.10146472883296663,-0.013238079377306668,-0.13762525633291386,0.04713982410589671,-0.03943272817326055
TNFSF9,-0.022865758826329425,-0.01722666955206571,-0.017863978899262764,0.07034702480957214,0.05364522878139069,0.02476849841781001,-0.02264954378376472,,,0.15547700374161733,-0.0053762167100881355,-0.006976376992524695,-0.04666442874706339
C4A,,-0.011791197788668445,,,-0.01065121181310776,0.008276971716110202,-0.011734979878439368,,0.009521835208096538,,,-0.021694231496916176,
CNTN2,-0.014032618504557883,-0.03787238821876436,-0.053423368349208834,0.029258084893975134,-0.03567722426436104,0.12387416726130338,0.00951845691500135,-0.0380613606303325,0.0008959162071266884,0.0415386650082226,0.08176074971652667,-0.009495895238011023,-0.15596878349111137
F7,-0.012544742005724733,,,-0.012956561824468802,,-0.03323988154225191,,,,,,,-0.03105257918908815
LUM,0.019219554721360384,0.02976885777413575,0.0157383781134507,0.07355330227317691,0.03876257018641942,-0.0673482462493062,0.020558435659649064,0.08583146225969426,0.030261609171906744,0.07122184272020601,0.01679106090472722,0.009430637075321803,-0.032763264008261704
BTC,-0.011381072606847946,-0.0045890009045895614,0.004054714372774208,,,,,,,-0.0309818046209661,-0.02960176055895855,0.031816723654506905,0.10716955039750015
APOC1,-0.005646271422447194,0.025578446532148552,-0.03487722600527191,0.031632601559703044,0.04026814888500569,0.0658312270597159,0.01754614519585127,0.10280678971136113,-0.11194223534885207,-0.03415623063387097,-0.0034768667993182486,0.0283176009011971,0.13334257321379187
PKM,0.002531569694526897,0.06792096975226733,0.03440378987711726,-0.007982084106391589,0.006169047623827809,0.057402887600971314,0.09275978263277197,0.06282482391501201,0.05357589556158493,-0.052811302377131865,-0.09335937190458653,0.08390967363394998,-0.027248464293429153
TNF,-0.0060843417353187695,-0.01506656759255745,0.0022427117674292062,-0.03183064034262324,0.012506079344486472,0.04802542559868907,-0.0031684628495012874,0.09864587892928267,-0.04265252053242666,0.0017331531966634612,-0.020263559016833677,-0.02493200174648243,-0.02416796489411281
GNAS,0.028421719658328706,-0.039047697163018716,0.0223971671312559,-0.031819414109778656,-0.09055087762107104,-0.09578183914547098,0.07637760482357772,0.11977231705631379,0.04184324689661982,-0.02502218818539803,-0.024124795993967624,-0.014177540127710933,-0.0850592751902307
BMP8B,0.028296564631012454,0.0220026061910842,0.01597774250662626,0.059847769609532364,0.02703363175003931,0.015546879783720883,0.01571202075211245,0.07823176143793618,-0.054108223541014806,0.018491909562420163,0.04224407710048611,0.011135555545540894,-0.013896997499154417
LIPH,-0.012858810653506246,-0.01493790020064023,,,0.042132237867908574,,,,0.07759130348592255,,0.08402411770342097,0.11009515848793666,0.02706528908218867
CCL28,-0.018087516728478126,,,0.06570967638207238,-0.028631823070639724,,-0.010586970006834916,,0.11366786727484564,,,-0.019638766854690057,-0.007659930022369626
PTPN11,0.02898190990804922,0.02177880041187496,0.031279480672590974,0.02808718419919862,0.008035628982952398,0.07986504750780207,0.0302817764467911,-0.03310495352945786,0.05247511318050601,-0.06191508509410376,-0.012620608212653817,-0.024306612030644145,-0.05312557425831835
ADAM12,0.007518531470863054,-0.03017323012400591,0.03594830858139652,-0.0011813976468474634,0.04457008785226792,0.0103963239022272,0.026266385080805216,0.10211850864632202,0.012948486178743734,0.029918813409498517,-0.007793308679697779,-8.163137863236622e-05,-0.005258668693242645
EPO,0.0027053116663649044,-0.015228932468076299,-0.021376989523324518,,0.038997714880987834,-0.03022298294197067,0.06295283690085993,,,-0.05473125657164995,0.11670633175005118,0.05836728416590676,
EDN3,0.10202490062957731,-0.01895790416407997,-0.021899814876339848,-0.01858353372444549,-0.03015276047738418,,-0.013487550379701691,,,,-0.022804593955462832,-0.03794643282975578,0.016419890115838245
CCL22,,,,,-0.024007876924625134,,,,,,-0.02145714326037342,-0.00518753603924202,
CCL2,0.05470768286536344,0.06321876965360992,0.040563332578590724,0.008581714496655742,0.04556362010993824,0.09136865161824109,0.03590299573988217,0.1123629501612137,0.03133799337518973,-0.03676087027631991,-0.054337909847259024,0.06689868698404887,0.002864578685868811
DSCAM,0.05679496847480796,-0.04573873188817102,-0.05865941895840172,0.0400751805005578,0.013454549848854419,0.001040855744885927,0.006689835748128716,0.017142816549632758,0.009147465851570254,-0.03216220827508925,0.08936267315003016,0.04083250302723119,0.03413641880590771
GPHA2,-0.014331797863294884,,,,,,,,,,,,
ANG,0.010525036337756413,0.01036034143608753,0.09601522742282884,0.0341032405878393,0.02423350024627634,-0.022978400196829264,0.06637518358436294,0.041219885993542704,-0.05574743636294454,0.0899399098336928,-0.07407173835419005,0.12168653799510445,0.022368263579275866
FBLN2,-0.011624745768557487,-0.010698145042550828,0.0013007991146882644,0.008653093790825439,-0.01445958768689287,0.0745095546361216,-0.039355510135014864,0.02446341354000443,0.020358421937912888,,0.041745036956321445,0.013503606862097894,0.07720072349907062
VTN,0.01831006405761469,-0.019582183657251978,-0.021552553658264816,-0.014918267147196202,-0.03196075841679091,,-0.011092880311533345,-0.024614831598174527,-0.025760118649671118,-0.002909866423617415,0.00788584119063604,-0.009445306182003729,0.06669527962708822
VEGFA,-0.046271114842635575,0.02466173420581148,-0.019982297031447736,0.027155974849059787,0.06561341964202727,-0.09429494814243798,0.09976781773843577,0.07319706795199532,0.0814431163467264,-0.012343942054956673,-0.09730128824646136,-0.04765273385118115,0.07041081934239692
F10,,,-0.001104678939396433,0.03254766114760496,-0.02133090464175723,-0.016758847143599702,,-0.026700452697192668,,-0.008475853433498215,-0.02817906062120654,-0.036870938784677794,0.03169880843427901
SERPINA1,0.003191991535488616,-0.01109998614941094,0.009962779792504274,0.07068775530154016,0.0416458431590114,0.019061770379355972,0.006208294527773798,0.030444782618182002,0.022949253802344426,-0.048725481046156545,-0.02506066268437793,0.054222562962911364,0.05072502151235585
VWF,0.010061457480032801,0.005593411430448751,0.04407235605367423,0.042646697301712486,-0.0260906780660221,0.10265307074581519,-0.020712404211331057,0.06900565430773349,0.004981434589933607,0.04635923904327369,0.0729330786425748,-0.027413422879670635,-0.05626100634025653
GDNF,0.04977627950747936,0.034221327236969024,,0.059677767182140476,,-0.04497174969169741,-0.013349799268401814,,,-0.014893907460588727,-0.03352281624686165,,
VASP,0.03526412842360597,0.02927241848489092,0.004533977886108857,0.013837080748024772,-0.04751907472437561,0.020652989571724373,0.03934816469440877,0.04517191244865053,-0.003919176813505353,0.05673215878733052,0.029203461393805554,0.0626206246275243,-0.00503312284037198
ADAM15,0.007499597734827368,-0.004511152713902876,-0.014246123630795757,0.03118495635760307,0.05853294942497292,0.08847567116823245,0.010060079153890495,-0.014339087494666742,-0.02427399013340473,-0.03355902768532372,0.037730362171619215,0.013873917298494874,0.03027865024099078
WNT2,-0.02249334860185216,,-0.01731860262462212,0.052142894387723945,,,-0.012493432843006056,,-0.06108200382648964,,-0.024098337808663838,-0.05078752736197528,0.08820054852569517
CALCB,,,0.00271760568793307,-0.015121259678557536,,,,,,,-0.028540529321671365,,0.018589743835185375
OLFM2,0.006164217816241871,-0.012359032212762848,-0.045967452082790974,0.012957754641231299,-0.04011966913760899,0.07646863827497817,0.0032532106881668415,0.055574066801000084,-0.05808317324516262,0.013366935178312035,0.06341670583775652,-0.002581893769717081,0.02817211094609453
MFAP2,0.000955790683782166,-0.028962971149935075,0.053008772030899765,0.07699794620537427,-0.020146140615813567,0.09251601489470099,-0.031247546219549054,0.09981966315761007,0.05807922723074878,0.012067134568547728,0.014218375824775819,-0.017294624062703056,0.022692260831374062
