,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BCAN,0.06265955506094129,-0.007957622111339047,-0.03127463958432407,0.07741155266496094,0.04045186506227647,0.21763740853335317,0.10547925544219122,-0.029002170313629217,0.01663770632405437,-0.08217804398272681,-0.0272014864371731,0.14260190848855003,0.16093196812512556,0.15092624113394085,0.035427632962190675,-0.037138498285893905,0.07310658012833095,0.008029702771829465
ANOS1,0.11361639165657018,0.11864042996936669,-0.005098391469269005,0.050293614533161106,-0.0021320115727034416,0.17134965587998496,-0.030659409186084424,-3.518627080242186e-05,0.0013094180200476917,-0.0593988355093198,-0.06872716156666811,0.14837598373660035,0.1540315392341576,0.0855222350007659,-0.040236310221974186,0.05765226225400951,0.08371450548497819,-0.023057192907173684
EDA,0.012419698190760949,-0.008544746970780106,-0.02643312679812591,0.03137212368121877,-0.005074292276331773,-0.02374304677900685,0.05518444853396623,0.0028975785042834276,-0.00030493335959430335,-0.011848006270392153,0.03889417337753695,-0.013363858454227497,-0.026373615364705016,0.05197866478022683,0.0014415754106824664,0.02666103225557556,0.008286792430734281,0.012242983102677376
FGF22,-0.023212651234258162,-0.0009953989183324374,-0.017638812266573562,,-1.4224580137610333e-05,-0.038500686632163744,,0.02389368919088889,-0.0022037284025586937,,,0.09246954074894535,-0.03839041755427993,0.008769630009795379,-0.019245398818790397,0.022934450501078386,-0.029594620492401625,0.08167502688171038
SHANK1,,0.011883106452203392,-0.01429630376280986,,,-0.03663095805911621,-0.014777270754764054,0.047106963348899286,-0.023914410279302536,,,0.10335351943547406,0.04901923412610906,0.14210149039361747,,0.03415965932275339,0.01725026454908279,0.02668872251252877
NPVF,,,,,,,,,,,,,-0.03561500412108659,-0.03293905634695253,,,,
RAET1G,,,,,,,,,,,,,,,,,0.1565593689123453,0.027854302857988
TGFB1,0.021276388926020837,0.013854565577700971,-0.026635272343920262,-0.0030045051840456084,-0.016715345329517385,0.030508557647227662,0.021858097490825387,0.024562233550568302,0.009613788296965032,0.06647268513953583,0.06047875275401815,0.036709633801138834,0.0383125602879857,0.05048782563129724,-0.015120340409983163,-0.024213306712073876,0.03632924793378457,0.011893179656734044
MSTN,0.025160404869665694,-0.029339427727436185,-0.02512022585977635,,0.009537841474495325,0.1562914479319914,-0.02667260431995959,,-0.0055626927992247005,-0.023758993450462756,-0.05169758107195809,0.16449585585351448,-0.027201081392139555,-0.014614297857574001,-0.008677898540495452,-0.04252375664294594,-0.0372376393839453,0.008658567499363324
WNT4,-0.04095443244772373,0.04496933604745806,-0.016747706966873294,-0.04565566737388538,0.022199926835760053,-0.0024608807567886113,0.05601633608298588,0.03919638480170128,-0.023716863520497473,-0.003324161732267103,,-0.0011669034669301837,0.10851627558007335,0.07383049254871171,-0.0029245685438322074,0.04113499656958581,-0.05541960813907613,0.07566227804930449
TNFSF4,-0.018767054988593244,-0.0058907798951924745,-0.020977493960340796,0.10988448281832289,0.038449835151100994,-0.0011290028971240604,-0.015779056188021823,0.006297470920437559,0.004588657128319378,0.05687411238232343,0.07542010099953765,0.1293074966109708,0.034150503650583336,-0.047230146129404765,0.0447042769144047,0.005465445958320525,0.030155562411921907,0.03184285558682744
NTN1,-0.005835865712825738,0.07958727171974163,0.007502727872174041,0.08062113680561811,0.06930734962238648,0.21886987457090243,0.0042195306635532176,0.0004545921747152527,0.01620479152730695,0.08856224261130904,0.10872141102448006,0.1788373836617484,0.0502162154348118,0.0962852128627907,-0.021058591198764968,-0.07221223682968314,-0.012513339179936247,0.06708552826861727
CXCL12,0.0983905883830911,0.08230499725602747,-0.0336165902072248,0.018580347806329892,0.06828727279854561,0.081928918893305,-0.0008738793205408665,0.016281263685021287,0.019167805677641144,0.10107253431891688,-0.01615885089303752,-0.002511567972402599,0.010195950016146973,0.12613083965489125,-0.03990752602130656,0.03835057867389187,-0.015896743424141078,-0.007143006920048639
GNRH1,0.003219355780909754,0.034579202076360574,0.0055064846584970024,-0.023980778837191154,-0.021691834061264265,0.03686816960332329,0.0263728624232793,-0.030213855170065824,0.02517349379246687,-0.016759388050578868,0.09377308623208301,0.0011856244474141835,-0.05375492690356197,-0.04260117025004288,-0.04635554310698523,-0.0005793613807639879,-0.00937119106268399,0.04428744097792357
FGF8,,,,,,,,,,,,,0.03061838632595676,0.049554536030826254,,-0.020725636152396417,,
RIMS1,0.09976461453802353,0.1204845490660083,0.055711498556040386,-0.009146640448537224,0.028773000558720212,-0.12776783206496586,-0.003787513119684268,-0.04468126257860341,0.03437168626029369,-0.03318542064259156,0.005977896121989458,0.1389349638474004,0.023492080395735814,0.027599719639221445,0.033931184348434326,-0.01738941009382691,-0.03329818203330258,-0.04716678928236983
FGF14,0.11796074166533471,-0.038660728601621716,-0.014046808175574637,0.04193705761231768,0.029612037861498554,0.1328062192010725,0.034353128575173766,-0.04968095225127951,-0.005685940388466065,-0.051170302534610364,0.009801804243332506,-0.006443951415894028,0.060132859557126446,0.09598197228253089,0.08385214072439148,-0.023733577298860803,-0.01017930927644011,-0.005028732600673688
IGF1,0.052270997469551744,-0.035756752661939846,-0.020009301167773427,0.04472951432438754,0.04475185792856615,-0.032215001629534924,-0.0262831041784948,-0.06880364777486872,-0.010948203346992449,0.005356570639766856,0.10435945461388914,0.008431522052329974,0.12269611358676184,0.04949860148286065,0.01937834951391135,-0.009243128819933753,0.06128265149528089,-0.011740238066050969
TNFSF10,-0.03325636316467399,0.08346303747071991,0.02101581906991331,0.17684929411540423,0.021769826547752794,0.14563938532953158,-0.02410528521299088,0.08677125149924256,0.08833907344320195,0.029711016132880814,0.05949026702806079,0.14178468631762955,0.06171124306309548,0.08976860606082467,0.04072855110345184,-0.003177339359566304,0.01922806630258822,0.010431450721016004
GDF5,-0.07704491396849285,-0.033170986861316545,,,-0.04015965160613828,0.028181862190564805,,-0.03939304012559457,0.12069673055498822,,,0.00942882428535438,-0.08472820543832409,0.0027793321204732007,-0.012095074289133303,0.0228365712855669,0.025918865094861417,0.01792072714570267
CHAD,,,,0.05414824804572372,-0.016871420729808736,,,,,,,,0.0967126844698,0.09169369737957632,0.033146444197843405,-0.03906293036558426,,
RGMA,0.06066042527883183,-0.04737640558295348,-0.04626757254742607,0.022155308258709937,-0.026713028554221488,0.2321880478364848,-0.02027479015149003,0.03915712864948404,0.0014131340735337554,0.047428439350681806,-0.10300652885918365,0.20699183916107103,0.06680388981467215,0.07165947889707515,-0.023600895659281133,0.017520008961112707,0.05769026232534917,0.08745866951501177
WNT16,-0.02527596015096051,-0.014674651765191705,-0.013004429370156815,0.07676827721909275,0.0009233124665609803,0.028952448825513212,-0.01736631864341436,-0.014311489433544246,,,,,,,-0.029114975761020827,-0.02499139908895611,0.0010621329966083854,0.033997490464778395
CX3CL1,0.12170168985746826,0.023686151617570077,-0.031162055043003054,0.05222116581992101,-0.011740504352323322,0.03310488666587302,0.022829275716073377,-0.06178385393729777,0.03409185378371876,0.053172885639082325,0.04187210103283027,0.19450960898730826,0.08822895674502562,0.08048784010618652,-0.021973769440089278,-0.0019764628756966875,0.03247079347355815,-0.05764364735287682
FGF1,0.055405781678595216,0.057547102947468745,0.03038588562333511,0.09810559559849745,0.02849521537201936,-0.036598761003860676,0.006734595127948605,0.03610522968623933,0.042169212314028995,-0.013101983595119486,0.069223698384213,-0.11188287413520133,0.053814052654572904,0.0971448228028232,0.042045599391730325,0.0405287556686432,0.01898673836814207,-0.15132607874970666
ALOX5AP,-0.028452356498676952,0.04777871642678971,-0.04016643479479145,0.13175257701497073,0.015381912165844164,0.23975510011345608,0.049476051039209545,0.05512848778193498,0.0525457454463391,0.019031445524100153,-0.007386372923729345,-0.046564602793444286,0.01486916581292682,-0.06581997870563436,-0.006492993447028622,0.019234379487848386,-0.04789183786685708,0.0544341088554118
IL1RN,-0.012012998794012242,-0.053780957684977815,-0.0038520654712247567,-0.016836473676466502,-0.07303065730789814,0.051105060057544414,0.0035645678285130635,0.008999520436760677,0.017393229751773123,,0.02361304656084693,0.003958020869814414,-0.043387796730589366,-0.008209177416165439,,-0.06326537391933448,-0.04835954626985624,0.10102719955955922
PCSK9,,,,,,,,,,,,,-0.030613266387575683,0.03612042927074771,,0.039749052479800345,,
NPW,0.0855576840503277,,,-0.06461433393993979,-0.047960682989002246,,0.025799429621031458,,-0.020770148145663872,-0.03032790949037848,-0.00547229604399961,0.03525142327983166,-0.00441407573924157,-0.01623770199174483,0.061419306290603,0.002382284481692936,-0.0388939814098906,0.001230462287261347
CXCL9,-0.008731503631243108,0.055217324667705375,-0.02060283328546942,,0.0033889960845049512,0.022609811639088845,0.014202505986305231,0.15902637420967658,,0.12364483664158472,0.0778115101775475,0.02400965001877807,,,0.004500969080546962,,0.0804769668427348,0.04342546620754261
ANGPTL4,-0.04261401226254166,-0.03023887930738664,-0.0214097240678651,-0.054166872629711385,-0.04824727588006146,0.05596728410494301,0.003567381122040707,-0.06748922270413248,-0.004989527045743708,0.08345979022181219,0.015576290260710527,0.031873615836735675,-0.07949583397049959,-0.12452201731116548,-0.007561239376854129,-0.010385934400552327,-0.06334019839625424,0.05665343543229612
UCN2,,,,-0.035446249487700296,,-0.0011342202600107105,-0.01581892880351713,,,,,,-0.029471392224881654,0.004541430174723698,,-0.014183639009503628,,
OBP2A,,,,,,,,,,-0.02849785223934308,,,,,,,-0.017345071751501295,
COL4A3,-0.0567049088522548,-0.0348507240090105,0.031951706687797114,0.02621368472441037,-0.0033402857136074614,,-0.020463462288368053,,-0.02351778076718917,,,,,0.0255920388125224,0.06241616916753416,-0.03833806899406527,-0.028057459901940508,-0.024356035437591902
NRG3,-0.02686494053461625,0.07235015620287634,-0.01638660168670602,-0.022391357281505694,0.0312667986215949,-0.1421439499495656,-0.03649483147907605,-0.04823908408855463,-0.05707542162362144,0.042077332961342744,0.016841340609816007,-0.010717608185379342,0.04797539828684324,0.11008176586040386,0.0495734745426862,-0.036777093098561246,0.021950141503221603,0.0026607433508762115
IL23A,0.015542306735302422,0.004014462751308553,-0.017346495094698176,-0.02516182436252795,0.022271419221704076,0.04791698034545596,,,-0.02861341272650191,-0.0262238274329842,-0.0126484455948006,,0.01303437222256973,-0.033412190123975366,,,-0.025038995212976166,0.14012802325765533
COLQ,0.00986637309804242,0.014816509879542417,-0.03195177972273079,-0.03419934162247761,0.06902622636873956,0.05810613559257362,-0.012654654596481206,0.00828681555670414,0.031008808694890387,-0.032630789297337454,0.10701834820148183,0.054112766173266096,0.04995067894335077,0.10074265302396289,-0.06123192294408025,-0.04865938790497639,0.0008293303758549568,0.09616253703652397
SCGB1A1,,,-0.01319637090861742,,,,,,,,,,,0.008610604651309587,,-0.01453721725436928,,
TNFSF12,-0.023253410591294862,0.0548698886196065,-0.014492444758333417,-0.0017176426536797656,-0.0049228028158033975,0.1819539791700448,-0.01139669880013801,0.027205185233548448,0.037306668196039935,0.023612710009117674,-0.07794724516345107,0.07754132650355808,0.02417860642655291,0.006355283754229849,0.0012079134485475152,0.045553913612815036,0.06107476348861836,0.010751362159980961
DKK2,-0.05700674463327975,-0.009037311642121187,-0.015485761632190542,,0.023706554931507716,-0.038913989042566786,-0.01621834639746877,-0.04870361145334957,,,,0.11538889958367259,0.0497777053868367,,,0.0402534569200363,-0.03879191740932691,-0.03444339741605936
FYN,0.031639520474450844,5.949332649550711e-05,0.03423781243196362,0.021065678327293207,-0.01835122017839545,0.20448630001827134,-0.008594872776661011,0.048165376145341374,-0.05097628653957821,0.008851184590325543,0.08448576530902344,0.07390956284235523,0.06377763918260601,0.08726582833229637,0.006116907491692582,0.028701712622461323,0.08878429279671035,0.011676120339120185
ACE,0.13048838421006523,0.13681944758045467,0.012905574261509145,0.08314191443124362,0.08227292219961536,0.1742578201140665,-0.008961258167167488,-0.04404688095097183,0.031035941794715898,0.10783512511137362,0.01419308990116099,0.09933031353868012,0.07957642481056205,0.1346653058103413,0.008652115944988317,0.04652698121955064,0.07144278067374936,-0.03265961225645889
IL18,0.0783609076329037,0.11260197423401012,0.028731072992449206,0.0030886527721606864,0.06898067653335747,0.2123222360167192,-0.01317439087773124,0.05843758329010705,0.0308300431626451,0.00944371669028807,0.06854860951649536,0.033289236215729934,0.09790064984199844,0.16871122536947178,0.010611113437690653,0.0570567280807714,0.06142180281603941,0.03203335629139934
PPBP,,,,,-0.013841507410526534,,,,,,,,-0.05907592201045731,0.055223721572561967,0.03260856536732665,,,0.02107758836916782
CCL27,-0.025155530588134987,-0.023509605143749713,,0.0803838199627111,0.03727131788969022,-0.019677893251875904,-0.022689126226575547,-0.0333035239187636,0.08364823253925013,-0.02622382674452152,0.10222289072007082,-0.0363329139523359,0.025860716688658178,0.0051969160516186766,0.05358418980740022,-0.031707723404184526,0.003924318135546147,-0.006761495712666087
SERPING1,-0.00612779068565172,0.07812080783230979,0.00981039571675479,0.02152772471635199,-0.002026115623000604,0.2653503070637102,0.08946138330540487,0.04312369796719255,0.010119593126380094,-0.019452628149529794,-0.002599807032707174,0.05660807287254546,0.021138514784070705,0.019050639212368027,0.07629997640238971,0.041457326072020385,-0.02750948333819009,0.025589083088560335
AZGP1,0.032633118221617664,0.07418207391828627,-0.016235079617943113,-0.015479259423173108,0.001842928373712059,0.040962575739891406,0.03867475743361459,-0.000889830103337026,0.019682360215244422,0.024569974056660327,,0.09841988584053767,0.04359290689399321,0.011106976395339804,0.02537777369552569,0.015205392754281979,-0.012636619275213137,-0.03727681392692662
INHA,0.0002516105225328089,-0.02099958132941745,-0.003661403156598431,-0.04369391243025822,-0.028819942888910963,0.11398999267815142,-0.02880231830348271,-0.022727163389142185,-0.004406132168373871,,0.06200181896162785,-0.05489811664231628,0.014064832967130233,0.0606815429104867,-0.01562475468714097,-0.07306600302410723,-0.008133705879626403,-0.023235206138228246
SEMA3G,0.054278201662643445,0.11504092303254072,-0.03323788328631515,,0.019780616971772785,-0.007609053964536231,-0.013636592541603381,-0.008706914092031063,-0.02653835188291223,-0.055372928528926495,0.10258590961753918,0.035510235855677245,,,0.06166649973893089,-0.040245394561910376,-0.02382870172593339,-0.004571004236498365
OXT,,,,,,,,,,,,,,,,-0.023502956641912192,,
COL6A1,-0.059965720786347515,0.1368759659175245,-0.06812077515640126,0.019776828613017106,0.03821562035376893,0.28170352513716584,-0.023865336325607125,-0.001504781374646309,0.03492605460595905,0.14870248406430636,0.06662828554417231,0.040313926057748924,-0.023636521205953734,-0.04401633225425543,0.04550529581058712,-0.009535818239538323,-0.02352774961482803,0.025116378430317908
FGF17,0.13636812833559245,0.06054644380356423,0.12094469948824395,-0.030009997183681372,0.012199834348253155,-0.028388388950766015,0.03704915014970335,-0.014341714219047997,-0.024690067370692563,,,,0.016300702665648176,0.009396706704244799,,0.07215226953436774,0.13298435927226568,-0.03460675836917041
TNFSF8,0.030451241342308304,,-0.01280974041515258,,-0.027619289674591964,-0.016054119376736335,-0.012951026775163927,,,-0.03206815424261455,,,0.10887297869464908,0.041153684334238265,0.056415168763530116,-0.024991402387566107,0.028168531649049772,0.012765037914074264
FGF20,,0.009152563755508136,0.051241937566334494,,-0.0036379341720836652,-0.010231456026583005,-0.02946627278515079,-0.014562991486582499,0.007575184272820492,0.04493161715013725,0.11162873755699709,-0.00013776125336924602,-0.04032559186100653,0.10021588400370048,0.005915369381858509,0.044216497007065654,0.0019252800460898088,-0.01898300872066969
ICAM3,0.03387470510917063,0.05178295928706711,-0.03283542705794044,0.08373497135828731,0.07111628687986742,0.15563812387542825,0.0240161593056718,0.07015123457345863,0.007501709906880625,0.07884041211616058,0.051950247947250734,0.10647371395590077,0.056630521850307286,0.09746426602077593,0.018031380057927943,0.03601767320201244,0.007075416601518025,0.05827744560781559
LAMA4,0.003082043242031039,0.12479481511248523,-0.06450256219983234,0.07372633967644593,0.02626681140880186,0.2629077909816824,0.029336200862743106,0.016090337778747927,0.00015361482423719932,0.10561617555480131,0.050738001395340154,0.1540291850433011,0.038909691248987244,0.05962899583108491,0.0636000777098302,-0.0070086983139641115,0.016780398326157096,0.037403547469632814
INHBE,0.07756708896746065,,,,,,,,,,,,,,,,,
DLL4,0.016972630613061295,0.09702525506198079,-0.03142611575428328,0.03147030384214094,0.016550035835029363,0.14217688578060944,-0.020840549901413003,-0.024141338318771577,0.013693253841561604,0.10779767517798289,-0.02251564961909747,0.15987201030601414,0.04371677049244194,0.166395790247386,-0.015401902947613311,-0.014055727628621135,0.09819230552490715,0.011126103359015826
SEMA3A,0.17236043144567045,0.013610768454110614,-0.02411623477454954,0.06414288350104225,-0.005690768006388606,0.0020615647435112145,-0.010250718741275564,-0.032371372618255546,0.0026530106055641365,0.032121934125492024,,,-0.03637934839912016,0.048220919992764115,-0.000491005184980429,0.04686091768547306,0.012370648643947052,0.04781471275147033
RLN2,,,-0.013756811509524357,-0.022969904502792023,-0.03289929361520636,0.008870281777234984,-0.013192237973248939,-0.01890401941606358,0.020277411882176553,,,,-0.024108643067068294,,0.05429426167601558,-0.027411480542624544,0.1292257821523538,-0.022301405009608415
C5,0.07009047238206143,0.0577018302807572,0.03662982352222553,0.08902249253000558,0.05310401536630492,0.135386174522407,-0.036094234665362865,0.08216087233947113,0.03147033533535875,0.012907630448194598,0.05813432995659471,0.07250938314587903,0.02341753491357569,0.032971344617919236,-0.02134304114270899,-0.03220142106887401,0.01569802004234051,0.05256645449056702
COMP,,,,,,,,,,,,,,,-0.02771999475173758,,-0.023559118744155134,
EDN2,-0.022371260630213705,-0.026562127519133824,,,-0.03632398321444065,0.10325184975727354,-0.01601977315257406,,0.01915290987738462,,,,,,,,,
C1QA,0.031698046730962604,0.07905708552173643,-0.0077953170114776794,0.015400470195321165,0.01930148695298464,0.23408329384719037,0.04014010126651196,0.058451233393140734,0.04879960926047926,-0.015991279556297,0.0784362451263096,-0.006061227014993502,0.08647041791459809,0.13746664056810048,-0.011881217711993986,-0.020243520100978355,-0.03306680765669248,0.008478267807754347
UTS2B,-0.010041679111160396,-0.02842447071044944,0.026720395110501546,,0.007080371104655499,,-0.011403271087897229,,,,0.09523966941197823,,,,,,-0.02032028930063227,
COL9A3,0.032420297485899495,0.049304538961903045,0.021376165359745083,0.07967789269141425,0.0751930317429453,0.1736793768684514,-0.0661771905593844,-0.013884740157885643,0.016722404424225807,0.03919759032834241,-0.05072344970706487,-0.07414761829288158,0.07212573972875524,0.13066569773112044,-0.002265048778599487,-0.0383267098241074,0.06804681002504809,-0.009346732218858211
DLK1,,,,,0.019762638542057658,,0.0013136807286005755,,,0.05139661703421802,,,,,,,,-0.04008799996442115
HGF,0.04183116230216334,0.040559813240198056,0.03801034322720922,-0.014524441186846282,0.0930219159872699,0.014201513261130358,0.03163375858006073,0.02185336290500595,-0.027245767974081694,-0.002594733905887085,-0.02686715563054971,0.12636267337413723,0.08899837391560947,0.07756062317416812,0.03147746624805068,-0.023397223730876538,0.04263053900105633,-0.05801565508318385
P4HB,-0.011379401866350636,0.023697658699714342,-0.06361148425905562,-0.07270771273943581,-0.024842408712178233,0.22192903486277601,-0.01993883558276101,0.001722652488926179,-0.006336867092854155,0.05197185187205548,-0.013229288406706613,0.09432291979674495,-0.09806038670908254,-0.11144011361795654,0.04143453629231051,-0.03062042112433944,-0.03309613861862266,0.042761957808704815
ADCYAP1,,0.08153061073517494,-0.01944008917053458,0.03835000823250522,0.019954232352079784,-0.06099615078551726,-0.02186755799069073,0.011318655801850017,0.04088417044883499,0.0940156227213213,0.048940662475993525,0.05052299754965279,-0.008752205608789499,0.05308524389968889,0.08374687466335132,0.006937726179988654,0.0013571672352309537,-0.04595786056771904
GREM1,-0.030614066877463212,0.04886166986188172,0.011186515677489352,,-0.008752122544551533,-0.019953606559645534,-0.002597289484104372,0.014677210169982902,0.01587544081824945,-0.05216296458107799,0.014566220981733801,-0.08077959761135832,0.008588167948397975,-0.04495281386623231,-0.06003290184522522,0.10099808083569463,-0.0003182316690857861,0.04957489325297521
EGF,-0.020687058503336395,0.044146608383384224,0.028063803878149215,,-0.0137771955645321,0.06376368817273705,-0.02547295355832969,-0.039108317399256964,-0.0012677505621463928,0.038819124931452655,-0.040985351503419934,0.03802155225577955,0.04411249925996043,0.007170564073100452,-0.01464967452647919,-0.012499321205985792,-0.02494835110696701,0.0283816600978864
VEGFB,0.0871365272976752,-0.030606797772106425,-0.016217549155337713,0.0014603464620049778,-0.02794572750357144,0.15985785661181798,-0.013956792870203691,0.0012196988344025338,0.025667852860111914,-0.0071907541605844075,-0.023631831954218977,-0.0404486128937626,-0.06049055022089306,-0.04608417763718429,0.009390128780528273,0.0006432167653244974,0.03385857868893414,0.05682309804098824
FARP2,0.052734396853572334,0.005818985575361153,-0.007522202429894841,0.03377609340927758,0.0037690795226940424,0.11848882735695815,-0.01217066087477103,-0.018760536286679227,0.039925650542555514,0.03511177338930545,0.05537328131328261,-0.020802274723000943,0.09821182799847272,0.06451764677610856,0.00840866812851885,0.02347436209530006,0.09310888886141883,0.012492237470078361
BMP3,,,,,,,,-0.02985271385992441,,,,,,,,,,
IHH,,,,,,,,,,,,,-0.010402691233375368,-0.03622679249908218,,-0.027078271290512008,,
LAMA2,0.003039512130100527,0.09387615267448826,-0.020793064020175125,-0.01889653627144535,-0.004300197661578978,0.1559872798814389,0.027675357028437684,0.01871071843915596,0.03912914378071402,0.0560030870615589,0.013871697714643992,0.07751463438859714,0.08938522553155868,0.09468631123930095,-0.039527156767809386,0.011747756856745162,-0.004858422844800127,-0.031034376457487713
SERPINC1,,,,,,,-0.01220046992891914,,,,,,,0.01636841364066139,,0.028556572958216005,,
NRG1,-0.00550135826502432,0.022284579971566073,-0.02001511655900053,-0.020565928662941116,0.038368640655194804,0.027970296086401683,-0.029832902560639897,0.014834352765378454,-0.03613000293019309,0.008175565220863422,0.06348505687946404,0.0005522434596006581,0.04071898854731803,0.017823004842426243,,0.05154120392387114,0.027881939992574847,0.10933143339753541
SPINK1,-0.027958845157709297,-0.05125152606162679,,-0.027484939459604434,0.015996712439904828,,,,0.019758655534584373,,,-0.03504671401996136,-0.024713965951901735,-0.06563224492112452,,-0.032870261746236425,-0.02658442768166589,0.04816522756205602
EFEMP2,0.030697812244847255,0.11314487591647553,-0.00811290668071092,0.04632094696746887,-0.01167998085434398,0.23134286352131256,-0.06983870543229435,0.06008566402777044,0.054537700190128414,0.04696399073842547,0.016773649348157872,0.10978826908888055,-0.06870558751705977,-0.07220607503258238,0.03811892705305171,-0.0023080815160561228,-0.012261509648991554,0.08789581420890447
SELPLG,-0.05868386121467894,0.050029485417324056,0.007982890918439798,-0.002852623283775688,0.018738753855137003,0.0967525600386697,0.025237135662504146,-0.018873532089164157,0.061347305931636065,-0.0003516461950050463,0.063799442673176,0.1390057633717821,0.06132251043798261,0.1398068164098868,0.052796979267464406,-0.04864117930760684,0.0683185996917289,-0.04999088555663308
GDF6,-0.0009068831364480438,-0.029186960488695554,,-0.004652208230067499,,-0.0005610964789119241,,,,,,,-0.03923845852435168,-0.04225826862421802,,-0.012683405259533735,,
HLA-E,-0.0627949914403935,0.11038075216760934,-0.01589771602016955,-0.03794619115057933,0.03350865543935472,0.2609511257173231,0.08778392809567338,0.06349814336288326,-0.008014132722661618,0.00024556668487598623,0.01728676369781981,0.05027613963568527,0.010877254811376276,0.011455248292826894,0.015420368822195323,0.028954593859738982,0.01291827357633298,-0.026304756569725155
PTN,0.044399163701293015,0.0533164651249463,-0.01677653851114715,0.06585208714825924,0.02421486932248079,0.2730655900906327,-0.03293906032081694,0.09133246271882009,0.024061487407926067,0.08626399222422745,0.026975607610892897,0.15116381227603987,0.04541697692138759,0.08596390047279576,0.06889745336829182,-0.07593109375059773,0.04390322703979321,0.07889714092219727
CD274,-0.07539352334659825,0.001597824739459035,-0.03790100293182172,0.02611649289771863,-0.0017373181287560096,0.07811297444260573,-0.007531164610854901,-0.029129870749670394,0.02806217052640672,-0.016265083549623614,0.07183277103153284,0.05079455564342388,0.0721092111647213,0.05724126774425897,0.04826132769608879,0.027981829390076957,-0.022836408482101098,0.019375648676528908
CD14,-0.06460922773547358,0.05296924084245259,-0.026175431774291935,0.0978318947393864,-0.005772035333199139,0.1903400322916659,0.003970143823561396,0.032876868343440606,0.01681997830894356,0.008747519251233831,0.12333297078937648,0.05159469762319235,0.08642985996232747,0.11310296573150744,-0.009970117970778609,0.02348768571730389,0.0015279643915227363,0.02309239978218799
SFTPD,0.06966101923494965,0.005838866320145629,-0.021829334684253215,,-0.00651523844405098,,-0.007942612831347286,,0.0037654999828251588,-0.030029593124636884,-0.029023773037592952,-0.04003290199476408,0.04928768925194206,0.05412440339269071,0.011446372336470133,-0.004989494556716659,0.022432652269732643,0.05902944124519309
SLIT1,0.08614954208092102,-0.026392116865672693,-0.0034198009672750202,0.057292463800523975,0.010582023472282794,0.14830684575023148,0.020478197665108513,-0.01928691847813095,0.033418499967970895,0.005748633299831139,0.013686284216770305,0.03684047927114051,0.045194308059139265,0.07058792775559217,-0.012798391682694059,0.00023961367408698722,-0.025489916568237805,-0.07268390794777849
CNTF,,,,,-0.027619292195397563,0.11289763584485979,-0.010399904288683726,0.06689959005727288,-0.02077014824196285,,,,,,-0.01978686458945043,-0.027411483565318896,,
BST1,0.0655882726188307,0.07992973397836983,-0.008743548796182792,0.10158141140565241,-0.04205677022735062,0.14798534253783574,-0.039966542433351376,-0.008731610867872377,0.07580604732718282,-0.006012178728682159,-0.022430238901955103,0.09194349598953175,0.04530793090867289,0.16343979121721786,0.01523290707244594,0.026940929109540965,0.023160394667098978,0.08394662420897307
AGTRAP,-0.020133301369590108,0.027386774027415645,0.025850697283303782,-0.02195411415870429,-0.00046227788660198446,0.18678876585466564,0.04851749652619387,-0.038312838944076395,-0.018969152660317498,0.010986915795563497,0.07109542025342841,0.11306223255672886,0.02312241602862521,-0.0020907047296027355,0.11418508495447019,0.005536774069098979,-0.007047038748226273,0.09458483921868252
LAMC1,0.00552553991174256,0.09864093764024345,-0.03740691923661996,0.10033680406039704,0.03357449576260209,0.17639866101223128,0.0034607405688141116,0.05957597260967932,-0.020439184341554898,0.1529083052535951,0.09349751543461363,0.06068267895290565,0.031007460457319502,-0.030883023972676775,-0.0005740444307471183,-0.01939098957484933,-0.00048364692139536735,0.01998156606252151
COL6A3,-0.014974542311670065,0.10017049961253041,-0.020093553810270535,0.035045680720885056,0.04414423012811816,0.05654450421608124,-0.021562285953319868,0.026273083735605537,0.11022131180063603,0.08206823121603128,0.0039896318034746275,0.048181589865256357,0.05602353054994358,0.012063090665944692,0.05590972599184259,0.021545453147629606,-0.007329369524625036,0.015603953566509031
FN1,-0.07276891079167958,0.10474033145298646,-0.019974779362566454,-0.024369242510106234,0.03362569887762216,0.22910140822069605,0.010162351588745226,0.07076653102649344,0.01726996727333639,0.163969025511758,0.11239467847462402,0.10200937271577701,-0.07346490953305607,-0.11862462224264317,-0.033169592052250015,-0.040714842974530145,-0.031320719460260424,-0.03417161308725109
MIF,-0.07370731958840206,-0.11681963965021348,-0.011208701397216348,-0.13085110422683272,-0.04505032909586528,0.028022125720544456,-0.019408459285981654,0.10301613049552044,-0.035985807369026825,0.011102020374159497,-0.0861487472092509,0.12193509027357412,-0.10673434633907732,-0.08006935566782175,0.0019946231891841137,0.01934805109554051,0.04670917624693639,0.1063697733843904
JAG1,0.03650798375072999,0.07374953124755117,-0.04865217431468674,-0.002187053923344176,0.034698385761912705,0.2348175313962689,0.04389399564832063,0.10774611842196788,0.027434968618293448,0.08111547289193578,0.014967746696138437,0.1626127010592055,-0.002681494715863113,-0.06763741216348386,-0.02891229101234268,-0.06849968505455413,-0.022573316516317405,0.013065077280374541
