,UKF255,UKF259,UKF269,UKF275,ZH1007nec,ZH8811Abulk,ZH916T1
BTC,,-0.01245361672496354,,,,0.07366322359960822,0.07044088974207104
APOC1,-0.14495095472663674,0.006456401777746483,0.0309195906347332,-0.03028742873169889,-0.0771074700237698,-0.07081220225813417,0.03834795920982713
PKM,0.0036057871189897786,0.07904292305856232,-0.02286191445225385,0.05152299252030186,0.06986305699899445,0.1265910043035264,0.02042541320418617
TNF,,-0.030540281858154154,-0.020108325779693504,-0.017391903390553937,-0.1047776018368798,0.003799748239375661,0.01348052959383689
GNAS,0.00810870577117683,-0.0779216395475993,-0.01165305198079967,-0.04744011608713072,0.0927212629726039,0.01854493786914562,0.011483401851711922
BMP8B,0.05792288989631131,-0.017867072685945177,-0.0032003070616901984,-0.03779492907499845,0.010897227240253096,0.02874036292383369,0.12560927524356544
LIPH,-0.017585002210405876,-0.017525624773312324,,0.057150574892726236,-0.053658458435047296,-0.018999515750402325,0.06612948627672788
CCL28,,,,-0.02343454574972631,-0.0047702542263709955,,0.053301809390078794
PTPN11,0.04602207276012827,-0.01464309576618024,0.010209725931812288,0.010015722594876587,-0.046750528297965714,-0.025746935736600536,-0.04587235022417547
ADAM12,0.08942373931621468,-0.03896859931595621,0.049000232496813595,0.03024057144596404,-0.08898263906910961,0.06760977949396833,0.007315483811086575
EPO,,-0.0017319225287188297,,0.01984780852420488,,-0.020633959328414206,-0.023239196379792014
EDN3,0.030493846274138217,-0.009061980001475631,0.0380491589828374,-0.013407673909356554,,0.017369059006525016,-0.04222545062352087
CCL22,,,,-0.032060703062065814,,-0.02335319776780661,-0.0005167753901983435
CCL2,0.020286029081377083,0.013423882894181081,0.06300760395338786,-0.020477267668223387,-0.043255713719831286,0.12483822820430804,0.03494753120690083
DSCAM,0.013836861752218264,0.020901691707469854,0.013124781272123555,-0.013650290498235832,-0.041333340627323245,-0.06933153769730552,-0.002250216530977777
ANG,0.01831398870464029,0.08281105040486643,0.004897639169760031,0.05627901799587325,0.15740936555998772,0.010324304175243024,0.02443120252903436
FBLN2,-0.024113124745259992,-0.005410920122632583,0.05856794493908616,-0.049855567195100904,0.0758050573492672,0.022148744657418437,-0.08938426796261469
VTN,-0.020516164494615432,0.03946563460675478,0.0098992350359572,0.017535640063062886,-0.04658825735536,0.04796912198621972,0.005174149688300562
VEGFA,0.06241734783907733,0.09590694884263462,0.058252845618463216,0.043435404154376876,0.12368136193284092,0.07539241555469864,-0.09750440330129641
F10,,,0.013179377736202879,-0.017458897377125353,,,-0.019743990437283563
SERPINA1,-0.06911940410773883,0.027445733076289263,0.020028404999436998,0.030927396905142155,0.013901759678541462,0.1372362350901742,0.034667200744759784
VWF,-0.06660279605011604,-0.0700903321077801,0.0411655565507116,-0.018267883583899365,-0.11248711451482314,-0.04766993176025574,0.03988234389773257
GDNF,0.22849525817279803,0.02429511782529295,,,,0.06943918481470383,
VASP,0.0019124043180928784,0.0671711701145862,0.010730697235122006,-0.007594395396054329,0.055987233019454075,0.08206943995619288,0.05869968618374751
ADAM15,-0.012012522585908937,-0.019253144329126184,-0.028253279234102247,0.01714185724825344,-0.02835833659331728,0.0005294946690632266,0.01898243370279439
WNT2,0.1800737831916271,,-0.013764158809020842,,0.05820618678689064,0.09001855801491919,-0.005005314766052267
CALCB,0.033548860058010825,,-0.015145658049266984,,,0.19267992388056107,
OLFM2,0.006529173814742183,0.0019772505757829936,-0.034174767905346536,-0.07086589058195139,0.005902516291188795,-0.09192030824079243,0.05298019042123976
MFAP2,,0.002149083216001157,0.026179817876502597,-0.006234124019396793,-0.05969059454276007,-0.001463166476165815,0.06677812341533654
HLA-C,0.05205543859171875,0.009726600259776754,0.027310237206799728,0.024434003321699146,-0.06637821418375883,0.11462017411939975,0.11145552038158132
THBS1,0.0019481260841102827,0.030352630990490237,0.02568336397223327,-0.007084238944741658,-0.10252733219964326,0.016883400321852274,-0.04273931947187119
HSPA4,-0.06459143725880288,-0.04660383974909927,-0.04456149780490463,-0.0014858938214872643,-0.05124912196669889,-0.010633903643893987,0.034892795836622297
LMAN1,0.017156289782053212,0.04938160126193049,0.01639166006621301,0.03975415809634312,0.12285912076420351,0.11399964236564168,0.014542148390661563
LYPD3,0.21357966705253273,-0.013099757493176111,0.09383591691982567,-0.022293061980882614,-0.05941339460975349,0.1472098508961254,0.04645245693678621
APOE,-0.10397006710295571,-0.10328017199058268,-0.018086383366166518,-0.05601667479003698,-0.13029965604843474,-0.09656734547221475,0.022417596533442708
SOSTDC1,,,0.05496594845891246,-0.009079430855855629,,-0.042617125633623396,0.048628347659184695
ANXA1,-0.019563232162247337,0.0325738879240371,-0.014811968954583626,-0.024078548196507014,0.10047644174398684,0.030276474506085574,0.030087194411986627
WNT2B,-0.024113151223215265,-0.026940421648832872,0.0028918412844355927,-0.041388454600705976,-0.0479959284505216,0.05614719773023156,-0.0803182965405179
AMH,-0.054337689806946414,0.0141935983804969,0.07040028474337023,0.0012493897740876473,,0.047478554194183384,0.0020396878021372855
GDF10,,,0.04098911768240756,-0.007912852675788349,-0.020582949544647774,0.106782421343699,0.10542492933455297
EFNB3,-0.03211870641107517,0.009555117215297896,0.03203889467820901,-0.06931367961940214,-0.0024448690635884315,0.006541669238061012,0.04732783759270563
LTB,,-0.012349522377646489,-0.024785942271011215,-0.027704269289120176,-0.0835144484121623,-0.0036701156324008425,0.05903600871892009
ANGPT2,-0.025856042300536182,-0.032811187744258515,0.03852253659783639,0.03903197357246898,-0.09363690641395712,-0.009939016587104877,0.03533691610425979
ADAM17,0.03658657027285287,0.01563785467200451,0.04011410802516263,-0.019639457888951425,-0.10688199645779331,0.02028981191765285,0.018652194734884175
LRPAP1,-0.04284182843210298,-0.03174171179099815,-0.020747377931178534,0.0014013392516056943,-0.044019856402621245,0.04243649750061108,0.008512665137226096
NID1,-0.07851140512637103,-0.009241109591843944,0.038543176810451225,-0.0023949400570713107,-0.09646039816715296,0.03698110459676811,0.028189139450782136
MST1,0.006774557447038662,0.03137617052813584,0.007597419709352036,0.02934676553744794,0.048951768490906794,-0.0008009293023016889,0.031081005736197907
IL13,,,-0.015341487231124301,,-0.04807322912893735,,
DCN,0.03677546859763173,-0.008406364905805585,0.06761609632172841,-0.049317044920749786,-0.1310485870903411,-0.0076740264284850205,0.006168101927458457
IGFL2,,,,-0.01887556441192886,,,0.06112236092381716
COL7A1,0.03935810324052112,-0.00337713097530479,0.017376583991129773,0.041757761587404865,0.05429147414463908,0.1037907036498651,0.021412193633600456
CALR,0.1335760115014889,0.01921284949269068,0.02200411156253108,0.09441993387035912,-0.20045515873860992,0.08623896260005705,0.021055669125020157
PIGA,0.06716989686725279,-0.008277805789386151,0.02333927671720588,0.01977802991236508,-0.0893350571916078,-0.010287618523811439,0.010712458619693084
CD200,0.04369707321901779,4.532914455028025e-06,-0.025514042351899767,-0.05277328438067225,-0.08502172624521569,0.0345193595144869,0.046787072464178604
GRP,,,,0.01766173210745003,,,0.019548221961509484
CDH1,,-0.017215835653218926,0.023291929823064605,-0.029066334538398388,0.06233278908899273,-0.019609927393142625,0.008452780677327423
LPL,-0.0592823262876083,0.045610153754117484,0.023790803781705557,0.07675133997131443,0.06364574287935944,-0.022636396142087747,0.024365516565784392
SEMA5A,-0.07754927765957131,0.04264150307171963,0.022254435384685262,0.002690657665905342,-0.0747184769120946,-0.10346435826412244,0.018535088933926674
SEMA7A,-0.0098526264554794,-0.023273040035809586,0.060713633393019495,0.0048821894027249275,0.0270386440410316,-0.023715871633877762,0.10653032307559761
SEMA4G,-0.04691132388596667,0.0585173255962789,-0.00047184397142337046,-0.04229252453430739,-0.016173092062026658,-0.0007788302812422675,0.022629647488610263
SEMA3B,-0.04605502864577887,0.006392510062950559,-0.010626932180097602,0.038396735052044155,-0.020440429163679445,0.014208883013996068,0.029894000829666267
RPH3A,-0.034358482164256965,0.022402993091568273,0.02659140794533478,-0.04101185844430475,-0.07489826940670369,0.0322911994464843,0.038156238352837483
JAG2,-0.03720839102603623,-0.018520252713198373,-0.05664739853353236,0.03832540678930128,-0.012809928488933994,0.04306185991505409,0.07524684652012825
CGN,0.06325359110138763,-0.00807237985833944,-0.04026337916889204,0.017549750416951063,-0.04865088631237985,-0.03597329454981318,0.0555055916093245
GDF15,0.08565672900223092,0.08134403422930098,0.034240879618947215,0.056326010638614574,-0.0013362073391772044,0.07536591793697747,0.07667134103318932
SEMA4F,-0.025470181132060038,0.08816576236225881,0.040662608943104084,-0.00618737773248032,0.04655396432383656,0.061128357762693604,0.07687212357992271
NXPH1,0.021587458298618224,-0.02947587545784053,0.023247329823531553,0.022958828282349866,-0.10147935855014738,-0.03419408942066444,0.029940067522082937
ARF1,0.12113680702564367,-0.013401685949488113,0.03135946781436993,0.020912659075276126,-0.03277105589959706,0.020013857852778066,0.016768043360570944
DSC3,,,,,,,0.04920908177602283
EBI3,0.036167254543865934,-0.02785566122823279,0.04009343164185065,-0.011598211264882783,-0.031045337426879736,0.08042161573564659,0.02115958993519041
TIMP1,0.009736019564791877,0.03050341931616134,0.00976868422204064,0.05038332661622887,0.06021693650654571,0.1105346843784277,0.010466009574470862
SEMA3C,0.032511297721329595,0.039077941812867445,-0.024499927849508617,-0.033915922447642896,-0.06735238580450396,0.03576023123043994,0.0007532080028482101
GNRH2,,,,,,,0.1063177208052982
GAS6,-0.0007505887282463822,-0.05854084545125808,0.04757494250784795,0.027429602737981472,0.036393900939648616,0.026167872150870353,0.01620165055899784
MEPE,-0.032399835863447385,-0.017633486358748916,0.008236590311530356,-0.044842718100399255,,-0.023929158541395726,0.04675088196280753
SERPINE1,0.009451504197716712,0.07886843802197656,0.007398516315450259,0.08591577637120258,0.028115867758857844,0.10365549174696956,-0.033836432922477046
RSPO2,-0.01784623470759993,0.004604347330451408,0.07681965770888963,0.009429177558276984,,-0.028853421903586564,0.031635098020377124
SHBG,,0.0012247064477486948,0.014510467420045069,-0.03206070318372042,-0.0458300925727455,0.011014831060644817,0.07683570185761515
LGALS3BP,-0.03529155103123965,-0.002167339741795046,-0.002546840332593707,0.03245505871908985,-0.15530252628584754,0.0719487662329572,0.06250286655670154
LAMB1,-0.032724905625703724,0.04054083301023996,0.041642055721397384,0.0020783433176251942,-0.16228070692713434,0.05692381867631565,0.03120205321561906
SPTBN2,-0.04396736128827921,0.012501873544643737,0.011284661485743907,-0.01928402246125213,-0.0011993353485255068,-0.001297226679571885,0.008044460226380848
COL1A2,-0.07674151952072766,-0.05307503362335239,0.043757089687860344,-0.014659972419595541,-0.13469831059856138,0.06601845719020308,-0.003830265274027907
DEFB1,,,,0.01739290372935561,,,0.04202632587283508
CEACAM16,,,,,-0.038024951678256064,,
SCT,,,,-0.015456910313535152,,,
WNT11,,0.008906922870111588,0.010947051249708434,,,0.012677947610664356,-0.030841332227618794
LGALS1,-0.04053697488732366,0.06838572533320493,0.0091888342532861,0.03165737449099075,0.15919275827658894,0.1044101651707518,0.020522006411539135
BCAN,-0.0025850495794755655,-0.0923752240171463,0.02385196618520873,-0.04285035083228278,-0.11235854334571564,-0.1183201343450315,0.03640066009048415
ANOS1,-0.07631376410158071,-0.057706022660576194,-0.0022755577476508216,-0.022317719641532032,-0.03744168719688647,0.0014165459830735591,0.030807120074351164
EDA,-0.028679982818324845,0.029149447101228087,0.1316199525453461,0.04662607382864077,0.05006764280643295,0.004688568883346158,-0.0017766436533347431
FGF22,,,-0.013701284295377581,,,0.06518946102807813,-0.00463121027113827
SHANK1,,-0.024123853726114624,-0.01303590180546859,-0.022624635103784433,,-0.036983296965325034,0.13825139991792215
NPVF,,,,,,0.0714060096891138,
RAET1G,,,,,,,0.00031894218226412253
TGFB1,-0.04186819732199983,-0.021573668544171854,0.09050394725824068,0.039170623067831846,-0.05106946330030495,-0.01970495408878435,0.06066388981169433
MSTN,,4.427683150258884e-05,0.06889719098456187,-0.034105016847813203,-0.06045370533525447,0.03893556594076921,0.001185686280662655
WNT4,0.09142357886282917,,-0.015534983288689621,-0.023751371472366594,,0.027384598961314698,-0.030552304795136057
TNFSF4,-0.03130564610933147,0.06914259773805162,-0.024659484892324557,-0.03368976066408206,-0.010125693634800726,0.053174392648603144,0.03160487586102184
NTN1,0.04820630870265633,-0.01865283191420302,0.025249357610706447,-0.00606172418306812,-0.02882578027468715,0.027712741053177527,0.027250649066203256
CXCL12,0.035666947916415434,-0.03289879406154214,0.03604973620589124,-0.03392539992750213,0.03470337356651958,0.12396864614873439,0.012637722466469332
GNRH1,0.018801328323826104,-0.01539754569327447,-0.03813768863175243,0.03874027823548852,-0.07221830045576115,0.028033519908760893,0.025103163511036745
FGF8,,,,,,0.012646637049314723,
RIMS1,-0.0011955372051306167,-0.02466638776155183,0.00670282830910093,-0.03469730214865999,,0.027728353604977992,-0.024138303590327582
FGF14,0.06952007649623272,0.00943952885964492,0.09792161989828951,-0.02198013732026851,-0.08168524116371623,0.05326661666802998,0.016143789437047053
IGF1,-0.029851931312727203,0.04471973378224345,0.007560907454653054,-0.026738608605855828,-0.06896995735084561,0.029202941166125235,0.07708871508947768
TNFSF10,-0.029018808489178375,0.011562034844022058,0.08040801551196625,-0.06417030757650363,0.04573208918681791,0.008776729156607842,0.056866775839209384
GDF5,,,-0.024147997977986946,,,-0.006626407517620509,-0.005293404290049793
CHAD,-0.03831432547373349,,,,,-0.03815397730287098,
RGMA,0.02014088873311342,-0.05325484711358143,0.028785360898059456,-0.013378084558557603,-0.14055856856399443,-0.030170301813192864,0.006278943104199187
WNT16,-0.017846237442970658,0.10397020063651893,0.012076377120235444,-0.015656502188733924,,,0.07854999791983652
CX3CL1,-0.004236406304636081,0.010180495693623512,0.032129439537443044,0.00521757725476664,-0.08945348942724791,0.03597564414983452,0.0819790193269667
FGF1,0.03077347082282669,0.01771816835897512,-0.04070112412597449,-0.04422505177804593,-0.05687418776398877,-0.011032967510328902,0.06764223217907135
ALOX5AP,-0.0294755912254056,0.02194383618879491,-0.0006880545745591434,-0.030351336600844273,-0.06703698081983908,0.0804501167221765,-0.0023501881932521495
IL1RN,-0.04460709324301474,0.05118141288215189,-0.013916329975657279,0.06278390174155875,0.12069647339277881,0.1316872673431922,-0.006340570893772125
PCSK9,,,,,,-0.020370108686981473,
NPW,0.0025508882884045813,-0.016583762554795427,,-0.021443338219021012,-0.018778552037640207,-0.01265037740096356,0.04302119962726642
CXCL9,,-0.009936150469030474,-0.016830999333198007,0.014410513504184192,,,0.10867127849688997
ANGPTL4,0.039073021543478303,0.08763461646976399,-0.005562239513477436,-0.012504621548856365,0.10744687569544087,0.11657846918875034,0.054803212750650906
UCN2,-0.029851928416509795,-0.011499082564402038,-0.014746671940437935,0.020393913284351837,-0.05298750571663001,0.05446006559825485,
OBP2A,,,,,-0.07590249067252437,,0.05268899851313014
COL4A3,0.053607949524387875,-0.004884157746942107,,-0.013412326259881206,,,-0.0422254532300723
NRG3,-0.01885743074025206,-0.04133655707260533,-0.0077777677998640184,-0.0005018058817558463,,-0.0005842895119041057,0.06131569280259098
IL23A,-0.021190647545366273,-0.018091438815790797,-0.018040200811197678,,0.026048874643433983,0.02181313427491426,0.1196209921633772
COLQ,0.04022519074443299,-0.010269665155304315,-0.0044554046854158695,0.08340456835043251,-0.037711869960595945,-0.04645744614693148,0.023973127528000324
TNFSF12,0.04376652105964632,-0.02544791460324579,0.01296408147569033,-0.030805903960750294,0.04695235086131961,-0.018459818238789824,0.0920655538603236
DKK2,,0.15846033316287977,0.002727180772388103,-0.0248309836991524,,-0.024045490658106145,-0.035879556754928855
FYN,0.037852655527351925,-0.05135686818197149,0.020089593958315815,-0.0002893750945691251,-0.036542572907103714,-0.06983876635976685,0.048685908050361826
ACE,-0.04044651197653123,-0.017243387442706714,0.03681524748429203,0.03325266146723517,-0.1154719767860581,-0.047344120102536524,0.06382003360020246
IL18,-0.04578675054654964,0.008132633794561358,0.02438702776073613,-0.05811501369525215,-0.07968224504112553,-0.062445058218140566,0.06997983813178817
PPBP,,,,,,0.04639486291818538,
CCL27,0.11158856216485918,0.025542318661371417,-0.022139775226395115,0.028839004756622783,0.0011582693649322586,-0.03579459427916392,0.028046138024738845
SERPING1,-0.07276969763509415,0.03243026538036874,0.050259770134942476,0.01937975636594443,-0.045571345752369076,0.0620815030938617,0.05357700999365603
AZGP1,-0.03156792984483943,0.07312922567178384,0.052640454768814474,-0.022270788093499305,-0.03200035018897148,-0.030366378787118467,0.07509155819054586
INHA,-0.03679790005873313,0.02828408398106171,-0.02465227771689311,0.058993707174049545,-0.004508304567983914,0.009592557318580722,0.03826630574888711
SEMA3G,,-0.0216787217355437,-0.028356878515230773,-0.03840812115255313,-0.07911655311483853,,0.09094292310159433
COL6A1,0.033675857006629055,0.03350134984362345,0.036631376529869586,0.10477247868019342,0.01503906539091955,0.0894776343670906,0.03328819598459031
FGF17,-0.02527365520060946,-0.021583598172261992,0.05138051081626375,0.05485355948949423,,0.08169821131186823,-0.007437486524003273
TNFSF8,,0.0626615058737522,0.17551593108024563,-0.01982857727046528,-0.06002512759803861,-0.027063112411026435,0.024437521630064494
FGF20,,0.017529846912546873,-0.022416601880535462,-0.0015990080579080439,,0.043415975191447985,0.05449746878759638
ICAM3,0.08029444202924395,0.04033139187797599,-0.01724008908864938,-0.031818244968174134,0.06870266504646207,0.03494857142241649,0.0733013921103827
LAMA4,-0.036699152052747167,-0.005183632872968833,0.047033814972076045,0.035945152348457694,-0.09629964492302893,0.02539993726658772,0.030434570269232315
DLL4,-0.04288203758429692,-0.010020684005757882,0.023843680701310575,-0.029495772202731328,-0.014736751318012525,0.03778846528311502,0.08177636570681612
SEMA3A,0.07838239125934429,0.03505196901427495,0.0165667950224553,-0.02434722387742532,-0.07653000803405648,-0.03444228613850074,-0.01064215581858591
RLN2,-0.019344668473017072,-0.014803609803523732,-0.017872089342189826,0.06022702908796813,0.13902979136076915,-0.01871407649993996,0.028050091546322407
C5,0.006312200688723958,0.008135924459920526,0.05493460587230467,0.030079106099775613,-0.08389833531295894,0.043845924921847614,0.054296302741021665
COMP,,,,,,,-0.0117054078369285
EDN2,,,-0.019020178826415386,0.03240495903691271,,,
C1QA,-0.13652343537817274,-0.002778360411447946,-0.015501016076226436,-0.01111689614775214,-0.20138295629382474,-0.017705553730431117,-0.004173372404817472
UTS2B,,-0.01480360971847529,,-0.017458896952946105,,,0.024136666702557735
COL9A3,-0.01349138639844022,-0.04975234813210831,0.0017830549082159476,0.022578233197324445,-0.13801405681056647,0.03543416174114678,0.06659746911834027
DLK1,,0.061414622175220056,,-0.012748884514113825,-0.021939642560863604,,
HGF,0.042554098837181725,0.0722787575328333,0.04643042269890625,-0.033313892158589806,-0.05232934634044187,0.02772291144536362,-0.009549960011953403
P4HB,0.08123466250769137,0.015265918744219302,0.06729239740209027,0.07165740269110236,-0.1376258733755364,0.14351957657097378,-0.017439380284545863
ADCYAP1,-0.02693281251665509,-0.02989007462179249,-0.01432061730874212,-0.033480168859376276,,0.027519841715612704,0.046426539310769954
GREM1,,-0.012794959820607018,-0.006560206382545958,-0.03490337495181678,-0.07609244525165876,0.015811607341557517,0.05690065132959562
EGF,,0.0178052887772675,0.03538097408520851,-0.0017348179397175063,-0.06620417560894795,-0.02288104499499138,-0.00512366504966492
VEGFB,-0.033747201805704924,-0.006824023694007244,0.02701874120839584,-0.0029874547718794437,-0.06522724180246742,0.06072698282723832,0.027399949568851206
FARP2,-0.048126602027705065,0.018500610733293163,0.009661287358443401,0.036450489264831375,-0.03259094286084545,-0.08788473758071337,0.03916512313735826
IHH,,,,,,-0.00728509611695824,
LAMA2,-0.02541818566759692,-0.04059391517626454,0.008388423392928342,0.02263618669244455,-0.032915515395691285,-0.007646499494414365,0.023298253089926866
SERPINC1,,,,-0.018679442558599692,,,
NRG1,-0.017320101255795688,-0.025889191903595725,-0.01722678331275897,-0.0006127846721618889,-0.0534801546123916,-0.028024090937900616,-0.03738499533464278
SPINK1,-0.01201727733174645,0.08394456517097854,,,,0.08834070801825074,-0.04000859349505067
EFEMP2,0.017193961913174387,0.03459634550955995,0.02055829495976059,0.03124779968681792,0.0017317546899839893,0.05944975118625175,-0.005765199040113253
SELPLG,0.020272460179806582,-0.03718301510504002,0.038240072440181544,-0.0009443252899737064,-0.1322530640772958,-0.01822938770201431,0.0760086492195436
GDF6,-0.04631502241043302,-0.0165837639896041,0.0034480203589914733,,,-0.001957803247513432,
HLA-E,-0.05734347362024513,0.007604141381601101,0.03084906335413957,-0.024554696873286354,-0.07609647006667751,0.012570845256327772,0.01281629514538495
PTN,0.03445566150487725,-0.06081314488582964,0.05685236211083461,0.039161277223173654,-0.14562845556377346,0.04408723528025876,0.032888968603054826
CD274,0.0005302273592963982,0.01809702221479737,0.03267296158160412,0.015474377338658057,-0.0794235878333225,0.012491157650352342,0.017662578110932407
FGF10,,,,,-0.01777744467214542,,
CD14,-0.10662788616871173,0.03643152978008646,0.011471998183529045,-0.00932950491924918,-0.19555421643094625,0.05291388584485038,0.04726471578444743
SFTPD,,,,-0.023418522823632968,-0.05817459173779387,0.037994975649444256,0.07978563149062887
SLIT1,0.05190867681264036,-0.0065023234875375615,0.062370102262955016,-0.020337241466549787,-0.023291381128889645,-0.004502222832177904,0.04923283711340949
CNTF,,-0.011668608139249524,0.02248531375555443,-0.01592269936381151,,,
BST1,0.14198717403525457,-0.007435440846859613,0.053838651201797795,-0.03228825376142687,-0.012994944763763751,-0.06966578736483282,0.08493548176489142
AGTRAP,0.06985321032911462,0.002459673131779851,0.029791709636293812,-0.008848411756618036,0.07103247110272043,0.06980002530975013,-0.007922264262712704
LAMC1,0.002171087527608864,-0.02280007419674842,0.042222474950257924,0.01225524559154162,-0.08887308700660519,0.07902839595808042,0.01652014112358449
COL6A3,0.011568347874534748,-0.012193303351818945,-0.04226981888100757,-0.03301278428156593,-0.08163197493276532,0.10087674451749352,0.05060369582368041
FN1,-0.03290160910073057,0.02968745217613852,0.043861296421449536,0.029248116811370493,-0.15188403755448765,0.11686352373935263,-0.015481884515295039
MIF,0.0008103894464915145,0.07902560119043611,0.021149898004708043,-0.01869802099061842,0.1855073111327287,0.0618390541622554,0.039765644141727494
JAG1,-0.03821496255051284,0.04942664945713351,0.033340072010961105,0.02099963270892492,-0.10730972284041687,0.06403590536476886,-0.010219956390965358
NID2,0.004566129862727311,-0.016824129968004992,0.05065740743456548,-0.007731379464322633,-0.058858246692699165,-0.01305873846458461,0.057800461458859406
EFNB1,0.05153501638662164,-0.03724914999537635,0.01935533625593506,0.018936362372359516,-0.03966945739167751,-0.02101108315051343,0.06654961787412031
COL4A2,-0.04798554915718259,-0.041777465349065505,0.03774734446484497,0.056754309525424936,-0.04006110334443187,0.017137387164920113,0.025182562029762306
SPP1,-0.14276163214836504,0.11113107908927532,0.001449413037934699,0.07966052533930469,-0.018287669827624437,0.11305522042231186,-0.07215706938617551
PODXL2,-0.0014168188550590143,-0.009647410029870367,-0.009506012256368322,-0.0038018345089885787,-0.06712959868721821,-0.04133540948999554,0.04098659703432952
FGF9,-0.022273668436904,0.05337805459357849,0.04297732298208583,-0.044801447893634605,,0.02516451584397572,-0.01950435431069053
ITIH2,,0.11275639792202256,-0.01820688974100578,,,-0.037792976076607594,0.005652570562969456
ADAM10,0.0725105572123458,-0.01628951920624594,-0.015876643453923856,0.01598418649761254,-0.09722591903162411,0.030902618696393762,-0.014725796565708575
CFH,-0.04135506964591706,-0.002710622341333508,0.02692551797894084,-0.04390350738289547,-0.02230437185643117,-0.030144861880013824,0.03956237798409671
COL4A5,-0.011651345903317133,0.014983212668940715,0.015432438971331255,0.03708257352211132,-0.12324832141009721,-0.005283631313402425,0.02624713068051699
LTBP3,-0.03785929190211661,0.0056035249569782375,0.0016431777132717943,0.052361007658995075,0.041275886531646,-0.0340341524834242,0.01427658692635647
GNB3,-0.00044683472715950433,0.0498502374088355,0.07649365555598325,-0.004602055783715826,-0.024961372700644743,-0.04277974572107056,-0.013860823592105501
COL6A2,0.006105670682442856,0.06752157402546198,0.032960945130997746,0.089779681146498,0.041894428113263826,0.08793568715187709,0.05857264162394357
GDF9,0.010545206588903592,0.04400019018621627,-0.0034054210409495277,0.06831862203704482,-0.047335749875814584,-0.013559097267225876,0.0012931858194382409
NCAM1,0.006380380567515396,-0.021760286655492823,-0.025215084880295884,0.01414496172379198,-0.05766819796990941,-0.026975036132229714,-0.068076872974228
APOC2,0.012499118595393793,0.05234204804878218,-0.030081240546855157,0.020225263185544268,-0.1388292946785164,0.0021656762649997184,0.04915895970578251
BST2,-0.06184048766994563,-0.046109183344905866,0.06445474884187286,-0.03298628247614195,-0.03248665932884534,0.036550853115283014,0.05030728194343364
COL5A1,0.029622013001503248,0.011007191393473021,0.010062807657156525,0.08971451881792379,-0.01697217871259982,0.12969055707658886,0.03248190536297076
CALM3,0.00955395057577976,0.018216511220754735,-0.004768522292451644,-0.10659902510372757,-0.010018289992963537,-0.08315272117541013,0.05770636881180314
THBS2,0.05368605541484237,0.04232871422089935,-0.024286745957012093,-0.024132667555195338,-0.08977108427843067,0.040007007519520466,-0.035266211749761536
SERPINE2,0.06741794890762397,0.039763117321011315,0.03791611753737705,-0.008499792068395762,-0.11919247668364781,0.043014618356881446,0.010737278012856923
EFNB2,0.05579566854143262,0.03937785113070565,0.000647872088502911,0.022103926331339816,0.05846421496456923,0.03894275378615506,-0.006771421838410486
PROK1,-0.014634763730322256,-0.028328520408022653,,0.01838074473607921,,-0.018714080651574656,
MMP9,-0.05519082925791546,-0.02002125994490036,0.08532191411001744,-0.01630981725346014,-0.030300755737251106,0.07980305101596318,0.017346969515494092
NPPA,0.0588307021056296,0.005627378537039509,0.10088906316321983,-0.007300277526129395,0.029565269664515708,-0.029540457534335016,-0.031099376938192317
APOB,,,-0.014337208851859289,0.001039426453396461,,,-0.004961668188740521
C4B,,0.009022428876969468,,0.04566229863376055,-0.04951946474702582,,0.07258921780447047
NTNG2,0.02389585574880432,0.009542335776745329,0.05996931196210917,-0.01143690777609698,-0.08432873992523983,-0.00982307279049644,0.04428959093608116
LAMA1,0.05069248201452256,-0.0373694263401312,0.05797727713433873,0.028256741602923907,,-0.01960750008640537,-0.001399130037108568
UCN,-0.02587749518073383,0.042220203728630556,0.03876064704681757,0.011748864113404357,-0.054979678447037994,0.08149690964559028,0.01662484103379519
ARTN,-0.02602227570002627,-0.005443471433291902,-0.021718731822614898,-0.02658857658366943,,0.06487107861289441,0.08781196705453705
PDGFD,0.08155163640266312,-0.0023107370649240247,-0.030651293908393447,-0.026354277341755387,-0.12979386136474205,-0.0351607810044047,0.039517450592476425
EDN1,-0.06430258479768051,0.05186442839231872,0.06079519396097928,-0.021175393428782083,-0.006205367421097945,0.020855735684038878,0.045787091930650024
ARPC5,0.05197965611002458,0.03311384289525613,0.0029632756260429952,0.006300045423122299,-0.14226114354937858,0.03254432529197661,0.043613779768703995
GSTO1,0.016627415194327196,0.05380787780679813,0.006429091006230196,-0.043396934512533666,-0.007936824994701762,0.06547934799360393,0.03406194661335726
PROK2,,,,,,-0.01626107296813807,0.05907253693329719
SYK,-0.04448512548417201,-0.022564907530723287,0.010754939084378102,0.03047878796207464,-0.008376808269867296,0.006066480828306079,0.07543800100483797
CD40LG,,,,,,,0.041151573705948206
ST6GAL1,-0.07538670841765642,-0.03222184220063037,0.0014511951721535043,-0.020296569481757745,-0.12646621587657378,-0.06020429516903171,0.03209336295412432
WNT3,0.004957856814058958,-0.004237091391891853,-0.0023374095018778257,0.008044880517218864,-0.04100162267693814,-0.03326411051274031,0.08357936202683272
HSP90B1,0.09310898663260267,0.005591973183165061,-0.029179022167110522,0.0484873287394739,-0.07358053985849429,0.11813580477041531,-0.046507060390751545
