,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GNRH1,0.012270741893552253,0.028615641531803085,-0.005419581974244153,0.07088189726786324,0.019699351804871354,-0.014154696766428172,0.03640797332719004,0.0018348821430904997,0.05775635299340737,0.023946596496746624,0.05590886835560284,0.09162185702936852,0.043403313440905575,-0.04160912477631547,0.01447848687862881,0.009489099432620501,0.04261970695201264
FGF8,,,,,,-0.019781341714960404,,,,,,,0.07700367819917957,0.0007156622738645514,-0.04298239944957123,,
RIMS1,-0.06668689172361898,0.014831836933078766,-0.0010159325971389613,-0.038286540391499646,-0.059203489555713466,-0.06471020436778621,-0.05273920907076269,,-0.07191554057729897,,-0.04600846118392256,-0.06620351483629906,-0.09005536803488175,-0.10880795043364325,0.03371610302749661,0.11767144233442361,-0.01994246706604478
FGF14,-0.03915547086067994,-0.054895650763066614,-0.0010216553282221801,0.022852467762416433,0.013194573300417858,0.036092140966175544,-0.0783071856486822,,-0.06143423170991744,-0.12071610990227097,-0.02741433150313002,-0.010608645509503523,-0.08624757981838206,-0.055415870225174545,-0.00789983459982434,0.0638645738359765,-0.03081470780475049
IGF1,-0.10789063819145708,-0.06854456063342718,0.00960092681049711,-0.00037174133356005683,-0.041179062647465584,-0.03901582053213975,-0.03304260037576964,0.00854629937316477,-0.0004019347435876621,-0.12084794670948555,-0.0018960722966364833,0.0005952399721794894,-0.062252989635008735,-0.04263150147621282,-0.0030665743408523137,-0.028016474474345347,0.018719410082309998
TNFSF10,0.02640824294216418,-0.06382204315874887,-0.01228624916191219,-0.0008688298030908323,0.01436070322585314,-0.006629290913479288,-0.07535224583847537,0.015096943239931734,-0.0215213174941863,-0.08388369357600038,-0.05743059265304784,-0.031298190398311956,-0.014175803589878645,-0.019568801428001333,0.0065560622920917,-0.01947323775260603,0.015855877344784063
GDF5,-0.05504193597789484,-0.01182148068854087,,,-0.003287648597409763,-0.01637402617170628,,-0.03294876991663463,-0.025683252751622594,,,-0.04025718734667162,-0.03143110213245313,-0.023694067046447543,0.005501947849284184,-0.03508167876509855,0.027907029190618122
CHAD,,,-0.016652717966247944,,-0.0007280801835593523,0.026085170193319972,,,,,,,-0.1015538219006481,-0.06426882461040694,-0.005165176171623114,,
RGMA,0.05802881148443904,-0.0834798379776862,0.03919437747188894,-0.22591719280543535,-0.13060166469005388,0.07178786362078757,-0.01876472361046807,0.05445862765792157,0.006165241106793828,-0.4329671139330682,-0.20445845253243042,0.006041282590611527,-0.07816119351301674,-0.06216877227821232,-0.07585905565676583,0.05722975562832173,0.043559421342739164
WNT16,-0.012347402416176718,0.04030475966463473,-0.03939060166252564,0.01923956951783759,-0.030179964878640334,0.019792403577314762,0.008354601224064017,-0.05294109355849757,,,,,,,-0.03318870152634794,0.053252455333599215,0.009470308578385916
CX3CL1,-0.06650388625060479,-0.16183334389092097,-0.11232309043183314,0.009973848625423599,0.033220635095921075,0.05063576419734939,-0.0869832754115708,0.04509106126770242,-0.06339364752557525,-0.11493291524394918,-0.10121993458303764,-0.06234225378710071,0.11053022080617113,0.05541628219497221,-0.03170180026897606,0.009716952959606548,-0.06379778008006874
FGF1,-0.11577873425315616,-0.23293812192219085,-0.03133128554379566,-0.25254350218879723,-0.14302581544237128,-0.025911814523175616,-0.15233273225199914,0.04110832875861453,-0.07315923601584493,-0.4001397095927071,-0.03792378870654949,-0.08041128290056473,-0.06488558039076343,-0.09266946857262215,-0.11667063683544954,-0.1304339549502535,-0.11739012114930636
ALOX5AP,-0.045238381372277474,0.08739327045706274,-0.013089945671756986,-0.032080450725230844,0.13735434581436776,0.05247227052634222,-0.17357538935907862,0.026918792634845836,0.01427426803122647,0.023716864697998705,-0.10695656519333872,-0.004049997839726071,0.24067004236021272,0.08992696489375622,0.04705841341196855,0.13393139102848609,0.16517983677346793
IL1RN,-0.04869058688082321,0.29717589554336443,0.01834933756232187,0.2572560856748102,0.09630011310556517,-0.019430239010595346,0.11469015405950118,-0.012400101040942782,-0.027583019523699376,0.19637539929319692,-0.08247402435379479,0.012506443475283421,0.14855658476639166,0.11889600091995835,0.1403343458173944,0.06731645666223741,0.03442292279449986
PCSK9,,,,,,,,-0.03377849711077231,,,,,-0.0323940392050328,0.051313742223413394,0.07438510438904489,,
NPW,-0.033423969495698945,,-0.019614147488337955,0.03587368984991175,0.006302919295177062,0.017335811713426384,-0.02463625354586378,-0.025284666148364082,0.027451051827294147,0.09755894637189755,0.015159096614718183,0.004702747177239929,0.14530102948853107,0.08345283163957092,0.04184412634510668,0.06151385877273297,0.06672420583038527
CXCL9,0.04278677972288728,-0.11538416275145909,,-0.02550080245348849,0.0028826760812197014,,-0.03657043994506625,-0.03261184257833428,,,-0.07219525087192852,0.10904101273060862,,,,-0.06928334491385728,-0.002705690337108305
ANGPTL4,0.189816049936882,0.3666663571160948,0.16285672423644348,0.35736957535270086,0.16714534018861485,0.081272667961821,0.09261924028381653,-0.01748189568834793,0.25891644474645675,0.42574885313631494,0.1760499405672582,0.22413128080122574,0.27494266830311487,0.2824623565062744,0.17529351172145297,0.07503930604833607,0.2615063273449853
CCL11,,,,,,,,0.005464643696354812,,,,,,,,,
UCN2,,,0.03772062912396782,0.009214034368155303,,,0.012198350396209635,-0.031739618238354236,,0.11274191130968177,,,0.18380017688233774,-0.0025185975314289456,-0.02488104527771135,,
OBP2A,,,,,,,,0.01645252988475017,,-0.14635196844449438,,,,,,-0.050861808420012894,
COL4A3,-0.006303305736044321,-0.015411306880586426,-0.010715654697068963,-0.008540880521449485,-0.12448215893149452,,-0.03599554368789371,,-0.03478554826078193,,,,,0.045060075893341364,-0.043146119547927714,0.027516255371625768,0.0077827591078834055
NRG3,-0.061967365399921495,-0.08555337562020329,-0.04162252940103707,-0.010160237936602793,-0.06721124499230756,-0.06069486065662985,-0.045788932785269014,,-0.07050792015539058,,0.016156991017274337,-0.063026950125364,-0.012744141642036244,-0.07488291121487499,-0.00036537094996477645,0.003970452791133832,-0.03284140123893177
IL23A,-0.01088656742693844,-0.03987983670919506,-0.0007382142016594328,0.028562921478216173,0.12649844762134166,,,,0.15954536972064812,0.022418154915817928,-0.001298369127927603,,-0.021453913432440585,-0.03468542089548282,,0.08950021425174344,0.03713320799495683
COLQ,0.02470524281919939,-0.058058774141131544,-0.024198492056612574,-0.026027950054724778,0.050382372252143516,0.006135779951865425,0.04282638389746848,0.07636740748325399,0.05572037148671029,-0.02228132007714312,0.04229438151836792,0.029793663413577205,-0.0028541437882802804,-0.05063515106079499,-0.018106654813708,0.03846108778030716,-0.03541293352224345
SCGB1A1,,,,,,,,,,,,,,-0.01116300681709265,-0.005407546521763772,,
TNFSF12,-0.059949263130858355,-0.029559527901435297,0.028170373120105414,-0.02285301195491912,-0.015501456060431532,-0.017751885225321645,-0.007415264756372481,-0.005858676684594379,-0.030517897063159785,0.1093221670995982,0.00533233557590415,0.005519612343145273,-0.02522683436533729,-0.02187589941010511,0.009146554329696795,-0.05729414072749578,0.013004252094832377
DKK2,-0.04895922356644267,-0.052191465025081846,,-0.020250503445038596,-0.011736470563272948,-0.013914681578049301,-0.028528319795977076,0.010422784595147937,,,,-0.03501987905667141,-0.013950800476485016,,-0.04290256840505471,-0.031244904218136055,-0.0369281010592706
FYN,0.007650293654572209,-0.20147755787565216,-0.07878928432112672,-0.20636790650733056,-0.08934122741019744,0.1270424481428064,-0.06486027716856853,-0.00794267190967205,0.011424286760356344,-0.17096535561142717,0.06577861382405713,0.01959622292370612,-0.20628072200944006,-0.1714985924054491,-0.11061839743737077,0.012116452507551468,0.01669180897919556
ACE,0.03432419102657788,-0.25760618086779274,-0.05746638914405187,-0.032924340044781265,-0.03968723890448101,0.02866601161065771,-0.031233366583830434,0.013755641919729006,-0.06725719644314511,-0.39382341713731833,-0.163096645466728,-0.028878824565716138,-0.1687849975062575,-0.08786934954984184,-0.09349420772236217,-0.20126530454042868,-0.11498910949975638
IL18,-0.005922444642550509,-0.10416220743829527,-0.08207964936000688,-0.115486383830046,-0.058998361573250405,0.05717989623127093,-0.10444008468728766,0.06490821129591863,-0.038467249882574994,-0.014668917952605671,0.03278919037184442,-0.037548619781518466,-0.09464331693105422,-0.16837320850900042,-0.020989888140580098,0.021968277470782924,-0.0832153297696549
PPBP,,,,,0.01466496512280844,,,-0.019059547002650185,,,,,-0.061984353691886415,0.042256403619352664,,,0.016135777072075586
CCL27,0.04920321227911352,0.009813376031420833,0.16021557558121577,0.007085418032568583,0.0967965439449105,,0.07415436603756768,,0.09250114012358883,-0.085560676640053,0.027369261754774013,0.09079423308100802,-0.020302052104061608,-0.08268638620087926,0.009117702768585926,0.13681356374092374,0.04229315822204269
SERPING1,-0.01206441287386821,-0.13321123426043702,-0.00824252450922816,-0.10462540001061942,0.10225682369138334,-0.03276269250188599,-0.1699879858390547,0.03213491964144394,-0.07272084409771117,-0.1314362089088762,0.03292300396743049,-0.014244349759279096,0.02294053477306242,0.010241654816863942,-0.02853561170914054,0.040291137883374586,0.17496862535382057
AZGP1,0.10851320130300478,0.025113148579247003,-0.06243197741799044,0.25646583708496234,-0.1593122324867642,0.13831903811950239,-0.10307778642969707,,0.08119200350002484,0.012546631052916474,,-0.055632744264630295,0.06855061689961546,0.1482890766189015,0.12895353611905508,0.11514347305804314,0.1587203069343598
INHA,0.09184490803000293,0.04959386983805907,0.01711957372665157,0.10203368113623182,-0.06972541148530605,-0.02562578982605121,0.055301396354444386,0.0542782650761633,-0.01736100310860436,0.04836331741696298,0.05334143144313553,-0.03734333726561021,0.09445040328222748,0.0362168335438175,0.04338839145631252,0.03298114671291281,-0.005829712431824438
SEMA3G,-0.027078970808197857,-0.10251701022062662,,-0.0555722283900915,0.05644112070747676,-0.0013378541152439844,-0.04412709445095684,0.05484824162699628,-0.039253326209783834,-0.2117415422643533,-0.05570716432914914,0.05499028744693073,,,-0.05344608291720662,-0.04311157490549454,-0.04052669799056281
OXT,,,,,,,,,,,,,,,0.07801893443887803,,
COL6A1,0.09372841375296563,0.05310262774276911,0.15868689463379415,0.05839595797199098,0.11501097705110339,0.028389008810880377,0.24804836100166103,-0.04497210679355315,0.16874885693525987,0.3476079999020999,0.08497976513586092,0.1490185856498277,0.22764037715781454,0.28543687460687955,0.08955156539933243,-0.16544521200470752,0.01681901736579705
FGF17,-0.03415074360196009,0.05147008621211945,-0.014377615015613916,-0.031758519100382486,-0.05674239968433595,0.027621471779742144,-0.010854230115588642,0.12099374272293457,0.01982783501092046,,,,0.04004068617103675,-0.05294578849918745,-0.0369469531083105,0.0005352627253311484,0.07736756265167706
TNFSF8,-0.0349519640151576,,,-0.0050041871756430385,0.015208400691723906,,-0.022781054521427802,,,-0.07942724696399095,,,0.04820517089469524,0.028455007696721654,-0.033188705906918324,-0.06337406256062528,0.10872733438469422
FGF20,,-0.04974385100496876,,-0.03232973710997962,-0.02415411902271826,-0.016986172323250313,-0.00311379448198329,,-0.033583892533761935,,-0.0689379748170885,-0.034456712380605464,-0.04245064104989473,0.017137745345731766,0.024689544353459852,-0.03889054654933033,-0.06516473850295444
ICAM3,0.06273129136610894,-0.13331230142398276,-0.002610054342990348,0.0828067876389724,-0.05719096625388122,0.07001888586210765,-0.05513281821374006,0.046433939342465855,-0.04437375046939918,0.09712628961431347,-0.0624241420215626,7.378278057062073e-05,0.0013478077233752845,0.013707252902180658,-0.039399803706685395,0.0029319997349331705,0.05717254089816152
LAMA4,-0.06113263365224766,-0.2352403449548525,-0.029188276217859174,-0.06977839533471357,0.07525966499692796,0.06556287164364721,0.0622107127382112,-0.016032448280894628,0.015035252633622423,-0.45547911340423225,-0.0680058988465358,0.041828878392086696,0.005370997706018203,0.029298074224810164,0.053811274938835627,-0.19604494836875455,-0.008274057313719515
INHBE,0.0717180708232103,,,,,,,0.006420109533021236,,,,,,,,,
DLL4,-0.006664956596097904,-0.18980922675842635,-0.05786561478064449,-0.057789039367355154,-0.011613406659050902,0.05002440075141437,-0.0505733797738085,-0.0028399592915193945,0.05962327299120074,-0.2756851401308282,-0.030353394313344124,0.04909286847191618,0.002006945876128931,-0.03628327613072813,-0.10069204246135985,-0.10214193890809042,-0.0043099764751749125
SEMA3A,-0.02614265511165193,-0.030805034351931722,0.060633462669008084,-0.005403394386518095,0.04233068047997301,-0.026450419177522645,-0.002653211962093375,0.04796712335535953,-0.054644377019336526,0.04976825022958414,,,0.025919692657600708,0.04621059502746564,-0.004039541167334184,0.031786246811994254,0.08205856695858761
RLN2,,,0.042686414300888716,0.025196264625023924,0.011435025240146992,0.07337446078781258,0.0750315215440881,,0.0003241138664985939,-0.002719695877309093,,,0.005971031189046704,,-0.025686579150475716,-0.014197780148989583,-0.076556105888379
C5,0.09411378710975124,-0.05789006541957447,-0.07617032691664916,0.0007518670159729841,0.00044772293822071326,0.0009114737164470169,0.01587127283007013,-0.0060376652953215895,0.05305692961311038,-0.22933917319915192,0.03891606916194277,0.10106606933970108,0.0066856024665349015,0.03165544365715208,0.03209693136543575,-0.01934363178295102,0.044302066332580575
COMP,,,,,,,,-0.003985509792350877,,,,,,,,0.06640264370033173,
EDN2,0.13270703972785433,0.041037307865788714,,,0.03567404682416408,,0.26420495255483734,-0.019870731690067176,0.12384023145785497,,,,,,,,
C1QA,-0.20395944378313194,-0.20286393814901205,-0.15738847637454612,-0.2027449531851844,-0.038578971374361205,0.05277686845855891,-0.1539327149872164,0.05112126783278882,-0.0005605724094933884,-0.21191077755988727,-0.1181517268871844,-0.06988389999717409,-0.13641517242982995,-0.16986070011396465,0.06144074123471585,-0.2138788041678216,-0.17142446498425998
UTS2B,0.021088964257899776,0.07300967844235391,,-0.029621723660836784,-0.023073736820896036,0.1111706375266717,-0.020058528554213414,,,,-0.027500561921786775,,,,,0.03885575183379341,
COL9A3,-0.09320165943068906,-0.23396193507566143,-0.06972759387317959,-0.08618491341685273,-0.10439099833383639,0.04143899115336137,0.13120323225668518,0.028811428604352436,-0.07320341875580107,-0.5232731347791529,-0.05000481774930969,-0.07006642133911391,0.12261296009159564,-0.03494874334244263,0.051340131074086554,-0.0937315248664473,-0.04449483623737229
DLK1,,,,-0.05827386064174783,-0.028210654617160113,-0.010924615398580972,-0.027210631802174857,-0.031582654546727776,,0.38183993899111285,,,,,,,0.020901234904395726
HGF,-0.08079873736991991,-0.027775528555182706,-0.01113774342090416,-0.054873795285600574,0.025731226969442248,-0.04562906328096631,-0.061986100020881646,0.03128279741151884,-0.006728371533922579,-0.027877903751634965,-0.07089180189738016,-0.05919746980632988,0.010406265445581823,0.03576001914778865,-0.024273320000514145,0.1408167878377039,0.05234184667995918
GIP,,,,,,,,0.1403214568097817,,,,,,,,,
P4HB,0.05551552123561063,0.3446469360832857,0.05261255292171784,0.22190891207870123,0.19749547282055302,0.10657311099940611,0.22888395265650843,0.018702128155324196,0.08569598938227437,0.013151409040999465,-0.01279251149304977,0.10461703611945311,0.25967682666081937,0.2214851625415523,0.22462748891830306,-0.06380792593678342,0.23480139391122976
ADCYAP1,,-0.05096722951407295,-0.018353252476697703,-0.02935403051226584,-0.057009984205810396,-0.02871406748640647,-0.03846536954056326,,-0.038987776359659616,,-0.04340679575138461,-0.038753184709449266,0.016965653548522648,-0.09225008140175399,-0.007329392832793046,-0.053582847098135405,0.009512825577107045
GREM1,-0.05052491023523868,-0.017776396663393236,,-0.00322712112814716,-0.06306411076453775,-0.004945650013830579,-0.04504900565883769,-0.030612642317761226,-0.00731751807441138,-0.031029679708396686,-0.08578407348682274,-0.09352703941454417,0.003623330939492467,0.10781617280448623,-0.019147810347433816,-0.06548521762487203,0.004492873319235879
EGF,0.07027257401276774,-0.008058823332524405,,0.04653698978349913,0.006687206476296067,-0.008359449241011969,-0.022494243565241615,0.0182985686167956,0.05728817081245261,-0.09258768645907,0.023523235190658204,0.010928019319292308,-0.056864347176000495,0.024595266419744927,-0.0025977137145055756,0.032793246893084,0.03744345362448801
VEGFB,0.06058317878281023,0.17173303085761366,0.04094206571185813,0.14356953583888013,0.0780359260622592,0.06958970128330104,0.10496304585912176,-0.052304791922274,0.0830557450979441,0.2606008253174135,0.053209250593386305,0.05958605979001128,0.01727888766201338,0.06415467221348808,0.08344303091411256,0.10482314361180278,0.11512755499207902
FARP2,0.028875841112869928,-0.09996013224712799,-0.015134760362137366,-0.03964870272124848,0.03156637126187668,0.030027260132029065,-0.044687102558552044,0.009138559611569815,0.05310332124462793,0.0672399662874989,-0.10589722338195523,0.06674038655324689,-0.0829050326756154,0.005313601875053836,-0.032713151532143776,0.0677100366407133,0.06289365760401085
BMP3,,,,,,-0.02317455868428525,,,,,,,,,,,
IHH,,,,,,,,,,,,,0.03471591279349374,0.031515971236062826,-0.02571256551674939,,
LAMA2,0.001445060658450939,-0.15835061602815356,-0.056214094121715796,-0.06606094304431032,-0.0004505429452213022,-0.03061150915039833,0.04580436598684607,0.014891116822078448,-0.012272338640596368,-0.11672833389901865,-0.06672606969090941,-0.0059616469683928305,-0.01334523078346686,-0.014635818372272841,0.003691563396600083,-0.1618764149350138,-0.010095797536835385
SERPINC1,,,,,,,0.0685937467336669,,,,,,,-0.02755357068473508,0.053766301888229166,,
NRG1,0.0033741308417082933,-0.06616907066514074,0.018469900309555573,-0.04877203769513069,0.0853915525192505,-0.04169861627243882,-0.049390981004077926,-0.004658860991660209,0.01708722634031444,0.1667479379412751,-0.0803232573503352,0.04692788846758422,0.04554503760155748,0.020540800703148565,0.011339575246239433,0.07748651574389968,0.06620610297206722
SPINK1,0.050888010911765015,0.3626290127579736,0.03704644328915641,0.34424217710304966,0.12081042371368167,,,-0.03377848782622106,0.10202774422351331,,,0.23917353571047129,0.17546513370957856,0.11530302707506682,0.025552823879992203,0.21958663921120322,0.18831854793799366
EFEMP2,0.018999917547302982,-0.06512546709041826,0.014065806777843172,-0.06851845726789743,0.01588878006109572,0.06970978175834219,0.12981189811315147,0.018507541984975638,0.018165779430267915,0.32125313263811006,0.015718299486081368,-0.06858285187175121,0.23191656564598215,0.19352347703009384,0.11110918540912852,-0.09816494663626754,0.12214823966499848
SELPLG,-0.049650586318635954,-0.17004662433182222,-0.06578450661147302,-0.1843320860987313,-0.006194219100074621,-0.002812990207714957,-0.05922452207300831,0.02948752008101587,0.013297667856434535,-0.006247413610848543,-0.17883772070436982,-0.03661053049273132,0.02461565748404412,-0.0031010159617373325,-0.015403965436884635,-0.096394094592723,-0.11529549358304192
GDF6,-0.05924829231039569,0.04039963026202669,-0.04898725783439914,0.006492181744164062,,0.04610395757745348,,,,,,,0.09837239562600016,0.08407967757021036,0.0026093335554459316,,
HLA-E,-0.0890585974516735,-0.05577951917240791,-0.13279600455027674,-0.11249189725175954,0.00813716674671465,0.04055910200540749,-0.16981006567126283,0.030059889431575705,-0.030222877489565057,-0.11416989980130159,-0.12306653416216261,-0.06852411518300949,-0.05356763249024399,0.06935385488674685,0.00788159264165923,-0.20906062040040002,-0.1448083375136179
PTN,-0.06208153964433044,-0.38384055849231086,-0.07219592027859248,-0.3478370380148598,-0.21314516536100847,0.126106091867508,0.15133656438588133,-0.00015604521555702042,-0.018922930751844896,-0.5037507398036485,-0.08494649021757048,-0.03615009610652631,0.08559310896096717,0.027810564343432608,0.040874477883443616,0.08632895567030995,-0.027641859157040243
CD274,-0.062390065282619235,-0.0002734222241055257,-0.05718343986930339,0.09355540828717122,0.1360400455374164,-0.010372946492890537,0.023707003998962813,0.028961711873641185,0.020771675771072043,0.11711065639427527,-0.06728349488482775,-0.02069240361877913,0.10709427452010041,0.008336587167208346,-0.022750191726525457,0.09190693076219049,0.14032165429455037
FGF10,,,,,,,,,,-0.02776789710359295,,,,,,,
CD14,-0.02066271090844871,-0.051733458606660544,-0.17927723093981532,-0.017948173589932444,0.1578541027636072,0.07144925342786995,0.011735149914626519,0.07741724066387727,0.010985621506497945,-0.045631888119893896,-0.06842921769368007,-0.019757995007255724,0.024330597007890094,-0.07920780164088907,0.039163668918435784,-0.11942894746274697,0.016455548031665768
SFTPD,-0.022322007821848865,-0.017333108151168237,,,-0.035465000002784276,-0.03358284121501701,-0.0066021319912362925,,-0.005845935145955562,-0.08461085840902155,-0.05436056962974999,0.08661972930019728,-0.026447702920865727,-0.06972655240577477,-0.027610463745670295,-0.007063545188164873,-0.006051129000688271
SLIT1,-0.1088389629249089,-0.11847237124199796,-0.09467857601721216,-0.1962986658411015,-0.13193967574444254,0.08389119105568507,-0.08468088382660643,-0.023533098389408976,-0.0959899061030309,-0.12142787577484108,-0.040037494639237954,0.02444669880291455,0.08736379319141803,-0.04574501554651011,-0.021402330336361595,0.10131146178002538,-0.10630398666893627
LPA,,,,,,-0.014853626612523462,,,,,,,,,,,
CNTF,,,,-0.029911844638223176,0.04877188244630257,,-0.018293590981718587,,-0.03072147840847259,,,,,,-0.036402585673796346,,
BST1,0.019796215641463364,-0.04327407464015863,0.0334179685781423,-0.016709013090398284,-0.003042019714398813,-0.023918428499075668,-0.029034771642462265,0.05303267327045296,0.030657023753338314,-0.02363135351162696,-0.11669031774295334,-0.030517276207332154,-0.06691126912602895,-0.06899480441357797,0.046883570796798744,0.0422247329907817,0.10519396333480904
AGTRAP,0.05933485648051881,-0.02206449074210754,-0.018462719674161156,0.09783305840306057,0.03953915337081108,0.02479968597248591,-0.08791638428340401,0.027746012342470833,0.04146181604313133,-0.0811117035209551,-0.17333824603663375,0.00243517199145945,0.16272815831476084,0.12135188523543819,-0.008874336731416944,-0.009861726014447791,0.11855921037010367
LAMC1,0.013040628407030817,-0.14652584093281962,0.006005565110806342,0.11066141397243866,0.019457912691820196,0.06419610615763334,0.15370293397783946,-0.007241625745840453,-0.011660317265839212,-0.16518997359105952,0.0020590919691448415,0.11519593897231967,0.14932483017140996,0.10408296949987687,0.042644017931264065,-0.15600604078034486,0.02966100928041563
COL6A3,-0.04355756885351057,-0.10662454968012361,0.05634159608925561,0.08983699096560849,0.057518329039892964,-0.04816194619849541,0.029077423686219933,-0.05435908868899434,-0.025865700740259078,-0.04030287264225119,0.16471533764406357,0.058370444959088774,0.07766670846206727,0.20238844504514164,0.05290875984187891,-0.1957060500608469,0.0073911744563124
FN1,0.1733700143245906,-0.07725874991553108,0.15276084171505278,0.1404256135131243,0.17407088795323325,0.035576977154723216,0.18718490898880671,-0.042123888745954144,0.02048452365545663,-0.48101974375080486,-0.04684134559844187,0.08722290852271879,0.18383715345978632,0.2482860755731252,0.0807524652330994,-0.21277167515794643,0.18824053509145436
MIF,0.13231674456645506,0.4243578661428629,0.19447277227721332,0.3250521179857746,0.13021170294135467,0.07785783980400476,0.10478377383784307,-0.0013389934235051098,0.12707773075798418,0.7547414773759012,0.20439724910919527,0.22742533048074898,0.24748785588995892,0.1616145057316178,0.050057236064625435,0.24130908970146095,0.22141577939774026
JAG1,0.11962597616686159,-0.12096921180989276,0.07133258135360633,0.06340873141882195,-0.0056005332711295385,0.11710892281739814,0.11913161944010933,0.013372660606750079,0.04734484848055213,-0.015469380051109585,-0.049380602382908,-0.005710393636641847,-0.016946483869543977,0.03770523193006155,0.006814986426186939,0.0359092613310408,0.14363252291575002
NID2,-0.0398294769669854,-0.22761840243419298,-0.009764677656362531,-0.046008640710521985,-0.03678296066701627,0.11918581786400477,-0.01170913174894014,0.005381494823347179,-0.020531769640844043,-0.27832917248409467,-0.05290593241098481,0.0684588248540972,-0.007536287586374562,-0.012665761085905667,-0.0424427330798129,-0.16239979577368002,-0.10274877684796266
EFNB1,0.002944914870136022,-0.10507785150649486,0.07371503445186486,-0.02502094776953598,-0.02903209433694981,0.02920464301739232,0.012633236070214387,0.029188608068927698,0.061256739597357446,-0.039551203593220986,0.03264912202912406,0.0643701860523702,0.0526647417960817,0.06965530564770804,0.021251019378212367,0.13936791085205563,0.04947643785402179
COL4A2,-0.12967522488836317,-0.2719005126226353,-0.00972808834829856,-0.07187487056361959,-0.029558618516602832,0.07237100673581917,0.16668022377224861,0.043561053207313585,-0.011115290229684561,-0.23384764285266565,-0.12177834977109782,0.019198127127794184,-0.10553154574378569,0.13506072281012074,-0.04885998298949003,-0.28210983634652664,-0.12371422668445144
SPP1,-0.024355512721079386,0.34155996788042126,-0.19756196639861104,0.3448439230438498,0.22785569495365382,0.13799133593859808,0.09923101213587614,-0.020271110387493522,0.13428139980733297,0.39307585128602934,0.20661225555118126,0.03995263853922009,0.246554703682579,0.026797371738755304,0.15239479819015392,0.19797431743760413,0.24415183918633626
PODXL2,0.02774995307156008,-0.0795992071532226,-0.04223514693695524,-0.004081984670072534,-0.09715912142194447,0.08019141056962766,-0.024626868026975928,0.0031655277597542287,-0.04444154524285455,-0.2051549323894037,-0.10414033975974096,-0.01360216147107643,-0.0715856509992007,-0.04162063509773552,-0.06246524933982725,0.08639087686809316,-0.02972378317338284
FGF9,-0.0177845802237094,0.0015621457032535383,0.019915057091050417,-0.010793557303134044,-0.059041422785272364,-0.04715589177374935,-0.059766599905352,,-0.05737264024889764,,,,-0.06349478678873588,-0.1075781900335212,-0.025977045846566724,-0.02370886999796425,-0.039244981215078974
ITIH2,-0.017372238490190497,-0.07499481631218366,,0.03344177967484973,-0.039265208878574674,-0.02362336500539155,,,-0.026068629963044803,,0.010690380792204817,-0.06200038911836066,-0.07607258698720665,-0.07611691059103011,-0.07954638360707313,-0.1316382454680482,0.01902925219410012
ADAM10,0.03973986557153132,0.003761308122866241,-0.07478850282439078,-0.05510421671540377,-0.04954034523985038,0.01853758551806558,-0.007270790597039548,0.006292220732313467,0.02326767937699069,-0.05208063865652767,0.03442118207939779,-0.00861366689296388,0.0640233884579898,-0.05545681110719816,0.010009650669075566,-0.04580620855511179,0.001984539064229736
CFH,-0.046615653280945496,-0.19314800901985918,-0.05597420459828934,-0.06516767554326033,0.028611239914074264,-0.037459091373272344,-0.0011808611315133606,0.0725805822874827,-0.021837265311829987,-0.3358303874338427,-0.007193394046431839,0.05015028828618381,-0.04579123614491402,-0.0007528989134126461,-0.05854478699896655,-0.1498865816269427,0.007982686081794164
COL4A5,0.06640882706850787,-0.13573564549035397,0.008455033044623313,-0.03662757629676228,-0.06448165384770758,0.04433615465687667,0.08454360528009996,-0.0017242410435742723,0.008246804724044795,-0.14337486942927344,0.08262446705385043,0.011878951398955999,0.0016895353686096981,-0.07839126280790334,-0.13868786345332498,0.05243075208344048,0.05035980803114852
LTBP3,0.05543436919989655,0.030064062654631508,-0.06729617135632662,0.01385275842320518,-0.03711541718465628,0.026829350833138744,0.11065353026929234,0.08229995780960989,0.12276965974735796,0.25729111171572494,0.008102266303657,0.05498228775971646,0.06752711799449305,0.12341994827230697,0.029639430382636667,-0.012605021674585095,0.18040104686828562
GNB3,0.0639638230076458,-0.02737074418695188,-0.07156095252125508,0.11767328541235796,-0.06763363253884189,0.07403700241711733,-0.03183166621818099,0.034935264751581555,0.06739746997884834,0.07771136373668479,0.07200877510455303,0.030469564591965183,0.023724443785791673,0.02705128964888394,-0.034590296693355234,0.023849112971163138,0.0485455740207723
COL6A2,0.06343218896831067,0.06496727406391359,0.1785096476772857,0.06860828124379117,0.0010490526597410296,0.06407946759963815,0.20447787005553178,-0.00979603384972333,-0.06475436765421178,0.44344466100102886,0.12009763109163218,0.16983326969869983,0.1753693468288005,0.24666420344258935,0.10520656542783959,-0.1760022666539764,-0.04353590331753256
PLG,,,,,,,,,0.13082889472510217,,,,,,,,
GDF9,0.06664803890063614,0.057794193822910775,-0.04217284837910802,0.10565701935849897,0.028022769603781757,0.008301196233618887,0.013634818489000231,-0.027722445191706878,0.13204560585194056,-0.12968323675293977,0.023971679534386295,0.02802181445338589,-0.026918517287478735,-0.019391690620267514,0.00647286476040421,0.10198805620533136,0.04272459542230981
