,UKF259,UKF260,UKF275,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
MFNG,-0.042096672584899346,0.010935474412968422,0.041720649725376195,0.1270447638357883,-0.04020662067107489,0.03020751429344262,-0.05498930995655426
ICAM1,-0.02531047320406337,-0.06005130577133275,0.053020388364181686,-0.06428668533050493,0.0041430501686662916,0.02586627196533806,-0.05682384517219209
PROS1,0.035889131111300966,-0.046589639613789265,0.045962740686889866,0.032740995624611816,0.07202894304075594,0.015677815027007453,-0.08924202915606647
CLCF1,-0.03231336525003371,-0.05719063498031413,0.018377605328390362,-0.061784458580959815,0.034477778597164506,0.012123035722988906,-0.09016575813098182
PSAP,0.03952576952087254,0.04313833955032711,0.011480470883575063,0.05941483880342965,0.09226672113893598,-0.04829862603883784,-0.019058785307843256
EFEMP1,-0.06691065039207571,-0.09365822126703159,-0.028825118631661845,0.08445615502707049,0.07912129167915995,-0.08738863035806656,-0.01797368607895236
C1QTNF1,-0.009032203963531864,-0.015413702614588817,0.02371923585807623,-0.06655665039817484,0.050190830559842345,-0.028680544970332306,-0.02275148386177063
ALB,0.07401167251488587,-0.021001792554409492,-0.019919670366525578,-0.004467259348003354,0.024100066111048576,-0.0033824982101455492,-0.023771124744937054
CCL13,,,,,-0.020117998283686236,,
EFNA3,0.03586221461782679,0.008180059608840554,0.016664088976451767,0.029460589706032724,0.01820346981704552,0.09782582272507956,0.10062581593889558
DRAXIN,0.024509212672475248,0.027922999616238675,-0.038872762752083456,0.007706507695236671,-0.001346944773437352,0.035482149167904875,-0.005956487913550295
RAET1L,,,,,0.030608925841162975,,
NPTX2,-0.023610954028549867,0.09603844952189068,0.005648744972956897,,-0.018463312129021095,-0.03416170725858811,-0.045411775858799866
FGF11,0.027464428747809896,0.039543009919964914,-0.030071911499623925,-0.012425600637165581,0.009739504105070568,0.029088225130532518,-0.07635176656393396
CD59,0.0104473181809698,0.045445902272261994,0.010917108103056992,0.01851494884923686,0.04994821716311948,-0.006778676130719326,-0.004092788329847198
COL9A2,-0.07570021617388153,-0.012968907148429945,-0.0022491695059975135,0.06088088869076994,-0.002899732135306952,0.11791484393462526,-0.006096278421706178
DLL3,0.015415869693962197,0.023568106735113597,0.0161513665137229,-0.074742000395026,0.03944269644860287,0.1243820154205423,0.004451517399567157
FGF5,,,,,,-0.020196587011389915,0.1152185227358275
LIN7C,-0.01584756606428993,0.042264364582398226,0.01388291084670785,0.011047543257417384,0.018673987756701458,0.00942739794325481,0.06860163832455722
GDF7,0.03515323277291249,,-0.029579434531363347,,-0.01458023059518121,0.0330823003659089,-0.006611492313587252
PSPN,-0.007281454467591699,0.04219122068433628,0.0007535817927214517,-0.0006727064493657031,-0.04940586580734098,-0.04523753734634906,-0.013042973024233965
ANGPT1,-0.011419816970107416,0.05838790889216515,0.034536287709353346,-0.04363998768690634,-0.05534910889723905,0.0003892414892832697,0.07412131078305016
PNOC,0.009324149164756313,0.06682471701388909,0.022125953088361412,,0.06777577376478838,-0.020129276524706214,0.1176053959521554
L1CAM,0.010371564808112204,0.0345571136842409,0.07818493873300478,0.02847351049905298,0.03413371630670737,-0.024498290632425153,0.08298598483703556
APOA1,0.020036946273160428,0.05004081409544668,-0.023759256117289462,0.10946338391954306,0.07738349789104204,0.01559475832700233,-0.06240282309080892
PSEN1,0.05010800387257899,0.0018349587516084175,0.004955389647515802,-0.01346195025690182,-0.0291595727413909,-0.0429567601540331,0.024574751812352445
CALM2,-0.08637169323008337,0.0008847620617343577,0.0041556580287265745,0.056430264384080685,0.025726279393035057,0.01596839284120427,0.0723448030283874
CLEC2B,0.025714160800896405,0.010679906430559083,0.056144648724351286,0.07504607766593231,0.03082968220254058,0.04691448609585237,-0.07368831133572164
NTNG1,-0.0008280547724328145,-0.0342272200153683,0.0039038910601464577,-0.03224355246892152,0.0735157138889043,0.09359746722668133,-0.025813506590999992
LRIG1,0.027612612862113632,0.01364543220560873,-0.029093401979452364,-0.055201717140824086,-0.01765484702656649,0.06915294651512852,0.0101610643452745
CPAMD8,-0.01907682782919168,-0.017103037130779937,-0.020238847928679693,0.02789127547367372,,-0.020435772722716537,0.09263313206492796
GHRL,-0.03258328022789041,0.024586690813029666,-0.01158494760984259,0.018907179581149677,-0.015771350159262752,-0.013147055949276967,-0.01604221921299796
NPY,-0.009610923233888213,0.005434380968835129,0.003353448178304548,,-0.03129722188789618,-0.007055619208616265,0.09420687468696844
MMP2,-0.028420213423994665,0.06320787546595491,-0.020449085158690736,0.014486492757324578,-0.05549126269612201,0.0564195449421404,0.0393640187625539
LHB,-0.016614476352185072,,,,,,
PPY,0.010289731322755171,,-0.01479130520396875,,-0.0319766514432096,-0.039017992967171504,0.09689683197852267
ALKAL2,-0.016373093924922255,,-0.027933436431953108,,0.021527278912936983,-0.029805721765533817,0.02595449853407814
CSF1,-0.018731148097603612,-0.08330959437865926,0.01912050604499285,0.04435295600215127,0.012832454513507072,-0.0005098517268218335,-0.020375834721146426
SEMA4C,0.05577187452795916,-0.01094022966974118,0.06094912081694782,-0.015589434956473941,0.012428182124849826,0.019734395224254454,0.05698974427862869
BMP8A,,,,,,0.006273277618221809,
ICAM2,-0.013973485170922156,0.0029065396911242035,-0.003243441233699194,0.07738094869790767,-0.05566756327002538,0.04988478846494172,0.02982469983312027
SYTL3,-0.012052345240840515,0.0002754012804883131,0.029123816441273494,-0.010906119474927742,0.09440902002593628,-0.008807434496215117,-0.05764597942444785
IL1A,0.1362896540229805,-0.01245796122811093,-0.0314928211977599,-0.06554982158090925,-0.02325621477620059,0.12117529802567714,-0.011192328370336284
HLA-G,-0.017548102125390166,,,-0.036421387494834895,-0.01193588677846661,,
PGF,-0.028955047285164886,0.037638637539107955,-0.0341041740846246,0.04414341788474695,0.017152959971659654,0.02264548557084868,-0.05972507963653926
LGALS8,-0.0296249357400111,0.009054397675806514,-0.01659005748542672,0.029247787955538875,0.003162483581634875,0.06760340167100334,0.07657347453196185
DKK3,-0.07452163109841667,0.04003808503740403,-0.004023231873880966,0.07412231210799484,0.03745159025724922,0.02431390536618894,0.074543365218365
COL16A1,0.05106122028178956,0.015967188571868185,0.010117118530716673,0.011638198401031967,0.010410889644620743,0.053174554762147726,0.042234038192998175
TPH1,0.056376075953542576,0.02690876498664859,-0.01666347010399887,0.18997182059527074,-0.02248218025405033,-0.02440927555825148,-0.03788969757943458
