,MGH258,UKF248,UKF269,UKF275,UKF313,ZH8811Abulk,ZH881T1,ZH916bulk
CLEC2B,-0.0027049675146771793,0.02665218080845342,0.07400220775644008,-0.008369894494767825,0.03969494242277243,-0.02190976168568627,-0.003428341537701365,0.07207881121249159
NTNG1,0.003087858633593671,-0.010532007711665153,0.020760462540309808,0.017765562955189232,0.049511080713176864,0.07179026059923703,0.038822075217258493,-0.01512421996992922
LRIG1,-0.04141176175266725,-0.0238476381951709,0.08325143324409025,0.017546376861770196,0.015966848998983433,0.008736331517099126,0.01013150213049342,-0.044783694406206304
CPAMD8,-0.015602698613605004,-0.032526086713147974,-0.013357921923917363,0.017329164437307212,,,,-0.01819855580289316
GHRL,-0.0248929839484296,-0.012341370540668185,0.03826301016766373,-0.009385263346331036,,,-0.019273939110790058,-0.01604221629702494
NPY,0.08255782301675038,0.06275748648570456,-0.06265643597756047,-0.057133033645408796,,0.06231476937227227,-0.018922920272157896,-0.07424425573660992
MMP2,0.013026013557614867,-0.002000913450727169,0.10924456160539592,-0.009916593953712792,-0.03126883755240398,-0.029680127903447318,-0.0559461209907891,0.03169346102454092
PPY,,0.022359256833929853,,-0.01203146180722823,-0.01220650425177932,-0.007373415950774929,-0.016968853760548134,0.1071351587756785
ALKAL2,-0.023365169564668286,0.07357916439603704,-0.015145661720359409,0.02288656147255468,-0.031120744430235343,-0.0013192670686211377,-0.04050726648498777,0.02937781106543628
CSF1,0.0022020459958679186,0.03228556925947931,0.0576598828818017,0.042757036263951345,0.06632842013154358,0.009814793742018968,0.00608809173203832,0.0781095578522419
SEMA4C,-0.0006420509609737537,-0.0327911136578475,0.03846125302203664,0.03505166683212495,0.028826232632689953,0.0501987356988691,-0.04383576632890886,0.0008367731474681453
ICAM2,0.14375532535647717,0.001916503239629229,0.038976296597249466,0.002753521932724395,-0.0074333596637572025,-0.03405965670549591,-0.04532629196362175,-0.0026699352949405043
SYTL3,0.011693844144578268,-0.012168659797983556,-0.0029792776681118347,0.04364194753509274,-0.011141144096037402,-0.008038509245941051,-0.011101737104780586,0.08956710382503566
IL1A,-0.01813008502685921,0.055631183592217075,-0.016271839405104672,0.10114231620721735,,-0.011968066695036543,0.027212389892648934,0.13103277340462186
HLA-G,,-0.024911550493491152,,,,-0.004129136466532712,-0.020347080890170746,
PGF,0.05573908791664132,0.03835727320386661,0.13383385968902586,0.053453214000095145,0.05187770414459527,-0.004666533084808602,-0.033834304561417464,0.08535199364914962
LGALS8,-0.025821842932514837,0.04430710102233869,0.08254892362428251,-0.07474990115966247,0.03160434487289196,-0.020179885545954963,-0.0010090598793192575,-0.026981298808899438
DKK3,0.006971051250531743,0.016011012161013263,-0.08785071094140022,-0.07301963770198114,-0.015643178570304093,0.017285008911584993,-0.025868642525886325,-0.06989725787767928
COL16A1,-0.04921800746416886,-0.08072757565224183,0.061514910598918955,0.007136851279154059,0.009876727354995927,-0.027820067494504375,-0.04684168317042384,0.0904327279812388
TPH1,-0.013428394976142278,0.05684045995447111,0.07989183117361098,-0.007587313590991718,,-0.03558701760710187,0.050331058965372565,-0.03788969069227424
TNC,0.002980692681231384,0.04054186102282101,0.0939654186988466,0.04710660176251889,-0.0014360592957130783,0.05526320880699797,0.011247714256173248,-0.00803221977508459
TNFSF9,0.10097010162610738,-0.03252608333640699,-0.03584577959604734,-0.023445465205358437,-0.02888818506589924,0.0433721571300483,-0.0010599438250861275,0.027051855121298485
C4A,,,,-0.01426269448991571,-0.014475365380235555,0.03557946729541001,0.002452324623376799,
CNTN2,0.031253727694059076,0.05021990472459317,-0.020140636571422028,-0.06633280999120482,-0.015327102573518206,-0.020844252753924722,-0.016178915902143178,-0.04853983732710304
F7,,-0.017844643906682372,-0.013357914159846298,,-0.013196858857520354,-0.020602596098435032,-0.017818290827913332,-0.022494443386644584
LUM,0.01803454918948143,0.060408685359156465,0.0554207883892436,0.03269485748938288,-0.04552946903938216,0.010260591520637055,0.008710821860528472,0.0350013377232402
IZUMO1,0.11017852130583489,,,,,,,
BTC,,-0.01618934752525155,,,,-0.01490525396626867,-0.01724310394336486,0.018700603165751045
APOC1,-0.005324786488382311,-0.04741330057535878,0.09840958695405577,-0.013643472148172677,0.02222979780459107,-0.009511641251234777,0.02551455530562588,0.030671301444963897
PKM,-0.009730109302212206,0.028508900629008047,0.014668358763612097,-0.018223482711576807,0.001290845576335418,0.031614928030504905,0.03709543729907801,0.02541944476720106
TNF,,0.019145228250514214,0.060795872363402566,0.06323701090016993,0.022604279737016175,-0.014467020091167718,,0.0942323056819363
GNAS,0.013623565768425319,0.020106226815114286,-0.03631904737986432,-0.051770378857921726,-0.05132078750952854,0.035287085323939524,0.00929337316082181,-0.04743550843580714
BMP8B,0.014312880827304631,-0.04752967209149523,-0.022819434061358973,-0.00533589207373947,-0.0048528035125588054,-0.007298105567898698,-0.01698844392699185,-0.04192325857416426
LIPH,,-0.01829140025921292,,-0.011499630701718205,,-0.014687675710233272,0.05093874742668469,0.025778742868595723
CCL28,,-0.02572912978430009,,-0.017707539473293933,,,,-0.026487679767829325
PTPN11,0.02212475804229339,-0.019632530545762854,0.022076799412357045,0.013435746840480099,0.06357645220900943,0.011916438595833877,-0.011653650326575742,-0.07633054648525671
ADAM12,0.054158049879562506,0.03151841743223901,0.04731708282144747,-0.0038080668042819008,-0.0017167779039446956,0.00867242505892489,0.015195420424634372,0.07266866121247252
EPO,,-0.024577694757850467,,-0.012031462332403913,-0.011999093306979675,-0.015951190925877837,-0.017047330303609925,
EDN3,-0.0219121391724361,0.022989246330040854,-0.023668338959008293,-0.018648173225461605,,0.05554024077812383,-0.0022027926922312258,0.026234939147267856
CCL22,,,,0.023061237614518764,,-0.018053312522095393,-0.014958290225319465,
CCL2,0.04149150092626381,0.024689495913380165,-0.05047676377887565,0.06421482616293238,-0.00723640999081006,0.09822725491751584,-0.013853131471436339,0.05594878023145631
DSCAM,-0.008092556247265183,-0.010780087076504406,0.03602646305883001,0.00019183529552006955,-0.017653362924773083,-0.014216729412583371,0.015457919893031932,0.0256677264527759
GPHA2,,0.1275254889846455,,,,,,
ANG,0.0677518795526155,0.006964263295202443,0.08037637622939436,0.04888038199239891,-0.05454292617989244,-0.02608104696935659,-0.011353510503049653,0.05565591306964634
FBLN2,-0.02054532629887592,-0.0010949311314164506,0.07261959475001546,-0.029210053421328205,-0.032108277364337925,-0.030769686821646387,0.0019153966828449791,0.07761293195946486
VTN,,0.02533331522509619,0.011120926741253428,-0.019766341453893718,,-0.018233302821575554,-0.022073991865260698,-0.028379534222115043
VEGFA,-0.018247546072196988,-0.0347375969564794,0.043503539767788396,0.04322397025317757,-0.037820768348871873,-0.01444075659535113,0.046636229136735166,0.07718158268676295
F10,,,0.032214970640721534,-0.013192238405954407,0.036573944780294305,,-0.029524877003555956,-0.023049167803214893
SERPINA1,-0.050993968364432145,-0.03552872728214797,0.061780071713689294,0.03953852121375739,0.023955601751224603,0.009968081854477593,0.03309758225155558,0.04446220850819841
VWF,-0.011082928684881704,0.019021282814503885,0.062123795386440285,-0.0016297196432691877,0.004307687785534118,0.017314324191281354,-0.027515743081791864,-0.008147762824590564
GDNF,,0.022487068088588733,,,-0.008981831522166951,-0.040214922822268497,-0.023871436232224603,
VASP,0.019474931908657067,0.01582158374797256,0.08083000643780651,-0.05631194414467594,0.02794820904399387,0.0029242234196944898,0.053573027219635104,0.044382531812172735
ADAM15,-0.012513764288979826,-0.021144617864399712,0.021081100685342687,0.0558685885583775,-0.020067304977055975,0.01890755474900644,-0.04709595496795218,0.056894433415293155
WNT2,,0.0580121068409501,-0.034287724962643124,,,-0.01978586881468804,-0.02046913115320815,-0.021769232085657432
CALCB,,,-0.014766096857887209,,,-0.01731625414650604,-0.026628671481904523,0.23302278597141915
OLFM2,0.044376455293527975,0.023610356627695582,-0.018908454105557932,-0.07082041741092926,-0.008054412776420581,-0.028342864404394517,-0.042589267225747435,-0.003219386746280549
MFAP2,0.15117261521112185,0.029256978670645924,0.082805593012595,-0.03159692137142707,0.039687597534645326,-0.03266800587196895,0.006211025773719775,0.1457799378226857
HLA-C,-0.03149983724019644,0.006974471888207615,0.07435071750450631,0.035561893382117,0.03282237217736208,0.0014965042265290185,0.005677444442676748,-0.008397074104039165
THBS1,-0.03386702137041304,0.058768697493054245,0.014517015985885921,0.014411862382963086,-0.006235940131255669,-0.0024368125193567802,0.06309162720124391,0.04346787448581903
HSPA4,-0.01694779713471433,0.055010982753077274,-0.0027821590786572007,-0.0014479987871057953,0.006422556573326802,0.02786210998594751,-0.010759166461610391,-0.02752108621036993
LMAN1,-0.019479020108884252,-0.010396272256507412,0.0797168096537771,0.027664141754678847,0.03856801194014552,0.013675559430177923,-0.06995732924617647,-0.01425044876334715
LYPD3,,0.09373328467637161,-0.022906402940948145,-0.01684501501428409,-0.0013399209864120593,-0.03327045789255655,0.03023652970721257,-0.025498024172123296
APOE,-0.10517216697267848,-0.022139907471425385,0.018466693412039735,-0.041439108726983254,0.06925448798883536,-0.04144578737948203,0.01830365985343279,0.03037635421837381
SOSTDC1,-0.015602697317677685,-0.04120570148813008,0.006261265981483573,-0.02910011947004535,,-0.03294539341065445,-0.046055190027817196,0.008683737913248094
ANXA1,0.031603375896119765,0.007822664070219417,0.08436532722483082,-0.006762844752274607,-0.010438378363795039,0.06701320529456077,0.06908239261876728,0.08363164216911964
WNT2B,-0.007605625536803411,0.020367779136842436,0.007596002472573708,0.042858364724844986,0.0556134098976113,-0.032422467067498024,-0.048964688387957506,0.04229777775795015
AMH,,0.0054882669206626974,0.020841444557498343,-0.017342743877019767,0.0505377589854539,0.04025424192257791,0.02366514799550422,0.06515917112125388
GDF10,,0.01139503984475875,-0.023793279278001626,-0.01620294782847669,,-0.024596830297712303,-0.01678922056001885,0.0074333330200740495
EFNB3,0.08849195148137488,-0.0034961096782144723,-0.01831971309528106,-0.05442865098169928,0.06944349270098615,-0.05276885214117042,-0.002774958135257616,-0.06553934788778652
LTB,-0.04303454277113745,0.06450189598041775,-0.02416478855505823,-0.020933814858416434,0.009799069260011003,-0.04593148604657211,0.05055204766132816,0.01869970363236618
ANGPT2,0.07682923342288317,0.04278174174155605,0.10988503540967373,0.005760985639524754,0.067806340340807,0.08077326479509725,-0.037698103923596564,-0.02443443258654105
NRTN,,,,,,,-0.01517942443260792,
ADAM17,-0.049711414319286155,-0.024352535932767948,0.058763194580312046,0.03490292112440122,-0.03408110796101259,-0.028804078172633432,-0.007801042589625878,0.0642583488475517
LRPAP1,0.03658872889103697,0.015082148994155022,0.030953102403184773,0.002547362547380794,0.019778894511285575,0.0226083247162557,0.03447853325541362,-0.042935378509516946
NID1,-0.008713484995728781,0.07404189041732462,0.08050604711365536,0.03286295158173222,0.04176374847747897,-0.04848956153072066,0.02569003921402798,-0.0016086345505824265
MST1,0.06700731860265913,0.003520888345902146,0.10407377738596617,0.02520090912804659,-0.016077255115028003,0.04643437970036152,-0.0058306756520039105,0.07550053077763112
CCL14,,,,,0.04425296710720221,,,
IL13,,,-0.014957018418211615,,,,,
DCN,0.020484214031388198,0.01850314835599926,0.08745509652444329,-0.04664027450428409,-0.04262870340623244,0.0034859825451958332,-0.007411864983503156,0.039904943390462626
IGFL2,,,,-0.014262695999082297,,,,
COL7A1,0.1594069316640834,-0.015466114311869622,0.06824428109197259,0.04406835004212304,0.06318399416245264,0.03396058006446882,-0.05349710991810193,0.08799228118616106
CALR,-0.024343605703640116,-0.03106871876303839,0.047366033636554096,0.05174930408660632,-0.0384421632216985,0.029584795563496236,0.029277331545298706,0.040436720123474275
PIGA,0.008015401206261503,-0.017003257231575336,0.04756630514158994,-0.02434763109900809,-0.04171277994070181,0.04159940782240503,-0.032318840220572666,0.03013061983307712
CD200,0.07276859956236768,0.012320986363910219,-0.035716349022260355,0.015176326044771909,0.007655584547416833,0.020176315218257117,-0.02617674189808566,-0.010269244555473058
GRP,,-0.023416525301774356,,-0.009179216105308604,,,0.14140619305342994,-0.006889462946887681
CDH1,0.08221445162372518,-0.00705382427910734,0.024346488762517854,0.03341823115777744,,-0.027450776419107797,0.009969544803755316,-0.008592987824544238
LPL,0.0873773894878913,-0.0013241293215427714,0.07192878624532652,0.05001487970819671,0.013394909739731956,-0.02248839445956062,-0.007063480405589934,0.039625266204321975
SEMA5A,0.04382468499418822,-0.06356004100922572,0.05385957009367997,-0.010718424715843765,0.04038000286931665,0.0028616623585048656,-0.0013213733997197658,-0.009073980185632106
SEMA7A,0.058026730461178136,-0.0022411013360117723,-0.031244329308729876,0.04432922553480012,-0.013843025962290615,-0.03121376446498501,-0.027079796000507406,-0.04208931551620901
SEMA4G,-0.002518585936467091,0.00986279193892401,0.005508015858013193,0.01608876708900435,-0.03526663967112692,0.10121956642939035,-0.0019555529219267317,0.04313904877071249
SEMA3B,-0.022667872410300258,0.04316505505477579,0.04511756832169746,0.0054833474840686024,0.008589743265294065,0.00994584735728934,0.04662708521762214,-0.04657047521676221
RPH3A,0.08023755437270841,-0.034987519145244034,-0.032055359922467656,0.011232703491167605,,0.0548887416356459,0.045220900835797155,-0.048915374649870474
JAG2,0.03973828929573467,0.04209481323153894,-0.006555379159907976,-0.02235098803015305,-0.012826062600751125,0.00428947329531231,-0.07803864416011624,0.0018073598731920936
CGN,-0.028672159293305015,-0.048478171681041134,-0.03925434964263385,0.061199200645194886,,0.007378290027356209,-0.023416254261528578,0.08641254768851567
GDF15,0.0033975610553942815,-0.0224806995812357,0.1241156102792659,0.06334609242642224,0.02900622207910943,0.036199795013133196,0.01697488375415043,0.07621031055564448
SEMA4F,0.06698621666931595,-0.04034616890704515,-0.014718330558446993,0.040080713532533604,-0.012097055084208719,-0.02061406840097254,-0.021238139623684718,0.016385226389546287
NXPH1,0.04537600691148723,-0.029115964047490124,-0.0241929819555108,-0.01046515956281468,,0.006437293936231264,-0.008103827260637079,0.047327988870602605
ARF1,0.022594981527518373,-0.004227828150209849,-0.03806677017027133,0.006102003056247757,0.025506593444169615,-0.039394691162753584,-0.03363521166105273,-0.008346132617473013
DSC3,,0.14123844657789375,,,-0.03697671542543422,,,
EBI3,-0.008047635413287305,0.04799276604163284,-0.03119986737461803,-0.03993516968245085,0.0037153796305117153,0.023708164578274307,0.08566452468782478,0.0015392656074868167
TIMP1,0.03699883470251518,0.022128374095123242,0.06435883003173855,0.07257311617679049,0.05420424611719095,-0.023940336797247518,0.0863660954725188,0.0912300077041945
SEMA3C,0.050698329015345156,0.042152801655400654,-0.016493395666876375,-0.03377893231110932,-0.060144065488943875,0.040746421727408395,-0.0006985350009020984,0.02736429417984811
GAS6,0.0038503017102381448,-0.0066412723441775555,0.016199715245765085,0.0052330461032861035,-0.018333302453211714,0.007077614061320236,0.06150807959489461,-0.031519668268103186
MEPE,,0.008328027947589708,0.0402090525690804,-0.014684770627313921,,-0.027605343296422415,-0.0256928556253339,-0.048630962453488434
SERPINE1,0.0628482826940514,0.0284599206700049,-0.04166539469801431,0.0889882698076495,0.024086417184360786,0.004325887067087793,0.08082379932929022,0.13753325129508356
RSPO2,-0.016485144453766653,0.021432523802447784,-0.012385086313849094,-0.028468939784110504,,0.1307578302867632,-0.02396436026870559,-0.006815057310820069
SHBG,0.031146598938457414,-0.019984141057534627,0.01594075709720802,-0.024225610055783563,,0.01402630209568317,-0.024159457870586452,-0.015314893893926129
LGALS3BP,-0.07588874958371736,0.0257781364622251,0.0709959553532119,0.04738842482944892,0.01130925536765593,-0.04265384656364684,0.03464234851436126,0.07981484168207417
LAMB1,0.04168736500296654,0.04146845787112515,0.018074667112253823,0.05668507242371139,0.028862904261814433,0.0597251927124613,0.07699875699575243,0.037685738881812536
SPTBN2,0.10562148391962178,0.06922442788203108,-0.051040645112770344,-0.05097715423235282,-0.013120350663112266,0.02379597719449557,0.0008103546807149584,0.024260698915566297
COL1A2,0.01311153103192404,0.030767564194373386,0.08662744346072572,-0.01526618381249337,-0.016222773537128508,-0.035068303985358464,0.004619023519560617,0.017489152164499474
DEFB1,,,,-0.012707222151799081,,,,0.20986576858922587
SCT,,,,-0.011679503090657703,,,,
WNT11,,-0.022113689199935428,-0.014572834331030685,,-0.016910710819533468,0.011433559482876726,0.04004792192275958,0.08152745165898376
LGALS1,0.008833078532812913,0.05184993878559345,-0.0031101337291670724,-0.028299925687613164,-0.05691254403010475,-0.010565841082062512,0.0021353495725629484,0.048633037431912815
BCAN,0.025244212248844718,0.009183159384501172,0.13023104263956084,0.00415193171091645,-0.01706160072946912,-0.016965906919238084,-0.03258804377099024,-0.009857641427867525
ANOS1,-0.013502020989413437,-0.019069326349092464,0.10150704855210552,-0.03962234071492336,-0.030205757914335447,-0.021711747182673533,0.011470529553923218,0.021872295454453364
EDA,0.05754799183788855,0.004947775595765428,-0.017424204048628704,-0.018300631507723052,-0.01779849741162379,-0.005303850578878351,0.034783155302768765,0.08170392555318406
FGF22,,0.08236988207789259,-0.013357920159354568,,,0.0467626011661784,0.09832251534245103,0.05181883318393567
SHANK1,-0.019648237893229222,-0.02211368778026392,-0.012709212637926416,-0.017095557278886585,,0.02110181677015509,-0.004320728490290315,-0.029436531576693407
NPVF,,,,,,-0.01805331373219388,,
RAET1G,,,,,,,,-0.017970841378512643
TGFB1,0.004070964946212689,0.0090207489510408,-0.028941383652171887,-0.02782624492259898,-0.05822167699810257,0.06392605866980718,-0.03735045859000125,0.07209630795672516
MSTN,0.00017722820442186784,-0.02733983031364636,0.0864140220447518,0.008179677135242591,,-0.020441595041532066,-0.02582832850041876,0.057887209522704874
WNT4,,-0.014900154395893003,-0.015145665324033384,0.044585262228200535,,-0.04931541413837604,-0.056236722420396915,0.11349695350906042
TNFSF4,0.04364402838575011,0.1005962812000763,0.04299029784443672,-0.012915344823803325,-0.012896822736458747,-0.0403094921876247,-0.012156144351165122,0.09255764431147825
NTN1,0.029310558838076286,0.06063174192995436,0.07132897423748538,-0.00500451999436246,0.019535971827348366,-0.034479293946755175,-0.010767231380803067,0.029617613970640513
CXCL12,0.056916210183058084,0.013114306947620844,-0.01253357011500502,-0.0008063289631756477,-0.02690897452611838,0.041590766000203346,-0.04647089748931181,0.023400883495726128
GNRH1,-0.007311019658987951,0.005709722137484789,0.07254184175974662,-0.027088411255412687,0.02314961791856493,0.006138296582834105,-0.007697151067617041,0.016493121271130663
FGF8,,,,,,-0.02722861160557466,0.031913925149892386,
RIMS1,0.02231158127596714,0.02479594493056753,-0.04164718182122619,0.0016964999190464422,,-0.04205643239766382,0.012181851227813765,-0.06573059376578552
FGF14,0.05407643529195817,-0.036294761677308246,0.0395829993072745,-0.0070059771898279095,,0.022952481042326077,0.021217038025331883,-0.014337312950434423
IGF1,0.0621034017226013,-0.02921884712919887,0.03835706591583057,-0.002432303684729763,-0.03426371627944428,0.011054570560069156,-0.0027467589063263336,0.053745969132087366
TNFSF10,0.03607885078716291,0.002445651561088794,0.007645356120841468,-0.04480493209970261,0.05071965949075757,0.11097379443183453,0.04357597577379229,-0.010819685122842024
GDF5,-0.01648513794692687,-0.02284244326420555,-0.02354283160937183,,-0.005214575913983716,-0.035894516828904106,-0.01195729303865664,0.028601250646079327
CHAD,,,,,,0.07626293415969344,-0.023726271555517892,
RGMA,-0.014777327089788182,0.031723777079717755,0.03640866345736053,0.002241778089407509,-0.007305303102844733,-0.027892332372415663,-0.011361444681943639,-0.010094012583521581
WNT16,0.04544989261362177,-0.0032988237651125963,0.12498673829823237,-0.02009077995652023,0.056084052185736165,,-0.015179422429078852,0.0631648803808608
CX3CL1,-0.011642482842414734,0.024525875724445163,0.005050463700786666,0.016563847195733807,0.04063541661900542,0.024649489542538705,-0.010403118920595804,-0.047020315985418525
FGF1,0.002011548907262522,0.022182498979386914,0.03917102915606523,-0.04940307613716544,0.21010731549133704,0.08080765295306398,-0.021021263631739343,-0.12214336534785676
ALOX5AP,-0.008159995689989461,-0.02242482324947256,0.029709098280002295,0.0010753333684094704,0.048019158167316216,0.0531201764907952,0.04189180568848761,-0.008295622447258063
IL1RN,-0.014670728891004094,0.009250328684859739,0.0420549403514668,0.043603586015382556,0.08206498536205771,0.036512455369025996,0.03324992124834043,0.09131174270786957
PCSK9,,,,,0.008929987454076678,-0.015747219797970592,-0.014734000714178378,
NPW,,,,-0.016202949355523206,0.06971112835755089,-0.007772283039426137,0.009051020598860482,0.00864352714291378
CXCL9,-0.04460143967063424,-0.014963972647401918,0.007337133856617031,-0.02281177429437191,-0.02258048071197275,,,-0.010915803111951203
ANGPTL4,0.012189224989293868,0.00014631969398816883,-0.05231288594362994,-0.026282044876829246,-0.012132422837009674,-0.0072393060445367415,0.06057349949982377,0.05633707832448679
CCL11,,,,,-0.017653360018789317,,,
UCN2,,,-0.01437710963073887,0.13361302415504914,0.02063109551209642,0.08573714299332696,-0.01664934752010749,
OBP2A,,,,,-0.01412122522937449,,,
COL4A3,,-0.029939813106487596,,-0.023673809425353347,,,-0.023286001007972977,0.12087223288342927
NRG3,0.045780399738633945,0.02846984633971001,-0.048030069170967214,0.03607985037976651,,0.016506535468106563,0.07613064488002345,-0.024682811940709856
IL23A,,-0.024409215577408615,0.025545364861528436,,,0.0112155697831546,,-0.02412502379148906
COLQ,-0.02676771881748466,-0.042169601275516465,0.07727601518829524,-0.016136447398013475,-0.03531075172930572,0.005966559248625483,0.0038614089544328754,0.00638735743400432
SCGB1A1,,,,,,,0.0257350482946259,
TNFSF12,-0.018718236203842196,-0.010087163667911632,0.02693016066489276,0.015268355113487784,0.031534236833498264,0.09063840504864482,0.014956378077093895,-0.006269382498069132
DKK2,,-0.025567485240342403,-0.02560474715529874,-0.018762711627068534,-0.02801607984330856,-0.018588493186844936,-0.01962222621441733,0.017624074288859898
FYN,0.015862642827991907,0.014699303038586265,0.01776875468442276,0.039359950363710754,-0.03024025108765339,-0.06290815830678836,0.02529079832534925,-0.03963392419931312
ACE,0.07931733298996475,0.0878608705434331,0.06274319998698402,0.02820397619521782,0.060555045838580755,-0.014091799415837407,-0.05925290874396081,0.0025944589381049063
IL18,0.041094715123789115,0.010610128772997838,0.049522184066021435,-0.04012630112753836,-0.027282892512560213,0.011764612443250255,-0.0012495242191910808,0.03553976033097227
PPBP,,,,,0.044093652622921885,-0.019280949529971666,,-0.02014123164084152
CCL27,0.010943161241572233,-0.016189353180994383,0.04913388680363466,-0.026248639782773163,,-0.02257926909195121,-0.0014868834463876346,0.02973054951939814
SERPING1,-0.011781406060726234,-0.03500986112208223,0.07703519900399027,-0.005409193569914781,0.014532301714826801,0.01160938776590858,0.022749428198082993,0.060874859888876136
AZGP1,0.013422020810438588,-0.0371707139875372,0.07547546519390447,0.03923104732096952,,0.00887565913624547,0.05281456364494977,-0.008989782329208749
INHA,0.07664517627746038,-0.00903106376169039,-0.03447365758730436,0.020415870135625794,-0.024283460562722636,-0.026044995761692284,-0.02743653791212289,0.07602243426653305
SEMA3G,0.046809493957016196,-0.03663784663114992,-0.013120499453465849,0.00016906104003946626,0.04043872795227863,,-0.024444483588361907,-0.009951981359921975
OXT,,,,,,,-0.014275363533271142,
COL6A1,-0.005332161473664971,0.0235531272200174,0.07929331104326509,0.01964472721411638,-0.002672528142527549,-0.0074363342135435285,0.035608984244123405,0.01899294664369331
FGF17,,0.0014246710520088078,-0.0211744330579194,-0.026587188054157242,-0.014991837773534099,0.04465171501400972,0.0023081058702401794,-0.030608189254500026
TNFSF8,0.03260226841640437,,-0.013567576754600076,0.0037412862210441686,,0.021511898302194396,-0.01517942443260792,-0.022680665065352323
FGF20,-0.024139433291678614,-0.010820834156934932,0.08639528418130434,-0.03408899806694281,,-0.02275012487771947,0.04504430584796799,-0.01678965470685924
ICAM3,0.0131419814501277,0.07190174718880944,0.018311418794021917,0.016398737189657855,0.04789610440240728,-0.020411243745987732,-0.00876903275218142,-0.028245184653644347
LAMA4,0.02651351032683967,0.030392278578121882,0.07150498776461053,0.03923093184632627,0.07766646667522213,-0.038692317385944426,0.02343436028784365,0.07495384746655075
INHBE,,,,,-0.01735978324088649,,,
DLL4,0.06326438350969901,0.03888547212168784,0.008208941783232945,0.024251870621315764,0.04818391256188976,-0.00559423708015859,-0.013249728276134754,0.03459453064431921
SEMA3A,-0.00037151394329773514,0.0291705806707661,-0.01892782024503653,-0.04092214175370663,-0.0063776611045030865,-0.017635839163783182,-0.011620537308960262,0.03311577508602361
RLN2,,,0.02713763059095124,-0.015261861520380657,,-0.014467015394421037,-0.016649345684165682,-0.01972463349192081
C5,0.13658508598959523,0.0035452157611774748,0.08277674490337818,0.011595593756299384,0.02735090044729945,-0.04559039643430871,-0.022586837492863245,-0.010902781785978005
COMP,,,,,-0.020506091956930678,,,
EDN2,,-0.018291403067660368,0.023077387876654372,0.05749444318234802,-0.013758519549534309,,,
C1QA,-0.009370928807123778,-0.03748730205004864,0.08552577994297121,-0.010960619096428413,0.030688674019427955,-0.03781931752697401,0.0414657255495268,0.026173677219915915
UTS2B,-0.015374688475533702,-0.019573863214654562,,-0.013192238085437388,,,,
COL9A3,0.07243848788892275,-0.015358585996970233,0.05895556395580587,0.009123075403654467,0.008105119731711916,0.019337787099423197,-0.039204589854991354,0.025684829708733693
DLK1,,,,-0.04070670998284316,-0.003988650065315871,,,-0.007228114951188687
HGF,-0.027682812935327945,0.022577894274486785,-0.024615889115986715,0.05514775113354352,0.0471738773183214,-0.008538197755354762,0.01798486082632426,0.022514780812874533
GIP,,,,,0.1336831332420447,,,
P4HB,0.032113687526252405,-0.0280275017815687,0.07328694665842575,0.05881693870050278,-0.015127605025291594,-0.00886478294182677,0.02979838715131528,0.09867615557990109
ADCYAP1,-0.016910239613180972,0.04567139304304988,-0.03275981735197432,-0.025298182349315457,,0.009694851307345386,-0.027145164548668353,-0.011434402728974617
GREM1,0.013624017003817204,-0.012506646723491544,0.033893474859214824,-0.014570604564121122,-0.012189064751369855,0.029721572420058878,-0.05902856304582041,-0.014965238383865145
EGF,0.0324649336403237,0.002369996928882908,0.002277143503401569,-0.0015086641970390086,-0.01794255521903939,-0.01768831233451689,-0.003052945107944376,0.010083921994689209
VEGFB,-0.010891166398176881,-0.00899382363887955,0.03333417186106141,0.011078477406183597,-0.04218276723835789,0.09972065172467072,0.06153024916129985,0.029436939051798373
FARP2,0.03772004197897865,0.007652221623323943,0.013724646712591698,-0.016295598444487285,0.016812864231813825,0.013394838989446897,0.0041347861341615175,0.07441077181326979
IHH,,,,,,-0.01893760696100293,-0.01644695909600028,
LAMA2,0.03280648944024176,0.054399865779379164,0.06244079342954948,-0.010514485338723454,0.027318961795273683,0.0020492998714384627,0.0048740449406634405,0.040761750774833835
SERPINC1,,,,-0.014114503006715786,,,-0.016242199931462406,
NRG1,,-0.02396664501765455,0.04629962386245746,0.0038489526330688674,0.029567974408681766,-0.0013170180951548392,0.006687015321909905,0.047873802883743335
SPINK1,,0.03483900345940514,,,-0.0233882673451366,0.0685584110034872,0.054815283238250086,0.022129118693882337
EFEMP2,0.056795667880833164,0.028960380229706057,0.09477105341856157,0.0405266935408813,-0.058942200334342845,0.02567175087644042,0.03655647136424693,-0.002705143179928351
SELPLG,-0.012788497209541335,0.05831572205210025,0.007855203091791777,-0.052670915447362736,-0.02727803217069573,0.04168255180677498,0.023478621468608265,0.030105244395230577
GDF6,,0.01614473129170441,-0.01742420368188683,,,-0.034031373078935286,-0.01833684527826245,
HLA-E,-0.023409498611196858,-0.026792069732584904,0.08781015801782642,0.04300079653034321,0.0773723278148653,-0.008726364276320545,0.008695086942822505,-0.007734214360807771
PTN,0.06485418361560737,-0.006086023503089128,0.1210691039658781,0.002557895996509215,0.026667805720086153,0.01712185177824984,-0.019465693289438833,-0.014353051354942708
CD274,0.026994086843238507,0.004879215305668627,0.009270993277553449,-0.024910793227406938,0.06941911919202626,0.07693197307847251,0.0046587435693310674,0.006292521564591561
