,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916bulk
COL18A1,0.12502127259658055,0.03859315088290969,-0.04366565460922721,0.03228423112458998,-0.0186249683579365,0.058413394472820145,0.000326492168772265,-0.0522800080539656,-0.020429957705371628,0.060808759774013635,0.019535545746981124,0.023427990259960188,0.07143733949664999
NODAL,0.09121003852406312,-0.017315950119055085,0.019825191876534625,0.07825492933002672,,,0.07062190199823547,-0.07494775413606723,-0.01103577686310174,0.2031275377668901,,0.025999167858415027,-0.0015393526258890293
INHBB,-0.03027782253674146,-0.053014174068080934,-0.019416111689499575,-0.023355178669626508,-0.02232638365354059,-0.0030405560643104036,-0.0008194217663983925,0.03990079805384621,0.037100624013123695,0.015583888319456498,-0.015136743424299715,-0.05622237557529223,0.005188957453712697
LCN1,0.07170370142318234,,,0.041008239709774436,,,-0.033370066999867797,,0.010319451048149362,0.09853720544155375,,0.03395843114936379,0.1391966923293119
ARF4,0.034182241307679495,0.03671127438589681,-0.027741238420316297,0.006305726270242843,0.012724694075446017,-0.014477033859910273,0.039591998328948254,0.008051011800943373,0.02831645706620082,-0.01230887074036193,-0.013160222904162772,0.0753762048208008,0.02286251835242042
CXCL14,0.024310207428732394,-0.004517109878784331,0.024196988585420787,0.008007904427853796,0.0336472482316076,0.02484845889386674,0.13307658448858992,-0.03565765970428999,0.05731931702026491,-0.027920599455300222,0.018276778191212085,-0.05779074071467647,-0.04807866616683165
LIF,0.035868931567110296,-0.02191234154638269,0.01000093309308644,-0.04361958188693507,0.011491149378575824,0.06601848032732413,0.06745406292584126,0.025136680037746648,-0.08291067891113868,-0.06158624662257681,0.12074924778847221,0.12384883585428917,0.13728808070133502
IL17B,,,,-0.02298302153872499,,-0.04253871168713875,-0.021460450001529758,-0.04227335779304763,-0.03274887174956957,-0.028329712165692023,,0.03109703309204776,0.07653397990746746
MMP1,0.0399394083725151,,,,,-0.03919704228420146,0.04538136534527078,,-0.0010548468738457884,0.027565858750237565,,-0.006281704905387463,0.10251634379986367
MATN1,0.017051010541332776,,,-0.014590323238445758,-0.012179272019504476,-0.017703538963720886,,0.0361118816683792,0.06014768727376415,0.09029247383914452,,0.06401848994237108,0.06684857594399539
ADAM28,0.022056790478163824,0.0021675701156237347,0.010048041641067545,0.004403936664473471,0.00774808064296436,0.027058799679757453,0.051673724061394755,0.15450524306325122,0.029725106404409646,0.06266036386646798,0.04139010036762529,0.1326192476260593,0.02360929885409305
TCN2,0.06419756253072405,0.01444075165259655,0.022381238245661805,0.009584997420248256,-0.009529589237725913,0.07884808545853399,-0.0024896147774859205,-0.08779360596753127,-0.021138910628760433,0.026756900393006086,0.005190900715054655,0.0998305761379912,0.02410194454507111
THPO,-0.020271513880611037,,0.0008720963258571567,0.04416087222363647,-0.0028853269138751987,,,0.041843907420619775,,,,0.014468917091702664,0.023692870200948422
CUBN,0.08674686472115688,0.015401760029678802,0.009922270062057061,0.009363856798407118,0.039124958765483504,0.09181726474156797,0.05087446067050992,0.04619755943986173,-0.012607419220151983,0.091967235208481,-0.04134881632043992,-0.0016491591039521597,0.043116834574669784
TIMP3,-0.07281844374612136,-0.021107526823600627,-0.030854293924779355,-0.0037114972237898658,0.010562761457275431,0.027650235398654018,0.0851767861714806,-0.027434130302592348,0.0014159838661521537,-0.017924501892629764,0.1309860409637632,0.028027367525998968,0.08375856298558951
PIGF,0.03627335269246946,0.023311228189446646,0.037101831837779535,-0.03145595692646295,-0.05325890283350472,-0.03820120648104642,-0.09296352467537186,0.08897832001537655,-0.02766216618615247,0.03923383028238466,0.10861439975195229,0.01482921729866787,0.07723867321366686
CRH,-0.021630087940114895,0.03729101729655334,0.05612286058772673,0.014149597315614756,-0.01917301712439625,,,,0.009822760806369905,0.02961792661459434,0.013988662715838806,-0.0028153377067589446,0.015355749377665654
BDNF,-0.02321200500613639,-0.01944008099690897,0.045751079358393655,0.019103341320190113,-0.016051881457103304,0.0014569542414305614,0.19114206447015453,,0.0643019700318628,-0.014907636309400627,0.021529243021997133,0.10087640639209314,0.06976557600356692
CCL5,0.010377517994881982,-0.03637441359967098,-0.014274841792527264,-0.03159018137820852,0.04554353813451668,-0.06309565522580185,0.0840966090123393,0.06587562599453557,0.006229565477402627,0.06140290048013152,-0.047602867192726786,0.04418396724361132,-0.012868390269039399
GAD1,-0.017475839920612114,0.02662612866240419,0.008884173250073889,0.028811008442623878,-0.0265223129427726,0.07943055405591515,-0.037097771898127414,0.0289170695241406,-0.02281713006581538,0.014652324647225426,0.010981343354587164,-0.025929319236352742,-0.04678156582002157
COL14A1,-0.011546472672645006,-0.014673759324348577,-0.009568492920726413,0.0885843049543867,0.015375653824545093,0.042051430413628674,0.012934470023492049,-0.006267292704477108,-0.004344293719604503,-0.05368747146953967,,0.11044129643451256,0.05464836508439592
HLA-A,0.0725529539707814,-0.06496043783740625,-0.00598431731885389,0.02955727131845739,0.0327511193145463,-0.00023583908624295427,0.010734766053341716,0.019820570298329992,-0.03415847357269167,3.5344845826570987e-05,0.04801344833149856,0.09422215922893505,0.016416079412837035
CD5L,-0.021630085437678474,0.05945305927514992,,,,,,,,,,,
FGF18,0.0504809986767358,,-0.015334032435084403,,-0.013050569794720393,-0.01838213501177016,,,0.006890726875314753,0.04567659300127582,,-0.03781409532725377,-0.03128557747443866
ADM,0.039253805746795434,-0.04243335337907932,-0.012207871725513833,0.00013578916351825393,0.0024109981406765196,-0.05626076021307895,0.051963986378737684,-0.10094584008024265,-0.1269766294516268,-0.051775199091814765,0.08145728295305345,0.07073163740181733,0.13490526303753245
CCL15,0.09843842356801498,,,,,,-0.0252577389648895,,,,,-0.03890841901379395,
GNAI2,0.06352697656357838,0.05643289367697322,-0.01315150302319204,0.015516138266445136,0.039745749439849584,0.010964070174080893,0.07658809052566926,0.014565209844764658,-0.041522088166712025,-0.019703869901680562,0.056510151288930416,0.01177817724913047,0.09900328248018324
HDC,,,,0.05133719798507867,,,,-0.05271811909825606,,,,-0.02944784335389243,-0.02278927693258228
COL11A1,-0.03751970047050191,-0.014913046955410144,0.004369487486707798,0.07087834871587369,-0.02492514738857198,-0.026641240230061158,0.029212268654839103,,0.03544102747184823,-0.02012081654919718,,-0.021054310145999632,0.0895483798790906
NUCB2,0.02028687715588954,0.003839274950825578,0.07300104962246214,-0.013778919834958147,0.02479596074783431,0.01864446504304234,-0.02133109622871849,0.04823231154188307,-0.008154382926021013,0.01994652387705202,0.13567902509559757,0.05089438893127557,-0.013132937655478648
FGF16,,,,,,,,,,,,,-0.022455869829575415
CXCL1,-0.0023143511303383504,-0.023312672131712578,-0.03960702930458782,0.036946012913518324,0.08835238227979642,-0.010924406129931627,0.08243160249283182,0.015841577147177974,-0.05002194735891342,0.018863586300686814,0.203041776715977,0.009101772811371008,0.16176357312747983
VCAN,-0.030170563325128977,0.016745414788374418,-0.015522203328373535,0.0025417007852040815,0.030143949404649158,0.09173780258819378,-0.020872815149666532,-0.00531991708266138,0.04334465749353004,0.022248428644082316,0.03876691976007173,0.1045689505762917,0.05035244654565567
MMP7,0.06350682998598155,,-0.030485099545479708,-0.010157771372762633,-0.0120282071036812,-0.03644102786522621,0.07821323165689788,,0.05934518779227878,0.07692154440392632,,0.09062787855761592,-0.022103726389569176
PTPN6,0.06804031217296856,0.00764396760519478,0.07943197143579324,0.03295742141888444,0.009705765071091341,0.006746040268580653,-0.015475435315615276,0.030974571921267943,0.06212908890950499,0.055054196392976304,0.009803475337924047,0.12519668034104425,0.04717899612169847
PTGS2,0.021919588819620348,-0.02080533698388467,0.04498555593290423,0.0038062411658026265,0.006830095528183718,-0.046650325911389026,0.11514907638664165,-0.034829575314389315,-0.05729433428755239,-0.0008815255338495267,-0.07428998805957504,0.14410316306443907,0.054671095906467966
XCL1,-0.023702704879595155,,-0.01668397606833685,,-0.01975588011471157,-0.03301237250541056,,,,,,,-0.016479892612671767
CD58,0.08245701112958638,0.07890807496517005,0.0031653224144141383,0.04845554485936156,-0.015918439959306974,0.018935384638614806,0.051328342726942935,-0.024922412949161452,0.07033570474499773,0.08856252188389442,0.047164870641252465,0.05029092211693393,0.04819558511873213
TNFSF14,-0.023882918691024557,0.003597479957971583,-0.04079514137442849,-0.021165209455335367,-0.014042366919502959,,-0.03219186788483178,,-0.01600081171393034,-0.030110744077201636,-0.04000451654273393,-0.020363040212026323,0.05446819248791981
CNTN4,0.058189748886397136,-0.019033194415241136,0.041635927158311464,0.04057465325633781,-0.024108120520596982,,0.018340026364912047,,0.05926959868305628,0.04151680604786465,-0.05613140718886287,0.027341258998112697,-0.06253710615829589
NTF4,,,-0.02110449909610393,,,,,,,,,,
INSL3,0.10734469111860132,,-0.015334029427403442,,0.04538768459904668,,,,-0.009948404770101286,-0.017477898598262754,,0.052791823796659795,
BTLA,,,-0.024339764781194147,,,,,,,,,0.06559089796487323,
MFNG,0.04221273944273509,-0.057738266260926596,0.010936874055281638,0.022702105686267935,0.05055323340119057,0.05766298274167061,-0.06657893380996026,0.00804177405940072,0.018348774115426396,0.04767028225339201,0.05346923221996761,0.0774298167438186,-0.0027383715538530514
ICAM1,0.006320337591519749,-0.007979647294544558,-0.009046111480451749,-0.006862085210490173,0.05183293827361633,-0.018758467091472535,0.06563488121894595,0.10301479240124982,-0.06508306086529791,0.03475208013457657,0.024981053715296235,0.0064795464725463615,0.0790124385447109
PROS1,0.05126566231858242,0.004915002457349309,0.02647018306020506,0.04105855935517235,-0.004957746461705454,0.0362574010494785,0.09578722965753585,0.07127465020079199,0.09261244903842915,0.014839530591890167,0.04439055670433857,0.041488599621192924,0.009291875791799178
CLCF1,0.03601968163271808,0.03798209808173998,0.019711479971490423,0.010356184255726845,0.04944700608928975,-0.008050049793860365,0.07087943537410658,0.0051021684363507114,0.058753565171687255,0.0415148966272379,-0.018023899871074663,0.06666830121437203,0.06960693397879295
PSAP,0.09912818961599242,-0.034904857322226535,-0.03937507736061576,-0.014331551779948958,-0.04455377268075977,-0.022761964619197977,0.14514523335494248,-0.04878443895932316,-0.03272586127547642,0.07800353705988548,-0.059696840827329525,0.15805438010644665,-0.0158968955096605
EFEMP1,0.08895270928375085,-0.039480837917548334,-0.00965411522087669,0.01409705725644219,0.007622086651996292,0.021745587787688637,0.13675618280398824,-0.03435303615881887,0.06712301061365708,0.03395858150168447,0.05471052766397501,0.1366437256109471,0.02965794913637429
C1QTNF1,0.03398247643174117,-0.0362907329751015,0.03499281628414213,0.02676098175780455,0.041768600992752446,-0.00043042779983372474,-0.06898636265596758,-0.0520590166814376,-0.03627910944292597,-0.012241486683314639,0.11559485811610717,-0.04942241311622924,0.11911526235071836
ALB,0.10584156725357392,-0.001155458525730653,-0.027223380043295966,-0.01703838347463674,-0.015142170521540247,-0.016758577934433465,0.05341818490341364,-0.05914456318772528,0.02053228959043516,0.04714073429187029,0.08482377619666934,-0.01941571121255274,0.02862797902221565
CCL13,,,,,,0.014877864948612098,,,-0.02299115799869526,,,,
EFNA3,0.027345823163062093,-0.01652632950034679,0.012663084679421873,-0.01902970798252222,0.007808612550768913,-0.03422235759554808,-0.04107279010625969,-0.09635693168775057,0.026711589777746108,-0.04504987991045857,0.10450005564546334,0.012385754784750045,0.060333774941103466
DRAXIN,-0.03146449016196273,-0.03749110790079529,0.02758692274302419,0.007235806201972134,0.03087673465162291,0.07240746789369143,0.07551571267626474,0.04702476004885554,-0.008046301055135584,-0.0012531454990130845,0.058136157710299,0.05549706487072216,0.003413600493325651
RAET1L,-0.01654090720461208,,,,,,,,,-0.017693270097628548,,,
NPTX2,0.03808300433084142,-0.024957650465026644,0.03547753222088615,0.018737944964420536,-0.059438855677191975,-0.03859252756325568,-0.030061226801031238,,-0.02085072555371476,0.09962709626890671,0.03882162425324466,0.06105551012664973,-0.04448428033677587
FGF11,-0.015583822084674518,-0.01790928171666834,-0.022905368628467343,0.025269588060071936,-0.05273696644927548,0.04908833628309964,-0.01209444125887821,-0.07526838277206596,-0.05108866940896372,-0.023899113188759567,0.07062168559058504,0.028067071849047276,0.05662834693329071
CD59,0.032497239750384724,-0.06320810623688877,0.05905890761565271,0.03341321659635228,-0.011223918670797015,0.019675798392032897,0.07041662991697495,0.015509195706268361,0.03030807599138532,0.03380786006279698,0.01463001299473896,0.018007928434012107,0.0030830925980492854
COL9A2,0.003062913721087995,0.0014874860434030924,-0.04121671567342786,0.08170808655306552,0.011657858975636304,0.024397080935385264,0.06452310960493508,0.09196513079471551,-0.034855591188841184,0.024849695816314264,0.010656715276035827,-0.049291160398167125,-0.008740954711465503
DLL3,-0.054725553897900125,0.0011836531669197623,-0.04179516018856578,0.04100758488987398,0.010820468976245515,-0.021474770837216703,-0.05380766470353679,0.09939877394280264,-0.02028737069047181,0.009058986932657269,0.01195869760801267,-0.10118641767359891,0.006617002523565787
FGF5,,,,-0.013567568844058542,,-0.040431508538642066,,,,,,0.11428216753999143,0.02638792688590976
LIN7C,0.025838099038505563,-0.00026494407211741076,0.015210925233383228,0.043485495509966735,0.018528305800852542,-0.07519390555701104,0.03597688978437857,0.07350798330141957,0.024589323529801563,-0.05097962859281616,-0.02289357321061022,0.003095352536762458,-0.05846065646706844
GDF7,0.020911589297276437,0.04378199923579561,-0.027360385280399337,0.05586742504747637,-0.010974837411267518,,,,,-0.015167532824581198,,0.06680445785831424,-0.003405772000948252
PSPN,-0.007665092017556412,-0.017884705008863556,-0.029811749471692153,-0.0014305217878834097,0.024221258124646084,0.01437179242643938,0.04384319895946953,0.0029325625206414606,0.028466802591873924,0.019066566613316908,-0.05471812036615784,0.031192374944168044,0.03639186095267177
ANGPT1,0.11048127706998107,-0.03361106205822956,-0.07033504213358574,-0.0308012094082418,0.007085944532034774,0.08211999820604458,-0.03126784544303519,-0.04857555217778078,-0.025582926277550638,0.004313536104508752,-0.022516236051085534,0.005636978678338098,0.0032101143400497375
PNOC,-0.012209678939808198,-0.04274100809090345,0.02114157683980036,0.0164205987541147,-0.003446487601227258,-0.016758577934433465,,,,-0.016129221122977034,-0.035721645614411636,0.09541405929417097,-0.003354590199342439
L1CAM,-0.004691814507556054,0.007063201254220199,0.01448432554809544,0.015601060704860207,-0.01545195550704878,-0.046607002110666,-0.03932406332841636,-0.07405003491749078,-0.006671658833023422,-0.09665400529565768,-0.06857790828594258,-0.03648998429173452,-0.0513281854831212
APOA1,-0.03157709758992458,0.06347225912451981,0.024122804451263646,0.023306586803431353,-0.01806087655935927,-0.00619413880024045,-0.0034144713098115936,0.011898448398771553,0.01394537844712632,0.0824138708818061,,-0.006890403998711119,0.059612158172447915
PSEN1,0.0849095568568812,-0.043830910567118346,-0.01297083935520529,0.0014277912527885276,-0.012562515018895834,0.024192508732840106,0.02736915425549794,0.000325617180371969,0.009109878924965955,0.04246431987136652,0.008796375095783163,0.0287465933787391,0.03683725799216808
CALM2,0.004014609975093673,-0.014931726037008958,-0.004608546927285664,-0.010859532387629064,-0.03736425721346007,0.09201789508789289,-0.05728776317156218,-0.040489917009599585,0.06624148251521306,-0.010368782837881054,-0.02817944618318552,-0.12853671070382106,-0.10870040351461134
CLEC2B,0.06086999454740115,0.034964819846662075,-0.07004008268092206,0.024615447137977375,0.03711838244926105,0.01998781835662486,0.059939407182839716,0.03811125494601815,-0.05911190969167156,0.02415369990282105,0.05452164851173661,0.13905362564732132,-0.0023144833027935316
NTNG1,0.0252506374907983,0.005250973373001603,-0.011991981173227152,-0.0004112395419855561,-0.035693284951525336,0.0019289518244734053,0.03330072959462539,-0.04089375391239921,0.006352956369421169,0.023023627215532676,-0.007334518285163636,0.016856833247897485,0.0072330780527044575
LRIG1,0.008946484368221113,-0.017867830126579293,0.01566526981539335,0.009241219428161591,0.0037618443627298608,0.02914004398776304,0.04109138380591139,0.09399887655488995,-0.0165325545439854,0.04613081029507341,-0.06682432226245903,-0.14003420669147232,-0.012998265322973147
CPAMD8,0.07031781830940242,,-0.018137420670602745,-0.012273691896445067,-0.015384797080306446,,0.0011747568056269646,-0.012708004753080081,,0.15029740530219327,-0.039547945788210775,0.003056423634821642,-0.004287234702173638
GHRL,0.057065420555485746,-0.01257326553548865,-0.008801856934916776,0.034263361101431605,-0.005975747059692447,,0.006296844475216357,-0.02231302175683998,,,,0.015752641221953727,-0.02177476366039882
NPY,0.06125494410539715,0.009364881823324631,0.010875726637855833,-0.01729340270341884,0.05198534579730801,,-0.007553344697380224,,0.060294192309618994,0.08788491703610919,-0.09240849341342323,0.02217246323920123,-0.03200597821592566
MMP2,0.03764280520285498,-0.023507270308274018,0.05401620667613273,0.058356993547472355,-0.014768094534005925,-0.05355270599071206,0.11807863681355095,-0.06513059562750488,0.0535812062736914,0.05508068242594779,0.08255019281375399,-0.008080699018640385,0.0640516376952136
LHB,,,-0.0157963236613291,,,,,,,,,,
PPY,0.02002493857378759,,0.03827576077433349,,-0.011243783733039055,0.008630879685439321,,,-0.03289461414590078,0.03981726813180018,,0.01418981555447473,0.09545402120265123
ALKAL2,-0.020228455086221495,-0.01639358378853875,0.02182863384947698,-0.013916325202547541,-0.027121818964671196,0.039267612151790046,0.0638085781708206,,0.07233768519230652,0.05911795470381954,,0.020159807322153004,-0.02750242651131725
CSF1,0.050166740378334865,-0.00017863925757283632,0.021856825669655442,-0.005816555141916893,0.06444029609088381,0.04961688036573178,0.09725088886276087,0.0783176394780747,-0.013971308557620856,0.005139142602270515,0.07761972919123801,0.030693135824510595,0.08267654150497131
SEMA4C,0.029986971060391755,0.014690388666099126,-0.044451278342418736,0.002370363090227263,0.03299127453203864,0.057277923685136053,0.0021549207975750883,0.03611180892134574,0.026507643663823535,0.05438046951427461,0.012215101494520899,0.09391848058937298,0.02754249394357532
BMP8A,,,,,,,,,,,,-0.0022014090395179936,
ICAM2,0.015253218326158446,0.01501867175598212,0.05417220489383282,0.08064755737681231,0.02412884415220515,-0.013011700530464153,0.012684443962071532,0.0049203833864498335,0.06748832409197228,0.015445170062492141,0.342436241983734,0.06801718042709022,-0.014773803552848321
SYTL3,0.005807538706138029,0.00628201317476524,0.009911764951933981,-0.021385827874373774,-0.03502022288684463,-0.020747192676509915,0.01877873864541186,-0.11134959820848435,-0.012601393824594844,0.07106107726232166,0.03565853255347592,0.07710331994119171,0.1062035823697441
IL1A,0.02356179284543956,-0.012843651133150764,-0.04574609610508996,0.07267570176864988,0.04199011750508703,,-0.031946132821880496,0.02268573374784109,-0.028916760075480545,0.014757269703071863,-0.056131433006143976,-0.03674851031636418,-0.000704848606147617
HLA-G,-0.025452506517451966,,-0.016683974561633685,,,,,-0.04619240571576291,-0.050714145446513835,-0.012539819176478161,,,
PGF,0.057711040571185195,0.0017563274979222276,-0.009772639727645903,0.02781637205418708,-0.014395973656759268,0.05048032239846463,0.05105919644789869,-0.03888525577846457,0.056117081380617176,0.11941063371797264,-0.0472062792648242,0.03245230817831087,-0.023515837708782922
LGALS8,0.02160657989482937,-0.003938888203758356,-0.06728952498838771,0.05337133772434413,-0.002497858876578138,0.025010469140220835,0.08321564503668637,0.0028808509294161173,-0.05701059756624446,0.024122818658777717,0.06480339979055467,0.04046762498164059,0.023600531624787056
DKK3,0.029779624609808486,-0.04538979522514736,0.05028824620972586,0.022422779333539186,-0.0111590817573217,0.02628523849703387,0.014105600568527908,-0.0108251664211389,-0.005864393237435646,0.0175129621273424,0.03293800479874613,0.020459289512495493,-0.12267766596597428
COL16A1,0.007882391470589613,-0.045505789004789264,-0.003771214184645825,0.01058165480181929,-0.00426478415576181,0.044237272190200516,0.033091560861500634,0.0026220386272166217,0.03485953885241065,0.02630320805269982,-0.02797162657430163,-0.011292194183823705,0.06948857359063987
TPH1,-0.018688603868728667,,-0.030360525100560014,-0.014590323100719253,-0.026004512390025953,,,-0.044270982014921446,0.06576200895977265,-0.04619654108507523,,0.08706762319091076,0.10595123730474858
TNC,0.05164187097918791,0.029614474474366295,-0.020376074987697546,-0.0032083762648278135,0.0343620091548758,-0.062851700150559,0.1198694630791337,0.0012844869750166866,0.03747335424714321,-0.0695252930556241,0.12345904016124014,0.1137873576666667,0.01246823692685157
TNFSF9,-0.011634864121622015,0.054719321363562584,0.004970420575938686,-0.02125247021041084,-0.003746885914057034,-0.02547143220520106,,-0.04491939485438976,-0.013519589020208138,0.005848073482878227,0.09938134966138136,-0.06255074110976344,0.02578075971045009
C4A,,-0.01615514200615043,0.0445629297069164,,0.007117495149820273,-0.01838214498723544,,,-0.02559642042181135,,0.13982255209522576,0.04170884129243048,
CNTN2,0.005531081162942543,0.02848212145687575,0.04922043447605961,-0.041081017242289575,0.015069724257458892,-0.019463758899331923,-0.003722926125025025,0.0449902433441885,0.0027889102091300647,0.019232524013783482,0.08183546259388871,0.04755960794180821,-0.10516007917439475
F7,-0.01823214157043789,,,-0.012273684762564765,,-0.016758580286080058,,,-0.032250011889864684,,,,-0.0139248629822623
LUM,0.08898725051486192,-0.023818301867694416,0.002553609938439648,0.030818236092984858,0.015230405953528503,-0.0032215397161892267,0.05934279662580958,0.05729135947595414,-0.0005046472209559786,0.12148927143890091,-0.0036069852985538124,0.05260049302924835,0.09439078751600029
BTC,-0.016540900314792616,-0.025279927935576096,-0.028560496213263474,,,,,-0.009564937874431053,-0.023331749811380847,0.07145184397721546,,-0.018728746799907357,0.05569225419620533
APOC1,0.014311513919828303,0.02434680608180719,-0.06312385205209271,0.018303102647884314,0.06911220538164978,0.08554521243141221,0.1413754557292925,0.07730824357138588,0.047843077893016124,0.07994113541813007,0.060070148599291856,0.04107134489429034,0.05825486537543559
PKM,0.04127481150077174,-0.05173133873827019,0.0027801860137800674,-0.01699399866411153,-0.04424967053588679,-0.019844316486680835,0.012025985494125119,-0.049094040960156786,-0.07967864796055847,-0.006105445953957478,-0.0340102973391796,0.10579782643740238,0.045294046507096834
TNF,0.01389781710229359,-0.03587113356324409,-0.03405061563768829,0.024293426369825583,-0.010894100432271656,0.025731799625741167,-0.0378337583609911,0.04803584458886223,-0.02264576598608901,-0.01769327492347195,,0.06661244147154884,-0.0237632992449242
GNAS,-0.05578844498675957,-0.03403774501695509,0.01867843386190835,-0.0022689582769008275,0.017898887073587232,-0.020517004346754106,0.07988254034648419,-0.01643921596272807,-0.017476778625037135,-0.03033689310706625,0.009703163437631357,-0.08135943471428946,-0.04710509508027026
BMP8B,0.053921839648566366,-0.003948477915907462,-0.024187465536321413,0.060076688236316726,-0.0007615587971008648,-0.028141454341401955,0.0308114948658796,-0.009135481769205029,0.0349201534727705,-0.023710972067250154,0.0984643946258735,0.0692469995843655,0.08091782406371349
LIPH,0.05438232786404275,,-0.02372523203201869,,-0.010746770649453048,,,,-0.022991166454283892,-0.019726479364733006,,-0.04773304400252189,0.08548929937134406
CCL28,-0.026287839598517528,,,,0.03347840342460242,,,,,,,0.06471460283730741,-0.035952823237009525
PTPN11,0.024380761066391428,0.005921649932020916,0.0577928055925932,0.04384191232001452,0.050459089416245155,-0.023006997559549536,-0.003977663232340269,-0.04233482535762358,0.0034311679587781907,-0.04144396064942191,0.046106922162518604,-0.0055851842583061724,-0.12988764000774264
ADAM12,0.06766180194209852,0.049113685041665966,0.0071109906219020864,0.04074046490499504,0.018887297345052605,0.014546888263024334,0.018928197010736413,0.060475548691479905,-0.0030421142870078375,0.04087608029991365,-0.05400159018073901,0.09101569832862154,0.053681476618772955
EPO,-0.02511140108166211,,-0.01234361354251963,,-0.011243784223832437,0.009609231892973875,,-0.0030503334581501447,-0.024968993934513795,-0.020487452640671318,,0.02759682353398482,
EDN3,0.030230862309776688,-0.01726515452760378,-0.010387642359907677,-0.02174723746238991,-0.017427311005331958,,,,-0.001001792621069453,-0.0320925176726337,,0.01773476695145419,0.11456386582510605
CCL22,,0.02915755127657471,,,-0.022639603034017502,,,,-0.02825952325169568,-0.018735461745033218,0.13585018491741577,0.029936591214734652,
CCL2,0.05790434707532495,0.040934418799429446,0.07040025305367406,0.02217903964212688,0.04052827959493364,0.06328351160971633,0.08875566156486266,0.027208839352814346,-0.01687921827796915,-0.007810077994530189,0.028901350878593197,0.09936480932695968,0.0040782718835807
DSCAM,-0.04346156584112353,0.0017326571315922415,-0.013693349002617433,0.003158122932259542,-0.0010464401979804507,0.012642189192235044,-0.011319559511562804,0.03833573296626253,0.015154630331779799,-0.00025487914235254496,0.03344572442684582,0.004163072468170321,0.0781744395792096
GPHA2,-0.004861745916534021,,,,,,,,,,,,
ANG,0.026097524348812868,-0.025557561051412114,-0.008878400255241918,0.06261298772521368,-0.01764760708855145,-0.018375721813616453,-0.04659030663937369,0.0012404795558102959,-0.07551784950847139,0.014733068446595795,0.03563276213063383,0.08422971629091976,0.03353303053448403
FBLN2,-0.023670578844493636,0.04192216863397543,0.003231304677712194,-0.019299021432566094,0.03305567032175154,0.028210842005620313,-0.03357052908320761,,0.013359066107468683,0.014158384567677164,0.056838612850525175,0.07403777007250825,0.11868710290283305
VTN,-0.016192249257720396,,-0.021278205380226525,0.1068609875264635,-0.018472274779400777,,-0.0229414700441928,-0.06694108399533762,0.002078826793290932,-0.014406363683288535,,0.07837851215318793,0.017050722179620427
VEGFA,-0.026781349370323004,0.00811419094056532,-0.015347320938226877,0.0021500430848645675,0.005376062377783785,-0.09582967661142051,0.03227495791929057,-0.06484766002725033,-0.13387092474191425,-0.07498871640599204,0.10605660653301387,-0.011234189763148298,0.10507287543109446
F10,,0.07436331303118664,,-0.019957273167654912,-0.012328566384354854,0.0008536174711649816,-0.024885306782454684,-0.04158871936927757,,-0.0073463769383079695,-0.033670226898904476,-0.008287400823451934,0.06498898726772055
SERPINA1,0.11311383282899765,-0.039168577100048084,0.03761002931868626,0.060357977982701226,0.009901037085320967,-0.006992825887528304,0.08510788597385528,0.05196463890863374,-0.020632687114037103,0.04088648896299264,0.09612347662838465,0.1563811156035975,0.03187883326119072
VWF,0.09943436969964571,-0.005538867666218247,-0.004959502091708336,0.03961509732552129,0.03708494562059142,0.011972614804823384,-0.008538464073343011,0.020277650847063483,-0.014674502613158858,0.09353860180571424,0.05884083512814026,-0.07933460354958784,-0.013142927958823051
GDNF,0.005721529217782732,,-0.019673633050391697,,,0.04196349260979173,,0.001286700916947907,0.00032251582806269025,0.03316028948503289,,,
VASP,0.0422786034535421,0.000997368760203424,-0.014555421585059698,0.01135975156958884,0.02710069302340237,0.02569834087957365,0.09844604382607056,0.014889089328369236,-0.0125848313417289,0.06193465801416603,0.08229091556953437,0.0751233180794842,0.07367720783602325
ADAM15,0.021494077662227638,0.031074348561261463,-0.014368377864966853,0.00812740764310925,0.07665271868218268,0.024940523477136312,-0.04341374758985248,0.049704238973315155,0.039264812895947694,-0.007004267298491043,0.05166448414485491,0.015712779161435018,0.08433369459627457
WNT2,0.0012754461731725344,,,0.05808574638811837,,,,,-0.030971558218988803,-0.02104164010345763,,0.05096673699510409,0.0010607495830550768
CALCB,,0.08238656992474282,,-0.013567568696615358,,,,,-0.0271057782934044,-0.024920372148359644,,,-0.03660883749298733
OLFM2,-0.013703341791221858,-0.0013686669661767566,-0.015751197739381242,0.02528652206581871,0.03707622465611574,0.04561813591393531,0.014202753971503349,-0.06165115031729049,-0.004440167532157921,-0.017918157313768376,0.015594171299481376,-0.06155062504955862,0.027396329193100945
MFAP2,0.11796329221446153,0.00014133253076250551,-0.02500553717433421,0.06497852496437469,0.026719160499153616,0.00832161747295238,0.0731832979483101,0.005454393981674963,-0.02974230048314729,0.03196734220952949,,0.06817341168968802,0.07861518236833828
HLA-C,0.02804433585654294,-0.05403442735830731,-0.023177924802554442,0.0473514255017668,-0.003299405950985459,-0.021843904650293903,0.04189660847328671,-0.06307357312588492,0.0059838998729862675,0.04530902893603354,0.016827322431618878,0.03376385350693544,-0.003612695165071276
