,UKF243,UKF260,UKF266,UKF269,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
NTNG1,-0.0200673350740947,-0.040635579906113814,0.0227018815179224,0.012835183020971154,0.040239924069478926,0.07121068703577493,0.04274819767946766,0.043637609004839824
LRIG1,0.05727480105660238,0.017248488423533992,-0.005508497257436836,0.020190315668538208,-0.040412188821633103,0.034721356293671374,0.018588143896279375,0.054389287246228046
CPAMD8,,0.006639172296797693,0.0154106485285293,-0.01386996638565672,,,-0.00457766835340181,0.05524286200997643
GHRL,,-0.004096916248388874,-0.03210694796461448,0.025648428948475552,0.037230677882930295,,,-0.015800331578204915
NPY,0.018284450277905026,0.0027751713935580723,-0.06083316408709752,-0.029157810019466737,-0.051514132751102976,0.09102268958276011,0.04463972253362837,0.08913876969500482
MMP2,0.07853273970120103,0.015570670982104693,0.006580415222886498,0.030122876517436736,-0.04975663310844113,-0.04611576616979656,0.013929853670788781,0.08841074656499141
PPY,,,,,,0.011168935936137494,-0.02149107890195165,-0.04168154115829886
ALKAL2,-0.024083132001676225,,-0.013801998909539257,-0.01572623497475177,0.07118280836179984,-0.023582575065693955,0.039913612642684504,0.015914537669958866
CSF1,0.025592445979464036,-0.014023458610854784,0.0451045394517161,0.014418128841313096,-0.06901894648467556,0.025945319983870042,0.02472070047872308,-0.07127318181310127
SEMA4C,-0.027097876941237223,-0.0382739658394362,0.05692020005186262,0.006274607517608251,-0.08102159513492177,-0.06543956468202691,0.02275955143633337,0.05069385763833888
BMP8A,,,,,,,,0.002972945798743928
ICAM2,-0.01937406512865736,0.024839584956130586,0.045057955914311845,0.06040335916991095,-0.0591027291897386,0.03646719075166543,0.04619263235541177,-0.004933552341229886
SYTL3,0.032298024312901324,0.00410185668938376,-0.017862536227608694,0.015549404374206216,0.08587593941530237,-0.013440891376454935,0.08276126048382466,0.003172633505345091
IL1A,0.06630383462302185,-0.028678569740908405,-0.022837585406320714,0.07503873369211823,0.13627483574491436,-0.033163433645809426,0.04829403384507452,-0.013684304478658855
HLA-G,0.01168059046545532,,0.015469865533866685,,-0.04194804112462629,-0.023445101698168,-0.0028488561996898227,
PGF,-0.006378841570973033,0.05484903943593691,0.020539509021094977,0.0857949753211287,-0.0733029330577273,0.06283138720415586,0.09013573210500171,0.06718081389856084
LGALS8,0.07247762921792092,0.016165471547044955,0.042194982105196024,0.019312129853965194,-0.025518655962463943,0.016824598370960373,0.01774115021157101,0.06561342512048503
DKK3,0.026813774774082866,-0.02044519795677435,-0.03809602725576006,-0.032425951975580035,-0.02845893486783685,0.01915011146731234,0.04300004306736489,0.04467167194206571
COL16A1,0.06374445237512964,0.01754235643723234,0.05476842366233604,0.015124036674459827,-0.008632570345446563,-0.014727913986559647,0.027356162652627327,0.03729810402322159
TPH1,-0.02453887072278903,-0.023604239563652128,0.04972534717368554,0.07450070943395426,-0.05454931005445635,-0.019660412871090285,-0.013139251446401625,0.05145929344749954
TNC,-0.005873176962402527,0.006433889919776721,-0.004606809348837916,0.06071125493670454,-0.00546245265471034,0.06823606372871033,-0.05534253383061227,0.017116234427738988
TNFSF9,-0.03458236210355178,0.0900725941384305,0.018741886008121454,-0.015840549533674805,,-0.04871852809573849,-0.0017324276590348516,0.04412259770734192
C4A,,,,,0.09094675108395786,0.05624782679267762,,-0.025182822051292
CNTN2,-0.03866025326762833,-0.013878136542786192,-0.0039127335819712115,-0.06311417433375299,-0.017942945568785038,0.05331866689378814,0.03333975066575382,0.06921604550198532
F7,,,0.004970244832272883,-0.013869958323968284,,-0.027805262188322407,,
LUM,0.0699613666239556,-0.031061338295772782,-0.004419033005356907,0.11136786491658583,-0.029240567843710995,0.04020619501300082,0.05221128478544371,-0.023915626643588973
BTC,,-0.013006446674247992,,,,-0.02011612966324734,0.06414332110031744,0.030561992888755777
APOC1,-0.027857368717299318,-0.0033290743465877485,-0.01891861331246646,0.0988310096164165,-0.01969575445302301,0.040584696226254144,0.018920685320612387,0.03203920670951604
PKM,-0.032031910182678786,0.047564740762423265,-0.039559454644795836,0.0512984084723241,-0.025086792738835392,0.013552212922006573,0.014163895982377482,-0.07412819258034108
TNF,0.08820824488430086,-0.05099518932170661,-0.011251161613162966,-0.0015526133329242307,-0.01721728464991966,-0.0195246892574476,-0.023643048871942896,0.049434421319293494
GNAS,0.05785964121186301,-0.019305536016235008,0.01681546487538587,-0.02002302773705992,-0.048910033216497534,-0.02353393563468339,0.02897874670609643,-0.012135146791749507
BMP8B,0.042708203281787635,0.025758901389396294,0.05645629480960083,-0.009978391733406264,0.11250231722325747,0.03005509881208998,-0.020614615206801364,0.04386582091162154
LIPH,-0.02520884454247163,,,,-0.04194806531913099,0.023380663916543077,0.09642665020071238,-0.047250468198888056
CCL28,-0.018425090728093556,,0.012489123421738827,,-0.00852780337714496,,,-0.014520829270772119
PTPN11,-0.03251521285006955,0.09983097714319662,-0.047942969771998016,-0.02311936631639036,-0.028360740836056466,-0.04252224801295277,-0.03417796141096063,0.022322769420128154
ADAM12,0.03126760653515485,-0.02420575408522208,0.04377855933005716,0.05503225081943343,-0.0927486915305597,0.019699415377167236,0.048446163467093684,0.0005401562022872385
EPO,0.04650516043741183,-0.010548684734370838,,,,0.1008418721695961,-0.02737683363538425,-0.015441695133523139
EDN3,0.13823314687637883,0.030033528393519374,0.003935628451461877,0.05670294292601158,,0.0010449111028670126,-0.00792163571899735,0.1256419367606362
CCL22,,,,,,-0.024364749260056433,-0.025035695177527607,-0.023861465490573542
CCL2,-0.04056709981068246,-0.02012096817553124,-0.06149916569273933,0.03855186098239228,-0.012178254715733939,-0.017222516994668584,0.04831052585753736,-0.04518810056633789
DSCAM,0.04194316835302817,0.007390141702021012,0.024495412944307963,0.026480550767938787,0.040339696653265214,-0.002676511556593347,0.013758160600212111,0.006488221528986357
ANG,0.012887323742312076,0.012001439734405856,-0.03918198937017765,0.09933188283037904,0.09870402567395022,0.05213676386350281,0.04467158400827808,-0.01810615113160906
FBLN2,0.07221178571666807,0.0015457155277082719,0.032417799795499684,0.04760199917609184,-0.04798820701439507,0.040957106353193114,0.03963109431778178,-0.033978113213403924
VTN,-0.023852387276014214,0.03223554500006891,0.0037144887848599814,0.07430270971455717,-0.03642086112132274,-0.024607664155076904,0.02351195966219926,-0.025182827279547647
VEGFA,0.03094626863712988,0.07530742750226398,0.03566422262730526,0.07261333834024306,0.04174008084419146,0.03175057212606037,-0.06551065435503176,-0.04278564560468359
F10,,-0.02382604674135364,-0.00969878919207761,-0.005281264291706192,,,-0.005701336923939582,0.14090823327008015
SERPINA1,0.018750970216914402,0.06205357880423611,0.04102411658864874,0.10552173694422698,-0.03819846779456479,0.042412566011466146,0.013047820340373698,0.013397222603040092
VWF,0.02728349836366833,-0.0300893446620452,-0.046334732534470624,0.04161609957930219,-0.07113981297623508,0.03582607930790803,0.024592185767673646,0.09775521398370034
GDNF,,,0.09187769454008295,,,-0.01764701188310806,0.04998381029704098,
VASP,0.013094532587999768,-0.00227427470525643,0.014488555643725313,0.023806082213324774,0.04340741703410383,0.01222267117433043,0.028668054959395003,-0.00861400307789653
ADAM15,0.00014738106944481684,-0.013776328578115215,0.013653690323598125,-0.016076739427745387,-0.03910526760973436,0.07675305930743544,-0.011978338953599718,0.004021194321169786
WNT2,-0.02142435961560123,-0.020519963368444413,-0.024977752675951384,0.03284574471539542,-0.046446995343131424,-0.026703007105883234,0.07533935580535144,0.05536709760033474
CALCB,-0.022423871092632598,0.03105626779565353,-0.038522060282078024,-0.015332120387643753,,0.013053901708599186,-0.020830995578048093,
OLFM2,0.04058430478276811,-0.025999189479152342,0.0635794903083019,-0.005247473874208244,-0.002356281521840269,-0.04656623444018021,-0.02059431017652618,0.04340209983891286
MFAP2,0.04928962056344407,0.017465868296570652,0.05890753966216316,0.08288795271650266,-0.0137174748415294,0.07945035978193435,0.03282222543484169,0.0056206328472813176
HLA-C,0.05925813682695859,-0.02509306102512476,-0.024575743879644632,0.07933068568350836,-0.08588580391441931,0.014854387020908497,0.010586259832284185,0.012903384700480731
THBS1,0.11655419806888408,0.06068158836494073,0.050355587537108365,-0.011666703014165902,-0.0812302479936175,-0.017450520717104522,-7.859790821896147e-05,-0.03871666602590128
HSPA4,0.0034445936735729666,-0.021598765556908213,0.04955453615936116,0.00659826101293685,-0.002034958120033243,-0.049245647259594794,0.02156499466930349,-0.0006495941407369328
LMAN1,0.0379073062467065,0.04680188734416654,0.051269793606329765,0.07480806554257415,-0.010561748861792416,-0.032534869354287385,-0.02501435133187046,-0.036069475151021026
LYPD3,,0.00408133959367343,-0.04776450707540675,-0.007067862352007117,2.2959489529206022e-05,0.06627315800579216,0.030533122637463606,0.1012744058404658
APOE,0.03651296073424757,0.0168246051357491,-0.016561204463521422,0.02233696179159129,-0.03627529983166137,0.03402861177019395,-0.04055830310085526,0.03334212927145108
SOSTDC1,0.05585018499601524,0.09579192095120133,0.01195418228344023,0.005943123381578017,,0.01677634316868444,0.05671893201984022,-0.02575125826689632
ANXA1,-0.020752825255171872,-0.016924538391537992,-0.04899779532753378,0.0664965216782938,0.02523064264439542,0.05464086943578681,0.009742579364055762,-0.07352986537628924
WNT2B,-0.04094725410806888,-0.016328513146458577,-0.012241168686015384,0.04199648311126721,0.03489908879614305,-0.03336812336376292,-0.04280082608969997,-0.0325597912735663
AMH,0.01921369064689958,-0.031710071151078156,0.021300195423306793,-0.031455555911028575,,-0.06808671897420718,0.0014204487127186232,0.0384396644668162
GDF10,-0.020908468955101314,0.007278254482607073,0.031027310785740045,-0.008537404871856223,-0.047224849746400115,0.021790805773977975,-0.011791881190549122,-0.004571362093446297
EFNB3,-0.004523386883393919,-0.034054013504109304,0.05490070587465369,0.02883458364371528,-0.01280800913323555,0.04001264198961375,0.00888648802947828,0.0446954026980734
LTB,-0.02542873543245374,-0.036373320806139336,-0.018669350429348506,-0.02509108878492898,-0.04728380710590931,0.03911334842480608,0.11430893628267597,-0.04737229391926172
ANGPT2,0.02615518305496345,0.008118425826176518,-0.013394919128801999,0.04022278527141477,-0.11137972452677859,0.023701066659314395,0.0004954118872446483,0.11737114667139457
ADAM17,0.047024582982537436,0.01221560955804311,-0.009312747689390907,0.03889273093926505,-0.042337068417538155,-0.009618280964327706,0.03055779794001799,0.023958434588543125
LRPAP1,0.018805150034325462,0.0109903017596941,-0.02950244214431399,0.01823899247472566,-0.06800028188783366,0.024563330951508158,-0.0185274855702429,0.008765682955497373
NID1,0.08853923567203925,0.03435255939918365,0.018014737400959973,0.05543063542191567,-0.06525461445909142,0.05570832086553155,0.056795877905901265,0.014994563438644495
MST1,0.05996337019332351,0.087289167184983,0.02913653487499944,0.0329306626165137,0.038321955583599736,0.029741709162909826,0.051161123138553734,0.06648440703667743
IL13,,,,0.08386382239436767,-0.0375817534535259,,,
DCN,0.020445904485867156,-0.044424688202413604,-0.017490724695884863,0.05654890790151912,-0.041322437492366776,0.039501069627248996,0.04312176485459849,-0.0003526998678741612
IGFL2,,,,,,,-0.027125884084401006,0.032521639843089506
COL7A1,-0.046664303474187874,0.08140142796974761,-0.005333667687626805,0.062129148381492645,-0.038056347382036095,0.026843860046838364,0.030109340253757468,-0.022665738822778187
CALR,0.03964824345358166,0.03085160643765268,0.0187386582505309,0.029043193025296107,-0.10253962194314808,0.04165993371502597,-0.012247152968969539,-0.0037535774412346375
PIGA,0.0012589736911866453,0.024999933227730076,0.017898970371613396,0.051383499575114094,0.0821846822566513,0.044741867117420876,0.03747703743792248,-0.022190669254893956
CD200,-0.02485869412767402,0.04003352480573037,-0.031169905152602397,-0.002753699551032783,-0.06429601685821323,0.011010548969021807,0.026010829747713078,0.03569516642338474
GRP,,,0.1333130855995157,,,,0.04055815805649586,-0.018322567457656924
CDH1,,,0.011585073668324206,0.10216094494699877,0.04035200040707758,0.002576838545533464,0.07233418948139111,-0.01722317353493658
LPL,0.036323786988539226,-0.013603936835358701,-0.03890307849840293,0.04205094983670127,-0.02949330267214441,-0.0017701970121026906,0.02316626145166803,0.057275562980168324
SEMA5A,0.08165654243656388,-0.04314914320006263,0.021528402705190748,0.019691770315142958,0.08265674366575974,-0.04974734280533247,0.012647490738427905,0.07062082978409405
SEMA7A,-0.008615970787542884,0.04455658142142868,0.02604233370027555,0.03540714141362504,-0.015698653566339888,0.018387574076596528,0.014578635757876206,0.07482136355884748
SEMA4G,0.05196820187252354,-0.012607727422712808,-0.007858694818093533,0.004464709113238793,0.05936701886546195,-0.02003454758239463,0.0005569173227237615,-0.0391990461581972
SEMA3B,0.015081027896621114,0.05952051364695053,0.02555008862664357,-0.008265638897640487,-0.005472684507275691,-0.002982930520363666,-0.036233159067750445,-0.06900614536314811
RPH3A,0.06714459495894406,0.050075536780760085,0.033726851618224474,0.009863034302410605,-0.04190686122104626,0.0029771544627798735,0.07781763047247574,0.021424400987126276
JAG2,-0.01015701048554637,-0.036822381228304855,0.015636134933404516,0.010512381105031908,-0.11737142050805206,0.054031572347705295,0.0475256871425582,0.02325094447409862
CGN,0.030350422209256534,0.06133150872529867,-0.013370224454624735,-0.011485853021059396,0.027566205602474234,0.012155137969211744,0.039979100100149864,0.006532179144233583
GDF15,-0.0017311289533714447,0.059135676099458585,0.06312829387019572,0.061350867350370056,-0.05433032987812422,0.03952520634969115,0.004465638990938458,-0.01680721094071939
SEMA4F,-0.052523128063190636,-0.03508928446579929,0.013393125561011568,-0.011472384371800067,0.0010941817071566566,0.04712924765349684,0.016577757935253786,-0.002107096470655719
NXPH1,0.01673405612159355,0.020163949238990203,0.010245627828053518,0.02252913643005082,-0.05141483168563153,-0.03189296448496755,0.058306654301675975,0.05620917286135861
ARF1,-0.051472233094092906,0.04148971050369314,-0.026539403512084798,-0.043446465892903616,-0.09150004409872281,0.003276726703675197,0.055363886350640275,0.002015617883565438
DSC3,,,,,,,,-0.015441699820687892
EBI3,-0.029999414320017743,0.015297261122211006,0.06791220328333215,0.04459353088640516,-0.017995707753886467,0.08217877167786111,-0.06105448394524754,0.021686920676312282
TIMP1,0.07518868316909579,0.0006011336449496368,-0.015873904475066487,0.08085934288449462,-0.061767968499824806,0.038470335444448556,-0.04760663144474478,0.00906152472014599
SEMA3C,-0.010140354855631448,0.05297437123221834,-0.017488699339845745,0.025516064299638378,-0.01841329051837563,-0.06694493644333721,-0.01274781524217195,-0.041356238533130515
GNRH2,,,,,,,,-0.016733186278163403
GAS6,0.055369435296578236,0.047869712955256334,-0.033718895495433054,0.04656393249310236,0.10008819527011525,-0.05566916214147558,-0.014821358969579932,0.0483408401613563
MEPE,-0.02167814812560428,0.02089977984588956,0.05516460786925334,-0.02444527581138442,,0.043798819682587704,0.0928924090524468,0.01711526869762837
SERPINE1,0.030612858532730863,0.06561514698788584,0.0814956479511617,0.008935928048355628,-0.010421079995578774,0.04882412445484536,-0.06302236621138703,-0.03626260640543158
RSPO2,-0.017695437113355195,0.03982876906360478,-0.009463392952003671,-0.03148375985134288,,0.0609910005954267,-0.012097146432115433,-0.019695927585056578
SHBG,-0.02991239428157199,0.0391881598340317,-0.0424448979475301,-0.020930825950651336,-0.035828157813189584,-0.03225689127092639,0.09189265709084822,-0.03237440266734224
LGALS3BP,0.036283540885581674,-0.019778226606318883,0.00671602319410388,0.03047508763637542,-0.05441766377841393,0.05064860305805533,0.028103835185219077,-0.017532901232334443
LAMB1,-0.02382637752787468,-0.05655442144681381,0.01925766511787779,0.06596796633617062,-0.09097038190966705,-0.01504880399862652,-0.013074620625163619,0.04824603769462392
SPTBN2,-0.029267360539722332,0.01868331898445009,0.03543619299724431,0.018307429443537027,-0.013933902548112066,0.02166872653205571,0.0003241019015770365,0.0026195283852556606
COL1A2,0.03176954138273003,-0.008804349557605272,-0.010047504773053986,0.07987214408540622,-0.05390499188680716,-0.01105366657703069,0.03227508682187723,-0.008770443806218206
DEFB1,,-0.020772411121732563,,,,,,-0.033069085141105875
CEACAM16,,,,,-0.04449315381240865,,,
WNT11,,,,-0.015131449597203845,,-0.024001757722156774,-0.026825224686552348,0.12128826791586872
LGALS1,-0.06487186074972977,0.01863287602744694,0.00415386540684679,0.059299278675399775,0.06629621114419354,0.034364252725059,-0.024429175031029978,-0.031751193362870044
BCAN,0.08810761796439977,-0.03129111880511784,0.015882292231717582,1.4786152936241278e-05,-0.02519984450961827,-0.05151335380175335,0.048097926593662355,0.07397497401776894
ANOS1,0.0889946050515248,0.051277308751228635,0.028295081568802758,0.01545456874072697,0.016301103746917563,0.002859436714821797,0.0667925583235909,0.07636986862948056
EDA,0.03964841758683949,-0.017157147633857398,0.02938615690583698,-0.018092119854255777,-0.05017165750633252,0.05029496115215415,0.03667930689752116,0.01603736598625617
FGF22,-0.032849140620010736,-0.030138354303720926,-0.022212974696263394,-0.013869964553453568,,0.10178674415634385,0.03998018283354158,-0.02959460937565492
SHANK1,,,-0.033597737205382464,-0.013196390357738211,,-0.038585240716478675,0.0310899731723349,0.003220875991725654
NPVF,,,,,,-0.005551080405344534,-0.023355239109779137,
RAET1G,,,,,,,,-0.019254132337172106
TGFB1,-0.043557867455087794,0.0007680341861846961,,0.02236666691058035,-0.10135159544984536,0.023079588510781814,0.030449388247283157,-0.0007537493599799743
MSTN,-0.012595034704250368,-0.05095578986388629,0.025960220219831832,0.05992857666868449,-0.019613776648710776,0.06972392249181386,0.04532928756458562,-0.013656414336806762
WNT4,-0.023852384257847352,-0.011107028850636028,0.06825773985241429,0.008821750109315416,,0.018832822407675406,0.054971587716362916,-0.035415883557322086
TNFSF4,0.0763214472787123,-0.03356330848621784,0.012915891087364337,0.1002417671173658,-0.057186792827645584,0.007088441152960883,0.014020825040897088,0.034587851631094554
NTN1,0.06238857407540599,-0.0011198077781308488,0.04002934056848967,0.058784223255533126,-0.05976855300957598,-0.025360401827782948,0.058576190711734734,-0.021213548706502456
CXCL12,-0.05667635468481683,-0.031166611993668755,-0.03206133180802424,0.022298878231410378,-0.0574741623404555,0.0077313040105963,-0.0068071329386841534,0.012175594931736446
GNRH1,0.056379177005110186,0.0034557851347190405,-0.011678143774226444,0.047440569963776505,-0.06861507649168584,0.021607984456975145,-0.018306134313409862,0.08336832061164376
FGF8,,,0.001700718294231723,,,-0.013014885327421271,-0.019428642379741047,
RIMS1,-0.037384996097521564,0.03629310386006178,0.025285105495970295,-0.02641829715120341,,-0.04755169231625955,-0.06813157809483984,-0.033298169525372116
FGF14,0.0881914885321036,0.017463250282014967,0.011269913321352219,0.0037239211420709586,0.16045011525008757,-0.04763468596710493,-0.01739889224504149,0.0330366268627498
IGF1,0.033756843755666024,-0.02008273168763773,0.0094705917162852,0.0050211693650794665,0.007725081690195036,-0.026200536002887027,0.025903316044949776,0.025032673367088174
TNFSF10,-0.03136707018941392,0.040541677001283374,0.0004184053561245316,0.10349105200429735,-0.044872197245685565,0.05426562914164028,0.07198958303811559,-0.022088562252682648
GDF5,-0.0026461202627760727,-0.027537923881954023,-0.03953711298633359,-0.024445290585244167,,-0.028602530055891112,-0.0013321666614310645,0.07361788564160388
CHAD,,0.09642636498027236,0.0716249762464211,,,-0.04912940698135655,-0.003909756034050842,
RGMA,0.05918028143143269,0.054205684253311945,0.011635490979662185,0.04732595607718774,-0.01339817515994436,0.023469693793760935,0.055070940094508296,0.03707685785453317
WNT16,-0.0342412282146029,0.06078443149757396,0.04602833071923626,0.02024727621745253,,,,-0.0361752102579643
CX3CL1,-0.03624500511659077,0.058271454546958854,0.031071082616569493,-0.043087324589013154,-0.07382134864384726,0.0250486833544003,0.034703625657934445,0.061265112301574304
FGF1,0.024458644470411343,-0.009793211787857484,0.030912933535856536,-0.07262085744692999,-0.05080826531384837,-0.019007087165968467,0.009422257257552007,-0.004480780450062903
ALOX5AP,-0.059570581438870736,-0.0857977156268062,0.022131228029285025,0.04838135409522805,-0.009958571735228343,0.008310849513209114,-0.015982881280142438,-0.0784554492689673
IL1RN,0.0062869735408236935,0.055347705683810505,-0.028087241871341276,0.013162702910615345,0.15018502148349522,0.004025330256915799,0.0023248292205823693,0.005146928767605004
PCSK9,,,,,,-0.021252446688161456,-0.024763006168611327,
NPW,-0.05213697438198756,0.011417688967380381,0.04310813985913944,,-0.033996320920485185,-0.02616123961417012,0.09609816835094438,0.06369124188716932
CXCL9,0.04295028178772822,-0.028864201592980362,,-0.017038210369039252,,,,0.0103270849028348
ANGPTL4,-0.01725113257776067,0.07179110692694658,0.005503794273755252,0.05814301678129567,0.01742322148185965,0.05418557659575856,-0.013596449505645593,-0.029776137726744506
UCN2,,,,0.011144138426143344,-0.04142354096119987,0.011409375294499651,-0.02360309344901935,
OBP2A,,,,,0.06850635750903745,,,0.006515069902138324
COL4A3,0.003484586640526724,0.0014594644571295748,,,,,-0.019595472033849582,-0.028057449362603643
NRG3,0.0008462886546999121,0.04692398531512533,-0.02852413719455624,-0.0025786897282673842,,-0.05829138783678621,0.015437559240664565,0.13917651181959562
IL23A,-0.037863336509012135,-0.0029962408442408242,,0.002742058715150397,-0.044987992918561454,-0.0212524392744174,-0.019128837969469622,0.09462239162702811
COLQ,0.08875338197495912,0.03874847664973668,-0.004055761713342061,0.06125167072551178,-0.041935276615959985,0.020285155924011273,0.05013295446218723,-0.00560227046759543
SCGB1A1,,,,,,,-0.018022245841863932,
TNFSF12,0.028837158554844762,-0.02836193825482532,0.005587724128652304,0.04629025514157283,-0.0020160718228222664,0.03586401454989935,0.021768662393668373,0.02131621159352289
DKK2,-0.0332014557891289,-0.02000607445077905,-0.006506057833617634,-0.02658624480514144,,-0.025087029046078742,,-0.03879190283776245
FYN,0.05880289493235438,0.02188139443465452,-0.016717578699691007,0.02265269210678916,0.12063329181292927,-0.009736844232550399,0.038015138161250885,0.03936776305351185
ACE,0.007516783898733422,-0.01484412671991326,-0.014979227631834334,0.07939537728118094,-0.06597113792129834,0.006620199137170717,0.03425122519700568,0.046127880604491564
IL18,0.03330904935234417,-0.03971984082423726,-0.006892979833411752,0.013736028058313502,-0.034993595042236904,-0.01879030852746635,-0.00688929274807888,0.01194401639133877
PPBP,,-0.018938861854139382,,,,0.023387630074816427,0.01553012836308745,
CCL27,0.040685312088526535,0.013181024323341667,,-0.02241234405413578,0.02105953581798194,0.008796752888779041,-0.051509656153442364,0.012909791160299548
SERPING1,0.028062269085198228,0.0320703045397782,0.04294809372594136,0.06885242679297915,-0.01755734613690669,-0.0035307208653072132,0.007460261437016015,-0.010489832324418953
AZGP1,0.06917053537060906,-0.020635786181078395,0.04645259230615997,-0.0039040020289384447,-0.032665669355460766,-0.02649263184435656,-0.0413988754655132,-0.024214555670486686
INHA,-0.02253834293627734,0.03079868453213818,0.053109887511603227,0.02977219371259902,0.030110298343176266,0.022163862053150865,-0.009704504573150183,-0.033752743408072224
SEMA3G,0.04831961076510573,-0.03272127010972795,0.0048591296347252145,-0.014355741251474903,-0.06185019910519943,,,-0.04283886895126209
COL6A1,0.05952827928759606,-0.052104580904702213,0.024668083235995106,0.024849936691117416,-0.07075587686244351,0.031208820907931995,0.004881894847293555,-0.009148563200972442
FGF17,-0.02192926645288656,0.06883490027443671,-0.01860603737734957,-0.021986105055969134,,-0.037291127909384145,0.11153088956689841,-0.01652452732412673
TNFSF8,-0.016580267918998005,0.0004717370960677078,,-0.014087657840264877,0.12055465891766014,-0.028235360084192515,-0.027125881165950844,0.08747746783083903
FGF20,,-0.038742819902820295,-0.00018277641540839965,-0.022692578796923588,,-0.01605845283218314,0.07967264437856834,-0.02844812263465858
ICAM3,0.04384807450371729,-0.08024951399340143,0.0049336383090163305,0.03478888071302085,0.17835609651455736,0.023230987553554714,0.022423298383153697,-0.026506462651835174
LAMA4,-0.013204494527366259,0.014038633046876896,-0.01205470845325497,0.05707022970761286,-0.08832103730274052,0.01071313072903431,0.0532716719028047,0.06951570431863527
INHBE,0.017189275834275583,,,,,,,
DLL4,-0.036414518060459665,-0.03645812170357583,0.05418385324362278,0.03710333817958507,-0.10262075887191249,0.12450222249870663,0.09754633474226737,0.10397488468530612
SEMA3A,0.013166298976112078,0.005267768051480599,-0.03918728746122594,-0.03281305535874707,-0.034190974351733905,0.024713064266981003,-0.008300785236371134,-0.0014842685262444722
RLN2,,-0.029049256417989833,0.042024754688880964,-0.01809211752185578,-0.05017159856999269,-0.019524682918718627,,-0.019071158452851025
C5,0.05726526912728672,-0.030981006797977387,0.04430963241059738,-0.006740924061249164,-0.014399277488064738,0.0349580272799072,0.07806845608930033,0.027766472473511532
COMP,,,,,,,,0.09987173017699882
EDN2,-0.022423863803811478,0.04979351889169091,,-0.019254341449708556,,,,
C1QA,-0.04017815142125906,-0.05879013362962716,0.018868096017616773,0.07571847986013452,-0.08806419813128682,-0.03041072468899564,0.009889911194400277,-0.041743534721043654
UTS2B,-0.017830034405350217,-0.02077240960122465,-0.0026044949508272647,,,,,-0.020320281667640015
COL9A3,0.08796078039457689,-0.008599162833478466,0.01934883600708455,-0.008055402199455771,-0.00213682117169667,0.030083469212752876,0.08350136068908058,0.062001754312044334
DLK1,,0.004315371766581102,0.01692350459273871,,-0.018323672714121348,,,
HGF,-0.045852774231215004,-0.00639217614814769,0.04625320386371478,-0.029854868081834563,-0.02152799240204736,-0.009662214155622996,-0.02386002033297822,-0.018718040083355543
P4HB,-0.005221329259737662,0.045616760511759794,-0.00935513058460065,0.022857544590133838,-0.05973468537961583,0.058487009102436045,-0.018730982300973042,0.00585543697788139
ADCYAP1,,-0.03418963138282197,0.00192361516273519,0.025380353659662597,,0.03898663896665183,0.093419911926133,0.08818306922504181
GREM1,0.01500423881262831,-0.032681103176044744,0.011425702247177743,-0.04326418089979146,-0.040179480579471925,-0.007449370040806226,0.024065798553366796,-0.0264950534356883
EGF,0.05470927175648647,0.01957731633060611,0.01679572316503782,0.023784644101250675,-0.06339328223503479,-0.023872145033583345,-0.023643054156253264,-0.019252082970341106
VEGFB,0.07742357582662217,0.03140147036558399,0.0009130942779709952,0.010142056988480828,0.049287156204369444,-0.019666313638211308,-0.06943057036687414,-0.010587850284717813
FARP2,-0.011617477940093436,-0.016867483454445498,-0.019144589704082143,0.05197176438025758,-0.004244001890899996,-0.02628014678480438,0.05124070874019327,0.0456182976766311
BMP3,,,0.05636720232396727,,,,,
IHH,,,,,,-0.025558192970160865,0.07129004319811288,
LAMA2,-0.028217225633639594,0.025069401554710605,0.03288651130732727,0.026608915100599186,-0.05100858535843141,0.0030300419006482797,0.05657685915151593,0.05782819169681959
SERPINC1,,,,,,,-0.023643056037110352,
NRG1,-0.012489038336494215,-0.038307692757351394,0.06606586611910402,0.01854434714578676,-0.02887962780386991,-0.04113951649664516,0.015487313574529841,0.04204077734917478
SPINK1,-0.02821559742299493,-0.03386802498669705,,,,0.0349284848630211,-0.02285952018583215,-0.026584417695650057
EFEMP2,0.11172225581949512,0.005485672305708706,0.037374687621056744,0.060756629400383,-0.05079494379957752,0.0651901027622926,0.014323967025388691,0.051644816739318485
SELPLG,-0.057331830812082436,-0.009552951880516162,0.004633292005872403,-0.04109640762632226,0.07154183175439571,0.006843968401875185,0.09060098201754967,0.015255552510496321
GDF6,-0.02090846733747147,,0.08664625446788597,0.002809766661316017,,0.004729293993920774,0.020986064975183266,
HLA-E,-0.010010355393562018,0.0826738977436627,-0.03625397263150001,0.06578750841862958,-0.08511244717369161,0.02155919298294399,0.005086308390238741,-0.0028248295444245454
PTN,0.09922583683820631,0.018009975071199665,0.044265923721899476,0.03944144220045374,-0.07471139625344567,-0.01905246989648792,0.0328276183052239,0.027553649881448723
CD274,0.018927175559929614,-0.01911203895057746,-0.00484072780987345,0.015834537637211692,-0.061476840461808645,0.08102329688163078,0.022426958977107593,-0.040606927694367995
FGF10,,,,,-0.08109569583258047,,,
