,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL10,0.07951548376247607,0.028237854214735222,-0.0060122049331843615,0.04563298154805795,0.05869831573063669,,0.03243158425136213,0.16748317801637677,0.08891760380844715,0.055003820400060334,-0.03858608438277539,-0.04941418291928497,-0.05447741121029517,-0.02146829845923904
SEMA4D,-0.02226732712264503,0.07847645850235917,0.03084894047578529,0.018887977079821473,-0.004884843423750492,-0.042989852152331184,-0.10841532408727825,0.04515549728536797,0.06653249404459542,-0.026788330751999604,0.0033572137210276104,0.018407561340098615,-0.011710757931141893,0.10790915211591386
TRH,-0.030660593242994322,0.06153491398176183,,-0.0011568409611835862,-0.024468713325476878,0.04613959393083137,0.06993491245888517,0.0614849120789443,-0.03361253875846892,0.02817304550642283,0.04584821377326891,0.04642934693656128,-0.031422055473383996,0.038321864091958764
SEMA6D,0.022894621487933458,0.06838076984728844,-0.029535752607091934,-0.04978028974881024,-0.025201370269671647,0.05344816084690515,0.10578070498741622,-0.0819648480477303,0.010679906842278437,0.06752254973650204,0.03232376106642308,0.05490629112104931,0.0712639109145268,0.021365702344857882
CEL,,,,,-0.027821832077378334,,,,,-0.03220270398459159,-0.041470726919047234,0.023162403216673656,0.00740106698263896,0.033968113613919146
PDCD1LG2,-0.054970022096433854,0.024358889168266718,0.011534274312377326,0.040339605676826054,0.07627585946649798,-0.01735839900666134,0.1209655371308853,0.07511057137265911,0.12348554347123726,-0.004368770865685338,0.019879469282838954,0.008506159785630449,-0.030648890213925764,0.001186882901327592
SPINT1,0.05890783237990121,0.12114893195260179,0.05701837514273551,-0.054455587239111376,-0.0212531197648262,0.059762844242748095,0.06965685773739386,0.00045945659953643673,0.10225686494807965,0.05943541825017486,-0.02495908581283314,0.05554877058875919,-0.0010006424106696972,0.05789776173777885
CTHRC1,0.037174997968204844,0.12886040424805778,-0.038321827732383365,-0.012042610572626072,0.04727231160645906,0.039388382481844744,0.19742888308669854,-0.0507105853588405,0.07812803902068359,0.08107659376797355,-0.01024714209981955,-0.05131098169582925,-0.008110289701059304,0.006388482765735331
PODXL,-0.01719120356001904,0.16141503343966154,-0.012027232931720215,0.006699541697358444,0.11949607651607556,-0.053713294964559476,0.3222932376143291,0.02658404051676488,0.034266098079267227,0.08525776100715299,-0.00679242944062008,-0.024050583800556902,0.04300628841628797,0.003393939297366548
JAM3,0.034731188693276176,0.10827267783221776,0.04701863172598225,-0.007134846283925061,0.04477894986250559,0.04551518528450605,0.20966019300480768,-0.043026494441638745,0.14028243848620142,0.06832642368065886,0.011617870158345976,-0.04764565380824092,-0.0270848156459946,-0.02822247672491539
TGFB2,-0.04470083443674039,0.10581353869565292,-0.057383546894410546,0.03518752588920895,0.04771520183094853,-0.03898417837155789,0.3012954445913131,-0.047872280599827274,0.08626395611802984,0.042321540341898944,0.033050415594080236,0.01110862662184325,-0.07584341197600136,0.0891675944480905
COL18A1,-0.02098473375018249,0.1426044491293372,-0.005320465606213953,-0.027151740028073152,0.05422955418058297,0.03342881264520831,0.2719846776243057,0.0006361903271652414,0.10670497771983455,0.05502503577128162,-0.0817467106044799,-0.047799726995755853,-0.0994775254900901,0.0049309932617277175
NODAL,-0.009152134107970323,0.05434187500103853,0.03896294362451543,0.09944818150830925,0.09624745490953236,-0.031906808924348114,0.1769038226261262,,,-0.021651399769523044,-0.01767150714107203,0.018531613865945536,-0.012596638444392948,-0.05473997741926868
INHBB,-0.04048694954379169,-0.024108988499100856,0.032234155174997794,-0.011669887253616019,0.09690178772238354,0.034240269980863706,0.13208578568701618,0.045394208473301674,-0.04119552659202309,0.027242620388366934,-0.030607952800423627,0.014062090025126185,0.0778124023502339,0.06937784128392367
LCN1,,0.019210879246735618,,,,,0.0011161782797206767,,,0.052666292573542474,-0.0020020771671780757,,0.17576069545594133,-0.03392979921717195
ARF4,0.006034268041442928,0.03278354119181376,0.04592971115557878,0.03191748049949489,0.021242814463496084,0.06827745221539222,0.1734301578167432,0.032150933406984994,0.06574041494491072,0.08970997545004152,0.08419147760109301,0.04272068057983123,-0.038960265567766494,-0.030768340773936885
CXCL14,-0.005252509557276931,0.018028610743704158,-0.025572745408590166,0.039172645688071335,-9.50398152323828e-06,-0.05158974680261084,-0.024684303503735502,0.05203876029227697,0.016837489103494942,-0.037120811079244455,-0.055951468868706944,0.03349644993592477,0.036129376495735284,0.05545996300644407
LIF,0.04301682097866201,0.05469111288990518,0.03420975776689408,-0.019878768395432088,-0.041620202573628015,-0.021899017203366466,0.1635393423272419,0.0010351830613172395,-0.02936639659554103,0.09047893010317863,-0.0532537763782728,-0.026782304768951683,0.03040794710742381,-0.020377563616653938
IL17B,,,,,,,0.06524346268379572,,,0.005850886953122002,0.004884429917793313,-0.016937310167305465,-0.012834471474968032,0.020392514534055665
MMP1,,0.04408348554578603,,,0.04187871070946747,,,,,-0.03204448919157206,-0.02324563668561422,-8.584612643894161e-05,0.006039460449144055,-0.07959607948042738
MATN1,,-0.007021026433354205,,,,-0.02114110922771561,0.003837311201630075,0.03205793912288684,,0.02642061836693507,-0.01141045815849173,0.05297531118933354,0.040019697980903865,0.07691624026246294
ADAM28,-0.012967778138852196,0.07298660238341903,0.08526346758237358,0.041955246112601305,0.001961484403587292,0.02388276780048203,0.14990650877306225,0.03640191436163949,0.07691394790025406,0.04619750792826251,0.030967252033468794,0.04329138908721126,-0.0357361149465842,0.05583012085577923
TCN2,-0.01929437432844503,0.08016667686310158,0.01482862967181593,-0.0057609049736138986,0.041164287416280185,-0.04564301565625504,0.24873639036099582,-0.007128465965989037,0.10078321434457367,0.04077473530062915,0.026319768587285963,-0.012745922974631278,-0.00954661932352718,0.05401233282666377
THPO,,-0.01401575424332025,,-0.010086487556267787,,-0.01797909131041392,0.07669396214001227,0.01766408925341369,-0.009875957529608908,,,-0.03386659976342158,-0.0413700613919985,0.08304863061476635
CUBN,-0.0025609739070350584,0.06608990202418863,0.02898366701191359,0.02684906757851361,0.007084887285592829,0.04061643061049784,0.15267812263479086,0.04117601712935014,-0.022416366144098483,0.03580791176466174,-0.010069517265358246,-0.04425033535091244,0.07147610475772176,0.07175022183697734
TIMP3,0.013044612928846547,-0.014796411032926674,-0.027752897945747375,0.0774315763964127,-0.018134330963804533,-0.03372824228578192,0.17438652733356322,-0.04861632390707142,-0.05444290539474581,-0.00974508992254779,-0.007489818361030309,-0.015545076266261634,-0.04360733233974913,-0.0073055563893188
PIGF,0.07135247730095058,0.011062939374952062,0.01050991444450041,0.03436462922692001,0.027600035017631155,0.010853677488320656,0.16983999306239783,0.04514632783981406,0.036836212270109005,0.04414145814851141,0.03727431797868914,0.026481868575429977,0.09233746417409497,0.09477532761276031
CRH,,-0.0035868490227501586,0.0009416340310943048,-0.03525096161089968,0.0050204892926557915,-0.01781578798811016,-0.08505484388123899,0.001466467545813415,-0.02500758831690839,0.03849269160818124,-0.007858666106351673,-0.018916694985772888,0.03692396719497861,-0.03630237123630013
BDNF,,-0.008194770379188048,0.026322227144553668,0.015279747812023747,-0.0010454423596694138,-0.04524766967219494,-0.22502014390309513,-0.04148806810252581,-0.02893468969187014,0.028190386572917593,0.018050555518465794,0.07013835493007962,0.06351174714800017,0.013755524000718538
CCL5,0.011992965653493816,0.02798062487998815,0.010706224533845756,-0.03630867416177374,0.004809914941438431,-0.026024481465684143,0.1261778402048138,0.0979926387306833,0.016759323359550455,0.03369827988149751,-0.01572032634797526,-0.004284473874174116,-0.027651996006159058,0.01520798189973027
GAD1,-0.04660089623406416,0.03537843487339607,-0.008043602519533994,0.10378800653894435,-0.05656404134824565,-0.013709152999244821,-0.189387504231581,-0.05166620069947302,-0.0964286308958247,0.08647407181302373,0.07264987678251954,0.0033817629726461784,0.014327445034232248,0.015359443767729469
COL14A1,-0.024025714327804894,-0.038361674190773805,-0.0077856615436967145,0.053822822922811285,0.10253508649389333,-0.0008091705304996501,0.12835728701108054,0.029944736115781405,0.0022731913528836883,0.09816103122914753,0.02134949742761761,0.029517195719256175,0.01586463210174128,0.00228625483617977
HLA-A,0.08396012674397985,-0.015592865457018254,0.057905458848220716,-0.01695066898846152,-0.046471577356419144,-0.07291515806163741,0.3446145748848236,0.19166961257621126,0.12674364593627171,0.05709495017980833,-0.05388019594302279,-0.06204477249399095,-0.03456853981580066,-0.053371303959204384
CD5L,-0.04087771968669232,-0.015534822161026612,0.04230842131800381,,,,,,-0.012852931379088528,,,,,
FGF18,,-0.0170587411922097,,-0.012521411825250349,-0.010969646121604861,0.037873579890513084,,0.031057804333487937,,0.031130694334640507,0.025896420910812082,-0.021864529458688175,-0.03142205799435085,0.03873386458707396
ADM,-0.0022129845171854736,-0.08578818467886254,-0.02447445163299379,-0.07974872621286694,-0.12015628888225692,0.014480921980076573,0.1563233488767765,-0.08976795821281158,0.04899927088870927,0.06921023772849792,-0.004820614836092916,-0.021898033189065007,0.036196868205727206,-0.08322145014475675
CCL15,,0.06056663525253042,,,,,,,,,,,0.01979918521616299,
GNAI2,-0.0530162023439822,0.09640775188464439,0.03152142008235899,0.0034793165871293565,0.07869455049053284,0.01584249209634322,0.2876233245835341,0.03871117816444198,0.11707298914166861,-0.04250910818916271,-0.05110924242064027,-0.050335506622370504,0.005702963430346542,0.0006112763742462187
HDC,,,,,,,0.1995744718679199,,,,,,-0.030965297216623843,-0.034959935758424925
COL11A1,0.02569636799526822,-0.006867279935041803,-0.013047522637993992,-0.022705953722176934,-0.006746226955351056,0.03942546238997009,-0.02962054832314058,0.02366719271277883,0.040438368010385604,0.10196946278615157,0.0719663850256411,-0.020887196600845696,0.03537258091796069,-0.033888629434796404
NUCB2,0.00987905752668754,-0.048814877659715775,-0.0018221430788122244,-0.035573024555396085,-0.03231217148834336,-0.01120906414299906,0.13477802683858334,0.08209729159153735,-0.01174947997661683,-0.009123123251792199,-0.02505079104847422,0.003724887882857658,-0.011291159978597804,-0.0011235947092011883
FGF16,,,,,,,,,,,,,,-0.03444847192668494
CXCL1,,-0.036637309040295274,0.02342568921840021,0.0074796083552839026,0.03302169576556678,,0.109486182024313,-0.008925846021465421,0.012934460105871168,0.09745805523377755,-0.03691325941707367,0.029726504051203112,-0.0025308368942523005,-0.02972964876427875
VCAN,0.11942047149362864,-0.018992993433730596,-0.029662179942349924,0.03246054767743207,0.04292824667466348,0.031689747090909395,0.2296063707006518,0.11867480937827862,-0.029226291733951575,-0.04934400024612611,0.0008721982809267292,-0.057505430632566565,-0.053984504866995374,-0.052038937559642666
MMP7,,0.061649781180046395,,-0.03597279618923988,,0.012656957361470312,0.061713201425747516,-0.03085361338150006,0.04051737921842476,0.09161995152660461,-0.03271111218530485,0.011314985354779147,-0.014170787108497257,-0.026377217316127
PTPN6,-0.0203210363237477,0.11538089988644988,0.04257167150734106,0.016241471966425506,0.057371545332566276,0.025665696912208595,0.14983245027604108,0.06580028553661081,-0.029138572524316113,0.016839328594162515,0.030389387807859346,0.07063871919022487,0.04952151432134694,0.10015005014400319
PTGS2,0.030276548034440354,-0.009785448791305064,-0.02089205299925499,0.00935806060678084,-0.07842267626774885,-0.03839536136070914,-0.2040900588759807,-0.03838787459826725,0.09671836486644836,-0.02605342548700425,-0.04630283976174877,-0.045115734122624325,0.08066061963435436,0.010761707614921153
XCL1,0.04871603147468432,0.015347899160253194,,-0.015022911350146276,0.0031005809709342756,,,0.0527307233701545,0.023033263203659848,,,,,0.06461693644257971
CD58,0.011069700413355168,0.07556955490464173,0.03797507267433016,0.03911281716726687,0.041452244907033184,0.0001375709008944008,0.28366697930579243,0.0036848834488522877,-0.02997083492908745,0.04106801792118011,0.037260162151714786,-0.01995403691251787,-0.022948478191811103,0.04757587739985109
TNFSF14,-0.02714424030506172,-0.005047476504182731,-0.021815328207465613,-0.0722457571265494,0.010484410102388013,,0.02052738221401758,0.03922362038309292,-0.028939016664424437,-0.02477810081658463,-0.017369650168639717,0.0400495989795722,0.030645451580183246,0.09887142114965959
CNTN4,,0.03917627605657936,0.013877393362030635,0.028105744115223718,-0.003433985378053999,0.026726925995386418,-0.11917650447805947,-0.02175811183531093,-0.06844852066213912,-0.019672465997956544,-0.04500612534120315,0.07125243296834188,-0.007542217982046249,0.09895700507961798
NTF4,,,,0.026011348637103342,,,,,,,,,,
INSL3,,0.039797378845332264,,-0.03897705319358409,,,,0.03673286002495754,,0.07840257321476843,0.02697622671247478,-0.03960961211405458,0.03989625848755798,
BTLA,,,,0.043332601770004975,0.09135898511007161,,,,,,,,0.09591873780670218,
MFNG,-0.021106798153720897,0.1150967336653095,0.048406213351512725,-0.02064661270126388,0.09778972167706443,0.036419611635459884,0.19400244131823843,0.0007463098919494616,-0.011550700796265218,0.01381966929248929,0.013324803204098857,0.09484969873089451,-0.00623177602451613,0.04132351906417433
ICAM1,0.011507540018421572,0.03874654878550305,0.02695053121082229,0.03150251995829651,-0.048052284350786456,0.04339753538679373,0.2057716692403539,0.08218261602120475,0.06818232136795446,0.054542661952694554,-0.04541857454304788,-0.00012184485372562036,0.058656648959716666,0.018698958361579178
PROS1,0.008606039306010694,0.06174299424516735,0.056108170230799885,-0.024325884064378876,0.00909961760956742,0.03666345993850509,0.2946153032615293,0.009521449934788977,0.053412351922949984,0.07078926067798672,0.04314705109750419,0.012308906362048882,0.012566499746455106,-0.01368670934513866
CLCF1,0.009010195969926424,0.05941192211738488,0.05347713093820013,0.0012461494646659492,0.01286625762486063,0.016268509390708997,0.06334106363078103,0.03245866437929354,-0.028508953768614533,0.03584280778698268,0.017935844328254395,-0.05621260768180608,0.07241114105408523,-0.01552496587605766
PSAP,-0.045170361750626296,0.17160372331356288,0.016832906373966405,0.028002468534346465,0.017132108450669297,-0.04013073175752902,-0.1602923237037867,0.06119549466220878,0.0738996846826694,0.10871113880280675,0.003829901804165051,0.04262591614261955,-0.08066526850444922,0.0685183082278967
EFEMP1,-0.0590386019899058,0.149989803403687,0.012353583254091548,0.023865823737012005,0.09610003629912746,0.020032964076643196,0.2087994238339058,0.15172118258117095,0.11369671250464278,0.15957907449710626,0.07950175612690942,0.0873362603945174,-0.07546349982640681,-0.01220760349122386
C1QTNF1,0.08245162980329122,0.0017524124352470362,0.05889528277881358,0.009897626018194085,-0.014474220536602472,0.02669896726662389,0.20291058788595276,-0.02416233536188184,0.011629509160482547,0.07949498894926722,-0.03786375539753189,-0.0982181170449783,0.12763592435348278,-0.06019585040295628
ALB,-0.045077056734701824,-0.02634091025127632,0.026153653894198527,-0.03695729836554015,-0.01720989737374293,0.013930790871414292,-0.06167044077746866,0.05005591833864598,0.07583752400825519,0.018074434141369305,-0.01709635067404264,0.11289880902320264,0.009127318052729979,-0.008715233525344555
CCL13,,,,,,,,,,-0.027569515917300114,,-0.017207790371273523,,
EFNA3,0.025049145222552315,0.014106876109678118,0.04537189157994148,-0.019060179040791245,-0.022395854383971174,-0.015457138112589012,-0.19875325902757912,-0.02363332112095944,-0.07576403598588656,0.10678071342378927,0.08287931468924348,0.0538059904645331,0.0445154450520226,0.09231116570413114
DRAXIN,0.054923168896406444,-0.052982871178345214,0.017706507381273783,0.029264693435902486,-0.08393115318526673,0.07143761230575556,0.27107856155222304,-0.009587453427418138,-0.02450919213497334,0.030338365581676147,-0.0750452075383248,0.0001852335376928773,-0.004236467103574223,0.017896019446424133
RAET1L,,-0.036234232202288226,,,,,,,,,0.06724041510114406,-0.048121985515464635,,
NPTX2,0.024083632229992363,0.06234297485391637,0.013295966464435045,0.030224333135868447,0.001610409456371036,-0.01960411935938096,-0.25425523907130504,-0.020254775602855473,0.037207441275761775,0.054461696972239966,-0.04479502426767204,0.0696746057904257,0.030619637749030235,-0.03685939498675997
FGF11,0.014057517817681851,-0.014688290239575064,0.008286724623248993,-0.024463778891711866,-0.0038702697964859405,0.008676558875716585,0.26893879948715277,-0.002520354667933367,-0.04782740084077121,0.05932352779029124,0.03153045132507785,0.11642161121978549,0.08421484892518559,0.05551577329190936
CD59,-0.053290224391679984,0.12291627166679514,-0.023548322875648123,0.05315989738110198,0.01898658357210399,-0.11829886094487833,-0.1361506268525322,0.12942710796683723,0.05905095602483234,0.029757331656560426,0.0032461240272994647,-0.03979534816287685,-0.13485505697470637,0.007234859876904654
COL9A2,0.0501824113791651,0.03699055137837082,-0.02725374563263628,0.030869176229847736,0.043595426250020546,0.09207318747536783,0.09761338199061866,0.029360947821760276,0.0054121864632966895,-0.061970349235166686,0.08090894614723032,0.0028668360017798577,-0.0018952642031504336,0.05317470474066402
DLL3,-0.029725754020652605,-0.034789821117980985,-0.0200170772819392,0.05297064811000489,0.020350480695573592,0.022354464622567533,0.11243782908714396,0.08202283823520594,-0.07403658999642762,-0.0037668841619060366,0.02619867278994385,0.02735580235345684,0.06203862984550805,-0.026346431022082274
FGF5,,,,,,,-0.0539255237563343,,-0.017218483753080018,,,,-0.00783180488877871,-0.042262736974853506
LIN7C,0.025367779573134373,0.030718463061467253,0.04832512899838758,-0.01266648283027839,-0.018290604613830568,-0.023852152851522937,0.09097288224781572,-0.008003449682661926,-0.00034388044905772614,0.03944046189468662,0.03229816505575697,0.06611972362712137,0.07347472371169057,0.00938813221511216
GDF7,0.0641914959640131,0.0040081809101188155,0.03959061596926519,0.022753024556630204,,-0.029922390884655457,0.017737390085123993,0.056364900897839604,-0.031650251300381294,,-0.025401146574618512,0.015592384002166334,0.12798988167982384,0.06280120083041489
PSPN,0.02903538695582477,0.042625414325975414,0.004333386788516188,-0.004203373789103187,-0.021530344902398517,0.056604355827127424,0.03072732898199987,0.07441499891264322,0.001433936368751223,-0.05719855050330677,0.04231550457500226,0.0243825617910896,0.03856785642392475,0.030692363632139005
ANGPT1,0.10069680280559053,0.13152779629567096,0.02437078592300862,0.05345089497022044,0.12387065061390805,-0.036056635109598514,0.2117103082470041,-0.01325415819685951,0.01892118032303341,0.016888534719029888,-0.004996428383135069,-0.001213506635934498,0.06089951822644074,0.0572544596566946
PNOC,-0.01079549640461254,-0.0290143364469368,-0.06056492442106625,0.08743435648516829,-0.024214783540292113,-0.0196840485392259,-0.16671793725314446,0.005144120935168214,-0.05699329181226232,,-0.02701169099928981,0.11622447204377948,0.005432754529204102,0.038650265692982355
L1CAM,-0.03601958218854161,-0.06008787862889264,-0.058417792830243405,0.02502724035061115,0.036060456201511895,-0.044452900748450576,-0.2002710117871897,-0.028037023979125178,-0.0632979637950556,0.042938002861432074,0.0015469086205873244,0.03654717055393119,0.011735370549747503,0.08298006293037194
APOA1,-0.005243931921883457,-0.014866388501067054,0.0005298560784461867,-0.05481691115174387,-0.016135613759710885,-0.04838001694889801,0.08868033543502789,0.0021620690694343276,-0.03323793485256917,0.08768955865332187,0.06031499320197977,0.07647143351957295,0.12418615348545922,0.05754670888065044
PSEN1,0.004026967302558478,0.031250942257251,0.032176533754660355,-0.02015305207734318,0.05831634952973239,-0.01581940604281454,0.052001495038596565,0.009974494612576794,0.11208431277712586,0.0542081482796809,0.0028539360303683056,-0.018152760479957473,-0.0034028678456360386,-0.0020831734825012263
CALM2,-0.005453605549293646,0.0711855569602047,0.06818971516592223,0.020974456779390332,0.1047936670399427,-0.01722771010608094,-0.3249778636064013,-0.05503368664345578,-0.13040498782753965,0.06278116485956206,0.11483881592206331,0.12361735687135708,0.04420481189237734,0.07871811134206795
CLEC2B,-0.10446317549651639,0.0328539669519647,0.007136004004352641,0.0170219589076414,0.03979692928241709,0.013357039735496887,0.25948275056260744,-0.004105466389289371,0.026259087335544162,0.03789965438906864,-0.0019573041085235742,-0.012302733265728363,0.007281430258714391,-0.052961354449739186
NTNG1,0.10404787092594445,0.0027726135175711784,0.023467447826029785,0.06705859666551087,0.07824862189468228,-0.005051527599595667,0.03639916172144977,0.05354008273994306,-0.06290962262588666,-0.012153806333517593,0.021210536862285505,0.04034466127679912,0.040068511281574216,-0.028372329125380673
LRIG1,0.09004258307808931,0.08613258097250359,-0.045792798637899645,-0.003012150528748611,0.09418224031502571,0.009601389376229601,0.15905072603845025,-0.07606458260866632,0.088408019366841,0.01236685949107413,0.04611623084425304,0.010435121561538791,0.05790102441789935,0.03750242200045363
CPAMD8,-0.027289758955877538,0.09285230188963034,,0.010870029915484839,-0.03878154904134658,0.03742709435291969,-0.01897358018124135,-0.024962861691852623,0.09437963832749957,,-0.028536136766820566,,0.07699196319116348,0.06996454191743587
GHRL,0.0003862429808112414,0.06017099330804241,-0.034443266966409404,0.06670900228036547,-0.01380996470026443,0.028771102012422715,-0.01004663256430508,0.032106386631002265,0.009148742519982421,,,-0.023539950647538138,-0.04506835217265999,-0.0003356393167373492
NPY,0.022750727367247755,-0.014327056758877259,0.0630707081114516,-0.02288130266012552,0.03147284938394769,-0.06803953084643072,-0.13549088518939276,0.020903826852820318,-0.03354466910655119,0.04255776940363911,-0.011244486240292399,0.0736186702672906,0.02318522791936103,0.14457456577717073
MMP2,0.03195721505288589,0.12063935295104296,-0.08371615150605775,-0.005458093822774564,0.06631781136827954,0.011789399276602308,0.23761480676572197,0.09019218431514245,0.10482527688853024,-0.007684932540367305,0.010616818261671834,-0.03276797378031979,-0.044439821978661594,-0.015154764908392584
LHB,,,,0.013426678799771838,,,,,,,,,,
PPY,,0.018327645121241916,,0.06516447614414683,,,,-0.009288956718022845,,0.08995076700335457,0.057046412484252323,0.005940851560127139,0.024315733744344172,-0.05314952893419375
ALKAL2,0.056977362813555976,-0.015337243756990372,-0.023528554481854567,-0.0009699010687565132,,0.0016393113290476206,0.0009654675911257173,-0.05326599627782281,0.18087283788301506,0.02086615393834411,0.05473065066496922,0.05762976524221857,0.02914635854192864,0.006946468515328802
CSF1,-0.027878514565107485,0.10890500236731573,0.026540801775854096,-0.0078497729706584,0.011823281809879441,0.019019632050188605,0.18274676896459924,0.07312245220162554,0.05408569330765166,0.07681073736422993,-0.0010692531395761907,-0.033664760023197876,0.023010544145073506,-0.0027060197790708014
SEMA4C,0.09503458177614998,0.08574050945015727,0.020696217839757062,0.012394145025436317,0.005365831017156062,-0.047491875948737015,0.061164729233831996,-0.029704891109066857,-0.011647562281409046,-0.0007866190057037466,0.01553876342182173,-0.019528363938364948,0.04673328110294023,0.04456553918466142
BMP8A,,,,,,,,,,,,,0.16275963448211095,
ICAM2,0.00995265053259051,0.06171670368372462,0.019819572161417425,-0.05354723522584892,-0.028839078815492112,0.010724936312477434,0.24827573687704968,0.008545086733542812,0.043255458732133927,-0.006443624579513177,0.005840135027062404,-0.0587421933372542,-0.011354519415073507,0.06732891906514915
SYTL3,-0.02317502717020441,-0.003914554111607171,0.07592322158483522,0.0278687742831213,0.035122637520183186,-0.0025629810030205666,0.16221772011657373,0.07812247362615701,0.03535853010767441,0.012581112260415769,0.04894304426442932,0.06021288936275814,-0.012382762554544124,0.02790307973013079
IL1A,-0.03171026131345858,0.09883604282912144,0.02109808272750032,0.041517127996315885,0.09207962968498323,-0.0051728750131082805,0.11736218428349675,0.03447598667731065,0.1119135770709104,-0.010090828023790606,-0.028076328106524235,-0.014287466901576125,-0.030004094054016543,-0.03512584784927404
HLA-G,,-0.05575583127789138,,-0.04240843328545223,,-0.016161514061809597,,,,0.12586344054518314,0.07303033023744969,-0.00281061616529528,,
PGF,0.07307603761229228,0.08900199200102289,0.0029861368554821898,0.02460998497402642,-0.00696330279976589,-0.0447929097678416,0.30243086331493196,0.026460845928902237,0.030007082817145533,0.018354886516090747,-0.02181246605413256,-0.021664924630764606,-0.003417049283944958,0.12048678796783922
LGALS8,-0.006022421471550541,0.009593778073442808,0.026088635358567886,0.03092064729360049,-0.03731272204267097,0.04110201729241135,0.07145906431159381,-0.03041842493474717,0.04177776973712523,-0.02653568298766465,-0.04170872252993931,0.05064581834598944,0.011871265480142295,-0.02353552052914602
DKK3,-0.0733717157581014,0.04255615078294854,0.04318250503557044,0.014556211071339848,0.0006460438094897478,-0.05244442890958708,-0.25492329564305666,-0.03122065571735411,-0.12756380404568599,0.13209306161397472,0.05343948604134909,0.030159029870790024,0.04079081574491065,0.08451757474083164
COL16A1,0.0647193121210242,0.1474531759426455,-0.012627181474015325,0.04879148716211562,0.06371988920931172,0.005223494177748887,0.08803408966476499,-0.04052046649276233,0.04907956921154477,0.029306525193353868,0.0046430527189014244,-0.09068053168384402,-0.00036076393723138896,0.0562796326406816
TPH1,-0.05083939329216586,-0.04093894027331722,,0.04792340018431213,0.11380095263913545,0.026492167248923563,0.03171788775022136,-0.035828341177901006,,0.010650280932937453,-0.03436302267991674,0.04332594878064039,0.01275539844538562,0.02104095326090898
TNC,0.07837732107757046,0.09420284723684791,0.03794662125181743,-0.002552416437180856,-0.011045833518344322,0.02003868591512503,0.3183812609198204,0.001834204021741887,0.13043021976042027,0.05000152905633761,-0.018128536342786848,0.052982823592215775,-0.0031822028028965768,-0.014093823775728468
TNFSF9,0.008624514480474023,-0.015039462979697387,-0.023417289943439556,0.07014172804210272,-0.02617109807561387,-0.011855540441370827,-0.10475704215080449,-0.01741578483892019,-0.01941392356007719,0.0018478483611007917,-0.03661502604458107,-0.024598459880604752,-0.002836484140905956,0.05365382986448008
C4A,,,-0.007614016193816365,-0.01966605049757389,,,,0.05513688425186426,-0.02072119583132964,0.13008400080806715,,0.016002326269349953,0.05318806556682741,
CNTN2,-0.07919286315998245,0.009044658407210167,0.05988753734471677,0.004349802854351805,0.0624948136099126,-0.032694844170076294,-0.06259904839504672,0.06468891913144369,0.1676197737865548,-0.018062866357210074,0.06088486431805573,0.031233753505663278,-0.005774871217946905,0.05466630523194727
F7,,-0.019325461046178962,,,,-0.014873439558182936,-0.028854675028411353,,,-0.014410517007817841,,-0.020411210874466925,,-0.010392055804396198
LUM,0.036559772357026836,0.13687384324384522,-0.01077639719079096,0.0058857213253120854,0.07674388129066952,-0.017700871896547645,0.32066592556822315,-0.05863831316785833,0.04502935305207774,0.05561399661619674,-0.046073036446749406,-0.053773580404027375,-0.08703710675796285,0.052959512277118655
IZUMO1,-0.02607621681027019,,,,,,,,,,,,,
BTC,,0.04935933637674292,0.07405634250583108,0.06383112456144605,0.025515007913538407,,,,-0.025253471413316728,0.01835189409711389,0.0277596404996993,0.0062631665971010575,0.011656079825676161,0.04971141780957914
APOC1,-0.09161808243649965,0.14528212919803404,0.04846996573360628,0.17177530861108797,-0.0398337701911235,0.010730763142893646,0.37240919434593406,0.10668324417774629,0.12611627075859097,-0.03823053718266148,0.08235629182033699,0.09741346112007689,-0.0353212879855403,-0.012303294675476388
PKM,-0.0024078042741047627,-0.06962474811312622,0.019096903123181064,-0.11207422635839383,-0.035389946445823925,-0.033768999679118006,0.10369614358163941,-0.09255279735142345,-0.05305496057973281,0.0708603126012136,-0.022023447180617713,0.020677717785581556,0.031106675391859902,0.004479020536731979
TNF,,0.016058173890503905,-0.021020930362189473,0.02060957401829699,0.04043398911771335,0.0034676513318989376,0.030928183792418417,0.11707242687047542,0.0817566230726074,-0.01148547626922795,-0.02963102008177409,,0.0953050206843717,-0.03645413663050532
GNAS,0.11271285524201498,-0.18513806685253842,-0.013613716809835736,-0.012376494673756145,-0.017673282753367676,0.0037175687417920905,-0.2720348683034477,-0.14074450354727858,-0.11045664866395413,-0.027981701312766682,-0.00752890259381661,0.049067686260361544,0.026797898351060067,0.0504160632632887
BMP8B,-0.007342124586598653,-0.03548819944943411,-0.025593145284165546,-0.05685395487978055,0.03830935165667613,0.0431516184340834,0.05560684358351467,0.007896667085124015,0.11807121666259496,0.04556065119173327,-0.014570454149239973,-0.014293620743446393,0.017374129125749933,-0.00863973521055099
LIPH,,-0.020870151094603485,,-0.04366457117511247,,,,-0.017778929054394158,,0.09764205119651168,-0.020546103718276774,-0.014698142739707435,0.0406097070154315,0.006004984409498356
