,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,,0.04523544413117926,0.09575807625678304,,-0.019740405718811214,,-0.0230106050892788,0.03516107541135314,-0.020276167144412154,-0.04406510884331331,,0.017876909160174537,0.024323011108231443,0.0004936257655451853,0.01023785522941883,-0.008059422511734131
PTPN6,0.005049209761533184,-0.04472636684976425,0.036007776212811454,-0.028629518876974104,0.0665270603834463,0.03435452023756758,0.07723137052629625,0.0758124192936332,0.04932236384583458,0.0020485393073694713,0.016565737069871824,-0.003796856759599692,-0.0022374833760083826,0.07014737295710703,0.02665617686446837,-0.007197158583743484
PTGS2,-0.013524506697758978,-0.006298957501430207,-0.001330864762194025,-0.09101073193364591,0.024201388340157528,-0.08615877505908084,-0.04119790424469735,-0.010161228682745178,-0.07819003593325978,0.03751503557314765,-0.017922935387306615,-0.037772212997066186,-0.018883753098663747,0.06975325028842734,0.0024070651290948896,0.020339304100898847
XCL1,0.08685387371272507,,-0.03595719225164581,,-0.010803588031607447,-0.0008885910176537262,,,0.01656880149492021,,,,,,,0.05722928452516979
CD58,-0.009872552553172284,0.08889492051473827,0.020570851603253268,0.11931506439503721,-0.008355996955202316,-0.04633082024700027,0.01097009963932653,0.06158887686842738,0.045516178013823336,0.012317834415839885,-0.08885603270981529,0.02769172070921497,0.04529609285203869,-0.005362919915416497,0.007835073617054862,0.018733021705320544
TNFSF14,-0.028853373638704077,-0.03274328990286577,-0.007125285247882148,0.03791996300626125,-0.03934763872574426,0.03971680719864637,,0.020224760388367263,-0.02741417050661552,-0.022279939340168028,,0.07110807704539114,0.014707257645605654,-0.030098825938866806,0.005225904267323568,0.0489170400379372
CNTN4,,0.024129619645229822,0.02835308382507584,-0.022185716668780702,-0.019415991368362327,-0.015268468942011412,0.01763345191968019,-0.03516601212695663,-0.013428477401785443,0.033502977657276965,,-0.008021037521546672,-0.041243736891841375,0.05393494042716335,-0.01076917014243455,0.03149963909150677
NTF4,,,,,-0.013666065745589819,,,,,,,,,,,
INSL3,,,0.14187601417926718,,-0.009929439848131258,,,,-0.010952673466365949,,,-0.022655494501931394,-0.01007526831480763,-0.03009882303083558,0.030404565839448023,
BTLA,,,,,-0.01576103864002141,0.12008890770282832,,,,-0.006814781494576472,,,,,0.047866358218583906,
MFNG,0.014529107257464098,-0.03435634734786929,0.015308547269105714,0.027281764363150912,0.043069035831530766,0.08932994604859626,0.09055723752482661,0.09575211048369282,-0.03395447133159855,0.08602598609268268,0.07283953062194257,-0.009654598350194015,0.01960199069937481,0.017008806902043077,0.018161214713855685,0.013356890409981777
ICAM1,0.05725972130134835,-0.06119775326235381,0.00274604042886881,-0.07912727815526671,-0.043289929554272646,-0.019245588072807407,0.01218011843818891,0.017483017555332648,0.08111902321039313,0.017988348327588926,0.010028409947385606,-0.016647228003028234,-0.022649172628998484,0.0639853998967016,0.023448645920573007,0.01904798875012795
PROS1,-0.00039214710066485294,0.005286232117453059,0.02744970339791083,0.020121591417401323,0.02119107846840091,0.03116560489603499,0.04678177203556603,0.0789530869332923,0.027623098224744375,-0.02294195196999312,-0.012799691853485905,0.018853890416520882,0.025373092632686053,0.06214590007519967,0.004525409441908293,0.008144542277931512
CLCF1,-0.039587123070409,0.047852752046151394,0.012305054770715031,-0.04126465324135909,-0.04286663361655465,0.016250994760766115,0.08297443271307123,0.005218041396120456,0.003958763170444289,0.032222280421895934,0.020385929698179817,0.027439080825570353,0.006594905648813373,0.009175711742369709,-0.0006828308458918102,0.05909674497127098
PSAP,-0.12349729059462701,-0.06618646683779986,0.04455003759611786,0.12595916296172505,-0.015251504708748873,-0.042883711658844824,-0.000535565751868354,-0.026629169561554332,0.010108184716614805,0.03692730711801612,0.010801595298700239,-0.00029543726237376904,-0.03063863140436825,0.03838062165654515,0.03918627237345024,-4.3558392930648026e-05
EFEMP1,-0.05310417083166583,0.039239869128862036,0.023951768535426073,-0.00962025044864485,-0.02676929339471356,0.04831319349065907,0.12205332874288448,0.04569833769696016,0.1055692524468559,0.007407910664480611,-0.042501730108201484,0.06214465365565121,0.058173794589754864,0.006026122405149131,-0.0013821749903593383,0.035815374554190024
C1QTNF1,0.008728007510686643,0.050386156423960604,0.0009859662158155811,-0.004695864438556212,-0.01867674932241275,-0.04329200553447298,-0.03156130266889274,0.06892698426163076,-0.010007339135387079,-0.04944413432961657,0.0881631906218577,-0.04267765572214238,-0.003447590340573804,-0.03678070331813756,-0.02576458645817802,0.049394621265963376
ALB,-0.026554006753202814,-0.03693093487021289,0.04090514946969432,,-0.017628302846455224,-0.01584212493174397,0.1655385735663093,-0.03594398364759629,-0.02552543182682449,0.021557584694854165,0.008444113592460452,0.06212062524453804,1.9746965800860243e-05,0.006654393342508807,0.019268867333459408,-0.026548130104354306
CCL13,,,,,,,,,,,,-0.0234130134334327,,-0.03376208444700895,,
EFNA3,0.027082818314810044,0.01256975269133052,0.06172719269297132,0.010276132714255998,-0.023058278906202254,0.05895886618266744,0.007181929163457489,0.016589485921983657,-0.0345844456304272,0.02351210878117869,-0.010182345928598964,0.029044317309310577,0.012014596744829725,0.02742548049478763,-0.021146898648851466,0.020853230919096466
DRAXIN,0.05495000572422523,0.029692414260526132,0.023279460693660225,-0.012382194515705056,0.014076185130502215,0.011144278744303522,0.06185725774306909,0.08886765897164622,-0.002461795881452666,-0.020318918461724365,0.07163196872129066,-0.0551344047902321,0.014996614033242178,8.29945434246105e-05,0.018907025080129477,0.056121499387601345
RAET1L,,,0.04226423536212777,,,,,,,-0.024336477657428947,,,0.03729980018540894,0.05809223844813812,,
NPTX2,-0.03578160074913179,-0.018862871023371634,0.03089284014414963,0.0652766667530665,0.010130854196914231,-0.016491265703104014,-0.032119607430917685,-0.04795380820186292,-0.04706555044250031,0.03934155967539743,,0.04188136243107205,0.049591216533237385,0.040482030801803,0.007397496484474678,-0.024575065206222987
FGF11,0.02591731848610651,0.03838640362333771,0.04666278273078733,-0.062401919847416824,-0.04548218973861943,-0.014357447471268388,0.09137424970278034,0.027600512553138293,0.0020358377014748573,-0.0016922573735545106,-0.008456388202279423,-0.01445774824194239,-0.008212798778002446,0.010575981123111769,-0.04562460285200099,0.07256174067157561
CD59,-0.09364416974460812,0.0023178414755603482,0.04269775176367494,0.07400987196042907,-0.005357591198802051,-0.030900845033006594,-0.06301574934824124,-0.036486724028191156,0.07539919138478243,0.055672570911568214,0.02864937759843437,-0.041923102686634225,0.003728862053905752,-0.01730047686764809,-0.00055349570329418,-0.02139088929880714
COL9A2,-0.007772934441424727,0.05471045525997652,0.025657908821183125,0.02614901168340392,0.06063873871230454,0.06964776065357567,0.07533404160278072,0.01070742878237966,0.030929949416055116,0.006662950005738432,0.08888966272317242,0.009503997394027755,0.07171375062056795,0.01840209827103548,0.0693889239257172,0.006420884525715587
DLL3,-0.11193969928266395,-0.021137014356887814,0.023367240114980085,0.09324961571014985,0.01185629639173952,-0.004945019112488868,0.02828564007996565,0.010020841497010255,0.0027989340580269893,-0.019262889923356234,0.05593281354617748,0.03315391635501194,0.0517519539370995,0.01619244572577494,0.006184338337996111,0.0012432046632482577
FGF5,,,,,,,,0.028212401515278047,,,,,,,0.04514233612827402,-0.03169490086468892
LIN7C,0.04875546589794846,0.05699683480147266,-0.0035559190056506764,0.07254200675001204,-0.012882079708663313,0.01629263217129402,-0.03333855773240373,0.025958910495717254,-0.0017467780594767252,0.017941707468380995,0.05359888566842799,0.026417732229003,0.061343504501560966,0.03176581996764283,0.020147559560402484,0.015259958606943787
GDF7,-0.01826980421644959,0.062079572546160096,-0.0030870417181214117,,-0.017717019596813464,,-0.018805332597872218,0.12335294829127551,0.014946066638287554,-0.022279938474369546,,,-0.022369591826417134,-0.024468586271356146,0.009901585000536927,0.059826253917808034
PSPN,0.015796068980028704,-0.05506810245332505,0.08014572556554463,0.0014095737486111406,0.03138603814910638,0.008059594457275795,-0.04548131743140245,0.052822225811386854,0.001703486066116902,-0.02496496176564416,-0.019292760496228682,-0.0474232275988416,0.04505618987434042,0.03579237754712316,0.035589502788450744,0.017154743045109864
ANGPT1,0.050850367769221846,0.015825627552598316,0.05830125376804545,0.09933560490402901,-0.02452325238296212,-0.06269118122570083,0.02631565978156433,0.10702172397942385,-0.003611721391929043,0.014091181922504054,0.10348477786131408,0.004051240103492791,0.018206045422076007,0.012407072709281963,0.04012919547122572,0.03918031524110679
PNOC,-0.007348530304600804,-0.0036482003805710776,0.035678866719250114,0.003220392198558207,-0.008545794304812348,-0.029891619152645044,-0.04256468209018162,-0.007658556164316366,-0.01305194816084004,-0.03733658344600867,,,-0.023787922345174427,0.011328400607047115,-0.01054206961348993,0.02977370444524325
L1CAM,0.04166218236259809,-0.06501636134805652,0.03335634689660972,0.07573785832709112,-0.025617154416133152,-0.012823338828998197,-0.03256754946972461,-0.03057446289543342,-0.038031043800235295,0.011457232707677551,0.04610467863988103,-0.002564761264327559,-0.013746041016068982,0.03281844203512371,-0.02194225820206619,-0.043831970707428156
APOA1,-0.026415470196187504,-0.014821344572398034,-0.02664410935808662,0.06484215834414697,-0.015463461995981597,0.01632081534203594,-0.036096049031166276,0.016518107392317447,0.026765106750379478,0.02166195553887645,0.022332024547862716,0.014166677158380268,0.07350639447474111,0.01776223535473171,0.12777819000710833,-0.02163837859736561
PSEN1,-0.08703715542380612,-0.048390292956991286,0.10679526913031928,-0.024669808951271188,-0.02841369377479471,-0.011595628337944515,-0.03356878273467674,-0.0018058373347910443,0.02360734698065557,-0.013147425405395886,-0.0366530291631402,0.01028929605829821,-0.03721673041501149,0.01652917415718977,-0.01153404442645409,0.03182679665964652
CALM2,-0.030413567371804076,-0.04458717456230885,0.05634639379668428,0.046123135111982454,-0.01946334167165826,0.01319691707669558,-0.047712467266800965,-0.06803557688788688,-0.05113446421257252,-0.012991653750481622,-0.007100471130958189,0.085244654883724,0.07812611712499162,0.03707228402959396,0.038091904349606465,-0.042545665982969834
CLEC2B,-0.03356225362058958,-0.015332865794534719,0.0029781105659243325,-0.15120532586424945,0.013790424997010406,-0.04364498396504472,0.005183130560382862,0.07565025935529657,-0.04211690613798695,0.013344582644116695,0.022127837822855528,0.0019608606303679215,0.013901891729064133,0.04075494322428131,0.025773592329946835,-0.017796350914061964
NTNG1,0.02314334739470167,-0.05271491459656996,0.05420226021191984,,0.0058061820276564344,0.05516358699211304,0.010064253137165913,0.018887422624135897,0.10107435632761216,-0.004676510258208243,-0.04020245520805778,-0.018349898138324865,0.08380793143127388,0.030712422850008057,0.032027492474105676,0.024939360407943
LRIG1,0.03933381370702405,0.12164857063638532,-0.026929691301767273,0.12211210371544319,0.017807457233919674,0.1079910726755329,0.039422786054950476,0.03131161733456172,-0.04428834566684005,0.009675582004957044,-0.00087423979172849,0.05291835901764344,0.02634107139233394,0.018995825809964336,0.07192755583398575,0.03889916786383731
CPAMD8,-0.016075859785445748,,-0.00204365781356792,,-0.011744755571367024,-0.006141642556801648,0.034132835010872206,0.005931081189672348,0.059847340474393655,0.0009550870943114438,-0.05182688209900244,,0.056127268162099515,,0.07581403109830737,-0.02032456268560733
GHRL,-0.025647878582193875,,0.010098241569544156,,-0.03132736709263732,-0.011184192359425547,-0.023399457016612384,0.03616403256619575,-0.006928281722700152,0.03927794061935681,0.05740695535217939,,,-0.026467526660053548,0.04035044968831574,0.03739203399353242
NPY,-0.023583913716374638,-0.02244160919148224,0.035281133318762814,0.02368524839830139,0.037175517194345684,0.027088821772413813,0.010490661707490254,0.002095405529597945,-0.038165864129319264,-0.021076240405679587,,-0.01864746274255429,0.004919959747542563,0.05153713589026732,-1.851122228152479e-05,0.022983340603869144
MMP2,0.017686922406762312,0.05357046875621799,0.0943481694486926,0.09839277168688546,0.012027070986379746,0.09639425874963929,-0.02157806783671848,0.06600187546349297,0.004531710562182543,-0.009719237294409693,-0.007029268706563522,0.033263974522086674,0.025727056822406412,-0.0250182535950176,0.02103908661315253,0.06705022999183659
LHB,,,,,-0.010228795135639667,,,,,,,,,,,
PPY,,,0.0737089803565496,,-0.0013193188361064652,,,,-0.01895385042355559,,,0.012466415331964046,0.0013824539915915498,-0.053663311385887924,0.03630183555712097,-0.03638345834462129
ALKAL2,-0.004818704005316827,0.05151764253213009,-0.002474986341701193,,-0.01008018669650038,,0.04561954604393599,-0.029357724355694222,0.014842128840147007,0.0064784552591452505,,0.02505794794156035,-0.0359988869623836,0.06652622173089191,-5.1043025449125757e-05,0.0008409510496737179
CSF1,0.014328400972038968,0.037898941223190055,0.03674882601657382,0.08407652848667478,0.05303519835272413,0.052819503323566316,0.08817418902037144,0.028283976151216226,0.08281883901754931,-0.03590947651335982,0.014309873951663011,0.007647607531105756,0.019012225333448516,-0.044440779637776096,-0.0008132189605697634,0.06516846161744319
SEMA4C,-0.046983368588637824,-0.01077581166416407,0.06485543458504857,0.09415734060122935,-0.010135821528855322,0.02765621354877396,0.0048951508315058295,0.028999014992510157,0.008461424600796555,-0.0445062948222864,0.12634113008366418,-0.05741179609271496,0.04261543455239148,0.04557305696776941,0.10726902135479945,0.02174203342594672
BMP8A,,,,,,,,,,,,,,,0.026836557709985612,
ICAM2,0.05261098004003856,-0.05109379926695127,0.015387877450880919,0.11579370672231318,0.055162400616578004,0.0015328060260837786,0.0413869074033799,0.03544778965831682,0.00811881775930881,-0.012281917634820462,0.09021983568441788,0.09612795699414835,0.07014872873758632,-0.05769671493375798,0.05378682545917428,0.019746182537239802
SYTL3,-0.0007956040317212147,-0.012917011292235391,0.022165437398752662,-0.010920240993200186,0.011335211982786482,0.02096599735932166,-0.030232201548194407,0.043041387238892635,0.03068008297865663,-0.006093377073243954,-0.1300619769588581,0.0013728879530969578,0.11031108248581785,0.11565992831776901,-0.02201173780941408,0.03558928901771302
IL1A,-0.01867989070402591,0.04227700918262861,-0.02052182593992265,-0.07845297021355105,-0.04124759113782963,0.031368361120177685,0.08716032816543859,0.0720652131698832,0.07593594213320304,-0.005836276629780111,0.008710731576286391,-0.02187808420631277,0.009738367824843016,-0.039028648681641735,0.05783477751558449,0.050125876268034025
HLA-G,,0.09771156974927425,-0.02968795474576275,,-0.01080358705595271,,-0.016981872686533412,,,,-0.045411534625030454,0.0063099748913331075,0.03232099465809606,0.060835341704110646,,
PGF,0.039582248821887774,-0.019466925417899576,0.04018231932286106,-0.08427566567288582,-0.0026694787669707862,-0.004957418656406002,-0.07028979029258128,0.1278029615984718,0.010156016094231567,0.0026817809680288163,0.11388210154115537,0.01958433061768141,0.08296000763808514,-0.00822588840869793,0.05096923221283354,0.024789856141698874
LGALS8,-0.006159392843996464,0.022125023621390114,0.051549961187066756,0.04185850816104632,-0.024184219988719627,0.019077359369910018,0.006587695493358922,0.03654885024291673,-0.05258484724100675,0.016430934902149037,-0.059649576360598575,0.029591613432726843,0.023129127596787216,-0.040378579867590296,0.050472728596329626,-0.033605107042303656
DKK3,0.03627317715918922,0.03135080108722477,0.10209574038415545,0.11448424896217303,-0.05333203152641498,-0.03579216934713187,-0.030499951190793625,-0.0726447906633098,-0.022572220338936046,-0.00799398891237013,-0.069897111513343,0.039714423884926915,0.0705079775964934,0.06833240604459463,0.09700441210509526,-0.04111674582844049
COL16A1,0.08779128896808962,0.08464800642645054,0.09288867442938135,0.14002161273504224,-0.02092267976197734,0.06930133415410886,0.012656101107587624,-0.019856079899895438,0.04202482064197723,0.027463629297190855,0.013310031119044937,-0.00010734764136605334,0.04825791164936606,0.026019678724978932,0.11712636619474356,0.077054458282088
TPH1,-0.02994848578411375,0.0301796609936197,0.046593761326043454,-0.03325778929221007,-0.01965973843802239,0.007183437971266737,-0.01799466224346294,0.008459615725404617,-0.018124081288009422,,-0.043522592112336396,-0.04888107129742181,0.05163507456821398,-0.006036023757833301,0.10826566782680867,-0.003239959879231891
TNC,0.06535305924794245,0.03590893062345825,0.047999491202054836,-0.05252402407518979,-0.04020763826355611,-0.043131105040647856,0.05727816690793627,0.06813101798821417,0.020372863706713117,-0.015815878208808056,-0.00964245195422033,-0.0049899785963562005,-0.046673905216890105,0.0037241633147013895,0.009865884913314655,0.015248179894119107
TNFSF9,-0.016075852155581136,-0.048973211657356554,-0.02029132110439977,0.010672944259268064,-0.017717020788563645,-0.04017625417368993,0.012261805121516079,6.446677317617311e-05,0.041394516443132086,0.029094880854414362,0.07125499006420334,0.015373737387181266,0.06633229318759394,0.0005370086936274448,0.0630776354517512,0.056284395730417006
C4A,,,,,-0.012126830186909458,,,,-0.0098588070606306,,,0.02406424168259646,,0.005069168695746583,0.004166957522380593,
CNTN2,-0.10221613796967638,0.04666948446710318,0.013599545394550787,0.01732593205939327,0.03166152585066138,0.0004640109250968307,0.016056188289820323,-0.04871121491238485,-0.020957775525045977,-0.025840972389178728,-0.04519857219271435,0.039694131245071027,0.047370335196286584,0.046890377301627886,0.013874505858850214,0.018257400694606553
F7,,,-0.015224203512902422,,,,-0.01562841550747822,0.005380980122948007,,,,-0.03284175427999825,,-0.02446858863740865,,-0.025122308035949767
LUM,0.005092939451314777,0.005405153666257943,0.06766175864888713,0.06374057229454846,0.0033757193728082354,0.018080273749651037,-0.05287476220811782,0.10962742271262682,-0.031378754362342616,-0.01653225634153653,0.05390933289234443,-0.02051405497365966,0.04400177420832846,0.010696404628791728,0.009472339012979563,0.004198966679501087
IZUMO1,-0.015360985996781843,,,,,,,,,,,,,,,
BTC,,,-0.025092677635552008,,-0.027763089789998047,0.021163267485955095,,,,-0.014796557150393177,-0.03491057033200158,-0.023759854627172363,0.04884233598920074,-0.007465715953348042,0.0531305741214262,0.0042765425912626555
APOC1,-0.11544790980335302,-0.06718929095109734,0.06768058486575398,0.07932757895542633,0.024301028345171574,-0.06503256209760538,0.040744999483765004,0.07570326481960955,0.009230889754133116,0.029350820466541496,-0.06760410619907711,0.032786140142726856,-0.004520948682233563,0.10350552409919989,-0.009881473354949004,-0.034482384044538565
PKM,-0.011189976140609785,0.01230599933621384,-0.07417612452621201,-0.042034663128605036,0.012267826549539979,-0.04154125589085949,0.060928285567187185,0.06389893841730564,-0.03350614339212879,-0.04155234981695392,0.12070293210094746,-0.023676075846885917,-0.03857118608053785,-0.0027420484677645684,-0.02872003631767092,0.047267960769973895
TNF,,0.03800359242392621,-0.02568466956890836,,-0.026771854565773825,-0.04221889020278782,-0.03839463585193906,-0.007089588245388869,-0.008156569425961954,-0.019452894590317044,-0.009220460431151595,-0.023061283962850593,-0.026094641936044594,,0.07200339125800148,0.006765342756438533
GNAS,0.09417645189465257,0.014172963715554644,-0.003169188114037771,-0.007567377926271071,0.013710026862721363,-0.005894275995170261,-0.029550563332841083,-0.012546006511575518,-0.03312816189677144,-0.04096130965207271,0.04503949066030959,-0.052493254024647586,-0.007874790148537987,-0.024305321561432638,0.004786041546701955,0.0011430039693135436
BMP8B,-0.037235552994697295,0.15249967529147926,0.02982288704726507,0.017813462859172388,-0.01566241836555023,0.05358854564796617,-0.031163492731381807,0.012028040871261374,0.01342557172054452,0.03927583546372337,-0.013036938776331842,-0.014027447197123894,0.03594780442975396,-0.008140117338919544,0.008009536076903797,0.0012333280062211416
LIPH,,0.17697920292600336,-0.028350754067845037,-0.011710266047482714,-0.015363102403069909,,,,0.04218520231746683,,,0.0494882258573828,0.0979463866986358,0.05379287501227256,0.014711890457568258,0.033040665686843676
CCL28,,-0.02609237232931089,-0.02113236326661313,,,,-0.033608440518624653,,-0.007130759226269424,0.00208338118117732,,,,,-0.023306386947873493,-0.011806610644377723
PTPN11,0.04026370968103968,0.020441471395039573,-0.0213078731627672,-0.03353043443544799,0.009508055513651012,0.056002944075298856,-0.014446710257915043,0.0403272768136197,0.0019359722129607853,-0.00789718697912892,0.021494143954637182,-0.061000709656634865,-0.03504679342872539,0.03606372323428055,-0.005940085487473206,-0.04380156630984125
ADAM12,-0.013111361010546963,0.018843341025442224,0.05201363430136497,-0.0013915083970608795,-0.01766131076560289,0.01379278861410531,-0.06739483300548253,0.10558270247568743,-0.04791619736459295,0.01626063588452985,-0.013441798737255744,-0.014619579452591928,-0.0036425526785458374,-0.0376348946053767,0.021198017910894557,0.004332862524387575
EPO,,0.0149656103373456,0.06694914423986603,,0.05861753396538685,-0.02868373644903796,,,-0.018953851250894906,,0.03768581667817635,-0.025427139878784994,0.02349404610054849,-0.007003284934769198,0.04279731970502704,
EDN3,0.020819569813739124,-0.036010470066072484,0.022990071597012142,-0.046247767998690924,0.11720509926667455,-0.03955218129850986,0.06289323966355655,-0.0458777294742864,-0.010212739633773324,-0.006453190992282825,,-0.0335741309278526,0.03284517475013464,-0.011676230016672456,-0.025169140157700286,-0.03117782845431521
CCL22,,,,,,,,,0.05273805319498167,,,-0.028778045784031512,0.03534405990670269,-0.020541153681751596,-0.03829840138579538,
CCL2,-0.05810267344866898,0.011659252530862875,-0.0012246913845250053,0.0201026875024088,-0.016080241681892003,0.024800776337521833,-0.03479878431880094,0.03448518189648951,0.027180256270171385,0.07710743479265354,-0.018728788590504124,0.008268120209218839,0.02963535084743387,-0.012200873752833186,-0.03795819204493348,0.015632571244547776
DSCAM,0.037182207014973864,0.09072893380929889,-0.0003974019714083834,0.005509293084386017,0.0003578657176894903,0.0892160115157015,0.06244290994712566,0.060672421858606385,-0.016226832735989002,-0.009993600034234863,-0.041015017296851905,0.05701915585310671,0.051361369003702854,0.023572562889520483,-0.002699434362902933,0.08395795058826896
GPHA2,,,0.013747989243491946,,,,,,,,,,,,,
ANG,0.01661914112682657,0.024111716575110614,-0.03233150953673003,-0.06561677044747995,-0.004771489825036802,-0.010239325375189567,0.03912972897363695,0.06883287036080615,0.03659316884613255,0.02620270520483489,-0.08783978997113495,0.012840961235884657,0.0053537899149902176,-0.039816239802011454,0.017695505977924082,0.03623772760230266
FBLN2,-0.02116837561285485,-0.07125073319312865,-0.010020414320189516,0.054800010454276314,-0.023748737685172473,-0.0015535159162897599,-0.03900372890598813,0.05794729209988398,0.010120313840967624,0.0285237402469807,,0.03430362565309752,0.04955602451607299,0.02363958085477594,0.01959385772706515,-0.012872838506258323
VTN,,0.0031983058175105855,0.040119713572624435,-0.03419879404431251,-0.020139583794326742,0.07304923618596576,-0.01799465635919216,0.052235234977996974,-0.03113904904829999,-0.02132935597091952,-0.06580946167638108,0.09392896377895685,-0.021246993761293024,-0.0049783365504341365,0.04193010003016297,0.001746912053891926
VEGFA,0.012335074958554917,0.0015042997187040524,-0.049726833447867026,-0.08207520442561926,-0.017666793077225806,-0.048594679369476076,0.04081367609860503,0.06444756778580424,-0.010005640715487133,0.028418340428107498,-0.005313885344156937,-0.036939265181127105,-0.04469074608775536,-0.09395435811493028,-0.08855781294153572,0.0193000024329739
F10,,,,,,0.04918979244492805,-0.03129229858662939,0.012981908396151787,-0.02078248823830573,0.019670728345639724,-0.040885672447324946,,0.034046766696140124,-0.04054440894175819,-0.0040919483875564225,-0.025741836931535412
SERPINA1,-0.07489583601647692,-0.03993692178489427,0.07420562751891209,-0.04755949776586611,-0.05872750282108567,0.02979912356556614,-0.02266729614158602,0.06065318981503111,0.03826290005971085,-0.012764419216223307,0.05748347766811894,-0.019292111309257905,-0.0022438717939242286,-0.016238836508975906,-0.024282287290462574,0.08073106451362198
VWF,0.01009708833374751,-0.00027309284897167595,0.09564426466931518,0.0956944816095229,0.03446487014174374,0.011062473997676143,0.0050763189993304906,0.09494627234731272,0.02239556557554189,0.03203349156015874,0.06700610279433838,0.04399830491040682,0.04677300362853812,-0.0687098497636299,0.045647884728561704,0.0061082516145420694
GDNF,,,0.06601906293095022,0.002022455505783818,-0.012739518786820949,,-0.0017551266965612083,,,,-0.027139497993513405,0.013712935000136416,-0.027444745124848506,0.10556233574021685,,
VASP,-0.006167127202080336,-0.02019911046860207,0.034440020876864555,0.06218213303801372,-0.0005654446086275957,0.07583777411578306,0.02318524616390212,0.05033221406908675,-0.01735278184120974,0.009722419458854704,-0.01638504133637696,-0.07086022921119882,0.014747894936413042,-0.006627881631287033,0.01434499349933343,-0.06071956682531634
ADAM15,0.10609159313134879,0.05105759817089113,0.035769028925240066,0.10518431012052347,0.006929112364795494,0.08491505292421873,0.08489483319421201,0.06307040347514946,-0.024273507614459358,0.012420996625833297,-0.03664642298783566,0.03021910120279961,-0.005083597178563712,0.013823746013987047,0.01901518373744555,0.02184560741540908
WNT2,,-0.030339734889607256,0.05983871560783529,-0.04337697269554539,,0.003789973188414058,-0.02961188569299533,-0.0407625457825209,,-0.026469344090703964,,-0.03153984278115434,-0.031032924465466807,-0.028108798694003023,0.08839221491132065,0.03645050052883366
CALCB,,-0.03175517571380666,,0.021134138299803713,,-0.015278315975854342,0.10449011877562926,-0.02862199152253667,,,,0.004839918257500741,0.019535514341564458,0.006295771194315872,,-0.012566390759231659
OLFM2,-0.04834240765266225,0.06342453198097062,0.021568378524447342,0.024114911094608504,-0.05351106317266952,0.08688787915474792,0.024814117722192938,-0.04001342156304693,0.0023169891882243382,0.0029173244711644952,0.06187842877892467,0.029966507016852308,0.01707641945872009,0.026641530468553182,0.048581681607748076,0.03698909219115682
MFAP2,0.03585383836317194,0.01684960576360515,0.044908768661763486,,-0.02024190046545273,0.013004124860799042,0.15587704416741024,0.10112340532283798,0.026974446121475894,0.04029233162979479,-0.007443100877331141,0.016153445721690904,0.05090616756383301,-0.02548575843693343,0.06133236968737877,0.005623169117596538
HLA-C,0.08869665118053882,0.09485282720318633,0.027743024596253867,0.10448878911034952,0.07582449656861903,0.040899906740315836,0.0005057115660165262,0.09176187148172775,0.06529431080564162,0.04089211264229079,-0.06472545238418775,-0.02373434156532923,-0.013039533517923807,-0.001174360353154626,0.07344657522585524,0.029615757761182644
THBS1,-0.034894059058906704,-0.019742407703419167,-0.009758261976353705,-0.032891241214316205,-0.01879840071968065,-0.0242391281489207,0.004654178516591701,0.022172618178333537,0.039661394798145545,-0.006794441955564521,0.03865211775304559,0.008488030779162183,-0.017909754927886042,-0.01799463536009293,-0.0384789729663097,-0.008648134971985192
HSPA4,0.060951510171416486,0.0441902815877332,0.049196097528963464,0.04904187741631849,0.06799486258526208,0.031227965789784297,-0.052526046057579316,0.020119277334883397,0.02776200255071922,-0.049760838102277855,0.06318669680179269,-0.027631908493138704,0.04497233478275461,-0.022812959268061563,-0.03899009341792232,-0.0037666763374599416
LMAN1,0.04242690230844129,0.03294209996378545,0.009576793209449458,-0.03437630748758922,0.016139801455231747,-0.031686325892172684,-0.0538918092101703,0.03540247359028132,0.05218793120124259,-0.005224374621324829,-0.052617499136246394,-0.08211495360498161,-0.022748100140156297,-0.040098212106379774,-0.01599498343776797,0.010550800651366318
LYPD3,,,-0.03519104614116135,0.11474767034957076,0.03882736312353984,-0.029479882253787483,-0.0226156431476249,-0.026409254918005363,-0.0159888664516505,-0.012382015544035355,0.010799838413166661,0.11912860895905904,0.1708271748423429,-0.026843668978385162,0.06605158079514212,0.06131667153495098
APOE,-0.0982986451236804,-0.047108173923950204,0.013255700090485888,0.07950337000856397,-0.012411200561137417,0.0757255680610048,0.04945957577322965,0.038909983732241187,0.03451741547430954,-0.02714956473534948,0.10924426103021737,0.012165171867286158,-0.04936193360230192,0.04956737278331919,-0.041582713591985815,0.022198962179595216
SOSTDC1,0.04161350787399457,-0.03842253881547987,0.037248048474374025,,,-0.0022874792378723007,-0.0404358363029827,-0.01231343518992081,-0.009021519766136903,-0.01696391206457476,,-0.0019608867999436307,0.06569638260041215,0.00022322545544266589,-0.03058903746946105,0.11145321493227663
