,UKF260,UKF266,UKF269,UKF296,UKF313,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
AZGP1,0.023164891629640413,0.0525324128650954,-0.034830974043667355,-0.01718979536127413,,-0.024406049675037962,0.03379202524742508,0.03073052833684905,0.0031171697530601498
INHA,-0.01757499525177144,-0.022291552514820318,0.10037051370651187,-0.013725915217596711,0.042889822089378374,0.07334363986517027,0.016720969298922698,-0.001399071393519899,0.0226207786078671
SEMA3G,0.07762887196221645,0.0737772186121202,0.153953972774629,-0.016764718290864646,-0.04088405318542663,0.13762456120419367,,0.021163654853858745,0.03895747474114208
COL6A1,-0.0813493744071797,0.03371631517134642,0.002937070476280945,-0.011801936849874364,0.054619719562851915,0.005019569030106529,-0.015246715195936292,0.036426030931657624,0.0017944432923139792
FGF17,0.007742673272952094,0.00726103372257917,-0.0219861078694089,-0.017398954724011463,-0.031491054333240204,,0.034716241178697975,-0.014572159411978492,-0.039728305990226094
TNFSF8,-0.022726992840413685,,-0.014087659642984217,,,,-0.015200930010790079,0.06521292923579526,-0.029438670621316602
FGF20,-0.013588998108463606,0.010172876101833336,0.04911458402420358,-0.017878797984728065,,0.034290446016678536,-0.023723648080973186,-0.007965538265205603,-0.021792355441812926
ICAM3,0.029257818134361638,0.062204090516512,-0.0032633630619542517,-0.013437234712227021,-0.05955637822323011,-0.06200107012656915,0.039052450394069904,0.07205305598252103,0.06241397556229912
LAMA4,-0.0328578858322406,-0.022089262717474935,0.020031483565948464,0.0140467593590943,0.007545535231125237,-0.02417716707752158,0.059022070654899006,0.022619595143255136,-0.040551021600974416
INHBE,,,,,-0.03646503420795475,,,,
DLL4,0.009327122593878667,0.06344174212623038,0.0023255002061066546,-0.012474995131965436,0.007517298001290067,0.05262520153718955,0.062268507734728015,0.04008073495866594,-0.0026837675902254437
SEMA3A,0.03187660231551549,0.07460269846639389,-0.02032144611970602,0.0026311826885340667,-0.03482063629292494,,0.09113077653906976,0.04063015628560137,0.023346030730447987
RLN2,-0.023926029307777222,0.09159058734774805,-0.018092119837003588,-0.030004435667258182,,,,-0.016817906842048376,-0.0256018501583488
C5,-0.021129649835796314,0.037959683442156694,0.013285620728838541,0.08476558477418365,0.09924526481206838,0.020556591075188504,-0.013145593747672523,-8.517778532869881e-05,0.011191579261702358
COMP,,,,,0.20266809954162524,,,0.04022871044408408,
EDN2,-0.02988979500111259,,0.06026142795477856,,0.0435233736556405,,,,
C1QA,0.013265733545808888,-0.021863093049480822,0.013966190665274351,-0.03863447732086205,-0.07055179655253208,0.019335209784251274,0.0033034266155070454,0.03259886918190079,0.003878637714524161
UTS2B,0.005356964942987258,0.10343761986814064,,-0.021736716344062584,,,,0.02737056903698974,
COL9A3,0.06159642065106553,0.03395379335264647,0.010127505807013479,-0.01747946162757373,-0.0336515273277357,-0.08079913024593102,0.05235137127327295,0.10483060361813565,-0.0001907758657896223
DLK1,-0.001362735116578127,-0.004910713751930971,,,0.11965757996264609,,,,-0.0665549681802617
HGF,-0.041163068185414965,-0.011535330920956701,-0.05532553732232746,-0.03036894326920838,0.004273418963440203,0.0445089309322849,0.017198336631488377,-0.0431012782107695,0.0366150681597627
GIP,,,,,-0.006765157730018334,,,,
P4HB,-0.12741395954856705,0.04712245934304233,0.007273444470301589,0.00455611225109695,0.010545282028972156,0.06142000140038769,-0.04323441276953648,0.04256265469840501,0.009817453728930224
ADCYAP1,0.006761867812532374,-0.00938677060260567,0.06539786021399403,0.05207107649527226,,0.04099366624336736,-0.06793846324432704,-0.025764610073073218,-0.012633776733040369
GREM1,0.11974586884965786,0.026050527817421152,0.010916131052350475,-0.010115810771895318,0.06116825590487451,-0.005289063811406371,-0.049722377414808665,0.07945419597130024,0.05101288370350877
EGF,-0.04631860926162618,0.05099974049429162,-0.023905099373353975,0.03943385045613603,-0.037689173923520565,-0.03037737509634341,0.04712829838950348,0.032896328634432204,0.014357373706548365
VEGFB,-0.025828608768377538,-0.06286997500416286,-0.0171176471438216,0.037017378596168445,-0.06412495457514687,-0.0007531033595170085,-0.023673423771495394,-0.00040748541471385567,-0.005198289295482891
FARP2,-0.06355152505014758,-0.007154758095037784,0.007730764671376431,0.009803805494590048,0.01415702077036883,0.0034254083283039114,0.004256842695874633,-0.0019386111218725939,0.00982466517195103
BMP3,,-0.02015925735070834,,0.024767217200596155,,,,,
IHH,,,,-0.028327269354074827,,,-0.01616183598029626,,
LAMA2,0.008161060806159687,0.05234858955249241,0.0013060856856015853,0.06292746618166019,-0.0606898097152393,0.07996884366331304,0.02692110874949638,0.0883471761501217,0.04072472096798872
SERPINC1,,,,,,,0.017277523386213196,,
NRG1,-0.012322335829634094,-0.0060207172686298546,-0.031028649106540285,-0.0029950268875862883,0.05193255154759331,0.0006230689357632779,0.10424471441438714,0.02354907690590507,0.05582954477063893
SPINK1,-0.04064228182429631,,,,-0.04912814618540396,0.06626677345327439,-0.03617903287878993,-0.023443476774674225,-0.00036549852429932527
EFEMP2,-0.0907930184865251,0.03560453292583316,0.00014766906421939975,0.053926258985740626,-0.15124060027117817,-0.007078262314413373,0.007324159127717307,0.007866915868830107,0.015608482591106561
SELPLG,0.03442514886039676,-0.04536166893743407,0.008760401460117322,0.005418346734171999,-0.032968225838220185,0.08729351442094511,0.03240862009044666,0.04698934533042093,0.022217021324828216
GDF6,,0.06148876814592231,0.024696973766356895,,,,-0.028348989843795257,,
HLA-E,0.06354879263957192,-0.008737298954875277,0.004597363440656322,0.007964897566957604,-0.09289213835158461,-0.01696235968762784,-0.03831831016871076,0.04701565610867287,-0.06266862316738529
PTN,0.01879187844442357,0.0668418270506069,0.031099927251522736,0.02529174921602716,-0.02041704187733555,-0.025416131743837507,0.029404117500203136,0.0045188536535841735,0.02314647165623412
CD274,-0.011276965345250415,-0.028826945217237544,0.018491676458155276,-0.011999233306920777,-0.052154830545525735,0.026000022660522874,-0.006023060919411357,-0.020699282561506487,0.03059715925643788
FGF10,,,,-0.011301957331813344,,,,,
CD14,-0.0796147273161155,0.07522344639269855,0.008276686660901622,0.04190716515400281,-0.05606345729633453,0.0036651288165777548,-0.0057399469541574545,0.02638565391813131,-0.03865596948587537
SFTPD,0.04559930029279291,-0.016689938058872488,,-0.02736641066493043,,0.016908837665923864,0.010867844080735775,-0.005497092106704078,0.05035472843452876
SLIT1,0.09906096078261466,0.03094071350844177,-0.0072301867251756465,-0.05319729767919737,-0.034227035378798384,0.06845733266961365,-0.02015017741642663,-0.035264059163134534,0.041040613336050746
LPA,,-0.01292098311568887,,,,,,,
CNTF,-0.022726994914700586,,0.06372034190656051,-0.010115809897609657,,,,,
BST1,-0.030218809529566446,-0.02080634035393086,-0.03633417933658916,0.1020997752419589,0.007130004705192665,-0.05934037646375068,0.06093011085898709,0.06052946878445309,0.022147390620913438
AGTRAP,-0.0008652722754960851,0.05642403462784316,0.018805685867053546,0.035710282590504114,-0.047738906448482804,-0.0062497062465274485,-0.02442377374469735,0.037809350963333356,0.10046411459879442
LAMC1,-0.09421426739352709,0.047966984994505635,0.04343977462177777,-0.057874464947168136,-0.006746789828382342,0.008329257007162921,-0.004903971900567708,0.04848256075949113,0.0037366179472771385
COL6A3,-0.013596194424594239,0.01122248533906487,0.031445583581224235,0.004166074391560466,0.15276873443656933,-0.022218925348962255,0.03714430928584682,0.05571402121920019,-0.010568671562865175
FN1,-0.0899244441257909,0.048019667216643316,0.04246121084405247,0.0125939116581968,0.03481848597380861,0.0003992155331939047,-0.039058776729470265,0.026739705363583836,-0.0478000513399478
MIF,-0.05706183512243422,0.02148814479296167,0.040597699092933495,-0.021528220065460964,-0.2129204190487337,-0.0006726986912467764,0.005419362266822233,-0.02034814056980605,-0.04260466339233321
JAG1,0.03289146819199571,0.00704384749156278,0.03777862399380601,0.08008061849388079,0.05120138179816624,0.0494336565406197,-0.02016868051754675,-0.02638055797311929,-0.003108678437369266
NID2,0.01793237061159784,0.07634406184499644,0.059819903341101925,-0.0007723741765531726,0.08857893245649998,0.012961608276896786,0.032420619798947996,0.00712798455167907,0.011586026693994443
EFNB1,0.010389526035713572,0.059339780613111175,0.0464457453026767,0.027514075103927622,-0.0027628872724067923,0.026373452725670196,0.021422179995409726,0.04646125370861992,0.02113983200932511
COL4A2,-0.003921415949456002,0.03318643882114254,0.04700382478875263,0.05013083871873302,-0.08724943404407733,0.0037389894767177723,0.02781919523993833,0.04197891299839041,-0.03371144577942037
SPP1,-0.14114825302207376,0.007538785362674221,-0.0036236465332650227,-0.0456074446939424,0.011864111851219923,0.029586951145490613,-0.044539580013056426,-0.12714667522343026,-0.05555897489394981
PODXL2,0.013508887840805485,-0.024934421277166007,-0.025345464951856918,-0.015227563151909639,-0.0260690439632008,-0.03767876430503444,0.01109791840775217,0.0401520853076041,0.06948056221114408
IFNE,,,,-0.01130195644999474,,,,,
FGF9,0.10184711967079785,-0.009539038776890085,-0.008990167475797077,-0.017106317580689673,,,-0.012237299558949203,0.09931643367478328,0.030999983187602796
ITIH2,0.051129254304907015,-0.020549668329017137,-0.01843104209846273,0.04859098360615147,,0.05325019884628828,0.03853235464663708,0.04967237391688476,0.12630725505260534
ADAM10,0.013203179707008645,0.03007430028089568,0.03801799487405252,0.02810664610205976,0.09801340751645782,-0.023862617676827323,-0.06162168941225263,0.0009627368425674648,-0.008534987281431294
CFH,0.1554876921964681,0.07795448964454645,0.03295083272894605,0.034969432561345666,0.011530812468869252,0.0708562531572451,0.0998709643696959,0.06180907061167439,0.05804855988807638
COL4A5,0.004659534775586917,0.04152340228249366,-0.03918841954954454,-0.0023560825202036326,-0.06379664308049457,0.04216813977759199,0.01392808799111913,0.008321345823139358,0.014695940419893376
LTBP3,0.010381941006813878,-0.030510164257874048,-0.04960998005233321,0.01138558390205868,-0.014798060643139207,0.05214975613714083,-0.07348629805446452,-0.012846671365652998,0.014752172837530811
GNB3,0.02464642293440062,0.055166276133104285,-0.017932009925578977,-0.014959959848124411,-0.0029107556014126325,-0.03949414703318851,0.04133801696963562,0.1309855060176905,0.026634240210433178
COL6A2,0.01924430328258628,0.05493289540466469,-0.013267099245636472,0.060016956729388546,-0.0855057497186634,0.044275139168662304,0.007025176505500507,0.04536903596330261,-0.004242176291366786
GDF9,0.00887038965825968,-0.01243228468286623,0.06836168074809355,-0.01550552519814938,-0.03074674995942628,-0.04543796191368498,0.03176173316922913,-0.034298657212861586,-0.028322095050365148
NCAM1,0.014438833150107095,0.015162414238181732,-0.0324266878732069,0.022721227227903436,0.24297552473396494,-0.06791194242314885,-0.004531943556084882,-0.011505017830176382,-0.010074054064472612
APOC2,0.033330392039911866,0.05179657167480055,0.0013665779064459707,-0.032762756102659565,-0.023018297370898996,0.004405021121304857,-0.023054890221513587,0.008384425187345277,-0.013498513183123863
BST2,-0.013351121150785355,-0.039138125372955766,0.026898619991811604,0.08105158573852611,-0.09924852224351523,0.01927402773162384,0.06484202127399992,0.06920482737582391,0.05472340821550637
COL5A1,-0.06283998316168604,0.029509509697919566,0.03113920775424845,-0.018676819639364992,0.05096019980880035,0.03215030655754319,-0.017314453165625757,0.04626463301826993,0.03657125900751228
CALM3,0.12503610251428932,-0.048087073474509,-0.020299104512775182,-0.03878806234381459,-0.04144705296547501,-0.04193293419171397,0.03277109450686942,0.04624382839565219,-0.009884095826583896
THBS2,-0.055566530860649166,0.01696129628523063,-0.06886595210057041,0.038577647414807875,0.07947553866393746,-0.007411291900135943,-0.05202703799370989,0.03511923587618508,0.05393118113224313
SERPINE2,-0.0668824319913141,0.001352938734256572,0.07888087367228944,-0.031913706855192576,0.11475330294268264,-0.018792503981717088,-0.013028256265000338,0.04055076764479482,0.01312792830967693
EFNB2,0.0617397111103986,-0.03349070131832375,0.04981578215061673,-0.03373576116760688,-0.07874484000306774,-0.004907607910729588,0.048057140646099054,0.0709441222954933,-0.028790126827978258
PROK1,-0.02492729473843003,-0.018665838908729384,,,,,0.09501770149810636,,0.10969946915659146
LACRT,,,,-0.014313768399639335,,,,,
MMP9,-0.14624146347238895,0.042102525051601156,0.03752852254653346,,0.031029067857326953,-0.037279761366074,-0.045283767309764224,-0.02573133708288617,-0.0017428708031779912
DMP1,,,,,,,,,0.11508238038792895
NPPA,0.10122689007827752,0.0008305226265020025,-0.00987119108816185,-0.026081289932357983,,-0.038621701325878444,0.09726253638692484,0.027812552336874383,0.046962598664951935
APOB,-0.0328130396169669,,0.011877554537410245,-0.010561711806699438,,-0.03699811517553593,,-0.013813208626072668,-0.029196923555061937
C4B,,,,,-0.030406180700289446,,,0.1694439367576915,
NTNG2,0.07688718026978095,-0.0569301254620972,-0.02259830178738366,-0.005909794618219326,-0.032725711005606214,0.018719551071055555,-0.035652009170512186,-0.015610820868795377,-0.015998946408567558
LAMA1,0.0037953725020905323,-0.015118031879894338,0.05246964785830614,0.028515985838652756,-0.038923767813586405,0.11893128380845766,0.07071411145402107,0.04816278776806235,0.02607817038713829
UCN,-0.033248652440488316,-0.023695551604851435,-0.008297493283682648,-0.014959962732837543,0.04518347053945002,0.021265234126502358,0.035237804723160314,0.005594415531256521,0.05012085816033058
ARTN,-0.026958226199242045,0.0662632801602258,0.04917969418478462,,-0.018670190485295626,0.04769644572548497,-0.005422381318921564,-0.02264939651923262,0.01698148868525682
PDGFD,0.05136548000905078,-0.033406453623541305,0.05622449432470271,0.07627994130750453,0.015716882010416423,-0.017191516653375254,0.04565849259746605,0.05234077993202554,0.07042027698072277
EDN1,0.02354001017280087,-0.013343877173339357,-0.014747628518708028,0.08362133896291404,-0.04743137438232668,-0.03964560475577147,0.07236328228724484,0.05763189327682968,0.03644935979677497
ARPC5,-0.04006137040031216,0.05047386140038252,-0.0224781073414806,0.03228905633953455,-0.033498161348054785,-0.029129913650001463,0.0021386960659512456,0.011510082576651716,-0.004855118203930216
GSTO1,-0.003527278603340828,-0.022051991575554968,0.025430870828562664,0.035054640104402165,-0.0542319370840065,0.0709995058069774,0.03899586887894593,0.027618784004959353,0.030484194845592224
PROK2,,,,-0.017259758756900643,,,-0.01491604890903833,-0.01259443231635217,
SYK,-0.033866724051309305,0.0019817571003915,0.0027967269370409676,0.04245215839665246,-0.02817981466882853,0.027878628786929944,0.035132581321665704,0.02958186986348435,0.037651682748200285
CD40LG,,,,,,,,-0.014938050873339288,
ST6GAL1,0.005210827373615905,-0.05075940449560759,-0.04158313384675942,0.03567707424368543,0.07186009979562417,0.03841202111261971,0.02790931851192235,0.08410249426054027,-0.02412924178738577
WNT3,0.01957587402140415,-0.001583388026968259,0.013138438809127247,0.06409897600952325,-0.04824965047414002,-0.004771398484671556,0.04238303429396249,-0.019066218961955622,0.06804663030486337
HSP90B1,-0.05147679092619746,0.05253654983053017,0.04340449109429622,0.005003744759404,0.03791695953536938,0.0780587491792857,-0.04385778772337546,-0.02276250220804145,0.018852527738728198
ZP3,-0.004959017454150879,0.0022221090300043127,0.05647918041728284,0.016403902832787823,-0.02016958060507927,0.09981056023470845,-0.021108559417008222,0.05067208416173072,0.02609076603137825
NRG2,0.04837703163987047,0.027316043233633316,0.053737115463043224,-0.027269059423484874,,-0.008926153251013187,0.023860244841046357,0.050757572813424766,0.08865627900216193
MELTF,0.03595710854546796,0.1913482295807644,0.041767241074402,0.01129847360430273,0.046756206190859594,0.027904061047325773,0.021988018974725073,0.052099983919804506,0.001534812424243244
NLGN1,0.024020524933227698,0.029437415536880656,0.009724251430372786,-0.013132709612432151,0.01959016388830974,0.05878099320344946,0.051190290053992046,0.009805773546640244,-0.036420834418715554
SLIT3,0.17806545668934365,-0.005005599666656625,0.0007753150258422098,0.010820445347628686,0.07858997345266094,0.15231797373565986,0.09642734611081617,0.10881201697596188,0.08516755263829767
CCL8,-0.02153648563000358,-0.022291552265231013,-0.018928954586335606,-0.009530646385506325,0.009186287408445853,0.0982254120612985,0.0072829638650070624,-0.047143457805051525,0.004618746397662374
S100A4,-0.06219832965716089,0.03428797374025899,0.018702228156169055,0.030123522372671182,-0.04760275607304567,0.06350229622018622,0.026098067925268024,0.04590686358237018,0.028500017501043414
TNFSF13B,-0.025050583321824645,0.041005415164859026,-0.012724902819110855,-0.02103525275685564,0.06795261827380146,0.02579855946612031,0.08400761236719238,-0.013090776218379464,-0.030826790093668677
HSPG2,0.025862658089240306,0.06761052222940575,0.030347165528192378,-0.02912712173866445,-0.12837847278062492,0.03827284186643648,0.03863885325094366,0.05553912017751429,0.003971963155663552
FAM3C,-0.03249385310300958,0.005711622516839225,0.016762189345899604,0.0038381946842875347,-0.016345765073260205,0.07077954200765094,0.05503418297967283,-0.06119293771844694,0.009274107588087192
FLT3LG,0.060282698176128795,0.028893244821822307,-0.0579011105851171,-0.023625790749673258,-0.013779575259573221,-0.01852468296424738,0.0004534629152142037,0.0043072717210509625,0.15038395418623476
A2M,-0.0006967489788561683,0.011152696050421126,0.061474900241870974,0.0451663907129678,0.008306783487599905,-0.0033297488530140166,0.026404199222034734,-0.005843378027212009,-0.008808719101976357
VCL,-0.023257972036560704,0.013952796127030927,0.04021114405512827,0.061357858149192486,0.09736844869673081,0.039986375069281675,-0.0408178805586395,0.0537370793570336,-0.00985243600922381
FGF2,-0.022106594575800956,-0.027994486701155296,-0.01253925700471321,-0.03895660855426371,0.046453020510748295,-0.0076477463655421,-0.0010531971159066587,-0.032276077960554296,0.06477504273398779
AGRP,-0.022726998731389968,-0.013502848035274215,,,-0.028512282165058727,-0.04594234328111058,0.1301777285433479,,0.07239834936961777
CNTN3,0.05020291775622057,0.07810674436430545,-0.004590682219660667,0.01790016840656871,,,0.07127853235678747,,0.022535100365302305
RNASE2,-0.03163030026515506,-0.03692496057927798,-0.007575089617221984,0.01825753478354247,0.027125662763818035,-0.021272919301785823,0.03018767467905023,-0.022759619175748667,-0.005350917478485292
ADM2,,,,,0.006471349332811973,,,-0.014197451141654396,0.06492001210003005
GAL,0.03700708437193946,0.031237184519541432,-0.022412338916584812,-0.017329476905115833,0.10149538158663297,0.008560848571982364,-0.03333607567827165,0.015296141793281951,-0.02312083009738228
IL36B,,,,,,,,,0.017657300159229145
CXCL6,0.04319004773721061,,,-0.012381200446266862,,,-0.006272541386942771,0.05434889787439424,0.08079205714316448
PDGFC,0.03197874034716376,0.0268193401174472,0.015052790430725821,0.010873403435008868,-0.048855744342166156,0.00133265671113819,0.03238462319220648,-0.043471072554136264,-0.025367847614044873
COL8A2,0.023671193321145242,0.04939945635336592,-0.0016086102734313875,-0.028190144472039446,-0.02967861939949413,0.042869193217448955,0.01253725384089834,0.02743304448027161,0.08540073221763977
SPON2,0.10450459695831182,-0.013635536292144108,0.03762892220688903,0.02532200230748694,0.07275854453258618,-0.046529827971260054,0.031987709092032274,0.07641808808377534,0.03376168150998649
LCN2,,,,,,,-0.023915050884315777,,
SEMA3D,8.259207469832084e-05,0.016390044860205736,-0.03355616450816529,0.004126937905797408,-0.013368511302687168,0.058075248625283765,,,0.035915674005916526
BMP6,0.10839876061125793,-0.017656559422136307,-0.016111288743344356,-0.004330705585227481,,,-0.017943831076945384,0.16712839913463057,-0.003051535761389392
TIMP2,0.013495652744206742,0.03184987562782828,-0.026334137473942268,0.03445939211346374,0.08623430380647765,0.05037403418847136,-0.06125436639997016,0.025732692195154363,0.02491922709411026
EFNA1,-0.14782051707023292,0.04724028627619503,-0.03292458395877311,0.073678565066754,-0.023891387607990262,0.009991218732441735,0.005581671852177227,-0.020406100973655795,0.023859353874086806
S100A12,,,,,-0.034554896307899555,,,-0.015471707075650687,-0.020489263791341524
TFPI,0.02787991598658003,0.04655363773378944,0.027803456212819898,0.02594925186309432,-0.06814479897844332,0.0133743258735556,0.056979644779378676,0.0650719887712302,0.009181248333014378
GPC3,0.03282266885557937,0.06562897890331047,0.014722519845842968,0.011465431315614163,0.11107206769133095,0.0579474485427655,0.07059253262261889,0.07267197967153,0.1160940435244109
NMU,0.013934538131550054,0.09770055211374434,0.06548462108219094,-0.012568141496438947,-0.010728015781456827,-0.02483776485254095,-0.019862160957965717,0.04777674255891876,-0.029446449488496323
SCGB3A2,,,,,,,-0.020574263860689966,-0.022333694230005727,-0.0022169214626989947
LAMB3,-0.052939878280430744,-0.026699117542139897,0.044534231491509604,0.024609818534913792,-0.08466553069722928,0.09914761710015182,0.02751535442865441,0.01209955893698247,0.0697724959074339
LGALS9,0.05520970343637993,0.022244379496652325,-0.0032650732606345923,-0.03765723409379861,-0.057006392300846885,0.018795260781361234,-0.021814542839362273,0.03000057260341504,0.02471506197615006
VIM,-0.10172879700874875,-0.012373575969048117,-0.0023856111006845307,0.005398038167728553,0.09682459920721799,-0.0064864079900594255,-0.016253954780839148,-0.015190822216282585,-0.05161548824386917
PLAU,-0.017820832460522795,0.016469254020846025,0.04252887939679831,-0.024539765652868212,-0.030199578397902004,0.03346621078386635,0.0013347983626269208,0.05315042515593475,0.030254870704125345
TGFB3,-0.027309895443628978,0.058169384146398585,0.07381609703120805,0.06926989604796546,0.17154245432429863,-0.036032272504974254,0.038993740782470934,0.035458121101567264,0.02239552698461858
APLN,-0.11430426665804999,0.031903072318969404,0.01068768938434827,0.014362320445377694,0.09192382421778496,0.005634563281337825,0.015362170817443887,0.004419741870203107,-0.009698454654881858
SHANK2,0.05911159623518915,0.0018724228870378623,-0.031180177128738346,0.01822988013354701,,,0.09440885493758171,0.05381051269291634,-0.02538165803419237
LTF,-0.12073157264423175,-0.0220500887959787,0.006191194049362409,0.0592657871269315,,-0.07382400190562444,0.020228287342378918,-0.12513972639179674,0.006022649901734773
PYY,,,,,0.002968005557133135,,0.08537664214040455,-0.0234434874512569,-0.021792355441812926
PENK,0.04219805361353929,-0.06353014701393331,0.0016043990984607322,0.030797738073456288,,,,-0.016817908722771037,0.006397336716643158
CTF1,0.0048171234862498325,0.021320652057086248,0.08893272610534392,-0.012309489881040244,-0.023785455076364793,0.025595027958070886,0.029243686008532815,-0.06504590713641908,-0.017877914251190546
COL3A1,-0.01225675724476659,0.035948565082364985,0.01576873992855492,0.0139951871317971,0.15774420791525826,0.01126309580226379,0.016953770470997866,0.06492606008374052,-0.024478885376524814
S100A10,-0.12228914296162238,-0.014637253984628914,0.01046865708539571,-0.043083510174311675,-0.0703221998674841,-0.013007485932895597,-0.023141439805257614,-0.0037386158022236974,-0.04564553968395182
FGF13,0.009257746338875151,-0.023697570526923586,-0.01706260607869061,-0.030459546640927412,0.10170054021608406,,0.006344768906780372,0.011884604409966188,-0.022317934938725276
SEMA4A,0.0838391849295941,-0.042791535901690464,0.008567655191309637,-0.01732417315511849,0.04424629193937899,-0.002055978293728939,0.023042160484938155,0.026026069236823064,0.038043811303220654
EFNA4,-0.02156179603027152,0.049135481504045536,-0.011581840626932773,-0.034091353757102996,0.018314764709345243,-0.02303778040492462,-0.01774133197785836,-0.053017374783059436,0.03814131603416017
HSPA8,0.11694900658865158,-0.016961763676074368,0.014891449788124556,0.04499795202122201,0.07582126112645816,-0.03321897526509714,0.0911294504700961,-0.02102891086410914,-0.009974762113437827
NPB,,0.0672416774764588,,0.005572984469530142,,-0.03592464258315469,-0.010006753606646537,0.046226778163590075,-0.003373319792666085
ULBP1,0.11471979882331983,-0.01908352881596768,0.0016233437793554595,,-0.00518277977838216,,-0.01387681196462172,-0.02996376617713925,0.11912548920654052
SEMA3E,-0.014884811221276734,0.05314523328201093,-0.00036545795043853427,0.015599688521215503,0.11120944863882778,0.001882390969666973,0.032047864106085976,-0.020496332667427966,0.010058347856005878
FGF3,,,,,,,-0.0025094413056060846,,
ADAM9,-0.00022525483043491054,0.07024387731856388,0.006897914648413489,0.030756552813173844,0.016494436206625763,-0.011840062293424942,-0.03812424920911787,-0.047229663347020195,0.022922609327209784
ASIP,-0.03373636553685758,,,-0.00940945013371203,0.04773632061963842,0.057146584516296076,0.001251111356110208,0.05777897810749235,0.05831053013557751
IBSP,-0.03320355092671404,-0.012805985646704843,0.01543555200809691,,-0.008754945101547274,0.02057467670988876,-0.022897216943003913,-0.026103827296290925,0.039891576049273535
MMP12,,,,,-0.0307717684551247,,,,
FAT4,0.001398787948438485,0.020719710158097503,0.03276102149750471,0.03691925766479267,0.019698504880662597,0.011678440058170371,0.05802136873867579,-0.032776262118553466,-0.004422149373929055
MDK,0.06835963722883796,0.07778153691287584,0.04580147621624354,0.016185862802571546,-0.07337733400210952,0.015600385841109076,0.06349829371112199,0.001208971383190833,-0.03863425981776943
BMP5,,,,,,,0.06487315961551346,0.0867910022476958,0.026328180715249828
CAMP,-0.010584650203550023,,,,,,0.004808361353308349,0.04838022134476197,0.0032662306228983633
HSPA1A,-0.035349368900387625,-0.05087580147162783,0.023308659992860185,-0.0582910256905018,-0.047516376705688056,-0.034549505853445586,-0.022363846628452262,0.0037500660571350543,-0.07983963132543394
SEMA3F,0.05130125509978639,0.042604548471536684,0.016143778508846168,-0.01423113784567177,-0.02625643923974987,-0.05480498411762551,0.07889905755152976,0.04356050500176716,0.0035741092682701914
ARF6,0.009008475363739096,0.06424504125299822,0.056406740880997036,-0.0045971695622256765,0.05216450318404426,0.051757728161159894,0.0025909006620715067,0.012322540709982767,-0.01197971435643096
IL6,0.042494297073986255,-0.02029013338298785,-0.024195951745605022,,0.027347438463188118,,0.13625072144100797,0.008602834742905638,0.04777737092957591
CALM1,0.16329805483258086,-0.05657637836333506,-0.02069356690330603,-0.031054674846433445,0.09563721571415143,-0.0462765686256629,0.053462623588763664,0.0035667956828254956,-0.008035466111001166
VIP,0.0025768921215320855,0.013068294213797835,0.017215934333180756,0.020886925954955102,,,,-0.019394439411086872,-0.04386285907919307
NMB,-0.061751206386759995,-0.004955091215474875,0.02115386512166487,-0.04872895750615046,0.06098807758627529,0.015331635274264609,0.055237905519195676,-0.05121576812849482,-0.01709679435370015
CCL26,-0.036380398965296525,0.039172838653532,-0.02418283919227452,,-0.01734821608496883,0.04298555193136281,-0.03296050747076857,-0.004382476542979036,0.008361916961007451
FBLN1,0.038396768642263164,0.03984638290262474,0.0975382861775875,0.05352520305915552,0.0465574621076717,0.005474825596677279,0.025377034419235594,0.10799753538199476,0.04411876102901313
SAA1,-0.09230229442213442,,-0.02593999721840679,-0.010884772098104664,0.10342203870378353,-0.030618750982716023,-0.0325840176239096,-0.041856319788468696,-0.06474395113422948
MICB,0.0900336961377638,0.07429563130723674,0.02936317188182081,0.10404082860794225,0.15213217015685532,0.015155253679002232,0.13055723292893284,0.024854509738172756,0.04266199497233153
MMP13,,-0.012920979876347721,,,0.019292829724062086,-0.033611803825662596,,0.12934409454023257,
F13A1,-0.0668272872899561,-0.03476826682010036,-0.03177279256048165,0.006849534407768341,0.09582533467739872,0.010705915288345592,-0.015511372529938462,-0.07984724040885122,0.004908801811105591
CXCL11,-0.03064436565239115,-0.02029013480591142,-0.020330570323662187,0.006616129760929159,,,,-0.027398721661483876,-0.02537544772434745
COL5A2,-0.053119485386255806,0.03640080607518659,0.022423522008451626,-0.03506333658828675,0.033808626733354184,0.007640202021065348,0.04193763872491395,0.030085192957936255,-0.05625071106981947
EFNA5,0.06422582962756167,0.017154716221392845,0.08116050816208359,0.0032567642200891037,0.04368786546290516,0.056360451781134885,-0.01405441300782605,-0.0073040239553282885,0.010889840879780796
AREG,-0.035306751191634574,,0.017335223435160092,,0.04281384886849963,,0.14763682500811712,0.02810888153069283,-0.004955510428555019
EDIL3,0.10967580269409487,-0.052145471571386194,-6.485894644631681e-05,-0.04603902546330946,0.06904131970806901,-0.005057171799974647,-0.014613770878530018,0.03210193092946479,-0.016594286222239324
CD86,0.012101211708903749,0.05684105879721059,0.004646197882071876,0.06332285946365675,0.10196779231195104,-0.0032447198611252662,0.011948952950384733,0.05706837593459543,-0.04162659850639062
AHSG,-0.014428011613290085,,,,,,0.04591812232664736,,
WNT9B,,,,0.04525307032242355,,,,,
