,MGH258,UKF248,UKF260,ZH1007inf,ZH8811Bbulk,ZH916T1,ZH916bulk
CNTN2,0.014693521692717098,-0.0520874543040358,0.06557019961064162,0.013514487675561189,-0.0029075819955566387,-0.009282988139852295,-0.07858215429698874
F7,,-0.015483390160474328,,,,,-0.028368649380845518
LUM,-0.03672050953798542,0.08994687809680131,-0.017342038093709572,0.027532643664346275,0.022248908558061643,-0.02769066555772525,-0.004795927988655697
IZUMO1,-0.015360974605261882,,,,,,
BTC,,0.035423005289587875,0.0028806668763996126,,0.054047746397408274,-0.01736367124652484,0.036037614235817965
APOC1,0.10637305817750649,0.029113437974288742,0.029099784668983924,0.0815155356194995,0.057380165716015695,0.06077008952309766,0.07943651972147521
PKM,-0.04679172641875827,-0.012644320055116478,-0.07493059772015119,-0.0070009717485422715,-0.025887850138146866,-0.008911520010043942,0.027382786127227575
TNF,,0.0018529605361483333,0.033650489672682436,0.029829966728206918,-0.01494733418232828,-0.030997749287308054,-0.022079084579569908
GNAS,-0.018976214193077545,-0.07917815650693215,0.05886491223448181,0.08035115618827852,0.006137029458117811,-0.0013428724737982053,-0.08064531564412011
BMP8B,0.06112409426121779,-0.014060725719457889,0.023194068880370046,0.019965543592492658,-0.018470435037758016,-0.022772210747306103,-0.05287111145408947
LIPH,,-0.015871030449015503,,,-0.016664991675131167,0.0973393013065269,-0.03520668290185081
CCL28,,-0.006641742933358549,,,,0.018803134944411697,-0.01819119153703565
PTPN11,0.030207762182368765,0.032035696387760264,0.06957569546277154,0.022314372083594117,-0.008858512841782516,-0.01377477251425485,-0.009608399645876113
ADAM12,-0.022047947902841956,0.1022803927592098,0.07223658091814845,0.018292849024867643,-0.028181387572937294,-0.06279719666866473,-0.08039368074538447
EPO,,-0.021325504682014884,-0.019971339666727195,,0.02916892084916092,-0.013831178795362423,
EDN3,-0.02257662116212331,-0.0033355746486459243,-0.020459786494099817,,0.05242940276173805,0.09802906740591982,-0.020475198216236418
CCL22,,,,,-0.015827776879888417,0.05735478020975206,
CCL2,-0.005808538607534024,0.05920068538329791,-0.09127375302889067,-0.09763149067840701,-0.013278093125282057,0.03451570457470689,-0.024100544499137795
DSCAM,0.01458149838708672,-0.021779592434869533,0.05636634754614751,0.03972223277210017,0.04639623166874445,0.057070458067945196,-0.05653442189912569
GPHA2,,-0.01768906988419386,,,,,
ANG,-0.027559459112345065,-0.01403335483139286,0.028150281849346107,-0.05544214721825282,0.012279924006948032,0.018415560950551146,0.08678763754689922
FBLN2,-0.02116835991464554,0.04640067158631407,0.0480268663216981,-0.026953605555606573,0.027368559254220177,0.017067138443361076,0.012903293589577449
VTN,,0.04179087058233478,-0.020135359533433036,0.09157851720924132,-0.012170541251275374,-0.003180825359115678,0.05394993966372181
VEGFA,-0.07392497963685009,-0.050723827346239606,-0.09006008982588007,0.045236070836764564,-0.057475988102615186,0.032694907879479256,0.13277115202618706
F10,,,-0.0187866311823785,-0.027738372295556448,-0.0003672537778638297,0.09799444709353827,0.042379604381544395
SERPINA1,0.09079972579660305,0.025434109869596353,-0.029503341321549238,0.04565464964578982,-0.012982128766363036,0.03980587889706245,0.036093011056878316
VWF,-0.08780399895350449,0.06970614205870405,0.0544954245828813,-0.04762943075330348,-0.031150914119816964,-0.09394348074501312,-0.15840906490673026
GDNF,,-0.024855183328476693,,,-0.037945470434154305,,
VASP,-0.01389739358451129,0.04149100233522087,0.04484147151078551,0.009335663405660303,0.0075931986100565745,-0.02961430859726606,0.028297242748192956
ADAM15,-0.048584092501232475,0.012688919336973466,0.07049738410515881,0.021746732860230572,0.005560301691550048,-0.05943647718965981,-0.017112623492065167
WNT2,,0.021759127229981613,-0.016179813120646157,,-0.01777604359458765,-0.007841018143937315,-0.0017851419556273193
CALCB,,,-0.024321437725930786,,0.038802503848392005,,0.02690612190189539
OLFM2,-0.09146039787816453,-0.06809829467965385,0.05460467480670355,-0.015131646238583459,0.030455982367107847,0.008070978025188165,-0.07452366922384161
MFAP2,-0.007177575940177287,0.07127604773371284,0.026430551633352964,0.06569555779035656,0.05093310450371777,-0.033385352819091135,-0.03905510623760814
HLA-C,-0.0375553591507899,-0.06835761749196055,0.04141156418988624,0.009462749302448085,-0.034373648901533625,0.032923473648296064,0.07742446766628769
THBS1,-0.03489403318189787,0.0887334027355518,-0.04986941716313088,-0.025285889314168176,0.021009838657617484,-0.011769143199199918,0.03283325146238754
HSPA4,0.04951132028037325,-0.009912290191805081,-0.030015335044655683,-0.06500844721983462,0.0411985272759851,-0.04520405125960963,-0.029696961230089945
LMAN1,0.015152302141840643,0.02098054794654081,-0.07898757147872824,-0.07699350639426104,0.0012501774780711726,-0.021637720620936596,0.11027813275475262
LYPD3,,-0.024211876899995,-0.020135361265911787,0.16396971274348465,0.074393816856347,-0.028682821662038203,-0.03215658619375993
APOE,0.06867989945122847,-0.024393915083244726,0.09342551061150196,0.005729442052538585,0.008468218979938723,0.053669743631457954,-0.025870567155174756
SOSTDC1,-0.016075846528557997,0.10262431500877885,-0.025137520563396097,,-0.02014196427428374,0.014802352777765638,-0.04411840454421024
ANXA1,-0.0013415665121978748,0.05718516335363489,-0.06488753216354458,0.03613379193021667,0.014935439189082862,0.0034876477784282177,0.08629618133155771
WNT2B,0.06193476914504543,-0.01423782698831461,0.048586234070801156,0.03694443347133801,0.08140537703767285,0.018772232637500462,-0.0166875980060777
AMH,,-0.029565168518933514,0.005048730815618277,,-0.023710139548355814,-0.039322379176037425,-0.04125791687165653
GDF10,,-0.018369047108753707,0.02563303256920918,-0.04766969342511831,-0.026655767852275192,0.009724132455583739,-0.03559682747425063
EFNB3,-0.003747833070362296,-0.038438609498568005,0.018876444747383807,0.04419718674178284,-0.0015044630331203122,0.015301816070416582,-0.03729339533899654
LTB,-0.020064471032615622,-0.03128167530799842,0.02449393155856657,-0.03211175318889408,0.12025902774670941,-0.026602191031123403,0.01755822873601386
ANGPT2,-0.0819681226548958,0.05661020129771884,0.05278552500164583,-0.022910710070986523,0.009665169647413815,-0.04066691931968562,-0.12250331193490482
ADAM17,-0.007619811834638254,0.0253015418205182,0.024199950049152968,-0.013588486814663363,-0.013818685900659992,0.02091940830773411,0.06075585648981971
LRPAP1,-0.07218966672887721,0.03140712167617141,0.018676647323689476,0.030787353460463632,0.043330622439096134,0.020888824975360754,-0.09421601115997512
NID1,-0.006922314038284256,0.07928941040364586,0.031148990041404496,-0.015165809957563977,-0.01001899461570078,-0.06012939074169424,-0.14055520106712413
MST1,-0.041529960227133206,0.017304420983512342,0.011180889647761927,0.04823554828505881,0.07092628214688988,0.033623772260856326,-0.008356146655331768
DCN,0.06458841263466558,0.07501380621402719,0.04936645554399631,-0.1134623399932419,0.0004004781950001504,-0.018320311478742572,-0.06182566941882595
IGFL2,,,,,0.07630630836563479,-0.03654428830404626,
COL7A1,0.011030751217108397,0.055897520061863104,0.0027931008155175165,0.011171346160609986,-0.02282581533909929,0.03839534754804598,0.012071672742093906
CALR,-0.054783715187554795,0.011233427365959506,-0.0764497677783836,0.013155670374183234,-0.019761331084512924,-0.029846733754914416,0.11106219912070299
PIGA,-0.012258308726225017,0.0839515136554754,0.055246775295695535,0.0386143649253579,-0.008559825294900562,0.06753534500024001,0.09904683888157365
CD200,-0.024609461914354005,0.00575303169882614,-0.004709823462067824,-0.05044290619572797,0.052052525067618136,-0.018487871512377445,-0.11679476128638983
GRP,,0.020112930613175203,,-0.02681412151533217,-0.01616747476521804,0.0847138790598705,0.04555156265008707
CDH1,-0.03701840860280015,-0.010839553415410562,,-0.020133137504769295,0.11647265222036132,0.03442875384338258,-0.005900987430337485
LPL,0.002214373311803645,0.053861915469191474,0.09015523581938296,0.010470739781940885,0.057397785469817705,0.011258864299713196,0.025128112153869776
SEMA5A,0.03985179398501895,-0.04826275153980107,0.0408501354110301,-0.06495706875215428,-0.0032416120804703123,-0.026646508688733507,-0.10452571216053799
SEMA7A,-0.05230231377016279,0.07141854296450302,0.05801405322387824,0.0655270357860923,-0.0039256230090350475,-0.041540169206863514,-0.06233119091243739
SEMA4G,-0.014195245311657815,-0.04265120810494991,-0.010853599665684105,0.028544516620137194,0.055929583755999816,-0.022775334654734466,0.008782714602079047
SEMA3B,0.02031023141348359,-0.005353165202334281,0.03950285736531966,0.12646736090094504,0.0050216169832336495,0.035739650492593575,-0.08863929493791418
RPH3A,-0.010251195405295817,-0.04544454098228807,0.07879854781523186,0.038625319234272065,0.01719897162879267,-0.03325958171762815,-0.10108739648851038
JAG2,0.0019127164256372978,0.007282759539689072,0.055956829206937404,-0.018964687289395238,-0.015546608557781982,-0.007297024207792694,-0.06074785764927867
CGN,-0.029541637773060663,-0.04109817444933994,-0.018239381190816764,0.04233093564823614,-0.00656478017274684,0.05422029822922166,-0.01613485682327191
GDF15,-0.013433900260756622,0.03977085610546021,0.00783096720064931,0.0022502892452222084,-0.025554577847099087,0.033900327302710635,0.07481167240523462
SEMA4F,-0.021118297027830305,0.0019021819448732644,-0.015169982026103306,-0.049367762134598085,0.006146708808672151,-0.021004843474726552,-0.004211564308293016
NXPH1,-0.07695862235770126,-0.04698865300531612,-0.04921715165874713,-0.01094415447844144,0.07128018392436071,0.011564513116079879,-0.0313886742765803
ARF1,-0.014885430280318988,0.05503770744354419,-0.02946860489990349,-0.040316880164245096,0.013345959796784592,-0.0085391365272078,0.025123242495358633
DSC3,,0.08777621049819918,,,,-0.013831182993671818,
EBI3,-0.039398598189656124,-0.006752111361640258,0.04871001229625179,0.052609926905931755,0.014033795496484232,0.06912343498952453,-0.07837635139255804
TIMP1,-0.08178590097108414,0.08136304353236272,-0.03986116117566242,0.0262123444528138,-0.07262968233614844,-0.07037790062832869,0.024305664807907964
SEMA3C,-0.022668734242004607,0.06001747258129383,0.04917941871903747,0.021179388439656784,-0.03760543265842738,0.023021872703326625,-0.05969650509108219
GNRH2,,,,,,0.03997694785468044,
GAS6,-0.03357155825451735,-0.051485960668731075,0.04406632441841252,-0.04882777100968776,0.04302924020202318,-0.013197634935428798,-0.0807347398214738
MEPE,,0.014479458016326694,-0.03784703170178857,-0.03015161364123631,0.09679557008811773,-0.01911250765214068,-0.0628397774785115
SERPINE1,0.016648247412204817,0.08702384085074577,-0.0637840083458366,-0.012051277533403034,-0.06225243067961918,-0.040810647656525256,0.06331729942952792
RSPO2,-0.016985053727832388,0.043156956503150705,0.013165120753018789,,-0.023211240498681368,0.11460873700419302,-0.0563428387567895
SHBG,-0.019081869291866123,-0.017339782997849103,-0.017311977696111945,-0.02815350330525358,0.02730213922771298,-0.028997862463491415,0.1219593353183895
LGALS3BP,0.01975964952165706,0.0037463670146129532,0.03278788636220866,-0.07792931867771863,-0.04319084030020628,0.005571945278528649,0.053063986741471926
LAMB1,-0.01919843176200555,0.0650636809955433,-0.00012146889674580127,-0.023114426655633926,-0.015198896213390208,-0.05108564870474766,-0.08899710585230053
SPTBN2,0.0013288108729184486,-0.014586648861344557,0.04963854013686849,-0.05630486766890975,0.060104116427166836,0.07523262539466634,-0.07499626677506427
COL1A2,-0.042199100893743506,0.075996989470222,0.06770771645007048,-0.07475906128406384,-0.028925931442791444,-0.04990085195003791,-0.04213435659558829
DEFB1,,,-0.016378865984317956,,,0.06113730213512521,-0.02741130584561617
WNT11,,-0.019187543307706424,,,0.03496074428688692,-0.018355711331666396,-0.024609029887687348
LGALS1,0.0030962783717950384,0.06515547510616519,-0.04050848137945383,-0.02962573972312977,-0.0625138182443705,-0.02305051773427127,0.09368415070865432
BCAN,-0.059943232200127886,-0.05905217671510024,0.10181422563565176,0.008781284323909382,0.08186538384076317,0.008914745950215483,-0.01878652717428601
ANOS1,-0.07102726903578661,-0.0339453304004025,0.07531797635520454,-0.025195851187265528,0.05276056170525759,0.05002815394255666,-0.004588101389282587
EDA,0.036770505575959324,-0.01404713209038278,-0.03516966994450381,0.03466626275699597,-0.010170990367779638,-0.01684312333691437,0.0072498427177739855
FGF22,,0.04795998534514056,-0.023763830940746616,,0.15961565012684126,0.03977383381861109,-0.03421534618226688
SHANK1,-0.020244067451740053,-0.019187542075889862,,,0.01865982624859391,-0.02465821055250428,-0.02316466622169342
NPVF,,,,,-0.014765378432065325,,
RAET1G,,,,,,-0.017245991751699396,-0.02266375252692403
TGFB1,0.06428846063035078,0.07196269660310721,-0.030775382528270143,-0.02870668846811677,0.02612039729531834,-0.032935442128159576,0.0468957180436557
MSTN,-0.030031470642108253,0.033288350030994056,0.05602165516974276,0.026720390054488664,-0.030366202777115107,-0.03335386758489546,-0.03064608903114629
WNT4,,0.09166336318253908,0.002566913362170407,-0.033480317118956396,0.008488527254079108,0.020589118147443877,-0.03313645526423566
TNFSF4,-0.027723363657291646,0.04026558001044116,0.09854154839634906,-0.001218955540731583,0.009586447271755028,-0.007847211844051993,-0.0730129158515544
NTN1,-0.0052056179930745,-0.015520675605494362,0.006506179414968012,0.030599656837608326,0.012629253961554307,0.03822216080993743,-0.03227640012522154
CXCL12,-0.0459539759812925,0.04250992508344583,0.08207507210577589,0.0005654967446889835,0.02875137724862373,-0.04628476309435503,-0.0393457439417088
GNRH1,-0.026104238174597397,0.011658963936902599,-0.02997478778466954,0.029763354814356494,0.019857768800416516,-2.895813163040868e-05,-0.014813225095736762
FGF8,,,,,0.14118301055087581,,
RIMS1,-0.021705967245650586,0.0013029665942320637,-0.01190103216171322,-0.038155901313146987,0.012923157570996628,0.011597899378324493,-0.03351259562830274
FGF14,-0.04461348013222917,0.00015399618896090432,-0.025873492084488865,-0.00849734944309338,0.05654034456277187,0.1436542550028719,-0.06844289591822582
IGF1,-0.008897408300751298,-0.0017274330428919576,0.06057141673013408,0.078703407491982,-0.009920479886511015,0.002903754911787473,-0.04408288155542381
TNFSF10,-0.015679313877249735,-0.0285402263106191,0.002550862864163534,-0.05223607584133504,0.060962185505753476,0.05268692056205601,0.07968547205355059
GDF5,-0.016985047023673767,-0.019819866573283065,-0.004334184421169605,,-0.03152746859610667,0.03015234999465764,-0.0003384677999447764
CHAD,,,0.008822678798583854,,-0.011386909350834638,,
RGMA,0.031058954272455922,-0.04828412710570808,0.03745743646446858,0.06355482705574747,0.04935357483625147,0.007398738311061504,0.01804182778697477
WNT16,-0.031663086107017895,-0.024675959502116828,-0.014271155812414085,,,0.0507354571873509,-0.03441550959845012
CX3CL1,0.10684205442733621,-0.017076560527589595,-0.0036821354802342066,0.09828939442786046,0.001324683991060127,0.007995826386807793,-0.06592722338404129
FGF1,0.05240777717586913,-0.0070901014013875965,0.04487964340981426,-0.05676546438648507,0.0010418022451340791,-0.00940507443769299,-0.1407513401290396
ALOX5AP,0.09813948667327098,0.054413325616193955,0.007170679022266294,0.0060073676555748474,0.012554036525138534,0.09369659941057301,0.11684212555280325
IL1RN,-0.0151156163137674,0.019062256243222997,-0.004064733419122742,,-0.003349881405207618,0.015455594666533342,0.09580411426929575
PCSK9,,,,,0.03659978985954446,,
NPW,,,-0.0259312551052701,0.009841599414126037,-0.06176477532778059,0.004051292888240094,-0.059674210738472955
CXCL9,0.03024449316316212,-0.046705683445609575,-0.0227591725806518,-0.0059132677060065005,,-0.033268646910729234,-0.06300773858499305
ANGPTL4,0.03625411775515679,0.045795570430094586,-0.07454447476529227,0.041343874445593,-0.043119525529468475,-0.012622560154160467,0.08191809861699985
UCN2,,,,,-0.012410354033781382,,
OBP2A,,,,-0.032766233382784206,,-0.015536033863078638,
COL4A3,,-0.02597809236674289,0.06411302354573865,,0.020725189009571994,-0.025131152721278856,0.04957335183812159
NRG3,-0.027434907000889627,0.017997879321445885,0.0073791961889686924,0.08989011784198811,0.04440587865869576,0.031295979451641524,-0.03583242548441204
IL23A,,-0.02117931914318655,-0.02936831352811543,0.17315868092175227,-0.02010601618911364,0.08920315370418432,0.18878887567849045
COLQ,-0.027579445455366013,0.021754607660179576,-0.008830525663360818,0.02582985871651095,0.023174017718636992,-0.05425471561724429,0.02890755296028489
SCGB1A1,,,,,-0.019688000514380667,,
TNFSF12,-0.0248396029127804,-0.009268850103290045,0.0181383415963709,0.03458731984483889,0.05370440711044221,0.03614839956558178,-0.0359939512741376
DKK2,,0.07130037049268113,0.007528231263214555,,,0.0024375591293570127,-0.010877851407180093
FYN,-0.002234078860946243,-0.12530001332206644,-0.01090820588781555,0.03823781187729101,0.046806441870384734,0.04819373413826179,-0.08796759986990131
ACE,-0.009234878108831416,0.07920591522019663,0.07419035648286561,0.010396679309846944,-0.01653456864881074,-0.06678316564941363,-0.08837297857667366
IL18,0.05468722113873338,0.08931946476211966,0.04645808362184486,-0.06609491082974521,0.08597183087688247,0.09227615507479882,0.05207114444804423
PPBP,,,-0.014933128291492615,,-0.018532409834165535,,-0.025400919182408613
CCL27,-0.017205347210947214,-0.014047132184755113,0.030429025431845242,0.12109241561017496,-0.005784156206991928,-0.028049240954798157,0.014414135398074259
SERPING1,-0.005979450248237096,0.04551194352768057,-0.06492152538358621,-0.01464943961847692,0.032126222928129104,0.008613252158386252,-0.07560731568347119
AZGP1,-0.06920668957084948,-0.040125021894970296,0.1020736423656583,0.08593002542465394,-0.007118958291030951,-0.013506833699960996,0.033954044677490865
INHA,-0.02358388841267248,0.03555973975556016,0.0167718204699655,,0.1008797058096,0.0705890516226429,-0.02828997997011981
SEMA3G,-0.02610424089192533,0.04423656189664134,0.03342441776409585,-0.06366663298093017,,0.030755003300853633,-0.022437315932574097
COL6A1,-0.10251911662354939,0.037952145371143726,-0.06713033068554412,-0.06777527219322343,-0.041927849937728794,-0.11064988733633509,-0.06514537298384039
FGF17,,-0.006096767564496332,-0.026831695474852927,,0.14560715066368224,-0.014801075267486022,0.013865270523927897
TNFSF8,-0.018679876768267798,,-0.014933124420734948,-0.03687129181679171,-0.01714921002674698,0.0026921077257207604,0.045054134766004963
FGF20,-0.02487145760648187,-0.027878000419410524,-0.004747268179311242,-0.026018186292840546,0.021336443816798733,0.07532487922625164,0.0020874155705322204
ICAM3,-0.06342708416307014,0.07191877350640753,-0.03621982032866286,0.08468049871503436,0.021261443680896875,-0.035109095671252165,0.04195738813675423
LAMA4,-0.10134761716287291,0.08372817337747929,-0.014795360000187193,-0.00397164688252876,-0.024565668583446006,-0.09103312882622329,-0.11383985911660853
DLL4,-0.031075761296195385,0.06314593226077501,0.03396942091501621,-0.02064144456072307,0.017198660879435,-0.005944207135357694,-0.04305879347733804
SEMA3A,-0.04575402632439258,0.03313928985844836,0.021264249879303313,-0.02854053757739711,0.033726239796381084,0.039381106119446146,-0.04497695945422306
RLN2,,,0.009297707436510448,,,-0.017082101421846126,-0.02487553046234552
C5,-0.021503341795751342,-0.037034754646284335,0.009499468221190606,0.04928877330755675,0.10292448282670724,0.07927562384665442,0.08840019255173655
COMP,,,,,,-0.000813551554822632,
EDN2,,0.07171792099920296,-0.01963955507867143,,,,
C1QA,0.057163273561909,0.015757627989405294,0.04845005527595038,-0.0366388339853885,0.07602130267287383,0.022627139268555706,-0.005919916063514115
UTS2B,-0.01584092335605577,0.12148179411034657,-0.016378864785410657,,,0.07281682263790482,
COL9A3,0.014168716974866442,0.03572055161864709,0.08663374249732338,-0.0061830857780887875,0.03380671529453724,-0.030656205358399947,-0.04969936116011281
DLK1,,,-0.013339930951895415,0.057638555231355804,,,-0.029510835646000405
HGF,-0.04056620965987709,0.02117470620682689,-0.007899142630796125,0.010071094225049848,0.0337592333452856,0.0443010743500203,-0.040747869540466906
P4HB,-0.03418778714036012,0.06992938164486218,-0.052644919692121976,-0.02354556773706275,-0.05953019997041574,-0.045035412914111915,0.12589671909470337
ADCYAP1,-0.017423039827520092,0.07449042056080077,-0.026958227775811784,0.04551516553268095,0.0215477094402783,-0.02616934952108168,-0.041016248643531844
GREM1,-0.006141621581791786,0.129877336361743,-0.03265353629306597,0.006950881086655843,-0.00871518510505675,-0.01397473492039006,0.023147971030644414
EGF,-0.027237727422720487,-0.004424158098074177,-0.030434363224214382,0.08046898669008383,-0.014947337523113701,-0.0058956983662102076,-0.023462929354457308
VEGFB,0.02243844272843273,-0.016353648160349166,-0.05115073043074369,-0.005888425780263489,-0.023594814149472124,0.06244103297861954,0.06814231384341049
FARP2,0.0018829554019995191,-0.01603396797268224,-0.04362545303591138,-0.040843066758447066,0.007806631383001853,0.03849482348046904,0.10390928945555046
IHH,,,,,-0.018233273848849922,,
LAMA2,-0.08332721158621431,0.08614999601390824,0.02417153615827942,-0.007239561704728398,0.01372935215833086,-0.014581507379939778,-0.11417549362798808
SERPINC1,,,,,0.0396868981998242,,
NRG1,,0.00653494258626194,0.020034140375389146,-0.026890798654961853,0.033869931373380124,0.05278875090906478,0.05603926843686763
SPINK1,,0.03956781320301274,0.0010449860662295506,,-0.04081604434482262,0.06359314666701525,0.18590312108434542
EFEMP2,-0.04715016859253241,0.03415707065218191,0.03982272477032712,0.03822840664218026,-0.018736317405729338,-0.004372420963283502,-0.06291257583391628
SELPLG,-0.03323981886483984,0.017238352920208255,0.036266273899298124,0.005075356524603325,0.0653209010448773,-0.038830481811277254,0.024853061864846898
GDF6,,-0.014304224887372595,,,-0.044032760412704396,,
HLA-E,0.04155868262253486,0.06752105451697246,0.002535168695047759,-0.0061246943763941745,-0.026773582128865187,0.016238003950609353,0.023864529936485454
PTN,-0.06737314619121848,-0.04680482213718118,0.05463637122779104,0.048063316050257654,0.02823746686340851,0.030564693482008062,-0.029558954936113917
CD274,-0.03573292211920442,0.024892752657182684,-0.034068292052740895,0.06026258909990347,0.06627268408085349,0.011387945637312082,0.013522232718112932
CD14,-0.0023024778632248946,0.047327777744571496,-0.04464883438386715,0.04806143174736285,0.07750111993977184,0.045113465476380656,0.07857756878972923
SFTPD,,0.02980867404886457,-0.01677028263492805,-0.034527396957778095,0.023132396700060717,0.007026093669670586,-0.01617879879114498
SLIT1,-0.018075812984303934,-0.014231376729698729,0.05115263989156602,0.0828673441761742,-0.0020673068547961233,-0.03694255079584841,-0.06650392753220287
CNTF,-0.020431936978257827,,0.034089322124254924,,,,
BST1,-0.08844818719622406,0.09006594865168913,0.03698476543721856,-0.0666904699093825,0.03560894013708416,0.08236973350927186,0.029328637935048408
AGTRAP,-0.1253247378826982,0.004745527756214523,0.011216057343262541,0.015336272859619679,0.020759228013663162,-0.0563191183995128,0.004023823715648928
LAMC1,-0.01032399539288698,0.05583690652853467,-0.011468554475091515,0.015539287431811655,-0.05387408930470315,-0.07677519753055025,-0.06411755617563582
COL6A3,-0.018258348995705772,0.08049981151369652,0.06777808567769518,0.08110996760031863,-0.018698340989218635,-0.06476678435672162,-0.011809774842904535
FN1,-0.05748874076397722,0.09530494441852157,0.021612623467987476,-0.028107234282002094,-0.059103718751004224,-0.09462407374219327,-0.05196607621690679
MIF,0.0003400172793587775,-0.026982426039836343,-0.005352903767810154,-0.028705210694382696,-0.02246597631963786,0.021329927249323716,0.14478095719515333
JAG1,-0.0521372317628437,0.06005050848675882,0.06469151286338397,-0.019311078840504002,0.04597743182484301,-0.0887262721751252,0.055302027600098384
NID2,-0.053668987097467945,0.08758394136236594,0.027913542911573514,-0.08615656496834737,0.04919010466279742,-0.0634400556811741,-0.06825376006113079
EFNB1,-0.055517868497043654,-0.01128410216326408,0.012829713500162949,-0.010598690935265203,-0.007363906432129381,0.018494099298540328,0.012306084461652416
COL4A2,-0.04071999438033805,0.06933375780967743,0.0860502116585944,-0.02465988099698527,-0.011063989374121612,-0.11201585869408384,-0.10454519005203788
SPP1,0.0549469638782196,0.003997943046085734,-0.045932379946187825,0.0533500834746272,-0.005028616641466257,0.017047153664061638,0.10882476824006182
PODXL2,-0.002247319430951357,-0.004636092556168721,0.04522184627711858,0.015396691705488802,0.03845487648624265,-0.005225951051639217,-0.04742572181615605
FGF9,-0.018679879755508152,0.02002235929415746,-0.04415160831408549,,-0.026656698311200624,0.010777152417692375,-0.0682963389870992
ITIH2,-0.012078502025180817,-0.02682337926310518,0.009985069699965845,,-0.033669916309482434,0.0021718492623855313,-0.017669586773522577
ADAM10,0.038927914510980745,-0.0021634267788769434,0.017682366262663663,-0.05976286082572906,-0.01189419086600956,0.01104039792587674,-0.08453155348553143
CFH,-0.0074755358630305795,0.08288745364275588,0.1197550200372806,0.05136496639149447,0.006942036362461621,0.010230508820615441,-0.02952333876522794
COL4A5,-0.08279051877091909,0.03199922086896766,0.03122519122796668,-0.003498617802507403,0.021839212164701423,0.012821639665656342,0.008143296561109301
LTBP3,-0.048650020314001986,-0.04375999725267488,-0.0016134698236920455,-0.004367221940696092,-0.020867609220824958,-0.025164852026055087,-0.011988409598547559
GNB3,0.09297900971180112,0.0038588797746613576,-0.011933538542022731,-0.00292362942061636,0.02341612663977677,0.00469208138414148,-0.014481658184215632
COL6A2,-0.07148048045575504,0.07814487499232313,0.017808340580990085,-0.0056310782965173466,-0.044344759482016126,-0.08986842549242638,-0.03217116883868293
GDF9,-0.020054620193183343,-0.018621655549240026,-0.04919314677078113,-0.03521058357807298,0.0607431801590229,-0.03483745906347733,0.09477731212665993
NCAM1,-0.04158376008751646,-0.05215349696094754,0.03190190201685147,-0.051692733908761966,0.01987550237255182,0.06187058498164948,-0.08282998377146285
APOC2,0.030677098289912483,0.04180337941909215,0.017632892648488184,0.0035976880579318333,0.048983192940373524,0.05069501100452841,0.08273692118166974
BST2,0.006621228677492517,0.026700714944858255,0.003351961354080534,0.02786617566829359,0.05780955796060514,0.05748554430012982,0.04331869122265962
COL5A1,-0.028257904377965045,0.08731279722532781,0.00047839406380589556,0.008743759650607833,-0.043458740181197004,-0.03578766534457703,0.04172451689690578
CALM3,-0.0023574780657046293,-0.0038877678661986765,0.03158229339264671,0.05027521148470181,0.03582359028423842,0.0015180369686420632,-0.0756840969091227
THBS2,0.06973303137192985,-0.001695147381440273,-0.06631594857871398,0.013178442483775775,0.012637285999692658,0.04598971192095328,0.03739036569235267
SERPINE2,-0.035124596648743574,-0.06415861972077733,-0.0505897673290786,0.012579831796881068,-0.024899209655500937,-0.016480468974433032,0.06006182140011046
EFNB2,-0.03032032904652413,0.05548819478146617,0.012549017634896924,-0.05250042568730113,0.09186151312774977,-0.018315468635413147,-0.0671418635878382
PROK1,,0.06762843559252313,-0.016378867033362058,,-0.01650068524611913,,-0.028368612745253614
MMP9,0.018280597068035056,0.08207188846597689,-0.014509114062315616,-0.01696620611853442,-0.06674178006976843,-0.07351910985180626,-0.06517392846707079
DMP1,,0.0873253234747876,,0.017111421574816373,,,-0.02406795178177093
NPPA,0.0030757010031303186,-0.010808236479847187,-0.017952230790565786,0.05613154086384949,0.053478662326718863,-0.018509290761471613,-0.0425520274793029
APOB,,,-0.021560318457589333,,,-0.014030202029764242,0.007563333418909411
C4B,,,,-0.029366941629252942,,0.03692803157422182,
NTNG2,-0.04372497613605328,-0.006848513313430518,0.043645570645159004,0.017323707879987115,0.034844143550193434,0.07338505652121807,-0.0035497424525369977
LAMA1,0.003528100706083756,-0.0440765284172876,0.032202331777693376,0.05008407738714056,-0.002480188737577374,0.06884643562820955,0.024503542068422757
UCN,-0.02423506616277046,0.03646256723891299,0.03541064523568686,0.07317508762958352,-0.034482134499328056,0.03852347026601125,0.09367494633210277
ARTN,,-0.02523429084447676,-0.01771332216375487,,-0.025997106425674096,0.01568931778354899,-0.0022029804512581058
PDGFD,0.04389643796809284,0.01111039689111504,-0.0027165858886279773,0.09017598331152243,-0.002958555952379661,-0.042912648468088954,-0.048707741064507815
EDN1,0.024100411960131435,0.09021546453384054,-0.011594414800133297,0.006528865655603277,0.007578941257201335,-0.050918492742177586,-0.028293102081765775
ARPC5,0.09133719483376437,0.06282242156611664,-0.0356236516180628,-0.06301480741139537,0.07213397690679961,0.0073408412100090074,0.00431155501240288
GSTO1,0.009795200960045262,0.05848622325138611,-0.0392701769625006,-0.031565848080454185,-0.04774371418497207,-0.0148744916547029,0.026314825187441007
