,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
FGF14,-0.03780834134645134,0.020894168416464288,0.030105592832946226,0.028300154149220942,0.003997095206452338,0.008841641065620295,0.06885647511259219,0.035863675930085485,-0.026793742397890702,,-0.04626076362981487,0.005151052068097791,-0.01279563817365035,0.09333006381536299,0.0016803396037821327,0.04393233480620468,-0.027981786681732537,0.02470932913985614
IGF1,0.01977241685598797,-0.021956759727798866,-0.028931808545553564,-0.02641646186963286,0.06126405394341907,-0.0044669895903834056,0.06558754847698259,-0.027712357755219918,0.054543786406478445,0.0633064278680496,-0.03996511021346782,-0.02443755455527789,0.1333364112017405,0.013856079035113704,-0.02424567303460816,0.013610098559390896,0.01850189892232088,0.018675842727462585
TNFSF10,0.0613669759301279,0.009821226754850552,0.03712827678223244,0.009296144831127647,0.030740249337225925,-0.004593302816655204,-0.0074902274180041846,-0.00382865466495234,-0.004886662215581779,0.039926011226927204,-0.006930379673554461,-0.05012046281931127,0.1623860836351138,0.051433366830452576,0.013218092930298058,0.1116386016354138,0.016061108001377764,0.0823410697150694
GDF5,-0.004907212287847781,,,,-0.004575860284233416,0.04290515798528667,-0.01911602883328046,,0.07071446478985684,0.026776991507107138,0.01838676025759716,,,,0.0053154708116105835,-0.01981392682237819,-0.017270846076879516,0.020643342489211833
CHAD,,,0.0035808220937022135,,0.038239045953192455,0.01083544258062018,,,-0.011443968607999415,,,,,,-0.04136423796580472,0.06361170056865294,-0.03704737463254295,
RGMA,0.10002338409306179,0.015061202474589658,0.003453569312846706,0.013551021418830004,-0.07210654558077674,0.007176550620163257,0.06808109093390696,-0.013318142696436051,-0.026322812328184293,-0.0010383039573650273,0.039175131125143994,0.02378863791061943,0.059544625376441965,-0.12882976928575535,-0.006741355865602423,0.04344645695243493,0.06535755334152289,0.033670865374949885
CLEC3A,,,,,,,,,-0.006271557640436147,,,,,,,,,
WNT16,0.008830237434494188,-0.02831690969017861,-0.030666480077458404,0.017882616616944368,-0.019706052765737937,-0.03145646453659019,0.06359556112411499,-0.02300387309017249,-0.01805070900935659,-0.028635674995541902,,,,,,,0.01135011502684912,0.0008530063045014698
CX3CL1,-0.012031829540812729,0.017077603842691403,0.07671193185693899,0.04656007747278536,0.0889992275493454,0.024187421223421726,0.03636986985499886,-0.003400278130218292,0.0401558664850073,0.06814575696839997,-0.05217224079056477,0.06137162041969347,0.024106958733239262,0.03270154975439341,0.0232957514289269,0.001668318666515327,-0.015402207693264681,0.13485285934673258
FGF1,0.0840554395274749,0.05438397460429751,0.06850763973101871,0.020349393090592506,0.0259693897864468,-0.058249801594404904,0.014925042212313706,0.08220657034676847,-0.009553218486187755,0.04825190516425344,0.002533984537735604,-0.14158906848474856,0.11070035553083313,0.07070846077385154,0.03541048248851965,0.021404610362518027,0.024555715369124015,-0.005101358438371487
ALOX5AP,-0.04789444986413424,0.015405718745305757,-0.01335461492328713,0.008184160232321776,-0.031035140842122264,0.0058352978028085,-0.0013929837714878968,0.030001998209253818,0.06450979249653835,0.006940443263669104,0.03646813617977893,0.027302747434774368,-0.053884601634919184,0.1092774670835207,0.0003112809324850014,-0.01412043781982961,-0.06712626421703886,-0.044245134864080014
IL1RN,0.03257943014915158,0.024320447288427704,-0.023133249664354812,-0.033537271271573445,-0.017902136369002074,0.013829218453479553,-0.028945605537852498,-0.044197789732820174,,0.004846118043646295,-0.026126799486173247,,0.04002637850446426,-0.008105742366557608,-0.02831443796915254,0.028583993216283587,-0.02986993885272267,-0.024716451886459934
PCSK9,,,,,,,,,,-0.002903424094615659,,,,,-0.017893382317809844,-0.02011026381810974,0.04210536324391757,
NPW,-0.010236799424796324,,0.010124868788797379,-0.003052725662172923,0.004520959324394216,0.01322868653290703,,0.04256695740118645,,-0.02161630545026923,-0.005371893770505051,0.03625186272864343,-0.006784018736810473,0.0654508072549577,0.048163747138141456,-0.010684356510622973,-0.007173034219235032,-0.043150229024495265
CXCL9,0.030670101524809593,-0.009044268614791713,,0.027107979617792287,-0.03142656850461463,,0.08918940364095168,0.0587382241445187,-0.013618000061500529,-0.02788043735016765,,0.054125722801359195,,-0.049458371053181197,,,,0.15860642434749847
ANGPTL4,-0.08467589900079789,0.030139695139105468,-0.1251232926610774,-0.008235400494829083,0.03391395639351204,0.025705651492343447,-0.005770215553858305,-0.06264550323209718,0.05710426225121684,-0.0038747774479758867,0.011301268836435192,0.06534078677987917,-0.0645767319359498,-0.03607390775896778,-0.003747557189072722,-0.029444612886601162,-0.15023095976753256,-0.02179489745696697
CCL11,,,,,,,,,,0.01420703422374504,,,,,,,,
UCN2,,,0.010245559483338785,-0.013094781326166934,,,-0.030672695296151443,-0.03432782555101959,,0.035736682309248986,,,0.05841146849147711,,0.010162208170534103,-0.03493331508533883,0.005712514066832847,
OBP2A,,,,,,,,,,-0.017435675543719897,,-0.018687756588402424,-0.03166587622800833,,,,,0.06888014336722748
COL4A3,0.06187938547738952,0.007199776250425947,-0.029022151234637788,0.016597370895093253,-0.04900594263785604,,,0.03751250625769369,-0.01959147894799741,,-0.0225073411741927,,,,,-0.015913662079550556,0.008167731266135542,-0.0011853605095224907
NRG3,-0.0289882774658876,-0.0306134083637847,0.03575688806989659,0.007265665361359651,0.06650152945979364,-0.008264517923843088,-0.002841225245357266,0.008256158288698339,-0.01950565713025009,,-0.05281988437380973,-0.053649115076618646,,-0.03045305718039134,-0.000365268734403755,0.09655057083601433,0.05308195942813952,0.03543467821578909
IL23A,-0.0689151903568629,0.006673054257780813,0.05011365709037594,-0.020601942271629224,0.020988384008040102,,-0.027508533249845566,,,,0.022502884813813476,-0.034992595565118745,-0.04884739848731626,0.02883096136826671,-0.017893376075848216,-0.02582736889669845,,-0.026085941248702386
COLQ,0.06125593934711783,0.007619834876057157,0.07403271805491515,0.010771623687021392,-0.0059858354829667735,0.06350121150437181,0.057651022671401125,-0.029195716220522337,0.05718857834973773,0.057156737887726176,0.04488780505717392,0.03982988418998869,0.04610572350425883,0.07392187627084104,0.057192097885073144,0.08347314446851918,0.03321390181220187,-0.008266114196142385
SCGB1A1,,-0.004099243670012723,,,,,,,,,,,,,,0.038870279092363014,0.01727221783137958,
TNFSF12,0.0014013541723758786,0.01577051646792581,0.03359790608791794,-0.023504499400274843,0.019602487482361004,0.011761321976409988,0.13219540534915283,0.04753026237685451,0.027694514513971896,0.026723415052596344,-0.05131286532931864,0.017494176716155285,-0.149826997483555,-0.018900816853805333,-0.0297005487669079,-0.015981664604405445,0.05076305237927892,0.05925949627858905
DKK2,0.0021959144769278616,-0.02354843383210935,,-0.013287832904590355,-0.021782077263094318,-0.037087159281256214,-0.007659702885778045,-0.0110040668474575,-0.009370633093662973,-0.034591848102440946,,,,,0.08122916554531849,,0.004527211784224216,0.019491717638577093
FYN,0.1378480280941209,0.06028304585929859,0.11753103719731728,0.047034185303800706,0.015375574636864044,0.09534802335321434,0.05828537441994514,-0.011083195254171185,-0.005664944794278452,-0.008467520913653832,0.056044103882344695,0.04075053951603815,0.1057678436480201,0.01715829591894357,-0.02329523412397022,0.030500350155265043,0.020731270831884547,-0.0011332407526603082
ACE,0.00673774268735874,-0.028322861120525882,-0.03138592726672337,-0.025803275524533105,0.034249401010783574,0.07326085583480081,0.054667915539973404,0.012146482311638748,-0.01420963538607154,0.05397537503460493,-0.016959817210754135,0.005243029437271831,0.09970744489218758,0.08636830979569399,-0.0001226770804918651,-0.0041914552645563,0.022798945058084035,0.12887221159880777
IL18,0.026057951408097628,-0.010357065235611473,0.12348217806789633,0.009979200618599431,-0.002170675188147559,0.038582969905206745,0.043612651904492296,-0.016131540135893626,0.014534211724211628,0.024327426518357707,0.019003481107234824,0.036068895361577306,0.08111719911993635,0.0204062106929116,-0.012547997529079936,0.010076168918316551,-0.029781323484102232,0.06824747252635693
PPBP,,,,,0.049308994116692706,,,,,-0.016294341690554846,,,,,0.017508453214984458,-0.023805978311653597,,
CCL27,0.018866840648659094,,0.008694279176782227,0.05467317527519498,0.08760649791888481,,-0.0020359746626340373,-0.019495941341101587,-0.009653100294497912,,0.07286368030045755,0.027654024912995893,0.03761134538088259,0.014029158141993282,0.05608067589750328,0.11989085093811584,0.15380622203818198,0.05890409536588375
SERPING1,0.055232093380933864,0.01601307769101521,0.0020535668163224347,0.06059161143331127,0.022596100665168133,-0.02246396837165539,0.062471110532233344,0.05429848974800194,-0.04409469359435754,0.048594341530783174,-0.02655119366937034,0.0026749628810900186,0.047225264915768186,-0.07063318662896602,-0.0058918725043257915,-0.012162443092232229,0.008113534663245759,-0.02506532759240369
AZGP1,0.049193854288019735,-0.030441849792649724,-0.03947479051701859,-0.010747529020036431,-0.07351452439388474,0.11770530394300385,0.0013932315348161486,-0.001632009616782031,0.08704351329365377,,0.027805382191665548,0.05497131727791933,0.023889931187055638,,0.009824024625187474,0.06478526178572826,-0.10421741645368007,0.01436149018554755
INHA,0.043818282037239004,0.011491290840678944,0.039168908874981416,-0.04923163790513702,0.009481059531217974,-0.04226331096729196,0.04476027354599733,-0.02610561204441503,-0.014872488995294177,-0.003765624000976296,-0.0013746220216614815,,-0.06150262098395019,0.048850935442612334,0.00368569512616622,-0.004869984967364387,-0.020294554127541126,0.06416069627049707
SEMA3G,0.09400143619563296,-0.0009314835877564534,,0.02292478768078363,-0.03562604125213172,0.06540292318173348,-0.03155570695940703,-0.032528698715823146,-0.018165133933688064,0.04172351587299032,0.03822913494439013,0.07180154325897666,-0.0010648371167270732,0.14054901958934893,,,0.037421440696204934,-0.004187385763378417
OXT,,,,,,,,,,,,,,,,,-0.03166999978221258,
COL6A1,0.03584259892083652,0.01569003392723972,-0.09695368227514929,0.08142547895166154,0.03839635632645741,0.08254465395935207,0.10720211404789784,-0.029708754000676428,0.029652382320064737,0.03721630754830114,0.09468768857511176,0.07489398289186895,0.02442488588532462,-0.08539170566465623,0.0568956781707495,-0.07087884063194738,-0.11301925445149096,0.06265579884404199
FGF17,0.1301775697450399,-0.03151226807840631,0.056798524184570966,0.059872343491987466,0.013242031034035076,-0.02657675616790304,-0.03601559934830801,0.0025275291465963255,0.05862026402523687,0.0017807280490988843,0.028787566924224926,,,,0.013512332322337981,0.046277412114629976,0.09228010078374234,0.008221425814431874
TNFSF8,0.0808326249400534,-0.00507513307619156,,-0.01670431110001229,-0.02062011946757338,,-0.015509962527889769,0.023458828280860627,,,,-0.02412693836206585,-0.028934696691979993,,-0.02377260840978452,0.03327077912661426,0.011147829222313062,0.1379287677009302
FGF20,,0.07336709162734284,,-0.006932028219004135,-0.04218214315805058,0.013201447095785022,-0.0280225698237995,-0.05081190782383407,-0.019372276606813614,,0.002396079886084439,-0.030195533556971407,,-0.05216142307322712,-0.02585070173894525,-0.034380292765644346,0.02014472960467671,0.10049663944271042
ICAM3,-0.001467047468008407,0.01047741943129878,-0.057827014504557656,0.00820497030073906,0.014990733502582437,0.05607357010062406,0.020267800255434006,0.035511996343803885,-0.004451353217507345,-0.016483203791614293,-0.02041850374538757,0.10922543501227369,-0.07797431645417556,0.15337758231019277,0.03696628832094997,0.07919300381531853,0.0223640677890002,0.05098694507695761
LAMA4,0.07279695879048523,-0.024029385528045934,0.044885933059669925,-0.027310135067636517,0.02045867516896822,0.07929630318873848,0.06037230908598038,-0.016432963784955595,-0.05151164476611163,0.07342283880139507,-0.012691893067820384,0.019389428130157472,0.12143270287244592,0.006003248284721924,0.004060279243192176,0.001319181223523692,-0.09167053514183333,0.13069784671613652
INHBE,-0.012565135611868825,,,,,,,,,-0.02143436870249612,,,,,,,,
DLL4,0.061525136392176986,-0.011016422098852941,0.0542074279070859,0.01735939610475567,-0.015522839790684802,0.09169687639707232,0.053755276751436626,0.013832038459271674,-0.013517075173147527,0.007530176427485682,-0.011736467154545547,0.052270158580712704,0.08824152848571926,0.08633761872838273,0.012380582564543904,-0.003002250644277423,0.0022803659714375505,0.11646633277238426
SEMA3A,-0.031314526551993856,-0.012719751514392344,0.03458516487772075,-0.029535470185465616,-0.04137929596268816,0.05078093778059962,0.04344662500718469,0.011411672064498894,0.014423522549287492,-0.012893498682225396,-0.01741582960500721,0.0067717280486609575,0.07336777541696064,,0.03264602012339044,0.029395170194345687,0.10315832913095656,-0.07904975269015589
RLN2,,-0.029955208187294233,-0.01663470931218609,-0.016857869497793686,0.01428803635155122,0.0010934328963032624,0.053602990522938015,-0.01871004751084998,-0.015366484357778548,,-0.02506192237049554,,-0.014518915739646416,,0.11389831753564775,,-0.03693669677571314,0.08411143640499084
C5,0.10316660514783389,-0.045817520053077786,0.060317587917899984,0.04435844415447608,-0.011854731699064354,0.015291436169884726,0.1137868119009506,-0.02734788852864421,-0.018767881953793482,-0.002896179328542265,0.05786310648043307,0.05435562616431719,0.06014096591924856,-0.0194513144402256,-0.015600971273212558,-0.015683322308325396,-0.0013908996604582917,0.12253299572749492
COMP,,,,,,,,,,0.07974569463157787,,,,,,,,-0.03565712708790364
EDN2,-0.0005912431146534236,,,,0.05672097511059576,,-0.019324664611393136,-0.03476366731141752,,0.09451280290576221,0.077467417638774,,,,,,,
C1QA,0.013343635024449723,-0.06736227130309436,0.08207496295384638,0.005850532909510017,-0.1374956554543088,0.001548392711555834,0.043353614941194864,-0.022811471285476004,-0.026339113169009228,0.029011340436673645,0.008170215270721481,-0.06917481372116802,0.01928343094149901,0.03501018520526134,-0.024880609212608328,-0.03098530123514392,-0.10689085212179963,0.0067212307041084616
UTS2B,0.02243480499122849,0.04638695119081421,,0.08584584101704405,-0.02261644242041187,0.0052764705316093626,,-0.024745638941701783,-0.023552460400342267,,,,,0.021507398766959413,,,,-0.030755103615043876
COL9A3,0.16589594854946607,0.01397776199125847,0.06752292742038017,-0.005198754616219577,-0.0077560322872333165,0.10588308910098171,0.0916837370389396,0.03569475751025726,0.0549790742344042,0.04429297618883877,0.10293561899607266,0.11696024415321397,0.02885802398667499,0.10516026935487345,0.05406244031839242,0.001458600300168481,-0.06794998298220488,0.12352837975847247
DLK1,,,,-0.02805807557647804,0.02100957834781344,0.04872098248509895,,0.021221562071940682,,0.003498457001812037,,0.04908016859049319,-0.02539709591057788,,,,,
HGF,-0.009420152699948272,0.0029805925731897073,0.05887498193007441,0.06795744392363737,-0.015563006959996592,-0.011374108933335072,0.030045119116350667,-0.005439499958343322,-0.014765179799520895,0.007871953784547053,0.005725457586097519,-0.047550881184260124,-0.009075290033291975,-0.014219799280365935,-8.383428131079199e-05,-0.015282793963032311,-0.07898997005256524,0.0026198502158330857
GIP,,,,,,,,,,-0.022505868353098833,,,,,,,,
P4HB,-0.05012537413399991,0.032315911858538264,-0.14016432760599573,-0.0840429745613715,-0.01075261679562459,0.0891981601308757,0.03411902255388934,-0.04102959523388168,0.06045598705955014,-0.012843171937253558,-0.023063830200057905,0.007752105393058606,-0.07750231496519301,0.04273255433487049,0.017430335464487866,-0.06455508522250371,-0.12443905339313406,0.02541014589366128
ADCYAP1,,-0.025436602491234906,0.001881152603224048,-0.016705189036236082,0.042882400069812705,0.013011501937548929,0.010626301213804439,0.01404645733753916,-0.01847329665283428,,-0.03692945271946704,-0.009009627735047536,,-0.03369751178838809,0.05674517268178783,-0.020040162819413523,0.09411536572772775,-0.0065438928265126395
GREM1,0.05189874872121534,0.051546296570935186,,-0.014570484209463852,0.055881355815667756,0.06929625260886393,-0.041840663237198004,0.03311699917048025,-0.010960819879654875,0.00816293793967248,-0.006320675728933681,-0.06615723248905767,0.08220949241171933,0.029327159674104666,-0.0007344094170162162,0.002808847270420045,0.01096464920884325,0.08094267352189911
EGF,0.13777481921851706,0.09465184747631428,,0.028856015691930064,-0.04202470882325485,0.010693919184250155,0.010664965649285619,0.00287404373670338,-0.01680075612061774,-0.02215392546630364,0.0561685561836562,0.013621643710354736,0.04444091021069529,0.030205899398159698,-0.020099023143065005,0.002711707962155919,-0.02060676918015579,0.11006438705684275
VEGFB,0.021851653593260915,-0.04671810157135117,0.032274261376976206,-0.04897836610580023,-0.012737563838894135,0.05559493675721419,0.06889629994558051,-0.07671672668768878,0.015406867597500104,-0.03298384162345772,0.03347867486097894,0.07455436324478182,-0.04341084228368826,-0.042740168275017476,0.032245435031734056,-0.027701481118493868,-0.05605585326574905,0.0316042032950304
FARP2,0.11620768676650209,-0.009788219429253996,0.061958890664729455,0.03830255401163854,-0.03869227913195988,0.10887084273872501,0.15145706023091557,0.042442223234070243,0.03847477728984234,0.0007542424848219206,0.08171654662614976,0.03056449264629259,-0.0008021675473992289,0.0149552355767365,0.03290062435964244,0.015315715398810024,-0.004554640176013967,0.034435649878758634
BMP3,,,,,,0.11267001368772815,,,0.029464190498414047,,,,,,,,,
IHH,,,,,,,,,0.029630315399942538,,,,,,-0.021518582066233204,0.0990504573719029,-0.02496451196763138,
LAMA2,-0.0048237208366457935,0.028641003058697795,0.07847272238415763,0.02570185927706135,-0.02434524429882372,0.18413485457865622,0.028118432881344857,-0.027344359625809413,0.031073243891489723,-0.008230514164964018,0.04171966199747724,0.16343203822926256,-0.012364815899770615,0.016147552135156184,0.07206748555958492,0.04285204750512958,-0.013145699147186456,0.07113269493713226
SERPINC1,,,,,,,,0.016948221872850677,,,,,,,,0.001913934394535095,-0.014246436346768615,
NRG1,-0.00611673753475117,-0.012583333797707966,-0.02976238222750032,-0.029481769940347093,0.039223995364092684,0.013919004123103621,-0.024689006663025044,0.021337207079970714,0.053268062920591414,0.18014577718898453,-0.037341246275130115,-0.008116159709175225,0.018105819446709203,0.004015016036106777,0.00479947152387523,-0.02206052841140519,-0.0203888968011145,0.01958605711217595
SPINK1,-0.038892749613938765,,-0.036423706141179915,-0.024148509632805792,0.0262803686561271,,,,,-0.02887782287554692,0.029358251919723344,,,,0.06382208503540332,0.04397286698230143,-0.00691518282881778,-0.04023598364177005
EFEMP2,0.05536398011916077,0.02594736120059544,-0.034100680033137216,0.030189805621611273,0.0009544964221087011,0.06960201711748557,0.06223719510281638,-0.0029723412051412407,-0.015561237137546388,-0.011425695512105163,0.035941664637792574,0.16636470880436569,-0.00196828459882675,0.03493317410750147,0.08537582270245518,-0.012078448906570793,-0.010260196358640068,-0.0065407498722680766
SELPLG,0.003760282027783322,0.0779340611921295,0.025625817404960224,0.016823250991671323,-0.07887961082378639,-0.03740147189054138,0.029534066862306252,0.046836145700254905,0.016808196422917445,0.037352363854513966,-0.03670344260055847,0.06817626256257789,-0.025744959811237932,0.03013307835421093,-0.0205746355761108,0.08873194978038391,-0.0330733496358976,0.06605841613295417
GDF6,-0.035794180145010686,,0.1383964792244316,-0.0188850512023365,,-0.009221901842227478,0.009468848332781337,,,,,,,,0.0634268288930328,0.03783485559146695,0.013717814222729262,
HLA-E,0.02427140432005532,-0.039828313230212166,0.036638469402544276,-0.003415404951007825,-0.05037252842222733,0.025674678820566878,0.0690289806207901,0.03998144476988507,-0.02297949281339544,0.0008952190103344183,0.040572028125769356,-0.07867317107919802,0.02207543570510923,-0.013040112390894176,0.011112803577487246,-0.05924278449343961,-0.11129661951808702,0.08023589720002883
PTN,0.192917239764688,0.008895760014423337,0.11131577899466628,0.09394494748367213,-0.01694546132935,0.11574961209021721,0.12244052666701007,-0.02472995300100502,0.0036356576998748695,-0.0009006229650445656,0.12213646003024718,0.16202250805381088,0.07573071259458511,0.1430590978151253,-0.008358405838488554,0.03990309066630985,0.0012609973529992362,0.02160045986094118
CD274,0.02865406678765713,0.010731471605577747,0.0075254839326606635,0.03460395731053693,0.03826693325511406,0.022902621998712278,0.029808346039368213,0.030490623332478838,-0.013001571296343262,0.05596439543956743,0.007797811934158559,0.042479888656932835,0.04656244195633055,0.0006387110354830894,-0.01714426152721952,-0.04838244676872629,0.0014497444850220178,-0.06289874054627703
FGF10,,,,,,,,,-0.012246049416594683,,,,0.03427511661261309,,,,,
CD14,0.051936204727403214,0.0006416889271320404,0.07657110761697856,-0.03779352911622417,-0.044977245139156324,0.024958958501202232,0.03836768546504607,-0.009770317049204828,-0.023416111821846403,0.036119688015657674,0.01850719967060382,-0.06820537320822127,0.008350232645348878,0.07822275716015434,-0.04065471263589083,-0.02051933773359958,-0.10255321351364566,0.011136506726664526
SFTPD,0.09228510018506136,0.026215863422789334,,,0.07175831958018233,-0.013326370922766206,,-0.018113860060016345,0.10346426328677749,,0.008932523962193918,0.07912593242057184,0.023252149614549772,0.01948331066728525,-0.033512003031345806,0.1837580757789857,-0.009039083641677067,0.1349023515672946
SLIT1,-0.0024113995566732195,0.03660704271818656,0.059300926602087536,0.10187738507937678,-0.02397561564895325,0.09199290810883475,0.05500259824990183,0.06785832693678295,0.024585999089347457,-0.02011885939058033,0.014465810500046904,0.033197595830893954,0.07175377970449066,0.11662376972931325,-0.03353302574337934,0.030301549859387565,0.03842982217037844,0.031091308198566144
LPA,,,,,,0.03917608259388967,,,,,,,,,,,,
CNTF,,,,-0.01328783153859803,-0.020620121349566478,,0.021808024130202924,0.002204373819309269,-0.01096081893233707,,0.0188019014788311,,,,,,0.03457783289031259,
BST1,-0.010711037288871007,0.03872796406510082,0.057838929610269214,0.02875310582002479,0.04884625726552851,-0.0001827483916791826,0.06874555527393916,-0.015401799615360942,-0.020588164120420575,-0.02308995818780276,0.009326601153150418,0.06510337440052182,-0.041275832553795945,-0.029248934981997918,0.019749815192718765,0.08253409122703345,-0.05477939304854352,0.0048087489505626215
AGTRAP,0.07325326227500784,-0.043525179648233395,0.038560368314420036,0.02890067563773637,-0.013423006756407865,0.05692582391293666,0.0117066285027424,0.02292482161474603,0.04549887708818612,0.01427102079568938,0.06047813078914719,0.04200270628729715,-0.014349799403832023,-0.014042921761882819,0.010899814058724576,0.026054886817614555,-0.001723107271695229,0.042340990510589004
LAMC1,0.08787237084374418,0.019323728463481106,-0.042559248398981085,-0.005425019001133194,0.014077840397859526,0.09009753970436281,0.08488065587758563,-0.008123561915526089,-0.03101750829457967,0.006313082778415973,0.06339233889212638,0.023799775932841438,0.11400933628739812,-0.027460888535524385,0.05594693840112897,-0.024525132917188955,0.0012463258877862173,0.12705276518117764
COL6A3,0.11053776364389606,0.04725707951973822,0.00012880207096196524,-0.03907765231569724,-0.02638645091067749,0.12978581078744367,-0.020397757407655058,-0.014291561381991415,-0.011169550084599836,0.06659626940672247,-0.023256234082927395,0.11358127482671969,-0.04763796361119455,-0.04835305729811129,0.033214311815099005,-0.038173899533303246,-0.08301628016789839,0.06669652920426909
FN1,-0.09193371706447236,0.02252660349826049,-0.14362790396610928,-0.062015832411440625,-0.004559027929896087,0.1434487406747569,0.09089410439586963,0.001737408584481461,0.0726051549613555,0.00039336411288247615,0.0472215325914689,0.04278700500992825,0.11955097278906858,-0.0015844384348130281,0.023578782830543907,-0.034926184390873284,-0.09808364379191778,0.061190785612736734
MIF,-0.024462087146160678,0.04009734650796687,0.013799647548677694,-0.0065715180545051375,0.03031859744624463,0.10507841717071426,-0.04135951195462259,0.015222397450398209,0.056815645010657834,-0.033620952602216723,-0.040541247659877634,0.06320052186480615,-0.11385808438655973,-0.07831016844837316,-0.004421254814836756,0.019634825864549593,0.09225635655228209,-0.015137105498095247
JAG1,0.13202442555084595,0.02264999955671617,-0.030568471754047786,0.024952112456754452,-0.07192779341178586,0.09144959099414644,0.10162070053098013,-0.031341837036603766,-0.006803584120748665,0.037837481144716564,0.11540981372961615,0.04173192452008611,0.018308798609321313,0.08643747689662723,-0.033832617752525496,0.01893174114576284,-0.03405622550635405,0.037805956968611304
NID2,0.08253784122054601,0.036840184705294016,0.06235447290688888,-0.022051668856165097,-0.00755572510371931,0.19228129949318143,0.07967704590880562,-0.02909303284041423,-0.008102160432467061,0.04218973288276757,-0.031185506201161898,0.07721714356972967,0.07770623682161272,-0.02263381130030963,0.02504578256993812,-0.028651256081572787,-0.016224670225118636,0.08855074789946304
EFNB1,0.14095264355563267,0.05189792543679661,0.0911280295705745,0.03703388378507439,-0.02649755064509427,0.09185802528857002,0.034987131998990506,0.019480166156404074,0.019950501172814834,0.07287594529469339,0.08553273583912928,-0.018914466833560142,-0.0035703827706092426,0.04479855641131725,0.022461242090600388,-0.00979489349255084,0.05035318183361262,0.09630708124375892
COL4A2,0.09693686318072826,-0.0766761164022042,-0.05842233768645039,-0.05392650398224847,-0.017711773047675218,0.09675842441281557,0.09915133090578732,-0.04286136334974807,0.10441145983770987,0.08244048702074713,0.014980683299058424,0.06004913763726202,0.13245067620976553,0.009012939900957423,0.008217386114765354,-0.03271753937139245,-0.01721787106328612,0.10860020052295061
SPP1,-0.09066402895023913,0.0180305714948745,0.08244490398564344,0.028299150416740727,-0.05125510227046972,0.06327574967378434,0.032002964457567805,-0.03518775918702423,0.032092494909965144,-0.05454503831517091,0.05158703593507219,-0.04208836151095254,-0.07874571466038675,-0.031936400278877154,-0.03273470967971478,-0.02096228113110694,-0.1209724825539865,-0.1599088596216322
PODXL2,0.0652271312252037,0.013936017181423793,0.03338285470230402,0.09344561789303797,0.10246526849886388,0.06207259371386514,-0.014128570394194566,-0.0017839386283972749,-0.001816951385875245,-0.015323542461038791,0.028070000751005523,0.007662249732845348,0.04406757742001822,0.009115427899947985,-0.03512158866921477,0.011565918686506235,0.12795584574862842,0.09183346580180293
IFNE,,,,,,,,,-0.012246048461114682,,,,,,,,,
FGF9,-0.05099269573711772,0.06433570286294596,0.02025047629621091,-0.036382519595409966,0.10312339826957302,0.027191640481048437,-0.021482128791856736,0.06958233731119616,0.011957312818251601,,-0.05434370470163318,,,,0.04586676951644347,0.039634170941493095,0.07496357750201764,-0.007895108745407999
ITIH2,-0.02057564849216681,,,-0.017753055899686048,0.0749290124913423,-0.0195093971784788,-0.015673222237806275,,-0.015770552821079222,,-0.015279227729048817,,,-0.0431108741499499,0.022337158484653428,0.11179098835417768,0.014914889248932965,0.05743856687514913
ADAM10,0.10407944961897128,-0.007969402819396149,0.03949950885035046,0.012392565040586752,-0.0012780404352442263,0.05390257415676777,0.07213423711170844,0.008287638751688808,-0.03574413389228549,0.0018517319038972096,0.04991294016703815,-0.003942722544336668,-0.00555807251522811,0.011837044174012441,0.06587715780057662,0.03704262926915334,-0.08599070907812957,-0.000601110057732915
CFH,0.0604754070157395,-0.057601886464455444,0.03493236980287266,0.06097809750825179,-0.007817194232484437,-0.026057151334222196,0.0008970828965999471,0.0156609341511863,-0.01274422006264958,-0.029610211955783103,0.016091616647695428,-0.03565998819064894,0.059088124007467845,-0.054643114212822246,0.012465565555924459,0.055675736102547585,-0.006312374879151019,0.05612174889204521
COL4A5,0.16307257379796086,0.0015986947657341134,0.055445004741245044,0.025491706325967565,0.012653547382898884,0.009755315435360052,0.02374335255380528,0.011560375215168407,0.06225517806779494,-0.0111388057692357,0.07292957464454754,0.112193481811957,0.06511358645303104,0.06674523588279994,-0.014046402440749943,0.06652287696356543,0.0931209076422026,-0.012840256869004474
LTBP3,0.04042329978280903,0.027976105333006287,-0.03431930162328536,0.008424600752962814,-0.022140570873040145,0.0014014723461635722,0.061673375562175795,-0.035868906210957174,0.02059491973689876,-0.02740557947191324,0.0323547055222316,0.06133262447235027,-0.066205911719494,-0.053133402098371266,0.07657521033376995,-0.0350948954418882,-0.04545555284845672,-0.031889141380857855
GNB3,0.04074916857905007,-0.012032025489575519,0.10416319721560939,0.022539225030887414,-0.0008899559328105906,0.08529435009394336,0.04281862472302367,-0.00535195596263799,0.0018146644550472938,0.01866377818514394,0.004288150285393597,0.07108692107313852,-0.004694947861625907,-0.05601747046332014,-0.004974097578736264,0.0993154124467945,0.00853723232373706,-0.031414455304145106
