,UKF269,UKF334,ZH1007nec
ULBP1,-0.01862516598384045,-0.017474660239305762,-0.021569410525007337
SEMA3E,0.07563877649806491,0.006613750431322636,0.11723684350281979
ADAM9,0.0799938679998623,0.020086483292286107,0.012205885544765609
ASIP,,-0.022434395100508032,0.01439881682028425
IBSP,0.04381612454150198,0.016050545042195805,0.10907805446868425
FAT4,0.021879981975629573,-0.033311787336192555,0.07784639864277139
MDK,0.10105513023789234,0.025286896888330867,0.01675827712881037
HSPA1A,0.037488367903665325,-0.0037657722452899534,-0.06384938308562661
SOST,,0.0881989510243215,
SEMA3F,0.06682300864192481,0.056962805035291275,0.10098895571877677
ARF6,-0.04718474441149099,0.0026175506999273302,-0.042829721551124036
IL6,0.005842481098617207,0.05549954609458617,-0.044800391679622735
CALM1,-0.05971524282082852,-0.02211545916527063,-0.14520944593366258
VIP,0.009118826926485444,-0.032824010557868794,
NMB,0.04257597199382383,0.043002281677093065,-0.0834952443091939
CCL26,-0.02359118469510916,-0.02472425626558419,0.055047315634109834
FBLN1,-0.0009385006194995963,0.01259525664370254,0.10865003027535232
SAA1,0.05718452100232177,,0.0027251839945792535
MICB,0.06345601332083375,0.039216518333988544,0.029215939487434055
MMP13,,0.029754813519399768,
F13A1,-0.006193566122526109,0.011768596118864829,-0.024201232241296017
CXCL11,0.10654169391035594,-0.018319299062213336,-0.037021297223547384
COL5A2,0.08278726382747688,0.06204082966042871,0.04262075423169353
EFNA5,0.014484135288044936,0.08374569690724235,-0.012818832939510395
AREG,0.02522963294085042,,
EDIL3,-0.09947801331320812,-0.019812396171457608,0.093318066427343
CD86,0.07296549947645878,0.11440274392045895,-0.05733237090494867
AHSG,,,0.21467491428526836
HRAS,0.04580965940580062,-0.058187074709405,0.014727672397813052
C1QTNF5,,,0.061530801345606616
RLN1,-0.020594352892437526,,-0.03645337552028525
COL4A1,0.061740266014573615,0.04191163421825043,0.1353647960267723
CCL3,-0.021619961766617228,0.006325462732589255,0.038731573357790976
BGN,0.07584852807067657,0.07618198284299887,0.13509291633764473
RETN,,,0.016782655857140564
S100A9,0.06873736045581634,0.045763589426504186,-0.16116714401741633
HCRT,0.007324208329149525,-0.02840076068177531,-0.04750912165165118
FADD,0.047996918887016224,0.05378145054599375,0.02420032546243508
ACTR2,-0.016003561280992475,0.037110817899712684,0.07728793558168076
BMP2,0.06250001643900945,0.07707151737517326,0.08668857378833646
PDYN,-0.04055132150578471,-0.03331178361430211,
CD55,-0.010923181809429439,-0.00925647198159037,0.0845680361420313
OSTN,-0.015901787432359985,,
CD6,-0.020594352408018587,0.08256924447608628,0.40429954579430033
IL16,-0.014798129957871968,0.00273248507204903,0.1239719416089511
LAMA5,0.0036347564701112375,0.04521911352660746,-0.08078868357940315
RGMB,0.03586964819557758,-0.00222253509212646,-0.05787530150019288
INSL5,-0.02732872651124935,,
IL12A,0.03472359379472992,0.048188034369400716,-0.06465850816054124
S100A8,0.0687429935174828,0.019703182191400326,-0.08346203538175188
TAC3,-0.03082358363170464,-0.04260915414188642,
TAC4,-0.020594354910850134,,
CXCL16,0.03795483937142015,-0.008635368587303016,0.028528108288019213
AGRN,0.06732557520417075,0.060206637245359816,0.14991280370696752
COL4A6,-0.007189668526554883,-0.016129554205397054,0.18818132115366404
FST,-0.030685962786166792,,-0.0152294847261964
MEGF10,0.015347588952052151,0.010125151524016596,0.0017537601676649154
C1QB,0.07089094553240213,0.06930277407124129,0.07808358641090733
HLA-B,0.08427534602901736,0.06375232702765544,-0.008819413840160512
PDGFA,-0.017964475297687407,0.036943795009797116,-0.0706545017445609
LAMA3,-0.017109124609149838,-0.0379071858087168,
DKK1,-0.015131229742721412,,-0.037808837566649045
INHBA,-0.040008032885282555,0.011270770806180719,0.06852681833590267
IL7,-0.018305238040610124,-0.0008947326851516267,
FABP5,0.052404905435360145,0.044464949651348916,-0.04861751277735827
CCL4,0.06624620090205578,0.0056953152277505695,0.03887158489294405
FBN1,0.048509497413178254,0.030565606952731295,0.05990167282284185
TCTN1,0.0593531084407498,0.015833214792600265,-0.05309690993092184
BMP7,0.04839054727814268,0.03334796762275225,0.11072118768334481
NLGN2,0.059321120908538444,0.01922852873413136,0.003572010935445621
CCL25,-0.019095891290942066,-0.029069349098338502,-0.03662909179346862
NPNT,0.034454425845344014,0.02730836055200193,-0.06559326818925781
KITLG,-0.04863906681415432,0.0008671545348283424,0.03871479027457301
MADCAM1,-0.024725356978359356,0.024055590089089283,0.021749338833725786
F12,-0.008909096844678952,-0.009537530290057623,-0.00494420236688807
S100B,0.019089644810729094,-0.06545284448594241,0.06403085703648799
IL27,,,-0.035877654635294284
CD99,0.07224272696969407,0.024742743475224163,-0.036003419016217904
PDGFB,-0.0039517990706083445,0.06254358291742776,0.08236494660189134
CLEC2D,0.03172148041596544,0.06924485943873804,-0.024679482160956327
F8,0.04418183930521795,0.042485929811904674,-0.009660376198795756
C3,0.04481050426821056,0.02856885877745726,0.14881972698825838
DLK2,-0.02008325883184048,0.05348431735567888,-0.02058481061674118
TSLP,0.046812932586155494,-0.02226267354824639,-0.05331633376470502
OSM,0.00551518014412324,0.014510013956040986,-0.04471888960855679
PRND,-0.016621354701463274,,
SLPI,0.08611016341440078,0.027940369618021096,-0.012043520906190782
AFDN,-0.014128662963012172,0.0038768456255888943,0.056691072579937433
KISS1,,-0.018929437597493045,0.15522977173581448
ULBP2,-0.013960745542825111,0.05923778249882784,0.07033619985370304
ANGPTL1,0.04228582956905825,-0.02456710504864945,
LTBP1,0.06696312755816324,-0.028068393762834484,0.07009196278792217
NTN4,0.040532098942870624,0.0004456261137575025,0.10889135210414323
APP,-0.054480090518400526,-0.01795625939344363,-0.030361830332047167
RIMS2,-0.03467033068993562,-0.023786921987183504,0.12003359488455849
WNT7A,0.07001315569706923,0.05393283550998067,0.08566472564154565
GPI,-0.04037065087113804,-0.008513552156908664,-0.07026183065430143
IL1B,-0.002916067727985959,0.017127572639571362,-0.10406195116245545
SFTPA2,,-0.015169924743798748,
HAS2,0.03123684791323846,-0.035897315789094754,-0.010699168258356782
IL11,-0.02533668534587763,-0.017037512978418316,0.028325650361329793
SEMA4B,0.09542450803953055,0.08758580589983424,-0.049049052927280415
FGF12,-0.04396371906564661,-0.020990630570747168,0.02057992565796156
CP,0.0007208217413360653,-0.028153236495280374,-0.12116755130004948
NLGN3,0.022932906963505913,0.012391626674807251,0.10754475262711073
PROC,0.05063794313451709,0.0037687504454451777,0.16218036765152663
AGT,0.08273127862124327,-0.0013334893686236257,-0.1363383138894523
PTHLH,0.060413586585405396,0.08882900621268143,-0.002037877285583767
COL1A1,0.06450874657049535,0.08220514904707489,0.07995345718879307
LAMB2,0.07666622555084103,0.04562273834957834,0.06977737680755644
DSC2,-0.04261803896110811,0.07991331452405463,0.04066635443253539
WNT5B,-0.027555205858273223,0.07236791482646346,0.031735263232889346
LEFTY1,0.029919521446615326,0.013275496984196935,0.027816331624180596
FGL1,-0.0030527708271242504,0.021517367357594745,
CXCL5,-0.016444219008189775,,-0.007346780925001214
S100A1,-0.08812084887286283,-0.03151932705845713,0.010688697934464015
NPTX1,-0.04338681497367088,-0.05386052331811967,-0.10341883722450956
TGS1,0.08942881713268783,0.041618410727931966,-0.09178240308157991
SST,-0.038831763879219904,-0.017949401843090452,
IL34,0.011138624791406631,-0.02146624843135367,0.126433446951388
RSPO1,,-0.016129554205397054,
TF,-0.0344299149599513,-0.0034307738020658736,-0.04099047032013019
IL33,0.034203235322631434,0.04894263355125628,-0.02622195032507145
RBP4,-0.018489675638257982,-0.029721331702280994,0.0035529786844112556
CCL20,0.010264236168655797,-0.015894844041225337,0.025317168091136853
NAMPT,0.031047251695024862,-0.002224189850603242,-0.1312839900866689
