,MGH258,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
C1QTNF1,-0.02465339749271217,-0.03585890699089883,-0.00011234987197475158,-0.017918889764431283,0.015120509857660414,-0.0007971882212146952,0.03224457996381397,-0.026150310290851936,0.025431579727348504
ALB,-0.027687503453514516,-0.013579727949680175,0.015513743525807118,0.06496692113821508,0.0034985792646326586,0.0576539325267607,0.07025504058784132,-0.013447377889587516,-0.02449283493395145
CCL13,,,,,-0.016113318287977987,,-0.020726182288467714,,
EFNA3,-0.007033319483390683,-0.0002234752377535954,0.15938343491950396,0.13487310942830913,0.040338517116611294,0.03848032818212768,0.03459913573131873,0.05729930561468155,-0.0056744313210856405
DRAXIN,-0.009503135603266008,0.06875478739233544,0.1122802612057254,0.03838613907153287,0.020993033193428257,0.03197617799658519,0.01876155224319384,0.05772780909783896,0.020487477399828726
RAET1L,,,,,,-0.019200731073014034,-0.02244825172596512,,
NPTX2,0.008604545003801709,-0.026124266168836226,0.13050752094897844,,-0.0020284696314205814,0.018463866176846637,-0.08884475443568939,-0.013479471479679477,0.07536093706320515
FGF11,0.04500093988899629,0.08773516640933057,0.0002332732805055294,0.07287529105797037,0.05808414943100491,-0.02003338297933743,0.05324638073271882,0.02366975516561081,-0.03603254518371125
CD59,0.008714927752919174,-0.035000799099352164,-0.03834519488191784,-0.03408403776821727,0.05187518546063195,-0.011054672782722978,-0.02492796134331163,-0.04304403725275273,0.07421029716381485
COL9A2,-0.02372595225302193,-0.04098894432733296,-0.12521508127158074,-0.024865666376646372,0.030351502243795757,0.03876265221907979,-0.024316594208118603,0.03133447627092397,0.05014848769677368
DLL3,0.0340897288336296,-0.03599306850046732,0.05956404203962294,-0.11810440050964123,0.019874341567644598,0.09095997895202008,0.018632130457038158,-0.03658955977887572,0.051678358750435666
FGF5,,,,,,,,0.1424312871200562,0.05948253099307795
LIN7C,-0.0031344026770585578,0.041984410160085014,0.12958505822583133,0.032688128249773026,0.03643221907107396,0.020566296982204153,0.011155434996092888,0.03951193097917597,0.0004474890817467408
GDF7,-0.019049677588749182,0.02043353159659906,,,,-0.016459801788982476,-0.015021003226184241,-0.03652829280909458,0.051415524509335925
PSPN,-0.011297164190422022,0.0037369829149513324,-0.01228152469303168,0.07282893624854575,-0.03843345307902707,0.06826428722625545,0.05661177972095724,0.056296394058331256,-0.06630801138005016
ANGPT1,-0.01821097440476208,-0.028422192932987426,-0.06239423812013636,0.05387978340140978,0.024810299654641835,0.0012658544847120093,0.060064914869974666,0.04948142658053415,-0.0066582412344576136
PNOC,-0.026902105127153863,-0.033430816299263665,,,,-0.01750342562401554,-0.01780801283064387,-0.007515594408269933,0.017804795561643983
L1CAM,0.0842332481698247,0.022633401428426774,-0.045467137785331374,0.10368720736224055,0.052330841099896865,-0.00038603316622215565,-0.024925878306227445,-0.04049457554874874,0.09127284871938514
APOA1,-0.0061920959651251845,-0.00859484488221134,-0.0005113352186163069,-0.019399991545268704,0.024717897432568,0.0387635928394923,0.007183712338816837,0.0033526214797882743,-0.0436622736399739
PSEN1,0.044154222115458,-0.03789917014142657,-0.05049454506014459,-0.0674472316989636,-0.027195421968581893,-0.015039951935641855,0.01606950099204721,0.010087025362264789,0.03486405857244626
CALM2,0.035818130126297094,-0.05228879661506048,0.03287890762632035,-0.0143466677035746,0.06713502347723517,0.06381653622129115,0.0361515277876755,-0.0010652425735252957,0.051097499108072854
CLEC2B,-0.02198855006765099,0.011893881828498092,0.008327015657701707,-0.022440354815155075,0.017642846824572043,-0.008966172864286243,-0.01740499464682303,0.018557396544805312,0.036954597157158
NTNG1,0.03839363053695713,0.06338022955990198,0.03290419704925894,-0.03506313924433061,0.09301476784950291,0.026279957718921554,0.006882890431611177,0.03957826766130961,0.004915213818771768
LRIG1,-0.033733468462815754,-0.0016710477644623705,-0.010275612907335594,-0.10169158895980271,0.050580782911544386,0.06611382405371952,0.03524216868411265,-0.004798785753319643,0.030667149469143947
CPAMD8,0.06548969301724188,-0.016811551253205485,,0.14424078961389342,,-0.01849125800779786,,-0.02133775351850363,0.0362277290169189
GHRL,-0.02674269587335109,-0.02348042568599838,0.10101327056670485,-0.045359923228042234,,,0.028376458172786775,-0.02598199099013997,-0.016529273703883546
NPY,-0.024590627641937764,-0.009768678293732054,0.18982810249727805,,0.02678709407068735,-0.011994116262208443,-0.012037959588228333,0.05422178234500918,0.046003151271934
MMP2,0.014730783852666043,-0.023045058678879887,-0.021853151167577786,-0.019550526415230272,0.025497271299000195,0.02410163615158621,0.00400527904020014,-0.013408549351381787,0.04760503653415041
LHB,,0.005048032482494775,,,,,,,
PPY,,-0.014272789865987106,,,-0.01427685321483423,0.0083161585268539,0.0016246405804147958,0.0021425637970971575,0.04362246410083285
ALKAL2,0.012661875106731684,-0.014428872040831379,-0.03037428456126481,,0.08562017534871069,-0.04127709286419126,0.04552666328726459,0.005348132688070164,0.029307170881490117
CSF1,0.017482080068980974,-0.021420931389346493,0.034596044431538533,-0.07067047241882139,0.038207248798744486,0.050147711670116286,-0.02727930177069801,0.03207093113838672,0.01915573737258808
SEMA4C,0.03231276820163383,-0.02505647713809421,0.007566712179945469,0.023073535052605443,0.009447211214365375,0.05610048767090256,0.032383888395569986,0.027225577212458597,0.047634622736062414
BMP8A,,,,,,,,0.029716944245994845,
ICAM2,0.03686896594023798,-0.03533103427501583,0.04749916709522394,0.03533472689439767,0.10356246055585647,0.014577538570910221,-0.0005226428819959196,0.010220059983381123,-0.0025005098813954863
SYTL3,0.016819316906175892,0.020149388059329063,-0.01819915174321172,0.11178387015138257,-0.027118315119563884,0.04100090441091205,-0.008185327555563268,0.03536609114153931,-0.038714386567651124
IL1A,-0.01947726921913993,0.04220551488222527,-0.08272081756408842,-0.08932079187005977,0.03305433105368119,0.025085603943516725,0.0069953661938700375,0.0011137020570849573,-0.02971188890527751
HLA-G,,-0.015464353975352778,0.07436066016774527,-0.039606311445800554,-0.03554293208410212,0.00892920493695426,0.03097156358896109,,
PGF,-0.009735570909450772,0.003342481561545189,-0.0286796894863504,0.054906026403337915,0.03629484431027071,0.027364754960004997,-0.013619953039359372,0.0038668784169509124,-0.039433567066948796
LGALS8,0.08184935332965404,0.03300937897852066,-0.0993697236974279,-0.05765168553102111,0.006945969889220794,0.0014038947778935837,-0.04817845031212954,-0.01074244583729793,-0.0168933876153661
DKK3,-0.024763181298814992,-0.070588469843509,-0.035461325590765015,-0.02325020091869046,-0.011694074497799599,-0.004895945619089829,-0.002624968595047978,0.0007864193991354067,0.04256145267466718
COL16A1,-0.032010968408250275,0.04250746347358942,-0.03394128414352935,-0.016015342702557573,0.06948288359744027,0.03883153388823796,-0.02487604410595724,0.01975363720196301,-0.006907467633976246
TPH1,0.058885669956383835,-0.017524936358424975,0.012814420042953061,0.11160400002448444,0.01813738677950248,-0.01528686754744767,-0.042542144299813844,0.029759601653808657,0.1263326101226788
TNC,-0.0358774677392782,0.030998990251944566,0.1196915602246254,-0.002988991506479894,-0.005691423748625665,0.026423181103235754,0.043315378676459036,0.07981544903529458,-0.019276019551876526
TNFSF9,0.09204429237583393,-0.02536030666889193,,0.0089200141813355,-0.027751775841888805,-0.02204805728020169,-0.023214152899892093,0.01909440516731011,-0.04688337568607376
C4A,,-0.017358456375471287,-0.0554980531674616,,0.006149484407439406,,0.03410281185938094,0.02587779280438288,
CNTN2,0.10639965178820751,-0.03405364307808097,0.03633629768040921,-0.004815210372534409,0.019308718583023594,0.07982776848884518,0.04167140615992486,0.018577086562138866,0.060967122534661904
F7,,,,,-0.02260237202501737,,-0.015021004678678548,,0.019887701710779193
LUM,0.0851328290563325,0.0004743059642835437,-0.07037576657969716,-0.04851030101616144,0.0020130103436310164,0.029369535814502988,-0.02775760410333947,0.05018207051971626,-0.06776361736498548
IZUMO1,-0.01601669219971811,,,,,,,,
BTC,,-0.0013137269072567002,,0.002325785044556656,0.010390109247202167,0.09092171538555774,-0.01453611614658756,0.04404354487758349,-0.047219947628430584
APOC1,0.05903993036781312,-0.013334346950146677,-0.04642996064163305,-0.09650139809561734,0.04616829964470153,0.020899552378480825,0.10073455293075752,-0.013309350150861083,0.047658024961200245
PKM,0.061303411186768506,0.04276993415360468,0.0873814000226414,0.09485320546507295,-0.03379457151714105,-0.026135147571173356,0.05157022928635029,0.0496139482936323,-0.038791346792234
TNF,,-0.0231114083936401,-0.09606510883588958,-0.156951713375202,0.012119656670954571,0.06779800545066914,,0.06478524216742589,-0.018038775687884874
GNAS,-0.0728467410060579,-0.03372224605744753,0.04593390996904449,0.05570044151497952,-0.08220830814577154,-0.026626016969481452,0.016986326076019048,-0.04902007639102637,0.03588151678000672
BMP8B,0.008266080370111305,-0.022419329844848086,0.057943370354198866,-0.012481122832012638,0.03448280511597689,-0.011037126376128506,-0.012706179312382214,0.04471660007879212,-0.029871469285945734
LIPH,,-0.02199088622049476,-0.04725906173845559,,-0.01611332421406448,0.01617440869498898,0.07187360187817812,0.051214499395797634,-0.028764120781014264
CCL28,,,0.036091327646382204,,,,,-0.02246847753121391,0.10052189356910043
PTPN11,-0.009491062659353131,0.0028450888010848174,0.024792765799656603,0.09033276804931627,-0.041187369091105805,-0.07629049341538593,0.001953137456267515,0.06268667172318457,0.004209525744790787
ADAM12,0.05246036110002874,0.052421277559494606,0.014268989190090044,-0.0007682390085678571,0.00147050210857997,0.03651541933711494,-0.03488470487043173,-0.010981187028017205,0.0007098505361032735
EPO,,0.031527909374007033,,0.06667030570422963,-0.017499481610288824,-0.022232977078520136,0.010828928871026858,0.06228770674572586,
EDN3,-0.02354035478578973,-0.02790895024412188,,,-0.052168330922397005,-0.0719692209752567,-0.0006116325625992443,0.03547851781045702,0.008969947427198262
CCL22,,,,,-0.01980564410226437,0.059429295185267975,-0.012609994394499852,0.020717031882695393,
CCL2,0.07133722161891189,0.023629279590814924,0.007967379123917304,-0.1597282701263052,0.023571615291574304,0.010110371271117462,-0.031156598946530865,0.052445761172406465,-0.07588005742689831
DSCAM,0.04155065676824901,-0.007854986401929543,0.027455735879786478,0.06696264814627513,-0.008230779449856531,-0.011190531174641463,0.030134350212636066,0.017097732254109838,-0.01626576974208563
ANG,0.03384921946249308,0.09279328311923182,0.015769586239653466,0.17501813290183632,0.028991325909176108,-0.01566589841211861,0.031338263040879,-0.03560040224681616,-0.01608851354990199
FBLN2,-0.022071978753847327,0.01603353547291159,0.07589011745580303,,-0.029466327426281448,-0.04219901473881173,-0.03433491383524929,0.0009433597950687246,-0.03349992937580001
VTN,,0.03382924453027836,-0.04103206455901374,0.09757551343440765,-0.02000310502856258,0.035367891379876476,0.062358855448329246,-0.038966079577965496,-0.029241164690758076
VEGFA,0.009486348639010244,0.037014252574376294,0.10884822619242394,0.10537137653224006,-0.021915103553563912,-0.031791255973277435,0.04171164253415725,0.015531084747496243,-0.056326146012002726
F10,,,,0.07845147890181474,,0.08146632476011612,-0.024889778704984773,0.16381991306731047,-0.023748963124049997
SERPINA1,0.04093466668085337,-0.05020893441580939,0.006655457163667311,-0.00546611807193166,0.006717781312051122,-0.006850470547007448,0.010299833682999797,0.01863638508582613,-0.008621916397515268
VWF,0.011612051603767245,-0.030672563889110813,-0.15650008594054496,0.0512852649501109,0.027822246351144577,0.012097558763319126,-0.04309565286101786,-0.05558250185847624,0.04909621658696153
GDNF,,-0.018235464478115675,,0.02200048986287731,-0.044118354902628894,-0.013545129313522043,0.05293850753444628,,
VASP,0.011798911392125274,0.0011217819579270986,0.07852164079013471,-0.009148578346676045,-0.10959686085476551,0.008914206392296953,0.012836489743516004,0.015446324507352649,-0.024076401910676063
ADAM15,0.03310954488430059,0.006061662850731654,-0.07211451118257363,-0.019500227956073053,0.05309868971726896,-0.03555712001253726,-0.02262557560239616,0.004054534843718076,0.017840197199963003
WNT2,,,0.0760998359531597,,-0.02170636970462855,-0.022834381136576203,-0.017255690671473416,0.002327823963873056,0.03739326929779599
CALCB,,,,,-0.018997043694353108,0.09625052393639498,-0.022448247297101945,,0.009005248177527568
OLFM2,0.0219750949732987,-0.017048174093870445,0.06362529843005146,-0.10017132544511946,-0.0016301636820914337,0.05428538400621738,0.037227178034662,0.04711082719012349,0.0505501088657948
MFAP2,-0.013537007239686578,0.04664420344718937,-0.07972133433099182,-0.02770411631365228,-0.007828002738788661,0.031041816643780324,0.046047550231278725,0.03978422403313252,-0.035802471546468984
HLA-C,-0.03893650661605154,-0.05434740577495056,0.0019289202801374729,0.05335116429727902,-0.0031636500732258087,-0.02713412251067417,0.030504303921692344,-0.0032596439851488497,0.033007369393351235
THBS1,-0.036383563116481055,0.011064500680283171,-0.09078005429345389,-0.04636252554465529,-0.02978424733025538,0.044644190669561934,-0.07315447732198677,0.027841932659304146,-0.01221305813117273
HSPA4,0.01900516065742052,0.02785747721878772,-0.08999441706042254,-0.001843492652118958,-0.03142676270863658,0.06518861006451275,-5.4732410933118686e-05,-0.044220203564124094,-0.01826999465606713
LMAN1,0.014529394139077728,0.05943831091322647,0.08298242085136884,0.011815554800494704,-0.06667928341138687,-0.018028165741052114,0.027908225734253646,0.023550839186306505,-0.0272241977601756
LYPD3,,0.07387753938548908,-0.05232765468565198,0.04061867292141395,0.0775463242328842,-0.04254547991041039,-0.022888570136295954,-0.04074390125015663,-0.026272169172000627
APOE,-0.06778281082412388,-0.0412989400767399,0.016041571473098717,-0.017112115010567086,-0.040751013053707666,-0.00023864161855067877,0.015131517015106214,0.008691734168823049,0.05041415779842388
SOSTDC1,-0.016762080031668052,,,,0.02863699437986798,0.03224791800426002,-0.03882500468572084,0.07818816040787852,0.007438648650513438
ANXA1,-0.019227237505722083,0.007585932418247534,-0.02988234945077804,-0.030797400915838654,0.012953560683570597,0.003157996085318147,0.02700943966189333,0.03489118643231103,-0.060065223935434765
WNT2B,0.011419335566091982,0.1009486855655128,-0.04782454900641181,-0.02877883417604397,-0.001217268075821359,0.03659815013819115,-0.04127774209484489,-0.005441025309449215,0.06651749029300892
AMH,,0.03948019584787222,,-0.02095819918641623,0.014032666222791338,-0.046447071656446265,0.044044196717490845,0.005285267169911366,0.04196655794530672
GDF10,,,0.03611343045841027,0.07463138589926598,-0.010300451296936292,-0.03424091302365341,0.10278121463394463,0.0499060539614126,0.09253884579539715
EFNB3,0.040304893111288216,0.016714884364796144,0.0794936807472961,0.015572853708593659,0.06604955566095203,0.0016481674886891955,-0.019269668680371166,-0.025554973023314866,0.009135434934815239
LTB,-0.024951936774613357,-0.00182276020787327,0.0324597707182183,-0.034241222703008625,-0.02246798925500865,0.03668907184818731,-0.004591220116970787,0.09348314916015538,0.049769333724217574
ANGPT2,0.034121530966742634,-0.01686212509504106,-0.039454151275536774,-0.018881127606395584,0.01286540932089912,-0.014498525776059375,-0.058610466266459396,-0.002115932302938842,0.03669955060673694
NRTN,,,,,,,0.01584739895396938,,
ADAM17,-0.00723531864512945,0.02750509045609301,-0.025003881725429392,-0.000822049391641444,-0.06125529051735184,-0.022595616033239847,-0.016220226716885954,0.022344091106198102,-0.028390007394793335
LRPAP1,0.03811569707574985,-0.047970346944015245,-0.01593035716427318,0.0705211602000323,0.08998846844448474,0.022497705347837446,-0.03673504180654406,0.036700053081637984,0.030699748156924098
NID1,-0.006038963213280921,-0.0008746588445981868,-0.005518053162181173,-0.07269054714417258,0.028696020003175365,-0.05539116120850929,-0.03988895981476731,-0.027274365019449257,-0.010083103944142404
MST1,0.06249241454460303,0.049628523033517696,-0.05846802847627382,-0.0014630204537365544,0.04627453387904198,0.019633268124749564,0.03958329563239106,0.01831713153291227,0.03206543651600183
IL13,,,-0.04233993613740255,,,,,,
DCN,-0.043521836541315174,-0.00813230190204126,-0.04318101197480486,0.02689413769063995,0.011196992369156444,-0.02539173941758967,-0.0642138915472553,0.004111285102078709,-0.07880644545066148
IGFL2,,,,,,-0.02202917865211395,,0.00787576880922182,
COL7A1,0.058084811821654085,-0.01218877778786396,0.04317216154313211,0.10490834295513157,-0.01202027928010935,-0.02510800535408189,0.031644295921638185,0.0565246233265479,-0.0758609484756474
CALR,-0.07605973980657278,-0.01581664655641637,0.008297943297314741,-0.018128039396442995,0.0015912783518278078,-0.03064746434286567,-0.0032415573041529307,0.0005265895884325833,-0.027813393427286223
PIGA,0.059585732388659905,0.007374056385547312,-0.07515318082557038,-0.01482309656450924,0.09524293087502718,0.09033291564516814,0.04816700942306764,0.08253474096924006,-0.052066929590220815
CD200,0.002169056831991642,-0.0190211572397418,-0.05573172503798817,0.008273399399957125,0.07975123559175917,0.04218438857630485,-0.03511461032004159,0.006364108646154965,0.02025210949209057
GRP,,,,,,-0.0207680791758055,-0.0140355733000328,0.000491780030535811,-0.026955596163472286
CDH1,0.05233229080002877,0.001153572493166629,0.087653303997958,0.029298588793019723,-0.014414638192647095,-0.03522934419954196,-0.000746428045792105,0.035661152061387306,0.02719856404095444
LPL,0.03836143758870824,0.019537492593813127,0.19955145711295916,-0.07838584827373812,0.0397574927325323,0.008940772296330217,0.011651579269477082,-0.04209334269846046,0.005041587248175033
SEMA5A,-0.016588996022599833,0.08427850712276196,-0.038635116406430456,-0.03412569625633415,0.005523123569957645,0.03757836027039737,0.013076289863670501,0.008571572010643081,0.02997974498945105
SEMA7A,-0.006383671278169136,0.02034503198181267,0.056905660499930885,0.07738351172286101,0.054952757815346615,0.012530712462011576,0.04978952215283245,0.008132735918660762,0.0011760380445534988
SEMA4G,-0.030327635073310204,-0.03831142044166167,0.13262256693681335,-0.008750529217014491,0.043055452357662186,0.05342730947828186,0.025561957378521478,0.08385111332625413,-0.038913297439684094
SEMA3B,0.056300248910290264,0.003734479697189341,0.11413081091075258,0.055388655919701435,0.0065657574638119465,0.004545284983147628,-0.03310681979330013,0.03302012610209152,0.057659502999832676
RPH3A,-0.05905551509531545,-0.044066098429136315,-0.028528085047691484,,0.08737884568891041,0.05944243193157754,0.01759423727415937,-0.043018244989264175,0.003499015691436737
JAG2,-0.005023598018012392,-0.021983568746329857,-0.01344368963921924,0.0254653440833142,0.06562101116745485,0.05644363357329579,-0.00872931920963801,-0.011629836612445616,0.03270830651623505
CGN,0.0015407863393179912,0.016714908190958288,-0.06822399172025596,0.015097812197955213,0.015051893731493599,-0.05453288184838982,-0.023628540966872506,0.02394716102243983,0.049317168263287164
GDF15,-0.005482932629389293,0.03396979757540326,-0.06657465881077342,0.018366667671568124,-0.01952771548622908,0.002333891403632362,-0.03059626011973399,-0.006770583261854946,-0.0446818113973628
SEMA4F,0.05384835970827888,0.009275010327951208,0.1257989763182498,0.0229446824827083,0.041738460135754524,0.06796267180984727,-0.035808582548966045,0.03670346352829018,0.010450648761672609
NXPH1,-0.05586342912979511,-0.030519243231840684,-0.03841459061284696,0.07706046209108727,0.050162837787148126,0.025953115663195452,-0.049050832111619626,-0.02014515015498784,0.04004332283056716
ARF1,-0.019357537325533934,0.014223983647603617,-0.04180244824008235,0.02550894285913593,0.04046460200467473,0.028695363138246312,0.022595523681593694,0.005593541710467197,-0.04404989128994846
DSC3,,,,,,,,-0.02389336579855176,
EBI3,0.0041362509160575755,0.03182545425341167,-0.024982702846239876,-0.09417801295783086,0.0700025596789365,0.03182414404707276,-0.04558676624225191,0.038759634516437595,0.011824354103133634
TIMP1,-0.01733365483655829,0.05524033183104342,0.08518040694007797,-0.028716348978117458,-0.06946554949476554,-0.05058593441150655,-0.04495963846792863,0.0011647565640121394,-0.0919818018611147
SEMA3C,0.04720372636793905,0.04208069050673861,-0.017960315014093304,-0.04296055254821428,0.0022634416925179195,-0.006587375005637421,0.006865270484814162,0.059071373307769556,0.006180451750668671
GNRH2,,,,,,,,0.20135688071383767,
GAS6,0.01664714541072932,-0.026112636399202905,0.03621453608016678,0.01847783749600108,0.024053082213120497,0.01192285208443056,0.013828457844062655,-0.0422550820743488,0.10329359434620254
MEPE,,0.01574875360609304,,,0.012369802828123605,0.036882038289071106,-0.004489735901910944,-0.03301685306811091,0.020409084050731916
SERPINE1,0.03423848898844529,0.03810834174380932,0.03040698889075552,0.0070789880342701636,-0.032812188220643225,-0.03216470764917499,0.025535076895706655,0.015418782100685627,-0.07200949522248588
RSPO2,-0.017710098775970733,-0.01857533923291233,,,0.04786621770433648,0.028499153687122816,0.0379188284731089,-0.010633077287306659,0.0011678357863928199
SHBG,-0.019896421607153752,-0.029722571363529685,0.07416834338783877,0.020830270105613585,0.023677429922923106,-0.013325617839852356,-0.0021193279494228275,0.11417312491670563,0.03005582489484929
LGALS3BP,0.019177636972409966,-0.02296247346647593,0.019833940990845116,0.13159082839233585,0.008329168182863042,0.006168209955811403,0.014952265503779451,0.0441923567863529,0.01110498386101852
LAMB1,0.06818234459959845,0.04981275497473751,0.00865402487466961,-0.007337294686488203,0.03987734390539281,-0.023003741405543187,-0.012230789553157847,-0.04774904340819828,-0.04362556592096277
SPTBN2,0.08217635925582775,0.0022654196465601026,0.0018521907222114487,-0.02257143923828636,0.034712250798578995,0.045669791137069704,0.01683465925874222,-0.025251153634230722,0.07337970840125173
COL1A2,-0.016565044783164822,-0.02651816907448426,-0.12064672155242952,0.01678711614856496,0.003625778739752424,-0.002523942312507423,-0.0691525532525134,-0.01765583717953644,-0.08763769744138232
DEFB1,,,,,,,,0.08355436389665521,-0.022395239969260964
CEACAM16,,,-0.05012638096566169,,,,,,
WNT11,,0.020686308066688468,,,0.07932035488795193,0.044925711797686306,-0.004985577056557571,-0.018613458879073175,0.02980631178261829
LGALS1,0.033970658555322726,0.027993848530504715,0.0248076375034008,0.07208173070969971,-0.017438200482638944,-0.053756290782361466,0.01044942925429874,-0.04108235900217588,-0.03953951941082989
BCAN,-0.013906708031022086,-0.06088158281442896,-0.028371174174831308,-0.04139043672375249,0.029567146790853857,0.054789070607582736,0.0010640226483809249,-0.026796176255927784,-0.012046621500827725
ANOS1,0.020748354855914634,-0.0217053471153042,-0.03169167720949013,-0.026556688105490434,0.023981031097804535,0.00910873009621228,0.0020313625756018063,0.04008371965749888,0.0010620623811578944
EDA,-0.02493211878203518,0.035393832930544634,0.11304537986827314,-0.05318125204298314,0.0831274991804886,0.03831870662071752,-0.015544650018409602,-0.012202750106099204,0.024620118250789455
FGF22,,,,,-0.026681233793708743,0.018558625552327446,0.030826180955878444,-0.036598980576347064,-0.027954191336190946
SHANK1,-0.021108230797659354,-0.011617424784465926,,,-0.03136521279468348,0.0056960937354118835,0.02404042512928812,0.028102328482747442,-0.030330253520793785
NPVF,,,,,-0.019805645429820183,-0.018967003368860872,,,
RAET1G,,,,,,,,-0.000803730964402427,-0.01851645373274259
TGFB1,-0.030059493791766215,-0.0002993435952022961,-0.007041036062497175,-0.0666745676632747,-0.019108020489814706,-0.02115795795339998,-0.0460630083217158,-0.0025821882116326736,-0.0038338879448659535
MSTN,-0.030930238216417043,0.02536944038397099,0.04919685857821648,0.0028566953334546673,-0.022425743518243012,0.018817979150667775,0.03230605836870163,-0.0027200401944679525,-0.025038081798704974
WNT4,,,,,0.06984766307682315,0.10024879223967635,-0.015968505476506557,0.11301284766805894,-0.00033115246303627765
TNFSF4,-0.028906797507990627,0.006557849463369051,-0.002394152833208209,-0.056464613915585805,0.09805068146753484,-0.045884312167677,0.002265942567002859,-0.024014397431442715,0.028399789677726123
NTN1,0.05710149101644884,-0.01997886996018121,0.06768911146418896,-0.029065784321037628,0.04707166842617681,0.03419476273746029,0.011278923383312439,0.08122593676465463,0.0038270531097342434
CXCL12,-0.005690338987584018,-0.052725254847819474,0.09033858650764491,-0.07713838103667599,0.008684653769077432,0.03750237964059195,-0.00244106145939926,-0.02179876708316874,-0.0177699374925263
GNRH1,-0.010448470197916242,0.011598923824166043,-0.02075625393891738,0.08350413210708892,-0.04190135073697204,-0.008843730904868737,-0.020245593015279964,-0.029193451232273775,-0.025395932662957473
FGF8,,,,,0.0727022823354555,0.08865839613915283,0.002094285810407149,,
RIMS1,-0.022632535057486438,-0.013687082428263761,,-0.011220877946912254,0.04258112332981267,0.06214645369239049,0.008370041890829495,0.05176260492601898,0.018552752409620194
FGF14,-0.029091212621086986,0.026453791293799142,-0.039590634623136264,0.05254209035397024,0.05257447006495346,0.012108414473938843,0.016766523169108365,-0.0007375828866397926,0.025305411741254984
IGF1,0.035656438677510005,-0.03937542497898772,-0.05333367513329434,0.10080663690158397,0.09255134444512692,-0.008724860282905485,-0.048190490689182304,0.0575652211666232,-0.00030666833215435037
TNFSF10,0.06251678844553472,-0.014753174576588144,0.09436347584587408,0.02295031552259502,0.005214976600346502,0.03454133428277143,0.0540680593019836,0.01593209586705988,0.02897853570543429
GDF5,0.0346090010074395,,,,0.031656102673507415,-0.007707319124302906,-0.025596388834508214,0.06838019502245463,-0.06619143811341771
CHAD,,,,,-0.02730449431182939,0.019959995094747048,-0.02000149394153583,,
RGMA,0.03090576929131741,0.0022299298279768462,-0.032185228595048,-0.048481333119832284,0.014722197834959651,0.056547255502513355,0.034494841845907405,0.024280696283507316,-0.0008434713692848769
WNT16,0.15100354858149678,0.011432515514542088,,,,,-0.012796411144532505,0.04529053616037255,0.047768376698852394
CX3CL1,0.02985978142969455,-0.02371636441482888,0.02500738643802788,-0.03408409063472514,0.04591402529698149,-0.012653577141452606,-0.03869873868471954,0.0010071699515836299,-0.010202109717396329
FGF1,-0.0035544703197669817,-0.06323608188596926,-0.09886458947019493,-0.11293356526588727,-0.021811551240538758,-0.00365706130545842,0.049755172753546746,0.04989672627034103,0.012900594130488571
ALOX5AP,-0.03769784684161849,-0.014492370054990907,-0.033551931177866166,-0.10357437666488871,0.04531971443745722,-0.00805063050957401,-0.023729192718523178,0.032520240061030894,-0.023699977711129576
IL1RN,-0.01576086024019064,-0.02052772206284054,-0.030507615727002294,-0.0014122504292506505,-0.006497327505699838,0.008347394602217006,0.05320941937966778,0.042264221959601354,-0.031358276263012894
PCSK9,,,,,-0.017275712173985984,0.00043724690200935097,0.01700322401920727,,
NPW,,-0.02080905189785604,-0.038300556105237846,-0.014558077906262859,0.022185313647211664,-0.03552869137189601,0.06661736991075479,0.004565618076793972,0.12206108208700625
CXCL9,-0.007274386814266823,-0.017005430545054538,,-0.06428625235294182,,,,-0.002365206741942563,0.020284441059010234
ANGPTL4,0.02384392285588348,0.025620638897204763,0.06884806189642748,0.14306872733670786,-0.04493553030375027,-0.013403873960606551,0.007198960519437995,0.06260961691013005,-0.06871029509134625
UCN2,,0.045041383185278595,0.0039412564040467645,,-0.015039082582613812,0.010570005390773246,-0.0140355733000328,,
OBP2A,,,-0.06312057988600946,,,,,-0.026838495327483117,
COL4A3,,-0.037139944429377056,,,,-0.01591366212666271,-0.0011237585780127716,-0.022948574786584332,-0.022195897883569154
NRG3,0.08642938143473715,0.005249113518259193,,-0.03445814272669173,0.07238608136649981,0.02404271965755361,0.022597376449888778,0.08847582567985084,0.06724163513796197
IL23A,,0.003070421088909165,0.04759311446566452,-0.05699638042043394,-0.017275706147493585,-0.025827368973159983,,0.04908484578788962,-0.0046313942456652525
COLQ,-0.028756735835380996,0.003944118959935254,-0.10618707406936284,-0.04985610453739205,0.11092742014000397,0.0740105952835371,0.0070129372465386666,-0.0032253902835975663,-0.014238335575274621
SCGB1A1,,,,,,0.03898485308576857,-0.014371076843523421,,
TNFSF12,-0.0036835605406784996,-0.05662245385400782,0.04392699729717698,-0.042846068595175944,0.05126371976658302,0.021180350250961537,0.00021232025571116164,0.002675137964842641,0.030760031924916595
DKK2,,-0.014641592732909577,,,0.06430958332295486,,-0.016541740990730514,-0.007471374852842845,-0.03138861140882089
FYN,0.03572802793702095,-0.04346962107944037,-0.07667171592326723,0.09025371672617791,0.03915872479446201,0.052393798277219315,0.015874102590421327,0.05276126300160891,-0.018230137240694604
