,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PTGS2,0.057476323100371735,-0.01657331064658646,-0.010709971122103904,0.02847978050113292,-0.00673356695388065,0.11248768038135652,0.011532832615323603,0.06941166593984358,0.04713798656453387,-0.03454698212731475,-0.011142188343351497,0.009802389504788832,0.011221927484742062,-0.0020338445185441828,-0.0335562815908252,0.03924885039378872,0.06540006507589795,0.01844098399583144
XCL1,-0.01583071216532226,,-0.013802394962116424,0.18291740157938272,,,-0.025830396897228245,,-0.029497764405554447,0.08621876330205895,,,,,,,0.01911963394194663,
CD58,0.03326076116649736,0.018191054306604948,-0.014354663263305327,0.049165770381085924,0.03226219136200335,-0.010657592260324564,-0.037029945845916165,-0.02787575353588808,0.010565313373899786,0.03151900412111988,-0.02374567369591448,-0.12256923724027986,0.04168646046935924,0.040015103853044,0.028461650077926146,0.02538830814410492,0.037626765243740305,-0.06956682525995518
TNFSF14,-0.01595107450335274,-0.019368551953480678,0.007094741497327013,0.027975561782720693,,-0.037311181919093245,-0.041652683132307994,0.009704113595917432,-0.04756046059638824,,,,-0.022226557089406282,-0.006046781906632029,-0.02590973482313998,0.04009853041129514,-0.01955658669530857,-0.036947686318673595
CNTN4,-0.02804390616199202,0.07210723197889422,0.08512648101464887,0.03307522165135876,0.041025866849599114,0.083925568897956,-0.0152987108811442,-0.006599090987569216,0.1312589098312601,,0.004351841766041279,,0.0046425137992532626,-0.027039954400911143,-0.021275345456679515,0.025046408185725972,-0.0006218314128802342,0.018328400880945558
NTF4,,,0.0661724335040838,,,,,,,,,,,,,,,
INSL3,-0.01418139639931768,,-0.01268560501710407,,,,-0.01813445532993043,,,,,,0.11582782954865521,0.002229635260907672,0.03203208419824999,0.008627141043677787,,
BTLA,,,-0.020135910374063603,0.013829007284634733,,,,0.033868798389557676,,,,,,,,0.06513161196116468,,
MFNG,-0.05048198627747745,0.013944555495261204,-0.0297461254076291,0.11365681718320773,-0.018048608733783646,-0.009281178905492583,0.00920419865510988,-0.016165151410636663,-0.03255928248026849,-0.003343627535478625,-0.00939783648087179,-0.03386613379392174,0.010668080243634562,0.041321204395486984,-0.014375861790917183,0.029627199040725177,-0.06084913778517135,-0.03925906233759641
ICAM1,0.017936300947253184,-0.017471072480353782,0.03657084667502309,0.05577730029677999,-0.0204771280140151,-0.04462743082602039,0.026340434269168,-0.03351541664155756,-0.022171897498322934,0.05074883332040338,0.0380915507336095,-0.009618531967474718,-0.02505685974389436,0.014449581582181726,-0.04944752423434491,0.03445415075852459,-0.0680598002018696,0.12130202214994852
PROS1,0.013277351303214776,0.012622990228247867,-0.007898270053867116,0.026299481342798744,-0.05391501890100234,-0.06075398300265518,-0.00038384165843527375,-0.0039957249085606225,-0.05905647720374832,0.05568622634389866,0.06474532505647353,-0.032483717890332844,0.06178433922443946,-0.009596002796662837,0.04746014261267251,0.034952171746056665,-0.009212214740874611,0.041763930898548525
CLCF1,0.04567603783482523,0.011816890517449581,-0.00378544061966481,0.09024137480090212,-0.03194444877697277,-0.021200477112244646,-0.004768713695190631,0.0034157326639107964,-0.05172542814793152,-0.008957422127067915,0.03421355990455209,-0.06643836219162813,0.029559970936274008,0.05825892431607517,-0.050012838185212495,-0.018116402459918746,-0.06837449441787412,
PSAP,0.026340711253249445,0.0013424690448450565,-0.08537432343118767,0.05946528108726263,0.0514904698742393,0.029003553595443935,0.04759033120649446,-0.0151417416545692,-0.027798531800084656,0.05326529162763541,-0.04320448718642328,-0.03287141561857326,0.06326983654584065,-0.005828007052374,0.005246482183967009,0.05193841639866587,-0.04531423666969599,0.07371259237232855
EFEMP1,0.049075234960027345,0.044679401634758344,0.013984353337322895,0.12219858540129143,-0.021357978658574233,-0.09099681556454771,0.014489918683632598,0.05634846563535691,-0.06543166614221228,0.012664290872189565,0.03328583956708721,-0.023623022653929005,-0.0005900358390206641,-0.03166281918822973,0.03310628833109409,0.016720280372012567,-0.03380396500926487,0.016911975629294574
C1QTNF1,0.05206005655687577,0.011052773099015378,0.010160789351573662,0.05541789990816257,0.0028022144855752227,-0.014885352748995972,-0.02308317079494361,0.023833966460933248,-0.005912111577353101,-0.023761753273547268,0.011461843371209457,-0.02077040162517162,0.02278082574740277,-0.017977013903975544,-0.054888946258309354,-0.05204372396603339,-0.04352084801749478,-0.011929027095649587
ALB,-0.021924808895816363,-0.02554990054228348,-0.00993150215280442,-0.008406818999640705,-0.010549728663313059,0.02401064411111018,0.03694673601938222,-0.0042006875552240575,-0.010774853522013572,-0.012410594804413566,-0.029923696842083,-0.011192180479712998,0.01123871118016177,-0.04348437750459739,-0.024936245491498362,0.0627780859439129,0.0030751308435400205,-0.01728325939007567
CCL13,,,,,,,,,,-0.0236533334327638,,,-0.016499462203696382,,-0.0020969821978180595,,,
EFNA3,0.03331159391195943,-0.024787245402223965,0.03896243373635247,-0.028847715642351748,0.09336406247946721,0.12031787592328784,0.0016824579778360962,-0.02387236328136767,0.038449567899852884,-0.04974866811067908,0.03957532810355956,0.0632052987421002,0.05742319716490112,0.06525402180596487,-0.012767489138215501,0.07875546058638073,0.06780459366949369,-0.03982424843680098
DRAXIN,-0.054830716123639336,0.06717660522191625,0.003383503663374156,-0.05472690004182298,-0.01710155051756453,-0.054741131208726014,-0.02268980917709951,0.025694965763985535,-0.030785545273681034,0.04628322636204156,0.09544095573032788,-0.023899351552400954,-0.01829620283589284,-0.027680492893106264,-0.021287653104372136,-0.021891602464846994,0.053735872755623984,0.1199010269487312
RAET1L,-0.011047445523187547,,,,,,,0.007408111259912006,,,,,,0.06572974831397342,-0.007637294671912852,,,
NPTX2,0.09706817229622113,0.019791479096344673,0.03735530399678575,-0.015265109091725184,0.052071030129706285,0.11427633149005999,0.007272891185415492,-0.004511688520163518,-0.06275945038494507,0.015504258338298653,0.0067123456901743445,,0.006977128583733793,0.017801412302429855,0.013526604582305406,0.04687761560690366,0.01756214376062825,-0.06126496602860255
FGF11,-0.006644338952979665,0.0018404743819601843,0.061447524062138596,-0.07233009036202488,-0.05459978593996376,-0.043597292204869804,-0.03272454679192312,0.005292545074068855,0.0634877305911835,-0.050924251485731965,0.09821998592383921,-0.046999567035638484,0.010951082995156403,-0.024822051482615556,-0.0048425022070024346,0.039512896586850886,-0.018926858940568836,0.08604652549274124
CD59,-0.036187688094937526,0.021117224093248215,-0.04820993914925501,0.08493572411880886,0.006681797880559074,0.06500163915945631,-0.02568733013331801,-0.04146650328836547,-0.008329787849880671,0.051565021466330144,-0.016487679824832985,-0.04835722322657835,0.07653958089292183,-0.047396764076097074,0.035731581063418304,-0.025421659077918796,0.03924248038748729,-0.0005496736198046896
COL9A2,0.006314386558952358,0.030325864115818172,-0.02668255957052768,-0.0527566942357574,-0.03485575947623135,-0.03167997314267902,-0.004348007708999075,-0.006887414874818027,0.024209041601287427,0.006131019735819708,-0.0664006239796046,-0.015084264304150889,-0.033416015161026165,0.06691534052265245,-0.04435361918086125,0.07976854772277918,-0.01601362633329521,0.01421313876758793
DLL3,-0.08569466516298176,0.049669598633914375,-0.014450694620342767,-0.049318794988361565,-0.009438445116042176,-0.08411034249412541,0.017256807176834595,-0.015473598099361054,0.08147382649045704,0.03147701364007411,-0.014363377162251613,0.029370903285357863,-0.031160679518401995,0.09531894637429332,0.0024099504143193715,0.04847931150306704,0.034809739936364485,0.01830913459533784
FGF5,,,,,,-0.023917647987786887,,,0.0536043350486627,-0.002797011322562715,,,,,,0.021656764823734593,0.07235505150146497,
LIN7C,-0.005075837736487329,0.0018432252896685587,-0.02647254704433547,-0.012904975169965497,0.05660159403935664,0.01873238432412533,0.03166153579279705,-0.024200749947236037,0.07288870294988581,0.0368784520618612,-0.019362836405214467,-0.09970269351839038,-0.05217338510893758,-0.014019498968718227,0.07376013372036967,0.033134626333699346,-0.04167768355813677,0.04883490651987826
GDF7,0.06455000031879028,-0.01626951933753864,-0.02263482292284259,,0.033275745216164665,-0.023996592315687324,-0.0225607325191782,-0.003267176600755093,0.09869669126005225,,,,,0.08399113825557268,-0.02106310003837411,0.015370253852852773,0.013174498028648236,
PSPN,0.030235364071050222,0.059731524746366504,-0.0035369587814644303,-0.031537673723806905,-0.014391647797341183,0.04709794004772625,-0.02038182720475024,0.039906903184500624,0.07437296545137131,-0.02590799539301541,-0.03637650857772783,-0.032487961793727774,-0.0197949846071959,0.04174186290338871,-0.005492773423404568,0.07235149022823538,-0.08680912416504614,-0.019284182823464273
ANGPT1,-0.033819738678955595,0.032404290674661426,-0.017343958044607213,0.05073318270703807,0.028836344916465036,-0.05822843063734715,-0.010166035485255657,-0.017497662307689534,-0.09938374156936905,0.03422691580419164,-0.0219198737291908,0.0015908992806154636,0.0646802696594542,0.03440970359362532,0.04132413375418507,0.046688699779782475,0.022219512451588094,0.03933827827560455
PNOC,0.05929962346184794,0.028012426366064398,0.04625635553713529,-0.053684553241287264,0.10743831423986168,0.10911627881815338,0.01146972510594037,-0.0005559156880674621,0.06636650095982344,-0.012410594804413566,-0.02736723883765297,,,-0.017503427489486405,0.03626293193211855,0.07545303750009369,0.08622211398337444,-0.018801845847483147
L1CAM,0.005238785559824023,0.012124766702864581,0.038293076126088545,0.01176588381424599,0.016606235690340657,0.02469617802679422,0.0341087377271061,-0.005541081696835761,0.05889569230017354,-0.018192567422590608,-0.053883197833067664,0.04544055042803045,0.07181758121131498,-0.007173752999525862,0.010725096001782324,-0.030678421905322148,0.024119915489165547,0.17510436653939218
APOA1,0.009455983478757665,0.1262396241223789,0.03984413791148783,0.027579710054460048,0.04588225319287469,-0.042499778424810356,-0.023614215470597732,-0.01816381917648231,0.05954803365630102,-0.03768900132306767,-0.00703512510774347,-0.02452473801403142,0.057858507195717605,0.06835554323742538,-0.0032718283736069592,0.008421509028643961,-0.06532241584446793,-0.030864720661461034
PSEN1,-0.037499473503523464,0.039747616776111015,-0.008089956400561264,0.023860015614385447,0.03481099816527081,-0.05696049414727364,-0.026616740543140303,-0.023807784285122216,-0.07479365343372768,-0.08992341513722935,0.011178283642449603,-0.06816036434602496,0.06218838371099347,0.02242133558530373,-0.029431093576331387,0.03836017706588507,-0.04113168630752626,0.0004702610464184398
CALM2,-0.028187646630967945,0.02652478241362319,0.04798715084590424,-0.008014841535018406,0.08329504430490499,0.1080312605413096,-0.01332850807402541,-0.04449084976207535,0.1538417453786119,-0.049926634308702776,0.011831876892667856,-0.02143641482071292,0.047010906024260245,0.030231876650872007,0.013139447923914142,-0.002294987547194743,-0.00014239626941404347,-0.10705903412591022
CLEC2B,0.030475367127424484,0.06326856762980647,0.0065305830296070065,0.029579778103853566,-0.017113311230741547,-0.0005908477672469577,-0.021512922343020054,-0.0008465945849650525,0.021849754540760498,-0.014329972660496671,0.005224759587665262,-0.07970060803820378,0.014475142188002678,-0.03878494338825449,-0.03836691407120784,0.030784055577001364,-0.0306429350796183,0.027937530242717775
NTNG1,0.009057297399656227,0.019670415842445676,0.035454861114066795,-0.03244762317598559,0.05146935461707633,-0.009876488691504773,0.007147621882336547,0.046947946362934354,0.05493978983590059,-0.020337381563319854,-0.04183487465256799,-0.008346253016497305,0.03098757138109788,0.04671970917500624,-0.03580854516626769,0.06302403024139341,0.0693295848768652,-0.05700517963019892
LRIG1,-0.03472538711934455,-0.0008961301516837064,0.019357362376560997,-0.08068015150199014,0.011491573391791838,-0.08729169883233917,-0.0038126154035205387,-0.019636021553708066,-0.016808427441200587,-0.04740619120664377,-0.00486378364816876,0.11194165603520677,0.03236845452957163,0.06529302423589955,0.02010937137414325,0.05957978263933803,-0.05922950248572362,0.054429908503203124
CPAMD8,0.04170113508351062,,-0.015004807167328238,-0.016213788433161055,0.012026034183579896,-0.0039077183168736325,0.007703477848883847,-0.01839387439953575,0.07552519034524141,,-0.012092511400263631,-0.024015651527481755,,-0.018491259978549404,,-0.008424362713462601,-0.029033895441947892,0.045718104438881364
GHRL,0.04236561707262647,-0.004890143825893471,0.022707130318303046,-0.027459243631614415,0.12210280287310478,-0.018516420348804928,-0.02739064363163754,-0.031439013091561316,-0.02412120405044143,,-0.017652308227025692,0.17836564067658356,,,0.059150516653401417,0.036633767162781675,-0.02559368093103783,
NPY,-0.01863010803217829,0.02171221872261312,-0.049969626456195904,-0.031980658768735036,0.06371230305990445,0.13241329107881727,-0.0010412490739693059,0.010628281434686457,-0.004534244320909329,,0.04690191081209246,,0.03414886509216678,-0.006013830263630421,-0.021453661408692943,-0.00467496818834137,0.05620860836834405,0.005564789770196749
MMP2,-0.09000685290362759,0.05260714352183133,-0.016358950587432357,0.10279195754718203,-0.025726187700033782,-0.07556013062028938,-0.019397690776443845,-0.0021623866512688636,-0.02457526371340005,-0.027232241972967745,-0.0007741252009883862,-0.05519979255877855,0.04036760807807534,0.02283507575164982,-0.022403940472730057,0.016910837141971568,-0.014092826040909097,-0.0023287326583389277
LHB,,,-0.013068053875770353,,,,,,,,,,,,,,,
PPY,-0.01862817630792557,,-0.022747670458179024,,,,-0.014701010269581588,,,-0.011479246776870696,,,0.029397599285786793,-0.02488550269691802,-0.0008091020852256426,0.048921063543084065,0.0628866623203768,
ALKAL2,-0.02071774873733324,-0.013058954870509714,0.032246257755792186,,0.02946337904249437,0.05390654820675586,-0.035461206707290104,0.022353682314882693,-0.024279318646256178,0.027306703112602332,0.046494879981403614,,0.03128262223413585,0.0010114817421968294,-0.04590146399471765,-0.05546184176618362,0.007311157288858297,0.05124982582465541
CSF1,0.024794172964117546,-0.03271607091484593,-0.02958615311353695,0.03559701722910241,-0.06942504457997067,-0.04947648568669974,-0.040680515154737334,-0.01550668439427036,-0.047319336702269184,0.03345821433494055,-0.0012255744823695596,0.02078510233872822,0.05396366007618877,-0.003090406919550501,-0.02413377772252417,0.009702213585646295,-0.02287584020372627,0.10954127994511437
SEMA4C,0.028600008709221723,-0.012524989259841713,-0.051470404551078784,-0.006254734188794301,0.05457237179954789,0.05387980452875437,-0.007441669895979657,0.06266309795902757,-0.008966065754114032,0.03514963489835799,0.016761176401689504,-0.018587255925514405,-0.014929997159251201,0.008247487111212289,-0.02755838235956775,-0.030106865286355308,0.07156785065543837,0.06055155820288769
BMP8A,,,,,,,,,,,,,,,,-0.021921342153504986,,
ICAM2,-0.03940470699448415,0.011156884332962984,0.030023897899767584,0.1120802924604134,0.015628055871537733,-0.006322664974189492,-0.010569575263201045,-0.024737693205302363,0.010468163277157617,0.04434329019412103,0.01638512940077428,-0.1266363067105465,0.027549629934834365,0.018516206262745923,0.024333099411652907,0.06311957574001749,0.026249041089701435,-0.07402636539451415
SYTL3,0.011187830707881657,0.02077345012468591,-0.012332286771172703,0.007396571777576818,-0.012615010078443574,-0.06687535438688329,0.07643225683473744,-0.0031240117684433,-0.03532651165496883,-0.015039758522449492,0.04472604767342035,0.043310291810411065,0.032039060561471946,0.03770083652969843,0.01816483228861638,0.09562162757857166,-0.012605805235334016,
IL1A,0.07552677170203306,-0.0016087377401995348,-0.009859055804727743,0.05793661840548677,0.021980794959400862,-0.03077045563558856,-0.03703564282776333,-0.016915027585990568,0.007758468113998392,,-0.0011834712277372492,0.0286424039210709,-0.04168379521142857,0.007512211827886556,0.011497709775341992,0.06116389902075523,-0.04600544573966679,0.024356175123782076
HLA-G,0.0831200983086672,,-0.013802393715644233,,0.08016931575243116,,,,,,,-0.039164822181498915,0.03954821557444242,0.01153018865614296,0.01369567194494323,,,
PGF,-0.051911871467305866,-0.02304054704292361,-0.01751922073245406,0.02433707373229468,0.038187636862192925,-0.014883099117823562,-0.0007154748180122014,0.03614448227469239,-0.018472247573312558,0.07227114423852715,0.07603145474373127,-0.04191863202019847,0.04152559423802892,0.050977357847812425,-0.02215451371679748,0.021372762249033013,-0.011799777120796152,0.04202585656479259
LGALS8,0.028544580921721154,-0.014152894234394139,-0.008630353082115114,-0.003905618264919391,0.02391874980855097,-0.013156975363667691,-0.01956590684588206,0.05190541148321289,-0.01884569970428543,0.008221362619899093,-0.012891800875368275,-0.01600052917467647,0.00553097437326005,0.023692657495323993,0.0053669911129552335,0.020071363460799123,0.036158306535712635,-0.0008019580054935769
DKK3,0.00042858088384789577,-0.03055545714452022,-0.014677059937021576,0.04512218207570641,0.05043056493988085,0.10789067833547769,-0.006124715488640888,-0.04135970990817841,0.1289461793757319,-0.006243228936121087,-0.04697158510008173,-0.06728256206587065,0.04506216145389895,0.06934293835328845,0.030258696247889096,-0.008450904620423236,0.046780545768328914,0.12565885973337357
COL16A1,-0.048564833818537434,-0.03712071354542237,0.01908684088831845,-0.03420763146849915,-0.0033172529396804005,-0.046809682039092644,-0.023998527673774566,0.04679273492892411,-0.03762333480801122,0.009420488746850952,-0.040264963444817996,0.01823184863339927,0.02299977358438992,0.03432827207145579,-0.06578914638527976,0.044525705812451875,0.035248454474554235,0.07598185229224452
TPH1,-0.012481862729188435,,0.03378407300592529,-0.01591593519510518,-0.011812791345250007,-0.025720614795619497,-0.03400035190804085,,,,-0.01664519901511603,-0.037535718513640064,0.0028538837166873776,-0.005824353880664738,0.0188219110054391,0.04045232765719786,-0.04159639576663476,0.050628204686641455
TNC,0.0664506882981705,-0.004519122522860302,-0.03725174411747417,0.029810639855121602,-0.057687959323841145,-0.09177940853584077,-0.0251900128759629,0.032490598404219605,-0.10719299905649142,-0.015686123791892815,0.0368008129116478,0.134872829891394,0.04146248066215047,-0.0774528406881362,-0.03313848292604575,0.018615821041992307,-0.026590841896464098,0.12540846610911435
TNFSF9,0.04221251848353785,0.009176340315501534,-0.022634824445392932,-0.003905008035165293,0.004970848605121295,0.027532616409545154,-0.008019797803267708,0.051452925992377725,-0.0172120447648421,-0.02716704131398055,-0.028240588664077984,-0.03808548363551401,-0.019168955311426032,0.02291384875785932,-0.008560209866505353,-0.02223400533748717,0.05187331363818626,0.0640816673618485
C4A,,-0.012869014677101246,-0.015492936179031292,,,,-0.017427310290939624,,-0.026027512815485265,-0.01361293028353084,0.07615362793238095,,0.028627889313500802,,-0.021285245102112944,-0.014517129996617589,,
CNTN2,-0.021866005768843663,-0.015113971169486828,0.053738418824095,-0.0376778397315539,-0.010335209679154878,-0.08711693148130839,-0.022636085352383924,0.006559409128242142,-0.10769802887079628,0.16737087693305064,-0.0014157689736764066,-0.06480028907135063,-0.022354046181808754,0.06705350975041177,0.09101575049461191,0.0019379773563998502,0.013772965079121879,-0.016206135162515577
F7,-0.012176997807852667,,,,0.01072666475755955,-0.004233863847278185,,,,-0.012410596545929648,,,0.04998034022088944,,0.014577829118938753,,-0.006268051012889752,
LUM,-0.01935493844399655,-0.018973406498209226,0.03329630341025039,0.16779891623529294,0.033153358714781825,-0.03504911803265459,-0.026510604626421578,0.011720639404819483,0.019184717950666147,-0.022236448269638314,0.027028368159519083,-0.10368112729319817,0.07743309974132555,0.02334189922578671,0.025960854492805573,-0.017455994659352898,-0.008259283410680414,
BTC,-0.01104744092157143,-0.020137722312507985,0.086674914369115,0.028838509925240077,,,,0.04881826718811334,0.001450351513935782,,,-0.00879622259570644,-0.01674388580952837,0.02897131236550111,-0.020383170415094593,0.0916050019539157,-0.0420989559273947,
APOC1,-0.04632426009554932,0.009525416388522931,-0.021075995121561192,0.0335154291268433,-0.10239037971112516,-0.09264862084332273,-0.006369744098406372,0.004625329827282823,-0.11378156249961797,0.012864218418418014,0.013247117974829522,-0.057538169458232966,-0.002188748484265746,-0.03386359945266476,0.0745251654605268,0.11896121706122666,-0.03342196982605353,-0.0337958422519231
PKM,0.014910483246872277,-0.024102416726155967,-0.06119579034506711,-0.02117701171942448,0.0435182228682394,0.023752503156796268,0.007851107811088519,0.040049768106281795,0.12337631371550552,-0.05038516458779407,0.013361760184779314,0.047860853875606145,0.0005036024636667314,-0.07753948074727068,-0.014069603550290346,-0.049573495633294856,0.03711815333374496,0.11748382450842917
TNF,-0.028414605384685696,-0.005198783237394828,0.0031783236267284953,-0.012744804802008375,-0.02310751610991581,-0.031754569582346584,0.004928377566013418,-0.039714049227313905,-0.06698045888960227,0.08864261818708588,0.05938698473562096,-0.01699879207416649,0.08754526481029705,-0.019200738356383706,,0.09577219915798102,-0.02793097129451107,-0.08307564213415067
GNAS,0.0033033216103873666,-0.011775518346673768,0.03980904031533659,-0.09449719937872268,0.09782113074875504,0.11722973687291398,0.022173285645081493,-0.028991791951777996,0.14129183625269323,-0.008540786378834531,0.03924888727513202,0.03193747423872419,-0.11609115741581524,-0.045039532006522935,0.04225309239190124,-0.04639595562043257,0.08011348794447525,0.08826566988072675
BMP8B,-0.01051779491404432,0.045401179205883796,-0.02000991556793612,-0.04237885644314822,0.01157438035591044,0.019018390738167423,-0.01689139187393165,0.05846283657336387,-0.06984097336991715,0.07884764599151207,0.028033908088905258,0.021620884067926935,0.0341437446012003,0.0024144964900557745,-0.033399935366929936,0.013299889847030804,-0.002635311147905187,-0.04260579946420562
LIPH,-0.012481859656251421,,-0.01962751694994618,,,,-0.01405117613728283,,,,,,0.009419980419322167,-0.02140717140343377,0.011741257614675865,0.07529718132711766,-0.03269276531016914,
CCL28,-0.017557288260824,,,,0.03826307699601683,,-0.021636499688634826,0.05958296003488874,0.06864952038231191,,-0.013200365888882376,,,,,0.007853243639681134,0.13002342837333009,
PTPN11,-0.0104615321202527,-0.006872307940029098,-0.019095354193100895,-0.04616463249817379,0.05696327058961061,-0.04435859398499875,-0.018032119952562386,-0.01775081047621902,0.01718693165763971,-0.00888980947904271,-0.010459534954332458,-0.0448583656506517,-0.032668498906888985,-0.0805959218016791,-0.013543128000562654,-0.0072221688457635045,0.04115065804373587,-0.002930379873238717
ADAM12,0.02480303979219232,0.06997317280102199,-0.03635988859511756,0.06695996911357806,-0.009265039455466646,-0.059333497183559264,0.03383308096926902,-0.011141420981137205,0.02998827297373476,0.010235769520903933,0.03260615258606369,-0.05735433436118226,0.019917764747818586,0.01908144949077884,-0.04689980265863356,-0.04214582604654391,-0.0012986451430145247,
EPO,0.14263297547475595,,-0.020009916128234828,-0.017078606274620444,,,-0.014701010911283587,,,0.022694074106917688,-0.016645201459519875,-0.016294270767460806,0.07827461389075374,-0.022232979448054642,0.036566030719231035,-0.018101449991149446,,
EDN3,-0.02174280789820223,-0.014948427272419025,-0.0249095642840074,0.02464293289769149,-0.010198712920206065,-0.03833721253310851,0.0009640706360214212,0.013880859900595732,-0.011828719512886653,,-0.016816955166761998,,0.041444481201222,-0.012411529681745394,-0.024160739072895395,0.10144593580193642,0.07237306948257799,-0.023628571443340227
CCL22,,0.1418153576190811,,,,,0.00870829609434928,,,,,,-0.020280271912023407,0.02108981612739171,0.08705344304442068,-0.012382672396749936,,
CCL2,0.06409489905547158,-0.04151618200161769,0.04991781577174734,0.08665272403967042,-0.051625098323424184,-0.01242107680759067,-0.058103500093446565,-0.015081702636926776,-0.1254089699804465,-0.007057214291909494,0.033718093428828894,-0.02351877531593574,0.021419229187057198,0.0017394423058584962,-0.0816304230390137,0.01713658668555875,-0.0544892078916175,0.0042681552549931395
DSCAM,-0.006535064030001298,0.040564129380046034,-0.035638493458063115,-0.010090358085143936,-0.014579833673506959,0.016473708786504,-0.020099403356764738,0.03036706468681708,0.008544464307739315,-0.016601584309085916,0.03230161271993573,0.02134731272877117,-0.033773678600988996,0.10313639443281501,0.018371384324066615,0.005350822679907811,-0.062318798178119285,-0.042513277089624366
GPHA2,-0.013911666822983587,,,,,,,,,,,,,,,,,
ANG,0.0507187800561461,-0.01792970432968443,0.025151233489074984,0.025995879055384863,0.0030914239841698856,-0.026008932528578815,-0.003379232653545999,0.035600488681807936,-0.0400804212311311,0.0020598167218586192,0.08802180488885308,0.12627654065570576,0.05439516177491633,-0.006531624687621722,-0.010066064730851757,0.006719089807713989,0.023319283956385505,
FBLN2,-0.03847499782198222,-0.029586600932104953,-0.030340795708190083,0.06542285815451339,0.10452201087700365,0.03437801411456273,-0.005564649438885148,-0.07113424471162211,0.00029205798705702864,0.012435393586467064,-0.003990993887155957,,0.051191866973810556,0.06119554815589638,-0.019782538825585505,0.024862714435866604,0.04432109009183474,-0.03019757844645666
VTN,0.036163123830877754,,0.020720956819223202,-0.017218868809404313,0.06041974550660102,-0.03647244883041956,-0.02415210997313483,0.0715649194107414,,,-0.01383116026391733,0.010709695966875443,0.06274912310041121,-0.015633782945562898,-0.026093790271684614,0.07120590491068639,0.010471697914127841,
VEGFA,0.08728513314027281,0.007060580058205302,-0.026276182446853962,-0.061894684398586745,0.007417584015305973,-0.03774720511110051,-0.031497179317076046,-0.0121865255865089,0.00365163273030448,-0.00474983709294391,0.030843584166147492,-0.022041636543684583,0.012472396729423853,-0.059564364334735935,-0.016804011029213504,-0.09549375093113102,-0.02271695326094975,0.055506400071391335
F10,,-0.018570626840986707,,0.029001464362818457,0.06581129282887067,-0.035181766159167537,-0.01611934072451529,0.02469032118989777,-0.0045642037349521575,-0.03640763196136476,,0.07229028598052206,,0.03421981571151948,-0.03490152361343069,0.04981317351108778,0.01989387481468181,
SERPINA1,0.03309665908854409,-0.02893843865045474,0.012421703212323361,0.1424804349638638,-0.04788120289812337,-0.0474966554963505,-0.03866226592226983,0.015056751827123092,-0.07078307998603423,0.031038451164102858,-0.01907802347798899,0.030989701949804296,0.04476828009032294,-0.020824197740790307,-0.08627925184735691,0.02368178971029372,0.03701881436499463,0.10501640803643947
VWF,-0.048325468688526454,-0.025818184518381738,-0.04278552895466299,0.033872991641571336,0.0523680639109391,-0.0068740351784609445,-0.06329430967497272,0.014438319878725963,0.05776423003444352,0.06780085039155374,-0.011797221897530538,-0.010539326586515995,0.041639761175794224,0.022086923791045054,-0.017084851754891193,-0.040925077518738424,0.06431309614250617,-0.0376298856375138
GDNF,-0.019547496366607405,,-0.01627569187279003,,0.022370399751507744,,,,,0.010169903831849526,-0.016645200163244972,-0.03261570752311483,0.08231937109428616,0.10190872274222959,-0.0282185593946809,,,0.01951821959738286
VASP,-0.012671120972596156,-0.06239130373673252,0.05882553483941272,0.03162095877488889,0.004148902969479767,-0.05743760038405014,-0.0012692257938735788,-0.006539887860156715,-0.06898403975010939,0.01622302061266941,0.0338305342715432,0.05250874218874252,0.038488294372988084,-0.03814251186131953,-0.00441246115052074,-0.0009358792327257126,-0.022515291610756067,-0.05289278939662124
ADAM15,0.03189642731041651,0.0021175652481284775,-0.03326769196370396,-0.005697384664296693,0.04157128799450909,-0.02215742990904257,-0.01189522707793882,0.03245275201083115,0.06108644118986346,-0.0379741867658198,-0.04978012451475165,0.04233743288805091,-0.0004152430497574807,0.04868131966764788,-0.034190367599242606,0.009596387921185398,0.01769818414911532,-0.03673249559837757
WNT2,-0.021833964898682334,,,-0.013836260486061675,0.043597329622780144,0.06496354454973179,,0.011868155508054942,-0.03661635345214911,,0.00663042259525111,,-0.0016391872178432275,0.047956523902553026,-0.024196675373247507,-0.014828054015533339,0.0450706455711786,
CALCB,,0.04655418235676234,,-0.020798617713457656,0.027876066668671644,-0.007124694717655772,,,0.0408771553499098,,,,-0.019452293985330344,0.09250058843163746,-0.03147790273294094,,-0.04302939497597154,
OLFM2,-0.050995492314186486,0.005556316700708292,0.02790466674636104,0.0004744821954524832,0.04351968163383113,0.061389567984000866,0.0527362270738793,-6.264767081794611e-05,0.07191310699848154,0.10957968800321898,-0.030714279998311278,0.029830225425908182,-0.016123144558563725,0.0008429448246099836,-0.005992300616062264,0.028645794903426145,0.01530357873621993,0.051225240641665476
MFAP2,-0.013744860330735645,0.005507435948206808,0.0021161972128563656,0.06512417048814227,-0.02609406773755072,-0.019923408748623164,0.04579776903712244,0.019927473086870158,-0.028497421231550607,0.0024848129688055305,-0.012133088071789396,-0.03851061900895981,0.022031572180608982,0.0318853406643938,-0.02401068836490788,0.0010244679699100154,-0.01589655800910653,
