,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL14A1,-0.049913459170622725,-0.001655958769474868,-0.05582319670266985,-0.013551401267174759,0.1872780077607985,0.02610144090787204,0.02802807256917575,-0.028086137856735714,0.027034709110311705,0.05422594494253011,-0.023140840092023267,0.04193325774184587,0.07707142563553045,-0.029910972185779074,0.07208848948379463,-0.026884080615408146,0.14357633792948404,0.05883445525626315,-0.0317010163125116,-0.027619763074023133,0.0632562501891583
HLA-A,-0.04167503966853853,-0.08449425787829969,0.034130224108050576,-0.02464217241999227,0.09256149899346855,-0.05065870133452926,-0.08160343883673686,-0.05949303575087571,0.0817334033439717,0.00792732074384719,0.006407624322505377,-0.016812703357667,-0.029503953195428444,-0.06186437867714421,0.0612531330462481,0.08836244885216667,0.04738344111703314,0.03828876090055224,-0.08811977768497099,-0.0020437837287070625,0.02933235264483297
CD5L,0.06205671648381021,,-0.02237440609378675,-0.024593052929401237,,,,,,,,0.005379265451574141,,,,,,,,,
FGF18,,,-0.007126318501774682,,-0.049942662557306006,-0.020315821465211326,-0.02121869860406185,-0.04007232998011154,,0.06819814456706885,,,-0.015684630635252134,,,,0.0416259662298997,0.05629765694599628,0.06494149122280202,-0.016880320625492495,0.0021526179250887746
ADM,-0.04263600717877018,-0.15657985374763017,0.051903254084158815,-0.024388895622670756,-0.11898727601288737,-0.05260962050670014,-0.02252960906325859,0.06813645854815248,0.06373384072528424,-0.025913647894166707,0.029727819627046237,-0.011908626107679406,0.0021236425125708614,0.0170638286552624,0.10515616161488761,0.03100150224141825,0.028560704136586897,0.08635919731568843,-0.0613129994701627,0.019237518862631815,-0.06809115757271839
CCL15,,,0.04463280673477698,,,,,,,,-0.013265869752375406,,,,,,,,,-0.014640300768015533,
GNAI2,-0.051695449272157926,0.020078960809471372,-0.009153977945558976,0.017587844481636108,-0.02867400703782643,-0.01957790297794641,-0.07200616116422977,0.022431177479754285,0.01170117296248555,-0.026224409731812805,-0.04288219642710068,-0.025450292235603845,-0.02580280892259823,0.021395617217898212,0.08237149971003477,-0.043422881614517954,-0.029317195133705162,-0.0039349343741020195,-0.04318195514332581,-0.011249612665612226,0.08520887013740017
HDC,,,,,,,,,0.03155579464372335,,0.005683257163912187,,,,,-0.046195569105746674,,,,-0.040935223681839564,-0.032127493902035516
COL11A1,0.05608179494022701,,0.07286733169279534,-0.03652112654414446,0.09154950135918981,-0.015649719461148643,-0.0792192705966877,0.06910183013577095,0.024987257262722648,-0.013137247926710631,-0.03012438179620239,0.020938526462143402,0.051403277810114084,0.001758904299137597,-0.009488729486648566,,0.08551858991946801,0.11401521534076024,-0.005440842794116465,0.016072431526270557,0.07787452889733441
NUCB2,0.015976947537384496,0.05169611025811823,0.003222622397164483,-0.029418275917105004,-0.054005571772650494,-0.06651238908512642,-0.055502357846084434,0.08469868820716032,0.01668908310614638,-0.016040330790944312,0.07294273284651027,0.0524298719507868,0.02277620526276076,0.02152925985741614,0.04831597962769225,0.011629071063807776,0.05717159852467638,0.037164319446390634,-0.061552411077195224,0.01593621306015844,0.0101727445230052
FGF16,,,,,,,,,,,,,,,,,,,,,0.08559655959967316
CXCL1,,0.028877840494125805,0.011692971399375895,-0.028716533130620225,-0.0492116563700608,-0.038060645851057257,-0.003382348441080154,,0.00010910485220568149,0.017274658079514484,0.1072452818553974,0.05557672403809509,0.05919840828982084,0.030963602943071586,0.01437687646061545,0.034447148760387715,0.0918017453228078,0.07268067196741057,-0.042591540350590394,-0.03682942708214048,-0.035139414724797015
VCAN,0.026267664582014356,-0.03746105246011373,-0.04865023721911736,0.02062575170209087,0.08389169536296566,0.0027202021824731895,-0.14387893337112878,0.005395041661112818,0.04045732724278655,-0.022921369535291905,0.030936728741650182,-0.0348029971233443,-0.007153188461563493,0.03252146382521568,-0.012825114380021943,-0.06080341305732137,-0.016452741636932326,-0.05973049506712249,0.02128612218034102,-0.006308885029458507,0.09814052048241712
MMP7,,0.035422824981426564,-0.02581362390077532,,,-0.03257492738544312,,-0.0007306281772708308,0.13007592846487478,-0.022064495054824832,0.014283433766832731,-0.012601679286593203,-0.03109345359878103,-0.003473015702990925,-0.0015880461899779005,,0.13237011285928083,0.12501584521714054,0.05425781238329082,0.0572409189499308,0.0693044091776838
PTPN6,0.010677487998313825,0.08636811305395754,0.03344590950385244,0.07704420920314044,0.08727095772987069,-0.04831914243665794,-0.032492521215521826,-0.01643850583647917,0.06889678700239112,0.04301012770482637,0.007929304259064462,0.018697510114720844,-0.04875077694162441,0.061070994839037655,0.03143711472907897,0.1323552883175578,-0.017361426507656475,0.06396518226640249,0.003725723263178682,0.007739680374673992,-0.019649327258394522
PTGS2,-0.01648839015385314,-0.07452332250800327,0.040861372514531945,0.02793436980556955,-0.11508493334846588,-0.06124402822222663,0.013916939653420073,-0.017671097541342946,0.11473568574200323,0.07346048380400533,-0.026191337950292215,0.009321780855373522,-0.02843436993901839,-0.026136666227307342,-0.02012062134326442,0.07367609835270349,0.05159139160157951,0.0629197630538447,0.048204861348888316,0.0520619140511348,-0.01665831546922482
XCL1,-0.02514397979844788,,-0.006624478446715992,,,0.004133568826313185,0.006654692260561938,,,-0.02815622771695637,,-0.03949441832482782,-0.028167939622311365,,,,,,,,0.07266569516747692
CD58,0.025053781395295068,0.014803472284600968,0.002897660005134403,0.04022387865995371,0.04531638359831254,-0.03273440718106909,-0.017350282310152676,-0.005478906380745214,0.04974499131232159,-0.01873867957719172,-0.04058777089970818,0.030305014412225738,0.07368787948588547,0.030712586996450107,-0.04774953568209661,0.006479399371382714,0.08700747236738847,0.050100717040576205,0.041786465569962274,-0.009461022955896438,0.08546767862080971
TNFSF14,0.06282804048935253,0.024761470325699902,-0.00024355002285276366,-0.03930567095409936,0.0020331744720425452,0.030925294122234298,-0.019534296781372966,,-0.008842087698345063,-0.043267286381434254,-0.01570276179750517,0.010095492097394248,,,0.0150715689505544,,-0.007658799604594213,-0.03599792598066222,-0.01578913389102559,-0.03511444401955226,-0.005845010618115763
CNTN4,,0.09818050968897482,0.02502989395215423,-0.01987854674813589,0.11796455774568902,0.05717962258538283,0.20366491716376137,-0.06628464312293941,-0.02800312249662545,-0.021844922086476194,0.015200321882124095,0.05971218255344694,,0.03124606846826332,,,-0.019955267876303057,0.0796766152681377,0.013196776084769206,-0.008699616468866998,0.1107123563328203
NTF4,,,,,,-0.01758342393558575,,,,,,,,,,,,,,,
INSL3,,,-0.032522520389138755,,,0.03571312915992277,,,,0.03081677213221165,,,,,,,0.01100911948444969,0.001981128976986473,-0.013974837831650131,-0.020045892547990725,
BTLA,,,,,,-0.01469940731795706,-0.016965051815399975,,,,-0.020052963889758822,,,,,,,,,-0.019383375786067088,
MFNG,0.030769071077771933,0.060819954822265945,-0.03238923601214114,0.006318680079032397,0.12152656415608236,0.0346367942148883,-0.06374713045941559,0.028157286756598888,0.07175334801887612,0.010738090766265446,-0.029132431354381334,0.029981713625236647,-0.010393930578699823,0.052007303454714736,0.0027552464361838124,0.053416870398647884,0.05089991013101906,0.04500060604243921,0.007365530111227825,-0.013684588094971062,-0.01510925106960401
ICAM1,0.08467938668576055,-0.07476506504367952,0.011741177960865394,-0.030132316612811735,0.02499189565689779,-0.0064780844647573275,-0.014365708050058426,0.05256116288692788,0.08557661670915416,0.018221994672029646,-0.05514828324491737,0.009823781834817332,-0.04305951410050863,-0.004847659185598933,0.11410831315024636,0.015323119928524505,0.10388501498756122,0.08579708670617107,-0.007641591044635123,0.03822223146928649,0.04963759312772859
PROS1,0.016560543792293585,-0.050400586760506585,0.024834426521448585,0.032840213353757974,0.07164853993108414,0.0016199027584700926,0.007083770630035562,0.03526793892586022,0.07872394477118894,0.007112715089560538,-0.0401179604010581,-0.006798034750298533,0.020714142001528036,-0.0026480119579673955,0.10330549119104054,-0.021881630871817735,0.051234386276478125,0.12362087116531763,-0.004842695976104378,0.054536745714118144,0.04253219326866638
CLCF1,0.03139127671127643,-0.052490307044900965,0.007941470869076558,-0.004364892860279411,0.09148188993033053,0.011476625358145677,-0.03842089721598379,0.09237600712530031,0.007624588398156755,0.0015039710951491173,0.020878732565176052,-0.043646790348162295,0.02005371090863898,-0.014304508230579991,0.09525118901284614,-0.03909280781716789,-0.006658289347972169,0.14200349312333208,-0.0034192680548093893,0.07545183199227165,-0.013900123073329296
PSAP,-0.04468146307411696,0.13854761425940504,0.0016243713441629441,-0.030897545205054576,0.15147699956213473,-0.03361609654855808,0.06447766415575902,-0.04597337084381247,0.0510791024855446,-0.0003773595819698871,-0.06550900603502449,0.04304939759887498,0.04414391212541865,0.035205924337605415,-0.0055331049641081246,-0.043107145329798494,0.1438933652317739,0.06847561927542122,0.0007132131895086088,0.027392753118832828,0.04169648029804574
EFEMP1,0.047536026904132875,-0.09542095278508746,0.0720560248129906,0.08644094301832007,0.05407959461302262,-0.0046448924617687026,-0.05902354984416715,0.029990839022020696,0.04274215175544675,0.047402835506917186,-0.03179905837471662,-0.007766397680495019,0.005652729722193081,-0.01216674428657844,0.038532004900595246,0.07301627755140776,0.09404914201677309,0.1509730114151567,0.00011286930305869075,0.08694280394723784,0.08837392705674056
C1QTNF1,-0.01651650101658016,-0.13538518626956075,0.00460004199239149,0.022395807524379654,-0.049927691088338735,0.009256702085427487,-0.0062703016245731925,0.036074379210949435,0.04228570829726857,-0.015940899357288898,0.009247832793067987,-0.03828852192687616,-0.0022017582170413014,-0.06060572255103319,0.0755496457745014,-0.024476560712108034,0.15699550927179487,0.07810736267112903,-0.05961804809003714,0.07320949743446993,0.06270205526144836
ALB,0.05580134881019152,0.03789359874348658,-0.01645964173462364,-0.025912921158300004,,0.012852639227657845,-0.01987619934777082,0.009887844959948286,0.012692761676874765,0.022256533013709407,0.04646980814912562,0.02532838590426122,-0.014299324028757825,-0.004617338868285528,-0.06674318643330374,-0.05182690131405213,-0.020493363645439674,0.04927559396537614,-0.008958742443410895,-0.022667104255332412,0.02360058207263408
CCL13,,,,,,,,,,,,,-0.027253059538698096,,,,-0.002119361769946248,,0.01409598958569015,,
EFNA3,0.06279668656719715,-0.01921143352805667,0.021601013857190925,0.10314991960426291,-0.03759711095571162,0.015977007263416297,0.07099340878057485,0.016868886389162625,0.011260233589989121,0.02090020550926455,0.029623999191099634,0.0640848862229353,-0.039662967727894634,0.022471443542365552,0.10991214650952207,0.001610722205280459,0.08136923921472254,0.05829919866237316,0.12429894482514552,0.04135132134523933,0.014156944539831967
DRAXIN,-0.01850813669049128,0.14559813384335032,0.005066269137437636,0.0369693245628862,-0.022166532827661026,0.02678648378111068,0.006793152013386927,0.14823160742521965,0.049078970957978536,-0.0008278407102724054,-0.014320646556346578,0.07200354800011588,0.010233711845746047,0.00545699839192354,0.08936800526568991,-0.04008763439835971,0.060029769085484866,-0.009242776291275802,0.05915220291528307,0.008775755393011207,0.1271203377210964
RAET1L,,,0.03285910743349596,,,,,,,,0.048957828131145256,,,,,,,0.03587301077500404,-0.027189105390631258,,
NPTX2,0.07000419650315104,0.154063894191247,0.046098999228468246,0.012097806854535204,0.16250537171463275,0.06480303787735421,0.1259918379047604,-0.04127230712586756,0.03544983816197342,0.006542643768389237,0.023571802509118406,0.047434097635615395,-0.008280583548036811,0.047098856845235265,0.0512921861099608,,0.05591522685778673,0.07525720502578737,-0.047504854883033354,-0.060873777982830446,0.012985394783872851
FGF11,0.10942537148029094,-0.15733463518799812,-0.020183887504876766,0.058703034273527556,-0.04434288736548015,0.002839263375220611,-0.028180194959282215,-0.005183820887550194,0.072834930450097,0.006558175915436317,0.057281769470660375,0.036846083112802124,-0.05867425247478636,-0.041134407075454335,0.02823145867553552,-0.03653561741444428,-0.004418642271466763,0.0742668692992727,0.06976090486782029,0.030470570324146354,0.01214657105431147
CD59,0.04345783286706752,0.05636267731027983,0.005376034201512327,-0.04838450787019525,0.09129115450452065,-0.07187412548932982,0.09954912680406885,-0.05040636333109255,0.0872983963752644,0.059541711572811185,-0.022845316138781754,0.04646545030769048,0.036501507971099585,0.052794624721745946,-0.06997705293065602,0.05064709465218852,0.11125452279545273,0.0591969943718942,-0.0988994690463484,-0.0702278710691682,0.11150744149530824
COL9A2,0.024090670168012154,-0.026602609983249745,0.02963069570487925,-0.038280235693093426,0.1290835786240537,0.014109939566387307,-0.06526371164044885,0.035955403759939934,-0.07200392546451981,0.04849300580966209,-0.03961701472658254,0.008534088394440125,0.034633441885502186,0.04129782995777955,-0.019838013259489317,0.023868414018471493,0.037291845550042294,0.02686707865866133,-0.023452045732521624,-0.05203082559959537,0.014784621026972238
DLL3,-0.018700723859564467,0.16080942814645235,-0.06851483142736274,0.016366862845132814,0.11449822221906854,0.02828879059981231,0.04456610521327391,0.014848065762487513,0.01996951732303551,0.022845164521679614,0.0022303321161212526,0.03281370982877209,-0.01832343459248659,0.06714760723858758,-0.013470420934349678,0.06339870627949097,-0.04294200809137529,0.015575102254866751,0.008865383719843271,0.03091222714909784,0.09401795876812397
FGF5,,,,,,,,,0.006418914906969207,,,0.12646849424781956,0.07321243791278047,,,,,,,0.05839508678274617,-0.004763294155311175
LIN7C,0.03550425004879814,-0.020239024717250094,0.030040465396208024,-0.0023938502899937385,0.08435928952635975,-0.026201036112002148,-0.004819239695614682,-0.013620955916295675,0.0942953683989743,0.008732757716939845,-0.03879020570737563,0.03347549188647139,0.06804178928332986,-0.025385929773165842,-0.012995385440708204,-0.005844457668554283,-0.03935469201215965,-0.09576723966358792,0.048183744766610734,0.02021096232887236,0.006864053386380976
GDF7,-0.02604425040182365,-0.023021386931539392,-0.011467860273577666,0.03702165731215008,,-0.0008162472629331943,,-0.010825493775331678,-0.06776317651084947,-0.011834075369786578,0.002901618059003873,0.041115766718675804,,,,,,0.052727694879163504,0.0380529180416565,-0.028594506873249905,-0.027246943209505076
PSPN,0.08238098786027168,-0.05691416746605367,-0.003583277582631785,-0.012659222047776069,-0.018264337615220023,-0.033738307447242655,0.056929071575420154,0.002927783406727657,0.03921944580755407,0.003087280105604212,-0.030019447077946407,0.04433127757018983,-0.0005108166835431924,-0.003885611147881547,0.14186637604646504,-0.10390794947278378,-0.004395387579363025,0.06267346674523666,0.05782932753724487,0.04756187995427489,0.026718414150016304
ANGPT1,-0.008370937920092572,0.055620370511806426,0.05744460584478128,0.000753136121782557,0.08561928774318706,0.017481035009325175,0.04544353483643423,-0.0024448565229156206,0.029530804513671252,-0.03430810301424638,-0.015463296351786638,-0.047280696453501116,0.027859399008185372,-0.017171307044456977,0.005691754013245856,-0.050323758684437774,0.05331608546632983,0.07240033890248178,0.03510508253246504,0.036316392079380956,0.004416366947461892
PNOC,0.08215978189415833,0.11117617561474959,0.03987772876284839,0.01546387372420287,0.020849851478495527,0.09099238646471547,0.13514545390423652,-0.052930289085136285,0.02489465075224819,-0.0006029105031458608,0.061148526139140506,0.11567250809638623,-0.014299324028757825,0.032470512021585504,,,,0.029757307769884674,-0.019318531093144135,-0.020689222048025188,0.03137837494530222
L1CAM,0.011344297821934432,0.21730292003351212,-0.0008400259518153841,-0.003558500793594518,0.13882937635983006,0.0948220240796917,0.04511527815113686,-0.03208115728620959,0.06720819531929129,-0.03329518024860475,0.018637456617727213,0.10196348822345322,-0.00969944336445624,0.06303109840534171,0.08932116973952385,0.04993809554880433,0.11419810402243682,-0.007271532998513754,0.17229553862507793,0.0409480432577742,0.06106362303385129
APOA1,0.08942899593489716,-0.023607145203560092,0.024849393556262596,0.06762193882964668,0.06678847798882326,0.03324335118573973,0.0009837725725015192,-0.002893797083301753,-0.022059009131830003,-0.02416857617978891,-0.025413411355578664,0.09648302488613175,-0.028689086445777768,-0.025551580599269815,0.017417047905211685,0.005195958237151465,0.018165842420378595,0.1430088330150449,-0.04666069804176851,-0.025800597997755213,0.016233113323699158
PSEN1,0.01428585106466092,0.04298946074693851,0.00321025808171339,-0.03618673813162963,0.0652375355897686,-0.013745812973216545,0.03679767351298601,-0.07844816338804159,-0.02855469910036402,0.0579447266322524,0.006058257356458898,-0.01629882763756461,-0.02268353941578388,0.017448627140231564,-0.04833979805468296,-0.002696536022489408,0.03478352108942884,0.09646744578710797,-0.01627510860383891,0.018884830561541336,0.021432052445260127
CALM2,0.009613674542853574,0.14444564698163648,0.009186015994368312,-0.01707263359931287,0.09410021504113879,0.07539762411193279,0.055659520884730675,-0.09380818551217043,-0.058434430176161095,0.018046112315138724,0.03394738514061888,0.056502556448302564,0.10142404385050109,0.057523631693322405,-0.009046249509340068,0.02928924754204146,0.05931303689873589,0.05907825800098116,0.11336615531695478,-0.024742536222991617,0.045292267782874464
CLEC2B,0.005304884971360874,0.014607510036350368,0.003351903819683676,0.0012981937148706397,-0.1531985592681376,-0.07150003356784063,-0.009667382892015896,0.07430376771935782,0.11098448181007359,0.0304815567093083,0.04146648584917137,0.05279491091728515,0.014082903568326626,0.034009427036640255,0.05787123886269175,0.056044236092995074,0.013140201158570597,0.012850203353198052,-0.02220789722550256,-0.008707543588423974,-0.022694328180313098
NTNG1,0.027489126794901998,0.09820932709298709,0.038090657266903784,-0.024904923525731593,,-0.04761298354150558,0.04159736073721666,-0.019172149399658577,0.033566820448419604,0.07410578250728331,0.020712900772210358,0.06264962986919093,-0.023432463427697694,0.0020238179937896506,0.04519566379685265,0.13132141090737484,0.0132240928428322,0.0404394276822644,0.0694227906015351,-0.04872071000179473,0.10144961010346021
LRIG1,0.04008637358638662,-0.05681761758270642,0.01116696099711765,-0.042173362180510314,0.12609630161642035,0.010927092765808237,-0.1133199414995127,0.033840074763522715,0.049902615275520715,-0.051337416432780496,0.016955612183221586,2.4486103853787907e-05,0.04992994040981309,-0.04204043371162864,-0.07973207035107548,0.0015292009239734612,-0.04702866554263693,0.07138307345710825,-0.035471398237146956,0.018456584291431568,0.132232027773198
CPAMD8,-0.022916705221164086,,-0.04425265426276313,,,0.025142128193473716,0.08596082108078172,-0.02216436425336496,0.012639397793142371,-0.02822181029739794,0.03236250593321455,0.04238882941436551,,-0.012402324547047478,,-0.005873683713064655,,0.005663494187173581,,-0.021004244194485752,-0.0064068249637955245
GHRL,-0.03656195568142968,,0.004749805005280683,-0.03380968601680671,,-0.04079628940170872,-0.034991116847335475,0.006964170720104859,-0.025345259919220993,0.002776508657058632,-0.014320646556346578,-0.03229576689843248,,-0.008503191510673382,-0.001940217277186046,0.03432418572116084,,,0.02167711977412528,0.08849110082152654,-0.03069726998303929
NPY,0.022779549753794818,0.10717983819486791,0.024414534397995215,0.02865666761971209,-0.0461797412733939,0.01069795765820875,0.056734134974939655,-0.010316926793458879,0.07080431646216227,-0.039186691486515504,0.026256843010308503,0.04625041308892854,,0.003131491214641909,0.05132076156406977,,0.1856908123262576,0.1354038080317786,-0.02378400614483727,-0.02531305951768928,-0.010069170609260892
MMP2,0.00962487274261797,0.07299230003511037,-0.013485816064009032,-0.008310095203727368,0.13213075483382025,0.017482761958514868,0.05811924733474916,0.03652371499691106,-0.00131192602836951,0.028808515462270715,-0.002953181805630194,0.029002904881780527,0.0023982849901970026,0.00516879511989986,0.002722109387386731,0.0676143575609341,0.06110868268479121,-0.027899465091557392,0.03701978178246645,-0.042659293687945174,0.14109974867910818
LHB,,,,,,-0.0209283039323693,,,,,,,,,,,,,,,
PPY,,,0.026197345815125946,,,-0.004235380417347291,,,,-0.020625551957717238,,,0.1042025755903904,,,,0.1454867717368251,0.11135153163789105,0.011262360239126568,0.05962086622556581,-0.0009242153668923234
ALKAL2,0.022171553798046903,0.009549735379808666,0.00408618475520756,-0.026501257521858553,,0.06604226490271795,,0.02016573442397721,-0.03885488456324343,0.027390800960121794,-0.029815382377514302,-0.01392299062595604,-0.00927274861448383,0.019622326097435503,-0.014568460347478357,,0.018709938599587528,0.03576479629059751,0.06764175726659497,-0.005247737491207866,0.04183173623352388
CSF1,0.034323068915198846,-0.11469860494277367,-0.035813860677237006,-0.008699979391042187,0.09996366549656498,-0.052767217830374205,-0.05974009407415868,0.07361078516402533,0.07090280801835395,-0.011727873696944167,-0.030007712898514335,-0.012907023589467088,-0.0003364886800196726,-0.036877239082227495,0.02948302482541667,-0.007029966823523108,0.10084583831345337,0.02546419374680375,-0.021142192669823236,0.05305916661151726,0.047969277464247125
SEMA4C,-0.016784052696221553,0.0439935902539336,-0.04584445912233571,-0.010481320297007574,0.08020740387808674,0.003502198122815945,0.08350983227010547,0.003799381466009612,-0.006155872962067594,-0.010269958785132193,0.004158740272137404,0.008684672638411434,-0.017314160772595236,0.05379217277958334,0.010228076823173499,-0.0646219288174074,0.026201387335847925,0.09300659844186006,0.030860920101839964,-0.010210162363373984,0.05392763187818748
BMP8A,,,,,,,,,,,,,,,,,,,,-0.01799226761630195,
ICAM2,0.0321858812582789,0.14669547824418955,0.014841057161656915,-0.053135518293628545,0.02410625771984458,-0.040135939525410745,0.014781489451950477,0.043109340694698045,0.03518695534156565,-0.0211407982519224,-0.0058136177536532475,0.06739494938089187,0.011344961444135661,0.0437308474790094,-0.05716724022834597,0.08724410316246044,-0.03473880558252229,0.049049849498475795,0.03219315201146831,-0.0331407949117629,0.03715041018005098
SYTL3,-0.0001537166514081059,-0.015159328799629102,0.0026929928311667157,-0.009230277281677964,0.027211456784732094,-0.02169916768662712,0.01811242966590958,-0.014501045907720602,0.03671799097310854,-0.04486288501292957,0.02378690821375748,-0.042950227539589235,0.06759806100858023,-0.0056181452162887315,0.06181167137128505,-0.008869119344638018,0.05974789216524168,0.11363037633650297,0.025767944907921333,-0.021383658986192676,-0.04066418124985449
IL1A,0.008453296892202457,-0.01736202665732647,-0.008590717264195049,-0.046292513508782294,-0.06872475989003145,-0.001377896002427105,-0.056183780127677774,0.007447704458337614,-0.006934611425925344,-0.02477602381782799,0.0041197022045326315,-0.03205997478568622,,0.005748930790954812,0.09733302140434501,0.03280186562432951,-0.002982365675195966,0.03350992888218709,0.06823928404790373,-0.05273710277932402,-0.05517930743787502
HLA-G,,-0.036410108321708434,-0.00017314290530541214,,,-0.00867614515812136,,-0.026200476900581755,,,,,,,0.06666701487925533,-0.01493721261117737,0.12014857027982787,0.05912014833981315,0.13084796442835783,,
PGF,0.012721188910909599,-0.06581566970056434,0.008797780149176442,0.027015475953468746,-0.07034501762137033,-0.021844245110103248,0.008830714016117734,-0.001631015038990958,0.07266221074961861,0.01214766341601157,0.06289033326602861,0.00886832142229631,-0.003044777888286447,0.032309028766692734,-0.08743748728709239,0.07191109187241887,-0.055652750671020074,0.052067058385236856,-0.018772420364379355,0.009454081320805033,0.03195052233325256
LGALS8,0.06740834348710043,-0.021505837713062467,-0.0137491763700395,0.0006697327989688432,0.10721113528124476,0.04122613919890355,0.08152610559671088,-0.01628204279586445,0.02965648520800824,0.04864797835728892,0.04734735588657173,0.007171256579397606,0.0030056426834155154,0.062220904453517356,0.028328526920104454,-0.005905237667898085,0.0977503499649351,0.059965748805885545,0.07337024193541435,0.05058463300828406,0.044255629138937706
DKK3,-0.007984250461899208,0.18409957732713447,-0.004495026384764439,-0.054390854142085054,0.07627729863056136,0.02382186962392196,0.10583308538141349,-0.08694735417579766,0.035559667757519266,-0.02079094470984964,0.10033250027746515,0.0652478870145185,0.006497335865658866,0.04608007379703908,-0.043185017290108006,0.021170419233527856,0.058969525034295894,0.11525116272680744,-0.06059684394640812,-0.07576907149908499,0.040053618687930184
COL16A1,0.020462630713785377,-0.06587982043902973,-0.019583289213859538,0.0020857001804600967,0.18408192421418407,0.04175899925324485,-0.06152293561388401,-0.026208838812059734,0.007338618142226226,0.02442921981133611,-0.0075363333309515215,-0.003227223716358235,0.05136773876758951,-0.014530964877122406,-0.028955113376727865,-0.0585608816350506,0.014770883770247129,0.054724841302640485,0.004221414689763567,-0.03059260448100402,0.031860002846677365
TPH1,0.09519518316820373,0.00680991950792099,0.04499506601412988,,0.16587934476622293,0.050069491690900546,-0.020281561852831045,-0.027763058947997826,0.03971741909173397,0.00073906573791238,,,,-0.021869724120232734,-0.07787296326903653,-0.0387935541713442,0.0431787175543947,0.031265712534790206,0.03300539362260624,0.05542240116710377,0.09726546889040563
TNC,-0.014892831081443209,-0.12297941158141792,0.008043397959676329,0.010396264098875216,0.07450609541692103,0.025660176084156203,-0.021896265263836957,0.07837278426672555,0.05330358966265989,0.0018938924106340484,-0.02505821430077703,-0.0363778285646085,-0.04376548606427328,-0.036254887973323664,0.12414092799640064,0.007107772811157833,0.10641317613001018,0.043339972089376906,0.017588884432168383,0.09999408321653998,0.0378555009556019
TNFSF9,-0.02291669434452293,0.1720433806778817,-0.028893589629553674,-0.029068997651842853,0.014632554669097667,-0.010748819848961172,0.13640846769170312,0.0370213217373336,0.08483780298252588,0.00797245177344364,-0.023919804566660652,0.0039402722974086,0.019240381789010694,0.011107782220775743,,0.009110655895079455,0.0337953927411219,0.012646018162533827,-0.013852170414326433,-0.028474087277072135,-0.011361053129548437
C4A,,,,-0.026115801409238353,,-0.024811718733479232,,,,-0.024450557294880795,,-0.03484811475733498,-0.015684639146858005,-0.019224318286763187,0.00907108464592751,,0.04484718918077093,,-0.0059545112796345724,-0.02422933803508623,
CNTN2,0.024313047787166926,0.024410207937949593,-0.00796145003290076,0.0130273759731465,0.07547909571684448,-0.02567554779001823,0.015575556862709993,-0.022463266635842506,-0.14053365466681855,-0.07622396232189683,-0.015326333479558288,0.004567481742201023,0.14189486993000996,-0.03238496496771407,0.09766118223012313,0.07110596096370013,0.036000980380334766,0.047555029816888104,0.037132121305325234,0.10832506935302268,-0.006343481482827527
F7,,,-0.027925787301414175,,,,,0.055677450781134764,-0.02217926922530679,,,,-0.014299326035309739,,,,-0.04409915846165653,,0.09743262778816025,,-0.04304380323597055
LUM,-0.06860244414196233,0.042494568905981425,0.017967434830879512,-0.03850378048333981,0.049145553549339784,0.007827174626672331,-0.05098235719035178,0.02838651208603991,0.03508801987746782,-0.024922093016025226,-0.0031470979906142453,0.033845537251273525,-0.01751646959791022,-0.00733544438019854,-0.016777552804421166,0.014281630583797151,0.0049725612269955815,0.0633539723345022,0.03655207035830568,-0.017767167241167222,0.0734482880804803
IZUMO1,0.02276785269315225,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.025335348685190093,0.007945317999066831,,0.08188690537076744,-0.004696839945885455,,,,0.011799471385186604,-0.016144820733642477,,,,-0.027488538326352785,0.04446806586079991,0.07963415866379835,-0.016788772664369376,0.020353719135031346,0.036706727660738424
APOC1,0.023244730288461083,0.07149151447760273,-0.028620553782330325,0.04764531749445129,0.045239064523445074,0.050766338024209066,0.08390630000424018,0.04959603187134284,0.07058352348050995,0.024485958257129993,-0.04894575178917461,-0.060148032688228444,0.012210775527188715,-0.0205922297398425,-0.12008073908276978,-0.000395275735377768,-0.08245438655564317,-0.08645647721061521,0.004493613964710492,-0.04289886172741326,0.010593029309812709
PKM,0.03951488138935288,-0.1064426370780389,0.038697287842689596,-0.022241047924779347,-0.13336785802114454,-0.024159666802788488,0.004808988644583303,0.038362987525994346,0.06569953346206138,-0.0340671567988157,-0.06048505128015469,0.08285392486308346,0.022305152389378823,0.05070321563812334,0.1436444906856006,0.0012094122964263641,0.09527675448109649,0.05234675682877873,-0.018052474230682097,0.09797306711503585,0.008639642916762882
TNF,,0.09328500809365085,-0.004183991869978187,0.03276933426450508,,-0.054775709333889706,-0.008417497778707088,0.003751184392087724,0.052810891783951715,-0.0399434452461219,-0.020936468771455413,0.023259421911840866,-0.020355292400351426,-0.03096972290085055,0.05156231128413602,0.03301205511021607,-0.03779887766806499,-0.03404221775521024,,0.06563673043830215,-0.03350063513827507
