,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
TNFSF14,0.04122163233568676,-0.05034062497936948,-0.027394398074908382,0.0339056379418441,,-0.03512628713764217,-0.043166950612908796,-0.0025898980677772944,,,-0.04141463580951212,0.11030922073465298,-0.021670204297319105,-0.05225451199953537,0.0021356814618266355,0.012493829066820648,-0.03824446341510172
CNTN4,-0.01639716848955183,-0.0219603620433228,0.011628686914337246,-0.0317250336041512,-0.003461519469868362,0.05312768946993637,-0.006761439190908734,-0.016615615428689872,,-0.017225293035244737,0.005864979114265251,0.015440665874155926,0.1076554684211094,-0.031515524183908156,0.015356701396043025,0.026974746248609974,-0.02976936265029887
NTF4,,,-0.01328783280098606,,,,,,,,,,,,,,
INSL3,,,-0.009654624744652293,,,,0.011380554943902181,,,,,0.003350786798484005,0.021710384475155806,,-0.017157317689098017,,
BTLA,,,-0.015324823553265171,-0.014043480546086116,,,,,,,0.07520089354260669,,,,,,
MFNG,0.04361856679773832,-0.03424349821800944,0.0021307723065223817,0.07322336364775472,0.04119152967685407,-0.06165313122072235,0.05315071145387102,-0.02578491358355633,-0.025875214620906882,0.022642405704779146,0.019034474619126683,0.00784054145241056,-0.005336335753491486,-0.05229443813136474,-0.029687787313600885,-0.03692720719131459,-0.023579758290173825
ICAM1,0.025414315887899795,0.0465833993652147,-0.050470325915363864,0.03662970450003253,-0.04945717603189703,-0.006333792857842397,-0.014228421449736834,0.036832015491871116,-0.04425698480358654,0.03338194995870962,-0.10126365316136121,0.11236320243866446,0.06680172408265378,0.011795257799329623,0.019569142687070256,0.017310647329614817,-0.0163143170079114
PROS1,0.024397838219906747,-0.045175534085617815,0.037869680926331584,0.03201096770075115,0.0018062516290901448,-0.04256398852586703,-0.022638156528587177,-0.02923239723333107,-0.05042216276364318,0.03449397702318823,-0.0030779532774569706,-0.010174014530763283,-0.02367288619226392,-0.07877865962371888,0.03089271282422894,-0.004102765413831791,0.06396595860186965
CLCF1,0.03328378746724747,0.03844119614797722,0.012423615166441856,0.05204368941317977,-0.016057005512602765,-0.021835788151879195,0.006010544953584962,0.06952460898513836,-0.05306351378945876,-0.018476354574440624,-0.009709096827197203,0.07657404891372525,0.12697498196595355,0.0637402255887139,-0.045852875490972986,0.04276341592782366,
PSAP,0.019149946866779084,-0.06044053699223339,-0.021883058202977354,0.003597617073944739,-0.017992954611484258,0.0027702076471642183,0.013812978008164296,0.06736107189344528,0.004079471454544669,-0.09872079026669915,0.049179857425912465,0.03424907891150534,-0.031718500953145747,-0.01145936272780376,0.04088927578498798,0.04213550930306419,0.14024530904608315
EFEMP1,-0.02313822067850773,-0.038201466416798786,0.008974669096512001,0.03616322054588006,0.02282899051979639,-0.07724081695321272,-0.015381178278072796,0.0790503744856626,-0.0007427024143171016,0.049351553273299584,-0.0709324456281485,0.05756503212998789,-0.018337958786365835,-0.023036471452750208,0.01724850260145343,0.005685976489265486,0.03276200492349453
C1QTNF1,0.024981339761574167,0.11294010029854823,-0.03954348526357826,0.04976828935576278,-0.024498104135483836,-0.08416201063667418,0.043148804927663376,-0.025550089971595615,-0.03763755128954601,0.1015685038753554,-0.0016054267392365748,0.024409592737270978,-0.018827322594392744,-0.0424136654287905,-0.007584993813016459,0.014104292090516553,-0.06313558448088216
ALB,-0.02763197155502011,,-0.017140407864965526,0.03384961554451486,-0.016522677548422918,0.06503724129482988,-0.020517820113187295,0.041916436994870056,-0.01157361984860413,-0.03698544285141516,0.026639572308402353,0.023734495152782312,0.01658367050639313,-0.01701460432268796,0.023177980475689957,-0.034677454858036943,0.05286693537825656
CCL13,,,,,,,,,-0.02205814415967651,,,0.07135733228105072,,,-0.02221704601757841,,
EFNA3,-0.02006994133386527,-0.01240200642508814,-0.0066102470197786116,-0.03053917322680566,-0.04985499269410307,0.04938507790986378,-0.005219031368033608,0.009089955185413312,-0.03608548230968672,0.014762118692383627,-0.07899872869346064,0.06593286567724019,0.07024001197042248,0.020826708579974894,-0.02630312739344,0.012154869426387833,-0.10010694139971092
DRAXIN,-0.019270675360495763,0.06273750927399595,0.051013680889403175,-0.04016413915509297,-0.0022858883822236913,-0.0626491414005879,-0.002950272980976358,-0.03078554970706024,-0.00630769611558687,0.0772231884408952,-0.07115041145114158,-0.05152073000539564,0.002072493911960758,-0.02225604326571445,0.021759797087707405,0.06950387908901257,0.02459722158007497
RAET1L,,,,,,,,,,,,,-0.00044707278869907807,,-0.01154863887109314,,
NPTX2,0.04325184830284134,-0.08146929908772313,0.049261608581795895,-0.035214547025631926,0.034999764665991064,0.03995318268357875,0.027362709800194274,0.0001900807207792894,0.02156456820380911,0.0612786565138518,0.0699778497175009,0.03939016959645313,-0.005083895086458101,-0.04239524073868385,-0.011763726135781855,0.041510026039999315,-0.09926116854526484
FGF11,0.017971836754610542,0.03293276207303951,-0.0376539544577685,-0.03856870219157099,0.042189068970156465,7.879854251725962e-05,-0.027408711088271302,-0.016136061744506415,-0.04748990173790671,0.0802792459865568,0.025865677637006024,-0.045771432018905524,0.00926734594767289,-0.014477939914281713,-0.001044792293261619,0.041114121728630874,-0.01657666575164564
CD59,0.048324350608708745,-0.05918596160845982,-0.02126768771798221,0.012378480392164772,-0.004313218362589115,0.07533591574639369,0.037375112948092565,0.04123983948209725,-0.0023439548002706476,-0.06512110690997708,0.03550547697378996,0.05661065334646305,0.016026703719345822,-0.010521210584444838,-0.0409925586437501,0.04171532627390896,0.07387944516666055
COL9A2,-0.041933305623845944,-0.03709457993895897,0.02995387068266396,-0.015424081265778763,-0.05784365635492487,0.011495141252961562,0.030707221574666363,0.010154972091107101,-0.04736045834039266,0.06559779678791783,-0.04773583708223265,-0.010371552267826658,0.006518517420258696,0.07038682341911874,-0.001072339941881705,-0.06033302510003707,0.08749487502759655
DLL3,-0.008971850289702083,-0.05691042913970692,0.04234601618883326,-0.0731311386182872,0.04433543502819723,-0.022521997111819236,0.019001260426779583,-0.05793098793885775,-0.01483066373401321,-0.027023036540739512,0.03839682193289366,-0.026161677786549417,0.0709610829266128,0.07600374964511258,-0.0788867908560766,-0.011797850024678827,-0.0014468382621480446
FGF5,,,,,,0.0980376459162582,,-0.02162782373819073,-0.012917958141424058,,,,,,,0.020821133223261148,
LIN7C,-0.013221020169828979,-0.02236315667955917,9.77641259973182e-05,0.03728293409675707,0.05744790439430693,-0.015167382363652173,-0.024786496601613334,0.04731610657730821,-0.006972835419673937,-0.0035417476481613298,-0.021652393601459673,0.008849815423855122,-0.008195014366891648,-0.0955982287151354,0.023832064526568317,-0.025256181892654175,0.0952085189255259
GDF7,0.09372368693710588,,-0.0007378138848429852,,-0.023601537507248176,0.03130372229357359,0.04315541107937544,0.01430276190277059,,,0.03874216425009557,,-0.01737090975133253,-0.04103488225604233,-0.006375416670178764,-0.03744056076864051,
PSPN,-0.011702181233609986,0.004912360647705906,-0.04047449801719416,-0.008230168546303871,0.00438488105837125,0.0056058435793890716,-0.056664724995301695,-0.050982694527720786,0.03197283052601755,0.013879834908335349,0.006441955135890848,0.02183318025324197,0.06423462308375229,0.037285780679992934,-0.019002576219679372,0.026891581287986164,0.03736457480092655
ANGPT1,-0.047261371075141834,-0.022444014567235993,-0.0022462887398428245,-0.00992339480698966,-0.028439974238848312,-0.040969670581483215,0.08182283513512058,-0.009853438587687204,-0.031444404308206976,0.09490268593320435,-0.012960832040277497,0.0626285269380759,0.07173381296956291,0.06493734622005055,-0.014708173225352297,-0.001648720856819025,-0.05787125837535746
PNOC,0.06644392659284187,-0.03833718754309082,0.04661773656722457,-0.024137235769833433,-0.02342428246331894,0.062336604620399805,0.07093762508668774,-0.0024310887573313522,-0.01157361984860413,-0.03139920081325983,,,-0.018472301838862618,,-0.03603124817090473,0.10149251618907437,0.055165664091681464
L1CAM,-0.022959844180076374,0.06031824184340267,0.09167532510705964,0.0002363799654062718,0.091151977393688,0.01649324561196273,0.039603335160527,-0.058269406567987146,-0.0009190333556783795,-0.10158149672141828,0.04365792921997681,-0.04250130103647842,-0.04935448288255855,0.07810117654722454,0.06296747878386626,0.07516244594931563,-0.09793807110448488
APOA1,-0.02436716797407893,-0.02208395320468085,-0.01503548287796836,-0.018710594318346666,0.015252151760140446,-0.04026478599446877,-0.024472701308195323,0.022557084682434756,0.02232432319153118,-0.031258525450744645,-0.031975306483043336,-0.003773404415977236,0.05050736501119728,-0.034643158281279805,-0.001287621072847566,-0.05519272066197169,0.04183619309878892
PSEN1,-0.00705732334461204,-0.01871624602960211,0.039532656972481525,0.011986909945704845,-0.008577901628424459,-0.0377258240435865,-0.0779980752088601,0.04314542454372139,-0.036930300636422726,0.041187471643218794,-0.018924030850168836,0.036616969193895094,0.0028125770062780078,0.0378730331707448,0.021917708770771215,-0.00623501096580561,-0.004127223010903179
CALM2,0.035831296751369736,-0.07922068608809783,0.005737287840337193,-0.014718742356804232,0.012827803657411829,0.0805615608134387,0.07820318927030412,-0.06189829708194238,-0.046168243812649175,-0.03748009362122561,-0.08110719445185131,-0.04101848102263109,-0.0036015326600705045,-0.034448181662559134,0.06091749999120907,-0.029036495000615913,-0.07290764330469919
CLEC2B,-0.022513769135198855,0.07183852601540634,0.06593299367505497,0.06308466987094237,-0.02032796951190863,-0.061003845122976526,-0.04801919108381148,-0.04923083703446936,-0.049041694598873975,-0.05451148648203627,0.007731565928369697,0.07463524787414688,0.04210832624819183,0.04475685840629199,-0.03504027017585661,0.05835944784281095,-0.0396418812474162
NTNG1,0.08724088683561132,,0.04010029288185969,-0.022897507706058626,0.009747249433574003,-0.043910429175201736,-0.033171794868371345,0.004108425501338048,-0.01896582127120671,-0.04629964659339492,0.09317918381121401,0.050274032415095905,0.06937671820889221,-0.0650583462435782,-0.010478481038306347,0.07326078548323754,-0.05900592767933595
LRIG1,0.020853578595943476,-0.039575210841783275,0.020891341911884673,-0.018046256419121484,-0.022013361509687256,-0.02674551906265767,0.038363435633112695,0.09794768506010954,-0.004756437615487584,0.046374135043470925,0.10035031606012354,0.035800570066268154,0.03467642556559752,-0.01992923175835292,0.017811769123782364,-0.004602581427787885,-0.06247475994461531
CPAMD8,,,-0.011419698340843812,-0.017103039648461573,-0.008197954841280516,-0.020369712225304783,-0.020846581969379902,-0.03803557168237879,,-0.04311369444532654,-0.01412461887687954,,-0.019514814221946862,0.06008159757671253,,-0.026548163741441488,0.002497021251544474
GHRL,-0.022317774080845367,,-0.020099231998851698,-0.028965255990866932,0.0455601537366127,-0.004583728380233229,-0.028718927191933138,-0.02412120752409907,,0.06342512783200419,-0.034012618469501724,,,-0.008053527045314543,-0.032875114031986785,0.06185238469845587,
NPY,-0.0544765167545957,-0.017663199797224017,0.0786932876066209,0.012706076861505577,-0.010904824760858332,0.08077859287063563,0.05023891488584773,-0.045869407626131155,,-0.07222579182747084,0.03144796324030676,-0.023149303597482067,0.017546632181009967,-0.015176765574839454,0.0660672723158916,-0.013781313098599458,0.03558018677303492
MMP2,-0.000559745110929495,-0.012583355865545428,0.0177021775285479,0.013065421550042226,-0.02883609350253643,-0.03969838321249009,-0.03272102468302918,0.05929122289775967,0.03964307445077906,0.040801721752345047,-0.03063043871464588,0.06634804090192145,-0.022744830010645707,0.06298500295727875,0.0247677778832045,-0.09310954147985792,-0.005882925592704085
LHB,,,-0.009945694836261251,,,,,,,,,,,,,,
PPY,,,-0.017312554016352868,,,,-0.015235459916258463,,0.13007493153694957,,,0.06133392506037133,0.06336754400351811,,0.02231373210297682,-0.03643817331845664,
ALKAL2,-0.014123134018586114,,-0.00980119940291127,,0.03767126197829348,-0.00677329341330965,-0.005389303867011446,0.1433614980405213,-0.02729283686913493,0.07320453827964073,-0.0034628678016608593,0.10363121652167409,0.15231721037165646,-0.04430196462777749,-0.001434707806043982,0.08844718181000708,-0.01619352875409415
CSF1,-0.002236374288190804,-0.00023582831986139564,-0.018316406238118567,-0.03334785371360486,0.004794084389996397,-0.049339744137698,0.015146381967551432,0.09595465290101088,-0.04927690861617678,0.03695984251470225,-0.07600068600016116,0.03280477187058317,-0.05842914822124331,0.04805226472621516,-0.014204439746534871,0.042503559319740696,-0.03855890677511585
SEMA4C,0.10006265931808862,0.010154967364771264,-0.026254283209620338,-0.0355125807451795,-0.006315303288750891,-0.007125906662642286,0.0026180640789978276,-0.08039402715405296,0.024103335135332617,0.03944166649454776,-0.005600632957480932,0.03991807173235178,-0.003503914128606811,0.0010278519132756252,-0.06787621595715113,-0.010331537854734242,0.05149059030892604
ICAM2,-0.0291128013467716,-0.03817618533721943,0.000708422503843611,-0.014828848636606337,-0.03444770699368142,-0.03942983976104647,-0.05533849089497664,-0.043484334089759394,-0.01568650280869775,0.003520563365496809,0.014173689699703888,0.021091074608449382,-0.009382195504167402,0.012961436475553312,-0.019910633578082634,0.013345692630832256,-0.005486098393742494
SYTL3,0.07564895315724426,0.0036535457422132095,0.01888172163162316,0.06423424168782342,-0.005670859726549968,-0.05676046750391768,-0.04015145962739084,0.05002112056147307,-0.02506630984226692,-0.032998852553265005,-0.024358374256031746,0.04274283603679572,0.009622576958324797,0.024978544432795867,0.0019945484825233794,-0.003613649846395256,
IL1A,0.018981362699281135,0.07743098469281445,-0.0030991682577852274,-0.024175711917962736,-0.023601534406862947,-0.04188624187246838,-0.017083317408077756,0.02156648004600635,,0.04828438123849901,0.06527799723589789,-0.04162783990864546,-0.02832634331541836,-0.0070253460212384,-0.024741909751155654,-0.004928844090638355,-0.06147703187403999
HLA-G,,,-0.010504578356556197,,-0.01274753016141244,,,,,,,0.0353498559921377,-0.006286932514393721,,0.10701323840695377,,
PGF,-0.028585972450858737,0.04697635194255254,-0.027436893371462878,-0.011372466288025724,-0.03514214363971085,-0.054235276093742714,-0.00013326169714512608,0.007622563680254824,-0.015741049055139903,0.06609328926356273,-0.06272487697712159,0.07430610385831433,-0.002744243427365691,-0.012223865933902593,-0.031070216720566146,-0.04951130975962049,-0.05516017024795948
LGALS8,0.014324310961097304,0.0023093896742692075,0.05433582931829152,-0.04939412906058071,0.0160912935000179,-0.07428423861159705,-0.06180433100734969,-0.0195254139945847,-0.042571576975718034,0.012254003786328576,0.09296759662223596,-0.00213780082081947,0.04335765330429705,-0.05757641759640449,0.08845586390896674,0.02620564681412955,-0.0014284320744699494
DKK3,0.02649099231083192,-0.05251567165417594,-0.028383626334434572,-0.028538026892913272,-0.028341238723130515,0.07000111718833536,0.012650664552570327,-0.07843519720178684,-0.05976715844284369,-0.13873839442802036,0.026165099696289593,-0.026754087296832686,-0.0044848965518797254,-0.10576536195703559,0.004271249781505165,0.02471326580186967,-0.012894173038176044
COL16A1,-0.024533995354948157,-0.01797665667132775,0.023343439108800573,-0.010694331824605054,0.02771338948756851,-0.03490728391614834,0.014925499112526235,0.054194577493551374,0.014672683738758572,0.08573581072507475,-0.08010707953602922,-0.005550402574257427,0.039684997842213604,0.03892203543809131,-0.007144892868368189,-0.04257153308764937,-0.0816032954440709
TPH1,,-0.026230316728580456,-0.019115619823493364,-0.01678885053955021,0.09558065857739088,-0.024214448704056885,0.02262688333135564,,,0.04306433937440122,,0.022216223924379264,0.028498036286429555,-0.0035147943316420046,0.02441950331035433,-0.0079432802515227,-0.030552802905189747
TNC,0.03460988997425185,-0.053091616130167094,-0.018566865404161362,0.04604616963896747,-0.0004311047091531236,-0.10268990175240436,-0.003839115261146809,0.06236028465630748,0.08186468020227633,0.12610168761808613,-0.030015770794230522,0.035178480873750834,-0.04130885890930279,-0.021981747241414874,0.04548425271709119,0.07484504753444156,0.001977706155649145
TNFSF9,0.004055389996742344,-0.029210793788267717,-0.017226670378488455,0.015324528920871217,0.017907226809158402,0.07942559797772064,0.06647566048735148,0.05291064166790613,-0.02533488632370114,-0.018084740402218323,-0.05744239608229735,-0.011031823351495358,0.14762388909238794,0.07687477940591343,-0.04696958117494221,-0.017885593561284014,-0.06584751181420036
C4A,-0.013917715527319116,,0.28057010920114034,,,,-0.018060873539772457,0.015688217270414893,-0.012694869392650474,-0.024693886488623192,,-0.015520191315942662,,-0.0035034358095106374,-0.03071278160141664,,
CNTN2,0.035576941027005655,0.026222587995787385,-0.035057905795256236,-0.014661687161945032,0.02599625898980902,0.025383353276695997,-0.018524284178354063,0.09690470299982837,-0.01344184137861149,0.05738674171661621,0.04021328523607772,-0.007896207643507212,0.022340446512338377,0.09976594173877948,0.01651613800421141,0.09937887788046654,0.02990704319327341
F7,,,,,-0.011731550561832232,0.09419447086426215,,,-0.011573621472671745,,,-0.02768225332522495,,,0.018709030278117544,-0.01741802810395805,
LUM,0.07422323059685207,-0.00910420050619444,0.053451215404384834,0.02266682777987296,-0.03969071247130424,-0.04712305094463137,0.0037343659727420144,-0.01632909117496642,-0.001084567574979164,-0.019222412862144864,-0.07775317314750305,0.03986538030492016,0.016193760454686915,-0.02528611358315936,-0.002947235711579272,-0.034910326440569336,
BTC,0.08258398317413089,,0.06607638743551435,-0.04236131503696011,,,,0.036519273580739996,,,,-0.027977928417614414,-0.029601768781283035,-0.010877296420173483,-0.029411165260254064,-0.016613208651321716,
APOC1,0.02646483866968693,-0.046643090312096354,0.044479068944575095,-0.017504027649257944,0.002079191751403448,-0.05730754158006462,0.04284116936961746,0.12582130004918268,-0.029168338269524627,-0.025202213190171747,-0.011019641852379074,-0.009979389463530969,0.013040436539998024,-0.05438248413077513,0.025991361077220578,-0.04525975251601546,0.12986739324413743
PKM,0.004424700434650067,0.006984436876911556,-0.06449487446914522,-0.026465105121867186,0.0028377700371277625,-0.08074474141950098,-0.014982136660953988,-0.018655537629993592,-0.013420720626682911,0.09049013497546717,0.021485904255860624,0.05108780612910613,-0.03353989921874034,-0.005890637851306716,0.031506207144108164,0.052960478930161786,-0.09342665308677214
TNF,-0.030903116319598592,,-0.02603089534799866,0.009582755937073542,-0.00211457032719097,0.02258932066785912,-0.04120459188019706,0.047718799788747754,-0.016475213490865497,0.1158507683154183,0.05248538180688943,-0.027155340891397473,-0.020263564645335304,,,-0.025539666245158632,0.0065670970485294175
GNAS,0.033258148484572966,0.021632671904131113,0.058940273387718636,-0.02930089530500594,0.033200406848035775,0.04001497338137618,0.049566666417370064,-0.08768868436229994,0.0040180982223939135,0.18067467259891212,0.025316183527925272,-0.01398469985183751,0.050642052879921566,-0.08205582877038198,0.02666773253419037,-0.03384936283183298,-0.013217708059982508
BMP8B,-0.021863317657730887,0.02112963128660046,-0.015228932772234551,-0.010573901752215844,0.07865331251473523,0.028997837857423946,0.024845173441956945,0.036494558501146045,-0.011879635900936146,0.04548247853734295,0.07896993387303208,0.015914681197929725,0.0426379837228438,-0.024511464486412025,0.00648396601150677,0.020757607145182246,0.0421904361037644
LIPH,,-0.018822869151289195,-0.014937900917262815,,,,-0.014562001310808747,,,,,-0.02756952283885918,-0.022592131279317806,,0.0006824065689639415,0.023598961237327507,
CCL28,,,,,-0.01014629998857211,,0.11535767816695904,0.03255988406050668,,-0.022278132413978,,,,-0.0017519125774203108,,-0.038640388128788054,
PTPN11,0.058198695614698585,-0.06256335852110102,0.02673828218015641,-0.06597585451850717,-0.019165440033641387,-0.04205169449782337,0.02629209597158863,0.0670566400874502,-0.0486536190467779,0.0132050780710946,0.041629964718175344,-0.0971962475092316,-0.0016127664395584542,-0.024207285955636107,-0.036216780696118875,-0.05105049018432401,0.11708562338196718
ADAM12,-0.016573309404862794,-0.03576639462144416,0.002255457369968457,-0.008345019131207321,0.08426680341818131,-0.06438347013325764,-0.019056032936119873,0.09420104944221448,-0.016262384084340185,0.03984252640136924,-0.026704408963163066,0.03643000980722572,-0.002831870028423099,-0.07005864982306058,-0.0059174493218986475,-0.007737052675726334,
EPO,,,-0.015228933198660706,-0.01801528874386273,,,-0.015235460581289295,,-0.010523183240011218,-0.016340222173060782,0.0329789748422726,-0.029941205893563937,-0.02346365061290892,,-0.0014901474557339615,,
EDN3,0.028892208963307613,-0.022203382403113262,-0.01895790507355601,-0.01845589567249064,-0.01682650601752405,-0.025432455630690624,-0.011780335706013617,-0.038732992736585495,,-0.02838181586470975,-0.030377142547924164,-0.06878527438772264,-0.012951006403705502,0.012674975540151118,-0.02699688943064264,-0.040724816947420604,-0.05018031603083906
CCL22,-0.017595328166482595,,,,,,-0.02129132996926348,,,,,0.11638010045250359,-0.02145714922041063,-0.029354620241775972,-0.02551401112425602,,
CCL2,-0.019797480632428796,0.023361987324154898,-0.005599531744516647,0.04010058321336888,-0.01818724238722855,-0.047487633699799546,-0.056599610876303046,0.08081334755329023,-0.05122115957621075,0.04497103226813014,-0.03624424420458131,0.11291763226729801,0.004495915058402572,-0.016570569139678686,-0.024008110869178236,-0.005623746762565302,0.04917850039111475
DSCAM,0.05915352928541439,0.015489574169917935,-0.008342403025047558,-0.036242827840885346,-0.030153566151143278,-0.024863781645299406,0.02785718682993284,0.005312177797410497,-0.015481967520974974,0.040628920009070875,0.0772162968711335,-0.051527408345206444,0.07839355473256826,0.0169737006198642,-0.017020021825706933,0.05376509583147901,0.12716736154525496
ANG,-0.01950958522863725,0.030935054805619297,0.0065660646291398755,-0.019100828545839957,-0.02746891163727804,-0.04417156479588422,0.029854556510372943,0.03449928565278156,0.009611232935417546,0.0765664717531905,-0.00892104719278227,0.018145904894530492,0.0299425798774259,-0.10200471983099922,-0.0027996965378760245,0.011993691943734498,
FBLN2,-0.011174001606530095,-0.02581052799869205,0.05478342938380129,-0.0010978235323233592,0.03128398348428853,-0.040662016503138436,0.01555999272097194,0.01848517951414918,-0.05101728969376371,-0.03847698177688089,-0.029443252823792426,0.06569369043689387,0.05831284968871903,-0.007361590890827202,-0.03153375857641,-0.05213784113185804,0.045809711774892056
VTN,,-0.021960365722328692,-0.019582184596676856,-0.018163244029173832,-0.01350778143949683,-0.034336669178916576,0.04279444070504462,,,0.07064872008655615,,0.02728506395497341,-0.0164991660991635,,0.02591924327626385,-0.01636572738194157,
VEGFA,-0.01825865264732587,0.10055470333808025,0.009651577392752539,-0.02513789636483922,-0.011051439482194541,-0.003309773925495329,-0.0037287872803814445,-0.05304026331323064,0.03446827634537137,0.13956444127721998,-0.04284186618138272,0.022361805625347574,-0.01397180446513397,-0.043115348621999214,-0.0034134442457541526,0.04391636377606765,0.08997535060363936
F10,-0.02008395421265214,,,-0.01694661404406762,-0.02348972503894157,0.07107034008412932,0.016839173145088124,-0.020438680906373734,-0.02104552011202249,,,,0.028905699391581902,-0.025397274715619172,0.00884710326075291,-0.0037790155512076764,
SERPINA1,0.0010286271883075114,-0.06263851996258028,-0.00944910885498143,0.030788395105373425,0.04383009211768799,-0.04204555450582476,0.03690992130532207,0.06356505960890796,-0.030814646283424833,0.0864663704294435,-0.014415573703578252,0.038650201247332705,-0.05363210419222846,0.07869690948266796,-0.0031193795587785423,0.011016934000560518,0.13234601421947143
VWF,-0.05301105693607763,-0.028186094715071417,-0.06712549295280573,0.01034422505832544,-0.060109041490167874,-0.02181205461430359,0.02896690512525285,0.044537211390795785,0.01384386799533114,-0.06339754475626527,0.05713854778187661,0.026730670263674736,0.017386979046016816,-0.011333055208494314,-0.009051938658437222,0.02647494126438191,-0.10806884168879662
GDNF,,-0.0007050379909538034,-0.012386929695470412,,0.015513165906788981,,,,-0.009142588056550197,0.07003620702825412,0.006395444664641436,-0.020639510507290036,-0.03441114635984513,,0.06796335530374024,,0.06912080712765471
VASP,0.028639519727386997,-0.025978842365872414,0.0076267685199519885,0.025605102478640146,-0.026700705951120382,0.037714989610179786,-0.010192919569724701,0.11263282032339614,0.0020375999245284106,0.03388878327039662,0.019249894490147797,0.02897513348789183,0.011961289210310491,0.05459315543237325,0.0394408753291472,-0.0168326548506981,-0.052061868748915996
ADAM15,0.05866576164926511,-0.09101578616009318,-0.025685409043229485,0.08886460457204173,0.023360006856278405,-0.03308307369458503,-0.03415699640769877,0.023774624116103288,-0.06527292432206996,-0.06564351803198058,0.07966434603664331,0.035176991898656036,-0.015229600861695504,0.013765137625991979,-0.03678025768956384,0.011991589441297325,0.06543744482295061
WNT2,,-0.040865775984303666,,0.035276740813603186,0.04615639522047695,0.02700018972568781,,-0.036616358725214064,,-0.02628989701509887,,0.021214032456334637,0.009038430251097126,,-0.03491372557157711,0.0466550497356522,
CALCB,0.06438258440702818,0.09522446519734501,,-0.021939325584076966,0.04113646279323141,0.046294814482936486,,-0.024513539302985953,,,,0.019585732224359224,0.014103957928938777,,0.022855058099347413,0.026490185696305856,
OLFM2,0.002119284854062853,-0.07683726362004756,-0.03234533737419269,0.00889555110520411,-0.003443881073735719,-0.06377349821197788,0.041533739776322805,-0.03657880874033618,-0.03800561865886865,0.06961783613206034,0.0848644342998478,-0.025586494665924598,0.039551474951452247,-0.017719978735542163,-0.024902553149542823,0.011223049721863228,0.059730740252916775
MFAP2,-0.01954852837783491,,-0.008098877622927561,0.03270082279715528,-0.03389115605535166,-0.04935031613513511,-0.009887698908273544,0.05109295009599055,-0.018108272367564886,-0.060502975210569174,0.04410983272977582,0.03397019080336031,0.054829308946997585,-0.007034779837610715,-0.02236071279590738,0.003140470885604135,
HLA-C,-0.0376780706713511,-0.08223811493215248,0.029103349878895096,0.003643798600329676,-0.04826616567719383,-0.08311077132000863,-0.03995848161672045,0.10149966228795605,0.030009372909627702,0.09404547746647732,0.022546006269165895,0.04665908315932359,-0.041022695315571,-0.06371826308317502,0.06997116367036417,0.01994737714883727,0.14318712534267666
THBS1,-0.02882780618076154,0.03630970023345917,0.00901044009509258,0.005490651046712396,-0.02910834519907742,-0.05805902144847797,-0.05532476401998842,0.017600991589350405,-0.03095584684266691,-0.03473453820875043,-0.00767139734519211,-0.014027134714120804,-0.038791053299223076,-0.033812422122694495,-0.015506582348751087,0.010821247231221113,0.07657506813365883
HSPA4,0.016188969954130085,0.02688784778792297,0.02838846201925023,-0.019025537662747827,-0.05179413090826978,-0.010706591921528907,0.014349171843682942,0.05239443908049174,-0.02085437668120366,0.04133778798591276,0.056887997321332213,-0.045148960068957564,-0.0386132513579014,0.028939272544760614,-0.04750392052287461,0.004686028390138703,-0.012574186049912327
LMAN1,0.06562280221874198,0.028940349661961007,-0.026693642685443743,-0.010704044422674846,0.00839421782856853,-0.0655815574717238,-0.019397361659737107,-0.02186810766693446,0.012373291552433502,0.030371740226040916,-0.017299551110247294,0.027616461683586932,-0.03804224379732846,-0.029255722916117832,0.036402170398237794,-0.03244974240084394,-0.0017808758080593559
LYPD3,-0.01621923081315122,-0.02581055156379995,-0.011165529446414824,-0.01816324559196859,-0.016976548962865864,-0.03493034610335213,-0.021330870275855656,-0.029497756413735494,0.008454739990794373,,-0.026707151006183916,0.036855541639443705,-0.02564478021754253,,0.028708755485788138,0.020958182885634558,
APOE,0.014278183941735186,-0.027849357249743974,0.06458140210005062,-0.05245288992510526,0.02245251819346804,-0.011909602598494561,0.057523157931654835,0.11141116617473512,0.0677762584006372,-0.05662552352226221,0.08289246932941405,0.050015742782262396,0.0013403839539669678,-0.010973558415801122,-0.012035026486503432,-0.06507964726100687,0.08191085461189189
SOSTDC1,,,,0.04370764058994444,0.039815882711290156,-0.021650638502991884,0.10388656153487687,-0.010675205783294268,,-0.042716272943065604,,0.03719091233736034,0.028871237391735926,,0.043745789662110915,-0.04000181467258144,-0.032625401382965206
ANXA1,0.04534036794996977,-0.03355883074933013,-0.0323045903594393,0.014354889136383792,0.004288647633900256,-0.09021441485425984,0.018618860388705003,0.10911495920939432,-0.03601192210789456,-0.010898308369539015,0.0037200168029659607,0.10933012672076428,0.03201273330938695,-0.023170920978467936,-0.011088174218848206,0.04980807877713309,0.07337729280693317
