,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
FGF16,,,,,,,,,,,,,,,,,0.11186106146590546,
CXCL1,,-0.04370642444707388,0.14101024222171726,-0.006264771703077714,-0.027753127136548136,0.000760681384730815,-0.01709491259535382,,-0.028626413120269166,-0.016731638788072684,-0.02038099304685433,-0.07749235694414086,-0.03140098254389053,0.09216621650794178,-0.006025152063973124,0.06089402651381156,-0.06802895534819263,0.01302868410310912
VCAN,0.09516040563217544,-0.1444526797100079,-0.007692049216747202,-0.04368746699933687,0.05199178666912209,0.05045860349134566,-0.08097786707311876,-0.16028304953031766,-0.38043456555646293,-0.03511902463565595,-0.012479609007946289,-0.08544258459987757,-0.3651611964807643,-0.030009253836206545,0.03285018987296254,-0.09098718401904818,-0.016400394695072183,-0.18996753875915454
MMP7,,-0.08362831372661376,-0.0643470451240605,,,-0.014570030189714126,,-0.0072262102858557595,-0.028894548788109205,0.01386396606519475,-0.0337823617217365,-0.07598791184983021,0.005833112552419881,0.002576966584650666,-0.03675937931520512,-0.0060401163873979365,-0.05453867520210582,
PTPN6,0.04606066507280023,0.07520603662474849,-0.048363716918371005,-0.008478320467612405,0.047463619763388566,0.011454415146643061,-0.010286567725102431,-0.06309302534737989,-0.2144845610522619,-0.00828443333712846,-0.03886946073816598,-0.1606898857450615,-0.06753691168088473,0.057006278395016804,0.09870729664113974,0.04762700284931042,-0.0009426077782413387,0.0312660997327363
PTGS2,0.016473617704935266,-0.06872987237658776,-0.004412164640026241,0.03791513438238662,-0.0852432895976544,-0.036384173276213724,-0.05729491649902347,0.07420701463471975,0.4698951734333266,0.02287769693028331,-0.027187603533077927,0.02902487104330418,0.015555425652803618,-0.031958204624926365,-0.09372591259299587,0.03471990884627481,-0.0649130189374757,0.17883065955410027
XCL1,-0.019116398025743643,,-0.06812958473986402,,,0.026238356790468643,-0.038526735203855224,,,0.016182966591474723,,-0.025923477891166058,,,,,0.08905139898098181,
CD58,0.06346444485026427,-0.08719107886404465,0.007954603015695907,0.049103648057338654,0.08675481224961822,-0.02443186834755852,0.031226584695492506,-0.021852403957102553,-0.3250712062679252,-0.001356339782023251,-0.04793161851469712,-0.025694200138942237,-0.11532129123480532,-0.026321798900773095,0.05200704476570281,0.014239417334792307,-0.06173519494237813,0.05357590455218568
TNFSF14,-0.01636690196504521,0.004666940270625719,0.02579668215761087,0.04594025108857271,-0.029443372993763223,-0.00014046481410835032,-0.061627739269193335,,-0.09079777138992619,-0.05813390797032871,-0.004586873577489694,-0.1364898781961427,,-0.016706164869187332,-0.04203839608379256,-0.03390315279393925,0.03719197864136903,0.12686233894842586
CNTN4,,0.2867255518529487,0.09114877654965543,0.17614189601136412,-0.0323791580750909,0.034608476229806055,0.2619697201787538,0.13648632375314063,0.25524066606326756,0.108991271843126,0.040480565574331454,0.29295546228926694,0.282522076254666,0.03415802897160843,-0.02269896719923979,0.08962561607988932,0.11386991000752092,0.16806612598575343
NTF4,,,,,,-0.034696607016693734,,,,,,,,,,,,
INSL3,,,0.021674086759558574,,,0.06096497598075973,,,,-0.03831011647131545,,,,0.1027884497720634,0.048292809168056915,0.019544951963973666,,
BTLA,,,,,,0.006498888494520754,0.006127697950176705,,,,0.0637016175691339,,,,,,,
MFNG,-0.07263680019463425,0.08401552514075215,-0.013840593847931935,-0.07332355774731845,0.14007797393796648,-0.023263301015479073,-0.019575656600605996,-0.048392542779768094,-0.2224976320666108,0.04351017668314338,-0.06157649708690125,-0.11158531489273987,0.0016447738451499246,0.04662951829825304,0.07439318744914314,0.0031181489989956235,-0.010999861362963222,0.020098392886368457
ICAM1,-0.019035318657314646,-0.17406242899545396,-0.060381806892227455,-0.031532504095555074,-0.04223880213526526,0.04483712117677939,-0.165080547117899,0.027364584346731627,-0.2636114606797551,-0.041530925768739034,-0.003873227434107344,-0.1348239620624235,-0.020957378053007843,-0.009123138967561641,-0.04702403428354481,0.02299577802863401,-0.07222914139372968,-0.14331596902750554
PROS1,-0.00632586837112989,-0.20713840864766936,-0.031946578352866746,-0.09675347676793923,0.026239015214270578,0.023324038174257933,-0.16963779829177186,-0.0585060258503146,-0.31440998445367574,-0.12009266160930726,-0.029404766028348253,-0.14640171649675646,-0.012501198942146059,-0.03333773308193104,-0.01705926281760403,-0.09369042245478225,-0.11980452838244357,0.08132566025180081
CLCF1,0.012438360148577405,-0.089010223469007,-0.08014868090998685,-0.013658659026196026,0.011490377259937956,-0.004766453935697636,-0.10114249999357458,0.007823844938818582,-0.0040759501334055636,-0.10551403848519884,0.021460504305300908,-0.10621654624014684,-0.05023965019933993,-0.05493614815488902,0.03490404396171584,0.02472927584690225,-0.08568708623891709,
PSAP,-0.023387418861479388,0.22674249512677927,-0.10457196924146102,0.09517636610998384,0.07277081090734466,-0.010306510973701315,-0.048926967758749315,0.15057440353565382,0.20335611115132943,0.1032505733072819,0.014867622400613007,-0.17525379755661463,0.36997729958252973,0.09087546338267563,-0.06345494827811658,-0.002432674362234296,0.14272269382391636,-0.11362209447057132
EFEMP1,0.027677016806569896,-0.2502037901824589,-0.14441465840216827,-0.07703080473674094,-0.05004349056069015,0.042294864719956235,-0.2607614233828217,-0.0698359756126277,-0.36847175487484324,0.04036514897919024,-0.033390058825439675,-0.3692394834150732,-0.23757162525697045,0.006290569827811419,0.08150723390196081,-0.028236215642671276,-0.11349215311309366,-0.1411171433951788
C1QTNF1,0.019179589405632226,-0.2839640046901971,-0.09214395296519741,0.07207285917133102,-0.056741758140762356,0.004477186186534631,-0.017333352540237427,0.07048106740126531,-0.22603091940615938,-0.028366402369507507,-0.009475223429339694,0.03787603788750504,-0.12713405909591158,0.054032179439790155,-0.10430035331881343,-0.04420568040866389,-0.1477841121852831,0.04656172525432993
ALB,0.0034079464896462084,-0.016549341209484057,0.01442685900847552,-0.012616523623670698,,0.008705094634022796,-0.01799768828915276,-0.028428708528427157,0.04825387523322568,-0.03710119429618731,0.01300362075612561,-0.14659046892027755,-0.06751116312803385,0.06122436212583984,-0.026743242118395155,0.014024123940837439,-0.01605191698561664,0.07629523300820777
CCL13,,,,,,,,,,,,,,-0.020222131588632265,,-0.0007634036065644476,,
EFNA3,-0.03684980111895956,0.125894946997372,0.029141758732852022,-0.003988640951906852,0.028916944381012014,-0.02128143574446062,-0.0016577314186496822,0.1129135396550977,0.45248500447726214,0.06255617421141857,0.030231527216028658,0.24984571923532442,-0.0007895561436828404,0.1373249080996688,0.08438472291881138,0.1183887106434142,0.07170091774199233,0.22000268168440223
DRAXIN,0.03502836288821951,0.18320207087661747,0.07132925168966811,-0.033499982018719045,-0.052088710712866915,0.010486621345590585,-0.014609616116342634,-0.03078491262980043,-0.26744711825960404,-0.09469485268237143,0.0171711742544466,-0.031291009418410794,-0.15232640411475634,0.03940265538486135,-0.059737943913139024,0.03178392098202285,0.09191391683572546,0.22377282969231163
RAET1L,,,0.0007300785986812804,,,,,,,,0.0074821719292360485,,,,0.0704898477737857,0.009363646571674227,,
NPTX2,0.005554837654821146,0.24080638521790682,0.19404166805830558,0.04837920654497667,0.10695857725247587,0.09645303115602381,0.25199777205221596,0.16226780661295273,0.5001467239295454,0.2302268294787161,0.09727540951834789,-0.19224358357929028,-0.10966572733512284,-0.009760066531567243,0.046688523217288266,-0.05282096528059201,0.07888643922776198,0.15888745411310634
FGF11,-0.007036288559351768,-0.25235785135053784,0.0947259487434952,0.01850059913765365,-0.02572506194310564,0.00765441956909064,0.0010970889319645355,-0.11046123986424172,-0.26153881401788526,-0.04720786808937496,-0.03084717420791416,0.04660379105728945,-0.19363152299387168,0.035639359362868474,-0.04893393753273468,0.07163659943950605,-0.11886579473753917,-0.1006813261318314
CD59,0.043965202277301454,0.13047455261288635,-0.07976381612917946,0.036958272754296535,0.014582268530839033,0.022388137082931348,0.10420151105753732,0.07106453909811794,0.25176411802819537,0.03374201086916745,0.04119754023234173,-0.10026623538373028,0.2874987757619469,0.02659698274087517,0.021963255659135105,-0.10519690757655724,0.18499397186564348,-0.008148104935883096
COL9A2,0.0011053172958608744,-0.0981510225124543,0.06020106297174697,0.0016319799595520819,0.09558948104438589,0.028871714400652324,0.02071559142891208,-0.09576440967711328,-0.21932750709362497,0.019694006562900778,0.01273022935274739,-0.1220678650246068,-0.09102453346520775,0.05830245508752594,0.20440631697912512,-0.010415827635807264,0.050706743514032794,0.0021501404215893013
DLL3,-0.004612534263984913,0.4036380750928567,0.09065159186990308,0.030860355987898866,0.06247489707150778,0.020854676131100335,0.006081200335079862,-0.07682794377323662,-0.07924630783231716,0.11682906966576147,0.05955299366220146,0.25147350220559117,0.0037659083526805897,0.046315417038879765,0.18801136011807998,-0.003677383642735878,0.07900829724669887,-0.05751994413280681
FGF5,,,,,,,,,0.046264539956470736,,,0.029368160207511977,,,,,0.042766845697252115,
LIN7C,-0.0381066986793829,0.02096072251611645,0.03197794005443363,0.05699981533799455,0.013404077857441245,-0.0003372024327728605,0.04252255710697759,-0.02295071477889408,-0.12884131053657136,-0.009541898911543053,-0.009366374186616221,0.16295460964856007,0.007704654834671922,0.054577704168836186,-0.010633995208753204,0.09024529446057522,0.0027135497200885404,0.08865620349189868
GDF7,-0.01980085336348099,0.01550378269057618,0.03454731760904223,-0.025451722620494065,,-0.04498152415636336,,-0.033201168575526886,-0.06947834900165825,0.0017719191092159243,-0.031056180149821394,0.24793981093775996,,,0.04665366148098174,-0.05168888583047088,0.07886326364939897,
PSPN,0.004017776258146579,-0.015481225050939797,0.0038624874039554407,-0.016295541833308797,0.029869049128416793,0.058927818894074675,0.031254720861816764,-0.011526094321869344,-0.020017163810119927,-0.035887011540107934,0.0261274283956974,0.032580909422767514,0.02906075805051452,-0.037313950073358346,0.04758166036402877,0.04818217265739464,0.03737197159863711,0.16614138311485982
ANGPT1,0.05887694736292103,0.10273218698006527,-0.012950209620154153,0.06868799506134296,0.0610698659391258,0.012946643377008479,0.021439959383927332,-0.013674457175925673,-0.25592178991315706,0.11782771251510035,-0.07583242390120798,-0.12168202491769561,-0.01794744702801817,0.0556640331065235,0.02613304749194942,0.08591287095774391,0.044693293290501444,-0.14084276419051872
PNOC,0.03818041393630085,0.3493196007650572,0.09223871105350584,0.030358069952939055,0.0780326225258936,0.08743736455344177,0.25750945571688205,0.15219486698167659,0.4616563258798738,0.20224309660714862,0.046840329711638956,0.1827548925950666,0.2032532543554227,,0.03241181942385333,-0.021860580255122077,0.15593494238637362,0.17535504648299255
L1CAM,-0.029734033589669907,0.49912946894347315,0.11096319643898503,0.016813944637882015,-0.03941865132290532,0.017427148019173923,0.04119969647283588,0.09073016059480202,0.41187579495353505,0.16213796284779733,0.05619002906189448,0.2728816909976363,0.48669811041648103,0.15468128306816148,-0.07631194541611969,0.16832586786846043,0.23196094773003206,0.2491626817744584
APOA1,0.1079882727527538,-0.018280050287546392,0.04862105222429176,-0.03524721900251783,0.04046028467832809,0.013251030996937875,0.017767439841496802,0.0013748835225188087,-0.0807306314660719,-0.020106192778632136,0.021459172047253297,0.0716497579853477,0.0046750938189963325,0.007123572560927184,0.10387861007034564,-0.030634437719295273,-0.010817019290161945,0.01152518489921206
PSEN1,-0.05191724338502593,0.02715803465686253,0.05957622080476938,-0.0536645087503514,0.02314868847673175,0.00022093340296940904,0.09430327051502245,-0.02857521379634539,-0.16109839580656576,-0.036449734119255825,0.05246106738246879,-0.2146351276922707,-0.1906141900577511,0.02626585967356359,0.0057478879252229696,-0.021384562175618883,-0.08047623568554792,-0.09532440071125554
CALM2,0.040972609013199324,0.3357399930112848,0.072769811965253,0.041507912442644276,0.04923579708032328,0.030511300155167287,0.18923637427113227,0.1645334594834364,0.45708629508277704,0.17968766883680037,0.10542615627146534,0.46350069907193864,0.41008479192110636,0.08007284203812362,0.12809025615846606,0.16887359266509797,0.16772498116493736,-0.041948869885405395
CLEC2B,0.0003799738521023145,-0.14913136674920416,-0.09158175730096478,-0.0023332529043965542,-0.07418320402229547,-0.0023517098245745384,-0.05548786742301861,0.04430298394737494,-0.30571272983795916,-0.03804220419094221,0.03668500252693997,-0.10822751966854034,0.044797215664707075,-0.0077289493678478075,-0.04953524235832734,-0.050630847994442695,-0.03207590974129888,0.03567026431454201
NTNG1,0.04291647562897699,0.27930118361251405,0.039507072264643894,0.012478855601011135,,0.04987294696554864,0.018808302347719196,0.013147023966076336,-0.021992405156113694,0.00936567513517026,0.013452082881541818,0.069720494020696,0.20236810595372448,0.00751288606704474,0.13527088776194093,0.004830475287467729,0.0030135434794714196,0.05214286768859631
LRIG1,0.004922686809785307,-0.161808296365368,0.03334948219545024,-0.01558215221431763,0.05748491749050072,0.027311911314696426,-0.0957467936070214,-0.060271446100168144,-0.31202078424241997,-0.03360376395768646,-0.0567273891764544,-0.1600160763836382,-0.251042308525807,0.02863041995606005,0.1452956026440115,0.017154624967550127,0.04976003689640669,-0.017253550031875068
CPAMD8,-0.017423051639321348,,-0.0674519077066923,,,-0.009523432899136236,0.00835162023016001,0.015634516841670765,-0.020969322547424545,0.0410921089244672,0.10556128097666813,0.02220103525413425,0.06376005458730426,,0.13039702496008354,,0.030482697836350756,-0.09011642877050839
GHRL,-0.027797226334430696,,-0.030374517434768326,0.020010937267561445,,0.07532709248187221,0.07178172808095637,0.09325230048467878,0.04483302283075851,0.002837417701052876,-0.035201244231062204,-0.026009845227406157,-0.001887626202776138,,,-0.041327355591891275,-0.020012373430346897,
NPY,-0.025560296744420813,0.2700314946387552,0.04228183641905357,0.07626590368268885,-0.0260432654624711,0.06320228250667952,0.13338118046821357,0.12251818141033298,0.3280956968011292,0.039658171169643264,-0.0241997912522834,0.09854840941170295,0.1539168274412436,-0.006463235139820571,-0.014449449279792224,0.09282069771909916,0.08982820639186034,-0.04627702294352403
MMP2,0.0026458432847915716,0.1246682739250762,0.0655370482715874,0.03328276556363629,0.05149086633144819,-0.01134364225034242,0.02819493497387308,-0.09960938697804539,-0.3804019788544564,0.0075713485125661045,-0.02844517025663972,-0.12732122980031813,-0.3166622729085293,0.10294424466340597,0.07491421768829297,-0.06839407179202507,-0.022504555405691445,-0.06307863865941653
LHB,,,,,,-0.025969762745367247,,,,,,,,,,,,
PPY,,,-0.043635602529931865,,,0.02320650741092934,,,,-0.03604623587280521,,,,0.09483729947534907,-0.04819010754832535,-0.0350739671471112,-0.04307633253336642,
ALKAL2,-0.026091163199918804,-0.009312038960365218,0.013119432378204891,-0.020429177419573775,,-0.0029794854330431357,,0.06433344711670966,0.001115369928334685,-0.014702348876053716,0.04012938806819391,-0.1634987148432946,-0.07390629958310428,0.007391985360722941,0.07577884702786256,0.11250585275263078,-0.0572493155580724,-0.03760060683279333
CSF1,0.002839295692855071,-0.2517890790095926,-0.05376864067791723,-0.012559633980769792,-0.06058525181745013,-0.045913880119766416,-0.14890104366980395,-0.06840634790306217,-0.2861038142883286,-0.08284494694877019,-0.026471519601312717,-0.18404630780211573,-0.17958653198907867,0.03649842393663475,-0.02312473085226562,-0.05442902446135732,-0.07667769537549259,-0.10751985694624713
SEMA4C,0.044322257526835024,0.03862022192376695,0.04533433050831792,0.014752771929280227,0.006068533587749,0.011779416386424605,0.08576045593164726,-0.053924357289255244,-0.02899710984054622,0.0021748149385367598,0.03328387108230333,-0.0404761024049838,-0.08961491927127099,0.027511810168074316,0.04190884558948878,0.03591212216966195,0.02354247142837589,0.09842617996003192
ICAM2,0.02481603925146224,0.19849703895102844,0.05082303728420795,-0.0015026800960099376,0.07566410596975667,-0.00032513024130170244,0.10779791609253822,0.051797740195488065,-0.12025739335230086,-0.04321890346698199,-0.003452101098166773,0.059670429347869224,0.07358901677555611,-0.02319741132270243,0.08847580707159067,-0.09398749643823637,0.12778584781473853,0.04434667972270546
SYTL3,-0.0029673022700614287,-0.006427860274386465,-0.00876654506935148,-0.015364403806189905,-0.03630376838325176,-0.01284075255781011,-0.03570601917037756,0.032009328269472545,-0.19208620490366973,-0.002679521584869439,-0.03520054859842152,-0.05356399327533454,-0.05383266283238292,-0.06759854594170532,0.047332990528710886,0.01070118869442653,-0.05458520628843007,
IL1A,-0.02024530598654372,0.006866985032338441,-0.053224787015797075,-0.03233583259595529,-0.07552760622222132,-0.03769163334962931,-0.1151892210632174,-0.039503532032752565,-0.10240609953604238,-0.0825015340018806,-0.029950698294454937,-0.10540660308964762,-0.06279808868486897,-0.013320114880338112,-0.039106538527554094,-0.01519153213204374,-0.07132854612677268,0.06758849034480839
HLA-G,,0.005634971954305264,0.03496182113689812,,,-0.02742909491504514,,0.12237229575086753,,,,,,0.023003623675696815,0.07366361416693182,0.08390494899961713,,
PGF,0.07186700071713914,-0.05612212327085566,-0.02273081768182712,-0.005114154672720144,0.0027465854739832417,0.011423189323583851,0.024175564901298702,-0.02934246758420234,-0.2620861305531186,-0.06437546881091002,-0.03896605875104301,-0.0031003541533237704,-0.12105629706551636,-0.007302084000252656,0.13499844331960886,-0.08036974270745723,0.10834465279204933,0.09135815995970575
LGALS8,0.06541990224489533,0.004428784567388448,0.015396267855293978,0.04320244997171006,-0.0012199472943048926,0.04375279396221233,0.04122694026162467,-0.0166172052461362,-0.034813500877087115,0.0724018089308075,0.08924400098014457,0.17831157997954833,0.08633463276314605,-0.04380103162271226,-0.018868970720412624,0.023573048762063925,0.11257192164135535,0.13091233461712787
DKK3,0.04895491245806376,0.3352983167145861,0.155504449525243,0.0944766165156161,0.0292589982483766,-0.0051479579549866565,0.2418958100509821,0.16513869999995837,0.49293395480993674,0.10934407738693738,0.1633591766245041,0.4712870587266006,0.43032092428502355,0.06660765614619325,0.13345844098847018,0.005732130751068563,0.2755276053101529,0.3046725805423136
COL16A1,0.0015408367250557562,-0.09988156250883719,0.10658702314713467,-0.018686983940406313,0.007093660736026796,0.06773091796222395,-0.05970400795091786,-0.008234287510907448,-0.2019540308084583,-0.02466598355492726,-0.013353928272408772,-0.07187116321923226,-0.337871230710939,0.03481353767742091,0.013321522135766881,-0.06185416473136145,0.0053235902641332825,0.06296297912490297
TPH1,-0.03245823373058407,-0.04859465936739108,0.004838793048788668,,0.003554296619508424,-0.004257794125915175,-0.005085372067440321,0.008845526759955574,-0.0681454931010813,-0.0287620400084432,,,-0.013123290403239934,0.11261405724511658,-0.004754116825924045,-0.042362820150092614,-0.06898791902151914,0.05432669828624106
TNC,-0.010084321744961586,-0.27044776907958407,-0.13341246042931273,-0.021696150943600032,-0.051754934791843996,0.02845294928725008,-0.17223107144903851,-0.17652783435185987,-0.466813776308857,-0.18164926566157927,-0.03688701735036641,-0.36215970131761716,-0.3678352999912658,0.009445533723023163,-0.09177305504724072,-0.03793597940445402,-0.07523722022536189,-0.12797622938183778
TNFSF9,-0.01742304337005756,0.41307215929890184,0.046585959317455614,-0.005422539725759668,0.1597970121119954,-0.004916893431069845,0.08205865526337326,0.0015562474752621694,0.18492826218952288,0.009200360149666588,0.012758662103926269,0.04459881351713626,0.06834633372087744,0.0338067033499934,-0.025500822176540483,0.029416797070506366,0.027024320907940373,0.030728484061312636
C4A,,,,-0.020132038640190104,,0.009769853142675675,,,,0.03134037244231303,,0.029103155728979826,0.002880706798399428,0.053987456158914565,,-0.017313930654153962,,
CNTN2,-0.05953699375920777,0.15063825499733718,0.09216306954070926,-0.06417636688434476,0.0666887236939327,0.0069500463817134496,0.07057892734770321,-0.0924044394217767,-0.1996341603483902,-0.03884146376947575,-0.001874363409633941,-0.3471023269671857,-0.036666630471907165,0.05261668300465605,0.10877098454509677,0.05539250731908969,0.2328520573444997,-0.24289176178050578
F7,,,0.07810541091319123,,,,,0.01159612681880092,0.05017303068628989,,,,,0.038007510146061886,,-0.054130413595000544,0.04685600557185382,
LUM,0.008547178660774814,-0.03341976822168538,-0.029313625730308733,0.03970610260371665,0.058875915605863686,-0.02658239331508424,-0.0005991074632838432,0.06609035083394842,-0.2749021211847158,-0.05928648263675366,-0.03725805105631634,-0.08632665404730477,0.021727452636047154,0.04868439625790892,0.051640120327914145,-0.05809581801870185,0.0447209429235202,
IZUMO1,-0.01664826987948261,,,,,,,,,,,,,,,,,
BTC,,,0.06935811766229921,0.031103173391632627,,0.06794973885135026,-0.038017713607551504,,,,0.02830529219067219,-0.016119135347862686,,0.022803764759536976,-0.02808096344147848,-0.056691249026299836,-0.01938366675473589,
APOC1,-0.08680526830625403,0.1447499833772833,-0.03410076530494798,-0.03536953390231133,0.1308515748885954,0.0749430436805804,0.20488929409363546,-0.15048045224224343,-0.4953719454462982,0.04670122341016011,-0.09296105543445522,-0.5053415780069953,-0.25436016674790274,0.022191411727892296,0.11354450963721086,0.09019641350903772,-0.09514088362367971,-0.1667700359030593
PKM,-0.0029323654561025777,-0.2645528628930452,-0.022432842075650057,0.03597980512013579,-0.07538117522761408,0.0025521455939014224,-0.12404683067298115,0.061266594352275494,0.0037936647306492603,-0.06272315104561349,0.0719302094324762,0.323224980649371,-0.20379922575790874,0.016994223651054862,-0.139877699022565,-0.05656152359479223,-0.09403176775117134,0.12035054177197624
TNF,,0.1543528035677897,0.02750942903508598,-0.037443719733441024,,0.04894423628737364,0.0012303183421772089,-0.06078960394713014,-0.02611341006880708,-0.08271264666556435,-0.04010186736471096,-0.16976387527218215,-0.0685405468135686,0.06240729254147455,0.013643089109018517,,-0.029624820229965865,-0.10534289539189318
GNAS,0.03325145075557785,0.309204322277294,0.14927209432497693,0.05871104287822796,-0.039692469044677436,0.03433599174208994,0.28499285810606884,0.20413040045201916,0.49324924521551267,0.10239476805063176,0.10465788723139365,0.5227899040700779,-0.316287011044537,-0.03644649136812085,-0.01845033307848993,0.09383822494338814,0.22614337367985438,0.1582529394480634
BMP8B,-0.028202411821741248,0.027249861277013024,0.005124359455652962,-0.01051591825609831,-0.02117449621906111,-0.03976512224346017,-0.01589708416686611,-0.04024922706678873,-0.027143538416810883,-0.03428692045634026,0.020507303670025057,-0.18001277011711142,-0.07270507302975555,0.034399674236641704,0.006600515332585748,-0.054207855721743414,0.03150034174481315,0.09291218978455594
LIPH,,-0.04992141763268935,-0.05371735057027109,,-0.009602368132144585,0.024375530890376914,,,,-0.0344528709283899,,,,-0.04173757300729096,-0.02304380162939591,-0.039702833127928314,-0.026168848803643056,
CCL28,,-0.005235973222629596,-0.004516438196506402,,,,,0.057308969168138955,,0.07496300220673822,-0.021986180020621637,-0.021262949128792813,-0.0036320138918685546,,,,0.003913031557888287,
PTPN11,-0.01768844652481154,-0.01867431255924375,0.03615561045707809,0.025804285448077967,0.023511347517619907,0.06666640415580964,0.06259858400278058,0.004435440859410687,-0.1414653278994023,-0.03303995929768381,-0.06688086075302574,-0.11204731458972536,-0.07967576618554774,-0.0202969124016065,-0.05421934710921311,0.00941705900922129,0.09386830476110439,-0.05659984676811348
ADAM12,0.05040235561334224,-0.05751935896068692,-0.0015743694561919685,0.02911692298459229,0.018772206840830644,0.02363773329824172,0.02016457929983928,-0.035358064330114465,-0.18091695737639132,-0.07025051312980275,-0.022948451757156787,-0.019302910336125342,-0.17174193051626374,0.016800012251265144,0.05201440623811873,-0.07661034236135078,0.05955028585565536,
EPO,,-0.033159987634162336,0.031835094485092655,,,-0.039765123356925475,-0.020682605949835894,,,-0.0044708746179845235,,,-0.029504533159645165,-0.004446955235228424,-0.027298035040906006,0.04618825887759217,,
EDN3,0.12994338560279858,-0.050356881584556215,-0.03872753551807422,-0.02536961830583301,-0.03273747614970176,0.024322555916329345,0.06923381048249028,0.006749887495948416,-0.007251065088839546,0.018108554335827146,0.006200169144507723,0.09179387024138053,0.1659106956523881,0.07422169808058654,0.008452504453602816,-0.0008580172799682176,-0.04235746160626906,0.0732390569280369
CCL22,,,,-0.025451722004170462,,,,,,-0.0050025765976470645,,,,0.0744390793761554,0.01685724256800831,0.05943264901288423,,
CCL2,0.04994731034639762,-0.26442713634566156,-0.11374956714437695,0.0005836612702091209,-0.030493368726267976,0.003355231782945268,-0.24284112927851098,-0.06534426050997064,-0.03489844444882517,-0.05347467973161375,-0.03600814660194664,-0.32111544196964736,-0.1559380361233065,-0.021226654175744635,-0.014350932049684392,-0.028789337357497474,-0.05267253271864066,-0.09847056398717781
DSCAM,0.0357181442460872,0.027109024400447077,0.03720288775959661,-0.007260338113034278,0.03045323338899175,0.011216844915212113,0.036928967720707424,-0.005376123351392794,-0.0542933925243612,0.01580143113701382,0.04335491912935481,0.17746905443710678,-0.16310602846734049,0.05690067555050434,0.09485215772903496,-0.006997346072348962,-0.04892856040431186,0.06296050945227721
GPHA2,,,-0.009591200100508283,,,,,,,,,,,,,,,
ANG,0.04040250406994608,-0.1756302981346343,-0.1195332044268516,-0.03587764948015994,-0.06470115845451083,-0.0026771388342990525,-0.07842603018449236,0.020772162999775738,-0.17159543590086157,-0.03533034531423765,-0.010126167187047603,-0.0638420299715562,-0.1636362941517602,0.014186520630130317,-0.027660306365185537,-0.00045791341125133865,-0.0769525715523089,
FBLN2,0.0397222777002818,0.05028043644919811,0.02937010623428262,0.004836518925247872,-0.03805598306724259,0.004238466696454203,0.10849146664559092,0.08681215528376963,0.030580864284246986,0.05543367934361521,0.05944818506991415,0.03926727387889653,0.08241919237407454,0.04248981103816526,0.08670069144240786,-0.03628656197435411,-0.0063710358730017045,0.044837438025084046
VTN,,0.06874958291311073,0.037515931743999496,,0.0010276051761096174,0.05070700243354161,-0.013678306896128695,-0.01502747219301155,-0.03383058336835779,-0.009410593173759828,0.003285636617502639,,-0.03797049947994341,0.028376771533783898,0.003235128995077301,0.025074300575772562,0.0017588898693647456,
VEGFA,0.002248483807472285,-0.32908549851585034,0.0012350308670660678,-0.030387069574018807,-0.06848941796832995,0.008261841252316377,-0.18645437392819375,-0.0547653280033724,-0.08715255611911836,-0.12657185495807097,-0.0020663834081877585,0.06802263943568584,-0.39298414901300543,-0.010569859181594045,-0.21092902138969621,-0.043306753689156256,-0.17373410161473016,-0.06896538793731383
F10,,,,-0.02905153086821322,,,0.04526070182803262,0.00769969986055087,-0.07372861982762269,0.1071640421514407,0.011812190824980445,0.06262674130703826,,,0.06601833527920607,-0.008256818780151488,0.004689156877460849,
SERPINA1,-0.06036968581786662,-0.06218489843951296,-0.05459446653471267,0.09993063891275401,0.09649267461734985,-0.06411049944236948,-0.16650580222098044,-0.06292414941559642,-0.30692969975648116,-0.014158682954002157,-0.0010988212225982014,-0.3694084806477743,-0.07250435410220163,0.00642014354634607,-0.02387394751665689,-0.05210511221679469,-0.11625598453412389,-0.051038712572798725
VWF,0.0351902233606636,0.20566392693149058,0.01303243813473754,3.434152769526756e-05,0.09339446161731184,-0.04506653944958394,0.08308094882484003,0.03616252811921568,-0.2988451280205653,0.009447085765116959,-0.043727548199692635,-0.023894387607849836,0.17427341654955836,0.02338693573022678,-0.0007536796665767674,-0.09323835203401554,0.1518938123864055,0.07653831937261797
GDNF,,,0.030398726774604798,,0.03518868312626233,-0.03234420828618925,,-0.033088203938194116,,,,,-0.045695845618308355,0.025183053822379307,0.05659091955131319,0.0011550555027918807,,0.043024220191538405
VASP,-0.035802126853580175,-0.12218826262654016,-0.05220581457532845,0.026116292572593857,0.11627089023591412,0.05028856650297457,-0.09893455613222224,-0.028871741414067693,-0.14328437890146936,0.03137374418948041,0.0074959376094645095,-0.12197950427627009,-0.14663514098180083,0.03162019554705053,0.026169426685605218,-0.0040784253347787265,0.002242519208031191,0.04328958421286984
ADAM15,0.0660950073052299,0.0036724866665730285,-0.007578978676982181,-0.015772656357481717,0.03990792579321567,-0.05626304553628097,-0.10643128053997243,-0.03947094958731093,-0.20572050960671062,-0.043217678590214297,0.027523425105974185,-0.13059570590057293,-0.08138399600877788,0.026073938470984333,-0.018672168950373033,0.007002580900743759,-0.025494630579853628,-0.04336398179366255
