,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SFRP1,-0.003147763630901973,0.016856258702487463,,-0.02500954174714893,-0.0012578755818112026,-0.018788352918976264,-0.01489194017616523,0.026100641614145534,-0.017179272660294183,0.03606701953863327,-0.023432676809397215,-0.0012551657877961622,0.03047127318476522,0.04170363348816406,-0.028778137210848362,-0.029314614839735142,-0.021534712326012676,-0.012100304521233392
CXCL13,,-0.00807342866082465,-0.016283939702298127,,,,,-0.027040643390800284,,,,,0.05962340337531044,-0.04304717936532335,,-0.0030835098844072526,,0.07642306885558085
MICA,0.12188532454503262,0.003990959784051635,0.02732952200676826,0.03163113306891053,0.07092568202962005,0.0013430661427974618,0.06794976084382502,-0.021342379516976383,0.04938810397315878,0.07791522647019627,0.042481958134866646,0.011486781690487776,0.005843266752185234,0.07185701240830429,0.12376609627301788,-0.024745868918841517,0.12253415234092989,0.04077503671354419
TG,-0.03256968761660252,-0.022796815310780007,,0.11223408635532801,0.01643211877817366,-0.025908537072347256,-0.010777232326901141,-0.01857274880428238,-0.018872406423789078,0.016652349483036188,-0.050055069054632216,-0.020529157254543934,0.07093757948795257,0.009967530230944686,,-0.034048259855221794,0.1439895295459605,0.06827843182966405
ADA,0.1058819000346949,0.0033963323844958377,0.015196014289453545,-0.0031952801571826987,0.13319244694825016,0.02457717939835769,0.12654600267068705,-0.044019614655707064,0.012318112907635936,0.04970750313744897,-0.009404320851503792,0.1028304851531339,0.060707386341657725,0.06076342199433586,0.16834500511777517,0.05054566235958758,0.17929869180337543,0.08459864463928506
LAMC3,0.1679441538073834,0.0627138784661449,0.1415248696031036,0.04333573221773834,0.17909791873197786,-0.028407025168223424,-0.027636112644541754,0.06993331041245603,0.028411342400835368,0.13828533276333033,0.16855651953640371,0.09591328142913622,0.06213013589252964,0.08448138699626868,0.09419051359185902,0.10564338557404929,0.18142782873442656,0.09826882596039162
CCL7,-0.023148843996063855,,,0.009829839081673132,,,,,,,,,-0.0026858404707120302,,,,0.018902930572262895,-0.048026348671471805
NGF,0.0859033404402276,,,-0.011813091882101964,,,,0.00047082535585804433,,,,0.0038442202903713456,0.04189026061869328,0.01727825045373502,,0.11077897236192404,0.07511905857421734,0.005534644624593763
TNFSF15,,,,-0.021728891832163186,,,,-0.017583079935748584,,-0.04241010966342026,,0.0436731546390044,0.020820682759592393,,,0.027430704824736203,0.05100020049096339,0.07615109929099667
HMGB1,-0.059366547075742265,0.004674767646874475,0.045068197074915876,-0.05621459563162714,0.03446427839498257,0.0072874832380330195,-0.0003498706663238819,0.004844279000618265,-0.007373107304635949,-0.05486987588742456,-0.1260340487067281,-0.06140114476242912,-0.09437286737984546,0.024648120353950843,-0.10237293279138565,-0.022611926511820264,-0.05261060836286858,-0.011472602873935357
ITGB3BP,0.016180331063649436,-0.01099286907606145,-0.0035343809245916157,0.01616903953802388,0.09821622126447781,0.001742904949097519,-0.005473395398174051,0.06949819430932686,0.005571384129033316,0.16091070507656643,0.004419513284695127,-0.008314386075702796,0.03202259709778613,0.02354718894165473,0.06554860316141117,-0.015326079740762822,0.038029940283750105,0.04113566437762398
AANAT,-0.011364401842267618,,,-0.019771071387258355,-0.023716921574708505,0.0003585218813598401,-0.012423088333620063,,-0.016852962749513513,,0.04037929900243976,-0.024981253970972114,0.004344896258831909,-0.016684577209695847,0.012551163263654722,,0.03239261262698862,-0.03476951438573275
RELN,0.08066998029663539,-0.012536484106845953,-0.025255118338563465,-0.02598426800499296,-0.030982068546977846,0.050853033300776555,0.018056255728861728,,-0.000598256303614671,,,,,,-0.053825540971462846,-0.0284389076398178,,-0.03986691228686362
IL15,-0.0312253742909147,-0.029042793934990756,,-0.06402550799040378,-0.005526918978203776,-0.006597880867382762,0.05026102284989252,0.0010884869701224085,-0.015630344018906464,0.0566909124690312,-0.050260550583312524,-0.04222926118847328,0.025274716279934877,0.0708884356619865,0.027826873637111605,-0.003943620152786402,0.15559876303276324,0.10397141878331997
UTS2,,,,,0.021554942939617298,,,,,-0.07837947853619386,0.1290582354080107,,-0.033378293516602195,,,,,
BSG,0.036474737652848206,0.004238697110429552,-0.018081463872123487,0.009066582964995046,0.01644691596833811,-0.0009908043030105662,-0.018323526376974517,-0.07524070271020217,0.008620143709075557,0.07830542511372375,0.02056352536512726,0.011259491489342093,0.11067223812102113,-0.014899604547110225,0.12080034126686631,0.014019774161097006,0.06066745737047189,0.06557979030855574
ADAMTS3,0.0324251007848307,-0.014580951174229785,,-0.0037299941332443885,0.1374189034621104,0.037604665033605364,-0.013013951674109805,-0.011566699580950825,0.0004429838579918099,0.07018026757169106,0.053305154849688646,-0.029912508433164592,-0.0006827677566323961,0.11123946775311656,0.015154165138095619,0.004798373933837594,0.12841086183763756,0.1222125593156435
CD34,0.15814291439461592,0.009589508494258195,0.06716641973883632,0.047901306158862005,0.13046274838215005,-0.04907719851891712,-0.02324326095935955,0.03841326691847686,-0.026024906853698064,0.10421562129802278,0.16341057783275018,0.01914202249268547,0.05114410284119999,0.10888658466998116,0.07816311882032638,0.09281702453994894,0.15538083466565838,0.05435302959301325
CCL23,,,,,-0.013003057326861014,,,,,0.1728168949213316,,,,,,,,
PLAT,0.09276840947030336,0.06696224396372057,0.04951684063898157,-0.04298618685403541,0.10197241080395966,-0.017732243367862433,0.020789356492750606,-0.03205892605043585,0.02709357994862417,0.05525112549560468,0.003323054317613431,0.02376142337649305,-0.02523221898601672,0.08039114896566278,0.10921720164558313,0.03779097176325554,0.1329076669192131,0.0969659820376029
NTF3,,,,,,,0.008575661664946835,0.04092923977541695,,,,,-0.006095581223710772,0.02329007649296178,,-0.015144654874090434,,
LTA,,-0.016764849635457352,,-0.0024285176715880363,,-0.022440038151923587,,,-0.015630345948323427,,,,,,,,0.0388574995552819,
CKLF,-0.006153703442447276,-0.008227152877385511,0.04910714560937651,0.010423671005611864,0.1077253584551175,0.015511490336622165,0.014728552710603972,0.06258795644572854,-0.009977978123406865,0.08054561112353009,0.07344912790086294,0.04759531054716873,0.054247846278062256,0.066402157990159,-0.027457658258775133,0.055469329897998305,0.06878904291034081,0.03445101920121754
APELA,,,,,,,,-0.032413465508754506,,,,,,,,,,
CD24,0.03189181742866107,-0.023085528506290098,0.03654617338865327,0.007047073168949109,-0.028665455915044075,-0.05773523897133625,0.033084515680013256,0.092144470438342,-0.020457558786305605,0.04831298986734922,0.058768572074031376,0.06754014488001338,-0.07399192520881362,0.09363913262042617,-0.028263187740297423,-0.014274544580370804,-0.011860816690307854,-0.023319044439797872
HSP90AA1,-0.05963753038343913,-0.02057409262956247,-0.09267386653714092,-0.03130487950343503,-0.16131344191477046,0.0034811267502863176,0.04382727108280319,0.025944269375051992,0.03730550116923821,-0.04957202872599887,-0.10752583305130475,-0.0897916892508464,-0.120045563189229,-0.08340988242732718,-0.05684432946155006,-0.016093858849555758,-0.1486460378262999,-0.07173529198663779
BMP4,-0.0008287057040498998,0.05512300354319114,0.07355193374649836,-0.03705300857460641,-0.03223272645021532,0.051066175595887726,-0.01115958393703314,-0.05467971473451028,-0.01331866911927273,0.18593064864870196,0.07810077846941142,0.08413773727593453,0.0714030419230639,0.03219447283482406,-0.003553968074263201,-0.020114089806587934,0.08895322811794017,0.07704345202300297
SCGB3A1,0.1454183198136593,,-0.023971191292276463,,,,-0.010478996515777723,-0.0047983123380201925,-0.010906648700059782,0.015375144557792956,-0.07523428633369264,,0.03463213905279105,0.05660212890669186,,-0.008787639351992456,0.1516522635460889,-0.01893827821184434
IGFBP4,0.21749953679965198,-0.005289732040495286,0.12145602224366854,-0.025110413742076294,0.18225055096300627,-0.03814151722427655,0.04994356046842627,-0.012806930213883568,0.04567340164063107,0.13649506924398055,0.14646607759761054,0.05012000363230158,0.017091857802081434,-0.040473855619080665,0.10895597122787716,0.11119023898880509,0.171737291905803,0.0935209827002287
RSPO4,,-0.027102294157029357,,0.007896172361909122,,-0.026099130485437435,-0.010478994982987431,,0.026036971111233584,,,,,,,-0.008234725049860205,-0.01770183304974413,0.01869564749493887
LEFTY2,0.023162105670434772,-0.016970747496252735,0.09708138937983682,0.004697293166980461,0.13708409000051336,-0.05985221336004962,-0.01149034615977027,-7.271690970837932e-05,-0.01929548751921716,-0.0295664280133102,0.1314478797112147,0.18655948469486291,0.0799708698789274,-0.01814853080374254,0.07490980858137915,0.0430882635562641,0.10867342552750373,0.025878560316780624
PF4,-0.02401320731162717,-0.015249909324832243,,0.016545176517298334,,,,,,,,,,-0.03103993029102676,,,0.05945550329811197,-0.00532815724771802
ANGPTL2,0.10190397346065688,0.06606777709106627,0.019864010046737463,-0.07681815478993977,0.10383629517724917,0.03789489492466816,0.031588139498084505,-0.018992734484321146,0.010538149490662152,0.12161323120724805,0.021906834489453693,0.0023514595420963797,0.06469850048712239,0.14197903524925162,0.014545944870358214,0.03098678481976411,0.14841929639545162,0.0695272850276932
LRIG2,0.019942862137114867,0.002009626047516043,0.06567740018303812,0.02972318050956844,0.04171757556710121,0.041845986513337256,-0.017265364110932102,0.020513138219068677,-0.017143746465787407,-0.0034329130098614082,0.04841462889722148,0.1143959261397101,0.06932872329318848,0.05406063967765032,0.01630314594974166,-0.02957064933965829,0.07455098561748888,0.040383304910000375
ICOSLG,0.07863990975050592,-0.002608501581895764,0.03130916837449953,-0.0024403306672125835,0.0735010506688342,-0.05052849153118856,0.051446144462897817,0.029771708576540983,0.017228480152195986,-0.012373789085875731,0.0052591127571174545,-0.007845935340386053,0.05163185799480067,0.11979775237357887,0.019122476058394206,0.027231260610669383,0.16859936794448427,0.06509364990580441
WIF1,-0.043207868894085136,,-0.038872023227986066,,-0.10766382597160214,0.03350404464293468,0.009395715115978883,,-0.015404840069454315,,,,,,,-0.022432347698836466,,0.08250540660808818
NPPC,0.00451665617955489,,-0.030073843723889226,-0.026409778245710003,-0.0036638241004457455,-0.024420775192924567,-0.014563238593722373,,-0.003541262253069018,-0.03535779150466638,0.005835352580563319,-0.029912450984400932,-0.038392635909619034,0.002236430401699258,0.05120028720646673,0.02405169604477474,,0.0426026385899114
LYZ,0.18552987946075766,-0.006077417818160671,0.06710904729053738,0.009059748153959752,0.06989221792879828,0.02068410430165216,-0.022874483666992684,0.09148659888567971,-0.0161504053856701,0.08578010150150392,0.11127574376185558,0.08002588408615584,0.010929511868459406,0.021621220826824973,0.027827398030847307,-0.016385810343834312,0.03829895898455165,0.03190465460585418
EREG,,,-0.030228615450873672,,,,,0.009566712317767666,,,,,0.09519578568421223,-0.003986151926213645,,0.01741561537184986,0.08962845175741842,0.013853428731316921
SPTAN1,0.015377133238922754,-0.0246580635935126,0.07097348903229127,-0.015710111471182325,-0.03242205614961642,0.018943445534827647,0.00019147415224577758,-0.03698039186846327,-0.028567992784487385,-0.07858676888543557,0.05235879222727431,-0.032624887882233305,-0.00632010602390985,0.04268518646912471,0.08462499483004199,-0.020666018696869345,0.05307871588892352,-0.042517753622547554
PTH2,,,,,,,,,,,,,,,,0.006102680950759467,,
LIPC,-0.006297320647505678,-0.008451763892594546,,0.019714122425712775,0.017785808180247123,-0.03678167754420501,,0.06424945781227302,-0.024553811818821016,-0.03749331852145506,0.07895031724717033,0.04441494871910552,,,0.05005475002438242,,0.049492498057819294,-0.035326031764025205
COL8A1,0.11226065188740321,0.026137106196865753,0.009250639621811925,-0.034971313761340446,0.05635101519597028,-0.017483317730888032,0.015235992596019437,-0.054486130840269174,0.0016767974672017554,0.03703029703265201,0.03672970659942014,0.056922730208442116,0.04928113412950696,0.011736885717185347,0.17803232430075122,-0.008618943735327999,-0.01157149948793393,0.10882081490941156
GSTM2,0.06549653301308776,-0.013512326064340833,0.01910661869059751,-0.02778639900284657,0.02415135082851349,0.03503013966845328,-0.02108012488269167,0.01357383195949168,0.023188399151356797,-0.04277959765490461,0.027492198699643148,0.12254507287046382,-0.03169175086048424,0.12669122061907198,-0.022133687978016344,-0.03104763131425462,-0.004020378838524186,0.03465390550539288
IL4,,,,,,,,,,,-0.02473166878329379,,,,,,,
SPX,-0.01839730367171843,-0.044954292501797284,,0.012685249565712611,-0.04772602353533981,0.0002200357124849335,-0.06583996459176718,,0.04312909143399285,0.06800416781702323,,-0.04760612480262207,-0.006170236767610009,0.02529046223855506,-0.11420108178574552,-0.016261338980778278,0.0635121979538658,0.00604778566933
MFGE8,0.145001388870457,0.02895828497451663,0.021315163882609123,0.041754157645064294,0.039713723261747325,0.03716078976508303,0.005733444015948462,-0.031971120603899575,-0.006671607290180066,0.1026801322833713,0.11947881848213883,0.13359980267116425,0.09984210178696919,0.022389613082224664,0.0994252930936104,0.06173630442511924,0.1861226867126613,0.07449645821481721
TGFA,-0.03088703111073728,0.03543276313657014,0.026619981995734673,-0.03148225847923386,0.04509655216230843,-0.0435483644766348,0.12063282664959107,-0.031330782970358476,-0.038943761487833885,0.015666724921691712,-0.07063878254115374,-0.008851018783524761,0.05351638212010424,0.08345412705469818,-0.032700753615079035,0.033221784606823235,0.11801740931133096,0.003187894899489213
SLIT2,0.05394332900427516,-0.03976366358918593,0.12760226528774937,0.014471341882202901,-0.016158627199724097,0.004195658830602882,-0.0096802919905926,0.015149788615104874,-0.014689308690376261,0.028582383099623923,0.09205937961217991,0.22059759326890221,0.10944194046654179,0.049592060498004104,-0.027098077307742614,-0.01799868252725554,0.02269130657569004,0.032951533131837886
PLTP,0.02251412263325522,-0.048828440988804095,0.13429261816611487,0.03071883442870594,0.15338022841339372,-0.02889183363761235,0.022105082624040193,-0.020608497855151734,0.026479879670136878,0.028805015376929716,0.08989350043923716,0.040659342145892535,0.06861935699356632,0.10322205107523677,0.1883100537997587,0.09897669024035456,0.05090913958341273,0.000764798959508008
APOD,0.04850045419509599,0.016499096193306136,0.07233054528238511,0.04718272300392701,0.007811211511754306,0.02785665781094021,0.019074806669278885,0.006152942731153293,0.038590516027469476,-0.14315863602911197,-0.029156352694699766,-0.09361020517595932,0.07487389841794061,0.07104843520067795,-0.14898053053683802,0.08147703053265512,-0.15799338379291553,-0.008136128921829256
B2M,0.08928117710884101,-0.0022787380206065857,0.10770575282811808,0.035495614845734394,0.20125201435463116,-0.0378270896717155,0.021256327761332204,0.05366414402947838,0.018638934734197567,0.12454694402100143,0.18145910440595725,0.01954565422214404,0.10143183850718539,0.1165105689626289,0.12901260717375906,0.112219223282251,0.10307023284041732,-0.021960694245603107
OMG,-0.026514639148793553,-0.015197155796802362,0.11627423605965431,0.00014438570503614524,-0.07284840712835446,-0.002131925421392315,0.021359177117146383,-0.01472292046484302,0.0030223640537783178,-0.08525499634527789,0.07056036301574951,-0.02775328719215553,0.07918409029822625,0.10661768536442885,-0.13037560418563285,0.03429504726489967,0.12298826101168615,-0.04711169643642478
CXCL3,-0.03494498369064962,-0.03135236226523608,0.04171044224483262,-0.007961728791083443,-0.031139184297492444,-0.024673087585676875,-0.011210309616544751,0.0055716544270020905,-0.011256679525703365,-0.03643974991957297,-0.030733085514706604,,0.05126649947569518,-0.007159062564677065,0.0514150472575888,0.00557391172565387,0.07386301532331828,0.014236664286460775
CXCL10,-0.061535739236918026,-0.029353295021434734,,0.03849087566047858,0.16147284632176387,-0.06078243408140232,-0.01702928080915811,-0.020061487369470804,0.0009850445904947373,0.12114804057119911,0.05815607939312365,-0.0052400862338857195,0.0049317254795102515,0.026071862803453767,-0.04749379507175524,-0.04227733594166986,0.12467344311540039,-0.06684854003020761
RSPO3,-0.009030992910168237,,-0.022426014740398643,0.01049719784369867,-0.038944442800637774,-0.004166452537653481,-0.02722203508563628,,0.017084865507884746,,,,-0.01499786051568572,0.06960921064609853,,0.07964591324235097,0.08782402176418769,0.02815423970054455
CORT,0.03876091125125015,-0.00243398874427048,0.07785394629078053,-0.03161127177215764,-0.055538558422911576,0.0219501097885608,-0.019694694402615565,,0.016094594045824605,,,,0.00528262518608474,0.022756410643171965,,0.022386256266965235,,
NCAN,0.03269573639952413,-0.008024111577146475,0.0572280953184732,-0.021859129133523305,-0.022732082336404252,-0.033399590891630804,-0.004585160411018267,,0.020667640040669757,-0.08717329816131575,0.05127264967511402,-0.01815434380249656,-0.004850914283935452,0.09913985020038742,0.09039626865094152,-0.04886128316819589,0.08271273978323795,-0.026452334919515725
PRG4,0.017916965887750883,,0.07695009471862745,-0.01951319339041322,0.0139725605096949,0.01052016959395742,,,-0.013752906873795209,,,,0.11319536467833262,0.006086686454687831,,0.026934820683149015,0.03183571605386993,0.03754527046387917
ZG16B,-0.009669155266311442,-0.018350787325572812,,0.00388049903060246,-0.02547146889901089,-0.01783064738430553,,-0.026226663161742624,,,,-0.027770790908264963,,,,,0.008219929036474373,0.038729324303946065
TGM2,0.09441109301433544,-0.007169441754458951,0.0012350268989184826,-0.023594327540084288,0.06918714301304502,-0.05037492932175561,0.006119137115658852,0.037474412997127914,0.046923963328483066,0.07662069126685983,-0.03456934018511306,0.07710839806160377,0.14411420135956504,-0.03285704939578183,-0.01449689018772268,0.07838989583621095,0.09033074794254851,0.04053163304101692
VEGFC,0.06385776571760557,0.033824625288474276,0.02959445045937679,0.008396007056107616,0.045580654183098514,-0.010555914378200693,0.01179190000946687,-0.01791454070419072,-0.01403538965369636,0.01786395951206681,0.01726587686195287,-0.03599646038069946,0.11087988991955457,0.02332153716901693,0.017697105014872316,0.06149886185578092,0.07747907674456811,0.05943814965259661
WNT6,0.0374832397878975,-0.01697074794164157,0.0132565578534405,-0.004910694448962557,0.0723313215054666,-0.018358401196854057,,0.010994133442105957,-0.01224937934570788,,0.0028550541603317822,-0.026410025414153365,0.004602001314283027,0.07286739206130807,,0.049525987724385274,-0.014535607368516987,0.07013409652137534
NRG4,0.09144581255123257,,-0.016809503568088517,0.14091162986609324,0.05334035111118529,-0.00921281337690512,-0.005078132241065502,,0.025419404041214164,,,,,,-0.0373386373972613,-0.025998818664227864,-0.019289862073711903,-0.045529281373847964
PMCH,0.10413603938388476,,,-0.004456385274421743,,-0.026099129225872493,,,,,,,0.1505981438193086,0.02637801543201959,,-0.000869060774425704,0.12669712740141698,0.07699248177735409
COL9A1,0.15242531301937476,-0.00999995023731468,0.06451359954369887,0.154163329550441,0.033708592169802216,0.026749522221998362,-0.022197796099168582,,-0.018657691558993352,0.04042504970928758,0.05677494757206897,0.11109267493499836,0.024819702091646075,0.17034676640737148,0.05021920173922939,0.0540952150003463,0.12435564659332841,0.1346791722651306
GDF11,0.11900704526974566,0.0007334151442866198,0.049744339265394066,0.025871730445053462,0.08951585960422015,-0.017536262134296043,0.010680387392716957,0.03044537446416387,-0.004099504274928584,0.09794167140784503,-0.025810279677193616,0.01641411896698192,-0.002164368506949992,-0.030357947177095296,0.12696811185439427,-0.007353020449407123,0.0944864943779118,-0.046534068840384524
RAET1E,,,,,,,,,,,,,,,,,0.04839870313533538,
IL24,,,,,,,,0.029899843352618128,,,,,0.05073569143479951,-0.030545014383817147,,,,0.02781709325785678
