,MGH258,UKF248,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PTGS2,-0.037994515449206644,-0.021530039983802807,-0.02989115112197279,-0.05498029058904418,0.0429133577687007,0.007526893187164407,-0.03878012384587451,0.057193467521981775,-0.004481625615293689,0.03524559881070109
XCL1,-0.017119124889709028,0.07827307785306536,-0.010504578465306526,,,,,,,0.10807186525555786
CD58,0.053179092998578426,0.016632391090318593,0.006610112113996341,0.024217683783345746,0.017485934533848134,0.04915141457258204,0.04259037978550995,-0.006628129754852744,0.014498166903625697,0.020536005669223978
TNFSF14,-0.028004131591021622,-0.011352621431265801,0.057302762048693105,0.08569221443057987,,-0.029339231596810858,-0.052919248535309014,0.012604888915588136,-0.024537200266328905,0.024148465092820353
CNTN4,,0.09547039621206585,-0.01887861738285201,,,0.0113537238825467,0.05576156014856814,-0.0034584634450346955,0.11686941230445545,0.032898983067627646
NTF4,,,-0.01328783173854756,,,,,,,
INSL3,,0.018199910554565487,-0.009654623972709631,,,-0.036193945981312745,0.038646272784819795,,-0.0004197093979400801,
BTLA,,,-0.015324822327957567,,,,,,-0.020146157745018867,
MFNG,0.010153271880532984,0.007956783002543395,-0.03982620996808197,0.02501857450522147,0.018757900148057286,0.058214465359536775,0.0071671050920233265,0.033147724788806475,0.03797485792748677,0.04722644366547279
ICAM1,0.06471282506330694,0.0455763389252897,-0.03331749465903138,0.09663610304378452,0.032200727974934784,0.05778421905002292,-0.03484625575868609,0.017958657243975634,0.027265926673714604,0.09801845404002259
PROS1,0.09536248703964527,0.005493371768334727,-0.01904882701742521,-0.033098925102929805,-0.03506556834665878,0.051850047404419494,-0.0006284519368166237,0.10699071933257547,-0.04586799459590487,0.03045884223742618
CLCF1,-0.02603304458949556,0.035757069634337744,0.0066324178345583224,0.05720087080028728,-0.0305460938993456,0.054401149638947134,0.011669687746375043,0.04756096203532752,-0.01544105437196376,0.12934643429613782
PSAP,-0.023451124856970745,0.024746979162046993,-0.0491706838679268,0.1215934753516665,-0.017089960115484564,0.061306127278994496,0.011480069170812603,0.034388732334686006,-0.0026654826630228344,-0.015167551560909228
EFEMP1,-0.00426055333811584,0.005784560848851235,0.06145174609016558,0.11481717744034915,-0.03834883321014973,-0.009385442542995255,0.04060450542842454,0.015870355204093852,-0.07676775649548263,0.13285638615032822
C1QTNF1,0.0007801767577836204,0.04408268047486993,-0.014416417067977305,-0.06802203635972688,-0.03290391069543879,0.048045432137877216,-0.06902146347843363,0.06307341682388122,-0.02375245793389863,0.07931759953837195
ALB,0.08494298536467847,-0.02884420303697547,0.00016892131074713003,0.2269863818884403,-0.061588112482746184,-0.020994781401109008,0.05692270084065085,-0.020913350068102597,-0.023559108743016897,-0.045279065481181206
CCL13,,,,,,0.018504526061920337,,,,
EFNA3,0.014040774417646907,0.05249318088729719,0.011463606239036389,0.019249250279547776,-0.013607734376991401,0.01711622691181743,-0.035478880230056076,0.04163731916407171,0.050796155668961535,0.05920314117696742
DRAXIN,0.003967153158669025,0.015050864818671031,0.03249327914993582,0.053666933603796554,0.007834839443237583,-0.019932961189903314,-0.03242982494244672,0.04720278673512195,0.028102051187637908,-0.04025450960997699
RAET1L,,-0.022552098928534284,,,,,0.04911568267575191,,,
NPTX2,0.005618178121960985,0.028561874851034015,-0.04418898377412539,0.027110137327407267,,0.06366863313920029,0.03569870454708095,-0.02080817661848378,-0.022819248693871547,0.005047573623203369
FGF11,0.016889920006283612,0.0036102765320991325,0.03246544908927831,0.09062155148364257,0.0723674840776134,0.022597954916833304,0.04882070013888772,0.03186768057445695,0.061488828363554335,0.12542841791248982
CD59,-0.0016307782052066542,0.027596670352002892,-0.030639626436548724,0.07761462293448797,0.07735546423760822,0.08410860431897312,0.0542822801420063,0.04172990299268352,0.008619706186281067,0.013341783683178733
COL9A2,0.016559597741314918,0.060596315959636306,0.032929479832228006,0.003689306916583272,-0.008673341301006394,0.040908863931943776,0.039337970814506525,0.0142697519245391,0.12144895023065885,-0.05012091697485657
DLL3,-0.015139341866097918,0.016040130031835867,0.05063369051132712,-0.00788735576682096,0.03156442194140722,-0.03326367407027438,0.01889216119721258,0.029879348489366454,0.0994379572747897,0.010026967484789012
FGF5,,,,,,,,,-0.034538138874224335,0.07310633463290829
LIN7C,0.006578470283329825,0.017310201320271983,-0.02283808277073734,-0.05470885790312948,0.037790130302210956,-0.026202721898244387,-0.003982917966019965,-0.020358943535623057,0.053694455877701115,0.04152489170359349
GDF7,0.035860774348297306,0.003785716700732145,-0.017226667842351027,,,,-0.026656745417965286,-0.0335905488460809,0.027184536965763284,-0.04888690965457393
PSPN,0.03239348487185479,0.0009698863083772726,-0.03150082026519799,0.004296476575346219,0.07826512768236436,0.03322559113282915,0.023082632857750536,-0.012035228858613875,0.007518178157598603,-0.0032778267426870995
ANGPT1,0.09142857176036581,-0.008704543190140739,0.0011007570708757848,-0.0339028443886453,-0.014896121696389777,0.09160825692491958,0.06492903358944906,0.0077586369232454195,0.025096894854983506,0.033946274874731945
PNOC,0.11157087011611022,0.028417039519539777,0.07526936328839254,,,,-0.02834690033229835,,-0.02150339216458068,0.005760052262355046
L1CAM,0.008457177406381435,-0.013762846537605084,-0.02388864675843943,0.22112122094095868,0.027302336805130483,0.004029854583721501,0.003655291016276442,0.04098397266280256,0.022485762406731395,-0.011869309842047506
APOA1,0.024300571043800238,-0.030140015776751263,-0.015035481675795206,5.5478340763209486e-05,-0.057201666574005265,0.057920996593782255,0.02975361947394671,-0.03770213416351451,0.12459886957360708,0.03952566131585701
PSEN1,-0.011959380685622563,0.02029251106244503,0.026530415560758705,0.04581526584470564,0.019943222774401515,0.0645677510670476,0.025983821560049438,0.00637836784649572,0.0024810850646532615,-0.0008958688793033419
CALM2,0.03281415973983595,0.01629988319770452,0.024756708115187227,-0.08225381877858724,-0.01329254267162068,0.02057970711755147,0.07638054965613528,-0.07670085874418045,0.02599575686902256,-0.056725384409723405
CLEC2B,-0.013591208864439064,-0.02082267051723671,0.01838395652195924,0.05723092771417948,-0.01200923491819064,-0.03239912967750496,0.000154010607037667,0.014846590486500775,0.004559848951153352,0.015100027410433679
NTNG1,0.012053072547343375,0.03120438092613295,0.014338248027341734,0.08277299437885288,-0.042583273593629026,0.05506346622699404,0.012334779416759355,0.037578734446842094,0.017333478501586903,0.07110816273588534
LRIG1,0.02471813330115055,0.09646448995254908,0.018902914115107382,0.03130978361311269,0.012090248486390941,-0.014171874280687962,0.08316036186572437,0.04984970958166663,0.013591310013078398,0.047453439817973724
CPAMD8,-0.015602698613605004,0.07576054053422496,-0.011419697427773384,,0.02307706027025814,,-0.01594529475676605,-0.036664650014547356,0.016244880574264473,-0.019507145793687397
GHRL,-0.0248929839484296,0.065419789985622,-0.03046032343822231,-0.01093849441046138,-0.06411548443922785,,,0.07299019654629578,0.04062236566085816,-0.03055710245109486
NPY,0.10217033548233008,0.014670274220005747,0.020861698927981134,-0.007791009220605462,,0.12375679466942734,-0.0025637894194646634,-0.017141123800191137,0.005838183241468911,-0.07646353098674288
MMP2,-0.018064335413342847,0.06405541950578639,-0.0216400909801792,0.08085932284926764,0.0626195754332182,0.03693174912151256,-0.034670503979056064,0.025087712619196057,0.06837984444134536,0.01946102205225855
LHB,,,-0.009945694041045864,,,,,,,
PPY,,0.035229960351063336,-0.017312552632114807,,,0.12633751510451946,0.04726071786974191,,0.020289457510943288,0.015351929145749631
ALKAL2,0.015742410884042567,0.09153779678235639,0.049701796020596566,0.04726448543879883,,0.01763436436493518,0.07856742729856864,-0.01478995849930942,-0.035981199376576845,0.07813165061095692
CSF1,-0.025451359763682704,-0.025324576851759508,0.010710574513635208,0.11880591906187711,0.030931000585747218,0.06621087615720664,0.03856551242279448,0.0804661384874566,-0.019216425321946895,0.04525144852705689
SEMA4C,0.005906381120451478,0.027618854332806586,-0.0023745236220977096,0.0797940093165419,0.01656960144779286,0.027403150561652212,0.054441660429604716,-0.005592340464982779,0.03427376898278975,0.0017567026044060978
BMP8A,,,,,,,,,-0.018700306158701385,
ICAM2,0.05892184166382404,-0.013431516185903634,0.031836492585677084,0.023109705472988802,0.07353950384164566,0.02338281255664863,0.06704415201228812,0.09741433648403511,0.052868278500388916,-0.0313296514571829
SYTL3,-0.042637447422096415,0.01485486680429329,-0.023980206577245967,0.024029736841585932,0.02411638438558952,0.00695689819299179,0.027558994835694864,-0.013363315157870918,0.018981773936042612,0.008516626100286967
IL1A,-0.01813008502685921,0.035883252933100865,-0.01692684164091962,-0.03902478660127181,0.04750523548371901,0.01882067288965728,-0.001992820515876923,-0.0001355772535476876,0.0633276981756023,-0.015108946313692948
HLA-G,,0.006419930561844763,-0.010504577516654864,-0.0413224830107897,0.031206789798065775,-0.008475134849491106,0.03154038649066035,,,
PGF,0.05832092298876658,0.018556104459007527,0.011990499073684845,-0.007544969790724431,-0.04305332162791926,0.033246075403770996,0.07589362187893323,0.08204645674885333,0.053492341547699974,0.02743138516851956
LGALS8,0.05043109610644851,0.05449658265457337,-0.03462465544432992,-0.020762879132902992,0.014259242166706196,0.06276679955597916,0.01617106445011738,0.08829981826056277,0.07003363464364791,-0.00041966705658095225
DKK3,0.04404848087244835,0.030462915083840438,-0.023204021971349034,-0.037623133546095436,-0.04005426811207296,0.021382688757250294,0.1370443264426336,0.03141849327173187,0.014260539407946827,-0.05306134376639078
COL16A1,-0.021533635235814585,0.026325301919771553,0.052161122062009686,0.04187672344983679,0.025434232238294826,0.06523188722033987,0.05771318770609435,-0.017433350744285387,0.08302251035442855,0.0005164517356622139
TPH1,0.0032455959215697155,0.07335846661540726,0.1477758877872468,0.025408714235822596,0.09956860636013237,0.06880199971260707,0.0628684998146038,-0.01327258805553154,-0.0012644956819539547,-0.013895365729831495
TNC,0.017865355843825363,0.02720535897197215,-0.03314651504101152,-0.008714228303923382,0.00792993691598945,0.01994493790526769,-0.0521182142378745,0.05401332224407435,-0.06602356542201009,0.09310002881586261
TNFSF9,-0.015602691208310385,-0.007590938358229957,-0.017226669001117283,,-0.025240754165655924,-0.02416610990708005,-0.05438539004778223,-0.06407781667995613,0.04257808644847484,0.06551720210181035
C4A,,,-0.011791197411558879,0.15730046586231386,,0.006136064899436144,,-0.03723218409884879,-0.025182820139260917,
CNTN2,-0.02244977581107566,0.02738496052226995,0.006590945476514926,0.10113832810734925,0.06657632778179165,0.005955533928579547,0.0753610379174807,-0.10703140390340175,0.025413268229440098,-0.07831215054372906
F7,,0.04313134847006539,,,,-0.00336784486950297,,,,-0.04284725990594735
LUM,-0.03771347747961249,-0.01492924341660308,0.003298045066553867,0.08249549093724844,-0.002852444031594203,0.07232517605324719,0.005157865154537674,0.049209010468382275,-0.011572399166621292,0.02039754090269772
IZUMO1,-0.014908865722540163,,,,,,,,,
BTC,,-0.02255208953486027,-0.02699469419651616,,0.002803661594046624,0.015539867230804437,-0.04542576212875684,-0.00022469163221096572,-0.0010796505092714609,0.08844729549738291
APOC1,-0.019766152550029812,0.04005563456006984,0.0917255237694346,0.033929424458913594,0.05681920167262291,-0.024295425214231368,0.004023947223273224,-0.01391267886279856,0.0661962453877518,-0.06558669597901451
PKM,0.042343272560205134,0.001257848068743996,0.003524567367698914,0.06042459792639832,-0.0330287773203092,-0.003936127964497776,-0.00684101980199128,0.05224144892309062,-0.035839096823341646,0.056248091577077684
TNF,,0.030176007554283315,-0.0021781150373075186,0.09338188787194454,0.10687934729051252,-0.03523435773104698,-0.03109570493104134,,0.08847298688977243,-0.0009746231383387172
GNAS,0.01971942820048676,-0.014086387703717172,-0.00048538974827843793,-0.014717608501962727,0.09766132050391849,0.010526409875853989,-0.07619110940982947,0.0708246529452928,-0.012002853520075754,-0.04932749092467437
BMP8B,-0.036139598058273936,-0.021695406551954195,-0.015228931554593967,0.12311717195766174,0.009412285886293247,0.022142024540450125,0.04671715498864254,0.019851766598223217,0.04593894813413278,-0.001612614504215426
LIPH,,0.02819348174816476,-0.014937899722891898,0.14442429767730192,,0.014542532831083171,0.014597705171356393,,0.06039180322205379,-0.03451085373318595
CCL28,,0.003944476374951649,,-0.03758176978437317,,,,-0.025736317206380952,-0.014520828168263559,0.10744560505989122
PTPN11,-0.10730968187925298,0.004771166450990642,0.016284056208595146,0.14339505408314782,-0.025821262369718913,-0.059629126262101435,-0.07597217262936315,-0.023481703248283373,-0.0033627063609127923,-0.13091729655659065
ADAM12,0.013656915830276707,0.051564095070068205,-0.03669648355362088,0.01912501433474316,-0.01660100769742526,0.05495957064697066,0.043685926144348006,0.10291978249896919,0.013043141983765846,0.013689460716153337
EPO,,0.03939999376683,0.023598129873940474,,0.06179343127036567,0.007833137690748575,0.014553718830829862,,0.09203652384226362,
EDN3,0.13079478403089365,-0.02705229331034732,0.012608117699372918,,,0.06767213165190782,0.053418323407637205,0.06326828224346857,0.06266272847296692,0.018167234499681658
CCL22,,,,,,-0.004508248873853515,-0.005981774481124947,0.029984623308590704,0.028816025433779972,
CCL2,0.011267617006199784,0.06794581144709402,0.014294716233391302,0.05134405351694684,0.004878829419818563,0.06537460535277259,-0.06456076359221653,-0.003794504224610303,-0.082864074460239,0.10366342300778689
DSCAM,-0.031764652957826864,0.05466046968362748,0.010941653765434172,0.10655153639853497,-0.0028356589010662156,0.04546980306699729,0.09990306757866814,-0.09546552142539752,-0.04497165016561236,-0.010964022127355448
GPHA2,,0.022077736704629432,,,,,,,,
ANG,0.04327765450585174,-0.024776865005184123,-0.0214627083017124,-0.08963667043570588,-0.062368353872491025,0.03723410035451196,-0.012102392535771358,-0.011766588077987207,0.029004853054894093,-0.016140899927810072
FBLN2,-0.02054532629887592,-0.01690023377620848,0.02945778694713109,0.08652822160779404,,0.08104520664086322,0.07618198930211235,0.015436517127399343,0.056255350990661805,0.028193174583838552
VTN,,0.005923647001257961,0.06794431745021681,-0.03587772812687205,0.156867823594978,-0.004064210460663992,-0.025319000363834505,,-0.02518282536751617,0.13226678180929588
VEGFA,-0.02054559407152625,-0.04034129279043785,-0.03683844686376732,-0.0058604687933946145,-0.05265818274154797,-0.05323368134256971,-0.03885919986727151,0.03225864384416942,-0.09932644524421463,0.04564036413046605
F10,,,,,-0.043306951450442256,,-0.023615916496706326,-0.027639843080742795,0.04911139115723185,-0.019081201245369155
SERPINA1,-0.05476591735900044,0.014877620509370693,-0.04312459578099765,0.14600133314770292,0.014054163379199736,0.021719099679151397,-0.08818577996794712,0.018600631634376513,0.00530998404122824,-0.024001619823458414
VWF,0.003820420496925489,0.016440752100606023,0.01060741631976833,0.02900087079599563,0.03162954563261572,0.0363471888064255,0.009462554424411204,0.09296483190588738,0.06283515875375129,-0.057872902968529046
GDNF,,-0.003633673242760432,0.08127843855878758,,-0.0631713561527093,-0.03994250636497948,0.02643575180356504,,,
VASP,-0.03279012668298775,0.020545961301890663,0.00372348149936579,0.023674766951495185,-0.019779606499088737,0.026271354266611088,-0.012378094311451251,0.0008379942340053259,-0.014961558061220445,0.04312970560214297
ADAM15,0.07883642230432639,0.03331091317131913,0.015982176170885168,0.018361960181167116,0.0791077905123109,-0.03418389505688463,0.045411424364088585,0.00515250560460526,0.02075412790256586,0.05044568853876568
WNT2,,-0.04457154691224538,,0.05652739141638932,,-0.027353995779606944,0.006759391644055576,,-0.02597979857266576,-0.011495077642063213
CALCB,,,,,,0.011385635738552129,0.027371733462504842,,,0.050742780858975635
OLFM2,0.027077847756004504,0.10206026592404645,0.011726934194153786,-0.09017345668160788,-0.01491159965350593,0.014456873638354179,0.041619622726997645,0.010845603688881895,0.04672435058131741,0.07322208353260332
MFAP2,0.07564763175619901,-0.007014868749171821,-0.028962970223632784,0.027937376180885043,0.07265361452187057,0.05856198649125369,0.03636610218380276,0.0934875376749278,0.03278801041944776,0.054990003896169634
HLA-C,0.04757201741725871,-0.03204155457562974,-0.03247005740252934,0.12543457532928312,0.033931327141627915,0.027746886437102616,-0.038810895258043626,0.0820023707265826,0.09740115173086471,-0.017384111283210154
THBS1,-0.03386702137041304,0.03648076262661915,0.02280319117690026,-0.03233608151200159,-0.037112815601395274,0.0440094126248108,0.011275129016771336,0.03692679097823587,-0.0759973292300521,0.07415431474250989
HSPA4,0.0031598806202079877,-0.03809331473587449,0.012753381002043592,0.03206098002981084,-0.021987383365374716,-0.019092918132960646,-0.006082277870924563,0.010946808360453367,0.02674911696698549,0.02930245368521843
LMAN1,-0.05228146373381737,0.0016035882115725787,-0.026501348257051572,-0.08829746158866394,-0.05656680440865967,-0.07310384067120647,-0.046364847029714405,-0.009081905164995695,-0.01491429032227413,0.028642264700456076
LYPD3,,0.007272743120181393,-0.011165528553666657,0.007972860985415114,0.019755156508384608,0.04981007961351815,0.05934326216341383,,-0.018572766284650582,-0.048568459775259296
APOE,0.000474649009225975,0.014495648715023662,0.011597636326265582,0.11030735245694932,0.010628441874245586,0.01481068518864029,0.04547009237962353,0.039432414627726974,0.055012463739655036,-0.10809694159914782
SOSTDC1,-0.015602697317677685,-0.021262347646282743,,,,-0.001256539809048213,0.018719829869209947,,0.07363976100392576,-0.008714015382512203
ANXA1,0.010833127362752475,0.030243308349938037,0.05891619444753181,-0.07177920632422509,-0.06057538067272471,-0.06373717564266358,0.0455360364427498,0.03854272651307824,-0.04373547811424322,0.057635321556376996
WNT2B,0.025627017501092336,-0.04204812418543991,-0.009051049616757975,0.0038744730851458294,0.08074235749840254,0.08674478240386191,0.04306877845367766,0.030038018446191455,0.0018437160731663068,0.044282108337981435
AMH,,0.04040392279280654,-0.015514980424849285,,-0.0026121020198892828,-0.024244920263078264,0.0742903894385055,-0.025736313924453448,0.10620058510486245,0.0170158455055616
GDF10,,0.04980215897455922,,0.08640483778132783,0.0033701564246686323,-0.0028545618539325655,0.037202898979554026,-0.0007031981601447544,-0.04079955096174349,0.0022447786379956947
EFNB3,0.01281764848546117,0.056103298544128155,0.005119286771196036,0.033532894153935656,-0.000993141831803677,-0.024749031549885905,0.05541007805790108,0.015400793907949554,0.058845201111594865,-0.028728996405325443
LTB,0.0016253360938081741,-0.015128862479604979,0.034019983422383826,0.06293616487766977,-0.01645229350673237,0.0016937950042970294,0.028030061412185767,0.011951532749511327,0.07024026520198381,-0.029458989669934973
ANGPT2,-0.016280203684614077,-0.01687676466944724,-0.03450671178857696,-0.06343260251102556,-0.02290514134785565,0.0947666066797759,-0.005119120395799791,0.08448795939285737,0.03699569369733742,-0.001614390975387386
NRTN,,,,,,,,-0.0005156198679892039,,
ADAM17,-0.009540204389917822,0.041344082864384346,0.0030187557961667594,0.11563451930954476,-0.02400564273602245,-0.028436892493138632,-0.013132441396976016,-0.01297652499011512,0.0031780977657134366,0.04312285493815611
LRPAP1,0.04159146124252682,-0.007951966232317394,0.0402774850403295,0.09947977460312431,0.005158921157500959,0.10337062964192067,0.03187057334105206,0.04167059547208223,0.05418101517868908,-0.003400698203054391
NID1,0.020924506109530217,0.013865731774383966,0.01900245694362689,-0.04286997168549336,0.023382345874340096,0.09458030013032295,0.013404532932002888,0.1256645875066524,0.010540035898725408,0.007822485296535868
MST1,0.023587334317406547,-0.028793668721840825,0.012006348539169653,0.03229609151361946,0.04100660559649966,0.04874082516957444,0.06058622550840717,-0.01163929719431242,0.043946357118972317,0.10631095146213013
IL13,,,,-0.03702130843214307,,,,,,
DCN,0.018879056553124107,-0.015172263934435406,0.04318763778866757,0.0024573412492425923,0.10381040429401746,0.02754454293305259,0.010426476886587082,0.10489819094119196,0.026247441954937088,-0.026243469170870143
IGFL2,,,,,,,0.014046768919081683,,0.013817911229883914,
COL7A1,0.013678191088705235,-0.016287857364301276,0.0016994775651193404,-0.016679010066915523,0.05381305439427767,0.07807913825698326,0.06250494517034037,0.0594503839164346,0.004817057138753597,-0.057533309342700845
CALR,-0.016981678972785196,-0.0038039934389300983,0.012069298353032332,0.13409260792458189,0.027214474131413226,0.03662331177360161,-0.11417691594736534,0.03905026682212765,-0.02697438083135113,0.05003429832910477
PIGA,0.0010733001725852218,0.009285967523930273,0.0036583123970350758,0.020400148280819236,0.0282494154685479,0.01666450849461241,0.06754576171225254,-0.034209573870704675,0.04340379649574093,0.065512597515183
CD200,-0.0718094512897908,0.05074109064981568,0.03869637441294763,0.041500415293282744,0.05650012433308926,0.05990605983857242,0.03925136919191775,0.04838274009034623,0.06497598675178459,-0.06492592104034704
GRP,,-0.009965061039379036,,,,,0.06556056020282143,-0.035546007337296015,-0.01832256606649757,0.08981733799672093
CDH1,0.0202129986844332,0.00890841851747449,0.016906873135808506,-0.009622299172717588,-0.0958455805826305,0.050351647753882595,-0.034686480049582316,0.06852309208099361,-0.01764830992253788,0.08703477707582039
LPL,0.05978325003597113,0.032291103039663344,-0.0074546121441237245,0.03132452213700785,0.04879092575478444,-0.007795638516401752,0.16580267788695302,0.10025890500121164,0.037463621565618346,0.02638515637772432
SEMA5A,-0.015973630120266518,0.015875344024025673,0.035661862057676734,-0.09861607392108955,0.15857782415201976,0.03227124371964953,0.009107140914074753,0.0721214687234833,0.07361391128562209,-0.027344772057702568
SEMA7A,-0.06006667703809179,-0.011194255784549165,0.03746633397330298,0.01215712895046324,-0.057216118336489964,0.10493655669221189,0.0092453081889895,-0.023958782589602226,0.03512513821269539,-0.035195763636541075
SEMA4G,0.008572912669593877,-0.012027737715953063,0.08730900326188841,0.08262141760291135,0.005737633850539658,0.040655586971443676,0.03808847852293365,-0.010346807582387678,0.041255194015803534,-0.028570102280462292
SEMA3B,-0.002682809159495497,0.046170904082562,0.015994227075899405,-0.0049561989087177835,-0.011303281068910622,0.03426329680910843,0.055321950755202944,-0.0635817585324505,0.018126505455712535,0.05255013669074623
RPH3A,0.013510794478313244,0.01254379061124727,-0.01724580582102067,0.04863301749387592,,-0.009544733851340137,0.10320026896377428,-0.05074950095741283,0.04385916433168939,-0.026365850119252993
JAG2,-0.042736923902279525,0.02074249455882201,0.045968322036321355,0.028386125002129555,-0.004108774212075106,0.10641503606199178,-0.06647568509904282,0.10010797421217082,0.02579772055365586,-0.005268929805700992
CGN,-0.028672159293305015,0.042324422201512106,-0.016162868863102,0.11822487387807695,-0.03643531648358655,0.025204074398776494,0.09597838930039408,-0.06027253608542952,-0.002317839006877431,0.004187134087967363
GDF15,0.07345243411903535,-0.07448262179804971,-0.037232274231172355,0.01592712932830321,0.0075649418586363785,0.07229958749945833,-0.022890667480715027,-0.047044789990351235,0.016351616191652065,-0.008730688504157808
SEMA4F,-0.008513105585070147,0.015014001973325124,-0.015675422191410802,0.03250445981799349,-0.04166188794154731,0.021489469787304778,0.0247513264470673,0.0016272693449429982,0.019091796825701432,0.06629467851983159
NXPH1,0.039228930740208154,0.048656534793462804,-0.011375018776978453,-0.02952447291064953,-0.0719996348891714,0.0615809571662116,0.027469480267291953,0.03735459695972264,0.08468662906246147,0.04685686187017552
ARF1,-0.02008510212991085,0.024090768298317397,-0.050069833836001526,0.002704813231863149,0.0093911404706453,0.08959793300554247,0.036439548505067934,0.033629185785517664,-0.017522473816618176,0.05598918763813746
DSC3,,-0.005450369537893738,,,,,,,-0.01544169864826131,
EBI3,-0.03596838875015452,0.010328196171657596,0.0011523499256186672,-0.027002940027157626,-0.04037757755219983,-0.03826945170357465,-0.005116580566872343,0.010876463181040293,0.0005991778860752716,-0.01209027243544433
TIMP1,0.027291855058810002,-0.009448898550082623,0.020639909374250247,0.10819800175885316,0.02838601409686364,0.0023158995184339145,-0.056307738888783807,0.10608384009270302,-0.022215705716956986,0.02582859906289217
SEMA3C,0.035411876539232216,0.0005599260942058894,-0.023292023254766113,-0.011121091026597986,0.017045088424303384,-0.01506064994413536,0.02316153162660895,-0.011881521746951845,0.002349073641580638,-0.052257194563895826
GNRH2,,,,,,,,,0.007920461059065683,
GAS6,0.011418688992372346,-0.008511922907528863,-0.020824578247613593,0.10796011061811125,-0.058976468361250686,0.0016662860266773952,0.020953658944764895,0.0676014479813103,0.04985955011044556,-0.004801389742380321
MEPE,,-0.0011804997596905507,-0.011294122937003083,,,-0.010498823068486101,-0.0346341508194439,,-0.02133798560195287,0.02537457101634971
SERPINE1,0.10481607490674977,0.006732272486899307,-0.004793093334282782,-0.018123808329399246,-0.006343031744587984,0.0011587053704950228,-0.059281824684731116,0.021260815535325644,-0.08008228542993213,0.09552155927766888
RSPO2,-0.016485144453766653,-0.0383437040766747,0.032486724626922626,,,-0.0455600753539734,0.03910284052068961,0.014386020437608638,0.00480837036212024,0.06526638338852575
SHBG,-0.018520245903540733,0.008566618372036006,-0.02018985438254501,-0.03529386361915866,-0.0625343571827829,-0.058210956975808206,0.04419856292950525,-0.043005234039539104,-0.01891634249441554,0.025535142964590352
LGALS3BP,0.018709723871473044,0.0720461411616057,0.05980745080471148,0.09183951317364863,0.015488782029623359,0.10727142436987333,0.024883356212603673,0.06549311589867016,0.014713461450612276,0.08821486026246511
LAMB1,-0.06204387379101221,0.03597499300774126,-0.02422128168601167,-0.12180987761535293,-0.028209258702970228,0.024356112373729782,0.06343123168993364,0.07193362398709927,0.028588166536855468,0.015132467219385524
SPTBN2,0.02252791172898042,0.04065828244237749,-0.0216993712357958,0.012050989678258014,-0.029613431754443524,0.035211663264800165,0.0158853348141877,0.020107148233046993,0.09091232117357709,0.036672731125163886
COL1A2,0.016087275982034334,0.016434941946755943,-0.0006216776701216017,0.029832730992257687,0.017410973624762526,0.057464224623693945,-0.05811203399257017,0.11230240019744893,-0.0386761409925407,0.01207957218963869
DEFB1,,,,,,,,,0.007123508602011044,-0.041401313476754756
CEACAM16,,,,0.05583979543311584,,,,,,
WNT11,,0.016673098796781808,-0.00025401337726704007,,,0.05880823659097482,-0.03994813243546644,,0.0005613496714115021,0.01757354276748511
LGALS1,-0.015519690675081745,-0.008675124824233967,-0.03801007055842074,-0.05646264905575413,-0.020836892732864952,0.005934213368966174,-0.0326996517107619,0.07657804738546177,-0.04765933727204738,0.06046904624746556
BCAN,0.046769864934410765,0.036305609465682225,-0.0003286739415550143,-0.026577282732407448,0.07487499618646964,0.0020725333386359276,0.06597291112035356,0.05870058501325224,0.09591413979792698,-0.024757456092853704
ANOS1,0.0244622166852148,0.0029962026163147795,0.018124000862680616,0.04878388509215977,0.004216950600073628,-0.0038577414856611307,0.06255333473528081,0.03184394674843308,0.058738534060879984,-0.021843016884948142
EDA,0.1198731037290155,0.05452592466608281,-0.023424974385755276,0.01727504427343801,-0.05542389194349938,-0.002859881487793187,-0.03288046284440799,0.03946624422049158,-0.044164323183330266,0.07999404220689137
FGF22,,-0.01054861195003317,,,,-0.03642404672872316,-0.02172224359986488,0.07158914885796534,0.05873164707412616,0.009035386023970535
SHANK1,-0.019648237893229222,-0.03080481569677765,0.036351440766450346,,,0.11027418520523721,0.04491070658915941,,-0.027529435242911564,-0.05607050139080363
NPVF,,,,,,0.01957026017583498,-0.016065698357461144,,,
RAET1G,,,,,,,,,-0.01925413087528275,0.011198137680979218
TGFB1,-0.0050947224519937995,-0.03028551264063362,-0.0031365338374367445,0.01433896383936811,0.06720873397268826,0.01934641396927164,0.03540614876624508,0.023054340756008304,0.014867143900983027,0.04150631588966501
MSTN,-0.020735970053333965,0.07066886026982824,-0.001276918450566048,-0.02297007176322161,0.07615767139529939,0.006782355200247793,-0.009072748925610281,0.002265357984339015,0.008732760001556645,-0.012030539729644732
WNT4,,-0.020756217351891065,,,,0.03732380942030723,-0.006973877551164131,-0.004970018082641206,0.049306972274978704,-0.03990797828851209
TNFSF4,-0.008711118009325171,-0.008943872364192963,-0.023689077483077046,0.09774356450711212,-0.014880913055226598,0.05443714028239162,0.037098131401110734,-0.03862757199933256,0.07770057922534875,-0.02686618747851902
NTN1,0.043087420232273826,0.06951573822955633,0.07430527096045816,0.1255702939710781,0.04751684659802473,-0.029601446043354785,0.00478324643700537,0.05116282049152832,0.04902011026001273,0.08001562719979323
