,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CLEC2B,0.00586057096106837,-0.01064887292731909,0.022642252179470704,0.041524825168515536,0.046099994805298694,0.007150247801282757,0.13109778803712996,0.022518185810213052
NTNG1,-0.05458495367960592,-0.02964589563119707,-0.0534507141235424,0.02042272644553963,-0.0020592874910899768,-0.04153554529423633,0.008920891633904124,0.014168951890582667
LRIG1,0.019961025768770138,0.13238038726578183,-0.009086149909241437,-0.04043158192640374,0.014693397731300583,-0.014395970647471392,-0.02609432033024135,0.028487731375735036
CPAMD8,-0.02977974603969388,-0.038217923001116365,,0.015612866295406782,0.023670280015883526,,0.1002275318985544,-0.031865757040283944
GHRL,-0.040122839707848995,-0.013473963212941472,,,-0.035333217581030696,0.019927239857117786,-0.04053147214364201,0.13646293952116068
NPY,0.00697168441166987,,0.013697083516235501,0.06263840787678786,-0.009772699194931444,-0.008163072418094282,0.00975297352550281,-0.048861313918668055
MMP2,0.025930597188700485,0.03384078037433235,-0.007754940248061076,-0.031003893905491936,-0.018190863282415294,-0.010094574331249929,-0.006216243642216848,-0.05857824212978887
PPY,,,0.015748636150062313,0.0572401041764378,,0.0025199352143028936,-0.006369058154869903,-0.022023047089088074
ALKAL2,-0.030219719615654676,,0.006582456109851497,0.10165130001181891,-0.027776622998979657,-0.01838331143593793,0.0798514611498107,-0.029345335022969272
CSF1,-0.055641210107470786,0.09091670808515259,0.03589553030743427,0.05016282715637612,0.039692997544106004,-0.028782766614374327,-0.0008117381040768487,0.06792553150721603
SEMA4C,0.019487838733262337,4.3974939902956446e-05,-0.0518338445151848,0.05026940626029826,-0.01790528814074067,0.0033681996180723777,0.04510293826375483,-0.013761912389173861
BMP8A,,,,,,,-0.025291326902126522,
ICAM2,-0.02707080620338728,-0.04314465537479513,0.029002259325000557,0.0047482419688868755,-0.026614597046009953,-0.03775260921649424,0.012013634001286529,-0.07549604269905538
SYTL3,0.010996320716925015,0.01849595574051885,0.014012892887177655,0.027779794752083586,-0.02523093773098741,0.025607068201483438,0.06754836663557663,0.05824390096749994
IL1A,0.09482780585285486,0.07516766320560951,-0.003446870457422463,0.047350653790838595,0.029257244698275644,-0.02842108399201883,0.05015391865486005,0.011569968280019613
HLA-G,,-0.0334871492046663,0.023654218947184953,-0.022175028384704577,,0.02945631583352825,,
PGF,-0.007650256400339952,-0.04834869049938552,0.015331005782230095,-0.0015607284202182544,0.08472608177933194,-0.058934868503306065,0.033397275743001505,0.04874538285318473
LGALS8,-0.06979160176715216,0.04335799114498812,0.03226257257483386,0.030266239214808408,0.06724236907131068,-0.03816444476374798,0.017905118745424494,0.03864692199147884
DKK3,-0.03994632062365063,-0.023621969263165538,-0.058863111613995836,-0.011946494799876299,0.004208428643860733,-0.027856033992942602,-0.004939888769376388,-0.11166622546785579
COL16A1,-0.09355749098449886,-0.003333795276511234,-0.013300527660336832,-0.043635749466344825,0.07507011439810425,-0.031002061304066297,-0.012285507577277184,-0.03258994989314891
TPH1,,0.028394008505983157,-0.026256422144700416,-0.011067693043472101,-0.03401102239978862,0.037361617380521024,0.05247874157182338,0.003018305022782149
TNC,0.025886088058221724,0.0338958217354403,0.015418271697930934,0.06215239520113359,0.09063727082050714,0.004990872880691222,0.03107743119665956,0.11217075099408175
TNFSF9,,-0.032564280954065175,-0.010928977321103038,-0.028983213030854285,-0.0057986926207736645,-0.027537207832779537,0.05715522794836926,0.052204720092014135
C4A,,,-0.021523165641107324,,-0.010760211529839336,0.08829529030486176,-0.009554325747764597,
CNTN2,0.03414196371416971,-0.07791293076019333,-0.010415816876867047,-0.04267043046809946,-0.037048310464328854,0.0337287157475737,-0.02056201031073949,-0.002872913743184403
F7,,,-0.027117946040679936,,,-0.017818290827913332,,0.014085015476868211
LUM,-0.04247607512085205,-0.018002602663701597,-0.009785839395754541,0.026571153869465396,0.06817279568565326,-0.02769688484797764,0.014978673019926381,-0.030142248207299455
BTC,,0.14752055822466106,-0.01961888059391735,0.041369550827080284,-0.031946620995620116,0.025736258261134997,0.07599124526519077,0.09574657732008117
APOC1,-0.08339231096924114,0.07164212368982079,0.03718238687770539,-0.06191036934626458,0.09859526825136943,0.0024969883968784293,0.013925801163288466,-0.005876785099290179
PKM,0.0208526407240595,-0.02219268692379467,0.009577123360225129,0.10202342536176555,0.01685911860402355,0.041039155345249725,0.020344691127146344,0.11523829407036425
TNF,-0.0021685685678522865,0.06346988727201618,-0.019042059958235987,-0.022250828976060864,,,0.06514332498403301,0.002800039116326503
GNAS,0.08509553263319147,-0.11955694236984257,0.03547319921031665,0.0048798411183700804,0.0022389613813783966,-0.014003265740224308,-0.08843193988103863,-0.11575798350425016
BMP8B,0.010083142990888057,-0.04590312481000238,-0.006477451233260884,-0.031047739789393743,-0.0052467662726098895,0.02908693526068246,0.06300666680169395,0.014396774063652704
LIPH,,,-0.019332495549110238,-0.02480776004119968,,-0.02829623393758022,2.0198327660495427e-06,0.002107398297856284
CCL28,,,,,-0.025736318741365758,,-0.019638770027424184,-0.013481364161836207
PTPN11,0.007132783125532145,-0.06182069407898583,0.08257889178255962,0.012001327369557313,-0.09378345231805986,0.05086497224947788,-0.018570245973460336,-0.011096455158361954
ADAM12,-0.0019559058019208166,0.08116248060368932,-0.028847428595677346,0.07157474953962294,0.04158756315833386,-0.03745122719378812,0.05363860516678388,0.01591242581747629
EPO,,-0.04576976076131033,-0.02099558389369173,-0.010004668497415586,,-0.017047330303609925,-0.02088419978680261,
EDN3,,,0.06059387010175626,-0.0011995059783657075,-0.02022757567890693,0.0287489987568771,0.041697270611061446,0.023879857032738185
CCL22,,,-0.023762478888129143,0.03026756916393074,0.06927951275534387,-0.014958290225319465,0.022606285773362992,
CCL2,-0.04042492912810063,0.12516468603475725,-0.003879740365593018,0.06419173457547614,0.03487031671139218,-0.04532375528775863,0.04569369148251387,0.07973872381091086
DSCAM,0.06911313839752885,0.0036235684365999595,0.0272206662438819,-0.07597856046526501,-0.026162210658304492,-0.01968571903306845,-0.04186105030915616,0.028082392253138137
ANG,-0.0658679538149507,0.012477257041808007,0.05481332042926908,0.10497914379502356,0.024524946604400133,0.0007699456246662771,0.07997205746975357,0.07758439355376302
FBLN2,-0.06459758140037496,,0.03541424834281072,0.04740208984278793,0.06753662883991614,-0.04382772017470306,-0.04936972401582961,-0.0469869465581993
VTN,-0.025256304614337546,0.05064995240594101,-0.02399938918845385,-0.018117252790693948,,-0.022073991865260698,0.13931208989645855,-0.00508200214550487
VEGFA,-0.006796238696468413,-0.0976720748583545,0.033372192246003296,0.09613576506072022,0.05112605518722414,0.06182359918662823,-0.005863175499841562,0.10264171387265641
F10,0.00029078012922637844,0.0018886547431971492,,0.05120603880789456,-0.027639844729259122,-0.029524877003555956,-0.025688936804648867,-0.015866899291027664
SERPINA1,0.030278028870241436,0.18928857910242675,0.05248811088339886,0.06883265917214948,-0.01099275834095444,-0.0024192600661405426,0.06687665468333387,0.03414146527428486
VWF,0.03489395771085233,-0.0437176208818315,-0.020993354102413014,-0.010088807441723491,-0.005283338365018865,0.014865932298278641,-0.017416278177623364,-0.10661802462225452
GDNF,,-0.00019653285942175435,-0.03626068435779622,0.016346692297967685,,0.04068747318428871,,
VASP,0.004451239893805103,-0.02131895623677768,0.0023814766483941006,0.07485663507687206,-0.028360152582984105,0.01795027501800525,0.06647052483798992,0.03642705714723666
ADAM15,0.06211348586692241,0.03385651250443647,0.01630311372497578,0.03638209030251389,-0.039655101442143445,0.016051237783722035,0.0018851481556384248,0.03014079142715005
WNT2,,,-0.026042937517250002,0.036403154939071154,,-0.02046913115320815,0.016955446095569437,0.012408355962685195
CALCB,,,-0.022792333710183264,0.07395943430131294,,-0.026628671481904523,,-0.0010175636050927352
OLFM2,0.01696801884780519,0.08347687056661736,-0.03873487518891663,-0.08925489111889542,0.006197542294824758,0.03812206990436787,-0.038823385231061214,0.00805239779203928
MFAP2,-0.011442000155069288,-0.0861565320691283,0.13004617750743494,0.08817290817272841,0.06966053500123703,-0.031620837142103786,-0.01206885294989859,-0.0549100706846358
HLA-C,0.0259182416663395,0.008186923341820165,0.024624192563149693,0.11022344129954205,0.030362901196085246,0.05473356463793784,0.014140096974964548,-0.02559062970898105
THBS1,-0.06598266150344338,-0.0063100410357461185,0.053890545074534585,0.029339302337138173,0.09798535836162883,-2.9375432177967434e-05,0.039352192864957516,0.023090022447238397
HSPA4,0.005923086425048992,-0.0528888660817534,0.016568218990931093,-0.05922523900782463,-0.026802004502648715,-0.021502443108396947,0.027644408738488294,0.02547912060351871
LMAN1,-0.012086629131357234,-0.06643603634659581,0.05190453208650588,0.09047130686076457,-0.04244691025742185,0.017125501325398102,0.053631058036468414,0.08076368523809406
LYPD3,-0.002275144503853172,-0.05977828354436141,0.059467805886585234,-0.022392743328624124,,-0.02715099342872264,0.024995541764447907,0.025938537797483195
APOE,0.0570948560164768,-0.07713236793350497,-3.679618054163426e-05,0.0012129512931455038,-0.00558346953253365,-0.03673712675934005,-0.017330359782008427,-0.050900774637065126
SOSTDC1,,,-0.0324762305430612,-0.048753438840407,,-0.0064041060145165855,-0.011031302345097818,-0.010369962985975095
ANXA1,0.02442761823504479,0.1824966413753336,0.037918336574865937,0.0735268640350957,0.10249191606136368,-0.012370150345323055,0.019915348729442433,0.08045644381884079
WNT2B,-0.05092322259462467,0.003930424736075905,0.008286213534536938,0.059691774688945716,-0.008882655396182718,-0.022542188480288165,0.02146875295474241,-0.03198359823644739
AMH,,0.020974321154414378,0.021220792651187027,0.03930698617895919,0.05424003560175885,0.008414214294437297,-0.007812124024774112,0.015865144699403377
GDF10,-0.04708178814730739,-0.02913435242963945,-0.032375313945789096,-0.017867369154627603,0.04722597261683356,-0.015553330478375997,-0.026012944529927213,0.003795574290410579
EFNB3,0.0007764135661715127,0.0014871509993733016,-0.007680983708570308,0.011887750382708857,0.013313374328713512,0.00634153915774437,-0.003524690990564915,-0.04372936693848871
LTB,-0.07143589555321482,0.11479966553280564,-0.013316999007359517,-0.04540211817195575,-0.04353101419486042,0.005335328651595667,0.01129757581528554,0.04100529680993117
ANGPT2,0.029479171157513893,-0.05447278885234226,-0.0005801315778993473,0.06805601183979629,0.041609299335941416,-0.03683766244072729,0.023075469312385126,-0.059961360284219646
NRTN,,,,,0.06452747301415171,-0.01517942443260792,,
ADAM17,0.010697127505472163,0.005474623161937468,-0.0345972002191111,0.05672972832285577,0.02802398787242865,-0.0019129175059759565,0.03332568692487977,0.026355514475114087
LRPAP1,0.07972531375859206,0.006393604085295581,-0.05634849868752522,0.008823646677495437,-0.0003187963656515921,-0.040180941471156625,0.00026958207061056864,-0.04171174330749224
NID1,-0.001015880107392038,-0.005356201477160971,-0.04688438370368449,0.03228790228497105,-0.007836624445118807,0.014695348430901124,0.004138300300363909,-0.022648462831812217
MST1,0.141712965019449,0.01001379794912397,-0.030540849836457808,0.024618320791607837,-0.011074412637521899,0.0035528907452734592,0.016655843924030616,0.030823715181012144
DCN,0.01518334780048302,-0.049444223807977236,-0.011047940814714151,0.033107621870103104,0.03888362569480331,-0.010995088941865424,-0.057422213616610096,-0.0699032595843399
IGFL2,,,,0.03973580550125808,,,-0.017119488531577423,
COL7A1,-0.07690358494819118,-0.005041376287435565,0.00801905550446226,0.1354887311811815,0.040158101829587525,0.010011001001260417,0.00785768039863039,0.0005568894181459176
CALR,0.035287779526512464,0.05240186048437751,0.06576597602641955,0.08167156743464474,0.043227294048923275,-0.06510183775255071,0.015367452259718396,0.05014227275011959
PIGA,-0.059054847803016786,0.06516543517699608,-0.009407727574624176,0.03570116916894241,-0.023035689532131597,-0.02823485869157823,-0.008970106403722075,0.07995748527687599
CD200,-0.012827367036147288,0.03388566614476067,-0.006023281762334887,-0.01719934053211856,0.03522376516892536,-0.02361739562481429,0.025553356694532604,-0.07021257958579785
GRP,-0.04357097052899466,,,0.060976481949113696,0.04030615477439947,-0.01664934752010749,0.17595497369738577,0.035830045751846104
CDH1,0.042716304640735066,0.10871553241366777,0.025645642707421985,0.021757672889808812,0.012170827319073894,-0.0033612010130031895,-0.020783049438110483,0.11667399663284814
LPL,0.04109241088747949,0.06486678393400055,0.006646444373826024,-0.05893142457477732,-0.008251655172597532,-0.03856619236869195,-0.06974383830225084,0.03586495357050658
SEMA5A,0.06739182750213162,0.0734106961384056,0.01107682419949236,-0.008239686134188184,0.05250215809338901,-0.035890846771811355,-0.0625640051685332,-0.05027731055698175
SEMA7A,0.03706504133308994,-0.054646978968067576,-0.05648650346592012,0.047708732089737284,-0.028149177297834393,-0.031055999122137273,0.04268542843352862,0.0035266793654141495
SEMA4G,-0.03202994077719423,-0.07166792946600702,-0.039595443232761846,-0.07916258028936139,-0.06645705449617034,-0.021053624508655732,-0.036409128804436613,-0.023993625898937866
SEMA3B,0.09513500304351853,0.055093208404912906,-0.10052011594403816,0.05202131552515769,-0.04418270285734399,-0.030640241156100725,0.018573217585090392,-0.052546111784347815
RPH3A,0.02472948609706166,,0.024779096716802024,-0.036340524386313786,-0.030552631204255127,-0.01729397212816249,-0.05021985180679843,-0.029197952856879785
JAG2,-0.01543231317918599,0.05876547725582424,0.030460776054259536,0.0010480382928499316,-0.0017780531695448935,-0.11210119030895167,0.04782644099419435,0.004695502784925305
CGN,-0.04439991244546959,-0.08262337943356493,0.09228339571038834,-0.021026806765940362,-0.0022974315311033422,0.002167934339193905,-0.029380552089312055,0.06541087014983381
GDF15,-0.03130428125035744,-0.0754063889401984,0.029634597860313448,0.08505815962684257,0.22165252858616594,-0.021817522066210078,-0.02662364752165103,0.06561308767978902
SEMA4F,0.03333365919443466,0.08085827472513427,-0.044748379654049764,-0.014285091132121045,0.07349964995542668,-0.07366882071298289,0.002016251584535757,0.046423140715108266
NXPH1,-0.04156141777928943,-0.04799261374618303,0.037680029223889515,-0.017245370982592313,-0.004572772866851075,-0.03554186068853125,-0.05246025041272905,-0.05349408928314357
ARF1,-0.06201154960039716,0.06455129855539538,0.021631329374986213,0.023560852800564726,0.023995441365907817,-0.03953979004874446,-0.003025734674020575,-0.06414632294856794
DSC3,,,,,,,0.017736120087240893,
EBI3,-0.009631180423565797,0.10773535357984024,-0.03851522560924628,0.015936259880659925,-0.021911882913409154,0.006855880499652552,0.04675643666390079,0.06184894206396421
TIMP1,0.051129784601831145,0.08371681932505418,0.01847215479672486,0.09101881977860815,0.04698342310170596,-0.019135752424876775,-0.01845881709727747,0.09301529480649795
SEMA3C,-0.08033034828776367,0.0582008131148475,-0.04122201928324185,0.022870857485291912,-0.04099379022579744,0.010941881355273367,-0.009556237426188913,0.06419008668371977
GNRH2,,,,,,,-0.02263088360968157,
GAS6,-0.030502432736754997,-0.03394816551357994,-0.026949993292185153,-0.008273376339744032,-0.020220837810057492,-0.018876128840369183,-0.026134299688038504,-0.08215262435194613
MEPE,0.07564462946881469,,0.010947523428080514,-0.03667496005519042,,0.005169352624595806,-0.00029084386663028055,-0.07789978976763876
SERPINE1,-0.07114254835142017,0.04305920188255343,0.02562248509673318,0.069336530344227,0.038788572133435284,0.02436922828480799,0.031087259192092875,0.07455588763247034
RSPO2,,,-0.029359098297853995,-0.010522949424008807,0.037401309582757246,0.013331829162921284,-0.024648101953326666,0.013292140934096535
SHBG,-0.027806289132206174,0.15216383761908764,-0.031459535644746885,-0.04296961185293284,-0.04300523660448964,-0.024159457870586452,-0.024546826800746727,-0.01779896757805073
LGALS3BP,0.04901142234915605,0.07096367464118457,0.009135983842821046,0.048251763775730386,0.00011702853304215976,-0.041260750050387034,0.03347041006360803,0.030563315257398322
LAMB1,0.026470225080342222,0.030473805910788375,-0.01142885864182926,0.09143597636498856,-0.029691599679390404,-0.024582198737937024,0.030185818612981016,-0.0498034766795499
SPTBN2,-0.002390231458911954,0.06404018738689778,-0.024490313922961054,-0.027098984167920302,-0.007388691392144778,-0.041538952059996845,-0.0011441533940980805,-0.022963570545264662
COL1A2,0.0018969865973457306,-0.005099881688486607,-0.07266318769252905,0.005243806545366859,0.009464995507804245,-0.004243308383775495,-0.00779486292197934,-0.042048055848427406
DEFB1,,,,,,,0.09340843549364249,-0.03805867222512547
WNT11,,,-0.0383617694377864,-0.035799143902553426,,-0.014647206924736065,0.032505244023816465,0.028404634342860974
LGALS1,-0.014130129355294466,-0.04090324321454495,0.018892461546123687,0.08903781915628309,0.0557779472166539,0.024201215761766474,0.05685818259890142,0.16235130795887934
BCAN,0.0795651702578235,-0.07960761351518884,0.0020157026789467867,-0.08254255089672523,-0.04624797303138672,0.006128539465859914,-0.052414762179385226,-0.07696742318977702
ANOS1,-0.05935159390406744,-0.011509126182750686,-0.012129915022310775,-0.015179622061211555,0.0004939946887062414,-0.03698588870307777,-0.00014603624415537644,-0.031166740181107204
EDA,-0.03861416346691873,0.009600467855193447,-0.04278858750185013,-0.03968017911336308,0.009278318563356064,-0.02282234071857212,0.005776008322937414,-0.052108656477143404
FGF22,,,0.023756665110968026,0.042851207722184266,-0.02017435884575597,-0.02555677447011405,0.0037560589686922758,-0.013621549332946665
SHANK1,,,-0.037631455104766454,-0.0033944331227233077,,-0.023661649582790704,-0.013565460513133728,0.0013155709515341445
NPVF,,,0.03294277762574854,0.05076657412029963,,,,
RAET1G,,,,,,,-0.026040350037612427,-0.031467028009229514
TGFB1,0.02927178960103684,0.039878541417162766,0.05579545475499363,0.07520610310953209,0.056520151607362845,-0.042158670324669835,-0.009874599505795986,-0.06001890356312991
MSTN,-0.026980687863845255,0.004407821997245882,-0.026906030127135494,0.1210999053533467,0.043812851388885965,-0.02582832850041876,0.04300720226954468,-0.017054783640064422
WNT4,-0.03306740791558723,,0.015140504394200784,-0.033510416111829276,-0.00528521731273429,-0.036799503013368234,-0.021705351399295185,-0.04013657520315706
TNFSF4,0.004266521541509959,0.01274260434585559,-0.03533588532235857,-0.03647557295543216,-0.012688234804253209,-0.03710584149170534,0.05387594098169871,-0.050831056884147616
NTN1,-0.06583294698870756,0.05818544649857385,0.024923760788322733,0.028238670490120233,0.03779531165554458,-0.037934702956910614,-0.05152062616198817,0.05762658918668956
CXCL12,0.01954295108197017,0.06692861598621436,0.004967515924593327,0.018748059159109275,0.04130865671139826,-0.011497595739802791,0.0020567440868189215,-0.060115600074798145
GNRH1,-0.023211589476025855,-0.029168363380930592,-0.006994110980400875,0.013037684227249893,0.01645605711551274,-0.024015827972005195,-0.006832313370524335,0.00394434193886831
FGF8,,,0.05222137907230562,-0.0024461399425144965,,-0.030712783034907862,,
RIMS1,0.04601249193214912,-0.016303231498808954,-0.010247791395768499,-0.04973595864571793,0.030255780391742454,-0.00837267402939452,-0.045034280167402276,-0.02209899196142995
FGF14,-0.08443473649974907,0.061910327307662584,-0.0034692545433821984,-0.007444932397636615,0.010341354074000714,-0.026571019833055928,0.020402346998322204,-0.02241672042923968
IGF1,0.014362616599276906,0.12690427949848282,0.004310526744414951,-0.003388905479288347,-0.038984140608872175,-0.005182513533406203,0.01160312326807705,0.02125837424683037
TNFSF10,-0.0005929945999692934,-0.017639772496619053,0.03040971295188115,-0.002586686556752236,-0.020512410284743085,-0.03282827273661454,0.005948811317496114,0.06661249127918561
GDF5,,,0.03050793218265765,-0.04693226920754022,0.009316147908126739,-0.044100866071239204,-0.03928942776506763,0.052133412094591436
CHAD,,,0.012987984303139043,-0.035959069720418006,0.008113189899372908,-0.023726271555517892,,
RGMA,0.05726899718724821,0.03671481745841973,0.04482787253468894,-0.005839328875204149,0.03814706359935858,0.03485116454119347,-0.03927730919396743,-0.029776829863812387
WNT16,,,,,-0.023336025648740065,-0.015179422429078852,0.007618635091519514,0.07576001760367498
CX3CL1,-0.004018427242661766,-0.06456130682058167,0.0020627560252441195,-0.019582499184003083,-0.005007899888681761,-0.02844822043907303,0.04938888615251001,-0.09291494007518764
FGF1,0.03958962548108486,0.020658094387391895,-0.0030276977704733845,-0.0058795097281747356,0.011560728268165026,0.02232070490278189,-0.024145322384315028,-0.05288056486761596
ALOX5AP,-0.10433262463873831,0.039893590593867524,-0.05352201346750574,-0.0025497670423436404,-0.004352042113214492,0.03240771486386907,-0.004229941101496131,0.06354908773727248
IL1RN,,0.010669224381913634,-0.0448313087574507,0.0017158913439177534,,-0.03345647011885016,0.07403244028129793,-0.007710574232982421
PCSK9,,,-0.02072710908527351,-0.023304837636434317,,-0.014734000714178378,,
NPW,-0.03444034197950901,0.04263098548506855,0.023068703309111534,0.06988920158233365,-0.02606242074976583,0.05665915246086787,-0.020830660027337924,-0.01695899983150208
CXCL9,-0.042729542529405785,-0.02036840940193648,,,-0.030571675974937297,,0.002125555778194641,0.035659752205597056
ANGPTL4,0.013653684009545376,-0.05298229889844216,0.03212101778459526,0.11537769944074687,0.011040030341431587,-0.0195440720364948,0.043624782987464625,0.12491245688665752
UCN2,,,0.017005691673344595,0.05708073086432005,,-0.01664934752010749,,
OBP2A,-0.03236213089846714,,,,,,0.029493105824093556,
COL4A3,,,,0.07117094971813658,0.01656679101574569,0.025549820872332388,0.029469515371621725,-0.03771990849183077
NRG3,0.024461241350464683,-0.029134370878830237,-0.026678347137889254,-0.01044732909284057,0.0024159166621922036,-0.011854164388143235,-0.02379016728945442,-0.02411969243393456
IL23A,0.09527442395783034,0.053077348698929806,-0.020727101854789227,0.07044523892927969,,,0.004229940028503661,-0.015839742529242945
COLQ,0.005005782458927383,-0.021137489260744522,-0.019925699424393758,-0.014479329568319361,-0.05889083857127055,0.00017682048015829055,0.021142324053751892,0.006179811568032382
SCGB1A1,,,,0.02619234602827403,,0.026709592494886917,,
TNFSF12,0.0035246727335430006,-0.008293579099573522,0.01396874800630148,0.029463849484942704,-0.05334897026350424,-0.03421806170346377,0.029653878637848317,-0.01905058250451823
DKK2,,,0.010826519450242935,,,-0.01962222621441733,-0.020584722647780367,-0.0221101622695444
FYN,0.0069744426883636326,0.008547371399882115,-0.009546669519738388,-0.03540458113132829,0.061710585951518765,-0.039357918598835036,-0.015363711100511173,-0.016045841215723382
ACE,0.09583231446695614,0.024837964519704752,0.02074439235913125,-0.047655921995326825,0.011789584636533713,-0.06477740659507995,0.007007690953202882,-0.05803690271239835
IL18,0.041734178555021616,0.06344544707174246,-0.010387608409407341,-0.02301281752215151,0.013071048036527139,-0.024870054964543226,0.008830705086383655,0.001687288650216314
PPBP,,,-0.025378342926722766,-0.02758762711158265,-0.03000598684303613,,,0.0852715951149672
CCL27,-0.02977974994878041,-0.05803523572938116,-0.00903195372796236,-0.031156023834564926,-0.03221536739881281,0.0013221307257513181,-0.0036126562655857267,0.001980950434959356
SERPING1,0.02409860470194202,-0.018726036854857613,0.03999456447238373,0.014918104961394334,0.09415643955444167,0.02680123791323013,0.04739552280677319,0.07278771392067718
AZGP1,0.06800661252766889,,-0.028502143181057208,0.06124416490773536,-0.036760899330517585,0.03066417871957514,0.06175908439261229,0.04400430544420911
INHA,,-0.04310681712710538,-0.022508921788035995,0.023952545720287797,0.011899463758736213,-0.016639074049686058,-0.008971379825154143,-0.0373892436894064
SEMA3G,0.021149594937872253,-0.05466478837134069,,,-0.02404458367189656,-0.024444483588361907,0.016868357270192872,-0.055671642310708536
OXT,,,,,,-0.014275363533271142,,
COL6A1,-0.00827352081344496,0.09042397534951195,-0.0010357744253121613,0.09558496337472136,0.05390746056847776,-0.04510163136526592,0.010054439140243546,-0.003966639616009464
FGF17,,,-0.03432008394521563,0.0015506345040318442,,0.0036052248750213655,0.11209707832561963,0.07462084575679
TNFSF8,0.047603261976944276,,-0.027537412379584444,-0.02552857484318702,-0.0021472476398164413,0.08239373880066887,0.14009020306015538,0.0010200529285470726
FGF20,0.003991946775294546,-0.03526994021182337,-0.0007600711320164234,0.03764075271650799,0.053523744780275814,0.11122649414181182,-0.02754929287929449,0.0418798727360887
ICAM3,-0.011436320946337284,-0.00392977180972776,0.010775761019369327,-0.027886240899321908,-0.021580275482578567,0.007663654206891524,0.006805238451910986,0.06305530505740041
LAMA4,0.03209449005907163,-0.013899659878436834,0.011374838185292805,0.0050537170533328,0.019671835680272635,-0.0398619753558021,-0.015050700292365429,-0.0457421754313183
DLL4,0.05288553993873835,-0.04517409858238401,0.06311882749688255,0.0652991507236165,0.033060632513142146,-0.0012528119612468512,0.019225426240835713,-0.06943420911180334
SEMA3A,-0.07296570347374626,,0.05648858396730707,-0.002649043742175541,0.042632875004538766,0.04918463888262435,-0.021259806862229304,0.06698413729185472
RLN2,,,-0.019042053776193568,,0.06414187981455174,-0.016649345684165682,0.07258996912632204,-0.01924848694794334
C5,0.019838648193978133,-0.10584909125303218,0.026372714735301863,0.08025210338247327,0.0319514306179709,-0.06564327548285934,0.03729547199492627,0.04866940998141163
COMP,,,,,-0.009373687290413019,,-0.004063122140551994,
C1QA,0.05162129732641589,0.10164454671683089,-0.05544327819782926,-0.04979807342577768,0.03113548133333864,0.0036071316540874517,-0.0002997065718140863,-0.012959238935892615
UTS2B,,-0.033487174420937224,,,,,-0.012083661567551791,
COL9A3,0.0025578397604635915,0.11322284460564848,0.04314605514313578,-0.012721502192034455,-0.012610737680386503,-0.07833995141637211,-0.05388183293497066,-0.08344083082483197
DLK1,-0.03546076222410772,,,,,,,0.11454157191446973
HGF,-0.0242775914716247,-0.025292710183093228,-0.016171297912003682,0.01198808960551022,-0.04299897945012137,-0.03775898973856273,0.0004119299391921409,-0.008611159335183378
P4HB,-0.014318561103742031,0.06766233959721053,-0.008792385423744577,0.08867825591334264,-0.01510084106441185,0.008340567084591348,0.038538125740064176,0.13268948156365043
ADCYAP1,-0.028697533180154375,-0.03821796013170715,0.0288371130516885,-0.026528082409983954,-0.0017632741590122255,-0.04428115886862847,0.004781449966776058,-0.009770677042176212
GREM1,0.0019041170990061124,-0.04647114815236198,0.012965132998860327,0.007299213512518649,0.001274426415111927,0.033783514002311346,0.06577768491023944,0.11766544867348164
EGF,-0.026980671632796216,-0.03526991041990661,-0.004028919895258463,0.0542256151243372,0.03496947917844638,-0.02096226004053527,-0.040247045778661936,-0.0017763742594189694
VEGFB,0.09396964325552395,-0.07240426021609049,-0.03957031738281078,-0.0004865418409706285,0.01132284556187841,-0.009194712625438159,0.029228275707051807,0.00981591462124929
FARP2,-0.004394343688143756,-0.04281917349022228,0.03381239894043812,-0.06941516949300684,0.010262962778457419,0.01990840227237262,0.06262440252470357,0.009058066080036144
IHH,,,-0.024926421954517237,0.002121908672595679,,-0.01644695909600028,,
LAMA2,-0.043783423023369475,0.04948016484855203,-0.006702972779339336,0.011566187519256841,0.016427469056070006,-0.028571121843943503,-0.03217862619258831,0.00013038375302953863
SERPINC1,,,,-0.022250835719307745,,-0.016242199931462406,,
NRG1,-0.02655915728456712,-0.06322552889187459,-0.04012259193744344,-0.012354447385845074,,-0.011186571090313657,-0.025453185001971114,-0.028853246428005342
SPINK1,,,0.011098219689952024,0.11596083977150569,,0.055440036218666215,0.013391559227714707,0.13773959355453227
EFEMP2,0.04091280852424783,-0.0387339702975814,0.040372209377084356,0.12445689175530206,0.039045411230415904,0.003119629831239488,-0.002240746980700313,-0.009384590156376904
SELPLG,-0.07913522193147389,0.05295475557196439,-0.004014821766696044,0.0028362360969808992,-0.04745321533308054,-0.07573693615443786,0.06281803066352104,-0.020228374569207407
GDF6,,,0.04271588908394802,-0.00909930320575003,,-0.02951038532086105,,
HLA-E,-0.032360614086099505,0.04187704367940937,-0.0207678074520493,-0.005288838264966253,0.03215996804976289,-0.01606054517545665,-0.007565516092290816,0.0032888685649566977
PTN,0.011167552285824717,0.006531598543664913,0.01251281060487669,-0.011784891059519355,0.021199790830292563,0.03554778946922417,-0.05503792765541852,-0.013286121069374083
CD274,0.030623172442165638,-0.06900694694245314,0.06688365612035704,0.0280965636721121,-0.05587674009031415,0.034991419438165854,-0.013288507569283148,0.034302445432290544
